Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000115484,CCT4,263,0.13022,258,0.39846,111,-1.1967,213,-0.2028
ENSG00000173163,COMMD1,25,-0.7749,45,0.54165,22,-0.9536,46,0.13987
ENSG00000170340,B3GNT2,27,0.53646,21,0.60706,7,-1.5115,7,-1.4522
ENSG00000186889,TMEM17,29,1.12113,14,-0.1917,9,-0.6062,9,-0.6633
ENSG00000115504,EHBP1,153,0.39764,123,0.20401,114,-0.0752,54,-1.2007
ENSG00000143951,WDPCP,23,0.72442,11,-1.0404,17,0.22710,32,1.27173
ENSG00000014641,MDH1,869,-0.4555,1413,1.74016,218,-2.5168,180,-2.7963
ENSG00000169764,UGP2,263,-0.6076,459,1.34093,193,-1.0749,87,-2.2608
ENSG00000197329,PELI1,45,1.47023,14,-1.1517,22,0.27195,28,0.65713
ENSG00000119862,LGALSL,24,-0.4570,38,1.16443,15,-1.1677,11,-1.6339
ENSG00000119844,AFTPH,73,0.19974,67,0.21406,61,-0.0740,38,-0.8133
ENSG00000237638,LINC02245,6,-1.1486,16,2.37354,1,-2.9603,1,-3.2444
ENSG00000115902,SLC1A4,73,0.40938,52,-0.3478,108,1.06715,20,-1.5493
ENSG00000011523,CEP68,97,0.54887,68,-0.0906,76,0.15918,43,-0.7165
ENSG00000138069,RAB1A,220,-0.0115,245,0.70427,144,-0.6672,87,-1.4151
ENSG00000138071,ACTR2,301,-0.1660,370,0.70082,217,-0.6681,165,-1.0845
ENSG00000198369,SPRED2,20,-0.8682,40,1.10360,30,-0.2153,6,-2.6548
ENSG00000143971,ETAA1,15,-0.1078,16,-0.0467,13,-0.3230,21,0.45175
ENSG00000197223,C1D,86,-0.1028,100,0.56044,52,-0.8609,65,-0.5452
ENSG00000115946,PNO1,19,0.23401,16,-0.1480,17,0.11639,16,0.00190
ENSG00000221823,PPP3R1,206,-0.0369,244,1.09494,98,-1.1758,37,-2.5869
ENSG00000119865,CNRIP1,201,0.29270,188,0.83141,78,-1.1570,37,-2.2776
ENSG00000169604,ANTXR1,8,-0.8270,8,-2.0696,83,3.30324,10,-0.4722
ENSG00000198380,GFPT1,41,0.04382,43,0.51197,22,-0.9016,27,-0.5786
ENSG00000169599,NFU1,34,-0.6945,60,0.98652,16,-1.7414,41,-0.4024
ENSG00000115977,AAK1,211,-0.0693,257,1.20592,56,-2.0481,66,-1.8254
ENSG00000196975,ANXA4,0,-6.8145,11,-0.7116,28,1.31217,26,1.15278
ENSG00000087338,GMCL1,22,0.02199,25,0.82627,4,-2.3627,15,-0.6057
ENSG00000124380,SNRNP27,157,0.60322,94,-0.6686,124,0.22708,167,0.70188
ENSG00000059728,MXD1,10,-0.6767,17,0.42552,4,-1.8359,23,0.58766
ENSG00000169564,PCBP1,226,-0.1219,248,0.07318,197,-0.3351,283,0.22906
ENSG00000115998,C2orf42,2,-2.7439,15,0.57470,15,0.21647,12,-0.1869
ENSG00000116001,TIA1,65,0.43419,46,-0.3615,44,-0.1812,69,0.53270
ENSG00000116005,PCYOX1,161,0.74494,98,-0.1801,122,0.29107,51,-1.0583
ENSG00000143977,SNRPG,58,-0.4420,75,-0.1618,86,0.17967,107,0.52308
ENSG00000035141,FAM136A,32,-0.2229,44,1.30536,4,-3.0971,16,-1.2807
ENSG00000075340,ADD2,161,0.41814,137,0.72001,70,-0.8773,19,-2.8058
ENSG00000144043,TEX261,14,-0.7528,22,-0.3072,24,0.04185,43,1.01551
ENSG00000124357,NAGK,48,0.20502,42,-0.0172,31,-0.4815,49,0.22868
ENSG00000124383,MPHOSPH10,149,1.00822,70,-0.6751,77,-0.0565,108,0.47800
ENSG00000124374,PAIP2B,54,0.06171,22,-2.6758,113,1.27845,258,2.95326
ENSG00000075292,ZNF638,355,0.92873,163,-0.9289,293,0.61021,286,0.56928
ENSG00000135636,DYSF,11,-0.4313,5,-3.1579,10,-0.5541,115,4.20858
ENSG00000003137,CYP26B1,17,-0.9580,38,1.68561,12,-1.3903,5,-2.5133
ENSG00000144036,EXOC6B,35,-0.5352,45,-0.5405,74,0.62829,87,0.89125
ENSG00000135638,EMX1,35,0.33266,31,0.55869,23,-0.2815,4,-2.8759
ENSG00000144040,SFXN5,37,-1.1777,90,0.81633,88,0.16133,27,-1.6448
ENSG00000135631,RAB11FIP5,50,-0.0194,59,1.27218,12,-2.1688,11,-2.2191
ENSG00000135632,SMYD5,8,-1.1566,19,1.02430,4,-2.0175,16,-0.0706
ENSG00000135617,PRADC1,29,-0.2932,37,0.26829,31,-0.1779,31,-0.2002
ENSG00000135624,CCT7,191,0.26070,165,0.10011,131,-0.3370,140,-0.2315
ENSG00000163013,FBXO41,58,-0.3548,80,0.69167,67,-0.1239,24,-1.6738
ENSG00000144034,TPRKB,44,0.27874,38,0.20907,30,-0.2898,24,-0.6358
ENSG00000144048,DUSP11,6,-1.6126,22,0.90354,18,-0.1120,10,-0.9553
ENSG00000124356,STAMBP,42,-0.0814,33,-1.1600,44,-0.0053,140,1.98560
ENSG00000114956,DGUOK,43,-0.3368,57,0.37632,39,-0.4774,49,-0.1467
ENSG00000163170,BOLA3,54,-0.9848,122,1.29134,55,-0.9692,39,-1.4794
ENSG00000225439,BOLA3-AS1,21,0.12338,21,0.66903,9,-1.1669,10,-0.9719
ENSG00000114978,MOB1A,18,-0.4702,22,-0.3961,43,0.92716,28,0.22331
ENSG00000204843,DCTN1,246,0.11352,233,0.10352,194,-0.2555,210,-0.1345
ENSG00000005448,WDR54,31,0.10036,31,0.61089,23,-0.3588,8,-1.8764
ENSG00000114993,RTKN,19,-0.0785,4,-3.9481,48,1.47229,134,3.78728
ENSG00000115274,INO80B,32,0.34357,25,-0.0944,25,-0.0370,24,-0.1106
ENSG00000239779,WBP1,42,-0.4940,56,-0.2028,64,0.14096,88,0.65908
ENSG00000115275,MOGS,19,0.24694,17,0.10120,11,-0.5684,16,-0.0265
ENSG00000115289,PCGF1,15,-0.2127,19,0.54954,14,-0.2591,8,-1.0463
ENSG00000115307,AUP1,66,0.47191,45,-0.4729,52,0.10069,68,0.52274
ENSG00000115317,HTRA2,30,-0.0363,31,0.10708,29,-0.0607,27,-0.1704
ENSG00000135622,SEMA4F,23,-0.5519,38,1.21821,19,-0.8254,7,-2.2994
ENSG00000115350,POLE4,63,-0.3527,82,0.18831,73,-0.1374,80,0.00378
ENSG00000115364,MRPL19,22,-0.9332,37,-0.4027,49,0.31597,78,1.05392
ENSG00000176204,LRRTM4,53,0.34869,49,1.13817,8,-2.3820,5,-3.0806
ENSG00000066032,CTNNA2,100,-0.5337,160,0.90698,129,-0.1364,26,-2.5329
ENSG00000162951,LRRTM1,49,1.07455,27,0.39349,8,-1.7120,4,-2.6066
ENSG00000163541,SUCLG1,162,0.22309,140,-0.0448,126,-0.1713,144,0.03563
ENSG00000034510,TMSB10,2143,-0.4798,3388,1.16834,1746,-0.7921,633,-2.3038
ENSG00000176407,KCMF1,33,-1.1105,78,1.13582,57,-0.2584,16,-2.1059
ENSG00000152291,TGOLN2,230,0.46685,169,-0.0867,134,-0.3803,174,0.02258
ENSG00000042445,RETSAT,21,0.20773,14,-1.1079,34,0.99716,38,1.16647
ENSG00000168906,MAT2A,78,-0.3096,91,-0.2034,119,0.35637,119,0.36440
ENSG00000115486,GGCX,42,0.41389,32,-0.1201,30,-0.1350,32,-0.0358
ENSG00000168899,VAMP5,3,-2.7247,10,-2.0083,92,2.91606,34,0.98328
ENSG00000168894,RNF181,50,-0.6265,74,-0.1037,77,0.03779,112,0.62232
ENSG00000168883,USP39,23,0.10030,21,-0.1910,23,0.11695,25,0.24241
ENSG00000115525,ST3GAL5,67,-0.3377,91,0.55474,60,-0.5058,58,-0.5707
ENSG00000068654,POLR1A,14,-0.1026,15,-0.0554,16,0.08796,17,0.14104
ENSG00000132300,PTCD3,74,0.20887,59,-0.5089,85,0.43373,92,0.54752
ENSG00000132305,IMMT,140,0.50272,106,0.19126,92,-0.1600,45,-1.2577
ENSG00000132313,MRPL35,52,-0.5206,82,0.87386,50,-0.5638,31,-1.2681
ENSG00000068615,REEP1,80,-0.3388,118,1.43483,35,-1.5602,15,-2.8100
ENSG00000115548,KDM3A,38,-0.0019,36,-0.3167,69,0.95083,28,-0.4927
ENSG00000115561,CHMP3,203,0.07258,200,0.18614,204,0.07751,121,-0.7345
ENSG00000239305,RNF103,30,-0.5747,44,0.07218,34,-0.3486,61,0.53757
ENSG00000153561,RMND5A,73,0.01642,70,-0.1546,55,-0.4234,107,0.62470
ENSG00000183281,PLGLB1,10,-0.3959,15,0.97089,5,-1.2909,7,-0.9515
ENSG00000172086,KRCC1,41,0.67444,17,-1.7717,34,0.34347,99,2.25207
ENSG00000172005,MAL,93,-0.2819,17,-4.4654,204,0.97396,889,4.41223
ENSG00000144029,MRPS5,99,0.19810,85,-0.1830,103,0.24895,87,-0.0140
ENSG00000115041,KCNIP3,47,0.43732,39,0.64703,19,-0.9829,9,-2.0196
ENSG00000115042,FAHD2A,33,0.28328,26,-0.2570,29,0.08444,32,0.24646
ENSG00000232931,LINC00342,30,0.55672,17,-0.9461,35,0.80911,34,0.78872
ENSG00000174501,ANKRD36C,102,0.90376,38,-1.6761,147,1.53475,114,1.08794
ENSG00000158050,DUSP2,24,0.39251,21,1.22341,4,-2.3000,0,-8.9347
ENSG00000084090,STARD7,111,-0.6193,171,0.17851,172,0.05347,170,0.03936
ENSG00000135956,TMEM127,30,-1.0805,70,1.07381,38,-0.7279,31,-1.0005
ENSG00000144021,CIAO1,122,0.06375,122,0.28029,98,-0.2755,82,-0.5428
ENSG00000144028,SNRNP200,91,0.27219,74,-0.1904,107,0.53872,55,-0.5108
ENSG00000114982,KANSL3,18,-0.6299,31,0.72951,19,-0.5840,18,-0.6511
ENSG00000213337,ANKRD39,31,-0.2679,41,0.82090,15,-1.3313,23,-0.6806
ENSG00000168758,SEMA4C,11,-0.7486,15,-0.7917,25,0.51673,44,1.45474
ENSG00000144199,FAHD2B,26,-0.2382,28,-0.3526,31,0.06583,51,0.84184
ENSG00000135976,ANKRD36,43,0.17488,30,-1.0336,85,1.31032,59,0.69859
ENSG00000196912,ANKRD36B,23,0.33429,15,-0.9577,33,0.94986,31,0.84994
ENSG00000135940,COX5B,588,-0.9334,1222,0.91612,804,-0.4564,550,-1.0324
ENSG00000115073,ACTR1B,139,0.18997,138,0.81364,59,-1.1155,37,-1.8148
ENSG00000075568,TMEM131,101,1.09709,46,-0.5418,57,0.16635,44,-0.2431
ENSG00000040933,INPP4A,107,0.14062,110,0.91017,43,-1.2466,26,-1.9709
ENSG00000183513,COA5,45,-0.8459,82,0.25145,76,-0.0566,85,0.12577
ENSG00000115446,UNC50,42,-0.1848,48,-0.0252,47,-0.0131,56,0.23418
ENSG00000071073,MGAT4A,32,0.14284,31,0.43903,16,-0.8746,20,-0.5386
ENSG00000196872,KIAA1211L,202,0.52479,164,0.90026,44,-1.8055,18,-3.0960
ENSG00000158411,MITD1,26,0.12241,20,-0.8798,36,0.62533,49,1.14248
ENSG00000185414,MRPL30,40,-0.0184,40,-0.0576,48,0.26819,37,-0.1335
ENSG00000115514,TXNDC9,34,0.08214,35,0.56079,5,-2.5373,31,-0.0423
ENSG00000158417,EIF5B,247,0.35338,153,-1.1139,375,1.04333,374,1.03732
ENSG00000135945,REV1,22,-0.3658,26,-0.4737,40,0.53448,46,0.76945
ENSG00000144218,AFF3,116,1.04977,61,0.04078,51,-0.2649,11,-2.4819
ENSG00000170500,LONRF2,236,0.54655,186,0.70529,72,-1.2812,33,-2.4409
ENSG00000115526,CHST10,25,-0.3734,34,0.43724,26,-0.2925,24,-0.4381
ENSG00000115539,PDCL3,12,-1.3459,30,0.13405,22,-0.4620,48,0.79871
ENSG00000170485,NPAS2,50,0.47874,40,0.61676,24,-0.6449,4,-3.0073
ENSG00000071082,RPL31,643,-1.1118,1422,0.44611,1385,0.06708,1103,-0.2889
ENSG00000163162,RNF149,45,1.11928,22,-0.0567,14,-0.6751,10,-1.1767
ENSG00000175874,CREG2,701,0.55401,562,0.90773,144,-1.8663,52,-3.3580
ENSG00000071054,MAP4K4,106,-0.5606,81,-2.1685,324,1.24929,665,2.65441
ENSG00000233639,PANTR1,14,-1.4882,38,0.19123,40,0.13522,46,0.34961
ENSG00000198914,POU3F3,30,-0.9041,43,-1.0833,122,1.31149,121,1.30595
ENSG00000135972,MRPS9,68,0.91062,37,-0.1731,18,-1.1628,41,0.08963
ENSG00000135966,TGFBRAP1,23,0.17571,21,0.13551,22,0.07972,13,-0.7280
ENSG00000135974,C2orf49,55,0.38769,37,-0.7103,63,0.60083,66,0.65804
ENSG00000115641,FHL2,59,0.32839,55,0.96526,23,-1.1290,2,-4.7055
ENSG00000071051,NCK2,40,-0.4560,65,1.56717,14,-2.0635,11,-2.3367
ENSG00000115652,UXS1,66,1.20335,29,-0.3887,32,0.05372,17,-0.9647
ENSG00000144057,ST6GAL2,32,0.67271,20,-0.2928,36,0.85578,5,-2.0086
ENSG00000135968,GCC2,707,1.04158,357,-0.2474,325,-0.2185,239,-0.6882
ENSG00000169756,LIMS1,4,-2.1502,11,-1.8735,78,2.57318,40,1.25900
ENSG00000153201,RANBP2,193,0.32827,164,0.25681,119,-0.4357,99,-0.7084
ENSG00000186522,SEPTIN10,21,0.74528,1,-4.6714,46,2.13388,78,3.32792
ENSG00000175701,MTLN,50,-1.1672,128,1.42962,42,-1.4388,50,-1.1725
ENSG00000175772,LINC01106,12,-0.7387,24,2.08019,3,-2.4815,1,-4.0693
ENSG00000153107,ANAPC1,49,0.50572,38,0.41089,18,-0.9890,18,-1.0398
ENSG00000153214,TMEM87B,12,-0.1948,16,0.71667,5,-1.5319,11,-0.3972
ENSG00000144152,FBLN7,1,-4.2412,25,4.86300,0,-7.9884,1,-3.8691
ENSG00000144161,ZC3H8,59,0.58855,41,-0.0134,43,0.08905,21,-1.0056
ENSG00000188177,ZC3H6,95,0.20725,65,-1.0469,139,0.82751,174,1.21163
ENSG00000114999,TTL,135,0.67076,87,-0.1232,72,-0.3138,76,-0.2333
ENSG00000125611,CHCHD5,9,-1.5882,24,-0.7150,58,1.22055,50,0.95123
ENSG00000144136,SLC20A1,27,-1.1480,67,1.10080,33,-0.8544,33,-0.8747
ENSG00000136682,CBWD2,24,0.42958,19,0.41422,15,-0.3075,4,-1.9767
ENSG00000144134,RABL2A,16,0.21706,15,0.39610,9,-0.6258,8,-0.7613
ENSG00000115084,SLC35F5,42,1.00359,19,-0.7610,27,0.27779,29,0.40647
ENSG00000115091,ACTR3,124,0.05783,124,0.22755,94,-0.3635,99,-0.2910
ENSG00000175497,DPP10,163,0.76278,102,-0.0046,111,0.13927,31,-1.7701
ENSG00000235026,DPP10-AS1,11,-1.3015,32,1.73553,15,-0.8733,2,-3.4686
ENSG00000088205,DDX18,164,0.87280,79,-0.8859,96,0.01435,177,1.00582
ENSG00000125633,CCDC93,15,-0.1689,16,-0.3156,31,1.01474,12,-0.4299
ENSG00000125629,INSIG2,44,-0.1334,54,0.86115,21,-1.2221,23,-1.0880
ENSG00000155368,DBI,126,-1.1468,199,-1.2359,789,1.85094,490,0.99536
ENSG00000144120,TMEM177,13,0.00292,15,0.65287,8,-0.7509,6,-1.1186
ENSG00000088179,PTPN4,62,-0.5094,97,0.93074,67,-0.3904,24,-1.8893
ENSG00000115109,EPB41L5,7,-1.0148,13,-0.3579,33,1.42707,10,-0.5143
ENSG00000226479,TMEM185B,18,0.30013,10,-1.3178,40,1.67320,23,0.69664
ENSG00000144118,RALB,28,-1.6210,95,1.10976,67,-0.3254,37,-1.2245
ENSG00000074054,CLASP1,72,0.21085,69,0.66104,38,-0.7894,22,-1.6092
ENSG00000155438,NIFK,77,0.99940,35,-0.7647,49,0.26736,54,0.43067
ENSG00000211460,TSN,71,0.00640,70,-0.0531,64,-0.1591,84,0.25738
ENSG00000136717,BIN1,134,-0.1545,108,-1.3149,146,-0.0218,525,2.20701
ENSG00000163161,ERCC3,37,0.03288,37,0.24346,28,-0.3975,30,-0.2710
ENSG00000169967,MAP3K2,57,0.63173,28,-1.2158,92,1.46449,51,0.47743
ENSG00000163166,IWS1,106,0.84393,44,-1.4161,93,0.63007,156,1.52311
ENSG00000136709,WDR33,48,0.03945,47,-0.0207,46,-0.0316,49,0.04192
ENSG00000144231,POLR2D,30,0.09527,25,-0.5041,35,0.35092,44,0.69884
ENSG00000144233,AMMECR1L,20,0.61927,13,-0.2628,14,0.10436,12,-0.1834
ENSG00000136715,SAP130,22,0.02539,23,0.38924,21,-0.0174,9,-1.2929
ENSG00000136731,UGGT1,24,-0.3475,29,-0.1225,35,0.24171,37,0.32936
ENSG00000136720,HS6ST1,31,-1.4513,100,1.88321,27,-1.6676,22,-1.9570
ENSG00000136699,SMPD4,30,-0.5101,42,-0.1100,48,0.19848,56,0.44479
ENSG00000152082,MZT2B,309,-0.5756,484,0.52178,390,-0.2150,313,-0.5542
ENSG00000136710,CCDC115,37,-0.5258,57,0.62243,32,-0.7294,41,-0.3491
ENSG00000136718,IMP4,43,-0.2219,52,0.25766,44,-0.2010,44,-0.2194
ENSG00000072135,PTPN18,16,-0.0245,15,-0.3329,26,0.74680,16,-0.0388
ENSG00000178171,AMER3,23,0.89531,14,0.55814,3,-2.1050,3,-2.2100
ENSG00000136002,ARHGEF4,135,-0.0540,142,0.10023,178,0.38124,85,-0.7639
ENSG00000152102,FAM168B,159,-0.0986,181,0.46161,131,-0.3969,105,-0.7276
ENSG00000115762,PLEKHB2,226,-0.3274,310,0.73125,158,-0.8759,175,-0.7153
ENSG00000173272,MZT2A,115,-0.7643,205,0.56402,173,-0.1327,128,-0.5991
ENSG00000287151,C2orf27A,17,0.37341,14,0.59740,9,-0.5418,2,-2.4461
ENSG00000150551,LYPD1,30,0.71883,15,-1.0283,53,1.73277,9,-1.0332
ENSG00000152127,MGAT5,21,-1.5371,63,0.46675,35,-0.7674,80,0.49048
ENSG00000152128,TMEM163,22,-0.5665,38,1.48916,13,-1.3170,5,-2.7758
ENSG00000082258,CCNT2,51,0.42297,40,0.11268,22,-0.8900,38,-0.0593
ENSG00000115839,RAB3GAP1,133,0.46018,104,0.26093,77,-0.4057,50,-1.0428
ENSG00000048991,R3HDM1,226,0.28841,217,1.09371,45,-2.1412,33,-2.5813
ENSG00000144224,UBXN4,262,0.82949,119,-1.1747,236,0.65763,311,1.11894
ENSG00000076003,MCM6,37,1.13818,17,-0.3107,20,0.19396,7,-1.4790
ENSG00000115866,DARS,77,0.06327,60,-0.9659,197,1.63851,77,0.06783
ENSG00000150540,HNMT,24,0.29782,17,-0.7207,36,0.92957,26,0.39007
ENSG00000144228,SPOPL,12,-1.0380,22,-0.2916,32,0.52476,37,0.73872
ENSG00000168702,LRP1B,160,2.05724,37,-1.1651,77,0.75259,11,-2.1226
ENSG00000121964,GTDC1,64,-0.1032,71,0.22080,55,-0.3346,63,-0.1210
ENSG00000169554,ZEB2,302,0.43616,141,-1.8190,371,0.77194,819,2.21341
ENSG00000121989,ACVR2A,50,1.64917,18,-0.2436,6,-1.6444,7,-1.4202
ENSG00000115947,ORC4,83,0.01966,92,0.81932,30,-1.5119,43,-0.9952
ENSG00000204406,MBD5,18,-0.6756,30,0.17105,41,0.53860,20,-0.5638
ENSG00000135999,EPC2,46,0.52372,32,-0.1128,37,0.17408,22,-0.6066
ENSG00000168280,KIF5C,569,-0.1184,630,0.16501,560,-0.1427,558,-0.1481
ENSG00000168288,MMADHC,52,-0.3895,78,1.21189,18,-1.9525,30,-1.2042
ENSG00000080345,RIF1,370,1.50566,113,-1.2153,154,0.03764,263,0.90855
ENSG00000162980,ARL5A,54,-0.0370,53,-0.2022,76,0.51083,53,-0.0424
ENSG00000182389,CACNB4,206,0.63067,151,0.55617,81,-0.8311,21,-2.8091
ENSG00000115145,STAM2,45,0.63658,28,-0.4050,30,0.02276,35,0.25464
ENSG00000157827,FMNL2,241,0.56145,87,-2.2639,385,1.35997,627,2.29188
ENSG00000196504,PRPF40A,168,1.04642,58,-1.6331,192,1.27701,181,1.16909
ENSG00000144278,GALNT13,6,-1.1273,13,-0.4473,9,-0.6476,37,1.61399
ENSG00000162989,KCNJ3,179,0.30472,168,0.97419,60,-1.3594,17,-3.1860
ENSG00000153234,NR4A2,115,2.35381,24,-0.9679,23,-0.3932,4,-2.8239
ENSG00000115159,GPD2,58,0.81876,27,-1.0839,94,1.66253,22,-0.7181
ENSG00000136541,ERMN,401,0.35943,24,-5.6010,300,-0.1007,2919,5.11601
ENSG00000123612,ACVR1C,0,-7.8018,19,2.17777,6,-1.2618,6,-1.4742
ENSG00000144283,PKP4,102,-0.2216,83,-1.4374,195,0.80671,376,1.98716
ENSG00000196151,WDSUB1,33,0.84621,19,-0.1520,15,-0.3840,15,-0.3948
ENSG00000123636,BAZ2B,93,-0.4892,89,-1.4559,327,1.58064,311,1.48670
ENSG00000136536,MARCH7,52,0.12108,45,-0.3533,66,0.50721,55,0.19513
ENSG00000153250,RBMS1,17,0.07924,16,0.02216,24,0.59781,7,-1.1806
ENSG00000136560,TANK,62,0.99296,28,-0.8148,49,0.59537,38,0.21858
ENSG00000115233,PSMD14,187,0.57905,129,-0.0464,114,-0.2063,99,-0.4235
ENSG00000136535,TBR1,318,1.53623,124,-0.1391,71,-0.8799,19,-2.8115
ENSG00000144290,SLC4A10,416,1.06236,234,0.48717,65,-1.8163,19,-3.6083
ENSG00000115271,GCA,39,-0.3344,43,-0.5577,48,-0.0062,104,1.26110
ENSG00000182263,FIGN,18,0.26450,15,-0.1346,9,-0.7591,22,0.56403
ENSG00000115290,GRB14,0,-7.9740,21,3.98210,0,-8.0114,3,-2.1594
ENSG00000153253,SCN3A,231,1.95271,67,-0.4696,32,-1.2842,17,-2.1907
ENSG00000136531,SCN2A,1099,1.67215,403,-0.0626,127,-1.7697,37,-3.5654
ENSG00000178662,CSRNP3,260,0.85153,166,0.53752,63,-1.3426,20,-3.0002
ENSG00000123607,TTC21B,14,-0.9100,27,0.49315,23,-0.1848,22,-0.2443
ENSG00000144285,SCN1A,67,-0.9002,151,2.23696,15,-3.1258,13,-3.2773
ENSG00000172318,B3GALT1,25,0.45257,21,0.71214,11,-0.7580,1,-3.6051
ENSG00000198648,STK39,145,-0.0912,145,-0.3095,132,-0.2366,262,0.86534
ENSG00000172292,CERS6,99,-0.2680,139,1.31871,49,-1.3251,18,-2.8247
ENSG00000081479,LRP2,14,0.10283,0,-8.2139,7,-1.0142,143,6.05433
ENSG00000138399,FASTKD1,10,-0.8262,20,0.54551,20,0.13816,10,-0.9081
ENSG00000138398,PPIG,293,0.64393,171,-0.6778,256,0.42210,271,0.51286
ENSG00000154479,CCDC173,7,-2.6276,46,0.55173,46,0.12329,41,-0.0509
ENSG00000213160,KLHL23,71,0.83969,38,-0.5083,77,0.97191,15,-1.5366
ENSG00000138385,SSB,353,0.62877,232,-0.1632,215,-0.1594,210,-0.2008
ENSG00000138382,METTL5,50,-0.5609,78,0.45175,63,-0.2166,57,-0.3785
ENSG00000144357,UBR3,183,0.62507,125,0.04751,96,-0.3918,83,-0.6127
ENSG00000128683,GAD1,27,-2.7867,230,3.92345,11,-4.0419,6,-4.9147
ENSG00000115806,GORASP2,53,-0.0811,58,0.21790,32,-0.8371,64,0.21089
ENSG00000198586,TLK1,154,0.47429,121,0.34727,64,-0.8932,67,-0.8245
ENSG00000123600,METTL8,22,0.36346,15,-0.6750,26,0.62799,25,0.57743
ENSG00000071967,CYBRD1,11,-0.9869,6,-3.3559,132,3.52490,56,1.61824
ENSG00000077380,DYNC1I2,533,0.84788,180,-2.0035,370,0.24851,1267,2.46333
ENSG00000115840,SLC25A12,96,0.06991,105,1.00370,33,-1.5546,28,-1.8016
ENSG00000128708,HAT1,17,-0.1326,11,-1.7781,56,1.91455,44,1.47389
ENSG00000144355,DLX1,9,-0.8955,19,1.77907,6,-1.4134,1,-3.3343
ENSG00000091409,ITGA6,14,-0.5644,10,-2.3884,122,3.31348,26,0.33863
ENSG00000091428,RAPGEF4,115,-0.7193,190,0.19524,235,0.38879,147,-0.3448
ENSG00000091436,MAP3K20,13,-0.8816,13,-1.8779,123,3.11955,17,-0.4546
ENSG00000172845,SP3,41,0.61693,26,-0.4119,33,0.27705,29,0.04334
ENSG00000138430,OLA1,280,0.49180,226,0.66319,93,-1.2064,55,-1.9723
ENSG00000138433,CIR1,165,0.36499,121,-0.4099,142,0.12598,176,0.47054
ENSG00000144306,SCRN3,34,0.35685,26,-0.1251,25,-0.1210,28,0.03479
ENSG00000163328,GPR155,242,1.46545,95,-0.2739,64,-0.6877,40,-1.4058
ENSG00000115935,WIPF1,38,0.58173,3,-4.7383,48,0.97844,201,4.21051
ENSG00000128656,CHN1,2768,0.52667,2249,0.88099,722,-1.5457,173,-3.6354
ENSG00000115966,ATF2,71,-0.3549,101,0.89096,50,-0.8796,42,-1.1668
ENSG00000154518,ATP5MC3,250,-0.9657,555,1.39606,207,-1.2468,174,-1.5044
ENSG00000144320,LNPK,73,0.13847,72,0.41455,35,-0.9883,52,-0.3805
ENSG00000128654,MTX2,99,0.05353,109,0.92180,24,-2.0921,49,-1.0330
ENSG00000170144,HNRNPA3,283,0.19144,252,0.02092,247,-0.0232,214,-0.2474
ENSG00000116044,NFE2L2,104,0.10093,49,-2.3270,362,2.28484,271,1.71611
ENSG00000018510,AGPS,61,0.92396,30,-0.5979,27,-0.3934,51,0.63223
ENSG00000079156,OSBPL6,82,0.28417,75,0.57128,51,-0.4663,18,-2.0264
ENSG00000180228,PRKRA,58,-0.3064,78,0.69292,34,-1.1146,52,-0.4553
ENSG00000116095,PLEKHA3,62,0.12171,59,0.12508,60,0.05266,40,-0.5641
ENSG00000187231,SESTD1,109,0.76833,54,-0.9810,71,0.06244,144,1.23309
ENSG00000144331,ZNF385B,48,0.10256,53,1.28958,11,-2.0702,5,-3.1877
ENSG00000163510,CWC22,110,1.36486,38,-1.0519,57,0.25528,70,0.59947
ENSG00000170035,UBE2E3,77,-0.8180,150,1.05431,70,-0.9563,70,-0.9642
ENSG00000138434,ITPRID2,41,-0.0583,31,-1.2970,109,1.58312,79,1.02278
ENSG00000115252,PDE1A,231,1.50780,90,-0.1964,41,-1.2396,38,-1.3736
ENSG00000077232,DNAJC10,114,0.89394,62,-0.2976,56,-0.2511,59,-0.1617
ENSG00000061676,NCKAP1,476,0.34426,427,0.74697,191,-1.0685,95,-2.1051
ENSG00000170396,ZNF804A,25,0.48231,21,1.05163,4,-2.2999,1,-3.5472
ENSG00000065548,ZC3H15,596,0.87220,345,-0.0581,230,-0.6408,250,-0.5132
ENSG00000138448,ITGAV,37,-0.8945,44,-1.5694,215,2.00840,147,1.29978
ENSG00000144369,FAM171B,548,1.50566,184,-0.8668,374,0.84327,87,-1.4287
ENSG00000144366,GULP1,5,-2.1767,28,2.61701,8,-1.4746,0,-9.2600
ENSG00000204262,COL5A2,0,-8.4276,59,5.33365,1,-4.6489,2,-4.3878
ENSG00000115368,WDR75,31,0.19690,30,0.48511,10,-1.4528,22,-0.3674
ENSG00000138381,ASNSD1,65,0.28986,55,0.09545,45,-0.2940,45,-0.3002
ENSG00000128699,ORMDL1,80,0.29974,68,0.13749,43,-0.6540,61,-0.1178
ENSG00000064933,PMS1,38,0.46535,27,-0.2337,27,-0.0349,30,0.09614
ENSG00000187699,C2orf88,12,-0.1564,2,-4.2222,42,1.98273,84,3.58520
ENSG00000198130,HIBCH,42,0.45950,24,-1.1426,54,0.86361,65,1.18104
ENSG00000151689,INPP1,88,0.75500,40,-1.3112,72,0.42683,139,1.55487
