Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000175137,SH3BP5L,9,-0.6310,5,-1.4678,15,0.07746,17,0.32840,23,0.75422,9,-0.6770
ENSG00000171161,ZNF672,16,0.57450,18,0.76654,5,-1.2285,11,0.06267,12,0.14010,14,0.36423
ENSG00000171163,ZNF692,12,-0.1497,3,-2.2002,11,-0.3856,14,0.08349,31,1.44075,12,-0.1561
ENSG00000035115,SH3YL1,50,0.57004,35,0.00598,35,-0.0051,34,-0.0575,38,0.10483,21,-0.7557
ENSG00000143727,ACP1,24,-1.4000,40,-0.6189,47,-0.4611,88,1.02547,36,-0.7897,63,0.08459
ENSG00000151353,TMEM18,27,0.46187,19,-0.0585,20,0.00579,21,0.14239,18,-0.1845,11,-0.9211
ENSG00000186487,MYT1L,99,-1.9760,184,-1.0538,645,1.30823,290,-0.4925,391,0.10861,247,-0.6073
ENSG00000032389,EIPR1,7,-2.4558,19,-0.9743,33,-0.1549,52,0.93628,36,0.00804,27,-0.4543
ENSG00000171853,TRAPPC12,7,-2.0752,35,0.20477,25,-0.3837,40,0.63681,39,0.36798,22,-0.5141
ENSG00000182551,ADI1,47,-0.0756,104,1.24040,31,-0.8456,49,-0.0128,26,-0.9438,75,0.68590
ENSG00000171865,RNASEH1,23,-0.3108,28,0.01251,36,0.54055,22,-0.4929,34,0.32566,24,-0.1884
ENSG00000171863,RPS7,453,0.04490,477,0.12736,297,-0.7337,531,0.44681,255,-0.8493,648,0.62447
ENSG00000232044,SILC1,168,3.10959,19,-0.8111,23,-0.6320,17,-1.2411,16,-1.0856,17,-0.9781
ENSG00000134326,CMPK2,4,-1.5830,35,1.64456,9,-0.7327,11,-0.3562,24,1.00255,10,-0.4127
ENSG00000134321,RSAD2,16,-0.9932,154,2.95878,13,-1.4771,22,-0.7523,26,-0.3285,24,-0.4320
ENSG00000228203,RNF144A-AS1,0,-4.9762,5,-1.7505,20,0.39984,21,0.58933,26,0.77409,5,-1.7617
ENSG00000151692,RNF144A,76,0.87845,13,-1.8028,31,-0.6809,48,0.19532,71,0.76747,42,-0.0823
ENSG00000115738,ID2,224,0.26454,307,0.78630,161,-0.3071,193,0.03741,128,-0.6057,170,-0.1677
ENSG00000134313,KIDINS220,242,0.46575,171,-0.0853,225,0.44891,146,-0.4635,189,0.06788,131,-0.4989
ENSG00000143797,MBOAT2,136,0.89566,140,0.94791,67,-0.3163,61,-0.5485,71,-0.1625,75,-0.0693
ENSG00000151693,ASAP2,25,-1.2223,54,-0.0874,66,0.31404,61,0.14853,65,0.20848,40,-0.5590
ENSG00000119185,ITGB1BP1,50,-1.4218,59,-1.1793,98,-0.4896,190,1.06870,107,-0.2709,124,-0.0292
ENSG00000119203,CPSF3,14,-0.6205,14,-0.6092,14,-0.7030,29,0.79375,35,0.83292,9,-1.2134
ENSG00000134330,IAH1,19,-0.9524,23,-0.6365,30,-0.3196,49,0.81615,34,-0.0752,28,-0.3843
ENSG00000151694,ADAM17,29,-0.1918,59,0.93666,44,0.55930,26,-0.4952,25,-0.4318,16,-1.0701
ENSG00000134308,YWHAQ,389,0.49623,177,-0.7468,198,-0.6852,362,0.57715,272,-0.0776,265,-0.1196
ENSG00000115750,TAF1B,13,-0.0475,19,0.51852,20,0.76332,10,-0.6862,5,-1.4470,15,0.15350
ENSG00000115756,HPCAL1,44,-1.8755,196,0.39702,136,-0.2313,226,1.00879,29,-2.4763,105,-0.5848
ENSG00000115758,ODC1,30,0.22740,22,-0.2906,19,-0.5996,31,0.41484,23,-0.1936,31,0.28243
ENSG00000115761,NOL10,44,0.73915,34,0.33109,42,0.88765,17,-1.0072,21,-0.3891,13,-1.1433
ENSG00000143870,PDIA6,74,-0.2558,90,0.06436,72,-0.3468,109,0.56623,73,-0.2576,62,-0.5284
ENSG00000162975,KCNF1,24,-1.9312,24,-1.9136,83,-0.0630,101,0.36996,150,0.90945,96,0.17654
ENSG00000134318,ROCK2,175,-1.1674,253,-0.6085,754,1.70637,269,-0.6882,219,-0.8262,124,-1.6765
ENSG00000196208,GREB1,17,0.28340,12,-0.2932,11,-0.5427,16,0.28077,20,0.56782,11,-0.3557
ENSG00000169006,NTSR2,60,0.31452,97,1.11423,30,-0.8970,48,-0.0567,30,-0.7688,73,0.62747
ENSG00000134324,LPIN1,85,0.32017,95,0.50740,62,-0.2252,68,-0.0501,80,0.22693,47,-0.6157
ENSG00000071575,TRIB2,19,-0.7536,25,-0.3580,37,0.34559,28,-0.2508,53,0.87096,24,-0.4127
ENSG00000162981,LRATD1,7,-3.4181,40,-1.0332,73,-0.1161,124,1.25869,50,-0.6756,43,-0.9078
ENSG00000151779,NBAS,24,-1.1349,30,-0.7843,71,0.72499,56,0.24267,32,-0.7144,32,-0.6970
ENSG00000079785,DDX1,74,-1.2010,110,-0.5958,191,0.34813,211,0.66820,85,-0.9920,87,-0.9451
ENSG00000197872,FAM49A,25,-2.8230,75,-1.2212,228,0.66096,185,0.24013,227,0.49674,84,-1.0489
ENSG00000163032,VSNL1,137,-3.5761,270,-2.5826,1465,-0.0466,2251,1.07134,1788,0.28187,905,-0.7838
ENSG00000163029,SMC6,77,0.51564,73,0.41496,98,1.26113,25,-1.5495,54,-0.0590,20,-1.5507
ENSG00000240857,RDH14,13,-0.7794,16,-0.4665,23,0.14508,26,0.49848,15,-0.4985,17,-0.3756
ENSG00000118965,WDR35,12,-0.1912,11,-0.3888,13,-0.1856,19,0.75242,10,-0.5117,7,-1.1015
ENSG00000068697,LAPTM4A,43,-0.9258,190,1.50280,42,-1.1182,92,0.41137,45,-0.8292,83,0.09973
ENSG00000055917,PUM2,58,-0.9679,117,0.11333,98,-0.2052,122,0.26067,129,0.26864,113,0.06022
ENSG00000143878,RHOB,256,0.99214,254,0.97408,114,-0.4033,125,-0.2528,107,-0.4236,85,-0.7674
ENSG00000119771,KLHL29,0,-7.8328,3,-2.0424,12,0.12272,17,1.10626,2,-2.3439,14,0.37805
ENSG00000119778,ATAD2B,55,1.63280,48,1.39115,31,0.85593,4,-2.7097,8,-1.4298,8,-1.4600
ENSG00000173960,UBXN2A,42,0.48792,58,1.04200,39,0.50283,19,-0.9211,22,-0.4887,20,-0.6240
ENSG00000119782,FKBP1B,5,-3.4850,17,-1.7237,52,-0.0533,73,0.81018,68,0.40039,46,-0.2169
ENSG00000115128,SF3B6,84,0.28371,73,0.06598,67,-0.0755,75,0.16961,40,-0.8703,70,0.00393
ENSG00000219626,FAM228B,94,0.76454,84,0.57365,76,0.53891,41,-0.7406,31,-0.9881,45,-0.4158
ENSG00000198399,ITSN2,253,0.74109,160,-0.0006,284,1.31553,77,-1.4193,136,-0.2643,53,-1.6800
ENSG00000084676,NCOA1,113,-0.4642,204,0.47751,197,0.53979,132,-0.3036,112,-0.4770,123,-0.3258
ENSG00000184924,PTRHD1,19,-0.5493,33,0.28923,15,-1.0786,39,0.86000,17,-0.7062,34,0.29813
ENSG00000138031,ADCY3,12,-1.4775,46,0.50481,29,-0.2760,41,0.52611,38,0.19444,18,-0.9107
ENSG00000115137,DNAJC27,20,-0.5968,19,-0.6542,41,0.66810,25,-0.3840,47,0.73683,19,-0.7136
ENSG00000084710,EFR3B,15,-1.8796,53,0.04360,37,-0.6070,66,0.63311,60,0.24346,60,0.25857
ENSG00000119772,DNMT3A,46,1.04359,18,-0.4000,28,0.33701,18,-0.5878,31,0.39476,12,-1.0665
ENSG00000138101,DTNB,43,-0.2299,29,-0.8682,45,-0.2030,64,0.59634,55,0.14474,33,-0.6291
ENSG00000143970,ASXL2,44,0.51907,32,0.01513,45,0.71873,25,-0.5580,23,-0.5045,19,-0.7586
ENSG00000084731,KIF3C,43,-2.5452,116,-1.1008,249,0.10699,288,0.47751,269,0.20461,272,0.22283
ENSG00000084733,RAB10,108,0.00842,98,-0.1516,90,-0.3418,131,0.47759,86,-0.3468,97,-0.1688
ENSG00000157833,GAREM2,19,0.11212,54,1.89589,7,-1.5036,19,0.18530,6,-1.5973,17,-0.0407
ENSG00000084754,HADHA,118,0.60469,131,0.78046,72,-0.2353,72,-0.2446,48,-0.8008,89,0.15465
ENSG00000138029,HADHB,74,0.07597,129,0.97881,33,-1.3571,84,0.42081,28,-1.3887,111,0.72822
ENSG00000138018,SELENOI,22,-1.6383,28,-1.3158,62,-0.1312,87,0.66339,94,0.55921,52,-0.3726
ENSG00000171303,KCNK3,2,-2.8873,32,0.85199,19,-0.0073,22,0.35321,20,0.04975,9,-1.0426
ENSG00000213699,SLC35F6,12,-0.6982,19,-0.0570,18,-0.2259,22,0.28584,26,0.45108,17,-0.1899
ENSG00000157851,DPYSL5,66,2.00557,9,-1.2822,10,-1.2755,21,0.07279,23,0.15783,14,-0.5453
ENSG00000084764,MAPRE3,42,-1.4385,20,-2.5300,101,-0.1404,141,0.65261,186,0.88714,76,-0.5423
ENSG00000119777,TMEM214,22,0.52780,6,-1.3377,16,0.05766,16,0.00496,22,0.53546,11,-0.5440
ENSG00000084693,AGBL5,1,-2.7134,18,0.70867,11,-0.0278,11,-0.0843,15,0.39724,14,0.29083
ENSG00000228474,OST4,81,-0.3367,128,0.38146,51,-1.2236,127,0.55157,49,-1.1165,193,1.06616
ENSG00000138030,KHK,9,-1.0132,9,-1.0719,19,0.08959,23,0.57399,20,0.15235,12,-0.5849
ENSG00000138028,CGREF1,8,-1.9612,13,-1.3074,24,-0.4770,44,0.84375,48,0.66838,28,-0.1928
ENSG00000138073,PREB,15,-0.4538,12,-0.8353,17,-0.4213,27,0.62660,35,0.85393,8,-1.3271
ENSG00000138074,SLC5A6,5,-1.9779,39,1.19945,12,-0.8449,21,0.29686,25,0.42204,18,-0.1032
ENSG00000138085,ATRAID,37,0.13879,50,0.65134,19,-1.0308,41,0.50633,32,-0.0749,28,-0.2969
ENSG00000115194,SLC30A3,1,-5.3937,7,-3.0780,40,-0.7666,91,1.06453,135,1.33247,40,-0.6555
ENSG00000115204,MPV17,18,-0.4541,15,-0.7477,17,-0.6668,32,0.60778,27,0.15373,32,0.43525
ENSG00000115207,GTF3C2,20,0.24040,14,-0.2555,13,-0.4320,21,0.46919,18,0.13344,11,-0.6723
ENSG00000115211,EIF2B4,56,0.79368,58,0.85615,36,0.11179,23,-0.7883,39,0.20048,22,-0.6749
ENSG00000115234,SNX17,48,-0.3968,27,-1.2600,55,-0.2003,81,0.68418,56,-0.1383,55,-0.1761
ENSG00000115241,PPM1G,62,-0.0283,72,0.21208,88,0.71970,52,-0.4261,61,-0.0490,26,-1.3173
ENSG00000115216,NRBP1,32,-0.7672,34,-0.6639,41,-0.4770,70,0.67582,77,0.60296,37,-0.5527
ENSG00000138002,IFT172,8,-1.1357,11,-0.6677,17,-0.0091,21,0.41175,27,0.71343,10,-0.8362
ENSG00000115226,FNDC4,12,-2.5639,55,-0.3450,55,-0.4270,86,0.53876,107,0.70702,75,0.12567
ENSG00000243943,ZNF512,38,-0.2843,45,-0.0108,49,0.14986,52,0.33076,32,-0.5065,28,-0.7506
ENSG00000198522,GPN1,6,-1.7341,13,-0.6843,19,-0.0910,28,0.80457,18,-0.1351,15,-0.4351
ENSG00000119760,SUPT7L,31,-0.6215,24,-0.9967,57,0.43373,53,0.30010,44,-0.0773,28,-0.7682
ENSG00000163798,SLC4A1AP,77,-0.4212,77,-0.4212,161,1.03258,92,-0.2017,68,-0.6181,37,-1.5149
ENSG00000243147,MRPL33,49,-1.1400,92,-0.1850,101,-0.0599,136,0.67817,35,-1.6317,117,0.18827
ENSG00000158019,BABAM2,16,-0.9169,12,-1.3092,29,0.04017,41,0.91873,16,-0.8701,19,-0.6105
ENSG00000075426,FOSL2,3,-2.7032,39,0.99379,17,-0.4228,25,0.35247,31,0.62701,10,-1.0982
ENSG00000213639,PPP1CB,242,-0.3453,159,-0.9876,258,-0.2972,387,0.61711,343,0.20648,247,-0.3092
ENSG00000171103,TRMT61B,9,-0.7133,9,-0.6713,11,-0.6064,22,0.98968,13,-0.1977,12,-0.3223
ENSG00000163811,WDR43,81,1.10963,42,0.01585,70,1.16722,22,-1.2550,21,-1.0184,15,-1.5367
ENSG00000115295,CLIP4,64,0.39129,40,-0.3647,44,-0.2650,57,0.29260,54,0.13072,35,-0.5550
ENSG00000119801,YPEL5,50,-1.2777,64,-0.9069,111,-0.0669,148,0.63570,124,0.12330,98,-0.2488
ENSG00000213626,LBH,1,-4.1012,81,2.18292,27,0.27498,15,-0.9258,25,0.11219,10,-1.2245
ENSG00000172954,LCLAT1,5,-1.5734,3,-2.2374,18,0.32792,20,0.66861,16,0.11619,9,-0.8400
ENSG00000158089,GALNT14,0,-4.5834,1,-2.8975,11,0.13612,12,0.50960,23,1.35421,4,-1.3174
ENSG00000013016,EHD3,26,-2.0150,44,-1.2193,73,-0.5687,135,0.79216,168,0.87763,87,-0.1959
ENSG00000162959,MEMO1,20,0.66219,10,-0.3526,19,0.73309,10,-0.6387,13,0.00909,6,-1.0244
ENSG00000162961,DPY30,40,-0.1441,54,0.31799,32,-0.5879,56,0.58226,32,-0.4657,38,-0.2430
ENSG00000021574,SPAST,46,0.56892,17,-0.9646,30,-0.1316,40,0.49758,24,-0.4401,18,-0.8694
ENSG00000119820,YIPF4,132,0.23894,106,-0.1018,133,0.32876,103,-0.2100,117,0.04921,80,-0.5341
ENSG00000115760,BIRC6,147,1.16837,95,0.43032,107,0.83204,42,-1.1058,41,-0.8723,28,-1.4289
ENSG00000119812,FAM98A,69,0.29952,26,-1.1945,64,0.22933,55,-0.0778,89,0.72969,31,-0.9349
ENSG00000260025,CRIM1-DT,5,-2.1994,11,-1.0225,13,-0.8889,32,1.06582,26,0.32210,25,0.26962
ENSG00000150938,CRIM1,32,-1.4185,128,0.73806,91,0.22830,72,-0.2786,117,0.58702,58,-0.5254
ENSG00000171055,FEZ2,136,0.38879,97,-0.1463,137,0.51693,105,-0.0296,48,-1.2322,61,-0.8538
ENSG00000115808,STRN,171,1.92441,45,-0.3407,58,0.07536,40,-0.6870,32,-0.8450,33,-0.8150
ENSG00000008869,HEATR5B,11,-1.1954,14,-0.8903,30,0.41460,29,0.38579,25,0.01079,15,-0.7888
ENSG00000152133,GPATCH11,96,0.54212,64,-0.1200,112,1.09033,49,-0.6798,30,-1.2432,31,-1.2181
ENSG00000055332,EIF2AK2,145,0.18542,181,0.54274,195,0.90230,83,-0.8975,95,-0.4791,81,-0.7263
ENSG00000218739,CEBPZOS,37,-0.0865,43,0.15377,39,0.01900,38,-0.0546,41,0.06151,38,-0.0325
ENSG00000115816,CEBPZ,130,0.79838,107,0.48115,112,0.72412,60,-0.5880,27,-1.6163,35,-1.2693
ENSG00000003509,NDUFAF7,4,-1.8649,4,-1.8584,20,0.47305,18,0.29045,28,0.86423,7,-1.3112
ENSG00000115828,QPCT,4,-2.2994,1,-4.0982,14,-0.5570,35,1.63211,19,-0.0714,9,-1.0815
ENSG00000163171,CDC42EP3,0,-6.1397,23,-0.1797,38,0.78665,32,0.45160,12,-1.1367,12,-1.1720
ENSG00000138061,CYP1B1,0,-4.7720,50,1.82895,15,-0.2318,20,0.37925,3,-2.5674,9,-0.9498
ENSG00000119787,ATL2,6,-2.3815,23,-0.5131,22,-0.6887,48,1.00744,41,0.35185,28,-0.2181
ENSG00000143889,HNRNPLL,26,-0.6765,30,-0.5053,41,0.01239,52,0.55552,38,-0.1353,27,-0.6235
ENSG00000115875,SRSF7,66,-0.2605,54,-0.5879,62,-0.4279,108,0.81699,59,-0.4320,62,-0.3678
ENSG00000152147,GEMIN6,4,-1.2824,5,-1.1606,15,0.69848,9,-0.3284,13,0.27003,14,0.43401
ENSG00000163214,DHX57,15,-0.1301,18,0.14372,23,0.68749,12,-0.7071,19,0.19230,14,-0.2322
ENSG00000188010,MORN2,17,-1.2920,26,-0.6431,28,-0.6130,59,1.05261,21,-0.9750,49,0.34750
ENSG00000115904,SOS1,41,0.11864,50,0.44827,54,0.77909,28,-0.5947,28,-0.4832,20,-0.9510
ENSG00000011566,MAP4K3,28,-0.6074,9,-2.2770,51,0.41841,44,0.12040,61,0.58871,32,-0.3999
ENSG00000231312,MAP4K3-DT,29,-1.1093,45,-0.4330,119,1.66891,36,-1.0192,48,-0.3360,32,-0.9402
ENSG00000152154,TMEM178A,45,-1.5265,30,-2.1345,151,0.42528,116,-0.1220,240,1.10742,118,-0.0568
ENSG00000138050,THUMPD2,35,0.93227,12,-0.7542,31,1.00368,14,-0.7034,12,-0.7177,8,-1.3592
ENSG00000183023,SLC8A1,77,-1.8526,123,-1.1686,461,1.28911,213,-0.4517,310,0.26802,144,-0.9225
ENSG00000162878,PKDCC,4,-1.9698,8,-1.0848,18,0.16212,18,0.26970,30,0.96536,11,-0.5664
ENSG00000143924,EML4,21,0.51392,14,-0.0780,16,0.16848,15,-0.0224,9,-0.7767,12,-0.2649
ENSG00000115944,COX7A2L,86,-0.9731,89,-0.9318,143,-0.2450,214,0.69608,208,0.39836,114,-0.5441
ENSG00000057935,MTA3,22,-0.4255,39,0.46396,27,-0.1600,28,-0.1076,39,0.44595,30,0.01482
ENSG00000152518,ZFP36L2,61,1.35209,113,2.59079,10,-1.6216,15,-1.1765,9,-1.5555,23,-0.2539
ENSG00000115970,THADA,14,0.35462,10,-0.1132,15,0.66736,8,-0.6210,14,0.33933,5,-1.0675
ENSG00000138036,DYNC2LI1,8,-2.0002,14,-1.2419,37,0.26710,44,0.75740,29,-0.1516,17,-0.9209
ENSG00000138095,LRPPRC,63,-0.7124,64,-0.7012,79,-0.4522,137,0.79384,107,0.09915,82,-0.3024
ENSG00000138032,PPM1B,86,0.22632,53,-0.5500,67,-0.2101,90,0.44208,78,0.06986,45,-0.7950
ENSG00000138078,PREPL,172,-2.0308,270,-1.3556,745,0.26294,800,0.48658,926,0.56140,395,-0.7825
ENSG00000171132,PRKCE,52,-1.6688,54,-1.6169,254,1.06981,128,-0.4334,267,0.86825,79,-1.0596
ENSG00000116016,EPAS1,43,-0.0757,195,2.68949,16,-1.8071,37,-0.3982,23,-1.0119,37,-0.3082
ENSG00000119729,RHOQ,95,0.33386,157,1.17115,63,-0.3887,72,-0.1663,40,-1.0080,82,0.10087
ENSG00000151665,PIGF,15,-0.0057,19,0.43194,8,-0.9905,17,0.38146,13,-0.1380,20,0.47123
ENSG00000119878,CRIPT,79,0.47185,59,0.01579,64,0.17829,58,-0.0307,34,-0.8483,50,-0.2587
ENSG00000171150,SOCS5,15,-1.5263,40,-0.1104,39,-0.1814,49,0.34712,59,0.53687,40,-0.0961
ENSG00000180398,MCFD2,51,-0.7021,96,0.29539,69,-0.2984,102,0.59318,52,-0.6806,68,-0.2526
ENSG00000143933,CALM2,1417,-0.4624,1003,-0.9913,2140,0.23659,2277,0.42873,1658,-0.2180,1342,-0.5465
ENSG00000095002,MSH2,18,-1.0031,29,-0.2808,40,0.26713,44,0.53611,25,-0.5318,18,-0.9990
ENSG00000184261,KCNK12,10,-1.2133,19,-0.2638,18,-0.4523,28,0.49915,33,0.58273,22,-0.0228
ENSG00000116062,MSH6,42,0.93897,33,0.53918,25,0.10720,23,-0.0301,8,-1.6625,9,-1.4585
ENSG00000138081,FBXO11,47,-1.0264,57,-0.7339,116,0.47719,100,0.20229,104,0.19837,54,-0.8110
ENSG00000170802,FOXN2,87,2.71971,25,0.37085,12,-0.8426,14,-0.6759,2,-2.8738,8,-1.3200
ENSG00000162869,PPP1R21,42,-0.1804,38,-0.3295,66,0.72306,52,0.20565,8,-2.6508,26,-0.9268
ENSG00000179915,NRXN1,141,-1.8881,410,-0.2713,745,0.93029,509,0.10246,320,-0.6530,216,-1.2486
ENSG00000115239,ASB3,47,0.24825,54,0.46561,36,-0.2035,42,0.06632,33,-0.3301,35,-0.2248
ENSG00000068912,ERLEC1,70,-1.0738,73,-0.9914,205,0.82433,153,0.20944,96,-0.5822,72,-1.0115
ENSG00000068878,PSME4,59,1.38659,16,-0.7545,33,0.52781,17,-0.8682,32,0.36437,9,-1.5330
ENSG00000170634,ACYP2,94,-0.0239,47,-1.0878,70,-0.5915,131,0.78754,79,-0.3072,100,0.06853
ENSG00000115306,SPTBN1,1059,0.57337,1018,0.50784,933,0.47376,529,-0.7076,472,-0.7048,707,-0.0779
ENSG00000214595,EML6,9,-1.6796,17,-0.7339,38,0.68659,27,-0.0547,37,0.48143,18,-0.6676
ENSG00000115310,RTN4,2055,0.31370,827,-1.1013,1987,0.33261,1926,0.30927,1103,-0.6648,934,-0.9172
ENSG00000143947,RPS27A,1153,0.73266,897,0.31837,439,-0.9453,791,0.16943,326,-1.2505,1230,0.84287
ENSG00000085760,MTIF2,68,0.62302,53,0.22937,65,0.72544,33,-0.6602,40,-0.2263,17,-1.4811
ENSG00000115355,CCDC88A,1981,2.14926,608,0.05950,840,0.77585,203,-1.9862,333,-0.8731,190,-1.7175
ENSG00000163001,CFAP36,74,-1.2417,122,-0.4781,225,0.65152,175,0.12959,117,-0.5359,132,-0.3539
ENSG00000275052,PPP4R3B,73,-0.0531,86,0.19420,105,0.67731,61,-0.4715,68,-0.1789,51,-0.6084
ENSG00000138035,PNPT1,79,1.46651,30,-0.1267,36,0.15009,24,-0.6550,33,-0.0207,18,-0.9338
ENSG00000115380,EFEMP1,69,0.22206,118,1.12379,34,-1.0289,68,0.30532,24,-1.4124,73,0.32454
ENSG00000055813,CCDC85A,4,-3.5185,31,-0.7604,46,-0.2184,71,0.78987,66,0.39377,45,-0.2259
ENSG00000115392,FANCL,49,1.13509,11,-1.1618,22,-0.1835,27,0.23476,25,0.04301,9,-1.5314
ENSG00000119866,BCL11A,38,-1.5758,40,-1.4820,140,0.57833,97,-0.1929,198,1.02362,84,-0.3703
ENSG00000115421,PAPOLG,25,0.28979,12,-0.7765,25,0.32735,17,-0.4467,38,0.94716,13,-0.6761
ENSG00000162928,PEX13,11,-0.1797,9,-0.4078,13,0.13666,14,0.29382,8,-0.5603,11,-0.1740
ENSG00000162929,KIAA1841,34,0.44651,24,-0.1285,36,0.69815,17,-0.8782,34,0.43736,17,-0.6079
ENSG00000237651,C2orf74,50,-0.0506,40,-0.4138,54,0.06589,61,0.35724,28,-0.9705,51,-0.0324
ENSG00000115464,USP34,145,0.70531,122,0.42417,126,0.62462,65,-0.7544,67,-0.5300,59,-0.7166
ENSG00000082898,XPO1,139,0.36857,122,0.16210,117,0.11510,114,0.07376,89,-0.3371,57,-1.0106
ENSG00000170264,FAM161A,42,0.15802,49,0.41691,66,1.27497,24,-0.9032,13,-1.5447,16,-1.3037
ENSG00000115484,CCT4,94,-0.6331,120,-0.2586,109,-0.4922,208,1.00994,82,-0.8500,100,-0.5436
ENSG00000173163,COMMD1,19,-0.6904,20,-0.6085,20,-0.6782,42,0.89840,31,0.10021,25,-0.2481
ENSG00000170340,B3GNT2,6,-1.5824,9,-1.0704,24,0.53398,23,0.53113,15,-0.3088,8,-1.1416
ENSG00000186889,TMEM17,10,-0.3360,8,-0.6995,13,0.05490,17,0.58887,11,-0.2938,7,-0.9074
ENSG00000115504,EHBP1,49,-1.4173,93,-0.4451,202,1.10138,110,-0.2436,103,-0.2782,65,-0.9903
ENSG00000143951,WDPCP,38,0.95811,20,-0.0492,24,0.27289,17,-0.3938,22,0.03873,9,-1.2204
ENSG00000014641,MDH1,60,-2.9234,153,-1.5421,311,-0.5628,742,1.65150,279,-0.6348,224,-0.9696
ENSG00000169764,UGP2,70,-2.0539,193,-0.5387,262,-0.0772,331,0.46929,292,0.11355,331,0.31350
ENSG00000143952,VPS54,21,0.92747,20,0.82753,9,-0.5572,8,-0.8648,28,1.35777,5,-1.1352
ENSG00000197329,PELI1,39,1.76402,11,-0.3901,12,-0.3233,9,-0.7426,17,0.31300,12,-0.2034
ENSG00000119862,LGALSL,5,-2.1344,14,-0.7847,28,0.45226,27,0.38189,21,-0.1368,18,-0.3318
ENSG00000119844,AFTPH,33,-1.2391,47,-0.7024,90,0.38396,88,0.38333,69,-0.1143,50,-0.6151
ENSG00000179833,SERTAD2,18,0.48325,9,-0.5358,13,-0.0209,15,0.37480,7,-0.8391,9,-0.5377
ENSG00000237638,LINC02245,0,-7.0053,2,-2.1711,12,0.26783,16,1.11704,4,-1.4333,9,-0.2558
ENSG00000115902,SLC1A4,18,-1.9197,79,0.30468,50,-0.4942,92,0.85436,60,-0.1284,45,-0.5946
ENSG00000011523,CEP68,52,-0.4582,60,-0.2230,96,0.69595,60,-0.3239,71,0.03856,52,-0.4376
ENSG00000138069,RAB1A,56,-1.4373,75,-1.0078,127,-0.2456,209,0.94367,144,-0.0132,100,-0.5733
ENSG00000138071,ACTR2,142,-1.1061,213,-0.4855,328,0.24576,370,0.59716,200,-0.5839,175,-0.7816
ENSG00000198369,SPRED2,4,-2.9524,14,-1.3515,27,-0.3980,46,0.81116,52,0.71730,32,-0.0852
ENSG00000143971,ETAA1,12,-0.1305,11,-0.2115,19,0.78249,12,-0.1313,7,-0.9869,7,-0.8141
ENSG00000197223,C1D,26,-1.3239,29,-1.1548,79,0.50729,74,0.42812,43,-0.5677,50,-0.3435
ENSG00000243667,WDR92,21,0.78749,6,-1.0585,16,0.52846,13,0.02191,5,-1.2983,7,-0.9341
ENSG00000115946,PNO1,9,-0.4707,9,-0.3439,16,0.61023,11,-0.1523,6,-0.9113,14,0.23908
ENSG00000221823,PPP3R1,23,-2.5143,52,-1.2895,141,0.30663,130,0.17128,209,0.89172,105,-0.2289
ENSG00000119865,CNRIP1,42,-1.6233,75,-0.7682,103,-0.3402,171,0.84051,152,0.34498,89,-0.4978
ENSG00000169604,ANTXR1,42,1.29131,43,1.30296,13,-0.6851,12,-0.8910,6,-1.6108,32,0.80925
ENSG00000198380,GFPT1,17,-1.3476,29,-0.5570,41,-0.0474,52,0.50187,63,0.67190,22,-1.0001
ENSG00000169599,NFU1,17,-0.8337,34,0.26897,22,-0.4962,38,0.68338,17,-0.8321,31,0.11307
ENSG00000115977,AAK1,85,-1.7947,160,-0.8598,349,0.47101,317,0.31064,360,0.41303,139,-1.0695
ENSG00000196975,ANXA4,27,1.18237,19,0.55549,10,-0.5662,15,0.28979,2,-2.7478,8,-0.6767
ENSG00000087338,GMCL1,22,-0.4566,22,-0.4647,43,0.72144,27,-0.2703,36,0.27306,17,-0.8328
ENSG00000124380,SNRNP27,136,0.24933,165,0.55605,181,0.95838,71,-1.0039,85,-0.4894,71,-0.7583
ENSG00000059728,MXD1,16,-0.0547,21,0.41036,20,0.43768,15,-0.1842,12,-0.4160,9,-0.8176
ENSG00000179818,PCBP1-AS1,18,0.63793,26,1.22045,10,-0.3199,10,-0.4121,15,0.33192,4,-1.5450
ENSG00000169564,PCBP1,236,-0.0095,163,-0.5877,219,-0.1631,289,0.46941,221,-0.1127,183,-0.4096
ENSG00000115998,C2orf42,10,-0.5902,16,0.11000,15,-0.0055,17,0.30496,12,-0.2901,13,-0.2227
ENSG00000116001,TIA1,72,0.60777,49,-0.0103,55,0.22148,46,-0.1427,52,0.09024,19,-1.4229
ENSG00000116005,PCYOX1,64,-0.6964,136,0.48224,107,0.12354,103,0.04394,94,-0.1079,81,-0.3310
ENSG00000143977,SNRPG,43,-0.0645,58,0.41222,28,-0.8904,61,0.76679,24,-0.9342,42,-0.1188
ENSG00000035141,FAM136A,3,-2.9845,17,-0.7542,28,0.01188,37,0.65049,31,0.12242,27,-0.0845
ENSG00000075340,ADD2,33,-2.2470,70,-1.1621,241,1.07025,128,-0.3239,177,0.27894,122,-0.3142
ENSG00000144043,TEX261,14,-0.4579,22,0.24720,13,-0.6377,22,0.37800,30,0.69766,14,-0.4977
