Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000114956,DGUOK,17,-1.3632,35,-0.3219,62,0.68568,51,0.41640,74,0.98209,25,-0.8539
ENSG00000163170,BOLA3,2,-3.9398,43,0.45549,84,1.53645,33,-0.0589,36,0.06028,14,-1.4935
ENSG00000225439,BOLA3-AS1,14,-0.7155,16,-0.5985,33,0.62564,23,0.05538,23,0.01479,30,0.50999
ENSG00000204843,DCTN1,240,-0.1771,228,-0.3215,328,0.32856,330,0.38500,143,-0.9780,313,0.28262
ENSG00000005448,WDR54,6,-1.8679,14,-0.8622,30,0.51014,50,1.72763,13,-0.7865,14,-0.7476
ENSG00000115274,INO80B,53,0.27071,32,-0.6501,44,-0.0237,51,0.24610,32,-0.4943,59,0.54268
ENSG00000239779,WBP1,36,-0.2937,64,0.83244,75,0.88166,26,-0.9130,61,0.52485,13,-1.9930
ENSG00000115307,AUP1,18,-0.8117,19,-0.8609,53,0.91677,53,1.08751,27,-0.1652,21,-0.6301
ENSG00000115317,HTRA2,2,-3.3687,20,-0.2457,32,0.56755,40,1.13077,24,0.08441,14,-0.8295
ENSG00000135622,SEMA4F,0,-7.5656,15,-0.4421,23,0.27755,41,1.53337,6,-1.7889,18,-0.0926
ENSG00000115350,POLE4,51,-0.0518,55,0.07366,119,1.37615,45,-0.2722,48,-0.1430,28,-1.0827
ENSG00000115364,MRPL19,37,0.32671,29,-0.0714,21,-0.5805,27,-0.2229,51,0.85829,26,-0.2395
ENSG00000176204,LRRTM4,5,-2.9995,25,-0.6899,39,0.12684,57,0.86060,24,-0.6525,53,0.70804
ENSG00000066032,CTNNA2,92,-0.8373,160,0.03637,161,0.04174,164,0.08415,229,0.62176,140,-0.2073
ENSG00000163541,SUCLG1,59,-0.4248,65,-0.3520,85,0.14777,92,0.30242,67,-0.2277,94,0.33918
ENSG00000034510,TMSB10,299,-2.6064,1852,0.21951,3760,1.38803,2560,0.82382,740,-1.2589,607,-1.6716
ENSG00000176407,KCMF1,23,-1.5701,61,-0.0612,86,0.49196,86,0.58128,53,-0.2860,58,-0.1693
ENSG00000152291,TGOLN2,168,-0.2475,166,-0.3280,158,-0.3381,263,0.55049,124,-0.7110,242,0.39602
ENSG00000168906,MAT2A,80,0.65707,45,-0.3421,52,-0.0526,71,0.51568,61,0.20302,33,-0.8102
ENSG00000168894,RNF181,32,-0.3618,38,-0.0879,92,1.41689,34,-0.2741,50,0.37167,21,-1.0573
ENSG00000115525,ST3GAL5,51,-0.7384,91,0.23149,80,-0.0186,101,0.40535,57,-0.5480,75,-0.1430
ENSG00000132300,PTCD3,67,0.05717,44,-0.7576,87,0.48222,76,0.28845,52,-0.3362,80,0.37624
ENSG00000132305,IMMT,76,-0.0783,59,-0.5658,48,-0.7778,117,0.72811,82,0.04874,89,0.20305
ENSG00000132313,MRPL35,19,-1.3280,40,-0.2043,41,-0.1455,58,0.48102,71,0.74767,40,-0.1943
ENSG00000068615,REEP1,14,-2.2777,45,-0.6490,57,-0.1797,134,1.53075,27,-1.3260,67,0.10409
ENSG00000115548,KDM3A,68,1.10440,29,-0.3502,34,-0.0303,23,-0.6780,33,-0.1036,40,0.24518
ENSG00000115561,CHMP3,140,-1.4057,290,-0.3612,263,-0.4426,330,-0.0986,456,0.43838,547,0.87160
ENSG00000239305,RNF103,17,-1.1572,34,-0.0801,51,0.59517,44,0.40031,39,0.14685,29,-0.3632
ENSG00000153561,RMND5A,46,-0.3470,52,-0.1884,74,0.40867,71,0.39258,52,-0.1559,52,-0.1871
ENSG00000172086,KRCC1,105,2.19023,14,-1.4251,24,-0.3827,20,-0.7502,40,0.40199,29,-0.0922
ENSG00000172005,MAL,108,2.52945,18,-0.7227,13,-1.0740,11,-1.5275,51,1.04949,11,-1.4071
ENSG00000144029,MRPS5,142,0.80296,55,-0.8735,63,-0.5096,114,0.51209,87,-0.0056,93,0.11605
ENSG00000115041,KCNIP3,9,-1.6582,32,0.44549,21,-0.3121,39,0.73055,7,-1.8930,25,-0.0632
ENSG00000115042,FAHD2A,23,-0.3532,25,-0.3103,39,0.43968,33,0.19740,36,0.31183,28,-0.1091
ENSG00000232931,LINC00342,236,2.20027,22,-2.0030,31,-1.2568,29,-1.4545,44,-0.7291,131,1.26026
ENSG00000174501,ANKRD36C,799,2.54507,43,-2.6272,93,-1.2072,71,-1.7338,129,-0.7069,367,1.18369
ENSG00000084090,STARD7,76,-0.9304,146,0.11609,153,0.16689,184,0.54479,145,0.07809,99,-0.5642
ENSG00000135956,TMEM127,22,-1.0136,37,-0.2936,30,-0.5568,72,0.99471,47,0.13292,38,-0.2128
ENSG00000144021,CIAO1,64,-0.9299,91,-0.4851,95,-0.3295,158,0.55614,178,0.68833,122,0.07640
ENSG00000144028,SNRNP200,63,0.11767,44,-0.5439,77,0.44000,73,0.41621,49,-0.2640,58,-0.0053
ENSG00000213337,ANKRD39,18,-0.3168,24,0.21689,57,1.63872,20,-0.1432,9,-1.3912,11,-1.1172
ENSG00000144199,FAHD2B,21,-0.0050,22,0.07411,29,0.49347,34,0.89249,8,-1.4660,10,-1.1940
ENSG00000135976,ANKRD36,367,1.93459,39,-2.0280,63,-1.0367,68,-0.9998,114,-0.1150,216,1.11480
ENSG00000230606,AC092683.1,64,0.04728,15,-2.4572,36,-0.8522,54,-0.2497,48,-0.3995,161,2.08787
ENSG00000196912,ANKRD36B,96,1.51247,15,-1.7108,29,-0.4530,12,-1.9232,16,-1.3226,92,1.79242
ENSG00000135940,COX5B,202,-1.4616,665,0.53114,1167,1.37446,504,-0.0612,420,-0.3425,212,-1.4992
ENSG00000115073,ACTR1B,20,-1.6043,52,-0.2370,109,1.04097,98,1.00528,41,-0.5696,31,-1.0428
ENSG00000075568,TMEM131,47,-0.0672,28,-1.0266,43,-0.2401,55,0.17886,95,1.08956,58,0.27724
ENSG00000040933,INPP4A,21,-1.8545,60,-0.3371,106,0.65024,97,0.59476,52,-0.4947,78,0.18421
ENSG00000183513,COA5,23,-1.1777,44,-0.2067,99,1.18617,51,0.06326,52,0.09852,41,-0.3168
ENSG00000071073,MGAT4A,10,-1.8532,29,-0.2804,22,-0.6656,46,0.59362,57,0.87097,34,0.00963
ENSG00000196872,KIAA1211L,10,-4.0461,111,-0.6811,222,0.54756,211,0.53316,270,0.88477,164,0.06048
ENSG00000185414,MRPL30,5,-2.7868,39,0.25930,18,-1.0159,49,0.64334,44,0.37879,32,-0.1300
ENSG00000158417,EIF5B,1369,1.90440,272,-1.0135,276,-0.8166,261,-0.9874,435,-0.1105,621,0.53934
ENSG00000135945,REV1,69,0.69381,28,-0.9329,40,-0.2119,45,-0.0237,35,-0.4072,69,0.79202
ENSG00000144218,AFF3,28,-1.4241,63,-0.2843,57,-0.3660,101,0.62895,78,0.11817,85,0.29025
ENSG00000170500,LONRF2,26,-3.1473,198,-0.1551,234,0.14120,288,0.55739,241,0.18990,234,0.16648
ENSG00000115526,CHST10,8,-1.7415,26,-0.0405,12,-1.2022,45,0.99398,15,-0.9205,32,0.33541
ENSG00000170485,NPAS2,16,-1.4288,38,-0.1480,46,0.18327,43,0.09705,34,-0.2819,56,0.59941
ENSG00000071082,RPL31,1233,0.41231,1199,0.49068,1945,1.19869,633,-0.7129,815,-0.2551,357,-1.6326
ENSG00000175874,CREG2,45,-4.0377,467,-0.7286,691,0.02135,1004,0.74082,739,0.12985,966,0.66155
ENSG00000071054,MAP4K4,1561,3.39416,154,-1.1726,102,-1.5937,106,-1.6567,149,-1.0321,204,-0.6073
ENSG00000233639,PANTR1,19,-0.6983,32,0.11680,41,0.48093,8,-2.1096,80,1.69320,25,-0.3361
ENSG00000198914,POU3F3,108,0.07382,88,-0.2977,73,-0.5434,36,-1.6989,287,1.79569,111,0.14087
ENSG00000135972,MRPS9,20,-0.4911,18,-0.7464,40,0.63194,37,0.54653,3,-3.1211,41,0.75203
ENSG00000135966,TGFBRAP1,22,-0.0099,16,-0.5632,13,-0.7708,33,0.75753,36,0.80628,17,-0.4481
ENSG00000135974,C2orf49,53,0.38831,34,-0.4308,41,-0.0212,32,-0.4557,52,0.34205,54,0.45693
ENSG00000071051,NCK2,14,-1.5694,40,0.05070,68,0.91109,52,0.54031,15,-1.4131,34,-0.2174
ENSG00000115652,UXS1,31,0.06402,14,-1.3274,27,-0.1730,42,0.61602,30,-0.0052,43,0.66351
ENSG00000144057,ST6GAL2,9,-1.4041,24,0.17070,13,-0.8478,39,1.04455,18,-0.3413,17,-0.4435
ENSG00000135968,GCC2,507,-0.2715,371,-0.9165,515,-0.2472,554,-0.1461,470,-0.3912,1152,1.31018
ENSG00000153201,RANBP2,91,-0.5716,83,-0.8786,132,0.00562,153,0.27079,151,0.21789,194,0.74235
ENSG00000175701,MTLN,12,-2.7748,88,0.31466,190,1.58348,86,0.23126,83,0.14037,19,-2.2317
ENSG00000153107,ANAPC1,21,-0.1133,24,0.06164,19,-0.3232,34,0.73366,11,-1.0998,20,-0.2539
ENSG00000144161,ZC3H8,26,-1.2436,37,-0.8841,52,-0.2237,65,0.14538,122,1.20886,77,0.48267
ENSG00000188177,ZC3H6,415,1.57566,109,-0.8112,128,-0.4133,63,-1.6015,216,0.41956,227,0.58266
ENSG00000114999,TTL,75,-0.3946,73,-0.5383,74,-0.4138,127,0.52027,113,0.25816,114,0.30529
ENSG00000144136,SLC20A1,11,-1.8173,29,-0.5059,24,-0.6966,68,1.13697,28,-0.4837,47,0.37699
ENSG00000115091,ACTR3,58,-0.5891,90,0.14380,91,0.12308,110,0.50082,35,-1.3326,83,-0.0147
ENSG00000175497,DPP10,57,-0.0411,52,-0.2316,56,-0.0635,98,1.00437,45,-0.4094,37,-0.7703
ENSG00000088205,DDX18,128,0.61326,59,-0.7553,94,0.10577,102,0.27182,104,0.27506,86,-0.0448
ENSG00000125633,CCDC93,71,1.57201,14,-1.3075,25,-0.1873,25,-0.1947,31,0.13630,32,0.23292
ENSG00000125629,INSIG2,13,-1.0308,15,-0.9549,40,0.71831,44,1.03955,11,-1.2935,30,0.25675
ENSG00000155368,DBI,321,0.91489,268,0.83696,155,-0.2781,69,-1.6290,277,0.66186,78,-1.4289
ENSG00000088179,PTPN4,28,-1.3518,49,-0.6363,58,-0.2626,97,0.64738,90,0.44238,84,0.37489
ENSG00000144118,RALB,38,-1.5091,130,0.53686,137,0.48273,72,-0.6026,78,-0.4139,115,0.22647
ENSG00000074054,CLASP1,33,-1.1472,63,-0.2223,64,-0.1352,104,0.75284,67,-0.0639,70,-0.0072
ENSG00000155438,NIFK,20,-0.2962,21,-0.2957,24,-0.0144,33,0.53668,21,-0.2089,25,0.04738
ENSG00000211460,TSN,30,-0.8851,45,-0.3501,50,-0.0952,84,0.86522,82,0.70453,35,-0.7271
ENSG00000136717,BIN1,129,0.41476,96,-0.0953,122,0.31221,127,0.44677,36,-1.5784,87,-0.2527
ENSG00000163161,ERCC3,5,-2.0562,26,0.31417,29,0.40041,33,0.72159,22,-0.0178,12,-1.0510
ENSG00000169967,MAP3K2,55,0.08663,27,-1.1720,31,-0.7919,54,0.07898,104,1.16324,69,0.53708
ENSG00000163166,IWS1,406,2.77321,41,-1.4949,67,-0.5209,56,-0.8650,68,-0.5098,80,-0.2734
ENSG00000136709,WDR33,43,-0.0140,31,-0.6684,55,0.36835,58,0.53643,29,-0.6072,50,0.24838
ENSG00000144231,POLR2D,27,-0.2018,25,-0.3825,33,0.10149,33,0.11506,43,0.52361,32,0.06395
ENSG00000136731,UGGT1,43,0.25696,26,-0.6350,24,-0.6487,36,-0.0262,34,-0.1046,57,0.84273
ENSG00000136720,HS6ST1,27,-1.8707,104,0.25635,111,0.29286,86,-0.1385,107,0.24142,98,0.09668
ENSG00000136699,SMPD4,8,-1.6139,26,0.31296,38,0.83463,34,0.73516,9,-1.3656,13,-0.9163
ENSG00000152082,MZT2B,192,-1.0222,454,0.44322,829,1.37650,330,-0.2010,259,-0.5591,198,-1.0563
ENSG00000136710,CCDC115,8,-2.3754,40,0.01637,97,1.54882,59,0.78048,17,-1.2739,17,-1.3921
ENSG00000136718,IMP4,15,-2.0317,73,0.50916,98,0.88440,52,-0.1702,59,0.04570,40,-0.6212
ENSG00000136002,ARHGEF4,50,-1.2401,132,0.33723,150,0.46011,137,0.35483,137,0.31954,60,-1.0578
ENSG00000152102,FAM168B,66,-1.0186,146,0.30140,149,0.26472,181,0.67949,77,-0.7727,87,-0.6472
ENSG00000115762,PLEKHB2,44,-2.4410,203,-0.1574,304,0.53148,365,0.99338,171,-0.3950,169,-0.4605
ENSG00000173272,MZT2A,51,-1.8132,207,0.45698,263,0.74057,195,0.27159,152,-0.1541,100,-0.8776
ENSG00000176771,NCKAP5,298,4.64303,17,-1.5167,4,-3.4132,3,-4.0507,4,-3.1837,19,-1.2138
ENSG00000152127,MGAT5,39,-0.2588,43,-0.1631,19,-1.3283,59,0.42956,32,-0.5759,64,0.59848
ENSG00000082258,CCNT2,52,0.52326,32,-0.3215,32,-0.2852,51,0.57198,10,-1.9304,42,0.20829
ENSG00000115839,RAB3GAP1,57,-0.9138,68,-0.7873,78,-0.4228,157,0.80955,74,-0.5098,150,0.72073
ENSG00000048991,R3HDM1,104,-1.1774,151,-0.7332,226,0.02848,197,-0.2056,94,-1.3301,473,1.56940
ENSG00000144224,UBXN4,388,1.13443,146,-0.5834,124,-0.7219,147,-0.5149,232,0.25816,249,0.43179
ENSG00000115866,DARS,81,0.28365,63,-0.1516,45,-0.6504,57,-0.2952,119,0.93673,65,-0.0758
ENSG00000168702,LRP1B,55,0.07844,19,-1.8221,37,-0.5519,70,0.53608,90,0.87716,74,0.64383
ENSG00000121964,GTDC1,117,-0.1588,126,-0.0534,114,-0.1946,107,-0.3316,90,-0.5593,189,0.72828
ENSG00000169554,ZEB2,1708,2.79566,153,-1.6916,169,-1.3021,164,-1.4527,337,-0.2408,460,0.29408
ENSG00000115947,ORC4,28,-0.8870,35,-0.6627,76,0.70372,89,1.13953,22,-1.2289,44,-0.2208
ENSG00000204406,MBD5,43,0.28584,25,-0.6638,27,-0.4405,38,0.13013,24,-0.6488,56,0.85318
ENSG00000135999,EPC2,58,0.41727,37,-0.3656,42,-0.1134,53,0.29600,37,-0.2945,47,0.08970
ENSG00000168280,KIF5C,1194,0.47898,757,-0.3230,729,-0.3176,732,-0.3440,709,-0.3597,1267,0.67042
ENSG00000168288,MMADHC,0,-5.2368,28,0.21506,40,0.75974,41,0.94129,11,-1.3026,17,-0.6302
ENSG00000080345,RIF1,374,1.05204,85,-1.5503,160,-0.3513,186,-0.1253,286,0.58820,275,0.60432
ENSG00000162980,ARL5A,74,-0.1720,69,-0.3559,56,-0.6135,76,-0.1579,145,0.92633,97,0.29137
ENSG00000182389,CACNB4,57,-1.6690,121,-0.6511,148,-0.2151,240,0.65884,176,0.06016,236,0.62071
ENSG00000157827,FMNL2,1223,3.66452,84,-1.6387,76,-1.5457,63,-1.9419,158,-0.4429,126,-0.8631
ENSG00000196504,PRPF40A,287,1.28855,76,-1.0668,113,-0.2687,82,-0.8353,260,1.11039,145,0.13908
ENSG00000162989,KCNJ3,23,-2.7305,108,-0.5390,124,-0.2186,223,0.86478,141,-0.0187,183,0.46782
ENSG00000115159,GPD2,26,-0.5657,39,0.10046,16,-1.2430,69,1.22619,37,-0.0164,19,-1.1302
ENSG00000136541,ERMN,1113,5.65313,31,-2.4757,30,-2.2365,10,-3.8975,2,-5.7444,25,-2.6392
ENSG00000144283,PKP4,1135,2.89459,118,-1.3730,165,-0.6581,142,-0.9617,97,-1.4528,234,-0.1196
ENSG00000123636,BAZ2B,1557,2.49221,201,-1.2860,160,-1.4239,113,-2.0712,410,0.02082,543,0.55505
ENSG00000136536,MARCH7,32,0.01776,17,-1.0876,47,0.64884,41,0.46938,36,0.22582,33,0.09361
ENSG00000153250,RBMS1,30,0.05211,19,-0.7604,24,-0.2807,22,-0.4452,43,0.65013,44,0.82798
ENSG00000136560,TANK,24,0.14041,20,-0.1783,19,-0.1893,29,0.53562,31,0.58046,13,-0.8891
ENSG00000115233,PSMD14,40,-1.0893,81,-0.0048,58,-0.5364,119,0.71503,83,0.02590,76,-0.1171
ENSG00000136535,TBR1,20,-2.4460,91,-0.2360,96,-0.1046,199,1.33128,53,-1.0080,93,-0.1773
ENSG00000144290,SLC4A10,33,-2.7221,111,-1.0848,148,-0.4701,321,0.92428,243,0.31906,297,0.76102
ENSG00000115271,GCA,17,-0.5573,19,-0.4233,26,0.15534,44,1.18827,8,-1.6911,22,-0.1750
ENSG00000153253,SCN3A,79,-0.9237,85,-0.9889,80,-0.9174,179,0.40310,192,0.47234,237,0.97511
ENSG00000136531,SCN2A,140,-2.2767,329,-1.1903,376,-0.7939,917,0.73101,540,-0.2332,1187,1.29146
ENSG00000178662,CSRNP3,58,-1.6441,144,-0.3475,144,-0.2723,246,0.68638,146,-0.2577,221,0.47257
ENSG00000144285,SCN1A,46,-1.6877,108,-0.4965,98,-0.5615,126,-0.1864,82,-0.8298,297,1.56208
ENSG00000198648,STK39,132,0.16610,104,-0.2645,89,-0.4563,114,-0.0776,98,-0.3025,165,0.61666
ENSG00000172292,CERS6,36,-1.5610,75,-0.5770,99,-0.0345,148,0.72403,58,-0.8599,148,0.72723
ENSG00000138398,PPIG,769,1.02203,240,-1.0412,226,-0.9546,389,-0.1250,561,0.48096,561,0.55462
ENSG00000154479,CCDC173,82,0.53897,87,0.89542,29,-1.1109,16,-2.1028,51,-0.2255,67,0.22985
ENSG00000213160,KLHL23,35,-0.5813,27,-1.1687,65,0.38140,65,0.43315,72,0.56045,65,0.42404
ENSG00000138385,SSB,210,0.01783,165,-0.4542,150,-0.5124,224,0.13135,215,0.04816,282,0.56746
ENSG00000138382,METTL5,25,-0.4711,34,0.00132,64,1.06931,34,0.02130,32,-0.0649,23,-0.6414
ENSG00000144357,UBR3,92,-0.1798,67,-0.8200,121,0.26531,105,0.04354,117,0.20007,144,0.63354
ENSG00000128683,GAD1,7,-3.5108,88,0.22393,131,0.83908,37,-1.2553,106,0.48606,103,0.50222
ENSG00000115806,GORASP2,22,-0.5494,23,-0.5575,39,0.35591,44,0.67870,49,0.73474,21,-0.6481
ENSG00000198586,TLK1,81,-0.6413,89,-0.6026,97,-0.3655,140,0.24991,187,0.70015,154,0.42986
ENSG00000077380,DYNC1I2,606,1.45359,158,-0.9382,193,-0.4641,212,-0.3517,303,0.25001,297,0.24723
ENSG00000115840,SLC25A12,27,-0.8739,44,-0.1492,51,0.10205,95,1.41603,7,-2.7153,33,-0.6098
ENSG00000091409,ITGA6,67,1.32234,25,-0.3665,8,-2.0253,10,-1.7725,48,0.73629,43,0.65265
ENSG00000091428,RAPGEF4,385,0.79509,310,0.57880,362,0.69221,143,-0.8675,136,-0.8747,140,-0.8988
ENSG00000091436,MAP3K20,53,1.01250,25,-0.2896,11,-1.4975,28,-0.0634,22,-0.4143,36,0.41059
ENSG00000172845,SP3,23,-0.3370,23,-0.4420,31,0.09544,25,-0.2468,47,0.77618,35,0.33173
ENSG00000138430,OLA1,28,-2.0878,96,-0.3289,142,0.37248,198,1.10360,91,-0.3457,93,-0.3446
ENSG00000138433,CIR1,183,0.43356,101,-0.6408,144,0.04323,124,-0.2223,172,0.33526,176,0.42861
ENSG00000163328,GPR155,98,-0.8266,83,-1.2932,118,-0.5497,246,0.73992,248,0.65135,233,0.62683
ENSG00000128656,CHN1,137,-3.5699,1271,-0.3133,1701,0.21731,2589,1.09607,1037,-0.5664,1500,0.01612
ENSG00000115966,ATF2,23,-1.4189,46,-0.5024,69,0.23951,84,0.64950,79,0.46564,58,-0.0257
ENSG00000154518,ATP5MC3,50,-2.1478,234,0.27176,456,1.35089,284,0.60357,124,-0.7900,80,-1.5619
ENSG00000144320,LNPK,22,-1.3087,39,-0.5346,47,-0.1328,86,1.01005,55,0.11959,50,-0.0532
ENSG00000128654,MTX2,26,-0.9721,47,-0.0701,75,0.68841,83,1.03415,25,-1.0130,28,-0.9604
ENSG00000170144,HNRNPA3,205,-0.1159,173,-0.4708,288,0.43460,231,0.08801,272,0.34165,228,0.06127
ENSG00000116044,NFE2L2,177,1.32638,52,-0.8316,48,-0.7982,23,-2.0571,144,0.95900,119,0.73373
ENSG00000018510,AGPS,31,0.33483,25,-0.0233,18,-0.5436,28,0.20076,19,-0.4168,26,0.08526
ENSG00000079156,OSBPL6,30,-1.1898,43,-0.8005,55,-0.2838,74,0.21922,103,0.73383,96,0.71571
ENSG00000180228,PRKRA,37,0.12165,37,0.13357,40,0.24894,45,0.49157,12,-1.6135,28,-0.3858
ENSG00000116095,PLEKHA3,49,-0.4561,57,-0.2729,70,0.08969,68,0.06766,63,-0.0721,84,0.44808
ENSG00000155657,TTN,344,3.68594,17,-2.1613,11,-2.4348,9,-2.9736,13,-2.2665,73,0.41921
ENSG00000187231,SESTD1,122,0.76615,54,-0.6873,64,-0.2892,67,-0.2364,91,0.27019,98,0.44787
ENSG00000144331,ZNF385B,4,-2.9599,21,-0.6806,30,0.00874,53,1.12533,6,-2.2874,45,0.77239
ENSG00000163510,CWC22,151,1.28191,35,-1.2849,44,-0.7528,56,-0.4207,76,0.12578,110,0.84817
ENSG00000170035,UBE2E3,23,-1.9723,98,0.31839,85,0.00500,127,0.77546,45,-0.9682,72,-0.2830
ENSG00000162992,NEUROD1,1,-4.1541,21,-0.2236,33,0.52763,22,-0.1860,21,-0.1865,39,0.90023
ENSG00000138434,ITPRID2,291,2.75875,41,-0.9124,34,-1.0732,31,-1.3079,57,-0.2644,53,-0.4056
ENSG00000115252,PDE1A,23,-1.9554,41,-1.2774,74,-0.1783,160,1.33345,99,0.29528,93,0.22407
ENSG00000077232,DNAJC10,38,-0.6171,25,-1.4848,33,-0.8460,107,1.25262,50,-0.2213,80,0.64548
ENSG00000061676,NCKAP1,70,-2.0897,255,-0.1569,317,0.22468,417,0.79712,275,-0.0040,247,-0.1935
ENSG00000170396,ZNF804A,3,-3.0869,19,-0.4495,12,-1.0855,23,-0.1049,47,1.10112,38,0.89509
ENSG00000065548,ZC3H15,250,-0.4040,222,-0.7222,288,-0.1803,390,0.34764,333,0.04771,457,0.65644
ENSG00000138448,ITGAV,72,0.39239,48,-0.3178,59,0.07425,19,-1.7963,175,1.99707,39,-0.6462
ENSG00000144369,FAM171B,61,-1.8524,179,-0.2870,154,-0.4560,234,0.23527,458,1.36113,192,-0.1311
ENSG00000204262,COL5A2,1,-4.0079,32,0.72747,12,-0.9427,22,-0.1068,2,-3.6968,38,0.95556
ENSG00000115368,WDR75,45,0.95330,11,-1.4932,16,-0.7030,21,-0.3650,38,0.65196,40,0.88416
ENSG00000138381,ASNSD1,22,-0.4085,22,-0.5328,37,0.35824,41,0.63222,19,-0.6934,33,0.22394
ENSG00000128699,ORMDL1,11,-1.6641,28,-0.2930,37,0.18569,58,1.10384,48,0.60649,16,-1.1607
ENSG00000064933,PMS1,33,0.49456,16,-0.7978,19,-0.3897,20,-0.3284,39,0.76509,32,0.51951
ENSG00000198130,HIBCH,42,0.79692,18,-0.7408,25,-0.0919,18,-0.6676,57,1.31468,24,-0.1187
ENSG00000151689,INPP1,56,1.03171,19,-0.8662,26,-0.2385,37,0.37986,35,0.27054,26,-0.2388
ENSG00000151690,MFSD6,69,-0.9458,91,-0.6333,83,-0.6545,243,1.30954,99,-0.3797,128,0.01615
ENSG00000138386,NAB1,35,-0.0390,41,0.25868,14,-1.4666,45,0.40817,12,-1.6422,44,0.34752
ENSG00000115419,GLS,27,-2.6931,130,-0.4669,223,0.50014,313,1.29597,146,-0.1889,116,-0.6016
ENSG00000115415,STAT1,24,-0.7434,31,-0.4370,49,0.34397,45,0.25229,63,0.77252,36,-0.1417
ENSG00000144339,TMEFF2,23,-1.0845,36,-0.4702,37,-0.3425,98,1.56290,42,-0.1378,26,-0.9183
ENSG00000196950,SLC39A10,42,-2.7452,178,-0.7133,168,-0.6682,428,0.99017,215,-0.2874,382,0.74909
ENSG00000138411,HECW2,39,-0.1776,24,-1.1095,18,-1.3572,70,0.89758,39,-0.1667,65,0.74629
ENSG00000119041,GTF3C3,31,0.40042,14,-0.9863,11,-1.1798,32,0.50237,45,1.01383,25,0.02449
ENSG00000197121,PGAP1,17,-1.0729,33,-0.1253,34,-0.0509,44,0.44657,61,0.90673,25,-0.5672
ENSG00000115524,SF3B1,163,0.47232,77,-0.8619,69,-0.8807,146,0.33894,185,0.69112,138,0.22705
ENSG00000115520,COQ10B,11,-1.2929,24,-0.2419,28,0.06338,41,0.79112,23,-0.2565,27,-0.0042
ENSG00000144381,HSPD1,313,0.49088,185,-0.4457,208,-0.1672,232,-0.0009,275,0.27488,252,0.15003
ENSG00000115541,HSPE1,60,-0.7702,133,0.67935,196,1.16874,92,-0.1110,52,-0.9747,44,-1.3290
ENSG00000115540,MOB4,18,-1.4011,51,0.28822,26,-0.8002,77,1.09273,24,-0.9501,34,-0.4582
ENSG00000115896,PLCL1,202,2.16085,39,-0.8457,42,-0.5631,53,-0.2308,41,-0.5913,49,-0.3786
ENSG00000119042,SATB2,16,-2.1134,52,-0.4411,73,0.19227,109,1.01169,34,-1.0006,76,0.29432
ENSG00000225953,SATB2-AS1,7,-1.7096,17,-0.4972,28,0.36830,49,1.56615,4,-2.5514,19,-0.3411
ENSG00000178074,C2orf69,32,-1.0744,58,-0.1970,58,-0.1443,96,0.77966,60,-0.0924,61,-0.0757
ENSG00000196141,SPATS2L,61,-0.6164,75,-0.3757,130,0.58829,95,0.08764,115,0.38577,93,0.03869
ENSG00000082153,BZW1,67,-0.7022,104,-0.0256,108,0.03889,129,0.36995,96,-0.1593,107,0.02399
ENSG00000013441,CLK1,89,0.92445,35,-0.7020,41,-0.3500,65,0.43181,57,0.17273,44,-0.2504
ENSG00000155744,FAM126B,24,-2.2074,68,-0.7763,91,-0.1965,161,0.86678,91,-0.1961,147,0.68311
ENSG00000119013,NDUFB3,29,-1.1940,79,0.51835,159,1.61374,65,0.07371,49,-0.3824,10,-2.8856
ENSG00000003402,CFLAR,131,1.96768,39,-0.1939,9,-2.3119,10,-2.3173,98,1.39767,27,-0.7629
ENSG00000115993,TRAK2,196,1.66074,56,-0.5874,42,-0.9085,64,-0.2813,42,-0.8943,89,0.29884
ENSG00000155755,TMEM237,16,-1.1030,27,-0.4366,26,-0.3627,36,0.13798,37,0.16530,51,0.80670
ENSG00000003393,ALS2,11,-1.4429,14,-1.2857,37,0.42227,51,1.16286,26,-0.1256,33,0.25946
ENSG00000116030,SUMO1,32,-1.6969,106,0.21009,153,0.76562,128,0.53326,59,-0.7646,72,-0.5084
ENSG00000055044,NOP58,129,0.65796,47,-1.1092,67,-0.3931,84,-0.0462,120,0.53674,118,0.58957
ENSG00000204217,BMPR2,62,-1.7957,135,-0.7723,188,-0.1134,317,0.86998,270,0.47783,230,0.23748
ENSG00000163596,ICA1L,35,-1.3193,61,-0.5653,61,-0.4589,122,0.75714,85,0.06597,105,0.46671
ENSG00000138442,WDR12,15,-1.4802,27,-0.7458,29,-0.4841,55,0.64368,42,0.09043,59,0.76320
ENSG00000138443,ABI2,173,-0.9342,242,-0.5162,254,-0.3410,479,0.79946,360,0.21434,342,0.14411
ENSG00000173166,RAPH1,10,-2.2619,33,-0.5450,31,-0.5421,71,0.94580,53,0.29595,51,0.29194
ENSG00000114933,INO80D,20,-0.2289,15,-0.8931,16,-0.5778,31,0.51259,50,1.24475,22,-0.1363
