Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to10,Feature log2 fold change topic 3to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000180875,GREM2,6,-1.4550,23,2.48762,0,-7.8019,2,-2.7364
ENSG00000182901,RGS7,67,-0.3279,99,1.14882,14,-2.5465,30,-1.4950
ENSG00000287516,AL359764.2,11,-0.1318,15,0.85592,8,-0.7355,1,-3.1232
ENSG00000091483,FH,23,-0.9866,48,0.65125,48,0.21647,27,-0.6636
ENSG00000054277,OPN3,44,-0.3448,68,1.36021,10,-2.4451,6,-3.0936
ENSG00000203668,CHML,147,0.97101,84,-0.1302,39,-1.2211,36,-1.3460
ENSG00000180287,PLD5,9,-0.7222,13,-0.2857,27,1.04204,19,0.48545
ENSG00000143702,CEP170,257,0.39668,187,-0.3731,125,-0.7640,331,0.76501
ENSG00000054282,SDCCAG8,188,0.28971,134,-0.6632,235,0.61741,236,0.62643
ENSG00000117020,AKT3,321,0.44942,251,0.03511,176,-0.5375,163,-0.6575
ENSG00000179456,ZBTB18,205,0.05061,228,0.66606,92,-1.1743,70,-1.5911
ENSG00000035687,ADSS,117,0.40134,92,-0.0591,39,-1.3271,110,0.26679
ENSG00000203667,COX20,65,-1.0107,120,-0.0283,232,1.07186,126,0.06742
ENSG00000153187,HNRNPU,577,0.71455,300,-0.9116,445,0.21266,664,0.86767
ENSG00000203666,EFCAB2,18,0.19396,13,-0.8128,38,1.39165,17,0.10090
ENSG00000185420,SMYD3,13,-0.9710,30,1.37158,10,-1.3414,10,-1.3374
ENSG00000162852,CNST,97,0.43517,83,0.41243,29,-1.4530,25,-1.6531
ENSG00000143653,SCCPDH,39,-0.6650,62,0.34654,54,-0.0929,64,0.15122
ENSG00000153207,AHCTF1,124,1.27699,42,-1.2926,78,0.33921,92,0.59789
ENSG00000175137,SH3BP5L,19,0.51125,14,0.06764,5,-1.3867,11,-0.3269
ENSG00000035115,SH3YL1,53,0.38083,36,-0.6222,50,0.25987,66,0.71871
ENSG00000143727,ACP1,43,-1.0280,98,1.11965,49,-0.7617,45,-0.8868
ENSG00000151353,TMEM18,29,-0.2395,33,-0.0291,33,-0.0115,44,0.44682
ENSG00000186487,MYT1L,723,1.18383,355,-0.3330,169,-1.2582,173,-1.2257
ENSG00000032389,EIPR1,21,-1.1593,55,1.44994,18,-1.3274,19,-1.2198
ENSG00000171853,TRAPPC12,26,-0.6364,42,0.53882,35,-0.1256,29,-0.3837
ENSG00000182551,ADI1,38,-0.0157,31,-0.7685,92,1.43383,45,0.25136
ENSG00000171865,RNASEH1,58,0.66137,35,-0.5559,45,0.16455,44,0.13704
ENSG00000234171,RNASEH1-AS1,11,-0.1669,12,-0.0079,12,0.01744,15,0.27472
ENSG00000171863,RPS7,224,-1.1400,515,0.68695,533,0.26958,297,-0.6429
ENSG00000232044,SILC1,21,-0.7748,23,-1.2915,37,0.11862,146,2.60340
ENSG00000228203,RNF144A-AS1,9,-1.0722,23,2.16685,2,-2.9469,0,-5.7502
ENSG00000151692,RNF144A,52,0.02779,50,-0.0671,11,-2.2120,95,1.01441
ENSG00000115738,ID2,252,0.16400,211,-0.3317,426,1.00634,134,-0.8271
ENSG00000134313,KIDINS220,302,0.54534,192,-0.5514,208,-0.1044,318,0.57106
ENSG00000143797,MBOAT2,122,0.91115,48,-1.4113,103,0.51697,164,1.29495
ENSG00000151693,ASAP2,93,0.65072,56,-0.5221,83,0.40447,55,-0.2375
ENSG00000119185,ITGB1BP1,89,-0.7054,171,1.36461,55,-1.3688,31,-2.2041
ENSG00000119203,CPSF3,6,-1.9454,27,1.41638,11,-0.9165,16,-0.4485
ENSG00000134330,IAH1,19,-1.0637,42,0.78128,31,-0.2572,29,-0.3321
ENSG00000151694,ADAM17,59,0.81035,30,-0.7889,53,0.55224,39,0.05334
ENSG00000134308,YWHAQ,236,-0.5913,360,0.32825,266,-0.3606,409,0.31355
ENSG00000115750,TAF1B,17,-0.0545,16,-0.3837,37,1.17132,13,-0.4261
ENSG00000115756,HPCAL1,190,0.36421,142,-0.3609,208,0.47056,138,-0.1768
ENSG00000115758,ODC1,20,-0.4971,30,0.57416,26,-0.0399,15,-0.9132
ENSG00000115761,NOL10,35,0.46688,20,-1.0806,44,0.76844,54,1.10249
ENSG00000143870,PDIA6,52,-0.5766,82,0.57278,67,-0.1407,50,-0.5844
ENSG00000162975,KCNF1,92,-0.0365,110,0.84079,26,-1.9469,36,-1.4579
ENSG00000134318,ROCK2,768,1.00845,408,-0.3527,255,-0.8624,295,-0.6392
ENSG00000196208,GREB1,12,-0.2929,16,0.25581,20,0.47710,7,-1.0344
ENSG00000169006,NTSR2,23,-0.1445,15,-1.6078,103,2.48926,34,0.48176
ENSG00000134324,LPIN1,78,0.15069,63,-0.4651,96,0.46170,99,0.52124
ENSG00000071575,TRIB2,44,0.16828,40,0.00714,45,0.19416,26,-0.6566
ENSG00000162981,LRATD1,54,-0.6922,103,1.38848,26,-1.6856,22,-1.9666
ENSG00000151779,NBAS,64,0.36587,52,-0.0229,55,0.08664,27,-0.9846
ENSG00000079785,DDX1,136,-0.6060,232,0.91553,117,-0.7906,102,-1.0004
ENSG00000197872,FAM49A,252,0.66483,185,0.28387,38,-2.2898,67,-1.4532
ENSG00000163032,VSNL1,1301,-0.4130,2094,1.40154,272,-2.7142,296,-2.5882
ENSG00000163029,SMC6,112,1.02013,46,-1.1610,65,0.01735,121,1.01329
ENSG00000240857,RDH14,21,-0.2870,29,0.79758,5,-2.3080,19,-0.3980
ENSG00000118965,WDR35,18,0.47926,12,-0.6628,24,0.86198,14,-0.0248
ENSG00000068697,LAPTM4A,40,-0.7550,59,-0.2698,154,1.48976,50,-0.3453
ENSG00000055917,PUM2,136,0.15489,126,0.04559,132,0.08795,84,-0.6125
ENSG00000143878,RHOB,115,-0.3505,124,-0.5329,229,0.77021,256,0.95618
ENSG00000119778,ATAD2B,32,0.90404,8,-2.2899,36,0.95755,69,2.14900
ENSG00000173960,UBXN2A,30,-0.0970,26,-0.7596,54,0.82872,63,1.08745
ENSG00000119782,FKBP1B,46,-0.0208,56,0.97998,9,-2.4604,12,-2.0616
ENSG00000115128,SF3B6,42,-0.7035,66,0.07097,98,0.66205,68,0.07439
ENSG00000219626,FAM228B,100,0.85021,48,-0.9227,69,0.15228,98,0.71495
ENSG00000198399,ITSN2,317,1.25326,119,-1.0682,93,-0.8674,278,0.85862
ENSG00000084676,NCOA1,226,0.49338,153,-0.4335,206,0.29230,171,-0.0022
ENSG00000184924,PTRHD1,20,-0.5376,31,0.59658,31,0.18624,11,-1.3839
ENSG00000138031,ADCY3,40,0.22734,36,0.13175,20,-0.8195,31,-0.1722
ENSG00000115137,DNAJC27,29,-0.2208,36,0.38227,20,-0.7734,32,-0.0587
ENSG00000084710,EFR3B,55,-0.0762,60,0.23853,70,0.30996,25,-1.2456
ENSG00000119772,DNMT3A,44,0.80741,18,-1.4278,43,0.67423,64,1.34533
ENSG00000138101,DTNB,39,-0.3798,57,0.78643,20,-1.3281,33,-0.6004
ENSG00000143970,ASXL2,78,1.35245,23,-1.5708,54,0.56845,65,0.85017
ENSG00000084731,KIF3C,254,-0.0365,302,0.79326,112,-1.2787,76,-1.8488
ENSG00000084733,RAB10,85,-0.3171,110,0.28077,85,-0.3038,105,0.02485
ENSG00000157833,GAREM2,8,-1.1452,11,-1.3904,92,3.09894,9,-0.8996
ENSG00000084754,HADHA,64,-0.2067,51,-1.1508,206,1.77698,122,0.85101
ENSG00000138029,HADHB,33,-0.8856,40,-1.1427,215,2.31692,79,0.51943
ENSG00000138018,SELENOI,86,0.44169,72,0.34602,11,-2.6073,43,-0.6712
ENSG00000171303,KCNK3,15,-0.1489,20,0.98229,8,-1.0267,1,-3.8091
ENSG00000213699,SLC35F6,20,-0.2216,23,0.16459,20,-0.1375,23,0.04487
ENSG00000157851,DPYSL5,26,-0.1151,23,-0.6523,5,-2.5011,91,2.01257
ENSG00000084764,MAPRE3,117,-0.0753,143,0.81381,35,-1.8771,55,-1.2118
ENSG00000119777,TMEM214,20,0.27683,17,-0.1446,22,0.37508,11,-0.6307
ENSG00000228474,OST4,24,-2.0476,99,0.63224,146,0.83915,60,-0.5654
ENSG00000138030,KHK,12,-0.7287,23,1.05387,6,-1.6270,13,-0.5670
ENSG00000138028,CGREF1,21,-1.1496,55,1.44850,25,-0.8253,12,-1.9276
ENSG00000138073,PREB,17,-0.1490,20,0.31716,11,-0.8478,20,0.04038
ENSG00000138074,SLC5A6,17,-0.1048,18,0.06298,15,-0.2896,21,0.25161
ENSG00000138085,ATRAID,15,-0.9369,27,0.04862,46,0.85732,29,0.11966
ENSG00000115194,SLC30A3,34,-0.8825,79,2.03787,2,-4.4605,4,-3.7813
ENSG00000115204,MPV17,30,-0.0536,34,0.49134,12,-1.3775,24,-0.3403
ENSG00000115207,GTF3C2,16,-0.2146,19,0.22586,16,-0.1195,16,-0.1596
ENSG00000115211,EIF2B4,52,0.53671,29,-0.9039,52,0.49690,67,0.89687
ENSG00000115234,SNX17,47,-0.6790,78,0.45907,86,0.30465,46,-0.6510
ENSG00000115241,PPM1G,83,0.47226,59,-0.3183,49,-0.4100,79,0.33373
ENSG00000115216,NRBP1,60,-0.3516,85,0.68687,49,-0.6290,41,-0.9158
ENSG00000138002,IFT172,23,0.42704,18,-0.0393,13,-0.5062,15,-0.3321
ENSG00000115226,FNDC4,39,-1.1529,100,1.41695,49,-0.7342,22,-1.9250
ENSG00000243943,ZNF512,43,-0.2161,54,0.57334,18,-1.4684,42,-0.2108
ENSG00000198522,GPN1,21,0.12058,22,0.45547,4,-2.2925,17,-0.2638
ENSG00000119760,SUPT7L,50,0.04247,53,0.38402,25,-1.0522,38,-0.4056
ENSG00000163798,SLC4A1AP,131,0.25742,113,0.00734,98,-0.2257,91,-0.3372
ENSG00000243147,MRPL33,58,-1.2959,161,1.25313,81,-0.7278,71,-0.9134
ENSG00000158019,BABAM2,25,-0.4126,37,0.65550,21,-0.6717,22,-0.6067
ENSG00000075426,FOSL2,24,-0.3983,36,0.94114,25,-0.3075,2,-3.8134
ENSG00000213639,PPP1CB,234,-0.5560,376,0.72783,195,-0.7923,243,-0.4528
ENSG00000171103,TRMT61B,6,-1.4588,18,0.96659,14,-0.0766,10,-0.6010
ENSG00000163811,WDR43,82,1.00114,31,-1.3462,65,0.49509,91,1.06992
ENSG00000115295,CLIP4,64,0.20148,54,-0.1708,50,-0.2042,68,0.29004
ENSG00000119801,YPEL5,108,-0.4515,166,0.89821,87,-0.7366,54,-1.4500
ENSG00000213626,LBH,17,-0.2515,21,0.26096,37,0.95987,0,-8.1640
ENSG00000172954,LCLAT1,28,0.97793,16,-0.1533,2,-2.9942,12,-0.4237
ENSG00000013016,EHD3,108,-0.1466,143,1.04618,38,-1.7120,21,-2.5865
ENSG00000162959,MEMO1,31,1.11558,12,-1.2071,18,0.05861,30,0.92267
ENSG00000162961,DPY30,29,-0.9265,60,0.81425,28,-0.8895,49,-0.0755
ENSG00000021574,SPAST,56,0.71813,33,-0.5132,19,-1.0156,57,0.66320
ENSG00000119820,YIPF4,209,0.76336,111,-0.7867,143,0.05865,204,0.62775
ENSG00000115760,BIRC6,139,0.68663,67,-1.1594,128,0.47245,196,1.19295
ENSG00000119812,FAM98A,83,0.19229,76,0.08824,45,-0.7617,74,-0.0065
ENSG00000260025,CRIM1-DT,16,-0.8843,35,1.26447,17,-0.7494,7,-1.9355
ENSG00000150938,CRIM1,104,0.11791,100,0.13394,120,0.33755,37,-1.4752
ENSG00000171055,FEZ2,143,0.30096,109,-0.3976,147,0.31782,141,0.25131
ENSG00000115808,STRN,98,0.70398,46,-1.1895,52,-0.3812,177,1.64867
ENSG00000008869,HEATR5B,23,-0.5925,38,0.69999,21,-0.7016,26,-0.3795
ENSG00000152133,GPATCH11,85,0.25637,67,-0.3803,73,-0.0144,105,0.56914
ENSG00000055332,EIF2AK2,190,0.56010,116,-0.6791,201,0.59134,161,0.23137
ENSG00000218739,CEBPZOS,79,0.25266,64,-0.2899,71,0.04812,83,0.30604
ENSG00000115816,CEBPZ,96,0.22752,73,-0.5440,100,0.26268,135,0.76197
ENSG00000003509,NDUFAF7,27,0.69372,18,-0.1799,10,-0.9797,16,-0.2046
ENSG00000115828,QPCT,11,-1.2753,31,1.83356,7,-1.7909,6,-2.0757
ENSG00000163171,CDC42EP3,28,0.05720,32,0.83153,9,-1.6810,6,-2.1907
ENSG00000138061,CYP1B1,6,-1.7392,12,-1.4930,129,3.58898,1,-3.9948
ENSG00000119787,ATL2,54,0.94762,31,-0.1241,20,-0.7156,8,-2.0213
ENSG00000143889,HNRNPLL,43,0.21942,39,0.09423,22,-0.8091,37,-0.0488
ENSG00000115875,SRSF7,66,-0.3274,86,0.34429,73,-0.1346,66,-0.3034
ENSG00000152147,GEMIN6,9,-0.4407,15,0.90639,2,-2.6306,10,-0.3243
ENSG00000163214,DHX57,29,0.69456,17,-0.5482,19,-0.0467,23,0.23965
ENSG00000188010,MORN2,21,-0.9155,42,0.73452,47,0.40633,12,-1.6751
ENSG00000115904,SOS1,66,0.61557,42,-0.4334,40,-0.2440,55,0.24444
ENSG00000011566,MAP4K3,65,0.67218,44,-0.0406,20,-1.2195,32,-0.5003
ENSG00000231312,MAP4K3-DT,137,1.39936,57,-0.5715,28,-1.3094,36,-0.9298
ENSG00000152154,TMEM178A,211,0.89593,128,-0.0563,38,-1.8479,71,-0.9079
ENSG00000138050,THUMPD2,41,1.10531,16,-1.1778,20,-0.1305,41,0.99343
ENSG00000183023,SLC8A1,582,1.31217,262,-0.4214,86,-1.8454,156,-0.9630
ENSG00000162878,PKDCC,26,1.36901,12,-0.2108,3,-1.8446,0,-6.1754
ENSG00000143924,EML4,26,0.67207,13,-1.0761,27,0.67955,31,0.89300
ENSG00000115944,COX7A2L,132,-0.6321,236,1.18017,66,-1.6087,86,-1.2213
ENSG00000057935,MTA3,37,0.01508,39,0.27557,32,-0.2157,23,-0.7407
ENSG00000152518,ZFP36L2,25,-0.6232,12,-2.8628,179,2.86262,122,2.03472
ENSG00000138036,DYNC2LI1,54,0.54041,39,-0.1264,29,-0.4765,32,-0.3536
ENSG00000138095,LRPPRC,80,-0.5197,124,0.63917,70,-0.6913,88,-0.3332
ENSG00000138032,PPM1B,83,-0.0325,83,-0.0588,67,-0.3590,114,0.48274
ENSG00000138078,PREPL,795,0.06173,886,0.74063,259,-1.6493,271,-1.5825
ENSG00000171132,PRKCE,271,0.80691,179,0.11255,37,-2.3127,81,-1.1613
ENSG00000116016,EPAS1,24,-1.5968,57,-0.4348,250,2.39311,14,-2.3033
ENSG00000119729,RHOQ,49,-0.6818,67,-0.3857,161,1.26799,93,0.36296
ENSG00000151665,PIGF,14,-0.0008,13,-0.4468,20,0.48405,22,0.66401
ENSG00000119878,CRIPT,79,0.23754,63,-0.3360,59,-0.2372,103,0.64575
ENSG00000171150,SOCS5,57,0.60353,38,-0.2202,25,-0.7112,40,-0.0176
ENSG00000180398,MCFD2,86,-0.4470,124,0.46755,135,0.28507,51,-1.2062
ENSG00000143933,CALM2,1795,-0.2922,2440,0.68920,1111,-1.0014,1352,-0.7037
ENSG00000095002,MSH2,55,0.44265,45,0.26949,12,-1.8449,28,-0.6494
ENSG00000184261,KCNK12,11,-1.3313,33,1.55877,16,-0.7327,6,-2.1851
ENSG00000116062,MSH6,24,-0.1470,25,-0.2277,21,-0.3557,48,0.95652
ENSG00000138081,FBXO11,136,0.33666,117,0.19497,73,-0.6675,65,-0.8431
ENSG00000170802,FOXN2,20,-0.3282,13,-1.8242,30,0.30385,120,2.87902
ENSG00000162869,PPP1R21,73,0.17652,67,0.08616,34,-1.0297,74,0.17715
ENSG00000179915,NRXN1,809,0.74071,541,0.02130,313,-0.8346,200,-1.5033
ENSG00000115239,ASB3,68,0.68958,38,-0.7507,75,0.76942,44,-0.0868
ENSG00000068912,ERLEC1,144,-0.0367,165,0.56453,49,-1.6592,109,-0.4716
ENSG00000068878,PSME4,53,0.62890,29,-0.8424,29,-0.3754,76,1.18215
ENSG00000170634,ACYP2,35,-1.6731,122,1.22604,69,-0.5464,69,-0.5492
ENSG00000115306,SPTBN1,941,0.07667,857,-0.2030,1215,0.47925,850,-0.0906
ENSG00000214595,EML6,65,1.29228,30,-0.4186,18,-0.9446,10,-1.7279
ENSG00000115310,RTN4,2065,0.00612,2172,0.24817,925,-1.2236,2260,0.14837
ENSG00000143947,RPS27A,474,-1.1143,1014,0.39245,1325,0.56067,818,-0.2062
ENSG00000085760,MTIF2,70,0.28331,57,-0.1672,50,-0.2849,68,0.19730
ENSG00000115355,CCDC88A,1131,0.92196,334,-2.0565,765,0.17229,2533,2.28880
ENSG00000163001,CFAP36,166,-0.2863,226,0.71282,118,-0.7936,101,-1.0154
ENSG00000275052,PPP4R3B,101,0.30196,71,-0.6499,126,0.62757,121,0.56699
ENSG00000138035,PNPT1,43,0.53302,22,-1.1514,19,-0.7357,95,1.87456
ENSG00000115380,EFEMP1,9,-1.1440,7,-2.4219,118,3.71103,22,0.31727
ENSG00000055813,CCDC85A,37,-0.8695,80,1.42352,35,-0.9043,9,-2.8884
ENSG00000115392,FANCL,32,0.29032,22,-0.6876,23,-0.2648,59,1.26426
ENSG00000119866,BCL11A,213,0.92587,121,-0.2563,69,-0.9468,83,-0.6846
ENSG00000115421,PAPOLG,30,0.49095,22,-0.1735,17,-0.4530,21,-0.0857
ENSG00000162929,KIAA1841,55,0.92518,29,-0.4347,18,-0.9212,33,-0.0210
ENSG00000237651,C2orf74,44,-0.5891,70,0.57313,53,-0.2440,47,-0.4375
ENSG00000115464,USP34,196,0.80390,95,-0.9882,157,0.34990,205,0.78377
ENSG00000082898,XPO1,98,0.12312,84,-0.3282,132,0.59184,95,0.05495
ENSG00000170264,FAM161A,56,0.53813,34,-0.7734,48,0.21453,70,0.84473
ENSG00000115484,CCT4,71,-1.2379,188,1.20998,91,-0.7852,90,-0.8052
ENSG00000173163,COMMD1,18,-0.9306,36,0.68260,24,-0.4494,31,-0.0612
ENSG00000170340,B3GNT2,33,1.17401,15,-0.4596,11,-0.6558,9,-1.0541
ENSG00000115504,EHBP1,146,0.25864,130,0.14147,93,-0.4729,87,-0.5790
ENSG00000143951,WDPCP,46,1.03714,18,-1.1908,23,-0.1971,54,1.15702
ENSG00000014641,MDH1,220,-1.6369,830,2.33200,135,-2.2639,82,-2.9872
ENSG00000169764,UGP2,224,-0.5200,368,1.03734,183,-0.7887,86,-1.9173
ENSG00000197329,PELI1,37,1.05109,17,-0.7507,15,-0.4685,26,0.32552
ENSG00000119862,LGALSL,34,0.46833,27,0.11096,11,-1.2414,19,-0.4423
ENSG00000119844,AFTPH,101,0.32056,86,0.11019,56,-0.6284,62,-0.4799
ENSG00000179833,SERTAD2,26,1.00056,11,-1.1357,17,0.17927,26,0.89229
ENSG00000237638,LINC02245,11,-0.1985,15,1.33536,0,-5.1398,2,-2.6386
ENSG00000115902,SLC1A4,49,-0.0787,51,0.00205,83,0.77026,24,-1.1423
ENSG00000011523,CEP68,137,0.95751,70,-0.5790,77,-0.0900,68,-0.2915
ENSG00000138069,RAB1A,97,-0.7605,191,1.27026,80,-0.9904,41,-1.9910
ENSG00000138071,ACTR2,379,0.04497,410,0.50854,226,-0.7605,169,-1.1988
ENSG00000198369,SPRED2,34,-0.0091,39,0.56035,27,-0.3911,9,-1.9755
ENSG00000197223,C1D,71,-0.0064,80,0.56171,38,-0.9458,36,-1.0549
ENSG00000243667,WDR92,38,1.38106,14,-0.9274,7,-1.4424,25,0.48039
ENSG00000115946,PNO1,18,0.33689,15,-0.0570,13,-0.2638,13,-0.2694
ENSG00000221823,PPP3R1,183,0.18702,187,0.66387,63,-1.4450,43,-2.0068
ENSG00000119865,CNRIP1,111,-0.3651,165,1.02270,59,-1.2801,44,-1.7116
ENSG00000169604,ANTXR1,15,-0.3332,9,-1.9967,93,3.01112,23,0.38680
ENSG00000198380,GFPT1,49,-0.2630,62,0.37687,44,-0.4182,49,-0.2404
ENSG00000169599,NFU1,6,-2.6794,49,1.81409,19,-1.0484,23,-0.7256
ENSG00000115977,AAK1,348,0.23865,328,0.36209,172,-0.8758,153,-1.0542
ENSG00000196975,ANXA4,5,-1.6982,14,-0.1305,30,1.20352,21,0.61958
ENSG00000087338,GMCL1,41,0.26495,34,-0.1740,36,0.01377,35,-0.0092
ENSG00000124380,SNRNP27,131,-0.0349,126,-0.2321,128,-0.0725,204,0.67951
ENSG00000059728,MXD1,22,0.75146,13,-0.2221,16,0.19435,3,-1.9963
ENSG00000179818,PCBP1-AS1,19,0.49889,9,-1.4097,20,0.57241,40,1.72518
ENSG00000169564,PCBP1,204,-0.3649,271,0.32500,221,-0.2063,236,-0.1073
ENSG00000116001,TIA1,94,0.82897,45,-0.9876,59,0.00043,109,0.98334
ENSG00000116005,PCYOX1,152,0.51443,109,-0.1839,95,-0.2819,96,-0.2620
ENSG00000143977,SNRPG,22,-0.9443,39,-0.0185,83,1.23268,31,-0.3630
ENSG00000035141,FAM136A,19,-0.8863,41,1.14311,22,-0.5961,12,-1.5437
ENSG00000075340,ADD2,265,0.70071,191,0.28396,47,-2.0119,51,-1.9016
ENSG00000144043,TEX261,12,-0.5856,15,-0.3716,31,0.97741,25,0.63069
ENSG00000124357,NAGK,40,0.13810,31,-0.6787,60,0.76955,58,0.71672
ENSG00000124383,MPHOSPH10,123,0.65760,69,-0.7827,58,-0.5902,170,1.12690
ENSG00000124374,PAIP2B,50,-0.2916,36,-1.5560,53,-0.1626,271,2.75080
ENSG00000075292,ZNF638,448,0.93800,192,-1.1392,218,-0.3258,580,1.26657
ENSG00000003137,CYP26B1,14,-1.0170,35,1.93551,2,-3.4285,5,-2.3690
ENSG00000144036,EXOC6B,61,0.12986,54,-0.1888,42,-0.4611,83,0.60581
ENSG00000135638,EMX1,9,-1.5306,33,1.86288,8,-1.6789,8,-1.6317
ENSG00000144040,SFXN5,67,-0.7748,95,-0.4266,345,2.01784,36,-1.6487
ENSG00000135631,RAB11FIP5,24,-1.0773,60,1.63778,13,-1.9340,16,-1.6254
ENSG00000135632,SMYD5,19,0.09805,18,0.03637,21,0.26094,11,-0.6941
ENSG00000135617,PRADC1,13,-0.8620,25,0.69297,27,0.32949,9,-1.3439
ENSG00000135624,CCT7,53,-1.1076,130,1.33620,45,-1.2591,54,-0.9896
ENSG00000163013,FBXO41,93,0.25680,86,0.32401,58,-0.4979,31,-1.4563
ENSG00000135625,EGR4,19,0.62192,15,0.68429,0,-6.9793,0,-6.1887
ENSG00000116127,ALMS1,54,1.78474,11,-1.9655,17,-0.3951,50,1.35533
ENSG00000144034,TPRKB,13,-0.7888,24,0.49209,24,0.13179,18,-0.3188
ENSG00000144048,DUSP11,11,-0.4433,17,0.74904,9,-0.6792,8,-0.8714
ENSG00000124356,STAMBP,49,0.03753,34,-1.1289,63,0.42855,142,1.82006
ENSG00000114956,DGUOK,39,-0.3666,55,0.63295,23,-1.1160,40,-0.2885
ENSG00000187605,TET3,23,0.98282,11,-0.7464,8,-0.7666,20,0.61435
ENSG00000163170,BOLA3,23,-1.4072,74,1.85684,17,-1.8128,17,-1.7705
ENSG00000225439,BOLA3-AS1,25,0.22762,24,0.32566,13,-0.8222,12,-0.8972
ENSG00000114978,MOB1A,11,-1.0830,21,-0.0977,41,1.04661,27,0.35539
ENSG00000204843,DCTN1,215,-0.0753,241,0.32447,130,-0.8367,209,-0.1163
ENSG00000005448,WDR54,22,-0.2925,31,0.87640,10,-1.3905,12,-1.1189
ENSG00000114993,RTKN,3,-2.2200,6,-2.1870,16,0.24125,96,3.78772
ENSG00000115274,INO80B,43,0.38924,34,-0.1128,24,-0.5781,36,0.04907
ENSG00000239779,WBP1,26,-0.9884,49,0.17001,70,0.62678,53,0.17377
ENSG00000115275,MOGS,14,0.16262,13,0.07337,11,-0.2417,10,-0.3213
ENSG00000115289,PCGF1,11,-0.5389,19,1.04382,11,-0.5549,3,-2.4913
ENSG00000115307,AUP1,36,-0.3209,44,0.11617,54,0.33447,39,-0.1685
ENSG00000115317,HTRA2,24,-0.2623,32,0.51960,30,0.09704,9,-1.7089
ENSG00000135622,SEMA4F,19,-0.3079,27,1.03645,10,-1.2705,5,-2.1123
ENSG00000115350,POLE4,36,-0.6397,59,0.53942,39,-0.4675,51,-0.0541
ENSG00000115364,MRPL19,31,-0.2825,35,-0.2248,64,0.86410,38,0.04276
ENSG00000005436,GCFC2,17,0.10695,15,-0.1990,14,-0.2306,22,0.52309
ENSG00000176204,LRRTM4,51,0.43469,44,0.43687,18,-1.1711,8,-2.2994
ENSG00000066032,CTNNA2,169,-0.0793,187,0.25320,200,0.19479,89,-1.0476
ENSG00000162951,LRRTM1,25,0.31941,21,0.20231,16,-0.4156,9,-1.1480
ENSG00000163541,SUCLG1,89,-0.0825,97,0.16256,74,-0.3660,95,0.01291
ENSG00000186854,TRABD2A,8,-0.9195,19,1.58902,4,-1.7361,3,-2.1314
ENSG00000034510,TMSB10,1008,-0.9048,2240,1.59198,568,-1.7011,387,-2.2656
ENSG00000176407,KCMF1,48,-0.6878,89,1.13481,37,-1.0113,28,-1.4652
ENSG00000152291,TGOLN2,273,0.31285,222,-0.1206,142,-0.7349,278,0.31142
ENSG00000042445,RETSAT,22,-0.0395,21,-0.3949,42,0.98577,22,-0.0406
ENSG00000168906,MAT2A,89,-0.0401,81,-0.4591,155,0.86459,112,0.32921
ENSG00000115486,GGCX,24,0.35095,18,-0.3910,25,0.38545,20,0.06128
ENSG00000168894,RNF181,20,-1.3589,54,0.88391,46,0.00276,31,-0.5788
ENSG00000168883,USP39,24,0.22564,22,0.06176,17,-0.3071,17,-0.3656
ENSG00000115525,ST3GAL5,105,-0.0182,111,0.21183,63,-0.7988,111,0.06715
ENSG00000068654,POLR1A,23,0.46811,15,-0.4973,20,0.18619,22,0.34196
ENSG00000132300,PTCD3,75,0.18523,60,-0.4481,70,0.05699,109,0.76548
ENSG00000132305,IMMT,87,-0.3427,121,0.61422,68,-0.7046,73,-0.5846
ENSG00000132313,MRPL35,35,-0.6835,62,0.72774,34,-0.6954,44,-0.3170
ENSG00000068615,REEP1,128,0.34462,118,0.57723,31,-1.8260,29,-1.9187
ENSG00000115548,KDM3A,31,-0.2887,35,-0.2093,52,0.55426,47,0.41130
ENSG00000115561,CHMP3,369,0.37818,299,0.02174,252,-0.2595,190,-0.6969
ENSG00000239305,RNF103,39,-0.3394,50,0.17630,35,-0.4822,63,0.43063
ENSG00000153561,RMND5A,63,-0.2869,77,0.10517,60,-0.3446,99,0.43850
ENSG00000222041,CYTOR,19,0.65548,13,-0.0198,9,-0.5480,6,-1.1904
ENSG00000172086,KRCC1,37,0.34210,17,-1.7660,65,1.22696,94,1.88982
ENSG00000144115,THNSL2,13,-0.4575,14,-0.6674,32,1.00111,34,1.08379
ENSG00000172005,MAL,23,-1.6962,27,-2.4751,91,0.47673,462,3.83683
ENSG00000144029,MRPS5,127,0.59019,80,-0.5211,91,-0.0016,113,0.33865
ENSG00000144026,ZNF514,22,0.45960,13,-0.7803,16,-0.0122,33,1.10549
ENSG00000115041,KCNIP3,31,-0.1959,40,0.80783,18,-0.9661,12,-1.6030
ENSG00000115042,FAHD2A,30,0.19060,25,-0.2829,37,0.52795,24,-0.1336
ENSG00000232931,LINC00342,196,2.55617,17,-3.1219,53,-0.2112,145,1.45822
ENSG00000174501,ANKRD36C,443,2.03603,44,-3.1743,160,-0.0333,563,2.14254
ENSG00000158050,DUSP2,4,-1.5909,17,2.09335,4,-1.6079,2,-2.7146
ENSG00000084090,STARD7,121,-0.5227,181,0.44733,164,-0.0152,126,-0.4211
