Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000178662,CSRNP3,216,1.16706,36,-2.5377,156,-0.3263
ENSG00000123607,TTC21B,20,0.28573,10,-0.9543,22,0.23929
ENSG00000144285,SCN1A,196,0.88305,13,-3.8633,199,0.17991
ENSG00000198648,STK39,110,-0.5865,204,0.86716,126,0.06956
ENSG00000172292,CERS6,138,2.08185,30,-2.0562,35,-1.8579
ENSG00000138399,FASTKD1,19,1.09839,4,-2.0099,13,-0.3992
ENSG00000138398,PPIG,424,-0.6323,614,0.43320,700,0.65415
ENSG00000154479,CCDC173,54,-0.9103,148,1.45181,55,-0.2293
ENSG00000213160,KLHL23,59,0.48419,35,-0.7394,50,-0.1816
ENSG00000138385,SSB,207,-0.0091,280,0.48909,137,-0.6504
ENSG00000138382,METTL5,40,1.04248,26,-0.4876,12,-1.6232
ENSG00000144357,UBR3,102,0.02789,64,-0.7028,135,0.46562
ENSG00000128683,GAD1,149,2.01672,9,-3.8796,64,-1.0570
ENSG00000115806,GORASP2,34,0.84202,21,-0.6262,17,-0.9260
ENSG00000198586,TLK1,104,-0.1452,104,-0.0369,127,0.28000
ENSG00000123600,METTL8,25,-0.8823,56,1.04203,39,0.41803
ENSG00000071967,CYBRD1,22,1.42923,11,-0.8708,5,-1.9652
ENSG00000077380,DYNC1I2,237,-1.1329,556,1.07079,485,0.82947
ENSG00000115840,SLC25A12,83,1.16529,10,-2.9807,64,-0.2323
ENSG00000144355,DLX1,29,2.04075,0,-7.1473,13,-0.8918
ENSG00000091409,ITGA6,35,-1.3480,143,1.99306,38,-0.3103
ENSG00000091428,RAPGEF4,209,-0.2442,438,1.18225,58,-1.9959
ENSG00000091436,MAP3K20,29,-0.6211,52,0.77232,38,0.27101
ENSG00000172845,SP3,38,0.06390,48,0.38912,25,-0.6534
ENSG00000138430,OLA1,108,1.63080,50,-0.9833,20,-2.3391
ENSG00000138433,CIR1,134,-0.0317,161,0.29300,112,-0.2821
ENSG00000163328,GPR155,203,0.38185,101,-1.0064,210,0.13242
ENSG00000115935,WIPF1,6,-3.6559,143,4.18040,19,-0.1532
ENSG00000128656,CHN1,1541,1.45519,395,-1.8759,729,-0.9559
ENSG00000115966,ATF2,70,1.41444,22,-1.5525,30,-1.1009
ENSG00000154518,ATP5MC3,211,1.76313,75,-1.3529,48,-2.0062
ENSG00000144320,LNPK,59,0.02263,37,-0.7023,78,0.47257
ENSG00000128654,MTX2,61,1.43910,15,-1.9390,30,-0.8983
ENSG00000170144,HNRNPA3,244,0.14776,267,0.17830,173,-0.5089
ENSG00000116044,NFE2L2,67,-1.5926,276,1.89576,129,0.51915
ENSG00000018510,AGPS,25,-0.1388,23,-0.1356,31,0.34930
ENSG00000079156,OSBPL6,72,0.52205,28,-1.3314,72,0.09362
ENSG00000180228,PRKRA,38,1.95555,14,-1.2579,5,-2.7584
ENSG00000116095,PLEKHA3,65,0.59906,48,-0.3617,38,-0.7474
ENSG00000155657,TTN,20,-1.8688,30,-0.0615,119,2.47017
ENSG00000187231,SESTD1,72,-0.4713,142,1.00658,58,-0.4569
ENSG00000144331,ZNF385B,39,1.52655,0,-7.3771,27,-0.3697
ENSG00000163510,CWC22,71,-0.7737,82,0.01619,161,1.15567
ENSG00000170035,UBE2E3,96,1.78487,19,-2.1941,36,-1.2736
ENSG00000138434,ITPRID2,43,-1.5771,175,1.86546,84,0.53962
ENSG00000115252,PDE1A,89,0.68296,27,-1.7006,83,0.02683
ENSG00000077232,DNAJC10,59,0.03880,45,-0.4058,69,0.27284
ENSG00000061676,NCKAP1,284,1.15540,85,-1.6705,170,-0.6254
ENSG00000170396,ZNF804A,31,1.74520,4,-2.6227,14,-1.0278
ENSG00000065548,ZC3H15,297,-0.0618,303,0.02173,316,0.08733
ENSG00000138448,ITGAV,66,-0.2047,111,0.80226,42,-0.7652
ENSG00000144369,FAM171B,187,1.38545,83,-1.0546,60,-1.5499
ENSG00000144366,GULP1,23,0.92275,5,-2.0824,19,-0.1513
ENSG00000204262,COL5A2,20,0.17397,7,-1.5012,29,0.59409
ENSG00000115368,WDR75,24,-1.1549,35,0.25675,73,1.51024
ENSG00000138381,ASNSD1,31,1.30408,15,-0.8787,9,-1.6171
ENSG00000128699,ORMDL1,39,0.76640,25,-0.5240,20,-0.8942
ENSG00000064933,PMS1,20,-0.4386,18,-0.2787,37,0.87386
ENSG00000198130,HIBCH,24,-0.1951,31,0.36572,24,-0.0440
ENSG00000151689,INPP1,24,-0.6726,49,0.97676,28,0.08634
ENSG00000151690,MFSD6,129,0.63287,100,-0.2812,66,-0.9309
ENSG00000138386,NAB1,38,-0.1093,41,0.09240,41,0.10117
ENSG00000115419,GLS,225,1.76105,47,-2.1337,85,-1.2715
ENSG00000115415,STAT1,48,-0.4571,88,0.89476,43,-0.2715
ENSG00000128641,MYO1B,30,0.93324,7,-1.9929,24,-0.1926
ENSG00000144339,TMEFF2,46,0.38228,43,-0.0259,27,-0.7358
ENSG00000196950,SLC39A10,275,1.38011,72,-1.8507,139,-0.8584
ENSG00000138411,HECW2,49,-0.0359,53,0.11834,48,-0.0589
ENSG00000119041,GTF3C3,27,-0.3433,27,-0.1245,43,0.64813
ENSG00000197121,PGAP1,29,0.56900,30,0.13551,9,-1.5964
ENSG00000115524,SF3B1,117,-0.4001,130,0.06837,179,0.59506
ENSG00000115520,COQ10B,34,0.47431,21,-0.6423,27,-0.2388
ENSG00000144381,HSPD1,199,-0.0346,278,0.53570,130,-0.6730
ENSG00000115541,HSPE1,88,0.65206,93,0.19927,19,-2.1684
ENSG00000115540,MOB4,57,1.10266,18,-1.5595,35,-0.6079
ENSG00000115896,PLCL1,42,-1.5858,194,2.14887,58,-0.0221
ENSG00000119042,SATB2,68,0.43342,27,-1.3084,73,0.20122
ENSG00000178074,C2orf69,80,0.96545,43,-0.8004,38,-0.9742
ENSG00000162971,TYW5,15,-0.9169,22,0.35517,34,1.13563
ENSG00000196141,SPATS2L,108,0.34102,99,-0.0725,72,-0.5780
ENSG00000082153,BZW1,105,0.65799,84,-0.2362,49,-1.0607
ENSG00000013441,CLK1,37,-1.0749,77,0.86128,81,0.95311
ENSG00000115942,ORC2,19,0.25666,14,-0.4063,17,-0.0703
ENSG00000155744,FAM126B,127,0.18563,54,-1.2871,170,0.51054
ENSG00000119013,NDUFB3,57,1.45142,39,-0.3968,3,-4.2176
ENSG00000003402,CFLAR,32,-1.7322,144,1.94047,74,0.72058
ENSG00000115993,TRAK2,71,-1.2330,241,1.70965,93,0.05655
ENSG00000155755,TMEM237,38,0.72496,20,-0.8740,26,-0.4708
ENSG00000003393,ALS2,33,-0.0322,17,-1.0120,50,0.68304
ENSG00000116030,SUMO1,103,1.43033,51,-0.8854,25,-1.9395
ENSG00000055044,NOP58,84,-0.9353,116,0.24210,207,1.23492
ENSG00000204217,BMPR2,211,0.95685,100,-1.0081,118,-0.7555
ENSG00000138439,FAM117B,26,0.88149,11,-1.0685,16,-0.5802
ENSG00000163596,ICA1L,87,0.38329,45,-0.9481,88,0.09962
ENSG00000138442,WDR12,44,0.98330,11,-1.9602,33,-0.2676
ENSG00000138380,CARF,17,-0.3586,20,0.21933,23,0.40431
ENSG00000144426,NBEAL1,13,-1.5757,41,1.32340,40,1.25357
ENSG00000138443,ABI2,329,0.83816,179,-0.8050,188,-0.7273
ENSG00000173166,RAPH1,42,1.46611,3,-3.6628,27,-0.4695
ENSG00000116117,PARD3B,12,-2.3467,48,1.32159,76,2.22875
ENSG00000114933,INO80D,23,-0.6654,41,0.73182,34,0.40376
ENSG00000023228,NDUFS1,257,1.37162,83,-1.5347,115,-1.0429
ENSG00000114942,EEF1B2,191,-0.0024,333,0.92285,50,-2.0419
ENSG00000204186,ZDBF2,59,0.38339,36,-0.6648,53,-0.0763
ENSG00000114948,ADAM23,101,1.37396,7,-3.7532,70,-0.3575
ENSG00000118246,FASTKD2,46,0.12313,19,-1.2894,65,0.58914
ENSG00000118263,KLF7,51,-0.3138,62,0.23377,66,0.31620
ENSG00000118260,CREB1,45,-0.1028,62,0.48631,35,-0.4141
ENSG00000144401,METTL21A,19,-0.0547,25,0.43266,14,-0.4395
ENSG00000178385,PLEKHM3,57,0.90642,17,-1.6412,43,-0.2904
ENSG00000188674,C2orf80,51,2.43842,8,-2.4192,10,-2.1920
ENSG00000115020,PIKFYVE,30,-0.5365,43,0.44904,44,0.48295
ENSG00000078018,MAP2,2338,0.60423,1979,-0.1522,1096,-1.0678
ENSG00000144406,UNC80,198,-0.1191,84,-1.3516,346,0.90093
ENSG00000197713,RPE,18,0.48510,16,-0.0800,9,-0.8936
ENSG00000115365,LANCL1,172,0.99667,55,-1.5846,117,-0.4417
ENSG00000178568,ERBB4,94,1.52519,20,-2.1223,45,-0.9319
ENSG00000144451,SPAG16,48,-0.6715,84,0.73727,69,0.40842
ENSG00000138376,BARD1,12,-2.1761,66,1.99024,48,1.37926
ENSG00000138363,ATIC,40,1.40957,11,-1.7581,19,-0.9550
ENSG00000115414,FN1,32,-0.8808,57,0.69121,61,0.81093
ENSG00000079246,XRCC5,139,0.66490,122,-0.0784,52,-1.3780
ENSG00000260804,LINC01963,44,1.33599,13,-1.6158,21,-0.9294
ENSG00000197756,RPL37A,1160,0.04031,2042,0.95293,214,-2.5554
ENSG00000115457,IGFBP2,23,1.45677,11,-0.8825,5,-2.0217
ENSG00000115461,IGFBP5,46,-1.9988,278,2.42548,93,0.37579
ENSG00000079308,TNS1,9,-3.4421,120,2.75412,85,1.96498
ENSG00000163466,ARPC2,193,0.53582,198,0.14459,68,-1.5043
ENSG00000127837,AAMP,63,0.80211,26,-1.2080,45,-0.3632
ENSG00000127838,PNKD,119,1.59576,36,-1.6109,42,-1.3672
ENSG00000135926,TMBIM1,34,-0.3967,66,1.02770,22,-0.7263
ENSG00000135913,USP37,14,-1.3914,34,1.03655,39,1.26256
ENSG00000144580,CNOT9,23,0.26639,14,-0.7730,25,0.16877
ENSG00000171450,CDK5R2,110,0.60962,22,-2.3285,122,0.28360
ENSG00000144567,RETREG2,184,1.19136,32,-2.4341,128,-0.3827
ENSG00000158552,ZFAND2B,24,0.61002,11,-1.1040,20,-0.1400
ENSG00000115657,ABCB6,28,0.13235,6,-2.3272,46,0.82078
ENSG00000198925,ATG9A,72,1.76853,22,-1.5928,20,-1.7105
ENSG00000115661,STK16,21,0.70194,17,-0.1501,8,-1.3346
ENSG00000127824,TUBA4A,248,2.29292,17,-3.7277,84,-1.4067
ENSG00000135924,DNAJB2,132,0.16701,122,-0.0876,113,-0.2133
ENSG00000054356,PTPRN,221,1.20524,26,-3.0310,165,-0.2693
ENSG00000072195,SPEG,21,0.69082,3,-2.7484,23,0.26571
ENSG00000123989,CHPF,52,1.44089,17,-1.4388,20,-1.2392
ENSG00000124006,OBSL1,44,2.01227,13,-1.6167,8,-2.2137
ENSG00000114923,SLC4A3,47,0.89415,13,-1.8245,38,-0.2008
ENSG00000116106,EPHA4,155,1.91496,7,-4.3816,75,-0.8817
ENSG00000163082,SGPP2,26,0.62367,7,-1.8289,27,0.14295
ENSG00000116120,FARSB,49,0.79007,15,-1.7058,42,-0.1094
ENSG00000123983,ACSL3,228,1.16713,71,-1.6004,131,-0.6806
ENSG00000171951,SCG2,249,1.30202,85,-1.4617,117,-0.9813
ENSG00000085449,WDFY1,35,0.76679,15,-1.1861,26,-0.3234
ENSG00000135900,MRPL44,32,0.85978,2,-4.0222,34,0.21575
ENSG00000135919,SERPINE2,171,0.93373,87,-0.9004,92,-0.8112
ENSG00000036257,CUL3,66,0.23210,71,0.17956,40,-0.7071
ENSG00000135905,DOCK10,11,-2.2566,69,2.20358,42,1.22188
ENSG00000168958,MFF,71,1.11829,30,-1.1546,35,-0.9127
ENSG00000173744,AGFG1,62,0.16518,54,-0.1759,56,-0.1199
ENSG00000153820,SPHKAP,23,2.18240,6,-1.7208,3,-2.4750
ENSG00000153823,PID1,33,2.12341,8,-1.8129,6,-2.2001
ENSG00000187957,DNER,147,0.83890,88,-0.6541,76,-0.8869
ENSG00000153827,TRIP12,114,0.13828,137,0.32515,70,-0.7268
ENSG00000163053,SLC16A14,29,2.45298,3,-3.0546,7,-1.8219
ENSG00000135899,SP110,7,-3.4963,131,3.40675,48,1.14599
ENSG00000067066,SP100,8,-2.9142,79,2.55865,51,1.64362
ENSG00000135932,CAB39,111,0.81893,70,-0.5894,56,-0.9229
ENSG00000135916,ITM2C,370,0.53582,419,0.30764,90,-2.0469
ENSG00000204128,C2orf72,34,0.27298,33,0.03565,22,-0.5800
ENSG00000173692,PSMD1,215,-0.1455,149,-0.6077,327,0.65240
ENSG00000115053,NCL,742,-1.1660,1787,1.10527,1542,0.84582
ENSG00000187514,PTMA,989,-1.5379,3952,1.87223,1796,0.44587
ENSG00000144524,COPS7B,20,1.12600,3,-2.6155,15,-0.2589
ENSG00000144535,DIS3L2,19,-0.7489,28,0.43823,35,0.83054
ENSG00000135930,EIF4E2,67,0.05807,52,-0.3725,76,0.22017
ENSG00000115468,EFHD1,26,-1.2897,114,2.20984,13,-1.4209
ENSG00000204120,GIGYF2,129,-1.0554,270,0.89638,269,0.88797
ENSG00000182600,SNORC,57,-0.2542,112,1.07755,23,-1.4250
ENSG00000066248,NGEF,151,2.32750,16,-3.0828,44,-1.6366
ENSG00000085978,ATG16L1,20,-0.1965,2,-3.1348,44,1.26018
ENSG00000077044,DGKD,15,-1.0561,25,0.49080,38,1.23210
ENSG00000085982,USP40,18,-1.6602,49,1.08455,64,1.59029
ENSG00000188042,ARL4C,132,1.19968,27,-2.2408,88,-0.4505
ENSG00000157985,AGAP1,170,-0.4430,323,0.94720,141,-0.4089
ENSG00000132321,IQCA1,49,-0.8365,85,0.66072,91,0.76939
ENSG00000198612,COPS8,88,1.32622,31,-1.3730,38,-1.0923
ENSG00000124831,LRRFIP1,99,-0.7556,124,0.14394,213,1.05411
ENSG00000132329,RAMP1,99,0.92126,63,-0.5654,42,-1.1789
ENSG00000184182,UBE2F,39,0.97903,27,-0.4162,12,-1.5859
ENSG00000132323,ILKAP,31,0.11957,21,-0.5409,35,0.24169
ENSG00000144485,HES6,25,1.11849,13,-0.7825,9,-1.3209
ENSG00000132326,PER2,22,0.65752,10,-1.0946,18,-0.2152
ENSG00000204104,TRAF3IP1,65,-0.2113,57,-0.2717,95,0.55329
ENSG00000065802,ASB1,29,0.27398,29,0.05765,19,-0.6141
ENSG00000068024,HDAC4,38,0.01729,27,-0.5047,48,0.36867
ENSG00000130414,NDUFA10,152,0.73094,48,-1.6424,135,-0.0562
ENSG00000172428,COPS9,355,1.06682,264,-0.2946,74,-2.2034
ENSG00000063660,GPC1,83,0.81236,37,-1.0974,57,-0.4492
ENSG00000130294,KIF1A,457,0.59380,362,-0.2575,243,-0.8764
ENSG00000122085,MTERF4,24,-0.3209,27,0.10704,33,0.44135
ENSG00000115685,PPP1R7,114,1.13062,44,-1.2813,60,-0.8315
ENSG00000115677,HDLBP,147,0.27341,130,-0.1378,113,-0.3601
ENSG00000168385,SEPTIN2,116,-0.9443,355,1.64664,91,-0.6364
ENSG00000115694,STK25,110,0.79029,36,-1.5460,90,-0.1742
ENSG00000176946,THAP4,36,2.10413,13,-1.2742,3,-3.3160
ENSG00000168397,ATG4B,40,0.64703,5,-2.8275,46,0.32606
ENSG00000168395,ING5,37,-0.5252,40,-0.0096,67,0.83268
ENSG00000180902,D2HGDH,19,-0.1509,6,-1.7190,37,1.02696
ENSG00000134121,CHL1,260,1.16491,69,-1.8563,163,-0.5499
ENSG00000144619,CNTN4,53,0.80349,9,-2.4585,51,0.08575
ENSG00000113851,CRBN,87,0.38218,63,-0.4214,70,-0.2706
ENSG00000150995,ITPR1,297,0.78203,86,-1.7637,259,-0.0778
ENSG00000134107,BHLHE40,60,0.75536,11,-2.3851,60,0.12643
ENSG00000134108,ARL8B,166,1.39398,53,-1.5603,73,-1.0610
ENSG00000196277,GRM7,23,1.41748,0,-6.4172,17,-0.2716
ENSG00000196220,SRGAP3,113,0.17421,26,-2.1672,174,0.74772
ENSG00000206573,THUMPD3-AS1,26,-0.8422,20,-0.6920,76,1.54732
ENSG00000134077,THUMPD3,38,0.08345,43,0.24159,28,-0.4589
ENSG00000168137,SETD5,91,-1.3767,159,0.44546,317,1.67756
ENSG00000156959,LHFPL4,39,0.31572,7,-2.4926,56,0.64356
ENSG00000144550,CPNE9,20,2.04286,0,-4.8988,9,-0.9753
ENSG00000134072,CAMK1,44,2.26534,8,-2.2223,9,-2.0475
ENSG00000171148,TADA3,64,0.12450,78,0.35106,39,-0.7390
ENSG00000241553,ARPC4,123,0.89803,51,-1.2078,81,-0.5096
ENSG00000214021,TTLL3,16,-0.9995,16,-0.2365,48,1.56239
ENSG00000156990,RPUSD3,32,1.32820,11,-1.4206,14,-1.0568
ENSG00000163703,CRELD1,57,1.97073,6,-2.9392,22,-1.2150
ENSG00000163704,PRRT3,47,0.51206,12,-1.9685,53,0.31651
ENSG00000125037,EMC3,76,0.90845,37,-0.9631,44,-0.7097
ENSG00000254999,BRK1,145,1.69094,56,-1.2372,33,-2.0094
ENSG00000134086,VHL,16,-1.1088,31,0.70488,40,1.14235
ENSG00000157014,TATDN2,51,0.48116,37,-0.4270,37,-0.4428
ENSG00000157020,SEC13,22,0.35370,24,0.23332,10,-1.1366
ENSG00000157087,ATP2B2,459,1.54822,33,-3.7281,280,-0.5522
ENSG00000132164,SLC6A11,20,0.46135,1,-3.7663,27,0.61671
ENSG00000157103,SLC6A1,201,0.78465,65,-1.6003,168,-0.1437
ENSG00000197548,ATG7,24,0.04998,12,-1.0043,34,0.57523
ENSG00000144560,VGLL4,48,0.32517,27,-0.8140,49,0.10754
ENSG00000157152,SYN2,391,1.15074,64,-2.5669,288,-0.2996
ENSG00000075975,MKRN2,23,2.15061,8,-1.3520,2,-3.2439
ENSG00000132155,RAF1,32,0.46105,16,-1.0309,31,0.03376
ENSG00000144713,RPL32,710,0.09215,1174,0.85500,158,-2.2625
ENSG00000144711,IQSEC1,311,1.06492,104,-1.5084,192,-0.5806
ENSG00000163517,HDAC11,42,-0.1999,76,0.92350,21,-1.1076
ENSG00000163528,CHCHD4,21,0.90699,19,-0.0198,3,-2.5302
ENSG00000170876,TMEM43,23,0.14111,21,-0.1158,21,-0.1364
ENSG00000154767,XPC,35,-1.3009,89,1.11882,85,1.04767
ENSG00000170860,LSM3,67,0.66589,59,-0.0910,26,-1.3537
ENSG00000154781,CCDC174,29,-1.5244,91,1.35425,81,1.14361
ENSG00000225733,FGD5-AS1,122,-0.0503,156,0.38277,97,-0.3712
ENSG00000177463,NR2C2,46,0.99323,20,-1.0860,25,-0.7532
ENSG00000131368,MRPS25,50,0.88104,21,-1.1836,33,-0.4990
ENSG00000131381,RBSN,78,-0.0134,73,-0.1118,85,0.12779
ENSG00000131375,CAPN7,19,1.12317,11,-0.6877,6,-1.4752
ENSG00000131370,SH3BP5,102,-0.1896,141,0.48064,92,-0.2101
ENSG00000206562,METTL6,20,-0.3511,25,0.22130,27,0.39029
ENSG00000144597,EAF1,35,1.57133,10,-1.5979,13,-1.3347
ENSG00000206560,ANKRD28,43,0.09222,47,0.17582,33,-0.3842
ENSG00000131386,GALNT15,17,-1.7970,96,2.37143,26,-0.0028
ENSG00000154813,DPH3,28,1.06652,20,-0.3393,6,-2.0628
ENSG00000131378,RFTN1,39,1.42888,13,-1.4655,15,-1.1948
ENSG00000154822,PLCL2,44,1.01375,15,-1.4677,28,-0.5278
ENSG00000131374,TBC1D5,76,0.20212,96,0.41705,36,-1.0984
ENSG00000182568,SATB1,225,1.28843,55,-1.9628,129,-0.6733
ENSG00000144566,RAB5A,110,0.27650,97,-0.1378,84,-0.3662
ENSG00000114166,KAT2B,45,-0.7798,126,1.53051,29,-0.8694
ENSG00000151789,ZNF385D,123,1.13318,18,-2.7209,94,-0.2446
ENSG00000182247,UBE2E2,69,0.33875,41,-0.7389,68,0.04176
ENSG00000170142,UBE2E1,38,0.52317,39,0.13687,14,-1.4410
ENSG00000197885,NKIRAS1,53,1.05472,25,-0.9994,26,-0.9392
ENSG00000174748,RPL15,614,0.91147,515,-0.1213,137,-2.1371
ENSG00000174738,NR1D2,76,1.92006,9,-2.9342,31,-1.1513
ENSG00000151090,THRB,205,1.13841,22,-3.1447,164,-0.1754
ENSG00000077097,TOP2B,176,0.09737,177,0.02922,152,-0.2110
ENSG00000179796,LRRC3B,38,-0.4746,68,0.84255,37,-0.1384
ENSG00000033867,SLC4A7,107,-0.3465,96,-0.2534,176,0.73360
ENSG00000163512,AZI2,87,0.12988,112,0.43228,48,-0.9162
ENSG00000144642,RBMS3,23,-0.3233,27,0.14095,32,0.41631
ENSG00000163527,STT3B,62,0.05413,45,-0.5007,75,0.31252
ENSG00000144645,OSBPL10,18,0.57678,0,-5.9864,25,0.57250
ENSG00000152642,GPD1L,50,1.34250,14,-1.6897,25,-0.8933
ENSG00000091317,CMTM6,16,-0.8130,39,1.25477,17,-0.0717
ENSG00000144635,DYNC1LI1,65,1.21705,37,-0.6810,18,-1.7355
ENSG00000170275,CRTAP,56,-0.2697,92,0.75672,42,-0.4854
ENSG00000173705,SUSD5,23,1.25566,8,-1.3899,11,-0.9579
ENSG00000153558,FBXL2,33,2.13739,4,-2.7976,10,-1.4905
ENSG00000153560,UBP1,61,0.49863,25,-1.2811,61,0.10318
ENSG00000163539,CLASP2,223,0.69391,124,-0.7997,152,-0.4784
ENSG00000170248,PDCD6IP,63,0.27705,48,-0.3679,55,-0.1371
ENSG00000172995,ARPP21,233,0.26745,112,-1.0757,274,0.32125
ENSG00000168016,TRANK1,19,-1.1271,7,-1.7259,77,2.08705
ENSG00000178567,EPM2AIP1,114,0.68634,41,-1.4397,100,-0.0799
ENSG00000093167,LRRFIP2,41,-1.0351,69,0.54192,100,1.16560
ENSG00000144674,GOLGA4,322,-1.9093,1254,1.59092,1167,1.45522
ENSG00000144677,CTDSPL,39,0.58589,9,-2.0141,43,0.24011
ENSG00000060971,ACAA1,38,0.41521,36,-0.0138,21,-0.8322
ENSG00000172939,OXSR1,36,0.09466,30,-0.2724,37,0.08556
ENSG00000114742,WDR48,58,0.71881,43,-0.3374,27,-1.0467
ENSG00000114745,GORASP1,29,1.65410,12,-1.1080,6,-2.1411
ENSG00000144659,SLC25A38,22,1.97906,7,-1.4429,3,-2.4179
ENSG00000168028,RPSA,550,0.49802,620,0.29127,159,-1.8106
ENSG00000168314,MOBP,204,-4.3422,7873,5.11326,413,-1.3544
ENSG00000170011,MYRIP,50,1.05972,24,-0.9336,23,-1.0150
ENSG00000114784,EIF1B,134,1.31807,45,-1.4856,62,-0.9902
ENSG00000188846,RPL14,397,0.37142,455,0.29763,158,-1.3489
ENSG00000172888,ZNF621,14,-1.4425,48,1.57584,30,0.73170
ENSG00000168036,CTNNB1,224,0.56039,139,-0.6379,164,-0.3870
ENSG00000182606,TRAK1,65,0.29967,31,-1.0822,74,0.28118
ENSG00000187094,CCK,788,1.81816,101,-2.8697,345,-1.0411
ENSG00000114812,VIPR1,28,1.70345,8,-1.7193,9,-1.4666
ENSG00000093183,SEC22C,51,0.22637,33,-0.6160,53,0.13098
ENSG00000008324,SS18L2,33,1.04865,17,-0.8218,14,-1.1184
ENSG00000114857,NKTR,86,-2.8836,357,0.99617,920,2.97975
ENSG00000114853,ZBTB47,57,-0.9495,128,1.06599,93,0.51334
ENSG00000010282,HHATL,58,0.00167,47,-0.3377,69,0.28177
ENSG00000181061,HIGD1A,229,0.78551,121,-0.8537,144,-0.5899
ENSG00000144647,POMGNT2,40,2.40016,6,-2.6047,9,-1.9861
ENSG00000163788,SNRK,66,1.40028,18,-1.7599,31,-0.9396
ENSG00000160746,ANO10,27,0.25110,30,0.23210,15,-0.8475
ENSG00000011198,ABHD5,25,-0.5741,52,1.05732,23,-0.2876
ENSG00000179152,TCAIM,23,0.68459,18,-0.2301,10,-1.1375
ENSG00000185219,ZNF445,31,-0.5857,45,0.43952,49,0.57344
ENSG00000186448,ZNF197,23,-0.4411,30,0.35228,31,0.41700
ENSG00000163807,KIAA1143,54,0.55983,56,0.18284,16,-1.7028
ENSG00000163812,ZDHHC3,38,0.86222,32,-0.1325,10,-1.9021
ENSG00000249992,TMEM158,28,0.27221,27,-0.0265,20,-0.4934
ENSG00000211456,SACM1L,74,1.18118,26,-1.3862,38,-0.8378
ENSG00000163818,LZTFL1,39,1.40712,13,-1.4760,16,-1.1482
ENSG00000163827,LRRC2,30,1.97739,0,-5.5570,14,-0.8691
ENSG00000160801,PTH1R,18,-1.1623,20,-0.2121,62,1.74421
ENSG00000160799,CCDC12,51,0.64823,40,-0.2610,25,-0.9974
ENSG00000181555,SETD2,108,-1.2068,327,1.49947,173,0.38693
ENSG00000114648,KLHL18,35,0.26990,12,-1.5408,45,0.48960
ENSG00000076201,PTPN23,31,0.86647,11,-1.4400,23,-0.3293
ENSG00000114650,SCAP,35,1.47660,11,-1.5104,13,-1.2412
ENSG00000163832,ELP6,26,0.43072,11,-1.1432,27,0.13227
ENSG00000114646,CSPG5,127,0.77112,77,-0.6499,72,-0.7581
ENSG00000173473,SMARCC1,90,-1.9643,457,2.07602,250,0.93072
ENSG00000132153,DHX30,92,2.22044,25,-1.7077,14,-2.5984
ENSG00000047849,MAP4,283,-0.6615,728,1.42880,168,-0.9857
ENSG00000164050,PLXNB1,42,0.11196,50,0.27761,29,-0.5803
ENSG00000232112,TMA7,326,0.60028,291,-0.0696,139,-1.2102
ENSG00000164054,SHISA5,70,0.35782,62,-0.1165,47,-0.5556
ENSG00000010256,UQCRC1,176,1.88317,48,-1.7399,47,-1.7829
ENSG00000008300,CELSR3,21,0.44267,13,-0.6254,17,-0.2002
ENSG00000213672,NCKIPSD,70,2.02227,8,-2.9100,25,-1.2919
ENSG00000068745,IP6K2,51,0.78857,30,-0.6797,28,-0.7601
ENSG00000114302,PRKAR2A,86,0.33570,54,-0.6468,82,-0.0147
ENSG00000177479,ARIH2,49,-0.1187,46,-0.1367,61,0.31872
ENSG00000178467,P4HTM,71,2.60616,11,-2.5403,12,-2.3943
ENSG00000178252,WDR6,45,0.02036,33,-0.4890,56,0.35456
ENSG00000178057,NDUFAF3,27,0.27151,38,0.60232,7,-1.9883
ENSG00000178035,IMPDH2,39,0.87699,35,-0.0448,8,-2.2661
ENSG00000198218,QRICH1,32,1.49388,10,-1.5872,12,-1.2087
ENSG00000172053,QARS,29,0.77115,19,-0.5588,15,-0.8614
ENSG00000114316,USP4,43,-0.3507,48,0.06030,63,0.52580
ENSG00000067560,RHOA,164,-0.1638,268,0.76612,101,-0.8031
ENSG00000145022,TCTA,20,0.02482,23,0.28733,15,-0.3962
ENSG00000145029,NICN1,39,1.27791,12,-1.5696,20,-0.8681
ENSG00000173402,DAG1,53,0.81311,29,-0.7971,31,-0.6893
ENSG00000164061,BSN,215,1.39811,29,-2.7886,133,-0.5439
ENSG00000164062,APEH,47,1.34204,22,-0.9836,15,-1.5498
ENSG00000176095,IP6K1,72,0.99669,20,-1.7958,52,-0.3472
ENSG00000164076,CAMKV,205,1.12716,37,-2.4097,150,-0.3107
ENSG00000164077,MON1A,26,1.09442,3,-2.8512,21,-0.1741
ENSG00000004534,RBM6,67,-1.7148,120,0.32991,322,2.13650
ENSG00000003756,RBM5,67,-0.7704,69,-0.1544,160,1.24266
ENSG00000114353,GNAI2,145,-0.5920,310,1.11122,128,-0.3509
ENSG00000012171,SEMA3B,16,-1.8991,84,2.12360,40,0.73736
ENSG00000114383,TUSC2,92,1.18367,39,-1.1286,41,-1.0542
ENSG00000126062,TMEM115,24,2.04048,1,-3.5974,10,-1.1338
