Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000161013,MGAT4B,58,1.84386,7,-1.7754,16,-0.4680,31,0.64919,31,0.65846,12,-0.9205,7,-1.7231
ENSG00000161011,SQSTM1,179,0.76650,59,-1.1474,178,0.75939,118,0.06397,112,-0.0261,107,-0.1088,99,-0.2234
ENSG00000161010,MRNIP,29,1.26350,6,-1.3233,7,-1.1418,27,1.08133,7,-1.0141,10,-0.5042,20,0.58611
ENSG00000197226,TBC1D9B,61,0.22973,41,-0.4522,80,0.69647,71,0.50066,10,-2.5505,57,0.12921,61,0.25389
ENSG00000113269,RNF130,77,-0.0564,40,-1.1928,67,-0.2693,65,-0.3250,153,1.14128,129,0.82877,65,-0.3365
ENSG00000050748,MAPK9,161,0.87655,74,-0.4879,158,0.84830,211,1.38562,10,-3.3321,45,-1.1821,39,-1.4232
ENSG00000113300,CNOT6,15,-0.3986,25,0.52135,14,-0.5168,19,0.03483,19,-0.0160,28,0.66655,7,-1.3943
ENSG00000131446,MGAT1,51,0.94880,35,0.34097,40,0.51544,19,-0.6540,0,-6.7326,29,-0.0064,25,-0.2337
ENSG00000278970,HEIH,29,1.02496,11,-0.6898,16,0.03000,16,-0.0205,0,-5.8897,11,-0.5382,34,1.30442
ENSG00000196670,ZFP62,22,0.72328,7,-1.1748,7,-0.9514,7,-0.9703,31,1.37910,13,-0.1660,18,0.41402
ENSG00000165810,BTNL9,15,0.32789,28,1.86750,11,-0.1571,3,-2.0243,0,-5.5425,5,-1.2605,9,-0.4898
ENSG00000146063,TRIM41,34,-0.0825,39,0.14098,21,-0.8204,16,-1.2863,0,-7.0417,72,1.20953,68,1.08661
ENSG00000204628,RACK1,207,-0.0063,143,-0.6784,314,0.70784,112,-0.9703,232,0.18405,318,0.73051,190,-0.1408
ENSG00000183718,TRIM52,20,0.08653,6,-1.7779,7,-1.4963,33,0.95736,33,0.92869,7,-1.4147,38,1.22004
ENSG00000112679,DUSP22,27,0.18549,11,-1.2630,57,1.55102,28,0.27466,7,-1.7971,26,0.10959,24,-0.0288
ENSG00000112685,EXOC2,26,1.15420,15,0.19316,18,0.49454,13,-0.0032,1,-3.5306,11,-0.3427,8,-0.7747
ENSG00000124535,WRNIP1,50,1.13648,27,0.10649,29,0.18513,38,0.67434,0,-6.5597,14,-0.9572,21,-0.3390
ENSG00000124570,SERPINB6,60,0.00051,27,-1.3745,119,1.20702,18,-1.8730,104,0.95710,52,-0.2243,72,0.29825
ENSG00000124588,NQO2,64,1.13772,32,-0.0747,45,0.50005,65,1.14934,0,-6.9266,5,-2.7185,24,-0.5427
ENSG00000137274,BPHL,18,0.34113,13,-0.1181,20,0.51354,7,-1.0600,15,0.12238,16,0.20264,12,-0.3226
ENSG00000137267,TUBB2A,410,1.04143,185,-0.3646,235,0.06555,639,1.93581,89,-1.4645,36,-2.7845,25,-3.3161
ENSG00000137285,TUBB2B,285,1.00495,87,-1.0739,347,1.37930,65,-1.4029,280,0.97099,71,-1.2691,55,-1.6489
ENSG00000137266,SLC22A23,38,0.53175,15,-1.0819,37,0.50690,27,-0.0338,9,-1.7192,44,0.78534,36,0.44094
ENSG00000112739,PRPF4B,71,-1.6503,114,-1.0408,250,0.34211,174,-0.2604,190,-0.1152,192,-0.1006,528,1.74032
ENSG00000198721,ECI2,21,-0.5593,16,-1.0441,70,1.53872,10,-1.6031,62,1.27800,17,-0.8801,25,-0.2852
ENSG00000153046,CDYL,33,-0.8171,85,0.87455,80,0.61176,15,-1.9760,35,-0.7481,63,0.20440,50,-0.1836
ENSG00000214113,LYRM4,29,0.65703,16,-0.4030,32,0.86849,41,1.30070,0,-5.8718,12,-0.7186,10,-1.0313
ENSG00000124785,NRN1,238,0.85382,139,-0.0749,227,0.76442,342,1.54719,45,-1.8178,14,-3.5353,15,-3.3859
ENSG00000124783,SSR1,102,0.03119,54,-1.0806,82,-0.3137,107,0.11436,192,1.14438,104,0.06168,103,0.06098
ENSG00000124784,RIOK1,17,-0.6322,18,-0.6600,23,-0.1743,41,0.77387,24,-0.1560,20,-0.4227,47,1.00456
ENSG00000168566,SNRNP48,11,-1.3182,18,-0.6962,21,-0.3444,25,-0.0444,53,1.24825,31,0.27292,32,0.32514
ENSG00000239264,TXNDC5,17,-0.2027,8,-1.4746,44,1.41808,19,-0.0734,32,0.81036,22,0.17995,7,-1.5333
ENSG00000124802,EEF1E1,24,1.00713,9,-0.6118,5,-1.3835,33,1.65502,7,-0.9320,9,-0.4888,7,-0.8464
ENSG00000111845,PAK1IP1,18,-1.3791,25,-0.9349,49,0.23464,56,0.44018,87,1.23009,28,-0.6490,55,0.40125
ENSG00000111843,TMEM14C,82,0.86764,15,-2.0301,100,1.23715,36,-0.5060,99,1.21596,42,-0.2560,7,-2.9265
ENSG00000137210,TMEM14B,58,0.79079,15,-1.5160,64,0.97745,40,0.15229,64,0.96540,26,-0.5430,9,-2.0426
ENSG00000197977,ELOVL2,33,0.43996,14,-0.9746,102,2.81753,6,-2.1824,16,-0.7375,10,-1.4355,6,-2.1452
ENSG00000224531,SMIM13,129,1.26765,38,-0.8881,99,0.76767,138,1.38955,9,-2.8685,36,-0.8864,16,-2.0857
ENSG00000111859,NEDD9,15,-0.6739,26,0.21266,41,0.97033,12,-1.0330,34,0.63209,15,-0.6931,17,-0.4822
ENSG00000205269,TMEM170B,66,0.66921,42,-0.1210,30,-0.6080,54,0.33491,64,0.61307,26,-0.8679,32,-0.5305
ENSG00000095951,HIVEP1,8,-2.1490,43,0.46224,41,0.28756,74,1.37256,27,-0.3814,15,-1.2908,22,-0.6852
ENSG00000112137,PHACTR1,176,0.28613,188,0.47108,200,0.50405,327,1.40560,48,-1.7650,29,-2.5104,33,-2.3209
ENSG00000145990,GFOD1,175,0.50706,157,0.38175,173,0.47882,258,1.20696,30,-2.2288,37,-1.9332,50,-1.4781
ENSG00000124523,SIRT5,25,0.14248,12,-1.0327,27,0.27735,26,0.24104,69,2.07103,0,-4.7785,9,-1.3992
ENSG00000225921,NOL7,63,-0.8523,67,-0.8552,183,0.90930,100,-0.1136,192,1.00228,91,-0.2807,99,-0.1339
ENSG00000010017,RANBP9,49,0.18724,40,-0.1701,84,1.14098,74,0.91369,34,-0.3955,22,-1.0414,6,-3.0398
ENSG00000050393,MCUR1,39,-0.0636,41,0.01015,68,0.88118,30,-0.5137,55,0.50834,35,-0.2677,17,-1.3178
ENSG00000180537,RNF182,25,0.90793,12,-0.3911,42,1.92076,8,-0.9411,0,-5.7546,8,-0.9948,11,-0.4254
ENSG00000112149,CD83,30,0.84439,23,0.45575,43,1.50425,27,0.63649,0,-6.0650,1,-4.0822,0,-6.5474
ENSG00000008083,JARID2,33,-0.1456,38,0.09009,26,-0.5411,28,-0.4055,53,0.62617,23,-0.6980,51,0.57431
ENSG00000047579,DTNBP1,36,0.25965,20,-0.7724,73,1.53705,6,-2.3099,55,0.99327,14,-1.1919,22,-0.5424
ENSG00000007944,MYLIP,11,-0.5644,4,-2.1717,0,-6.2486,35,1.38376,14,-0.2498,48,2.04357,12,-0.5010
ENSG00000124788,ATXN1,69,-0.3798,92,0.10083,151,0.94137,125,0.59296,28,-1.7848,77,-0.2015,66,-0.4467
ENSG00000112186,CAP2,181,0.33909,149,0.01189,190,0.42114,434,2.01477,61,-1.3878,16,-3.3720,4,-5.3692
ENSG00000137414,FAM8A1,49,0.79930,13,-1.4070,47,0.71295,44,0.59592,48,0.73868,18,-0.8454,13,-1.2740
ENSG00000124789,NUP153,16,0.27612,7,-1.0141,9,-0.6682,36,1.81206,1,-3.5688,7,-0.9286,23,0.91853
ENSG00000137177,KIF13A,25,-1.1784,32,-0.9124,22,-1.3885,30,-0.9086,40,-0.4725,90,0.89514,157,2.00515
ENSG00000137364,TPMT,62,1.68526,28,0.29059,11,-1.2768,44,1.00011,0,-6.4787,9,-1.5468,13,-0.9367
ENSG00000165097,KDM1B,16,-0.4105,10,-1.2722,26,0.31518,25,0.24648,58,1.81575,10,-1.0895,15,-0.5603
ENSG00000124795,DEK,118,-1.1177,207,-0.2799,253,0.08700,132,-0.9509,241,0.01120,390,0.83719,371,0.74426
ENSG00000172201,ID4,88,-1.4109,71,-1.8863,183,-0.2737,20,-3.5635,1217,4.04856,22,-3.4278,56,-2.0719
ENSG00000112242,E2F3,20,-0.2307,18,-0.4803,29,0.35272,40,0.91113,45,1.13358,4,-2.5611,13,-0.9177
ENSG00000124766,SOX4,12,-0.6545,28,0.95023,1,-3.9662,11,-0.7614,0,-4.6833,21,0.25477,41,1.49529
ENSG00000272168,CASC15,24,-0.6151,44,0.43979,54,0.73939,62,0.97704,0,-6.9941,20,-0.8525,33,-0.1108
ENSG00000152954,NRSN1,106,0.09905,171,1.17072,102,0.03000,188,1.10682,19,-2.5360,25,-2.1045,15,-2.8203
ENSG00000124532,MRS2,26,1.18296,9,-0.6043,16,0.39440,26,1.17688,0,-5.5847,10,-0.4066,7,-0.8636
ENSG00000112294,ALDH5A1,93,0.20670,89,0.15165,100,0.31627,84,0.02812,141,0.92104,51,-0.7618,12,-2.8463
ENSG00000137261,KIAA0319,30,0.24503,20,-0.4920,56,1.33859,33,0.39855,48,1.06227,0,-8.2785,2,-3.8950
ENSG00000111802,TDP2,58,0.56687,33,-0.4395,97,1.50845,52,0.35782,20,-1.1248,29,-0.5609,11,-1.9966
ENSG00000112304,ACOT13,45,0.32704,14,-1.6601,99,1.78735,11,-1.7894,85,1.47669,21,-0.8571,7,-2.4721
ENSG00000112308,C6orf62,92,-0.6204,89,-0.7750,190,0.56549,122,-0.1847,325,1.56930,92,-0.6206,90,-0.6578
ENSG00000111913,RIPOR2,23,-0.4117,23,-0.4628,59,1.17371,55,1.05503,38,0.41034,9,-1.8321,9,-1.8733
ENSG00000079691,CARMIL1,30,-0.5079,35,-0.3035,62,0.66670,40,-0.0841,117,1.90264,4,-3.3312,10,-2.1935
ENSG00000187837,HIST1H1C,5,-2.2608,3,-2.9434,13,-0.8997,7,-1.7892,68,2.01488,37,0.79232,47,1.25560
ENSG00000197061,HIST1H4C,100,0.94766,23,-1.5751,175,2.07660,43,-0.4888,33,-0.9085,60,0.06898,6,-3.3391
ENSG00000180573,HIST1H2AC,10,-1.0026,6,-1.8282,16,-0.2004,0,-5.1168,39,1.28309,33,0.97999,38,1.26176
ENSG00000168298,HIST1H1E,15,-1.9139,33,-0.9004,47,-0.2452,40,-0.4870,27,-1.0962,88,0.83570,151,1.88947
ENSG00000112763,BTN2A1,19,0.09514,12,-0.7733,43,1.55976,24,0.45740,0,-6.0159,21,0.22333,14,-0.3796
ENSG00000228223,HCG11,28,0.30100,20,-0.2489,27,0.27482,18,-0.4277,35,0.70349,14,-0.7797,23,-0.0351
ENSG00000182952,HMGN4,17,0.33912,11,-0.5108,17,0.29635,36,1.67487,12,-0.2883,1,-3.1013,8,-0.8430
ENSG00000181315,ZNF322,7,-1.5600,5,-2.1432,20,0.01446,37,1.06574,39,1.15915,21,0.04740,25,0.38062
ENSG00000269293,ZSCAN16-AS1,54,0.67574,27,-0.5139,63,0.95836,24,-0.6363,10,-1.8738,60,0.86808,23,-0.7326
ENSG00000204713,TRIM27,18,-0.2381,19,-0.2682,33,0.71418,22,0.01550,28,0.42105,14,-0.6993,20,-0.0984
ENSG00000204681,GABBR1,228,0.51145,177,0.09829,239,0.59041,185,0.15675,196,0.24959,57,-1.6708,88,-1.0319
ENSG00000204655,MOG,2,-4.8713,10,-3.2383,13,-2.6862,2,-5.3479,40,-0.9929,347,3.24030,178,1.54614
ENSG00000206503,HLA-A,217,0.39889,87,-1.1900,424,1.65269,34,-2.4859,318,1.08480,130,-0.4393,70,-1.4001
ENSG00000204619,PPP1R11,42,0.63237,19,-0.7637,41,0.56742,43,0.68116,28,-0.0285,31,0.10485,8,-1.8747
ENSG00000234127,TRIM26,17,-0.0394,11,-0.7346,13,-0.4638,10,-0.8467,34,1.16230,20,0.23522,22,0.38696
ENSG00000231074,HCG18,39,-1.6767,98,-0.3206,109,-0.0996,180,0.74617,41,-1.6109,116,-0.0037,248,1.34460
ENSG00000241370,RPP21,35,1.28672,12,-0.5878,20,0.30334,22,0.41600,0,-5.9583,26,0.72162,7,-1.2378
ENSG00000204592,HLA-E,94,-1.0028,156,-0.2321,358,1.24964,14,-3.7881,253,0.61165,190,0.12579,190,0.12242
ENSG00000204590,GNL1,106,0.27020,111,0.42522,77,-0.2564,117,0.43816,33,-1.5741,92,0.03249,73,-0.3372
ENSG00000204574,ABCF1,39,-1.4092,81,-0.3052,84,-0.1966,138,0.62399,59,-0.7621,126,0.46314,155,0.83429
ENSG00000204569,PPP1R10,38,-0.4811,37,-0.5866,43,-0.2858,68,0.45881,105,1.24839,24,-1.1814,59,0.23419
ENSG00000204568,MRPS18B,40,-0.1148,34,-0.3872,38,-0.1700,44,0.04156,73,0.93165,30,-0.5772,47,0.16401
ENSG00000137343,ATAT1,38,0.37707,25,-0.3740,18,-0.8609,32,0.10591,56,1.04154,24,-0.3453,25,-0.2928
ENSG00000204564,C6orf136,57,1.21512,22,-0.4281,43,0.71063,51,1.00890,0,-6.6976,16,-0.9163,15,-0.9722
ENSG00000204560,DHX16,13,-0.2622,14,-0.2071,17,0.07021,17,0.07126,18,0.16794,14,-0.2063,21,0.41631
ENSG00000137337,MDC1,15,-0.3021,10,-1.0939,27,0.65268,12,-0.6563,16,-0.2062,30,0.83380,27,0.63403
ENSG00000196230,TUBB,278,0.86224,131,-0.4649,239,0.59331,291,0.94517,155,-0.1395,91,-0.9792,32,-2.5438
ENSG00000137312,FLOT1,110,0.52918,78,-0.0576,91,0.21597,143,1.00505,30,-1.5133,82,0.03498,29,-1.5663
ENSG00000204580,DDR1,49,-1.5703,50,-1.7010,45,-1.6968,18,-3.0823,575,2.97820,172,0.40177,123,-0.1511
ENSG00000137411,VARS2,22,0.05110,19,-0.1766,21,0.00258,24,0.19317,35,0.88062,9,-1.2529,19,-0.1662
ENSG00000204525,HLA-C,56,0.66715,18,-1.2701,89,1.55055,9,-2.2169,94,1.67114,11,-1.8007,5,-3.0667
ENSG00000234745,HLA-B,176,-0.0072,149,-0.3217,415,1.53026,28,-2.8146,209,0.27791,132,-0.4771,159,-0.1755
ENSG00000198563,DDX39B,82,0.03180,43,-1.1071,72,-0.1879,89,0.17024,172,1.34757,80,-0.0094,63,-0.3991
ENSG00000213760,ATP6V1G2,129,1.10228,53,-0.4606,118,0.93341,116,0.90207,28,-1.3943,37,-0.9919,14,-2.3822
ENSG00000204469,PRRC2A,94,0.43338,84,0.28664,86,0.27697,76,0.06596,72,-0.0192,40,-0.9483,46,-0.7338
ENSG00000204463,BAG6,85,1.01122,46,-0.0517,22,-1.1613,60,0.38457,50,0.09958,37,-0.4116,32,-0.5997
ENSG00000204438,GPANK1,14,-0.5772,15,-0.4830,3,-2.6807,16,-0.3400,59,1.99303,14,-0.5751,23,0.26861
ENSG00000204435,CSNK2B,83,0.40513,43,-0.7504,74,0.20203,68,0.06449,113,0.93921,75,0.23300,24,-1.5784
ENSG00000204427,ABHD16A,49,1.21437,17,-0.6481,23,-0.0778,37,0.67385,37,0.68532,13,-1.0367,3,-2.8887
ENSG00000213722,DDAH2,27,-0.3671,22,-0.7498,32,-0.1130,5,-2.6904,120,2.44582,28,-0.2861,14,-1.3241
ENSG00000204394,VARS,35,0.97223,15,-0.4685,15,-0.3793,32,0.81418,13,-0.6241,5,-2.1463,27,0.53146
ENSG00000204392,LSM2,26,0.56559,5,-1.9484,19,0.06335,14,-0.4252,10,-0.9081,44,1.55977,22,0.33681
ENSG00000204389,HSPA1A,43,-1.2365,11,-3.3788,55,-0.8510,36,-1.5115,242,1.70809,216,1.47851,142,0.69406
ENSG00000204388,HSPA1B,27,-1.8314,13,-3.0751,28,-1.7935,54,-0.7956,227,1.69170,185,1.27875,168,1.10122
ENSG00000204387,SNHG32,61,0.13445,24,-1.4478,103,1.06251,23,-1.3834,104,1.07467,86,0.74074,22,-1.4455
ENSG00000204386,NEU1,20,0.54528,10,-0.5708,48,2.31570,22,0.72018,0,-5.7031,2,-2.8819,1,-3.1040
ENSG00000204371,EHMT2,72,0.55416,63,0.36194,31,-0.8101,65,0.36462,0,-7.5346,34,-0.6640,89,0.91784
ENSG00000204356,NELFE,49,-0.4177,41,-0.7856,66,0.06245,65,0.02868,109,0.93088,60,-0.0848,77,0.32281
ENSG00000204351,SKIV2L,25,0.90802,7,-1.1281,21,0.59879,29,1.19960,2,-2.9452,14,-0.0884,11,-0.4495
ENSG00000213676,ATF6B,22,0.46463,13,-0.4639,5,-1.8090,17,0.06960,0,-5.9172,5,-1.8514,58,2.40493
ENSG00000204314,PRRT1,132,1.69075,48,-0.1589,24,-1.2055,107,1.27087,31,-0.8136,16,-1.7707,10,-2.5123
ENSG00000204310,AGPAT1,88,0.60813,44,-0.5976,80,0.43671,85,0.53839,65,0.09445,60,-0.0507,26,-1.3443
ENSG00000204308,RNF5,45,0.62269,21,-0.6758,43,0.51979,17,-0.9177,40,0.41192,42,0.49391,20,-0.7248
ENSG00000204301,NOTCH4,15,0.05829,12,-0.2932,34,1.52982,9,-0.6540,0,-5.7067,11,-0.4064,21,0.63318
ENSG00000179344,HLA-DQB1,29,1.92503,7,-0.6613,9,-0.1700,25,1.64263,0,-5.2341,0,-6.9335,4,-1.4978
ENSG00000204256,BRD2,72,-0.2340,102,0.39750,70,-0.2832,81,-0.0409,48,-0.8708,46,-0.9305,145,0.95953
ENSG00000204231,RXRB,72,0.87619,42,-0.0483,44,0.03454,68,0.76483,29,-0.6434,17,-1.4011,31,-0.5232
ENSG00000112473,SLC39A7,18,-0.6748,18,-0.7617,44,0.83256,23,-0.2953,28,0.06380,19,-0.5654,50,1.05211
ENSG00000204227,RING1,54,0.18377,44,-0.1832,51,0.09734,64,0.46307,36,-0.4932,30,-0.7729,65,0.48948
ENSG00000223501,VPS52,40,1.07118,12,-1.0498,8,-1.4427,27,0.36739,34,0.78417,24,0.16341,15,-0.5385
ENSG00000231500,RPS18,622,0.43719,319,-0.7386,814,0.91471,188,-1.4645,591,0.35122,783,0.84349,199,-1.3853
ENSG00000227057,WDR46,15,-0.0631,18,0.20782,29,1.04825,25,0.76095,0,-5.8641,13,-0.3325,9,-0.8286
ENSG00000204220,PFDN6,45,-0.2020,23,-1.3805,122,1.58860,59,0.25902,80,0.77699,27,-0.9672,26,-1.0447
ENSG00000237441,RGL2,16,-0.0504,17,0.03102,19,0.18437,11,-0.6495,20,0.28880,2,-3.2894,33,1.13335
ENSG00000231925,TAPBP,95,0.45781,78,0.14139,45,-0.7353,62,-0.2421,119,0.85267,47,-0.6830,54,-0.4685
ENSG00000204209,DAXX,21,0.09492,23,0.30247,19,-0.0299,28,0.61238,0,-6.1706,21,0.13656,21,0.14724
ENSG00000112511,PHF1,56,0.87462,25,-0.5251,64,1.10635,43,0.39869,21,-0.7424,21,-0.7273,14,-1.3647
ENSG00000112514,CUTA,150,1.00781,57,-0.7060,77,-0.1490,79,-0.1022,92,0.15388,97,0.23754,63,-0.4561
ENSG00000197283,SYNGAP1,65,0.74012,50,0.34407,43,0.01488,94,1.41258,9,-2.3436,12,-1.9446,15,-1.5926
ENSG00000137288,UQCC2,61,0.88419,18,-1.2331,36,-0.0259,27,-0.4428,83,1.47643,32,-0.1859,15,-1.3520
ENSG00000161904,LEMD2,27,0.76861,18,0.13810,9,-0.9655,20,0.23152,6,-1.5998,22,0.40132,17,-0.0623
ENSG00000137309,HMGA1,41,0.63503,43,0.88103,21,-0.4810,24,-0.2707,24,-0.2219,17,-0.7500,11,-1.3836
ENSG00000186577,SMIM29,88,0.94581,54,0.11713,18,-1.6282,83,0.82019,62,0.32700,28,-0.9517,21,-1.3713
ENSG00000272325,NUDT3,385,0.09423,427,0.31763,458,0.38748,406,0.18460,227,-0.7550,334,-0.1388,245,-0.6365
ENSG00000124614,RPS10,136,0.05533,93,-0.6414,275,1.29576,63,-1.1527,106,-0.3592,209,0.78418,81,-0.7760
ENSG00000124507,PACSIN1,179,0.85702,151,0.66686,143,0.46089,203,1.08919,17,-2.8305,7,-4.0252,19,-2.6288
ENSG00000196821,ILRUN,71,0.33717,102,1.24399,39,-0.6055,62,0.11373,19,-1.7065,44,-0.4445,22,-1.4625
ENSG00000124562,SNRPC,52,0.55344,12,-1.9168,56,0.67856,38,0.03073,94,1.66678,28,-0.4442,7,-2.4747
ENSG00000064995,TAF11,29,0.18915,14,-1.0870,20,-0.3628,34,0.50026,17,-0.6662,38,0.68130,38,0.68953
ENSG00000064999,ANKS1A,31,0.60612,25,0.24628,19,-0.1888,33,0.70059,0,-6.3246,10,-1.1595,31,0.58382
ENSG00000065029,ZNF76,29,1.84270,9,-0.1755,0,-4.4521,11,0.16594,0,-5.2666,12,0.31103,11,0.12083
ENSG00000112033,PPARD,19,0.62132,18,0.58678,20,0.72889,17,0.42673,0,-5.6163,13,-0.0828,1,-3.5646
ENSG00000198755,RPL10A,205,0.21268,128,-0.6355,321,0.99680,70,-1.4843,193,0.11201,286,0.78723,115,-0.7286
ENSG00000096060,FKBP5,11,-1.0013,18,-0.2153,24,0.25518,22,0.10032,23,0.20840,16,-0.3929,31,0.73466
ENSG00000096063,SRPK1,26,-0.3287,32,-0.0057,18,-0.9012,81,1.66401,27,-0.2930,16,-1.1094,25,-0.3720
ENSG00000112062,MAPK14,36,0.49117,25,-0.1161,16,-0.8320,44,0.84091,40,0.68479,19,-0.5604,9,-1.6180
ENSG00000096070,BRPF3,17,-0.5335,21,-0.2904,36,0.66789,36,0.66138,18,-0.4949,27,0.14732,19,-0.3937
ENSG00000112078,KCTD20,38,-0.4770,62,0.34548,62,0.29115,54,0.08221,65,0.37580,43,-0.2827,28,-0.9745
ENSG00000112079,STK38,8,-0.8494,15,0.16174,10,-0.4485,19,0.53544,0,-5.6846,6,-1.1634,37,1.75888
ENSG00000112081,SRSF3,124,0.29866,77,-0.5355,143,0.54665,118,0.21140,140,0.50583,89,-0.2477,60,-0.8600
ENSG00000124772,CPNE5,67,0.01950,90,0.61807,36,-0.9829,200,2.06667,16,-2.1811,18,-1.9693,14,-2.3357
ENSG00000198663,C6orf89,63,-0.2482,67,-0.1901,64,-0.2339,86,0.25630,55,-0.4832,92,0.35804,98,0.46772
ENSG00000137409,MTCH1,358,0.72784,201,-0.2846,254,0.13931,448,1.13693,161,-0.6024,133,-0.8965,115,-1.1233
ENSG00000065491,TBC1D22B,25,1.01142,7,-1.0525,3,-2.2941,37,1.78861,21,0.70251,2,-2.9190,8,-0.8799
ENSG00000112130,RNF8,28,-0.2192,22,-0.7246,75,1.50364,63,1.17538,7,-2.2557,22,-0.6113,19,-0.7955
ENSG00000137200,CMTR1,38,0.91060,28,0.45730,10,-1.2630,41,1.06853,0,-6.3377,14,-0.6643,18,-0.3124
ENSG00000198937,CCDC167,19,0.07144,9,-1.1760,28,0.76191,5,-1.7551,22,0.36791,29,0.83243,21,0.26900
ENSG00000156639,ZFAND3,55,0.41699,29,-0.6808,60,0.57087,32,-0.4625,73,0.91173,50,0.25698,14,-1.7387
ENSG00000183826,BTBD9,60,0.98664,35,0.06489,51,0.70214,61,1.01115,23,-0.6029,2,-3.7639,3,-3.5181
ENSG00000124767,GLO1,103,0.51103,52,-0.6978,100,0.44850,91,0.29140,129,0.89994,51,-0.6405,33,-1.3229
ENSG00000164627,KIF6,6,-1.9197,13,-1.0080,0,-5.7809,2,-3.2114,2,-3.1613,46,1.18729,101,3.05309
ENSG00000146122,DAAM2,27,-2.4607,90,-0.7595,68,-1.1117,12,-3.6602,220,0.81376,353,1.73368,235,0.93234
ENSG00000156564,LRFN2,17,0.85161,12,0.25860,15,0.57395,21,1.16811,0,-5.2810,7,-0.5881,0,-6.9684
ENSG00000124596,OARD1,20,0.00577,16,-0.4240,22,0.16314,14,-0.5476,5,-2.0601,34,0.87920,34,0.87333
ENSG00000112561,TFEB,8,-1.5146,8,-1.7997,7,-1.7938,4,-2.5190,53,1.48535,41,0.98533,54,1.55005
ENSG00000214736,TOMM6,106,0.94364,25,-1.5619,104,0.90119,50,-0.3360,107,0.96676,52,-0.2612,22,-1.5681
ENSG00000164663,USP49,16,0.37262,7,-1.0931,8,-0.7324,25,1.11915,8,-0.6516,18,0.54491,14,0.15155
ENSG00000112576,CCND3,65,0.42598,36,-0.5976,50,-0.0147,65,0.41669,68,0.49944,40,-0.3550,43,-0.2698
ENSG00000048544,MRPS10,29,-0.2374,25,-0.5095,38,0.19140,66,1.19594,18,-0.9407,37,0.14755,29,-0.2166
ENSG00000124496,TRERF1,24,1.67897,13,0.62614,3,-1.6668,21,1.44954,0,-5.1180,0,-4.1587,0,-3.7257
ENSG00000024048,UBR2,41,0.01465,28,-0.7039,31,-0.4395,57,0.53864,63,0.73897,24,-0.8185,56,0.51373
ENSG00000112624,BICRAL,20,0.04228,5,-2.0892,22,0.17124,27,0.53758,44,1.42560,25,0.41562,8,-1.3982
ENSG00000146223,RPL7L1,143,0.18574,97,-0.5016,198,0.74454,198,0.74424,118,-0.1374,101,-0.3860,71,-0.9256
ENSG00000137161,CNPY3,20,-0.0538,14,-0.7078,24,0.19582,20,-0.0572,25,0.28882,22,0.07262,29,0.50945
ENSG00000112640,PPP2R5D,61,0.86306,38,0.08857,35,-0.0950,61,0.87094,27,-0.4938,10,-1.9842,23,-0.7163
ENSG00000124733,MEA1,46,0.26089,35,-0.2104,85,1.35459,48,0.32253,15,-1.4359,38,-0.0410,12,-1.8163
ENSG00000124702,KLHDC3,260,1.10709,150,0.16338,111,-0.3549,251,1.04115,104,-0.4608,40,-1.9203,38,-1.9868
ENSG00000124541,RRP36,13,-0.5813,9,-1.2117,41,1.35419,20,0.06691,43,1.45510,6,-1.6418,10,-1.0597
ENSG00000137171,KLC4,27,0.73918,9,-1.1117,22,0.42207,26,0.70310,12,-0.6097,25,0.63224,8,-1.2252
ENSG00000112651,MRPL2,30,0.98796,12,-0.5738,17,-0.0127,25,0.67588,21,0.32641,13,-0.4566,5,-1.7700
ENSG00000112658,SRF,36,0.61424,27,0.11487,10,-1.4331,31,0.35730,57,1.45374,6,-2.0675,7,-1.9279
ENSG00000112659,CUL9,43,1.13152,18,-0.4306,24,0.11984,44,1.16313,0,-5.9885,26,0.23275,7,-1.7545
ENSG00000112667,DNPH1,73,1.52009,5,-2.9729,87,1.87486,17,-0.9913,25,-0.3718,28,-0.1477,11,-1.6296
ENSG00000146216,TTBK1,24,0.47932,30,1.03056,9,-1.0666,21,0.23733,0,-6.0563,18,0.00390,13,-0.4714
ENSG00000171467,ZNF318,19,-1.3021,25,-1.0219,35,-0.4271,69,0.73155,13,-1.8469,62,0.53422,111,1.63173
ENSG00000137221,TJAP1,17,0.00702,11,-0.7645,1,-3.4009,7,-1.3479,0,-5.9344,45,1.81172,41,1.63690
ENSG00000204052,LRRC73,37,1.55072,24,0.93115,7,-1.1589,23,0.66296,5,-1.7767,2,-2.9004,1,-3.4433
ENSG00000137207,YIPF3,78,1.31910,36,-0.0605,27,-0.4635,49,0.46321,23,-0.7387,31,-0.2507,15,-1.4240
ENSG00000124571,XPO5,22,1.38645,15,0.86487,4,-1.2662,15,0.70363,0,-5.1611,7,-0.5274,0,-3.6342
ENSG00000096080,MRPS18A,43,1.30217,13,-0.8036,25,0.34190,19,-0.1105,19,-0.1512,19,-0.0735,12,-0.8072
