Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000164089,ETNPPL,126,-0.4712,48,-1.9286,184,0.13193,122,-0.5859,395,1.47809,393,1.46474,97,-0.8842,41,-2.1770
ENSG00000138802,SEC24B,126,2.00595,10,-2.1961,54,0.41425,21,-1.1513,37,-0.2016,41,-0.0122,40,-0.0732,25,-0.7784
ENSG00000123739,PLA2G12A,126,0.65924,86,0.01538,139,0.82814,73,-0.2747,44,-1.0254,57,-0.6390,74,-0.2214,93,0.14342
ENSG00000170522,ELOVL6,126,1.86495,19,-1.2949,13,-1.8317,50,0.21882,21,-1.1762,32,-0.5242,42,-0.0815,47,0.08655
ENSG00000138660,AP1AR,126,1.51353,25,-1.1422,10,-2.5120,39,-0.5336,27,-1.0337,77,0.62727,57,0.10836,76,0.59668
ENSG00000174720,LARP7,126,-0.7483,386,1.10068,350,0.92217,208,0.04563,149,-0.4879,192,-0.0915,85,-1.3516,121,-0.8095
ENSG00000145362,ANK2,126,-2.6725,674,-0.1336,639,-0.2190,886,0.36628,692,-0.0894,1089,0.66357,789,0.12220,805,0.15506
ENSG00000145349,CAMK2D,126,0.40831,32,-1.7116,50,-1.0511,86,-0.2501,74,-0.4439,116,0.26611,103,0.07463,213,1.33072
ENSG00000174607,UGT8,126,1.49313,78,0.61003,241,2.98178,14,-2.1272,6,-3.3131,0,-8.2835,0,-6.6515,3,-4.1065
ENSG00000164100,NDST3,126,2.30665,8,-2.2684,0,-6.5660,13,-1.7010,9,-2.0550,68,1.06321,47,0.42166,43,0.26742
ENSG00000269893,SNHG8,126,1.19181,40,-0.7087,53,-0.2802,27,-1.4093,90,0.58609,74,0.27192,105,0.85386,24,-1.4772
ENSG00000145388,METTL14,126,2.03639,27,-0.6400,56,0.50440,26,-0.7884,15,-1.5052,62,0.68936,16,-1.4172,14,-1.6005
ENSG00000172403,SYNPO2,126,1.38322,36,-0.7190,66,0.24701,74,0.50744,15,-2.0226,39,-0.5771,38,-0.6315,43,-0.4524
ENSG00000145390,USP53,126,1.52490,24,-1.2342,61,0.24913,64,0.37220,61,0.24881,27,-1.0204,23,-1.3035,24,-1.2443
ENSG00000164096,C4orf3,126,-0.8010,309,0.64547,253,0.30855,203,-0.0614,184,-0.2115,144,-0.5960,248,0.27164,218,0.06421
ENSG00000164111,ANXA5,126,1.03744,50,-0.4849,122,0.97902,44,-0.7581,94,0.51738,58,-0.2707,32,-1.1756,45,-0.6550
ENSG00000164112,TMEM155,126,1.41126,3,-4.1935,9,-2.7184,36,-0.7525,28,-1.0862,64,0.22941,53,-0.0736,147,1.71160
ENSG00000123737,EXOSC9,126,2.19428,39,0.02595,22,-0.8425,14,-1.6554,16,-1.3153,64,0.86935,28,-0.5139,21,-0.9529
ENSG00000138686,BBS7,126,1.70219,13,-1.9244,34,-0.5330,33,-0.6544,28,-0.8518,47,-0.0298,35,-0.5151,83,0.92254
ENSG00000138688,KIAA1109,126,-1.0946,323,0.39652,505,1.17981,310,0.37709,139,-0.9513,259,0.03031,150,-0.8286,165,-0.6792
ENSG00000138685,FGF2,126,1.46965,22,-1.4132,93,0.91239,38,-0.6273,81,0.65598,57,0.09266,14,-2.0790,19,-1.5643
ENSG00000151458,ANKRD50,126,2.16832,19,-1.0645,22,-0.8727,20,-1.0957,14,-1.5505,32,-0.2910,38,-0.0310,56,0.60138
ENSG00000164066,INTU,126,0.45593,68,-0.5451,148,0.73340,132,0.62831,66,-0.5812,113,0.26495,44,-1.1941,31,-1.7090
ENSG00000164070,HSPA4L,126,0.22431,51,-1.1854,46,-1.3480,96,-0.2462,96,-0.2109,205,1.05574,98,-0.1827,175,0.77921
ENSG00000138709,LARP1B,126,0.66438,75,-0.1873,86,0.03251,101,0.33707,40,-1.1684,137,0.80633,41,-1.1386,54,-0.7014
ENSG00000164040,PGRMC2,126,1.04155,42,-0.7541,31,-1.2162,41,-0.8854,89,0.44132,66,-0.0546,103,0.67910,75,0.15350
ENSG00000077684,JADE1,126,1.14528,24,-1.5138,34,-0.9896,63,-0.0506,44,-0.6129,86,0.47190,57,-0.1911,84,0.42893
ENSG00000151466,SCLT1,126,0.84145,143,1.05927,104,0.50321,90,0.29969,60,-0.3962,32,-1.3272,24,-1.7760,20,-2.0021
ENSG00000250241,AC105383.1,126,2.18903,37,-0.0364,66,0.91881,27,-0.6167,8,-2.3389,23,-0.7720,13,-1.6891,17,-1.2340
ENSG00000138650,PCDH10,126,-0.6568,140,-0.4914,253,0.46221,237,0.41313,131,-0.6011,288,0.68504,103,-0.9638,204,0.10752
ENSG00000151012,SLC7A11,126,-0.0619,42,-1.7593,237,1.00494,165,0.43726,200,0.70830,161,0.33391,41,-1.7681,43,-1.7081
ENSG00000109381,ELF2,126,1.36123,95,0.84880,107,1.05189,35,-0.8480,23,-1.3743,63,0.14884,15,-2.0690,17,-1.8405
ENSG00000109390,NDUFC1,126,0.14454,29,-2.1137,37,-1.7519,38,-1.8539,219,1.09267,138,0.29697,293,1.64547,121,0.08084
ENSG00000164134,NAA15,126,0.19002,195,0.93257,116,0.05893,124,0.18084,53,-1.1630,135,0.30572,53,-1.1644,84,-0.4618
ENSG00000273247,AC097376.3,126,2.22390,32,-0.2632,73,1.11102,28,-0.5155,11,-1.8912,32,-0.2574,1,-4.6643,8,-2.2471
ENSG00000145391,SETD7,126,1.77923,29,-0.7372,44,-0.0793,20,-1.3905,52,0.18285,42,-0.1762,41,-0.1818,43,-0.1252
ENSG00000153130,SCOC,126,-0.7326,76,-1.4957,154,-0.4237,137,-0.6722,198,-0.0246,297,0.65317,368,1.03165,313,0.74362
ENSG00000109436,TBC1D9,126,1.50311,0,-5.9750,4,-3.8195,22,-1.4878,34,-0.7055,73,0.50723,86,0.78893,114,1.30117
ENSG00000170153,RNF150,126,1.46290,15,-1.9054,13,-2.1383,54,-0.0069,25,-1.1729,84,0.72531,50,-0.1206,67,0.32673
ENSG00000109445,ZNF330,126,2.19672,26,-0.5782,34,-0.1886,8,-2.4848,29,-0.4332,65,0.88737,20,-0.9687,27,-0.5535
ENSG00000109458,GAB1,126,1.37185,84,0.64586,149,1.69471,35,-0.8411,22,-1.4679,39,-0.6036,16,-1.9104,7,-3.0431
ENSG00000153147,SMARCA5,126,-0.9764,461,1.15137,492,1.27324,194,-0.3493,167,-0.5453,232,-0.0245,136,-0.8628,116,-1.1002
ENSG00000164161,HHIP,126,0.84236,159,1.25990,337,2.92824,24,-1.9279,12,-2.8047,2,-5.0708,0,-8.4149,5,-4.0540
ENSG00000164163,ABCE1,126,1.23941,44,-0.5402,70,0.20982,51,-0.3362,47,-0.4068,71,0.24580,59,-0.0532,33,-0.9863
ENSG00000164164,OTUD4,126,1.41866,55,-0.0184,69,0.34501,56,0.00507,30,-0.9632,49,-0.1930,25,-1.2186,35,-0.7309
ENSG00000170365,SMAD1,126,1.70039,36,-0.4487,57,0.27988,42,-0.2304,21,-1.2808,48,-0.0204,33,-0.5806,28,-0.8743
ENSG00000151612,ZNF827,126,0.97322,44,-0.7614,59,-0.2808,78,0.17050,53,-0.4475,112,0.76975,46,-0.6849,42,-0.8255
ENSG00000164168,TMEM184C,126,2.28672,7,-2.4093,16,-1.2987,26,-0.5803,20,-0.9311,60,0.83166,23,-0.6953,24,-0.6411
ENSG00000151623,NR3C2,126,2.37615,4,-3.2449,5,-2.8224,21,-0.8975,30,-0.2471,40,0.21756,50,0.58490,20,-0.8941
ENSG00000170390,DCLK2,126,1.21924,41,-0.6631,33,-0.9827,46,-0.5228,47,-0.4518,92,0.66511,78,0.36819,49,-0.3740
ENSG00000145425,RPS3A,126,-1.9462,492,0.15431,514,0.22475,280,-0.8246,951,1.30418,249,-0.9215,915,1.23113,223,-1.0904
ENSG00000109686,SH3D19,126,2.29559,51,0.53785,65,0.96429,21,-0.9418,11,-1.8043,2,-3.8682,20,-0.9254,11,-1.7531
ENSG00000059691,GATB,126,1.89526,11,-2.1304,9,-2.3332,21,-1.2490,22,-1.0483,62,0.57300,85,1.11781,38,-0.2326
ENSG00000109670,FBXW7,126,-2.2850,302,-0.9782,208,-1.5424,914,0.98176,427,-0.4385,645,0.22430,466,-0.3013,1061,1.08429
ENSG00000109654,TRIM2,126,-1.8726,581,0.51490,856,1.20052,404,-0.0984,263,-0.7602,462,0.13248,296,-0.5762,441,0.05656
ENSG00000171566,PLRG1,126,1.65608,27,-0.9236,48,-0.0373,45,-0.1700,36,-0.5092,49,-0.0199,50,0.02693,18,-1.5473
ENSG00000164114,MAP9,126,-1.1292,213,-0.3201,170,-0.6743,334,0.48069,155,-0.8168,435,0.86965,236,-0.1536,337,0.42892
ENSG00000164116,GUCY1A1,126,1.92603,21,-1.0907,29,-0.6332,38,-0.2132,24,-0.9444,37,-0.2563,18,-1.3331,57,0.46579
ENSG00000061918,GUCY1B1,126,-0.6579,47,-2.1424,66,-1.6336,180,-0.1140,149,-0.3982,208,0.13892,193,0.01148,573,1.99110
ENSG00000109738,GLRB,126,0.69325,16,-2.5121,16,-2.4523,38,-1.3385,59,-0.5526,152,1.02119,139,0.85910,166,1.18128
ENSG00000120251,GRIA2,126,-2.0594,276,-0.8826,362,-0.4621,614,0.46007,226,-1.1868,934,1.12850,638,0.45970,560,0.24067
ENSG00000164125,GASK1B,126,0.79887,24,-1.8110,90,0.22294,72,-0.1442,109,0.55004,101,0.41174,35,-1.2256,75,-0.0727
ENSG00000164124,TMEM144,126,-0.5359,304,0.91444,920,3.44678,63,-1.7327,39,-2.3156,31,-2.6202,10,-4.1839,36,-2.4259
ENSG00000171509,RXFP1,126,2.43317,4,-3.1371,0,-5.6437,38,0.18287,17,-1.1251,12,-1.6264,8,-2.1178,67,1.12711
ENSG00000171503,ETFDH,126,2.09652,22,-0.9212,29,-0.4921,26,-0.7205,19,-1.1547,74,1.03862,11,-1.9089,25,-0.7177
ENSG00000171497,PPID,126,1.59840,21,-1.3794,14,-1.9865,31,-0.8660,33,-0.6546,79,0.74479,64,0.38091,58,0.21556
ENSG00000052795,FNIP2,126,0.41203,96,-0.0306,96,-0.0433,79,-0.3983,63,-0.7114,123,0.37524,83,-0.2752,140,0.58574
ENSG00000109756,RAPGEF2,126,0.05875,94,-0.4174,89,-0.5019,136,0.21055,92,-0.4531,164,0.49478,163,0.47965,96,-0.3773
ENSG00000198498,TMA16,126,2.43393,23,-0.6032,47,0.51157,15,-1.3864,12,-1.6064,34,-0.0098,19,-0.9076,18,-1.0027
ENSG00000145416,MARCH1,126,1.26943,85,0.57243,127,1.27465,44,-0.5628,13,-2.3240,31,-1.0535,36,-0.8220,38,-0.7267
ENSG00000170088,TMEM192,126,1.32576,41,-0.5741,32,-0.9213,53,-0.1779,55,-0.1072,82,0.56037,31,-1.0066,54,-0.1344
ENSG00000109466,KLHL2,126,0.58296,102,0.22546,67,-0.4367,68,-0.4675,51,-0.8677,89,0.00627,124,0.55815,102,0.23065
ENSG00000052802,MSMO1,126,0.48201,28,-1.8413,127,0.48877,57,-0.8620,109,0.24184,154,0.82274,56,-0.8157,133,0.56910
ENSG00000109472,CPE,126,-3.4217,383,-1.7891,1082,-0.1947,877,-0.5878,2723,1.39810,2381,1.14603,1625,0.47327,912,-0.4655
ENSG00000196104,SPOCK3,126,0.51679,141,0.71114,286,2.06562,32,-1.7820,50,-0.9492,33,-1.5885,73,-0.3714,57,-0.7458
ENSG00000129116,PALLD,126,1.41777,33,-0.8227,95,0.89684,47,-0.2981,63,0.19369,43,-0.3955,34,-0.7683,13,-2.2245
ENSG00000145439,CBR4,126,2.16941,15,-1.4866,42,0.14685,31,-0.3813,23,-0.7951,24,-0.7506,29,-0.4618,26,-0.5962
ENSG00000154447,SH3RF1,126,1.63628,39,-0.3963,29,-0.8440,48,-0.0565,40,-0.3354,36,-0.5148,31,-0.7540,51,0.03050
ENSG00000137601,NEK1,126,-0.0184,278,1.34759,167,0.43843,128,0.00882,75,-0.8347,139,0.14232,38,-1.8624,70,-0.9514
ENSG00000109572,CLCN3,126,-0.1526,79,-0.8936,196,0.56817,116,-0.3172,110,-0.3745,225,0.80847,121,-0.2251,161,0.24264
ENSG00000056050,HPF1,126,1.31920,36,-0.7739,71,0.30981,36,-0.8635,49,-0.2804,61,0.07188,63,0.11424,50,-0.2414
ENSG00000198948,MFAP3L,126,1.24762,39,-0.6962,128,1.26951,39,-0.7722,59,-0.0618,61,-0.0085,34,-0.9171,24,-1.4055
ENSG00000164104,HMGB2,126,1.03650,88,0.41551,98,0.59726,46,-0.7087,55,-0.3351,76,0.16787,39,-0.8846,42,-0.7655
ENSG00000164106,SCRG1,126,0.13364,48,-1.3818,114,-0.0296,62,-1.0827,243,1.27249,176,0.69113,154,0.46542,61,-1.0051
ENSG00000145451,GLRA3,126,2.32695,5,-2.7867,0,-8.2581,24,-0.6858,10,-1.8820,29,-0.3661,72,1.17637,34,-0.1060
ENSG00000150625,GPM6A,126,-3.6845,391,-2.0286,692,-1.1695,1577,0.14188,1975,0.49833,2454,0.87496,2288,0.75135,2078,0.58514
ENSG00000150627,WDR17,126,1.30268,14,-2.2170,12,-2.3762,68,0.27164,34,-0.8688,74,0.37159,63,0.09815,73,0.34341
ENSG00000129128,SPCS3,126,1.27444,18,-1.8554,30,-1.0729,45,-0.5253,41,-0.6114,73,0.31339,80,0.47326,84,0.55084
ENSG00000218336,TENM3,126,1.73870,15,-1.7491,8,-2.7162,51,0.15162,21,-1.2575,62,0.45300,46,-0.0566,46,-0.0593
ENSG00000129187,DCTD,126,2.33592,9,-2.0197,10,-1.8588,12,-1.8299,53,0.65920,11,-1.7976,50,0.54913,39,0.14314
ENSG00000151718,WWC2,126,2.10843,53,0.46222,12,-1.7495,36,-0.1937,17,-1.3231,52,0.43975,13,-1.6627,13,-1.7179
ENSG00000168556,ING2,126,2.31347,33,-0.1264,12,-1.7221,33,-0.1856,21,-0.8407,24,-0.6317,28,-0.3999,16,-1.2381
ENSG00000168538,TRAPPC11,126,2.45890,10,-1.8004,15,-1.2701,12,-1.6834,20,-0.8458,45,0.43673,47,0.52792,20,-0.8550
ENSG00000173320,STOX2,126,-0.0417,102,-0.3750,119,-0.1354,136,0.09520,88,-0.6139,178,0.52160,89,-0.5901,191,0.64467
ENSG00000168310,IRF2,126,2.19948,31,-0.3331,63,0.82993,28,-0.5127,16,-1.3697,27,-0.5265,7,-2.5429,17,-1.2673
ENSG00000151726,ACSL1,126,2.24309,39,0.06645,65,0.93926,17,-1.3328,6,-2.7847,24,-0.6936,20,-0.9807,23,-0.7733
ENSG00000151729,SLC25A4,126,-0.2599,45,-1.8316,59,-1.4344,65,-1.4055,147,-0.0145,249,0.86938,355,1.52765,226,0.70274
ENSG00000164323,CFAP97,126,0.83894,71,-0.1192,124,0.81454,83,0.14106,46,-0.7915,85,0.17449,44,-0.8497,26,-1.6455
ENSG00000109775,UFSP2,126,1.76539,14,-1.8621,70,0.67004,29,-0.8513,30,-0.6721,63,0.49765,38,-0.3125,21,-1.1962
ENSG00000154556,SORBS2,126,0.60711,29,-1.6927,18,-2.3940,149,1.08356,23,-2.0159,115,0.44477,98,0.18621,81,-0.1293
ENSG00000109794,FAM149A,126,2.53513,9,-1.8774,6,-2.5607,36,0.16660,17,-1.0260,23,-0.5856,31,-0.1023,13,-1.4283
ENSG00000145476,CYP4V2,126,1.82724,34,-0.4468,28,-0.7650,30,-0.7081,48,0.10136,82,0.99977,9,-2.4064,20,-1.2447
ENSG00000109536,FRG1,126,0.53110,124,0.50750,114,0.35301,68,-0.5220,49,-0.9702,174,1.09537,63,-0.6023,37,-1.3854
ENSG00000164366,CCDC127,126,2.37180,25,-0.5465,25,-0.5715,20,-0.9650,25,-0.5536,29,-0.2888,29,-0.3228,19,-0.9461
ENSG00000073578,SDHA,126,0.53325,31,-1.6609,108,0.27120,46,-1.1685,115,0.38297,88,-0.0553,152,0.86019,109,0.28862
ENSG00000249915,PDCD6,126,0.59831,29,-1.7058,93,0.09109,34,-1.6082,83,-0.0967,141,0.78574,133,0.69025,120,0.50863
ENSG00000180104,EXOC3,126,1.25364,36,-0.8343,50,-0.3005,52,-0.2923,59,-0.0372,44,-0.5095,52,-0.2503,76,0.37109
ENSG00000171368,TPPP,126,-1.3026,262,-0.1691,436,0.67053,287,-0.0283,246,-0.2704,216,-0.4796,221,-0.4421,542,1.05803
ENSG00000028310,BRD9,126,0.45134,237,1.59115,54,-0.9063,109,0.24642,53,-0.9229,79,-0.3056,46,-1.1594,50,-1.0188
ENSG00000049656,CLPTM1L,126,1.38387,14,-2.1042,39,-0.5889,47,-0.3457,51,-0.1840,34,-0.7931,82,0.60563,71,0.37246
ENSG00000153395,LPCAT1,126,2.17758,9,-2.1962,11,-1.8749,29,-0.4834,22,-0.8642,31,-0.3427,40,0.07279,48,0.37403
ENSG00000145494,NDUFS6,126,0.20558,65,-0.8488,85,-0.4231,58,-1.1221,170,0.70449,130,0.25602,234,1.28569,75,-0.6218
ENSG00000164151,ICE1,126,0.34679,166,0.81095,104,0.03659,124,0.37492,36,-1.6241,127,0.35679,50,-1.1241,62,-0.7811
ENSG00000133398,MED10,126,1.44444,18,-1.7054,42,-0.4309,37,-0.6920,59,0.11730,23,-1.3088,73,0.47539,79,0.59292
ENSG00000215218,UBE2QL1,126,0.46483,11,-3.1598,12,-3.0736,69,-0.5593,71,-0.4629,111,0.25787,135,0.58151,250,1.71721
ENSG00000037474,NSUN2,126,2.60398,16,-1.1067,24,-0.4253,24,-0.4769,13,-1.4233,6,-2.4047,26,-0.3342,29,-0.1689
ENSG00000145545,SRD5A1,126,2.11058,14,-1.6189,25,-0.7134,22,-1.0397,33,-0.2861,26,-0.6516,41,0.03420,49,0.34852
ENSG00000112941,TENT4A,126,2.19743,12,-1.7584,10,-1.9719,23,-0.8605,26,-0.6045,46,0.30870,30,-0.3664,46,0.31663
ENSG00000078295,ADCY2,126,-0.0583,25,-2.5108,91,-0.5775,186,0.68900,150,0.22806,152,0.23910,103,-0.3758,159,0.31490
ENSG00000112902,SEMA5A,126,1.62901,37,-0.4549,74,0.66020,48,-0.0787,18,-1.5331,43,-0.2540,15,-1.8651,41,-0.3331
ENSG00000150753,CCT5,126,0.81715,16,-2.3397,66,-0.2617,37,-1.2508,64,-0.3051,149,1.11101,132,0.88931,71,-0.1487
ENSG00000164237,CMBL,126,1.64891,12,-2.1012,19,-1.4339,37,-0.4971,50,0.01203,76,0.72301,48,-0.0582,39,-0.3851
ENSG00000145495,MARCH6,126,-1.1119,127,-1.1081,249,-0.0528,227,-0.2289,205,-0.3650,475,1.04461,284,0.16011,396,0.72211
ENSG00000164236,ANKRD33B,126,1.47193,8,-2.8551,2,-4.5420,76,0.65282,28,-1.0504,68,0.36376,38,-0.5770,67,0.35030
ENSG00000112977,DAP,126,2.44551,3,-3.5442,15,-1.2789,33,-0.0726,40,0.27009,4,-3.0835,32,-0.1187,22,-0.6680
ENSG00000169862,CTNND2,126,-1.6129,461,0.41769,437,0.32521,414,0.27360,385,0.11637,384,0.11410,317,-0.1967,286,-0.3609
ENSG00000038382,TRIO,126,0.65142,32,-1.5005,48,-0.9148,88,0.05289,67,-0.3808,89,0.07501,87,0.02558,143,0.86982
ENSG00000154122,ANKH,126,0.15736,57,-1.0760,41,-1.5722,95,-0.3341,117,0.03873,204,0.97569,147,0.40457,148,0.42251
ENSG00000173545,ZNF622,126,2.09001,39,-0.0457,37,-0.1122,27,-0.6595,20,-1.1024,19,-1.1146,51,0.38879,13,-1.6784
ENSG00000154153,RETREG1,126,-0.0782,98,-0.4733,254,1.11260,105,-0.4095,53,-1.4208,107,-0.3459,76,-0.8718,267,1.20457
ENSG00000145555,MYO10,126,-1.6017,1008,1.87722,852,1.53721,316,-0.2125,308,-0.2328,119,-1.6919,76,-2.3563,78,-2.3139
ENSG00000176788,BASP1,126,-3.0044,284,-1.8076,279,-1.8341,1101,0.34719,805,-0.2100,1643,0.99000,1304,0.58459,1615,0.95882
ENSG00000215196,BASP1-AS1,126,2.24921,8,-2.3144,5,-2.8520,53,0.67929,21,-0.8838,18,-1.1483,13,-1.5473,38,0.04116
ENSG00000248455,LINC02217,126,2.50675,4,-3.0968,5,-2.6613,21,-0.7915,36,0.13108,14,-1.3618,53,0.76929,20,-0.8048
ENSG00000145526,CDH18,126,1.23473,12,-2.4759,7,-3.1684,37,-0.8639,35,-0.8627,131,1.29808,79,0.41837,88,0.59430
ENSG00000040731,CDH10,126,1.80793,12,-1.9716,5,-3.3232,33,-0.5607,21,-1.1723,70,0.71813,34,-0.4478,76,0.84176
ENSG00000113360,DROSHA,126,1.80538,27,-0.7977,28,-0.7441,45,-0.0243,29,-0.6950,47,0.03921,49,0.09234,15,-1.7019
ENSG00000082213,C5orf22,126,2.52275,8,-2.1950,6,-2.4948,16,-1.2305,22,-0.6079,39,0.25506,18,-0.9230,47,0.58275
ENSG00000133401,PDZD2,126,1.31914,30,-1.0569,89,0.69210,45,-0.4857,52,-0.2025,25,-1.3282,88,0.67548,29,-1.0678
ENSG00000113384,GOLPH3,126,1.63982,23,-1.1918,58,0.25578,12,-2.3048,39,-0.4045,69,0.53703,61,0.32492,48,-0.0450
ENSG00000150712,MTMR12,126,2.27905,21,-0.8359,25,-0.6069,27,-0.5499,24,-0.6858,10,-1.9918,39,0.09991,32,-0.2169
ENSG00000056097,ZFR,126,-1.1154,319,0.35294,354,0.52550,294,0.25110,222,-0.2426,290,0.19323,267,0.06006,152,-0.8309
ENSG00000113387,SUB1,126,-0.9423,81,-1.6155,124,-0.9665,182,-0.4208,232,0.01306,349,0.69676,578,1.62889,216,-0.1001
ENSG00000113407,TARS,126,1.46034,39,-0.5170,59,0.13375,42,-0.4635,32,-0.8294,83,0.70154,44,-0.3454,23,-1.3331
ENSG00000039560,RAI14,126,1.99038,115,1.79657,55,0.43651,26,-0.7969,14,-1.6248,5,-3.1916,4,-3.5418,6,-2.9069
ENSG00000113456,RAD1,126,2.43766,25,-0.4723,16,-1.1569,20,-0.9078,26,-0.4457,7,-2.3702,24,-0.5691,44,0.41633
ENSG00000113460,BRIX1,126,1.80488,47,0.04777,53,0.23093,32,-0.6455,23,-1.0732,51,0.15977,35,-0.4167,14,-1.7848
ENSG00000168724,DNAJC21,126,-0.0477,241,1.04705,153,0.26676,126,-0.0582,69,-0.9899,157,0.30671,89,-0.5925,83,-0.7070
ENSG00000152582,SPEF2,126,1.24205,38,-0.7511,62,0.01591,76,0.41054,17,-1.9343,95,0.73094,16,-2.0500,45,-0.4764
ENSG00000164187,LMBRD2,126,-0.3087,56,-1.5460,82,-0.9835,205,0.56638,81,-0.9974,168,0.15571,162,0.08693,293,1.10732
ENSG00000152620,NADK2,126,1.39946,24,-1.3404,32,-0.8988,40,-0.6087,88,0.74224,63,0.18344,40,-0.5210,54,-0.0613
ENSG00000164188,RANBP3L,126,2.24376,2,-3.9692,41,0.14685,18,-1.2637,59,0.75248,55,0.64633,14,-1.4597,3,-3.4580
ENSG00000079215,SLC1A3,126,-2.2607,117,-2.3702,326,-0.8340,388,-0.6287,1657,1.99425,1234,1.39701,442,-0.3594,302,-0.9546
ENSG00000285967,NIPBL-DT,126,2.58772,22,-0.6335,22,-0.5910,22,-0.6329,16,-1.0805,3,-3.2611,30,-0.1346,27,-0.2808
ENSG00000164190,NIPBL,126,-0.8226,442,1.26099,432,1.21612,240,0.22599,75,-1.6006,220,0.05632,68,-1.7473,71,-1.6839
ENSG00000197603,CPLANE1,126,-0.2712,266,0.97649,202,0.49940,222,0.78178,58,-1.4718,159,0.10220,50,-1.6976,41,-1.9838
ENSG00000082068,WDR70,126,0.59722,244,1.82586,104,0.26647,69,-0.4263,5,-4.1833,73,-0.2900,30,-1.6563,71,-0.3356
ENSG00000113594,LIFR,126,0.11632,92,-0.3858,195,0.85473,120,0.04514,146,0.35733,141,0.30107,39,-1.6874,76,-0.6780
ENSG00000164327,RICTOR,126,1.17522,64,0.01402,74,0.24156,60,-0.1169,22,-1.6108,82,0.42657,20,-1.7860,64,0.01829
ENSG00000113638,TTC33,126,1.51034,23,-1.3121,19,-1.5332,39,-0.5611,38,-0.5253,37,-0.5626,66,0.34439,92,0.91696
ENSG00000132356,PRKAA1,126,2.61259,15,-1.1856,13,-1.3423,24,-0.4842,11,-1.5883,15,-1.1626,25,-0.3986,34,0.10699
ENSG00000145592,RPL37,126,-2.9565,1270,0.59632,1081,0.32276,662,-0.5250,1933,1.35130,385,-1.3016,1322,0.66462,550,-0.7563
ENSG00000182836,PLCXD3,126,1.15485,58,-0.1667,9,-2.8398,59,-0.1517,22,-1.6525,115,0.99100,18,-1.8931,110,0.91318
ENSG00000083720,OXCT1,126,0.71865,27,-1.6776,46,-0.9089,41,-1.1933,86,0.08260,117,0.59078,186,1.42137,68,-0.3003
ENSG00000205765,C5orf51,126,2.49511,22,-0.6904,28,-0.2792,24,-0.5902,26,-0.4289,7,-2.2443,16,-1.1070,29,-0.2299
ENSG00000250722,SELENOP,126,-0.0846,138,0.05360,610,3.04755,44,-1.8326,93,-0.5644,86,-0.6969,26,-2.4742,30,-2.2446
ENSG00000172262,ZNF131,126,1.66421,52,0.07646,43,-0.1975,40,-0.3869,19,-1.4341,61,0.34310,36,-0.4711,26,-1.0112
ENSG00000112972,HMGCS1,126,0.12358,42,-1.5830,147,0.37977,74,-0.8110,141,0.30761,124,0.09741,179,0.71138,146,0.36094
ENSG00000172239,PAIP1,126,0.69133,48,-0.8602,86,0.04620,75,-0.1931,60,-0.5320,62,-0.4688,108,0.42799,110,0.46331
ENSG00000248092,NNT-AS1,126,0.34398,115,0.19580,163,0.77720,102,-0.0086,96,-0.0991,102,-0.0082,59,-0.8632,56,-0.9476
ENSG00000112992,NNT,126,0.47416,67,-0.5383,38,-1.4098,88,-0.1282,102,0.11824,150,0.76640,120,0.39293,72,-0.4314
ENSG00000251141,MRPS30-DT,126,1.93289,12,-1.9305,25,-0.8534,26,-0.8504,28,-0.6816,73,0.88441,29,-0.6432,43,-0.0194
ENSG00000112996,MRPS30,126,1.55896,15,-1.9020,38,-0.4749,23,-1.3477,30,-0.8414,106,1.22334,64,0.33388,41,-0.3773
ENSG00000164588,HCN1,126,1.25279,3,-4.2435,11,-2.6119,22,-1.7063,46,-0.4528,97,0.78154,111,1.01148,111,1.01403
ENSG00000164172,MOCS2,126,0.74169,40,-1.0788,48,-0.8045,52,-0.7714,96,0.27227,131,0.81172,114,0.57030,68,-0.2783
ENSG00000164258,NDUFS4,126,1.54931,13,-2.0907,17,-1.6604,21,-1.4818,80,0.70584,71,0.49912,93,0.97097,26,-1.0618
ENSG00000178996,SNX18,126,2.57138,21,-0.6831,28,-0.2193,14,-1.4554,25,-0.4226,27,-0.2961,19,-0.8654,20,-0.7700
ENSG00000067248,DHX29,126,0.36388,154,0.69595,179,0.96309,123,0.37473,34,-1.6633,78,-0.4152,42,-1.3548,51,-1.0612
ENSG00000039123,MTREX,126,0.97745,75,0.10345,86,0.30930,57,-0.3817,34,-1.1589,99,0.55001,68,-0.0538,35,-1.1045
ENSG00000067113,PLPP1,126,2.00274,7,-2.6895,89,1.29280,17,-1.5230,31,-0.4864,35,-0.2574,37,-0.1866,17,-1.3478
ENSG00000134352,IL6ST,126,-0.3469,147,-0.1056,190,0.31374,142,-0.1778,250,0.78393,117,-0.4729,120,-0.4202,177,0.19471
ENSG00000062194,GPBP1,126,-0.4360,225,0.50378,256,0.72421,157,-0.0978,114,-0.5938,185,0.17716,165,-0.0067,107,-0.6877
