Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000136643,RPS6KC1,28,0.10841,17,-0.7116,13,-1.1229,35,0.71677,24,-0.1600,27,0.04112
ENSG00000117707,PROX1,98,3.38419,31,0.98659,6,-1.5498,3,-2.6789,13,-0.3967,9,-0.9876
ENSG00000143499,SMYD2,2,-5.1920,3,-4.7850,47,-0.9713,155,1.81381,38,-1.2255,85,0.01322
ENSG00000152104,PTPN14,10,-1.1274,32,0.60566,20,-0.1875,14,-0.8357,44,1.15572,28,0.47645
ENSG00000117724,CENPF,3,-1.9385,3,-1.8716,3,-1.8231,19,1.56925,4,-1.4904,14,0.38960
ENSG00000136636,KCTD3,99,1.83009,47,0.49856,21,-0.8075,20,-1.0742,41,0.27225,34,-0.0172
ENSG00000196482,ESRRG,6,-1.6069,1,-4.1187,16,-0.1896,27,1.05629,26,0.59588,12,-0.6363
ENSG00000092978,GPATCH2,35,0.48579,16,-0.7769,22,-0.2553,19,-0.6618,34,0.40583,41,0.82688
ENSG00000067533,RRP15,50,0.81261,24,-0.3526,21,-0.5847,17,-1.1413,70,1.37341,40,0.48632
ENSG00000143353,LYPLAL1,53,1.16287,42,0.77500,16,-0.8271,19,-0.6346,26,-0.0364,29,0.18572
ENSG00000136628,EPRS,175,0.39769,136,-0.0128,65,-1.2276,160,0.37133,130,-0.0760,147,0.12527
ENSG00000162813,BPNT1,23,0.79974,11,-0.4316,8,-0.8522,14,-0.0087,19,0.45683,15,0.07974
ENSG00000067704,IARS2,71,0.38359,78,0.54964,57,0.03504,54,-0.0521,31,-0.8736,50,-0.1757
ENSG00000118873,RAB3GAP2,72,-0.4752,27,-1.9379,48,-1.1753,117,0.41763,119,0.31637,148,0.76611
ENSG00000116141,MARK1,8,-2.5114,6,-2.7566,28,-0.7207,48,0.25097,59,0.52083,75,1.07665
ENSG00000162817,C1orf115,13,-3.2566,17,-2.8804,124,0.04973,185,1.14078,146,0.30518,81,-0.6807
ENSG00000117791,MARC2,3,-2.3548,23,0.63025,11,-0.4776,15,-0.0789,31,1.17342,14,-0.0765
ENSG00000186205,MARC1,2,-2.6115,17,0.68142,10,-0.1606,10,-0.1291,27,1.44075,7,-0.6616
ENSG00000154305,MIA3,102,-0.2062,74,-0.6866,59,-1.1192,123,0.14582,119,0.04594,184,0.86431
ENSG00000186063,AIDA,52,-0.0989,75,0.48027,61,0.16567,44,-0.4907,58,0.07491,64,0.24332
ENSG00000162819,BROX,96,1.39219,69,0.81959,31,-0.4880,31,-0.6293,31,-0.4434,38,-0.1479
ENSG00000143502,SUSD4,3,-3.8230,3,-3.8152,34,-0.3376,55,0.68088,38,-0.1532,64,0.77698
ENSG00000162909,CAPN2,63,0.82682,73,1.06876,32,-0.2992,24,-0.9090,84,1.32365,18,-1.1770
ENSG00000143514,TP53BP2,45,0.12796,103,1.54809,68,0.95660,13,-2.0913,66,0.75836,25,-0.8318
ENSG00000143756,FBXO28,25,-0.4783,10,-1.9017,27,-0.4176,45,0.63507,38,0.14741,37,0.11920
ENSG00000143753,DEGS1,90,0.97339,41,-0.2935,30,-0.8433,47,-0.1302,35,-0.5219,66,0.52361
ENSG00000143748,NVL,27,1.27188,7,-0.9102,7,-1.0342,9,-0.6070,25,1.09547,14,0.24285
ENSG00000143771,CNIH4,38,0.36320,25,-0.3018,22,-0.5204,38,0.60209,27,-0.1646,21,-0.5667
ENSG00000162923,WDR26,64,-0.0925,53,-0.3734,50,-0.5073,67,-0.0165,79,0.24440,89,0.51086
ENSG00000143786,CNIH3,2,-3.0785,3,-2.9872,14,-0.6735,32,0.96393,10,-1.2062,34,0.84233
ENSG00000154380,ENAH,255,1.17651,263,1.22888,83,-0.6942,77,-0.9970,201,0.76788,94,-0.4861
ENSG00000143742,SRP9,218,0.10953,224,0.15121,241,0.30192,217,0.14851,129,-0.7149,160,-0.4201
ENSG00000143819,EPHX1,56,-0.0194,130,1.38266,85,0.73424,26,-1.5253,132,1.41499,18,-1.8694
ENSG00000196187,TMEM63A,247,4.51676,40,0.37324,6,-2.5338,1,-4.6388,28,-0.1751,8,-2.1205
ENSG00000143811,PYCR2,67,0.66761,58,0.43030,29,-0.7153,50,0.27112,43,-0.0514,31,-0.5876
ENSG00000143751,SDE2,27,1.14562,25,1.01772,12,-0.0926,9,-0.7151,16,0.31182,8,-0.8555
ENSG00000163041,H3F3A,630,1.39975,442,0.78027,233,-0.2783,203,-0.6276,259,-0.0920,202,-0.5217
ENSG00000182827,ACBD3,102,0.52860,89,0.31860,58,-0.3871,63,-0.3179,79,0.11490,83,0.22147
ENSG00000143799,PARP1,378,1.20201,239,0.42737,103,-0.9673,183,0.00200,149,-0.3197,155,-0.2851
ENSG00000203685,STUM,5,-2.8964,29,-0.2610,56,0.88143,24,-0.7611,43,0.33354,49,0.62471
ENSG00000143772,ITPKB,124,2.05510,141,2.32426,25,-0.6938,7,-2.8208,33,-0.2093,20,-1.0401
ENSG00000143801,PSEN2,2,-2.4463,7,-0.9885,10,-0.4786,22,1.16164,13,-0.1412,12,-0.3074
ENSG00000163050,COQ8A,31,0.40434,9,-1.4197,11,-1.2593,32,0.72216,27,0.22271,22,-0.0931
ENSG00000143776,CDC42BPA,369,0.85932,196,-0.1695,135,-0.8094,171,-0.5144,336,0.70492,272,0.39699
ENSG00000143740,SNAP47,24,-0.9924,25,-0.9509,44,-0.0977,66,0.86141,34,-0.5107,40,-0.2651
ENSG00000143761,ARF1,122,-0.8591,98,-1.1814,160,-0.4805,292,0.81697,174,-0.3121,224,0.09607
ENSG00000143793,C1orf35,42,0.76305,13,-1.0966,26,-0.0352,27,0.07971,28,0.11150,23,-0.2438
ENSG00000162910,MRPL55,62,-0.4202,38,-1.1546,72,-0.1979,123,1.08100,70,-0.2430,44,-1.0000
ENSG00000143774,GUK1,393,-0.7145,561,-0.1643,1154,1.19221,604,-0.0700,403,-0.6761,385,-0.8099
ENSG00000198835,GJC2,132,3.98660,45,1.39179,1,-4.4981,3,-3.0864,9,-1.1887,6,-1.6966
ENSG00000154370,TRIM11,5,-1.1901,0,-4.1003,10,-0.4109,20,1.34437,21,0.87776,4,-1.7546
ENSG00000181218,HIST3H2A,10,-0.5479,7,-1.1887,11,-0.4905,22,0.94826,14,-0.0676,12,-0.3797
ENSG00000168159,RNF187,112,-1.2245,128,-1.0286,240,-0.0658,318,0.59533,275,0.15525,238,-0.0813
ENSG00000116574,RHOU,340,3.94108,109,1.27934,12,-2.2196,5,-3.7866,9,-2.5813,27,-1.0442
ENSG00000168118,RAB4A,80,-0.1313,84,-0.0552,91,0.07325,107,0.49362,67,-0.4085,59,-0.6620
ENSG00000154429,CCSAP,87,-0.4060,45,-1.4041,84,-0.4963,114,0.01681,141,0.35923,172,0.78795
ENSG00000069248,NUP133,42,0.44356,15,-1.1048,18,-0.8952,30,-0.0948,52,0.78801,41,0.45362
ENSG00000135776,ABCB10,10,-0.4114,24,0.97937,7,-1.0719,13,-0.0359,13,-0.0084,16,0.35618
ENSG00000135801,TAF5L,16,0.45697,8,-0.5892,11,-0.1352,10,-0.4310,23,1.02560,12,0.00053
ENSG00000143641,GALNT2,21,-0.5810,22,-0.5237,23,-0.4596,26,-0.3425,60,1.09346,42,0.55938
ENSG00000177614,PGBD5,25,-1.8120,20,-2.1309,69,-0.3662,98,0.35224,81,-0.0702,138,0.90741
ENSG00000135775,COG2,33,0.65234,26,0.25324,11,-1.0622,21,-0.0528,27,0.34970,23,0.10848
ENSG00000135744,AGT,166,-0.0194,953,3.40444,137,-0.3486,14,-4.1184,219,0.42502,90,-1.0470
ENSG00000119280,C1orf198,237,3.07580,125,1.67664,28,-0.8237,7,-3.1923,24,-0.9822,21,-1.3198
ENSG00000173409,ARV1,32,-0.2168,17,-1.1683,32,-0.2453,47,0.63835,23,-0.6844,38,0.08716
ENSG00000143633,C1orf131,34,1.24858,25,0.73760,10,-0.7695,8,-1.2471,9,-0.8409,27,0.96724
ENSG00000116906,GNPAT,37,-0.0174,31,-0.3112,25,-0.6956,44,0.38938,37,-0.0333,41,0.14967
ENSG00000116903,EXOC8,14,-0.1696,3,-2.2225,7,-1.2262,25,1.25072,3,-2.4432,19,0.31302
ENSG00000135766,EGLN1,81,0.32974,77,0.24369,52,-0.4021,61,-0.1816,52,-0.3769,84,0.44296
ENSG00000116918,TSNAX,43,-0.8753,41,-0.9470,47,-0.8118,109,0.90594,50,-0.6685,89,0.26154
ENSG00000116991,SIPA1L2,7,-2.6494,30,-0.6536,51,0.20473,61,0.74124,34,-0.4582,41,-0.1771
ENSG00000135778,NTPCR,52,-0.3337,57,-0.1881,56,-0.2640,85,0.67650,47,-0.4896,52,-0.3805
ENSG00000135749,PCNX2,8,-2.9786,20,-1.7602,60,-0.1332,66,0.03732,125,1.09692,87,0.54205
ENSG00000135750,KCNK1,59,-1.1661,14,-3.2889,60,-1.2094,170,0.76510,79,-0.7120,214,1.01107
ENSG00000183780,SLC35F3,3,-2.4871,0,-5.8162,15,-0.2792,23,0.62463,14,-0.3615,28,0.84535
ENSG00000168275,COA6,32,-1.2643,25,-1.5934,77,0.10623,110,1.09306,45,-0.7356,51,-0.5862
ENSG00000059588,TARBP1,22,-0.8333,26,-0.5651,17,-1.3321,23,-1.0428,103,1.69102,72,1.22094
ENSG00000168264,IRF2BP2,161,1.48519,99,0.63241,51,-0.4547,35,-1.2855,83,0.35264,75,0.20942
ENSG00000173726,TOMM20,204,-0.6915,151,-1.1443,240,-0.4783,383,0.45093,259,-0.3196,434,0.57041
ENSG00000054267,ARID4B,484,1.41822,322,0.70503,118,-0.9543,113,-1.2086,300,0.59204,249,0.31710
ENSG00000152904,GGPS1,33,-0.0932,23,-0.6431,33,-0.1301,39,0.22489,29,-0.3107,41,0.26114
ENSG00000168243,GNG4,4,-2.7491,19,-0.4384,37,0.69520,25,-0.0012,35,0.52063,23,-0.1891
ENSG00000143669,LYST,45,0.43066,27,-0.3713,16,-1.2312,36,0.10865,75,1.28283,28,-0.3776
ENSG00000077585,GPR137B,26,0.44854,51,1.58312,24,0.38686,11,-1.2063,19,-0.0205,15,-0.4973
ENSG00000086619,ERO1B,12,-0.3413,13,-0.2987,10,-0.6509,14,-0.2650,18,0.20046,26,0.96360
ENSG00000116977,LGALS8,32,-0.8604,20,-1.5730,33,-0.8637,74,0.68507,55,-0.0401,74,0.49897
ENSG00000077522,ACTN2,66,-0.3227,20,-2.0954,46,-0.9551,84,0.07161,31,-1.4720,175,1.52627
ENSG00000116984,MTR,56,0.64882,38,0.02915,15,-1.4395,22,-1.0482,76,1.17376,61,0.91699
ENSG00000198626,RYR2,47,-2.1231,43,-2.2522,91,-1.2232,145,-0.5677,98,-1.0264,571,2.43056
ENSG00000133019,CHRM3,9,-3.3625,22,-2.1491,51,-0.9381,96,0.13666,100,0.16353,189,1.45046
ENSG00000155816,FMN2,34,-0.9358,65,0.03428,59,-0.1234,53,-0.3645,126,1.13168,70,0.17763
ENSG00000180875,GREM2,0,-7.9731,0,-7.4933,8,-0.7903,26,1.78734,16,0.21523,9,-0.7376
ENSG00000182901,RGS7,6,-3.2704,16,-1.9458,50,-0.2903,87,1.01522,37,-0.7323,71,0.32654
ENSG00000091483,FH,30,-0.7924,36,-0.5468,35,-0.6244,81,1.24898,28,-0.8971,36,-0.5922
ENSG00000054277,OPN3,4,-3.2275,4,-3.3039,21,-1.0935,69,1.53255,30,-0.4606,43,0.11770
ENSG00000203668,CHML,27,-1.2981,21,-1.6420,36,-0.9274,71,0.28620,60,-0.0807,114,1.13651
ENSG00000143702,CEP170,318,0.97954,119,-0.5943,96,-1.0012,163,-0.1554,139,-0.3563,252,0.67372
ENSG00000054282,SDCCAG8,146,0.22851,254,1.15663,177,0.61761,73,-1.0972,97,-0.4073,123,-0.0407
ENSG00000117020,AKT3,75,-1.2493,141,-0.2924,187,0.16232,157,-0.1745,171,0.00989,241,0.64128
ENSG00000179456,ZBTB18,41,-1.9142,29,-2.4063,138,-0.0759,201,0.85749,145,0.01733,143,-0.0086
ENSG00000035687,ADSS,115,0.61701,40,-1.0439,62,-0.4084,77,-0.0365,37,-1.1576,119,0.78327
ENSG00000203667,COX20,115,-0.1904,223,0.89197,192,0.73162,112,-0.3181,106,-0.3151,74,-0.9266
ENSG00000153187,HNRNPU,494,0.68966,403,0.35346,205,-0.7705,252,-0.5331,389,0.29678,427,0.50755
ENSG00000185420,SMYD3,8,-1.9139,15,-0.9389,14,-1.1234,45,1.25314,33,0.23579,23,-0.3322
ENSG00000162852,CNST,15,-1.9135,24,-1.2762,47,-0.2646,68,0.51743,47,-0.2453,76,0.59001
ENSG00000143653,SCCPDH,108,0.83801,56,-0.2223,41,-0.7473,76,0.36418,39,-0.7848,62,-0.0787
ENSG00000153207,AHCTF1,62,0.25170,65,0.32871,34,-0.7440,41,-0.5407,67,0.35775,79,0.72966
ENSG00000259823,LYPD8,0,-8.1154,1,-3.5696,12,0.22288,19,1.54463,7,-0.6258,6,-1.0089
ENSG00000175137,SH3BP5L,6,-1.1312,8,-0.7525,11,-0.3096,13,0.12799,32,1.53379,10,-0.4569
ENSG00000171161,ZNF672,18,0.45342,10,-0.4972,15,0.15199,10,-0.6571,7,-0.9735,23,0.95406
ENSG00000171163,ZNF692,15,0.01415,15,0.03641,13,-0.2279,5,-1.7837,50,2.14219,16,0.23392
ENSG00000035115,SH3YL1,47,0.52044,37,0.13887,28,-0.3417,32,-0.1499,41,0.30302,33,-0.0530
ENSG00000143727,ACP1,50,-0.7081,20,-2.0253,78,-0.0121,113,0.92884,56,-0.5350,66,-0.3080
ENSG00000151353,TMEM18,49,0.95378,37,0.46869,12,-1.2941,28,0.00418,27,-0.0475,27,-0.0123
ENSG00000186487,MYT1L,56,-2.4091,52,-2.5099,265,-0.0840,248,-0.2455,401,0.59668,511,1.17656
ENSG00000032389,EIPR1,15,-1.4833,25,-0.7096,33,-0.2838,56,0.89351,32,-0.3244,35,-0.1735
ENSG00000171853,TRAPPC12,36,-0.0023,16,-1.1992,20,-0.9363,54,1.05804,39,0.15102,23,-0.7020
ENSG00000182551,ADI1,86,0.90475,77,0.70743,53,0.13472,36,-0.6409,57,0.22808,36,-0.5373
ENSG00000171865,RNASEH1,32,0.09135,20,-0.6651,31,0.03455,28,-0.1422,50,0.81952,28,-0.1398
ENSG00000171863,RPS7,511,-0.1329,661,0.27810,822,0.72848,600,0.17802,270,-1.1130,312,-0.9629
ENSG00000232044,SILC1,156,2.96207,74,1.40663,14,-1.3816,12,-1.7638,26,-0.3321,10,-1.8979
ENSG00000228203,RNF144A-AS1,0,-7.4178,7,-1.5642,14,-0.5484,39,2.09566,10,-0.9647,8,-1.4224
ENSG00000151692,RNF144A,78,1.51889,37,0.24462,21,-0.6978,23,-0.6763,34,0.09098,33,0.08922
ENSG00000115738,ID2,140,-0.5751,451,1.34034,153,-0.4839,172,-0.3543,141,-0.5611,252,0.39035
ENSG00000134313,KIDINS220,209,0.27643,163,-0.1214,106,-0.8423,145,-0.4111,194,0.15986,287,0.92306
ENSG00000143797,MBOAT2,127,0.89075,119,0.78053,59,-0.3605,42,-1.1080,87,0.27206,94,0.44425
ENSG00000151693,ASAP2,35,-0.6688,38,-0.5292,49,-0.1501,42,-0.5308,52,-0.0677,101,1.20434
ENSG00000119185,ITGB1BP1,50,-1.1332,23,-2.2336,124,0.31699,149,0.92725,77,-0.4741,75,-0.5617
ENSG00000119203,CPSF3,26,0.33224,13,-0.6616,12,-0.9265,26,0.58078,20,-0.0678,20,-0.0558
ENSG00000134330,IAH1,36,-0.2469,32,-0.4106,33,-0.4281,59,0.82981,37,-0.2218,30,-0.6021
ENSG00000151694,ADAM17,36,0.73136,22,-0.0703,17,-0.5021,8,-1.7991,71,1.98583,26,0.26099
ENSG00000134308,YWHAQ,518,0.92313,278,-0.0973,220,-0.5052,333,0.27695,147,-1.0729,269,-0.1666
ENSG00000115750,TAF1B,13,-0.1493,11,-0.3918,14,0.03644,11,-0.5048,14,0.00292,22,0.82656
ENSG00000115756,HPCAL1,44,-1.0156,58,-0.6180,102,0.30974,73,-0.3541,149,0.89568,99,0.25790
ENSG00000115758,ODC1,21,-0.3627,29,0.11272,18,-0.6462,35,0.63739,20,-0.4478,25,-0.1480
ENSG00000115761,NOL10,34,0.54129,35,0.59564,17,-0.5696,20,-0.3633,23,-0.0908,29,0.32743
ENSG00000143870,PDIA6,90,0.21745,56,-0.5269,67,-0.2782,96,0.48848,54,-0.5880,73,-0.1305
ENSG00000162975,KCNF1,19,-2.2798,11,-3.0451,79,-0.1833,93,0.12275,47,-0.9568,181,1.41225
ENSG00000134318,ROCK2,214,-0.8085,162,-1.2300,203,-0.9632,327,-0.2203,499,0.52324,692,1.26442
ENSG00000169006,NTSR2,17,-0.5454,87,2.20569,42,0.98681,4,-2.9317,33,0.46066,17,-0.6531
ENSG00000134324,LPIN1,55,-0.1861,99,0.77520,34,-0.9887,45,-0.6434,141,1.38300,67,0.14887
ENSG00000071575,TRIB2,16,-1.0438,24,-0.4489,28,-0.2743,39,0.41173,44,0.47173,31,-0.0511
ENSG00000162981,LRATD1,8,-3.0073,4,-3.9377,43,-0.5566,104,1.58547,76,0.37877,34,-0.9485
ENSG00000151779,NBAS,26,-0.7387,39,-0.1103,32,-0.4389,47,0.28152,43,0.04525,50,0.29665
ENSG00000079785,DDX1,103,-0.9413,63,-1.6852,99,-1.0799,288,1.09713,149,-0.3891,214,0.20782
ENSG00000197872,FAM49A,26,-2.7915,35,-2.3307,107,-0.7413,209,0.55612,194,0.24846,262,0.85132
ENSG00000163032,VSNL1,71,-4.2810,91,-3.9246,878,-0.6312,2187,1.54282,734,-0.8534,1300,0.03705
ENSG00000163029,SMC6,69,0.35682,41,-0.4658,43,-0.4185,41,-0.6127,111,1.14974,68,0.36718
ENSG00000240857,RDH14,21,-0.3621,16,-0.7807,17,-0.7158,32,0.41752,16,-0.8054,40,0.71041
ENSG00000118965,WDR35,9,-0.4150,13,0.12802,8,-0.7330,11,-0.2619,18,0.59819,17,0.65761
ENSG00000068697,LAPTM4A,60,-0.1016,127,1.12486,65,0.03609,47,-0.6279,83,0.40887,57,-0.1904
ENSG00000055917,PUM2,58,-0.5254,42,-1.0273,104,0.42644,71,-0.3070,114,0.53448,97,0.30864
ENSG00000143878,RHOB,325,1.50162,161,0.30379,95,-0.5832,101,-0.5933,173,0.41801,108,-0.3585
ENSG00000119778,ATAD2B,37,1.51673,26,0.91757,8,-1.0090,2,-3.0531,45,1.88520,15,0.03098
ENSG00000173960,UBXN2A,50,0.91893,71,1.51762,21,-0.5367,21,-0.6525,30,0.08712,19,-0.6646
ENSG00000119782,FKBP1B,6,-3.3701,4,-3.7935,68,0.29477,93,1.28517,36,-0.7124,41,-0.5791
ENSG00000115128,SF3B6,121,0.70418,114,0.60915,67,-0.2787,82,0.10691,46,-0.8249,59,-0.4689
ENSG00000219626,FAM228B,73,0.54004,64,0.33388,51,-0.0347,33,-0.9047,73,0.53579,64,0.36407
ENSG00000198399,ITSN2,155,0.30856,155,0.30450,74,-0.9124,94,-0.6413,154,0.29563,209,0.92571
ENSG00000084676,NCOA1,149,0.10195,116,-0.2900,95,-0.6483,123,-0.2703,234,0.84126,177,0.42571
ENSG00000184924,PTRHD1,20,-0.9701,30,-0.3301,47,0.38673,49,0.66447,16,-1.2505,28,-0.4849
ENSG00000138031,ADCY3,27,-0.1556,14,-1.1184,19,-0.7616,41,0.76353,31,0.04299,28,-0.0983
ENSG00000115137,DNAJC27,24,-0.2518,10,-1.5886,21,-0.5386,39,0.73613,33,0.24242,26,-0.1776
ENSG00000084710,EFR3B,34,-0.6119,25,-1.0492,48,-0.0731,58,0.33145,107,1.25782,29,-0.8935
ENSG00000119772,DNMT3A,38,0.99871,31,0.67249,12,-0.8896,13,-0.8853,33,0.77285,23,0.22963
ENSG00000138101,DTNB,36,-0.5547,11,-2.3315,40,-0.4356,72,0.81154,60,0.20929,49,-0.1042
ENSG00000143970,ASXL2,58,0.93584,55,0.83575,21,-0.7166,18,-1.2218,31,-0.0768,52,0.84624
ENSG00000084731,KIF3C,26,-3.0052,40,-2.3978,206,0.09435,245,0.55605,189,-0.0537,250,0.45014
ENSG00000084733,RAB10,141,0.71884,74,-0.3232,82,-0.1734,98,0.17310,69,-0.4340,80,-0.2298
ENSG00000157833,GAREM2,21,0.47855,35,1.36992,27,1.05699,4,-2.1300,29,1.04474,6,-1.5691
ENSG00000084754,HADHA,162,1.15334,155,1.07604,76,-0.1092,45,-1.1627,91,0.18876,74,-0.1439
ENSG00000138029,HADHB,150,0.94901,248,1.86459,93,0.17157,49,-1.0939,71,-0.2734,38,-1.2869
ENSG00000138018,SELENOI,30,-0.7870,26,-1.0113,27,-1.0141,63,0.59662,55,0.14921,65,0.47085
ENSG00000171303,KCNK3,1,-3.7039,2,-2.9183,13,-0.2429,22,0.97827,37,1.47925,6,-1.4832
ENSG00000213699,SLC35F6,30,0.53979,29,0.49599,16,-0.4899,15,-0.7345,33,0.69320,25,0.32749
ENSG00000157851,DPYSL5,106,2.18909,48,0.73125,15,-1.1133,18,-1.0570,24,-0.3885,28,-0.1709
ENSG00000084764,MAPRE3,34,-2.2949,28,-2.5673,101,-0.7424,248,1.25084,117,-0.4595,174,0.18919
ENSG00000119777,TMEM214,17,0.34763,27,1.05918,5,-1.6722,13,-0.1566,15,0.05687,17,0.31323
ENSG00000228474,OST4,133,0.26871,126,0.17285,166,0.71898,119,0.12341,55,-1.0958,59,-1.0819
ENSG00000138030,KHK,9,-0.7128,4,-2.0352,11,-0.4316,23,1.14528,21,0.56711,7,-1.1697
ENSG00000138028,CGREF1,8,-2.5768,14,-1.7833,49,0.10740,75,1.31428,31,-0.6082,29,-0.7938
ENSG00000138073,PREB,23,0.11249,21,-0.0095,13,-0.8021,25,0.45021,20,-0.1029,20,-0.0628
ENSG00000138074,SLC5A6,3,-1.6840,10,-0.1808,9,-0.3951,11,0.03221,36,1.97464,5,-1.1119
ENSG00000138085,ATRAID,53,0.70566,55,0.78742,32,-0.1020,31,-0.1922,38,0.18796,19,-0.9155
ENSG00000115194,SLC30A3,0,-7.1388,3,-3.8527,32,-0.6112,82,1.68321,17,-1.5050,46,0.02208
ENSG00000115204,MPV17,30,-0.2836,25,-0.5146,28,-0.4026,52,0.96650,32,-0.1425,20,-0.9348
ENSG00000115207,GTF3C2,15,0.11693,17,0.30658,6,-1.3160,14,0.08871,20,0.54844,16,0.21098
ENSG00000115211,EIF2B4,54,0.61623,44,0.28004,28,-0.4896,30,-0.4290,54,0.60918,39,0.09526
ENSG00000115234,SNX17,55,-0.2695,23,-1.5804,39,-0.8739,101,1.15423,59,-0.1780,51,-0.4267
ENSG00000115241,PPM1G,59,-0.2220,47,-0.5863,34,-1.1452,79,0.36745,52,-0.4163,102,0.75860
ENSG00000115216,NRBP1,33,-0.9946,37,-0.8132,25,-1.4883,92,0.97688,49,-0.3807,78,0.37994
ENSG00000138002,IFT172,14,-0.1930,4,-2.1250,10,-0.8352,17,0.07794,26,0.76713,24,0.69614
ENSG00000115226,FNDC4,19,-1.7092,32,-0.9354,64,0.14078,82,0.79172,67,0.18955,40,-0.6481
ENSG00000243943,ZNF512,44,0.41574,27,-0.3199,24,-0.5589,35,0.10651,32,-0.0609,39,0.24711
ENSG00000198522,GPN1,14,-0.7353,17,-0.4375,15,-0.6699,28,0.57018,27,0.29742,22,0.01705
ENSG00000119760,SUPT7L,31,-0.6524,33,-0.5817,25,-1.0886,57,0.43818,62,0.41882,60,0.41575
ENSG00000163798,SLC4A1AP,105,-0.0953,48,-1.3015,54,-1.2124,147,0.67590,99,-0.1951,142,0.42952
ENSG00000243147,MRPL33,120,-0.5405,90,-0.9821,216,0.43682,232,0.78203,124,-0.4924,88,-1.0943
ENSG00000158019,BABAM2,19,-0.9820,2,-3.8208,19,-1.0376,50,0.83967,44,0.32864,45,0.42623
ENSG00000075426,FOSL2,0,-7.4922,0,-7.5262,15,0.11132,21,0.93530,24,0.81612,10,-0.5289
ENSG00000213639,PPP1CB,180,-0.4262,148,-0.7347,200,-0.2967,287,0.46177,259,0.14093,236,-0.0065
ENSG00000171103,TRMT61B,11,-0.3831,3,-2.0425,10,-0.5547,15,0.08067,20,0.54944,21,0.73017
ENSG00000163811,WDR43,43,0.43190,52,0.75698,19,-0.9254,23,-0.7280,48,0.59542,44,0.53897
ENSG00000115295,CLIP4,46,0.22221,40,-0.0136,28,-0.5825,43,0.15410,55,0.49043,36,-0.1766
ENSG00000119801,YPEL5,63,-0.8375,35,-1.7359,105,-0.0588,155,0.89557,90,-0.2921,91,-0.3185
ENSG00000213626,LBH,1,-3.6698,3,-2.2800,15,-0.1483,17,0.12795,67,2.59235,3,-2.2574
ENSG00000172954,LCLAT1,2,-2.1844,5,-1.2104,8,-0.7255,12,0.00297,17,0.59223,21,1.10533
ENSG00000158089,GALNT14,1,-2.9637,2,-2.5616,6,-1.2393,13,0.06355,7,-0.8132,32,1.92074
ENSG00000013016,EHD3,21,-2.1480,18,-2.3361,67,-0.4477,120,0.81477,67,-0.4032,118,0.56043
ENSG00000162961,DPY30,69,0.30986,37,-0.6714,46,-0.3512,75,0.69978,37,-0.6633,44,-0.4309
ENSG00000021574,SPAST,75,1.31530,31,-0.1318,15,-1.2973,31,-0.1964,41,0.29677,36,0.09698
ENSG00000119820,YIPF4,158,0.56644,80,-0.5193,65,-0.8905,81,-0.6633,178,0.76058,177,0.86938
ENSG00000115760,BIRC6,140,0.84583,82,-0.0282,38,-1.3040,69,-0.4116,152,0.98174,97,0.26170
ENSG00000152689,RASGRP3,132,4.42437,33,1.07360,3,-2.6236,0,-6.9769,2,-2.8647,8,-1.1502
ENSG00000119812,FAM98A,82,0.11044,53,-0.5783,38,-1.1356,85,0.23046,39,-1.0172,127,0.94424
ENSG00000260025,CRIM1-DT,7,-2.3343,10,-1.7425,38,0.25634,51,1.18703,21,-0.6616,21,-0.7472
ENSG00000150938,CRIM1,25,-1.3720,15,-2.0870,47,-0.4553,72,0.36757,62,0.01818,96,0.83590
ENSG00000171055,FEZ2,187,0.89885,79,-0.4865,60,-0.9678,115,0.14283,78,-0.5072,132,0.35760
ENSG00000115808,STRN,176,1.89375,95,0.77574,19,-1.7826,40,-0.7887,50,-0.2514,63,0.13519
ENSG00000008869,HEATR5B,15,-1.0615,12,-1.4605,18,-0.8609,38,0.47959,41,0.46799,42,0.54812
ENSG00000152133,GPATCH11,115,0.87595,78,0.23461,41,-0.8144,60,-0.2651,70,0.05784,78,0.26659
ENSG00000055332,EIF2AK2,99,-0.0454,141,0.52185,73,-0.5639,76,-0.6148,135,0.45743,148,0.68296
ENSG00000218739,CEBPZOS,35,-0.6384,34,-0.6869,59,0.21097,55,0.10278,61,0.24426,55,0.08158
ENSG00000115816,CEBPZ,150,0.94047,96,0.20681,51,-0.8368,80,-0.1318,66,-0.3905,98,0.26910
ENSG00000003509,NDUFAF7,14,-0.4755,12,-0.6689,8,-1.3089,24,0.55224,25,0.43240,23,0.31529
ENSG00000115828,QPCT,1,-3.6620,0,-6.2848,11,-0.9963,43,2.57896,5,-1.9729,10,-1.1270
ENSG00000163171,CDC42EP3,3,-2.5025,3,-2.6632,15,-0.3973,28,0.99373,36,1.00812,13,-0.6632
ENSG00000138061,CYP1B1,2,-3.4932,41,0.83875,19,-0.4746,6,-2.5638,162,3.84495,3,-3.1865
ENSG00000119787,ATL2,2,-3.4842,7,-1.8179,27,0.17346,26,0.11626,34,0.49932,35,0.63712
