Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000002549,LAP3,6,-2.3297,56,0.99684,53,0.89383,32,0.08278,30,0.00464,23,-0.4074,23,-0.3940,13,-1.2155,16,-0.9802,40,0.50809
ENSG00000118579,MED28,154,1.76699,46,-0.2869,46,-0.2784,56,0.03861,51,-0.1097,41,-0.4470,61,0.15796,34,-0.7365,45,-0.3220,35,-0.7488
ENSG00000163257,DCAF16,83,1.49063,55,0.75855,44,0.39180,33,-0.0582,17,-1.0388,20,-0.8270,17,-1.0616,39,0.19569,28,-0.2971,20,-0.8640
ENSG00000178177,LCORL,6,-2.2770,67,1.37637,98,2.11939,18,-0.7225,2,-3.5355,11,-1.4950,16,-0.9431,8,-1.8844,34,0.24244,30,0.07078
ENSG00000145147,SLIT2,6,-2.5452,13,-1.4423,36,0.03216,17,-1.1367,22,-0.6837,31,-0.1894,16,-1.1539,31,-0.2162,49,0.54218,82,1.72077
ENSG00000163138,PACRGL,6,-1.7466,14,-0.5246,16,-0.3797,21,0.06753,18,-0.1901,17,-0.3080,44,1.25833,29,0.55001,18,-0.1569,20,-0.0035
ENSG00000185774,KCNIP4,6,-3.8548,2,-5.4805,40,-1.1809,34,-1.4230,60,-0.5732,160,1.00309,104,0.29222,112,0.40620,92,0.09346,173,1.34140
ENSG00000280650,KCNIP4-IT1,6,-2.5317,2,-3.9660,72,1.19254,9,-1.9932,10,-1.8308,13,-1.4414,6,-2.5517,15,-1.2496,215,3.63376,17,-1.1279
ENSG00000152990,ADGRA3,6,-2.0574,30,0.30715,101,2.50221,26,0.04623,55,1.28440,5,-2.3011,27,0.09534,2,-3.2563,4,-2.6325,10,-1.5034
ENSG00000109819,PPARGC1A,6,-2.2467,1,-4.1576,43,0.64772,24,-0.2419,34,0.27469,32,0.17231,13,-1.1954,41,0.59410,28,-0.0344,46,0.87279
ENSG00000109606,DHX15,99,0.74014,72,0.21494,71,0.19723,25,-1.3746,45,-0.5226,71,0.19532,90,0.59017,41,-0.6618,45,-0.4965,65,0.06477
ENSG00000181982,CCDC149,6,-1.9442,16,-0.6079,21,-0.1836,21,-0.1282,21,-0.1612,26,0.18719,23,-0.0342,9,-1.4526,42,0.97785,35,0.77352
ENSG00000153012,LGI2,6,-1.5036,1,-3.7204,22,0.38924,12,-0.5562,15,-0.1532,11,-0.6879,11,-0.6391,9,-0.9979,13,-0.4256,44,1.94247
ENSG00000053900,ANAPC4,6,-1.9194,13,-0.8644,44,1.05970,10,-1.2385,16,-0.5049,32,0.53754,42,0.99622,20,-0.1916,29,0.36367,19,-0.2698
ENSG00000250317,SMIM20,6,-2.2231,26,-0.1505,31,0.14369,32,0.19862,71,1.56590,24,-0.2314,28,-0.0154,15,-0.9135,18,-0.6417,29,0.04358
ENSG00000168214,RBPJ,371,1.12706,517,1.73805,235,0.35944,124,-0.6416,107,-0.8702,77,-1.3663,99,-0.9792,119,-0.7104,156,-0.2860,130,-0.6271
ENSG00000109689,STIM2,6,-2.8014,43,0.03291,56,0.46083,27,-0.6568,24,-0.8472,36,-0.2511,40,-0.0815,40,-0.0605,70,0.82267,60,0.64679
ENSG00000169851,PCDH7,497,0.75129,24,-3.8069,208,-0.6353,181,-0.8547,109,-1.6065,316,0.01175,246,-0.3780,359,0.21460,418,0.46331,545,1.05570
ENSG00000047365,ARAP2,101,-0.4922,383,1.73582,238,0.88323,71,-1.0404,41,-1.8506,74,-0.9655,75,-0.9439,55,-1.4145,171,0.33281,160,0.24595
ENSG00000174145,NWD2,7,-1.6450,0,-9.1112,9,-1.2411,11,-0.9475,2,-3.1668,19,-0.1277,17,-0.3436,80,2.34983,24,0.21587,32,0.73018
ENSG00000065882,TBC1D1,89,1.68691,10,-1.8230,44,0.44534,15,-1.1936,22,-0.6317,24,-0.4646,60,0.98570,15,-1.2073,25,-0.4032,29,-0.2017
ENSG00000109787,KLF3,6,-2.0659,64,1.55552,33,0.43647,43,0.87300,29,0.23728,7,-1.9496,29,0.24515,3,-2.9746,26,0.07574,18,-0.5603
ENSG00000109790,KLHL5,6,-2.6066,82,1.32906,39,0.10631,59,0.75668,15,-1.3030,19,-1.0115,39,0.08622,53,0.57911,31,-0.2485,30,-0.3152
ENSG00000157796,WDR19,6,-1.4929,9,-0.9511,24,0.53221,4,-1.9374,22,0.42179,23,0.49890,37,1.25801,11,-0.7047,31,0.97625,10,-0.8826
ENSG00000035928,RFC1,116,-0.3940,448,1.91073,201,0.48338,71,-1.1310,41,-1.9450,57,-1.4550,43,-1.8748,72,-1.1055,160,0.11388,214,0.66546
ENSG00000163682,RPL9,651,-0.5723,895,-0.0754,739,-0.3757,1309,0.53687,2028,1.28804,626,-0.6318,858,-0.1421,1136,0.30547,448,-1.1410,820,-0.2363
ENSG00000121897,LIAS,6,-1.4810,27,0.75747,14,-0.3341,7,-1.3451,18,0.13219,12,-0.5691,14,-0.3004,7,-1.2995,22,0.39927,30,1.06166
ENSG00000163683,SMIM14,186,0.51486,191,0.56169,139,0.05127,126,-0.1095,107,-0.3648,116,-0.2342,89,-0.6536,85,-0.7086,130,-0.0558,157,0.27623
ENSG00000078140,UBE2K,6,-4.5079,78,-0.8575,103,-0.4463,167,0.32054,76,-0.9065,169,0.34422,146,0.10737,176,0.40214,160,0.25063,211,0.80984
ENSG00000121892,PDS5A,270,2.02277,89,0.07721,84,-0.0060,52,-0.7603,38,-1.2328,57,-0.6050,78,-0.1190,61,-0.4975,67,-0.3700,67,-0.3952
ENSG00000078177,N4BP2,6,-1.6023,13,-0.5601,68,2.27717,16,-0.2690,6,-1.7317,8,-1.1884,0,-4.7672,13,-0.5730,26,0.53826,24,0.48140
ENSG00000163697,APBB2,6,-3.2524,237,2.57679,70,0.31123,35,-0.7482,55,-0.0549,49,-0.2449,23,-1.3913,34,-0.7918,41,-0.5195,40,-0.6085
ENSG00000154277,UCHL1,1272,0.42461,109,-3.2815,215,-2.2894,399,-1.3757,809,-0.2962,2523,1.61629,1817,1.02406,1137,0.24144,763,-0.3891,853,-0.2361
ENSG00000064042,LIMCH1,253,-0.3587,953,1.90378,389,0.32332,227,-0.5235,109,-1.6294,122,-1.4678,156,-1.0945,159,-1.0629,345,0.12855,392,0.37694
ENSG00000109133,TMEM33,112,0.39190,78,-0.1786,83,-0.0837,79,-0.1591,55,-0.7305,135,0.69262,97,0.15277,106,0.30247,66,-0.4553,78,-0.2157
ENSG00000014824,SLC30A9,7,-4.0086,77,-0.4995,77,-0.5132,58,-0.9490,95,-0.1822,127,0.27359,168,0.74178,117,0.15351,101,-0.0866,173,0.91145
ENSG00000124406,ATP8A1,107,-0.7574,334,1.06998,84,-1.1232,112,-0.6904,86,-1.0881,130,-0.4655,338,1.09119,273,0.72526,147,-0.2666,155,-0.2042
ENSG00000183783,KCTD8,6,-2.1410,12,-1.2119,36,0.46479,28,0.09212,22,-0.3154,43,0.76250,14,-0.9569,22,-0.2737,32,0.27251,39,0.70754
ENSG00000151806,GUF1,6,-2.1363,29,0.16299,12,-1.1534,22,-0.3049,38,0.56547,17,-0.6432,26,-0.0145,32,0.27824,41,0.71034,34,0.43672
ENSG00000163281,GNPDA2,6,-1.8976,7,-1.6745,20,-0.1661,9,-1.3757,21,-0.0757,31,0.50565,43,1.07593,35,0.70735,30,0.48013,22,-0.0503
ENSG00000163285,GABRG1,495,2.39232,54,-1.3396,185,0.56802,131,0.00099,145,0.17123,28,-2.3331,76,-0.8252,66,-1.0430,25,-2.4527,114,-0.2295
ENSG00000260878,AC104072.1,6,-2.5150,2,-4.1555,65,1.03171,33,-0.0606,57,0.80473,24,-0.5612,26,-0.4412,28,-0.3289,19,-0.8725,60,1.04040
ENSG00000151834,GABRA2,6,-4.2779,17,-2.8224,338,1.83602,98,-0.2723,167,0.58447,74,-0.7098,49,-1.3265,50,-1.2892,68,-0.8350,207,1.09988
ENSG00000109158,GABRA4,6,-3.6913,1,-5.7466,63,-0.3302,36,-1.1529,37,-1.1186,86,0.16951,45,-0.8387,73,-0.0951,113,0.59835,197,1.93034
ENSG00000163288,GABRB1,155,0.95434,29,-1.6519,178,1.19298,81,-0.1091,62,-0.5222,40,-1.1928,33,-1.4759,42,-1.1136,122,0.55124,106,0.36261
ENSG00000260918,AC107398.3,121,-0.3490,28,-2.5061,259,0.88967,171,0.20626,131,-0.2215,112,-0.4597,141,-0.1043,169,0.17890,155,0.04797,185,0.36816
ENSG00000169019,COMMD8,6,-1.6522,9,-1.1501,18,-0.0532,7,-1.4719,36,1.05603,36,1.06057,13,-0.5910,31,0.76557,16,-0.2334,18,-0.0903
ENSG00000170448,NFXL1,6,-1.7169,19,-0.0430,33,0.83302,17,-0.2150,8,-1.2779,13,-0.6948,16,-0.3643,12,-0.7058,45,1.37117,24,0.32988
ENSG00000109171,SLAIN2,90,1.44308,21,-0.8599,49,0.40131,55,0.60867,19,-1.0710,21,-0.8616,17,-1.2333,35,-0.1137,37,-0.0229,36,-0.0929
ENSG00000075539,FRYL,6,-3.8647,419,2.93595,140,0.76022,37,-1.3061,21,-2.1153,43,-1.0762,52,-0.8012,33,-1.4994,106,0.30726,53,-0.8525
ENSG00000109180,OCIAD1,255,-0.1953,204,-0.5413,176,-0.7648,154,-0.9754,237,-0.3108,412,0.57591,486,0.85264,254,-0.2032,235,-0.3267,382,0.50976
ENSG00000145247,OCIAD2,48,0.31529,1,-5.1748,16,-1.3702,53,0.46248,70,0.91398,41,0.05789,48,0.29511,37,-0.0986,25,-0.7149,49,0.37138
ENSG00000109184,DCUN1D4,6,-3.0922,35,-0.5780,87,0.86396,41,-0.3331,34,-0.6210,62,0.29962,75,0.61182,70,0.49542,43,-0.2669,55,0.12093
ENSG00000163069,SGCB,103,0.65041,135,1.11163,99,0.59401,55,-0.3404,60,-0.2151,47,-0.5974,63,-0.1377,63,-0.1346,38,-0.9035,46,-0.6581
ENSG00000109189,USP46,6,-4.2140,61,-0.9195,109,-0.0363,122,0.14203,97,-0.2154,108,-0.0474,105,-0.0928,146,0.43534,107,-0.0632,182,0.92328
ENSG00000226950,DANCR,6,-2.3345,25,-0.3162,27,-0.1611,36,0.26554,70,1.39986,37,0.30212,42,0.50386,31,0.02196,8,-1.9048,26,-0.2669
ENSG00000184178,SCFD2,6,-1.4551,5,-1.7553,9,-0.8940,7,-1.1777,17,0.06274,32,1.07623,44,1.64002,9,-0.9302,15,-0.1875,19,0.22118
ENSG00000145216,FIP1L1,407,2.47018,86,-0.2825,94,-0.1489,33,-1.7253,33,-1.7174,38,-1.5069,57,-0.9247,54,-1.0017,89,-0.2346,123,0.30977
ENSG00000072201,LNX1,6,-3.2835,0,-6.8618,45,-0.4029,35,-0.8035,43,-0.4894,97,0.82535,51,-0.2202,58,-0.0220,73,0.34669,118,1.37682
ENSG00000134853,PDGFRA,6,-1.8949,46,1.16178,31,0.53346,45,1.15030,23,0.03802,4,-2.4649,32,0.55804,5,-2.2207,7,-1.6965,24,0.10354
ENSG00000128039,SRD5A3,6,-1.8775,52,1.39985,14,-0.6716,12,-0.8934,12,-0.9505,21,-0.0607,34,0.66007,23,0.03067,19,-0.1981,25,0.24598
ENSG00000134851,TMEM165,6,-3.1003,282,3.28116,41,-0.3603,16,-1.7785,32,-0.7173,20,-1.4548,56,0.13664,23,-1.2311,49,-0.0728,21,-1.4401
ENSG00000134852,CLOCK,120,0.13687,61,-0.9118,102,-0.1241,117,0.09500,88,-0.3521,90,-0.3061,59,-0.9527,73,-0.6273,154,0.54525,173,0.84422
ENSG00000090989,EXOC1,6,-3.7912,112,0.48165,128,0.69959,24,-1.8511,73,-0.2138,88,0.08974,96,0.23288,40,-1.1212,131,0.74167,108,0.47264
ENSG00000174799,CEP135,6,-1.4995,25,0.59081,29,0.82019,9,-1.0050,17,0.00683,7,-1.4008,1,-3.8183,15,-0.2184,31,0.98597,24,0.64678
ENSG00000157426,AASDH,6,-2.1736,31,0.19892,89,2.05902,21,-0.4158,15,-0.9080,19,-0.5370,25,-0.1435,9,-1.5999,25,-0.1046,29,0.13701
ENSG00000128059,PPAT,6,-1.6443,9,-1.1559,36,1.06007,12,-0.7315,22,0.25828,14,-0.4888,22,0.26607,4,-2.1444,15,-0.3402,34,1.08710
ENSG00000128050,PAICS,7,-2.4978,41,0.15511,59,0.74776,38,0.02657,71,1.07385,22,-0.7741,42,0.18298,25,-0.5816,20,-0.9245,41,0.19162
ENSG00000174780,SRP72,97,-0.3761,163,0.45009,98,-0.3600,85,-0.5802,64,-1.0010,127,0.04881,97,-0.3702,91,-0.4693,172,0.53816,181,0.70549
ENSG00000171476,HOPX,6,-4.9803,5,-5.3131,125,-0.6757,156,-0.3378,379,1.11151,174,-0.1683,70,-1.5440,291,0.65605,73,-1.4841,426,1.57840
ENSG00000084093,REST,6,-2.0550,114,2.78563,70,1.75187,26,0.08782,5,-2.2346,1,-3.8399,6,-2.0914,0,-5.2690,12,-1.0563,17,-0.6877
ENSG00000047315,POLR2B,6,-3.2476,48,-0.2802,37,-0.6715,37,-0.6786,69,0.31204,84,0.62356,84,0.62440,52,-0.1518,71,0.33811,70,0.37174
ENSG00000163453,IGFBP7,6,-3.2669,47,-0.3175,190,2.07799,118,1.17960,140,1.48038,13,-2.2115,49,-0.2599,29,-1.0600,6,-3.2908,19,-1.7582
ENSG00000150471,ADGRL3,199,0.99066,58,-0.9726,123,0.19127,106,-0.0402,69,-0.7032,70,-0.6782,113,0.05915,94,-0.2383,121,0.16516,123,0.21130
ENSG00000145242,EPHA5,6,-2.8832,2,-4.4508,23,-1.0275,48,0.12384,16,-1.5041,48,0.10961,165,2.33343,45,0.03331,70,0.73537,33,-0.5104
ENSG00000145241,CENPC,6,-3.3761,113,0.97885,171,1.71707,29,-1.1545,26,-1.3492,24,-1.4432,28,-1.2298,27,-1.2601,145,1.41759,58,-0.1137
ENSG00000033178,UBA6,121,1.14209,108,0.95393,105,0.90596,31,-1.0017,19,-1.7281,34,-0.8974,56,-0.1223,42,-0.5814,80,0.44264,35,-0.9236
ENSG00000083896,YTHDC1,6,-5.0391,355,0.96678,301,0.68219,207,0.07625,94,-1.1392,127,-0.6890,93,-1.1602,131,-0.6367,274,0.52805,292,0.72556
ENSG00000132467,UTP3,6,-2.7123,36,-0.1455,46,0.25295,22,-0.8628,12,-1.7938,41,0.06546,46,0.23133,27,-0.5958,49,0.35037,74,1.21628
ENSG00000018189,RUFY3,212,-0.9393,446,0.21494,320,-0.3074,217,-0.9052,303,-0.3937,477,0.32408,379,-0.0432,336,-0.2354,478,0.32589,559,0.66739
ENSG00000132463,GRSF1,6,-4.0227,79,-0.3408,42,-1.2946,66,-0.6042,91,-0.1065,154,0.73890,156,0.76617,115,0.26252,87,-0.1878,139,0.65066
ENSG00000173542,MOB1B,349,3.40982,17,-1.9552,59,-0.0682,21,-1.6020,22,-1.5605,28,-1.1622,36,-0.8265,14,-2.2072,46,-0.4299,41,-0.6850
ENSG00000156136,DCK,91,1.56483,11,-1.7390,17,-1.1679,25,-0.5434,33,-0.1608,47,0.40612,49,0.48837,23,-0.7101,34,-0.0734,34,-0.1252
ENSG00000080493,SLC4A4,6,-4.4073,34,-1.9951,642,3.07108,236,1.01383,155,0.31097,15,-3.1779,13,-3.3230,22,-2.5942,54,-1.2984,112,-0.2261
ENSG00000163626,COX18,6,-1.4360,25,0.67678,12,-0.5014,13,-0.3821,30,0.98988,22,0.47424,13,-0.3438,9,-0.8874,15,-0.1357,17,0.11404
ENSG00000132466,ANKRD17,626,1.44078,209,-0.3793,336,0.37457,184,-0.5747,71,-2.0061,198,-0.4666,116,-1.2688,132,-1.0756,395,0.63908,331,0.39194
ENSG00000163738,MTHFD2L,6,-1.3528,29,1.03774,28,0.93069,14,-0.0966,18,0.21454,8,-1.0562,5,-1.7149,17,0.11536,15,-0.0276,15,-0.0188
ENSG00000169116,PARM1,6,-3.2273,0,-8.6711,36,-0.7043,32,-0.8516,32,-0.8794,115,1.18663,15,-1.9520,83,0.63240,86,0.69233,107,1.23466
ENSG00000163743,RCHY1,110,1.44231,20,-1.2715,23,-1.0388,37,-0.3478,65,0.54236,40,-0.2224,47,0.01150,64,0.52243,39,-0.2505,32,-0.6176
ENSG00000138769,CDKL2,166,1.38596,31,-1.3017,43,-0.7910,44,-0.7709,27,-1.4983,69,-0.0898,47,-0.6625,47,-0.6564,110,0.67568,107,0.71246
ENSG00000138757,G3BP2,381,0.35600,94,-1.7967,174,-0.8731,207,-0.6049,203,-0.6336,383,0.36538,436,0.57553,285,-0.1103,342,0.18412,426,0.61495
ENSG00000138768,USO1,6,-3.9100,106,0.25574,90,-0.0117,54,-0.7888,53,-0.8339,108,0.28970,82,-0.1442,93,0.03865,121,0.47194,140,0.82029
ENSG00000198301,SDAD1,6,-3.5879,48,-0.6452,92,0.39329,39,-0.9470,21,-1.8284,94,0.41237,50,-0.5852,44,-0.7672,151,1.22161,125,1.04462
ENSG00000138750,NUP54,6,-1.3051,28,1.00235,8,-0.9079,5,-1.6009,6,-1.2886,9,-0.7438,33,1.29840,15,-0.0324,15,-0.0155,20,0.50325
ENSG00000138760,SCARB2,231,0.69997,432,1.82241,86,-0.8512,84,-0.9023,105,-0.5579,107,-0.5201,200,0.45872,82,-0.9310,98,-0.6545,113,-0.4913
ENSG00000189157,FAM47E,135,2.94760,11,-1.3308,24,-0.2338,4,-2.8595,21,-0.4031,11,-1.3887,26,-0.0927,16,-0.7936,17,-0.7680,20,-0.5538
ENSG00000138758,SEPTIN11,474,0.57433,161,-1.1159,390,0.25703,347,0.06786,122,-1.5327,224,-0.6135,206,-0.7399,296,-0.1853,504,0.67738,466,0.62103
ENSG00000118816,CCNI,781,-0.4892,733,-0.5854,911,-0.2494,1740,0.79896,1306,0.32403,776,-0.4979,489,-1.2028,1561,0.61645,1193,0.17703,1125,0.09392
ENSG00000138764,CCNG2,83,0.87014,25,-1.0201,43,-0.2057,40,-0.3027,35,-0.4907,26,-0.9777,57,0.26108,110,1.35398,30,-0.7201,43,-0.2105
ENSG00000138767,CNOT6L,6,-2.6230,49,0.43144,48,0.41192,39,0.07327,15,-1.3522,17,-1.1966,41,0.16199,36,-0.0267,48,0.41206,54,0.70285
ENSG00000169288,MRPL1,6,-4.0451,58,-0.8232,95,-0.0641,53,-0.9724,42,-1.3264,159,0.77057,68,-0.5945,85,-0.2407,164,0.81808,181,1.15208
ENSG00000138756,BMP2K,6,-2.3003,28,-0.0704,143,2.92938,38,0.39649,22,-0.4729,18,-0.7895,21,-0.5524,12,-1.4082,21,-0.5304,9,-1.8610
ENSG00000163291,PAQR3,6,-2.1014,28,0.11035,22,-0.2658,15,-0.7911,22,-0.2469,20,-0.4191,61,1.43937,26,0.00836,21,-0.3085,32,0.35764
ENSG00000152784,PRDM8,6,-3.2668,18,-1.7843,10,-2.5588,40,-0.5736,64,0.16419,146,1.56576,10,-2.5643,89,0.69317,87,0.66475,83,0.66117
ENSG00000273156,AC124016.2,6,-2.3879,6,-2.4712,17,-0.8982,42,0.43794,37,0.23284,20,-0.6570,33,0.07208,56,0.92985,22,-0.5830,54,1.02096
ENSG00000138668,HNRNPD,11,-3.9617,127,-0.4105,147,-0.1875,233,0.55464,204,0.33037,120,-0.4960,216,0.42753,154,-0.1110,175,0.08363,217,0.48994
ENSG00000152795,HNRNPDL,259,-0.5868,522,0.52441,426,0.19439,205,-0.9402,320,-0.2578,295,-0.3849,563,0.65161,383,0.02543,387,0.04247,394,0.07606
ENSG00000145293,ENOPH1,96,-0.1402,160,0.68619,40,-1.4762,76,-0.4986,155,0.63322,117,0.17457,138,0.43392,106,0.01703,74,-0.5533,96,-0.1482
ENSG00000249242,TMEM150C,6,-3.2911,24,-1.3703,72,0.32575,51,-0.2163,33,-0.8976,127,1.27373,50,-0.2649,62,0.08546,95,0.78168,64,0.14204
ENSG00000145284,SCD5,645,0.60065,824,1.01537,423,-0.0813,465,0.06659,442,-0.0120,294,-0.6444,621,0.53698,387,-0.2198,271,-0.7703,263,-0.8834
ENSG00000138674,SEC31A,88,0.28161,57,-0.4023,87,0.25539,37,-1.0410,55,-0.4472,85,0.22421,83,0.17878,49,-0.6295,81,0.14086,95,0.45635
ENSG00000251022,THAP9-AS1,6,-1.8834,26,0.23621,32,0.59031,7,-1.7716,12,-0.9100,25,0.15924,51,1.35982,31,0.53250,20,-0.1515,18,-0.3928
ENSG00000189308,LIN54,6,-1.4569,21,0.33562,13,-0.3877,19,0.19015,8,-1.1432,7,-1.2586,11,-0.6644,27,0.80413,13,-0.3390,29,1.04710
ENSG00000138663,COPS4,6,-3.1939,25,-1.1830,39,-0.5133,24,-1.2690,70,0.39181,88,0.76689,90,0.80209,85,0.70377,52,-0.0813,62,0.21814
ENSG00000163319,MRPS18C,6,-3.0827,42,-0.2969,33,-0.6527,36,-0.5557,88,0.89285,74,0.59972,62,0.32473,65,0.38513,26,-1.0089,64,0.40379
ENSG00000163624,CDS1,301,2.32871,2,-5.2839,50,-0.7496,36,-1.2539,62,-0.4329,99,0.31971,30,-1.5192,64,-0.3721,76,-0.0981,88,0.13251
ENSG00000163625,WDFY3,6,-3.8414,141,0.79744,156,0.97992,71,-0.2912,75,-0.2069,57,-0.6325,92,0.09841,59,-0.5818,79,-0.1274,105,0.35395
ENSG00000180769,WDFY3-AS2,6,-2.1380,39,0.60492,71,1.65820,56,1.23827,40,0.65685,12,-1.1422,7,-1.9661,8,-1.7565,3,-2.9850,25,-0.1250
ENSG00000109339,MAPK10,231,-0.7760,74,-2.4729,327,-0.2379,276,-0.4972,339,-0.1818,558,0.62135,320,-0.2684,403,0.09300,620,0.79924,517,0.56339
ENSG00000163629,PTPN13,6,-2.9731,154,2.05791,133,1.77421,37,-0.3951,27,-0.8299,15,-1.7529,12,-2.0136,11,-2.1631,28,-0.7951,48,0.03391
ENSG00000172493,AFF1,87,1.70737,46,0.58926,45,0.56303,24,-0.4164,24,-0.4189,36,0.18722,16,-1.0512,10,-1.7414,16,-1.0173,23,-0.5640
ENSG00000145332,KLHL8,6,-2.8594,37,-0.2780,44,0.01517,37,-0.2421,37,-0.2377,33,-0.4510,25,-0.8277,32,-0.4564,67,0.68992,81,1.17406
ENSG00000198189,HSD17B11,6,-2.1794,33,0.30196,53,1.08407,9,-1.5790,24,-0.1721,40,0.62961,35,0.40097,13,-1.0722,16,-0.8442,35,0.43518
ENSG00000170502,NUDT9,6,-2.8035,37,-0.1994,28,-0.6187,19,-1.1836,43,0.04568,50,0.28516,72,0.87494,34,-0.3157,35,-0.2771,68,0.91098
ENSG00000152583,SPARCL1,1556,-1.5879,2114,-1.1283,11700,1.67509,4565,0.06067,3880,-0.1960,3796,-0.2306,3183,-0.5045,1503,-1.6388,3656,-0.2892,6191,0.63193
ENSG00000118785,SPP1,158,0.21668,1153,4.95577,15,-3.2395,12,-3.6021,39,-1.9054,24,-2.6366,72,-1.0023,10,-3.7981,17,-3.0778,9,-4.1066
ENSG00000118762,PKD2,6,-1.7155,43,1.25136,35,0.93083,16,-0.3180,36,0.98183,14,-0.5391,20,-0.0051,9,-1.1071,18,-0.1173,10,-1.0804
ENSG00000163644,PPM1K,254,0.11152,173,-0.4901,362,0.68672,305,0.40439,176,-0.4661,200,-0.2639,107,-1.2243,225,-0.0829,276,0.24041,265,0.19823
ENSG00000138642,HERC6,6,-1.6644,2,-3.3251,32,0.81557,12,-0.6428,16,-0.2332,34,0.92208,29,0.65977,12,-0.7583,13,-0.5957,27,0.64346
ENSG00000145337,PYURF,6,-3.6370,108,0.59811,33,-1.2651,51,-0.5779,148,1.12363,89,0.27058,95,0.38156,71,-0.0777,38,-1.0283,92,0.36671
ENSG00000138641,HERC3,6,-2.3805,14,-1.2094,19,-0.7758,31,-0.0029,26,-0.2869,37,0.26859,28,-0.1603,85,1.69380,25,-0.3654,37,0.27514
ENSG00000177432,NAP1L5,284,0.30105,14,-4.2006,83,-1.5860,141,-0.7960,199,-0.2644,405,0.89012,91,-1.4500,330,0.55045,280,0.28242,380,0.90269
ENSG00000138640,FAM13A,95,0.65681,4,-3.8941,90,0.56937,29,-1.1842,32,-1.0584,74,0.25751,43,-0.6083,26,-1.3631,102,0.78026,100,0.86149
ENSG00000185477,GPRIN3,6,-1.5382,6,-1.5644,30,0.88915,31,0.89055,7,-1.4491,6,-1.4943,24,0.50536,24,0.51286,15,-0.2791,22,0.39751
ENSG00000145335,SNCA,602,0.74394,85,-2.2605,79,-2.3765,278,-0.4921,307,-0.3420,612,0.77157,572,0.65786,486,0.39076,439,0.22319,367,-0.0653
ENSG00000163104,SMARCAD1,83,1.30801,41,0.12933,57,0.64486,35,-0.1387,8,-2.2531,31,-0.3231,24,-0.7125,13,-1.6265,30,-0.3501,48,0.41254
ENSG00000163110,PDLIM5,6,-3.4043,87,0.50288,266,2.59862,121,1.05858,85,0.47143,6,-3.3728,37,-0.8133,13,-2.4079,14,-2.2613,32,-1.1188
ENSG00000138696,BMPR1B,6,-2.0509,23,-0.1107,92,2.29083,48,1.05056,33,0.45220,9,-1.5009,18,-0.4744,2,-3.6213,5,-2.4222,20,-0.4071
ENSG00000182168,UNC5C,6,-1.3075,62,2.53091,7,-1.0638,5,-1.5196,5,-1.5632,7,-1.1322,23,0.69948,10,-0.6505,12,-0.2918,13,-0.1789
ENSG00000138698,RAP1GDS1,101,-0.2007,161,0.54705,59,-1.0126,57,-1.0750,106,-0.1169,230,1.15877,153,0.46897,114,-0.0044,89,-0.3896,94,-0.3344
ENSG00000168785,TSPAN5,6,-4.6729,185,0.30497,111,-0.4991,96,-0.7284,104,-0.6046,189,0.33292,150,-0.0298,208,0.48882,224,0.61624,206,0.54142
ENSG00000151247,EIF4E,6,-4.0230,64,-0.6562,78,-0.3592,108,0.16024,110,0.18260,120,0.33395,103,0.07793,139,0.56568,104,0.10257,122,0.39528
ENSG00000164024,METAP1,6,-2.2467,11,-1.4391,13,-1.1878,8,-1.8299,25,-0.2148,47,0.78572,31,0.14071,50,0.89804,32,0.16159,46,0.88540
ENSG00000197894,ADH5,6,-3.4704,67,0.00271,89,0.46516,80,0.28855,79,0.26325,86,0.41659,79,0.27542,50,-0.4353,36,-0.9592,80,0.33710
ENSG00000109270,LAMTOR3,102,0.76277,18,-1.9166,44,-0.5582,54,-0.2624,94,0.63630,79,0.33982,51,-0.3387,36,-0.8676,61,-0.0518,80,0.41453
ENSG00000164031,DNAJB14,131,-0.4872,113,-0.7210,130,-0.5035,112,-0.7282,95,-0.9836,195,0.13176,118,-0.6499,182,0.02580,274,0.69054,311,1.05083
ENSG00000164032,H2AFZ,83,-0.9271,51,-1.6609,64,-1.3193,71,-1.1574,206,0.49419,227,0.65578,243,0.77137,245,0.77995,88,-0.8439,195,0.45316
ENSG00000138814,PPP3CA,876,-0.4705,128,-3.3305,834,-0.5471,935,-0.3711,676,-0.8686,968,-0.3157,1219,0.04613,1458,0.33367,2111,0.95144,1910,0.90042
ENSG00000254531,AP001816.1,6,-1.5184,9,-1.0305,4,-2.0946,11,-0.6638,23,0.45243,24,0.53062,33,1.06140,27,0.70496,13,-0.4234,20,0.24586
ENSG00000109320,NFKB1,6,-1.5979,40,1.30197,32,0.92451,13,-0.5318,8,-1.2571,14,-0.4022,10,-0.9550,16,-0.2209,22,0.27275,20,0.16673
