Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000121892,PDS5A,55,0.19311,40,-0.2887,54,0.16208,100,1.21189,25,-1.0020,40,-0.3021,33,-0.6690,28,-0.8662,78,0.77873
ENSG00000163697,APBB2,102,1.59218,53,0.42749,21,-1.0168,38,-0.0893,68,0.85799,30,-0.4664,26,-0.7225,17,-1.3001,22,-0.9154
ENSG00000154277,UCHL1,1425,1.39106,202,-1.7472,2102,2.16612,409,-0.6796,320,-1.0575,495,-0.3840,429,-0.6694,321,-1.0511,182,-1.9044
ENSG00000064042,LIMCH1,260,0.22405,487,1.30209,242,0.10878,338,0.65972,131,-0.8496,186,-0.3117,160,-0.6012,101,-1.2438,197,-0.2176
ENSG00000109133,TMEM33,79,0.47105,19,-1.7251,82,0.53085,60,0.02039,32,-0.9408,28,-1.1409,113,1.28664,40,-0.6115,26,-1.2340
ENSG00000014824,SLC30A9,4,-4.0789,38,-0.8582,137,1.24750,57,-0.2138,34,-1.0240,87,0.46047,95,0.69745,48,-0.4938,61,-0.1068
ENSG00000124406,ATP8A1,99,0.13432,83,-0.1345,226,1.57181,106,0.25632,37,-1.3718,105,0.24032,85,-0.1189,49,-0.9499,32,-1.6057
ENSG00000183783,KCTD8,4,-2.1978,0,-7.1034,42,1.45180,31,0.90069,1,-3.8444,10,-0.8903,32,1.12457,12,-0.5708,15,-0.2763
ENSG00000151806,GUF1,8,-1.5222,12,-0.9916,14,-0.6807,38,0.86411,53,1.45612,7,-1.7013,27,0.33598,16,-0.5257,22,-0.0224
ENSG00000163285,GABRG1,23,-1.7976,63,-0.2939,44,-0.8496,42,-0.9243,120,0.76309,80,0.08438,104,0.59151,67,-0.1799,110,0.61650
ENSG00000260878,AC104072.1,62,0.95675,6,-2.6023,34,-0.0177,23,-0.6220,37,0.10424,32,-0.1104,58,0.98990,16,-1.2046,21,-0.7839
ENSG00000151834,GABRA2,65,-0.8832,27,-2.2031,41,-1.5656,114,-0.0146,89,-0.3950,178,0.72485,203,1.13028,68,-0.8167,159,0.53009
ENSG00000109158,GABRA4,6,-3.0341,3,-3.7201,87,1.01576,112,1.47762,5,-3.1301,79,0.85171,73,0.83939,17,-1.5026,15,-1.7425
ENSG00000163288,GABRB1,75,0.26495,20,-1.7660,52,-0.2993,117,1.02366,50,-0.3615,83,0.43665,74,0.28948,16,-2.0265,71,0.19132
ENSG00000260918,AC107398.3,4,-4.4690,31,-1.5591,147,0.86486,192,1.34541,49,-0.8786,88,0.02272,110,0.42611,48,-0.9097,91,0.07086
ENSG00000109171,SLAIN2,25,0.03409,17,-0.5746,11,-1.2695,32,0.42456,7,-1.8138,34,0.52611,25,0.02378,17,-0.6230,54,1.31083
ENSG00000075539,FRYL,38,-0.3106,77,0.84587,41,-0.1911,104,1.37565,42,-0.1437,23,-1.0723,39,-0.3165,11,-2.1057,49,0.07713
ENSG00000109180,OCIAD1,195,-0.0597,146,-0.5055,477,1.47537,188,-0.1115,197,-0.0424,264,0.43298,166,-0.3487,126,-0.7316,95,-1.1665
ENSG00000145247,OCIAD2,77,1.17585,26,-0.5725,32,-0.2790,28,-0.4773,33,-0.2015,37,-0.0563,37,-0.0322,42,0.18074,30,-0.3720
ENSG00000109184,DCUN1D4,4,-3.2827,23,-0.8111,66,0.87140,52,0.46315,14,-1.5020,33,-0.2753,68,1.08595,28,-0.5273,34,-0.2164
ENSG00000163069,SGCB,4,-3.5492,54,0.29335,45,-0.0112,58,0.40943,49,0.11296,67,0.63489,56,0.37460,38,-0.2826,27,-0.8008
ENSG00000109189,USP46,4,-4.4068,88,0.11521,89,0.13288,134,0.81303,35,-1.3036,111,0.48230,122,0.75767,45,-0.9173,70,-0.2520
ENSG00000226950,DANCR,4,-3.3227,38,-0.0370,38,-0.0278,33,-0.2353,39,0.00603,111,1.84739,21,-1.0192,61,0.75723,20,-0.9931
ENSG00000145216,FIP1L1,4,-3.5796,53,0.22093,63,0.48923,84,0.99757,26,-0.8909,44,-0.0879,58,0.41778,20,-1.2742,53,0.21437
ENSG00000072201,LNX1,4,-2.9063,0,-5.4922,87,1.93207,40,0.53794,5,-2.5575,42,0.61259,38,0.51388,13,-1.2058,21,-0.4859
ENSG00000134851,TMEM165,56,0.08905,142,1.71759,31,-0.8368,50,-0.0801,119,1.37971,26,-1.0715,26,-1.1940,29,-0.9122,23,-1.2630
ENSG00000134852,CLOCK,4,-4.2268,33,-1.2227,74,0.04106,123,0.87864,36,-1.0956,67,-0.1196,117,0.92300,37,-1.0520,118,0.79665
ENSG00000090989,EXOC1,15,-1.6250,32,-0.4469,61,0.56826,88,1.18519,40,-0.1205,20,-1.1560,46,0.10511,19,-1.2392,65,0.66333
ENSG00000128059,PPAT,4,-2.7512,22,-0.2619,24,-0.1012,40,0.71144,31,0.26125,29,0.14482,41,0.88686,8,-1.7634,20,-0.4253
ENSG00000128050,PAICS,4,-3.2248,25,-0.5668,55,0.66888,19,-0.9945,65,0.97296,68,1.04606,36,0.00696,27,-0.4731,27,-0.4549
ENSG00000174780,SRP72,339,1.89242,102,-0.2010,120,0.06117,132,0.20644,77,-0.6416,95,-0.3072,82,-0.6051,39,-1.6588,90,-0.3878
ENSG00000171476,HOPX,4,-6.1340,13,-4.4852,207,-0.4349,144,-0.9857,155,-0.8794,1043,2.47999,324,0.31939,272,-0.0037,237,-0.2173
ENSG00000084093,REST,4,-2.7572,78,1.90228,4,-2.6281,24,-0.1398,49,1.03159,5,-2.2820,16,-0.7790,10,-1.4581,55,1.23794
ENSG00000047315,POLR2B,4,-3.4057,14,-1.6176,88,1.27795,58,0.55207,52,0.37872,61,0.64005,41,0.00065,26,-0.6911,26,-0.6990
ENSG00000163453,IGFBP7,194,0.67939,123,-0.0680,29,-2.2229,31,-2.1580,467,2.36408,60,-1.1580,112,-0.2307,80,-0.7266,71,-0.9134
ENSG00000150471,ADGRL3,17,-2.0703,52,-0.4119,128,1.06749,90,0.46393,66,-0.0369,80,0.27391,78,0.25929,33,-1.0902,53,-0.3669
ENSG00000145242,EPHA5,23,0.23652,1,-3.6586,63,2.01116,29,0.60437,5,-1.8951,16,-0.3092,23,0.23621,7,-1.6488,9,-1.1190
ENSG00000145241,CENPC,4,-3.7355,62,0.30657,40,-0.4052,182,2.28032,9,-2.5983,26,-1.0731,25,-1.1747,38,-0.4921,105,1.18669
ENSG00000033178,UBA6,4,-3.0912,52,0.72732,36,0.14238,72,1.31602,44,0.44949,9,-1.8684,35,0.10106,15,-1.1891,29,-0.2280
ENSG00000083896,YTHDC1,204,0.02331,659,2.12923,94,-1.1811,286,0.57780,68,-1.6565,80,-1.4221,153,-0.4738,82,-1.3814,232,0.22829
ENSG00000132467,UTP3,9,-1.7929,21,-0.5128,44,0.69110,51,0.96350,37,0.40112,24,-0.2836,27,-0.1253,23,-0.3403,25,-0.2078
ENSG00000018189,RUFY3,157,-0.6094,192,-0.2979,420,0.99444,322,0.53725,199,-0.2407,150,-0.6767,272,0.29728,155,-0.6288,176,-0.4311
ENSG00000132463,GRSF1,9,-3.0035,66,-0.1116,139,1.12553,66,-0.1096,49,-0.5853,105,0.63391,80,0.20635,55,-0.3926,62,-0.2273
ENSG00000173542,MOB1B,4,-2.9748,14,-1.1644,41,0.48903,39,0.41838,23,-0.4304,45,0.63115,49,0.92694,12,-1.3854,27,-0.1914
ENSG00000156136,DCK,4,-2.0816,3,-2.4346,43,1.62934,25,0.67618,17,0.04540,33,1.17763,11,-0.6801,11,-0.6443,7,-1.3191
ENSG00000080493,SLC4A4,4,-5.3358,61,-1.4479,13,-3.6557,84,-0.9731,218,0.54039,238,0.68679,296,1.27941,80,-1.0382,276,0.94277
ENSG00000132466,ANKRD17,325,0.90094,123,-0.6646,149,-0.3764,346,1.01248,76,-1.3997,168,-0.1882,148,-0.4218,88,-1.1704,316,0.85295
ENSG00000169116,PARM1,45,0.06521,4,-3.5410,96,1.33370,40,-0.1488,1,-5.1221,30,-0.5837,92,1.52885,20,-1.2161,17,-1.4296
ENSG00000163743,RCHY1,4,-2.9767,15,-1.1139,34,0.17122,13,-1.2323,28,-0.1242,37,0.29098,60,1.35470,25,-0.2828,29,-0.0816
ENSG00000138769,CDKL2,10,-1.9349,20,-0.9658,59,0.71606,112,1.89007,3,-3.5885,24,-0.7073,47,0.40171,13,-1.6049,44,0.23304
ENSG00000138757,G3BP2,200,0.21275,111,-0.7151,418,1.49017,183,0.06838,109,-0.7506,139,-0.3716,214,0.36939,85,-1.1243,82,-1.1828
ENSG00000138768,USO1,4,-3.8830,54,-0.0904,64,0.17398,125,1.32563,47,-0.3142,36,-0.7172,65,0.23416,43,-0.4480,69,0.30803
ENSG00000198301,SDAD1,4,-3.2644,20,-0.9156,77,1.23194,71,1.07572,16,-1.3045,49,0.43474,34,-0.1594,10,-1.9633,57,0.68987
ENSG00000138760,SCARB2,131,0.28754,168,0.69515,115,0.07421,90,-0.3082,141,0.40767,91,-0.3069,127,0.25825,45,-1.3703,64,-0.8313
ENSG00000138758,SEPTIN11,117,-1.1687,287,0.22548,243,-0.0437,450,0.98223,143,-0.8680,173,-0.5765,214,-0.2755,167,-0.6280,489,1.13046
ENSG00000118816,CCNI,1084,-0.0048,523,-1.1377,647,-0.8128,1061,-0.0397,549,-1.0631,886,-0.3249,1650,0.80023,1283,0.26720,1545,0.57464
ENSG00000138764,CCNG2,9,-2.0823,20,-0.9972,34,-0.1790,74,1.11091,21,-0.9255,62,0.81226,32,-0.2739,30,-0.3366,64,0.86260
ENSG00000138767,CNOT6L,32,0.10907,24,-0.3862,34,0.20368,42,0.53015,24,-0.3876,20,-0.6143,29,-0.0519,19,-0.7227,48,0.77328
ENSG00000169288,MRPL1,65,0.46831,24,-1.1144,98,1.16927,95,1.11170,18,-1.4774,47,-0.0715,48,-0.0521,29,-0.8090,18,-1.5528
ENSG00000138756,BMP2K,4,-2.6891,22,-0.1629,8,-1.6445,40,0.77305,52,1.22996,31,0.32931,17,-0.6315,12,-1.1029,46,0.99701
ENSG00000163291,PAQR3,4,-2.2154,14,-0.4044,42,1.40544,25,0.48099,16,-0.1885,22,0.29552,17,-0.1518,10,-0.9126,16,-0.1809
ENSG00000152784,PRDM8,4,-3.1554,1,-4.7564,76,1.34151,50,0.58993,0,-7.4702,23,-0.5986,64,1.22256,38,0.16825,25,-0.5145
ENSG00000273156,AC124016.2,4,-2.5375,5,-2.2143,34,0.67242,44,1.11667,6,-2.0149,45,1.17519,26,0.28177,26,0.23463,8,-1.5241
ENSG00000138668,HNRNPD,112,-0.6951,195,0.18439,159,-0.1432,206,0.27163,160,-0.1373,168,-0.0600,181,0.07071,158,-0.1587,222,0.39451
ENSG00000152795,HNRNPDL,288,-0.2335,461,0.52592,428,0.40407,464,0.53833,343,0.04543,278,-0.2920,336,0.01441,186,-0.9083,217,-0.6753
ENSG00000145293,ENOPH1,37,-1.0809,94,0.38328,134,0.97740,71,-0.0708,70,-0.0850,71,-0.0745,77,0.07488,69,-0.1087,42,-0.8988
ENSG00000249242,TMEM150C,12,-1.9136,26,-0.7449,41,-0.0825,62,0.60501,35,-0.3170,42,-0.0216,66,0.82013,21,-1.0765,57,0.46313
ENSG00000145284,SCD5,185,-0.9794,393,0.20147,368,0.09704,248,-0.5281,530,0.69832,424,0.32421,394,0.23298,312,-0.1696,221,-0.7067
ENSG00000138674,SEC31A,75,0.50569,48,-0.2265,87,0.75217,68,0.33975,52,-0.0769,26,-1.1285,47,-0.2618,43,-0.3856,56,0.02396
ENSG00000138663,COPS4,175,2.02335,11,-2.3814,119,1.27233,53,-0.0967,40,-0.5198,54,-0.0418,33,-0.9096,29,-1.0026,12,-2.2441
ENSG00000163319,MRPS18C,19,-1.2026,33,-0.4103,36,-0.2480,24,-0.8747,69,0.79159,57,0.45978,52,0.37654,53,0.35468,30,-0.5441
ENSG00000163624,CDS1,4,-3.3041,3,-3.6102,43,0.20606,40,0.06766,21,-0.9135,52,0.48780,92,1.87512,12,-1.7569,23,-0.7682
ENSG00000163625,WDFY3,72,0.14966,50,-0.4165,75,0.21380,86,0.44924,56,-0.2384,59,-0.1496,68,0.05965,46,-0.5377,74,0.19196
ENSG00000180769,WDFY3-AS2,83,1.13857,21,-1.0360,23,-0.8919,28,-0.6239,68,0.79526,39,-0.1018,39,-0.1185,37,-0.2080,41,-0.0337
ENSG00000109339,MAPK10,45,-2.6795,71,-2.0249,455,0.87238,480,0.96668,109,-1.3875,254,-0.0921,441,0.96571,182,-0.6153,210,-0.3912
ENSG00000163629,PTPN13,4,-2.9773,37,0.28939,5,-2.6102,55,0.96318,39,0.41551,22,-0.4837,41,0.53815,20,-0.6855,42,0.51433
ENSG00000172493,AFF1,15,-1.0063,23,-0.3190,13,-1.1608,48,0.87069,45,0.76845,18,-0.6846,36,0.46639,12,-1.2560,35,0.35736
ENSG00000145332,KLHL8,4,-2.9061,39,0.46456,44,0.67806,45,0.72725,26,-0.1941,15,-0.9901,34,0.28519,21,-0.4651,28,-0.0545
ENSG00000198189,HSD17B11,85,1.67817,12,-1.4984,34,0.08078,13,-1.4118,67,1.23236,22,-0.5731,33,0.06072,11,-1.5464,11,-1.6305
ENSG00000170502,NUDT9,23,-0.1934,25,-0.0869,59,1.33101,36,0.49591,45,0.87644,20,-0.4678,20,-0.5037,10,-1.4813,8,-1.8031
ENSG00000152583,SPARCL1,454,-3.2392,3681,-0.0967,3563,-0.1487,3925,0.00562,8658,1.35532,2810,-0.5212,5203,0.53592,1647,-1.3372,3967,0.02279
ENSG00000118785,SPP1,2489,0.58600,4391,1.60196,494,-1.9257,568,-1.7199,5647,2.11098,515,-1.8646,600,-1.7545,1437,-0.3043,667,-1.4786
ENSG00000163644,PPM1K,43,-2.2325,98,-1.0236,209,0.16126,300,0.76334,103,-0.9487,130,-0.5880,320,1.03106,158,-0.2798,209,0.16318
ENSG00000145337,PYURF,85,0.41356,67,0.03980,57,-0.2271,45,-0.6004,76,0.24157,140,1.28204,54,-0.3354,46,-0.5674,32,-1.0886
ENSG00000138641,HERC3,4,-2.2295,8,-1.2244,35,1.06351,12,-0.6307,29,0.75637,23,0.36854,25,0.58014,10,-0.8398,11,-0.7480
ENSG00000177432,NAP1L5,96,-0.7906,47,-1.8588,322,1.17952,157,-0.0279,53,-1.6846,111,-0.5731,314,1.36585,93,-0.8414,92,-0.8662
ENSG00000138640,FAM13A,86,0.58538,29,-1.1006,96,0.76988,106,0.93757,22,-1.5368,44,-0.4749,68,0.21502,20,-1.6847,62,0.06092
ENSG00000145335,SNCA,282,0.23236,128,-1.0033,700,1.85457,262,0.11634,128,-0.9983,96,-1.4354,271,0.18911,193,-0.3724,109,-1.2412
ENSG00000163110,PDLIM5,5,-3.6623,78,0.33246,12,-2.5077,51,-0.3334,115,0.98121,84,0.46025,78,0.37650,62,-0.0281,72,0.19147
ENSG00000138696,BMPR1B,4,-3.6046,42,-0.1957,7,-2.7704,15,-1.7285,137,1.87331,39,-0.2773,70,0.76701,37,-0.3836,49,0.06020
ENSG00000138698,RAP1GDS1,63,-0.3642,87,0.16231,169,1.29075,94,0.28647,65,-0.2953,46,-0.8386,90,0.24833,37,-1.1713,47,-0.8160
ENSG00000168785,TSPAN5,179,0.86471,53,-1.0624,207,1.12196,163,0.70349,47,-1.2581,60,-0.8927,115,0.14687,42,-1.4055,80,-0.4471
ENSG00000151247,EIF4E,4,-4.4730,41,-1.1400,132,0.70272,103,0.28475,57,-0.6309,83,-0.0660,136,0.88527,89,0.05455,79,-0.1261
ENSG00000164024,METAP1,4,-2.1424,9,-1.0020,38,1.32373,28,0.82408,9,-0.9635,18,0.09607,15,-0.2087,17,-0.0307,18,0.07693
ENSG00000197894,ADH5,4,-3.8925,26,-1.2428,84,0.62670,39,-0.5866,107,1.03900,74,0.40083,77,0.53699,38,-0.6361,49,-0.2454
ENSG00000109270,LAMTOR3,15,-1.7379,11,-2.1294,96,1.21785,61,0.44205,52,0.17269,27,-0.8332,59,0.42076,36,-0.4041,51,0.12790
ENSG00000164031,DNAJB14,243,0.88535,32,-2.2565,179,0.37004,214,0.66694,77,-0.9660,101,-0.5340,203,0.66427,73,-1.0275,101,-0.5416
ENSG00000164032,H2AFZ,477,1.89979,61,-1.4938,288,0.95095,63,-1.4598,168,0.05495,207,0.39306,96,-0.8931,96,-0.8253,73,-1.2424
ENSG00000138814,PPP3CA,5,-7.2389,154,-2.4725,1126,0.58548,1802,1.41617,266,-1.6670,973,0.34249,1054,0.54753,495,-0.7284,948,0.29921
ENSG00000109332,UBE2D3,141,-0.3566,187,0.09449,167,-0.0925,185,0.07508,186,0.08181,244,0.52905,182,0.05098,154,-0.2132,138,-0.3858
ENSG00000145354,CISD2,69,0.65179,25,-0.9290,82,0.93972,17,-1.4870,53,0.22138,58,0.36108,44,-0.0702,28,-0.7974,42,-0.1601
ENSG00000164039,BDH2,4,-3.4958,51,0.24520,9,-2.3398,17,-1.4417,150,2.22476,37,-0.2636,45,0.05971,53,0.32104,25,-0.8524
ENSG00000168772,CXXC4,4,-3.0600,12,-1.4612,49,0.69662,97,1.92456,10,-1.6847,4,-3.0513,61,1.25944,15,-1.1721,10,-1.8080
ENSG00000138777,PPA2,77,1.20668,33,-0.1798,38,0.04487,20,-0.9798,25,-0.6370,52,0.53202,45,0.35448,25,-0.6248,13,-1.5786
ENSG00000164022,AIMP1,38,-0.6185,93,0.83622,27,-1.1360,109,1.11970,58,0.05962,25,-1.2457,56,-0.0041,35,-0.7235,63,0.20077
ENSG00000138801,PAPSS1,182,1.94440,45,-0.4518,114,1.05577,46,-0.4382,25,-1.3257,39,-0.6671,50,-0.3293,26,-1.3091,27,-1.2315
ENSG00000245293,AC096564.1,4,-2.9468,211,4.37204,6,-2.3226,19,-0.6632,19,-0.6554,2,-4.0364,10,-1.8201,11,-1.4760,7,-2.1563
ENSG00000109475,RPL34,1428,-0.0714,3007,1.18160,1039,-0.5714,677,-1.2262,1961,0.44378,1583,0.09343,873,-0.9162,2195,0.63263,1299,-0.2221
ENSG00000198856,OSTC,95,2.17810,15,-0.9510,13,-1.1545,11,-1.3800,20,-0.5648,21,-0.4410,38,0.53387,13,-1.1183,17,-0.7342
ENSG00000164089,ETNPPL,49,-0.8614,75,-0.2060,13,-2.8215,38,-1.2514,187,1.32211,98,0.21300,115,0.54381,56,-0.6662,112,0.43244
ENSG00000138802,SEC24B,5,-2.2153,24,0.17464,37,0.86108,25,0.25989,24,0.20103,38,0.92138,19,-0.1760,15,-0.5971,9,-1.3018
ENSG00000123739,PLA2G12A,112,1.07946,104,0.95413,65,0.17036,56,-0.0588,27,-1.1680,28,-1.1452,62,0.11567,25,-1.2736,43,-0.4933
ENSG00000138660,AP1AR,25,-0.2885,11,-1.4670,47,0.70438,31,0.00333,32,0.09019,22,-0.4949,47,0.83870,25,-0.3228,17,-0.9310
ENSG00000174720,LARP7,19,-2.7295,264,1.37725,60,-1.0475,175,0.65293,104,-0.1921,92,-0.3847,105,-0.1962,65,-0.9211,186,0.75816
ENSG00000145362,ANK2,555,-0.2801,336,-1.0516,1030,0.73039,940,0.57505,326,-1.1002,478,-0.5136,851,0.47023,353,-0.9769,897,0.49593
ENSG00000145349,CAMK2D,69,-0.1692,52,-0.6252,184,1.48606,98,0.38550,64,-0.3054,17,-2.2297,98,0.44906,68,-0.1958,23,-1.8327
ENSG00000269893,SNHG8,91,-0.3416,180,0.75933,93,-0.3080,79,-0.5625,166,0.62360,142,0.36182,80,-0.6020,158,0.53742,65,-0.8687
ENSG00000145388,METTL14,12,-0.7896,7,-1.5131,26,0.42800,41,1.19919,8,-1.3468,26,0.46227,21,0.11559,14,-0.5238,22,0.14403
ENSG00000172403,SYNPO2,4,-2.6472,45,1.03911,45,1.01479,46,1.06686,15,-0.7401,11,-1.1523,27,0.19446,4,-2.6216,18,-0.4677
ENSG00000145390,USP53,43,0.11204,68,0.85447,8,-2.3975,50,0.34239,67,0.84251,9,-2.2605,34,-0.2856,18,-1.2043,71,0.94662
ENSG00000164096,C4orf3,39,-2.5583,357,0.84134,211,-0.0272,163,-0.4332,283,0.44551,265,0.33751,224,0.07319,189,-0.2014,194,-0.1640
ENSG00000164111,ANXA5,4,-3.9573,96,0.77415,22,-1.5360,42,-0.5446,195,2.09345,54,-0.1755,43,-0.5647,57,-0.0774,45,-0.4659
ENSG00000164112,TMEM155,6,-2.4980,0,-8.5963,101,1.92801,38,0.20475,2,-3.6659,18,-0.9952,65,1.30778,33,-0.0284,9,-1.9616
ENSG00000123737,EXOSC9,69,1.87737,5,-2.1576,42,0.96656,37,0.72314,18,-0.4009,5,-2.1719,13,-1.0065,12,-0.9689,20,-0.2331
ENSG00000138686,BBS7,4,-2.5157,10,-1.1356,50,1.37712,41,1.03193,1,-4.2404,11,-1.0547,39,1.12634,14,-0.7475,11,-1.0200
ENSG00000138688,KIAA1109,18,-3.1381,130,-0.2257,211,0.55469,294,1.12704,97,-0.6849,128,-0.2530,167,0.19563,67,-1.2541,223,0.64640
ENSG00000138685,FGF2,9,-3.8329,42,-1.6246,18,-2.9068,70,-0.8766,282,1.41770,192,0.73359,180,0.72258,113,-0.1271,143,0.24826
ENSG00000164066,INTU,4,-3.3758,40,-0.0025,23,-0.8787,87,1.30344,47,0.24933,35,-0.2215,45,0.20391,17,-1.2857,59,0.62785
ENSG00000164070,HSPA4L,108,0.48806,50,-0.7273,105,0.42938,137,0.88926,14,-2.5719,41,-1.0304,114,0.65279,36,-1.2286,84,0.06451
ENSG00000138709,LARP1B,137,1.02716,40,-0.9334,60,-0.3274,103,0.54217,19,-2.0296,73,-0.0264,71,-0.0798,49,-0.6458,117,0.74867
ENSG00000164040,PGRMC2,21,-1.7871,59,-0.2381,100,0.61683,80,0.25698,69,0.00801,87,0.38156,83,0.35589,48,-0.5438,55,-0.3582
ENSG00000077684,JADE1,111,1.11994,30,-0.9747,53,-0.0952,88,0.70905,31,-0.9560,54,-0.0897,64,0.21783,28,-1.0679,45,-0.3586
ENSG00000151466,SCLT1,63,0.17645,97,0.88950,28,-1.0770,90,0.76245,42,-0.4651,22,-1.4498,32,-0.9457,53,-0.0972,106,1.04558
ENSG00000138650,PCDH10,92,-0.3350,73,-0.7087,214,1.04538,287,1.58799,66,-0.8491,84,-0.4852,92,-0.3839,46,-1.4102,98,-0.2415
ENSG00000151012,SLC7A11,4,-4.0278,53,-0.2874,11,-2.5830,41,-0.6686,131,1.23574,56,-0.2007,86,0.56960,58,-0.1349,107,0.86375
ENSG00000109381,ELF2,4,-2.7350,34,0.45842,17,-0.6002,58,1.36704,40,0.71010,19,-0.4392,19,-0.4840,14,-0.8922,32,0.32815
ENSG00000109390,NDUFC1,315,0.79857,117,-0.7936,200,0.04755,79,-1.3873,278,0.58524,295,0.68832,180,-0.1344,214,0.15867,84,-1.2900
ENSG00000164134,NAA15,4,-4.1349,94,0.53391,37,-0.9266,171,1.59110,36,-1.0010,61,-0.1609,79,0.27052,38,-0.8998,81,0.27105
ENSG00000145391,SETD7,4,-3.1246,30,-0.1747,61,0.97046,31,-0.1395,38,0.19927,38,0.17375,42,0.40569,21,-0.7502,31,-0.1308
ENSG00000153130,SCOC,184,0.04674,94,-1.0015,324,0.98981,140,-0.3836,164,-0.1414,153,-0.2498,243,0.57336,134,-0.4505,111,-0.7516
ENSG00000109436,TBC1D9,4,-3.2929,8,-2.3293,102,1.70560,22,-0.8669,15,-1.4207,36,-0.0942,69,1.17067,23,-0.7630,33,-0.2027
ENSG00000170153,RNF150,4,-2.7012,3,-3.1759,54,1.29352,67,1.69980,14,-0.8768,20,-0.3518,27,0.12316,15,-0.7447,20,-0.3845
ENSG00000109445,ZNF330,136,2.49515,20,-0.8838,42,0.28856,28,-0.3511,32,-0.1441,15,-1.2357,25,-0.5518,18,-1.0500,9,-2.0920
ENSG00000109458,GAB1,4,-2.7485,44,0.84949,20,-0.3958,30,0.24241,46,0.94657,12,-1.1829,37,0.66075,22,-0.2532,8,-1.7816
ENSG00000153147,SMARCA5,158,-0.0231,240,0.66500,83,-1.0124,199,0.35351,132,-0.3020,152,-0.0849,153,-0.0807,54,-1.6681,277,0.90940
ENSG00000164163,ABCE1,4,-3.3403,57,0.61613,44,0.17683,53,0.47403,67,0.87847,31,-0.3507,43,0.14991,21,-0.9512,30,-0.4117
ENSG00000164164,OTUD4,4,-3.0599,42,0.41479,35,0.12586,83,1.61614,22,-0.5820,35,0.12017,33,0.05062,17,-1.0090,19,-0.7795
ENSG00000170365,SMAD1,4,-3.1617,30,-0.2246,31,-0.1814,52,0.64717,39,0.19552,25,-0.4789,58,1.01209,11,-1.7722,38,0.15415
ENSG00000151612,ZNF827,78,0.92572,46,0.06695,44,-0.0254,99,1.35125,39,-0.2223,62,0.53776,20,-1.2911,11,-2.0654,25,-0.8579
ENSG00000164167,LSM6,4,-2.8434,4,-2.7927,18,-0.6865,26,-0.1316,41,0.62498,41,0.64973,30,0.16364,40,0.59870,43,0.72088
ENSG00000151623,NR3C2,47,1.08277,9,-1.4479,22,-0.1529,26,0.08567,6,-2.0558,26,0.06382,41,0.96444,11,-1.2306,17,-0.5428
ENSG00000170390,DCLK2,124,1.53707,34,-0.6239,62,0.33111,63,0.35853,76,0.65133,50,-0.0360,27,-1.0407,26,-1.0483,18,-1.5774
ENSG00000145425,RPS3A,663,-0.3759,1360,0.79657,753,-0.1756,404,-1.1366,1149,0.51019,1033,0.33434,574,-0.6594,1211,0.59831,685,-0.3238
ENSG00000059691,GATB,4,-2.6061,7,-1.7508,74,2.02383,18,-0.3772,15,-0.6967,64,1.72353,14,-0.8714,13,-0.9239,12,-1.0195
ENSG00000109670,FBXW7,29,-3.9674,161,-1.4678,694,0.84121,1148,1.76687,116,-1.9517,260,-0.7417,464,0.18947,300,-0.5235,544,0.42892
ENSG00000109654,TRIM2,186,-0.4317,200,-0.3172,341,0.54643,388,0.76102,165,-0.6163,151,-0.7557,311,0.45077,154,-0.7180,236,-0.0541
ENSG00000145428,RNF175,158,2.83508,2,-3.8200,46,0.40636,18,-1.0459,3,-3.6134,30,-0.2707,43,0.35426,11,-1.8022,1,-4.7379
ENSG00000171566,PLRG1,4,-2.9313,36,0.32273,46,0.70532,38,0.40279,30,0.01852,32,0.13392,34,0.24553,20,-0.6339,23,-0.4155
ENSG00000164114,MAP9,4,-5.4345,53,-1.7647,189,0.19505,386,1.42855,52,-1.7921,103,-0.7622,287,1.05950,103,-0.7575,211,0.37449
ENSG00000164116,GUCY1A1,83,1.94505,15,-0.9478,30,0.13700,36,0.44073,24,-0.2142,13,-1.1247,18,-0.7143,8,-1.8721,30,0.12988
ENSG00000061918,GUCY1B1,167,0.59139,19,-2.7159,279,1.50285,102,-0.2112,34,-1.8516,83,-0.5286,176,0.80003,75,-0.6832,50,-1.2873
ENSG00000109738,GLRB,45,-0.2730,12,-2.1691,188,2.28584,60,0.19464,11,-2.3218,30,-0.8836,69,0.46975,29,-0.9266,19,-1.5523
ENSG00000120251,GRIA2,4,-6.1390,100,-1.6725,625,1.25660,980,2.14267,73,-2.1431,298,0.00074,223,-0.5013,110,-1.5302,339,0.21278
ENSG00000164125,GASK1B,4,-3.6355,15,-1.7300,43,-0.1855,16,-1.6888,153,2.05993,28,-0.8130,51,0.10967,49,0.02930,70,0.62201
