Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000123983,ACSL3,252,-0.0879,312,0.46849,151,-0.9425,274,0.05820
ENSG00000171951,SCG2,299,-0.0040,307,0.06372,154,-1.1056,427,0.65698
ENSG00000085449,WDFY1,34,-0.5441,54,0.34486,26,-0.9649,66,0.59546
ENSG00000135900,MRPL44,31,-0.3951,45,0.36584,34,-0.2472,39,-0.0182
ENSG00000135919,SERPINE2,76,-1.3101,107,-1.0486,103,-0.8271,484,2.28123
ENSG00000036257,CUL3,82,-0.1392,108,0.56063,67,-0.4814,70,-0.4086
ENSG00000135905,DOCK10,16,-0.3041,9,-1.4490,8,-1.4072,56,2.37985
ENSG00000169047,IRS1,16,-0.4918,23,0.23078,20,-0.0836,23,0.13151
ENSG00000168958,MFF,47,-1.0871,117,0.74890,79,-0.2345,81,-0.1901
ENSG00000173744,AGFG1,76,0.08467,80,0.30026,57,-0.3945,63,-0.2414
ENSG00000153820,SPHKAP,12,-0.8708,27,0.88642,23,0.23637,8,-1.3972
ENSG00000153823,PID1,28,-0.5892,48,0.59138,38,-0.0700,30,-0.4496
ENSG00000187957,DNER,94,-0.7846,171,0.37253,100,-0.6912,203,0.55247
ENSG00000153827,TRIP12,145,0.41474,115,-0.0163,80,-0.6080,122,0.10105
ENSG00000163053,SLC16A14,27,-0.2649,39,0.66231,16,-1.1077,31,-0.0012
ENSG00000135932,CAB39,91,-0.7310,180,0.73806,126,-0.1891,106,-0.4824
ENSG00000135916,ITM2C,139,-1.5277,300,-0.4060,380,0.13130,674,1.25524
ENSG00000204128,C2orf72,20,-0.8653,34,0.01270,35,0.07397,46,0.54610
ENSG00000173692,PSMD1,427,0.85531,276,0.05506,141,-1.0815,229,-0.2856
ENSG00000115053,NCL,1395,1.11170,592,-0.6647,585,-0.4951,837,0.12295
ENSG00000187514,PTMA,1406,0.05832,971,-0.7961,1454,0.11832,2196,0.90240
ENSG00000156973,PDE6D,8,-1.3165,20,0.11188,14,-0.5485,34,1.03146
ENSG00000144524,COPS7B,23,-0.2488,31,0.48226,25,-0.0879,19,-0.5522
ENSG00000135930,EIF4E2,92,0.67208,53,-0.4495,76,0.30806,50,-0.4042
ENSG00000115468,EFHD1,28,-0.5101,10,-2.5231,33,-0.2391,121,2.63539
ENSG00000204120,GIGYF2,188,0.90541,74,-1.0362,95,-0.3471,172,0.72355
ENSG00000182600,SNORC,25,-1.7783,36,-1.5558,64,-0.2805,233,2.53925
ENSG00000066248,NGEF,126,-0.9766,285,0.68725,180,-0.3924,225,-0.0102
ENSG00000085978,ATG16L1,39,0.31114,38,0.40479,22,-0.6967,25,-0.4638
ENSG00000188042,ARL4C,107,-0.5349,166,0.34555,107,-0.5294,177,0.33810
ENSG00000157985,AGAP1,174,0.24777,83,-1.3131,195,0.46015,255,0.98818
ENSG00000132321,IQCA1,67,0.55830,28,-1.2335,30,-0.8555,104,1.47841
ENSG00000198612,COPS8,68,-0.7403,125,0.49059,103,-0.0333,95,-0.1710
ENSG00000124831,LRRFIP1,186,0.95488,106,-0.1363,73,-0.7284,92,-0.3389
ENSG00000132329,RAMP1,28,-1.8941,66,-0.7438,89,-0.0202,214,1.77262
ENSG00000184182,UBE2F,26,-1.0076,54,0.32861,61,0.41204,43,-0.2127
ENSG00000132323,ILKAP,41,-0.1361,49,0.31124,34,-0.4517,45,0.01798
ENSG00000144485,HES6,11,-1.9178,36,-0.0546,52,0.65153,48,0.51119
ENSG00000132326,PER2,31,-0.2800,40,0.19900,25,-0.6751,48,0.46085
ENSG00000204104,TRAF3IP1,73,0.54668,43,-0.5602,64,0.30645,53,-0.0344
ENSG00000065802,ASB1,24,-0.5740,35,0.12439,33,-0.0327,40,0.30712
ENSG00000068024,HDAC4,42,0.00970,39,-0.2294,59,0.59611,35,-0.3297
ENSG00000130414,NDUFA10,177,0.13675,196,0.51351,113,-0.6246,121,-0.5173
ENSG00000172428,COPS9,146,-1.7174,389,-0.1978,771,1.16922,423,0.00820
ENSG00000063660,GPC1,67,-0.3756,83,-0.0047,83,0.00350,99,0.32591
ENSG00000130294,KIF1A,471,0.04464,399,-0.3494,623,0.56006,432,-0.1040
ENSG00000122085,MTERF4,24,-0.5093,36,0.31745,33,0.03250,30,-0.1142
ENSG00000115685,PPP1R7,91,-0.7037,157,0.35203,165,0.32155,112,-0.3647
ENSG00000115677,HDLBP,158,-0.0672,156,-0.1224,149,-0.1663,204,0.39496
ENSG00000168385,SEPTIN2,74,-0.5360,61,-1.1398,102,0.01988,228,1.63784
ENSG00000115694,STK25,97,-0.2804,119,0.11889,134,0.29926,97,-0.2705
ENSG00000176720,BOK,32,0.32227,18,-0.8897,25,-0.1466,46,0.98279
ENSG00000176946,THAP4,26,-0.8109,44,0.16287,31,-0.4775,62,0.71508
ENSG00000168397,ATG4B,56,-0.1301,69,0.37408,45,-0.4926,58,-0.0612
ENSG00000168395,ING5,45,0.35535,35,-0.1418,29,-0.4182,42,0.22138
ENSG00000180902,D2HGDH,26,0.22202,21,-0.2212,19,-0.2790,28,0.36491
ENSG00000134121,CHL1,322,0.08624,352,0.38673,196,-0.7558,289,-0.1033
ENSG00000144619,CNTN4,98,1.07761,56,0.02596,28,-1.1341,40,-0.5753
ENSG00000072756,TRNT1,25,0.58937,17,-0.0952,9,-1.1265,22,0.33398
ENSG00000113851,CRBN,111,0.24468,110,0.33754,66,-0.6495,82,-0.2813
ENSG00000175928,LRRN1,11,-1.2101,22,-0.1588,17,-0.5213,46,1.28246
ENSG00000150995,ITPR1,388,0.29579,309,-0.1591,317,-0.0659,331,0.01346
ENSG00000134107,BHLHE40,79,0.03703,102,0.85946,48,-0.8084,42,-1.0028
ENSG00000134108,ARL8B,141,-0.3748,232,0.84480,143,-0.3576,103,-0.8996
ENSG00000196277,GRM7,17,-0.2197,27,1.00363,14,-0.5058,8,-1.3765
ENSG00000196220,SRGAP3,138,0.59159,106,0.16485,67,-0.6747,79,-0.4022
ENSG00000206573,THUMPD3-AS1,33,0.80952,16,-0.6635,24,0.19949,20,-0.1006
ENSG00000134077,THUMPD3,29,-0.1729,35,0.15598,26,-0.3809,37,0.24200
ENSG00000168137,SETD5,174,1.42064,55,-0.9652,49,-0.9020,103,0.35712
ENSG00000156959,LHFPL4,40,-0.0929,48,0.36238,39,-0.1187,32,-0.4434
ENSG00000144550,CPNE9,25,0.56476,21,0.42375,17,-0.0729,5,-2.0664
ENSG00000134072,CAMK1,25,-1.5140,77,0.49782,67,0.05070,72,0.17091
ENSG00000171148,TADA3,59,-0.2600,59,-0.3541,97,0.63252,72,0.10224
ENSG00000241553,ARPC4,134,0.10949,130,0.06843,140,0.18125,96,-0.4606
ENSG00000156990,RPUSD3,23,-0.7319,38,0.20402,39,0.17250,37,0.09602
ENSG00000171135,JAGN1,24,0.13236,24,0.24444,21,-0.1008,16,-0.5010
ENSG00000163703,CRELD1,48,-0.8385,114,1.19304,42,-1.0308,58,-0.5026
ENSG00000163704,PRRT3,45,0.30867,47,0.62224,31,-0.3238,15,-1.5296
ENSG00000125037,EMC3,70,-0.5791,123,0.65551,85,-0.2547,79,-0.3793
ENSG00000254999,BRK1,113,-0.7759,186,0.09928,265,0.72169,143,-0.3866
ENSG00000157014,TATDN2,43,-0.2001,51,0.13023,47,-0.0537,49,0.02652
ENSG00000157020,SEC13,14,-1.3239,39,0.49614,27,-0.3225,41,0.40445
ENSG00000157087,ATP2B2,597,0.45577,518,0.30221,418,-0.1829,245,-1.0666
ENSG00000157103,SLC6A1,99,-1.2604,225,0.15274,122,-0.9258,386,1.14494
ENSG00000196639,HRH1,29,0.27769,24,-0.0591,16,-0.6943,31,0.36598
ENSG00000197548,ATG7,19,-0.5961,34,0.61077,24,-0.2520,23,-0.2809
ENSG00000144560,VGLL4,36,-0.6655,56,0.07979,51,-0.0922,70,0.47772
ENSG00000157152,SYN2,485,-0.0450,648,0.79661,407,-0.3475,226,-1.3019
ENSG00000075975,MKRN2,17,-0.6767,28,0.22813,26,-0.0238,29,0.21126
ENSG00000132155,RAF1,34,0.23997,32,0.18807,26,-0.2502,24,-0.3589
ENSG00000144712,CAND2,19,-0.2666,25,0.38233,16,-0.4930,22,0.05025
ENSG00000144713,RPL32,300,-1.9519,771,-0.6379,2168,1.53802,1132,0.21202
ENSG00000144711,IQSEC1,264,-0.1345,265,-0.1929,386,0.55161,258,-0.1765
ENSG00000163517,HDAC11,65,0.12006,51,-0.4226,65,0.10461,77,0.42062
ENSG00000163528,CHCHD4,17,-0.7084,26,-0.0842,42,0.84899,23,-0.2842
ENSG00000170876,TMEM43,26,0.22062,24,0.13408,11,-1.1582,29,0.39472
ENSG00000154767,XPC,71,1.31014,21,-1.2190,18,-1.1022,58,0.85933
ENSG00000170860,LSM3,34,-1.3497,76,-0.0418,106,0.57053,96,0.37989
ENSG00000154781,CCDC174,59,0.87587,22,-1.1628,24,-0.7211,66,1.08440
ENSG00000225733,FGD5-AS1,83,-0.3158,90,-0.2669,122,0.36063,120,0.32158
ENSG00000177463,NR2C2,33,-0.5387,47,0.12354,60,0.52004,37,-0.3346
ENSG00000131368,MRPS25,53,-0.2734,71,0.37850,46,-0.5167,65,0.08040
ENSG00000131381,RBSN,84,0.09726,80,0.00822,80,-0.0028,75,-0.1130
ENSG00000131375,CAPN7,19,-0.2417,25,0.39604,13,-0.9125,26,0.28590
ENSG00000131370,SH3BP5,109,0.02722,131,0.58582,81,-0.4681,71,-0.6876
ENSG00000206562,METTL6,21,0.11578,16,-0.5408,15,-0.5003,33,0.98843
ENSG00000144597,EAF1,38,-0.3029,55,0.59055,44,-0.0299,27,-0.8157
ENSG00000206560,ANKRD28,65,0.48099,52,0.11254,34,-0.6392,45,-0.1750
ENSG00000131386,GALNT15,16,0.00478,5,-2.2528,5,-1.8672,55,2.82408
ENSG00000154813,DPH3,40,0.32276,33,-0.0133,39,0.28792,21,-0.7481
ENSG00000131378,RFTN1,37,-0.4818,67,1.02168,39,-0.3588,23,-1.2305
ENSG00000154822,PLCL2,52,-0.0526,70,0.82971,36,-0.6761,31,-0.9292
ENSG00000131374,TBC1D5,61,-0.2777,67,-0.1684,76,0.10627,89,0.39626
ENSG00000182568,SATB1,216,-0.0201,275,0.67145,224,0.04368,76,-1.7105
ENSG00000144566,RAB5A,105,-0.2733,140,0.35718,108,-0.2236,114,-0.1330
ENSG00000114166,KAT2B,21,-1.0204,18,-1.6311,43,0.14647,107,2.12294
ENSG00000151789,ZNF385D,108,0.00033,129,0.50774,72,-0.6822,91,-0.2855
ENSG00000182247,UBE2E2,102,0.34358,93,0.26186,77,-0.1641,53,-0.7777
ENSG00000170142,UBE2E1,28,-1.0094,57,0.30805,52,0.02716,59,0.24232
ENSG00000197885,NKIRAS1,51,-0.4898,87,0.69676,58,-0.2713,50,-0.5312
ENSG00000174748,RPL15,268,-1.6702,775,0.09889,1193,0.87940,711,-0.0874
ENSG00000174738,NR1D2,58,-0.3598,96,0.94980,46,-0.7357,46,-0.7341
ENSG00000151090,THRB,199,0.01815,226,0.39386,185,-0.1114,133,-0.6634
ENSG00000077092,RARB,13,-0.9716,34,1.25821,22,-0.0398,7,-1.9453
ENSG00000077097,TOP2B,216,0.32669,181,0.01273,128,-0.5831,194,0.13485
ENSG00000151092,NGLY1,20,-0.0948,29,0.93967,14,-0.7003,11,-1.1279
ENSG00000033867,SLC4A7,167,0.98947,60,-1.1085,115,0.27608,111,0.19755
ENSG00000187118,CMC1,13,-0.6072,22,0.38107,27,0.58742,11,-0.9693
ENSG00000163512,AZI2,92,0.11372,73,-0.4045,118,0.56707,82,-0.0959
ENSG00000144642,RBMS3,15,-0.6676,17,-0.6571,18,-0.3988,49,1.50817
ENSG00000163527,STT3B,97,0.56218,71,0.01286,46,-0.7264,70,-0.0394
ENSG00000144645,OSBPL10,26,0.43952,26,0.80412,14,-0.5772,5,-2.2007
ENSG00000152642,GPD1L,41,-0.4389,66,0.59827,47,-0.2395,42,-0.4143
ENSG00000144635,DYNC1LI1,81,-0.0081,103,0.67209,57,-0.6190,55,-0.6747
ENSG00000170266,GLB1,16,-0.3270,22,0.25410,14,-0.6143,25,0.37990
ENSG00000170275,CRTAP,46,-0.2256,38,-0.7220,82,0.85067,63,0.33194
ENSG00000173705,SUSD5,24,0.33350,27,0.92791,9,-1.2499,9,-1.3039
ENSG00000153558,FBXL2,36,-0.3525,62,1.09614,33,-0.5145,18,-1.4204
ENSG00000153560,UBP1,58,-0.2931,78,0.32866,77,0.20036,50,-0.5508
ENSG00000163539,CLASP2,260,0.15806,264,0.29342,212,-0.1944,174,-0.5293
ENSG00000170248,PDCD6IP,85,0.27585,88,0.55565,39,-1.0391,56,-0.4504
ENSG00000172995,ARPP21,266,0.58296,198,0.05530,197,0.03005,108,-0.9799
ENSG00000168016,TRANK1,36,1.30182,17,-0.2246,12,-0.6692,11,-0.8887
ENSG00000178567,EPM2AIP1,125,0.25858,125,0.40185,75,-0.6127,83,-0.4601
ENSG00000093167,LRRFIP2,71,1.01909,29,-0.8110,49,0.30573,34,-0.3104
ENSG00000144674,GOLGA4,762,1.46180,202,-1.3041,251,-0.6334,487,0.52802
ENSG00000144677,CTDSPL,36,0.08084,26,-0.6401,44,0.44430,43,0.41948
ENSG00000060971,ACAA1,30,-0.8886,57,0.32990,44,-0.2272,62,0.35821
ENSG00000172939,OXSR1,45,0.49113,31,-0.2622,23,-0.6600,43,0.41632
ENSG00000114742,WDR48,74,0.36183,62,0.08105,32,-1.0703,71,0.29012
ENSG00000114745,GORASP1,12,-1.3375,34,0.51298,26,-0.1189,32,0.22430
ENSG00000144659,SLC25A38,12,-1.2883,39,1.26841,19,-0.5455,17,-0.7462
ENSG00000168028,RPSA,239,-1.4990,515,-0.3658,1132,1.24577,621,0.07129
ENSG00000168314,MOBP,466,0.34112,87,-2.8631,590,0.79138,849,1.58377
ENSG00000170011,MYRIP,43,-0.1816,55,0.38288,57,0.29340,27,-0.9782
ENSG00000114784,EIF1B,163,-0.5982,298,0.75132,199,-0.2659,168,-0.5447
ENSG00000168032,ENTPD3,10,-1.3261,31,0.84089,15,-0.7017,25,0.16595
ENSG00000188846,RPL14,190,-1.6560,407,-0.6156,1066,1.39158,618,0.28918
ENSG00000168036,CTNNB1,131,-0.8359,243,0.33488,199,-0.1430,248,0.25244
ENSG00000182606,TRAK1,61,-0.1507,71,0.18412,66,-0.0052,60,-0.1629
ENSG00000187094,CCK,831,-0.7216,1559,0.59120,1164,-0.1556,1108,-0.2406
ENSG00000114812,VIPR1,22,-0.1359,28,0.47287,15,-0.7351,23,-0.0402
ENSG00000093183,SEC22C,52,0.18247,41,-0.3462,45,-0.0494,58,0.39279
ENSG00000008324,SS18L2,39,-0.1660,48,0.30127,41,-0.1033,37,-0.2586
ENSG00000114857,NKTR,351,2.38426,51,-1.7791,45,-1.5775,129,0.15428
ENSG00000114853,ZBTB47,42,-0.3111,39,-0.6328,70,0.59193,69,0.56659
ENSG00000010282,HHATL,44,-0.1089,20,-1.7107,39,-0.3007,122,2.01619
ENSG00000181061,HIGD1A,180,-0.5969,305,0.50927,270,0.09790,192,-0.4827
ENSG00000144647,POMGNT2,23,-1.0655,60,0.93319,34,-0.4402,36,-0.3416
ENSG00000163788,SNRK,48,-0.7636,100,0.85115,46,-0.8278,72,-0.0925
ENSG00000160746,ANO10,37,0.76566,20,-0.4571,21,-0.2471,25,0.08129
ENSG00000011198,ABHD5,23,0.01174,21,-0.2332,14,-0.7919,37,0.86678
ENSG00000179152,TCAIM,13,-0.6558,20,0.14205,17,-0.1982,25,0.46779
ENSG00000185219,ZNF445,41,0.49771,33,0.12839,20,-0.7063,28,-0.1734
ENSG00000186448,ZNF197,23,0.03429,22,-0.0165,16,-0.5257,28,0.42022
ENSG00000163807,KIAA1143,53,0.08597,45,-0.2962,56,0.17784,57,0.20568
ENSG00000169964,TMEM42,11,-1.0074,21,0.08485,18,-0.2324,31,0.75133
ENSG00000163812,ZDHHC3,52,0.40254,43,0.08653,34,-0.3183,35,-0.3073
ENSG00000075914,EXOSC7,20,-0.4370,26,-0.0407,17,-0.7523,43,0.91234
ENSG00000249992,TMEM158,26,-0.5979,49,0.81178,29,-0.4333,28,-0.4888
ENSG00000211456,SACM1L,74,0.02852,90,0.62953,41,-0.9391,59,-0.3531
ENSG00000163818,LZTFL1,43,-0.0857,55,0.59752,43,-0.0939,24,-1.0517
ENSG00000163827,LRRC2,38,0.05006,39,0.19472,39,0.12144,26,-0.5710
ENSG00000160799,CCDC12,48,-0.1779,53,0.01233,50,-0.1167,61,0.25026
ENSG00000181555,SETD2,172,1.25379,53,-1.1827,77,-0.2617,113,0.41643
ENSG00000088727,KIF9,17,-0.3892,15,-0.7569,44,1.42485,17,-0.3213
ENSG00000114648,KLHL18,44,0.32076,41,0.29968,35,-0.0613,20,-0.9869
ENSG00000076201,PTPN23,30,-0.2867,35,-0.0532,33,-0.1247,46,0.43626
ENSG00000114650,SCAP,30,-0.6782,54,0.58974,41,-0.1421,38,-0.2869
ENSG00000163832,ELP6,16,-0.8442,28,0.09965,37,0.56242,25,-0.1068
ENSG00000114646,CSPG5,82,-0.6936,120,-0.0614,94,-0.4643,201,0.92310
ENSG00000173473,SMARCC1,137,1.08066,34,-1.7538,90,0.26012,117,0.74918
ENSG00000132153,DHX30,61,-1.0911,154,0.81290,90,-0.4657,112,-0.0893
ENSG00000047849,MAP4,273,-0.6928,441,0.19091,551,0.53453,335,-0.3538
ENSG00000164050,PLXNB1,26,-0.5066,9,-2.5309,33,-0.0867,110,2.55116
ENSG00000232112,TMA7,208,-1.2454,385,-0.3402,802,1.14939,454,0.05130
ENSG00000164054,SHISA5,57,-0.3979,72,-0.0075,95,0.50765,64,-0.1973
ENSG00000010256,UQCRC1,138,-0.9896,330,0.83891,188,-0.4884,226,-0.1785
ENSG00000008300,CELSR3,10,-1.0825,23,0.52872,23,0.35183,14,-0.4708
ENSG00000213672,NCKIPSD,77,-0.1429,104,0.65594,66,-0.3974,55,-0.6985
ENSG00000068745,IP6K2,51,-0.5628,91,0.70199,41,-0.9082,74,0.05799
ENSG00000114302,PRKAR2A,95,0.55613,67,-0.1359,46,-0.7099,78,0.19522
ENSG00000177479,ARIH2,59,0.02504,64,0.22800,42,-0.5614,61,0.08530
ENSG00000178467,P4HTM,39,-1.5673,143,1.06556,77,-0.4784,88,-0.2537
ENSG00000178252,WDR6,32,-0.5335,41,-0.2038,34,-0.4262,75,0.98312
ENSG00000178057,NDUFAF3,12,-2.6609,74,0.38380,84,0.46094,75,0.26636
ENSG00000178035,IMPDH2,35,-0.7829,61,0.26880,47,-0.2652,69,0.41510
ENSG00000198218,QRICH1,37,-0.5525,71,0.98105,33,-0.7477,37,-0.5773
ENSG00000172053,QARS,36,0.21984,30,-0.1711,28,-0.2375,37,0.26270
ENSG00000172046,USP19,10,-1.7946,42,0.96131,27,-0.2293,28,-0.2036
ENSG00000114316,USP4,38,-0.0237,35,-0.3038,27,-0.5969,62,0.87469
ENSG00000067560,RHOA,116,-0.6775,167,-0.1006,177,0.03697,243,0.62343
ENSG00000145022,TCTA,17,-0.4709,19,-0.5023,27,0.28763,36,0.79337
ENSG00000145029,NICN1,39,-0.3077,55,0.44970,48,0.06907,32,-0.6185
ENSG00000173402,DAG1,37,-0.3449,40,-0.3483,44,-0.0823,71,0.82161
ENSG00000164061,BSN,227,-0.0219,257,0.31708,252,0.16394,141,-0.8210
ENSG00000164062,APEH,54,-0.3526,88,0.88106,49,-0.5243,41,-0.8106
ENSG00000164068,RNF123,21,-0.2500,28,0.40027,19,-0.4438,24,-0.0337
ENSG00000176095,IP6K1,75,-0.2144,87,0.06244,84,-0.0248,91,0.12152
ENSG00000164076,CAMKV,171,-0.6230,295,0.51657,223,-0.1771,225,-0.1608
ENSG00000164077,MON1A,26,-0.2711,32,0.11128,26,-0.2381,36,0.27768
ENSG00000004534,RBM6,122,1.00429,53,-0.7098,52,-0.5504,88,0.36412
ENSG00000003756,RBM5,112,0.37000,90,-0.0460,70,-0.4557,96,0.08545
ENSG00000114353,GNAI2,110,-0.3809,95,-0.8512,138,0.01660,267,1.30663
ENSG00000012171,SEMA3B,16,-0.4771,9,-1.7537,12,-0.9615,67,2.52822
ENSG00000114383,TUSC2,80,-0.5541,134,0.53712,135,0.34701,62,-0.9867
ENSG00000114388,NPRL2,14,-0.7609,27,0.48566,27,0.27420,17,-0.5253
ENSG00000126062,TMEM115,19,-0.7158,34,0.42135,14,-1.1522,42,0.67977
ENSG00000088543,C3orf18,9,-1.6222,32,0.66135,25,-0.0084,26,0.01273
ENSG00000088538,DOCK3,164,-0.0372,218,0.80072,134,-0.3799,77,-1.2766
ENSG00000145050,MANF,25,-0.5821,44,0.67824,30,-0.2719,28,-0.4032
ENSG00000259956,RBM15B,28,-0.5766,42,0.13795,46,0.25813,40,0.00196
ENSG00000145041,DCAF1,27,0.23219,25,0.14121,19,-0.3879,22,-0.1285
ENSG00000164080,RAD54L2,27,0.32068,20,-0.2877,18,-0.3618,28,0.42359
ENSG00000164081,TEX264,24,-0.5237,30,-0.2474,24,-0.4991,57,1.06792
ENSG00000164082,GRM2,25,0.40043,24,0.56162,10,-1.0452,13,-0.6448
ENSG00000090097,PCBP4,21,-0.6286,28,-0.2781,26,-0.2891,54,1.03681
ENSG00000248487,ABHD14A,45,-0.6939,81,0.53191,55,-0.3484,68,0.02262
ENSG00000162244,RPL29,141,-1.7098,357,-0.3146,670,0.95512,521,0.45966
ENSG00000164086,DUSP7,23,-0.3553,22,-0.6163,31,0.11992,49,0.98395
ENSG00000023330,ALAS1,14,-1.4083,38,0.29060,21,-0.8359,59,0.99705
ENSG00000247596,TWF2,35,-0.8312,84,1.25599,44,-0.4614,26,-1.2689
ENSG00000164091,WDR82,268,0.18835,269,0.29515,211,-0.2365,177,-0.5259
ENSG00000163930,BAP1,55,-0.9313,79,-0.4659,155,0.90774,118,0.38639
ENSG00000010322,NISCH,103,-0.4104,137,0.12683,149,0.23002,125,-0.0813
ENSG00000168273,SMIM4,8,-1.4684,19,-0.1819,26,0.39067,32,0.78265
ENSG00000163939,PBRM1,91,0.79277,49,-0.4566,42,-0.5720,70,0.29447
ENSG00000163938,GNL3,104,0.77406,70,0.05438,51,-0.4850,46,-0.6545
ENSG00000016864,GLT8D1,18,-0.7152,36,0.71777,18,-0.7818,29,0.06082
ENSG00000114902,SPCS1,81,-0.6920,148,0.56437,89,-0.5281,129,0.11089
ENSG00000114904,NEK4,13,-0.7925,18,-0.4117,22,0.00505,38,1.07454
ENSG00000163931,TKT,90,-0.3469,107,-0.0852,105,-0.0955,146,0.50024
ENSG00000272886,DCP1A,41,0.02618,46,0.40026,33,-0.3324,31,-0.4288
ENSG00000157388,CACNA1D,78,1.83474,20,-1.0330,17,-1.0705,30,-0.0896
ENSG00000016391,CHDH,8,-1.6620,7,-2.3287,25,0.21144,72,2.67990
ENSG00000113811,SELENOK,43,-1.1494,82,-0.1483,100,0.25363,130,0.73722
ENSG00000157445,CACNA2D3,59,0.52880,53,0.51156,27,-0.8226,25,-0.9580
ENSG00000187672,ERC2,463,1.59465,121,-1.2223,216,0.05755,170,-0.3623
ENSG00000180376,CCDC66,137,2.26697,21,-1.7214,26,-0.9731,47,-0.0199
ENSG00000163946,TASOR,80,0.78690,39,-0.7107,25,-1.2280,87,0.93940
ENSG00000163947,ARHGEF3,59,-0.5082,108,0.96119,64,-0.3648,43,-1.0156
ENSG00000157500,APPL1,182,0.66604,117,-0.2062,111,-0.2330,112,-0.2125
ENSG00000174840,PDE12,20,-0.7212,35,0.34685,28,-0.1482,34,0.16690
ENSG00000168374,ARF4,35,-1.2505,101,0.97279,54,-0.5346,66,-0.2115
ENSG00000163681,SLMAP,144,0.78517,63,-0.9465,92,-0.0385,126,0.53331
ENSG00000163686,ABHD6,45,0.33332,43,0.41861,20,-1.0326,32,-0.2619
ENSG00000163684,RPP14,24,-0.2833,28,-0.0632,29,0.04154,34,0.30808
ENSG00000168297,PXK,145,1.49527,43,-1.0292,37,-1.0273,85,0.39874
ENSG00000168291,PDHB,55,-0.4503,87,0.58615,69,-0.0523,50,-0.5998
ENSG00000168301,KCTD6,27,-0.4048,37,0.20887,22,-0.7564,47,0.58038
ENSG00000168309,FAM107A,192,-1.2561,155,-2.0044,802,1.31142,875,1.50905
ENSG00000144724,PTPRG,34,-0.0720,29,-0.4840,28,-0.3731,60,0.98633
ENSG00000114405,C3orf14,58,-0.6553,100,0.44528,100,0.28174,62,-0.5457
ENSG00000153266,FEZF2,21,-0.1391,32,1.01082,21,-0.1325,4,-2.5406
ENSG00000163618,CADPS,303,0.55429,275,0.59657,130,-0.9158,112,-1.1495
ENSG00000163630,SYNPR,145,-0.4100,203,0.28152,174,-0.0996,184,-0.0006
ENSG00000163634,THOC7,95,-0.2662,116,0.11911,141,0.42719,85,-0.4622
ENSG00000163635,ATXN7,24,0.62258,16,-0.1960,10,-0.8345,20,0.28580
ENSG00000163636,PSMD6,40,-0.6457,76,0.80863,48,-0.3326,42,-0.5447
ENSG00000163637,PRICKLE2,134,0.50215,103,0.03591,81,-0.3813,86,-0.2862
ENSG00000151276,MAGI1,153,0.69580,103,-0.0290,87,-0.3082,77,-0.5271
ENSG00000144741,SLC25A26,26,-0.5837,44,0.44433,51,0.57198,19,-1.1472
ENSG00000144749,LRIG1,15,-1.6979,15,-2.1235,29,-0.6763,160,3.08388
ENSG00000183662,TAFA1,14,-1.7029,60,1.26140,32,-0.4373,29,-0.5890
ENSG00000144747,TMF1,139,0.73092,72,-0.6265,48,-1.0976,147,0.84947
ENSG00000144744,UBA3,33,-0.7134,65,0.73657,33,-0.7136,50,-0.0178
ENSG00000144746,ARL6IP5,263,-0.1972,374,0.70690,161,-1.0104,263,-0.2011
ENSG00000114541,FRMD4B,29,0.91207,5,-2.2863,8,-1.1728,46,1.99378
ENSG00000114861,FOXP1,309,0.93131,181,-0.1037,174,-0.1410,101,-1.0349
ENSG00000163412,EIF4E3,62,-0.3538,69,-0.2357,103,0.54875,81,0.09787
ENSG00000170837,GPR27,25,-0.7245,38,0.01238,42,0.19599,46,0.35969
ENSG00000163602,RYBP,105,0.50436,74,-0.1748,66,-0.3100,80,0.01748
ENSG00000163605,PPP4R2,147,0.91747,82,-0.2498,54,-0.8468,90,0.00501
ENSG00000121440,PDZRN3,22,-0.5253,36,0.60169,22,-0.4889,28,-0.1060
ENSG00000113805,CNTN3,26,0.32544,26,0.56743,11,-1.0235,15,-0.5585
ENSG00000185008,ROBO2,98,0.36597,84,0.11959,52,-0.7365,81,0.02609
ENSG00000169855,ROBO1,34,-0.1950,26,-0.8827,28,-0.5403,83,1.54653
ENSG00000175161,CADM2,759,0.50410,662,0.39382,363,-0.7785,389,-0.6636
ENSG00000083937,CHMP2B,71,0.07715,77,0.34896,38,-0.9510,72,0.09767
ENSG00000163320,CGGBP1,68,-0.4692,101,0.35662,88,-0.0210,81,-0.1609
ENSG00000175105,ZNF654,34,0.69746,21,-0.1994,25,0.15268,15,-0.7534
ENSG00000269028,MTRNR2L12,4658,-0.5513,2099,-2.2578,11641,1.14220,13827,1.52984
ENSG00000113966,ARL6,14,-1.0367,37,0.95347,26,-0.0622,16,-0.8556
ENSG00000170854,RIOX2,15,-0.5148,23,0.25867,19,-0.1507,23,0.16428
ENSG00000080822,CLDND1,176,0.19436,114,-0.7723,149,-0.1044,259,0.93425
ENSG00000080819,CPOX,30,0.23724,27,0.15682,23,-0.2167,21,-0.3292
ENSG00000064225,ST3GAL6,17,-0.5768,34,1.12583,21,-0.2090,8,-1.7032
