Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000178177,LCORL,6,-2.0314,19,-0.3971,70,1.79603,39,0.76067,17,-0.6137,7,-1.8073,41,0.81750,25,0.04227,11,-1.2687
ENSG00000145147,SLIT2,46,-0.0881,13,-1.9697,26,-0.9542,52,0.11337,53,0.13837,77,0.76846,57,0.28482,68,0.56895,45,-0.1163
ENSG00000163138,PACRGL,13,-0.8300,17,-0.4787,16,-0.5338,23,-0.0004,22,-0.0254,26,0.21989,19,-0.2609,40,0.91843,26,0.21294
ENSG00000185774,KCNIP4,69,-0.7967,46,-1.4231,63,-0.9310,75,-0.6666,91,-0.3796,156,0.49438,226,1.12711,96,-0.2939,166,0.68853
ENSG00000280650,KCNIP4-IT1,0,-5.4592,3,-2.9548,8,-1.6260,138,3.48436,26,0.08907,8,-1.6367,22,-0.1384,4,-2.5729,18,-0.5701
ENSG00000152990,ADGRA3,15,-0.6505,73,2.08773,24,0.12265,22,-0.0579,12,-0.9214,23,0.07496,23,0.07159,17,-0.4497,7,-1.7592
ENSG00000109819,PPARGC1A,39,-0.0483,28,-0.5568,52,0.41544,40,-0.0151,29,-0.5020,32,-0.3572,34,-0.2792,72,0.96182,38,-0.0893
ENSG00000109606,DHX15,45,-0.4907,46,-0.4670,79,0.39189,38,-0.7565,46,-0.4645,108,0.92931,43,-0.5632,83,0.47159,65,0.09518
ENSG00000109610,SOD3,6,-0.9950,45,2.33491,22,0.95878,10,-0.3027,6,-1.0740,20,0.75856,7,-0.7922,4,-1.6889,1,-3.2404
ENSG00000181982,CCDC149,26,0.39104,13,-0.6777,23,0.16581,31,0.69548,42,1.21174,8,-1.3728,12,-0.7740,19,-0.0702,14,-0.5947
ENSG00000153012,LGI2,15,-0.1802,9,-1.0349,14,-0.3486,20,0.23431,11,-0.6884,10,-0.8332,15,-0.2108,57,2.12881,11,-0.7997
ENSG00000053900,ANAPC4,19,-0.3603,11,-1.2273,28,0.20614,22,-0.1337,20,-0.2983,21,-0.2206,18,-0.4997,45,1.00067,30,0.37477
ENSG00000091490,SEL1L3,16,0.34545,13,0.06319,21,0.81676,8,-0.6593,10,-0.3393,7,-0.8294,14,0.13705,22,0.83007,8,-0.7493
ENSG00000250317,SMIM20,34,-0.0541,59,0.84864,21,-0.8176,20,-0.8918,24,-0.5805,40,0.20047,63,0.95482,37,0.08126,28,-0.4353
ENSG00000168214,RBPJ,95,-0.2997,101,-0.1991,214,1.04644,141,0.33320,108,-0.0944,71,-0.7527,79,-0.5737,161,0.56258,87,-0.4692
ENSG00000109689,STIM2,18,-1.1860,41,0.04437,65,0.81254,54,0.50000,40,0.00541,31,-0.3691,37,-0.1210,33,-0.2824,39,-0.0399
ENSG00000169851,PCDH7,151,-0.9092,150,-0.9228,240,-0.1904,307,0.20276,435,0.78165,155,-0.8686,312,0.22924,289,0.10528,334,0.39130
ENSG00000047365,ARAP2,50,-0.9892,103,0.11643,214,1.36674,169,0.94306,130,0.49632,33,-1.6211,66,-0.5697,61,-0.7126,66,-0.6520
ENSG00000174145,NWD2,12,-0.7682,10,-1.1542,13,-0.7017,20,-0.0577,15,-0.4426,13,-0.7356,15,-0.4691,27,0.43960,40,1.33900
ENSG00000181826,RELL1,12,0.02997,38,2.11449,21,0.99342,7,-0.7418,2,-2.4931,5,-1.2727,3,-1.6960,14,0.29115,6,-0.9630
ENSG00000065882,TBC1D1,21,-0.2537,24,-0.0878,22,-0.2415,33,0.41362,21,-0.2488,41,0.81044,35,0.52135,18,-0.5522,19,-0.5173
ENSG00000109787,KLF3,27,0.12519,39,0.72117,39,0.72561,32,0.40406,23,-0.1376,15,-0.7912,9,-1.4767,36,0.61025,14,-0.8987
ENSG00000109790,KLHL5,37,0.43543,27,-0.0683,42,0.65747,37,0.45980,28,0.03311,9,-1.6150,13,-1.1021,61,1.30792,12,-1.3409
ENSG00000157796,WDR19,13,-0.7902,18,-0.3059,35,0.73255,23,0.07675,28,0.37755,21,-0.0588,14,-0.7550,25,0.17375,22,0.00676
ENSG00000035928,RFC1,31,-1.7782,80,-0.3590,258,1.63136,128,0.39455,127,0.37474,27,-1.9913,99,-0.0210,103,0.04096,76,-0.4914
ENSG00000163682,RPL9,1117,0.40831,1342,0.71636,676,-0.3982,451,-1.0212,445,-1.0415,884,0.02603,1399,0.78687,1031,0.27520,675,-0.4442
ENSG00000121897,LIAS,9,-0.7200,15,0.05127,21,0.52783,21,0.54858,12,-0.2936,13,-0.1906,16,0.14988,15,0.01309,13,-0.2542
ENSG00000109814,UGDH,10,-0.1950,7,-0.7154,14,0.35242,7,-0.5984,12,0.09516,8,-0.5866,15,0.50041,24,1.29762,7,-0.7400
ENSG00000163683,SMIM14,83,-0.5224,90,-0.3830,160,0.53530,113,-0.0338,132,0.21927,105,-0.1404,132,0.22456,156,0.49685,90,-0.4299
ENSG00000078140,UBE2K,126,-0.2440,91,-0.7496,123,-0.2848,139,-0.0850,199,0.49155,132,-0.1703,156,0.09418,107,-0.5023,199,0.56580
ENSG00000121892,PDS5A,46,-0.3852,46,-0.3634,65,0.15937,79,0.49103,56,-0.0740,33,-0.8814,54,-0.1172,68,0.23950,69,0.30033
ENSG00000078177,N4BP2,1,-3.6652,11,-0.6124,58,2.17576,32,1.05129,24,0.58910,3,-2.4112,11,-0.6190,16,-0.0702,6,-1.6176
ENSG00000163697,APBB2,48,-0.0480,57,0.21474,100,1.15629,41,-0.3112,31,-0.7389,35,-0.5693,44,-0.1835,55,0.15068,44,-0.2165
ENSG00000154277,UCHL1,999,-0.3469,494,-1.4254,718,-0.8577,899,-0.5120,1438,0.23452,2080,0.85369,785,-0.7212,974,-0.3874,2026,0.94958
ENSG00000064042,LIMCH1,168,-0.4701,217,-0.0719,347,0.70198,284,0.36653,295,0.42815,178,-0.3833,216,-0.0776,147,-0.6817,208,-0.1568
ENSG00000109133,TMEM33,100,-0.1291,80,-0.4780,117,0.11376,94,-0.2270,86,-0.3656,146,0.47188,81,-0.4669,113,0.05618,136,0.40724
ENSG00000014824,SLC30A9,83,-0.3955,65,-0.7696,82,-0.4039,80,-0.4421,90,-0.2592,143,0.47741,148,0.53692,143,0.47904,115,0.14028
ENSG00000124406,ATP8A1,196,-0.1398,111,-1.0176,242,0.19545,185,-0.2354,161,-0.4554,171,-0.3619,152,-0.5405,383,0.96734,272,0.44018
ENSG00000183783,KCTD8,19,-0.6734,15,-0.9790,36,0.32463,33,0.20323,31,0.09977,33,0.20104,27,-0.1316,27,-0.1395,35,0.35738
ENSG00000151806,GUF1,25,-0.3959,30,-0.1201,36,0.16648,33,0.00521,39,0.26874,33,0.00506,32,-0.0549,27,-0.2987,36,0.17686
ENSG00000163281,GNPDA2,36,0.34480,24,-0.2821,27,-0.1200,14,-1.1033,19,-0.6513,24,-0.3060,27,-0.0967,50,0.89892,34,0.30847
ENSG00000163285,GABRG1,92,-0.1286,192,1.09489,205,1.20998,75,-0.4476,67,-0.6126,45,-1.2118,80,-0.3426,167,0.85418,37,-1.6290
ENSG00000260878,AC104072.1,52,-0.0754,73,0.47729,59,0.13244,45,-0.2992,33,-0.7698,66,0.31877,57,0.05993,51,-0.1035,54,-0.0105
ENSG00000151834,GABRA2,57,-1.3511,222,0.79874,251,1.01323,140,0.04365,99,-0.5072,181,0.45981,170,0.35774,81,-0.8100,83,-0.8602
ENSG00000109158,GABRA4,71,-0.5841,32,-1.7738,81,-0.3792,97,-0.0964,97,-0.0997,86,-0.2948,152,0.63256,168,0.80170,124,0.34084
ENSG00000163288,GABRB1,14,-2.1744,87,0.56487,78,0.38132,75,0.32241,86,0.55238,49,-0.3497,91,0.64814,29,-1.1694,52,-0.2803
ENSG00000260918,AC107398.3,114,-0.5125,166,0.08138,126,-0.3572,150,-0.0793,139,-0.2028,149,-0.0847,242,0.70979,129,-0.3099,180,0.24578
ENSG00000169019,COMMD8,14,-0.8919,20,-0.4189,18,-0.5469,14,-0.9136,17,-0.6574,43,0.83351,24,-0.1261,23,-0.2050,43,0.97178
ENSG00000170448,NFXL1,11,-0.8379,20,0.02935,48,1.48879,34,0.88930,31,0.70709,6,-1.7821,16,-0.3033,10,-1.1054,11,-0.9482
ENSG00000109171,SLAIN2,31,0.25081,34,0.40089,21,-0.3545,37,0.54530,26,-0.0150,20,-0.4857,19,-0.5125,23,-0.2540,28,0.05131
ENSG00000075539,FRYL,27,-1.2208,50,-0.2781,170,1.84027,105,0.95390,52,-0.2052,29,-1.0903,29,-1.0919,37,-0.7405,47,-0.3984
ENSG00000109180,OCIAD1,212,-0.5769,188,-0.7613,249,-0.3287,208,-0.6075,315,0.04661,437,0.58232,342,0.17663,364,0.27742,374,0.36911
ENSG00000145247,OCIAD2,50,0.32383,38,-0.1285,28,-0.5672,20,-1.1185,24,-0.7887,68,0.84659,60,0.63025,39,-0.0719,40,-0.0190
ENSG00000109184,DCUN1D4,63,0.07086,49,-0.3106,66,0.16030,82,0.49530,69,0.22123,50,-0.3018,30,-1.0647,57,-0.0778,68,0.21042
ENSG00000163069,SGCB,59,-0.1040,81,0.41720,85,0.50137,61,-0.0529,43,-0.5690,70,0.17263,46,-0.4777,85,0.49421,48,-0.4548
ENSG00000109189,USP46,150,0.05631,121,-0.2747,134,-0.1233,134,-0.1141,190,0.44465,111,-0.4200,172,0.28189,142,-0.0232,145,0.00940
ENSG00000226950,DANCR,63,0.64518,79,1.04137,30,-0.5145,29,-0.5705,20,-1.1713,40,-0.1064,54,0.38480,49,0.24663,30,-0.6150
ENSG00000184178,SCFD2,11,-0.5339,9,-0.7940,16,0.07857,16,0.03485,21,0.46641,15,-0.0717,8,-0.9911,13,-0.3183,23,0.76279
ENSG00000145216,FIP1L1,27,-1.1704,54,-0.1324,71,0.31962,70,0.29643,82,0.54763,28,-1.1476,74,0.38011,65,0.16990,57,-0.0533
ENSG00000072201,LNX1,65,-0.1995,23,-1.7600,55,-0.4585,69,-0.1006,92,0.36484,114,0.72553,89,0.30662,65,-0.1874,81,0.18417
ENSG00000134853,PDGFRA,12,-0.8189,50,1.43207,43,1.14621,19,-0.1485,6,-1.7876,13,-0.7414,34,0.75922,16,-0.4009,10,-1.2997
ENSG00000157404,KIT,22,-0.1981,29,0.25297,36,0.58864,11,-1.2597,12,-1.0704,27,0.10409,49,1.11840,56,1.36161,4,-2.8338
ENSG00000128039,SRD5A3,15,-0.2888,15,-0.2527,14,-0.3825,13,-0.5003,17,-0.0830,18,0.00643,19,0.13597,20,0.18165,23,0.52008
ENSG00000134851,TMEM165,41,-0.3746,50,-0.0767,134,1.63318,65,0.35572,35,-0.6335,33,-0.6913,35,-0.6285,39,-0.4330,44,-0.2809
ENSG00000134852,CLOCK,81,-0.2217,58,-0.7411,132,0.57536,104,0.18666,114,0.33047,59,-0.7208,85,-0.1362,143,0.71169,77,-0.3408
ENSG00000090989,EXOC1,34,-1.3155,62,-0.4103,104,0.42904,95,0.27668,103,0.40002,89,0.16871,80,-0.0074,69,-0.2362,83,0.05985
ENSG00000174799,CEP135,14,-0.1794,7,-1.2477,38,1.50912,33,1.27664,26,0.82298,4,-1.9804,7,-1.2488,18,0.26764,4,-1.9880
ENSG00000157426,AASDH,13,-0.8148,32,0.58283,50,1.36145,31,0.54411,10,-1.2031,15,-0.6519,24,0.11906,24,0.08650,12,-0.9999
ENSG00000128059,PPAT,10,-1.0847,21,-0.0140,21,0.03157,33,0.72202,20,-0.0375,20,-0.0653,32,0.68735,17,-0.3015,17,-0.3280
ENSG00000128050,PAICS,36,-0.3455,66,0.61372,53,0.24070,21,-1.1678,37,-0.3068,54,0.29010,65,0.58562,45,0.00050,38,-0.3275
ENSG00000174780,SRP72,60,-1.1830,114,-0.1915,145,0.19628,158,0.34168,166,0.42258,99,-0.4121,118,-0.1356,167,0.43308,128,-0.0058
ENSG00000171476,HOPX,249,-0.6076,279,-0.4329,133,-1.5576,112,-1.8109,155,-1.3252,806,1.34059,892,1.53146,158,-1.3000,441,0.34158
ENSG00000084093,REST,7,-1.1931,48,1.87612,60,2.35070,12,-0.4455,3,-2.4301,4,-1.9688,18,0.16610,3,-2.4819,4,-2.2900
ENSG00000047315,POLR2B,49,-0.6696,46,-0.7472,65,-0.2287,76,0.02738,78,0.04930,68,-0.1697,81,0.11702,122,0.79821,83,0.18917
ENSG00000163453,IGFBP7,78,-0.4456,390,2.41878,116,0.17166,47,-1.2349,17,-2.6733,93,-0.1751,137,0.44649,94,-0.1612,35,-1.8003
ENSG00000150471,ADGRL3,76,-0.5364,93,-0.2295,127,0.26969,122,0.21487,129,0.30710,94,-0.2079,94,-0.2062,99,-0.1203,118,0.18013
ENSG00000145242,EPHA5,32,-0.3971,14,-1.6362,36,-0.2394,49,0.25749,67,0.78714,27,-0.6568,32,-0.3805,65,0.72384,46,0.20739
ENSG00000145241,CENPC,19,-1.6144,29,-0.9580,138,1.62130,135,1.57719,54,-0.0083,18,-1.6995,30,-0.8887,63,0.23664,27,-1.1348
ENSG00000033178,UBA6,17,-1.2102,28,-0.4711,76,1.16434,66,0.90245,45,0.28097,22,-0.8108,16,-1.3470,47,0.34850,31,-0.3464
ENSG00000248049,UBA6-AS1,10,-0.2520,13,0.17753,24,1.20523,18,0.74202,8,-0.5616,12,0.02172,3,-1.9703,9,-0.3067,9,-0.3816
ENSG00000083896,YTHDC1,131,-0.4641,173,-0.0361,211,0.28618,232,0.44277,287,0.80621,60,-1.6391,171,-0.0543,224,0.38468,138,-0.4281
ENSG00000132467,UTP3,34,-0.3917,26,-0.8022,68,0.73478,51,0.27670,46,0.08832,50,0.24505,39,-0.1601,38,-0.2191,41,-0.1131
ENSG00000018189,RUFY3,269,-0.4977,208,-0.8931,434,0.26392,357,-0.0490,472,0.40246,380,0.04754,282,-0.4226,370,0.00871,457,0.39772
ENSG00000132463,GRSF1,116,-0.1999,103,-0.3947,82,-0.7490,99,-0.4441,129,-0.0338,203,0.70646,153,0.23705,123,-0.1049,155,0.30151
ENSG00000173542,MOB1B,19,-0.7356,28,-0.1592,30,-0.0724,26,-0.3042,25,-0.3576,37,0.24918,49,0.74244,13,-1.3010,43,0.58314
ENSG00000156136,DCK,30,-0.4272,21,-0.9803,37,-0.1213,32,-0.3222,28,-0.5313,51,0.39383,66,0.82891,57,0.58828,38,-0.0984
ENSG00000080493,SLC4A4,75,-0.8912,447,2.19132,250,1.06444,157,0.27533,49,-1.5341,82,-0.7434,138,0.06055,50,-1.4846,38,-2.0075
ENSG00000163626,COX18,10,-0.6201,19,0.38244,19,0.33298,16,0.08569,8,-0.9761,16,0.07160,11,-0.4562,19,0.32980,17,0.19371
ENSG00000132466,ANKRD17,154,-0.4014,136,-0.5888,235,0.27925,346,0.92961,297,0.66274,109,-0.9250,176,-0.1855,155,-0.3826,186,-0.1134
ENSG00000163738,MTHFD2L,12,-0.3009,25,0.95891,17,0.34377,13,-0.0639,10,-0.4377,10,-0.4437,13,-0.1491,15,0.10406,12,-0.2784
ENSG00000169116,PARM1,60,-0.6199,35,-1.4201,79,-0.1998,77,-0.2436,106,0.26478,57,-0.7064,40,-1.2285,233,1.65294,105,0.28092
ENSG00000163743,RCHY1,55,0.10063,47,-0.1626,44,-0.2606,47,-0.1345,35,-0.5918,63,0.32831,41,-0.3705,83,0.76924,51,-0.0271
ENSG00000138769,CDKL2,43,-0.6954,33,-1.0812,72,0.11340,81,0.31101,101,0.66850,55,-0.3235,43,-0.6810,88,0.44185,77,0.25568
ENSG00000138757,G3BP2,200,-0.7315,178,-0.9077,244,-0.4239,302,-0.0896,459,0.59446,349,0.14477,334,0.07111,379,0.27681,374,0.29003
ENSG00000138768,USO1,67,-0.3977,70,-0.3223,66,-0.4250,95,0.16052,115,0.47103,84,-0.0414,86,-0.0043,89,0.05068,95,0.17295
ENSG00000138744,NAAA,18,0.05905,10,-0.8087,16,-0.1237,14,-0.2905,16,-0.1195,22,0.33892,6,-1.6575,18,0.07339,27,0.81922
ENSG00000198301,SDAD1,45,-0.7971,54,-0.5428,73,-0.0665,102,0.47514,144,1.07073,53,-0.5726,64,-0.2748,40,-0.9809,92,0.36208
ENSG00000138750,NUP54,23,-0.0940,18,-0.4901,31,0.37691,22,-0.2082,22,-0.1686,19,-0.4320,20,-0.3659,37,0.65213,28,0.21159
ENSG00000138760,SCARB2,105,-0.4146,136,0.00037,172,0.37690,116,-0.2587,123,-0.1550,148,0.13909,82,-0.7924,181,0.46468,149,0.16547
ENSG00000189157,FAM47E,17,-0.0652,18,0.03295,8,-1.2592,11,-0.7544,11,-0.7332,29,0.79028,22,0.34950,18,0.03818,22,0.38031
ENSG00000138771,SHROOM3,15,0.12291,18,0.33545,11,-0.4409,18,0.38049,6,-1.2070,23,0.74532,20,0.52650,9,-0.6542,11,-0.3897
ENSG00000186212,SOWAHB,25,0.94233,4,-1.9001,11,-0.4304,6,-1.2445,16,0.18172,11,-0.3953,12,-0.2606,13,-0.1128,22,0.82071
ENSG00000138758,SEPTIN11,239,-0.1696,210,-0.3729,251,-0.0977,346,0.42578,455,0.88751,131,-1.1018,287,0.12229,193,-0.5108,276,0.06389
ENSG00000118816,CCNI,1495,0.89102,897,0.04049,1195,0.50895,731,-0.2857,914,0.07085,723,-0.3015,650,-0.4696,1073,0.33138,535,-0.8419
ENSG00000138764,CCNG2,40,-0.4892,65,0.25045,43,-0.3863,37,-0.6255,35,-0.6909,47,-0.2722,87,0.74050,72,0.42317,64,0.25265
ENSG00000138767,CNOT6L,30,-0.4588,40,-0.0068,62,0.70935,36,-0.1746,54,0.48953,24,-0.7625,44,0.14776,56,0.52691,28,-0.6399
ENSG00000169288,MRPL1,49,-1.0979,73,-0.5012,100,-0.0027,103,0.05135,136,0.50149,91,-0.1564,102,0.02783,117,0.25391,115,0.25248
ENSG00000138759,FRAS1,16,0.30898,8,-0.6361,6,-1.1373,19,0.65365,12,-0.1115,9,-0.6191,9,-0.4999,18,0.51427,16,0.37546
ENSG00000138756,BMP2K,21,-0.4619,69,1.56478,52,1.03181,40,0.57634,18,-0.6979,18,-0.6638,19,-0.5492,14,-1.0700,14,-1.1660
ENSG00000163291,PAQR3,37,-0.1813,24,-0.8704,44,0.07300,51,0.30487,33,-0.3889,35,-0.2882,52,0.34768,52,0.34157,46,0.16744
ENSG00000152784,PRDM8,77,-0.1942,53,-0.7645,71,-0.3111,77,-0.1967,106,0.32094,113,0.42816,59,-0.6003,97,0.17929,108,0.39612
ENSG00000138670,RASGEF1B,8,-0.6793,12,-0.0946,11,-0.2496,5,-1.2943,7,-0.9811,25,1.05199,9,-0.5471,15,0.24207,19,0.67106
ENSG00000273156,AC124016.2,44,0.01793,33,-0.4112,39,-0.1432,31,-0.5248,29,-0.5920,51,0.27362,50,0.22802,97,1.37685,28,-0.7106
ENSG00000138668,HNRNPD,191,0.24011,194,0.26102,200,0.31343,159,-0.0561,143,-0.2269,99,-0.7997,163,-0.0155,204,0.34589,148,-0.1961
ENSG00000152795,HNRNPDL,249,-0.6551,280,-0.4742,407,0.11835,430,0.20705,363,-0.0650,475,0.37199,381,0.01555,534,0.56597,330,-0.2393
ENSG00000145293,ENOPH1,140,0.13514,124,-0.0689,119,-0.1326,110,-0.2506,115,-0.1789,168,0.43340,93,-0.5066,170,0.45092,125,-0.0566
ENSG00000249242,TMEM150C,69,0.02237,51,-0.4522,38,-0.8954,91,0.45582,80,0.24231,83,0.31906,38,-0.8966,27,-1.4021,103,0.77971
ENSG00000145284,SCD5,430,0.08318,633,0.72413,612,0.66747,362,-0.1907,303,-0.4690,377,-0.1242,253,-0.7481,351,-0.2394,379,-0.1296
ENSG00000138674,SEC31A,65,-0.4044,48,-0.8805,126,0.66218,82,-0.0299,87,0.05909,94,0.17729,50,-0.7987,128,0.68755,80,-0.0847
ENSG00000251022,THAP9-AS1,17,-0.8719,13,-1.2744,40,0.50186,49,0.82964,24,-0.3004,20,-0.6045,26,-0.1646,51,0.92450,27,-0.1605
ENSG00000189308,LIN54,23,0.41459,12,-0.5266,23,0.40775,20,0.18884,22,0.33611,15,-0.2725,10,-0.8666,24,0.48148,14,-0.3972
ENSG00000138663,COPS4,30,-1.0856,45,-0.4657,50,-0.3145,37,-0.7780,37,-0.7749,126,1.20750,60,-0.0314,69,0.18672,79,0.47160
ENSG00000163319,MRPS18C,66,0.08728,64,0.03124,52,-0.2884,30,-1.1291,34,-0.9517,90,0.59186,99,0.75366,76,0.31857,57,-0.1539
ENSG00000163624,CDS1,68,-0.0947,36,-1.0801,61,-0.2756,85,0.24985,99,0.50744,81,0.16497,33,-1.2277,100,0.51944,82,0.21736
ENSG00000163625,WDFY3,76,-0.2051,77,-0.1967,103,0.27120,107,0.34671,84,-0.0571,56,-0.6774,92,0.09805,128,0.64261,72,-0.3276
ENSG00000180769,WDFY3-AS2,34,0.04265,77,1.44497,63,1.06974,28,-0.2489,10,-1.8115,28,-0.2410,38,0.24491,18,-0.8906,16,-1.1552
ENSG00000109339,MAPK10,398,-0.1460,248,-0.8772,405,-0.1166,477,0.14496,622,0.58265,433,-0.0107,408,-0.1059,387,-0.1896,490,0.21569
ENSG00000163629,PTPN13,20,-0.7022,38,0.33863,48,0.72751,33,0.10299,15,-1.1426,22,-0.5554,38,0.34399,19,-0.7197,38,0.38309
ENSG00000172493,AFF1,18,-0.5956,34,0.40921,66,1.56064,16,-0.7581,18,-0.5996,27,0.06376,16,-0.7390,44,0.84256,12,-1.2771
ENSG00000145332,KLHL8,33,-0.4677,31,-0.5977,52,0.22114,46,0.03792,65,0.57790,22,-1.0778,39,-0.2454,86,1.08046,39,-0.2676
ENSG00000198189,HSD17B11,11,-1.6434,28,-0.2541,56,0.87382,30,-0.1221,22,-0.6000,49,0.66113,32,-0.0301,34,0.06695,33,-0.0135
ENSG00000170502,NUDT9,39,-0.4766,41,-0.4167,40,-0.4547,31,-0.8249,61,0.23037,82,0.71333,66,0.35127,63,0.27717,54,0.02659
ENSG00000152583,SPARCL1,2382,-1.1073,7623,0.74464,7510,0.71919,4348,-0.1763,4915,0.01922,4440,-0.1429,3864,-0.3623,3023,-0.7433,5231,0.13519
ENSG00000118785,SPP1,74,-0.6828,124,0.12848,590,3.26063,95,-0.2908,29,-2.0502,36,-1.7491,25,-2.2711,89,-0.3978,39,-1.7409
ENSG00000118762,PKD2,11,-1.1094,35,0.67616,40,0.90228,34,0.62610,21,-0.1282,14,-0.7489,11,-1.1531,19,-0.2697,22,-0.0395
ENSG00000118777,ABCG2,20,0.50477,46,1.97445,40,1.69431,14,-0.1369,4,-1.7230,3,-2.1069,8,-0.9297,7,-1.0720,3,-2.5622
ENSG00000163644,PPM1K,211,-0.3857,243,-0.1666,364,0.48940,305,0.19627,289,0.11303,168,-0.7390,273,0.01602,354,0.43957,246,-0.1678
ENSG00000138642,HERC6,25,0.25388,11,-1.0042,18,-0.2434,25,0.26851,23,0.10139,24,0.21750,15,-0.4790,17,-0.3360,27,0.42295
ENSG00000145337,PYURF,61,-0.6039,107,0.28039,81,-0.1651,48,-0.9746,59,-0.6486,99,0.15281,90,0.00406,126,0.55429,114,0.43526
ENSG00000138641,HERC3,32,-0.3546,12,-1.7947,37,-0.0994,38,-0.0918,32,-0.3414,43,0.11157,43,0.13416,72,0.97991,45,0.21072
ENSG00000177432,NAP1L5,224,-0.1929,93,-1.5383,252,-0.0067,228,-0.1608,411,0.80361,258,0.03607,188,-0.4667,355,0.55740,259,0.04396
ENSG00000138640,FAM13A,41,-0.9933,38,-1.0991,61,-0.3898,121,0.71107,102,0.42071,58,-0.4647,71,-0.1559,81,0.04450,106,0.55243
ENSG00000185477,GPRIN3,9,-1.0077,9,-0.9512,36,1.29237,20,0.26734,24,0.59275,1,-3.2973,4,-2.0172,54,2.06130,5,-1.8901
ENSG00000145335,SNCA,445,0.02058,224,-1.0419,372,-0.2620,435,-0.0133,630,0.59230,334,-0.4301,225,-1.0407,568,0.41957,578,0.51525
ENSG00000184305,CCSER1,8,-0.5998,3,-1.8020,17,0.54349,29,1.43802,25,1.19305,4,-1.6163,8,-0.7211,14,0.15035,7,-0.8802
ENSG00000152208,GRID2,4,-1.5452,3,-1.7815,7,-0.5584,33,1.97716,20,1.05246,2,-2.0756,12,0.22450,5,-1.1441,10,-0.1701
ENSG00000163104,SMARCAD1,23,-0.4097,23,-0.4355,41,0.50680,42,0.52191,34,0.20092,22,-0.4625,19,-0.7316,43,0.59163,27,-0.1978
ENSG00000163110,PDLIM5,29,-0.8496,175,2.25684,89,0.95728,54,0.12020,24,-1.1130,25,-1.0829,40,-0.3447,30,-0.7986,17,-1.7169
ENSG00000138696,BMPR1B,10,-1.2280,82,2.26443,33,0.59611,24,0.08583,10,-1.2372,19,-0.2631,19,-0.3263,12,-0.9297,10,-1.3183
ENSG00000182168,UNC5C,14,0.15554,8,-0.6750,27,1.26770,20,0.75084,8,-0.7219,9,-0.4647,8,-0.6162,13,0.03831,9,-0.5184
ENSG00000138698,RAP1GDS1,118,-0.0826,73,-0.8220,118,-0.0861,94,-0.4432,104,-0.2797,209,0.85746,64,-1.0272,103,-0.2901,180,0.70246
ENSG00000168785,TSPAN5,150,-0.3280,102,-0.9275,140,-0.4335,193,0.07170,228,0.34333,217,0.26502,168,-0.1480,116,-0.7193,265,0.68870
ENSG00000151247,EIF4E,133,0.02169,102,-0.3988,115,-0.1987,113,-0.2325,114,-0.2222,138,0.08281,155,0.27260,178,0.50128,131,-0.0021
ENSG00000164024,METAP1,18,-0.9763,25,-0.4847,26,-0.4750,15,-1.2902,40,0.22990,64,1.00111,35,0.00648,33,-0.0621,46,0.50362
ENSG00000197894,ADH5,76,-0.2781,143,0.75073,105,0.23814,59,-0.6776,62,-0.6070,108,0.27675,76,-0.2886,86,-0.0813,97,0.11177
ENSG00000145331,TRMT10A,9,-0.1695,9,-0.1996,19,0.91877,17,0.78247,8,-0.3666,7,-0.5637,9,-0.2281,3,-1.6242,11,0.14992
ENSG00000109270,LAMTOR3,66,-0.1120,56,-0.3809,65,-0.1541,48,-0.6128,56,-0.3918,86,0.29286,68,-0.0658,116,0.79819,76,0.12184
ENSG00000164031,DNAJB14,163,-0.2871,107,-0.9410,185,-0.0869,240,0.33277,286,0.62883,162,-0.2979,179,-0.1405,197,0.01156,217,0.19558
ENSG00000164032,H2AFZ,130,-0.4401,110,-0.7090,126,-0.4944,90,-1.0111,71,-1.3649,301,0.92478,285,0.83420,265,0.70725,173,0.00778
ENSG00000138814,PPP3CA,892,-0.5741,563,-1.2780,1042,-0.3326,1538,0.29053,1870,0.61579,847,-0.6552,1403,0.14181,1540,0.29345,1578,0.38075
ENSG00000254531,AP001816.1,10,-0.7840,6,-1.5504,11,-0.5901,9,-0.9708,17,-0.0135,40,1.48104,18,0.07110,22,0.45057,17,0.07294
ENSG00000138821,SLC39A8,10,0.07279,28,1.79537,12,0.35808,6,-0.7042,7,-0.5379,6,-0.6455,7,-0.4693,8,-0.3755,7,-0.6436
ENSG00000109320,NFKB1,5,-1.6004,17,0.14431,19,0.34257,28,0.97119,13,-0.2309,11,-0.4646,11,-0.4889,19,0.28952,15,-0.0090
ENSG00000109332,UBE2D3,188,-0.0478,160,-0.3084,197,0.02279,194,-0.0029,118,-0.7808,258,0.46096,259,0.46625,175,-0.1625,197,0.02324
ENSG00000145354,CISD2,90,0.32371,52,-0.5369,64,-0.2294,64,-0.2285,68,-0.1205,98,0.45737,69,-0.1184,89,0.29901,72,-0.0419
