Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000205302,SNX2,42,-0.6133,57,-0.1317,73,0.27812,86,0.54418,57,-0.1318,52,-0.2902,50,-0.3383,78,0.39044
ENSG00000064652,SNX24,17,-0.6237,24,-0.1368,15,-0.8286,28,0.11714,23,-0.2213,27,0.03869,37,0.57496,37,0.60966
ENSG00000168944,CEP120,26,0.71270,19,0.19285,18,0.07832,11,-0.7265,12,-0.5369,10,-0.8550,24,0.58537,16,-0.0665
ENSG00000151292,CSNK1G3,53,-0.1695,59,0.01557,60,0.03126,53,-0.1699,74,0.39596,63,0.11777,57,-0.0400,50,-0.2594
ENSG00000168916,ZNF608,30,1.70265,13,0.21218,18,0.77315,12,0.04330,6,-0.9811,6,-0.8928,3,-1.9302,3,-1.7406
ENSG00000155324,GRAMD2B,149,2.40884,56,0.46303,26,-0.7967,26,-0.7941,13,-1.8357,30,-0.5672,19,-1.2628,24,-0.9378
ENSG00000164904,ALDH7A1,169,1.83490,107,0.92679,47,-0.4651,50,-0.3548,12,-2.4660,40,-0.7220,37,-0.8163,37,-0.8248
ENSG00000164902,PHAX,114,0.32262,91,-0.0593,128,0.51344,77,-0.3271,83,-0.2047,98,0.07249,105,0.17509,57,-0.7868
ENSG00000164241,C5orf63,41,1.31373,20,0.08276,14,-0.4716,10,-1.0765,10,-0.9964,25,0.45058,19,0.00697,14,-0.4613
ENSG00000145794,MEGF10,62,1.50880,59,1.41445,18,-0.5800,9,-1.5638,5,-2.4620,25,-0.0879,15,-0.8573,18,-0.6204
ENSG00000164244,PRRC1,25,1.00444,11,-0.3669,16,0.23293,11,-0.3560,11,-0.3653,8,-0.8683,13,-0.1364,16,0.25839
ENSG00000205279,CTXN3,8,-2.0597,32,0.12122,75,1.63042,83,1.84070,28,-0.0974,12,-1.4004,3,-3.3258,0,-5.1317
ENSG00000245937,LINC01184,43,0.21472,39,0.04769,44,0.26118,32,-0.2599,36,-0.0729,27,-0.5368,41,0.13791,39,0.08146
ENSG00000064651,SLC12A2,144,1.10849,62,-0.3256,33,-1.2905,54,-0.5416,58,-0.4412,57,-0.4739,108,0.58778,93,0.33198
ENSG00000066583,ISOC1,22,0.52356,11,-0.5687,10,-0.7667,4,-2.2058,8,-1.1691,17,0.03975,16,-0.0547,43,1.75682
ENSG00000198108,CHSY3,8,-0.9172,9,-0.6705,18,0.48255,9,-0.6467,17,0.30397,19,0.51420,15,0.12628,16,0.22453
ENSG00000169567,HINT1,396,-1.4099,996,0.04053,637,-0.6781,1554,0.80530,1351,0.55762,886,-0.1522,998,0.04407,957,-0.0249
ENSG00000186687,LYRM7,99,0.27261,76,-0.1732,87,0.06128,97,0.24491,75,-0.1843,67,-0.3763,78,-0.1324,94,0.18546
ENSG00000158985,CDC42SE2,109,-0.8757,168,-0.1855,154,-0.3305,289,0.73086,176,-0.1113,227,0.31373,174,-0.1296,210,0.18156
ENSG00000158987,RAPGEF6,27,0.54391,7,-1.4453,26,0.46303,11,-0.9033,16,-0.2779,15,-0.3552,17,-0.1705,35,1.01324
ENSG00000217128,FNIP1,28,-0.3116,21,-0.7589,54,0.79041,32,-0.1091,40,0.26563,26,-0.4518,33,-0.0454,38,0.20183
ENSG00000164398,ACSL6,207,-0.4576,331,0.30878,249,-0.1656,265,-0.0628,252,-0.1433,302,0.15220,286,0.06562,310,0.19508
ENSG00000072682,P4HA2,8,-0.2612,5,-0.9437,8,-0.2604,13,0.40394,6,-0.8432,9,-0.1190,15,0.65281,15,0.67219
ENSG00000131435,PDLIM4,27,1.69393,19,1.00642,7,-0.5557,4,-1.4546,6,-0.9489,6,-0.7620,7,-0.5831,7,-0.5457
ENSG00000197536,C5orf56,11,0.68299,11,0.59405,11,0.61353,5,-0.6790,5,-0.6221,7,-0.1378,6,-0.2502,4,-0.9766
ENSG00000113522,RAD50,207,0.53301,108,-0.5452,185,0.33740,181,0.30228,148,-0.0337,126,-0.2882,105,-0.5825,148,-0.0322
ENSG00000131437,KIF3A,277,-0.5579,240,-0.7815,320,-0.3287,525,0.49441,470,0.30386,390,-0.0067,395,0.01539,516,0.46365
ENSG00000164402,SEPTIN8,269,0.25487,221,-0.0743,180,-0.3977,208,-0.1675,260,0.19548,184,-0.3675,224,-0.0493,300,0.44322
ENSG00000198944,SOWAHA,157,0.76932,135,0.49595,363,2.52253,64,-0.7140,35,-1.6132,21,-2.3803,21,-2.3651,5,-4.2814
ENSG00000164403,SHROOM1,29,2.06600,8,-0.2353,9,-0.0930,3,-1.4341,3,-1.6650,9,-0.0293,4,-1.2121,9,0.00239
ENSG00000164405,UQCRQ,338,-1.0346,1022,0.78214,478,-0.4913,798,0.34907,739,0.21908,611,-0.0963,545,-0.2810,652,0.00970
ENSG00000072364,AFF4,157,0.73243,68,-0.6625,136,0.47742,86,-0.2894,102,0.00098,127,0.36200,72,-0.5556,70,-0.6011
ENSG00000155329,ZCCHC10,39,0.15728,34,-0.0699,49,0.56388,22,-0.7291,37,0.09087,42,0.29835,30,-0.2694,28,-0.3364
ENSG00000170606,HSPA4,71,-0.9463,98,-0.4380,140,0.13648,155,0.30652,168,0.44248,110,-0.2658,126,-0.0329,164,0.39817
ENSG00000053108,FSTL4,6,-1.2684,7,-1.0452,10,-0.5653,12,-0.3887,24,0.79193,17,0.23973,22,0.64675,20,0.49353
ENSG00000113583,C5orf15,37,0.27388,17,-0.9397,18,-0.8583,33,0.10815,46,0.65492,36,0.22866,33,0.08850,29,-0.0940
ENSG00000213585,VDAC1,192,-0.8455,237,-0.5105,283,-0.2298,393,0.31323,446,0.52976,282,-0.2341,412,0.39297,361,0.17215
ENSG00000113558,SKP1,432,-0.8571,775,0.07893,698,-0.0924,1113,0.70041,677,-0.1420,693,-0.1055,766,0.06033,755,0.03591
ENSG00000113575,PPP2CA,195,-0.7492,208,-0.6455,253,-0.3315,354,0.21756,416,0.49235,379,0.33209,395,0.40232,286,-0.1364
ENSG00000006837,CDKL3,30,0.03428,34,0.26754,34,0.22432,19,-0.6802,27,-0.1612,41,0.58056,27,-0.1317,22,-0.4259
ENSG00000119048,UBE2B,95,-0.7836,134,-0.2311,174,0.20109,178,0.23064,199,0.42704,161,0.06745,160,0.05473,136,-0.2131
ENSG00000237190,CDKN2AIPNL,23,-1.3614,38,-0.5996,57,0.08096,63,0.24527,76,0.54325,64,0.26768,73,0.48394,43,-0.3702
ENSG00000043143,JADE2,36,-0.2611,32,-0.4400,66,0.78775,41,-0.0141,41,-0.0118,43,0.02765,38,-0.1569,37,-0.1847
ENSG00000152700,SAR1B,70,0.29030,72,0.34222,59,-0.0054,40,-0.6120,59,0.01839,59,0.00953,74,0.38099,37,-0.7378
ENSG00000113615,SEC24A,19,0.37617,8,-0.9232,20,0.45782,16,0.07410,18,0.22515,17,0.20680,14,-0.1847,10,-0.6679
ENSG00000164615,CAMLG,129,-0.8760,229,0.03853,202,-0.1691,305,0.51994,252,0.19844,247,0.16439,191,-0.2551,235,0.08191
ENSG00000145833,DDX46,119,1.08233,44,-0.5904,67,0.06331,60,-0.1036,72,0.20184,53,-0.3043,43,-0.6265,53,-0.2938
ENSG00000181904,C5orf24,85,0.14491,44,-0.8763,106,0.52696,53,-0.6040,66,-0.2659,95,0.33934,105,0.51527,66,-0.2695
ENSG00000113621,TXNDC15,60,0.14448,48,-0.2394,59,0.12107,36,-0.6881,60,0.14799,59,0.10612,58,0.09040,61,0.16211
ENSG00000113648,H2AFY,93,-0.2721,93,-0.2726,130,0.26505,117,0.10107,96,-0.2338,121,0.14861,105,-0.0792,128,0.24672
ENSG00000145824,CXCL14,803,2.02520,622,1.48044,540,1.20214,85,-1.8069,40,-2.9318,51,-2.5666,26,-3.5161,14,-4.4615
ENSG00000145832,SLC25A48,30,1.82524,23,1.29243,12,0.12528,5,-1.1945,3,-1.7446,8,-0.5244,3,-1.6690,3,-1.8984
ENSG00000120708,TGFBI,8,0.57355,1,-2.6781,38,4.55487,0,-4.1179,0,-2.9399,0,-6.1075,0,-5.6251,0,-7.2693
ENSG00000113658,SMAD5,54,1.23340,34,0.40778,26,-0.0497,23,-0.2357,12,-1.1646,25,-0.0977,17,-0.6848,21,-0.3551
ENSG00000152377,SPOCK1,243,-0.3863,248,-0.3534,80,-2.0808,199,-0.7003,357,0.24509,339,0.15605,505,0.84711,496,0.81511
ENSG00000146021,KLHL3,19,-0.4771,15,-0.8584,21,-0.3564,18,-0.6233,38,0.61097,35,0.47719,32,0.31576,32,0.33497
ENSG00000177733,HNRNPA0,96,-0.7960,131,-0.3083,203,0.41307,202,0.40440,133,-0.2930,150,-0.0933,186,0.26712,168,0.09657
ENSG00000031003,FAM13B,38,-0.4540,35,-0.5926,54,0.10624,54,0.11962,64,0.38770,68,0.49726,50,-0.0034,41,-0.3406
ENSG00000112981,NME5,11,-2.0848,41,-0.1699,43,-0.0807,81,1.00840,58,0.42423,38,-0.3041,35,-0.4093,55,0.31423
ENSG00000112983,BRD8,76,0.22368,42,-0.7313,75,0.18866,59,-0.1894,73,0.16478,76,0.21764,50,-0.4603,81,0.32627
ENSG00000094880,CDC23,29,-0.2113,21,-0.6673,28,-0.2606,22,-0.6133,44,0.49352,30,-0.1611,54,0.84282,34,0.07747
ENSG00000120709,FAM53C,46,0.06320,25,-0.8924,40,-0.1418,25,-0.9121,65,0.65840,54,0.32828,52,0.25975,46,0.08192
ENSG00000120733,KDM3B,54,0.77391,28,-0.3191,41,0.30291,21,-0.7552,26,-0.4281,28,-0.2998,41,0.31156,33,-0.0329
ENSG00000132563,REEP2,118,-0.4487,118,-0.4612,93,-0.8352,93,-0.8223,156,-0.0056,284,1.03425,223,0.59940,167,0.10894
ENSG00000120738,EGR1,51,-0.2253,34,-0.8549,55,-0.0882,52,-0.1665,96,0.85581,60,0.04618,71,0.33498,46,-0.3645
ENSG00000120705,ETF1,52,-0.4938,62,-0.1996,106,0.68108,64,-0.1698,78,0.15382,78,0.15738,52,-0.4847,74,0.07790
ENSG00000113013,HSPA9,199,-0.3416,200,-0.3381,226,-0.1411,309,0.38265,286,0.25215,206,-0.2845,245,-0.0091,297,0.31357
ENSG00000044115,CTNNA1,168,0.86331,115,0.20374,95,-0.1137,73,-0.5378,54,-1.0061,118,0.25018,68,-0.6387,122,0.31108
ENSG00000146006,LRRTM2,45,-0.0509,44,-0.0794,74,0.78238,35,-0.4686,50,0.11760,29,-0.7311,51,0.13722,45,-0.0714
ENSG00000120725,SIL1,25,0.34854,15,-0.4461,18,-0.1819,22,0.18353,20,-0.0128,16,-0.3132,25,0.33550,19,-0.0687
ENSG00000120727,PAIP2,206,-0.6401,350,0.21826,234,-0.4403,356,0.24401,262,-0.2572,365,0.28701,293,-0.0770,391,0.40539
ENSG00000170464,DNAJC18,58,-0.3931,61,-0.2984,82,0.18289,90,0.33131,80,0.12797,81,0.15153,71,-0.0647,67,-0.1540
ENSG00000131508,UBE2D2,101,-0.6022,132,-0.1841,144,-0.0382,169,0.22592,187,0.39831,147,-0.0085,145,-0.0265,155,0.08024
ENSG00000171604,CXXC5,271,0.58075,120,-0.7595,211,0.15303,135,-0.5681,143,-0.4778,185,-0.0694,248,0.42272,228,0.27749
ENSG00000146005,PSD2,118,0.67118,130,0.85207,76,-0.0730,42,-0.9875,45,-0.8953,115,0.62480,44,-0.9366,64,-0.3370
ENSG00000158458,NRG2,10,0.40155,6,-0.5225,14,0.91153,3,-1.3650,5,-0.5994,6,-0.3557,8,0.02616,11,0.54882
ENSG00000185129,PURA,173,0.99106,84,-0.2343,127,0.44126,85,-0.2247,69,-0.5533,100,0.03362,63,-0.7019,80,-0.3283
ENSG00000182700,IGIP,87,-0.6531,123,-0.1028,139,0.08938,117,-0.1914,144,0.15364,165,0.38213,126,-0.0685,149,0.21482
ENSG00000120306,CYSTM1,101,0.15949,135,0.65443,85,-0.1215,104,0.20360,81,-0.2119,71,-0.4099,74,-0.3490,84,-0.1544
ENSG00000113068,PFDN1,93,-0.5253,119,-0.1383,155,0.31018,147,0.21515,133,0.05542,111,-0.2470,139,0.11846,135,0.07932
ENSG00000131503,ANKHD1,132,1.34896,51,-0.2885,52,-0.2803,61,-0.0042,47,-0.4471,61,-0.0210,45,-0.5093,44,-0.5465
ENSG00000213523,SRA1,36,-0.2346,42,0.00244,37,-0.1933,46,0.15757,40,-0.0616,46,0.15194,46,0.16436,41,-0.0311
ENSG00000243056,EIF4EBP3,16,0.99845,21,1.41105,6,-0.6142,4,-1.1576,2,-2.0065,12,0.39718,8,-0.2267,4,-1.2777
ENSG00000113108,APBB3,27,-0.5530,15,-1.4790,24,-0.7464,38,-0.0541,59,0.70360,51,0.44633,42,0.11533,55,0.59429
ENSG00000176087,SLC35A4,27,0.32417,23,0.08033,14,-0.7096,22,-0.0114,17,-0.3480,26,0.27987,25,0.20289,21,-0.0310
ENSG00000131495,NDUFA2,199,-0.6462,392,0.46110,256,-0.2516,409,0.53236,287,-0.0600,298,-0.0010,264,-0.1999,281,-0.1001
ENSG00000113141,IK,166,0.39912,98,-0.4574,131,-0.0003,159,0.32841,166,0.40575,128,-0.0285,111,-0.2625,85,-0.6818
ENSG00000120314,WDR55,14,-0.0820,16,0.10408,16,0.17846,12,-0.3869,15,-0.0260,17,0.26636,11,-0.4729,17,0.27454
ENSG00000170445,HARS,75,-0.4559,86,-0.2419,65,-0.6854,98,-0.0328,132,0.45821,112,0.19071,114,0.21135,118,0.27759
ENSG00000112855,HARS2,15,-0.1173,7,-1.2313,19,0.30416,10,-0.7638,26,0.81431,14,-0.1866,18,0.19779,19,0.25509
ENSG00000146007,ZMAT2,165,-0.4119,259,0.32915,295,0.55161,187,-0.2081,256,0.30779,159,-0.4652,196,-0.1363,185,-0.2293
ENSG00000081818,PCDHB4,14,0.48981,21,1.18127,8,-0.3000,6,-0.7471,8,-0.3790,11,0.03097,7,-0.6049,8,-0.4681
ENSG00000120324,PCDHB10,8,-1.1810,17,-0.0048,17,0.00056,13,-0.4647,28,0.81271,19,0.15611,19,0.14935,17,-0.0324
ENSG00000120327,PCDHB14,16,0.03899,17,0.14203,18,0.24144,9,-0.9266,25,0.81925,12,-0.3614,9,-0.7939,18,0.23521
ENSG00000178913,TAF7,117,-0.3244,100,-0.5841,160,0.18081,159,0.17462,216,0.69941,117,-0.3278,152,0.09138,126,-0.2118
ENSG00000131504,DIAPH1,30,0.14023,22,-0.3491,61,1.41215,21,-0.3941,16,-0.8134,36,0.43383,17,-0.7090,16,-0.8738
ENSG00000171720,HDAC3,19,-0.5276,24,-0.2254,38,0.53344,20,-0.4760,32,0.27346,30,0.16917,28,0.02465,27,-0.0139
ENSG00000164620,RELL2,26,-1.1938,38,-0.5805,13,-2.2022,48,-0.2215,74,0.48530,107,1.16265,56,0.03833,79,0.59871
ENSG00000081791,DELE1,31,-0.0758,27,-0.2775,31,-0.0583,16,-1.1286,25,-0.3838,51,0.79719,47,0.64008,29,-0.1567
ENSG00000013561,RNF14,40,-0.6561,49,-0.3651,43,-0.5771,77,0.38123,82,0.49417,62,0.03141,56,-0.1399,80,0.44797
ENSG00000113552,GNPDA1,24,-0.6117,19,-0.9374,30,-0.2503,30,-0.2335,46,0.44236,60,0.90764,30,-0.2414,42,0.27985
ENSG00000131507,NDFIP1,395,-0.9001,508,-0.5055,579,-0.2969,726,0.07320,1045,0.69728,732,0.08688,755,0.13785,817,0.27071
ENSG00000187678,SPRY4,12,0.29398,7,-0.6174,5,-1.0033,6,-0.8682,11,0.22298,16,0.76056,10,0.03866,13,0.42516
ENSG00000113578,FGF1,119,1.90620,47,0.16283,7,-2.6285,24,-0.8656,15,-1.5982,34,-0.3511,40,-0.0854,52,0.34614
ENSG00000145819,ARHGAP26,63,-1.0654,107,-0.2273,95,-0.4176,118,-0.0780,225,1.04067,108,-0.2092,130,0.08636,141,0.22064
ENSG00000113580,NR3C1,93,-0.2040,76,-0.5350,132,0.36593,114,0.12871,109,0.05024,100,-0.0949,109,0.04529,113,0.11579
ENSG00000145817,YIPF5,43,-0.2837,40,-0.4106,66,0.42213,68,0.46356,61,0.28655,43,-0.2871,54,0.09487,36,-0.5818
ENSG00000183775,KCTD16,136,-0.2163,97,-0.7580,381,1.62045,170,0.14142,165,0.09491,115,-0.4864,105,-0.6342,77,-1.1091
ENSG00000133706,LARS,142,0.27727,93,-0.4225,105,-0.2241,124,0.04466,124,0.04404,114,-0.0882,110,-0.1485,152,0.39023
ENSG00000091009,RBM27,86,0.37231,71,0.04680,104,0.70177,62,-0.1617,55,-0.3747,60,-0.2220,59,-0.2468,54,-0.3990
ENSG00000113649,TCERG1,132,0.49646,47,-1.1442,106,0.12729,81,-0.2985,140,0.60574,76,-0.4200,96,-0.0296,106,0.12392
ENSG00000156475,PPP2R2B,129,-0.8122,242,0.19548,184,-0.2507,227,0.08993,210,-0.0413,245,0.21545,279,0.43447,205,-0.0806
ENSG00000113657,DPYSL3,121,0.82180,47,-0.7350,68,-0.1631,111,0.67015,86,0.22301,59,-0.3732,73,-0.0499,34,-1.2280
ENSG00000176049,JAKMIP2,84,0.29340,79,0.19519,82,0.25303,79,0.20406,64,-0.1509,51,-0.5171,72,0.05098,50,-0.5309
ENSG00000145868,FBXO38,19,-0.2231,19,-0.2156,29,0.48574,27,0.37321,21,-0.0868,21,-0.0673,21,-0.0473,17,-0.3854
ENSG00000173210,ABLIM3,35,0.54986,17,-0.6004,27,0.10364,21,-0.2711,31,0.36434,21,-0.2741,24,-0.0944,25,-0.0264
ENSG00000164284,GRPEL2,21,-0.4582,21,-0.4765,40,0.55254,28,-0.0306,32,0.16359,25,-0.2055,31,0.14999,30,0.08752
ENSG00000145882,PCYOX1L,21,-0.6382,21,-0.6395,32,0.01693,27,-0.2179,41,0.46477,48,0.73682,24,-0.4114,36,0.21562
ENSG00000113712,CSNK1A1,201,0.24289,148,-0.2599,166,-0.0730,169,-0.0459,220,0.39047,158,-0.1616,165,-0.0861,164,-0.0932
ENSG00000183111,ARHGEF37,15,0.81337,5,-0.7709,4,-1.3577,6,-0.7280,6,-0.5306,7,-0.5023,15,0.85794,15,0.83077
ENSG00000155846,PPARGC1B,3,-1.7758,8,-0.3701,15,0.62753,8,-0.3258,12,0.22127,15,0.61129,11,0.10955,10,-0.0417
ENSG00000113716,HMGXB3,29,0.24704,21,-0.2166,29,0.24823,13,-1.0219,27,0.17913,26,0.10919,37,0.68451,15,-0.8108
ENSG00000113721,PDGFRB,60,1.71944,23,-0.0389,27,0.27551,9,-1.3637,12,-0.9584,29,0.36938,14,-0.8329,11,-1.1762
ENSG00000011083,SLC6A7,24,-0.8958,19,-1.2381,49,0.22098,35,-0.3498,66,0.71049,51,0.28063,50,0.26059,50,0.24266
ENSG00000070808,CAMK2A,400,0.34397,278,-0.2560,564,0.95008,278,-0.2579,299,-0.1428,271,-0.3016,339,0.06408,178,-0.9628
ENSG00000070814,TCOF1,39,0.80780,17,-0.5894,24,-0.0239,18,-0.4164,28,0.24198,15,-0.7158,19,-0.4042,33,0.53381
ENSG00000019582,CD74,101,2.77141,9,-1.5315,21,-0.3204,15,-0.8025,9,-1.6463,21,-0.3156,15,-0.8358,12,-1.1606
ENSG00000164587,RPS14,1091,0.09265,1810,0.97516,854,-0.3080,902,-0.2198,809,-0.3947,1025,-0.0099,870,-0.2771,892,-0.2369
ENSG00000070614,NDST1,32,0.86858,10,-1.0479,12,-0.7237,10,-1.0271,12,-0.7004,24,0.40975,33,0.91947,20,0.06907
ENSG00000171992,SYNPO,205,1.12230,96,-0.1814,163,0.70459,81,-0.4493,84,-0.3935,72,-0.6490,99,-0.1368,61,-0.9074
ENSG00000086589,RBM22,41,-0.2154,40,-0.2262,47,0.02350,36,-0.4188,55,0.29277,39,-0.2946,63,0.50502,51,0.14554
ENSG00000132912,DCTN4,74,-0.0465,64,-0.2846,65,-0.2754,74,-0.0632,94,0.33537,76,-0.0213,65,-0.2559,101,0.46504
ENSG00000211445,GPX3,41,-0.6910,42,-0.6491,35,-0.9468,116,1.04852,102,0.81513,108,0.91264,32,-1.0644,31,-1.1270
ENSG00000145901,TNIP1,28,-0.0650,22,-0.4787,30,0.04222,24,-0.3359,31,0.07591,39,0.48137,28,-0.0505,33,0.17152
ENSG00000197043,ANXA6,159,-0.7366,142,-0.9153,129,-1.0663,289,0.22185,386,0.72231,260,0.05094,284,0.19572,371,0.65554
ENSG00000196743,GM2A,51,1.26853,34,0.50816,18,-0.5209,18,-0.4634,10,-1.4267,18,-0.4844,21,-0.2790,28,0.21491
ENSG00000123643,SLC36A1,6,-1.4523,8,-0.8545,6,-1.3008,16,0.11183,22,0.64599,26,0.92877,21,0.61831,13,-0.1758
ENSG00000113140,SPARC,797,3.78773,62,-1.3794,153,0.03514,75,-1.0869,40,-2.0260,34,-2.2721,23,-2.8461,13,-3.6164
ENSG00000177556,ATOX1,137,-0.0971,199,0.52772,150,0.04302,198,0.52093,125,-0.2526,147,0.01916,100,-0.6026,109,-0.4703
ENSG00000145907,G3BP1,60,0.67676,29,-0.5482,47,0.26311,32,-0.3644,39,-0.0370,44,0.12404,33,-0.3071,38,-0.0888
ENSG00000155511,GRIA1,108,0.04558,50,-1.1841,166,0.77738,52,-1.1131,106,0.01446,66,-0.7389,119,0.20632,175,0.87190
ENSG00000055147,FAM114A2,9,-0.4566,14,0.27687,14,0.21164,16,0.45018,17,0.56759,7,-0.7476,11,-0.1211,8,-0.6453
ENSG00000164576,SAP30L,27,-0.4240,31,-0.1736,21,-0.7632,35,-0.0087,32,-0.1548,44,0.36583,55,0.77665,35,-0.0189
ENSG00000155506,LARP1,203,0.11857,108,-0.8932,139,-0.4941,196,0.06281,220,0.25909,238,0.39187,178,-0.0982,228,0.31381
ENSG00000170271,FAXDC2,93,1.95808,34,0.07479,9,-1.8607,15,-1.2319,13,-1.3993,29,-0.1988,47,0.61801,19,-0.8126
ENSG00000155508,CNOT8,21,-1.2028,49,0.15562,49,0.14416,63,0.59035,60,0.48534,45,0.03113,31,-0.5576,39,-0.2324
ENSG00000082516,GEMIN5,15,0.09869,16,0.21101,13,-0.0469,14,-0.0203,11,-0.3631,11,-0.3309,16,0.23462,15,0.12305
ENSG00000082515,MRPL22,24,-1.2095,62,0.30597,42,-0.3544,82,0.78649,58,0.18300,45,-0.2196,48,-0.1156,53,0.04172
ENSG00000170624,SGCD,16,-0.0212,20,0.37921,34,1.28475,25,0.71715,8,-1.0126,12,-0.4661,9,-0.8296,4,-1.8827
ENSG00000155868,MED7,12,-0.7066,18,-0.0892,17,-0.2527,27,0.53768,21,0.10057,29,0.66509,19,-0.0320,13,-0.6737
ENSG00000055163,CYFIP2,244,-0.5789,299,-0.2559,395,0.20421,339,-0.0524,350,0.00350,393,0.19657,361,0.05100,416,0.28891
ENSG00000172568,FNDC9,4,-0.9472,6,-0.3912,24,1.93638,11,0.49347,9,0.18591,2,-1.8849,5,-0.7603,3,-1.2393
ENSG00000155858,LSM11,13,-1.2594,22,-0.4265,17,-0.8425,26,-0.2037,40,0.53045,38,0.43845,41,0.56424,37,0.36981
ENSG00000113282,CLINT1,41,-0.3768,45,-0.2428,65,0.35908,60,0.23902,62,0.27988,39,-0.4465,51,-0.0480,54,0.06416
ENSG00000145860,RNF145,88,0.38028,45,-0.6969,103,0.64922,63,-0.1827,81,0.24600,54,-0.4178,62,-0.1953,65,-0.1367
ENSG00000164332,UBLCP1,59,-0.7599,76,-0.3652,90,-0.0999,85,-0.1829,154,0.81407,100,0.07725,102,0.10791,98,0.03704
ENSG00000170214,ADRA1B,22,0.59726,15,-0.1060,38,1.60438,11,-0.5861,8,-1.0262,10,-0.7114,10,-0.6605,11,-0.5893
ENSG00000113312,TTC1,105,-0.5267,170,0.24591,123,-0.2849,196,0.49584,170,0.25013,146,-0.0010,139,-0.0828,121,-0.3104
ENSG00000170234,PWWP2A,63,1.16537,24,-0.4323,27,-0.2908,15,-1.2072,18,-0.8682,33,0.02723,51,0.77804,26,-0.3252
ENSG00000170231,FABP6,8,-1.0569,16,-0.0339,1,-3.6660,6,-1.4665,8,-1.1888,18,0.14758,39,1.47293,37,1.39776
ENSG00000164609,SLU7,125,-0.7293,159,-0.3510,213,0.12663,246,0.36845,244,0.35776,204,0.05367,191,-0.0501,196,-0.0105
ENSG00000164611,PTTG1,3,-2.2106,20,0.39812,8,-1.0318,32,1.24342,17,0.11518,23,0.64374,10,-0.6647,12,-0.4538
ENSG00000145864,GABRB2,264,-1.1368,335,-0.7671,616,0.21416,1040,1.14275,638,0.27277,512,-0.0913,518,-0.0745,410,-0.4491
ENSG00000022355,GABRA1,234,-1.2944,353,-0.6593,449,-0.2763,816,0.73114,731,0.53605,648,0.32932,380,-0.5442,647,0.32541
ENSG00000280776,LINC01202,1,-4.2542,23,0.41331,3,-2.4077,16,-0.1320,21,0.25232,25,0.59398,27,0.69095,26,0.62934
ENSG00000113327,GABRG2,122,-1.4392,236,-0.4231,261,-0.2622,402,0.45638,428,0.56687,348,0.21456,304,-0.0104,349,0.21568
ENSG00000113328,CCNG1,27,0.03201,24,-0.1424,20,-0.4338,37,0.57575,22,-0.2948,22,-0.2545,33,0.38798,25,-0.0942
ENSG00000170584,NUDCD2,39,-0.2566,59,0.43594,29,-0.7235,52,0.23465,62,0.54121,46,0.01592,31,-0.5913,44,-0.0294
ENSG00000038274,MAT2B,60,-0.8157,92,-0.1248,97,-0.0483,124,0.36619,111,0.18567,107,0.12094,69,-0.5956,137,0.53622
ENSG00000145934,TENM2,21,-1.7543,55,-0.2849,98,0.67722,102,0.75147,82,0.36844,66,0.00950,50,-0.4428,51,-0.3938
ENSG00000254187,AC008708.2,4,-0.8869,4,-0.8440,15,1.15545,18,1.49951,6,-0.3886,3,-1.1193,7,-0.1039,3,-1.5009
ENSG00000113645,WWC1,44,0.58615,32,0.04683,49,0.75735,24,-0.3879,27,-0.2389,30,-0.0587,25,-0.3631,18,-0.8524
ENSG00000113643,RARS,37,-0.6394,57,0.07290,43,-0.3983,70,0.40931,87,0.78174,45,-0.3092,40,-0.5210,60,0.15233
ENSG00000188573,FBLL1,40,-0.4546,35,-0.6619,44,-0.3260,33,-0.7491,61,0.20436,71,0.47560,65,0.30955,79,0.66495
ENSG00000120137,PANK3,67,-0.2114,62,-0.3238,76,0.00347,77,0.01494,145,1.11381,52,-0.6079,64,-0.2777,67,-0.2230
ENSG00000184347,SLIT3,49,1.07763,8,-1.7061,42,0.80110,7,-1.9383,18,-0.5978,14,-0.9591,26,-0.0284,45,0.92693
ENSG00000040275,SPDL1,17,0.57113,9,-0.3678,11,-0.1546,9,-0.3876,13,0.18227,7,-0.8154,14,0.29545,14,0.29717
ENSG00000043462,LCP2,7,-0.5117,6,-0.7420,7,-0.4388,19,1.27949,14,0.64586,13,0.58007,4,-1.0856,4,-1.2771
ENSG00000182132,KCNIP1,25,0.53435,32,0.97437,22,0.35927,3,-2.4344,6,-1.6589,17,-0.1298,13,-0.5293,26,0.61925
ENSG00000181163,NPM1,259,-0.0283,330,0.37581,263,-0.0031,269,0.03677,218,-0.3075,309,0.26712,229,-0.2306,231,-0.2169
ENSG00000072803,FBXW11,121,-0.0645,117,-0.1294,134,0.09091,132,0.07269,169,0.48896,99,-0.3888,117,-0.1212,121,-0.0651
ENSG00000168246,UBTD2,21,0.25482,11,-0.6945,18,0.01499,21,0.28276,25,0.55356,19,0.12551,16,-0.1148,10,-0.8308
