Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000247828,TMEM161B-AS1,56,-1.0681,40,-1.5910,210,1.03927,167,0.64452,83,-0.4825,106,-0.0972,81,-0.5743,104,-0.1271,199,0.94634
ENSG00000245526,LINC00461,49,-0.4771,62,-0.1276,77,0.23031,117,0.92927,63,-0.0979,60,-0.1633,49,-0.5478,77,0.23350,66,-0.0335
ENSG00000081189,MEF2C,1077,0.61247,338,-1.2156,940,0.38542,384,-1.0224,819,0.15997,750,0.01850,1161,0.86627,121,-2.7378,664,-0.1769
ENSG00000153140,CETN3,33,-0.3932,28,-0.6782,42,-0.0364,45,0.08073,38,-0.1746,45,0.06744,25,-0.9203,102,1.48024,46,0.10800
ENSG00000164199,ADGRV1,16,-1.9933,34,-0.9013,31,-1.0311,313,3.21993,8,-2.9168,13,-2.2615,13,-2.4243,76,0.35590,92,0.67114
ENSG00000113369,ARRDC3,45,0.82941,6,-2.2290,31,0.21146,53,1.10684,15,-0.9366,24,-0.1941,19,-0.5998,31,0.20271,29,0.10158
ENSG00000237187,NR2F1-AS1,56,-0.4938,60,-0.3701,109,0.57807,67,-0.2195,114,0.65366,96,0.36699,66,-0.2692,26,-1.6185,105,0.52052
ENSG00000175745,NR2F1,246,0.31262,166,-0.3179,280,0.53062,209,0.04951,175,-0.2323,192,-0.0871,200,-0.0274,118,-0.8463,242,0.28425
ENSG00000113391,FAM172A,44,-0.2611,32,-0.7595,87,0.87310,54,0.08352,54,0.06819,36,-0.5422,34,-0.6857,70,0.50343,69,0.46918
ENSG00000133302,SLF1,12,-2.0310,32,-0.5745,95,1.21468,15,-1.6998,27,-0.8221,18,-1.4346,36,-0.4269,53,0.22621,138,1.91707
ENSG00000175471,MCTP1,43,-0.6812,44,-0.6338,199,1.93811,38,-0.8555,46,-0.5599,64,-0.0480,64,-0.0672,57,-0.2436,44,-0.6454
ENSG00000198677,TTC37,43,-0.9653,30,-1.5324,189,1.44435,89,0.14559,36,-1.2518,82,0.02269,67,-0.3245,110,0.50008,97,0.28614
ENSG00000164292,RHOBTB3,126,-0.4310,149,-0.1677,90,-0.9386,401,1.52341,112,-0.6087,117,-0.5407,43,-2.1847,450,1.74661,123,-0.4674
ENSG00000173221,GLRX,8,-1.6660,25,0.00888,14,-0.8777,15,-0.7862,29,0.24070,67,1.70795,33,0.51192,17,-0.5613,8,-1.7090
ENSG00000118985,ELL2,79,-0.0402,39,-1.1219,105,0.43247,38,-1.1782,60,-0.4694,98,0.30352,91,0.21130,112,0.53330,96,0.27948
ENSG00000175426,PCSK1,78,0.65032,27,-1.0229,31,-0.8067,9,-2.5769,24,-1.2080,102,1.10716,116,1.65404,6,-3.1117,15,-1.8644
ENSG00000153113,CAST,104,-0.3805,45,-1.6435,202,0.70354,100,-0.4290,43,-1.7242,139,0.08319,112,-0.2935,332,1.59455,131,-0.0152
ENSG00000113441,LNPEP,121,0.18079,47,-1.2654,212,1.12860,105,-0.0436,58,-0.9718,126,0.24997,129,0.32213,43,-1.4249,111,0.04768
ENSG00000145721,LIX1,4,-2.5879,25,0.07688,10,-1.2180,77,2.10974,8,-1.6199,23,-0.0390,4,-2.7065,73,1.98953,7,-1.7618
ENSG00000174136,RGMB,21,-0.7894,17,-1.0956,39,0.12281,49,0.49987,29,-0.3246,22,-0.7831,70,1.35521,16,-1.2712,25,-0.5570
ENSG00000153922,CHD1,42,-0.5753,25,-1.3401,98,0.77723,39,-0.6915,21,-1.6429,32,-0.9732,30,-1.1685,130,1.28013,161,1.68867
ENSG00000174132,FAM174A,30,-0.2668,23,-0.6950,37,0.06371,32,-0.1714,40,0.18521,29,-0.3420,57,0.88849,19,-1.0037,34,-0.0695
ENSG00000145730,PAM,70,-0.4175,37,-1.3838,63,-0.5854,99,0.12108,59,-0.6904,205,1.37758,158,1.07637,17,-2.5095,48,-0.9943
ENSG00000145725,PPIP5K2,45,-0.3642,21,-1.5246,71,0.36786,42,-0.4680,26,-1.2044,91,0.78792,58,0.06009,42,-0.4410,110,1.11743
ENSG00000181751,C5orf30,26,-0.3860,15,-1.1603,26,-0.3775,52,0.73992,47,0.58826,33,0.02822,55,1.01065,8,-2.1150,11,-1.6551
ENSG00000184349,EFNA5,58,0.18141,37,-0.5156,58,0.20782,30,-0.8388,31,-0.7933,72,0.54015,81,0.86682,5,-3.3826,62,0.30544
ENSG00000145743,FBXL17,182,0.44682,125,-0.1543,131,-0.0798,144,0.07221,129,-0.1093,157,0.21030,174,0.42598,34,-2.1058,130,-0.0972
ENSG00000151422,FER,59,0.11188,33,-0.7979,79,0.58429,46,-0.2896,24,-1.2549,95,0.89092,24,-1.3494,100,0.97997,67,0.32492
ENSG00000198961,PJA2,501,-0.0880,231,-1.2796,670,0.38222,406,-0.4194,469,-0.1918,821,0.72371,844,0.90365,222,-1.3451,286,-0.9568
ENSG00000112893,MAN2A1,15,-0.8178,7,-1.8562,30,0.24231,23,-0.1701,9,-1.5846,20,-0.4422,22,-0.2868,56,1.27770,56,1.26959
ENSG00000164209,SLC25A46,100,0.19824,46,-0.9899,65,-0.4746,86,-0.0311,63,-0.5167,127,0.60318,146,0.98064,27,-1.7857,74,-0.2808
ENSG00000134987,WDR36,7,-1.3989,11,-0.6991,33,1.05800,25,0.58825,7,-1.3272,27,0.69431,22,0.48209,11,-0.6755,8,-1.2091
ENSG00000152495,CAMK4,54,-0.9086,23,-2.1529,280,1.84924,95,-0.0475,102,0.07435,50,-1.0227,139,0.66669,46,-1.1536,47,-1.1235
ENSG00000164211,STARD4,9,-0.8745,13,-0.4474,17,-0.0083,16,-0.1301,13,-0.3538,24,0.54073,33,1.31981,5,-1.6609,6,-1.4717
ENSG00000134986,NREP,155,0.27960,107,-0.3159,95,-0.5031,105,-0.3424,155,0.28013,303,1.44197,159,0.36029,34,-2.0458,34,-2.0560
ENSG00000224032,EPB41L4A-AS1,16,-1.6445,58,0.29666,23,-1.1350,57,0.26383,82,0.86976,85,0.94723,40,-0.3418,69,0.58245,13,-1.9950
ENSG00000134982,APC,893,0.31874,695,-0.0859,867,0.27053,609,-0.2954,453,-0.7552,999,0.50436,273,-1.6323,1823,1.57246,450,-0.7643
ENSG00000153037,SRP19,103,0.24508,74,-0.2846,108,0.33044,59,-0.6288,69,-0.3896,68,-0.3955,73,-0.3186,167,1.07134,86,-0.0310
ENSG00000129625,REEP5,174,-0.6170,123,-1.1473,300,0.24734,180,-0.5607,321,0.35870,340,0.45234,474,1.22020,93,-1.5627,95,-1.5272
ENSG00000172795,DCP2,37,-0.4031,24,-1.0838,72,0.63760,28,-0.8316,32,-0.6458,95,1.12886,63,0.49828,33,-0.6034,36,-0.4415
ENSG00000047188,YTHDC2,14,-1.7111,21,-1.1056,92,1.23083,16,-1.5385,18,-1.3924,61,0.52231,48,0.14055,62,0.55879,62,0.54476
ENSG00000152503,TRIM36,15,-1.5500,33,-0.4337,82,1.06950,26,-0.8038,33,-0.4254,17,-1.4444,77,1.15816,26,-0.7737,45,0.05867
ENSG00000164219,PGGT1B,18,-0.6990,19,-0.5945,44,0.75780,50,0.95657,21,-0.4592,18,-0.6799,12,-1.3386,41,0.65015,43,0.70985
ENSG00000164221,CCDC112,23,-1.4505,17,-1.9217,110,1.01961,79,0.46563,34,-0.8525,30,-1.0353,41,-0.6510,148,1.56383,72,0.31681
ENSG00000145780,FEM1C,26,0.10643,15,-0.7397,34,0.56269,56,1.41798,35,0.59716,8,-1.7154,24,-0.0033,14,-0.8888,6,-1.9475
ENSG00000134970,TMED7,25,-0.9926,21,-1.2398,65,0.52048,60,0.39368,66,0.54010,49,0.04583,60,0.43985,48,0.03831,18,-1.4268
ENSG00000129596,CDO1,6,-2.2635,28,0.05972,32,0.27152,58,1.28501,26,-0.0584,22,-0.3153,39,0.68874,11,-1.3149,9,-1.6627
ENSG00000145782,ATG12,54,-0.5547,57,-0.4734,117,0.68391,88,0.20851,75,-0.0349,91,0.26629,73,-0.1022,72,-0.1116,71,-0.1250
ENSG00000177879,AP3S1,64,-0.2720,51,-0.6147,74,-0.0265,72,-0.0732,76,0.01006,100,0.45715,117,0.84020,50,-0.6467,34,-1.2117
ENSG00000092421,SEMA6A,3,-2.7946,8,-1.5230,20,-0.2763,33,0.55515,13,-0.9344,10,-1.3351,24,0.03075,82,2.24530,18,-0.4127
ENSG00000172869,DMXL1,15,-0.9898,10,-1.5454,40,0.53379,41,0.58132,29,0.02291,33,0.21388,31,0.13925,35,0.30315,22,-0.4098
ENSG00000133835,HSD17B4,42,-0.4741,39,-0.5686,54,-0.0728,84,0.66285,51,-0.1507,36,-0.7062,58,0.03870,103,1.00379,39,-0.5658
ENSG00000151304,SRFBP1,33,0.23707,27,-0.0772,62,1.30022,17,-0.8107,12,-1.3351,25,-0.2221,15,-1.0729,57,1.16098,23,-0.3509
ENSG00000205302,SNX2,55,0.09417,27,-1.0257,67,0.40166,65,0.37472,55,0.10140,47,-0.1564,58,0.20991,51,-0.0335,36,-0.5860
ENSG00000064652,SNX24,27,-0.1094,27,-0.1225,35,0.30274,13,-1.2254,27,-0.0958,32,0.17218,34,0.30382,26,-0.1599,34,0.24557
ENSG00000168944,CEP120,22,-0.1625,6,-1.9784,44,0.95988,11,-1.1943,23,-0.0974,28,0.19246,21,-0.2422,39,0.76722,29,0.26771
ENSG00000151292,CSNK1G3,76,0.37483,42,-0.5508,60,-0.0057,43,-0.5155,64,0.11052,75,0.34703,54,-0.1982,78,0.42345,55,-0.1284
ENSG00000168916,ZNF608,44,0.22973,10,-1.9556,26,-0.6110,66,0.91503,14,-1.5044,10,-1.9448,9,-2.2719,131,2.21096,62,0.79058
ENSG00000155324,GRAMD2B,38,-0.6488,43,-0.4513,39,-0.5766,208,2.35416,27,-1.1616,21,-1.5448,15,-2.1805,119,1.22804,48,-0.2722
ENSG00000164904,ALDH7A1,56,-0.6947,107,0.32140,49,-0.8997,190,1.30393,101,0.22171,29,-1.6868,35,-1.5087,213,1.51472,64,-0.5061
ENSG00000164902,PHAX,153,0.14295,90,-0.6823,249,0.96406,126,-0.1574,103,-0.4845,130,-0.1136,107,-0.4682,177,0.38278,155,0.16743
ENSG00000164241,C5orf63,81,0.66614,106,1.12775,38,-0.5306,11,-2.3693,6,-3.2361,1,-5.4542,10,-2.6490,93,0.90917,183,2.19447
ENSG00000245937,LINC01184,33,-0.5266,28,-0.7610,61,0.47275,55,0.28382,48,0.07455,48,0.05656,44,-0.0615,62,0.49275,35,-0.4071
ENSG00000064651,SLC12A2,57,-0.6256,47,-0.9158,80,-0.1008,60,-0.5488,64,-0.4597,57,-0.6370,83,-0.0635,246,1.85128,79,-0.1318
ENSG00000169567,HINT1,122,-1.4338,285,-0.1275,185,-0.8011,315,0.03376,651,1.26581,530,0.89801,396,0.46419,117,-1.4891,90,-1.8848
ENSG00000186687,LYRM7,198,0.34453,131,-0.3137,159,-0.0096,141,-0.2079,137,-0.2515,238,0.64868,157,-0.0342,130,-0.3359,154,-0.0604
ENSG00000158985,CDC42SE2,196,0.08651,162,-0.2158,211,0.20505,93,-1.0652,284,0.70228,235,0.38072,231,0.40746,86,-1.1833,126,-0.6057
ENSG00000158987,RAPGEF6,26,-0.5029,18,-1.0144,75,1.23370,7,-2.4961,10,-1.9036,43,0.27940,21,-0.9178,63,0.93896,75,1.24569
ENSG00000217128,FNIP1,20,-0.7241,18,-0.8715,47,0.61033,41,0.38538,19,-0.7900,45,0.53914,29,-0.1571,57,0.95015,15,-1.1181
ENSG00000164398,ACSL6,185,0.03447,119,-0.6621,135,-0.4643,427,1.46750,98,-0.9513,241,0.46040,191,0.09541,27,-2.8657,199,0.15194
ENSG00000113522,RAD50,220,-0.3699,145,-1.0082,529,1.08102,218,-0.3843,127,-1.2151,260,-0.1046,156,-0.9820,420,0.67955,548,1.14237
ENSG00000131437,KIF3A,1182,0.68955,272,-1.6133,1200,0.71609,292,-1.5055,352,-1.2284,765,-0.0254,1039,0.54536,365,-1.1711,1267,0.80903
ENSG00000164402,SEPTIN8,213,-0.2868,160,-0.7327,316,0.34526,304,0.28148,229,-0.1733,359,0.55670,240,-0.1115,317,0.34805,177,-0.5797
ENSG00000198944,SOWAHA,34,-1.5208,70,-0.4426,98,0.08589,226,1.52616,253,1.74681,1,-6.0107,83,-0.1946,38,-1.3668,42,-1.2274
ENSG00000164405,UQCRQ,116,-1.3464,322,0.23318,96,-1.6342,339,0.31668,842,1.96040,337,0.30732,257,-0.1413,171,-0.7654,49,-2.6311
ENSG00000072364,AFF4,90,-0.3370,68,-0.7666,187,0.85529,129,0.23763,70,-0.7311,116,0.07106,84,-0.4883,109,-0.0331,177,0.75796
ENSG00000155329,ZCCHC10,45,0.54488,14,-1.2920,49,0.70440,32,0.00491,26,-0.3092,34,0.10455,23,-0.5593,40,0.36221,33,0.07030
ENSG00000170606,HSPA4,111,0.22542,41,-1.3038,133,0.52502,90,-0.0994,94,-0.0418,134,0.54483,116,0.35102,78,-0.3204,48,-1.0850
ENSG00000053108,FSTL4,28,0.76117,3,-2.3144,30,0.90954,7,-1.3757,16,-0.1428,16,-0.1173,31,1.14140,0,-7.9523,11,-0.6603
ENSG00000113583,C5orf15,13,-0.9668,6,-1.9828,25,0.08736,32,0.46197,23,-0.0373,35,0.61647,33,0.59957,18,-0.4134,20,-0.2479
ENSG00000213585,VDAC1,120,-0.5608,103,-0.7999,189,0.15310,175,0.02663,226,0.44571,235,0.50972,273,0.88874,89,-1.0262,38,-2.2949
ENSG00000113558,SKP1,269,-0.7091,351,-0.2966,390,-0.1317,475,0.18422,664,0.74295,509,0.29719,522,0.38785,310,-0.4897,222,-1.0037
ENSG00000113575,PPP2CA,178,-0.2685,120,-0.8813,237,0.18506,169,-0.3476,251,0.28414,224,0.09332,369,1.10086,75,-1.5819,118,-0.8992
ENSG00000006837,CDKL3,33,0.54536,16,-0.5696,19,-0.3355,13,-0.9495,11,-1.0986,47,1.12984,16,-0.6353,46,1.11728,18,-0.3990
ENSG00000119048,UBE2B,113,-0.1590,91,-0.4998,160,0.40491,149,0.28092,124,-0.0082,166,0.45931,154,0.39141,50,-1.4098,88,-0.5537
ENSG00000237190,CDKN2AIPNL,38,-0.1936,36,-0.2618,34,-0.3808,29,-0.5943,50,0.24302,45,0.08051,73,1.04251,13,-1.8145,37,-0.2110
ENSG00000043143,JADE2,44,-0.1610,36,-0.4737,46,-0.1210,54,0.14477,55,0.18480,62,0.38070,67,0.59198,13,-1.9746,46,-0.1035
ENSG00000152700,SAR1B,44,-0.2779,34,-0.6680,34,-0.6785,72,0.50610,57,0.11863,63,0.29465,48,-0.1584,56,0.10370,70,0.45575
ENSG00000164615,CAMLG,101,-0.2178,93,-0.3437,129,0.17177,113,-0.0507,184,0.75622,155,0.46341,143,0.38161,51,-1.2821,51,-1.2737
ENSG00000145833,DDX46,146,0.13978,66,-1.0987,197,0.63406,87,-0.6711,69,-1.0246,105,-0.3806,106,-0.4090,177,0.45347,280,1.24440
ENSG00000181904,C5orf24,64,-0.3250,53,-0.6093,129,0.82545,72,-0.1375,80,0.03441,96,0.32533,101,0.47119,42,-0.9590,46,-0.8363
ENSG00000113621,TXNDC15,25,-0.7087,27,-0.5827,30,-0.4164,78,1.14564,27,-0.5656,53,0.50074,58,0.74192,18,-1.1435,17,-1.2476
ENSG00000113648,H2AFY,99,-0.1234,73,-0.5899,93,-0.2077,137,0.40853,132,0.34649,124,0.24845,110,0.06220,87,-0.3210,99,-0.1098
ENSG00000145824,CXCL14,51,-2.0492,135,-0.5947,60,-1.8075,1287,4.08123,142,-0.5109,18,-3.5718,81,-1.4766,17,-3.6709,96,-1.1079
ENSG00000113658,SMAD5,70,0.73221,31,-0.5895,62,0.52896,66,0.62402,24,-0.9929,28,-0.7214,29,-0.7679,69,0.68872,43,-0.0798
ENSG00000152377,SPOCK1,300,0.18699,231,-0.2347,208,-0.3965,222,-0.2975,135,-1.0603,531,1.15552,376,0.64675,97,-1.5547,198,-0.4764
ENSG00000146021,KLHL3,21,-0.0936,15,-0.5233,36,0.83143,11,-1.0099,10,-1.1559,29,0.45738,27,0.40013,20,-0.1577,21,-0.0314
ENSG00000177733,HNRNPA0,93,-0.5474,88,-0.6253,124,-0.0965,163,0.34970,152,0.23492,164,0.35216,198,0.78073,52,-1.4164,84,-0.7070
ENSG00000031003,FAM13B,110,0.22753,40,-1.3377,145,0.67615,63,-0.6651,56,-0.8411,147,0.69972,86,-0.1823,104,0.13724,121,0.37323
ENSG00000112981,NME5,12,-1.2189,15,-0.8755,30,0.21017,20,-0.3980,55,1.24125,41,0.72432,38,0.69311,4,-2.7790,10,-1.4616
ENSG00000112983,BRD8,61,-0.3185,24,-1.6941,98,0.43923,75,0.01420,39,-0.9967,103,0.52598,77,0.06356,72,-0.0507,119,0.76129
ENSG00000094880,CDC23,9,-1.3588,18,-0.3575,19,-0.2307,37,0.86307,17,-0.4110,20,-0.1572,29,0.47655,23,0.06385,21,-0.0955
ENSG00000120709,FAM53C,39,-0.3766,48,-0.0523,45,-0.1802,40,-0.3466,46,-0.1313,62,0.33907,61,0.37168,27,-0.9424,70,0.55502
ENSG00000120733,KDM3B,30,-0.8206,38,-0.4616,76,0.66586,57,0.17855,44,-0.2273,44,-0.2351,36,-0.5634,74,0.61100,72,0.57331
ENSG00000132563,REEP2,186,0.28619,128,-0.3118,100,-0.6851,95,-0.7749,168,0.12708,140,-0.1683,285,1.20813,37,-2.1558,131,-0.2720
ENSG00000120738,EGR1,35,0.08711,12,-1.4958,49,0.65042,31,-0.1034,48,0.62548,25,-0.4057,47,0.66440,9,-1.8664,25,-0.4088
ENSG00000120705,ETF1,35,-0.3925,28,-0.7716,61,0.49012,44,-0.0326,43,-0.0800,69,0.68365,53,0.28946,56,0.34708,10,-2.2095
ENSG00000113013,HSPA9,141,-0.4794,73,-1.4768,213,0.16809,263,0.51796,165,-0.2383,270,0.55765,241,0.42825,173,-0.1649,136,-0.5394
ENSG00000044115,CTNNA1,42,-0.8592,73,-0.0023,56,-0.4293,101,0.51373,79,0.12111,67,-0.1393,50,-0.6784,153,1.23045,65,-0.2045
ENSG00000146006,LRRTM2,35,-0.3970,32,-0.5501,98,1.29865,27,-0.8157,32,-0.5153,58,0.39432,48,0.09943,40,-0.2018,36,-0.3789
ENSG00000120725,SIL1,12,-1.0100,22,-0.1580,33,0.50576,36,0.63857,9,-1.4913,24,-0.0073,29,0.32712,16,-0.6642,32,0.44757
ENSG00000120727,PAIP2,140,-0.4461,116,-0.7377,176,-0.0860,234,0.37489,243,0.43481,343,1.01973,211,0.22938,139,-0.4573,47,-2.0882
ENSG00000170464,DNAJC18,73,-0.1649,49,-0.7935,101,0.35391,75,-0.1346,71,-0.2224,136,0.84642,107,0.52054,28,-1.6302,66,-0.3290
ENSG00000131508,UBE2D2,35,-1.0864,64,-0.1715,33,-1.1763,78,0.15753,106,0.65982,102,0.59440,111,0.85025,61,-0.2355,9,-3.0266
ENSG00000171604,CXXC5,286,0.16144,173,-0.6333,240,-0.1170,268,0.05466,234,-0.1581,371,0.58872,312,0.34838,140,-0.9503,250,-0.0540
ENSG00000146005,PSD2,28,-0.9152,56,0.16716,16,-1.6941,201,2.54127,43,-0.2634,30,-0.7973,33,-0.7425,42,-0.2904,25,-1.0964
ENSG00000185129,PURA,288,0.21953,174,-0.5767,368,0.62312,197,-0.3831,175,-0.5702,238,-0.0885,221,-0.2342,398,0.75724,236,-0.1013
ENSG00000182700,IGIP,104,0.00195,71,-0.5943,80,-0.4067,104,0.00787,96,-0.1297,136,0.44053,131,0.43247,117,0.19975,67,-0.6803
ENSG00000120306,CYSTM1,16,-1.9202,80,0.54766,37,-0.6773,132,1.43211,87,0.68397,63,0.16781,46,-0.3608,39,-0.5769,23,-1.3625
ENSG00000113068,PFDN1,49,-0.7840,61,-0.4755,89,0.13614,71,-0.2236,146,0.95834,110,0.48453,95,0.26149,69,-0.2650,34,-1.3289
ENSG00000131503,ANKHD1,115,-0.3846,86,-0.8347,174,0.27045,103,-0.5579,43,-1.8678,98,-0.6409,87,-0.8918,261,0.95591,416,1.82491
ENSG00000213523,SRA1,18,-0.5599,38,0.59186,11,-1.2892,23,-0.1839,27,0.05032,41,0.71694,32,0.38739,10,-1.4982,29,0.18294
ENSG00000176087,SLC35A4,21,0.22885,15,-0.2996,12,-0.6281,16,-0.2296,19,0.01604,17,-0.1666,26,0.63718,17,-0.1505,16,-0.2338
ENSG00000131495,NDUFA2,91,-0.5393,173,0.48581,69,-0.9665,155,0.30682,246,1.08651,104,-0.3278,145,0.21896,81,-0.7113,75,-0.8379
ENSG00000113141,IK,146,-0.1911,95,-0.8598,288,0.92981,132,-0.3443,103,-0.7263,154,-0.1078,147,-0.2012,227,0.52514,207,0.37015
ENSG00000170445,HARS,81,-0.1222,79,-0.1640,74,-0.2675,75,-0.2590,73,-0.2887,106,0.29201,144,0.94792,41,-1.1881,64,-0.5029
ENSG00000146007,ZMAT2,407,0.68205,238,-0.1916,418,0.72514,169,-0.7237,222,-0.3059,237,-0.1991,238,-0.2195,210,-0.3930,313,0.24491
ENSG00000120327,PCDHB14,7,-1.5249,8,-1.2981,31,0.84268,27,0.61281,16,-0.1941,19,0.03053,23,0.41110,11,-0.7275,20,0.08425
ENSG00000178913,TAF7,79,-0.7818,50,-1.4856,248,1.06724,121,-0.1238,132,0.01013,151,0.22918,159,0.35707,107,-0.3219,104,-0.3594
ENSG00000131504,DIAPH1,77,0.93384,28,-0.6772,87,1.15908,28,-0.6953,53,0.30723,15,-1.5757,32,-0.5522,20,-1.2119,65,0.65259
ENSG00000171720,HDAC3,16,-0.2294,14,-0.3876,36,1.12247,16,-0.2631,11,-0.7179,8,-1.2688,35,1.26183,1,-3.9798,12,-0.6419
ENSG00000164620,RELL2,24,-0.5547,24,-0.5077,13,-1.4214,25,-0.4811,47,0.51570,71,1.22848,65,1.31307,3,-3.6062,2,-3.8259
ENSG00000081791,DELE1,23,-0.0051,22,-0.0775,24,0.05087,35,0.66361,15,-0.6473,35,0.66689,25,0.09706,14,-0.8237,15,-0.6546
ENSG00000013561,RNF14,29,-0.6562,27,-0.7317,38,-0.2182,35,-0.3669,45,0.04375,78,0.94469,59,0.53173,49,0.17778,21,-1.1133
ENSG00000113552,GNPDA1,17,-0.8069,16,-0.8777,22,-0.4386,32,0.13353,13,-1.2500,43,0.63199,60,1.47393,12,-1.3633,16,-0.9030
ENSG00000131507,NDFIP1,344,-0.4007,218,-1.1065,524,0.27019,352,-0.3648,395,-0.1871,651,0.62803,784,1.12591,113,-2.0872,274,-0.7552
ENSG00000113578,FGF1,45,-1.2442,109,0.13062,25,-2.0766,24,-2.1674,46,-1.2084,48,-1.1411,30,-1.9439,602,3.72973,46,-1.1948
ENSG00000145819,ARHGAP26,191,0.03706,107,-0.8674,344,1.02625,80,-1.2953,166,-0.1817,95,-1.0439,238,0.45675,97,-1.0089,306,0.82297
ENSG00000113580,NR3C1,126,0.24535,61,-0.9038,221,1.19580,82,-0.4365,85,-0.3759,124,0.21451,117,0.13264,40,-1.5231,112,0.05368
ENSG00000145817,YIPF5,38,-0.5064,33,-0.7077,81,0.71460,56,0.11950,38,-0.4790,59,0.18817,68,0.49312,36,-0.5885,45,-0.2298
ENSG00000183775,KCTD16,159,-0.2513,90,-1.1338,493,1.68926,158,-0.2656,197,0.08567,103,-0.9301,243,0.49556,33,-2.6228,148,-0.3708
ENSG00000133706,LARS,97,-0.4325,54,-1.3319,186,0.61968,138,0.12590,84,-0.6433,127,-0.0023,99,-0.4452,153,0.29470,238,1.04362
ENSG00000091009,RBM27,89,-0.0922,52,-0.9375,142,0.67308,97,0.04232,83,-0.2090,84,-0.1794,79,-0.3025,122,0.41165,116,0.33941
ENSG00000113649,TCERG1,109,-0.6178,52,-1.7247,305,1.06157,77,-1.1492,102,-0.7247,191,0.26820,142,-0.2253,140,-0.2250,356,1.34397
ENSG00000156475,PPP2R2B,120,-0.4399,94,-0.8065,134,-0.2659,180,0.21073,221,0.54831,273,0.90946,179,0.22918,105,-0.6407,95,-0.7884
ENSG00000113657,DPYSL3,24,-1.7793,80,0.03551,76,-0.0442,135,0.90204,52,-0.6302,28,-1.5448,60,-0.4443,211,1.73042,54,-0.5851
ENSG00000176049,JAKMIP2,141,0.16347,54,-1.3110,240,1.06852,108,-0.2584,71,-0.8963,159,0.36740,95,-0.4988,148,0.24701,158,0.34879
ENSG00000145868,FBXO38,7,-1.7428,13,-0.8727,17,-0.4680,27,0.31471,15,-0.6451,55,1.53189,19,-0.2781,21,-0.1137,32,0.56704
ENSG00000173210,ABLIM3,40,0.35835,32,-0.0197,24,-0.4168,22,-0.6029,52,0.79024,43,0.47610,29,-0.1953,22,-0.6074,28,-0.1800
ENSG00000113712,CSNK1A1,116,-0.4016,121,-0.3340,175,0.25453,209,0.54153,139,-0.1208,181,0.31038,145,-0.0533,140,-0.1076,125,-0.2822
ENSG00000113716,HMGXB3,26,0.51722,12,-0.6236,23,0.34036,16,-0.2475,17,-0.1428,21,0.19101,23,0.38615,2,-2.9882,23,0.33004
ENSG00000113721,PDGFRB,12,-0.8638,26,0.27593,5,-2.0701,82,2.42087,19,-0.2303,6,-1.8230,15,-0.6045,9,-1.2788,27,0.33742
ENSG00000011083,SLC6A7,23,-0.0181,8,-1.4825,19,-0.2665,13,-0.9059,15,-0.6699,29,0.37771,53,1.74208,0,-8.0965,17,-0.4527
ENSG00000070808,CAMK2A,617,0.51761,390,-0.2260,653,0.61136,470,0.06990,672,0.66083,192,-1.3172,504,0.20994,121,-2.0016,373,-0.2948
ENSG00000070814,TCOF1,85,0.51879,32,-0.9949,45,-0.4951,37,-0.7993,31,-1.0691,57,-0.1194,66,0.10684,46,-0.4498,153,1.55672
ENSG00000019582,CD74,10,-2.6637,71,0.28920,19,-1.7124,40,-0.6000,37,-0.7291,16,-1.9720,13,-2.3836,343,3.62536,28,-1.1467
ENSG00000164587,RPS14,310,-0.9079,855,0.71346,244,-1.2665,649,0.25585,1233,1.36389,509,-0.1367,416,-0.4995,763,0.52129,148,-2.0160
ENSG00000070614,NDST1,31,0.46275,17,-0.4543,16,-0.5844,28,0.32441,14,-0.7943,8,-1.5401,23,-0.0248,41,0.93713,31,0.44489
ENSG00000171992,SYNPO,124,-0.1478,159,0.25431,193,0.57533,134,-0.0166,161,0.27760,41,-1.8325,178,0.51170,49,-1.5536,139,0.04161
ENSG00000086589,RBM22,47,-0.0158,32,-0.6038,65,0.50905,52,0.14860,46,-0.0417,51,0.11775,51,0.13063,45,-0.0753,34,-0.5317
ENSG00000132912,DCTN4,21,-1.6441,46,-0.4540,65,0.10269,77,0.36789,80,0.44207,86,0.55661,81,0.52841,38,-0.7191,36,-0.8313
ENSG00000211445,GPX3,46,-0.1297,25,-1.0620,16,-1.7329,58,0.25345,39,-0.3825,6,-3.0504,137,2.29653,2,-4.7798,30,-0.7750
ENSG00000145901,TNIP1,15,-0.8809,33,0.27839,24,-0.2217,38,0.53595,38,0.51311,17,-0.7784,39,0.64940,13,-1.1487,20,-0.5289
ENSG00000197043,ANXA6,151,-0.3362,77,-1.3618,130,-0.5745,116,-0.7451,175,-0.1043,179,-0.0722,459,1.94797,27,-2.8774,95,-1.0500
ENSG00000196743,GM2A,13,-1.0031,20,-0.3129,9,-1.5941,69,1.75964,13,-0.9504,23,-0.1047,14,-0.9383,65,1.64710,8,-1.6188
