Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000144029,MRPS5,116,0.34908,45,-1.1347,125,0.47303,78,-0.2857,59,-0.7102,78,-0.2801,113,0.35643,119,0.39178,87,-0.1058
ENSG00000115041,KCNIP3,116,2.02337,20,-0.9227,4,-3.0968,14,-1.4780,34,-0.1454,39,0.07472,35,-0.0976,20,-0.9231,52,0.56915
ENSG00000115042,FAHD2A,116,1.85536,71,0.94578,38,-0.0813,30,-0.4603,17,-1.2654,21,-0.9823,26,-0.7115,15,-1.4729,40,-0.0188
ENSG00000232931,LINC00342,116,1.03812,4,-4.0439,143,1.42488,40,-0.7007,5,-3.7859,26,-1.3170,20,-1.8572,10,-2.6486,238,2.47052
ENSG00000174501,ANKRD36C,116,-0.7624,16,-3.6621,517,1.76203,189,-0.0008,31,-2.6958,121,-0.6914,49,-2.1657,52,-1.9528,745,2.55034
ENSG00000084090,STARD7,116,-0.4127,201,0.47142,144,-0.0655,144,-0.0742,168,0.17649,135,-0.1768,174,0.27023,134,-0.1779,114,-0.4362
ENSG00000135956,TMEM127,116,1.27418,45,-0.2947,20,-1.5475,25,-1.1801,29,-0.9519,42,-0.4122,81,0.76683,43,-0.3605,61,0.18737
ENSG00000144021,CIAO1,116,-0.0771,88,-0.5000,142,0.25186,123,0.01683,95,-0.3878,103,-0.2562,148,0.35999,112,-0.1263,140,0.22985
ENSG00000144028,SNRNP200,116,1.05535,21,-1.6265,71,0.23386,39,-0.7167,67,0.14675,70,0.19826,63,0.04476,43,-0.5667,62,0.02211
ENSG00000114982,KANSL3,116,2.02697,32,-0.2290,31,-0.2723,19,-1.0480,32,-0.2290,15,-1.3116,36,-0.0624,6,-2.7555,47,0.39766
ENSG00000168763,CNNM3,116,2.66361,29,0.09370,27,-0.0090,26,-0.1191,9,-1.6304,24,-0.2003,14,-1.1395,10,-1.4908,7,-2.0664
ENSG00000213337,ANKRD39,116,2.36535,14,-1.2475,28,-0.2003,12,-1.4857,25,-0.3554,8,-2.0744,38,0.34257,12,-1.4291,25,-0.3745
ENSG00000168758,SEMA4C,116,2.31096,57,0.94915,39,0.31784,19,-0.8469,13,-1.3235,5,-2.6210,17,-1.0927,7,-2.2402,32,-2.6607
ENSG00000144199,FAHD2B,116,2.03614,28,-0.4450,24,-0.6496,44,0.30722,16,-1.2842,46,0.37418,31,-0.3156,12,-1.6963,20,-0.9454
ENSG00000135976,ANKRD36,116,0.21864,11,-3.2671,195,1.09778,73,-0.5049,33,-1.7006,58,-0.8733,37,-1.6282,32,-1.7437,418,2.65795
ENSG00000230606,AC092683.1,116,1.27673,5,-3.3512,22,-1.3694,12,-2.2271,19,-1.6170,12,-2.2220,20,-1.6347,5,-3.4758,312,3.57712
ENSG00000196912,ANKRD36B,116,1.12214,0,-9.1977,94,0.75851,30,-1.0477,15,-2.0959,30,-1.0686,17,-2.0266,13,-2.2942,262,2.82329
ENSG00000135940,COX5B,116,-2.0671,317,-0.5480,263,-0.8388,347,-0.4078,888,1.14536,518,0.22831,692,0.82841,479,0.10232,185,-1.3669
ENSG00000115073,ACTR1B,116,0.83985,68,-0.0269,23,-1.6505,26,-1.5273,83,0.27973,62,-0.1868,125,1.14985,32,-1.1918,37,-0.9745
ENSG00000075568,TMEM131,116,0.86858,112,0.81374,81,0.26866,45,-0.6396,25,-1.5433,45,-0.6498,47,-0.6517,70,0.04270,96,0.55692
ENSG00000040933,INPP4A,116,0.91224,56,-0.2891,3,-4.3064,31,-1.1777,45,-0.6116,72,0.11426,98,0.72141,72,0.12687,78,0.24111
ENSG00000183513,COA5,116,1.14700,67,0.21428,41,-0.5362,36,-0.7431,55,-0.1035,54,-0.1224,65,0.19121,46,-0.3832,40,-0.6058
ENSG00000115446,UNC50,116,2.28110,23,-0.5101,28,-0.2584,30,-0.1367,20,-0.7540,14,-1.2706,36,0.16584,10,-1.8069,14,-1.2532
ENSG00000071073,MGAT4A,116,1.61331,14,-1.8084,29,-0.6755,43,-0.0795,37,-0.3051,20,-1.2727,52,0.25166,32,-0.5219,58,0.39775
ENSG00000196872,KIAA1211L,116,0.38782,58,-0.7131,10,-3.2668,4,-4.6586,71,-0.3856,68,-0.4648,159,1.09548,177,1.11606,90,-0.0221
ENSG00000135951,TSGA10,116,2.32091,4,-2.8692,54,0.84875,15,-1.1119,14,-1.2076,9,-1.9321,11,-1.7308,22,-0.5803,64,1.16089
ENSG00000158411,MITD1,116,2.41232,41,0.46354,47,0.68676,15,-1.0807,10,-1.6119,21,-0.5971,9,-1.9372,25,-0.3305,14,-1.1431
ENSG00000185414,MRPL30,116,1.87787,27,-0.5937,37,-0.1085,18,-1.1848,44,0.15491,25,-0.7040,40,0.02840,28,-0.5230,21,-1.0021
ENSG00000158417,EIF5B,116,-2.2070,383,-0.4015,821,0.84104,1004,1.19646,288,-0.8433,479,-0.0508,261,-1.0789,727,0.63243,603,0.32284
ENSG00000135945,REV1,116,1.37024,25,-1.1052,95,1.01798,40,-0.4071,29,-0.8988,30,-0.8193,39,-0.4898,17,-1.6837,86,0.84861
ENSG00000144218,AFF3,116,1.41233,52,0.05445,13,-2.0078,11,-2.2079,43,-0.2453,16,-1.7047,56,0.17818,50,-0.0293,92,0.98817
ENSG00000170500,LONRF2,116,-0.3957,132,-0.1883,28,-2.5224,25,-2.6565,145,-0.0460,98,-0.6506,254,1.04610,203,0.50260,234,0.74781
ENSG00000115526,CHST10,116,1.91178,24,-0.7466,7,-2.4881,26,-0.6313,31,-0.3805,46,0.26429,43,0.16939,25,-0.6796,29,-0.4333
ENSG00000115539,PDCL3,116,2.12473,37,0.09394,27,-0.3894,16,-1.2091,27,-0.4058,25,-0.5573,30,-0.2844,29,-0.3043,15,-1.3029
ENSG00000170485,NPAS2,116,1.75574,12,-1.8623,1,-4.7525,13,-1.7485,34,-0.3462,51,0.30263,53,0.41815,40,-0.0974,49,0.24000
ENSG00000071082,RPL31,116,-3.0263,728,-0.2712,578,-0.6315,1387,0.78289,1984,1.42348,1463,0.87511,672,-0.4405,658,-0.4289,381,-1.2670
ENSG00000163162,RNF149,116,2.08152,5,-2.8408,35,-0.0538,24,-0.6062,17,-1.1101,22,-0.7523,32,-0.1821,8,-2.1836,67,1.02961
ENSG00000175874,CREG2,116,-1.9730,180,-1.3176,30,-3.9286,59,-2.9653,429,0.02455,266,-0.7213,764,1.18097,1010,1.50087,603,0.58493
ENSG00000071054,MAP4K4,116,-1.9001,383,-0.0764,1112,1.78300,1376,2.22759,204,-1.0492,220,-0.9371,108,-2.1390,188,-1.1753,203,-1.0635
ENSG00000233639,PANTR1,116,2.09917,15,-1.3374,40,0.19182,33,-0.1168,22,-0.7550,40,0.18864,29,-0.3651,21,-0.7868,11,-1.7226
ENSG00000198914,POU3F3,116,-0.1265,157,0.36860,263,1.25427,163,0.42139,121,-0.0599,147,0.25180,62,-1.1756,85,-0.6108,78,-0.7371
ENSG00000135972,MRPS9,116,1.67537,30,-0.5793,32,-0.5046,41,-0.0919,42,-0.0702,31,-0.5276,42,-0.0832,39,-0.1927,24,-0.9322
ENSG00000135966,TGFBRAP1,116,2.49502,15,-1.0348,26,-0.1891,11,-1.5013,15,-1.0659,19,-0.6933,31,0.06303,15,-1.0407,19,-0.7043
ENSG00000135974,C2orf49,116,1.13388,36,-0.7600,74,0.37319,106,0.98304,36,-0.7579,70,0.28805,30,-1.1258,60,0.03318,29,-1.0619
ENSG00000115641,FHL2,116,2.74153,17,-0.7233,0,-6.1101,3,-3.2916,15,-0.9154,4,-2.7820,42,0.84193,10,-1.5420,21,-0.3519
ENSG00000071051,NCK2,116,1.68672,36,-0.3150,13,-1.8007,8,-2.4459,46,0.10056,23,-0.9866,65,0.76333,38,-0.2353,26,-0.8012
ENSG00000115652,UXS1,116,1.84504,24,-0.8043,23,-0.8513,15,-1.5328,17,-1.3320,17,-1.3270,44,0.14918,54,0.46687,50,0.36305
ENSG00000144057,ST6GAL2,116,2.40207,20,-0.6576,3,-3.1805,12,-1.4727,21,-0.5968,42,0.48227,20,-0.7108,18,-0.8258,37,0.28614
ENSG00000135968,GCC2,116,-1.9969,196,-1.2121,392,-0.1419,246,-0.8684,363,-0.2642,355,-0.3002,426,-0.0101,1119,1.66633,649,0.68149
ENSG00000169756,LIMS1,116,1.79681,19,-1.1876,59,0.56838,61,0.63425,16,-1.4745,100,1.51449,6,-3.0305,22,-0.9497,9,-2.2432
ENSG00000153201,RANBP2,116,-0.0709,54,-1.2389,133,0.14809,102,-0.2726,75,-0.7469,56,-1.1845,157,0.47921,217,0.96982,145,0.29072
ENSG00000186522,SEPTIN10,116,1.89644,47,0.30388,107,1.73151,83,1.26641,10,-2.0948,10,-2.0192,2,-4.3186,5,-3.0032,11,-1.9343
ENSG00000175701,MTLN,116,0.92607,41,-0.7402,32,-1.1091,33,-1.0548,95,0.58995,55,-0.2915,100,0.78237,64,-0.0522,26,-1.4309
ENSG00000153107,ANAPC1,116,2.24101,38,0.23203,18,-0.9162,4,-3.1019,14,-1.2778,33,-0.0044,30,-0.1567,11,-1.6168,37,0.15552
ENSG00000144161,ZC3H8,116,1.53885,17,-1.5647,55,0.23438,16,-1.6359,22,-1.1364,35,-0.4480,35,-0.5343,74,0.72818,68,0.59312
ENSG00000188177,ZC3H6,116,-0.3926,53,-1.5842,306,1.22234,235,0.75506,98,-0.6582,178,0.29692,60,-1.4889,230,0.71769,149,0.00457
ENSG00000114999,TTL,116,0.22025,80,-0.3626,109,0.12786,85,-0.2805,109,0.11598,85,-0.2774,98,-0.0578,136,0.48474,95,-0.0968
ENSG00000125611,CHCHD5,116,1.74542,17,-1.3930,26,-0.7587,35,-0.2987,50,0.25993,96,1.38362,29,-0.6374,14,-1.6488,12,-1.9129
ENSG00000144136,SLC20A1,116,0.79065,19,-1.9893,44,-0.7700,38,-0.9946,35,-1.1181,34,-1.1338,114,0.89930,85,0.28343,117,0.81543
ENSG00000115084,SLC35F5,116,2.35324,19,-0.8077,43,0.48275,16,-0.9936,16,-1.0649,38,0.30128,22,-0.6503,12,-1.4820,14,-1.2572
ENSG00000115091,ACTR3,116,0.28514,73,-0.4419,93,-0.0733,58,-0.8018,128,0.44415,63,-0.6807,129,0.52800,122,0.36960,61,-0.7229
ENSG00000175497,DPP10,116,0.71252,64,-0.2597,19,-2.1037,43,-0.8453,44,-0.8240,99,0.45355,114,0.79193,39,-1.0055,99,0.45226
ENSG00000088205,DDX18,116,-0.0059,68,-0.8351,251,1.30721,104,-0.1722,63,-0.9613,145,0.36347,81,-0.6202,130,0.18608,122,0.08087
ENSG00000125633,CCDC93,116,2.26951,2,-3.8086,29,-0.2211,26,-0.3455,16,-1.0535,29,-0.2194,18,-0.9899,25,-0.4375,50,0.67074
ENSG00000125629,INSIG2,116,2.22755,22,-0.6703,19,-0.8525,18,-0.9135,25,-0.4465,14,-1.3174,40,0.32266,19,-0.8562,21,-0.6831
ENSG00000155368,DBI,116,-0.8128,189,-0.0487,289,0.64845,498,1.62292,174,-0.1821,449,1.42675,68,-1.7192,66,-1.6564,32,-2.7361
ENSG00000088179,PTPN4,116,0.83946,57,-0.3252,40,-0.8609,20,-1.8673,60,-0.2271,49,-0.5388,91,0.49892,93,0.47134,79,0.20020
ENSG00000226479,TMEM185B,116,2.77101,16,-0.7457,35,0.47066,6,-2.0614,10,-1.5045,12,-1.1616,17,-0.7827,11,-1.2976,24,-0.1319
ENSG00000144118,RALB,116,0.31846,41,-1.2980,41,-1.3070,40,-1.3354,163,0.89539,79,-0.2934,119,0.42287,166,0.92418,67,-0.5537
ENSG00000074054,CLASP1,116,0.90465,31,-1.1594,44,-0.6618,22,-1.6675,69,0.03665,48,-0.5152,85,0.43670,82,0.33122,88,0.44136
ENSG00000236859,NIFK-AS1,116,2.71131,5,-2.3726,37,0.52218,52,1.07186,29,0.12536,14,-0.9702,3,-3.3111,6,-2.1654,5,-2.4197
ENSG00000155438,NIFK,116,2.02190,31,-0.2500,45,0.31193,40,0.12520,16,-1.3114,11,-1.7874,27,-0.5152,30,-0.3370,26,-0.5497
ENSG00000211460,TSN,116,0.57742,130,0.77304,64,-0.3851,86,0.08136,74,-0.1404,39,-1.1141,95,0.28618,51,-0.7336,63,-0.3943
ENSG00000136717,BIN1,116,-1.1220,573,1.50425,579,1.52447,415,0.91646,122,-1.0387,79,-1.6886,149,-0.8093,94,-1.4413,113,-1.1588
ENSG00000163161,ERCC3,116,2.31772,26,-0.3330,25,-0.4060,11,-1.6374,25,-0.3837,11,-1.6586,31,-0.0717,19,-0.7825,27,-0.2524
ENSG00000169967,MAP3K2,116,1.02061,43,-0.5995,140,1.36334,49,-0.3861,32,-1.0572,27,-1.2898,50,-0.4008,47,-0.4450,74,0.27117
ENSG00000163166,IWS1,116,0.30828,68,-0.5354,225,1.46749,160,0.84628,44,-1.1963,69,-0.5086,51,-1.0558,85,-0.1882,87,-0.1429
ENSG00000136709,WDR33,116,1.33985,53,0.01998,62,0.26351,38,-0.5008,21,-1.4197,28,-0.9614,60,0.24426,46,-0.2040,41,-0.3842
ENSG00000144231,POLR2D,116,1.44769,43,-0.2375,50,0.02577,74,0.66072,31,-0.7357,32,-0.6738,33,-0.6959,39,-0.3894,45,-0.1555
ENSG00000136731,UGGT1,116,1.61847,41,-0.1607,55,0.30621,53,0.26518,10,-2.2345,35,-0.4090,35,-0.4602,35,-0.4013,38,-0.2589
ENSG00000136720,HS6ST1,116,0.73283,12,-2.6855,35,-1.1504,29,-1.4146,54,-0.4985,101,0.50376,110,0.75685,102,0.52216,71,-0.0676
ENSG00000136699,SMPD4,116,1.56857,74,0.76420,48,0.04665,29,-0.7038,24,-1.0118,27,-0.8188,40,-0.2483,6,-3.0354,59,0.39965
ENSG00000152082,MZT2B,116,-1.7160,262,-0.4788,197,-0.9146,318,-0.1729,611,0.90399,595,0.85657,485,0.58830,313,-0.1976,166,-1.1739
ENSG00000136710,CCDC115,116,1.26285,51,-0.1241,34,-0.7318,33,-0.7623,56,0.03569,33,-0.7742,75,0.58130,31,-0.8945,44,-0.3356
ENSG00000136718,IMP4,116,0.89106,72,0.10089,35,-1.0253,55,-0.3282,84,0.36030,67,-0.0187,69,0.04986,56,-0.2990,52,-0.4028
ENSG00000178171,AMER3,116,2.78059,7,-1.9739,0,-9.9191,0,-8.5098,15,-0.8641,9,-1.6003,31,0.31953,30,0.22097,25,-0.1021
ENSG00000136002,ARHGEF4,116,-0.2539,125,-0.1384,60,-1.2719,77,-0.8870,209,0.70613,207,0.68819,159,0.28397,93,-0.5866,156,0.22401
ENSG00000152102,FAM168B,116,-0.2294,138,0.04965,70,-1.0142,97,-0.5001,167,0.36249,106,-0.3671,203,0.79675,119,-0.1843,119,-0.1831
ENSG00000115762,PLEKHB2,116,-1.0425,246,0.12896,161,-0.5371,129,-0.8839,282,0.35213,120,-0.9891,378,0.99941,239,0.08317,219,-0.0520
ENSG00000173272,MZT2A,116,-0.2883,163,0.25717,69,-1.0760,102,-0.4808,248,0.96684,139,-6.3079,174,0.41313,150,0.12701,54,-1.4460
ENSG00000176771,NCKAP5,116,1.52673,45,-0.0906,183,2.48195,54,0.20773,15,-1.7342,13,-1.9433,1,-5.3689,13,-1.9917,34,-0.5031
ENSG00000152127,MGAT5,116,0.94176,78,0.26897,70,0.10184,36,-0.9439,44,-0.6379,36,-0.9086,86,0.49922,25,-1.4454,80,0.32357
ENSG00000082258,CCNT2,116,1.50732,53,0.16634,54,0.18061,40,-0.2723,17,-1.5969,28,-0.8137,38,-0.3891,9,-2.4484,86,0.96133
ENSG00000115839,RAB3GAP1,116,0.22405,103,0.03770,75,-0.4638,41,-1.3879,60,-0.8068,57,-0.8795,129,0.46003,134,0.46788,163,0.79578
ENSG00000048991,R3HDM1,116,-0.2488,28,-2.3987,51,-1.5050,39,-1.8781,82,-0.7912,82,-0.7754,180,0.53205,274,1.18352,324,1.49531
ENSG00000144224,UBXN4,116,-0.9856,164,-0.4536,483,1.35315,338,0.72189,167,-0.4256,184,-0.2717,112,-1.1316,290,0.46157,218,0.00095
ENSG00000115866,DARS,116,0.40094,68,-0.4573,103,0.20925,108,0.29371,57,-0.7229,173,1.09129,74,-0.3618,61,-0.6193,71,-0.3795
ENSG00000144228,SPOPL,116,2.38954,47,0.65424,24,-0.3862,29,-0.1271,9,-1.7720,8,-2.0307,22,-0.6140,21,-0.5996,14,-1.2113
ENSG00000168702,LRP1B,116,1.25468,86,0.72373,19,-1.6334,14,-2.0812,19,-1.6205,56,0.03324,33,-0.8548,27,-1.1125,148,1.71989
ENSG00000121964,GTDC1,116,0.10913,41,-1.4700,83,-0.4157,102,-0.0962,148,0.50881,73,-0.6113,85,-0.4158,221,1.20268,127,0.26222
ENSG00000169554,ZEB2,116,-2.5499,602,-0.0582,1828,1.89747,2005,2.09039,287,-1.2046,353,-0.8867,129,-2.5282,418,-0.6304,373,-0.8046
ENSG00000121989,ACVR2A,116,2.58565,28,-0.0186,5,-2.4533,12,-1.2741,11,-1.3793,11,-1.4104,22,-0.4310,24,-0.2728,33,0.23306
ENSG00000115947,ORC4,116,0.95311,81,0.35777,25,-1.4549,11,-2.5921,40,-0.7666,49,-0.4505,94,0.68702,74,0.19964,68,0.07291
ENSG00000204406,MBD5,116,1.91903,21,-0.9701,57,0.61450,18,-1.1834,25,-0.6501,13,-1.6987,39,-0.0119,13,-1.6746,49,0.38764
ENSG00000135999,EPC2,116,1.54648,18,-1.4598,52,0.16536,18,-1.4483,26,-0.9352,41,-0.2050,47,0.00660,70,0.64833,35,-0.4683
ENSG00000168280,KIF5C,116,-2.9485,603,-0.4825,808,-0.0212,1164,0.57632,994,0.31373,678,-0.3008,711,-0.2509,1443,0.94374,963,0.26184
ENSG00000168288,MMADHC,116,1.99399,36,-0.0766,21,-0.8980,9,-2.1507,17,-1.2200,37,-0.0210,52,0.61279,22,-0.7828,13,-1.5838
ENSG00000080345,RIF1,116,-0.7902,99,-1.0228,468,1.53068,198,0.05032,83,-1.2902,155,-0.3356,153,-0.3996,307,0.77381,189,-0.0283
ENSG00000162980,ARL5A,116,0.62612,38,-1.1418,100,0.38087,91,0.22622,44,-0.8891,102,0.40850,71,-0.1959,100,0.37492,58,-0.4745
ENSG00000182389,CACNB4,116,-0.4730,71,-1.2222,28,-2.5912,48,-1.8002,145,-0.1223,117,-0.4559,225,0.69040,280,0.96882,310,1.14960
ENSG00000115145,STAM2,116,2.24765,37,0.17767,30,-0.1493,27,-0.3273,11,-1.6418,56,0.85036,15,-1.2618,16,-1.0980,8,-2.0861
ENSG00000157827,FMNL2,116,-1.2975,421,0.74273,964,2.33298,422,0.74568,78,-1.8909,263,-0.0297,72,-2.1276,104,-1.4571,171,-0.7061
ENSG00000196504,PRPF40A,116,-0.2406,58,-1.3104,299,1.35535,244,0.98758,56,-1.3450,121,-0.1682,74,-1.0066,160,0.27236,146,0.12987
ENSG00000162989,KCNJ3,116,-0.0869,99,-0.3342,12,-3.4143,14,-3.2548,77,-0.7213,87,-0.5312,242,1.38219,147,0.29567,188,0.70534
ENSG00000153234,NR4A2,116,1.56908,100,1.29059,8,-2.5353,8,-2.5274,31,-0.6084,82,0.94570,13,-2.0484,14,-1.8246,79,0.87214
ENSG00000115159,GPD2,116,1.64296,62,0.54337,13,-1.8871,12,-1.9718,38,-0.2451,97,1.31667,23,-1.1202,14,-1.7096,48,0.12141
ENSG00000136541,ERMN,116,-2.4543,1209,1.22970,2608,2.85575,1550,1.69790,94,-2.7546,126,-2.3307,25,-4.8284,53,-3.6033,41,-3.9592
ENSG00000123612,ACVR1C,116,2.88294,0,-8.0273,28,0.18767,12,-1.1079,10,-1.4221,0,-6.7535,27,0.14057,27,0.07758,6,-2.0600
ENSG00000153237,CCDC148,116,2.41536,8,-1.9785,17,-0.9184,31,0.00407,10,-1.6328,17,-0.8792,9,-1.8881,39,0.39061,50,0.80636
ENSG00000144283,PKP4,116,-1.1915,196,-0.3874,490,1.12921,921,2.38730,159,-0.7060,144,-0.8656,86,-1.7510,138,-0.9296,167,-0.6369
ENSG00000115183,TANC1,116,2.55540,35,0.32355,65,1.37332,28,-0.0539,7,-1.9973,10,-1.5823,5,-2.5870,8,-1.9622,9,-1.7436
ENSG00000123636,BAZ2B,116,-1.6471,159,-1.1750,917,1.73723,494,0.61651,221,-0.6704,533,0.74668,71,-2.4970,411,0.31130,397,0.25418
ENSG00000136536,MARCH7,116,1.83055,28,-0.5966,52,0.39125,12,-1.8809,25,-0.7243,38,-0.0982,35,-0.2539,32,-0.3542,33,-0.3246
ENSG00000153250,RBMS1,116,2.08390,60,0.83427,7,-2.3227,5,-2.7521,12,-1.6310,30,-0.2875,27,-0.4667,25,-0.5708,49,0.49799
ENSG00000136560,TANK,116,2.20249,42,0.32682,25,-0.4508,22,-0.6935,22,-0.6689,25,-0.4866,26,-0.4357,13,-1.4884,23,-0.6303
ENSG00000115233,PSMD14,116,0.49889,74,-0.2272,58,-0.5979,78,-0.1428,78,-0.1364,57,-0.6385,103,0.34995,113,0.46229,72,-0.2590
ENSG00000136535,TBR1,116,-0.0613,148,0.33781,4,-4.8054,11,-3.5074,132,0.15231,59,-1.1120,183,0.80318,119,-0.0151,248,1.21811
ENSG00000144290,SLC4A10,116,-0.2145,63,-1.1424,10,-3.8726,12,-3.5816,106,-0.3589,34,-2.0674,216,0.94360,285,1.29464,270,1.20143
ENSG00000115271,GCA,116,1.33277,87,0.83293,76,0.60718,50,-0.0863,27,-1.0245,28,-0.9637,55,0.08047,15,-1.9255,17,-1.6836
ENSG00000182263,FIGN,116,2.38219,7,-2.1192,29,-0.1048,17,-0.9263,8,-2.0922,28,-0.1903,17,-1.0370,31,-0.0291,43,0.53256
ENSG00000153253,SCN3A,116,0.38339,26,-1.9004,25,-1.9464,20,-2.2917,44,-1.1244,64,-0.5654,92,0.00946,116,0.37955,320,2.26812
ENSG00000136531,SCN2A,116,-2.1444,446,-0.0975,52,-3.3015,51,-3.3256,196,-1.3608,151,-1.7518,624,0.51488,1020,1.30234,1459,1.99942
ENSG00000178662,CSRNP3,116,-0.1817,80,-0.7621,19,-2.8810,35,-1.9881,123,-0.0833,69,-0.9761,197,0.80215,271,1.24451,191,0.63124
ENSG00000123607,TTC21B,116,2.31234,19,-0.8099,26,-0.3143,20,-0.7690,21,-0.6314,6,-2.5313,26,-0.3789,6,-2.5132,57,0.93707
ENSG00000144285,SCN1A,116,-0.2700,5,-4.7554,21,-2.7838,12,-3.5581,62,-1.2180,39,-1.9094,257,1.25152,416,1.96418,188,0.50788
ENSG00000198648,STK39,116,-0.3179,141,-0.0093,199,0.55218,174,0.33217,113,-0.3571,107,-0.4429,131,-0.1393,172,0.30996,134,-0.0904
ENSG00000172292,CERS6,116,0.22827,48,-1.1494,14,-2.9681,24,-2.1575,64,-0.7069,70,-0.5637,192,1.30058,171,0.87889,115,0.21743
ENSG00000081479,LRP2,116,1.32505,97,1.00785,217,2.63364,74,0.54221,7,-2.8898,7,-2.8811,1,-5.2411,6,-3.1158,1,-5.0384
ENSG00000138399,FASTKD1,116,2.57719,24,-0.2578,12,-1.3524,5,-2.6496,17,-0.8405,29,0.01450,14,-1.1286,17,-0.7722,39,0.47970
ENSG00000138398,PPIG,116,-1.8788,234,-0.8225,617,0.73185,483,0.32345,194,-1.1085,406,0.04157,321,-0.3693,783,1.14857,484,0.32646
ENSG00000154479,CCDC173,116,1.13803,2,-4.6846,40,-0.6145,97,0.83397,53,-0.1659,132,1.38094,18,-1.9202,88,0.65972,23,-1.3999
ENSG00000213160,KLHL23,116,1.50665,1,-5.2783,14,-1.8776,35,-0.5045,33,-0.5651,89,1.03544,48,0.01897,43,-0.1704,52,0.12204
ENSG00000138385,SSB,116,-0.8228,84,-1.3160,257,0.44094,202,0.05008,129,-0.6561,162,-0.3061,222,0.22919,392,1.16467,176,-0.1753
ENSG00000138382,METTL5,116,1.52859,36,-0.4163,39,-0.3052,30,-0.7283,44,-0.1131,36,-0.4449,57,0.32208,33,-0.5730,28,-0.8307
ENSG00000144357,UBR3,116,0.18070,64,-0.7461,133,0.41153,61,-0.8319,71,-0.5817,57,-0.9307,138,0.53189,125,0.30622,133,0.40225
ENSG00000128683,GAD1,116,0.14159,22,-2.3813,3,-4.9197,6,-4.2290,146,0.51976,58,-0.9252,255,1.88207,159,0.66132,41,-1.4662
ENSG00000115806,GORASP2,116,1.53688,60,0.38202,45,-0.0687,36,-0.4105,20,-1.2746,28,-0.8292,55,0.27515,22,-1.1569,35,-0.4693
ENSG00000198586,TLK1,116,0.26751,28,-1.9074,73,-0.4558,84,-0.2413,79,-0.3497,102,0.06032,102,0.06768,173,0.94538,122,0.35617
ENSG00000123600,METTL8,116,2.09742,5,-2.8605,55,0.71767,47,0.45126,13,-1.4821,41,0.20905,17,-1.2232,23,-0.6635,22,-0.7504
ENSG00000071967,CYBRD1,116,2.27177,55,0.85268,40,0.31486,41,0.34671,14,-1.2895,40,0.31008,5,-2.8528,8,-2.1678,5,-2.7436
ENSG00000077380,DYNC1I2,116,-2.0204,810,1.03920,1271,1.88915,759,0.92317,177,-1.3904,208,-1.1477,197,-1.3288,334,-0.4197,288,-0.6477
ENSG00000115840,SLC25A12,116,1.27272,22,-1.3926,10,-2.4503,6,-3.2710,33,-0.7675,24,-1.2647,107,1.35639,53,-0.0571,68,0.35214
ENSG00000091409,ITGA6,116,1.83139,26,-0.6626,46,0.21854,56,0.53526,12,-1.8751,117,1.85162,4,-3.4188,14,-1.6251,10,-2.1372
ENSG00000091428,RAPGEF4,116,-0.5167,155,-0.0561,67,-1.3470,197,0.32452,357,1.35825,163,0.02316,158,-0.0348,133,-0.3019,105,-0.6674
ENSG00000091436,MAP3K20,116,2.00921,12,-1.6790,29,-0.3641,34,-0.1165,34,-0.1399,49,0.45232,13,-1.6595,30,-0.3171,39,0.09671
ENSG00000172845,SP3,116,1.85090,23,-0.8297,43,0.11821,50,0.34632,12,-1.8191,16,-1.3727,28,-0.6033,40,-0.0147,45,0.17690
ENSG00000138430,OLA1,116,0.24532,113,0.21161,42,-1.3069,42,-1.3374,88,-0.1886,55,-0.9201,157,0.88110,138,0.53821,85,-0.2394
ENSG00000138433,CIR1,116,-0.3199,132,-0.1153,180,0.38549,171,0.30330,79,-0.9084,165,0.24213,112,-0.4086,217,0.69999,134,-0.0906
ENSG00000144306,SCRN3,116,2.68536,7,-2.0743,27,0.00503,21,-0.4098,9,-1.5899,24,-0.2078,19,-0.6225,18,-0.6646,14,-1.0349
ENSG00000163328,GPR155,116,-0.5010,190,0.28246,75,-1.1631,49,-1.7967,79,-1.0856,136,-0.2463,184,0.26373,245,0.71104,335,1.25626
ENSG00000115935,WIPF1,116,0.82015,163,1.42758,215,1.97294,132,1.04731,19,-1.9934,31,-1.2479,3,-4.6392,5,-3.8257,18,-2.0641
ENSG00000128656,CHN1,116,-3.3043,954,-0.1454,65,-4.1346,116,-3.3018,1133,0.13068,685,-0.6628,1962,1.26594,1925,1.02292,1531,0.62707
ENSG00000115966,ATF2,116,1.14563,45,-0.4247,25,-1.3111,12,-2.3034,62,0.10190,51,-0.2153,93,0.88440,38,-0.6580,50,-0.2411
ENSG00000154518,ATP5MC3,116,-0.8712,191,-0.0930,58,-1.8985,77,-1.4874,286,0.56211,102,-1.0615,462,1.74068,183,-0.1656,90,-1.2528
