Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000122012,SV2C,1,-3.0169,29,1.12272,14,-0.0828,5,-1.5283,23,1.00165,5,-1.5426,8,-0.8680
ENSG00000145708,CRHBP,7,-1.5583,1,-4.0715,11,-1.0915,13,-0.7020,10,-1.2749,144,3.99146,1,-4.1656
ENSG00000164252,AGGF1,126,0.11799,90,-0.4079,198,1.17633,140,0.28444,68,-0.9960,82,-0.5642,55,-1.1502
ENSG00000113231,PDE8B,47,-1.1381,134,0.48030,106,0.14224,203,1.19191,73,-0.5796,85,-0.2432,84,-0.2628
ENSG00000164253,WDR41,28,0.09002,15,-0.8843,25,-0.1353,23,-0.2438,37,0.71146,11,-1.2939,29,0.15823
ENSG00000171530,TBCA,264,0.21951,266,0.23612,302,0.57641,206,-0.1746,197,-0.2932,146,-0.7082,147,-0.6911
ENSG00000132842,AP3B1,102,1.63757,84,1.28625,47,0.40250,15,-1.4598,13,-1.8431,17,-1.2228,27,-0.5380
ENSG00000085365,SCAMP1,59,-1.4323,97,-0.6983,153,0.01624,201,0.45327,174,0.27982,245,0.77933,86,-0.8812
ENSG00000152409,JMY,50,-0.3648,62,-0.0296,89,0.70710,43,-0.6170,60,-0.1113,51,-0.3296,46,-0.4921
ENSG00000152413,HOMER1,24,-3.1029,85,-1.2837,322,1.11577,463,1.45146,119,-0.9051,157,-0.3422,99,-1.0519
ENSG00000164329,TENT2,19,0.17508,18,0.07079,12,-0.5578,26,0.69394,19,0.21284,21,0.37200,8,-1.1297
ENSG00000164309,CMYA5,52,0.42637,106,1.65440,64,1.04646,20,-1.0866,11,-2.1276,11,-1.9695,25,-0.7333
ENSG00000177034,MTX3,17,-1.3568,51,0.26141,46,0.11654,67,0.72598,43,-0.0021,41,-0.0764,31,-0.5159
ENSG00000113296,THBS4,13,0.01297,22,0.93259,10,-0.4891,7,-0.9151,16,0.46913,5,-1.1948,14,0.20421
ENSG00000164300,SERINC5,114,2.96340,23,-0.0019,12,-1.1469,10,-1.2867,16,-0.6768,9,-1.3995,15,-0.6403
ENSG00000039319,ZFYVE16,233,2.30856,69,0.12520,64,0.02470,29,-1.2125,38,-0.9420,33,-1.0027,29,-1.1882
ENSG00000249042,AC008771.1,10,-1.4089,14,-0.8739,26,0.11258,58,1.38555,23,-0.1799,22,-0.2051,24,-0.0547
ENSG00000228716,DHFR,43,1.23992,25,0.35694,20,0.01548,10,-1.0352,15,-0.5698,20,0.02423,18,-0.2008
ENSG00000113318,MSH3,59,0.43413,65,0.59265,79,1.29487,45,0.00407,16,-1.8111,18,-1.3548,22,-1.0713
ENSG00000113319,RASGRF2,22,-2.0298,58,-0.5827,72,-0.3217,372,2.70997,65,-0.5140,24,-1.9027,50,-0.8326
ENSG00000131732,ZCCHC9,19,0.04710,30,0.75847,26,0.64446,12,-0.7331,17,-0.1405,10,-0.9250,6,-1.6208
ENSG00000145687,SSBP2,25,-1.3915,49,-0.3689,63,0.03695,77,0.34722,77,0.45737,62,0.00049,48,-0.4120
ENSG00000152348,ATG10,15,0.03278,17,0.24575,19,0.59036,13,-0.1842,13,-0.1716,9,-0.7104,8,-0.8642
ENSG00000186468,RPS23,798,0.82420,526,0.13934,248,-1.1975,342,-0.5374,587,0.40426,228,-1.1522,906,1.04093
ENSG00000205464,ATP6AP1L,18,0.55375,17,0.47225,16,0.50818,8,-0.6817,9,-0.6290,17,0.49155,3,-1.9493
ENSG00000174695,TMEM167A,82,0.12535,64,-0.2705,58,-0.4850,64,-0.2620,105,0.69591,61,-0.3403,71,-0.0934
ENSG00000038427,VCAN,334,3.46943,135,1.44019,22,-1.6625,8,-2.9190,16,-2.1281,7,-3.1239,32,-0.8746
ENSG00000164176,EDIL3,707,2.78009,62,-1.4339,90,-1.0144,77,-1.0948,150,-0.0967,88,-0.9053,79,-1.0685
ENSG00000127184,COX7C,296,-1.2269,527,-0.3454,389,-0.9572,623,-0.0814,1098,1.16181,396,-0.7861,916,0.53818
ENSG00000145715,RASA1,29,-1.2007,24,-1.4506,67,0.11832,63,0.01664,80,0.51065,97,0.71071,36,-0.8377
ENSG00000134480,CCNH,33,-0.1168,25,-0.5221,34,-0.0920,44,0.36277,52,0.82008,16,-1.1674,13,-1.4499
ENSG00000164180,TMEM161B,21,0.25315,15,-0.2845,25,0.69397,25,0.52997,14,-0.4255,9,-0.9891,9,-0.9991
ENSG00000247828,TMEM161B-AS1,178,0.69857,120,0.05572,175,0.89945,89,-0.4166,73,-0.8564,79,-0.5962,65,-0.8868
ENSG00000245526,LINC00461,83,0.05682,134,0.82811,96,0.35835,63,-0.3736,67,-0.3530,50,-0.7201,66,-0.3129
ENSG00000081189,MEF2C,79,-3.0965,303,-1.1152,1010,1.06948,1133,0.97926,538,-0.2914,407,-0.6685,313,-1.0685
ENSG00000153140,CETN3,77,0.76566,99,1.18022,57,0.32257,35,-0.4893,28,-0.9723,36,-0.4657,30,-0.7473
ENSG00000176055,MBLAC2,8,-1.1600,11,-0.7807,17,-0.1204,36,1.07310,16,-0.2382,33,0.93880,14,-0.4148
ENSG00000113356,POLR3G,43,1.92012,11,-0.3899,22,1.00354,5,-1.3563,6,-1.4041,8,-0.9077,2,-2.9165
ENSG00000176018,LYSMD3,6,-0.8934,14,0.24855,13,0.22263,12,0.03303,12,0.09148,12,0.04094,9,-0.4831
ENSG00000164199,ADGRV1,37,-0.8622,308,2.88251,50,-0.5226,13,-2.4284,54,-0.3707,23,-1.5857,29,-1.2211
ENSG00000113369,ARRDC3,59,0.52463,53,0.34477,40,-0.1002,29,-0.5822,37,-0.2381,49,0.22521,44,0.05110
ENSG00000237187,NR2F1-AS1,25,-1.5751,66,-0.1406,84,0.31537,70,-0.0561,77,0.13987,87,0.29185,61,-0.2612
ENSG00000175745,NR2F1,100,-0.7300,241,0.66833,177,0.19986,184,0.22755,132,-0.3619,160,0.00035,147,-0.1375
ENSG00000113391,FAM172A,58,0.26544,52,0.08871,64,0.55635,64,0.41189,39,-0.4414,19,-1.4067,38,-0.3885
ENSG00000133302,SLF1,36,-0.4327,24,-1.0675,89,1.41902,62,0.41467,32,-0.7401,31,-0.6644,13,-1.9947
ENSG00000175471,MCTP1,20,-1.7892,18,-1.9380,95,0.78759,125,1.05457,50,-0.5158,63,-0.0695,63,-0.0744
ENSG00000198677,TTC37,83,0.22241,64,-0.1689,111,0.94398,63,-0.2109,56,-0.4685,54,-0.4305,26,-1.5542
ENSG00000164292,RHOBTB3,479,1.49080,476,1.47987,146,-0.5805,65,-1.7020,137,-0.6881,87,-1.2569,225,0.20325
ENSG00000173221,GLRX,13,-1.7887,8,-2.5583,36,-0.3639,41,-0.1052,88,1.64987,30,-0.5694,19,-1.2352
ENSG00000118985,ELL2,137,0.98059,30,-1.3937,81,0.13734,89,0.25603,69,-0.1811,78,0.04845,48,-0.7110
ENSG00000175426,PCSK1,1,-6.2078,7,-3.9503,108,0.04575,55,-1.0033,184,1.25715,178,0.85180,46,-1.2595
ENSG00000153113,CAST,167,0.86753,114,0.23596,150,0.92489,56,-0.8697,59,-0.9396,71,-0.4994,46,-1.1549
ENSG00000164307,ERAP1,19,0.55864,13,-0.0504,10,-0.5336,13,0.03854,16,0.33830,10,-0.3353,13,-0.0228
ENSG00000113441,LNPEP,74,-0.3182,86,-0.0725,116,0.52306,87,-0.0619,76,-0.3383,118,0.42993,53,-0.8136
ENSG00000145721,LIX1,63,1.46865,114,2.69119,10,-1.5855,2,-3.3435,10,-1.6578,6,-2.0932,41,0.71349
ENSG00000058729,RIOK2,14,0.00553,12,-0.1677,16,0.24823,12,-0.1983,16,0.25282,16,0.19633,4,-1.8455
ENSG00000174136,RGMB,11,-1.7398,34,-0.0564,33,-0.1339,74,1.21671,37,0.08217,27,-0.4196,34,-0.0846
ENSG00000153922,CHD1,85,1.03749,76,0.84273,74,1.10255,24,-0.9655,18,-1.5998,25,-0.8872,10,-2.1889
ENSG00000174132,FAM174A,17,-1.3280,16,-1.4563,48,0.31822,69,0.82367,48,0.30414,32,-0.3936,32,-0.4020
ENSG00000145730,PAM,19,-2.5197,58,-0.9159,95,-0.1860,164,0.72735,130,0.44116,187,0.94199,51,-1.1179
ENSG00000145723,GIN1,32,0.93397,22,0.31255,24,0.58335,18,-0.0448,11,-0.9203,17,-0.0803,5,-1.7324
ENSG00000145725,PPIP5K2,45,-0.0462,59,0.36430,70,0.89405,36,-0.4088,37,-0.4157,31,-0.6285,19,-1.3905
ENSG00000181751,C5orf30,23,-0.6611,14,-1.3932,26,-0.5550,74,1.21525,45,0.51709,28,-0.3481,35,-0.0158
ENSG00000112874,NUDT12,28,0.34787,22,-0.0538,19,-0.2961,25,0.15387,32,0.71626,9,-1.3897,11,-1.0144
ENSG00000184349,EFNA5,12,-2.1881,27,-0.9831,76,0.87171,45,-0.1943,46,-0.1787,77,0.66387,32,-0.7146
ENSG00000145743,FBXL17,27,-2.0940,75,-0.5877,142,0.54072,131,0.29009,114,0.07317,126,0.22118,79,-0.5124
ENSG00000151422,FER,61,0.40445,85,0.96509,72,0.93303,27,-0.8715,21,-1.4165,33,-0.5326,32,-0.5757
ENSG00000198961,PJA2,251,-1.2009,264,-1.1283,563,0.04984,795,0.60019,688,0.47004,635,0.23289,340,-0.7457
ENSG00000112893,MAN2A1,180,2.64294,16,-1.4808,40,-0.1060,20,-1.1305,22,-1.1536,43,0.01311,20,-1.1555
ENSG00000186952,TMEM232,7,-0.8761,16,0.35011,21,1.12058,22,0.89703,6,-1.1922,2,-2.4601,10,-0.4028
ENSG00000164209,SLC25A46,43,-1.0898,36,-1.3531,104,0.36180,97,0.17296,103,0.33630,104,0.27445,59,-0.6038
ENSG00000134987,WDR36,8,-1.2311,14,-0.5305,21,0.20225,21,0.13995,20,0.03221,32,0.80558,14,-0.4596
ENSG00000152495,CAMK4,29,-2.0368,69,-0.7551,136,0.38996,363,2.04506,82,-0.5918,62,-0.9177,61,-0.9519
ENSG00000164211,STARD4,13,-1.1773,18,-0.7261,33,0.27153,28,-0.0228,41,0.76554,17,-0.7386,17,-0.8207
ENSG00000134986,NREP,49,-1.3829,37,-1.8073,90,-0.5657,85,-0.5627,169,0.69807,271,1.34138,120,-0.0278
ENSG00000224032,EPB41L4A-AS1,51,0.05675,51,0.05010,32,-0.8033,30,-0.7903,67,0.62396,48,-0.0595,69,0.53595
ENSG00000134982,APC,463,-0.0446,711,0.65172,731,0.94259,250,-0.9942,283,-0.9517,315,-0.6413,453,-0.0779
ENSG00000153037,SRP19,118,0.62450,102,0.38606,89,0.21726,112,0.54014,57,-0.6286,48,-0.7810,62,-0.4075
ENSG00000129625,REEP5,104,-1.9115,158,-1.2919,325,-0.2344,597,0.79561,539,0.83521,364,-0.0128,218,-0.8025
ENSG00000172795,DCP2,22,-0.9950,29,-0.6190,41,-0.0811,61,0.56752,54,0.48993,46,0.10271,27,-0.6898
ENSG00000171444,MCC,0,-7.6738,43,1.85567,13,-0.2079,13,-0.1834,15,0.12995,3,-2.3394,15,0.11011
ENSG00000047188,YTHDC2,31,0.03175,22,-0.5209,41,0.58196,44,0.58423,26,-0.3326,22,-0.4914,19,-0.7440
ENSG00000080709,KCNN2,4,-2.0446,22,0.55117,17,0.14187,41,1.63252,13,-0.3347,13,-0.2462,2,-3.0109
ENSG00000152503,TRIM36,16,-1.6481,33,-0.5841,52,0.13575,90,1.02788,55,0.25482,43,-0.1690,29,-0.7923
ENSG00000164219,PGGT1B,29,0.15042,46,0.90181,35,0.62573,22,-0.2474,18,-0.7044,9,-1.5160,22,-0.2498
ENSG00000164221,CCDC112,109,1.00940,56,-0.0751,91,0.94905,60,0.03839,32,-1.0916,30,-1.0383,23,-1.3966
ENSG00000145780,FEM1C,12,-1.2085,46,0.84037,24,-0.2641,56,1.16991,24,-0.2552,20,-0.4692,24,-0.2294
ENSG00000134970,TMED7,96,0.72928,46,-0.4426,45,-0.5895,63,0.05200,74,0.38673,68,0.17380,44,-0.5132
ENSG00000129596,CDO1,14,-1.4296,50,0.48392,35,-0.0879,43,0.26721,49,0.62968,12,-1.7052,31,-0.2745
ENSG00000145782,ATG12,67,0.23784,44,-0.4260,73,0.49582,56,-0.0594,54,-0.1314,47,-0.3201,40,-0.5826
ENSG00000177879,AP3S1,43,-1.1299,49,-0.9340,95,0.12337,102,0.20885,103,0.28589,116,0.41755,80,-0.1749
ENSG00000145781,COMMD10,9,-0.9297,17,0.05857,13,-0.4838,15,-0.1871,24,0.74548,17,0.06808,15,-0.1493
ENSG00000092421,SEMA6A,199,3.06335,74,1.04345,18,-1.3441,20,-1.0248,14,-1.7471,17,-1.2627,25,-0.7059
ENSG00000172869,DMXL1,43,0.37313,18,-0.9370,27,-0.4135,50,0.61148,43,0.49360,32,-0.0808,19,-0.8796
ENSG00000133835,HSD17B4,140,1.23402,66,-0.0128,50,-0.5307,51,-0.4063,78,0.32934,45,-0.5988,44,-0.6235
ENSG00000151304,SRFBP1,24,0.12282,38,0.85442,39,1.19913,18,-0.3102,9,-1.5089,13,-0.8659,10,-1.1556
ENSG00000205302,SNX2,33,-0.6828,47,-0.1595,64,0.45622,68,0.43218,54,0.10225,32,-0.7140,32,-0.7499
ENSG00000064652,SNX24,21,-0.1347,23,-0.0213,30,0.48729,14,-0.7824,27,0.25352,18,-0.3764,12,-1.0241
ENSG00000168944,CEP120,29,0.56876,15,-0.4342,30,0.84534,19,-0.0763,17,-0.2920,8,-1.2985,9,-1.2924
ENSG00000151292,CSNK1G3,53,-0.0275,47,-0.2115,77,0.77273,59,0.13708,40,-0.5576,38,-0.5173,43,-0.3397
ENSG00000168916,ZNF608,59,1.68869,33,0.65428,34,0.97694,16,-0.4977,5,-2.3935,6,-1.8468,8,-1.4302
ENSG00000155324,GRAMD2B,148,1.34345,207,1.97592,41,-0.8610,14,-2.3375,49,-0.5732,26,-1.4123,64,-0.0652
ENSG00000164904,ALDH7A1,285,1.79495,211,1.23590,66,-0.7611,26,-2.0575,74,-0.5620,25,-2.1053,135,0.47267
ENSG00000164902,PHAX,143,0.35552,121,0.07957,169,0.83502,125,0.13778,73,-0.8440,70,-0.7587,79,-0.5863
ENSG00000164241,C5orf63,22,0.44898,32,1.10975,24,0.85365,6,-1.4152,5,-1.9587,8,-0.9968,23,0.53575
ENSG00000145794,MEGF10,90,1.94321,59,1.15492,10,-1.8371,4,-2.9185,35,0.36547,12,-1.3016,22,-0.4693
ENSG00000164244,PRRC1,25,0.87348,10,-0.5358,13,-0.1820,15,0.02382,16,0.14629,13,-0.1295,10,-0.5757
ENSG00000205279,CTXN3,0,-8.1871,16,-0.9994,16,-1.2234,159,3.06450,35,0.22263,2,-4.0090,16,-1.0013
ENSG00000245937,LINC01184,46,0.48857,35,0.02603,41,0.38477,24,-0.5427,32,-0.1282,31,-0.1394,20,-0.8390
ENSG00000064651,SLC12A2,328,2.44346,49,-0.8294,68,-0.4135,66,-0.3887,60,-0.6315,67,-0.3639,34,-1.3890
ENSG00000066583,ISOC1,14,0.36563,2,-2.1269,10,-0.2691,10,-0.1252,14,0.44441,12,0.12438,13,0.24580
ENSG00000169567,HINT1,161,-1.3924,161,-1.3888,269,-0.7344,546,0.50600,672,1.17698,282,-0.5419,418,0.07210
ENSG00000186687,LYRM7,118,0.10808,82,-0.4610,144,0.56634,125,0.19887,92,-0.3360,90,-0.3181,87,-0.3728
ENSG00000158985,CDC42SE2,121,-0.4615,59,-1.5368,164,0.02578,193,0.27452,190,0.32540,205,0.37771,143,-0.1991
ENSG00000158987,RAPGEF6,70,1.42709,22,-0.4387,39,0.58420,10,-1.5635,19,-0.8135,37,0.33377,12,-1.3010
ENSG00000217128,FNIP1,62,1.01677,21,-0.7065,37,0.20707,40,0.27612,27,-0.4304,33,0.00236,20,-0.7775
ENSG00000164398,ACSL6,30,-2.8840,232,0.16095,232,0.19786,145,-0.5750,290,0.68909,203,-0.0520,133,-0.7090
ENSG00000113522,RAD50,266,0.25492,229,0.01498,430,1.51631,192,-0.2565,101,-1.4284,148,-0.6601,62,-1.9611
ENSG00000131437,KIF3A,377,-0.7790,300,-1.1217,1276,1.75670,643,0.05162,343,-1.0847,491,-0.3721,179,-1.8943
ENSG00000164402,SEPTIN8,399,0.96547,166,-0.4530,227,0.04405,205,-0.1280,235,0.11775,134,-0.7839,151,-0.6024
ENSG00000198944,SOWAHA,19,-2.3339,214,1.43080,63,-0.6754,280,1.94641,64,-0.6589,4,-4.3898,104,0.20236
ENSG00000164403,SHROOM1,59,2.80281,15,0.24469,5,-1.5942,3,-1.8669,9,-0.5657,12,-0.0998,8,-0.6888
ENSG00000164405,UQCRQ,174,-1.2106,251,-0.6498,239,-0.8649,389,0.03158,633,1.13544,314,-0.3082,457,0.28718
ENSG00000072364,AFF4,115,0.15284,124,0.27069,146,0.71424,126,0.29707,72,-0.6842,72,-0.5902,58,-0.9116
ENSG00000155329,ZCCHC10,23,-0.3090,19,-0.6098,36,0.50314,45,0.73724,29,0.04718,16,-0.8296,13,-1.2126
ENSG00000170606,HSPA4,100,-0.1826,66,-0.8283,156,0.70539,141,0.36219,111,-0.0295,70,-0.7243,57,-1.0322
ENSG00000053108,FSTL4,1,-3.4345,0,-5.3619,18,0.60951,15,0.12729,18,0.58558,20,0.64468,4,-1.6582
ENSG00000113583,C5orf15,29,0.29767,17,-0.5298,20,-0.3311,22,-0.1391,29,0.36699,37,0.66302,13,-0.9196
ENSG00000213585,VDAC1,59,-1.7754,73,-1.4608,215,0.23935,263,0.51278,268,0.72376,137,-0.5164,120,-0.7245
ENSG00000113558,SKP1,339,-0.5777,353,-0.5148,437,-0.2257,588,0.29052,652,0.59963,405,-0.3002,445,-0.1523
ENSG00000113575,PPP2CA,108,-1.2577,106,-1.2949,228,-0.1487,355,0.59176,317,0.52688,364,0.63645,140,-0.8767
ENSG00000006837,CDKL3,47,1.07318,42,0.89627,35,0.79184,14,-0.8356,12,-1.1859,4,-2.7303,18,-0.4965
ENSG00000119048,UBE2B,74,-1.0088,102,-0.5232,153,0.14204,234,0.81124,141,-0.0182,156,0.13887,119,-0.2771
ENSG00000237190,CDKN2AIPNL,22,-0.8572,21,-0.9320,37,-0.0846,53,0.49517,45,0.29420,55,0.54823,30,-0.3978
ENSG00000043143,JADE2,18,-1.0893,25,-0.5958,34,-0.1525,58,0.70427,43,0.29519,48,0.42395,27,-0.4716
ENSG00000152700,SAR1B,106,1.12938,42,-0.3809,37,-0.6624,66,0.33956,48,-0.2130,73,0.48495,46,-0.2390
ENSG00000113615,SEC24A,14,0.03601,21,0.71410,9,-0.6942,14,0.10298,16,0.44038,15,0.18904,6,-1.2127
ENSG00000164615,CAMLG,54,-1.1973,83,-0.5300,130,0.21462,149,0.38134,137,0.32625,115,-0.0313,85,-0.4993
ENSG00000145833,DDX46,172,1.10054,90,0.02127,133,0.88829,65,-0.4861,54,-0.8898,45,-1.0204,38,-1.2765
ENSG00000181904,C5orf24,77,0.15927,52,-0.4652,73,0.09095,113,0.77076,53,-0.5216,105,0.65741,44,-0.7131
ENSG00000113621,TXNDC15,29,-0.7313,34,-0.4920,48,0.06485,42,-0.1610,62,0.59812,49,0.06408,29,-0.7472
ENSG00000113648,H2AFY,62,-0.6598,76,-0.3653,95,-0.0064,93,-0.0483,128,0.61615,77,-0.3402,74,-0.4049
ENSG00000145824,CXCL14,0,-8.9205,1327,3.00628,97,-1.7779,115,-1.3066,362,0.61637,15,-4.2502,138,-1.0330
ENSG00000113658,SMAD5,72,1.05140,80,1.22694,37,-0.0692,24,-0.6973,29,-0.5183,28,-0.4695,17,-1.1750
ENSG00000152377,SPOCK1,341,0.30679,169,-0.7939,232,-0.3670,91,-1.7202,347,0.43660,540,1.07872,215,-0.4181
ENSG00000146021,KLHL3,22,-0.2699,9,-1.5326,32,0.41249,23,-0.2054,26,-0.0084,40,0.69914,19,-0.5006
ENSG00000177733,HNRNPA0,64,-0.9539,69,-0.8541,111,-0.1445,183,0.68338,164,0.65952,87,-0.5020,91,-0.4351
ENSG00000031003,FAM13B,74,0.56829,35,-0.6007,77,0.85335,49,-0.0756,34,-0.7597,47,-0.1376,30,-0.8141
ENSG00000112981,NME5,1,-4.1230,15,-0.5521,27,0.44568,27,0.36029,28,0.55659,11,-1.0577,18,-0.2555
ENSG00000112983,BRD8,61,0.04657,54,-0.1440,66,0.22666,74,0.35617,63,0.13150,41,-0.5487,32,-0.9325
ENSG00000094880,CDC23,14,-0.8771,26,0.09399,27,0.24237,22,-0.1907,30,0.44518,18,-0.4260,15,-0.7312
ENSG00000120709,FAM53C,37,0.03161,29,-0.3400,36,-0.0276,33,-0.1245,33,-0.1810,50,0.50196,43,0.28295
ENSG00000120733,KDM3B,46,0.05191,52,0.25369,56,0.48773,59,0.47245,25,-1.0002,55,0.35763,30,-0.6064
ENSG00000132563,REEP2,33,-1.8713,87,-0.4451,99,-0.2945,128,0.16582,127,0.18519,235,1.17800,110,-0.0783
ENSG00000120738,EGR1,9,-3.2752,48,-0.9226,122,0.70946,170,1.10176,76,-0.2685,93,0.09920,47,-0.9661
ENSG00000120705,ETF1,44,-0.2106,21,-1.3408,52,0.06145,70,0.53975,57,0.26836,50,-0.0153,40,-0.3419
ENSG00000113013,HSPA9,211,-0.0913,232,0.05927,273,0.41928,238,0.10227,240,0.14241,122,-0.9269,113,-1.0460
ENSG00000044115,CTNNA1,226,1.42404,104,0.10921,58,-0.9247,57,-0.8152,117,0.39395,64,-0.6324,87,-0.1696
ENSG00000146006,LRRTM2,26,-0.9026,33,-0.5578,70,0.88404,57,0.30856,36,-0.5077,53,0.19243,28,-0.7767
ENSG00000120725,SIL1,17,-0.3150,35,0.82355,22,0.06980,18,-0.2528,24,0.31560,9,-1.1882,12,-0.7768
ENSG00000120727,PAIP2,165,-0.4463,189,-0.2302,200,-0.1797,194,-0.1932,315,0.77918,157,-0.5210,162,-0.4730
ENSG00000170464,DNAJC18,55,-0.4441,41,-0.8973,93,0.49236,66,-0.1519,76,0.06676,103,0.55495,34,-1.1694
ENSG00000131508,UBE2D2,56,-0.6936,58,-0.6420,67,-0.5075,110,0.36696,124,0.73607,98,0.16894,70,-0.3433
ENSG00000171604,CXXC5,292,0.48824,152,-0.5468,220,0.04552,259,0.29624,184,-0.2997,285,0.45078,168,-0.3928
ENSG00000146005,PSD2,47,-0.1400,82,0.75436,30,-0.9877,24,-1.1218,74,0.80369,40,-0.3777,58,0.19029
ENSG00000185129,PURA,305,0.65175,198,-0.0462,355,1.26246,149,-0.4947,102,-1.2451,108,-0.9863,115,-0.8829
ENSG00000182700,IGIP,95,-0.0487,74,-0.4374,104,0.11175,113,0.22272,102,0.07837,98,-0.0134,83,-0.2728
ENSG00000120306,CYSTM1,43,-0.9107,127,0.79963,54,-0.6752,69,-0.1848,102,0.57372,46,-0.7961,101,0.41353
ENSG00000113068,PFDN1,64,-0.5561,90,-0.0240,108,0.33096,132,0.58294,90,-0.0277,54,-0.8291,74,-0.3282
ENSG00000131503,ANKHD1,215,1.06568,194,0.88199,138,0.41672,63,-0.8981,69,-0.9024,103,-0.1494,46,-1.3808
ENSG00000213523,SRA1,12,-1.3051,25,-0.1372,15,-1.0905,21,-0.3992,45,1.05750,38,0.49114,29,0.08599
ENSG00000113108,APBB3,11,-1.0589,10,-1.1978,14,-0.7778,20,-0.1485,39,1.22299,31,0.52957,14,-0.7182
ENSG00000176087,SLC35A4,20,-0.1236,25,0.22329,12,-1.0931,25,0.23090,30,0.66862,21,-0.0671,23,0.09110
ENSG00000131495,NDUFA2,89,-1.0223,117,-0.6000,130,-0.5280,172,4.80053,273,1.02268,145,-0.2649,160,-0.1130
ENSG00000113141,IK,172,0.35468,220,0.76028,187,0.64795,158,0.22223,88,-0.8173,55,-1.4118,84,-0.7668
ENSG00000170445,HARS,24,-1.7780,37,-1.1235,70,-0.1745,85,0.16397,109,0.73569,111,0.58855,53,-0.5845
ENSG00000112855,HARS2,9,-0.3192,10,-0.1198,9,-0.3924,12,0.12936,16,0.90024,7,-0.6270,5,-0.9821
ENSG00000146007,ZMAT2,180,-0.2201,196,-0.0815,314,0.91040,238,0.22856,150,-0.5982,121,-0.8331,147,-0.5339
ENSG00000120327,PCDHB14,9,-0.4631,22,0.88088,11,-0.3386,28,1.26643,9,-0.5502,14,0.16386,7,-0.9380
ENSG00000178913,TAF7,132,-0.0204,139,0.06886,183,0.67773,145,0.13115,128,-0.0744,71,-0.9659,44,-1.6752
ENSG00000131504,DIAPH1,8,-2.1493,40,0.28498,47,0.70059,64,1.05491,25,-0.5489,19,-0.8790,23,-0.5709
ENSG00000171720,HDAC3,11,-0.7788,14,-0.4286,12,-0.8128,31,0.81547,22,0.26970,34,0.96177,16,-0.2849
ENSG00000164620,RELL2,0,-6.9162,8,-1.6797,22,-0.3512,18,-0.5857,38,0.78272,62,1.41351,22,-0.2664
ENSG00000081791,DELE1,23,0.15201,33,0.71828,17,-0.3816,25,0.29311,18,-0.2691,21,0.04333,22,0.07515
ENSG00000013561,RNF14,19,-1.3474,26,-0.9042,46,-0.0454,47,0.01846,61,0.56356,71,0.67365,30,-0.6784
ENSG00000113552,GNPDA1,17,-0.9191,15,-1.0804,26,-0.3252,45,0.59173,44,0.74061,33,0.11211,20,-0.6339
ENSG00000131507,NDFIP1,160,-1.7633,240,-1.1620,449,-0.2498,734,0.58682,659,0.53298,813,0.75901,347,-0.6026
ENSG00000187678,SPRY4,5,-1.6996,12,-0.3726,14,-0.1033,15,0.02639,19,0.55782,16,0.13715,15,0.02757
ENSG00000113578,FGF1,637,3.72455,126,0.35034,27,-2.2279,5,-4.3719,44,-1.4582,39,-1.4382,93,-0.1435
ENSG00000145819,ARHGAP26,44,-1.8814,77,-1.0718,219,0.75098,216,0.54947,145,-0.1167,169,0.15010,96,-0.7338
ENSG00000113580,NR3C1,82,-0.4755,84,-0.4468,158,0.75304,151,0.49146,85,-0.5029,101,-0.1496,76,-0.5949
ENSG00000145817,YIPF5,59,0.29061,41,-0.2925,60,0.41930,79,0.77040,40,-0.4105,34,-0.5582,28,-0.8612
ENSG00000183775,KCTD16,16,-3.4238,116,-0.5474,238,0.78932,440,1.67370,118,-0.6250,97,-0.8280,77,-1.1648
ENSG00000133706,LARS,148,0.42280,99,-0.2245,150,0.56834,106,-0.1099,102,-0.2094,72,-0.7216,73,-0.6804
ENSG00000091009,RBM27,88,0.22253,112,0.62227,114,0.87320,91,0.27421,43,-1.0420,39,-1.0124,38,-1.0606
ENSG00000113649,TCERG1,131,0.05397,104,-0.3104,234,1.43003,105,-0.2986,67,-1.1606,112,-0.1925,41,-1.7215
ENSG00000156475,PPP2R2B,99,-0.7421,122,-0.4236,158,-0.0324,161,0.00889,214,0.61224,128,-0.3461,136,-0.2574
ENSG00000113657,DPYSL3,129,1.08111,110,0.79693,36,-1.1181,93,0.52926,67,0.00652,37,-0.9206,59,-0.1991
ENSG00000176049,JAKMIP2,104,0.18174,86,-0.1158,162,1.28797,83,-0.1713,49,-1.1318,66,-0.5150,43,-1.1695
ENSG00000145868,FBXO38,23,0.29275,16,-0.3293,21,0.18587,26,0.46077,19,-0.0307,15,-0.3568,12,-0.7476
ENSG00000173210,ABLIM3,23,0.17275,17,-0.3179,14,-0.7411,19,-0.1168,27,0.58720,28,0.48692,17,-0.3343
ENSG00000164284,GRPEL2,3,-2.4388,23,0.65729,14,-0.1679,14,-0.1184,17,0.21364,20,0.43934,15,-0.0411
