Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000117280,RAB29,31,0.42856,27,0.21483,16,-1.1509,48,1.14965,37,0.72059
ENSG00000133065,SLC41A1,37,0.22792,20,-0.7363,26,-0.6876,49,0.69760,61,1.05386
ENSG00000286619,AC119673.2,42,0.96305,10,-1.2772,18,-0.8003,22,-0.0457,51,1.32880
ENSG00000266028,SRGAP2,64,0.42999,51,0.06022,54,0.34208,35,-0.5205,19,-1.4626
ENSG00000266094,RASSF5,6,-1.5402,21,0.23512,22,0.94734,12,-0.6713,7,-1.4439
ENSG00000162889,MAPKAPK2,35,1.18590,33,1.06454,8,-1.7717,34,1.12830,19,0.13923
ENSG00000123836,PFKFB2,89,0.78377,37,-0.6147,27,-1.8416,138,1.56495,128,1.42122
ENSG00000180667,YOD1,15,-0.1911,15,-0.2505,20,0.56245,11,-0.7545,13,-0.4519
ENSG00000196352,CD55,47,1.29614,13,-0.7385,20,-0.2790,11,-1.0438,26,0.28528
ENSG00000117335,CD46,95,1.03042,21,-1.3533,48,-0.1831,65,0.38091,40,-0.3977
ENSG00000076356,PLXNA2,22,-1.5018,65,0.12518,72,0.78347,36,-0.7887,44,-0.4985
ENSG00000008118,CAMK1G,17,-2.1511,81,0.17108,92,1.04582,37,-1.0467,42,-0.8660
ENSG00000117597,UTP25,11,-0.8140,21,0.12855,19,-0.0074,14,-0.5030,31,0.78610
ENSG00000143469,SYT14,28,0.28103,22,-0.1211,26,0.33089,15,-0.6425,16,-0.5993
ENSG00000143473,KCNH1,5,-2.9350,25,-0.7739,57,1.66000,17,-1.3435,23,-0.8802
ENSG00000117625,RCOR3,55,0.18956,58,0.26181,52,0.26023,27,-0.8886,35,-0.5409
ENSG00000170385,SLC30A1,9,-1.8177,33,0.07648,32,0.06519,53,0.83162,28,-0.1913
ENSG00000123684,LPGAT1,129,1.07186,57,-0.2744,71,0.15774,31,-1.2097,37,-0.9398
ENSG00000066027,PPP2R5A,64,0.01256,49,-0.4111,60,-0.1463,83,0.44569,73,0.22921
ENSG00000117691,NENF,371,1.34718,113,-0.6235,153,-0.3137,156,-0.1167,122,-0.5066
ENSG00000117697,NSL1,46,0.20581,32,-0.3896,35,-0.5178,51,0.37391,70,0.88991
ENSG00000203705,TATDN3,20,-0.4608,15,-0.9531,33,0.79089,30,0.10919,11,-1.3361
ENSG00000162769,FLVCR1,20,-0.0822,30,0.56519,20,-0.2510,25,0.25825,19,-0.1871
ENSG00000174606,ANGEL2,29,-0.3229,18,-1.0498,40,0.48573,23,-0.6461,44,0.34577
ENSG00000136643,RPS6KC1,24,-0.2541,24,-0.2835,33,0.53220,23,-0.3346,19,-0.6602
ENSG00000143499,SMYD2,14,-2.3556,113,0.81403,82,0.70846,42,-0.7659,30,-1.2797
ENSG00000152104,PTPN14,22,-0.5622,48,0.72379,25,-0.7215,21,-0.6229,72,1.43750
ENSG00000136636,KCTD3,82,1.54481,16,-1.1263,27,-0.6273,27,-0.3243,44,0.46017
ENSG00000196482,ESRRG,1,-3.4566,12,-0.4793,18,0.34776,31,1.08364,11,-0.5766
ENSG00000092978,GPATCH2,33,0.31030,18,-0.6457,26,-0.1788,15,-0.9145,52,1.04988
ENSG00000067533,RRP15,21,-0.5467,10,-1.7104,29,-0.1411,12,-1.3867,86,1.80319
ENSG00000143353,LYPLAL1,36,0.43309,16,-0.8111,25,-0.3439,58,1.24022,17,-0.7891
ENSG00000136628,EPRS,116,0.37024,65,-0.5441,89,-0.1272,76,-0.2893,130,0.57018
ENSG00000067704,IARS2,62,0.28549,41,-0.3582,53,0.09372,66,0.38208,31,-0.8257
ENSG00000118873,RAB3GAP2,54,-0.7104,82,-0.0681,96,0.49768,65,-0.4139,72,-0.2706
ENSG00000116141,MARK1,18,-1.2529,63,0.66536,50,0.76536,21,-1.0238,14,-1.5922
ENSG00000162817,C1orf115,16,-3.5129,207,0.30701,219,1.15301,84,-1.0990,87,-1.0525
ENSG00000117791,MARC2,18,-0.5876,15,-0.8743,28,0.30530,37,0.56532,22,-0.2910
ENSG00000186205,MARC1,16,-0.2161,12,-0.6515,21,0.51271,20,0.14730,10,-0.9183
ENSG00000154305,MIA3,68,-0.1761,72,-0.0890,81,0.23969,44,-0.8402,90,0.27236
ENSG00000186063,AIDA,57,-0.1049,48,-0.3669,60,-0.0617,85,0.54808,59,-0.0391
ENSG00000162819,BROX,66,0.33162,46,-0.2395,54,0.00886,84,0.74183,17,-1.6966
ENSG00000143502,SUSD4,12,-2.1093,43,-0.2191,58,0.65038,39,-0.3782,53,0.11075
ENSG00000162909,CAPN2,61,0.26516,34,-0.6357,44,-0.5230,111,1.28289,48,-0.1345
ENSG00000143514,TP53BP2,72,-0.3122,70,-0.3673,66,-0.8721,249,1.81121,95,0.11835
ENSG00000143756,FBXO28,28,-0.8518,50,0.04679,58,0.75732,10,-2.2965,48,-0.0036
ENSG00000143753,DEGS1,36,-0.4116,29,-0.7244,51,0.30790,62,0.45525,36,-0.3985
ENSG00000143771,CNIH4,17,-0.8636,23,-0.3742,32,0.35897,41,0.53320,20,-0.6297
ENSG00000162923,WDR26,51,-0.5179,72,0.01887,73,0.09648,74,0.05817,76,0.11158
ENSG00000143786,CNIH3,9,-0.8426,34,1.21864,19,0.59363,2,-3.0113,4,-1.8944
ENSG00000143815,LBR,35,1.15498,8,-1.1303,10,-1.5415,16,-0.1279,57,2.08907
ENSG00000154380,ENAH,305,1.22431,108,-0.4930,89,-1.3906,146,-0.0132,381,1.64319
ENSG00000143742,SRP9,204,-0.6273,167,-0.9357,337,0.40312,441,0.60925,208,-0.6013
ENSG00000143819,EPHX1,107,0.65509,62,-0.2353,57,-0.7077,141,1.13134,65,-0.1619
ENSG00000196187,TMEM63A,162,4.56095,18,-0.3202,3,-3.6553,1,-3.7970,17,-0.3534
ENSG00000143811,PYCR2,48,-0.0450,30,-0.7867,49,-0.0039,74,0.66895,46,-0.1193
ENSG00000143751,SDE2,22,0.47086,18,0.11706,18,0.21852,16,-0.0065,4,-2.1956
ENSG00000163041,H3F3A,302,0.21109,143,-0.9651,246,-0.2628,417,0.74779,317,0.28668
ENSG00000182827,ACBD3,106,0.78942,82,0.36596,48,-0.9113,41,-0.7442,137,1.23889
ENSG00000143799,PARP1,287,1.17107,122,-0.2480,119,-0.5929,154,0.11958,155,0.12389
ENSG00000203685,STUM,40,-0.6901,76,0.30926,62,-0.0441,61,-0.0644,79,0.37392
ENSG00000143772,ITPKB,266,1.95929,73,-0.2816,45,-1.7430,162,1.01827,107,0.31432
ENSG00000163050,COQ8A,20,-0.7336,43,0.44245,36,0.31844,24,-0.4652,26,-0.3523
ENSG00000143776,CDC42BPA,603,2.06344,156,-0.3081,127,-1.1675,60,-1.7590,320,0.86516
ENSG00000143740,SNAP47,21,-1.4463,60,0.12994,66,0.76421,42,-0.4370,32,-0.8398
ENSG00000081692,JMJD4,13,-0.3050,25,0.75707,13,-0.6068,21,0.48257,20,0.41207
ENSG00000143761,ARF1,116,-1.3631,294,0.07782,339,0.82390,213,-0.4295,142,-1.0479
ENSG00000143793,C1orf35,37,0.64365,22,-0.1816,24,-0.1518,10,-1.3141,37,0.61688
ENSG00000162910,MRPL55,48,-1.0625,86,-0.1780,115,0.76202,75,-0.3841,61,-0.7055
ENSG00000143774,GUK1,424,-0.5578,546,-0.1594,660,0.34381,647,0.11043,462,-0.4212
ENSG00000154370,TRIM11,8,-1.2166,11,-0.8711,24,1.06231,23,0.33149,3,-2.7334
ENSG00000168159,RNF187,192,-1.2405,579,0.49088,495,0.59034,324,-0.4426,220,-1.0373
ENSG00000116574,RHOU,266,3.05848,35,-0.7028,20,-2.3939,93,0.86342,36,-0.6713
ENSG00000168118,RAB4A,62,-0.5862,93,0.04985,104,0.57648,86,-0.0864,38,-1.3362
ENSG00000154429,CCSAP,90,-0.3919,95,-0.3023,126,0.33296,91,-0.3692,123,0.09620
ENSG00000069248,NUP133,25,-0.2322,24,-0.2859,29,0.08275,31,0.15163,30,0.10150
ENSG00000135776,ABCB10,24,0.28266,29,0.61066,22,0.29169,15,-0.4255,2,-3.1852
ENSG00000135801,TAF5L,23,0.37547,22,0.32526,19,0.16195,22,0.30555,0,-4.6315
ENSG00000143641,GALNT2,18,-1.3193,44,0.01698,49,0.46083,43,-0.0459,38,-0.2498
ENSG00000177614,PGBD5,36,-1.9091,113,-0.1952,155,0.85451,91,-0.5333,103,-0.3363
ENSG00000135775,COG2,13,-0.9624,29,0.26662,27,0.27943,32,0.43698,13,-1.0202
ENSG00000135744,AGT,251,-0.0423,171,-0.6439,148,-1.5113,933,2.35142,334,0.42244
ENSG00000119280,C1orf198,171,2.32347,34,-0.5185,19,-2.2254,117,1.53327,40,-0.2688
ENSG00000173409,ARV1,18,-0.6369,16,-0.7880,33,0.99068,25,-0.0957,8,-1.8507
ENSG00000116906,GNPAT,52,-0.0672,45,-0.2653,60,0.42948,54,0.01829,26,-1.0944
ENSG00000116903,EXOC8,12,-0.8962,17,-0.3496,26,0.96444,11,-0.9547,13,-0.7030
ENSG00000135766,EGLN1,97,0.04524,69,-0.4865,98,0.14275,126,0.46532,63,-0.6258
ENSG00000116918,TSNAX,50,-1.0931,87,-0.2541,126,0.94030,67,-0.6613,58,-0.8658
ENSG00000116991,SIPA1L2,5,-3.0440,56,0.43683,48,0.40915,39,-0.1454,43,-0.0173
ENSG00000135778,NTPCR,34,-1.0392,64,-0.0818,77,0.51804,70,0.07413,45,-0.6380
ENSG00000135749,PCNX2,32,-1.5073,138,0.76866,95,0.37065,54,-0.7376,70,-0.3350
ENSG00000135750,KCNK1,33,-1.5882,59,-0.7508,130,1.59304,28,-1.8336,50,-0.9841
ENSG00000183780,SLC35F3,3,-2.5417,15,-0.2981,24,1.34692,9,-1.0183,10,-0.9591
ENSG00000168275,COA6,12,-1.6377,10,-1.9272,49,1.42618,32,-0.1904,17,-1.1662
ENSG00000059588,TARBP1,41,-0.2151,13,-1.9568,47,-0.0348,26,-0.9042,111,1.46390
ENSG00000168264,IRF2BP2,151,0.48171,107,-0.0719,98,-0.4541,162,0.60019,116,0.05190
ENSG00000173726,TOMM20,209,-1.0091,480,0.29343,484,0.80582,211,-1.0000,205,-1.0396
ENSG00000054267,ARID4B,540,1.76581,134,-0.5988,113,-1.5063,100,-1.0413,513,1.66571
ENSG00000152904,GGPS1,41,0.14714,42,0.19509,38,0.05472,33,-0.1675,29,-0.3833
ENSG00000162885,B3GALNT2,11,-0.5605,12,-0.4491,16,-0.0479,16,-0.0051,26,0.80966
ENSG00000168243,GNG4,6,-2.2962,23,-0.3587,30,0.07064,44,0.68527,39,0.48850
ENSG00000143669,LYST,36,0.06301,18,-1.0361,33,-0.1655,26,-0.4774,70,1.15660
ENSG00000077585,GPR137B,23,-0.4296,26,-0.2768,25,-0.6548,84,1.74123,25,-0.3332
ENSG00000086619,ERO1B,23,0.01831,22,-0.0693,25,0.38052,12,-1.0103,20,-0.1769
ENSG00000116977,LGALS8,23,-1.1286,53,0.19253,54,0.48259,26,-0.9149,50,0.09877
ENSG00000077522,ACTN2,80,0.21712,33,-1.1492,88,1.06175,29,-1.3474,26,-1.4869
ENSG00000116984,MTR,63,1.12424,24,-0.4722,28,-0.4202,30,-0.0987,35,0.12917
ENSG00000198626,RYR2,90,-0.3666,175,0.71590,116,0.08437,29,-2.0858,144,0.38706
ENSG00000133019,CHRM3,13,-2.4688,50,-0.4409,79,0.76446,27,-1.3767,96,0.61557
ENSG00000155816,FMN2,55,-0.4406,44,-0.7869,66,-0.3261,117,0.78493,115,0.76044
ENSG00000182901,RGS7,19,-2.1060,84,0.11752,102,1.30064,32,-1.3729,30,-1.4484
ENSG00000091483,FH,19,-1.2892,9,-2.3711,59,1.29951,47,0.09135,19,-1.3144
ENSG00000054277,OPN3,2,-4.1748,34,-0.1758,52,1.42935,11,-1.9329,29,-0.4655
ENSG00000203668,CHML,17,-2.0245,67,0.06218,76,0.69165,44,-0.5889,60,-0.1184
ENSG00000143702,CEP170,203,0.77875,74,-0.8464,119,-0.2268,83,-0.6622,196,0.71605
ENSG00000054282,SDCCAG8,248,1.51270,109,0.09107,52,-1.7853,138,0.48221,222,1.30903
ENSG00000117020,AKT3,113,-0.5955,126,-0.4328,190,0.55727,116,-0.5677,162,-0.0402
ENSG00000179456,ZBTB18,88,-1.7129,318,0.27132,335,0.99461,133,-1.0934,134,-1.0725
ENSG00000035687,ADSS,77,0.02983,65,-0.2423,90,0.76268,45,-0.8147,26,-1.6179
ENSG00000203667,COX20,92,-0.2140,72,-0.5970,95,-0.3256,187,0.96312,127,0.31306
ENSG00000153187,HNRNPU,518,0.70401,273,-0.3375,283,-0.5659,391,0.23409,497,0.63357
ENSG00000185420,SMYD3,4,-2.0908,8,-1.3418,23,0.72674,24,0.40889,17,-0.1470
ENSG00000162852,CNST,29,-1.3666,67,-0.0782,87,0.92275,39,-0.8966,47,-0.6223
ENSG00000143653,SCCPDH,58,-0.3165,62,-0.2294,76,0.24464,95,0.46157,42,-0.8282
ENSG00000153207,AHCTF1,75,0.68301,43,-0.2213,48,-0.0921,33,-0.6336,55,0.15652
ENSG00000035115,SH3YL1,51,0.31976,27,-0.6707,42,-0.0205,42,-0.0026,49,0.24776
ENSG00000143727,ACP1,40,-1.0791,46,-0.8670,101,1.06153,69,-0.2443,39,-1.1101
ENSG00000151353,TMEM18,35,0.25098,10,-1.6295,29,-0.0542,27,-0.1897,51,0.87042
ENSG00000186487,MYT1L,128,-1.4748,436,0.43674,374,0.45150,153,-1.2075,376,0.19251
ENSG00000032389,EIPR1,19,-1.4128,27,-0.9196,60,0.91131,50,0.02819,31,-0.6910
ENSG00000171853,TRAPPC12,34,-0.3449,28,-0.6385,42,-0.0016,70,0.81579,38,-0.1745
ENSG00000182551,ADI1,40,-0.8291,46,-0.6386,67,-0.0840,147,1.28992,51,-0.4555
ENSG00000171865,RNASEH1,30,-0.1306,31,-0.0795,37,0.47575,18,-0.8944,26,-0.3465
ENSG00000171863,RPS7,386,-0.0474,164,-1.3659,400,0.02478,666,0.85615,358,-0.1675
ENSG00000232044,SILC1,133,2.76488,14,-1.1875,20,-1.2315,21,-0.5491,19,-0.7284
ENSG00000151692,RNF144A,94,0.59020,100,0.68345,63,-0.1683,49,-0.4605,38,-0.8291
ENSG00000115738,ID2,152,-0.7126,130,-0.9526,221,-0.2874,560,1.44791,236,-0.0286
ENSG00000134313,KIDINS220,210,0.19576,148,-0.3594,190,0.07608,150,-0.3423,213,0.21504
ENSG00000143797,MBOAT2,155,1.09907,97,0.30336,69,-0.5025,97,0.29252,43,-0.9866
ENSG00000151693,ASAP2,45,-0.2615,38,-0.5169,52,-0.0693,65,0.32663,71,0.45802
ENSG00000119185,ITGB1BP1,41,-1.3059,67,-0.5416,120,1.04601,81,-0.2489,42,-1.2499
ENSG00000119203,CPSF3,11,-1.0839,15,-0.5914,26,0.66582,15,-0.5958,24,0.13761
ENSG00000134330,IAH1,22,-0.9881,21,-1.0496,52,0.96725,46,0.14348,17,-1.3786
ENSG00000151694,ADAM17,46,0.27012,37,-0.0739,38,-0.0600,24,-0.7384,52,0.47725
ENSG00000134308,YWHAQ,394,0.04728,267,-0.5667,430,0.46108,342,-0.1797,246,-0.6962
ENSG00000115756,HPCAL1,105,-1.7479,81,-2.1272,427,1.21564,226,-0.5963,322,-0.0364
ENSG00000115758,ODC1,29,-0.1732,21,-0.6726,34,0.10157,51,0.70461,24,-0.4535
ENSG00000115761,NOL10,36,0.87015,26,0.29742,13,-1.3709,19,-0.1807,55,1.62087
ENSG00000143870,PDIA6,55,-0.4106,30,-1.3429,75,0.14605,96,0.47551,89,0.33663
ENSG00000162975,KCNF1,36,-1.1855,112,0.57070,90,0.53773,66,-0.2813,33,-1.3160
ENSG00000134318,ROCK2,187,-0.3115,177,-0.3976,224,-0.0527,143,-0.7244,424,1.03867
ENSG00000196208,GREB1,13,-0.7326,19,-0.1378,22,0.23364,29,0.58777,13,-0.6923
ENSG00000169006,NTSR2,61,-0.0353,66,0.09001,50,-0.6862,152,1.51380,46,-0.4945
ENSG00000134324,LPIN1,126,0.34177,85,-0.2759,100,-0.0623,105,0.04812,102,-0.0018
ENSG00000071575,TRIB2,22,-0.5772,51,0.79143,27,-0.5398,54,0.88525,29,-0.1453
ENSG00000162981,LRATD1,15,-2.9247,72,-0.5677,139,1.42561,73,-0.5621,46,-1.2481
ENSG00000151779,NBAS,38,-0.3517,40,-0.2758,57,0.78126,27,-0.8669,27,-0.8540
ENSG00000079785,DDX1,78,-1.0774,92,-0.8300,199,1.06021,99,-0.7218,110,-0.5553
ENSG00000197872,FAM49A,65,-1.4518,200,0.27833,209,0.96516,83,-1.0864,79,-1.1702
ENSG00000163032,VSNL1,310,-2.6789,1453,-0.3573,2530,1.73828,695,-1.4854,573,-1.7720
ENSG00000163029,SMC6,101,1.69630,29,-0.4069,24,-1.2256,18,-1.1307,83,1.33447
ENSG00000240857,RDH14,14,-1.0956,11,-1.3796,36,1.12991,22,-0.3917,18,-0.6754
ENSG00000118965,WDR35,23,0.44769,13,-0.4315,19,0.32714,21,0.26640,3,-2.3447
ENSG00000068697,LAPTM4A,66,-0.6299,52,-0.9892,104,0.16116,159,0.77974,92,-0.1104
ENSG00000055917,PUM2,116,-0.4820,161,0.03765,171,0.32877,129,-0.3170,140,-0.1892
ENSG00000143878,RHOB,298,0.08519,255,-0.1605,251,-0.3929,448,0.76164,317,0.18849
ENSG00000119771,KLHL29,3,-2.2330,13,-0.3289,20,0.69680,17,0.03689,14,-0.2630
ENSG00000119778,ATAD2B,86,2.84605,16,-0.2356,6,-2.6368,10,-1.0194,43,1.37224
ENSG00000173960,UBXN2A,37,0.87471,22,0.01500,13,-1.3266,35,0.74786,44,1.15474
ENSG00000119782,FKBP1B,6,-3.4042,67,0.18316,77,1.12696,41,-0.5834,25,-1.3264
ENSG00000115128,SF3B6,84,0.02495,36,-1.2638,94,0.51100,101,0.33129,41,-1.0695
ENSG00000219626,FAM228B,77,1.02890,40,-0.0573,34,-0.6563,55,0.45101,41,-0.0127
ENSG00000198399,ITSN2,280,1.32839,115,-0.1723,85,-1.1801,40,-1.7587,336,1.67590
ENSG00000084676,NCOA1,121,-0.4087,138,-0.2110,156,-0.0268,154,-0.0352,223,0.57292
ENSG00000184924,PTRHD1,25,-0.3060,13,-1.3020,33,0.39540,50,0.81605,14,-1.1663
ENSG00000138031,ADCY3,21,-1.2184,38,-0.2778,53,0.57217,33,-0.5175,50,0.12441
ENSG00000115137,DNAJC27,16,-1.1168,24,-0.4957,37,0.46497,43,0.43237,24,-0.4857
ENSG00000084710,EFR3B,19,-2.1576,100,0.33245,91,0.44203,65,-0.3431,82,0.02577
ENSG00000119772,DNMT3A,65,1.25631,42,0.50693,27,-0.4829,14,-1.2172,28,-0.1572
ENSG00000138101,DTNB,39,-0.6541,80,0.46116,64,0.23693,28,-1.1793,70,0.23893
ENSG00000143970,ASXL2,47,0.85175,20,-0.5481,22,-0.7600,43,0.70355,39,0.54427
ENSG00000084731,KIF3C,75,-2.0917,373,0.36941,369,0.96617,185,-0.7377,122,-1.3768
ENSG00000084733,RAB10,85,-0.5040,86,-0.4813,130,0.42882,126,0.12243,90,-0.4148
ENSG00000157833,GAREM2,29,0.43334,18,-0.3274,14,-1.3101,59,1.68646,33,0.64295
ENSG00000084754,HADHA,111,0.34826,82,-0.1326,72,-0.6917,181,1.18879,90,0.00721
ENSG00000138029,HADHB,89,-0.0378,38,-1.3341,73,-0.6812,280,1.99023,64,-0.5495
ENSG00000138018,SELENOI,37,-1.0330,64,-0.1925,93,1.10364,30,-1.3372,39,-0.9457
ENSG00000171303,KCNK3,7,-1.7084,16,-0.5519,24,0.29170,13,-0.8012,43,1.07163
ENSG00000213699,SLC35F6,29,0.11597,43,0.75529,25,-0.2137,29,0.11026,17,-0.7119
ENSG00000157851,DPYSL5,61,1.26982,53,1.01873,23,-0.6542,8,-1.9516,25,-0.1855
ENSG00000084764,MAPRE3,57,-1.4226,206,0.57923,162,0.46770,84,-0.8360,122,-0.2674
ENSG00000119777,TMEM214,24,0.24525,28,0.54244,20,-0.1062,16,-0.4091,17,-0.2598
ENSG00000228474,OST4,88,-0.3404,46,-1.3186,115,0.16502,181,0.83359,92,-0.2716
ENSG00000138030,KHK,9,-0.9748,12,-0.5484,22,1.05145,11,-0.7441,10,-0.8769
ENSG00000138028,CGREF1,7,-2.5761,20,-1.1099,55,1.25486,37,-0.2174,27,-0.7034
ENSG00000138073,PREB,18,-0.5495,36,0.56259,25,0.02608,20,-0.3547,26,0.06604
ENSG00000138074,SLC5A6,24,-0.3547,57,1.07525,22,-0.9277,23,-0.3640,63,1.25840
ENSG00000138085,ATRAID,46,0.21473,17,-1.2976,40,0.01527,59,0.63110,38,-0.1127
ENSG00000115194,SLC30A3,5,-3.7483,176,1.62166,76,0.37182,21,-1.7802,31,-1.2147
ENSG00000115204,MPV17,37,0.02943,17,-1.1177,43,0.71756,25,-0.5528,24,-0.6182
ENSG00000115207,GTF3C2,13,-0.7460,12,-0.8630,24,0.60301,23,0.15171,15,-0.4450
ENSG00000115211,EIF2B4,61,0.95462,47,0.53453,27,-0.6627,19,-0.8824,48,0.56077
ENSG00000115234,SNX17,53,-0.6245,78,-0.0200,90,0.55087,61,-0.3937,54,-0.5888
ENSG00000115241,PPM1G,64,0.15899,67,0.23672,54,-0.2497,45,-0.4125,81,0.53901
ENSG00000115216,NRBP1,35,-1.1027,107,0.65602,77,0.27963,56,-0.3772,56,-0.4030
ENSG00000138002,IFT172,17,-0.1085,16,-0.2533,19,0.16332,19,0.04156,17,-0.1357
ENSG00000115226,FNDC4,24,-1.7007,95,0.39269,83,0.42122,82,0.14712,46,-0.7377
ENSG00000243943,ZNF512,35,-0.6128,47,-0.1628,58,0.43997,45,-0.2001,43,-0.2903
ENSG00000198522,GPN1,21,-0.3028,22,-0.1938,31,0.85457,9,-1.4939,15,-0.7933
ENSG00000119760,SUPT7L,58,0.00333,42,-0.4941,68,0.70764,25,-1.2728,42,-0.5054
ENSG00000163798,SLC4A1AP,75,-0.2364,63,-0.4934,95,0.34945,61,-0.5453,98,0.20341
ENSG00000243147,MRPL33,30,-1.4774,15,-2.4471,87,0.42120,94,0.30757,120,0.70280
ENSG00000158019,BABAM2,22,-0.9096,55,0.49194,45,0.39430,30,-0.4785,29,-0.5248
ENSG00000075426,FOSL2,4,-2.7574,24,-0.3286,31,0.18770,23,-0.3658,58,1.10027
ENSG00000213639,PPP1CB,303,-0.4548,421,0.06551,464,0.56655,320,-0.3701,210,-1.0153
ENSG00000171103,TRMT61B,15,-0.5634,16,-0.4950,24,0.41077,26,0.30378,15,-0.5536
ENSG00000163811,WDR43,79,1.19720,44,0.21391,27,-1.0456,28,-0.5046,74,1.07174
ENSG00000115295,CLIP4,92,0.35252,75,0.03449,75,0.07857,60,-0.3332,58,-0.3626
ENSG00000119801,YPEL5,68,-1.3691,125,-0.4429,216,1.25224,99,-0.8047,69,-1.3393
ENSG00000213626,LBH,1,-3.8253,29,0.79980,17,-0.2112,0,-4.6604,47,1.67114
ENSG00000172954,LCLAT1,0,-6.3286,18,0.02909,22,0.92095,18,0.00169,10,-0.8756
ENSG00000013016,EHD3,29,-2.2558,183,0.54652,168,1.14837,53,-1.3852,36,-1.9446
ENSG00000162961,DPY30,39,-0.5344,42,-0.4193,62,0.42980,72,0.43005,29,-0.9924
ENSG00000021574,SPAST,43,0.26201,30,-0.2915,39,0.23317,41,0.21260,17,-1.1703
ENSG00000119820,YIPF4,176,0.54325,133,0.07836,118,-0.2357,133,0.08193,114,-0.1643
ENSG00000115760,BIRC6,138,1.43212,27,-1.2228,44,-0.8868,47,-0.3838,118,1.14764
ENSG00000119812,FAM98A,81,0.49962,61,0.03502,69,0.57861,32,-0.9681,10,-2.6910
ENSG00000260025,CRIM1-DT,7,-1.8371,27,0.10994,31,0.96174,24,-0.1050,6,-2.1672
ENSG00000150938,CRIM1,34,-1.3941,102,0.28614,80,-0.2174,76,-0.1971,162,1.06318
ENSG00000171055,FEZ2,153,0.28612,107,-0.2874,132,0.11286,129,0.01052,100,-0.3940
ENSG00000115808,STRN,165,1.94364,39,-0.5310,47,-0.5103,37,-0.6056,26,-1.1342
ENSG00000008869,HEATR5B,10,-1.3508,27,0.20120,29,0.86948,18,-0.4420,9,-1.5433
ENSG00000152133,GPATCH11,69,0.53710,18,-1.5596,45,-0.3118,33,-0.6323,106,1.26510
ENSG00000055332,EIF2AK2,122,0.53453,92,0.06987,77,-0.4491,98,0.16672,108,0.32944
ENSG00000218739,CEBPZOS,48,-0.2112,62,0.19422,55,0.04461,54,-0.0103,51,-0.1177
ENSG00000115816,CEBPZ,71,0.51327,25,-1.1100,44,-0.5436,38,-0.4663,121,1.44763
ENSG00000115828,QPCT,1,-3.7146,10,-0.7547,24,1.90583,6,-1.6413,8,-1.1890
ENSG00000163171,CDC42EP3,5,-2.5988,17,-0.9134,41,1.37919,10,-1.7144,30,-0.0398
ENSG00000119787,ATL2,9,-2.4413,43,-0.1362,61,1.25932,25,-0.9841,24,-0.9955
ENSG00000143889,HNRNPLL,32,-0.7277,51,0.03077,60,0.70077,40,-0.3642,23,-1.1851
ENSG00000115875,SRSF7,58,-0.8372,54,-0.9464,119,0.76523,83,-0.2951,85,-0.2466
ENSG00000163214,DHX57,25,0.71831,23,0.56772,14,-0.4785,13,-0.3636,17,0.09575
ENSG00000188010,MORN2,14,-1.8482,24,-1.0760,54,0.53016,78,0.81055,34,-0.5020
ENSG00000115904,SOS1,59,0.96768,33,-0.0249,31,-0.2327,16,-1.1044,37,0.19957
ENSG00000011566,MAP4K3,47,-0.1501,47,-0.1755,58,0.39524,28,-0.9732,53,0.03559
ENSG00000231312,MAP4K3-DT,30,-0.5072,37,-0.1909,42,0.05627,11,-1.9827,84,1.18898
ENSG00000152154,TMEM178A,66,-1.0435,203,0.73765,145,0.41506,61,-1.1728,102,-0.3752
ENSG00000138050,THUMPD2,39,1.21049,12,-0.6719,16,-0.5781,5,-1.9918,39,1.18714
ENSG00000183023,SLC8A1,59,-1.4568,110,-0.5149,177,0.61970,96,-0.7271,196,0.40997
ENSG00000162878,PKDCC,4,-1.7705,17,0.15686,19,0.89808,0,-5.0466,18,0.27301
ENSG00000115944,COX7A2L,108,-1.0988,333,0.68516,252,0.54721,156,-0.5357,90,-1.3700
ENSG00000057935,MTA3,21,-1.2258,54,0.19792,56,0.64284,47,-0.0094,19,-1.3631
ENSG00000152518,ZFP36L2,76,0.46165,49,-0.2610,33,-1.4696,144,1.58843,104,0.98875
ENSG00000138036,DYNC2LI1,24,-0.7065,36,-0.0826,44,0.61530,24,-0.6757,30,-0.3636
ENSG00000138095,LRPPRC,86,-0.6057,143,0.19322,142,0.42693,103,-0.3288,88,-0.5736
ENSG00000138032,PPM1B,108,0.24144,70,-0.4522,103,0.40009,79,-0.2659,55,-0.8038
ENSG00000138078,PREPL,254,-1.6658,854,0.20340,944,1.01783,357,-1.1547,398,-0.9922
ENSG00000171132,PRKCE,48,-1.4656,161,0.43221,146,0.70266,71,-0.8658,79,-0.6986
ENSG00000116016,EPAS1,52,-0.4948,44,-0.7585,61,-0.5294,101,0.57356,153,1.29100
ENSG00000119729,RHOQ,85,0.13599,46,-0.8105,64,-0.6131,148,1.08212,114,0.62238
ENSG00000151665,PIGF,18,-0.0420,10,-0.9692,19,0.23103,30,0.82590,8,-1.1850
ENSG00000119878,CRIPT,85,0.53157,43,-0.5404,66,0.27173,64,0.07460,25,-1.3542
