Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000163872,YEATS2,25,-1.0344,35,-0.5699,29,-0.7927,63,0.56849,57,0.36436
ENSG00000180834,MAP6D1,58,1.02052,19,-0.8094,14,-1.2536,37,0.36180,30,-0.0585
ENSG00000175193,PARL,24,-0.5965,34,-0.0801,29,-0.3187,43,0.41166,35,-0.0317
ENSG00000114770,ABCC5,16,-1.8776,33,-0.8667,31,-0.8872,58,0.10357,89,1.09609
ENSG00000145191,EIF2B5,29,-0.1962,21,-0.7297,14,-1.3314,44,0.61188,38,0.28181
ENSG00000161202,DVL3,20,-0.9629,31,-0.3509,39,0.03708,48,0.50160,38,0.01517
ENSG00000161203,AP2M1,82,-2.3658,306,-0.4249,173,-1.2520,507,0.57700,503,0.56097
ENSG00000161204,ABCF3,9,-1.3050,11,-1.0761,8,-1.4844,32,0.95998,25,0.38051
ENSG00000145198,VWA5B2,14,-0.6052,21,0.00500,6,-1.8088,23,0.19580,26,0.46315
ENSG00000163888,CAMK2N2,12,-1.9573,62,0.59972,24,-0.9618,62,0.70680,35,-0.5056
ENSG00000175166,PSMD2,54,-1.1906,100,-0.2558,127,0.14752,122,0.10803,137,0.36034
ENSG00000114867,EIF4G1,130,0.63261,67,-0.4809,117,0.45775,79,-0.2210,88,-0.0007
ENSG00000175182,FAM131A,13,-3.5873,88,-0.8292,51,-1.5774,192,0.67123,202,0.79196
ENSG00000163882,POLR2H,14,-1.4512,23,-0.7724,19,-0.9924,47,0.59698,47,0.55942
ENSG00000090539,CHRD,3,-3.0287,19,-0.6475,12,-1.2595,45,1.09743,30,0.17605
ENSG00000177383,MAGEF1,21,-1.1958,30,-0.7404,27,-0.8659,58,0.47027,61,0.59873
ENSG00000156931,VPS8,18,-0.8393,20,-0.7472,18,-0.8616,36,0.24900,44,0.73797
ENSG00000187068,C3orf70,36,0.50014,25,-0.0634,18,-0.5556,38,0.85069,14,-1.1178
ENSG00000073803,MAP3K13,96,-0.0427,97,-0.0354,132,0.47002,106,0.14376,83,-0.3485
ENSG00000163900,TMEM41A,6,-1.4552,13,-0.4667,8,-1.0761,25,0.81234,19,0.19021
ENSG00000163904,SENP2,60,0.07569,32,-0.9638,71,0.33472,56,-0.0363,70,0.41685
ENSG00000136527,TRA2B,120,0.60302,54,-0.7220,42,-1.0520,68,-0.3755,117,0.78519
ENSG00000244405,ETV5,23,-1.6492,53,-0.4513,37,-0.9547,76,0.22425,97,0.77666
ENSG00000058866,DGKG,52,0.81863,17,-1.0267,21,-0.6168,28,-0.2370,41,0.59296
ENSG00000090520,DNAJB11,18,-0.3756,16,-0.6506,16,-0.5311,31,0.66868,24,0.04866
ENSG00000156976,EIF4A2,140,-2.2432,396,-0.7544,460,-0.4553,732,0.38027,849,0.72682
ENSG00000073849,ST6GAL1,30,0.48288,22,-0.0163,11,-0.9909,16,-0.5998,29,0.60131
ENSG00000157005,SST,11,-1.6467,58,1.19799,10,-1.6806,36,0.27406,24,-0.5503
ENSG00000113916,BCL6,36,-0.4451,38,-0.3784,49,0.03414,64,0.66457,41,-0.3124
ENSG00000145012,LPP,96,0.81106,83,0.64379,96,0.80609,51,-0.2951,26,-1.4643
ENSG00000152492,CCDC50,111,1.48664,43,-0.1407,93,1.14648,31,-0.7464,27,-0.9965
ENSG00000114279,FGF12,88,-1.7933,168,-0.9028,603,1.27320,267,-0.1265,339,0.37591
ENSG00000127249,ATP13A4,46,0.51710,20,-0.8211,47,0.55812,52,1.01465,15,-1.4674
ENSG00000198836,OPA1,57,-1.2428,99,-0.4651,127,-0.0245,134,0.08641,168,0.58079
ENSG00000114315,HES1,39,-0.2901,29,-0.8154,74,0.77146,74,1.09279,24,-1.2206
ENSG00000133657,ATP13A3,43,0.24587,27,-0.4973,38,0.08020,30,-0.4126,47,0.54336
ENSG00000041802,LSG1,19,-0.2302,8,-1.5766,54,1.48385,15,-0.7304,30,0.59984
ENSG00000114331,ACAP2,157,1.40555,31,-1.3430,109,0.75493,61,-0.2486,59,-0.2874
ENSG00000184203,PPP1R2,38,-0.9126,47,-0.6261,62,-0.1405,74,0.17588,88,0.55944
ENSG00000189058,APOD,615,2.18433,185,0.01650,83,-1.2120,149,-0.4053,105,-1.0412
ENSG00000176945,MUC20,19,0.68941,3,-2.1970,6,-1.0167,13,0.11392,18,0.80074
ENSG00000061938,TNK2,21,-1.9720,108,0.59232,55,-0.5585,97,0.46679,67,-0.3123
ENSG00000072274,TFRC,20,-1.3099,35,-0.4963,37,-0.3528,52,0.23961,60,0.58026
ENSG00000161217,PCYT1A,45,0.45048,30,-0.2113,51,0.66339,29,-0.3387,33,-0.0844
ENSG00000213123,TCTEX1D2,6,-2.3060,16,-1.0028,25,-0.2261,49,1.19300,28,-0.1013
ENSG00000163960,UBXN7,89,0.88565,51,-0.0441,64,0.33360,30,-1.0005,58,0.23510
ENSG00000163961,RNF168,114,0.86738,61,-0.1704,116,0.90994,46,-0.7410,61,-0.1914
ENSG00000174013,FBXO45,33,-0.4555,31,-0.6027,50,0.20725,42,-0.0861,56,0.53068
ENSG00000163964,PIGX,49,-0.6669,62,-0.3304,91,0.29817,72,-0.0900,91,0.40163
ENSG00000174007,CEP19,12,-0.4770,13,-0.2839,21,0.41607,11,-0.6240,22,0.69154
ENSG00000180370,PAK2,171,1.76724,38,-0.8366,113,1.00110,41,-0.7901,46,-0.5849
ENSG00000119231,SENP5,42,-0.5802,50,-0.3219,76,0.36242,56,-0.1491,73,0.39496
ENSG00000114503,NCBP2,42,-0.4117,44,-0.3517,77,0.56973,55,0.01241,57,0.10641
ENSG00000270170,NCBP2AS2,1,-4.7579,23,-0.5881,17,-1.0270,48,0.85091,40,0.42751
ENSG00000119227,PIGZ,5,-1.3160,10,-0.2812,2,-2.2520,13,0.10945,19,0.91948
ENSG00000075711,DLG1,261,1.24041,96,-0.4592,103,-0.3036,83,-0.7874,149,0.37172
ENSG00000161267,BDH1,8,-2.0708,20,-0.7924,23,-0.4897,40,0.49024,42,0.63134
ENSG00000145016,RUBCN,43,-0.0909,43,-0.1270,39,-0.2450,38,-0.3942,60,0.56273
ENSG00000122068,FYTTD1,47,-0.0603,21,-1.3825,85,0.92310,40,-0.3766,64,0.60137
ENSG00000186001,LRCH3,41,0.53773,31,0.09230,30,0.05863,22,-0.5591,31,0.14571
ENSG00000182899,RPL35A,411,-0.1172,452,0.03767,423,-0.0715,663,0.92814,233,-1.1909
ENSG00000185621,LMLN,22,0.31591,13,-0.4801,18,-0.0159,7,-1.6463,31,1.26322
ENSG00000131127,ZNF141,29,0.96151,13,-0.3593,13,-0.3190,14,-0.2609,17,0.09354
ENSG00000182903,ZNF721,53,-0.1666,34,-0.9170,57,-0.0627,51,-0.2877,86,0.85692
ENSG00000174227,PIGG,20,-0.0806,9,-1.3405,12,-0.8645,27,0.52588,27,0.49136
ENSG00000273238,TMEM271,7,-2.8540,42,-0.2703,20,-1.3375,69,0.78956,56,0.30074
ENSG00000169020,ATP5ME,467,0.04340,369,-0.3693,368,-0.3364,695,0.98239,297,-0.8164
ENSG00000185619,PCGF3,15,-1.3238,34,-0.1427,18,-1.1290,48,0.58747,41,0.21889
ENSG00000168993,CPLX1,22,-2.8158,169,0.26234,111,-0.4334,146,-0.0034,185,0.50547
ENSG00000178950,GAK,23,-1.1509,51,0.09687,24,-1.0953,60,0.46312,52,0.13872
ENSG00000127419,TMEM175,5,-2.1865,16,-0.4075,9,-1.2382,27,0.62102,26,0.48748
ENSG00000145214,DGKQ,0,-6.6561,9,-0.5399,3,-1.9865,15,0.46669,19,0.95005
ENSG00000127418,FGFRL1,16,0.14656,17,0.31510,6,-1.3452,25,1.32457,4,-2.0524
ENSG00000159692,CTBP1,44,-1.7968,147,0.06008,101,-0.5426,170,0.38512,158,0.21722
ENSG00000090316,MAEA,13,-1.9344,26,-1.0057,19,-1.3795,49,0.09711,80,1.25558
ENSG00000163950,SLBP,20,-1.7572,34,-1.1033,57,-0.2032,65,0.00712,103,1.07737
ENSG00000168936,TMEM129,19,0.24660,15,-0.1496,7,-1.2767,21,0.59711,14,-0.2683
ENSG00000068078,FGFR3,84,-0.6071,137,0.17874,101,-0.3221,207,1.21079,54,-1.4967
ENSG00000168924,LETM1,26,-0.7677,41,-0.0382,26,-0.7634,41,-0.0263,54,0.54866
ENSG00000109685,NSD2,90,0.23348,46,-0.8759,151,1.10894,60,-0.5161,88,0.26981
ENSG00000185049,NELFA,7,-1.3555,16,-0.1386,5,-1.9435,26,0.84721,18,0.06732
ENSG00000243449,C4orf48,285,0.12673,215,-0.3565,150,-0.8803,383,0.85234,206,-0.4779
ENSG00000185818,NAT8L,75,-1.5371,226,0.17230,156,-0.4369,238,0.31722,219,0.13084
ENSG00000123933,MXD4,45,0.24808,57,0.72382,34,-0.2157,39,0.04021,25,-0.7958
ENSG00000159733,ZFYVE28,9,-1.6138,22,-0.2563,30,0.29374,23,-0.2049,34,0.64333
ENSG00000063978,RNF4,14,-1.4204,28,-0.4358,19,-1.0247,48,0.59838,44,0.38511
ENSG00000125386,FAM193A,67,1.08281,29,-0.3001,52,0.62906,23,-0.8117,35,-0.0149
ENSG00000087266,SH3BP2,11,-0.1765,16,0.35208,12,-0.0975,17,0.52950,8,-0.8479
ENSG00000087274,ADD1,161,-0.4914,199,-0.1782,183,-0.2868,242,0.20472,243,0.21174
ENSG00000109736,MFSD10,16,-0.5340,13,-0.9373,5,-2.1756,26,0.31826,33,0.88033
ENSG00000087269,NOP14,69,1.85749,21,-0.2262,25,0.05120,13,-1.1635,22,-0.1905
ENSG00000125388,GRK4,35,0.61153,25,0.06114,43,0.95075,15,-0.8526,22,-0.1444
ENSG00000197386,HTT,38,-0.7664,67,0.13722,54,-0.2175,73,0.32782,60,-0.0972
ENSG00000159788,RGS12,51,-0.2636,85,0.65537,53,-0.1943,72,0.38958,37,-0.9197
ENSG00000163956,LRPAP1,35,-1.5665,64,-0.7297,64,-0.6717,136,0.73233,115,0.34037
ENSG00000132406,TMEM128,13,-0.2572,12,-0.4204,7,-1.2821,24,0.95852,14,-0.2907
ENSG00000168824,NSG1,4,-4.4587,63,-0.7035,48,-1.0523,114,0.39447,143,0.93691
ENSG00000168818,STX18,21,0.12154,12,-0.8804,18,-0.1145,26,0.60314,19,-0.1031
ENSG00000163132,MSX1,19,0.61170,37,2.28813,8,-0.7862,8,-0.9340,2,-2.7129
ENSG00000072832,CRMP1,39,-2.1293,123,-0.4322,86,-0.9357,195,0.46845,205,0.58783
ENSG00000181215,C4orf50,4,-2.6677,25,-0.0674,26,0.02250,24,-0.1735,36,0.71768
ENSG00000152969,JAKMIP1,9,-2.4828,30,-0.8481,41,-0.2798,62,0.52397,64,0.59788
ENSG00000109501,WFS1,45,-0.1013,33,-0.6413,23,-1.1499,71,0.89489,44,-0.1628
ENSG00000074211,PPP2R2C,84,-1.4406,209,-0.0478,245,0.21481,225,0.09677,242,0.24897
ENSG00000013288,MAN2B2,13,-1.5227,20,-0.8921,19,-0.9532,40,0.30928,51,0.89167
ENSG00000179010,MRFAP1,329,-0.3277,281,-0.6295,291,-0.5181,539,0.63978,414,0.04887
ENSG00000170846,AC093323.1,17,-1.0648,32,-0.0885,23,-0.5897,42,0.45264,36,0.13996
ENSG00000178988,MRFAP1L1,103,-0.1805,86,-0.5142,122,0.08044,132,0.27133,122,0.10636
ENSG00000186222,BLOC1S4,5,-1.3828,9,-0.7161,10,-0.4407,18,0.61954,16,0.35685
ENSG00000170871,KIAA0232,179,0.46228,99,-0.5300,220,0.80792,93,-0.7078,157,0.32275
ENSG00000132405,TBC1D14,43,0.04916,26,-0.7576,27,-0.6510,57,0.70677,40,-0.0665
ENSG00000173011,TADA2B,16,-0.4638,18,-0.3792,21,-0.1108,24,0.17378,26,0.29775
ENSG00000109519,GRPEL1,11,-1.8562,24,-0.7374,47,0.38850,43,0.28822,46,0.45025
ENSG00000184985,SORCS2,13,-0.6221,21,0.07021,15,-0.4729,26,0.53072,18,-0.2252
ENSG00000196526,AFAP1,19,-0.4113,29,0.25731,19,-0.4743,25,-0.0170,27,0.14320
ENSG00000163995,ABLIM2,4,-3.5596,44,-0.1013,24,-1.0107,60,0.52580,57,0.44110
ENSG00000071127,WDR1,35,-0.4542,61,0.47461,29,-0.7750,44,-0.1342,51,0.17029
ENSG00000178163,ZNF518B,15,-0.5256,19,-0.1933,22,0.04680,15,-0.6292,31,0.80996
ENSG00000157869,RAB28,14,-0.8837,21,-0.2224,15,-0.7749,39,1.12338,18,-0.5791
ENSG00000038219,BOD1L1,1006,1.39657,295,-0.7093,724,0.80821,218,-1.3079,490,0.20476
ENSG00000137449,CPEB2,57,0.55688,40,-0.0151,29,-0.5394,36,-0.2116,43,0.13517
ENSG00000048342,CC2D2A,36,1.06177,18,-0.0327,35,1.03708,12,-0.8591,15,-0.4520
ENSG00000118564,FBXL5,44,-0.7430,60,-0.3043,42,-0.8364,86,0.38589,84,0.34085
ENSG00000237765,FAM200B,120,0.52239,81,-0.1287,99,0.20228,81,-0.1381,82,-0.1213
ENSG00000169762,TAPT1,25,-0.8453,39,-0.1720,33,-0.3990,51,0.39733,46,0.14582
ENSG00000169744,LDB2,14,-3.2256,63,-1.0928,110,-0.1490,146,0.39743,175,0.82434
ENSG00000151552,QDPR,403,1.35841,164,-0.1769,76,-1.3420,171,-0.1188,165,-0.1964
ENSG00000002549,LAP3,47,1.00412,13,-1.1756,45,0.90686,26,0.06011,20,-0.4653
ENSG00000118579,MED28,57,0.32259,35,-0.4775,61,0.43628,50,0.13484,43,-0.1754
ENSG00000163257,DCAF16,53,0.78025,32,-0.0598,28,-0.2324,30,-0.1803,31,-0.1011
ENSG00000178177,LCORL,29,0.26243,18,-0.5298,55,1.36562,21,-0.3209,21,-0.3109
ENSG00000145147,SLIT2,13,-1.6694,14,-1.6854,36,-0.1925,48,0.36055,61,0.93621
ENSG00000163138,PACRGL,11,-0.7428,13,-0.6540,15,-0.3773,19,0.02093,26,0.74955
ENSG00000185774,KCNIP4,9,-3.1482,37,-1.1980,61,-0.3475,95,0.48367,110,0.84126
ENSG00000280650,KCNIP4-IT1,32,-0.1052,9,-2.0995,23,-0.6396,20,-1.0196,70,1.86884
ENSG00000152990,ADGRA3,53,0.69187,39,0.23020,38,0.16862,47,0.65267,12,-1.8309
ENSG00000109819,PPARGC1A,5,-2.4939,26,-0.1984,50,0.90063,26,-0.1781,34,0.36245
ENSG00000109606,DHX15,57,0.52525,33,-0.3625,27,-0.6596,39,-0.0782,47,0.29681
ENSG00000181982,CCDC149,15,-0.4008,19,-0.0785,35,0.88906,15,-0.5321,22,0.21163
ENSG00000053900,ANAPC4,16,-0.2793,14,-0.6123,2,-2.8917,26,0.60399,24,0.43206
ENSG00000250317,SMIM20,9,-1.8676,21,-0.5841,33,0.13918,49,1.14124,23,-0.5000
ENSG00000168214,RBPJ,309,1.63008,93,-0.4586,140,0.24442,89,-0.5833,101,-0.3514
ENSG00000109689,STIM2,28,-0.4008,19,-1.0962,67,1.01630,31,-0.3004,46,0.49173
ENSG00000169851,PCDH7,81,-1.7330,130,-1.1142,407,0.79734,230,-0.1761,358,0.79977
ENSG00000047365,ARAP2,356,2.17327,50,-1.2442,129,0.32081,56,-1.1855,103,-0.0674
ENSG00000174145,NWD2,0,-7.4443,12,-0.1856,13,-0.0581,14,0.09577,18,0.68899
ENSG00000065882,TBC1D1,20,-0.1741,16,-0.5569,19,-0.3040,27,0.35827,25,0.18732
ENSG00000109787,KLF3,29,0.55256,25,0.39368,23,0.20959,19,-0.1359,15,-0.6188
ENSG00000109790,KLHL5,92,1.57649,37,0.02884,38,0.03284,29,-0.4823,26,-0.6799
ENSG00000157796,WDR19,9,-1.1820,16,-0.3689,14,-0.4946,21,0.14437,26,0.61699
ENSG00000035928,RFC1,307,2.00834,48,-1.1989,168,0.86966,55,-1.1066,85,-0.3007
ENSG00000163682,RPL9,942,0.36714,896,0.32434,674,-0.1728,936,0.47647,433,-1.0349
ENSG00000121897,LIAS,28,1.13783,11,-0.3810,14,0.02427,9,-0.7930,16,0.28259
ENSG00000163683,SMIM14,151,0.69079,93,-0.1111,128,0.41545,84,-0.3205,91,-0.1733
ENSG00000078140,UBE2K,81,-0.7555,94,-0.5799,169,0.39921,127,-0.0801,167,0.50810
ENSG00000121892,PDS5A,79,0.48120,45,-0.4443,70,0.28386,45,-0.4990,70,0.38404
ENSG00000078177,N4BP2,46,1.75345,9,-1.0738,37,1.33569,8,-1.3652,14,-0.2891
ENSG00000163697,APBB2,87,1.03567,43,-0.1418,27,-0.8124,39,-0.3255,49,0.10425
ENSG00000154277,UCHL1,164,-2.5706,524,-0.9197,425,-1.1607,921,0.05434,1525,1.27781
ENSG00000064042,LIMCH1,819,1.88071,176,-0.8097,339,0.29684,211,-0.5662,226,-0.4386
ENSG00000109133,TMEM33,36,-1.0210,47,-0.6727,44,-0.7123,75,0.17453,98,0.77458
ENSG00000014824,SLC30A9,57,-0.2787,40,-0.9033,56,-0.3097,72,0.09478,92,0.64914
ENSG00000124406,ATP8A1,100,-0.5544,117,-0.3502,82,-0.8596,153,0.14478,184,0.55592
ENSG00000183783,KCTD8,25,-0.1686,17,-0.8256,33,0.26244,30,0.15367,32,0.30374
ENSG00000151806,GUF1,28,0.14829,15,-0.8915,35,0.50560,22,-0.2768,32,0.47954
ENSG00000163281,GNPDA2,2,-3.2893,12,-0.9279,13,-0.7242,23,0.23774,33,1.07163
ENSG00000163285,GABRG1,61,-0.1511,74,0.17240,131,1.11359,67,-0.0193,44,-0.7937
ENSG00000260878,AC104072.1,1,-5.0838,21,-1.0554,37,-0.1284,66,1.22293,39,-0.0206
ENSG00000151834,GABRA2,53,-1.3529,78,-0.8314,239,1.04895,166,0.58741,109,-0.3129
ENSG00000109158,GABRA4,11,-2.9825,46,-1.0172,94,0.16380,94,0.21709,123,0.83335
ENSG00000163288,GABRB1,58,-0.2187,50,-0.4948,133,1.16263,59,-0.2560,66,-0.0077
ENSG00000260918,AC107398.3,49,-1.5634,123,-0.1906,172,0.37004,165,0.40255,135,-0.0215
ENSG00000169019,COMMD8,8,-1.0786,11,-0.6963,21,0.30205,20,0.30867,20,0.32372
ENSG00000170448,NFXL1,41,1.32771,9,-1.1368,33,0.90713,7,-1.6289,24,0.55093
ENSG00000109171,SLAIN2,26,-0.4342,51,0.76635,42,0.37077,22,-0.7925,34,0.01152
ENSG00000075539,FRYL,215,2.35032,30,-1.1123,43,-0.4860,46,-0.4711,44,-0.5616
ENSG00000109180,OCIAD1,121,-1.1132,142,-0.9500,213,-0.2431,272,0.19135,349,0.76961
ENSG00000145247,OCIAD2,21,-0.6551,27,-0.3351,34,0.10787,44,0.69235,27,-0.3426
ENSG00000109184,DCUN1D4,15,-1.5649,32,-0.5278,48,0.17406,35,-0.4207,66,1.00341
ENSG00000163069,SGCB,68,0.41223,49,-0.1362,56,0.09167,53,0.01734,49,-0.1582
ENSG00000109189,USP46,94,-0.4188,145,0.29821,137,0.17302,109,-0.2474,128,0.07850
ENSG00000226950,DANCR,21,-0.7178,32,-0.1058,29,-0.2712,55,1.08940,21,-0.8985
ENSG00000145216,FIP1L1,115,1.02294,38,-0.8144,102,0.81990,48,-0.5024,61,-0.0338
ENSG00000072201,LNX1,6,-3.4069,35,-0.9162,65,0.13185,72,0.39529,80,0.65934
ENSG00000134853,PDGFRA,104,2.11401,30,-0.1057,29,-0.1383,27,-0.3154,14,-1.4106
ENSG00000157404,KIT,8,-1.8333,32,0.28594,33,0.31127,34,0.48496,22,-0.4399
ENSG00000128039,SRD5A3,23,0.77496,6,-1.4566,2,-2.5174,18,0.47552,18,0.41938
ENSG00000134851,TMEM165,162,2.44691,23,-1.0261,24,-0.8917,33,-0.5108,32,-0.5563
ENSG00000134852,CLOCK,45,-1.0582,70,-0.4158,186,1.24465,81,-0.1747,91,0.05389
ENSG00000090989,EXOC1,79,0.29356,25,-1.6198,85,0.41002,51,-0.5036,98,0.89880
ENSG00000174799,CEP135,62,2.29279,15,-0.2458,33,1.09114,3,-2.7338,13,-0.5916
ENSG00000157426,AASDH,38,0.87487,12,-1.0180,27,0.27744,23,0.01109,23,0.00370
ENSG00000128059,PPAT,20,0.51412,9,-0.8749,10,-0.5040,14,-0.0273,18,0.48168
ENSG00000128050,PAICS,38,0.09288,25,-0.6327,26,-0.5075,56,0.98305,27,-0.5693
ENSG00000174780,SRP72,102,-0.1495,85,-0.4934,180,0.77508,81,-0.6258,143,0.52239
ENSG00000171476,HOPX,20,-3.8892,143,-1.0754,191,-0.5528,494,1.49342,243,-0.2179
ENSG00000084093,REST,144,2.90137,30,-0.0692,42,0.47250,16,-1.2093,6,-2.6470
ENSG00000047315,POLR2B,38,-0.4645,41,-0.4006,48,-0.1287,52,-0.0003,65,0.47958
ENSG00000163453,IGFBP7,93,-0.1861,140,0.54238,110,0.08476,148,0.78149,40,-1.7285
ENSG00000150471,ADGRL3,57,-0.6549,74,-0.2638,101,0.26185,77,-0.2163,108,0.48367
ENSG00000145242,EPHA5,6,-2.6371,25,-0.6315,47,0.45930,22,-0.8909,63,1.35671
ENSG00000145241,CENPC,161,1.79189,29,-1.1348,101,0.92318,24,-1.5465,61,0.12149
ENSG00000033178,UBA6,51,0.76045,22,-0.6338,40,0.32773,13,-1.5709,49,0.95840
ENSG00000248049,UBA6-AS1,21,0.72033,8,-0.8772,9,-0.6342,10,-0.6065,20,0.86868
ENSG00000083896,YTHDC1,794,2.25088,196,-0.2772,271,0.27162,115,-1.2672,163,-0.6574
ENSG00000132467,UTP3,39,0.35082,18,-0.9649,58,1.00314,25,-0.4744,36,0.29406
ENSG00000018189,RUFY3,340,0.16177,208,-0.6781,358,0.24495,240,-0.4896,415,0.66210
ENSG00000132463,GRSF1,71,-0.3911,64,-0.6133,74,-0.3160,111,0.42658,101,0.22671
ENSG00000173542,MOB1B,32,0.05479,20,-0.7169,38,0.34729,29,-0.0737,36,0.33744
ENSG00000156136,DCK,9,-1.7567,23,-0.4728,13,-1.2950,44,0.84245,34,0.25043
ENSG00000080493,SLC4A4,153,0.14105,131,-0.1237,288,1.21225,171,0.43046,62,-1.4776
ENSG00000163626,COX18,16,0.19762,8,-0.8575,11,-0.3876,19,0.68885,13,-0.1482
ENSG00000132466,ANKRD17,293,0.63185,145,-0.5508,281,0.56246,135,-0.7520,242,0.41433
ENSG00000169116,PARM1,5,-3.2766,40,-0.4108,42,-0.2868,47,-0.1446,79,1.03473
ENSG00000163743,RCHY1,21,-0.8478,39,0.07807,32,-0.2524,42,0.25185,38,0.06703
ENSG00000138769,CDKL2,31,-0.5760,23,-1.1209,61,0.50127,37,-0.3779,67,0.89570
ENSG00000138757,G3BP2,104,-1.3601,170,-0.6795,211,-0.2772,237,-0.1243,384,0.97533
ENSG00000138768,USO1,70,-0.2008,33,-1.4544,139,0.91153,82,0.04139,93,0.32498
ENSG00000138744,NAAA,11,-0.4480,6,-1.3280,10,-0.5996,13,-0.3052,25,1.27023
ENSG00000198301,SDAD1,61,-0.1910,34,-1.1894,141,1.21184,40,-0.9856,98,0.81522
ENSG00000138750,NUP54,14,-0.5836,11,-1.0323,16,-0.3724,26,0.43765,26,0.49003
ENSG00000138760,SCARB2,166,0.58557,81,-0.6131,76,-0.6631,121,0.08883,131,0.25228
ENSG00000138771,SHROOM3,0,-4.9810,21,0.67384,15,0.04135,19,0.48596,11,-0.4910
ENSG00000138758,SEPTIN11,299,0.05568,270,-0.1223,483,0.85200,210,-0.6140,312,0.16061
ENSG00000118816,CCNI,745,0.12808,926,0.55820,1120,0.80747,578,-0.3452,476,-0.7100
ENSG00000138764,CCNG2,12,-1.8987,37,-0.2159,38,-0.1720,57,0.66293,42,-0.0005
ENSG00000138767,CNOT6L,27,-0.3841,23,-0.6877,35,0.03125,40,0.32134,39,0.24277
ENSG00000169288,MRPL1,70,-0.2350,48,-0.8908,164,1.19194,57,-0.6835,103,0.52739
ENSG00000138756,BMP2K,50,0.65045,17,-1.1290,63,1.07564,37,0.20866,25,-0.5376
ENSG00000163291,PAQR3,8,-1.9528,15,-1.1066,10,-1.5837,42,0.81103,39,0.65631
ENSG00000152784,PRDM8,8,-3.0262,38,-0.7382,42,-0.5378,66,0.23251,89,0.93418
ENSG00000273156,AC124016.2,11,-1.7447,27,-0.5468,34,-0.1227,51,0.73834,38,0.08350
ENSG00000138668,HNRNPD,141,-0.2747,159,-0.0935,240,0.58696,157,-0.1258,168,0.00706
ENSG00000152795,HNRNPDL,330,-0.1208,203,-0.9572,288,-0.3324,401,0.25372,444,0.47900
ENSG00000145293,ENOPH1,80,-0.4577,75,-0.6173,78,-0.5039,137,0.54339,117,0.18699
ENSG00000249242,TMEM150C,49,-0.4868,49,-0.5604,80,0.28658,58,-0.2813,90,0.64659
ENSG00000145284,SCD5,382,0.26975,375,0.27489,187,-0.8551,340,0.10406,298,-0.1660
ENSG00000138674,SEC31A,44,-0.7209,46,-0.7351,61,-0.2209,80,0.29127,88,0.48668
ENSG00000251022,THAP9-AS1,8,-1.0992,10,-0.8452,7,-1.1900,18,0.15003,26,0.99001
ENSG00000189308,LIN54,12,-0.3699,11,-0.4894,12,-0.3620,15,-0.0203,20,0.59552
ENSG00000138663,COPS4,14,-1.5022,27,-0.5833,21,-0.8820,45,0.37954,51,0.66409
ENSG00000163319,MRPS18C,34,-0.4316,33,-0.5132,43,-0.0541,56,0.52278,44,-0.0201
ENSG00000163624,CDS1,2,-4.4680,32,-0.8097,74,0.56935,45,-0.2952,82,1.04792
ENSG00000163625,WDFY3,115,0.80916,48,-0.6491,87,0.34395,69,-0.0483,66,-0.1192
ENSG00000180769,WDFY3-AS2,32,0.01760,34,0.12668,66,1.21503,39,0.41442,12,-1.7090
ENSG00000109339,MAPK10,131,-1.5023,208,-0.8802,461,0.45705,338,-0.0628,487,0.75321
ENSG00000163629,PTPN13,43,0.59072,16,-0.9992,52,0.89906,23,-0.5086,34,0.28060
ENSG00000172493,AFF1,35,0.69502,21,-0.1584,25,0.13425,20,-0.2545,22,-0.0585
ENSG00000145332,KLHL8,30,-0.3644,41,0.12724,65,0.87825,23,-0.9512,45,0.36108
ENSG00000198189,HSD17B11,13,-0.7475,23,0.18863,18,-0.1910,17,-0.4525,27,0.57096
ENSG00000170502,NUDT9,28,-0.4130,18,-1.1821,38,0.07155,40,0.20349,47,0.56950
ENSG00000152583,SPARCL1,5291,0.37269,2484,-0.9007,9271,1.34704,3712,-0.2511,3800,-0.2050
ENSG00000118785,SPP1,356,4.52479,29,-0.8821,0,-6.3632,7,-3.2416,19,-1.6943
ENSG00000118762,PKD2,48,1.47593,9,-1.2564,25,0.35043,19,-0.0690,17,-0.3240
ENSG00000118777,ABCG2,19,-0.2221,37,0.98333,42,1.02163,20,-0.1850,9,-1.5925
ENSG00000163644,PPM1K,124,-0.9485,224,-0.0347,269,0.26322,210,-0.1764,272,0.37207
ENSG00000138642,HERC6,10,-0.7177,13,-0.4079,9,-0.9289,16,-0.1273,25,0.88161
ENSG00000145337,PYURF,44,-0.6255,35,-1.0478,58,-0.1906,92,0.75913,69,0.10708
ENSG00000138641,HERC3,20,-0.6796,18,-0.9384,14,-1.1475,35,0.24623,45,0.84493
ENSG00000177432,NAP1L5,41,-2.2072,117,-0.7076,216,0.32847,158,-0.2236,266,0.94936
ENSG00000138640,FAM13A,32,-0.9764,30,-1.1421,90,0.67022,54,-0.2198,85,0.78951
ENSG00000185477,GPRIN3,25,0.71888,22,0.61871,7,-1.2320,10,-0.8445,18,0.20169
