Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000185630,PBX1,90,-1.1480,132,-0.5618,208,0.20746,270,0.59040,179,-0.0832,133,-0.5413,229,0.31579,227,0.30284
ENSG00000143198,MGST3,105,-1.0912,143,-0.6185,211,-0.0167,134,-0.7235,483,1.40219,307,0.60517,185,-0.2164,135,-0.7134
ENSG00000143149,ALDH9A1,66,0.46218,19,-1.4716,31,-0.8854,28,-0.8827,29,-0.8103,71,0.58207,144,1.86023,47,-0.0997
ENSG00000143183,TMCO1,126,0.36567,135,0.47870,87,-0.2844,70,-0.5644,64,-0.6941,67,-0.6359,168,0.84566,114,0.19850
ENSG00000188859,FAM78B,0,-8.5276,0,-4.6452,26,0.67844,15,-0.3836,44,1.38803,15,-0.3255,21,0.11522,18,-0.0685
ENSG00000143157,POGK,107,1.36157,48,-0.0064,36,-0.5818,46,-0.0677,44,-0.1422,31,-0.6991,43,-0.1741,55,0.22130
ENSG00000152382,TADA1,20,-0.0943,10,-1.0954,26,0.46337,25,0.25161,30,0.57026,20,-0.0997,15,-0.5445,13,-0.7565
ENSG00000143195,ILDR2,17,-1.4302,40,-0.1366,55,0.46247,45,0.04293,26,-0.8077,32,-0.4759,63,0.57803,52,0.27749
ENSG00000143190,POU2F1,79,0.81830,118,1.53823,34,-0.6626,14,-1.8051,10,-2.2767,30,-0.7304,76,0.75344,51,0.08421
ENSG00000143162,CREG1,58,0.68244,64,0.84528,40,0.08280,18,-1.1206,42,0.15155,20,-1.0023,32,-0.2841,29,-0.4455
ENSG00000197965,MPZL1,11,-1.1004,4,-2.4099,24,0.15098,16,-0.4624,21,-0.0754,31,0.54645,28,0.39603,38,0.88885
ENSG00000143158,MPC2,38,-1.5081,37,-1.5528,126,0.44792,159,0.72353,125,0.32090,129,0.37965,83,-0.3232,74,-0.5133
ENSG00000143164,DCAF6,18,-2.8993,62,-1.0702,173,0.75692,206,0.84702,130,0.08117,102,-0.3078,112,-0.1618,87,-0.5492
ENSG00000143155,TIPRL,27,-1.2207,37,-0.7585,94,1.03388,63,0.07184,61,0.01111,29,-1.1144,37,-0.7650,66,0.15415
ENSG00000213064,SFT2D2,72,2.48976,23,0.31270,8,-1.4982,12,-0.6877,7,-1.4299,14,-0.4323,9,-1.0924,25,0.46533
ENSG00000143153,ATP1B1,603,-0.9370,544,-1.0935,1733,1.06575,1489,0.49551,1484,0.48990,462,-1.3410,594,-0.9594,619,-0.8972
ENSG00000143156,NME7,6,-2.0996,0,-7.0397,40,1.03490,31,0.31563,31,0.27829,10,-1.3610,19,-0.4574,39,0.66481
ENSG00000117475,BLZF1,25,0.08332,10,-1.3260,23,-0.1075,44,1.01023,27,0.18287,21,-0.1761,19,-0.3686,25,0.06318
ENSG00000117477,CCDC181,26,-0.9744,17,-1.6002,64,0.62412,68,0.57150,70,0.60616,20,-1.3044,60,0.35073,29,-0.8048
ENSG00000075945,KIFAP3,75,-1.5813,145,-0.5883,357,1.26130,177,-0.2804,225,0.10550,92,-1.2828,159,-0.4497,167,-0.3703
ENSG00000116132,PRRX1,40,0.47903,63,1.25081,15,-1.2082,4,-2.8251,4,-3.0532,23,-0.4200,66,1.33141,53,0.94769
ENSG00000117523,PRRC2C,849,0.73038,318,-0.8437,557,0.04521,546,0.00353,419,-0.4149,234,-1.3092,565,0.05581,850,0.73239
ENSG00000117533,VAMP4,30,-0.6531,30,-0.6862,63,0.70116,69,0.66679,50,0.14029,41,-0.1824,29,-0.7130,21,-1.1695
ENSG00000010165,EEF1AKNMT,11,-0.8695,8,-1.3623,13,-0.8856,26,0.38153,49,1.49318,10,-1.0060,19,-0.1340,42,1.20476
ENSG00000197959,DNM3,229,0.32181,91,-1.1196,246,0.59502,158,-0.2710,331,0.94369,64,-1.6380,158,-0.2780,108,-0.8614
ENSG00000094975,SUCO,66,0.53724,55,0.22897,41,-0.3134,27,-0.8865,38,-0.3651,21,-1.2646,73,0.69073,75,0.74638
ENSG00000117592,PRDX6,125,-0.2655,333,1.38111,72,-1.3152,80,-0.9563,116,-0.3918,179,0.30171,315,1.28022,117,-0.3769
ENSG00000234741,GAS5,106,0.32076,98,0.19197,60,-0.7017,71,-0.3232,74,-0.2425,203,1.46136,51,-0.8081,83,-0.0720
ENSG00000185278,ZBTB37,68,2.25329,6,-1.7712,11,-1.0467,2,-2.8598,18,-0.1116,17,-0.1579,29,0.69261,19,-0.0123
ENSG00000135870,RC3H1,45,0.79383,33,0.27091,26,-0.1549,38,0.50248,17,-0.7571,14,-1.0414,31,0.14114,23,-0.2719
ENSG00000152061,RABGAP1L,91,-1.0046,309,0.95849,206,0.36971,153,-0.1999,174,0.00771,138,-0.3634,80,-1.1913,172,-0.0165
ENSG00000116161,CACYBP,128,-0.7103,144,-0.5289,233,0.30552,237,0.25846,281,0.53856,206,0.03345,210,0.06334,113,-0.8987
ENSG00000120333,MRPS14,27,0.01455,26,-0.0744,19,-0.6466,24,-0.1420,41,0.67585,34,0.36555,32,0.28209,27,0.03550
ENSG00000116147,TNR,214,0.22646,94,-1.0544,185,-0.0144,225,0.30777,114,-0.7636,118,-0.7141,387,1.23868,154,-0.3000
ENSG00000143207,COP1,16,-0.5720,10,-1.2963,25,0.14866,30,0.41985,41,0.92878,23,-0.0028,13,-0.8778,24,0.06712
ENSG00000152092,ASTN1,22,-1.5989,63,0.00433,80,0.51881,62,-0.0212,44,-0.5457,34,-0.9483,76,0.29457,89,0.55240
ENSG00000198797,BRINP2,24,-1.5110,136,1.27822,64,0.00997,74,0.23785,24,-1.5052,33,-1.0341,90,0.56079,66,0.04665
ENSG00000075391,RASAL2,19,-2.0988,22,-1.8339,92,0.43360,97,0.42175,103,0.51731,43,-0.8504,68,-0.1473,122,0.79770
ENSG00000116199,FAM20B,45,-0.9929,75,-0.1840,99,0.34268,114,0.48925,97,0.21055,77,-0.1469,66,-0.3946,74,-0.2046
ENSG00000143322,ABL2,69,0.20984,68,0.18799,60,-0.0048,77,0.38331,48,-0.3792,38,-0.7393,44,-0.4944,81,0.47384
ENSG00000169905,TOR1AIP2,48,-0.1281,23,-1.2670,55,0.13975,44,-0.2479,51,-0.0115,54,0.07667,56,0.11579,76,0.61782
ENSG00000143337,TOR1AIP1,34,-0.1837,16,-1.3124,30,-0.4481,30,-0.3659,47,0.33219,49,0.40443,58,0.69669,56,0.62310
ENSG00000135837,CEP350,363,1.14397,129,-0.5531,135,-0.5962,133,-0.5147,133,-0.5099,105,-0.8689,322,0.92823,249,0.49238
ENSG00000116260,QSOX1,40,0.38666,24,-0.4028,41,0.60253,20,-0.6983,34,0.13850,19,-0.7770,31,0.00870,21,-0.6314
ENSG00000230124,ACBD6,26,-0.1851,44,0.65112,28,-0.1271,50,0.85429,36,0.29599,13,-1.1872,28,-0.0939,15,-1.0049
ENSG00000143324,XPR1,6,-2.7126,27,-0.5890,51,0.53826,70,0.94457,61,0.71057,41,0.07007,33,-0.2718,4,-3.1726
ENSG00000135823,STX6,63,0.16312,40,-0.5571,68,0.36861,96,0.84968,34,-0.7832,48,-0.2720,41,-0.5305,45,-0.3584
ENSG00000162783,IER5,12,-1.7482,24,-0.7044,49,0.54335,84,1.34062,52,0.51013,15,-1.3666,15,-1.4031,31,-0.3179
ENSG00000198216,CACNA1E,18,-2.2235,92,0.23623,123,0.99097,155,1.11516,5,-4.1106,49,-0.7430,47,-0.8305,63,-0.3615
ENSG00000135821,GLUL,631,-0.5834,2367,1.65246,311,-1.9143,264,-1.8994,980,0.11132,1028,0.18891,2289,1.58793,650,-0.5373
ENSG00000135829,DHX9,59,-0.2900,116,0.81412,77,0.16820,55,-0.4026,85,0.29999,50,-0.5475,84,0.28035,29,-1.3849
ENSG00000157064,NMNAT2,11,-3.9230,57,-1.5080,220,0.81113,199,0.41804,291,1.06791,92,-0.7988,106,-0.5754,120,-0.3871
ENSG00000116698,SMG7,58,-0.1289,64,0.04204,63,0.02985,74,0.27854,43,-0.5722,55,-0.1922,71,0.19617,69,0.16674
ENSG00000162704,ARPC5,189,0.63893,157,0.32603,136,0.11963,176,0.51420,96,-0.4629,106,-0.2973,78,-0.7819,73,-0.8682
ENSG00000143344,RGL1,93,0.31199,143,1.05123,61,-0.4486,86,0.19129,73,-0.0695,33,-1.2657,67,-0.2043,86,0.18555
ENSG00000198756,COLGALT2,100,1.15923,68,0.47986,48,-0.1040,44,-0.2105,48,-0.0823,40,-0.3671,28,-0.9200,32,-0.6867
ENSG00000198860,TSEN15,39,0.26602,68,1.19164,31,-0.1312,21,-0.6895,33,-0.0058,32,-0.0475,25,-0.4348,20,-0.7655
ENSG00000116667,C1orf21,61,-1.4067,165,0.12835,107,-0.6728,158,0.06486,177,0.24257,201,0.44997,290,1.08283,148,-0.0485
ENSG00000116406,EDEM3,29,-0.5359,50,0.32631,48,0.31956,34,-0.3000,31,-0.4509,33,-0.3567,47,0.19709,44,0.11344
ENSG00000121481,RNF2,10,-1.0406,14,-0.5391,37,1.40449,22,0.13393,19,-0.0786,12,-0.7589,9,-1.2491,7,-1.5701
ENSG00000121486,TRMT1L,31,0.33618,7,-1.8065,31,0.47856,30,0.30310,14,-0.8425,19,-0.4274,33,0.46094,21,-0.2687
ENSG00000116679,IVNS1ABP,87,0.96494,51,0.08159,51,0.12953,21,-1.2669,35,-0.5200,63,0.43188,32,-0.6238,40,-0.2821
ENSG00000047410,TPR,345,0.71254,194,-0.2273,195,-0.2725,198,-0.1910,154,-0.5811,168,-0.4492,364,0.80318,228,0.03056
ENSG00000157181,ODR4,90,1.59775,35,-0.0286,22,-0.8635,19,-0.9113,23,-0.6400,14,-1.4190,60,0.88129,45,0.39320
ENSG00000162670,BRINP3,9,-1.2068,37,1.04827,24,0.49863,13,-0.6134,15,-0.3697,17,-0.1992,19,-0.0096,11,-0.9175
ENSG00000116741,RGS2,6,-2.3397,19,-0.6245,47,1.17079,31,0.14262,25,-0.1751,21,-0.4676,20,-0.5557,22,-0.4187
ENSG00000116750,UCHL5,49,-0.8409,58,-0.5750,119,0.79160,86,0.04722,81,-0.0449,58,-0.5763,84,-0.0013,64,-0.4174
ENSG00000116747,RO60,146,1.29131,75,0.16361,30,-1.4845,43,-0.7245,53,-0.4008,45,-0.6589,146,1.28795,84,0.33485
ENSG00000023572,GLRX2,20,-1.3012,30,-0.7236,70,0.84440,36,-0.4589,84,0.93349,58,0.31552,31,-0.6612,10,-2.3063
ENSG00000134371,CDC73,80,0.82754,82,0.86666,36,-0.5683,26,-0.9291,64,0.44850,35,-0.5091,55,0.21269,33,-0.5771
ENSG00000162630,B3GALT2,57,-0.8990,228,1.36078,169,1.19780,18,-2.6040,40,-1.4386,67,-0.6686,4,-4.6305,101,-0.0177
ENSG00000287364,AL353709.1,8,-2.0326,130,2.66143,40,0.55579,0,-7.0689,24,-0.4047,8,-1.9610,0,-6.7718,21,-0.6238
ENSG00000177888,ZBTB41,46,-0.1620,60,0.26305,57,0.24304,43,-0.2847,65,0.38573,23,-1.2036,63,0.32735,39,-0.4182
ENSG00000151414,NEK7,107,2.19318,41,0.41496,18,-0.9958,10,-1.7363,47,0.67209,30,-0.0659,15,-1.1379,9,-1.8227
ENSG00000162702,ZNF281,111,1.31165,22,-1.2802,52,0.05561,35,-0.5816,47,-0.1226,28,-0.9269,52,0.02087,58,0.20693
ENSG00000118200,CAMSAP2,258,-0.7757,210,-1.0940,483,0.27591,640,0.67573,450,0.09519,279,-0.6589,471,0.16878,485,0.21653
ENSG00000116852,KIF21B,18,-1.1118,19,-1.0800,39,0.03696,45,0.25489,30,-0.3771,52,0.50262,61,0.76055,40,0.08549
ENSG00000116857,TMEM9,64,-0.8313,178,0.79724,131,0.37985,112,0.04180,65,-0.8169,102,-0.1183,92,-0.2724,90,-0.3089
ENSG00000118194,TNNT2,0,-6.5277,0,-5.3290,40,0.59176,50,0.82636,99,2.10198,10,-1.6257,12,-1.4388,12,-1.3437
ENSG00000174307,PHLDA3,103,1.31875,25,-0.9872,43,-0.1923,21,-1.2516,46,-0.0218,62,0.45957,29,-0.7298,56,0.27591
ENSG00000159176,CSRP1,795,1.80802,598,1.26496,94,-1.9534,62,-2.3023,201,-0.5365,295,0.06270,418,0.63908,184,-0.6800
ENSG00000134369,NAV1,209,1.23891,90,-0.1697,68,-0.7481,51,-1.0344,32,-1.7413,67,-0.6235,145,0.60315,205,1.20359
ENSG00000198700,IPO9,71,-0.3967,97,0.09842,91,0.00745,104,0.21732,85,-0.1103,76,-0.2891,88,-0.0530,115,0.38830
ENSG00000198892,SHISA4,129,0.46935,120,0.34972,84,-0.2888,83,-0.2544,105,0.12445,125,0.41387,91,-0.0988,65,-0.6353
ENSG00000134375,TIMM17A,41,-1.5516,130,0.22713,162,0.82720,130,0.23731,138,0.32603,80,-0.5400,40,-1.5737,80,-0.5309
ENSG00000170075,GPR37L1,128,-0.1059,492,2.33050,35,-2.3500,12,-3.6437,133,-0.0510,87,-0.7072,319,1.44612,94,-0.5935
ENSG00000143862,ARL8A,223,1.08310,159,0.50295,136,0.32776,76,-0.6668,66,-0.8765,80,-0.5877,61,-0.9987,93,-0.3600
ENSG00000077152,UBE2T,6,-1.5589,5,-1.7619,31,1.59671,27,0.82755,18,0.13873,7,-1.3261,7,-1.1726,0,-4.6774
ENSG00000077157,PPP1R12B,228,1.13878,86,-0.4596,95,-0.3996,109,-0.0953,72,-0.7412,97,-0.2879,102,-0.2073,181,0.73123
ENSG00000117139,KDM5B,34,-0.6844,27,-1.0186,50,-0.0954,83,0.74293,49,-0.0988,20,-1.4690,69,0.42749,94,0.95931
ENSG00000183155,RABIF,9,-1.4285,12,-0.9298,23,0.06524,46,1.17968,39,0.90780,32,0.56215,5,-2.2054,13,-0.8617
ENSG00000117153,KLHL12,11,-1.9960,79,1.10363,55,0.63050,46,0.17479,47,0.20623,15,-1.5487,16,-1.4629,33,-0.3360
ENSG00000159346,ADIPOR1,66,0.50304,48,-0.0127,62,0.55030,36,-0.4790,61,0.37527,27,-0.8759,32,-0.6208,26,-0.9361
ENSG00000159348,CYB5R1,37,-0.3338,106,1.44513,50,0.19542,19,-1.2939,49,0.11352,30,-0.6477,39,-0.2206,24,-0.9724
ENSG00000163444,TMEM183A,40,-1.5118,69,-0.7115,121,0.22819,160,0.63837,122,0.18306,132,0.31293,90,-0.3028,110,0.02154
ENSG00000143847,PPFIA4,10,-1.6776,61,1.08919,31,-0.0582,31,-0.0195,34,0.13820,27,-0.2214,28,-0.1816,31,-0.0053
ENSG00000163485,ADORA1,121,1.20170,99,0.85928,69,0.33618,20,-1.6744,38,-0.6874,46,-0.3809,14,-2.1503,45,-0.4258
ENSG00000188783,PRELP,24,0.00819,23,-0.0761,12,-1.2827,5,-2.2969,5,-2.2611,13,-0.9140,67,1.74675,69,1.82384
ENSG00000058668,ATP2B4,136,-0.8376,388,0.84102,319,0.69474,206,-0.1963,42,-2.5778,139,-0.8087,140,-0.7943,325,0.54345
ENSG00000182004,SNRPE,37,-0.9170,47,-0.5603,63,-0.1348,62,-0.1391,110,0.80823,83,0.32309,67,-0.0107,80,0.26417
ENSG00000143850,PLEKHA6,21,-1.6321,58,-0.0569,81,0.64285,74,0.32465,43,-0.5219,52,-0.2431,51,-0.2785,63,0.06730
ENSG00000158615,PPP1R15B,26,0.18268,10,-1.2808,21,-0.2340,16,-0.5671,28,0.29338,31,0.41572,29,0.35716,32,0.47684
ENSG00000198625,MDM4,135,1.83360,22,-1.1682,33,-0.6686,28,-0.7887,16,-1.6348,27,-0.8730,49,0.06348,95,1.17573
ENSG00000170382,LRRN2,13,-1.3225,49,0.78971,41,0.66434,20,-0.5964,39,0.42343,23,-0.3976,15,-1.0671,20,-0.6631
ENSG00000163531,NFASC,387,1.92102,115,-0.1953,116,-0.2322,46,-1.6056,109,-0.2865,76,-0.8444,35,-1.9932,188,0.59763
ENSG00000184144,CNTN2,962,3.69283,174,0.10974,85,-1.2069,34,-2.3645,62,-1.4835,52,-1.7470,5,-4.9933,84,-1.0219
ENSG00000117222,RBBP5,31,-0.4481,18,-1.2197,53,0.57647,60,0.62484,38,-0.1276,14,-1.6662,34,-0.2693,54,0.45819
ENSG00000133059,DSTYK,119,0.02175,115,-0.0345,130,0.22247,125,0.10674,93,-0.3571,66,-0.8994,133,0.20438,130,0.16880
ENSG00000133069,TMCC2,88,1.27636,5,-2.9458,33,-0.4362,36,-0.2132,48,0.22587,59,0.58691,38,-0.1154,39,-0.0877
ENSG00000117266,CDK18,199,3.32851,45,0.31443,16,-1.5166,8,-2.2306,31,-0.2961,13,-1.5465,8,-2.2096,20,-0.9420
ENSG00000174514,MFSD4A,5,-3.9056,64,-0.3011,125,1.10491,125,0.77799,53,-0.5889,51,-0.6708,37,-1.1373,68,-0.2013
ENSG00000069275,NUCKS1,2095,0.82162,1147,-0.1700,1040,-0.4042,1357,0.09872,1018,-0.3574,927,-0.5046,1577,0.34406,1519,0.28163
ENSG00000117280,RAB29,24,-0.2983,19,-0.6753,18,-0.8788,18,-0.7311,20,-0.5440,27,-0.1389,85,1.86408,44,0.66597
ENSG00000133065,SLC41A1,21,-0.1204,22,-0.0257,13,-0.9589,10,-1.1681,29,0.40600,25,0.16043,48,1.28477,29,0.41811
ENSG00000266028,SRGAP2,35,-0.4571,70,0.64525,50,0.12546,60,0.38186,63,0.45361,33,-0.5533,15,-1.7314,46,-0.0454
ENSG00000266094,RASSF5,1,-4.4480,36,0.77797,34,0.96088,13,-0.7761,25,0.18281,22,-0.0382,7,-1.8125,18,-0.3759
ENSG00000162889,MAPKAPK2,51,1.52916,30,0.58499,14,-0.7579,12,-0.8380,23,0.17982,20,-0.0802,16,-0.4072,14,-0.5748
ENSG00000123836,PFKFB2,89,1.35034,22,-0.9528,30,-0.5725,13,-1.6786,28,-0.5678,35,-0.2251,93,1.43509,32,-0.3511
ENSG00000180667,YOD1,18,-0.0863,15,-0.3444,22,0.38749,14,-0.4246,34,1.01529,19,0.06249,15,-0.2869,3,-2.5776
ENSG00000196352,CD55,63,1.64853,18,-0.4548,31,0.50737,6,-2.0475,4,-2.5309,23,-0.1142,10,-1.3677,26,0.13396
ENSG00000117335,CD46,46,0.68984,3,-3.1145,34,0.27410,26,-0.1936,27,-0.1758,15,-1.0715,28,-0.1195,52,0.91173
ENSG00000076356,PLXNA2,14,-2.6415,98,0.32497,98,0.43335,85,0.07889,36,-1.2494,67,-0.2858,41,-1.0444,169,1.25345
ENSG00000008118,CAMK1G,3,-3.5135,8,-2.3634,62,1.02167,53,0.45098,49,0.31813,27,-0.6072,26,-0.6570,47,0.24872
ENSG00000117597,UTP25,22,-0.0781,34,0.63454,26,0.26101,22,-0.1028,19,-0.3072,17,-0.4477,13,-0.8704,25,0.14717
ENSG00000143469,SYT14,41,0.51685,33,0.18849,35,0.38720,17,-0.8872,31,0.06992,26,-0.1830,18,-0.7492,23,-0.3734
ENSG00000143473,KCNH1,1,-4.2546,0,-6.0540,43,1.15180,60,1.41823,28,0.08511,9,-1.5749,23,-0.1749,11,-1.2436
ENSG00000117625,RCOR3,65,0.50164,48,-0.0103,53,0.22254,32,-0.6488,41,-0.2418,33,-0.5623,30,-0.7528,71,0.63840
ENSG00000170385,SLC30A1,9,-1.4354,17,-0.4964,18,-0.5213,25,0.07965,23,-0.0779,19,-0.3910,52,1.27508,41,0.85397
ENSG00000123684,LPGAT1,145,0.79399,101,0.18792,97,0.16142,68,-0.4331,127,0.57262,67,-0.4568,48,-0.9680,50,-0.9156
ENSG00000066027,PPP2R5A,75,0.54363,91,0.87806,29,-1.0996,39,-0.4864,63,0.26657,49,-0.1408,91,0.87353,39,-0.5115
ENSG00000117691,NENF,516,1.85813,285,0.76361,105,-1.0078,157,-0.2118,136,-0.4360,205,0.21618,95,-0.9912,85,-1.1469
ENSG00000117697,NSL1,89,0.80063,37,-0.5855,50,-0.1718,45,-0.3143,41,-0.4514,40,-0.5013,64,0.26404,80,0.61731
ENSG00000203705,TATDN3,29,0.36572,18,-0.4179,30,0.56700,26,0.19205,12,-0.9875,13,-0.8916,20,-0.2540,24,0.03499
ENSG00000162769,FLVCR1,29,0.60097,1,-4.2677,24,0.43080,11,-0.8920,30,0.64691,7,-1.5122,13,-0.6179,35,0.92472
ENSG00000174606,ANGEL2,36,0.22453,56,0.96411,29,-0.1516,34,0.12279,16,-1.0102,23,-0.4653,35,0.18606,25,-0.3218
ENSG00000136643,RPS6KC1,35,0.22029,29,-0.1023,33,0.15787,30,-0.0499,19,-0.7244,15,-1.0881,37,0.30356,43,0.52606
ENSG00000117707,PROX1,94,2.65654,10,-1.2165,3,-3.0130,11,-1.1090,0,-6.0565,5,-2.1420,82,2.35582,12,-0.9544
ENSG00000143499,SMYD2,4,-4.0431,3,-4.6520,141,1.93958,32,-1.1655,157,1.43292,37,-0.9499,11,-2.6704,12,-2.6308
ENSG00000152104,PTPN14,14,-1.4817,8,-2.2749,34,-0.1255,39,0.08927,10,-1.8597,45,0.32088,65,0.95830,82,1.36410
ENSG00000136636,KCTD3,94,1.90938,29,-0.1480,24,-0.5520,31,-0.0178,16,-0.9979,8,-2.0021,44,0.53335,22,-0.5381
ENSG00000196482,ESRRG,0,-5.0416,16,-0.5765,26,0.26288,12,-0.9474,56,1.53463,18,-0.3411,15,-0.6619,33,0.59188
ENSG00000092978,GPATCH2,40,0.27283,25,-0.4739,40,0.37306,33,-0.0641,25,-0.4765,25,-0.4799,22,-0.6801,48,0.57474
ENSG00000067533,RRP15,40,-0.1909,11,-2.1012,52,0.33104,45,0.01631,38,-0.2738,24,-0.9342,89,1.14303,44,-0.0224
ENSG00000143353,LYPLAL1,37,0.86805,20,-0.1818,16,-0.5506,22,-0.0348,32,0.59423,22,-0.0004,16,-0.5046,22,0.02746
ENSG00000136628,EPRS,182,0.36655,65,-1.2293,122,-0.3413,162,0.18458,205,0.56545,48,-1.6853,228,0.75040,192,0.45879
ENSG00000067704,IARS2,71,0.51168,48,-0.1316,44,-0.3258,32,-0.7296,76,0.62883,49,-0.0979,60,0.23517,50,-0.0449
ENSG00000118873,RAB3GAP2,68,-0.7643,138,0.35841,139,0.49979,109,-0.0265,137,0.34918,51,-1.1924,71,-0.6890,114,0.05361
ENSG00000116141,MARK1,12,-1.9764,15,-1.6319,76,1.30771,22,-1.0494,84,1.07208,17,-1.4432,32,-0.4738,30,-0.5730
ENSG00000162817,C1orf115,21,-2.8527,137,-0.0249,141,0.03528,301,1.31237,154,0.16671,84,-0.7809,161,0.24403,107,-0.4124
ENSG00000154305,MIA3,74,-0.8287,45,-1.5915,133,0.10249,181,0.58687,184,0.60751,62,-1.1133,187,0.63460,135,0.10382
ENSG00000186063,AIDA,64,-0.2507,116,0.72116,60,-0.4315,71,-0.0818,83,0.16672,90,0.30662,74,-0.0164,69,-0.1170
ENSG00000162819,BROX,97,1.09628,99,1.13464,36,-0.6614,23,-1.2059,48,-0.0596,51,0.03010,48,-0.0591,29,-0.8468
ENSG00000143502,SUSD4,3,-3.7422,53,0.24224,87,1.64924,21,-1.1925,46,0.02705,27,-0.8214,11,-2.1081,32,-0.5656
ENSG00000162909,CAPN2,62,0.68599,34,-0.2834,29,-0.6684,39,-0.0756,35,-0.2509,42,0.05735,76,1.04356,33,-0.3233
ENSG00000143514,TP53BP2,48,-0.4418,208,2.09347,18,-2.1746,28,-1.2511,49,-0.4105,66,0.04850,132,1.21306,55,-0.2327
ENSG00000143756,FBXO28,18,-1.1418,2,-4.2230,53,0.79525,45,0.29487,45,0.30982,43,0.21272,38,0.03804,23,-0.7457
ENSG00000143753,DEGS1,66,0.65995,47,0.08396,53,0.37349,36,-0.3187,27,-0.7543,21,-1.1733,50,0.19982,37,-0.2661
ENSG00000143748,NVL,40,1.60217,2,-2.6027,13,-0.4196,5,-1.5981,5,-1.6239,9,-0.7734,17,0.16634,39,1.54654
ENSG00000143771,CNIH4,19,-0.7023,94,1.99279,33,0.19345,14,-1.1794,27,-0.1907,15,-1.0827,22,-0.5163,13,-1.3008
ENSG00000162923,WDR26,54,-0.3732,42,-0.7647,91,0.60223,53,-0.4057,48,-0.5696,61,-0.1910,68,-0.0089,90,0.43102
ENSG00000143786,CNIH3,2,-3.4731,11,-1.3637,47,1.31681,5,-2.5335,64,1.47611,20,-0.4942,8,-1.7316,19,-0.5200
ENSG00000154380,ENAH,306,1.05312,72,-1.2540,103,-0.8725,195,0.29003,105,-0.6908,212,0.42832,285,0.93056,146,-0.1749
ENSG00000143742,SRP9,205,0.08851,217,0.18308,156,-0.4218,198,0.03448,266,0.51589,224,0.23772,242,0.35864,116,-0.7960
ENSG00000143819,EPHX1,66,0.42561,140,1.77896,17,-1.8641,9,-2.4767,28,-0.8853,33,-0.6784,96,1.07819,80,0.75087
ENSG00000196187,TMEM63A,308,4.31925,60,0.50084,8,-2.7539,0,-6.1867,12,-1.9427,7,-2.7061,3,-3.7146,27,-0.7896
ENSG00000143811,PYCR2,74,1.25046,48,0.49609,25,-0.6188,28,-0.3739,40,0.22440,22,-0.6969,46,0.42308,17,-1.0910
ENSG00000143751,SDE2,37,1.16859,3,-2.7233,14,-0.5718,20,0.14195,15,-0.3088,20,0.16268,27,0.61310,21,0.18871
ENSG00000163041,H3F3A,451,1.01019,232,-0.0937,130,-1.1826,273,0.16681,229,-0.1183,199,-0.3410,435,0.94904,254,0.04721
ENSG00000182827,ACBD3,131,0.40775,124,0.31911,112,0.19295,100,-0.0384,81,-0.3688,52,-1.0493,100,-0.0334,97,-0.0779
ENSG00000143799,PARP1,321,0.99477,150,-0.2644,163,-0.1722,171,-0.0595,96,-0.9519,107,-0.7811,302,0.88643,136,-0.4193
ENSG00000203685,STUM,15,-1.5971,58,0.43827,54,0.39263,81,0.99877,12,-1.9525,71,0.75751,26,-0.8229,21,-1.1769
ENSG00000143772,ITPKB,220,2.09289,183,1.72007,7,-3.5918,6,-3.6009,16,-2.1589,43,-0.6970,120,0.94801,69,0.03373
ENSG00000163050,COQ8A,27,-0.1285,73,1.56155,30,0.03117,18,-0.7617,30,0.01862,13,-1.1871,15,-1.0455,28,-0.0663
ENSG00000143776,CDC42BPA,404,0.68548,210,-0.3790,268,0.00927,227,-0.2524,200,-0.4544,161,-0.7903,279,0.07565,381,0.58450
ENSG00000143740,SNAP47,11,-1.8083,21,-0.8913,48,0.51859,44,0.24892,35,-0.1173,29,-0.3990,57,0.68466,35,-0.1066
ENSG00000143761,ARF1,101,-1.1072,164,-0.3728,271,0.58290,266,0.40455,251,0.30619,176,-0.2605,127,-0.7632,178,-0.2466
ENSG00000143793,C1orf35,41,0.67980,23,-0.2483,22,-0.3641,38,0.54647,18,-0.6272,9,-1.5550,27,-0.0089,46,0.89224
ENSG00000162910,MRPL55,39,-1.2592,85,-0.0499,110,0.48934,114,0.41312,86,-0.0429,97,0.14633,80,-0.1600,50,-0.8813
ENSG00000143774,GUK1,426,-0.3474,470,-0.1948,389,-0.6058,693,0.43338,476,-0.1749,1090,1.21620,575,0.12706,414,-0.3932
ENSG00000198835,GJC2,164,4.47897,8,-1.6274,6,-2.1747,1,-4.4990,13,-0.8486,17,-0.4309,0,-8.3454,6,-2.0210
ENSG00000168159,RNF187,176,-1.2211,502,0.41773,501,0.55917,444,0.21779,351,-0.1605,356,-0.1362,230,-0.8177,319,-0.3102
ENSG00000116574,RHOU,369,3.76848,89,0.61873,23,-1.7372,6,-3.3446,11,-2.5080,44,-0.5090,4,-4.0502,17,-1.8941
