Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000120129,DUSP1,200,2.32579,38,-0.7250,58,-0.0539,35,-0.8340,21,-1.5818,41,-0.7539
ENSG00000113719,ERGIC1,39,0.27081,30,-0.1283,43,0.42944,31,-0.1143,25,-0.4616,32,-0.0589
ENSG00000037241,RPL26L1,34,-1.2527,97,0.41873,71,-0.1077,114,0.68695,96,0.39865,65,-0.3466
ENSG00000113732,ATP6V0E1,82,1.11184,75,0.93038,28,-0.6822,33,-0.4240,27,-0.7667,34,-0.5222
ENSG00000164463,CREBRF,82,0.56383,44,-0.4478,74,0.38661,45,-0.4354,63,0.12184,54,-0.1981
ENSG00000113734,BNIP1,10,0.00267,9,-0.1267,11,0.17894,18,0.98058,7,-0.5608,8,-0.4060
ENSG00000145919,BOD1,32,-0.7177,58,0.25223,54,0.15455,60,0.32799,36,-0.5253,52,0.12263
ENSG00000113742,CPEB4,121,0.23453,71,-0.6221,161,0.73197,88,-0.2880,94,-0.1762,101,-0.0780
ENSG00000170091,NSG2,176,-1.0777,228,-0.6802,501,0.61770,363,0.06756,504,0.62671,338,-0.0679
ENSG00000184845,DRD1,11,-0.7931,5,-1.9810,34,1.08848,5,-1.9115,21,0.25309,23,0.58590
ENSG00000164466,SFXN1,62,-0.4035,54,-0.6059,102,0.41848,79,0.00445,99,0.37741,79,-0.0028
ENSG00000113749,HRH2,30,0.37412,9,-1.4353,54,1.40338,13,-0.9581,21,-0.1991,22,-0.2187
ENSG00000145920,CPLX2,458,0.86820,235,-0.2655,231,-0.2957,106,-1.4948,268,-0.0545,305,0.23293
ENSG00000051596,THOC3,11,-1.5826,19,-0.6868,45,0.66145,26,-0.2083,48,0.79479,31,0.03070
ENSG00000170085,SIMC1,11,-0.0832,10,-0.1976,15,0.42512,10,-0.2805,15,0.34750,11,-0.1534
ENSG00000122203,KIAA1191,66,-1.0146,110,-0.2044,115,-0.1385,149,0.28726,168,0.49986,131,0.10539
ENSG00000175414,ARL10,34,0.17691,24,-0.3759,46,0.72134,28,-0.1322,25,-0.2923,28,-0.1473
ENSG00000048162,NOP16,14,-0.7791,21,-0.1868,18,-0.4201,38,0.82830,25,0.10397,23,0.02916
ENSG00000146066,HIGD2A,96,-0.3076,163,0.56982,115,-0.0143,128,0.15234,106,-0.1513,108,-0.1772
ENSG00000175416,CLTB,157,-0.3808,201,0.02224,213,0.11989,141,-0.5483,185,-0.1152,230,0.35706
ENSG00000113194,FAF2,50,0.35392,29,-0.5179,46,0.19301,21,-1.0586,52,0.42339,42,0.08892
ENSG00000146083,RNF44,47,-0.3063,32,-0.8901,62,0.14535,42,-0.4743,61,0.12999,70,0.50563
ENSG00000169258,GPRIN1,42,0.10617,22,-0.8921,55,0.56262,19,-1.1389,47,0.29243,43,0.21900
ENSG00000074317,SNCB,266,-0.4775,286,-0.3590,362,0.02134,290,-0.3381,444,0.36658,403,0.28925
ENSG00000048140,TSPAN17,16,-0.6424,9,-1.4602,35,0.64776,32,0.52527,36,0.69579,20,-0.3144
ENSG00000248859,LINC01574,3,-1.5056,16,1.08699,5,-0.9174,14,0.80221,6,-0.5849,8,-0.0769
ENSG00000113763,UNC5A,40,-0.3789,25,-1.0931,64,0.39282,41,-0.3294,57,0.21237,59,0.36689
ENSG00000087206,UIMC1,26,1.07843,12,-0.2463,17,0.30736,10,-0.5586,13,-0.0558,11,-0.4766
ENSG00000113761,ZNF346,22,0.69840,8,-0.9139,16,0.17067,8,-0.9486,13,-0.1751,16,0.28069
ENSG00000165671,NSD1,60,0.74826,16,-1.3232,46,0.29729,37,-0.0685,40,0.08271,36,-0.1445
ENSG00000169228,RAB24,12,-0.2227,7,-0.9756,12,-0.1827,10,-0.4549,22,0.82552,15,0.24175
ENSG00000169230,PRELID1,109,0.04355,114,0.11442,82,-0.4159,98,-0.1325,90,-0.2775,120,0.27295
ENSG00000169223,LMAN2,46,0.57044,24,-0.4654,31,-0.0949,18,-0.8867,36,0.17738,35,0.16671
ENSG00000169220,RGS14,29,-0.3608,38,0.03509,66,1.00672,34,-0.1520,31,-0.2514,32,-0.2971
ENSG00000131187,F12,8,-1.0880,11,-0.5215,4,-2.0331,26,0.81876,18,0.22602,20,0.55412
ENSG00000198055,GRK6,19,0.03679,16,-0.2074,11,-0.7778,16,-0.2380,16,-0.2006,23,0.54377
ENSG00000131188,PRR7,41,0.54237,21,-0.5565,51,0.95531,18,-0.7370,32,0.12383,24,-0.4262
ENSG00000113758,DBN1,56,0.39401,25,-0.8623,61,0.56118,43,-0.0513,42,-0.0865,42,-0.1228
ENSG00000196923,PDLIM7,34,1.35001,10,-0.6444,14,-0.2002,19,0.33406,11,-0.5984,12,-0.4860
ENSG00000183258,DDX41,48,0.00854,44,-0.1560,59,0.33762,32,-0.6591,41,-0.2395,53,0.25286
ENSG00000146067,FAM193B,32,0.57817,19,-0.2447,24,0.08365,15,-0.6515,13,-0.9084,26,0.33649
ENSG00000184840,TMED9,59,0.39400,38,-0.3280,44,-0.0870,31,-0.6418,48,0.06786,50,0.19464
ENSG00000027847,B4GALT7,32,0.36827,21,-0.3154,23,-0.1926,25,-0.0193,20,-0.3934,28,0.20340
ENSG00000170074,FAM153A,19,-0.8060,15,-1.1434,55,0.99635,24,-0.3847,57,1.03452,26,-0.3709
ENSG00000204677,FAM153CP,45,0.51395,19,-0.8737,59,1.00933,19,-0.8270,27,-0.3396,31,-0.0997
ENSG00000145916,RMND5B,20,-0.4267,24,-0.1587,29,0.16524,20,-0.3893,24,-0.1104,30,0.37264
ENSG00000145912,NHP2,147,-0.5412,231,0.19763,246,0.30580,239,0.25699,189,-0.1297,196,-0.1028
ENSG00000197451,HNRNPAB,67,0.12059,65,0.07794,48,-0.4264,56,-0.1710,56,-0.1604,69,0.22687
ENSG00000175309,PHYKPL,14,0.85264,8,-0.0271,7,-0.3366,9,0.08824,9,0.04256,7,-0.4157
ENSG00000050767,COL23A1,3,-1.8356,6,-0.9164,21,0.94334,13,0.16329,19,0.78149,11,-0.2162
ENSG00000113240,CLK4,42,0.16317,29,-0.4477,49,0.43787,26,-0.6090,36,-0.0915,41,0.15969
ENSG00000169131,ZNF354A,8,-0.9676,11,-0.3803,16,0.18135,17,0.29794,10,-0.5247,17,0.47018
ENSG00000178338,ZNF354B,10,0.43894,6,-0.3842,8,0.06294,7,-0.1639,8,-0.0682,8,0.00770
ENSG00000176783,RUFY1,28,0.47830,19,-0.1898,31,0.63586,17,-0.3530,22,0.05601,18,-0.4095
ENSG00000169045,HNRNPH1,116,0.16623,92,-0.2128,134,0.41345,79,-0.4565,113,0.12445,101,-0.0729
ENSG00000127022,CANX,472,0.50780,305,-0.2209,308,-0.2088,272,-0.4079,388,0.17428,350,0.00581
ENSG00000161021,MAML1,11,0.24188,4,-1.3441,14,0.68215,2,-2.0144,15,0.73910,10,0.08583
ENSG00000161013,MGAT4B,42,0.01962,34,-0.3275,52,0.35426,31,-0.4948,34,-0.3182,47,0.28336
ENSG00000161011,SQSTM1,205,0.09715,161,-0.2972,182,-0.0966,159,-0.3214,161,-0.2956,226,0.38084
ENSG00000161010,MRNIP,27,-0.1089,34,0.28072,30,0.07002,23,-0.3820,28,-0.0673,30,0.06713
ENSG00000197226,TBC1D9B,91,0.18860,68,-0.2822,80,-0.0230,67,-0.3119,85,0.08814,86,0.13126
ENSG00000113269,RNF130,127,0.56010,74,-0.3348,93,0.04023,61,-0.6451,66,-0.5106,102,0.27930
ENSG00000146090,RASGEF1C,6,-0.8840,9,-0.2639,8,-0.4630,7,-0.5703,10,-0.0319,15,0.83835
ENSG00000050748,MAPK9,121,-0.9307,160,-0.5020,178,-0.3262,149,-0.6084,291,0.48315,282,0.64605
ENSG00000131459,GFPT2,16,1.08490,5,-0.8265,9,0.08393,1,-2.5083,7,-0.3237,10,0.35648
ENSG00000113300,CNOT6,30,0.77975,20,0.11674,29,0.72600,15,-0.3808,17,-0.1640,13,-0.7285
ENSG00000131446,MGAT1,47,0.76558,19,-0.7118,25,-0.2797,22,-0.4615,23,-0.4097,34,0.31852
ENSG00000278970,HEIH,31,0.54218,15,-0.6355,26,0.24621,21,-0.1149,20,-0.2184,22,-0.0136
ENSG00000245060,LINC00847,15,0.53150,12,0.09049,13,0.26565,8,-0.4358,13,0.21323,9,-0.3995
ENSG00000196670,ZFP62,20,0.66970,19,0.57488,16,0.29849,16,0.23518,12,-0.1682,8,-0.9803
ENSG00000165810,BTNL9,5,-1.0883,10,-0.1478,9,-0.2807,14,0.40115,12,0.21627,12,0.25087
ENSG00000250222,AC008443.5,26,-0.0592,44,0.81416,30,0.13078,25,-0.1667,19,-0.5713,25,-0.2019
ENSG00000146063,TRIM41,34,0.45117,24,-0.1262,20,-0.4114,15,-0.8716,16,-0.7377,33,0.57834
ENSG00000204628,RACK1,398,0.78175,313,0.36034,238,-0.0925,250,-0.0167,216,-0.2517,201,-0.4934
ENSG00000183718,TRIM52,20,-0.0682,15,-0.5177,28,0.54501,18,-0.1647,25,0.32250,19,-0.1417
ENSG00000248275,TRIM52-AS1,8,-0.0298,19,1.42192,9,0.11349,7,-0.2494,4,-1.0715,6,-0.5154
ENSG00000112679,DUSP22,24,-0.3912,32,0.06377,34,0.13097,24,-0.4267,37,0.29640,32,0.09931
ENSG00000112685,EXOC2,20,-0.4100,21,-0.3266,30,0.23022,28,0.11169,31,0.27242,26,0.00777
ENSG00000164379,FOXQ1,14,0.93138,7,-0.2062,14,0.88103,5,-0.8677,5,-0.7332,7,-0.3792
ENSG00000112699,GMDS,13,0.00186,12,-0.1137,6,-1.1875,7,-0.9790,13,-0.0173,18,0.78278
ENSG00000124535,WRNIP1,48,-0.0116,34,-0.5929,74,0.70739,47,-0.0686,47,-0.0570,47,-0.0956
ENSG00000170542,SERPINB9,15,0.55137,9,-0.3344,16,0.64461,7,-0.5834,3,-1.6818,12,0.22910
ENSG00000124570,SERPINB6,81,1.32104,58,0.70372,36,-0.0779,19,-1.1100,21,-0.9653,30,-0.4940
ENSG00000244041,LINC01011,8,-0.5905,15,0.46829,14,0.28480,14,0.33967,13,0.21329,9,-0.4519
ENSG00000124588,NQO2,42,-1.0303,72,-0.1854,69,-0.2370,103,0.41437,92,0.21562,89,0.22794
ENSG00000137274,BPHL,29,0.26842,17,-0.5737,26,0.10159,27,0.17135,20,-0.3079,25,0.09571
ENSG00000137267,TUBB2A,549,-1.0446,645,-0.7945,488,-1.2257,638,-0.8108,1628,0.73422,1510,0.93498
ENSG00000137285,TUBB2B,255,0.72501,422,1.69180,210,0.38307,113,-0.6257,52,-1.7993,94,-1.1572
ENSG00000180822,PSMG4,16,-0.9353,41,0.57694,38,0.43200,37,0.40307,22,-0.4158,26,-0.2352
ENSG00000137266,SLC22A23,39,0.17462,20,-0.8864,23,-0.6742,22,-0.7680,27,-0.4574,51,0.94289
ENSG00000145945,FAM50B,13,-1.0482,28,0.08557,35,0.49790,15,-0.8833,29,0.14348,30,0.31686
ENSG00000112739,PRPF4B,205,0.98749,66,-0.9003,99,-0.2542,93,-0.3540,163,0.57469,100,-0.3158
ENSG00000198721,ECI2,39,0.05173,65,0.93957,31,-0.3186,40,0.10022,29,-0.4152,33,-0.3265
ENSG00000153046,CDYL,39,0.10717,52,0.58119,37,0.02191,31,-0.2624,38,0.04921,32,-0.2933
ENSG00000124787,RPP40,5,-1.2878,14,0.23411,9,-0.4694,13,0.13182,15,0.37229,14,0.24724
ENSG00000214113,LYRM4,38,-0.7923,62,-0.0350,50,-0.3754,100,0.77609,57,-0.1685,66,0.10926
ENSG00000145982,FARS2,11,-0.3590,18,0.34643,15,0.03639,17,0.25191,14,-0.0873,13,-0.1284
ENSG00000124785,NRN1,123,-1.7753,382,-0.0109,238,-0.7665,518,0.49913,485,0.38576,445,0.34805
ENSG00000216863,LY86-AS1,8,-1.8609,17,-0.8687,43,0.65189,48,0.86286,33,0.22939,27,-0.1143
ENSG00000124783,SSR1,101,0.28547,70,-0.3072,90,0.08738,66,-0.4175,77,-0.1539,92,0.18806
ENSG00000124784,RIOK1,40,0.77824,22,-0.2261,25,0.01524,27,0.12763,17,-0.5741,23,-0.1837
ENSG00000168566,SNRNP48,22,0.85811,9,-0.4942,15,0.27661,6,-1.0879,11,-0.3002,13,0.07815
ENSG00000239264,TXNDC5,41,0.73733,16,-0.8176,30,0.22430,17,-0.6651,19,-0.5018,29,0.24386
ENSG00000124802,EEF1E1,24,-1.4523,74,0.33558,48,-0.3647,83,0.52995,69,0.22090,62,0.05548
ENSG00000124786,SLC35B3,20,-0.0037,15,-0.5182,19,-0.1185,25,0.37225,24,0.30368,20,-0.0783
ENSG00000111845,PAK1IP1,39,0.18805,31,-0.1783,42,0.31245,42,0.30504,39,0.20306,28,-0.4442
ENSG00000111843,TMEM14C,77,-0.6197,119,0.07299,95,-0.2900,148,0.44375,105,-0.1258,122,0.15932
ENSG00000137210,TMEM14B,87,-0.3978,140,0.39437,100,-0.1704,121,0.14894,115,0.06138,108,-0.0619
ENSG00000197977,ELOVL2,42,1.05782,64,1.90437,27,0.28930,10,-1.2033,4,-2.4112,11,-1.3630
ENSG00000224531,SMIM13,74,-0.8441,94,-0.4635,130,0.05935,136,0.14263,136,0.13587,144,0.33595
ENSG00000111859,NEDD9,20,1.19265,9,-0.1040,10,0.04182,12,0.30816,5,-0.9515,8,-0.5601
ENSG00000205269,TMEM170B,47,-0.6827,64,-0.1913,107,0.67676,60,-0.2832,80,0.17251,72,0.01493
ENSG00000095951,HIVEP1,26,-0.0532,27,0.03735,18,-0.6280,17,-0.7399,30,0.20371,32,0.42663
ENSG00000078401,EDN1,40,2.28924,3,-1.7518,11,-0.0335,3,-1.7981,4,-1.6610,11,-0.2008
ENSG00000112137,PHACTR1,143,-0.6333,226,0.10513,186,-0.2083,125,-0.8352,209,-0.0180,268,0.59063
ENSG00000145979,TBC1D7,15,-0.5829,12,-0.8670,17,-0.3910,29,0.49604,32,0.66832,22,0.08765
ENSG00000145990,GFOD1,116,-0.1594,108,-0.2731,162,0.40177,127,-0.0064,129,0.01245,127,-0.0207
ENSG00000124523,SIRT5,18,-0.7683,22,-0.4608,19,-0.7079,28,-0.0792,44,0.66129,36,0.41687
ENSG00000225921,NOL7,131,-0.0727,175,0.41694,141,0.05245,150,0.15670,121,-0.1940,125,-0.2019
ENSG00000010017,RANBP9,61,-0.9657,80,-0.5433,101,-0.1658,133,0.28114,152,0.51142,124,0.22683
ENSG00000050393,MCUR1,44,-0.5677,87,0.55385,58,-0.1070,56,-0.1625,50,-0.3447,68,0.19585
ENSG00000180537,RNF182,24,0.54335,32,1.06228,10,-0.8248,8,-1.2144,8,-1.1837,19,0.18872
ENSG00000112149,CD83,12,-1.7298,23,-0.7467,14,-1.4715,43,0.26441,49,0.47327,51,0.84840
ENSG00000008083,JARID2,33,0.91369,18,-0.0665,17,-0.1701,17,-0.1894,16,-0.2596,17,-0.2373
ENSG00000047579,DTNBP1,36,-0.3918,66,0.60473,75,0.82758,54,0.24873,43,-0.1202,32,-0.7734
ENSG00000007944,MYLIP,21,0.30314,10,-0.9098,12,-0.5507,26,0.65681,19,0.10368,18,-0.0078
ENSG00000124788,ATXN1,106,-0.0085,105,-0.0246,95,-0.1789,101,-0.0860,86,-0.3498,119,0.27738
ENSG00000272341,AL137003.2,6,-0.8435,11,0.09566,5,-1.0566,10,-0.0538,15,0.69993,11,0.27269
ENSG00000112183,RBM24,7,-0.6384,4,-1.5853,21,1.14091,8,-0.5014,16,0.60457,10,-0.0879
ENSG00000112186,CAP2,145,-0.9815,114,-1.3472,395,0.64823,251,-0.1146,298,0.16564,318,0.39935
ENSG00000137414,FAM8A1,45,-0.2926,36,-0.6648,52,-0.0788,48,-0.1892,72,0.46851,61,0.25566
ENSG00000124789,NUP153,25,-0.2674,25,-0.2954,40,0.48416,34,0.21775,34,0.18525,27,-0.2141
ENSG00000137177,KIF13A,48,1.83567,9,-0.9933,27,0.70605,11,-0.7227,12,-0.6546,11,-0.8986
ENSG00000187566,NHLRC1,2,-1.8795,4,-0.8574,14,1.00791,5,-0.7308,12,0.75437,8,0.10935
ENSG00000137364,TPMT,36,-0.5327,61,0.32130,57,0.21898,75,0.66809,43,-0.2472,43,-0.3262
ENSG00000165097,KDM1B,23,0.67116,9,-0.8741,30,1.17625,10,-0.7275,14,-0.0997,12,-0.4767
ENSG00000124795,DEK,237,1.07582,141,0.16422,160,0.37425,90,-0.5709,85,-0.6496,103,-0.4639
ENSG00000137393,RNF144B,11,0.49497,10,0.33164,7,-0.1528,7,-0.1718,8,-0.0245,7,-0.2816
ENSG00000172201,ID4,259,2.40308,141,1.09976,41,-0.9520,25,-1.7186,18,-2.2120,39,-1.3092
ENSG00000112242,E2F3,23,0.11698,12,-0.9296,45,1.32149,21,0.00254,22,0.03917,16,-0.6270
ENSG00000124766,SOX4,37,1.38822,14,-0.3246,20,0.26938,7,-1.2618,23,0.48677,11,-0.8057
ENSG00000272168,CASC15,30,-0.4796,31,-0.4095,54,0.48429,40,-0.0394,31,-0.4320,46,0.30451
ENSG00000152954,NRSN1,84,-1.1461,145,-0.2905,64,-1.5538,140,-0.3468,178,0.04343,259,1.07943
ENSG00000124532,MRS2,23,-0.7928,40,0.09602,39,0.03820,25,-0.6607,55,0.62315,41,0.15325
ENSG00000112293,GPLD1,11,-0.0296,10,-0.1826,8,-0.5991,10,-0.1085,14,0.41308,12,0.16663
ENSG00000112294,ALDH5A1,77,-0.1831,96,0.15985,91,0.08744,89,0.05091,76,-0.2216,88,0.03541
ENSG00000137261,KIAA0319,30,-0.4591,38,-0.0515,28,-0.5431,33,-0.2784,49,0.36638,46,0.35706
ENSG00000111802,TDP2,41,-0.7864,82,0.33393,54,-0.3505,79,0.26905,85,0.40042,65,-0.0639
ENSG00000112304,ACOT13,53,-0.5661,97,0.43834,63,-0.2709,99,0.45953,69,-0.1361,73,-0.0635
ENSG00000112308,C6orf62,155,0.06405,155,0.05497,126,-0.2725,147,-0.0270,131,-0.2137,160,0.16665
ENSG00000112312,GMNN,20,0.28727,28,0.90054,22,0.43268,15,-0.1242,19,0.23463,10,-1.0925
ENSG00000111913,RIPOR2,36,0.19396,27,-0.2594,55,0.90497,25,-0.3847,36,0.17553,26,-0.4558
ENSG00000079691,CARMIL1,40,0.54509,49,0.88588,35,0.30733,13,-1.2510,15,-1.0034,27,-0.1860
ENSG00000187837,HIST1H1C,20,0.79195,18,0.66861,16,0.41133,10,-0.2875,3,-1.9656,10,-0.3709
ENSG00000197061,HIST1H4C,143,-0.7291,320,0.58970,258,0.22508,270,0.30076,205,-0.1575,203,-0.2364
ENSG00000180573,HIST1H2AC,22,1.26477,17,0.78611,4,-1.6014,3,-1.8035,3,-1.8153,12,0.29207
ENSG00000168298,HIST1H1E,22,0.28863,16,-0.1833,18,-0.0016,18,-0.0258,25,0.47433,16,-0.3099
ENSG00000112763,BTN2A1,32,0.49330,21,-0.2113,26,0.13769,21,-0.2009,24,-0.0052,22,-0.1449
ENSG00000228223,HCG11,20,0.53064,15,0.00095,18,0.36925,11,-0.4881,8,-0.9098,15,0.06115
ENSG00000182952,HMGN4,28,-0.1822,20,-0.7089,32,0.03142,26,-0.3364,39,0.34201,36,0.30353
ENSG00000146109,ABT1,11,-0.4236,8,-0.9585,21,0.60008,10,-0.5528,20,0.52203,16,0.14183
ENSG00000181315,ZNF322,19,0.23414,17,0.05093,17,0.05559,15,-0.1053,12,-0.4419,17,0.06469
ENSG00000124613,ZNF391,4,-0.6811,5,-0.4681,18,1.63262,3,-1.2212,6,-0.3520,7,-0.0980
ENSG00000096654,ZNF184,6,-1.6795,19,-0.0919,53,1.81432,34,0.94555,28,0.58529,6,-2.2437
ENSG00000269293,ZSCAN16-AS1,61,0.14908,122,1.39324,59,0.08617,43,-0.4313,38,-0.5958,41,-0.6502
ENSG00000198315,ZKSCAN8,17,1.06995,9,0.03045,11,0.37197,5,-0.7549,5,-0.7411,8,-0.2903
ENSG00000197062,ZSCAN26,11,-0.6366,17,-0.0280,24,0.55345,17,-0.0135,17,0.02346,17,-0.0378
ENSG00000137338,PGBD1,14,0.25736,8,-0.7168,4,-1.4683,14,0.19068,13,0.11018,15,0.45507
ENSG00000235109,ZSCAN31,8,-0.1327,4,-1.1779,12,0.39406,12,0.38982,10,0.13584,9,-0.0065
ENSG00000204713,TRIM27,38,0.04383,28,-0.4714,41,0.14817,24,-0.6901,67,0.99696,34,-0.2305
ENSG00000204681,GABBR1,320,0.17752,207,-0.5278,312,0.13685,212,-0.4901,321,0.18406,309,0.17035
ENSG00000204655,MOG,89,2.72899,10,-1.2097,0,-7.4512,1,-3.8655,1,-3.8655,26,0.36077
ENSG00000206503,HLA-A,414,1.90643,139,-0.1063,131,-0.2017,76,-1.0565,71,-1.1599,118,-0.4907
ENSG00000066379,ZNRD1,10,0.00631,9,-0.1354,13,0.47808,13,0.46189,18,0.98593,5,-1.1874
ENSG00000204619,PPP1R11,58,-0.4697,72,-0.1095,64,-0.2969,83,0.11642,83,0.12613,86,0.25003
ENSG00000234127,TRIM26,21,0.78272,9,-0.6874,14,0.06632,7,-0.9594,11,-0.3142,15,0.26910
ENSG00000231074,HCG18,74,0.62530,38,-0.4624,70,0.52804,37,-0.5264,33,-0.6770,52,0.04553
ENSG00000204599,TRIM39,9,0.11770,4,-0.9376,6,-0.4641,12,0.54767,9,0.12153,9,0.12370
ENSG00000241370,RPP21,41,-0.4454,58,0.10466,60,0.16124,52,-0.0680,55,0.02850,56,0.07369
ENSG00000204592,HLA-E,316,3.37825,39,-0.8222,49,-0.4671,20,-1.8185,20,-1.8520,27,-1.6885
ENSG00000204590,GNL1,116,-0.0572,99,-0.3137,123,0.04107,99,-0.3091,142,0.27145,127,0.13749
ENSG00000204576,PRR3,9,-0.3154,5,-1.1937,10,-0.1948,15,0.47201,11,-0.0397,13,0.38834
ENSG00000204574,ABCF1,93,0.39848,50,-0.6013,74,0.02572,92,0.37552,57,-0.3969,73,-0.0044
ENSG00000204569,PPP1R10,43,0.59241,25,-0.3077,34,0.16046,17,-0.9447,26,-0.2720,33,0.19244
ENSG00000204568,MRPS18B,53,-0.0375,58,0.09226,56,0.05649,59,0.12370,57,0.06063,51,-0.1437
ENSG00000137343,ATAT1,42,-0.0198,33,-0.3733,29,-0.6124,23,-0.9254,44,0.07243,55,0.68598
ENSG00000204564,C6orf136,44,-0.6187,42,-0.6652,41,-0.7098,75,0.25422,92,0.59243,74,0.32514
ENSG00000204560,DHX16,19,0.07276,10,-0.8332,16,-0.1517,19,0.12695,12,-0.5924,22,0.50397
ENSG00000137337,MDC1,12,0.01053,9,-0.3920,15,0.43988,11,-0.0954,11,-0.0831,12,0.01183
ENSG00000196230,TUBB,360,-0.4299,387,-0.3156,227,-1.1464,493,0.08225,524,0.18288,588,0.56152
ENSG00000137312,FLOT1,164,-0.2104,115,-0.7687,134,-0.5294,177,-0.0875,208,0.17991,231,0.53397
ENSG00000204580,DDR1,149,2.40262,50,0.25226,26,-0.8113,13,-1.8441,17,-1.4610,30,-0.7616
ENSG00000213780,GTF2H4,7,-0.3402,4,-1.0860,15,0.79098,5,-0.8864,15,0.79947,9,-0.0526
ENSG00000137411,VARS2,33,0.85764,12,-0.7569,18,-0.1156,10,-0.9665,26,0.48568,19,-0.0612
ENSG00000204536,CCHCR1,15,0.37968,10,-0.2892,16,0.46728,7,-0.9381,11,-0.1541,13,0.09473
ENSG00000204525,HLA-C,169,1.92340,54,-0.1755,31,-1.0401,25,-1.3320,24,-1.4270,58,-0.0483
ENSG00000234745,HLA-B,401,2.84704,69,-0.5817,67,-0.6089,51,-1.0484,30,-1.8575,57,-1.1074
ENSG00000198563,DDX39B,104,0.39644,77,-0.1037,70,-0.2672,57,-0.5860,73,-0.1914,92,0.27238
ENSG00000213760,ATP6V1G2,140,-1.2768,256,-0.3361,295,-0.1028,420,0.48862,353,0.19286,351,0.25894
ENSG00000204498,NFKBIL1,13,0.36103,14,0.45857,6,-0.6947,9,-0.2353,7,-0.5968,11,0.18346
ENSG00000204469,PRRC2A,109,0.63351,77,0.04103,90,0.29886,55,-0.4994,52,-0.5702,72,-0.0842
ENSG00000204463,BAG6,108,0.26814,87,-0.0928,78,-0.2706,92,-0.0015,102,0.17505,89,-0.0591
ENSG00000204438,GPANK1,17,0.24674,16,0.12945,18,0.35129,19,0.46106,7,-1.0659,13,-0.2357
ENSG00000204435,CSNK2B,98,-0.0024,90,-0.1484,109,0.16778,113,0.22918,92,-0.1131,95,-0.0767
ENSG00000204427,ABHD16A,51,-0.2347,40,-0.6218,59,-0.0204,43,-0.5175,79,0.48338,68,0.30749
ENSG00000213722,DDAH2,74,2.79381,24,0.46745,11,-0.7684,7,-1.3800,3,-2.5137,9,-1.4158
ENSG00000213719,CLIC1,43,3.75025,6,-0.3114,4,-1.1365,1,-2.3254,1,-2.4122,2,-2.0824
ENSG00000204394,VARS,37,0.09555,21,-0.7845,25,-0.5160,32,-0.0985,29,-0.2569,44,0.59640
ENSG00000204392,LSM2,31,0.01407,32,0.07760,23,-0.4793,43,0.57433,23,-0.4553,31,0.03201
ENSG00000204389,HSPA1A,136,0.88155,70,-0.2398,63,-0.4129,41,-1.0654,65,-0.3612,92,0.28808
ENSG00000204388,HSPA1B,74,0.48204,41,-0.4942,23,-1.3838,44,-0.3786,72,0.42471,64,0.32899
ENSG00000204387,SNHG32,111,0.69206,108,0.64329,65,-0.2003,68,-0.1441,48,-0.6801,64,-0.3297
ENSG00000204386,NEU1,38,0.34973,20,-0.6640,34,0.17067,21,-0.5806,34,0.17928,33,0.14197
ENSG00000204371,EHMT2,66,0.54433,42,-0.2182,46,-0.0617,34,-0.5563,44,-0.1352,50,0.11692
ENSG00000204356,NELFE,89,0.58839,57,-0.1559,53,-0.2851,65,0.05914,53,-0.2667,62,-0.0376
ENSG00000204351,SKIV2L,22,0.17763,13,-0.6011,15,-0.4499,16,-0.3024,22,0.21704,23,0.35347
ENSG00000204348,DXO,15,0.58828,8,-0.4146,12,0.21093,9,-0.1901,7,-0.7444,11,0.11982
ENSG00000204344,STK19,19,0.46015,14,-0.0186,11,-0.4661,8,-0.8940,10,-0.6199,18,0.51725
ENSG00000213676,ATF6B,18,1.11150,2,-2.2351,12,0.32373,6,-0.7506,8,-0.2721,10,0.14574
ENSG00000204314,PRRT1,76,-0.2077,54,-0.7625,129,0.68327,62,-0.5344,109,0.38554,87,0.02219
ENSG00000221988,PPT2,8,-0.8861,11,-0.4528,10,-0.5217,15,0.07557,23,0.82192,16,0.21655
ENSG00000241404,EGFL8,21,1.57175,4,-1.2253,6,-0.4755,4,-1.2023,5,-0.8145,10,0.25701
ENSG00000204310,AGPAT1,100,0.14128,76,-0.3069,83,-0.1525,60,-0.6749,81,-0.1989,111,0.46881
ENSG00000204308,RNF5,66,0.08922,47,-0.4656,60,-0.0783,64,0.04120,50,-0.3755,71,0.31737
ENSG00000204304,PBX2,17,1.40705,5,-0.6600,9,0.29588,5,-0.7510,6,-0.3133,6,-0.4054
ENSG00000204301,NOTCH4,13,-0.3528,19,0.17665,7,-1.3012,20,0.32250,6,-1.5558,23,0.78126
ENSG00000196126,HLA-DRB1,26,0.94173,12,-0.3404,7,-1.1915,9,-0.7711,12,-0.3816,18,0.43795
ENSG00000179344,HLA-DQB1,10,-1.1439,14,-0.6665,21,0.00671,35,0.84967,31,0.60158,20,-0.1668
ENSG00000204267,TAP2,25,1.14821,10,-0.4241,10,-0.3414,7,-0.9417,13,-0.0130,13,-0.0387
