Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000113194,FAF2,54,0.31497,19,-1.2612,36,-0.6822,55,0.35936,101,1.39683
ENSG00000146083,RNF44,24,-1.0664,48,0.00655,60,0.99427,30,-0.7256,17,-1.5323
ENSG00000169258,GPRIN1,6,-2.6144,36,0.00904,40,0.46289,52,0.62046,22,-0.7562
ENSG00000074317,SNCB,15,-4.9035,133,-1.7129,577,1.94657,161,-1.4203,288,-0.5373
ENSG00000048140,TSPAN17,4,-2.6450,17,-0.7021,31,0.71558,39,0.63239,16,-0.7885
ENSG00000113763,UNC5A,2,-3.9613,13,-1.7217,54,1.62605,43,0.14725,11,-1.9275
ENSG00000165671,NSD1,102,0.76532,37,-0.8627,39,-1.3734,129,1.17607,139,1.31193
ENSG00000169230,PRELID1,39,-1.1112,64,-0.3602,99,0.90485,73,-0.1515,34,-1.3044
ENSG00000169223,LMAN2,32,-0.4707,46,0.12681,47,0.37905,42,-0.0349,25,-0.8348
ENSG00000169220,RGS14,1,-3.9150,5,-2.2269,30,1.42110,35,0.69417,3,-2.7316
ENSG00000198055,GRK6,9,-1.2818,14,-0.5766,25,0.73156,25,0.29846,11,-0.9830
ENSG00000131188,PRR7,7,-2.2883,26,-0.2924,31,-0.0604,78,1.51852,20,-0.7195
ENSG00000113758,DBN1,12,-2.6977,45,-0.7654,85,0.57747,100,0.50076,70,-0.0862
ENSG00000183258,DDX41,16,-1.8336,48,-0.1748,62,0.60767,39,-0.4758,59,0.16136
ENSG00000146067,FAM193B,24,0.17538,9,-1.3772,23,0.26974,37,0.86511,7,-1.6045
ENSG00000184840,TMED9,23,-1.1345,50,0.07714,54,0.48410,61,0.40681,19,-1.3668
ENSG00000027847,B4GALT7,9,-1.3580,14,-0.6894,25,0.73430,36,0.84325,3,-2.9813
ENSG00000170074,FAM153A,3,-2.8979,7,-1.6322,23,0.10326,72,2.06438,3,-2.7379
ENSG00000204677,FAM153CP,5,-3.4239,24,-1.1695,35,-1.0863,244,3.02270,27,-0.9552
ENSG00000145916,RMND5B,13,-1.1194,13,-1.1046,36,1.51087,16,-0.7329,7,-1.8883
ENSG00000145912,NHP2,91,-0.8428,115,-0.4834,195,0.99913,123,-0.3687,60,-1.4562
ENSG00000197451,HNRNPAB,78,0.62239,44,-0.2976,48,-0.3720,55,0.05406,70,0.43732
ENSG00000113240,CLK4,36,-0.1080,18,-1.1315,29,-0.7775,144,2.42890,6,-2.6610
ENSG00000176783,RUFY1,49,1.07817,32,0.37650,15,-1.4302,49,1.08451,35,0.49829
ENSG00000169045,HNRNPH1,174,0.40584,108,-0.3565,122,-0.3543,249,1.02079,92,-0.6072
ENSG00000127022,CANX,612,0.74740,458,0.26514,305,-0.7587,557,0.58787,436,0.18247
ENSG00000161013,MGAT4B,9,-1.9366,46,0.50924,40,0.72973,23,-0.6196,18,-0.9456
ENSG00000161011,SQSTM1,179,0.20195,119,-0.4484,167,0.19842,214,0.49440,68,-1.2876
ENSG00000161010,MRNIP,11,-0.9886,16,-0.4151,23,0.44511,24,0.18256,18,-0.2253
ENSG00000197226,TBC1D9B,79,0.22132,61,-0.1917,74,0.26551,70,0.01180,36,-0.9987
ENSG00000113269,RNF130,348,2.13554,84,-0.3679,84,-0.7203,57,-0.9502,65,-0.7559
ENSG00000050748,MAPK9,53,-1.7357,58,-1.5969,226,1.56056,74,-1.2376,119,-0.5259
ENSG00000113300,CNOT6,24,0.57787,19,0.22182,15,-0.4376,11,-0.6791,26,0.69692
ENSG00000131446,MGAT1,29,-0.2386,24,-0.5345,32,-0.1903,74,1.34324,18,-0.9381
ENSG00000278970,HEIH,29,0.41965,25,0.13954,22,-0.0566,20,-0.1621,18,-0.3401
ENSG00000250222,AC008443.5,27,-0.4122,54,0.73166,36,0.19416,17,-1.0812,30,-0.2498
ENSG00000146063,TRIM41,32,-0.1212,39,0.21805,34,-0.0489,41,0.29065,28,-0.3266
ENSG00000204628,RACK1,333,0.06524,454,0.57540,318,-0.0243,290,-0.1537,214,-0.6282
ENSG00000183718,TRIM52,29,0.26157,10,-1.4096,17,-1.1040,81,2.08844,27,0.15945
ENSG00000248275,TRIM52-AS1,28,0.54704,25,0.33031,18,-0.2752,8,-1.2773,28,0.55656
ENSG00000112679,DUSP22,47,0.43278,16,-1.2482,42,0.62297,36,0.00860,9,-2.0311
ENSG00000112685,EXOC2,29,0.50049,5,-2.1506,20,-0.1043,37,0.93944,17,-0.3230
ENSG00000124535,WRNIP1,29,-0.8285,44,-0.1803,55,0.43819,57,0.22179,33,-0.6323
ENSG00000124570,SERPINB6,104,1.21672,106,1.24709,24,-1.9128,129,1.61780,23,-1.1751
ENSG00000124588,NQO2,23,-1.4564,41,-0.5952,70,0.59918,87,0.59693,33,-0.9524
ENSG00000137274,BPHL,16,0.03056,21,0.39255,20,0.92427,3,-2.2864,1,-3.6980
ENSG00000137267,TUBB2A,96,-2.9864,174,-2.1188,1057,2.66105,213,-1.8259,183,-2.0462
ENSG00000137285,TUBB2B,118,0.10939,434,2.54318,71,-1.2347,43,-1.4315,78,-0.5382
ENSG00000180822,PSMG4,13,-0.9881,20,-0.3843,25,-0.0921,55,1.26051,19,-0.4817
ENSG00000137266,SLC22A23,69,1.39706,5,-2.5392,29,-0.1845,35,0.22576,21,-0.5413
ENSG00000145945,FAM50B,18,-0.3942,29,0.39593,26,0.44428,20,-0.2090,8,-1.5877
ENSG00000112739,PRPF4B,310,0.75329,183,-0.1095,113,-1.5078,508,1.65093,284,0.60888
ENSG00000198721,ECI2,35,0.31909,45,0.71097,24,-0.5870,48,0.81268,18,-0.7635
ENSG00000153046,CDYL,55,0.31828,70,0.72161,30,-1.1834,27,-0.7563,119,1.69070
ENSG00000214113,LYRM4,17,-1.5109,35,-0.4412,57,0.88864,44,-0.0726,26,-0.9046
ENSG00000124785,NRN1,26,-3.0625,19,-3.5017,291,1.99763,65,-1.7480,179,-0.1999
ENSG00000216863,LY86-AS1,0,-5.9424,5,-2.1155,30,2.36632,6,-1.6808,11,-0.9554
ENSG00000124783,SSR1,128,0.56466,92,0.02125,68,-0.8565,208,1.41385,69,-0.4334
ENSG00000124784,RIOK1,48,0.87996,3,-3.2281,19,-1.1349,60,1.30319,55,1.14714
ENSG00000168566,SNRNP48,22,0.03359,34,0.71906,9,-2.2087,72,2.12493,37,0.90103
ENSG00000239264,TXNDC5,41,0.86775,29,0.27367,24,-0.0548,26,0.13240,3,-3.0109
ENSG00000124802,EEF1E1,30,-0.3102,22,-0.7919,47,1.13489,10,-1.9959,23,-0.7189
ENSG00000124786,SLC35B3,37,1.22084,8,-1.2322,17,-0.1845,20,0.18648,12,-0.6083
ENSG00000111845,PAK1IP1,52,0.51561,37,-0.0218,29,-0.8258,51,0.49511,65,0.88772
ENSG00000111843,TMEM14C,57,-0.2507,74,0.17545,73,0.32720,83,0.34607,17,-2.0380
ENSG00000137210,TMEM14B,56,-0.2369,58,-0.1837,74,0.46786,37,-0.8630,60,-0.1260
ENSG00000224531,SMIM13,57,-0.5523,42,-1.0015,104,1.15217,44,-0.9529,43,-0.9762
ENSG00000205269,TMEM170B,15,-1.7225,48,0.03576,56,0.66455,38,-0.3350,38,-0.3479
ENSG00000095951,HIVEP1,28,-0.3528,12,-1.6283,29,-0.5561,72,1.19793,63,0.95431
ENSG00000112137,PHACTR1,25,-3.0988,150,-0.4463,220,0.39557,142,-0.5237,351,0.94682
ENSG00000145979,TBC1D7,12,-1.4110,6,-2.3453,45,1.90103,5,-2.7358,23,-0.4848
ENSG00000145990,GFOD1,26,-2.8192,29,-2.6547,192,0.53889,239,0.57078,236,0.55149
ENSG00000124523,SIRT5,17,-0.7511,13,-1.0874,35,1.02201,19,-0.5923,18,-0.6322
ENSG00000225921,NOL7,195,0.58445,136,-0.0006,113,-0.6048,110,-0.3386,245,0.98133
ENSG00000010017,RANBP9,36,-0.9195,31,-1.1257,85,1.23422,48,-0.4921,28,-1.2830
ENSG00000050393,MCUR1,48,-0.1504,35,-0.6356,57,0.33022,44,-0.2729,55,0.07172
ENSG00000112149,CD83,1,-4.2184,8,-1.6437,33,2.02801,7,-1.7292,15,-0.6113
ENSG00000008083,JARID2,34,0.80494,11,-0.9649,17,-0.6407,49,1.46207,12,-0.8285
ENSG00000047579,DTNBP1,28,-0.9375,69,0.45615,53,0.11522,40,-0.3925,60,0.23796
ENSG00000007944,MYLIP,68,1.55602,11,-1.4387,17,-1.2940,72,1.66178,20,-0.4606
ENSG00000124788,ATXN1,92,-0.1535,101,-0.0090,105,0.09546,52,-1.0341,145,0.58080
ENSG00000112186,CAP2,32,-2.7858,28,-2.9691,271,1.45044,158,-0.3906,178,-0.2013
ENSG00000137414,FAM8A1,54,0.50966,19,-1.1120,40,0.01124,58,0.64020,25,-0.6754
ENSG00000124789,NUP153,32,0.44270,8,-1.6106,25,0.19620,33,0.50354,16,-0.6658
ENSG00000137177,KIF13A,116,2.21625,44,0.40958,15,-2.0716,39,0.21484,52,0.70860
ENSG00000137364,TPMT,9,-1.9842,34,0.06084,41,1.00236,5,-2.6686,33,0.02137
ENSG00000124795,DEK,442,1.22137,208,-0.0486,103,-1.8902,392,1.00893,486,1.39732
ENSG00000172201,ID4,70,0.11084,388,3.72052,13,-3.3648,33,-1.0526,78,0.30444
ENSG00000112242,E2F3,5,-1.8074,6,-1.6029,19,0.00216,33,0.91828,30,0.77805
ENSG00000124766,SOX4,26,-0.5144,60,0.81499,21,-1.4754,79,1.31165,72,1.14931
ENSG00000272168,CASC15,19,-1.2867,24,-0.9607,47,0.16307,56,0.36330,67,0.67404
ENSG00000152954,NRSN1,34,-2.4720,38,-2.3118,215,0.86862,44,-2.1011,353,1.17618
ENSG00000124532,MRS2,16,-0.8346,8,-1.8199,30,0.26428,60,1.30826,14,-1.0183
ENSG00000112294,ALDH5A1,19,-2.1233,100,0.42208,79,0.08093,50,-0.6735,129,0.85185
ENSG00000137261,KIAA0319,6,-2.1398,31,0.32159,32,1.09587,3,-3.1895,20,-0.3694
ENSG00000111802,TDP2,26,-0.9073,22,-1.1719,54,0.54978,53,0.18755,46,-0.0378
ENSG00000112304,ACOT13,37,-0.0008,51,0.52855,44,0.71871,7,-2.5252,11,-1.7826
ENSG00000112308,C6orf62,128,-0.4736,204,0.26523,174,0.00576,139,-0.3537,221,0.39076
ENSG00000111913,RIPOR2,7,-2.5935,38,-0.0629,44,0.37229,52,0.44696,37,-0.0955
ENSG00000079691,CARMIL1,6,-2.0674,67,1.85233,15,-1.2527,33,0.59697,37,0.75241
ENSG00000197061,HIST1H4C,104,-0.1498,132,0.22702,82,-0.9811,59,-1.0264,356,2.01817
ENSG00000180573,HIST1H2AC,85,2.95375,12,-0.6854,8,-1.8893,21,0.25410,12,-0.6168
ENSG00000168298,HIST1H1E,38,1.47115,11,-0.5042,5,-2.6820,24,0.67032,57,2.29042
ENSG00000112763,BTN2A1,33,0.45665,5,-2.4188,22,-0.4330,64,1.60484,17,-0.5967
ENSG00000228223,HCG11,15,-0.4602,10,-1.0057,17,-0.4464,44,1.35032,26,0.40294
ENSG00000182952,HMGN4,15,-0.5989,20,-0.0775,21,-0.0580,49,1.40025,4,-2.4962
ENSG00000269293,ZSCAN16-AS1,80,0.24616,117,0.87217,58,-0.5651,101,0.62047,45,-0.6712
ENSG00000204713,TRIM27,39,0.25287,16,-1.0974,34,0.09847,44,0.45631,28,-0.2551
ENSG00000204681,GABBR1,96,-1.7614,385,0.39257,334,0.38504,260,-0.2416,281,-0.1152
ENSG00000204655,MOG,403,5.45082,20,-1.3155,9,-3.4748,3,-3.8417,0,-6.3562
ENSG00000206503,HLA-A,71,-0.6180,260,1.55696,47,-2.0175,406,2.49078,33,-1.7793
ENSG00000204619,PPP1R11,24,-1.4738,41,-0.6823,90,1.84741,11,-2.6508,23,-1.5854
ENSG00000231074,HCG18,111,-0.0145,37,-1.6977,90,-0.6792,226,1.19188,203,0.99860
ENSG00000241370,RPP21,32,-0.4258,11,-2.0478,54,1.07084,39,-0.1344,19,-1.1905
ENSG00000204592,HLA-E,58,-1.2609,242,1.01456,31,-3.1717,798,3.77294,35,-2.0200
ENSG00000204590,GNL1,74,-0.9349,96,-0.5346,149,0.36442,114,-0.2774,178,0.44054
ENSG00000204574,ABCF1,191,0.65399,70,-0.9405,103,-0.6786,152,0.27824,249,1.11458
ENSG00000204569,PPP1R10,36,-0.6191,37,-0.5818,43,-0.6336,120,1.38256,78,0.63594
ENSG00000204568,MRPS18B,81,0.56590,36,-0.7199,54,-0.1788,92,0.77427,38,-0.6539
ENSG00000137343,ATAT1,53,0.76493,40,0.30404,33,-0.0469,20,-0.8060,22,-0.5924
ENSG00000204564,C6orf136,22,-0.9577,25,-0.7966,59,1.78892,10,-2.0979,9,-2.2912
ENSG00000204560,DHX16,23,0.29754,13,-0.6074,19,-0.0913,26,0.48293,18,-0.1200
ENSG00000196230,TUBB,133,-1.5136,178,-1.0796,480,1.49146,198,-0.9166,173,-1.1189
ENSG00000137312,FLOT1,109,-0.8484,93,-1.0925,242,1.15797,146,-0.4072,85,-1.2348
ENSG00000204580,DDR1,221,2.36293,224,2.39001,19,-2.6751,25,-1.3639,22,-1.5449
ENSG00000204525,HLA-C,53,-0.5983,168,1.31810,43,-1.5481,277,2.32025,14,-2.5371
ENSG00000234745,HLA-B,44,-1.5449,227,1.05946,49,-2.2042,615,3.22282,24,-2.4048
ENSG00000198563,DDX39B,83,0.01713,96,0.24828,73,-0.4000,159,1.10843,47,-0.8762
ENSG00000213760,ATP6V1G2,39,-2.6586,110,-1.1237,319,1.83031,70,-1.8018,139,-0.7697
ENSG00000204472,AIF1,20,-0.2921,50,1.22767,16,-1.1381,50,1.25587,23,-0.0766
ENSG00000204469,PRRC2A,62,-0.7459,133,0.46395,108,0.31669,88,-0.1895,64,-0.6803
ENSG00000204463,BAG6,43,-1.2529,96,-0.0361,114,0.60996,106,0.13028,52,-0.9813
ENSG00000204438,GPANK1,24,0.21021,11,-0.9579,20,-0.1959,26,0.33423,30,0.57632
ENSG00000204435,CSNK2B,98,-0.0224,120,0.30269,112,0.49719,46,-1.1948,55,-0.9225
ENSG00000204427,ABHD16A,25,-0.6047,29,-0.3655,48,1.14051,20,-0.9548,11,-1.8210
ENSG00000213722,DDAH2,15,-0.8277,87,2.18340,13,-1.7405,70,1.72324,7,-1.9763
ENSG00000204394,VARS,15,-0.9831,11,-1.4710,38,1.15849,26,-0.2117,15,-1.0575
ENSG00000204392,LSM2,55,1.22067,43,0.80624,24,-0.3122,16,-0.7836,6,-2.1828
ENSG00000204389,HSPA1A,98,0.77192,74,0.31580,40,-1.1793,185,1.94968,12,-2.4242
ENSG00000204388,HSPA1B,71,-0.2820,48,-0.8851,91,0.28368,148,0.93026,32,-1.4665
ENSG00000204387,SNHG32,148,1.35138,96,0.58831,61,-0.2920,11,-2.7174,46,-0.5890
ENSG00000204386,NEU1,11,-1.2280,11,-1.2049,28,0.39858,49,1.12014,12,-1.0758
ENSG00000204371,EHMT2,52,-0.5407,93,0.37604,65,-0.3855,107,0.61507,91,0.33720
ENSG00000204356,NELFE,118,0.92812,64,-0.0841,62,-0.2567,70,0.06521,47,-0.5655
ENSG00000204351,SKIV2L,18,-0.4804,16,-0.5763,25,0.11376,39,0.80318,18,-0.4397
ENSG00000204314,PRRT1,23,-2.1373,31,-1.7208,127,1.32898,104,0.11624,43,-1.2381
ENSG00000204310,AGPAT1,48,-1.0055,47,-1.0289,119,1.25666,59,-0.6874,45,-1.0926
ENSG00000204308,RNF5,58,0.12370,63,0.26145,58,0.31201,42,-0.4034,25,-1.1921
ENSG00000204287,HLA-DRA,35,0.68802,95,2.60741,11,-1.9321,28,0.30873,9,-1.3669
ENSG00000204256,BRD2,106,-0.0985,120,0.10219,100,-0.4155,120,0.10264,185,0.81502
ENSG00000204231,RXRB,32,-0.5619,26,-0.8655,53,0.51809,62,0.48375,25,-0.9137
ENSG00000112473,SLC39A7,38,0.66178,33,0.42830,15,-1.3595,48,1.07225,41,0.80034
ENSG00000204227,RING1,42,-0.2486,59,0.31580,47,-0.0884,83,0.87137,19,-1.4586
ENSG00000223501,VPS52,40,0.82390,29,0.29299,22,-0.2715,33,0.50075,6,-2.0652
ENSG00000231500,RPS18,1142,0.24786,1711,0.92803,960,-0.0727,605,-0.7558,582,-0.8162
ENSG00000227057,WDR46,13,-0.9899,12,-1.0464,30,0.80764,34,0.51571,8,-1.6275
ENSG00000204220,PFDN6,54,-0.2912,38,-0.8535,72,0.40071,63,-0.0617,64,-0.0296
ENSG00000231925,TAPBP,39,-0.9310,120,0.87803,69,-0.0897,99,0.55914,35,-1.0871
ENSG00000204209,DAXX,36,0.36702,36,0.37810,23,-0.6507,44,0.70450,31,0.10234
ENSG00000112511,PHF1,16,-1.3646,39,-0.0050,46,0.68403,36,-0.1541,24,-0.7635
ENSG00000112514,CUTA,123,-0.6310,165,-0.1720,228,0.97047,101,-0.9285,77,-1.3420
ENSG00000197283,SYNGAP1,4,-3.4085,41,-0.1930,54,0.61232,69,0.64180,26,-0.8788
ENSG00000137288,UQCC2,43,-0.7203,89,0.43443,76,0.39981,34,-1.0878,63,-0.1282
ENSG00000161904,LEMD2,29,0.85163,14,-0.3151,17,-0.1109,25,0.57988,4,-1.9922
ENSG00000137309,HMGA1,17,-1.5726,46,-0.0499,58,0.87086,35,-0.4636,28,-0.8086
ENSG00000186577,SMIM29,46,-0.8427,62,-0.3824,104,1.30134,23,-1.8973,37,-1.1698
ENSG00000272325,NUDT3,187,-1.3018,382,-0.2067,435,0.00504,359,-0.3017,807,1.03571
ENSG00000124614,RPS10,327,0.02382,475,0.63602,335,0.14356,175,-0.9489,236,-0.4922
ENSG00000124507,PACSIN1,15,-4.1268,299,0.36979,289,0.83629,106,-1.2470,227,-0.0772
ENSG00000196821,ILRUN,33,-2.0608,103,-0.3628,155,0.75259,66,-1.0417,164,0.38658
ENSG00000124562,SNRPC,54,-0.2170,54,-0.1946,73,0.69179,41,-0.6468,31,-1.0736
ENSG00000064995,TAF11,44,0.24704,34,-0.1822,36,-0.1691,36,-0.0918,49,0.40600
ENSG00000064999,ANKS1A,13,-0.9753,25,0.00820,23,-0.2824,52,1.25645,21,-0.2768
ENSG00000198755,RPL10A,414,-0.1465,689,0.68685,475,0.17109,314,-0.5787,271,-0.8070
ENSG00000096063,SRPK1,30,-1.0810,27,-1.2210,60,-0.0823,79,0.41610,116,1.07101
ENSG00000112062,MAPK14,18,-1.2080,31,-0.3420,41,0.19736,60,0.71328,34,-0.2200
ENSG00000096070,BRPF3,27,-0.4269,6,-2.5217,42,0.66558,45,0.38898,26,-0.4843
ENSG00000112078,KCTD20,51,0.11901,65,0.50988,42,-0.4388,44,-0.1281,66,0.52858
ENSG00000112081,SRSF3,160,0.19473,131,-0.1212,125,-0.4231,285,1.17672,93,-0.6592
ENSG00000124772,CPNE5,13,-2.5705,43,-0.7804,88,0.99222,56,-0.3715,65,-0.1193
ENSG00000137168,PPIL1,18,-0.7938,22,-0.5535,40,1.13607,12,-1.4741,19,-0.7084
ENSG00000198663,C6orf89,113,0.25282,82,-0.2543,80,-0.5974,191,1.15366,98,0.02923
ENSG00000137409,MTCH1,212,-1.4807,295,-0.9772,729,1.33071,378,-0.5977,273,-1.0960
ENSG00000112130,RNF8,35,-0.7823,10,-2.5830,62,0.21604,54,-0.1171,113,1.10452
ENSG00000137200,CMTR1,19,-0.6486,26,-0.2093,31,0.21742,50,0.88407,12,-1.3999
ENSG00000198937,CCDC167,28,-0.0256,40,0.54954,27,-0.1649,47,0.81667,7,-2.0707
ENSG00000156639,ZFAND3,46,0.56989,40,0.36512,29,-0.3668,35,0.11932,28,-0.2070
ENSG00000183826,BTBD9,11,-2.2359,50,0.06957,52,0.31485,50,0.06223,56,0.26129
ENSG00000124767,GLO1,93,-0.6771,170,0.27316,155,0.29338,129,-0.1661,113,-0.3758
ENSG00000146122,DAAM2,324,3.29591,142,1.42268,16,-2.9811,35,-0.8647,19,-1.7711
ENSG00000124596,OARD1,31,0.15696,43,0.66926,29,0.08643,22,-0.4071,13,-1.1395
ENSG00000214736,TOMM6,85,-0.3851,101,-0.1010,125,0.60541,97,-0.1650,45,-1.3329
ENSG00000112576,CCND3,37,-0.7669,56,-0.1311,72,0.69834,43,-0.5472,40,-0.6263
ENSG00000048544,MRPS10,28,-0.9916,15,-1.9001,61,0.62550,60,0.21120,56,0.09280
ENSG00000024048,UBR2,62,0.67225,20,-1.0663,27,-1.2045,118,1.85380,49,0.27332
ENSG00000124659,TBCC,12,-0.8584,14,-0.6205,28,1.72528,1,-3.6336,7,-1.6681
ENSG00000112624,BICRAL,32,0.56458,12,-0.9824,20,-0.4575,49,1.30429,15,-0.6011
ENSG00000146223,RPL7L1,152,-0.3050,118,-0.7000,176,-0.1764,213,0.22812,311,0.86174
ENSG00000137161,CNPY3,30,0.21498,38,0.57475,25,-0.1466,26,0.00456,18,-0.6042
ENSG00000112640,PPP2R5D,16,-2.0105,38,-0.7218,77,1.07762,26,-1.2896,65,0.10313
ENSG00000124733,MEA1,40,-1.1463,47,-0.8875,103,0.89860,67,-0.3432,65,-0.3848
ENSG00000124702,KLHDC3,37,-2.8642,139,-0.9131,336,1.45599,162,-0.6833,150,-0.7987
ENSG00000124541,RRP36,18,-0.6095,21,-0.3237,31,0.66377,14,-0.9712,25,-0.1135
ENSG00000137171,KLC4,11,-0.7305,9,-1.0464,24,1.21734,13,-0.4800,6,-1.6052
ENSG00000112651,MRPL2,32,-0.4238,30,-0.5277,48,0.48270,44,0.05344,30,-0.5275
ENSG00000112659,CUL9,14,-1.2010,26,-0.2383,34,0.45837,37,0.34618,21,-0.5454
ENSG00000112667,DNPH1,17,-1.6456,112,1.30657,58,0.44347,21,-1.3556,19,-1.5127
ENSG00000146216,TTBK1,5,-2.1271,28,0.35845,24,0.21807,27,0.30596,21,-0.0977
ENSG00000171467,ZNF318,47,0.82831,9,-1.7117,23,-0.6176,27,-0.0968,61,1.29264
ENSG00000137221,TJAP1,78,3.29525,10,-0.5698,8,-1.5988,9,-0.6369,1,-3.3519
ENSG00000204052,LRRC73,0,-6.8625,7,-2.1631,42,1.68994,7,-2.1264,37,0.31267
ENSG00000137207,YIPF3,49,-0.4304,54,-0.2800,79,0.86323,37,-0.8588,32,-1.0641
ENSG00000096080,MRPS18A,20,-0.9900,31,-0.3447,48,0.95838,34,-0.2273,13,-1.6012
ENSG00000112715,VEGFA,40,0.65431,38,0.57407,18,-1.1258,50,1.01966,32,0.26804
ENSG00000180992,MRPL14,27,-0.7132,27,-0.7307,56,1.15976,28,-0.6763,16,-1.4691
ENSG00000137216,TMEM63B,18,-1.4969,18,-1.4696,62,1.14882,58,0.31210,16,-1.6810
ENSG00000096384,HSP90AB1,1459,-0.6209,887,-1.3780,2169,0.00628,2355,0.13518,3937,1.00003
ENSG00000157593,SLC35B2,48,1.47063,35,0.89675,17,-0.4353,5,-1.8919,7,-1.4852
ENSG00000178233,TMEM151B,7,-4.1672,76,-0.6259,154,1.55908,20,-2.5746,105,-0.1178
ENSG00000096401,CDC5L,169,0.57742,102,-0.2386,83,-1.0513,198,0.84722,220,1.03303
ENSG00000001561,ENPP4,198,2.23291,9,-2.8033,48,-0.5681,37,-0.7023,43,-0.4671
ENSG00000112796,ENPP5,8,-1.9476,5,-2.6177,43,2.05130,14,-1.1548,13,-1.2292
ENSG00000172348,RCAN2,106,-1.2346,58,-2.1241,311,1.32019,187,-0.3673,145,-0.7621
ENSG00000153291,SLC25A27,34,0.10933,3,-3.4046,35,0.45410,35,0.15820,31,-0.0061
ENSG00000069122,ADGRF5,15,-2.0519,29,-1.0259,21,-2.3575,338,3.65870,64,0.18059
ENSG00000146072,TNFRSF21,33,-0.0029,14,-1.2673,42,0.98461,9,-2.0126,27,-0.3289
ENSG00000146085,MMUT,57,0.25983,42,-0.1948,45,-0.2543,55,0.22575,59,0.32340
ENSG00000170915,PAQR8,311,2.59902,136,0.94995,36,-1.9052,54,-0.5599,50,-0.6785
ENSG00000096092,TMEM14A,29,-1.9708,37,-1.5847,156,2.32585,39,-1.5074,17,-2.7300
ENSG00000170899,GSTA4,29,-0.8919,52,0.04658,62,0.86938,34,-0.6258,20,-1.3869
ENSG00000112144,ICK,111,3.05927,15,-0.6692,8,-2.3229,16,-0.5046,34,0.67413
ENSG00000112146,FBXO9,80,-1.0860,56,-1.6138,190,0.68378,148,-0.1360,188,0.24986
ENSG00000012660,ELOVL5,156,2.49399,70,0.90857,22,-1.5550,37,-0.1402,5,-3.0870
ENSG00000001084,GCLC,127,2.04967,28,-0.5640,30,-0.8408,28,-0.5732,36,-0.1723
ENSG00000146151,HMGCLL1,1,-3.9095,2,-2.9719,28,1.76518,5,-2.0879,23,0.25673
ENSG00000151914,DST,3651,2.17417,668,-0.7711,535,-1.8481,1207,0.16090,2189,1.17264
ENSG00000151917,BEND6,55,-1.0627,39,-1.5892,122,0.43191,34,-1.7914,234,1.28890
ENSG00000168116,KIAA1586,35,0.33596,2,-3.5087,21,-0.8967,50,0.94255,70,1.54767
ENSG00000112200,ZNF451,116,1.14647,20,-1.5946,40,-1.1236,162,1.76623,50,-0.2566
ENSG00000112232,KHDRBS2,7,-1.7903,6,-2.0884,18,-0.8568,80,2.13243,40,0.80756
ENSG00000118482,PHF3,516,1.62716,135,-0.6287,87,-2.0913,351,0.92382,491,1.53050
ENSG00000230910,AL391807.1,28,-0.2951,23,-0.5807,27,-0.7291,111,2.11240,16,-1.1322
ENSG00000135298,ADGRB3,42,-1.3156,45,-1.1906,100,0.06178,164,0.84695,132,0.47841
ENSG00000168216,LMBRD1,163,1.02360,57,-0.6865,84,-0.1638,126,0.58264,32,-1.5712
ENSG00000082269,FAM135A,38,0.55789,12,-1.2309,22,-0.6046,54,1.17148,32,0.26060
ENSG00000154079,SDHAF4,14,-1.0045,1,-4.3056,34,1.11375,7,-1.9652,40,0.66492
ENSG00000112305,SMAP1,79,-0.4943,75,-0.5662,116,0.29046,83,-0.4190,144,0.46719
ENSG00000112309,B3GAT2,43,-0.1781,221,2.93153,28,-1.4511,19,-1.4123,27,-0.8659
ENSG00000119900,OGFRL1,105,-0.2846,245,1.11956,100,-0.7229,128,0.03468,181,0.59421
ENSG00000079841,RIMS1,64,-1.6986,61,-1.7587,206,0.22685,85,-1.2748,494,1.61657
ENSG00000185760,KCNQ5,1,-5.7142,18,-2.1635,103,1.39980,50,-0.6840,86,0.16390
ENSG00000135314,KHDC1,4,-2.3024,3,-2.4338,26,1.95611,9,-0.9922,9,-1.0317
ENSG00000156508,EEF1A1,3046,0.40789,4226,0.96496,1907,-0.6846,3484,0.63274,1507,-0.7103
ENSG00000119899,SLC17A5,14,-0.5603,21,0.07107,22,0.36936,12,-0.7476,21,0.05905
ENSG00000112695,COX7A2,210,-1.0524,262,-0.7139,548,1.36955,152,-1.5334,222,-0.9654
ENSG00000112697,TMEM30A,154,-0.0788,104,-0.6865,184,0.51314,179,0.16032,78,-1.1343
ENSG00000118407,FILIP1,53,-0.4738,1,-5.5666,75,0.17951,133,1.03542,78,0.13324
ENSG00000112701,SENP6,311,1.05328,125,-0.4370,106,-1.2573,232,0.55273,350,1.26787
ENSG00000196586,MYO6,405,2.14834,199,0.80177,45,-2.4055,225,1.01821,126,0.05321
ENSG00000146247,PHIP,348,1.09665,98,-0.9589,74,-2.1982,643,2.30502,278,0.70267
ENSG00000118418,HMGN3,97,0.10599,190,1.24074,70,-0.8115,141,0.71593,64,-0.5602
