Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000112996,MRPS30,31,-1.0880,66,0.06726,75,0.53317,55,-0.2339,41,-0.6744
ENSG00000272335,AC093297.2,7,-1.9661,26,-0.0260,28,0.11418,42,0.75351,26,-0.0376
ENSG00000164588,HCN1,27,-1.9073,103,0.12211,122,0.80206,70,-0.5043,47,-1.1027
ENSG00000151883,PARP8,17,-0.8310,28,-0.0177,34,0.49885,27,-0.0820,18,-0.7347
ENSG00000152684,PELO,11,-0.8454,23,0.39062,20,0.22736,13,-0.5093,16,-0.2921
ENSG00000164172,MOCS2,138,-0.2189,195,0.39046,150,-0.1497,186,0.25875,118,-0.4625
ENSG00000164258,NDUFS4,151,-0.4054,220,0.21328,230,0.51800,84,-1.2996,129,-0.6553
ENSG00000185305,ARL15,28,0.59718,20,0.05007,22,0.40394,7,-1.4976,8,-1.3030
ENSG00000169271,HSPB3,8,-1.6601,18,-0.4132,36,1.76178,3,-2.8769,4,-2.3867
ENSG00000178996,SNX18,38,2.22571,9,-0.1957,5,-1.5656,7,-0.7022,18,0.80322
ENSG00000067248,DHX29,66,0.12198,49,-0.3855,62,0.02898,79,0.40547,60,-0.0292
ENSG00000039123,MTREX,63,-0.1960,71,0.00017,76,0.21861,63,-0.1964,61,-0.2517
ENSG00000067113,PLPP1,60,0.42633,42,-0.1355,43,-0.1742,40,-0.2233,59,0.40110
ENSG00000177058,SLC38A9,4,-1.3492,14,0.33932,12,0.19096,9,-0.4035,12,0.11469
ENSG00000134352,IL6ST,259,1.31078,97,-0.3623,90,-0.7273,126,0.08727,166,0.53867
ENSG00000155545,MIER3,17,0.52066,13,0.14937,10,-0.4593,18,0.63560,9,-0.4101
ENSG00000062194,GPBP1,149,-0.0935,172,0.14911,147,-0.1959,163,0.04495,189,0.29141
ENSG00000249436,AC008780.1,72,-0.0895,144,1.26009,54,-0.8804,83,0.12607,54,-0.5445
ENSG00000145632,PLK2,33,-1.8268,156,0.63990,123,0.30630,92,-0.3053,60,-0.9634
ENSG00000152932,RAB3C,101,-1.2695,234,0.03831,288,0.75629,142,-0.7506,141,-0.7598
ENSG00000113448,PDE4D,22,-0.8217,36,-0.0598,40,0.27149,48,0.43929,25,-0.5715
ENSG00000152931,PART1,37,-1.5545,66,-0.7235,132,0.91714,118,0.24141,63,-0.7449
ENSG00000164181,ELOVL7,34,1.74157,6,-1.0384,11,-0.3312,7,-0.7977,15,0.26331
ENSG00000164182,NDUFAF2,104,-0.0300,112,0.10258,122,0.43109,58,-0.9423,65,-0.7635
ENSG00000188725,SMIM15,43,0.82028,33,0.43960,21,-0.5547,21,-0.3548,26,-0.0356
ENSG00000130449,ZSWIM6,42,0.51464,23,-0.4663,24,-0.6062,41,0.48679,55,0.96848
ENSG00000068796,KIF2A,92,-0.0098,81,-0.2224,85,-0.2221,116,0.36112,127,0.52289
ENSG00000086189,DIMT1,23,0.27982,20,0.04261,18,-0.1582,15,-0.3792,24,0.36346
ENSG00000086200,IPO11,27,0.18929,16,-0.7053,28,0.49488,22,-0.1367,18,-0.3952
ENSG00000164197,RNF180,46,0.84297,39,0.64936,19,-0.8819,33,0.27413,22,-0.3159
ENSG00000186479,RGS7BP,27,-0.4916,46,0.37757,28,-0.7196,84,1.37648,30,-0.3559
ENSG00000153006,SREK1IP1,74,0.73097,50,0.10682,32,-0.9708,80,0.86432,60,0.37701
ENSG00000153015,CWC27,83,-0.0859,96,0.15033,80,-0.2496,87,-0.0180,117,0.45678
ENSG00000113593,PPWD1,20,0.07955,16,-0.3303,20,0.13412,23,0.26147,17,-0.1979
ENSG00000113595,TRIM23,39,-1.6392,98,-0.2642,129,0.36674,145,0.38341,118,0.05474
ENSG00000113597,TRAPPC13,22,-0.9770,33,-0.3980,51,0.67306,32,-0.4280,40,-0.0610
ENSG00000197860,SGTB,71,-1.4709,236,0.43890,217,0.48073,135,-0.5097,99,-0.9775
ENSG00000123213,NLN,22,-0.5021,27,-0.2054,33,0.33217,31,0.07391,26,-0.2205
ENSG00000112851,ERBIN,138,0.96346,50,-0.7405,48,-1.1365,112,0.61699,181,1.45529
ENSG00000153914,SREK1,85,0.46261,62,-0.0531,59,-0.2396,72,0.18978,65,0.03177
ENSG00000069020,MAST4,66,0.36484,68,0.45720,54,0.04048,28,-0.9792,31,-0.8270
ENSG00000145675,PIK3R1,173,-1.2956,322,-0.3834,462,0.44154,556,0.53367,326,-0.3266
ENSG00000145740,SLC30A5,23,-0.2654,32,0.28643,28,0.09623,17,-0.7235,28,0.03185
ENSG00000134057,CCNB1,4,-1.8063,10,-0.3185,18,1.20484,6,-1.0422,6,-0.9726
ENSG00000134056,MRPS36,99,-0.3343,135,0.17066,143,0.48441,54,-1.2716,88,-0.5126
ENSG00000134058,CDK7,12,-1.1658,28,0.12592,31,0.52692,25,-0.0799,14,-0.9878
ENSG00000085231,AK6,49,-0.3507,80,0.50647,61,0.01867,57,-0.1098,37,-0.7694
ENSG00000273841,TAF9,71,-0.6731,100,-0.1538,137,0.75125,70,-0.6933,65,-0.8056
ENSG00000152942,RAD17,29,-0.0776,28,-0.1570,32,0.13119,25,-0.3436,36,0.27289
ENSG00000249437,NAIP,9,-0.1040,7,-0.3940,7,-0.6859,11,0.34637,23,1.50195
ENSG00000145736,GTF2H2,59,1.11595,28,-0.1435,28,-0.1726,22,-0.4932,23,-0.3914
ENSG00000145734,BDP1,216,-0.0359,151,-0.6573,224,0.03385,290,0.43977,285,0.40892
ENSG00000131844,MCCC2,26,0.81428,18,0.27222,12,-0.6007,20,0.35099,13,-0.2929
ENSG00000164326,CARTPT,7,-2.9293,205,3.82911,21,-1.9566,0,-8.4774,0,-10.376
ENSG00000131711,MAP1B,974,-1.9387,1820,-1.0881,4607,0.99283,4098,0.27340,2861,-0.3023
ENSG00000113048,MRPS27,26,-1.0672,52,-0.0130,57,0.24424,59,0.17275,51,-0.0395
ENSG00000049883,PTCD2,12,-0.3914,17,0.08957,16,-0.0445,21,0.46857,14,-0.2353
ENSG00000083312,TNPO1,66,0.41923,45,-0.2234,47,-0.2128,53,0.06320,65,0.38976
ENSG00000157107,FCHO2,33,0.51372,23,-0.1189,22,-0.2776,31,0.37518,24,-0.0329
ENSG00000145741,BTF3,306,0.28329,284,0.18106,258,0.00991,203,-0.3718,204,-0.3683
ENSG00000164331,ANKRA2,26,0.63287,20,0.21314,16,-0.2542,11,-0.6540,19,0.09873
ENSG00000164338,UTP15,7,-0.3805,5,-0.9348,13,1.37447,5,-0.8361,2,-2.0885
ENSG00000214944,ARHGEF28,10,-0.2167,6,-1.0982,13,0.23468,18,0.63079,14,0.30632
ENSG00000171617,ENC1,342,-1.8878,1400,0.32459,1267,0.22924,1566,0.46989,697,-0.8147
ENSG00000049860,HEXB,25,-0.9100,48,0.08073,55,0.63081,38,-0.2895,20,-1.2669
ENSG00000164347,GFM2,19,-0.4863,30,0.25206,29,0.36938,18,-0.5521,16,-0.7248
ENSG00000164346,NSA2,341,0.37791,294,0.15327,278,0.08671,157,-0.8486,224,-0.2929
ENSG00000198780,FAM169A,57,-0.3154,62,-0.2200,72,0.07233,94,0.47927,66,-0.0874
ENSG00000176928,GCNT4,8,-0.3298,8,-0.4357,10,-0.2038,18,0.93258,13,0.33711
ENSG00000113161,HMGCR,43,-1.5373,96,-0.3650,150,0.77752,128,0.12314,72,-0.7727
ENSG00000113163,CERT1,58,-0.9507,97,-0.1634,119,0.33017,125,0.26011,95,-0.1901
ENSG00000122008,POLK,48,0.36636,29,-0.4405,30,-0.5799,52,0.51948,69,0.99133
ENSG00000122012,SV2C,10,-0.5301,8,-0.9506,23,1.70055,1,-3.4097,5,-1.4548
ENSG00000145708,CRHBP,6,-1.7979,23,0.30259,16,-0.6189,3,-2.5291,64,2.08328
ENSG00000164252,AGGF1,89,-0.1885,80,-0.3788,109,0.27180,108,0.13435,94,-0.0946
ENSG00000113231,PDE8B,100,0.47472,114,0.82047,49,-1.0074,114,0.69515,56,-0.4478
ENSG00000164253,WDR41,31,-0.4061,30,-0.4829,48,0.57930,37,-0.1040,31,-0.3902
ENSG00000171530,TBCA,393,0.24529,364,0.13598,338,0.00100,269,-0.3581,298,-0.2004
ENSG00000132842,AP3B1,49,0.97867,14,-1.0943,20,-0.6873,38,0.54105,52,1.10864
ENSG00000085365,SCAMP1,64,-1.2831,135,-0.1666,174,0.49303,159,0.11157,122,-0.3073
ENSG00000145685,LHFPL2,9,0.11467,5,-0.7353,8,-0.0384,10,0.30016,13,0.64895
ENSG00000152409,JMY,50,0.07174,56,0.29706,40,-0.4290,63,0.45043,49,0.03867
ENSG00000152413,HOMER1,53,-1.4311,167,0.39768,142,0.15534,197,0.62038,53,-1.4191
ENSG00000164329,TENT2,13,-0.4201,15,-0.2454,19,0.17506,28,0.74646,11,-0.7555
ENSG00000164309,CMYA5,27,0.52453,30,0.78213,15,-0.6060,12,-0.7342,20,0.03837
ENSG00000177034,MTX3,26,-0.9699,46,-0.1144,55,0.28480,63,0.39331,41,-0.3116
ENSG00000113296,THBS4,18,0.67591,13,0.17936,8,-0.8507,8,-0.5642,24,1.18804
ENSG00000164300,SERINC5,19,0.22140,12,-0.5378,9,-1.3716,15,-0.1684,64,2.40030
ENSG00000039319,ZFYVE16,61,0.51865,29,-0.7418,29,-0.9915,45,0.02788,132,1.92160
ENSG00000249042,AC008771.1,21,-0.4301,31,0.23417,24,-0.3343,40,0.59847,30,0.15742
ENSG00000228716,DHFR,60,0.88434,26,-0.4743,31,-0.2705,42,0.28779,36,0.07242
ENSG00000113318,MSH3,76,0.88495,48,0.11960,36,-0.5604,59,0.45317,36,-0.3529
ENSG00000113319,RASGRF2,59,-0.9879,291,2.09749,72,-1.0736,67,-0.8060,54,-1.1326
ENSG00000131732,ZCCHC9,32,1.22712,16,0.03016,12,-0.7043,23,0.65252,9,-0.7690
ENSG00000145687,SSBP2,41,-0.7405,63,-0.0980,62,-0.1684,119,0.96941,65,-0.0197
ENSG00000152348,ATG10,6,-0.5581,6,-0.8197,10,0.26581,14,0.57213,11,0.26883
ENSG00000186468,RPS23,1867,0.77858,1430,0.37806,978,-0.4700,794,-0.6040,1251,0.11354
ENSG00000174695,TMEM167A,78,-0.3879,101,0.02354,110,0.27150,87,-0.2150,85,-0.2613
ENSG00000152422,XRCC4,15,0.46797,10,-0.2527,12,0.14112,14,0.29816,5,-1.1172
ENSG00000038427,VCAN,152,2.33510,26,-0.8195,15,-2.1390,54,0.41812,85,1.19137
ENSG00000164176,EDIL3,119,-0.4340,98,-0.7986,137,-0.3526,72,-1.1964,490,2.03521
ENSG00000127184,COX7C,1185,-0.1898,1819,0.58258,1403,0.14549,645,-1.1302,872,-0.6685
ENSG00000145715,RASA1,40,-1.0426,75,-0.0740,89,0.39129,99,0.36729,50,-0.6966
ENSG00000134480,CCNH,41,-0.4489,54,0.01400,59,0.26505,56,0.04557,40,-0.4651
ENSG00000164180,TMEM161B,22,0.43888,18,0.15315,17,0.13437,10,-0.7986,11,-0.6008
ENSG00000247828,TMEM161B-AS1,107,0.49047,96,0.35273,70,-0.3322,72,-0.1462,70,-0.1845
ENSG00000245526,LINC00461,117,1.08895,75,0.37400,44,-0.8130,57,-0.1133,66,0.12778
ENSG00000081189,MEF2C,206,-1.7620,703,0.13625,861,0.95905,394,-0.7888,208,-1.7496
ENSG00000153140,CETN3,83,1.37418,36,-0.0637,24,-0.9944,36,-0.0207,56,0.67247
ENSG00000176055,MBLAC2,14,-0.3588,15,-0.3223,17,-0.1525,30,0.87160,20,0.16952
ENSG00000113356,POLR3G,14,0.66546,8,-0.2123,8,-0.2826,2,-2.0074,19,1.12096
ENSG00000176018,LYSMD3,18,0.43921,12,-0.2342,14,0.11108,10,-0.4571,14,-0.0050
ENSG00000164199,ADGRV1,172,3.43283,17,-0.9952,9,-2.5703,25,-0.3158,37,0.25504
ENSG00000113369,ARRDC3,28,0.28681,17,-0.6011,21,-0.2949,25,0.07002,44,1.03660
ENSG00000237187,NR2F1-AS1,56,-0.7480,105,0.24943,97,0.18362,93,0.02348,69,-0.4421
ENSG00000175745,NR2F1,164,0.64833,109,-0.0251,91,-0.5122,172,0.72457,96,-0.2184
ENSG00000113391,FAM172A,55,0.20446,52,0.15896,39,-0.5372,76,0.74583,50,0.05147
ENSG00000185261,KIAA0825,6,-0.5562,16,1.20610,5,-1.1878,15,0.95543,7,-0.3219
ENSG00000133302,SLF1,41,-0.1663,65,0.65622,41,-0.3223,61,0.47279,22,-1.0989
ENSG00000175471,MCTP1,23,-1.7108,71,-0.0006,50,-0.8807,242,2.19580,56,-0.3940
ENSG00000198677,TTC37,90,-0.2883,79,-0.5561,129,0.54804,87,-0.3424,105,-0.0509
ENSG00000164292,RHOBTB3,287,1.87720,70,-0.5831,50,-1.5366,117,0.27194,190,1.10130
ENSG00000173221,GLRX,38,-1.4079,84,-0.2476,130,1.04012,75,-0.3878,33,-1.6243
ENSG00000118985,ELL2,47,-0.8685,88,0.12291,79,-0.1044,103,0.37013,100,0.31133
ENSG00000175426,PCSK1,12,-3.2546,40,-1.6894,189,2.43153,47,-1.3307,34,-1.8138
ENSG00000153113,CAST,131,0.43132,57,-0.9526,104,0.10627,108,0.11713,130,0.41905
ENSG00000164307,ERAP1,8,-0.6455,4,-1.6610,12,0.02496,20,0.87340,22,1.04943
ENSG00000113441,LNPEP,64,-0.1822,51,-0.5672,65,-0.2558,120,0.85019,103,0.59583
ENSG00000145721,LIX1,113,3.29713,2,-3.2173,7,-2.3765,29,0.48247,33,0.73360
ENSG00000058729,RIOK2,19,-0.1560,20,-0.0678,23,0.22751,21,0.00958,16,-0.4176
ENSG00000174136,RGMB,22,-0.9987,54,0.49551,39,-0.2034,50,0.29668,42,0.02894
ENSG00000153922,CHD1,47,0.87783,25,-0.1937,23,-0.5377,29,0.07657,39,0.53057
ENSG00000174132,FAM174A,33,-0.5957,44,-0.1414,53,0.28702,67,0.53843,28,-0.8459
ENSG00000145730,PAM,66,-0.8127,142,0.44988,129,0.46102,48,-1.3014,71,-0.7101
ENSG00000145723,GIN1,17,-0.1924,17,-0.1466,19,0.07756,17,-0.1958,24,0.36625
ENSG00000145725,PPIP5K2,46,0.12507,44,0.04665,46,0.24865,27,-0.6856,34,-0.3713
ENSG00000181751,C5orf30,37,-0.5095,58,0.21636,51,-0.0344,59,0.22133,48,-0.1019
ENSG00000112874,NUDT12,15,-0.4752,18,-0.2979,25,0.47563,13,-0.7303,24,0.19083
ENSG00000184349,EFNA5,20,-1.1484,34,-0.3742,46,0.26439,70,0.82447,34,-0.3442
ENSG00000145743,FBXL17,71,-0.2808,84,-0.0104,87,0.06481,97,0.22106,78,-0.1422
ENSG00000151422,FER,76,1.00085,35,-0.3188,34,-0.5286,32,-0.4211,69,0.83165
ENSG00000198961,PJA2,294,-1.1931,571,-0.1865,764,0.59544,579,-0.1450,511,-0.3438
ENSG00000112893,MAN2A1,15,-0.8467,13,-1.1698,27,0.00991,33,0.34906,58,1.31102
ENSG00000186952,TMEM232,13,-0.3180,25,0.77670,15,-0.1781,12,-0.4949,12,-0.4328
ENSG00000164209,SLC25A46,41,-1.4543,75,-0.6033,134,0.73180,134,0.36056,76,-0.5459
ENSG00000134987,WDR36,20,-0.0390,15,-0.5780,24,0.42375,21,0.04852,17,-0.2960
ENSG00000152495,CAMK4,75,-0.9485,229,0.97446,114,-0.5228,212,0.69953,73,-0.9920
ENSG00000164211,STARD4,17,-1.2705,37,-0.0891,47,0.61681,33,-0.2318,29,-0.4764
ENSG00000134986,NREP,73,-1.1719,111,-0.5800,201,0.86472,113,-0.5031,142,-0.1413
ENSG00000224032,EPB41L4A-AS1,82,-0.0769,105,0.36661,87,0.01783,60,-0.5674,76,-0.2017
ENSG00000134982,APC,457,-0.0330,465,-0.0074,373,-0.5874,694,0.65138,722,0.71992
ENSG00000153037,SRP19,97,-0.2975,110,-0.1111,132,0.36177,118,0.01648,77,-0.6591
ENSG00000129625,REEP5,267,-1.0842,432,-0.3833,687,0.82829,421,-0.3825,382,-0.5373
ENSG00000172795,DCP2,19,-1.3037,48,0.08601,48,0.14520,57,0.34322,45,-0.0235
ENSG00000171444,MCC,44,2.72957,7,-0.6563,6,-1.2195,8,-0.3815,6,-0.8043
ENSG00000047188,YTHDC2,29,-0.4678,31,-0.4270,44,0.33468,49,0.35576,34,-0.2284
ENSG00000080709,KCNN2,18,0.20458,29,1.15456,12,-0.6760,16,-0.0493,7,-1.1709
ENSG00000152503,TRIM36,31,-0.8535,46,-0.2961,60,0.25785,69,0.38069,56,0.03116
ENSG00000164219,PGGT1B,26,0.78318,10,-0.7607,12,-0.7004,22,0.47304,32,1.13666
ENSG00000164221,CCDC112,32,-0.5257,37,-0.3324,38,-0.4200,76,0.86725,75,0.84567
ENSG00000145780,FEM1C,33,0.08588,37,0.32811,27,-0.3480,45,0.61682,22,-0.5601
ENSG00000134970,TMED7,88,0.55982,60,-0.0558,50,-0.5502,77,0.33098,86,0.51436
ENSG00000129596,CDO1,58,-0.0186,76,0.46013,53,-0.2923,80,0.49882,35,-0.7988
ENSG00000145782,ATG12,69,-0.0569,64,-0.1957,74,0.09037,76,0.09735,73,0.03848
ENSG00000177879,AP3S1,67,-0.6905,103,-0.0153,109,0.14969,126,0.30397,94,-0.1549
ENSG00000145781,COMMD10,20,-0.1449,21,-0.0803,24,0.28245,23,0.07328,14,-0.7004
ENSG00000092421,SEMA6A,37,0.77171,13,-0.8904,14,-1.1218,22,-0.0911,73,2.03194
ENSG00000172869,DMXL1,31,-0.3838,45,0.25543,40,0.02702,38,-0.0464,35,-0.1702
ENSG00000133835,HSD17B4,85,-0.0242,69,-0.3968,91,0.15936,75,-0.2252,111,0.39573
ENSG00000151304,SRFBP1,26,0.05435,28,0.26043,24,-0.0664,20,-0.3370,24,-0.0524
ENSG00000205302,SNX2,60,-0.1531,66,-0.0164,69,0.09580,75,0.18508,55,-0.3105
ENSG00000064652,SNX24,8,-1.4314,20,-0.1052,25,0.47127,14,-0.6544,27,0.36207
ENSG00000168944,CEP120,20,0.17766,13,-0.5379,16,-0.3324,18,-0.0019,36,1.16037
ENSG00000151292,CSNK1G3,79,0.44209,51,-0.2671,60,0.01868,46,-0.4041,70,0.24199
ENSG00000168916,ZNF608,21,0.98214,19,0.89727,7,-1.0446,8,-0.4913,12,0.04068
ENSG00000155324,GRAMD2B,167,2.47562,24,-0.9937,14,-2.2886,58,0.46619,89,1.20160
ENSG00000164904,ALDH7A1,169,1.90587,37,-0.7268,29,-1.5151,77,0.49000,104,0.98850
ENSG00000164902,PHAX,137,0.47477,98,-0.0694,93,-0.2560,124,0.31212,99,-0.0511
ENSG00000164241,C5orf63,37,1.39066,13,-0.3106,11,-0.8639,22,0.46924,19,0.27796
ENSG00000145794,MEGF10,67,2.50346,6,-1.5208,6,-2.1196,23,0.46571,37,1.28660
ENSG00000164244,PRRC1,13,0.30130,15,0.65816,7,-0.9234,12,0.11084,16,0.60190
ENSG00000205279,CTXN3,12,-1.7910,86,1.55466,41,0.07266,6,-2.8368,7,-2.6366
ENSG00000245937,LINC01184,40,0.25304,35,0.08298,32,-0.1023,31,-0.1416,34,-0.0010
ENSG00000064651,SLC12A2,71,-0.1387,37,-1.2366,52,-0.9631,66,-0.2509,302,2.51240
ENSG00000066583,ISOC1,21,0.77217,9,-0.5954,11,-0.3435,9,-0.5254,24,1.04138
ENSG00000198108,CHSY3,3,-1.4747,9,-0.1141,10,0.36720,12,0.48333,7,-0.4300
ENSG00000169567,HINT1,623,-1.1129,1344,0.09557,1567,0.67089,774,-0.7826,835,-0.6658
ENSG00000186687,LYRM7,88,0.09122,92,0.17307,76,-0.2508,84,0.00746,98,0.25635
ENSG00000158985,CDC42SE2,112,-0.6019,156,-0.0829,182,0.31465,154,-0.1019,152,-0.1209
ENSG00000158987,RAPGEF6,16,-0.4011,19,-0.1779,17,-0.6135,34,0.77205,40,1.04657
ENSG00000217128,FNIP1,29,-0.1010,31,0.04502,27,-0.3084,36,0.27349,42,0.50159
ENSG00000164398,ACSL6,254,0.28022,148,-0.6311,245,0.42203,192,-0.1737,171,-0.3568
ENSG00000072682,P4HA2,16,0.71906,4,-1.5778,13,0.78083,8,-0.4598,6,-0.7677
ENSG00000233006,MIR3936HG,14,0.86203,9,0.12835,7,-0.2794,5,-0.7510,9,0.05832
ENSG00000113522,RAD50,151,-0.1867,108,-0.7844,181,0.18098,238,0.55206,192,0.19600
ENSG00000131437,KIF3A,130,-1.7125,233,-0.9109,516,0.87893,435,0.14228,369,-0.1183
ENSG00000164402,SEPTIN8,183,-0.1946,140,-0.6712,201,-0.0772,265,0.40322,334,0.78926
ENSG00000198944,SOWAHA,189,1.44945,188,1.77921,24,-2.4773,81,0.00875,42,-1.0010
ENSG00000164405,UQCRQ,629,-0.3660,927,0.28991,901,0.39889,395,-1.0802,538,-0.6084
ENSG00000072364,AFF4,141,0.63280,87,-0.1690,85,-0.3121,109,0.20993,106,0.17011
ENSG00000155329,ZCCHC10,55,0.48738,43,0.10716,43,0.16841,22,-0.9636,28,-0.5613
ENSG00000170606,HSPA4,86,-0.6918,122,-0.1775,157,0.48039,127,-0.0949,105,-0.3954
ENSG00000053108,FSTL4,6,-0.8516,9,-0.3506,13,0.48946,14,0.44390,7,-0.7302
ENSG00000113583,C5orf15,16,-0.8304,24,-0.1903,29,0.17148,30,0.18314,32,0.29227
ENSG00000213585,VDAC1,143,-1.1643,264,-0.2457,374,0.67841,303,-0.0024,192,-0.7161
ENSG00000113558,SKP1,668,-0.3899,824,-0.0661,987,0.44655,694,-0.3309,608,-0.5370
ENSG00000113575,PPP2CA,120,-1.2799,254,-0.1370,326,0.55695,264,-0.0592,217,-0.3670
ENSG00000006837,CDKL3,48,0.75997,30,-0.0033,29,-0.1185,22,-0.5109,27,-0.1642
ENSG00000119048,UBE2B,114,-0.6741,186,0.11601,179,0.07171,210,0.29697,156,-0.1823
ENSG00000237190,CDKN2AIPNL,36,-0.5706,61,0.30161,57,0.27977,35,-0.6174,41,-0.3737
ENSG00000043143,JADE2,14,-1.3110,31,-0.1281,40,0.53260,28,-0.3139,33,-0.0377
ENSG00000152700,SAR1B,68,0.45101,43,-0.3127,44,-0.4125,56,0.13010,84,0.81143
ENSG00000113615,SEC24A,5,-1.4240,11,-0.1807,14,0.40884,10,-0.3170,16,0.39235
ENSG00000164615,CAMLG,128,-0.3485,171,0.12266,175,0.28517,125,-0.3798,124,-0.3960
ENSG00000145833,DDX46,81,0.25495,46,-0.6909,74,0.17250,94,0.49681,58,-0.2874
ENSG00000181904,C5orf24,74,0.12939,57,-0.3177,68,0.00374,84,0.34442,68,0.00449
ENSG00000113621,TXNDC15,41,-0.0620,35,-0.3452,40,-0.1978,66,0.69437,52,0.31197
ENSG00000113648,H2AFY,97,-0.1942,121,0.18127,113,0.09428,90,-0.3104,101,-0.1321
ENSG00000145824,CXCL14,1008,3.56328,244,0.60150,38,-3.0516,42,-2.1683,45,-2.0859
ENSG00000113658,SMAD5,70,1.71217,16,-0.8085,18,-0.8413,20,-0.3771,44,0.89444
ENSG00000271824,SMIM32,0,-7.8220,0,-4.0761,8,-0.7085,51,2.98908,15,0.50955
ENSG00000152377,SPOCK1,120,-1.2418,132,-1.1923,330,0.67263,298,0.16798,351,0.44071
ENSG00000146021,KLHL3,10,-1.3407,26,0.06634,26,0.17032,27,0.11012,28,0.21095
ENSG00000177733,HNRNPA0,101,-0.5375,144,0.02471,157,0.28669,140,-0.0282,111,-0.3858
ENSG00000031003,FAM13B,47,-0.4194,56,-0.1378,64,0.16227,55,-0.1506,72,0.28266
ENSG00000112981,NME5,26,-0.9524,47,-0.0299,57,0.53628,43,-0.1525,31,-0.6471
ENSG00000112983,BRD8,63,-0.3038,68,-0.1966,83,0.26253,71,-0.1258,77,0.00891
ENSG00000094880,CDC23,27,-0.3142,32,-0.0182,32,-0.0531,45,0.52058,30,-0.1379
ENSG00000120709,FAM53C,36,-0.1555,36,-0.1511,37,-0.2239,55,0.51880,51,0.38784
ENSG00000120733,KDM3B,38,0.21899,25,-0.4686,28,-0.3737,59,0.96225,39,0.28046
ENSG00000132563,REEP2,59,-1.2405,127,-0.0560,142,0.24002,157,0.29233,131,-0.0005
ENSG00000120738,EGR1,38,-0.9160,65,-0.1227,80,0.43640,80,0.22520,47,-0.6147
ENSG00000120705,ETF1,67,-0.0070,67,-0.0149,67,-0.0279,73,0.11473,67,-0.0072
ENSG00000113013,HSPA9,157,-0.7932,223,-0.2806,316,0.60365,199,-0.4337,235,-0.1686
ENSG00000044115,CTNNA1,141,0.64130,73,-0.4492,77,-0.5411,76,-0.3417,200,1.25513
ENSG00000146006,LRRTM2,29,-0.7787,42,-0.2304,45,-0.1476,97,1.18925,41,-0.2230
ENSG00000120725,SIL1,20,0.20208,15,-0.3011,17,-0.1421,22,0.31751,21,0.30880
ENSG00000120727,PAIP2,319,-0.0681,295,-0.2163,378,0.38783,236,-0.5451,298,-0.1761
ENSG00000170464,DNAJC18,57,-0.2584,71,0.08293,71,0.13896,49,-0.5030,74,0.13715
ENSG00000131508,UBE2D2,93,-0.5858,142,0.08129,151,0.31759,126,-0.1232,101,-0.4644
ENSG00000171604,CXXC5,168,0.23087,115,-0.4048,140,-0.1052,175,0.29924,180,0.34615
ENSG00000146005,PSD2,142,1.49853,68,0.25349,37,-1.1338,64,0.12344,65,0.16018
ENSG00000185129,PURA,150,0.61555,88,-0.2752,83,-0.5620,143,0.52919,146,0.56659
ENSG00000182700,IGIP,73,-0.7844,116,-0.0708,133,0.31709,114,-0.0820,117,-0.0418
ENSG00000120306,CYSTM1,147,0.96905,78,-0.0994,77,-0.1841,60,-0.4913,74,-0.1543
ENSG00000113068,PFDN1,139,-0.0839,176,0.33434,149,0.03221,109,-0.4731,126,-0.2441
ENSG00000131503,ANKHD1,115,0.93172,44,-0.6678,59,-0.2959,72,0.15647,85,0.42813
ENSG00000213523,SRA1,37,-0.3602,43,-0.1342,53,0.38035,44,-0.0885,35,-0.4614
ENSG00000113108,APBB3,16,-1.1186,27,-0.3718,42,0.68808,33,-0.0342,25,-0.4651
ENSG00000176087,SLC35A4,17,-0.2580,16,-0.3849,22,0.25916,20,0.01499,22,0.13244
ENSG00000131495,NDUFA2,300,-0.2179,391,0.23413,375,0.26189,221,-0.6944,262,-0.4326
ENSG00000113141,IK,139,-0.1166,127,-0.2981,162,0.22667,155,0.05001,143,-0.0699
ENSG00000120314,WDR55,15,-0.0504,15,-0.0452,17,0.27649,11,-0.5583,14,-0.1652
ENSG00000170445,HARS,35,-1.3178,71,-0.2846,100,0.56826,90,0.10926,69,-0.2996
ENSG00000112855,HARS2,9,-0.9136,12,-0.4551,17,0.12011,18,0.16958,26,0.75793
ENSG00000146007,ZMAT2,180,-0.3445,256,0.24540,219,-0.0695,267,0.28354,188,-0.2797
ENSG00000120324,PCDHB10,9,-0.5761,15,0.24715,14,0.18102,13,-0.0324,9,-0.5074
ENSG00000120327,PCDHB14,11,-0.3580,13,-0.2168,16,0.26210,21,0.56537,8,-0.8863
ENSG00000178913,TAF7,110,-0.4474,130,-0.2100,162,0.29268,122,-0.2976,167,0.20430
ENSG00000131504,DIAPH1,25,0.03488,36,0.76254,19,-0.6465,33,0.52910,17,-0.5177
ENSG00000171720,HDAC3,22,-0.4073,26,-0.1503,31,0.22867,28,-0.0306,29,0.01911
ENSG00000164620,RELL2,10,-2.3336,31,-0.6886,65,1.18363,33,-0.5306,36,-0.3852
