Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000068885,IFT80,70,0.59689,26,-0.9842,37,-0.4568,52,0.10251,45,-0.1286,59,0.29369,50,0.04687
ENSG00000186432,KPNA4,53,-0.9784,66,-0.6509,103,0.05897,114,0.25591,85,-0.2509,117,0.25971,122,0.38540
ENSG00000163590,PPM1L,82,-0.8303,61,-1.2946,160,0.22256,112,-0.3941,99,-0.5516,181,0.42422,225,0.96316
ENSG00000169255,B3GALNT1,23,-1.4491,61,0.02402,82,0.53044,84,0.66395,59,-0.0228,54,-0.1565,45,-0.4955
ENSG00000169251,NMD3,23,-0.8157,45,0.27546,50,0.44452,31,-0.3433,37,-0.0432,33,-0.2189,46,0.35715
ENSG00000196542,SPTSSB,3,-3.3558,7,-2.2721,24,-0.4831,39,0.32005,45,0.51211,55,0.83683,42,0.47262
ENSG00000244128,LINC01322,35,0.10230,43,0.43138,17,-1.0344,20,-0.8647,67,1.21926,21,-0.6973,37,0.20157
ENSG00000114209,PDCD10,22,-0.9888,35,-0.3000,26,-0.7245,41,-0.0303,26,-0.7228,52,0.33606,67,0.93294
ENSG00000163536,SERPINI1,126,-2.4103,184,-1.8436,1121,1.03993,748,0.39218,348,-0.8816,1008,0.84976,600,-0.0286
ENSG00000173905,GOLIM4,206,0.83976,334,1.75398,178,0.58701,35,-2.0950,90,-0.5133,37,-1.8584,105,-0.3224
ENSG00000008952,SEC62,1195,0.78904,696,-0.1145,695,-0.1179,473,-0.8033,970,0.43071,580,-0.4059,823,0.17970
ENSG00000173889,PHC3,29,-0.2213,27,-0.3670,49,0.62080,22,-0.7265,50,0.63735,24,-0.5442,40,0.33265
ENSG00000163558,PRKCI,20,-1.6447,27,-1.2143,57,-0.0619,59,0.00166,48,-0.3369,80,0.49800,91,0.85675
ENSG00000136603,SKIL,56,-0.1702,35,-0.8958,22,-1.6192,58,-0.1379,75,0.30170,61,-0.0243,98,0.90712
ENSG00000013297,CLDN11,623,5.52093,26,-1.7524,0,-7.7164,26,-1.8966,22,-1.9714,5,-4.0276,0,-6.9828
ENSG00000013293,SLC7A14,77,-0.1778,32,-1.5285,88,0.03374,86,0.00055,172,1.19381,74,-0.2332,79,-0.1501
ENSG00000163577,EIF5A2,11,-1.6630,22,-0.6074,36,0.15462,30,-0.1634,46,0.57196,44,0.46732,38,0.27386
ENSG00000154310,TNIK,184,0.78388,179,0.72947,117,0.02395,58,-1.1710,146,0.38077,62,-0.9671,117,0.02962
ENSG00000144959,NCEH1,28,-2.1965,42,-1.6040,86,-0.5117,98,-0.3494,154,0.41962,171,0.59853,197,1.02578
ENSG00000169760,NLGN1,28,-0.7779,28,-0.7959,61,0.43243,26,-1.0103,59,0.37481,48,0.04768,72,0.86607
ENSG00000177565,TBL1XR1,113,-0.5376,100,-0.7229,168,0.10423,140,-0.2154,176,0.17537,179,0.20488,203,0.47863
ENSG00000172667,ZMAT3,86,-1.1870,163,-0.2002,202,0.15327,170,-0.1444,219,0.28467,186,0.01513,231,0.43104
ENSG00000121879,PIK3CA,45,-0.4710,47,-0.4200,79,0.41270,52,-0.2933,57,-0.1250,78,0.39989,71,0.26592
ENSG00000121864,ZNF639,22,-0.3833,14,-1.0951,74,1.70527,31,0.18359,20,-0.5021,27,-0.0948,17,-0.8499
ENSG00000171109,MFN1,10,-1.5283,25,-0.1844,19,-0.5633,32,0.26946,36,0.43583,20,-0.5253,38,0.58958
ENSG00000114450,GNB4,52,0.94564,32,0.14833,4,-2.8693,30,0.03782,78,1.72757,15,-1.0223,12,-1.5316
ENSG00000136522,MRPL47,10,-2.3610,47,-0.0079,98,1.27316,44,-0.1006,31,-0.6456,48,0.03609,50,0.10987
ENSG00000136521,NDUFB5,62,-1.3579,130,-0.2253,221,0.64995,190,0.46080,137,-0.1403,119,-0.3569,148,-0.0194
ENSG00000058056,USP13,39,0.66390,7,-1.8828,56,1.33728,15,-0.9022,29,0.20050,20,-0.4163,25,-0.0351
ENSG00000114757,PEX5L,244,-0.0032,124,-1.0550,98,-1.4212,214,-0.2432,291,0.28905,352,0.61127,330,0.58836
ENSG00000163728,TTC14,242,1.74175,46,-1.0761,77,-0.2598,30,-1.8521,81,-0.1848,56,-0.7661,129,0.67875
ENSG00000114416,FXR1,171,0.37872,94,-0.5809,117,-0.2355,87,-0.7825,119,-0.2074,138,0.02239,205,0.81371
ENSG00000205981,DNAJC19,29,-1.1232,51,-0.2495,103,0.92236,91,0.84710,35,-0.8263,41,-0.5811,47,-0.4136
ENSG00000242808,SOX2-OT,1283,3.79318,176,-0.3838,133,-0.8281,99,-1.3849,104,-1.2061,17,-3.8326,54,-2.3230
ENSG00000181449,SOX2,284,1.17525,292,1.22568,202,0.57040,42,-2.0116,52,-1.5553,14,-3.4529,180,0.43649
ENSG00000043093,DCUN1D1,49,-0.1085,51,-0.0282,70,0.49401,35,-0.6930,51,-0.0464,46,-0.1990,66,0.45096
ENSG00000078070,MCCC1,28,0.03466,24,-0.2206,42,0.68486,37,0.56872,16,-0.8773,15,-0.9581,25,-0.1882
ENSG00000114796,KLHL24,78,0.50584,51,-0.2061,63,0.14744,47,-0.3469,84,0.62871,32,-0.9073,57,-0.0018
ENSG00000163872,YEATS2,39,-0.1715,22,-1.0848,46,0.06798,39,-0.2260,51,0.24965,48,0.15044,56,0.45234
ENSG00000180834,MAP6D1,177,2.70732,19,-1.2364,23,-0.9819,52,0.34377,6,-2.7950,15,-1.6031,23,-1.1039
ENSG00000175193,PARL,23,-0.8339,39,-0.0407,39,-0.0189,65,0.97777,28,-0.5769,44,0.14944,28,-0.6158
ENSG00000114770,ABCC5,81,0.20321,53,-0.4790,47,-0.6621,50,-0.6197,103,0.60544,116,0.80822,72,0.00261
ENSG00000145191,EIF2B5,19,-1.3950,17,-1.5224,82,0.92637,64,0.60213,58,0.35238,48,0.02729,35,-0.5023
ENSG00000161202,DVL3,31,-0.0929,58,0.95950,28,-0.2760,36,0.19502,20,-0.8017,30,-0.1376,28,-0.2791
ENSG00000161203,AP2M1,166,-1.7200,308,-0.7855,507,0.00306,771,0.84300,414,-0.3196,820,0.81373,397,-0.4348
ENSG00000161204,ABCF3,30,-0.1536,23,-0.5744,63,1.10770,44,0.58592,16,-1.0978,25,-0.3927,24,-0.5104
ENSG00000163888,CAMK2N2,17,-2.2065,60,-0.3202,207,1.87970,59,-0.3844,118,0.81473,52,-0.5372,42,-0.9551
ENSG00000175166,PSMD2,105,-0.7202,125,-0.4490,186,0.18741,221,0.55871,126,-0.4422,204,0.34322,152,-0.1597
ENSG00000114867,EIF4G1,98,0.00704,64,-0.6513,121,0.36159,70,-0.5930,109,0.17959,119,0.32683,113,0.27960
ENSG00000175182,FAM131A,68,-1.2084,80,-0.9616,129,-0.2040,193,0.52723,132,-0.1687,252,0.90990,138,-0.1168
ENSG00000163882,POLR2H,20,-0.8703,37,0.11356,31,-0.1697,43,0.41946,32,-0.1307,43,0.35255,31,-0.1900
ENSG00000090539,CHRD,7,-2.0892,25,-0.2491,12,-1.3654,39,0.53065,40,0.51108,30,0.01676,37,0.40449
ENSG00000177383,MAGEF1,21,-1.6255,36,-0.8294,102,0.83400,81,0.50822,40,-0.6955,103,0.85238,47,-0.4967
ENSG00000156931,VPS8,17,-1.0877,29,-0.2452,37,0.13912,33,-0.0377,27,-0.3797,46,0.49788,42,0.39169
ENSG00000187068,C3orf70,19,-0.7134,50,0.89806,66,1.39398,17,-0.9571,5,-2.4625,7,-2.0994,42,0.68096
ENSG00000073803,MAP3K13,58,-0.6611,84,-0.0885,124,0.55729,87,-0.0332,123,0.54295,64,-0.5143,85,-0.0747
ENSG00000163904,SENP2,46,-0.6082,41,-0.7835,53,-0.3913,77,0.21516,69,0.00984,61,-0.1766,95,0.64679
ENSG00000136527,TRA2B,125,0.59660,65,-0.4708,115,0.44560,92,0.09349,93,0.10161,62,-0.5549,72,-0.3556
ENSG00000244405,ETV5,42,-1.0967,43,-1.0626,93,0.13028,85,-0.0109,119,0.54702,86,0.01388,108,0.44874
ENSG00000058866,DGKG,45,0.58994,15,-1.1065,18,-0.8779,32,0.03808,54,0.90674,17,-0.9773,35,0.19700
ENSG00000090520,DNAJB11,15,-1.0410,17,-0.7911,37,0.41479,22,-0.4920,22,-0.4221,32,0.17025,46,0.94612
ENSG00000156976,EIF4A2,258,-1.4821,400,-0.8173,746,0.17309,1012,0.81834,421,-0.7392,756,0.19452,718,0.12513
ENSG00000073849,ST6GAL1,22,-0.1130,21,-0.1701,19,-0.3257,27,0.23138,18,-0.3887,40,0.88639,19,-0.3832
ENSG00000157005,SST,5,-4.3188,64,-0.7649,189,1.00257,99,-0.1057,432,2.74949,4,-4.7995,25,-2.3236
ENSG00000113916,BCL6,35,-0.3365,37,-0.2718,72,0.83417,28,-0.7953,24,-0.9398,33,-0.4501,68,0.89842
ENSG00000145012,LPP,59,0.81840,82,1.43243,53,0.66130,10,-2.0118,3,-3.3792,8,-2.2254,48,0.57114
ENSG00000152492,CCDC50,60,0.60750,71,0.88259,73,0.93839,17,-1.4729,68,0.81000,16,-1.4274,26,-0.7880
ENSG00000114279,FGF12,71,-2.4087,174,-1.0654,671,1.14188,329,-0.0847,247,-0.5272,375,0.13662,452,0.52660
ENSG00000127249,ATP13A4,14,-1.1938,84,1.73120,65,1.23427,15,-1.2261,16,-1.0384,0,-5.3350,37,0.28601
ENSG00000198836,OPA1,89,-0.9678,105,-0.7181,190,0.22492,176,0.11831,136,-0.3114,231,0.55366,193,0.28766
ENSG00000133657,ATP13A3,26,-0.6783,39,-0.0384,30,-0.4475,23,-0.9499,59,0.66035,55,0.54528,52,0.49447
ENSG00000041802,LSG1,28,0.38894,22,-0.0017,8,-1.4604,15,-0.6905,29,0.46709,32,0.59907,25,0.20672
ENSG00000114331,ACAP2,105,1.16130,57,0.11101,46,-0.2278,17,-1.8376,39,-0.4966,54,0.01680,72,0.57434
ENSG00000184203,PPP1R2,38,-1.2928,57,-0.6489,97,0.18388,121,0.65631,78,-0.1669,88,0.01798,90,0.06629
ENSG00000189058,APOD,979,3.18876,237,0.24714,90,-1.2671,156,-0.4805,97,-1.1648,66,-1.7384,27,-3.2130
ENSG00000061938,TNK2,82,0.03120,113,0.55785,48,-0.8102,85,0.11127,109,0.50551,77,-0.0799,62,-0.4549
ENSG00000072274,TFRC,25,-1.7299,93,0.30238,89,0.24448,97,0.43576,65,-0.2625,100,0.42171,64,-0.3356
ENSG00000161217,PCYT1A,42,0.43869,40,0.34304,31,-0.0472,21,-0.7316,37,0.20892,45,0.54870,26,-0.3537
ENSG00000213123,TCTEX1D2,5,-3.0154,40,0.09591,52,0.50270,61,0.95371,11,-1.8568,33,-0.2063,39,0.05690
ENSG00000163960,UBXN7,99,1.23628,47,-0.0371,56,0.25034,30,-0.8228,36,-0.4551,34,-0.5679,51,0.09721
ENSG00000163961,RNF168,81,0.55315,55,-0.0904,47,-0.3482,34,-0.9138,82,0.56872,58,-0.0162,66,0.24119
ENSG00000174013,FBXO45,16,-1.8551,35,-0.7235,66,0.29382,67,0.35072,54,-0.0379,62,0.18905,66,0.32107
ENSG00000163964,PIGX,48,-0.9195,53,-0.7875,77,-0.1986,98,0.22019,86,-0.0222,101,0.24942,111,0.47030
ENSG00000180370,PAK2,111,1.00079,64,0.06762,86,0.54517,44,-0.5975,46,-0.4711,46,-0.4702,57,-0.1434
ENSG00000119231,SENP5,88,0.40961,30,-1.2749,76,0.15307,49,-0.5940,114,0.84414,76,0.15991,69,-0.0061
ENSG00000114503,NCBP2,17,-2.0463,79,0.33126,95,0.63595,74,0.25734,74,0.22100,41,-0.7095,64,-0.0242
ENSG00000270170,NCBP2AS2,9,-2.4559,32,-0.6167,86,1.02430,65,0.62192,24,-1.0331,75,0.77268,34,-0.5775
ENSG00000075711,DLG1,303,1.45438,73,-0.9329,119,-0.1623,91,-0.6520,107,-0.3287,121,-0.1389,140,0.11744
ENSG00000161267,BDH1,23,-0.9843,38,-0.1743,42,-0.0342,57,0.53709,53,0.36260,48,0.17825,34,-0.4136
ENSG00000145016,RUBCN,40,-0.3806,36,-0.5625,48,-0.0897,51,-0.0014,64,0.38036,66,0.42726,51,0.00953
ENSG00000122068,FYTTD1,24,-1.3647,61,0.05003,62,0.07157,59,-0.0053,50,-0.2630,45,-0.4383,86,0.73739
ENSG00000186001,LRCH3,80,1.60124,33,0.02944,35,0.15027,17,-1.0527,29,-0.1548,23,-0.5460,27,-0.2920
ENSG00000182899,RPL35A,309,-0.5389,847,1.14710,528,0.32486,625,0.72009,229,-1.0053,150,-1.6372,295,-0.6803
ENSG00000182903,ZNF721,50,-0.1153,32,-0.8090,50,-0.1136,35,-0.7218,47,-0.2145,70,0.43956,82,0.82804
ENSG00000273238,TMEM271,17,-1.6539,81,0.81320,43,-0.2485,62,0.42571,40,-0.3574,44,-0.1925,50,-0.0045
ENSG00000169020,ATP5ME,480,-0.3957,724,0.26841,918,0.67115,824,0.56987,323,-1.0088,444,-0.5177,497,-0.3823
ENSG00000185619,PCGF3,25,-0.8495,39,-0.1446,30,-0.5825,49,0.23075,37,-0.2575,67,0.72313,46,0.14203
ENSG00000168993,CPLX1,39,-2.4215,166,-0.2511,265,0.51703,282,0.73644,258,0.47431,274,0.57230,90,-1.3115
ENSG00000178950,GAK,53,-0.2640,43,-0.5873,33,-0.9924,71,0.24351,110,0.95074,75,0.29838,53,-0.2919
ENSG00000127419,TMEM175,24,-0.3985,38,0.35147,30,-0.0370,51,1.05496,27,-0.1985,22,-0.4741,15,-1.1514
ENSG00000159692,CTBP1,96,-0.7884,157,-0.0054,152,-0.0575,197,0.42616,244,0.73002,155,-0.0349,111,-0.6209
ENSG00000090316,MAEA,16,-1.9619,31,-0.9650,80,0.52477,73,0.43759,51,-0.1996,85,0.64244,56,-0.0534
ENSG00000163950,SLBP,52,-0.5358,30,-1.3851,70,-0.0606,90,0.41264,79,0.13438,77,0.09032,83,0.25528
ENSG00000068078,FGFR3,130,-0.1475,342,1.53021,294,1.24036,46,-1.8681,51,-1.5939,18,-3.1027,179,0.43509
ENSG00000168924,LETM1,36,-0.5400,45,-0.1975,30,-0.8011,52,0.05749,63,0.35120,82,0.82062,47,-0.1210
ENSG00000109685,NSD2,95,0.31680,50,-0.7123,90,0.22918,59,-0.4955,99,0.39075,64,-0.3071,93,0.33951
ENSG00000185049,NELFA,21,-0.1511,13,-0.8458,17,-0.4500,22,-0.0834,38,0.85040,30,0.46424,21,-0.1340
ENSG00000243449,C4orf48,450,0.63246,292,-0.0821,377,0.33150,381,0.40689,230,-0.4612,302,-0.0298,179,-0.9466
ENSG00000185818,NAT8L,140,-0.9681,261,0.00769,217,-0.2874,254,-0.0425,309,0.28080,397,0.70812,254,-0.0455
ENSG00000123933,MXD4,41,0.26055,89,1.63921,37,0.10809,19,-0.9964,43,0.34995,25,-0.4996,20,-0.9756
ENSG00000159733,ZFYVE28,20,-0.2227,8,-1.5383,14,-0.8004,24,0.05002,34,0.61804,43,1.03252,21,-0.1733
ENSG00000063978,RNF4,36,-0.4998,33,-0.6495,76,0.70068,53,0.13313,34,-0.5971,40,-0.3345,61,0.37994
ENSG00000125386,FAM193A,64,1.30272,15,-1.0320,30,-0.0252,24,-0.4074,31,0.05385,15,-1.0506,34,0.20942
ENSG00000087274,ADD1,276,0.25741,253,0.11403,238,0.01398,199,-0.3099,260,0.15747,240,0.02902,229,-0.0524
ENSG00000109736,MFSD10,29,0.11944,15,-0.9354,30,0.20078,36,0.56890,22,-0.2788,30,0.19526,21,-0.4078
ENSG00000125388,GRK4,33,0.56881,20,-0.2134,17,-0.4862,19,-0.3286,44,1.05984,10,-1.2425,23,-0.0009
ENSG00000197386,HTT,43,-0.7292,62,-0.1734,71,0.05587,89,0.49752,88,0.39399,61,-0.2057,59,-0.2957
ENSG00000159788,RGS12,53,-0.1026,108,1.10661,54,-0.0729,57,0.01806,59,0.05763,7,-3.1579,57,0.01567
ENSG00000163956,LRPAP1,46,-1.8011,111,-0.4636,145,-0.0416,197,0.54125,86,-0.8619,179,0.30304,189,0.46143
ENSG00000168824,NSG1,40,-2.0995,80,-1.0589,228,0.60903,178,0.22187,101,-0.7091,270,0.90654,174,0.17689
ENSG00000072832,CRMP1,108,-0.8197,132,-0.5187,152,-0.2901,224,0.39040,214,0.25889,287,0.76026,151,-0.3456
ENSG00000181215,C4orf50,6,-1.9691,17,-0.5429,9,-1.4043,26,0.18398,64,1.74542,23,-0.0688,21,-0.2099
ENSG00000152969,JAKMIP1,18,-1.8507,41,-0.6234,62,0.01912,72,0.31659,75,0.34618,89,0.63615,59,-0.0456
ENSG00000109501,WFS1,34,-0.7598,77,0.54495,107,1.11863,48,-0.2625,33,-0.8307,45,-0.3433,54,-0.0540
ENSG00000074211,PPP2R2C,149,-0.5092,169,-0.3083,164,-0.3517,211,0.05731,156,-0.4329,310,0.69014,237,0.27291
ENSG00000013288,MAN2B2,19,-1.5579,38,-0.5540,57,0.09009,60,0.21181,44,-0.3035,71,0.45292,67,0.42103
ENSG00000179010,MRFAP1,272,-0.9545,447,-0.1748,710,0.58912,665,0.56118,407,-0.3254,406,-0.3282,457,-0.1600
ENSG00000170846,AC093323.1,26,-0.9734,45,-0.1295,41,-0.2942,82,1.03800,45,-0.1319,46,-0.0918,37,-0.5010
ENSG00000178988,MRFAP1L1,88,-0.4947,98,-0.3289,204,0.88994,124,0.05111,135,0.19138,110,-0.1403,100,-0.3341
ENSG00000170871,KIAA0232,165,0.21589,74,-1.0418,140,-0.0486,84,-0.9338,188,0.43291,211,0.63542,176,0.38029
ENSG00000132405,TBC1D14,42,-0.1979,49,0.05616,46,-0.0513,35,-0.5229,62,0.44066,40,-0.2871,59,0.41058
ENSG00000173011,TADA2B,31,0.57662,25,0.21560,30,0.52424,15,-0.6582,24,0.13844,28,0.42701,14,-0.7452
ENSG00000109519,GRPEL1,16,-1.3821,34,-0.2058,31,-0.3409,54,0.64299,30,-0.3979,52,0.47756,39,0.00834
ENSG00000184985,SORCS2,35,0.70917,33,0.60716,29,0.42861,20,-0.1764,10,-1.2857,16,-0.5221,20,-0.2316
ENSG00000196526,AFAP1,11,-1.4359,20,-0.5272,57,1.15940,25,-0.2269,47,0.83232,16,-0.9258,28,-0.0375
ENSG00000163995,ABLIM2,9,-2.5056,27,-0.9613,44,-0.1710,72,0.73544,48,-0.0353,58,0.25749,57,0.27684
ENSG00000071127,WDR1,45,-0.3791,82,0.58736,60,0.06103,57,-0.0246,55,-0.0622,40,-0.5580,61,0.09959
ENSG00000178163,ZNF518B,14,-0.7818,19,-0.3076,23,0.01328,19,-0.3603,31,0.47656,16,-0.5518,34,0.71782
ENSG00000157869,RAB28,18,-0.7071,35,0.34641,19,-0.5749,28,-0.0424,24,-0.2437,30,0.09845,36,0.47070
ENSG00000038219,BOD1L1,828,1.32716,209,-0.9586,308,-0.3589,175,-1.3469,330,-0.2448,364,-0.0904,538,0.65663
ENSG00000137449,CPEB2,47,0.04602,46,0.03171,31,-0.5814,43,-0.0920,48,0.09615,64,0.57460,43,-0.1119
ENSG00000118564,FBXL5,86,-0.1013,103,0.19505,147,0.78795,87,-0.0945,56,-0.7796,79,-0.2349,90,-0.0359
ENSG00000237765,FAM200B,87,0.14142,93,0.25298,70,-0.2180,100,0.42271,71,-0.1978,48,-0.8066,75,-0.1019
ENSG00000169762,TAPT1,39,-0.3146,34,-0.4977,52,0.16586,38,-0.3908,60,0.40105,55,0.23919,54,0.26206
ENSG00000169744,LDB2,31,-2.4548,69,-1.2859,106,-0.6217,160,0.03200,102,-0.6825,280,0.97579,254,0.96570
ENSG00000151552,QDPR,805,1.97992,168,-0.7552,206,-0.4348,294,0.15406,189,-0.5694,187,-0.5830,146,-1.0639
ENSG00000002549,LAP3,28,-0.4511,65,0.90493,39,0.04145,25,-0.6929,19,-1.0948,35,-0.1344,52,0.61827
ENSG00000118579,MED28,47,-0.0365,54,0.20108,45,-0.0805,46,-0.0647,46,-0.0447,48,0.00252,49,0.03196
ENSG00000163257,DCAF16,69,1.16740,12,-1.6272,23,-0.6191,25,-0.5683,66,1.09630,18,-1.0203,37,0.11374
ENSG00000145147,SLIT2,9,-2.2564,17,-1.3355,91,1.43357,25,-0.8376,26,-0.6865,41,0.05768,63,0.91343
ENSG00000163138,PACRGL,21,-0.2645,25,0.01377,14,-0.8914,37,0.76950,23,-0.1420,18,-0.5208,25,-0.0090
ENSG00000185774,KCNIP4,24,-2.6030,55,-1.3934,147,0.14548,221,1.01302,37,-1.9588,135,0.01212,184,0.61322
ENSG00000152990,ADGRA3,17,-0.4867,77,2.13110,12,-1.0345,25,0.10050,4,-2.6017,11,-1.1419,21,-0.2063
ENSG00000109819,PPARGC1A,15,-1.5559,14,-1.6643,121,1.95758,17,-1.4608,47,0.22502,47,0.22258,45,0.18874
ENSG00000109606,DHX15,57,-0.1462,47,-0.4641,90,0.59909,54,-0.2827,70,0.16941,59,-0.0947,67,0.12851
ENSG00000153012,LGI2,1,-4.4683,3,-3.4264,156,3.35090,9,-2.0343,50,0.83387,20,-0.6423,14,-1.3493
ENSG00000053900,ANAPC4,14,-0.7312,15,-0.6011,12,-0.9533,36,0.91296,28,0.34154,22,-0.0453,20,-0.2049
ENSG00000250317,SMIM20,8,-2.1648,70,1.32240,46,0.58456,38,0.29546,19,-0.8045,13,-1.4007,30,-0.1456
ENSG00000168214,RBPJ,405,1.94131,121,-0.2167,80,-0.8574,107,-0.4657,118,-0.2544,100,-0.5098,104,-0.5108
ENSG00000109689,STIM2,35,-0.5585,24,-1.1451,60,0.28873,32,-0.7859,60,0.27529,40,-0.3681,85,1.06396
ENSG00000169851,PCDH7,66,-1.9875,111,-1.2102,227,-0.0975,257,0.12058,273,0.20866,340,0.57269,318,0.54068
ENSG00000047365,ARAP2,262,1.80862,56,-0.8396,47,-1.1077,47,-1.2111,78,-0.3238,75,-0.3835,123,0.49638
ENSG00000065882,TBC1D1,19,-0.2555,16,-0.5011,22,-0.0647,24,0.08645,28,0.37860,28,0.32724,21,-0.1110
ENSG00000109790,KLHL5,72,1.49271,42,0.51752,7,-2.1421,18,-0.9121,77,1.62538,18,-0.8240,11,-1.6325
ENSG00000035928,RFC1,268,1.90558,86,-0.1269,79,-0.2546,52,-1.0099,61,-0.6521,48,-1.0393,95,0.04967
ENSG00000163682,RPL9,903,-0.1055,1609,0.86433,1009,0.07309,1254,0.50825,946,-0.0313,437,-1.2372,634,-0.7405
ENSG00000163683,SMIM14,141,0.19829,110,-0.2101,153,0.33205,104,-0.3324,134,0.11585,108,-0.2335,135,0.15037
ENSG00000078140,UBE2K,75,-0.9975,87,-0.7617,120,-0.2690,132,-0.1247,170,0.29900,191,0.50002,183,0.49656
ENSG00000121892,PDS5A,80,0.56339,48,-0.2619,26,-1.1805,53,-0.1330,61,0.11051,61,0.11581,64,0.24171
ENSG00000163697,APBB2,107,1.22296,47,-0.1770,45,-0.2392,47,-0.1847,27,-1.0266,49,-0.1218,51,-0.0432
ENSG00000154277,UCHL1,333,-2.0363,497,-1.4359,1188,-0.0858,1676,0.56701,1233,-0.0252,2188,0.94618,1240,-0.0185
ENSG00000064042,LIMCH1,643,1.53628,172,-0.7040,176,-0.6670,175,-0.7553,212,-0.3726,235,-0.2109,313,0.29383
ENSG00000109133,TMEM33,62,-1.0066,71,-0.7914,109,-0.1233,120,0.04615,158,0.48481,141,0.30106,138,0.30580
ENSG00000014824,SLC30A9,47,-1.5450,107,-0.2848,183,0.59170,160,0.42835,76,-0.8319,131,0.03297,145,0.22730
ENSG00000124406,ATP8A1,287,0.64488,105,-0.9689,98,-1.0708,192,-0.0314,259,0.47019,259,0.47231,181,-0.1351
ENSG00000183783,KCTD8,24,-0.6163,11,-1.7788,74,1.23770,30,-0.2991,39,0.13007,52,0.60272,31,-0.2522
ENSG00000151806,GUF1,14,-1.0701,21,-0.5040,34,0.25684,35,0.31959,41,0.55813,35,0.31703,23,-0.3818
ENSG00000163281,GNPDA2,3,-2.9376,20,-0.4458,25,-0.0936,32,0.34906,35,0.47995,23,-0.1809,33,0.44793
ENSG00000163285,GABRG1,48,-0.5782,115,0.83279,153,1.35699,44,-0.8205,76,0.13143,9,-3.0230,70,0.00884
ENSG00000260878,AC104072.1,32,-0.8794,46,-0.3261,83,0.62090,62,0.16787,37,-0.6825,43,-0.4331,73,0.47683
ENSG00000151834,GABRA2,52,-1.3425,131,0.08067,228,1.03148,68,-1.0424,50,-1.4080,59,-1.1671,232,1.30146
ENSG00000109158,GABRA4,6,-3.9765,32,-1.6789,168,0.93743,78,-0.3757,54,-0.9031,115,0.28317,168,1.13929
ENSG00000163288,GABRB1,53,-0.5863,90,0.24850,55,-0.5244,37,-1.2247,70,-0.1478,61,-0.3591,144,1.31071
ENSG00000260918,AC107398.3,76,-1.0819,156,0.04210,139,-0.1450,148,-0.0477,73,-1.1349,135,-0.1853,246,0.97233
ENSG00000169019,COMMD8,4,-2.5151,21,0.06820,37,0.98888,26,0.45404,2,-2.9704,34,0.83406,17,-0.3344
ENSG00000109171,SLAIN2,24,-0.3321,43,0.57533,23,-0.4364,19,-0.7857,40,0.45938,41,0.49945,31,0.05680
ENSG00000075539,FRYL,208,2.17536,32,-1.0438,52,-0.3221,39,-0.8638,31,-1.1015,52,-0.3167,60,-0.1116
ENSG00000109180,OCIAD1,157,-1.1371,159,-1.1219,329,0.01881,389,0.34504,338,0.06267,469,0.61267,347,0.12283
ENSG00000145247,OCIAD2,4,-3.3452,30,-0.4053,56,0.56941,73,1.27331,13,-1.6505,35,-0.2053,35,-0.1877
ENSG00000109184,DCUN1D4,44,-0.5971,52,-0.3305,64,-0.0024,66,0.03704,88,0.50836,98,0.70081,51,-0.4217
ENSG00000163069,SGCB,90,0.48678,62,-0.1317,61,-0.1579,64,-0.0978,55,-0.3152,47,-0.5550,81,0.35306
ENSG00000109189,USP46,84,-0.5488,95,-0.3680,83,-0.5831,122,0.03736,81,-0.6150,123,0.05387,182,0.84349
ENSG00000226950,DANCR,28,-0.1927,43,0.49087,40,0.34174,50,0.88581,35,0.14357,7,-2.3075,18,-1.0162
ENSG00000145216,FIP1L1,110,1.17896,32,-0.8465,61,0.17623,30,-1.0558,38,-0.5680,47,-0.2502,74,0.56410
ENSG00000072201,LNX1,11,-2.6048,25,-1.4883,47,-0.5228,88,0.57601,55,-0.2875,70,0.09702,103,0.89937
ENSG00000134853,PDGFRA,43,0.82794,53,1.17670,41,0.71454,17,-0.7123,15,-0.8380,3,-3.0237,23,-0.2026
ENSG00000157404,KIT,1,-4.5125,31,0.07659,107,2.39814,11,-1.5768,57,1.11656,3,-3.1735,22,-0.5153
ENSG00000128039,SRD5A3,37,0.65166,12,-1.1105,30,0.30000,18,-0.5783,35,0.52572,36,0.56873,20,-0.3975
ENSG00000134851,TMEM165,246,2.62658,41,-0.6422,50,-0.3503,46,-0.5388,19,-1.8250,41,-0.6531,36,-0.9497
ENSG00000134852,CLOCK,51,-0.7167,74,-0.1473,141,0.93458,52,-0.7865,96,0.26948,99,0.32961,83,0.03344
ENSG00000090989,EXOC1,162,1.06876,42,-1.1148,95,0.15173,48,-1.0101,66,-0.4305,109,0.37621,104,0.35087
ENSG00000157426,AASDH,30,0.36202,29,0.29199,48,1.18002,8,-1.7529,13,-0.8925,13,-0.8967,33,0.61229
ENSG00000128050,PAICS,32,-0.3875,67,0.81281,63,0.70360,36,-0.2586,17,-1.3650,31,-0.4649,45,0.15620
