Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000145794,MEGF10,22,-1.4607,20,-1.4190,159,2.39974,52,0.22499
ENSG00000245937,LINC01184,34,-0.1554,39,0.11055,29,-0.3780,42,0.26651
ENSG00000064651,SLC12A2,48,-1.9865,95,-0.6722,77,-0.9275,346,2.32593
ENSG00000169567,HINT1,134,-0.1799,252,1.20040,78,-0.9878,88,-0.8860
ENSG00000186687,LYRM7,84,-0.2465,129,0.64571,72,-0.4350,85,-0.1926
ENSG00000158985,CDC42SE2,114,0.15073,137,0.50534,61,-0.8804,88,-0.3525
ENSG00000158987,RAPGEF6,24,-1.4706,50,-0.0486,46,-0.1916,97,1.39495
ENSG00000217128,FNIP1,19,-1.5357,51,0.39894,45,0.13378,64,0.92580
ENSG00000164398,ACSL6,211,0.21037,290,0.84907,293,0.71316,19,-3.6817
ENSG00000113522,RAD50,170,-1.0037,371,0.58836,127,-1.2266,420,0.86826
ENSG00000131437,KIF3A,418,-0.2290,742,1.00290,240,-1.0394,363,-0.4519
ENSG00000164402,SEPTIN8,162,-0.5032,209,0.04199,198,-0.0523,267,0.53715
ENSG00000198944,SOWAHA,60,0.78463,66,0.83611,1,-5.4096,20,-1.3545
ENSG00000164403,SHROOM1,13,-1.3865,15,-0.9968,0,-6.5756,71,2.59839
ENSG00000164405,UQCRQ,129,-0.4626,247,0.90716,222,0.54910,89,-1.0444
ENSG00000072364,AFF4,110,-0.8418,175,0.12420,295,1.01463,170,0.06642
ENSG00000155329,ZCCHC10,16,-0.9213,25,0.03696,54,1.36290,23,-0.1108
ENSG00000170606,HSPA4,55,-1.1145,172,1.29361,78,-0.3247,88,-0.1504
ENSG00000053108,FSTL4,14,0.95728,18,1.24584,1,-2.9598,0,-7.1382
ENSG00000113583,C5orf15,11,-0.7165,10,-0.7865,34,1.28020,20,0.45074
ENSG00000213585,VDAC1,96,0.28050,131,0.88947,62,-0.5145,36,-1.4947
ENSG00000113558,SKP1,262,-0.5252,487,0.78311,459,0.53804,226,-0.7082
ENSG00000113575,PPP2CA,143,-0.1067,263,1.22006,123,-0.3198,61,-1.5472
ENSG00000006837,CDKL3,23,-0.7981,26,-0.5399,68,1.18544,43,0.44235
ENSG00000119048,UBE2B,84,-0.0632,132,0.88392,64,-0.4782,55,-0.7928
ENSG00000237190,CDKN2AIPNL,25,0.61676,25,0.51764,0,-6.1603,15,-0.4534
ENSG00000043143,JADE2,25,0.10270,35,0.82009,0,-6.4288,22,-0.1095
ENSG00000152700,SAR1B,36,-0.8902,70,0.45900,42,-0.4385,77,0.66559
ENSG00000164615,CAMLG,77,-0.0816,129,1.02862,58,-0.5196,45,-1.0009
ENSG00000145833,DDX46,76,-0.6539,98,-0.0925,20,-2.4628,190,1.35663
ENSG00000181904,C5orf24,50,-0.3709,81,0.62662,46,-0.4049,59,-0.0317
ENSG00000113621,TXNDC15,24,-0.4459,54,1.30764,20,-0.5821,18,-0.8614
ENSG00000113648,H2AFY,58,-0.2959,106,0.96827,56,-0.2798,46,-0.6852
ENSG00000145824,CXCL14,207,0.37082,393,1.88194,6,-5.0683,5,-5.4462
ENSG00000145832,SLC25A48,17,0.35202,2,-3.0572,31,1.31458,16,0.11791
ENSG00000113658,SMAD5,48,-0.5345,60,-0.0378,76,0.34521,76,0.41979
ENSG00000152377,SPOCK1,277,-0.0091,324,0.30233,235,-0.2707,255,-0.1639
ENSG00000146021,KLHL3,23,-0.3854,34,0.47618,0,-6.6290,40,0.79857
ENSG00000177733,HNRNPA0,63,-0.5827,118,0.72251,122,0.64153,59,-0.6332
ENSG00000250159,AC106791.1,6,-2.0435,14,-0.5174,0,-6.1388,53,2.68601
ENSG00000031003,FAM13B,36,-1.0421,91,0.87148,30,-1.0797,80,0.57791
ENSG00000112981,NME5,14,-0.1623,26,1.11511,22,0.60419,3,-2.5666
ENSG00000112983,BRD8,34,-0.9673,84,0.92428,42,-0.3987,61,0.22202
ENSG00000094880,CDC23,16,-0.8977,42,1.18586,49,1.22478,7,-2.0433
ENSG00000120709,FAM53C,49,0.50706,38,-0.0805,30,-0.4849,33,-0.3486
ENSG00000120733,KDM3B,45,-0.2990,34,-0.7604,94,1.04081,58,0.22680
ENSG00000132563,REEP2,128,1.50040,78,0.05954,16,-2.3705,26,-1.8246
ENSG00000120738,EGR1,49,0.17836,80,1.26414,0,-5.9281,27,-0.9330
ENSG00000120705,ETF1,27,-0.7884,46,0.28454,53,0.49589,45,0.26321
ENSG00000113013,HSPA9,144,-0.9450,267,0.31342,499,1.39759,179,-0.4508
ENSG00000044115,CTNNA1,57,-1.5734,116,-0.2032,204,0.78485,212,1.06096
ENSG00000146006,LRRTM2,26,-0.8613,85,1.74758,4,-3.2871,33,-0.3338
ENSG00000120725,SIL1,16,-0.6138,32,0.85548,0,-6.2629,29,0.62986
ENSG00000120727,PAIP2,91,-1.0112,244,1.04598,280,1.09964,77,-1.1760
ENSG00000170464,DNAJC18,62,-0.0860,75,0.27996,51,-0.3725,65,0.01052
ENSG00000131508,UBE2D2,39,-0.3994,56,0.34648,62,0.47998,42,-0.2114
ENSG00000171604,CXXC5,251,-0.2467,281,0.00653,450,0.80977,239,-0.3002
ENSG00000146005,PSD2,71,-0.8501,68,-0.8164,455,2.99039,25,-2.3989
ENSG00000185129,PURA,216,-0.4026,263,0.02382,201,-0.4188,352,0.61617
ENSG00000182700,IGIP,84,-0.1727,95,0.08055,74,-0.3248,105,0.29052
ENSG00000120306,CYSTM1,52,-0.8752,103,0.52590,241,2.09148,16,-2.6391
ENSG00000113068,PFDN1,52,-0.2049,92,1.02618,42,-0.4901,36,-0.7968
ENSG00000131503,ANKHD1,101,-0.8641,131,-0.2955,50,-1.7351,306,1.56982
ENSG00000213523,SRA1,20,-0.4478,33,0.62325,58,1.54691,6,-2.3655
ENSG00000113108,APBB3,23,0.84736,24,0.72610,4,-1.9500,6,-1.7562
ENSG00000176087,SLC35A4,18,0.18319,18,0.11180,9,-0.9131,17,0.07202
ENSG00000131495,NDUFA2,86,-0.4184,141,0.60761,162,0.73971,67,-0.7995
ENSG00000113141,IK,108,-0.6302,165,0.25332,136,-0.0995,184,0.48863
ENSG00000170445,HARS,71,0.52974,82,0.73168,8,-2.9578,37,-0.7914
ENSG00000146007,ZMAT2,166,-0.2091,266,0.78947,169,-0.1224,129,-0.6344
ENSG00000178913,TAF7,74,-1.0685,174,0.67698,256,1.27040,87,-0.6660
ENSG00000131504,DIAPH1,42,0.52835,44,0.52366,27,-0.3633,15,-1.3995
ENSG00000171720,HDAC3,13,-0.3191,33,1.73999,0,-5.8355,9,-0.9643
ENSG00000164620,RELL2,31,0.88495,41,1.34732,0,-6.3519,1,-4.5828
ENSG00000081791,DELE1,27,0.06925,42,0.97983,0,-6.1035,22,-0.2837
ENSG00000013561,RNF14,34,0.34402,36,0.39840,6,-2.4006,28,-0.1091
ENSG00000113552,GNPDA1,29,0.95764,22,0.16245,20,0.01423,5,-2.2842
ENSG00000131507,NDFIP1,274,0.10581,443,1.13450,203,-0.4159,92,-1.7818
ENSG00000113578,FGF1,87,-1.6186,30,-3.0632,231,0.24258,523,2.50105
ENSG00000145819,ARHGAP26,135,0.17440,226,1.29358,100,-0.3694,23,-2.7562
ENSG00000113580,NR3C1,77,-0.3255,134,0.83489,53,-0.8229,82,-0.1693
ENSG00000145817,YIPF5,33,-0.2531,36,-0.0091,41,0.20008,40,0.18904
ENSG00000183775,KCTD16,104,-0.2806,282,2.16465,36,-1.8487,15,-3.3293
ENSG00000133706,LARS,91,-0.7682,164,0.43704,137,0.06730,157,0.35123
ENSG00000091009,RBM27,67,-0.4492,108,0.53575,23,-1.9725,111,0.58788
ENSG00000113649,TCERG1,106,-0.9038,223,0.62279,129,-0.3877,210,0.49459
ENSG00000156475,PPP2R2B,89,-0.4981,165,0.80528,104,-0.1135,97,-0.2653
ENSG00000113657,DPYSL3,67,-0.6379,53,-0.9732,274,2.07239,73,-0.4036
ENSG00000176049,JAKMIP2,78,-0.7646,127,0.25326,155,0.54971,126,0.23476
ENSG00000247199,AC011346.1,7,-1.2618,10,-0.6998,0,-5.7278,37,2.33374
ENSG00000145868,FBXO38,14,-0.8312,36,1.21208,23,0.18799,14,-0.6811
ENSG00000173210,ABLIM3,40,0.72699,39,0.52042,7,-2.1642,18,-0.9474
ENSG00000145882,PCYOX1L,13,-0.4167,23,0.81954,29,1.10178,5,-1.8458
ENSG00000113712,CSNK1A1,124,-0.5030,161,0.04979,276,0.98263,142,-0.1919
ENSG00000183111,ARHGEF37,13,-1.8163,11,-1.9267,33,-0.1149,93,2.52445
ENSG00000113716,HMGXB3,19,0.05612,21,0.22387,27,0.59941,12,-0.8321
ENSG00000113721,PDGFRB,43,0.22433,71,1.32631,12,-1.8094,14,-1.6931
ENSG00000011083,SLC6A7,60,2.25958,27,-0.1736,0,-6.7815,3,-3.4916
ENSG00000070808,CAMK2A,461,1.20767,442,0.82413,64,-2.3665,25,-3.9535
ENSG00000070814,TCOF1,40,-0.0999,38,-0.1536,30,-0.4962,53,0.48790
ENSG00000019582,CD74,18,0.26262,16,0.05137,13,-0.2562,14,-0.2587
ENSG00000164587,RPS14,522,-0.0684,564,0.09121,547,0.02731,531,-0.0237
ENSG00000070614,NDST1,26,-0.4032,14,-1.4235,59,1.08335,44,0.66006
ENSG00000171992,SYNPO,226,1.78822,137,0.16593,9,-3.9798,22,-2.8451
ENSG00000086589,RBM22,41,-0.3664,52,0.13251,69,0.59471,46,-0.0991
ENSG00000132912,DCTN4,38,-0.6538,57,0.16524,102,1.16929,44,-0.3380
ENSG00000211445,GPX3,76,2.48280,28,-0.5035,0,-7.0614,5,-3.0671
ENSG00000145901,TNIP1,24,-0.4578,40,0.63807,25,-0.2403,29,-0.0269
ENSG00000197043,ANXA6,133,0.50170,161,0.82634,96,-0.1943,25,-2.4314
ENSG00000196743,GM2A,18,-1.7655,36,-0.3800,103,1.48839,64,0.75463
ENSG00000113140,SPARC,139,-1.4317,149,-1.1594,842,2.01254,371,0.51442
ENSG00000177556,ATOX1,42,-0.6046,49,-0.2538,73,0.45118,75,0.59693
ENSG00000145907,G3BP1,30,-1.0121,70,0.75584,74,0.70650,43,-0.2282
ENSG00000155511,GRIA1,73,-0.3111,194,2.03146,35,-1.3826,15,-2.8113
ENSG00000164574,GALNT10,11,-1.5528,13,-1.2044,64,1.66811,40,0.94935
ENSG00000164576,SAP30L,21,-0.2298,29,0.42039,12,-1.0009,27,0.26808
ENSG00000155506,LARP1,178,-0.3705,319,0.87234,210,-0.0016,151,-0.6107
ENSG00000170271,FAXDC2,28,-1.3679,37,-0.7600,98,0.93865,99,1.18985
ENSG00000155508,CNOT8,30,0.36686,31,0.41405,0,-6.5344,26,0.03592
ENSG00000082516,GEMIN5,9,-0.7294,18,0.57126,0,-5.6203,21,1.00092
ENSG00000082515,MRPL22,14,-0.1160,26,1.14219,0,-5.7704,13,-0.2648
ENSG00000170624,SGCD,15,-1.5434,42,0.38008,115,2.29010,16,-1.3530
ENSG00000055163,CYFIP2,218,0.38003,325,1.20976,87,-1.1976,50,-2.2018
ENSG00000155858,LSM11,24,0.58709,35,1.40485,0,-6.1060,4,-2.5165
ENSG00000113282,CLINT1,37,-0.4624,64,0.65548,61,0.46407,35,-0.5282
ENSG00000145860,RNF145,72,0.12733,117,1.16622,20,-1.8580,37,-1.0551
ENSG00000164332,UBLCP1,40,-0.5691,76,0.77550,80,0.73160,33,-0.8397
ENSG00000170214,ADRA1B,12,-0.0830,27,1.85202,7,-0.8479,0,-4.1277
ENSG00000113312,TTC1,94,-0.5402,168,0.68027,113,-0.1035,117,-0.0591
ENSG00000170234,PWWP2A,27,-1.6683,46,-0.5918,48,-0.4669,145,1.97059
ENSG00000170231,FABP6,22,1.23044,16,0.20129,0,-5.7075,7,-1.0883
ENSG00000164609,SLU7,138,-0.2738,234,0.83704,111,-0.5538,129,-0.3578
ENSG00000145864,GABRB2,287,-0.2127,773,2.24622,67,-2.3732,24,-4.0732
ENSG00000022355,GABRA1,247,0.41520,441,1.74488,10,-4.4629,17,-3.9296
ENSG00000113327,GABRG2,115,0.46681,200,1.73683,5,-4.3584,5,-4.6099
ENSG00000113328,CCNG1,14,-0.1646,24,0.90926,4,-2.1124,14,-0.1230
ENSG00000170584,NUDCD2,15,-1.4271,47,0.82384,38,0.34397,37,0.31416
ENSG00000038274,MAT2B,30,-0.0456,30,-0.0574,76,1.60856,10,-1.8184
ENSG00000145934,TENM2,66,0.01480,135,1.66353,49,-0.4730,4,-4.3888
ENSG00000113645,WWC1,45,-0.6529,53,-0.2645,216,2.45485,16,-2.2061
ENSG00000113643,RARS,35,-0.1581,52,0.64805,40,0.07617,26,-0.6390
ENSG00000188573,FBLL1,51,0.75826,66,1.20680,12,-1.7092,3,-4.0589
ENSG00000120137,PANK3,52,-0.2852,73,0.39801,84,0.58666,45,-0.5234
ENSG00000184347,SLIT3,14,-0.7766,54,2.59405,0,-6.2044,5,-2.1331
ENSG00000040275,SPDL1,13,-1.9726,26,-0.6645,42,0.19825,83,1.89091
ENSG00000204767,INSYN2B,3,-2.7139,5,-1.9279,15,-0.1075,48,2.93751
ENSG00000181163,NPM1,135,-0.8109,257,0.51044,217,0.14252,229,0.27202
ENSG00000072803,FBXW11,66,-0.5040,124,0.81741,37,-1.2695,92,0.19877
ENSG00000168246,UBTD2,11,-0.6383,17,0.26723,26,0.95806,13,-0.2559
ENSG00000214357,NEURL1B,20,1.38523,11,-0.1984,0,-5.4728,7,-0.7943
ENSG00000120129,DUSP1,59,-0.2686,103,0.89878,15,-2.2354,68,0.03676
ENSG00000113719,ERGIC1,34,0.21563,39,0.45210,15,-1.0921,26,-0.2972
ENSG00000037241,RPL26L1,12,-0.5934,31,1.41548,11,-0.6239,10,-0.8075
ENSG00000113732,ATP6V0E1,21,-1.1285,38,0.07525,88,1.59632,32,-0.2150
ENSG00000164463,CREBRF,88,-0.5117,130,0.29885,105,-0.0975,132,0.32953
ENSG00000145919,BOD1,23,0.07740,29,0.57198,1,-3.7986,24,0.15619
ENSG00000113742,CPEB4,144,-0.4108,179,0.06259,199,0.23132,199,0.27350
ENSG00000170091,NSG2,145,0.41708,226,1.36658,39,-1.7507,25,-2.5959
ENSG00000164466,SFXN1,62,0.22856,82,0.80319,23,-1.3758,37,-0.7306
ENSG00000113749,HRH2,36,1.35780,33,0.86686,0,-6.2530,1,-4.5418
ENSG00000145920,CPLX2,455,1.45647,353,0.51230,68,-2.1483,26,-3.7372
ENSG00000122203,KIAA1191,62,-0.1569,99,0.84426,78,0.26819,34,-1.1710
ENSG00000175414,ARL10,29,-0.3148,38,0.24825,50,0.65922,28,-0.3535
ENSG00000146066,HIGD2A,46,-0.2364,76,0.84920,71,0.56514,23,-1.3894
ENSG00000175416,CLTB,133,0.37249,151,0.55777,88,-0.4293,63,-1.0610
ENSG00000113194,FAF2,36,-0.5538,54,0.27894,60,0.41786,49,0.08814
ENSG00000146083,RNF44,49,0.32266,68,0.96063,17,-1.4303,22,-1.1897
ENSG00000169258,GPRIN1,22,0.63397,29,1.14183,12,-0.5839,0,-5.5597
ENSG00000074317,SNCB,399,1.30535,348,0.67180,50,-2.4733,30,-3.3889
ENSG00000048140,TSPAN17,17,0.08979,36,1.88401,0,-5.8811,3,-2.4835
ENSG00000113763,UNC5A,35,0.54105,50,1.20788,20,-0.5819,1,-4.8092
ENSG00000087206,UIMC1,13,-1.4837,32,0.18072,31,0.10339,48,1.09616
ENSG00000113761,ZNF346,16,0.23346,16,0.18391,9,-0.7570,13,-0.1276
ENSG00000165671,NSD1,48,-1.1709,81,-0.1292,151,0.95796,117,0.62017
ENSG00000169230,PRELID1,43,-0.3231,57,0.25457,118,1.54035,19,-1.6207
ENSG00000169223,LMAN2,24,-0.3888,37,0.50358,54,1.11042,14,-1.1689
ENSG00000198055,GRK6,13,-0.0692,12,-0.2285,28,1.24402,9,-0.7874
ENSG00000131188,PRR7,20,0.16056,23,0.36200,35,1.05480,5,-2.1512
ENSG00000113758,DBN1,48,0.43063,56,0.63613,47,0.25065,10,-2.2297
ENSG00000196923,PDLIM7,17,0.46829,16,0.25978,25,0.99717,2,-3.0270
ENSG00000183258,DDX41,42,0.68716,44,0.67687,0,-6.8551,20,-0.8099
ENSG00000146067,FAM193B,23,-0.0599,30,0.45521,3,-2.7792,29,0.36702
ENSG00000184840,TMED9,37,0.09777,43,0.38857,43,0.34338,21,-0.8978
ENSG00000170074,FAM153A,17,0.02344,40,2.16814,0,-5.9366,1,-4.0933
ENSG00000204677,FAM153CP,71,-0.0912,164,1.91058,0,-8.0590,24,-1.8811
ENSG00000145916,RMND5B,19,0.11264,22,0.35900,26,0.53342,10,-1.0860
ENSG00000145912,NHP2,71,-0.0066,94,0.54149,76,0.08977,48,-0.7288
ENSG00000197451,HNRNPAB,37,-0.1475,43,0.14143,42,0.08293,40,-0.0124
ENSG00000113240,CLK4,21,-0.4462,39,0.82435,1,-4.3367,34,0.47142
ENSG00000176783,RUFY1,34,-0.3105,29,-0.5578,43,0.15020,55,0.70755
ENSG00000169045,HNRNPH1,60,-0.6080,111,0.68304,49,-0.7642,93,0.30266
ENSG00000127022,CANX,393,-0.6497,484,-0.1849,922,0.94636,599,0.22784
ENSG00000161013,MGAT4B,24,0.31684,23,0.19827,31,0.65846,9,-1.4071
ENSG00000161011,SQSTM1,99,-0.3089,148,0.52830,112,-0.0261,103,-0.1910
ENSG00000161010,MRNIP,14,-0.0127,17,0.31361,7,-1.0141,15,0.13602
ENSG00000197226,TBC1D9B,48,-0.2238,75,0.73056,10,-2.5505,59,0.22726
ENSG00000113269,RNF130,52,-0.8631,66,-0.3410,153,1.14128,97,0.39009
ENSG00000050748,MAPK9,103,0.15095,184,1.44860,10,-3.3321,42,-1.4342
ENSG00000113300,CNOT6,21,0.27947,16,-0.2541,19,-0.0160,18,-0.1067
ENSG00000131446,MGAT1,40,0.81208,29,0.02149,0,-6.7326,27,-0.1352
ENSG00000278970,HEIH,17,0.13080,16,0.00571,0,-5.8897,23,0.69425
ENSG00000196670,ZFP62,12,-0.3538,7,-1.0732,31,1.37910,15,0.17080
ENSG00000165810,BTNL9,24,1.96521,7,-0.9461,0,-5.5425,7,-0.9333
ENSG00000146063,TRIM41,37,0.07731,19,-1.1553,0,-7.0417,70,1.47586
ENSG00000204628,RACK1,164,-0.5068,213,0.05449,232,0.18405,254,0.40574
ENSG00000183718,TRIM52,11,-1.0864,20,0.11581,33,0.92869,23,0.36636
ENSG00000112679,DUSP22,17,-0.7592,43,1.25128,7,-1.7971,25,0.04864
ENSG00000112685,EXOC2,18,0.83613,16,0.30929,1,-3.5306,9,-0.6192
ENSG00000124535,WRNIP1,35,0.75483,34,0.53300,0,-6.5597,17,-0.7024
ENSG00000124570,SERPINB6,38,-0.9342,68,0.26181,104,0.95710,62,0.06375
ENSG00000124588,NQO2,43,0.61899,55,1.05215,0,-6.9266,14,-1.4232
ENSG00000137274,BPHL,15,0.08070,13,-0.1297,15,0.12238,14,-0.0488
ENSG00000137267,TUBB2A,260,0.34722,437,1.48948,89,-1.4645,31,-3.2237
ENSG00000137285,TUBB2B,153,-0.0961,206,0.51203,280,0.97099,63,-1.5925
ENSG00000137266,SLC22A23,22,-0.4361,32,0.30159,9,-1.7192,40,0.75487
ENSG00000112739,PRPF4B,99,-1.4220,212,0.07503,190,-0.1152,360,1.24086
ENSG00000198721,ECI2,18,-1.0265,40,0.61660,62,1.27800,21,-0.6326
ENSG00000153046,CDYL,68,0.47264,48,-0.2900,35,-0.7481,56,0.02347
ENSG00000214113,LYRM4,20,0.06233,37,1.39530,0,-5.8718,11,-0.9725
ENSG00000124785,NRN1,172,0.42174,285,1.52616,45,-1.8178,14,-3.6623
ENSG00000124783,SSR1,70,-0.7456,95,-0.1016,192,1.14438,103,0.07181
ENSG00000124784,RIOK1,18,-0.7825,32,0.42173,24,-0.1560,34,0.49139
ENSG00000168566,SNRNP48,15,-1.0488,23,-0.2174,53,1.24825,31,0.35570
ENSG00000239264,TXNDC5,11,-1.1099,31,0.97484,32,0.81036,14,-0.5416
ENSG00000124802,EEF1E1,14,0.16485,19,0.76869,7,-0.9320,8,-0.7439
ENSG00000111845,PAK1IP1,23,-1.2582,53,0.40530,87,1.23009,42,-0.0605
ENSG00000111843,TMEM14C,37,-0.6097,68,0.64933,99,1.21596,25,-1.2186
ENSG00000137210,TMEM14B,29,-0.4679,52,0.73319,64,0.96540,18,-1.2516
ENSG00000197977,ELOVL2,20,-0.4351,54,1.77147,16,-0.7375,8,-1.9104
ENSG00000224531,SMIM13,69,0.20317,118,1.39994,9,-2.8685,26,-1.5174
ENSG00000111859,NEDD9,23,-0.0879,27,0.25050,34,0.63209,16,-0.6624
ENSG00000205269,TMEM170B,50,0.26963,42,-0.0909,64,0.61307,29,-0.7797
ENSG00000095951,HIVEP1,31,-0.1821,57,1.11040,27,-0.3814,18,-1.0731
ENSG00000112137,PHACTR1,184,0.53107,263,1.25474,48,-1.7650,31,-2.5958
ENSG00000145990,GFOD1,163,0.57267,215,1.08388,30,-2.2288,44,-1.8463
ENSG00000124523,SIRT5,17,-0.6521,27,0.30741,69,2.07103,5,-2.4752
ENSG00000225921,NOL7,66,-1.0151,141,0.55139,192,1.00228,95,-0.2375
ENSG00000010017,RANBP9,43,-0.0405,79,1.30492,34,-0.3955,14,-1.9003
ENSG00000050393,MCUR1,40,-0.0211,49,0.35754,55,0.50834,26,-0.8044
ENSG00000180537,RNF182,16,0.23600,25,1.12092,0,-5.7546,9,-0.7750
ENSG00000112149,CD83,25,0.84016,35,1.41225,0,-6.0650,0,-5.0607
ENSG00000008083,JARID2,36,0.00774,27,-0.5376,53,0.62617,37,0.04830
ENSG00000047579,DTNBP1,25,-0.4218,39,0.50463,55,0.99327,18,-0.9382
ENSG00000007944,MYLIP,6,-1.6880,17,0.17502,14,-0.2498,30,1.36722
ENSG00000124788,ATXN1,85,-0.0789,138,0.95510,28,-1.7848,72,-0.3670
ENSG00000112186,CAP2,160,0.17960,312,1.73849,61,-1.3878,10,-4.2639
ENSG00000137414,FAM8A1,25,-0.4121,45,0.80047,48,0.73868,16,-1.1648
ENSG00000124789,NUP153,10,-0.5608,22,1.09879,1,-3.5688,15,0.23972
ENSG00000137177,KIF13A,30,-1.1760,26,-1.2562,40,-0.4725,124,2.01738
ENSG00000137364,TPMT,40,1.34859,27,0.20740,0,-6.4787,11,-1.3440
ENSG00000165097,KDM1B,12,-1.1032,25,0.33380,58,1.81575,13,-0.9037
ENSG00000124795,DEK,177,-0.6459,192,-0.4099,241,0.01120,381,0.97847
ENSG00000172201,ID4,77,-1.9590,101,-1.3223,1217,4.04856,39,-2.7905
ENSG00000112242,E2F3,19,-0.4759,34,0.79256,45,1.13358,8,-1.6848
ENSG00000124766,SOX4,22,0.59230,6,-1.8106,0,-4.6833,31,1.19445
ENSG00000272168,CASC15,37,0.13197,58,1.07211,0,-6.9941,26,-0.5055
ENSG00000152954,NRSN1,150,1.09315,145,0.77099,19,-2.5360,20,-2.6041
ENSG00000124532,MRS2,15,0.29929,21,1.01333,0,-5.5847,9,-0.7018
ENSG00000112294,ALDH5A1,91,0.22232,92,0.20919,141,0.92104,32,-1.6307
ENSG00000137261,KIAA0319,23,-0.2432,45,1.14221,48,1.06227,1,-5.0486
ENSG00000111802,TDP2,41,-0.0188,74,1.25883,20,-1.1248,20,-1.2510
ENSG00000112304,ACOT13,24,-0.8682,55,0.81679,85,1.47669,14,-1.6140
ENSG00000112308,C6orf62,90,-0.8629,156,0.26624,325,1.56930,91,-0.7227
ENSG00000111913,RIPOR2,23,-0.5427,57,1.42676,38,0.41034,9,-2.0167
ENSG00000079691,CARMIL1,34,-0.4585,51,0.38733,117,1.90264,7,-2.8468
ENSG00000187837,HIST1H1C,4,-2.9842,10,-1.4193,68,2.01488,42,1.31106
ENSG00000197061,HIST1H4C,49,-0.3729,109,1.40239,33,-0.9085,33,-0.9837
ENSG00000180573,HIST1H2AC,7,-1.7389,8,-1.3636,39,1.28309,36,1.44049
ENSG00000168298,HIST1H1E,27,-1.3733,43,-0.4144,27,-1.0962,120,1.87017
ENSG00000112763,BTN2A1,14,-0.5158,33,1.35555,0,-6.0159,17,-0.0632
ENSG00000228223,HCG11,23,-0.0387,22,-0.0514,35,0.70349,18,-0.4224
ENSG00000182952,HMGN4,13,-0.2030,27,1.36814,12,-0.2883,5,-1.7505
ENSG00000181315,ZNF322,6,-2.1877,29,0.73166,39,1.15915,23,0.26122
ENSG00000269293,ZSCAN16-AS1,36,0.00035,43,0.37246,10,-1.8738,41,0.26495
ENSG00000204713,TRIM27,19,-0.3187,27,0.47120,28,0.42105,17,-0.4278
ENSG00000204681,GABBR1,194,0.34315,212,0.46017,196,0.24959,73,-1.4574
ENSG00000204655,MOG,7,-3.8870,7,-3.6881,40,-0.9929,262,4.31281
ENSG00000206503,HLA-A,130,-0.5830,229,0.59459,318,1.08480,100,-0.9557
ENSG00000204619,PPP1R11,27,-0.1853,42,0.76165,28,-0.0285,20,-0.6958
ENSG00000234127,TRIM26,13,-0.5623,11,-0.7288,34,1.16230,21,0.37184
ENSG00000231074,HCG18,78,-0.8215,144,0.43696,41,-1.6109,182,0.94526
ENSG00000241370,RPP21,20,0.38891,21,0.43033,0,-5.9583,17,-0.0171
ENSG00000204592,HLA-E,135,-0.5716,186,0.10425,253,0.61165,190,0.14587
ENSG00000204590,GNL1,110,0.48334,97,0.14256,33,-1.5741,82,-0.1658
ENSG00000204574,ABCF1,67,-0.7459,111,0.30211,59,-0.7621,140,0.80187
ENSG00000204569,PPP1R10,37,-0.6653,55,0.14274,105,1.24839,42,-0.3871
ENSG00000204568,MRPS18B,36,-0.3528,41,-0.0712,73,0.93165,38,-0.1963
ENSG00000137343,ATAT1,29,-0.0863,25,-0.3600,56,1.04154,25,-0.3658
ENSG00000204564,C6orf136,34,0.43351,47,1.07642,0,-6.6976,15,-1.0551
ENSG00000204560,DHX16,14,-0.2815,17,0.08287,18,0.16794,17,0.15219
ENSG00000137337,MDC1,11,-0.9347,19,0.12434,16,-0.2062,28,0.90569
ENSG00000196230,TUBB,180,0.15609,265,0.95802,155,-0.1395,61,-1.7270
ENSG00000137312,FLOT1,88,0.23276,117,0.78698,30,-1.5133,55,-0.6651
ENSG00000204580,DDR1,50,-1.8953,31,-2.4158,575,2.97820,148,0.17008
ENSG00000137411,VARS2,20,-0.1139,22,0.11758,35,0.88062,14,-0.7078
ENSG00000204525,HLA-C,30,-0.4422,49,0.52937,94,1.67114,8,-2.4862
ENSG00000234745,HLA-B,158,-0.2522,221,0.44410,209,0.27791,145,-0.3671
ENSG00000198563,DDX39B,56,-0.7613,80,-0.0005,172,1.34757,71,-0.2240
ENSG00000213760,ATP6V1G2,79,0.32864,117,1.14921,28,-1.3943,25,-1.6891
ENSG00000204469,PRRC2A,88,0.45201,81,0.20546,72,-0.0192,43,-0.9399
ENSG00000204463,BAG6,59,0.54570,41,-0.2645,50,0.09958,35,-0.5722
ENSG00000204438,GPANK1,15,-0.6259,10,-1.2461,59,1.99303,19,-0.1232
ENSG00000204435,CSNK2B,57,-0.3210,71,0.15813,113,0.93921,49,-0.5124
ENSG00000204427,ABHD16A,28,0.29701,30,0.39552,37,0.68532,8,-1.8614
ENSG00000213722,DDAH2,24,-0.7337,19,-1.0540,120,2.44582,21,-0.8197
ENSG00000204394,VARS,22,0.23003,24,0.36064,13,-0.6241,16,-0.3934
ENSG00000204392,LSM2,12,-0.8171,16,-0.1907,10,-0.9081,33,1.29074
