Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000188573,FBLL1,17,-1.8717,126,1.33042,65,0.27005,84,0.62480,50,-0.2362,29,-1.0568,22,-1.4389
ENSG00000120137,PANK3,51,-0.5340,75,0.06770,97,0.65434,61,-0.2609,68,-0.1124,51,-0.5276,56,-0.4058
ENSG00000184347,SLIT3,10,-1.1180,20,-0.0880,31,0.84908,12,-0.9269,13,-0.8364,7,-1.6748,45,1.25275
ENSG00000181163,NPM1,181,-0.1063,88,-1.2118,177,-0.1762,174,-0.1704,285,0.74031,214,0.16411,175,-0.1590
ENSG00000072803,FBXW11,130,-0.1791,121,-0.2880,196,0.65177,158,0.13068,118,-0.3752,141,-0.0505,84,-0.8544
ENSG00000168246,UBTD2,36,0.83065,14,-0.5971,29,0.69353,7,-1.5925,21,-0.0506,11,-0.9726,16,-0.4829
ENSG00000214357,NEURL1B,14,-0.5887,38,1.03226,14,-0.7418,22,0.09572,30,0.73603,5,-2.1421,24,0.25927
ENSG00000120129,DUSP1,24,-2.6397,136,-0.0525,131,-0.1337,119,-0.2587,113,-0.3771,218,0.72356,286,1.20037
ENSG00000113719,ERGIC1,26,-0.4343,43,0.36900,34,-0.0458,22,-0.7120,40,0.25872,45,0.42635,28,-0.3245
ENSG00000037241,RPL26L1,24,-0.7796,13,-1.7068,48,0.41950,70,0.94072,48,0.36544,41,0.07992,6,-2.6452
ENSG00000113732,ATP6V0E1,38,-0.1142,24,-0.8251,24,-1.0072,33,-0.3189,45,0.19175,77,1.06447,74,0.97922
ENSG00000164463,CREBRF,103,0.45989,88,0.20206,77,-0.0212,52,-0.6169,62,-0.3898,50,-0.6974,129,0.83351
ENSG00000145919,BOD1,27,-0.8644,45,-0.1183,54,0.22085,56,0.24849,57,0.31501,32,-0.6200,46,-0.0773
ENSG00000113742,CPEB4,188,0.27602,219,0.52171,142,-0.2247,121,-0.4238,154,-0.0514,114,-0.5172,211,0.46054
ENSG00000170091,NSG2,89,-2.1671,338,-0.1543,505,0.67752,490,0.44744,462,0.40163,213,-0.8732,154,-1.3645
ENSG00000184845,DRD1,3,-2.4939,14,-0.1949,21,0.64445,11,-0.5995,20,0.37627,15,-0.1331,14,-0.2454
ENSG00000164466,SFXN1,54,-0.5745,74,-0.0689,101,0.58428,60,-0.4124,73,-0.1047,61,-0.3705,76,-0.0199
ENSG00000113749,HRH2,8,-1.8902,29,-0.0095,32,0.20934,23,-0.3829,49,0.96947,10,-1.5495,28,-0.0581
ENSG00000145920,CPLX2,85,-2.1994,692,1.09835,286,-0.4549,272,-0.4417,344,-0.0801,417,0.23626,588,0.81379
ENSG00000051596,THOC3,2,-3.5181,17,-0.2549,27,0.58579,8,-1.4327,32,0.85699,17,-0.2621,16,-0.3980
ENSG00000122203,KIAA1191,58,-1.2308,99,-0.4273,161,0.47760,123,-0.0815,158,0.37188,111,-0.2367,102,-0.3709
ENSG00000175414,ARL10,34,-0.1635,52,0.51393,53,0.73588,19,-1.0510,26,-0.6484,24,-0.7327,40,0.08172
ENSG00000146066,HIGD2A,40,-0.9111,46,-0.7142,66,-0.1799,76,0.07920,101,0.61012,83,0.21229,81,0.16856
ENSG00000175416,CLTB,83,-1.2444,178,-0.0641,214,0.31130,203,0.14766,253,0.59038,135,-0.4978,103,-0.9065
ENSG00000113194,FAF2,62,0.33162,52,0.03274,55,0.18762,31,-0.7725,51,0.00270,31,-0.7354,63,0.34049
ENSG00000146083,RNF44,32,-1.3487,99,0.40019,88,0.28522,113,0.62730,71,-0.1536,68,-0.2034,53,-0.5788
ENSG00000169258,GPRIN1,6,-2.3968,17,-0.8551,29,-0.0581,24,-0.3358,63,1.49352,22,-0.5049,19,-0.7194
ENSG00000074317,SNCB,82,-2.6296,865,1.02124,608,0.56389,458,-0.0402,487,0.06564,213,-1.2230,283,-0.7951
ENSG00000048140,TSPAN17,5,-2.7189,27,-0.3272,46,0.69264,57,0.86653,39,0.25216,23,-0.5794,8,-2.0732
ENSG00000113763,UNC5A,7,-2.5027,41,0.08269,43,0.21684,23,-0.7803,72,1.23342,13,-1.5811,29,-0.4288
ENSG00000113761,ZNF346,14,-0.3167,14,-0.2981,22,0.47521,11,-0.7010,15,-0.2625,16,-0.1704,24,0.49743
ENSG00000165671,NSD1,90,1.31946,43,0.04993,31,-0.5369,11,-1.9892,28,-0.6575,40,-0.0579,80,1.08960
ENSG00000169228,RAB24,8,-1.0938,14,-0.2999,18,0.15771,20,0.30438,17,0.05379,21,0.36253,15,-0.1226
ENSG00000169230,PRELID1,41,-0.9180,58,-0.3888,78,0.11277,98,0.46547,97,0.51943,61,-0.3011,51,-0.5611
ENSG00000169223,LMAN2,30,-0.4466,44,0.16050,49,0.44360,36,-0.1553,43,0.13675,35,-0.1951,20,-1.0439
ENSG00000169220,RGS14,4,-2.7127,16,-0.9046,29,0.01245,26,-0.1532,62,1.62070,19,-0.6361,9,-1.6905
ENSG00000198055,GRK6,15,-0.3234,21,0.24624,22,0.42810,18,0.01942,20,0.19612,14,-0.4126,6,-1.5995
ENSG00000131188,PRR7,12,-1.2440,27,-0.0773,29,0.04466,40,0.57015,42,0.76551,8,-1.9352,24,-0.2528
ENSG00000113758,DBN1,27,-1.2829,60,-0.0767,78,0.46125,47,-0.4770,68,0.13533,48,-0.4473,79,0.36566
ENSG00000196923,PDLIM7,16,-0.6284,41,0.82938,31,0.49327,31,0.37436,13,-1.0739,14,-0.8357,25,0.01810
ENSG00000183258,DDX41,29,-0.9123,69,0.41736,63,0.37423,54,0.02175,43,-0.3674,64,0.29398,39,-0.4684
ENSG00000146067,FAM193B,44,0.47414,57,0.90814,39,0.36992,15,-1.1601,24,-0.5395,10,-1.7922,37,0.18467
ENSG00000184840,TMED9,25,-0.9054,51,0.17461,62,0.67263,29,-0.6940,33,-0.5856,56,0.31399,45,-0.0279
ENSG00000027847,B4GALT7,9,-1.3848,27,0.24028,35,0.87523,27,0.21779,15,-0.7203,22,-0.0748,14,-0.7635
ENSG00000170074,FAM153A,2,-3.1616,8,-1.5909,36,0.92635,1,-3.8272,34,0.66167,9,-1.3816,41,0.89476
ENSG00000204677,FAM153CP,35,-0.9374,61,-0.0512,91,0.81129,30,-1.1563,48,-0.4995,28,-1.2697,113,0.95552
ENSG00000145916,RMND5B,22,-0.2049,40,0.76951,22,-0.2398,24,-0.0495,32,0.45774,25,0.00608,8,-1.6752
ENSG00000145912,NHP2,74,-1.0309,83,-0.8596,165,0.27917,136,-0.1038,231,0.90191,114,-0.3799,83,-0.8564
ENSG00000197451,HNRNPAB,41,-0.4079,49,-0.1017,64,0.43100,56,0.10223,39,-0.5133,59,0.18165,50,-0.0791
ENSG00000113240,CLK4,61,0.59413,22,-0.9790,48,0.25205,33,-0.3850,42,-0.0129,46,0.14165,33,-0.3750
ENSG00000176783,RUFY1,48,1.11104,21,-0.2430,20,-0.4367,20,-0.3287,21,-0.2592,15,-0.7603,41,0.82551
ENSG00000169045,HNRNPH1,161,0.32199,110,-0.2927,143,0.15701,133,0.00464,120,-0.1783,116,-0.2079,136,0.04035
ENSG00000127022,CANX,756,0.87263,510,0.21414,372,-0.3628,383,-0.2447,303,-0.6705,428,-0.0669,668,0.66100
ENSG00000161013,MGAT4B,13,-1.0496,32,0.32026,27,0.00607,27,0.01389,41,0.83073,29,0.16920,1,-4.0588
ENSG00000161011,SQSTM1,150,-0.3355,126,-0.6028,230,0.47218,226,0.32324,154,-0.3244,209,0.19444,142,-0.4180
ENSG00000161010,MRNIP,8,-1.1563,8,-1.1280,22,0.45628,4,-2.2365,31,1.08016,21,0.22128,9,-1.0671
ENSG00000197226,TBC1D9B,74,0.34788,36,-0.7727,56,-0.1369,80,0.46672,59,-0.0164,88,0.62998,34,-0.8896
ENSG00000113269,RNF130,201,1.17774,81,-0.3312,100,-0.0007,77,-0.4201,95,-0.0974,91,-0.1523,61,-0.7711
ENSG00000050748,MAPK9,73,-1.2797,172,0.04305,238,0.80092,245,0.63057,160,-0.0777,88,-0.9989,58,-1.6115
ENSG00000113300,CNOT6,27,0.40720,17,-0.3163,21,0.01863,21,-0.0227,16,-0.4695,21,0.00796,29,0.48903
ENSG00000131446,MGAT1,23,-0.4105,42,0.56840,28,-0.1431,23,-0.3642,30,0.04153,35,0.24903,30,0.01701
ENSG00000278970,HEIH,26,-0.1406,26,-0.0961,27,-0.0571,16,-0.8366,45,0.92163,18,-0.7034,22,-0.3791
ENSG00000250222,AC008443.5,16,-0.4785,3,-2.9854,16,-0.6511,27,0.34235,25,0.22080,43,1.08988,35,0.75122
ENSG00000146063,TRIM41,81,1.11603,72,0.89739,34,-0.4024,29,-0.5870,41,-0.0284,24,-0.8235,27,-0.6820
ENSG00000204628,RACK1,269,0.07090,188,-0.4931,221,-0.3090,321,0.35572,292,0.22924,299,0.24234,252,-0.0320
ENSG00000183718,TRIM52,30,0.47752,30,0.48326,19,-0.2619,23,0.05171,18,-0.3693,8,-1.4816,37,0.82627
ENSG00000112679,DUSP22,29,-0.1549,29,-0.1754,35,0.19601,42,0.45933,36,0.20722,22,-0.5907,21,-0.6719
ENSG00000112685,EXOC2,23,-0.2715,23,-0.2919,33,0.41868,30,0.16739,29,0.10089,31,0.19815,9,-1.7093
ENSG00000124535,WRNIP1,32,-0.8364,51,-0.0995,72,0.60679,28,-1.0036,72,0.51657,37,-0.5932,37,-0.6064
ENSG00000124570,SERPINB6,82,0.84474,39,-0.3665,31,-0.8693,48,-0.0423,30,-0.8022,101,1.21840,67,0.50337
ENSG00000124588,NQO2,21,-1.2354,52,0.19732,65,0.74489,36,-0.3868,43,-0.1101,22,-1.1514,51,0.15227
ENSG00000137274,BPHL,16,-0.7219,12,-1.1685,35,0.67822,13,-1.0827,32,0.38600,27,0.05394,21,-0.2868
ENSG00000137267,TUBB2A,140,-2.3838,804,0.29055,1135,1.26184,624,-0.1178,476,-0.5987,526,-0.3865,267,-1.4239
ENSG00000137285,TUBB2B,124,-1.7607,393,3.05427,237,-0.9526,825,1.25693,376,-0.0795,910,1.43940,213,-0.9538
ENSG00000180822,PSMG4,12,-1.0408,11,-1.1873,23,-0.0680,9,-1.4092,53,1.61503,18,-0.4340,15,-0.7437
ENSG00000137266,SLC22A23,51,0.55530,45,0.35232,46,0.55162,33,-0.1279,18,-1.1233,23,-0.6687,32,-0.1851
ENSG00000145945,FAM50B,4,-2.1416,12,-0.6542,28,0.83803,13,-0.5401,23,0.36797,19,0.02770,11,-0.8243
ENSG00000112739,PRPF4B,276,1.38779,62,-1.0455,74,-0.9472,58,-1.1502,88,-0.5626,95,-0.4020,334,1.74825
ENSG00000198721,ECI2,43,0.08023,33,-0.3639,36,-0.2504,41,-0.0218,39,-0.0865,80,1.10907,28,-0.6068
ENSG00000153046,CDYL,67,1.13000,25,-0.4801,28,-0.3875,24,-0.5579,21,-0.7902,43,0.35179,56,0.81146
ENSG00000214113,LYRM4,8,-2.6872,48,-0.1162,57,0.23322,80,0.72437,55,0.13980,41,-0.3582,54,0.06665
ENSG00000124785,NRN1,31,-2.7470,183,-0.0702,257,0.65753,242,0.38546,247,0.47956,100,-0.9978,89,-1.1802
ENSG00000216863,LY86-AS1,6,-2.4325,22,-0.5735,38,0.36690,42,0.44820,47,0.75872,10,-1.7643,30,-0.1015
ENSG00000124783,SSR1,129,0.44253,106,0.11736,98,0.00354,99,0.01423,78,-0.4154,119,0.31217,79,-0.3389
ENSG00000124784,RIOK1,25,0.16638,31,0.47907,21,-0.1429,20,-0.2251,16,-0.6228,10,-1.2730,47,1.21447
ENSG00000168566,SNRNP48,48,1.48357,12,-0.8250,15,-0.5634,7,-1.4635,12,-0.8908,10,-1.0204,55,1.73244
ENSG00000239264,TXNDC5,25,-0.0668,12,-1.1341,32,0.45712,17,-0.6958,31,0.28275,13,-1.1120,37,0.54148
ENSG00000124802,EEF1E1,30,-0.5589,37,-0.2194,63,0.90566,47,0.16667,36,-0.2930,24,-0.8934,25,-0.7837
ENSG00000124786,SLC35B3,34,1.18126,9,-0.9366,25,0.93117,10,-0.7340,11,-0.7131,12,-0.5289,4,-1.9618
ENSG00000111845,PAK1IP1,51,0.88858,16,-0.9494,29,-0.0722,15,-1.0178,23,-0.4766,17,-0.8696,67,1.37530
ENSG00000111843,TMEM14C,38,-0.8607,30,-1.2210,72,0.15876,71,0.09663,82,0.36257,106,0.76148,44,-0.6693
ENSG00000137210,TMEM14B,33,-1.1490,47,-0.5959,74,0.13972,70,0.00193,99,0.66375,101,0.61212,23,-1.6544
ENSG00000197977,ELOVL2,14,-0.8778,17,-0.5898,7,-2.2795,29,0.22113,17,-0.7304,120,2.95176,22,-0.2537
ENSG00000224531,SMIM13,55,-1.1207,120,0.08637,162,0.80998,132,0.24119,116,0.04534,53,-1.1851,55,-1.1054
ENSG00000111859,NEDD9,10,-0.8144,38,1.28360,12,-0.6804,20,0.18641,10,-0.8942,18,0.00749,33,1.03446
ENSG00000205269,TMEM170B,29,-1.4022,60,-0.3129,80,0.18361,72,-0.0357,105,0.68568,59,-0.3368,62,-0.2634
ENSG00000095951,HIVEP1,12,-0.9850,13,-0.8062,26,0.26882,17,-0.4174,20,-0.2064,23,-0.0044,44,1.09638
ENSG00000112137,PHACTR1,64,-1.9000,359,0.79494,228,0.05852,377,0.87861,178,-0.3886,194,-0.2155,185,-0.2850
ENSG00000145979,TBC1D7,13,-0.5968,20,0.11512,31,1.18646,12,-0.7130,13,-0.5830,15,-0.3267,8,-1.3242
ENSG00000145990,GFOD1,40,-2.3922,269,0.53237,221,0.26797,188,-0.0559,232,0.32300,148,-0.4281,174,-0.1792
ENSG00000124523,SIRT5,18,-1.0050,36,0.04050,46,0.61011,29,-0.2635,42,0.33007,22,-0.7018,21,-0.7557
ENSG00000225921,NOL7,107,0.45617,33,-1.3597,64,-0.4616,72,-0.1985,83,0.04448,104,0.39841,136,0.86058
ENSG00000010017,RANBP9,31,-1.4334,59,-0.4844,113,0.77626,98,0.32345,88,0.17980,53,-0.6288,43,-0.9659
ENSG00000050393,MCUR1,35,-0.6202,43,-0.3181,53,0.04130,88,0.85182,47,-0.1875,52,-0.0136,52,-0.0239
ENSG00000180537,RNF182,15,-0.9840,37,0.37423,19,-0.7834,79,1.72421,11,-1.6212,61,1.22048,21,-0.5134
ENSG00000112149,CD83,4,-3.1860,76,1.15211,65,1.28117,41,0.12226,20,-1.0751,12,-1.7812,13,-1.6389
ENSG00000008083,JARID2,46,0.31719,63,0.85794,31,-0.3663,19,-1.0691,27,-0.5816,57,0.67170,44,0.26036
ENSG00000047579,DTNBP1,19,-1.3961,21,-1.2132,37,-0.4489,65,0.53763,79,1.01177,59,0.37130,35,-0.4520
ENSG00000007944,MYLIP,43,1.21819,18,-0.1580,20,-0.0542,9,-1.2844,16,-0.4189,18,-0.1587,25,0.29789
ENSG00000124788,ATXN1,85,-0.6276,161,0.37856,115,-0.1993,129,0.02105,139,0.16004,124,-0.0480,151,0.27050
ENSG00000112186,CAP2,51,-2.3834,281,0.20288,378,0.97529,212,-0.2498,287,0.26513,101,-1.3849,127,-1.0424
ENSG00000137414,FAM8A1,23,-1.2191,49,-0.0527,60,0.35890,68,0.48249,63,0.41134,43,-0.2509,17,-1.6712
ENSG00000124789,NUP153,21,-0.2149,15,-0.7128,33,0.65755,12,-1.0175,27,0.21118,19,-0.4042,22,-0.1355
ENSG00000137177,KIF13A,99,1.88076,20,-0.7823,15,-1.4896,33,-0.0341,36,0.10121,20,-0.7730,50,0.62327
ENSG00000137364,TPMT,20,-1.3589,47,-0.0581,49,0.01555,79,0.79553,70,0.69052,35,-0.5124,18,-1.4776
ENSG00000165097,KDM1B,20,-0.0609,24,0.19302,19,-0.1824,12,-0.8042,29,0.57406,17,-0.3202,22,0.06491
ENSG00000124795,DEK,295,1.39159,79,-0.7747,76,-1.0128,65,-1.0672,96,-0.5338,97,-0.4595,348,1.70381
ENSG00000172201,ID4,167,0.14681,82,-0.9613,66,-1.5212,105,-0.5823,60,-1.5298,509,2.16862,343,1.38291
ENSG00000112242,E2F3,8,-1.8483,15,-0.9265,35,0.46926,33,0.29332,42,0.78406,10,-1.4857,23,-0.2860
ENSG00000124766,SOX4,33,1.05572,25,0.60811,15,-0.3045,5,-1.9069,9,-1.0996,9,-0.9253,39,1.35568
ENSG00000272168,CASC15,23,-0.6774,33,-0.1671,50,0.70251,29,-0.3711,33,-0.1600,14,-1.4538,49,0.46774
ENSG00000152954,NRSN1,41,-1.6364,165,0.51424,149,0.46286,190,0.75400,98,-0.3641,93,-0.4047,71,-0.8176
ENSG00000124532,MRS2,22,-0.4020,13,-1.2047,40,0.71535,16,-0.8452,27,-0.0934,46,0.76066,16,-0.8807
ENSG00000112294,ALDH5A1,90,-0.4886,161,0.43244,121,-0.0447,129,0.07237,116,-0.1135,136,0.16014,123,-0.0009
ENSG00000137261,KIAA0319,12,-1.8581,34,-0.2938,56,0.70436,51,0.37628,38,-0.1220,42,0.05880,24,-0.8153
ENSG00000111802,TDP2,45,-0.7971,62,-0.3003,84,0.24809,96,0.40947,93,0.41538,52,-0.5707,53,-0.5270
ENSG00000112304,ACOT13,26,-0.4219,11,-1.7098,36,0.11871,53,0.70543,39,0.21967,50,0.59491,17,-1.0648
ENSG00000112308,C6orf62,157,0.04097,123,-0.3365,140,-0.1754,100,-0.6675,160,0.08114,227,0.65211,181,0.27160
ENSG00000111913,RIPOR2,31,-0.9441,73,0.38453,70,0.43270,47,-0.3197,60,0.07019,41,-0.5242,52,-0.1522
ENSG00000079691,CARMIL1,14,-1.1339,20,-0.6258,26,-0.3111,18,-0.8173,20,-0.6627,85,1.78974,47,0.71946
ENSG00000197061,HIST1H4C,20,-1.3287,12,-2.0034,31,-0.8168,13,-1.9238,76,0.93212,80,0.86676,102,1.30246
ENSG00000180573,HIST1H2AC,74,2.08303,14,-0.7438,17,-0.5688,13,-0.8008,13,-0.9217,41,0.94162,9,-1.3735
ENSG00000112763,BTN2A1,20,-0.3951,11,-1.3345,30,0.32318,12,-1.1858,37,0.66439,8,-1.8229,44,0.88298
ENSG00000228223,HCG11,20,0.19717,22,0.32276,16,-0.1690,6,-1.6802,17,-0.0220,19,0.11282,27,0.67513
ENSG00000182952,HMGN4,18,-0.7993,18,-0.8375,37,0.43410,18,-0.7949,38,0.41513,25,-0.3194,37,0.33322
ENSG00000146109,ABT1,11,-0.5086,21,0.49598,21,0.64187,17,0.09162,13,-0.2507,13,-0.2464,4,-2.0450
ENSG00000181315,ZNF322,18,0.18925,12,-0.5227,20,0.41660,15,-0.1817,15,-0.0979,15,-0.1819,14,-0.2751
ENSG00000096654,ZNF184,3,-3.1374,7,-1.9126,28,0.28932,27,0.17401,51,1.50726,10,-1.3920,11,-1.1494
ENSG00000269293,ZSCAN16-AS1,53,-0.2663,49,-0.4038,40,-0.8717,103,0.80322,83,0.51660,100,0.75345,41,-0.6859
ENSG00000197062,ZSCAN26,19,-0.1028,9,-1.1733,22,0.11958,28,0.46440,23,0.22758,21,0.06795,16,-0.3950
ENSG00000204713,TRIM27,42,0.09728,33,-0.2827,45,0.31100,34,-0.2098,40,0.05957,38,-0.0310,27,-0.5500
ENSG00000204681,GABBR1,148,-1.0657,299,0.02280,336,0.27564,330,0.17949,295,-0.0026,369,0.36381,206,-0.5616
ENSG00000204655,MOG,204,4.72667,12,-1.1934,1,-4.3687,16,-0.8093,5,-2.5030,13,-1.0705,9,-1.6186
ENSG00000206503,HLA-A,86,-0.0386,54,-0.7677,47,-1.1636,50,-0.8879,45,-1.1293,285,2.08990,177,1.17182
ENSG00000204619,PPP1R11,16,-1.7547,31,-0.8245,67,0.52081,59,0.19682,61,0.27155,56,0.09559,41,-0.4051
ENSG00000234127,TRIM26,39,1.16559,28,0.63630,18,-0.1447,11,-0.8578,12,-0.8341,19,-0.0023,18,-0.1115
ENSG00000231074,HCG18,152,1.41761,71,0.11767,62,-0.1148,38,-0.8594,47,-0.5663,21,-1.7277,96,0.61430
ENSG00000241370,RPP21,22,-0.6330,32,-0.0989,35,0.09994,22,-0.6723,44,0.47823,33,-0.0215,34,0.03591
ENSG00000204592,HLA-E,143,0.97760,64,-0.3397,24,-2.0602,41,-1.0152,23,-2.0126,165,1.22343,264,2.14910
ENSG00000204590,GNL1,117,-0.1439,148,0.22472,143,0.23304,134,0.06594,133,0.06877,95,-0.4703,93,-0.5060
ENSG00000204574,ABCF1,129,0.80349,63,-0.3604,87,0.19851,68,-0.2434,50,-0.7916,45,-0.8949,127,0.77626
ENSG00000204569,PPP1R10,61,0.77893,26,-0.5903,32,-0.3218,72,1.06784,31,-0.3327,30,-0.3633,31,-0.3191
ENSG00000204568,MRPS18B,52,0.23741,24,-0.9584,42,-0.1217,51,0.22341,56,0.42411,51,0.20204,30,-0.6026
ENSG00000137343,ATAT1,61,0.23856,72,0.51058,65,0.48570,55,0.08313,39,-0.5052,34,-0.6480,26,-1.0443
ENSG00000204564,C6orf136,22,-1.3053,47,-0.1829,73,0.73373,49,-0.1126,57,0.15091,46,-0.2173,28,-0.9604
ENSG00000204560,DHX16,20,0.39675,15,-0.0203,20,0.53685,9,-0.7862,13,-0.3138,10,-0.6262,15,-0.0797
ENSG00000196230,TUBB,87,-1.9371,364,0.26687,440,0.80532,438,0.57598,230,-0.5134,244,-0.3671,170,-0.9270
ENSG00000137312,FLOT1,112,-0.5936,175,0.10304,209,0.53705,210,0.40598,154,-0.1105,90,-0.9350,115,-0.5594
ENSG00000204580,DDR1,239,1.84744,41,-1.0739,23,-2.1992,48,-0.8412,31,-1.6126,236,1.82652,135,0.80125
ENSG00000137411,VARS2,41,0.66617,47,0.92128,22,-0.3676,25,-0.1091,21,-0.4705,15,-0.9172,34,0.36407
ENSG00000204525,HLA-C,37,-0.0842,29,-0.4690,31,-0.4595,31,-0.3843,19,-1.1921,101,1.61516,64,0.80112
ENSG00000234745,HLA-B,67,-0.1104,50,-0.5524,34,-1.3685,52,-0.4851,41,-0.9338,152,1.27966,210,1.89348
ENSG00000198563,DDX39B,147,0.52006,101,-0.0910,123,0.30585,86,-0.3383,79,-0.5170,97,-0.1500,108,0.02013
ENSG00000213760,ATP6V1G2,70,-1.7530,112,-1.0621,285,0.55389,268,0.31136,319,0.69548,136,-0.7647,134,-0.7833
ENSG00000204469,PRRC2A,62,-0.8102,114,0.15161,105,0.03099,144,0.53294,99,-0.0897,104,0.00516,101,-0.0493
ENSG00000204463,BAG6,54,-0.8436,113,0.31551,107,0.29882,67,-0.5056,81,-0.2404,120,0.41396,92,-0.0190
ENSG00000204438,GPANK1,25,0.42768,14,-0.4857,24,0.53515,14,-0.4820,13,-0.6466,11,-0.8604,27,0.60185
ENSG00000204435,CSNK2B,131,-0.0269,121,-0.1462,136,0.04828,119,-0.1796,156,0.29938,123,-0.1239,114,-0.2359
ENSG00000204427,ABHD16A,24,-0.9039,60,0.52085,55,0.48005,33,-0.4394,47,0.11329,37,-0.2571,25,-0.8341
ENSG00000213722,DDAH2,28,0.35436,9,-1.3125,7,-2.0588,12,-0.9838,16,-0.6377,62,1.72017,65,1.80685
ENSG00000204394,VARS,11,-1.2309,34,0.41765,33,0.52994,43,0.82494,23,-0.1850,10,-1.4912,16,-0.7851
ENSG00000204392,LSM2,31,0.19998,24,-0.2256,28,0.02985,28,-0.0025,23,-0.3272,51,1.02136,12,-1.2161
ENSG00000204389,HSPA1A,167,-0.9334,257,-0.2638,311,0.04506,329,0.12583,377,0.39859,412,0.49623,189,-0.7436
ENSG00000204388,HSPA1B,59,-1.4290,201,0.48543,150,0.01195,197,0.45648,162,0.15804,155,0.06003,104,-0.5662
ENSG00000204387,SNHG32,109,1.32480,20,-1.3624,23,-1.3946,49,-0.0438,73,0.71189,67,0.48237,39,-0.3834
ENSG00000204386,NEU1,10,-1.7422,23,-0.4678,43,0.73335,30,-0.0359,25,-0.3757,24,-0.3878,43,0.54900
ENSG00000204371,EHMT2,91,0.40401,118,0.84769,59,-0.3728,40,-0.8800,60,-0.2925,90,0.37875,74,0.06039
ENSG00000204356,NELFE,77,0.21767,62,-0.1273,84,0.46685,87,0.40929,50,-0.5222,48,-0.5302,49,-0.4973
ENSG00000204351,SKIV2L,14,-0.5124,13,-0.6526,22,0.26817,19,-0.0657,23,0.33044,22,0.17138,15,-0.4556
ENSG00000204344,STK19,5,-1.5483,16,0.04561,22,0.74263,5,-1.7136,14,-0.1112,18,0.24247,16,0.09378
ENSG00000204314,PRRT1,29,-2.3675,152,0.12993,196,0.75203,124,-0.1931,162,0.26458,70,-1.0848,115,-0.3149
ENSG00000204310,AGPAT1,43,-1.2546,109,0.17809,128,0.61164,96,-0.0166,86,-0.2200,85,-0.2145,83,-0.2574
ENSG00000204308,RNF5,39,-0.1986,22,-1.0886,44,-0.0448,74,0.82178,44,-0.0400,52,0.24459,41,-0.1245
ENSG00000204256,BRD2,101,0.18090,112,0.35404,84,-0.1357,54,-0.7985,79,-0.2176,90,0.00892,131,0.61706
ENSG00000204231,RXRB,42,-0.5053,63,0.14416,68,0.33161,76,0.44267,45,-0.4418,52,-0.1575,52,-0.1599
ENSG00000112473,SLC39A7,41,0.59488,34,0.27109,21,-0.5678,26,-0.1625,25,-0.1937,35,0.32407,35,0.32263
ENSG00000204227,RING1,94,0.50337,79,0.21941,79,0.30563,31,-1.2371,55,-0.3980,52,-0.4286,84,0.32768
ENSG00000223501,VPS52,38,0.19061,21,-0.7549,41,0.40527,21,-0.7452,33,-0.0642,38,0.19873,32,-0.0754
ENSG00000231500,RPS18,835,0.43566,260,-1.3880,355,-1.0960,634,-0.0123,936,0.72824,1197,1.05232,525,-0.3100
ENSG00000227057,WDR46,11,-1.6281,42,0.44385,43,0.67622,17,-0.9024,30,-0.0860,20,-0.7006,37,0.25133
ENSG00000204220,PFDN6,24,-1.0377,24,-1.0825,57,0.35692,39,-0.3288,72,0.76872,53,0.15678,26,-0.9541
ENSG00000237441,RGL2,17,0.00703,16,-0.1418,16,-0.1181,15,-0.2374,14,-0.4023,38,1.29911,11,-0.6749
ENSG00000231925,TAPBP,73,-0.4163,168,0.93907,85,-0.2180,118,0.35206,83,-0.2344,117,0.33518,53,-0.9090
ENSG00000204209,DAXX,36,0.46430,21,-0.3328,23,-0.2997,25,-0.1256,28,0.10162,16,-0.8181,44,0.82571
ENSG00000112511,PHF1,22,-0.8008,48,0.42027,35,-0.1259,32,-0.2015,44,0.33060,49,0.46770,25,-0.6040
ENSG00000112514,CUTA,133,-0.5851,134,-0.5706,249,0.56770,172,-0.1766,202,0.08407,211,0.14912,124,-0.6934
ENSG00000197283,SYNGAP1,21,-1.7610,89,0.41047,93,0.68086,45,-0.6534,69,0.00071,47,-0.5927,67,-0.0379
ENSG00000137288,UQCC2,41,-0.6816,44,-0.5774,51,-0.4154,94,0.65244,95,0.77172,59,-0.1012,51,-0.3331
ENSG00000161904,LEMD2,29,0.63090,12,-0.7374,17,-0.2707,15,-0.3851,14,-0.5548,33,0.85652,27,0.51790
ENSG00000137309,HMGA1,18,-1.4164,67,0.63086,36,-0.4413,69,0.68111,63,0.62566,30,-0.6275,35,-0.4203
ENSG00000186577,SMIM29,45,-0.7818,97,0.41949,102,0.68696,85,0.21855,50,-0.6992,70,-0.1038,45,-0.7990
ENSG00000272325,NUDT3,345,-0.1799,503,0.42965,328,-0.3268,467,0.30581,372,-0.0677,328,-0.2612,494,0.39715
ENSG00000124614,RPS10,305,0.66437,110,-0.9472,136,-0.7672,266,0.43513,245,0.34626,356,0.93111,97,-1.1386
