Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000071794,HLTF,53,0.15428,4,-3.4454,62,0.40760,32,-0.6083,33,-0.5585,33,-0.5775,70,0.62100,116,1.49209,19,-1.3792,47,-0.0168,56,0.24429
ENSG00000114744,COMMD2,25,-0.0983,19,-0.5508,17,-0.6695,26,-0.0678,8,-1.7427,13,-1.1023,22,-0.3449,36,0.44783,74,1.70351,33,0.32258,24,-0.1810
ENSG00000082996,RNF13,81,0.68525,25,-1.1635,95,0.95525,20,-1.4868,38,-0.5063,22,-1.3513,36,-0.5926,52,-0.0470,51,-0.0568,70,0.43239,95,0.94408
ENSG00000070087,PFN2,96,-1.9477,434,0.36038,261,-0.4464,596,0.88892,255,-0.4779,221,-0.6980,220,-0.7040,247,-0.5308,338,-0.0401,605,0.91387,540,0.72158
ENSG00000196428,TSC22D2,26,-1.3999,48,-0.4578,42,-0.6803,79,0.31542,125,1.07923,33,-1.0263,56,-0.2296,70,0.12063,40,-0.7350,109,0.83830,86,0.44743
ENSG00000120742,SERP1,69,-0.9910,349,1.67486,200,0.68705,101,-0.4015,114,-0.2210,127,-0.0402,52,-1.4175,80,-0.7558,127,-0.0523,136,0.06562,84,-0.6812
ENSG00000144895,EIF2A,42,-0.1405,20,-1.2694,49,0.10064,44,-0.0759,49,0.08553,27,-0.8114,80,0.90719,61,0.43602,33,-0.5303,41,-0.1638,61,0.44576
ENSG00000198843,SELENOT,45,-1.5880,220,0.88187,136,0.08720,112,-0.2133,124,-0.0571,75,-0.8291,69,-0.9626,101,-0.3808,162,0.37400,190,0.63233,179,0.53741
ENSG00000181788,SIAH2,16,-0.7147,63,1.53605,39,0.68527,21,-0.2675,1,-4.0177,8,-1.6484,14,-0.9029,29,0.24034,7,-1.8767,39,0.72196,39,0.71473
ENSG00000144893,MED12L,40,0.24899,3,-3.6042,22,-0.7013,22,-0.6913,22,-0.6424,33,-0.0615,71,1.21132,55,0.76542,24,-0.5340,42,0.31738,42,0.34963
ENSG00000152601,MBNL1,81,-0.3953,126,0.30731,51,-1.0981,42,-1.3888,61,-0.8270,100,-0.0565,60,-0.8367,138,0.44811,126,0.31128,211,1.17651,148,0.56556
ENSG00000181467,RAP2B,13,-1.0397,51,1.15704,17,-0.5814,27,0.09655,1,-4.2136,14,-0.8679,11,-1.2096,26,0.01874,25,-0.0292,68,1.67118,25,-0.0071
ENSG00000114790,ARHGEF26,48,-0.1726,3,-4.2452,116,1.29135,5,-3.4635,253,2.91168,37,-0.5547,24,-1.2079,21,-1.3900,49,-0.1338,12,-2.1968,18,-1.6247
ENSG00000174953,DHX36,192,0.50422,89,-0.7062,162,0.23099,93,-0.6441,102,-0.4993,78,-0.9009,207,0.62884,241,0.88362,66,-1.1664,110,-0.3838,205,0.61026
ENSG00000169359,SLC33A1,3,-2.8117,11,-1.1748,55,1.29226,24,-0.0622,28,0.15658,17,-0.6259,18,-0.5298,48,1.06507,27,0.11163,35,0.53527,10,-1.4054
ENSG00000163655,GMPS,38,-0.7418,87,0.55991,67,0.13249,45,-0.4691,83,0.48729,21,-1.6061,86,0.54262,69,0.18614,43,-0.5683,50,-0.3277,87,0.55269
ENSG00000169282,KCNAB1,22,-1.1315,47,-0.0094,31,-0.6229,22,-1.1181,17,-1.5121,7,-2.8029,77,0.79448,87,1.02011,77,0.80549,31,-0.6237,97,1.20006
ENSG00000114850,SSR3,38,-0.8508,16,-2.1408,114,0.86569,50,-0.4595,92,0.50577,91,0.49403,73,0.13093,36,-0.9403,68,0.03172,81,0.31076,77,0.21910
ENSG00000163660,CCNL1,180,2.81669,12,-1.7534,21,-0.9776,17,-1.3020,6,-2.6450,32,-0.3359,24,-0.7737,65,0.81630,11,-1.8704,39,-0.0124,26,-0.6575
ENSG00000174891,RSRC1,148,0.61281,28,-1.9207,99,-0.0332,97,-0.0798,53,-1.0027,81,-0.3593,205,1.16216,152,0.64902,30,-1.8266,64,-0.7189,160,0.74100
ENSG00000168827,GFM1,21,-0.8975,3,-3.7369,64,0.87054,50,0.45555,41,0.14930,36,-0.0437,42,0.17949,48,0.38107,32,-0.2367,30,-0.3647,46,0.31936
ENSG00000180044,C3orf80,0,-7.1970,3,-3.6484,19,-0.9583,23,-0.6382,14,-1.3838,35,-0.0224,21,-0.7621,59,0.83788,51,0.60004,88,1.54865,74,1.23261
ENSG00000068885,IFT80,23,-0.6452,5,-2.8683,33,-0.0991,26,-0.4596,49,0.50747,22,-0.7487,16,-1.1954,60,0.84615,65,0.97051,35,-0.0134,57,0.75489
ENSG00000186432,KPNA4,78,-0.3713,60,-0.7762,92,-0.1280,54,-0.9458,95,-0.0648,82,-0.2959,118,0.27016,120,0.30129,112,0.19124,120,0.29485,162,0.79943
ENSG00000163590,PPM1L,30,-1.9212,98,-0.1671,133,0.32024,80,-0.4834,80,-0.4736,51,-1.1690,134,0.33690,187,0.88349,60,-0.9139,177,0.78955,167,0.69496
ENSG00000169255,B3GALNT1,14,-1.8997,103,1.21217,26,-0.9681,35,-0.5538,6,-3.0487,29,-0.7982,36,-0.4887,80,0.78374,84,0.84919,82,0.81729,50,0.00528
ENSG00000169251,NMD3,31,-0.0140,4,-2.9620,41,0.43756,28,-0.1742,56,0.93990,18,-0.8176,34,0.12908,34,0.15153,63,1.15828,26,-0.2942,8,-1.9362
ENSG00000196542,SPTSSB,5,-2.6676,62,1.16825,17,-0.8604,46,0.66497,11,-1.4760,2,-3.9546,40,0.46191,17,-0.9011,51,0.84122,7,-2.0520,75,1.52496
ENSG00000244128,LINC01322,18,-1.4225,61,0.49022,51,0.20465,65,0.58065,39,-0.2421,77,0.87758,63,0.53925,52,0.23193,36,-0.3552,23,-1.0535,11,-2.0348
ENSG00000114209,PDCD10,14,-1.4173,24,-0.6672,46,0.35425,21,-0.8715,30,-0.2923,21,-0.8583,43,0.26847,51,0.54526,56,0.67909,28,-0.4129,68,1.02421
ENSG00000163536,SERPINI1,78,-2.3672,108,-1.9026,203,-0.9598,404,0.11032,127,-1.6573,198,-0.9936,310,-0.3084,535,0.56573,568,0.66403,724,1.07819,894,1.45618
ENSG00000173905,GOLIM4,334,1.08423,66,-1.4688,388,1.35026,112,-0.6764,359,1.21011,169,-0.0447,230,0.45243,89,-1.0227,70,-1.3910,25,-2.8777,65,-1.4864
ENSG00000008952,SEC62,1234,0.75921,367,-1.1501,704,-0.1499,931,0.29523,1024,0.45031,596,-0.4106,1128,0.60941,765,-0.0200,643,-0.2922,482,-0.7376,645,-0.2866
ENSG00000173889,PHC3,23,-0.2784,3,-3.3260,48,0.88033,9,-1.6802,56,1.12476,23,-0.2820,29,0.02601,31,0.16394,34,0.29685,32,0.22160,20,-0.4955
ENSG00000163558,PRKCI,17,-1.5221,45,-0.0472,25,-0.9177,29,-0.7307,12,-1.9494,20,-1.2413,64,0.52046,80,0.88789,33,-0.5140,97,1.23492,85,1.00996
ENSG00000136603,SKIL,60,-0.0715,60,-0.0670,47,-0.4457,14,-2.2289,46,-0.4853,25,-1.3591,128,1.18352,123,1.11543,20,-1.6924,101,0.78239,64,0.02864
ENSG00000013293,SLC7A14,25,-1.1362,9,-2.5629,36,-0.5853,34,-0.6549,18,-1.5961,28,-0.9891,100,1.04986,107,1.17559,83,0.74219,66,0.35402,73,0.51790
ENSG00000163577,EIF5A2,10,-1.2245,19,-0.3231,19,-0.3426,27,0.21371,6,-1.8894,18,-0.4085,26,0.15839,31,0.45848,37,0.72548,10,-1.2478,54,1.39386
ENSG00000154310,TNIK,228,0.54177,147,-0.1634,291,0.94958,86,-0.9812,288,0.93203,142,-0.2199,219,0.47005,123,-0.4432,105,-0.6892,62,-1.4812,105,-0.6885
ENSG00000144959,NCEH1,10,-3.2527,39,-1.2164,41,-1.1684,72,-0.3059,62,-0.5426,50,-0.8692,102,0.25072,127,0.60510,96,0.14444,158,0.96685,206,1.43988
ENSG00000169760,NLGN1,12,-1.7174,3,-3.7017,59,0.75706,20,-0.9395,16,-1.2135,22,-0.7730,64,0.89744,63,0.87068,43,0.23851,47,0.37671,57,0.70369
ENSG00000177565,TBL1XR1,84,-0.7701,48,-1.5924,126,-0.1404,123,-0.1842,174,0.37413,77,-0.8994,206,0.65110,202,0.61776,129,-0.1029,183,0.45325,165,0.28287
ENSG00000172667,ZMAT3,90,-1.1474,222,0.24838,218,0.22320,234,0.33195,173,-0.1514,139,-0.4892,182,-0.0656,178,-0.1007,210,0.15616,212,0.17768,232,0.31751
ENSG00000121879,PIK3CA,38,-0.7826,34,-0.9499,84,0.48125,39,-0.7354,113,0.97161,28,-1.1978,53,-0.2608,93,0.64478,84,0.47332,47,-0.4329,74,0.27371
ENSG00000121864,ZNF639,21,-1.0346,162,2.44499,24,-0.8550,41,-0.0186,29,-0.5642,12,-1.8762,42,0.00865,19,-1.1866,55,0.43960,37,-0.1847,16,-1.4620
ENSG00000114450,GNB4,12,-1.0554,3,-3.1600,5,-2.3192,15,-0.8062,35,0.54259,21,-0.2926,66,1.63753,61,1.49530,18,-0.5381,21,-0.2690,19,-0.4457
ENSG00000136522,MRPL47,23,-0.8441,93,1.41522,62,0.72183,69,0.89235,18,-1.2235,21,-0.9614,20,-1.0266,32,-0.3544,9,-2.1716,21,-0.9526,70,0.91304
ENSG00000136521,NDUFB5,46,-1.1639,56,-0.8662,183,1.01405,86,-0.2127,78,-0.3719,96,-0.0391,97,-0.0200,71,-0.5047,94,-0.0686,132,0.46547,145,0.62248
ENSG00000114757,PEX5L,93,-1.0143,133,-0.4645,127,-0.5355,115,-0.6914,63,-1.5838,81,-1.2200,261,0.60659,339,1.04555,121,-0.6140,294,0.80263,348,1.09358
ENSG00000163728,TTC14,226,1.55091,61,-0.5991,29,-1.7255,51,-0.8822,112,0.35008,48,-0.9768,36,-1.3976,266,1.86798,37,-1.3642,88,-0.0416,39,-1.2884
ENSG00000114416,FXR1,208,0.76100,59,-1.2014,190,0.61316,100,-0.4042,77,-0.8155,81,-0.7320,165,0.37698,195,0.65179,75,-0.8594,97,-0.4583,185,0.56852
ENSG00000205981,DNAJC19,19,-1.7354,214,2.19149,79,0.40269,64,0.06521,41,-0.6362,37,-0.7805,22,-1.5357,33,-0.9551,34,-0.9058,67,0.13405,67,0.12640
ENSG00000242808,SOX2-OT,545,2.65182,26,-2.3989,180,0.54605,98,-0.4161,167,0.43008,95,-0.4625,86,-0.6140,51,-1.3907,80,-0.7295,45,-1.5812,34,-1.9832
ENSG00000181449,SOX2,504,1.31143,21,-3.5754,748,2.06532,30,-3.0308,628,1.71967,132,-0.8578,114,-1.0851,84,-1.5431,190,-0.2995,41,-2.5850,40,-2.6268
ENSG00000043093,DCUN1D1,48,-0.2441,3,-4.3181,66,0.26699,42,-0.4550,76,0.48526,31,-0.9170,71,0.37517,56,0.00916,104,1.00722,46,-0.2925,74,0.44173
ENSG00000078070,MCCC1,28,-0.0492,97,2.15096,34,0.25857,20,-0.5653,7,-2.1200,15,-0.9599,24,-0.2349,26,-0.1590,16,-0.8716,33,0.25668,13,-1.1283
ENSG00000053524,MCF2L2,42,0.38838,3,-3.3033,52,0.74360,33,0.04034,58,0.93171,43,0.43173,51,0.71420,32,-0.0088,14,-1.2679,16,-1.0708,15,-1.1945
ENSG00000114796,KLHL24,104,0.66355,112,0.78813,85,0.33617,25,-1.5612,94,0.49803,33,-1.1148,44,-0.6931,78,0.18451,72,0.06616,55,-0.3585,58,-0.2852
ENSG00000163872,YEATS2,28,-0.5935,39,-0.0488,33,-0.3095,40,-0.0309,16,-1.4267,36,-0.1781,29,-0.5369,62,0.68948,37,-0.1600,69,0.86705,58,0.56735
ENSG00000180834,MAP6D1,17,-0.3716,6,-1.9113,6,-1.9899,9,-1.3109,39,0.92962,13,-0.8002,6,-1.8961,19,-0.2385,17,-0.4285,87,2.45921,23,0.09479
ENSG00000175193,PARL,23,-0.3199,4,-2.7205,44,0.74546,31,0.18124,4,-2.7411,36,0.39488,48,0.88408,23,-0.2994,39,0.51846,30,0.12667,24,-0.2045
ENSG00000114770,ABCC5,45,-0.3222,6,-3.1419,27,-1.0686,23,-1.3546,21,-1.4561,48,-0.2331,54,-0.0466,97,0.92408,95,0.87544,107,1.08260,86,0.70884
ENSG00000145191,EIF2B5,14,-1.3064,93,1.74465,45,0.45865,32,-0.0532,1,-4.4452,23,-0.5681,26,-0.3869,26,-0.3819,8,-2.1104,47,0.55687,52,0.70859
ENSG00000161202,DVL3,25,-0.4032,3,-3.2677,57,0.92184,23,-0.5488,33,0.02132,24,-0.4610,18,-0.8640,17,-0.9476,52,0.76173,84,1.60236,20,-0.7251
ENSG00000161203,AP2M1,69,-2.5575,418,0.15689,240,-0.7075,383,0.01704,207,-0.9363,236,-0.7325,199,-0.9904,367,-0.0492,657,0.90477,685,0.97411,705,1.02449
ENSG00000161204,ABCF3,7,-1.8354,15,-0.8358,13,-1.0008,7,-1.8126,11,-1.1809,11,-1.2371,7,-1.8116,20,-0.3339,93,2.29001,44,0.89011,49,1.08973
ENSG00000163888,CAMK2N2,19,-1.7631,118,1.04247,34,-0.9562,55,-0.2153,71,0.18944,71,0.19491,50,-0.3491,23,-1.5243,150,1.46318,68,0.12619,32,-1.0430
ENSG00000175166,PSMD2,69,-1.0767,170,0.30769,143,0.03403,164,0.25820,56,-1.3851,88,-0.7163,151,0.11784,153,0.14131,225,0.77758,131,-0.0999,187,0.47110
ENSG00000114867,EIF4G1,102,0.06944,26,-1.9801,144,0.61862,55,-0.9008,97,-0.0213,79,-0.3288,164,0.83399,161,0.80583,52,-0.9717,78,-0.3551,121,0.33218
ENSG00000175182,FAM131A,22,-2.2832,46,-1.1803,46,-1.1793,88,-0.1921,51,-1.0208,68,-0.5789,62,-0.7300,140,0.55888,176,0.94125,268,1.70324,123,0.35128
ENSG00000163882,POLR2H,26,-0.1669,10,-1.6191,24,-0.2859,21,-0.5055,13,-1.2135,14,-1.0861,29,0.01167,19,-0.6090,68,1.45639,37,0.38887,55,1.08029
ENSG00000177383,MAGEF1,9,-2.8190,127,1.26856,73,0.32297,64,0.13369,61,0.04399,43,-0.5117,33,-0.8757,35,-0.8058,57,-0.0634,93,0.72573,57,-0.0550
ENSG00000156931,VPS8,21,-0.3272,3,-3.1963,17,-0.6624,28,0.15983,12,-1.1826,23,-0.1905,27,0.07939,37,0.58043,43,0.81290,39,0.67091,34,0.45153
ENSG00000187068,C3orf70,17,-0.8793,24,-0.3210,30,0.03604,19,-0.6654,89,1.88599,29,-0.0457,18,-0.7675,15,-0.9819,27,-0.1206,38,0.38944,19,-0.6448
ENSG00000073803,MAP3K13,72,-0.6906,166,0.63144,113,0.00038,101,-0.1695,102,-0.1596,120,0.10367,131,0.24572,124,0.15809,125,0.16203,93,-0.3013,91,-0.3303
ENSG00000163904,SENP2,46,-0.4888,43,-0.5895,52,-0.3134,67,0.08606,101,0.76866,31,-1.0660,85,0.47205,82,0.42129,47,-0.4555,77,0.31038,63,0.00813
ENSG00000136527,TRA2B,111,0.45643,53,-0.7063,53,-0.7196,58,-0.5627,147,0.92078,71,-0.2488,52,-0.7368,120,0.57466,106,0.36989,76,-0.1504,74,-0.1857
ENSG00000244405,ETV5,14,-2.6965,149,0.91557,77,-0.1624,54,-0.6939,83,-0.0381,45,-0.9743,48,-0.8715,116,0.49303,185,1.29175,101,0.27438,64,-0.4338
ENSG00000058866,DGKG,15,-1.0010,23,-0.3459,47,0.77607,3,-3.3359,59,1.15865,15,-1.0494,25,-0.2627,49,0.84682,30,0.04345,45,0.70262,10,-1.5923
ENSG00000156976,EIF4A2,102,-2.4617,597,0.21771,438,-0.2719,686,0.44205,269,-1.0200,320,-0.7579,437,-0.2769,497,-0.0741,576,0.15782,884,0.86541,927,0.94688
ENSG00000113916,BCL6,36,-0.3826,122,1.64193,64,0.51461,37,-0.3332,39,-0.2567,18,-1.4178,18,-1.4495,26,-0.8684,24,-0.9974,95,1.19649,29,-0.7087
ENSG00000145012,LPP,143,0.88300,222,1.66959,121,0.59674,20,-2.1573,119,0.57067,28,-1.6574,39,-1.1447,44,-0.9698,139,0.82896,27,-1.6954,15,-2.5338
ENSG00000152492,CCDC50,90,1.10110,31,-0.6294,82,0.93086,31,-0.6223,44,-0.0855,42,-0.1469,57,0.34738,51,0.16788,26,-0.8767,17,-1.5166,37,-0.3383
ENSG00000114279,FGF12,57,-2.5746,403,0.39225,274,-0.2240,415,0.43778,145,-1.1985,178,-0.8870,418,0.44932,462,0.61555,309,-0.0340,294,-0.1145,521,0.81640
ENSG00000127249,ATP13A4,18,-1.0319,76,1.22345,134,2.32439,2,-4.0053,42,0.22688,38,0.09231,1,-4.8034,10,-1.8646,51,0.54789,10,-1.8950,15,-1.2995
ENSG00000198836,OPA1,66,-1.0087,68,-0.9766,98,-0.4084,118,-0.1291,134,0.07395,63,-1.0872,157,0.32998,171,0.47447,156,0.32042,182,0.56969,192,0.65903
ENSG00000114315,HES1,38,0.30269,3,-3.4985,123,2.43007,5,-2.7651,65,1.18801,22,-0.5367,21,-0.6638,16,-1.0154,39,0.34330,10,-1.7245,6,-2.4292
ENSG00000133657,ATP13A3,33,0.13949,4,-2.7869,17,-0.8271,14,-1.1828,35,0.26790,27,-0.1660,45,0.64806,49,0.79145,19,-0.6638,52,0.90269,33,0.17984
ENSG00000041802,LSG1,34,0.66013,14,-0.7546,24,0.12781,11,-1.0371,15,-0.6512,12,-0.9991,31,0.52056,43,1.07387,1,-4.0002,21,-0.0877,41,0.96728
ENSG00000114331,ACAP2,59,0.24332,4,-3.6403,115,1.35936,27,-0.9919,33,-0.6706,24,-1.1541,66,0.41791,95,1.02899,52,0.02836,42,-0.2863,43,-0.2742
ENSG00000184203,PPP1R2,30,-1.0796,3,-4.1416,59,-0.0417,81,0.46202,37,-0.7711,46,-0.4342,50,-0.3060,64,0.07486,130,1.26179,101,0.83170,67,0.16307
ENSG00000189058,APOD,299,0.92778,72,-1.3199,164,-0.0492,85,-1.0663,276,0.79372,140,-0.3017,58,-1.6260,87,-1.0338,528,1.97873,82,-1.1135,75,-1.2505
ENSG00000061938,TNK2,48,-0.6449,60,-0.3028,72,-0.0330,43,-0.8369,86,0.24735,122,0.82066,51,-0.5782,59,-0.3406,84,0.22059,119,0.78605,64,-0.2164
ENSG00000072274,TFRC,13,-1.9132,5,-3.1206,79,0.83797,40,-0.2584,120,1.57435,37,-0.3687,26,-0.9045,47,-0.0044,68,0.58010,31,-0.6290,52,0.15960
ENSG00000161217,PCYT1A,61,0.82318,95,1.58966,29,-0.3609,15,-1.3748,10,-1.9227,16,-1.2648,51,0.52034,65,0.92500,4,-3.1833,22,-0.7688,37,0.01839
ENSG00000213123,TCTEX1D2,4,-2.6837,9,-1.4446,30,0.36909,59,1.48174,0,-5.4233,22,-0.1290,6,-1.9710,36,0.66086,46,1.05393,25,0.08490,27,0.17164
ENSG00000163960,UBXN7,91,0.64147,5,-3.7375,56,-0.1342,40,-0.6625,40,-0.6616,40,-0.6607,87,0.56922,101,0.81968,100,0.80004,41,-0.6374,73,0.27319
ENSG00000163961,RNF168,125,0.97982,5,-3.8720,47,-0.5826,77,0.17344,73,0.08933,89,0.40446,127,1.00728,93,0.48317,12,-2.5481,39,-0.8672,70,0.03120
ENSG00000174013,FBXO45,14,-1.9963,60,0.17834,30,-0.8952,86,0.75776,39,-0.4966,29,-0.9500,53,-0.0111,72,0.47536,71,0.44339,80,0.64643,56,0.07783
ENSG00000163964,PIGX,52,-0.9403,182,1.05275,63,-0.6532,89,-0.1229,61,-0.7146,89,-0.1281,124,0.40368,116,0.29786,65,-0.5972,121,0.37238,96,-0.0055
ENSG00000180370,PAK2,127,1.24708,3,-4.2167,88,0.61331,33,-0.9239,61,0.02217,79,0.43715,70,0.23648,69,0.21672,37,-0.7292,47,-0.3857,47,-0.3845
ENSG00000119231,SENP5,67,0.01784,47,-0.5322,56,-0.2572,31,-1.1674,59,-0.2018,29,-1.2473,105,0.73909,120,0.95980,28,-1.3047,83,0.34256,107,0.77184
ENSG00000114503,NCBP2,57,0.02298,7,-3.0807,73,0.40695,48,-0.2452,81,0.57337,57,0.00497,62,0.14131,55,-0.0487,41,-0.5052,88,0.71013,54,-0.0770
ENSG00000270170,NCBP2AS2,0,-5.4123,32,-0.1978,29,-0.3214,44,0.29962,69,1.06320,28,-0.4087,13,-1.4752,10,-1.8550,56,0.70104,53,0.61157,63,0.89593
ENSG00000075711,DLG1,291,1.69373,22,-2.4029,43,-1.3833,99,-0.1363,56,-1.0022,66,-0.7626,190,0.92776,156,0.59458,42,-1.4180,117,0.13059,104,-0.0563
ENSG00000161267,BDH1,10,-2.0238,75,1.01084,40,-0.0282,41,0.01143,57,0.53755,13,-1.6535,11,-1.8892,41,0.02019,74,0.98767,49,0.31372,34,-0.2929
ENSG00000145016,RUBCN,28,-0.9215,62,0.32808,51,0.01345,22,-1.2830,28,-0.8900,41,-0.3213,61,0.29236,68,0.47325,94,1.02027,49,-0.0360,52,0.04238
ENSG00000122068,FYTTD1,39,-0.5277,3,-4.0730,69,0.37145,28,-1.0295,122,1.32599,36,-0.6571,60,0.13005,72,0.43692,59,0.11444,52,-0.0938,64,0.25603
ENSG00000186001,LRCH3,29,-0.0618,46,0.68977,29,-0.0570,28,-0.1350,35,0.26131,17,-0.8570,33,0.14883,63,1.21264,6,-2.2649,32,0.10056,12,-1.3405
ENSG00000182899,RPL35A,461,-0.1071,628,0.38994,678,0.51382,855,0.90363,513,0.06409,666,0.48439,216,-1.2707,175,-1.5855,516,0.07240,426,-0.2283,290,-0.8245
ENSG00000182903,ZNF721,71,0.49085,16,-1.7554,70,0.44979,56,0.10635,22,-1.3307,9,-2.5195,55,0.08088,99,1.03330,55,0.06398,47,-0.1697,77,0.62300
ENSG00000273238,TMEM271,20,-1.1691,19,-1.2298,33,-0.4353,26,-0.7878,31,-0.5443,69,0.72211,32,-0.5102,62,0.56625,51,0.22971,85,1.09533,54,0.32870
ENSG00000169020,ATP5ME,497,-0.0753,885,0.86875,519,-0.0066,927,0.94825,428,-0.3085,467,-0.1736,296,-0.8743,222,-1.3111,577,0.16340,419,-0.3423,494,-0.0843
ENSG00000185619,PCGF3,22,-0.4807,26,-0.2109,15,-1.0343,30,0.01095,26,-0.2443,32,0.10563,19,-0.7405,32,0.08540,39,0.41745,54,0.96156,36,0.26558
ENSG00000168993,CPLX1,17,-3.0485,75,-0.8736,86,-0.6691,203,0.68933,144,0.12299,145,0.13969,144,0.12496,88,-0.6453,223,0.84701,121,-0.1551,216,0.79167
ENSG00000178950,GAK,32,-1.0443,231,2.26497,32,-1.0547,49,-0.4217,40,-0.7264,33,-1.0330,59,-0.1396,48,-0.4534,62,-0.0644,70,0.12280,52,-0.3362
ENSG00000159692,CTBP1,39,-1.8984,200,0.59450,102,-0.4797,167,0.29897,89,-0.6834,158,0.21027,97,-0.5437,147,0.10390,176,0.39211,223,0.78139,122,-0.2016
ENSG00000090316,MAEA,0,-7.3300,232,2.47316,27,-1.1675,21,-1.5549,36,-0.7336,31,-0.9922,31,-0.9907,43,-0.4669,51,-0.2256,73,0.35521,100,0.87153
ENSG00000163950,SLBP,25,-1.2971,87,0.61834,54,-0.1470,60,0.01960,41,-0.5810,13,-2.2466,32,-0.9463,95,0.77105,30,-1.0304,126,1.26069,88,0.63694
ENSG00000068078,FGFR3,107,-0.5099,113,-0.4179,511,2.18818,21,-2.9103,462,1.98306,76,-1.0251,26,-2.5906,30,-2.3958,190,0.40472,54,-1.5333,37,-2.0790
ENSG00000168924,LETM1,25,-0.9127,3,-3.9282,39,-0.2316,47,0.05462,77,0.86652,48,0.08003,54,0.27505,33,-0.5097,55,0.28980,63,0.53028,56,0.33427
ENSG00000109685,NSD2,103,0.42089,17,-2.2828,69,-0.2113,52,-0.6591,46,-0.8281,71,-0.1801,157,1.13206,139,0.92668,56,-0.5413,84,0.08694,77,-0.0425
ENSG00000243449,C4orf48,171,-0.5729,182,-0.4718,227,-0.1265,427,0.90155,215,-0.2145,214,-0.2238,101,-1.3662,145,-0.8200,369,0.65715,376,0.68765,283,0.22016
ENSG00000185818,NAT8L,69,-1.6125,234,0.25545,269,0.48626,159,-0.3554,178,-0.1771,232,0.24571,139,-0.5601,126,-0.7070,243,0.31930,288,0.59529,253,0.38703
ENSG00000123933,MXD4,43,0.09116,3,-3.8327,80,1.12676,22,-0.9426,92,1.39210,61,0.66251,16,-1.3613,25,-0.7159,44,0.15145,36,-0.1717,21,-1.0141
ENSG00000159733,ZFYVE28,12,-1.0675,45,1.03275,29,0.30342,18,-0.4152,1,-4.1284,14,-0.8250,15,-0.6464,52,1.29532,26,0.15787,33,0.54382,16,-0.6178
ENSG00000063978,RNF4,25,-0.8006,129,1.92095,26,-0.7499,63,0.65283,18,-1.3157,20,-1.1509,20,-1.1259,28,-0.6094,49,0.23218,49,0.24863,37,-0.1877
ENSG00000125386,FAM193A,96,1.33803,3,-3.8877,50,0.25128,32,-0.4782,50,0.24503,45,0.06076,74,0.87101,52,0.28488,34,-0.3739,24,-0.8620,14,-1.6565
ENSG00000087274,ADD1,214,0.08996,86,-1.3031,229,0.19580,151,-0.4578,180,-0.1874,196,-0.0467,258,0.39332,214,0.08872,226,0.17583,290,0.58205,181,-0.1760
ENSG00000109736,MFSD10,17,-0.3716,4,-2.4015,18,-0.2429,18,-0.2403,29,0.47792,19,-0.1501,3,-2.7615,31,0.61588,24,0.15973,50,1.40957,21,0.00172
ENSG00000087269,NOP14,75,1.37465,27,-0.3108,36,0.13578,29,-0.1851,40,0.30575,14,-1.3111,57,0.88388,36,0.16196,5,-2.7934,10,-1.7029,33,-0.0076
ENSG00000125388,GRK4,61,1.06122,3,-3.5072,31,-0.0356,20,-0.6947,56,0.92375,25,-0.3554,81,1.55997,27,-0.2491,2,-3.9232,10,-1.6721,34,0.10856
ENSG00000197386,HTT,40,-0.7456,35,-0.9520,52,-0.3664,60,-0.1324,56,-0.2388,71,0.14348,71,0.13901,65,-0.0011,88,0.48218,105,0.77022,74,0.20082
ENSG00000159788,RGS12,26,-1.5964,174,1.39112,71,-0.1087,4,-4.2326,146,1.08015,75,-0.0179,49,-0.6762,94,0.34029,98,0.41846,88,0.23135,9,-3.1147
ENSG00000163956,LRPAP1,24,-1.9835,5,-4.0711,113,0.35939,61,-0.5977,55,-0.7611,63,-0.5607,60,-0.6390,112,0.35148,163,0.97750,198,1.31636,136,0.66849
ENSG00000168824,NSG1,17,-2.5128,87,-0.1204,47,-1.0446,71,-0.4245,104,0.16256,48,-1.0325,72,-0.4190,71,-0.4239,164,0.91809,126,0.47063,223,1.46300
ENSG00000072832,CRMP1,31,-2.4954,386,1.45984,113,-0.5638,137,-0.2607,88,-0.9472,96,-0.8083,108,-0.6385,160,-0.0207,244,0.66211,240,0.63652,182,0.18174
ENSG00000181215,C4orf50,50,1.29395,3,-3.0310,3,-2.7943,16,-0.5213,6,-2.0279,15,-0.6145,41,0.96632,46,1.13114,6,-1.9409,51,1.33089,14,-0.7288
ENSG00000152969,JAKMIP1,5,-3.0534,16,-1.4660,34,-0.3224,71,0.82699,19,-1.2069,27,-0.6860,42,0.00020,56,0.44055,41,-0.0370,62,0.59981,93,1.29994
