Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000084731,KIF3C,116,-0.9332,174,-0.3051,21,-3.4186,42,-2.4291,238,0.22155,355,1.01658,285,0.56803
ENSG00000084733,RAB10,116,0.17313,194,1.04168,144,0.53069,116,0.18084,66,-0.7711,105,0.02551,63,-0.8510
ENSG00000084754,HADHA,116,0.19353,134,0.43187,178,0.91548,151,0.63113,114,0.19395,57,-0.9806,52,-1.1380
ENSG00000138029,HADHB,116,0.62023,116,0.62664,108,0.50609,118,0.65696,118,0.76332,28,-1.7222,21,-2.1318
ENSG00000138018,SELENOI,116,1.10674,65,0.12524,40,-0.6229,30,-1.0747,33,-1.0052,84,0.63197,57,-0.0785
ENSG00000213699,SLC35F6,116,2.00584,59,0.74871,34,-0.1586,9,-2.0425,31,-0.2930,26,-0.5814,19,-1.0960
ENSG00000157851,DPYSL5,116,1.12797,118,1.16452,152,1.63093,81,0.51188,23,-1.5214,22,-1.6069,16,-2.0626
ENSG00000084764,MAPRE3,116,-0.0205,127,0.12191,27,-2.2419,59,-1.0501,75,-0.7649,229,1.35399,118,0.01246
ENSG00000119777,TMEM214,116,2.50580,29,-0.0206,17,-0.8737,16,-0.9181,23,-0.4652,23,-0.4125,13,-1.3338
ENSG00000228474,OST4,116,0.38064,94,0.04074,85,-0.1187,113,0.34702,139,0.80481,77,-0.3000,37,-1.4916
ENSG00000138030,KHK,116,2.61947,17,-0.8017,8,-1.8896,21,-0.4197,12,-1.3368,34,0.31880,14,-1.1578
ENSG00000138028,CGREF1,116,1.86774,11,-1.9603,9,-2.2254,1,-5.0857,34,-0.2560,68,1.05105,28,-0.5844
ENSG00000138073,PREB,116,2.45325,42,0.54370,21,-0.5903,12,-1.3533,11,-1.6220,26,-0.2880,19,-0.7832
ENSG00000138085,ATRAID,116,1.90373,34,-0.2053,41,0.07153,52,0.47266,38,-0.0613,27,-0.6233,9,-2.3292
ENSG00000115194,SLC30A3,116,1.39922,18,-1.5334,0,-6.7377,1,-5.5500,31,-0.8120,101,1.38011,54,0.12427
ENSG00000115204,MPV17,116,2.20396,29,-0.2548,22,-0.6783,24,-0.5121,28,-0.3101,30,-0.1854,15,-1.3205
ENSG00000115211,EIF2B4,116,1.24586,18,-1.7152,74,0.46494,58,0.08597,41,-0.5117,31,-0.9485,71,0.46374
ENSG00000115234,SNX17,116,0.80808,101,0.58156,52,-0.4866,32,-1.2359,63,-0.2064,84,0.31415,57,-0.3832
ENSG00000115241,PPM1G,116,0.77010,52,-0.5186,57,-0.3840,46,-0.6929,65,-0.1933,61,-0.2930,101,0.61639
ENSG00000115216,NRBP1,116,0.88079,37,-0.9503,34,-1.0549,33,-1.1184,58,-0.2926,112,0.97837,60,-0.2189
ENSG00000138002,IFT172,116,2.44251,31,0.01674,14,-1.1553,11,-1.5459,18,-0.8386,17,-0.9983,31,0.03895
ENSG00000115226,FNDC4,116,0.81991,29,-1.3360,8,-3.1823,29,-1.3734,89,0.43217,111,0.86925,62,-0.2379
ENSG00000243943,ZNF512,116,1.35702,50,-0.0658,43,-0.2976,43,-0.3090,42,-0.3603,51,-0.0290,41,-0.4197
ENSG00000198522,GPN1,116,2.58607,22,-0.4218,16,-0.9308,5,-2.6209,13,-1.3295,27,-0.1285,25,-0.2489
ENSG00000119760,SUPT7L,116,1.69523,14,-1.6657,46,0.10026,14,-1.7308,27,-0.8250,58,0.53116,38,-0.2502
ENSG00000163798,SLC4A1AP,116,0.10965,96,-0.1966,105,-0.0413,51,-1.1615,72,-0.6933,122,0.22295,162,0.77774
ENSG00000243147,MRPL33,116,0.08053,65,-0.8185,74,-0.6212,101,-0.1358,138,0.41721,137,0.40184,98,-0.2091
ENSG00000158019,BABAM2,116,2.22050,52,0.71435,7,-2.2815,12,-1.5428,17,-1.1009,33,-0.0460,24,-0.5455
ENSG00000075426,FOSL2,116,2.68306,0,-7.5945,2,-3.7688,2,-3.4458,12,-1.3978,40,0.68507,26,-0.0782
ENSG00000213639,PPP1CB,116,-0.9832,231,0.09493,174,-0.3550,175,-0.3467,191,-0.2343,353,0.93606,198,-0.1720
ENSG00000163811,WDR43,116,1.22364,19,-1.6344,69,0.32787,94,0.85210,29,-1.0733,33,-0.9056,69,0.38444
ENSG00000115295,CLIP4,116,1.21368,54,-0.0541,82,0.61402,45,-0.3461,31,-0.9797,59,0.07725,42,-0.4856
ENSG00000119801,YPEL5,116,0.26160,113,0.22507,37,-1.4952,55,-0.8916,91,-0.1315,157,0.90711,83,-0.3070
ENSG00000213626,LBH,116,2.57562,7,-2.1714,2,-3.4495,0,-8.6296,17,-0.8589,40,0.63298,24,-0.3225
ENSG00000013016,EHD3,116,0.63859,85,0.13793,6,-3.7630,16,-2.3721,65,-0.3169,141,1.16511,74,-0.1099
ENSG00000162959,MEMO1,116,2.88213,0,-8.0069,26,0.07105,21,-0.3251,10,-1.5665,15,-0.8388,21,-0.3622
ENSG00000162961,DPY30,116,1.58570,39,-0.2574,36,-0.3834,27,-0.8173,45,-0.0451,49,0.11922,27,-0.8956
ENSG00000021574,SPAST,116,1.42978,53,0.08843,72,0.60295,45,-0.1515,29,-0.9019,41,-0.3433,36,-0.5479
ENSG00000119820,YIPF4,116,-0.4617,168,0.12515,200,0.40907,129,-0.2892,146,-0.1073,130,-0.3106,194,0.40909
ENSG00000115760,BIRC6,116,0.25011,41,-1.3419,250,1.59359,101,0.03119,51,-1.1264,77,-0.4327,114,0.25014
ENSG00000152689,RASGRP3,116,1.78315,70,0.86256,121,1.87128,72,0.91407,12,-2.0245,4,-3.4003,2,-4.3472
ENSG00000119812,FAM98A,116,0.71874,76,0.02972,84,0.19108,69,-0.1314,45,-0.8440,82,0.15779,74,-0.0129
ENSG00000260025,CRIM1-DT,116,2.64504,8,-1.8013,4,-2.7236,6,-2.1805,27,-0.0395,31,0.19497,14,-1.1627
ENSG00000150938,CRIM1,116,0.75893,61,-0.2875,20,-1.9449,24,-1.6683,72,-0.0161,102,0.63138,80,0.16648
ENSG00000171055,FEZ2,116,-0.1855,123,-0.0887,235,0.98835,99,-0.4304,80,-0.8327,133,0.03681,151,0.27627
ENSG00000115808,STRN,116,0.26855,149,0.68569,232,1.47265,133,0.49813,42,-1.4063,50,-1.1249,83,-0.2878
ENSG00000008869,HEATR5B,116,2.08320,37,0.04434,20,-0.9209,23,-0.6804,22,-0.8338,36,0.02345,23,-0.7272
ENSG00000152133,GPATCH11,116,0.55772,43,-1.0092,144,0.93129,72,-0.2023,64,-0.4381,55,-0.6800,104,0.44157
ENSG00000055332,EIF2AK2,116,-0.1157,59,-1.1465,107,-0.2460,142,0.21431,115,-0.1474,117,-0.1172,179,0.69343
ENSG00000218739,CEBPZOS,116,1.31280,23,-1.2757,35,-0.6684,38,-0.5171,56,0.10275,41,-0.4690,63,0.31957
ENSG00000115816,CEBPZ,116,0.39441,56,-0.7580,132,0.61226,123,0.49339,63,-0.6379,78,-0.2753,100,0.18113
ENSG00000003509,NDUFAF7,116,2.63940,20,-0.4922,15,-0.9210,8,-1.8209,7,-2.0977,20,-0.5342,32,0.25183
ENSG00000119787,ATL2,116,2.19384,3,-3.6077,9,-1.9919,9,-1.8987,29,-0.2769,48,0.62903,25,-0.5257
ENSG00000143889,HNRNPLL,116,1.79821,23,-0.8668,27,-0.6568,32,-0.3940,26,-0.7813,52,0.41351,29,-0.5802
ENSG00000115875,SRSF7,116,0.74613,95,0.42322,55,-0.4573,61,-0.2874,62,-0.2981,99,0.55492,43,-0.9111
ENSG00000163214,DHX57,116,2.55730,27,-0.0862,18,-0.7563,6,-2.3900,2,-3.7974,30,0.04154,30,0.04517
ENSG00000188010,MORN2,116,2.06616,24,-0.6320,8,-2.1702,19,-0.9502,42,0.27400,39,0.15528,15,-1.3881
ENSG00000115904,SOS1,116,1.45884,34,-0.5575,58,0.26889,40,-0.3280,33,-0.6863,39,-0.4124,50,0.03452
ENSG00000011566,MAP4K3,116,1.59331,34,-0.4521,28,-0.7460,27,-0.8336,28,-0.8289,49,0.13744,49,0.12244
ENSG00000231312,MAP4K3-DT,116,1.21439,22,-1.4478,12,-2.3508,23,-1.3937,43,-0.4503,43,-0.4810,109,1.33904
ENSG00000152154,TMEM178A,116,-0.1179,195,0.73511,19,-2.8351,19,-2.8257,100,-0.3877,186,0.75907,164,0.51003
ENSG00000138050,THUMPD2,116,2.46608,2,-3.6748,27,-0.1858,12,-1.4354,23,-0.4484,19,-0.7789,30,0.00468
ENSG00000183023,SLC8A1,116,-1.0335,195,-0.2277,42,-2.5212,48,-2.3437,176,-0.4349,317,0.64671,433,1.31862
ENSG00000143924,EML4,116,2.36615,9,-1.8742,28,-0.1679,26,-0.2995,21,-0.6482,13,-1.3925,33,0.08030
ENSG00000115944,COX7A2L,116,-0.1363,64,-1.0589,66,-1.0126,42,-1.6760,134,0.10792,223,1.12374,131,0.06114
ENSG00000057935,MTA3,116,1.91586,17,-1.2502,16,-1.3499,9,-2.1753,45,0.27009,42,0.15510,28,-0.5622
ENSG00000152518,ZFP36L2,116,0.77118,59,-0.3231,117,0.78943,152,1.25210,105,0.69655,13,-2.7507,23,-1.8582
ENSG00000138036,DYNC2LI1,116,1.90033,23,-0.8330,24,-0.7707,16,-1.3801,29,-0.5371,47,0.32459,31,-0.3854
ENSG00000138095,LRPPRC,116,0.06293,172,0.71092,79,-0.5415,58,-1.0093,83,-0.5023,154,0.61661,107,-0.0753
ENSG00000138032,PPM1B,116,0.50827,144,0.87250,91,0.11703,71,-0.2803,68,-0.3768,92,0.14037,53,-0.7986
ENSG00000138078,PREPL,116,-2.4008,438,-0.4000,230,-1.3815,207,-1.5423,351,-0.8111,1202,1.57169,770,0.58731
ENSG00000171132,PRKCE,116,-0.5489,177,0.11958,17,-3.3461,15,-3.5045,96,-0.9123,275,1.00427,288,1.10660
ENSG00000116016,EPAS1,116,1.24302,12,-2.2591,8,-2.8940,43,-0.3913,152,2.27375,13,-2.3382,22,-1.4875
ENSG00000119729,RHOQ,116,0.44942,35,-1.3934,122,0.53580,144,0.81340,111,0.43514,58,-0.7193,62,-0.6053
ENSG00000119878,CRIPT,116,0.80707,99,0.54742,104,0.62651,53,-0.4670,69,-0.0613,48,-0.6552,52,-0.5432
ENSG00000171150,SOCS5,116,1.56513,52,0.16557,24,-1.0159,17,-1.5531,36,-0.4365,51,0.17762,41,-0.2187
ENSG00000180398,MCFD2,116,0.30245,38,-1.4304,50,-1.0077,59,-0.7600,122,0.45101,126,0.51469,100,0.07181
ENSG00000143933,CALM2,116,-3.9571,1511,-0.1273,1619,-0.0167,1308,-0.3550,1546,-0.1018,2580,0.88079,1780,0.15302
ENSG00000095002,MSH2,116,1.86947,14,-1.5815,32,-0.3239,15,-1.4428,17,-1.3975,51,0.46979,42,0.09541
ENSG00000184261,KCNK12,116,2.29429,10,-1.7766,6,-2.4101,9,-1.8552,42,0.49401,33,0.04683,16,-1.1713
ENSG00000116062,MSH6,116,1.91510,49,0.36183,71,0.99603,25,-0.7084,23,-0.8738,25,-0.7459,16,-1.4301
ENSG00000138081,FBXO11,116,0.40018,76,-0.2693,60,-0.6309,45,-1.0847,89,-0.0261,126,0.61860,89,-0.0317
ENSG00000170802,FOXN2,116,1.66173,75,0.87412,110,1.56833,78,0.93828,11,-2.1541,8,-2.7420,12,-2.0188
ENSG00000162869,PPP1R21,116,1.06702,52,-0.2522,75,0.33596,31,-1.0589,49,-0.3784,64,0.08859,55,-0.1787
ENSG00000179915,NRXN1,116,-1.8645,199,-1.0507,75,-2.5027,87,-2.2938,358,-0.1637,636,0.94049,729,1.24089
ENSG00000115239,ASB3,116,1.55139,23,-1.1107,40,-0.2542,26,-0.8960,55,0.28354,36,-0.4606,41,-0.2191
ENSG00000068912,ERLEC1,116,-0.3525,130,-0.1763,165,0.20611,73,-1.0602,86,-0.8884,226,0.85630,171,0.30249
ENSG00000068878,PSME4,116,1.46079,56,0.21366,100,1.19100,44,-0.1695,27,-1.0167,26,-1.0412,35,-0.6057
ENSG00000170634,ACYP2,116,0.63438,71,-0.1685,64,-0.3267,102,0.41988,83,0.10883,100,0.44613,33,-1.4147
ENSG00000115306,SPTBN1,116,-2.6923,486,-0.5448,626,-0.1502,755,0.14990,942,0.59430,570,-0.3312,935,0.57812
ENSG00000214595,EML6,116,2.45134,10,-1.5905,7,-2.1136,7,-2.1906,14,-1.2673,29,-0.0529,38,0.41016
ENSG00000115310,RTN4,116,-3.9833,1594,-0.0713,2937,0.94518,1514,-0.1527,960,-0.9400,2437,0.72529,1854,0.19549
ENSG00000143947,RPS27A,116,-3.2709,1023,0.00279,1075,0.08210,2174,1.28315,1626,0.90129,759,-0.5173,528,-1.1170
ENSG00000085760,MTIF2,116,0.93314,17,-2.0515,69,0.08133,84,0.39508,56,-0.2882,55,-0.3231,76,0.25445
ENSG00000115355,CCDC88A,116,-2.9450,545,-0.6370,3042,2.41569,1156,0.56771,399,-1.2047,337,-1.4729,919,0.21595
ENSG00000163001,CFAP36,116,-0.4209,77,-1.0545,65,-1.3021,122,-0.3387,169,0.20732,203,0.55213,194,0.46455
ENSG00000275052,PPP4R3B,116,0.35087,118,0.37941,104,0.17055,82,-0.2075,95,0.04106,66,-0.5861,95,0.02975
ENSG00000138035,PNPT1,116,1.54285,54,0.23439,113,1.49434,59,0.37614,13,-2.0438,23,-1.1594,27,-0.9080
ENSG00000115380,EFEMP1,116,1.49198,13,-1.9367,28,-0.8649,69,0.56939,107,1.65943,6,-3.1097,15,-1.8407
ENSG00000055813,CCDC85A,116,1.51218,30,-0.7033,5,-3.2900,0,-7.2017,51,0.10759,76,0.87895,37,-0.4322
ENSG00000028116,VRK2,116,2.42632,8,-1.9709,90,1.88267,75,1.51688,7,-2.3677,1,-4.5350,1,-4.6664
ENSG00000115392,FANCL,116,2.22857,41,0.34307,47,0.54484,38,0.19537,12,-1.6966,22,-0.6787,12,-1.6244
ENSG00000119866,BCL11A,116,0.11658,109,0.02110,5,-4.4076,28,-2.0119,91,-0.2903,131,0.35628,187,1.08771
ENSG00000115421,PAPOLG,116,2.51013,37,0.34583,12,-1.3556,12,-1.2959,9,-1.8270,25,-0.2769,25,-0.3197
ENSG00000162929,KIAA1841,116,2.02812,8,-2.2024,41,0.18515,22,-0.8212,20,-1.0432,28,-0.4461,42,0.25688
ENSG00000237651,C2orf74,116,0.71139,45,-0.7975,68,-0.1569,73,-0.0499,81,0.14411,76,0.01259,68,-0.1820
ENSG00000115464,USP34,116,-0.0285,93,-0.3712,226,1.09081,75,-0.6996,86,-0.5388,109,-0.1396,139,0.30111
ENSG00000082898,XPO1,116,0.52819,105,0.37382,111,0.46107,86,0.04723,47,-0.9794,94,0.20452,69,-0.3475
ENSG00000170264,FAM161A,116,1.39472,23,-1.1883,74,0.60495,35,-0.5859,26,-1.1229,34,-0.6833,71,0.61053
ENSG00000115484,CCT4,116,-0.4142,230,0.69865,123,-0.3158,118,-0.3794,98,-0.7329,248,0.96910,113,-0.4994
ENSG00000173163,COMMD1,116,1.68384,61,0.53028,39,-0.1904,15,-1.5986,37,-0.3135,43,-0.0492,24,-0.9803
ENSG00000115504,EHBP1,116,0.13097,37,-1.6283,43,-1.3806,53,-1.0804,97,-0.1774,110,0.05789,202,1.28422
ENSG00000143951,WDPCP,116,2.16140,20,-0.8025,71,1.20358,17,-1.1187,15,-1.3323,26,-0.4761,19,-0.9726
ENSG00000014641,MDH1,116,-1.4704,147,-1.1078,64,-2.3434,64,-2.3443,223,-0.5258,891,2.53060,197,-0.7333
ENSG00000169764,UGP2,116,-1.0518,118,-1.0266,55,-2.1694,90,-1.4223,386,1.03337,319,0.63223,246,0.13792
ENSG00000197329,PELI1,116,2.42407,68,1.34817,26,-0.2753,5,-2.5726,18,-0.9274,11,-1.6226,17,-0.9834
ENSG00000119862,LGALSL,116,2.48553,45,0.66202,7,-2.0827,3,-3.1579,15,-1.1560,30,0.02257,19,-0.7986
ENSG00000119844,AFTPH,116,0.62840,58,-0.4844,56,-0.5384,42,-0.9796,69,-0.2414,97,0.38968,92,0.29042
ENSG00000179833,SERTAD2,116,2.48857,32,0.11401,38,0.39834,29,-0.0238,11,-1.6526,13,-1.3224,17,-0.9049
ENSG00000115902,SLC1A4,116,0.94452,58,-0.1868,12,-2.4737,20,-1.7673,104,0.89640,66,0.00074,54,-0.3285
ENSG00000011523,CEP68,116,0.70719,49,-0.6562,50,-0.6236,40,-0.9605,60,-0.3881,91,0.35375,97,0.46691
ENSG00000138069,RAB1A,116,-0.0963,101,-0.3182,44,-1.5858,86,-0.5676,109,-0.2150,214,1.09000,119,-0.0543
ENSG00000138071,ACTR2,116,-1.1639,116,-1.1647,177,-0.5126,187,-0.4323,230,-0.1182,410,1.00393,290,0.30568
ENSG00000198369,SPRED2,116,2.25338,13,-1.4092,3,-3.4154,12,-1.4663,22,-0.7245,35,0.08921,37,0.19979
ENSG00000197223,C1D,116,0.87184,31,-1.1890,53,-0.4068,50,-0.4784,58,-0.2867,99,0.70514,59,-0.2497
ENSG00000221823,PPP3R1,116,0.18236,84,-0.3208,18,-2.6500,20,-2.4312,82,-0.4111,185,1.14944,131,0.44399
ENSG00000119865,CNRIP1,116,0.34557,117,0.35579,16,-2.6234,39,-1.3266,90,-0.0609,154,0.96404,80,-0.2822
ENSG00000198380,GFPT1,116,1.48754,56,0.24256,26,-0.9447,9,-2.4361,27,-1.0002,62,0.44271,50,0.06111
ENSG00000169599,NFU1,116,1.87893,37,-0.0869,23,-0.8378,24,-0.7505,20,-1.1267,55,0.60714,23,-0.9271
ENSG00000115977,AAK1,116,-0.9961,139,-0.7201,102,-1.1947,63,-1.9011,165,-0.5037,384,1.10150,341,0.84453
ENSG00000087338,GMCL1,116,1.75615,32,-0.4390,35,-0.2777,43,0.03176,21,-1.1240,39,-0.1292,37,-0.2226
ENSG00000124380,SNRNP27,116,-0.1092,105,-0.2681,177,0.58212,134,0.11916,124,0.00583,79,-0.7729,151,0.36510
ENSG00000179818,PCBP1-AS1,116,2.77286,10,-1.4911,44,0.82844,8,-1.6994,11,-1.4840,11,-1.3920,22,-0.3553
ENSG00000169564,PCBP1,116,-0.9101,304,0.62643,231,0.17065,177,-0.2568,180,-0.2491,273,0.51057,171,-0.3381
ENSG00000116001,TIA1,116,1.46360,37,-0.4245,90,1.01188,25,-1.0234,22,-1.3449,47,-0.0858,43,-0.2484
ENSG00000116005,PCYOX1,116,0.05339,151,0.48778,81,-0.5162,62,-0.9226,77,-0.6422,119,0.11443,159,0.66094
ENSG00000143977,SNRPG,116,1.30649,54,0.02827,51,-0.0775,43,-0.3376,63,0.31000,47,-0.2366,25,-1.2532
ENSG00000035141,FAM136A,116,2.10000,29,-0.3338,5,-2.8964,14,-1.3912,29,-0.3488,42,0.29365,25,-0.5910
ENSG00000163235,TGFA,116,2.60037,57,1.16175,47,0.82219,25,-0.2159,6,-2.5079,3,-3.4935,11,-1.4654
ENSG00000075340,ADD2,116,-0.4666,147,-0.0971,8,-4.3733,11,-3.8894,127,-0.3549,193,0.39273,318,1.46344
ENSG00000144043,TEX261,116,2.55037,25,-0.2399,36,0.34775,19,-0.6342,16,-1.0170,19,-0.7472,13,-1.3471
ENSG00000124357,NAGK,116,1.65153,42,-0.0875,57,0.39617,27,-0.7926,31,-0.6284,42,-0.1190,29,-0.7120
ENSG00000124383,MPHOSPH10,116,0.29421,63,-0.6629,160,0.83877,83,-0.2468,53,-1.0039,82,-0.2933,137,0.65765
ENSG00000124374,PAIP2B,116,0.23311,99,-0.0175,199,1.15616,401,2.57857,48,-1.2163,17,-2.7572,27,-2.0928
ENSG00000075292,ZNF638,116,-1.2991,110,-1.3732,678,1.60113,244,-0.1547,187,-0.6292,163,-0.8561,420,0.86132
ENSG00000135636,DYSF,116,2.51448,54,0.99455,72,1.52071,21,-0.4874,4,-3.0372,6,-2.4766,6,-2.4870
ENSG00000144036,EXOC6B,116,0.93814,57,-0.2252,114,0.91359,47,-0.5103,49,-0.5083,54,-0.3504,59,-0.1992
ENSG00000144040,SFXN5,116,0.15726,33,-1.7700,27,-2.0532,38,-1.5462,273,2.11097,56,-1.0519,88,-0.3013
ENSG00000135631,RAB11FIP5,116,1.61672,41,-0.1418,6,-2.8486,1,-4.7789,31,-0.6480,78,1.07150,35,-0.4675
ENSG00000135632,SMYD5,116,2.42821,46,0.64948,14,-1.1905,10,-1.7110,22,-0.5752,23,-0.5245,16,-1.0708
ENSG00000135617,PRADC1,116,2.48318,32,0.12883,16,-0.9125,15,-1.0376,22,-0.5270,27,-0.1655,10,-1.7036
ENSG00000135624,CCT7,116,0.26186,106,0.11838,83,-0.2682,48,-1.1105,90,-0.1650,183,1.23653,43,-1.3666
ENSG00000163013,FBXO41,116,0.74295,85,0.22774,6,-3.6000,20,-1.9950,94,0.46060,72,-0.0322,88,0.33272
ENSG00000116127,ALMS1,116,2.25128,7,-2.3683,43,0.40615,57,0.90213,10,-1.9729,9,-1.9944,35,0.12102
ENSG00000124356,STAMBP,116,0.94771,84,0.40229,157,1.50235,102,0.73687,35,-1.0367,28,-1.3973,34,-1.0991
ENSG00000114956,DGUOK,116,1.55352,61,0.41807,15,-1.6747,24,-1.0408,29,-0.8267,63,0.54308,35,-0.5095
ENSG00000163170,BOLA3,116,1.46785,23,-1.1571,27,-0.8987,22,-1.2471,63,0.46035,57,0.28014,31,-0.7724
ENSG00000225439,BOLA3-AS1,116,2.21296,18,-0.9605,13,-1.4099,22,-0.6344,24,-0.5961,34,0.01877,26,-0.4460
ENSG00000114978,MOB1A,116,2.39246,18,-0.8516,28,-0.1630,48,0.70407,24,-0.4100,18,-0.9445,8,-2.0565
ENSG00000204843,DCTN1,116,-1.3061,419,0.72482,193,-0.5317,206,-0.4291,252,-0.1217,318,0.29910,313,0.27447
ENSG00000005448,WDR54,116,2.23893,12,-1.5055,7,-2.2864,9,-2.0008,11,-1.7137,55,0.97372,28,-0.2988
ENSG00000114993,RTKN,116,1.54436,144,1.97160,136,1.85304,42,-0.1932,6,-3.1053,6,-3.1649,5,-3.5169
ENSG00000115274,INO80B,116,2.02145,40,0.12143,17,-1.2121,16,-1.2625,18,-1.1576,30,-0.3535,42,0.23107
ENSG00000239779,WBP1,116,1.24550,66,0.27854,64,0.22813,36,-0.6729,87,0.88264,23,-1.4377,25,-1.2958
ENSG00000115307,AUP1,116,1.29791,85,0.74408,57,0.10328,26,-1.1114,34,-0.7594,60,0.20544,32,-0.8669
ENSG00000115317,HTRA2,116,2.28556,18,-0.8829,19,-0.8150,10,-1.7083,32,-0.0554,25,-0.4611,25,-0.4811
ENSG00000115350,POLE4,116,1.18415,51,-0.1926,42,-0.4988,41,-0.5067,75,0.49818,44,-0.4413,42,-0.5260
ENSG00000115364,MRPL19,116,1.85381,21,-0.9947,42,0.08128,29,-0.4820,35,-0.2201,33,-0.3478,28,-0.6082
ENSG00000005436,GCFC2,116,2.87365,15,-0.7742,30,0.27617,11,-1.2248,15,-0.8922,15,-0.8844,11,-1.3697
ENSG00000176204,LRRTM4,116,1.99764,16,-1.2481,3,-3.6058,8,-2.3419,22,-0.8589,58,0.85212,35,-0.1356
ENSG00000066032,CTNNA2,116,-0.3345,29,-2.3949,22,-2.8083,48,-1.6729,204,0.66696,199,0.61886,206,0.69058
ENSG00000163541,SUCLG1,116,0.32261,75,-0.3638,122,0.40845,69,-0.5028,61,-0.7457,127,0.54247,95,0.00553
ENSG00000034510,TMSB10,116,-3.7164,1459,0.08198,309,-2.2854,585,-1.3347,1779,0.46518,2615,1.27578,1305,-0.1082
ENSG00000176407,KCMF1,116,1.08796,33,-0.9370,28,-1.1836,21,-1.5853,63,0.07172,92,0.80022,48,-0.3883
ENSG00000152291,TGOLN2,116,-1.0135,319,0.58999,242,0.13745,176,-0.3674,166,-0.5100,258,0.27002,262,0.30026
ENSG00000042445,RETSAT,116,2.08535,50,0.54793,30,-0.2858,43,0.27700,23,-0.7303,28,-0.4410,9,-2.2127
ENSG00000042493,CAPG,116,2.44769,5,-2.6158,24,-0.3491,48,0.74481,45,0.73865,8,-2.1712,3,-3.5670
ENSG00000168906,MAT2A,116,0.26745,174,0.95363,156,0.76199,93,-0.0798,85,-0.2561,83,-0.2888,53,-1.0416
ENSG00000115486,GGCX,116,2.34680,25,-0.3658,19,-0.7814,17,-0.9324,25,-0.4412,31,-0.0325,14,-1.3052
ENSG00000168894,RNF181,116,1.20268,34,-0.7717,63,0.18388,67,0.27882,71,0.41312,41,-0.5372,30,-1.0508
ENSG00000168883,USP39,116,2.85376,14,-0.8818,20,-0.4147,12,-1.0905,15,-0.8436,20,-0.4453,12,-1.2724
ENSG00000115525,ST3GAL5,116,0.20342,117,0.21403,143,0.54979,70,-0.5997,83,-0.3656,133,0.48785,72,-0.5937
ENSG00000132300,PTCD3,116,0.77971,57,-0.3694,128,0.95517,56,-0.3851,59,-0.3524,46,-0.7818,77,0.12531
ENSG00000132305,IMMT,116,0.29976,47,-1.0980,63,-0.6657,79,-0.3001,60,-0.8021,156,0.93269,112,0.28648
ENSG00000132313,MRPL35,116,1.39495,32,-0.6976,34,-0.6384,20,-1.4306,43,-0.2920,61,0.33748,49,-0.0553
ENSG00000068615,REEP1,116,0.61509,32,-1.4109,12,-2.8180,23,-1.8598,47,-0.8867,164,1.47716,95,0.33512
ENSG00000115548,KDM3A,116,1.86070,17,-1.2887,37,-0.1123,39,-0.0511,36,-0.2025,25,-0.7621,34,-0.2674
ENSG00000115561,CHMP3,116,-1.2113,131,-1.0299,128,-1.0551,193,-0.4262,299,0.30148,246,-0.0511,438,1.07863
ENSG00000239305,RNF103,116,1.51139,54,0.18507,44,-0.1378,47,-0.0371,23,-1.2480,48,0.00248,39,-0.3672
ENSG00000153561,RMND5A,116,1.00375,74,0.25875,74,0.24877,40,-0.7324,48,-0.4790,71,0.20324,46,-0.5533
ENSG00000172086,KRCC1,116,1.29283,49,-0.1374,125,1.44031,108,1.16807,32,-0.8871,10,-2.5734,28,-1.1158
ENSG00000172005,MAL,116,-1.0052,702,2.06139,828,2.42457,385,0.92205,60,-2.1100,8,-4.9821,22,-3.5729
ENSG00000144029,MRPS5,116,0.34908,45,-1.1347,125,0.47303,78,-0.2857,69,-0.5318,113,0.35643,103,0.18093
ENSG00000115041,KCNIP3,116,2.02337,20,-0.9227,4,-3.0968,14,-1.4780,36,-0.0359,35,-0.0976,36,-0.0283
ENSG00000115042,FAHD2A,116,1.85536,71,0.94578,38,-0.0813,30,-0.4603,19,-1.2117,26,-0.7115,27,-0.6512
ENSG00000232931,LINC00342,116,1.03812,4,-4.0439,143,1.42488,40,-0.7007,15,-2.2273,20,-1.8572,124,1.40621
ENSG00000174501,ANKRD36C,116,-0.7624,16,-3.6621,517,1.76203,189,-0.0008,76,-1.4995,49,-2.1657,399,1.54709
ENSG00000084090,STARD7,116,-0.4127,201,0.47142,144,-0.0655,144,-0.0742,151,0.00951,174,0.27023,124,-0.3360
ENSG00000135956,TMEM127,116,1.27418,45,-0.2947,20,-1.5475,25,-1.1801,36,-0.7250,81,0.76683,52,-0.0736
ENSG00000144021,CIAO1,116,-0.0771,88,-0.5000,142,0.25186,123,0.01683,99,-0.3563,148,0.35999,126,0.06819
ENSG00000144028,SNRNP200,116,1.05535,21,-1.6265,71,0.23386,39,-0.7167,68,0.19580,63,0.04476,53,-0.2756
ENSG00000114982,KANSL3,116,2.02697,32,-0.2290,31,-0.2723,19,-1.0480,24,-0.7497,36,-0.0624,26,-0.5730
