Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000117143,UAP1,120,2.52184,44,0.54776,12,-1.4341,19,-0.8229,20,-0.8445,21,-0.6637,7,-2.2004
ENSG00000162733,DDR2,120,2.06700,23,-0.8326,48,0.35368,3,-3.4571,5,-3.3881,10,-1.9556,128,2.20052
ENSG00000117152,RGS4,120,-1.9558,571,0.46929,370,-0.2405,570,0.46633,690,1.20492,108,-2.1142,57,-3.0566
ENSG00000143248,RGS5,120,-0.1804,24,-2.5902,213,0.76790,108,-0.3496,134,-0.0036,56,-1.3515,287,1.30546
ENSG00000185630,PBX1,120,-0.6938,300,0.79656,258,0.53475,152,-0.3279,201,0.16102,59,-1.7747,188,0.01541
ENSG00000143198,MGST3,120,-0.4179,57,-1.5548,33,-2.3475,171,0.14625,222,0.84276,197,0.37912,163,0.06331
ENSG00000143149,ALDH9A1,120,1.49063,15,-1.8247,31,-0.8066,26,-1.0748,23,-1.4820,49,-0.0552,150,1.93924
ENSG00000143183,TMCO1,120,0.70929,73,-0.1272,117,0.65954,37,-1.1837,58,-0.6182,75,-0.0719,112,0.59245
ENSG00000188859,FAM78B,120,2.35937,30,-0.1803,5,-2.6811,30,-0.1767,33,-0.0617,14,-1.3899,6,-2.4907
ENSG00000143157,POGK,120,1.43297,95,0.99500,29,-0.9502,39,-0.4581,32,-0.9804,67,0.40173,28,-0.9659
ENSG00000152382,TADA1,120,2.53962,17,-0.9590,8,-2.0228,19,-0.8035,25,-0.4735,34,0.11937,10,-1.6733
ENSG00000143195,ILDR2,120,1.28008,61,0.11707,75,0.44985,19,-1.6881,55,-0.0901,15,-2.0101,59,0.05425
ENSG00000143190,POU2F1,120,1.15573,78,0.38962,91,0.65441,19,-1.7925,26,-1.5521,53,-0.2429,111,1.00920
ENSG00000143162,CREG1,120,1.13075,73,0.26380,21,-1.6320,22,-1.5665,55,-0.2574,110,0.97331,46,-0.4586
ENSG00000197965,MPZL1,120,2.32145,23,-0.6573,23,-0.6432,11,-1.6981,20,-1.0762,39,0.18180,36,0.05551
ENSG00000143158,MPC2,120,0.14614,66,-0.8079,40,-1.5648,115,0.06944,159,0.89290,66,-0.7953,106,-0.0653
ENSG00000143164,DCAF6,120,-0.3974,297,1.11759,182,0.27048,159,0.04832,188,0.44565,22,-2.9184,46,-1.8679
ENSG00000143155,TIPRL,120,0.94437,110,0.78874,70,0.02650,47,-0.6021,73,0.12480,34,-1.0923,19,-1.9526
ENSG00000143153,ATP1B1,120,-3.1427,990,0.04694,628,-0.6764,1143,0.28343,1579,1.27386,746,-0.4068,291,-1.8453
ENSG00000117475,BLZF1,120,2.46171,22,-0.5761,43,0.45957,11,-1.5794,22,-0.7519,13,-1.3479,15,-1.1798
ENSG00000117477,CCDC181,120,1.46463,49,-0.0763,75,0.61692,49,-0.0916,49,-0.1283,13,-2.1007,13,-2.0410
ENSG00000075945,KIFAP3,120,-0.7717,256,0.43722,177,-0.1693,172,-0.2127,286,0.91895,118,-0.8075,65,-1.7012
ENSG00000116132,PRRX1,120,2.41221,12,-1.4961,21,-0.6775,13,-1.4412,5,-3.0022,13,-1.3928,102,2.02610
ENSG00000117523,PRRC2C,120,-2.2629,696,0.45512,1338,1.64543,364,-0.5902,478,-0.2111,420,-0.3681,383,-0.5117
ENSG00000117533,VAMP4,120,1.16038,55,-0.1544,49,-0.3598,49,-0.3489,68,0.22454,30,-1.1112,43,-0.5423
ENSG00000010165,EEF1AKNMT,120,2.37505,18,-0.9630,13,-1.4443,11,-1.6564,35,0.08733,23,-0.6196,12,-1.5054
ENSG00000197959,DNM3,120,-0.6634,150,-0.3235,172,-0.0970,198,0.12525,245,0.68510,207,0.20349,65,-1.5870
ENSG00000094975,SUCO,120,1.71082,34,-0.4880,74,0.79259,22,-1.1289,32,-0.7020,32,-0.5453,34,-0.4894
ENSG00000117592,PRDX6,120,-0.0338,68,-0.9281,44,-1.5679,41,-1.6700,85,-0.7352,106,-0.2343,471,2.55951
ENSG00000234741,GAS5,120,0.79696,37,-1.0982,13,-2.6498,62,-0.2945,51,-0.7478,175,1.48117,112,0.67381
ENSG00000185278,ZBTB37,120,2.40018,22,-0.6535,30,-0.1870,6,-2.4672,12,-1.8068,48,0.60490,37,0.16655
ENSG00000135870,RC3H1,120,1.90420,19,-1.2358,60,0.59064,32,-0.4118,29,-0.6985,24,-0.8691,32,-0.3920
ENSG00000152061,RABGAP1L,120,-0.1815,191,0.57846,143,0.09346,156,0.23657,154,0.30213,81,-0.7960,59,-1.2830
ENSG00000116161,CACYBP,120,-0.5631,174,0.01912,206,0.30102,172,0.00110,220,0.57836,128,-0.4680,84,-1.1139
ENSG00000120333,MRPS14,120,2.27295,11,-1.7493,13,-1.5575,22,-0.7313,21,-0.9819,28,-0.3619,59,0.87151
ENSG00000116147,TNR,120,-0.7218,190,-0.0048,308,0.81119,117,-0.7587,178,-0.1442,169,-0.1853,273,0.60300
ENSG00000143207,COP1,120,2.32938,24,-0.5577,43,0.36488,4,-2.9841,21,-0.9367,30,-0.2067,24,-0.5864
ENSG00000152092,ASTN1,120,0.64832,86,0.08020,47,-0.8523,47,-0.8570,102,0.51852,15,-2.5236,111,0.51486
ENSG00000198797,BRINP2,120,0.73365,166,1.31394,73,-0.0933,40,-1.0471,74,-0.1086,18,-2.1890,59,-0.4205
ENSG00000075391,RASAL2,120,0.47916,211,1.49145,98,0.13779,88,-0.0325,78,-0.3000,38,-1.3321,20,-2.2482
ENSG00000116199,FAM20B,120,0.44901,130,0.58140,77,-0.2698,77,-0.2786,101,0.20593,43,-1.1867,75,-0.3118
ENSG00000143322,ABL2,120,0.94367,48,-0.5529,110,0.78436,82,0.28412,52,-0.5653,62,-0.1720,41,-0.8234
ENSG00000169905,TOR1AIP2,120,1.17629,66,0.14247,54,-0.1863,43,-0.5293,50,-0.3823,34,-0.9192,77,0.38766
ENSG00000143337,TOR1AIP1,120,1.52255,8,-2.7196,42,-0.2765,32,-0.7301,35,-0.7057,60,0.27478,85,0.88488
ENSG00000135837,CEP350,120,-0.7017,222,0.27830,616,2.19442,72,-1.4812,98,-1.2499,170,-0.1581,196,0.06681
ENSG00000116260,QSOX1,120,1.87778,14,-1.6813,5,-3.0562,31,-0.4842,51,0.44429,45,0.12029,10,-2.2059
ENSG00000230124,ACBD6,120,1.87151,69,0.80967,53,0.36545,26,-0.7554,24,-1.1047,26,-0.7719,16,-1.5136
ENSG00000143324,XPR1,120,1.46365,44,-0.2635,39,-0.4563,42,-0.3180,57,0.21137,20,-1.4718,30,-0.8482
ENSG00000135823,STX6,120,0.98268,86,0.40127,49,-0.4908,60,-0.1766,70,0.09717,53,-0.3860,26,-1.4697
ENSG00000162783,IER5,120,2.04230,32,-0.2935,21,-0.9421,41,0.07650,38,-0.0702,10,-2.0125,13,-1.6867
ENSG00000198216,CACNA1E,120,0.14487,268,1.56460,124,0.19887,54,-1.1227,123,0.24157,16,-2.8880,40,-1.5568
ENSG00000135821,GLUL,120,-2.2791,161,-1.8512,293,-0.9441,278,-1.0274,246,-1.4632,917,0.91339,2303,2.87617
ENSG00000135829,DHX9,120,0.99710,68,0.02322,78,0.24990,28,-1.3153,62,-0.1517,73,0.13532,47,-0.5378
ENSG00000157064,NMNAT2,120,-0.4503,162,0.01863,139,-0.2242,147,-0.1345,261,1.25153,39,-2.1668,49,-1.8134
ENSG00000116698,SMG7,120,0.87147,89,0.35781,86,0.30613,76,0.10303,72,0.02065,24,-1.6499,31,-1.2862
ENSG00000162704,ARPC5,120,0.10571,81,-0.5230,71,-0.7259,102,-0.1535,113,-0.0010,229,1.21633,73,-0.6906
ENSG00000143344,RGL1,120,0.77326,89,0.26826,64,-0.2591,89,0.25983,59,-0.4957,73,-0.0681,68,-0.1688
ENSG00000198756,COLGALT2,120,1.06306,45,-0.5758,29,-1.2515,34,-1.0074,56,-0.3003,137,1.30835,47,-0.4858
ENSG00000198860,TSEN15,120,1.67026,27,-0.8340,6,-3.0899,28,-0.7937,44,-0.1331,75,0.77990,33,-0.5573
ENSG00000116667,C1orf21,120,-0.2893,118,-0.3230,256,0.97538,190,0.45377,115,-0.4671,34,-2.1923,235,0.81881
ENSG00000116406,EDEM3,120,1.62921,68,0.57581,50,0.08258,39,-0.3091,31,-0.8528,29,-0.7597,30,-0.7319
ENSG00000121481,RNF2,120,2.33870,19,-0.9181,34,-0.0036,20,-0.8432,27,-0.4464,12,-1.5961,20,-0.8121
ENSG00000121486,TRMT1L,120,2.35885,27,-0.3427,36,0.08945,29,-0.2497,17,-1.2919,38,0.19344,3,-3.3111
ENSG00000116679,IVNS1ABP,120,1.25151,20,-1.5913,11,-2.4985,33,-0.8788,37,-0.9023,181,2.06682,47,-0.3242
ENSG00000047410,TPR,120,-0.7856,267,0.49326,531,1.75907,113,-0.8822,123,-0.9291,150,-0.4479,232,0.25781
ENSG00000157181,ODR4,120,2.08417,20,-1.0391,71,1.03533,2,-4.2025,17,-1.5257,41,0.09373,41,0.12415
ENSG00000162670,BRINP3,120,2.67844,41,0.52606,7,-2.1921,15,-1.0534,22,-0.5930,12,-1.3262,6,-2.4035
ENSG00000116741,RGS2,120,2.61734,11,-1.4788,17,-0.9061,16,-1.0178,29,-0.1231,16,-0.9771,7,-2.1180
ENSG00000116750,UCHL5,120,0.41619,118,0.38134,77,-0.3009,69,-0.4895,122,0.62441,40,-1.3038,50,-0.9778
ENSG00000116747,RO60,120,1.27889,50,-0.2073,77,0.49642,38,-0.6540,19,-1.9535,73,0.40241,98,0.90778
ENSG00000023572,GLRX2,120,1.68988,9,-2.5146,16,-1.6176,15,-1.7230,65,0.81555,48,0.06290,13,-1.9181
ENSG00000134371,CDC73,120,1.52948,39,-0.3908,60,0.30222,34,-0.6114,22,-1.5043,54,0.11919,77,0.70474
ENSG00000162630,B3GALT2,120,1.22505,55,-0.1236,15,-2.0384,54,-0.1512,58,-0.0495,90,0.70412,24,-1.3972
ENSG00000177888,ZBTB41,120,1.01160,105,0.76448,82,0.35747,42,-0.7141,53,-0.4493,42,-0.7181,45,-0.6024
ENSG00000151414,NEK7,120,2.18327,10,-1.9820,18,-1.0832,17,-1.1933,13,-1.8510,83,1.42455,42,0.21489
ENSG00000162702,ZNF281,120,1.09443,57,-0.1718,41,-0.6624,35,-0.9241,47,-0.5838,124,1.15428,49,-0.3981
ENSG00000118200,CAMSAP2,120,-1.7967,763,1.16863,733,1.09480,388,0.00582,365,-0.1174,182,-1.1738,193,-1.0835
ENSG00000116852,KIF21B,120,1.20167,22,-1.5505,49,-0.3098,83,0.54380,59,-0.0337,31,-1.0117,56,-0.1147
ENSG00000116857,TMEM9,120,0.05576,97,-0.2887,72,-0.7532,91,-0.3823,144,0.49757,93,-0.3633,140,0.29878
ENSG00000118194,TNNT2,120,1.43350,16,-1.7847,52,-0.0329,63,0.28970,71,0.69182,0,-8.6673,11,-2.3423
ENSG00000174307,PHLDA3,120,1.16663,25,-1.3419,15,-2.0681,53,-0.2095,53,-0.2900,125,1.23482,49,-0.3409
ENSG00000159176,CSRP1,120,-1.2172,49,-2.5463,80,-1.8372,106,-1.4126,105,-1.6979,1016,2.58759,679,1.68594
ENSG00000134369,NAV1,120,0.18502,102,-0.0892,156,0.62055,47,-1.2792,61,-1.0862,166,0.72499,192,0.98566
ENSG00000198700,IPO9,120,0.36568,145,0.68117,84,-0.2133,85,-0.2091,97,0.01472,60,-0.7486,82,-0.2592
ENSG00000198892,SHISA4,120,0.34503,90,-0.1335,29,-1.8629,101,0.05653,115,0.36292,139,0.59182,55,-0.9060
ENSG00000134375,TIMM17A,120,0.12233,98,-0.2045,57,-1.0367,130,0.24536,156,0.79283,78,-0.5755,54,-1.1211
ENSG00000170075,GPR37L1,120,0.57697,11,-3.0745,15,-2.5641,22,-2.0356,32,-1.7680,107,0.38201,392,3.05684
ENSG00000143862,ARL8A,120,0.15149,91,-0.2931,68,-0.7464,82,-0.4657,122,0.23056,202,1.04007,58,-0.9966
ENSG00000077157,PPP1R12B,120,0.01551,135,0.20392,221,1.04623,80,-0.6334,93,-0.5012,158,0.46198,80,-0.6392
ENSG00000117139,KDM5B,120,1.11773,95,0.70201,134,1.32166,38,-0.7748,36,-1.0641,19,-1.7742,47,-0.4608
ENSG00000183155,RABIF,120,2.43323,13,-1.4277,9,-1.9100,28,-0.2354,31,-0.0958,11,-1.5868,19,-0.8295
ENSG00000117153,KLHL12,120,1.73643,16,-1.6104,21,-1.1492,33,-0.5058,55,0.42463,30,-0.6359,23,-1.0663
ENSG00000159346,ADIPOR1,120,1.41710,34,-0.6997,26,-1.1334,25,-1.1820,57,0.15794,65,0.33753,37,-0.5701
ENSG00000159348,CYB5R1,120,1.61695,9,-2.4284,19,-1.4265,11,-2.2533,66,0.74274,47,-0.0370,28,-0.8220
ENSG00000163444,TMEM183A,120,0.26295,132,0.41585,85,-0.3061,119,0.23936,122,0.38940,51,-1.1006,51,-1.0911
ENSG00000143847,PPFIA4,120,1.32883,74,0.45933,59,0.09762,64,0.22218,48,-0.3202,5,-3.6025,36,-0.6664
ENSG00000163485,ADORA1,120,1.01456,53,-0.3551,18,-1.9818,26,-1.4483,85,0.59589,108,0.82641,13,-2.4081
ENSG00000058668,ATP2B4,120,-0.8948,555,1.70694,255,0.29975,111,-1.0184,205,-0.0739,99,-1.1860,156,-0.4924
ENSG00000182004,SNRPE,120,1.12391,49,-0.3811,34,-0.9222,41,-0.6622,57,-0.1799,72,0.24327,72,0.23359
ENSG00000143850,PLEKHA6,120,0.85320,107,0.65172,66,-0.1422,62,-0.2444,86,0.39877,3,-4.6435,34,-1.1830
ENSG00000158615,PPP1R15B,120,2.48306,13,-1.3441,20,-0.7139,12,-1.5268,22,-0.7654,26,-0.3096,32,-0.0101
ENSG00000198625,MDM4,120,1.01662,40,-0.7998,137,1.25686,24,-1.5807,38,-1.0850,106,0.79443,55,-0.3007
ENSG00000170382,LRRN2,120,2.62190,41,0.47175,13,-1.3028,13,-1.2836,23,-0.5332,13,-1.2511,3,-3.1727
ENSG00000163531,NFASC,120,-0.0824,124,-0.0374,81,-0.7052,92,-0.5035,116,-0.1773,329,1.69366,44,-1.6200
ENSG00000184144,CNTN2,120,-0.6268,69,-1.4845,60,-1.6728,39,-2.3040,85,-1.3986,1039,3.85673,26,-2.9165
ENSG00000117222,RBBP5,120,1.16509,94,0.72089,68,0.17105,49,-0.3464,56,-0.1704,36,-0.8330,13,-2.3358
ENSG00000133059,DSTYK,120,-0.1425,144,0.14309,197,0.67359,118,-0.1734,138,0.11040,106,-0.3451,84,-0.7135
ENSG00000133069,TMCC2,120,1.05680,29,-1.2303,27,-1.3581,97,0.67492,46,-0.6620,102,0.77059,66,0.04616
ENSG00000117266,CDK18,120,1.63299,0,-6.9756,4,-3.5120,17,-1.5999,17,-1.8335,231,3.20187,4,-3.4600
ENSG00000174514,MFSD4A,120,0.43609,128,0.53965,46,-1.0815,56,-0.7967,143,1.08384,35,-1.4941,18,-2.4963
ENSG00000069275,NUCKS1,120,-3.2878,1314,0.35090,2063,1.13821,930,-0.2131,900,-0.3457,1238,0.25167,1193,0.19069
ENSG00000117280,RAB29,120,2.32507,6,-2.4914,32,-0.1372,12,-1.5878,16,-1.3788,30,-0.2174,60,0.93430
ENSG00000133065,SLC41A1,120,2.23943,14,-1.4553,31,-0.2021,7,-2.4875,25,-0.6903,15,-1.3023,58,0.81854
ENSG00000286619,AC119673.2,120,2.52053,59,1.06387,40,0.38960,16,-1.0778,9,-2.2211,15,-1.1409,8,-2.1154
ENSG00000266028,SRGAP2,120,1.33378,42,-0.4260,40,-0.5087,40,-0.5095,55,-0.0146,70,0.37891,21,-1.4790
ENSG00000266094,RASSF5,120,2.50602,5,-2.7063,11,-1.6526,23,-0.5133,32,-0.0198,27,-0.2332,6,-2.5558
ENSG00000162889,MAPKAPK2,120,2.77121,0,-5.6831,8,-1.8881,26,-0.1467,10,-1.8234,41,0.57631,32,0.15440
ENSG00000123836,PFKFB2,120,1.62007,28,-0.8224,24,-1.0466,18,-1.4845,20,-1.5818,15,-1.7139,164,2.27383
ENSG00000196352,CD55,120,2.51553,7,-2.1466,5,-2.6105,9,-1.8689,11,-1.8548,96,1.99776,13,-1.3054
ENSG00000117335,CD46,120,1.47244,57,0.16919,29,-0.8905,16,-1.7652,42,-0.4179,76,0.63680,40,-0.4183
ENSG00000203709,MIR29B2CHG,120,2.31323,62,0.98804,32,-0.1230,18,-0.9840,19,-1.1746,11,-1.7361,12,-1.6525
ENSG00000076356,PLXNA2,120,0.49641,192,1.33191,137,0.72267,57,-0.7059,83,-0.1549,22,-2.1209,24,-1.9795
ENSG00000008118,CAMK1G,120,1.20929,46,-0.4027,17,-1.9311,71,0.29953,91,1.05943,4,-3.8888,3,-4.4565
ENSG00000143469,SYT14,120,1.93620,70,0.90434,60,0.63812,24,-0.8479,18,-1.4767,14,-1.6270,25,-0.7804
ENSG00000143473,KCNH1,120,1.51820,78,0.72797,31,-0.7587,60,0.27741,50,-0.0035,12,-2.1111,1,-5.1281
ENSG00000117625,RCOR3,120,1.13584,102,0.84689,62,0.00881,26,-1.3383,35,-1.0858,75,0.31168,65,0.08646
ENSG00000170385,SLC30A1,120,2.26341,26,-0.4811,31,-0.2166,26,-0.4775,22,-0.8801,16,-1.2324,31,-0.1843
ENSG00000123684,LPGAT1,120,0.62867,64,-0.4118,69,-0.2853,73,-0.1921,80,-0.0677,140,0.88667,37,-1.2542
ENSG00000066027,PPP2R5A,120,1.37589,50,-0.1266,39,-0.5234,53,-0.0350,33,-0.9498,52,-0.0597,74,0.50744
ENSG00000117691,NENF,120,-0.2854,53,-1.5400,28,-2.4867,107,-0.4697,132,-0.1770,430,1.98661,160,0.16952
ENSG00000117697,NSL1,120,1.24911,40,-0.5859,84,0.61122,27,-1.1843,44,-0.5633,82,0.56984,38,-0.6821
ENSG00000203705,TATDN3,120,2.24383,42,0.28671,25,-0.5380,10,-1.9004,26,-0.6105,26,-0.4726,17,-1.1079
ENSG00000162769,FLVCR1,120,2.41962,19,-0.8517,25,-0.4217,14,-1.3427,17,-1.2490,47,0.59127,21,-0.7348
ENSG00000174606,ANGEL2,120,1.93737,71,0.93171,35,-0.2492,12,-1.8249,26,-0.8545,32,-0.4030,19,-1.2035
ENSG00000136643,RPS6KC1,120,1.74139,67,0.65029,24,-0.9531,21,-1.1450,33,-0.5953,55,0.31139,18,-1.4360
ENSG00000117707,PROX1,120,2.22656,11,-1.8138,55,0.70697,6,-2.5712,6,-3.0337,54,0.68063,59,0.83235
ENSG00000143499,SMYD2,120,0.92887,8,-3.2545,16,-2.2472,62,-0.1794,113,1.24748,47,-0.5975,31,-1.2269
ENSG00000152104,PTPN14,120,1.78199,32,-0.4920,76,0.90298,59,0.47813,21,-1.3912,10,-2.2672,38,-0.2590
ENSG00000136636,KCTD3,120,1.67760,17,-1.5595,58,0.34696,19,-1.3956,18,-1.6930,110,1.50706,40,-0.2508
ENSG00000092978,GPATCH2,120,1.76814,38,-0.2346,67,0.66934,25,-0.8921,29,-0.8230,37,-0.2941,25,-0.8813
ENSG00000067533,RRP15,120,1.64667,46,-0.0325,62,0.43927,37,-0.3748,29,-0.9633,34,-0.5184,39,-0.2926
ENSG00000136628,EPRS,120,0.09268,132,0.23799,209,1.03212,57,-1.0688,97,-0.3208,119,0.07488,94,-0.3052
ENSG00000162813,BPNT1,120,2.74526,9,-1.7580,24,-0.3158,15,-0.9744,13,-1.4833,26,-0.1612,27,-0.0903
ENSG00000067704,IARS2,120,0.99224,53,-0.3610,36,-0.9773,50,-0.4604,67,0.00183,81,0.31707,61,-0.1566
ENSG00000118873,RAB3GAP2,120,0.14283,130,0.26669,130,0.27300,106,-0.0564,122,0.22102,60,-0.9457,80,-0.5168
ENSG00000116141,MARK1,120,1.54653,58,0.24794,62,0.36745,36,-0.5136,48,-0.0787,13,-2.0503,15,-1.8599
ENSG00000162817,C1orf115,120,-0.8024,346,0.92706,234,0.25790,242,0.30915,263,0.63816,24,-3.1907,46,-2.2376
ENSG00000154305,MIA3,120,-0.1316,212,0.81038,290,1.38386,53,-1.3852,129,-0.0233,43,-1.7228,70,-0.9717
ENSG00000186063,AIDA,120,1.00279,34,-1.0570,73,0.14219,82,0.34678,47,-0.7029,59,-0.1881,90,0.50624
ENSG00000162819,BROX,120,1.68891,31,-0.6153,14,-1.8390,27,-0.8438,31,-0.7913,71,0.71184,60,0.43256
ENSG00000143502,SUSD4,120,1.29243,58,0.03389,16,-1.8791,52,-0.1527,76,0.68246,9,-2.7915,28,-1.0951
ENSG00000162909,CAPN2,120,1.53043,15,-1.8673,28,-0.9243,13,-2.0139,24,-1.3950,73,0.62498,131,1.69702
ENSG00000143514,TP53BP2,120,1.59770,9,-2.4600,20,-1.3830,29,-0.8091,21,-1.5052,28,-0.8487,165,2.27118
ENSG00000143756,FBXO28,120,1.59875,76,0.76173,27,-0.9002,21,-1.3088,51,0.11367,26,-0.9816,12,-2.0606
ENSG00000143753,DEGS1,120,1.57171,48,-0.0490,21,-1.3065,32,-0.6619,45,-0.1862,56,0.20029,30,-0.7517
ENSG00000143748,NVL,120,2.45740,20,-0.7344,30,-0.1062,23,-0.5704,12,-1.8079,38,0.25466,25,-0.3982
ENSG00000143771,CNIH4,120,2.40230,14,-1.3552,1,-4.3914,13,-1.3770,26,-0.4861,36,0.12223,36,0.13737
ENSG00000162923,WDR26,120,0.95877,54,-0.3805,83,0.31968,65,-0.0662,61,-0.2189,53,-0.4146,55,-0.3540
ENSG00000143786,CNIH3,120,2.64722,2,-3.5425,2,-3.9817,33,0.12849,31,0.08630,13,-1.2945,7,-2.1767
ENSG00000154380,ENAH,120,-0.3815,105,-0.5890,322,1.28637,105,-0.5886,106,-0.7305,109,-0.5336,295,1.12560
ENSG00000143742,SRP9,120,-0.7373,115,-0.8083,92,-1.1492,170,-0.1956,229,0.40076,216,0.19269,327,0.90090
ENSG00000143819,EPHX1,120,1.92431,17,-1.3361,4,-3.4823,12,-1.8310,25,-0.9807,64,0.74246,79,1.09672
ENSG00000196187,TMEM63A,120,1.51243,0,-8.3435,10,-2.3881,8,-2.7957,2,-4.8891,298,3.88456,14,-1.9907
ENSG00000143811,PYCR2,120,1.89053,5,-3.0268,30,-0.5208,15,-1.5832,31,-0.5908,55,0.44175,58,0.53836
ENSG00000163041,H3F3A,120,-0.9435,164,-0.4688,153,-0.5744,156,-0.5417,169,-0.5277,457,1.26436,418,1.09872
ENSG00000182827,ACBD3,120,0.29105,141,0.55207,180,0.98553,56,-0.9167,82,-0.4127,61,-0.7952,101,0.00899
ENSG00000143799,PARP1,120,-0.4713,165,0.03240,194,0.29714,101,-0.7433,121,-0.5818,269,0.85847,242,0.67276
ENSG00000203685,STUM,120,0.98606,114,0.88934,56,-0.3021,51,-0.4514,48,-0.6837,12,-2.5571,109,0.80792
ENSG00000143772,ITPKB,120,1.11448,2,-4.6380,28,-1.2159,49,-0.4028,22,-1.8691,129,1.24169,167,1.75018
ENSG00000163050,COQ8A,120,1.94806,35,-0.2575,17,-1.3565,22,-0.9823,42,0.08675,29,-0.5593,18,-1.2821
ENSG00000143776,CDC42BPA,120,-1.0441,294,0.37284,546,1.48091,160,-0.6058,185,-0.4890,310,0.46001,125,-0.9802
ENSG00000143740,SNAP47,120,1.31562,35,-0.7499,45,-0.3470,55,-0.0367,61,0.19673,25,-1.2640,41,-0.4915
ENSG00000143761,ARF1,120,-0.8467,211,0.03679,140,-0.6136,246,0.28660,291,0.82530,176,-0.2565,91,-1.2770
ENSG00000143793,C1orf35,120,2.04875,46,0.26790,33,-0.2444,27,-0.5951,16,-1.6198,45,0.22997,31,-0.3618
ENSG00000162910,MRPL55,120,0.40182,54,-0.8827,26,-1.9441,74,-0.3895,143,1.02154,72,-0.4274,74,-0.3837
ENSG00000143774,GUK1,120,-1.9657,250,-0.8635,86,-2.4646,464,0.11524,543,0.52668,528,0.32631,814,1.08084
ENSG00000168159,RNF187,120,-2.0113,355,-0.3647,396,-0.1899,558,0.37022,693,1.10065,238,-0.9852,268,-0.8050
ENSG00000116574,RHOU,120,0.96663,21,-1.8005,22,-1.7180,5,-3.7172,15,-2.6061,368,3.57533,29,-1.2869
ENSG00000168118,RAB4A,120,0.78904,25,-1.6590,53,-0.5565,74,-0.0149,87,0.31730,78,0.06173,65,-0.2250
ENSG00000154429,CCSAP,120,-0.2408,238,0.89757,159,0.20464,114,-0.3295,152,0.18150,87,-0.7440,85,-0.7819
ENSG00000069248,NUP133,120,1.86358,37,-0.2236,15,-1.5757,18,-1.3258,36,-0.3251,63,0.65176,20,-1.1452
ENSG00000143641,GALNT2,120,1.65124,58,0.34735,29,-0.7513,41,-0.2368,35,-0.5867,35,-0.4674,35,-0.4627
ENSG00000177614,PGBD5,120,0.05367,152,0.43747,116,-0.0109,113,-0.0484,136,0.35258,75,-0.6882,63,-0.9558
ENSG00000135775,COG2,120,2.54479,22,-0.5866,37,0.25585,14,-1.1964,15,-1.3287,26,-0.2948,17,-0.9364
ENSG00000135744,AGT,120,0.08210,0,-7.2683,18,-2.7475,3,-5.3477,11,-3.9123,132,0.23480,724,4.22670
ENSG00000119280,C1orf198,120,1.61736,7,-2.8649,11,-2.2312,15,-1.7310,10,-2.6129,149,2.06571,97,1.21255
ENSG00000173409,ARV1,120,2.58736,14,-1.2559,2,-3.5692,40,0.44007,19,-0.9285,23,-0.4827,21,-0.6096
ENSG00000116906,GNPAT,120,1.78860,29,-0.6533,22,-1.0518,36,-0.3369,33,-0.6068,65,0.64907,26,-0.8042
ENSG00000135766,EGLN1,120,0.88788,39,-0.9329,46,-0.6895,48,-0.6026,63,-0.2438,76,0.11784,119,0.87393
ENSG00000116918,TSNAX,120,0.08786,138,0.31583,93,-0.3178,112,-0.0229,132,0.33268,87,-0.4368,78,-0.5941
ENSG00000116991,SIPA1L2,120,1.12186,38,-0.7584,83,0.46996,60,-0.0678,64,0.06713,30,-1.1179,36,-0.8466
ENSG00000135778,NTPCR,120,1.27397,33,-0.8436,42,-0.4982,43,-0.4725,57,0.00399,73,0.40115,32,-0.8900
ENSG00000135749,PCNX2,120,0.24685,122,0.26594,87,-0.2679,130,0.36995,126,0.44710,34,-1.6918,60,-0.8595
ENSG00000135750,KCNK1,120,0.08780,256,1.40507,46,-1.3921,86,-0.4392,138,0.42768,91,-0.3559,13,-3.2382
ENSG00000183780,SLC35F3,120,2.71025,16,-0.9175,20,-0.6034,21,-0.5428,24,-0.3751,12,-1.3747,2,-3.8326
ENSG00000168275,COA6,120,1.71345,54,0.26926,39,-0.2339,19,-1.3099,39,-0.3421,37,-0.3207,25,-0.9589
ENSG00000059588,TARBP1,120,0.95540,178,1.69973,96,0.56347,29,-1.3090,40,-1.0134,54,-0.3604,15,-2.2902
ENSG00000168264,IRF2BP2,120,0.61618,37,-1.2509,88,0.08607,74,-0.1891,60,-0.6616,141,0.89273,108,0.43804
ENSG00000173726,TOMM20,120,-1.6535,511,0.62486,351,0.00286,366,0.06814,493,0.81764,238,-0.6157,92,-2.0577
ENSG00000054267,ARID4B,120,-1.0498,324,0.52883,532,1.42080,117,-1.0889,126,-1.1977,428,1.01813,218,-0.1219
ENSG00000152904,GGPS1,120,1.96447,46,0.22324,12,-1.8850,35,-0.2380,26,-0.8800,45,0.17210,29,-0.5406
ENSG00000168243,GNG4,120,1.94887,34,-0.2941,8,-2.4241,15,-1.5688,34,-0.3991,5,-3.0706,85,1.25037
