Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000095002,MSH2,8,-2.3336,55,0.60176,18,-1.2099,21,-0.8882,55,0.62148,46,0.65722
ENSG00000184261,KCNK12,0,-7.0128,19,-0.5175,29,0.18968,29,0.16869,39,0.61110,28,0.22673
ENSG00000116062,MSH6,61,1.57253,30,0.35790,15,-0.7714,20,-0.2440,13,-0.9118,22,-0.2281
ENSG00000138081,FBXO11,42,-1.2824,145,0.64139,47,-1.1727,82,-0.2734,149,0.67700,109,0.35636
ENSG00000162869,PPP1R21,67,0.34552,48,-0.1807,32,-0.8698,48,-0.1827,83,0.69516,56,0.12183
ENSG00000179915,NRXN1,72,-2.7306,897,1.14317,223,-1.1383,556,0.34792,816,0.98106,429,-0.1146
ENSG00000115239,ASB3,16,-1.2267,47,0.42553,31,-0.2119,81,1.34899,35,-0.0086,31,-0.3734
ENSG00000068912,ERLEC1,76,-1.1775,189,0.22375,68,-1.4117,154,-0.0987,307,1.02166,184,0.35621
ENSG00000068878,PSME4,83,2.11095,39,0.75969,18,-0.4696,18,-0.4421,16,-0.6346,16,-0.9543
ENSG00000170634,ACYP2,64,-0.8249,19,-2.5910,109,-0.0159,123,0.17060,62,-0.8815,139,0.77613
ENSG00000115306,SPTBN1,1287,0.66908,1022,0.29447,896,0.09460,724,-0.2487,1244,0.61377,686,-0.5596
ENSG00000214595,EML6,7,-1.7447,46,1.04886,10,-1.3344,10,-1.2603,31,0.43546,28,0.55951
ENSG00000115310,RTN4,2251,0.28279,2028,0.11654,1072,-0.9316,1240,-0.6465,2919,0.70598,2003,0.18358
ENSG00000143947,RPS27A,1521,0.09010,600,-1.3325,2435,0.97667,1281,-0.1800,887,-0.7456,1347,-0.1803
ENSG00000085760,MTIF2,91,0.70285,88,0.65146,39,-0.6832,49,-0.2782,76,0.41067,54,-0.2438
ENSG00000115355,CCDC88A,2808,2.65631,1608,1.53642,379,-0.8728,554,-0.2302,295,-1.1892,280,-1.8404
ENSG00000163001,CFAP36,112,-0.9227,256,0.35427,153,-0.4884,186,-0.1498,268,0.42521,222,0.23614
ENSG00000275052,PPP4R3B,98,0.48736,140,1.07340,36,-1.1317,70,-0.0484,64,-0.1835,70,-0.0703
ENSG00000138035,PNPT1,55,1.21619,34,0.41225,25,-0.0470,16,-0.7879,11,-1.2871,25,-0.1757
ENSG00000115380,EFEMP1,6,-1.9711,16,-0.5704,16,-0.5867,190,4.47107,1,-4.0519,6,-2.7653
ENSG00000055813,CCDC85A,3,-3.9475,4,-3.5426,29,-0.9704,63,0.31584,31,-0.7957,77,1.52681
ENSG00000115392,FANCL,24,0.08876,48,1.20502,31,0.54397,19,-0.2699,5,-2.0833,19,-0.4555
ENSG00000119866,BCL11A,17,-2.5715,180,1.05239,97,0.03693,32,-1.6396,59,-0.7201,109,0.43848
ENSG00000162929,KIAA1841,51,1.02891,55,1.17139,20,-0.4624,7,-1.8734,28,0.09724,23,-0.3832
ENSG00000237651,C2orf74,84,-0.1571,56,-0.7747,87,-0.0981,88,-0.0790,156,0.84556,92,-0.0169
ENSG00000115464,USP34,171,0.87758,199,1.13954,67,-0.6481,99,-0.0018,60,-0.7836,88,-0.3277
ENSG00000082898,XPO1,91,-0.0698,114,0.27875,59,-0.7850,172,0.95206,121,0.38003,88,-0.2220
ENSG00000170264,FAM161A,78,0.90518,91,1.16740,25,-0.9185,51,0.21053,57,0.38732,34,-0.6585
ENSG00000115484,CCT4,37,-2.2553,92,-0.9200,102,-0.8158,150,-0.1636,167,-0.0015,225,1.05527
ENSG00000173163,COMMD1,20,-0.9921,44,0.22551,38,-0.0434,19,-1.0403,32,-0.3086,45,0.50708
ENSG00000170340,B3GNT2,1,-4.0736,24,0.28165,9,-1.3368,13,-0.6325,37,0.96439,25,0.67997
ENSG00000115504,EHBP1,97,-0.3200,204,0.87425,63,-1.0330,74,-0.7223,203,0.87096,120,0.03155
ENSG00000143951,WDPCP,32,0.50872,38,0.76578,15,-0.7678,26,0.15945,32,0.48449,21,-0.3393
ENSG00000014641,MDH1,78,-3.1830,187,-1.9026,268,-1.4519,412,-0.7195,567,-0.2300,1017,1.77582
ENSG00000169764,UGP2,52,-2.7965,162,-1.1373,318,-0.1187,268,-0.3715,434,0.38366,423,0.70731
ENSG00000119862,LGALSL,0,-5.7224,30,-0.0865,26,-0.3421,11,-1.6248,49,0.69078,40,0.74650
ENSG00000119844,AFTPH,42,-0.6856,97,0.64244,37,-0.9228,56,-0.2429,101,0.70027,69,0.15459
ENSG00000237638,LINC02245,2,-3.0057,20,0.09473,13,-0.6275,9,-1.0145,3,-2.4250,27,1.40577
ENSG00000115902,SLC1A4,7,-3.2507,52,-0.3648,45,-0.6461,182,1.71378,55,-0.2788,67,0.06852
ENSG00000011523,CEP68,37,-1.0417,133,0.95509,47,-0.7411,52,-0.5460,113,0.68540,76,0.08568
ENSG00000138069,RAB1A,29,-2.4874,75,-1.0799,95,-0.7785,170,0.17546,111,-0.4888,208,1.11711
ENSG00000138071,ACTR2,102,-1.7217,238,-0.4554,235,-0.5181,258,-0.3339,472,0.62601,382,0.57387
ENSG00000198369,SPRED2,8,-1.6686,18,-0.4599,12,-1.1048,32,0.46556,25,0.04913,30,0.75312
ENSG00000197223,C1D,17,-2.1421,73,-0.0014,46,-0.7764,61,-0.3009,94,0.39100,91,0.68656
ENSG00000221823,PPP3R1,31,-2.5606,137,-0.3403,150,-0.2138,101,-0.8075,235,0.51662,207,0.62282
ENSG00000119865,CNRIP1,18,-2.7859,85,-0.5217,97,-0.3324,110,-0.1163,106,-0.1787,152,0.82161
ENSG00000198380,GFPT1,10,-2.0056,46,0.24920,27,-0.5864,18,-1.1302,28,-0.4829,52,0.96892
ENSG00000169599,NFU1,21,-0.9302,11,-1.8782,20,-1.1314,37,-0.1038,35,-0.2049,55,1.19213
ENSG00000115977,AAK1,94,-1.7269,316,0.11142,171,-0.9016,200,-0.5981,372,0.37086,368,0.73881
ENSG00000087338,GMCL1,21,-0.8069,40,0.17666,33,-0.1484,34,-0.0650,25,-0.5728,41,0.38906
ENSG00000124380,SNRNP27,182,0.67551,233,1.09218,92,-0.4340,63,-0.9814,275,1.38072,82,-0.9154
ENSG00000169564,PCBP1,118,-1.0431,144,-0.7449,163,-0.6005,301,0.40812,222,-0.0767,281,0.60158
ENSG00000116001,TIA1,44,0.29234,63,0.87065,21,-0.8753,63,0.86434,16,-1.2654,35,-0.1123
ENSG00000116005,PCYOX1,62,-1.0405,243,1.12714,87,-0.5650,130,0.10636,106,-0.2194,125,0.06552
ENSG00000143977,SNRPG,16,-1.7523,21,-1.3059,72,0.63330,112,1.31233,50,-0.0141,44,-0.3789
ENSG00000035141,FAM136A,8,-2.0349,26,-0.3378,26,-0.4053,6,-2.5565,8,-2.0023,49,1.52853
ENSG00000075340,ADD2,31,-2.4908,314,1.05246,117,-0.5764,80,-1.1007,206,0.35752,185,0.36077
ENSG00000124357,NAGK,53,0.66708,33,-0.0939,20,-0.9295,58,0.79718,31,-0.1775,34,-0.0604
ENSG00000124383,MPHOSPH10,134,0.71401,200,1.40245,49,-0.9325,60,-0.5425,222,1.58948,53,-1.1673
ENSG00000124374,PAIP2B,528,3.25325,49,-0.9858,170,1.09696,19,-2.3846,28,-1.8451,28,-2.4983
ENSG00000075292,ZNF638,792,1.97358,495,1.11387,129,-1.0868,226,-0.1617,430,0.87333,134,-1.4457
ENSG00000003137,CYP26B1,0,-7.9224,0,-7.6399,2,-3.1487,17,-0.2185,14,-0.4685,33,2.42475
ENSG00000144036,EXOC6B,66,0.47307,80,0.78476,34,-0.6143,58,0.26942,78,0.74301,40,-0.5479
ENSG00000135638,EMX1,0,-4.7181,12,-0.8691,7,-1.7971,26,0.31617,30,0.55443,29,1.05621
ENSG00000144040,SFXN5,30,-1.9832,50,-1.2462,157,0.59716,315,1.74130,105,-0.1015,89,-0.6021
ENSG00000135631,RAB11FIP5,2,-4.9185,14,-2.1027,55,-0.0346,42,-0.4506,74,0.44028,72,0.83472
ENSG00000135632,SMYD5,13,-0.6681,8,-1.3481,22,0.12687,14,-0.6051,0,-7.7539,28,1.05675
ENSG00000135617,PRADC1,10,-1.3367,17,-0.5797,19,-0.4581,35,0.51551,14,-0.8574,31,0.69434
ENSG00000135624,CCT7,21,-2.6677,66,-0.9726,81,-0.7297,100,-0.3558,136,0.13258,170,1.06792
ENSG00000163013,FBXO41,33,-1.4040,82,-0.0062,134,0.87295,58,-0.5492,76,-0.1392,80,-0.1099
ENSG00000116127,ALMS1,55,1.64913,58,1.72523,24,0.26255,13,-0.6871,10,-1.0678,10,-1.5201
ENSG00000144034,TPRKB,11,-1.0307,9,-1.3020,22,0.07126,16,-0.4204,12,-0.7900,27,0.79663
ENSG00000124356,STAMBP,143,1.92827,57,0.33431,31,-0.6325,21,-1.2058,76,0.80563,32,-0.8879
ENSG00000114956,DGUOK,7,-2.8408,51,-0.0430,37,-0.5806,57,0.13150,31,-0.8025,68,0.88242
ENSG00000163170,BOLA3,14,-2.2887,9,-2.8404,43,-0.7124,54,-0.3018,86,0.42535,90,1.10700
ENSG00000225439,BOLA3-AS1,5,-2.2323,24,-0.0649,23,-0.1129,27,0.11504,30,0.27509,28,0.32599
ENSG00000204843,DCTN1,251,-0.2713,331,0.16560,209,-0.5965,200,-0.6181,254,-0.2504,354,0.54714
ENSG00000005448,WDR54,18,-0.9753,41,0.31923,28,-0.3053,37,0.13891,16,-1.1414,40,0.48979
ENSG00000115274,INO80B,47,0.46872,51,0.59160,19,-0.9831,62,0.90742,44,0.35235,30,-0.4289
ENSG00000239779,WBP1,41,-0.4477,27,-1.0677,96,1.02047,83,0.63935,22,-1.3746,50,-0.2929
ENSG00000115307,AUP1,29,-0.5949,41,-0.0685,25,-0.9051,50,0.22244,21,-1.0733,55,0.76571
ENSG00000115317,HTRA2,3,-3.1434,20,-0.6501,19,-0.7857,39,0.40670,21,-0.5410,41,0.98758
ENSG00000115350,POLE4,33,-0.8790,32,-0.9585,114,1.21819,18,-1.7931,20,-1.6289,64,0.21127
ENSG00000115364,MRPL19,32,0.35858,22,-0.2045,23,-0.1573,63,1.50242,22,-0.1992,20,-0.6318
ENSG00000176204,LRRTM4,9,-2.0479,58,0.68237,15,-1.4740,22,-0.8302,67,0.91958,45,0.51701
ENSG00000066032,CTNNA2,41,-2.1447,129,-0.4442,100,-0.9039,378,1.29518,396,1.37946,154,-0.3071
ENSG00000163541,SUCLG1,87,-0.2832,104,-0.0067,62,-0.8495,120,0.22066,116,0.16654,117,0.34343
ENSG00000034510,TMSB10,330,-2.8590,1113,-1.0628,1938,-0.2354,1263,-0.8719,1608,-0.5042,3084,1.17567
ENSG00000176407,KCMF1,8,-2.9578,67,0.06434,64,0.00423,33,-1.0049,55,-0.2398,79,0.70466
ENSG00000152291,TGOLN2,162,-0.4543,328,0.66680,169,-0.4183,140,-0.6763,287,0.44372,225,0.10175
ENSG00000042445,RETSAT,9,-1.4251,26,0.16135,31,0.49095,40,0.86937,19,-0.3390,21,-0.3123
ENSG00000168906,MAT2A,57,-0.6802,53,-0.7968,78,-0.2169,172,1.07365,61,-0.5873,94,0.18557
ENSG00000115486,GGCX,13,-0.8849,18,-0.3785,19,-0.3298,50,1.21892,21,-0.1971,24,0.01334
ENSG00000168899,VAMP5,21,-0.0144,4,-2.3218,52,1.74660,27,0.37956,5,-2.0545,16,-0.7629
ENSG00000168894,RNF181,34,-1.0372,27,-1.3998,78,0.24025,83,0.31619,32,-1.1199,80,0.53319
ENSG00000115525,ST3GAL5,50,-1.1820,84,-0.3872,63,-0.8839,121,0.16830,156,0.57922,127,0.50387
ENSG00000132300,PTCD3,76,0.19896,76,0.19615,56,-0.3004,171,1.55908,36,-0.9487,56,-0.4940
ENSG00000132305,IMMT,68,-0.6645,112,0.10630,55,-1.0416,71,-0.6032,154,0.61860,124,0.51987
ENSG00000132313,MRPL35,22,-1.3500,53,-0.0458,39,-0.5554,32,-0.8105,92,0.83138,63,0.44389
ENSG00000068615,REEP1,4,-4.4443,109,0.17947,57,-0.8970,76,-0.3798,92,-0.0832,129,0.96454
ENSG00000115548,KDM3A,35,0.05220,46,0.47404,19,-0.9443,75,1.31397,52,0.69272,27,-0.6143
ENSG00000115561,CHMP3,170,-0.8175,451,0.71686,295,0.03581,203,-0.5498,578,1.13591,246,-0.4312
ENSG00000239305,RNF103,15,-1.6303,29,-0.6178,44,0.03093,69,0.74218,39,-0.1579,47,0.22288
ENSG00000153561,RMND5A,34,-1.0113,79,0.25438,61,-0.1563,64,-0.0712,45,-0.5950,76,0.40933
ENSG00000172086,KRCC1,93,2.41220,42,0.95758,13,-0.9011,29,0.33508,26,0.15848,11,-1.7260
ENSG00000172005,MAL,309,2.66768,10,-2.7943,139,1.29804,144,1.17660,14,-2.3384,14,-3.1203
ENSG00000144029,MRPS5,146,0.90714,133,0.75209,48,-0.8954,90,0.13083,104,0.35736,71,-0.4087
ENSG00000115041,KCNIP3,9,-1.8036,45,0.62096,45,0.67648,9,-1.8591,6,-2.4571,35,0.40077
ENSG00000115042,FAHD2A,33,0.23804,15,-0.9010,25,-0.2107,29,0.03120,29,0.06746,30,0.21631
ENSG00000232931,LINC00342,168,2.20928,142,1.86877,41,-0.2361,53,0.17704,5,-3.1011,19,-1.9471
ENSG00000174501,ANKRD36C,742,2.92288,459,1.89513,60,-1.4781,125,-0.2924,34,-2.2549,55,-2.1445
ENSG00000084090,STARD7,72,-1.0991,105,-0.5297,136,-0.1466,188,0.37889,143,-0.0478,166,0.35069
ENSG00000135956,TMEM127,17,-1.7876,39,-0.5375,33,-0.8395,42,-0.4271,60,0.12535,73,0.96550
ENSG00000144021,CIAO1,115,-0.1697,149,0.23412,99,-0.4328,162,0.37156,133,0.05872,130,0.04533
ENSG00000144028,SNRNP200,72,0.01495,38,-0.9500,54,-0.4691,146,1.17207,52,-0.4773,73,0.07716
ENSG00000114982,KANSL3,9,-1.9007,35,0.09327,33,-0.0250,36,0.09684,15,-1.1776,40,0.56284
ENSG00000213337,ANKRD39,22,-0.8379,12,-1.6744,35,-0.1309,25,-0.6625,25,-0.6213,50,0.95283
ENSG00000144199,FAHD2B,28,-0.3600,19,-0.9206,33,-0.1320,76,1.25455,37,0.09210,33,-0.1900
ENSG00000135976,ANKRD36,307,2.30829,286,2.15920,50,-0.8274,65,-0.3625,32,-1.4136,33,-1.9963
ENSG00000230606,AC092683.1,52,0.49396,185,2.89199,21,-0.9340,17,-1.2381,3,-3.4000,26,-0.9365
ENSG00000196912,ANKRD36B,81,1.15362,168,2.53639,29,-0.5380,46,0.19849,4,-3.3454,21,-1.4933
ENSG00000135940,COX5B,223,-1.8482,194,-2.0575,665,-0.2199,726,-0.0655,642,-0.2575,994,0.93673
ENSG00000115073,ACTR1B,23,-2.0777,51,-0.9089,103,0.19043,57,-0.7539,87,-0.0911,115,0.68880
ENSG00000075568,TMEM131,53,0.23042,68,0.64122,42,-0.1312,65,0.55160,29,-0.6999,41,-0.2635
ENSG00000040933,INPP4A,15,-2.3864,49,-0.6906,58,-0.4822,58,-0.4295,68,-0.1956,103,1.00588
ENSG00000183513,COA5,33,-0.9881,36,-0.8972,60,-0.1083,50,-0.3931,55,-0.2414,79,0.68792
ENSG00000115446,UNC50,12,-1.2713,11,-1.3791,18,-0.6852,31,0.19691,48,0.89635,32,0.46696
ENSG00000071073,MGAT4A,13,-1.1467,38,0.43778,23,-0.3617,20,-0.5575,44,0.66604,31,0.18491
ENSG00000196872,KIAA1211L,0,-9.0350,152,0.36989,101,-0.3051,62,-1.0046,275,1.36896,126,0.12633
ENSG00000185414,MRPL30,27,-0.8739,36,-0.3969,37,-0.4277,30,-0.6711,81,0.87502,53,0.35850
ENSG00000115514,TXNDC9,3,-2.6551,22,-0.0348,20,-0.2608,20,-0.1676,13,-0.8974,29,0.82892
ENSG00000158417,EIF5B,1584,2.43843,645,0.77291,307,-0.4451,206,-1.0140,443,0.16186,217,-1.4206
ENSG00000135945,REV1,79,0.91209,97,1.26278,26,-0.8964,48,0.09418,38,-0.2680,38,-0.4705
ENSG00000144218,AFF3,15,-1.7798,103,1.17632,42,-0.2768,38,-0.4394,65,0.40796,49,-0.0483
ENSG00000170500,LONRF2,11,-4.1276,185,0.06181,127,-0.5564,162,-0.1444,214,0.29327,218,0.65878
ENSG00000115526,CHST10,4,-2.7765,10,-1.5805,27,-0.1963,68,1.34686,9,-1.7568,36,0.55370
ENSG00000115539,PDCL3,24,0.38100,9,-1.0288,9,-1.1990,7,-1.5087,17,-0.1942,26,1.00084
ENSG00000170485,NPAS2,3,-3.6304,37,-0.1594,40,-0.0440,51,0.35123,41,0.00897,46,0.39044
ENSG00000071082,RPL31,942,-0.7035,497,-1.6640,2734,1.14458,1405,-0.0881,1158,-0.3874,1393,-0.1798
ENSG00000163162,RNF149,35,0.41377,43,0.75457,25,-0.1358,10,-1.5036,20,-0.4449,28,0.06540
ENSG00000175874,CREG2,77,-2.9725,670,0.27771,266,-1.2252,392,-0.5609,1309,1.40317,629,0.33971
ENSG00000071054,MAP4K4,2630,3.78540,313,-0.3580,428,0.14469,74,-2.5151,134,-1.6372,120,-2.4754
ENSG00000233639,PANTR1,15,-1.2446,9,-1.8853,30,-0.1587,81,1.46078,45,0.46390,32,-0.1413
ENSG00000198914,POU3F3,146,1.10049,73,-0.0358,75,0.01583,199,1.65174,39,-0.9716,48,-1.0826
ENSG00000135972,MRPS9,24,-0.4084,21,-0.6000,23,-0.4545,26,-0.2595,32,0.08030,37,0.54712
ENSG00000135966,TGFBRAP1,3,-2.9039,20,-0.1483,9,-1.3636,29,0.42139,33,0.59020,28,0.65237
ENSG00000135974,C2orf49,59,0.86387,51,0.62081,30,-0.2449,35,0.01729,44,0.38762,28,-0.5822
ENSG00000115641,FHL2,3,-3.0764,10,-1.2434,17,-0.5207,16,-0.6127,19,-0.3145,33,1.26232
ENSG00000071051,NCK2,7,-2.7468,41,-0.1319,21,-1.2452,20,-1.2304,44,-0.0320,65,1.31479
ENSG00000115652,UXS1,10,-1.5095,41,0.55414,15,-1.0340,28,-0.0101,33,0.23653,33,0.48214
ENSG00000135968,GCC2,500,-0.0464,1402,1.68997,285,-0.9757,225,-1.2623,1022,1.12402,410,-0.5963
ENSG00000169756,LIMS1,41,0.97547,22,-0.0245,33,0.69819,60,1.65435,9,-1.3832,12,-1.4707
ENSG00000153201,RANBP2,99,-0.3757,186,0.61625,46,-1.6114,103,-0.3173,229,0.96724,134,0.18415
ENSG00000175701,MTLN,23,-2.3591,21,-2.4534,75,-0.6429,77,-0.5545,63,-0.8580,164,1.55950
ENSG00000175772,LINC01106,1,-3.4798,16,-0.1924,9,-1.1601,15,-0.3308,12,-0.7025,27,1.33242
ENSG00000153107,ANAPC1,11,-1.4634,16,-1.0102,19,-0.8218,47,0.66170,33,0.11653,38,0.63210
ENSG00000144161,ZC3H8,55,0.07930,71,0.48851,29,-0.9640,76,0.61249,85,0.79652,47,-0.3019
ENSG00000188177,ZC3H6,463,1.91651,247,0.79695,152,0.01173,130,-0.2255,290,1.07175,62,-1.9313
ENSG00000114999,TTL,73,-0.1830,65,-0.3580,100,0.33768,50,-0.7588,116,0.54555,81,-0.0591
ENSG00000125611,CHCHD5,16,-1.0533,16,-1.0554,59,1.12267,22,-0.5847,32,-0.0166,30,-0.1551
ENSG00000144136,SLC20A1,25,-1.3266,72,0.28172,23,-1.5752,61,0.01083,67,0.15713,76,0.74720
ENSG00000189223,PAX8-AS1,15,-0.3684,13,-0.5685,6,-1.8828,23,0.27225,27,0.52844,24,0.64632
ENSG00000115091,ACTR3,48,-1.1497,84,-0.2952,82,-0.3674,58,-0.8551,85,-0.2775,131,0.82898
ENSG00000175497,DPP10,43,-1.1376,73,-0.3440,70,-0.4492,128,0.53037,95,0.05026,103,0.36918
ENSG00000235026,DPP10-AS1,0,-6.1845,3,-2.3675,21,0.28354,23,0.33719,26,0.55172,21,0.37759
ENSG00000088205,DDX18,161,0.67120,198,1.01276,68,-0.7279,93,-0.2106,183,0.88202,84,-0.6183
ENSG00000125633,CCDC93,43,0.88622,36,0.59854,4,-2.6013,42,0.83044,15,-0.7801,25,0.07967
ENSG00000125629,INSIG2,2,-3.8684,31,0.07608,13,-1.2598,29,-0.0409,15,-1.0168,42,1.25759
ENSG00000155368,DBI,210,0.14389,56,-1.8626,345,1.09749,408,1.24125,125,-0.6572,135,-0.8726
ENSG00000088179,PTPN4,14,-2.5968,107,0.48926,60,-0.4563,71,-0.1558,68,-0.2271,94,0.56869
ENSG00000144118,RALB,52,-1.2301,91,-0.3961,79,-0.6672,98,-0.2790,94,-0.3531,153,0.89358
ENSG00000074054,CLASP1,26,-1.3000,57,-0.1137,50,-0.3601,42,-0.5759,46,-0.4632,78,0.78481
ENSG00000155438,NIFK,38,0.27912,36,0.19173,5,-2.8634,44,0.48431,53,0.80726,34,0.17193
ENSG00000211460,TSN,45,-0.7292,67,-0.1178,69,-0.0726,56,-0.3862,86,0.27868,78,0.26943
ENSG00000136717,BIN1,311,1.36207,150,0.15472,128,-0.1133,81,-0.8032,67,-1.0796,129,-0.1624
ENSG00000163161,ERCC3,15,-0.6325,9,-1.3975,18,-0.4212,21,-0.1451,14,-0.7474,30,0.91834
ENSG00000169967,MAP3K2,95,1.16244,106,1.35072,22,-1.2167,63,0.47593,86,0.99085,28,-1.2347
ENSG00000163166,IWS1,345,2.53892,101,0.31792,57,-0.6141,103,0.33897,64,-0.3950,44,-1.4410
ENSG00000136709,WDR33,42,-0.1901,59,0.36957,58,0.36686,41,-0.2041,22,-1.1617,47,0.02234
ENSG00000144231,POLR2D,36,0.12952,53,0.72753,38,0.21458,34,0.00858,33,-0.0068,28,-0.4444
ENSG00000136715,SAP130,7,-1.5986,21,0.00535,5,-2.1501,30,0.58099,18,-0.2014,27,0.90036
ENSG00000136731,UGGT1,56,0.95933,51,0.79552,21,-0.6508,39,0.38260,19,-0.7136,27,-0.3360
ENSG00000136720,HS6ST1,25,-1.9484,40,-1.2810,60,-0.7067,170,0.98352,126,0.48851,105,0.38475
ENSG00000136699,SMPD4,33,0.01739,41,0.34434,34,0.08418,47,0.56535,6,-2.4128,33,0.01143
ENSG00000152082,MZT2B,230,-1.1823,170,-1.6280,680,0.56185,532,0.10712,312,-0.7187,560,0.36811
ENSG00000136710,CCDC115,19,-1.8929,30,-1.1891,57,-0.2513,61,-0.1117,98,0.62973,78,0.54293
ENSG00000136718,IMP4,42,-0.5883,32,-1.0099,64,0.06231,41,-0.6221,51,-0.2961,74,0.59901
ENSG00000072135,PTPN18,15,-0.4062,20,0.02654,18,-0.1002,41,1.18105,11,-0.8123,18,-0.1519
ENSG00000178171,AMER3,2,-3.1446,14,-0.5856,10,-1.1814,24,0.26756,20,-0.0840,28,1.04816
ENSG00000136002,ARHGEF4,46,-2.0426,99,-0.8974,234,0.49931,259,0.61035,102,-0.8423,192,0.23917
ENSG00000152102,FAM168B,86,-0.9674,78,-1.1156,125,-0.4300,165,0.03625,200,0.34213,193,0.56961
ENSG00000115762,PLEKHB2,98,-1.6125,196,-0.5736,165,-0.9014,211,-0.4603,320,0.18950,375,0.96296
ENSG00000173272,MZT2A,119,-1.0366,123,-0.9835,322,0.57242,238,0.03144,169,-0.5037,252,0.22618
ENSG00000176771,NCKAP5,156,3.71245,20,-0.2512,27,0.24656,0,-5.3319,26,0.14376,4,-3.1697
ENSG00000152127,MGAT5,46,-0.1355,36,-0.5151,24,-1.1800,24,-1.0851,36,-0.4976,68,1.09453
ENSG00000152128,TMEM163,0,-7.9917,17,-0.3074,5,-2.2331,22,0.14458,2,-3.3950,33,1.91601
ENSG00000082258,CCNT2,31,-0.4815,62,0.61139,31,-0.4961,63,0.63064,34,-0.3496,43,0.01588
ENSG00000115839,RAB3GAP1,72,-0.5375,162,0.74233,61,-0.8455,83,-0.3114,106,0.06847,113,0.31060
ENSG00000048991,R3HDM1,92,-1.0525,309,0.84405,80,-1.3451,137,-0.4537,436,1.44243,177,-0.0902
ENSG00000144224,UBXN4,525,1.78166,309,0.84555,133,-0.5441,142,-0.3960,211,0.22426,125,-0.9555
ENSG00000115866,DARS,84,-0.2030,70,-0.4802,112,0.27043,221,1.38492,109,0.20194,74,-0.6772
ENSG00000144228,SPOPL,28,0.70934,24,0.47908,10,-0.8616,11,-0.6630,17,-0.1065,19,0.15491
ENSG00000168702,LRP1B,26,-0.9258,160,2.08074,57,0.30315,58,0.32058,37,-0.3846,29,-1.1435
ENSG00000121964,GTDC1,139,0.31718,169,0.63313,77,-0.6561,81,-0.5357,168,0.62261,110,-0.1138
ENSG00000169554,ZEB2,2916,3.50046,640,0.46311,414,-0.2468,105,-2.2785,362,-0.4352,149,-2.4368
ENSG00000121989,ACVR2A,8,-1.3835,46,1.34378,15,-0.5102,4,-2.2375,5,-1.9745,25,0.67080
ENSG00000115947,ORC4,4,-4.0305,63,-0.1335,34,-1.1306,80,0.23942,57,-0.2962,92,1.01124
ENSG00000204406,MBD5,25,-0.2614,61,1.20554,23,-0.3749,19,-0.6693,23,-0.3547,29,0.01225
ENSG00000135999,EPC2,28,-0.6054,71,0.85694,38,-0.1393,48,0.22271,46,0.17625,38,-0.2342
ENSG00000168280,KIF5C,1775,1.12494,922,0.04911,946,0.10026,459,-1.0241,1280,0.57666,732,-0.5260
ENSG00000168288,MMADHC,12,-1.5670,10,-1.9065,10,-1.9878,40,0.20966,13,-1.4835,54,1.75907
ENSG00000080345,RIF1,345,1.14525,319,1.01287,78,-1.2861,166,-0.0468,460,1.66032,102,-1.2383
ENSG00000162980,ARL5A,77,0.17547,74,0.13031,63,-0.1304,86,0.35736,60,-0.2065,66,-0.0890
ENSG00000182389,CACNB4,48,-2.0077,338,0.98726,133,-0.5420,94,-1.0354,286,0.70933,196,0.18808
ENSG00000115145,STAM2,8,-1.2814,20,0.05741,33,0.94175,22,0.15817,5,-1.9996,19,-0.0828
ENSG00000157827,FMNL2,903,2.91696,304,0.80996,164,-0.1960,178,-0.0566,85,-1.1787,69,-2.1125
ENSG00000196504,PRPF40A,355,1.80179,296,1.46852,59,-1.1996,133,0.12428,149,0.30456,70,-1.3120
ENSG00000162989,KCNJ3,8,-4.3980,173,0.14108,94,-0.8669,82,-1.0145,268,0.85096,197,0.71749
ENSG00000153234,NR4A2,36,0.19578,84,1.59670,35,0.16415,0,-6.4597,35,0.13121,27,-0.4930
ENSG00000115159,GPD2,23,-0.6718,48,0.49856,42,0.28854,43,0.32413,5,-2.7920,37,0.11974
ENSG00000136541,ERMN,2476,4.48627,180,-0.8225,428,0.59401,10,-5.0550,38,-3.1052,21,-4.7742
ENSG00000144283,PKP4,1466,3.21176,318,0.27978,341,0.43448,40,-2.8418,115,-1.2828,97,-2.1671
ENSG00000123636,BAZ2B,1588,2.98877,564,0.94586,228,-0.5437,441,0.53552,160,-1.0386,96,-2.4758
ENSG00000136536,MARCH7,25,-0.4172,44,0.42098,22,-0.7008,27,-0.3433,39,0.22902,37,0.31890
ENSG00000153250,RBMS1,17,-0.6188,54,1.20904,5,-2.3514,18,-0.5532,9,-1.5370,33,0.85528
ENSG00000136560,TANK,20,-0.1000,14,-0.7006,13,-0.8376,21,-0.0450,21,-0.0682,26,0.62978
ENSG00000115233,PSMD14,74,-0.5324,99,-0.0852,67,-0.7362,122,0.25000,162,0.70573,110,0.16207
ENSG00000136535,TBR1,11,-3.8407,172,0.21783,134,-0.1824,33,-2.2527,110,-0.4725,200,1.00890
