Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000213672,NCKIPSD,20,-1.6961,51,-0.3564,49,-0.3831,40,-0.7530,84,0.99792
ENSG00000068745,IP6K2,26,-1.3777,47,-0.5300,68,0.05868,52,-0.3688,82,0.73044
ENSG00000114302,PRKAR2A,56,-0.2435,51,-0.4119,115,0.91579,92,0.61436,54,-0.4822
ENSG00000177479,ARIH2,52,0.18268,38,-0.3161,63,0.50121,45,-0.0529,45,-0.0436
ENSG00000178467,P4HTM,40,-1.4454,67,-0.7035,144,0.54339,65,-0.7655,131,0.80552
ENSG00000178252,WDR6,55,0.40431,39,-0.1836,96,1.33013,39,-0.1662,35,-0.5516
ENSG00000178149,DALRD3,10,-0.7421,17,0.00870,16,-0.1345,13,-0.4662,20,0.45386
ENSG00000178057,NDUFAF3,48,-0.6590,77,0.08840,58,-0.3731,28,-1.5218,94,0.82702
ENSG00000178035,IMPDH2,41,-0.1433,42,-0.1021,50,0.17835,41,-0.1497,47,0.12047
ENSG00000198218,QRICH1,20,-1.3058,29,-0.8259,65,0.47082,38,-0.4139,60,0.71078
ENSG00000172053,QARS,25,-0.3260,31,0.00872,35,0.20871,26,-0.3120,33,0.17943
ENSG00000172046,USP19,10,-1.4019,22,-0.2491,17,-0.6158,18,-0.6132,34,0.89992
ENSG00000172037,LAMB2,43,2.03370,27,1.36751,32,1.46831,4,-1.6754,3,-2.7625
ENSG00000114316,USP4,45,0.01996,41,-0.1296,51,0.22120,37,-0.3213,47,0.15741
ENSG00000067560,RHOA,277,0.78181,172,0.00768,187,0.14537,105,-0.8056,172,0.01953
ENSG00000145022,TCTA,28,0.48207,16,-0.4753,18,-0.1855,11,-1.0287,25,0.57453
ENSG00000145029,NICN1,26,-0.4885,30,-0.3023,49,0.49644,27,-0.4468,40,0.33602
ENSG00000173402,DAG1,51,0.57263,46,0.45898,40,0.20394,31,-0.2122,30,-0.4464
ENSG00000164061,BSN,72,-1.0720,144,-0.0172,137,-0.0902,147,0.02497,159,0.26489
ENSG00000164062,APEH,31,-0.9349,45,-0.3866,53,-0.1007,31,-1.0076,74,0.91406
ENSG00000164068,RNF123,11,-1.0651,22,0.01402,33,0.61960,13,-0.8199,25,0.38320
ENSG00000176095,IP6K1,38,-0.7852,56,-0.2039,103,0.79954,49,-0.4077,67,0.19838
ENSG00000164076,CAMKV,68,-1.7650,173,-0.3988,317,0.59393,127,-0.8959,273,0.73410
ENSG00000164077,MON1A,13,-0.8117,34,0.74031,18,-0.3156,16,-0.5720,23,0.07892
ENSG00000004534,RBM6,88,0.11939,48,-0.8799,249,1.89868,105,0.44023,56,-0.9217
ENSG00000003756,RBM5,74,0.03287,38,-1.0460,172,1.44635,81,0.19497,64,-0.3376
ENSG00000114353,GNAI2,278,1.17527,123,-0.1685,165,0.31173,104,-0.4523,122,-0.2914
ENSG00000012171,SEMA3B,85,2.84831,11,-0.8071,45,1.55640,4,-2.1919,8,-1.5937
ENSG00000114383,TUSC2,60,-0.7381,112,0.25544,63,-0.6664,59,-0.8068,116,0.57786
ENSG00000114388,NPRL2,8,-1.7549,18,-0.6725,49,0.94706,11,-1.3878,35,0.84356
ENSG00000126062,TMEM115,18,-0.5674,14,-1.0164,23,-0.1872,13,-1.0262,35,1.14670
ENSG00000088543,C3orf18,11,-0.9503,27,0.44557,9,-1.2389,15,-0.5419,24,0.48428
ENSG00000088538,DOCK3,38,-1.8500,96,-0.5221,178,0.49302,108,-0.3271,158,0.59838
ENSG00000145050,MANF,27,-0.3262,24,-0.5288,37,0.13451,35,0.08140,37,0.26188
ENSG00000259956,RBM15B,23,-0.4131,38,0.37827,23,-0.4385,32,0.04567,30,-0.0242
ENSG00000145041,DCAF1,17,-0.0949,15,-0.3146,19,0.13225,25,0.60021,16,-0.2326
ENSG00000164080,RAD54L2,16,0.03491,12,-0.3879,40,1.56628,15,-0.0920,13,-0.5125
ENSG00000164081,TEX264,28,-0.0302,34,0.31640,18,-0.6798,18,-0.7473,32,0.34036
ENSG00000164082,GRM2,1,-3.0278,12,-0.2083,13,-0.1136,6,-1.2259,19,1.12168
ENSG00000090097,PCBP4,85,1.78896,29,-0.0166,53,0.95174,16,-0.9588,21,-0.8738
ENSG00000248487,ABHD14A,41,-0.8168,60,-0.2500,63,-0.1658,32,-1.2484,91,0.92082
ENSG00000162244,RPL29,784,0.89681,569,0.41265,297,-0.6480,276,-0.8180,441,-0.0677
ENSG00000164086,DUSP7,20,-0.2221,22,-0.0096,30,0.43013,21,-0.1023,22,-0.0242
ENSG00000023330,ALAS1,13,-1.3763,25,-0.4663,16,-1.1160,25,-0.4348,44,1.02545
ENSG00000247596,TWF2,13,-2.1177,41,-0.5130,42,-0.4362,35,-0.7899,77,1.15382
ENSG00000164091,WDR82,119,-0.4850,154,-0.0890,197,0.31099,177,0.15409,161,-0.0152
ENSG00000163930,BAP1,87,-0.0049,152,1.01482,84,-0.0649,67,-0.4417,74,-0.4608
ENSG00000010322,NISCH,81,-0.7196,140,0.14155,179,0.52068,79,-0.8060,142,0.28321
ENSG00000168268,NT5DC2,36,1.48658,12,-0.3073,31,1.19623,10,-0.6345,11,-0.7597
ENSG00000168273,SMIM4,13,-1.0124,35,0.60071,28,0.19250,12,-1.2102,28,0.29239
ENSG00000163939,PBRM1,82,0.47606,37,-0.8124,79,0.41513,110,1.11327,45,-0.7345
ENSG00000163938,GNL3,32,-1.2480,52,-0.5585,49,-0.5982,99,0.55570,81,0.34640
ENSG00000016864,GLT8D1,16,-0.9602,19,-0.8413,40,0.38314,21,-0.6627,40,0.80996
ENSG00000114902,SPCS1,77,-0.8134,122,-0.1278,99,-0.4397,101,-0.4353,158,0.61165
ENSG00000114904,NEK4,12,-0.5050,16,-0.0402,31,1.02392,15,-0.1567,15,-0.1800
ENSG00000163932,PRKCD,4,-1.7659,9,-0.7427,16,0.21587,14,-0.0311,17,0.63332
ENSG00000163931,TKT,57,-0.9498,96,-0.1599,87,-0.3022,85,-0.3608,127,0.58378
ENSG00000272886,DCP1A,13,-0.9497,23,-0.1224,58,1.39019,24,-0.0762,22,-0.3014
ENSG00000157388,CACNA1D,10,-1.5404,16,-0.9651,79,1.63807,46,0.81405,23,-0.6086
ENSG00000016391,CHDH,66,2.09996,39,1.30806,13,-0.5897,16,-0.2943,7,-2.0808
ENSG00000113811,SELENOK,121,0.13686,145,0.47296,66,-0.7903,102,-0.1349,108,-0.0702
ENSG00000157445,CACNA2D3,15,-1.7079,34,-0.5576,75,0.73797,37,-0.4064,56,0.52823
ENSG00000187672,ERC2,201,-0.0811,172,-0.3476,176,-0.2897,422,1.31271,162,-0.6823
ENSG00000180376,CCDC66,42,0.01297,28,-0.6378,110,1.61423,88,1.43811,19,-1.7197
ENSG00000163946,TASOR,68,0.59718,34,-0.5306,58,0.33908,74,0.84335,36,-0.6436
ENSG00000163947,ARHGEF3,12,-2.9250,69,-0.3380,96,0.20695,59,-0.5825,108,0.82241
ENSG00000157500,APPL1,88,-0.4130,102,-0.2070,85,-0.4650,186,0.88922,105,-0.2527
ENSG00000174840,PDE12,14,-0.8129,19,-0.3105,56,1.45007,21,-0.1463,21,-0.2318
ENSG00000168374,ARF4,48,-0.4322,54,-0.2669,50,-0.3667,29,-1.2741,83,0.90653
ENSG00000163681,SLMAP,79,-0.2845,86,-0.1765,52,-0.9189,165,1.02018,85,-0.3144
ENSG00000163686,ABHD6,27,-0.6490,21,-1.0922,39,-0.0904,25,-0.8330,56,1.08641
ENSG00000163684,RPP14,14,-0.5685,14,-0.6159,33,0.74096,35,0.91869,18,-0.4624
ENSG00000168297,PXK,188,1.75441,21,-1.8094,128,1.06720,65,-0.0336,51,-0.6584
ENSG00000168291,PDHB,39,-0.9110,52,-0.5129,76,0.11878,61,-0.2408,84,0.56312
ENSG00000168301,KCTD6,22,-0.5071,28,-0.1965,17,-0.8909,27,-0.2328,38,0.57966
ENSG00000168309,FAM107A,946,1.55433,772,1.38968,197,-0.9832,246,-0.7013,218,-1.2782
ENSG00000144724,PTPRG,50,0.65323,25,-0.4393,69,1.20069,44,0.49864,23,-0.8727
ENSG00000114405,C3orf14,37,-1.3955,100,0.13831,57,-0.7261,93,0.00734,105,0.38733
ENSG00000153266,FEZF2,21,-0.9247,11,-1.9774,41,0.07329,30,-0.4244,54,1.14740
ENSG00000163618,CADPS,40,-2.2860,82,-1.3078,366,1.13439,169,-0.1406,215,0.50738
ENSG00000163630,SYNPR,42,-1.3857,91,-0.2226,94,-0.1621,80,-0.4526,129,0.69049
ENSG00000163634,THOC7,73,-1.0366,158,0.16627,61,-1.3116,166,0.25409,157,0.26830
ENSG00000163636,PSMD6,29,-1.0215,37,-0.6744,73,0.41718,41,-0.5193,69,0.67618
ENSG00000163637,PRICKLE2,43,-0.9530,84,0.06310,86,0.09216,68,-0.2867,90,0.30770
ENSG00000151276,MAGI1,36,-1.3452,62,-0.5569,165,1.04403,130,0.73267,76,-0.3568
ENSG00000144741,SLC25A26,24,-0.7063,44,0.20693,23,-0.8172,36,-0.1117,43,0.31533
ENSG00000144749,LRIG1,124,1.99921,72,1.17081,71,0.98894,13,-1.7103,16,-1.8896
ENSG00000183662,TAFA1,1,-4.4753,16,-1.3596,28,-0.4223,21,-0.9414,57,1.70906
ENSG00000144747,TMF1,59,-0.6517,60,-0.6728,94,0.07925,181,1.33653,74,-0.5214
ENSG00000144744,UBA3,23,-0.8941,27,-0.7010,42,0.06259,38,-0.1315,49,0.60137
ENSG00000144746,ARL6IP5,154,-0.8774,172,-0.7656,236,-0.2261,269,-0.0232,333,0.65165
ENSG00000114541,FRMD4B,109,3.45917,1,-3.7504,18,0.00239,9,-1.0195,11,-1.1398
ENSG00000114861,FOXP1,96,-0.7157,108,-0.5842,205,0.45676,221,0.65286,147,-0.1172
ENSG00000163412,EIF4E3,57,-0.3278,63,-0.1983,66,-0.0956,38,-1.0069,87,0.67635
ENSG00000170837,GPR27,35,0.25133,40,0.49969,21,-0.5469,18,-0.8366,32,0.13066
ENSG00000163602,RYBP,80,0.43728,37,-0.8003,61,0.00621,87,0.63544,57,-0.1925
ENSG00000163605,PPP4R2,58,-0.4647,56,-0.5880,69,-0.2139,108,0.54947,82,0.12508
ENSG00000121440,PDZRN3,15,-1.3130,37,0.07540,52,0.59331,41,0.22237,34,-0.1105
ENSG00000113805,CNTN3,0,-5.0138,13,-1.1217,54,1.13524,33,0.39069,29,0.22456
ENSG00000185008,ROBO2,40,-1.0806,52,-0.7449,102,0.35082,126,0.78165,81,-0.0436
ENSG00000169855,ROBO1,49,0.82387,32,0.14571,27,-0.1048,19,-0.7220,29,-0.0338
ENSG00000175161,CADM2,247,-1.1638,322,-0.8231,455,-0.2363,752,0.63213,584,0.29637
ENSG00000083937,CHMP2B,45,-0.4915,50,-0.3766,73,0.24050,82,0.46916,62,-0.0463
ENSG00000163320,CGGBP1,45,-0.7076,61,-0.2445,70,-0.0098,67,-0.0924,80,0.36001
ENSG00000175105,ZNF654,11,-0.8951,16,-0.3359,14,-0.4999,36,1.06037,18,-0.2203
ENSG00000169379,ARL13B,26,1.07370,9,-0.5700,28,1.19933,21,0.79742,8,-1.2916
ENSG00000269028,MTRNR2L12,15296,1.52077,12139,1.28963,1194,-2.4683,11050,1.09214,1843,-2.5065
ENSG00000261292,AC110491.1,0,-5.0214,19,0.02761,5,-1.8507,16,-0.2324,24,0.94287
ENSG00000113966,ARL6,4,-2.7371,22,-0.2786,35,0.42976,15,-0.8822,34,0.81777
ENSG00000080200,CRYBG3,52,2.19641,10,-0.5662,12,-0.2398,17,0.28936,9,-1.0941
ENSG00000170854,RIOX2,16,-0.6397,23,-0.1250,27,0.13463,23,-0.1039,27,0.24444
ENSG00000080822,CLDND1,487,2.26516,54,-1.4490,163,0.31868,54,-1.4662,122,-0.2411
ENSG00000080819,CPOX,30,0.66304,3,-2.7399,22,0.15553,23,0.26435,22,0.34476
ENSG00000064225,ST3GAL6,2,-3.0429,9,-1.1846,61,1.88047,18,-0.2017,20,0.05368
ENSG00000057019,DCBLD2,11,-0.7136,12,-0.5387,3,-2.2640,30,1.02332,18,0.10891
ENSG00000184220,CMSS1,36,-1.5451,90,-0.1647,64,-0.6868,151,0.76633,101,0.06405
ENSG00000168386,FILIP1L,30,-0.0889,14,-1.2728,44,0.52373,52,0.90997,29,-0.2541
ENSG00000036054,TBC1D23,17,-0.8028,16,-0.9243,51,0.89123,33,0.21850,31,0.12745
ENSG00000114021,NIT2,7,-2.1303,20,-0.7286,52,0.83965,16,-1.0097,39,0.84060
ENSG00000154174,TOMM70,46,-1.1514,62,-0.7516,96,-0.0339,106,0.14552,116,0.53586
ENSG00000206535,LNP1,15,-0.5015,18,-0.1972,15,-0.4986,28,0.55161,21,0.02298
ENSG00000114354,TFG,41,-0.5132,34,-0.8596,68,0.26557,34,-0.8684,74,0.85262
ENSG00000138468,SENP7,42,0.74533,14,-0.9747,52,1.11260,47,1.08924,16,-1.1368
ENSG00000174173,TRMT10C,32,-0.9629,38,-0.7364,47,-0.3643,83,0.58761,66,0.29654
ENSG00000081154,PCNP,84,-0.6148,162,0.45843,92,-0.4777,132,0.09216,123,-0.0497
ENSG00000066422,ZBTB11,30,-0.6386,42,-0.1371,56,0.30672,45,-0.0530,49,0.16318
ENSG00000114391,RPL24,984,0.44698,995,0.52117,536,-0.5081,647,-0.2363,686,-0.2225
ENSG00000182504,CEP97,37,0.04302,24,-0.6475,45,0.36122,54,0.70699,32,-0.2868
ENSG00000144815,NXPE3,86,0.99928,20,-1.3420,79,0.86370,37,-0.3943,46,-0.0053
ENSG00000170017,ALCAM,184,0.54210,77,-0.8752,135,0.04844,191,0.67478,120,-0.2496
ENSG00000242759,LINC00882,36,-0.0198,25,-0.6144,100,1.68521,48,0.48421,26,-0.8467
ENSG00000114439,BBX,241,1.43450,66,-0.7077,165,0.78067,117,0.24760,74,-0.7883
ENSG00000196776,CD47,68,-1.3871,123,-0.5367,250,0.61834,123,-0.5420,205,0.59711
ENSG00000114446,IFT57,32,-1.1833,39,-0.9566,41,-0.8082,83,0.32590,86,0.69583
ENSG00000198919,DZIP3,89,-0.9721,125,-0.4987,143,-0.2508,289,1.00228,160,-0.1461
ENSG00000177707,NECTIN3,9,-2.0815,24,-0.7539,52,0.50168,30,-0.4236,48,0.76258
ENSG00000240891,PLCXD2,1,-3.7144,11,-0.5075,10,-0.6626,23,0.66149,18,0.43705
ENSG00000144827,ABHD10,26,-0.9890,29,-0.8491,55,0.17457,46,-0.1233,60,0.63378
ENSG00000144834,TAGLN3,59,-3.2509,373,-0.5638,332,-0.6965,344,-0.6928,739,1.27883
ENSG00000091972,CD200,25,-1.7883,48,-0.8836,59,-0.5187,82,0.00123,107,0.89376
ENSG00000144848,ATG3,43,-0.2433,35,-0.6099,62,0.32160,44,-0.2556,58,0.39079
ENSG00000138459,SLC35A5,26,-0.0075,15,-0.9100,23,-0.1730,22,-0.2741,31,0.61105
ENSG00000091986,CCDC80,98,3.07179,11,-0.7983,15,-0.3170,22,0.29607,7,-2.0137
ENSG00000163608,NEPRO,15,-0.6339,16,-0.6195,39,0.79833,27,0.24495,23,0.00785
ENSG00000206530,CFAP44,34,0.65968,12,-1.0053,48,1.22915,35,0.79863,16,-0.8928
ENSG00000072858,SIDT1,0,-8.1807,8,-1.7781,53,1.24698,24,-0.0437,30,0.61276
ENSG00000176542,USF3,55,0.26469,25,-1.0014,72,0.69478,77,0.91951,38,-0.5371
ENSG00000121579,NAA50,38,-0.8369,55,-0.2917,60,-0.1206,61,-0.1106,75,0.45197
ENSG00000114573,ATP6V1A,102,-1.6232,207,-0.6076,243,-0.3140,301,0.02105,367,0.69689
ENSG00000184307,ZDHHC23,1,-4.3918,13,-0.9523,39,0.76992,30,0.39117,27,0.34799
ENSG00000163617,CCDC191,39,1.41385,9,-1.0000,15,-0.1693,35,1.41072,9,-1.2766
ENSG00000181722,ZBTB20,499,2.70150,138,0.37237,122,0.14305,136,0.35420,28,-2.7692
ENSG00000172020,GAP43,736,-1.2095,2590,0.85731,518,-1.7325,1950,0.32434,1523,-0.1772
ENSG00000185565,LSAMP,291,-0.3527,336,-0.1376,214,-0.8171,612,0.95638,329,-0.2833
ENSG00000113845,TIMMDC1,45,0.27231,38,-0.0151,15,-1.4173,27,-0.5631,45,0.48768
ENSG00000138495,COX17,144,-0.3109,253,0.66299,98,-0.9007,147,-0.2968,177,0.02750
ENSG00000082701,GSK3B,72,-0.5473,80,-0.4247,81,-0.3791,124,0.32496,113,0.26677
ENSG00000163428,LRRC58,83,0.72519,44,-0.3133,65,0.31823,65,0.34640,45,-0.4291
ENSG00000163430,FSTL1,35,1.57382,21,0.74728,19,0.53278,17,0.38743,5,-1.8935
ENSG00000065518,NDUFB4,127,-0.8148,250,0.26446,129,-0.7871,189,-0.2190,241,0.35075
ENSG00000144840,RABL3,24,-0.0240,27,0.18531,33,0.47587,13,-0.9434,25,0.15140
ENSG00000145087,STXBP5L,41,-1.7203,72,-0.9334,97,-0.4229,207,0.88666,139,0.25978
ENSG00000173230,GOLGB1,484,-0.2270,296,-1.0490,545,-0.0400,1172,1.42376,458,-0.5289
ENSG00000173226,IQCB1,9,-1.4193,16,-0.6450,12,-1.0126,42,1.04612,25,0.10586
ENSG00000163406,SLC15A2,22,0.71261,29,1.38075,23,0.80965,10,-0.5821,7,-1.4160
ENSG00000114023,FAM162A,71,-0.7483,120,0.07028,127,0.14560,96,-0.3068,126,0.25786
ENSG00000114030,KPNA1,58,-0.7019,52,-0.9455,130,0.54431,120,0.47092,96,0.10912
ENSG00000173175,ADCY5,65,0.99244,37,0.11884,32,-0.1336,21,-0.7947,34,-0.0662
ENSG00000206527,HACD2,36,-0.2887,29,-0.6760,45,0.02953,40,-0.1640,51,0.48408
ENSG00000065534,MYLK,151,2.11982,46,0.07654,47,0.10935,41,-0.1240,26,-1.2345
ENSG00000175455,CCDC14,25,-0.6287,22,-0.8653,167,2.69010,43,0.24241,21,-1.3307
ENSG00000160145,KALRN,74,-1.5460,180,-0.2104,260,0.38476,191,-0.1111,229,0.34842
ENSG00000082781,ITGB5,36,1.70744,29,1.52244,22,0.86848,9,-0.6409,4,-2.5008
ENSG00000163848,ZNF148,59,-0.7200,77,-0.3505,82,-0.2272,153,0.88954,89,-0.1750
ENSG00000114520,SNX4,35,-0.2450,26,-0.7735,24,-0.8518,53,0.42344,47,0.37468
ENSG00000114544,SLC41A3,45,-0.7742,67,-0.1623,65,-0.2107,54,-0.5226,89,0.60223
ENSG00000144908,ALDH1L1,49,1.13616,62,1.82395,42,0.87098,10,-1.3873,10,-1.9524
ENSG00000159685,CHCHD6,32,-1.0710,72,0.19599,43,-0.6092,35,-0.9892,80,0.73300
ENSG00000114554,PLXNA1,17,-1.0306,25,-0.4753,53,0.71122,28,-0.3022,38,0.36266
ENSG00000163870,TPRA1,11,-0.5787,15,-0.1638,21,0.42319,15,-0.1893,17,0.19225
ENSG00000114631,PODXL2,48,-1.1414,87,-0.2522,105,0.05219,87,-0.2649,119,0.51207
ENSG00000114626,ABTB1,31,-0.8579,53,-0.0235,60,0.15642,38,-0.5873,63,0.45587
ENSG00000074416,MGLL,221,0.37062,214,0.35605,122,-0.5617,233,0.51453,144,-0.5204
ENSG00000058262,SEC61A1,47,0.51952,29,-0.2217,46,0.50915,24,-0.5712,34,0.02948
ENSG00000175792,RUVBL1,9,-1.0265,13,-0.5607,16,-0.1780,17,-0.0896,22,0.61688
ENSG00000163902,RPN1,52,-1.1925,93,-0.3363,86,-0.4326,87,-0.4463,144,0.79202
ENSG00000075785,RAB7A,122,-0.6843,153,-0.3688,162,-0.2428,139,-0.5242,235,0.69965
ENSG00000177646,ACAD9,10,-1.3891,17,-0.7321,64,1.47266,15,-0.9056,29,0.35412
ENSG00000240682,ISY1,28,0.26728,18,-0.4376,23,-0.0807,35,0.66481,22,-0.2731
ENSG00000169714,CNBP,157,-0.2951,196,0.06198,133,-0.5523,167,-0.2173,210,0.30788
ENSG00000181789,COPG1,27,-1.7695,59,-0.6862,57,-0.6869,68,-0.4480,122,1.10180
ENSG00000183624,HMCES,23,-0.8057,45,0.20808,39,-0.0212,43,0.13864,40,0.00134
ENSG00000184897,H1FX,107,-0.7244,164,-0.0714,202,0.26500,133,-0.4277,191,0.34808
ENSG00000129071,MBD4,53,0.03507,26,-1.1295,61,0.25518,71,0.55907,52,0.03208
ENSG00000163913,IFT122,18,-0.8807,27,-0.3158,25,-0.4133,25,-0.4860,41,0.74107
ENSG00000004399,PLXND1,23,0.07033,30,0.52673,23,0.06056,13,-0.8564,22,0.01795
ENSG00000172765,TMCC1,33,-0.5730,40,-0.3031,68,0.54155,62,0.43923,46,-0.1575
ENSG00000196455,PIK3R4,18,-0.4847,9,-1.6816,32,0.36009,20,-0.3639,32,0.83833
ENSG00000017260,ATP2C1,32,-1.7561,61,-0.8414,157,0.69908,81,-0.3831,124,0.65635
ENSG00000114670,NEK11,16,-0.4107,12,-0.9492,4,-2.3556,41,1.28231,21,-0.0148
ENSG00000198585,NUDT16,98,0.55001,81,0.25568,44,-0.7033,77,0.18357,63,-0.2789
ENSG00000114686,MRPL3,23,-1.1595,31,-0.7754,53,0.12454,38,-0.4398,63,0.81514
ENSG00000196353,CPNE4,1,-4.9596,25,-1.0059,20,-1.2749,46,-0.0408,66,1.27455
ENSG00000138246,DNAJC13,24,-0.6286,36,-0.0288,27,-0.4440,56,0.77354,34,-0.2131
ENSG00000081307,UBA5,21,-1.2029,39,-0.3377,34,-0.5170,49,0.07262,56,0.53623
ENSG00000144868,TMEM108,6,-1.6030,17,-0.2406,27,0.50696,12,-0.7982,23,0.63700
ENSG00000091527,CDV3,137,0.23280,106,-0.1857,70,-0.8070,147,0.38589,118,-0.0152
ENSG00000163781,TOPBP1,28,-0.3659,26,-0.5385,49,0.51575,41,0.25268,36,0.03243
ENSG00000091513,TF,738,3.37899,1,-6.7034,170,0.47242,1,-6.6885,100,-0.5965
ENSG00000144867,SRPRB,31,-0.6742,37,-0.4697,59,0.30140,25,-1.1095,62,0.79471
ENSG00000154917,RAB6B,167,-1.6853,497,-0.0329,468,-0.1241,383,-0.4708,614,0.62047
ENSG00000114019,AMOTL2,55,1.54124,14,-0.7251,18,-0.2726,17,-0.3424,20,-0.1350
ENSG00000129055,ANAPC13,35,-0.7979,66,0.18467,39,-0.6561,56,-0.1213,66,0.32013
ENSG00000182923,CEP63,63,-0.3181,63,-0.3624,44,-0.8585,124,0.84735,75,-0.0863
ENSG00000154928,EPHB1,29,0.27999,43,1.04518,18,-0.4765,29,0.32112,17,-0.9108
ENSG00000073711,PPP2R3A,40,1.53281,6,-1.5015,15,-0.1043,22,0.53099,13,-0.4444
ENSG00000174579,MSL2,22,0.35591,12,-0.5803,39,1.33201,16,-0.0986,15,-0.3820
ENSG00000114054,PCCB,17,-0.7518,30,0.08054,23,-0.3521,24,-0.2711,32,0.38053
ENSG00000118007,STAG1,24,0.37396,18,-0.0984,34,0.93962,29,0.79579,12,-1.0151
ENSG00000168917,SLC35G2,9,-0.7607,11,-0.4886,17,0.23201,9,-0.8246,18,0.74554
ENSG00000158092,NCK1,12,-0.3192,15,0.01992,16,0.14924,23,0.83198,12,-0.5289
ENSG00000114098,ARMC8,22,-1.5408,46,-0.4893,89,0.58544,39,-0.7420,76,0.69499
ENSG00000158186,MRAS,60,-0.8759,129,0.34002,100,-0.0900,113,0.10452,105,-0.0281
ENSG00000114107,CEP70,19,-0.6501,12,-1.3278,44,0.68397,33,0.24842,32,0.30138
ENSG00000051382,PIK3CB,50,-0.6444,66,-0.2393,93,0.30882,70,-0.1610,84,0.27326
ENSG00000175110,MRPS22,12,-1.4419,25,-0.3711,23,-0.4952,31,-0.0014,38,0.62465
ENSG00000184432,COPB2,29,-0.5842,33,-0.4155,45,0.11034,41,-0.0647,48,0.36283
ENSG00000114115,RBP1,38,0.94995,46,1.52931,6,-1.8904,11,-0.9935,15,-0.7715
ENSG00000158258,CLSTN2,41,-2.1701,47,-2.0829,194,0.15994,166,-0.0919,240,1.12020
ENSG00000114120,SLC25A36,60,-0.9907,84,-0.5289,235,1.17230,138,0.32510,107,-0.2074
ENSG00000155893,PXYLP1,0,-4.9562,14,-0.3369,25,0.57580,15,-0.2552,20,0.57014
ENSG00000177311,ZBTB38,86,-0.4815,81,-0.6305,143,0.31122,209,1.07293,100,-0.4245
ENSG00000155903,RASA2,15,-0.8862,7,-2.1256,47,0.90198,47,1.06061,25,-0.1749
ENSG00000114125,RNF7,38,-0.8873,84,0.35630,54,-0.3849,54,-0.4086,76,0.30872
ENSG00000069849,ATP1B3,54,-0.9954,83,-0.3642,186,0.95255,75,-0.5307,114,0.29353
ENSG00000114126,TFDP2,54,0.18356,63,0.47671,64,0.44594,59,0.35960,36,-0.7413
ENSG00000175066,GK5,16,-0.1401,10,-0.9479,43,1.42258,29,0.82529,13,-0.7538
ENSG00000114127,XRN1,55,0.74586,16,-1.1855,94,1.69287,61,1.06339,18,-1.4719
ENSG00000175054,ATR,17,-0.6226,12,-1.1535,51,1.11024,24,-0.1016,28,0.23477
ENSG00000144935,TRPC1,21,-0.2755,10,-1.4293,66,1.63100,14,-0.9511,27,0.27531
ENSG00000163714,U2SURP,246,0.24214,124,-0.8725,400,1.04613,399,1.20110,140,-1.0126
ENSG00000175040,CHST2,21,-0.9616,35,-0.2289,14,-1.5951,57,0.60826,44,0.27066
ENSG00000181744,DIPK2A,11,-1.0829,12,-0.9895,56,1.45620,23,0.00131,23,0.00523
ENSG00000163754,GYG1,40,-0.0606,29,-0.6154,33,-0.3418,28,-0.6635,52,0.73890
ENSG00000071794,HLTF,44,-0.5346,35,-0.9175,91,0.62694,100,0.88851,56,-0.2784
ENSG00000114744,COMMD2,22,-0.4326,19,-0.7126,52,0.94680,22,-0.4644,32,0.30365
ENSG00000082996,RNF13,110,0.85527,34,-1.0540,87,0.47381,41,-0.7612,71,0.30853
ENSG00000070087,PFN2,205,-1.3512,453,-0.1627,358,-0.5133,435,-0.2323,606,0.63717
ENSG00000196428,TSC22D2,53,-0.2621,38,-0.8217,77,0.30224,89,0.61050,62,-0.0394
ENSG00000120742,SERP1,84,-0.0427,107,0.38046,52,-0.7590,61,-0.5602,93,0.24244
ENSG00000144895,EIF2A,32,-0.9506,51,-0.2724,37,-0.7363,99,0.91142,59,-0.0697
ENSG00000198843,SELENOT,74,-0.8890,136,0.05004,187,0.54991,98,-0.5050,143,0.23532
ENSG00000181788,SIAH2,18,-0.5038,19,-0.5149,21,-0.3175,25,-0.0774,30,0.52296
ENSG00000144893,MED12L,21,-0.6864,30,-0.1788,31,-0.0969,49,0.67945,32,-0.1418
ENSG00000152601,MBNL1,61,-0.6814,78,-0.3277,87,-0.1294,87,-0.1408,110,0.45756
ENSG00000181467,RAP2B,8,-1.6813,22,-0.1459,13,-0.9231,22,-0.1358,30,0.70386
ENSG00000243069,ARHGEF26-AS1,37,1.54926,30,1.33900,4,-1.7682,11,-0.4541,8,-1.2189
ENSG00000114790,ARHGEF26,59,1.72190,43,1.37108,15,-0.4834,22,0.10929,8,-2.0934
ENSG00000174953,DHX36,158,-0.1604,103,-0.8823,145,-0.2994,324,1.15483,158,-0.2895
ENSG00000114805,PLCH1,7,-1.9441,26,-0.0344,7,-2.0537,42,0.78788,29,0.20485
ENSG00000174928,C3orf33,9,-0.7192,7,-1.2072,19,0.37365,17,0.22215,17,0.42677
ENSG00000169359,SLC33A1,28,0.31038,10,-1.2650,23,0.01955,20,-0.2185,27,0.52999
