Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000144635,DYNC1LI1,4,-3.3712,33,-0.2812,93,1.44070,57,0.56845,27,-0.6276,37,-0.2003
ENSG00000170275,CRTAP,9,-2.6924,189,2.09982,35,-0.7842,60,0.03691,60,0.03431,46,-0.6127
ENSG00000153558,FBXL2,49,1.43131,3,-2.8738,54,1.61203,18,-0.2471,1,-4.2392,17,-0.5279
ENSG00000153560,UBP1,93,1.08405,11,-2.2491,77,0.74135,67,0.51329,12,-2.0836,45,-0.1881
ENSG00000163539,CLASP2,263,0.75655,108,-0.6744,280,0.86366,199,0.28754,127,-0.4260,137,-0.5079
ENSG00000170248,PDCD6IP,64,0.41952,31,-0.7196,92,1.04248,70,0.58147,60,0.32311,35,-0.8515
ENSG00000172995,ARPP21,4,-4.8638,65,-0.8566,184,0.80481,281,1.57074,24,-2.3388,114,0.03570
ENSG00000178567,EPM2AIP1,8,-3.5304,91,0.11419,128,0.67243,201,1.48016,39,-1.1954,76,-0.2907
ENSG00000093167,LRRFIP2,10,-2.1077,46,0.16547,46,0.15686,97,1.42373,12,-1.8182,41,-0.0365
ENSG00000144674,GOLGA4,170,-1.0604,584,0.91898,180,-0.9697,661,1.13684,245,-0.4965,305,-0.2734
ENSG00000144677,CTDSPL,4,-2.4899,3,-3.0133,13,-0.7536,65,1.92206,6,-1.9463,25,0.47085
ENSG00000060971,ACAA1,78,0.78379,43,-0.1780,42,-0.2269,33,-0.5824,58,0.30311,46,-0.1521
ENSG00000172939,OXSR1,4,-2.8991,22,-0.4156,30,0.08208,29,0.00489,38,0.43873,33,0.41838
ENSG00000114742,WDR48,4,-3.2839,30,-0.3894,59,0.70499,71,1.04197,26,-0.5728,38,0.00858
ENSG00000144655,CSRNP1,4,-2.2721,75,2.48826,20,0.02171,18,-0.0737,55,1.82087,4,-2.9477
ENSG00000168028,RPSA,852,0.40892,880,0.46248,489,-0.4816,335,-1.0630,732,0.15844,668,0.02389
ENSG00000168314,MOBP,1905,0.87741,7968,4.45395,137,-3.1678,291,-2.0620,457,-1.3880,96,-4.4855
ENSG00000170011,MYRIP,4,-2.9999,10,-1.7377,74,1.47221,31,-0.0194,36,0.25508,31,0.01474
ENSG00000114784,EIF1B,4,-4.6422,84,-0.3206,194,1.07037,66,-0.6868,123,0.29349,111,0.23282
ENSG00000188846,RPL14,693,0.06861,639,-0.0616,594,-0.1788,332,-1.0752,799,0.29858,717,0.22966
ENSG00000168036,CTNNB1,95,-0.6717,85,-0.8484,181,0.34027,129,-0.2024,188,0.40542,158,0.21399
ENSG00000182606,TRAK1,125,1.25705,25,-1.3208,52,-0.2137,38,-0.6868,67,0.20179,57,-0.1023
ENSG00000187094,CCK,94,-2.4918,85,-2.6436,1457,1.93333,438,-0.1761,299,-0.7662,503,0.08293
ENSG00000093183,SEC22C,4,-3.0933,28,-0.2494,50,0.68250,57,0.88389,37,0.20011,31,-0.1907
ENSG00000008324,SS18L2,31,0.02884,24,-0.3604,48,0.74722,20,-0.6307,33,0.11272,30,-0.0742
ENSG00000114857,NKTR,254,0.62869,274,0.75295,63,-1.5623,425,1.54441,92,-0.9842,125,-0.8208
ENSG00000114853,ZBTB47,41,-0.0764,83,1.08031,22,-1.0322,57,0.45126,32,-0.4949,40,-0.2433
ENSG00000010282,HHATL,130,1.30862,90,0.67375,28,-1.1681,25,-1.3182,97,0.80277,46,-0.6971
ENSG00000181061,HIGD1A,188,-0.1010,116,-0.8420,258,0.41638,153,-0.4223,233,0.24748,210,0.14745
ENSG00000144647,POMGNT2,44,1.21430,0,-6.9960,48,1.35982,19,-0.1471,16,-0.4035,17,-0.5634
ENSG00000163788,SNRK,156,1.82574,6,-3.1929,60,0.13984,62,0.19605,30,-0.9207,47,-0.4184
ENSG00000011198,ABHD5,4,-2.7320,21,-0.3346,16,-0.7442,64,1.54751,37,0.58754,23,-0.2770
ENSG00000185219,ZNF445,5,-2.5323,28,0.04963,23,-0.2482,41,0.67449,29,0.13398,29,0.19171
ENSG00000163807,KIAA1143,4,-3.3301,37,-0.0648,56,0.57626,31,-0.3303,30,-0.4259,46,0.54500
ENSG00000163812,ZDHHC3,28,-0.0966,13,-1.1998,34,0.21659,22,-0.4210,36,0.32960,32,0.26759
ENSG00000075914,EXOSC7,41,1.00570,6,-1.8767,24,0.13931,23,0.01893,39,0.92266,18,-0.5607
ENSG00000249992,TMEM158,38,0.82233,10,-1.2258,27,0.28221,20,-0.2042,21,-0.1281,22,-0.0510
ENSG00000211456,SACM1L,87,0.85067,16,-1.7375,63,0.30306,32,-0.7748,38,-0.4917,57,0.26655
ENSG00000163818,LZTFL1,4,-2.6954,2,-3.7219,49,1.10706,31,0.33502,10,-1.3609,31,0.68960
ENSG00000163827,LRRC2,191,2.58003,1,-4.9318,24,-1.0258,84,0.94089,0,-9.1317,35,-0.7712
ENSG00000160799,CCDC12,92,1.07891,23,-1.1334,45,-0.1219,50,0.06238,23,-1.1416,50,0.09898
ENSG00000181555,SETD2,141,0.62856,164,0.88333,73,-0.4274,161,0.85383,38,-1.4247,77,-0.5848
ENSG00000114648,KLHL18,13,-0.8115,6,-1.9288,37,0.86801,51,1.43698,7,-1.6791,21,-0.1229
ENSG00000076201,PTPN23,4,-2.4287,9,-1.2883,41,1.12264,30,0.56643,24,0.19929,20,-0.0748
ENSG00000114650,SCAP,87,1.49691,9,-2.0681,51,0.55814,31,-0.2323,7,-2.3269,35,-0.0762
ENSG00000163832,ELP6,46,1.31199,11,-1.0195,28,0.46476,27,0.42218,18,-0.2576,16,-0.6803
ENSG00000114646,CSPG5,414,2.03445,60,-1.2095,90,-0.5995,90,-0.5922,129,-0.0384,107,-0.5443
ENSG00000173473,SMARCC1,96,0.04167,280,1.94029,19,-2.3984,115,0.34073,40,-1.2831,77,-0.5205
ENSG00000132153,DHX30,59,-0.2863,18,-2.0308,129,0.99582,78,0.16002,66,-0.1069,71,0.02703
ENSG00000047849,MAP4,315,-0.1955,926,1.65535,295,-0.2990,264,-0.4739,223,-0.7364,309,-0.3897
ENSG00000164050,PLXNB1,4,-3.1523,34,-0.0017,7,-2.3538,38,0.15963,107,2.00920,31,-0.3068
ENSG00000232112,TMA7,449,-0.1161,401,-0.2942,445,-0.1302,249,-1.0295,648,0.48062,527,0.26578
ENSG00000164054,SHISA5,79,0.14988,38,-0.9940,73,0.02980,48,-0.6496,109,0.67013,75,0.11062
ENSG00000010256,UQCRC1,308,1.13727,56,-1.5619,285,1.00173,93,-0.8065,139,-0.1815,136,-0.3692
ENSG00000213672,NCKIPSD,4,-3.2014,9,-2.0877,86,1.51176,33,-0.1385,8,-2.1844,43,0.62377
ENSG00000068745,IP6K2,97,1.24337,21,-1.2301,95,1.20400,66,0.57703,26,-0.8799,32,-0.9339
ENSG00000114302,PRKAR2A,4,-3.9190,12,-2.4034,55,-0.0874,120,1.21124,50,-0.2579,69,0.51212
ENSG00000177479,ARIH2,19,-0.9337,34,-0.0316,61,0.91516,33,-0.0671,44,0.35914,32,-0.2713
ENSG00000178467,P4HTM,56,0.03126,18,-1.7137,125,1.38812,62,0.18209,59,0.12141,46,-0.4645
ENSG00000178252,WDR6,4,-3.2655,37,0.00842,54,0.61508,46,0.33412,59,0.75435,34,-0.2202
ENSG00000178057,NDUFAF3,48,-0.5037,66,-0.0122,89,0.47777,36,-0.9421,108,0.80814,63,-0.1353
ENSG00000178035,IMPDH2,140,1.47115,37,-0.7086,68,0.21686,24,-1.3964,96,0.80351,45,-0.6845
ENSG00000198218,QRICH1,96,2.00892,6,-2.3838,48,0.70722,43,0.55217,15,-1.1173,20,-1.0362
ENSG00000172053,QARS,32,0.50035,12,-1.0390,41,0.91005,11,-1.1366,40,0.84456,20,-0.4319
ENSG00000114316,USP4,4,-3.1484,26,-0.4584,33,-0.0743,59,0.88156,35,0.01839,38,0.26781
ENSG00000067560,RHOA,32,-2.6372,322,0.92659,182,-0.0181,140,-0.4365,349,1.07038,164,-0.3236
ENSG00000145029,NICN1,45,0.97686,4,-2.5383,47,1.05203,17,-0.5799,3,-2.8048,26,0.17161
ENSG00000173402,DAG1,4,-3.4709,19,-1.2650,25,-0.8217,18,-1.2868,135,2.03042,46,0.17905
ENSG00000164061,BSN,49,-1.1271,10,-3.3814,193,1.07144,134,0.44692,39,-1.4543,118,0.47300
ENSG00000164062,APEH,4,-2.9310,10,-1.6118,67,1.37870,14,-1.1618,29,-0.0338,34,0.47265
ENSG00000176095,IP6K1,9,-2.3127,18,-1.3150,82,1.09772,55,0.41179,32,-0.4483,46,0.22658
ENSG00000164076,CAMKV,35,-1.9403,29,-2.1994,355,1.81767,134,0.10530,48,-1.4877,131,0.12662
ENSG00000004534,RBM6,72,-0.0328,64,-0.2066,57,-0.4024,194,1.69064,53,-0.4961,58,-0.5870
ENSG00000003756,RBM5,95,0.79649,51,-0.2031,58,-0.0166,131,1.37834,47,-0.3430,40,-0.9147
ENSG00000114353,GNAI2,90,-0.8532,315,1.18382,108,-0.5722,175,0.18962,246,0.75104,125,-0.5791
ENSG00000012171,SEMA3B,4,-2.8622,104,2.37549,13,-1.2223,29,0.03800,64,1.39695,14,-1.6235
ENSG00000114383,TUSC2,61,-0.0703,19,-1.8401,79,0.35453,72,0.19588,35,-0.9327,74,0.47695
ENSG00000088538,DOCK3,41,-1.0412,44,-0.9146,170,1.28042,163,1.19522,25,-1.7839,71,-0.3099
ENSG00000145050,MANF,96,1.75619,37,0.08692,33,-0.0951,8,-2.1138,46,0.44301,26,-0.7612
ENSG00000259956,RBM15B,4,-2.4776,4,-2.4233,20,-0.1507,35,0.78804,11,-1.0209,28,0.93307
ENSG00000164081,TEX264,4,-2.2131,4,-2.0549,43,1.47413,10,-0.8198,51,1.82350,13,-0.7480
ENSG00000090097,PCBP4,50,0.93674,55,1.07981,30,0.09169,33,0.25458,30,0.09039,17,-1.1832
ENSG00000248487,ABHD14A,294,2.96000,20,-1.7606,113,0.97064,24,-1.4779,41,-0.6639,28,-1.8103
ENSG00000162244,RPL29,657,0.33877,942,0.94770,425,-0.3579,240,-1.2335,723,0.49632,469,-0.3484
ENSG00000164086,DUSP7,4,-2.0598,0,-7.5624,32,1.13230,11,-0.5477,20,0.32320,19,0.49478
ENSG00000023330,ALAS1,35,0.61710,17,-0.4798,54,1.40091,11,-1.2025,38,0.76888,16,-0.9025
ENSG00000247596,TWF2,4,-2.7579,1,-3.9219,81,1.98354,32,0.33021,34,0.42736,22,-0.4731
ENSG00000164091,WDR82,51,-1.6642,31,-2.4200,226,0.64403,273,0.96556,58,-1.4722,177,0.47187
ENSG00000163930,BAP1,4,-4.4071,14,-2.5996,80,-0.0490,89,0.12212,57,-0.5784,116,1.24079
ENSG00000010322,NISCH,128,0.29144,45,-1.3374,176,0.82940,132,0.34814,54,-1.0536,107,-0.0082
ENSG00000168273,SMIM4,99,2.39734,12,-1.2415,25,-0.0815,9,-1.6488,20,-0.4556,20,-0.6959
ENSG00000163939,PBRM1,51,0.30240,55,0.41533,36,-0.2549,89,1.23390,34,-0.3397,32,-0.7225
ENSG00000163938,GNL3,13,-1.8405,43,-0.0770,75,0.80889,55,0.31167,43,-0.1086,45,-0.0169
ENSG00000016864,GLT8D1,104,2.05547,10,-1.7089,40,0.33779,23,-0.5372,47,0.58065,20,-1.1244
ENSG00000114902,SPCS1,524,2.34294,69,-1.1502,175,0.30012,85,-0.8304,137,-0.0953,92,-1.0976
ENSG00000163931,TKT,14,-2.8256,70,-0.4509,109,0.25767,99,0.09964,139,0.65964,100,0.21059
ENSG00000272886,DCP1A,30,0.08860,12,-1.3399,33,0.23590,29,0.00260,17,-0.7911,33,0.44248
ENSG00000157388,CACNA1D,81,1.39233,2,-3.8036,23,-0.6547,129,2.33867,8,-2.2546,22,-1.1020
ENSG00000016391,CHDH,4,-2.4791,24,0.16067,1,-4.2583,16,-0.5000,48,1.34399,25,0.41467
ENSG00000113811,SELENOK,81,-0.5056,120,0.11858,136,0.32186,55,-1.1003,164,0.62493,112,0.01312
ENSG00000157445,CACNA2D3,112,2.36445,11,-1.5045,80,1.66876,33,0.14790,7,-2.1951,12,-1.9639
ENSG00000187672,ERC2,210,0.47244,145,-0.1240,197,0.36631,286,1.00512,85,-0.9504,129,-0.5137
ENSG00000180376,CCDC66,4,-3.6043,54,0.22202,30,-0.7116,121,1.61743,18,-1.4228,49,0.10764
ENSG00000163946,TASOR,4,-3.0280,40,0.38677,32,0.02142,68,1.27971,22,-0.5541,30,-0.1411
ENSG00000163947,ARHGEF3,4,-3.4391,26,-0.7224,114,1.73720,47,0.16975,44,0.06664,37,-0.3413
ENSG00000157500,APPL1,4,-4.3681,100,0.31520,83,0.00660,145,0.94588,64,-0.3845,85,0.10415
ENSG00000174840,PDE12,4,-2.3884,5,-2.0089,16,-0.3229,33,0.79306,25,0.31597,24,0.51211
ENSG00000168374,ARF4,121,1.24217,40,-0.5793,76,0.43808,17,-1.8740,89,0.71264,47,-0.5349
ENSG00000163681,SLMAP,36,-1.0154,72,0.03998,55,-0.3900,117,0.83962,25,-1.5497,79,0.37599
ENSG00000163686,ABHD6,27,0.50740,8,-1.2847,55,1.76479,34,0.88707,7,-1.5973,13,-0.9568
ENSG00000163684,RPP14,4,-2.1885,8,-1.1447,27,0.71968,17,-0.0229,10,-0.8118,22,0.67922
ENSG00000168297,PXK,4,-3.8323,217,2.52922,39,-0.5243,87,0.75155,49,-0.1719,31,-1.3452
ENSG00000168291,PDHB,26,-0.6627,24,-0.7754,75,1.07017,28,-0.5342,67,0.87015,35,-0.3232
ENSG00000168301,KCTD6,271,3.51856,26,-0.9620,30,-0.7114,20,-1.3546,29,-0.7596,21,-1.8330
ENSG00000168309,FAM107A,594,-0.2473,1400,1.18500,189,-1.9888,315,-1.2254,853,0.33478,718,0.09945
ENSG00000144724,PTPRG,25,-0.4958,15,-1.2779,26,-0.4253,54,0.74058,39,0.22926,37,0.20177
ENSG00000114405,C3orf14,182,1.64767,28,-1.3991,131,1.04236,60,-0.2546,45,-0.6809,51,-0.7982
ENSG00000163618,CADPS,29,-1.9877,26,-2.1713,271,1.58485,199,1.01636,81,-0.4479,95,-0.3487
ENSG00000163630,SYNPR,92,-0.1297,8,-3.6471,193,1.10727,118,0.27763,53,-0.9621,106,0.19197
ENSG00000163634,THOC7,230,1.51179,68,-0.5399,118,0.33985,64,-0.6152,76,-0.3499,80,-0.4817
ENSG00000163636,PSMD6,90,1.26462,14,-1.6923,65,0.67971,29,-0.5713,46,0.13809,36,-0.4275
ENSG00000163637,PRICKLE2,124,0.89621,45,-0.7317,132,1.00328,93,0.39736,86,0.26990,49,-0.9700
ENSG00000163638,ADAMTS9,58,0.04080,91,0.79354,10,-2.6269,37,-0.6746,103,0.99552,53,-0.1627
ENSG00000151276,MAGI1,4,-4.2103,25,-1.6247,91,0.37619,205,1.83257,23,-1.7475,75,0.10190
ENSG00000144741,SLC25A26,4,-2.5165,7,-1.7069,35,0.73408,24,0.13009,25,0.19133,25,0.41282
ENSG00000144749,LRIG1,57,-1.3302,49,-1.5567,21,-2.7670,50,-1.5098,449,2.16345,144,0.20425
ENSG00000172340,SUCLG2,4,-2.6895,33,0.47231,5,-2.4234,16,-0.6926,61,1.51374,26,0.13879
ENSG00000144747,TMF1,78,-0.1241,75,-0.1825,60,-0.5315,153,0.98836,65,-0.4221,83,-0.0592
ENSG00000144744,UBA3,164,2.34251,11,-2.0605,57,0.37174,23,-1.0077,38,-0.2644,31,-0.8873
ENSG00000144746,ARL6IP5,320,0.69820,137,-0.6590,370,0.94788,149,-0.5319,209,0.00120,181,-0.3856
ENSG00000114861,FOXP1,4,-5.0507,63,-1.1116,155,0.29928,416,2.10309,39,-1.8127,122,-0.1519
ENSG00000163412,EIF4E3,123,1.12384,32,-1.0469,77,0.33376,55,-0.2187,46,-0.4974,59,-0.1670
ENSG00000170837,GPR27,17,-0.6933,20,-0.4444,33,0.35726,23,-0.2477,32,0.31499,28,0.16528
ENSG00000163602,RYBP,9,-2.3147,65,0.62210,53,0.29110,71,0.75545,78,0.91892,34,-0.7008
ENSG00000163605,PPP4R2,108,0.59989,72,-0.0420,80,0.11784,124,0.83700,60,-0.3338,60,-0.5594
ENSG00000121440,PDZRN3,83,1.63544,0,-8.1718,34,0.09597,36,0.18271,45,0.53609,25,-0.6690
ENSG00000185008,ROBO2,153,1.61432,5,-3.6745,108,0.97089,106,0.94110,14,-2.1381,43,-0.8409
ENSG00000169855,ROBO1,4,-2.4488,16,-0.5908,25,0.05762,13,-0.9040,38,0.76281,28,0.54313
ENSG00000175161,CADM2,79,-2.2452,123,-1.5918,623,0.97860,614,0.95092,192,-0.9214,367,0.17161
ENSG00000083937,CHMP2B,9,-2.6389,54,0.07512,69,0.49645,59,0.21851,81,0.75565,48,-0.1748
ENSG00000163320,CGGBP1,81,0.47550,11,-2.4671,85,0.54839,67,0.16959,72,0.28645,57,-0.1370
ENSG00000175105,ZNF654,40,0.67304,14,-0.9725,29,0.14213,35,0.47246,8,-1.8093,27,0.12930
ENSG00000269028,MTRNR2L12,2796,-1.9658,12225,0.30799,2941,-1.8907,8747,-0.2303,6590,-0.6720,13560,1.02575
ENSG00000080200,CRYBG3,81,1.44489,40,0.23156,17,-1.1073,42,0.30825,48,0.51621,24,-0.9232
ENSG00000080822,CLDND1,250,0.53156,822,2.90951,113,-0.7334,67,-1.5084,212,0.26347,68,-2.1040
ENSG00000184220,CMSS1,6,-3.1613,59,0.14250,119,1.34197,68,0.38546,36,-0.6388,50,-0.2001
ENSG00000168386,FILIP1L,4,-2.5069,19,-0.2103,37,0.82907,48,1.29551,1,-4.2654,22,0.04798
ENSG00000036054,TBC1D23,4,-2.3973,12,-0.8602,47,1.40146,17,-0.3112,38,1.00687,17,-0.4064
ENSG00000154174,TOMM70,344,2.36232,32,-1.6379,113,0.28587,38,-1.4080,55,-0.8382,72,-0.6822
ENSG00000114354,TFG,103,1.11442,31,-0.8493,75,0.55599,27,-1.0502,85,0.76718,42,-0.5992
ENSG00000174173,TRMT10C,4,-2.9987,7,-2.1099,63,1.19137,65,1.24746,9,-1.9068,32,0.12294
ENSG00000081154,PCNP,110,-0.2211,111,-0.2191,145,0.20979,100,-0.3783,123,-0.0455,136,0.20828
ENSG00000066422,ZBTB11,4,-3.3159,27,-0.5485,67,0.92256,43,0.16695,30,-0.4106,43,0.32655
ENSG00000114391,RPL24,796,-0.0548,1213,0.63514,679,-0.3068,424,-1.0354,1205,0.62416,785,-0.1377
ENSG00000182504,CEP97,4,-2.4045,33,0.78721,27,0.44745,37,0.99468,11,-0.9095,18,-0.2903
ENSG00000144815,NXPE3,7,-2.7604,49,0.20622,47,0.11181,92,1.26775,29,-0.6350,42,-0.0853
ENSG00000170017,ALCAM,385,1.86685,207,0.72915,107,-0.3465,115,-0.2313,92,-0.5732,85,-1.0890
ENSG00000242759,LINC00882,15,-1.4233,34,-0.2349,18,-1.2419,105,1.67889,22,-0.9250,41,0.06574
ENSG00000114439,BBX,56,-0.9483,230,1.35971,62,-0.8026,197,1.08005,82,-0.3661,81,-0.6198
ENSG00000196776,CD47,4,-4.4132,35,-1.3200,165,1.16378,241,1.88359,91,0.16360,58,-0.8840
ENSG00000114446,IFT57,4,-3.1158,10,-1.8529,73,1.31028,32,-0.0673,31,-0.1307,37,0.30976
ENSG00000198919,DZIP3,108,-0.0729,89,-0.3702,142,0.37598,247,1.32866,49,-1.2687,98,-0.3654
ENSG00000177707,NECTIN3,4,-2.4068,8,-1.4727,9,-1.2477,54,1.65552,2,-3.3267,26,0.74344
ENSG00000144827,ABHD10,4,-2.7714,8,-1.7757,74,1.77610,30,0.20175,27,0.03075,24,-0.2216
ENSG00000144834,TAGLN3,349,0.52040,36,-2.9461,834,2.13494,156,-0.7625,155,-0.7746,202,-0.5976
ENSG00000091972,CD200,116,1.24638,17,-1.8029,115,1.22774,63,0.19750,14,-2.0498,46,-0.4959
ENSG00000144848,ATG3,4,-3.5616,120,1.67426,48,0.07625,46,-0.0036,55,0.28310,37,-0.5540
ENSG00000138459,SLC35A5,4,-2.2279,28,0.72736,33,0.98922,9,-1.0983,29,0.77230,16,-0.3954
ENSG00000091986,CCDC80,30,0.08444,94,2.09992,11,-1.4279,4,-2.9331,34,0.27133,23,-0.5866
ENSG00000176542,USF3,74,1.20014,19,-1.0205,27,-0.4599,78,1.28696,12,-1.6423,31,-0.4520
ENSG00000121579,NAA50,66,0.20417,26,-1.2473,68,0.25765,45,-0.4036,68,0.25526,62,0.17318
ENSG00000114573,ATP6V1A,256,0.63418,43,-2.1194,447,1.63827,172,-0.0156,108,-0.7411,142,-0.5273
ENSG00000181722,ZBTB20,54,-1.6373,254,0.77133,16,-3.3677,142,-0.1750,291,1.01013,166,0.13273
ENSG00000172020,GAP43,813,-0.6871,192,-2.8393,1318,0.07373,1309,0.06242,342,-1.9903,1723,1.11605
ENSG00000185565,LSAMP,187,-0.9076,244,-0.4997,407,0.31682,569,0.87910,291,-0.2227,330,-0.0401
ENSG00000113845,TIMMDC1,4,-2.8360,37,0.44875,53,1.09211,27,-0.0547,51,1.00607,21,-0.6915
ENSG00000138495,COX17,638,2.50918,79,-1.1291,130,-0.3627,46,-1.9479,111,-0.6132,128,-0.6517
ENSG00000082701,GSK3B,216,1.73392,26,-1.7164,90,0.20041,105,0.43909,35,-1.2540,65,-0.5322
ENSG00000163428,LRRC58,4,-4.0207,52,-0.2874,51,-0.3267,118,1.04398,70,0.17969,67,0.17447
ENSG00000163430,FSTL1,4,-3.4223,3,-3.8563,11,-1.9277,54,0.43741,149,2.31047,39,-0.1869
ENSG00000065518,NDUFB4,83,-0.9651,112,-0.5122,217,0.54986,80,-1.0327,219,0.56315,168,0.23972
ENSG00000144840,RABL3,49,1.29123,11,-1.0841,25,0.18569,22,-0.0668,24,0.09659,19,-0.4531
ENSG00000145087,STXBP5L,56,-0.2947,13,-2.4836,147,1.30947,141,1.23538,4,-4.2015,64,-0.1838
ENSG00000180353,HCLS1,4,-2.0236,21,0.44626,9,-0.7749,17,0.14908,48,1.93053,12,-0.7448
ENSG00000173230,GOLGB1,416,0.33694,322,-0.0763,309,-0.1408,726,1.30030,129,-1.4762,295,-0.3667
ENSG00000163406,SLC15A2,4,-2.9503,8,-1.9601,5,-2.6100,25,-0.2544,57,1.06523,40,0.99790
ENSG00000114023,FAM162A,206,0.43580,73,-1.1919,172,0.13998,109,-0.5819,299,1.07191,144,-0.2578
ENSG00000114030,KPNA1,4,-3.9095,54,-0.1048,99,0.88625,90,0.70629,45,-0.4020,58,-0.0138
ENSG00000173193,PARP14,4,-2.4404,16,-0.4167,5,-2.0393,19,-0.1241,66,2.01629,20,-0.1492
ENSG00000173175,ADCY5,4,-2.6951,7,-1.9099,36,0.58910,33,0.42680,34,0.48188,27,0.27159
ENSG00000206527,HACD2,5,-3.1638,39,-0.1690,55,0.39634,80,1.01785,32,-0.4701,44,0.07106
ENSG00000065534,MYLK,42,-0.6392,165,1.65838,28,-1.2566,24,-1.4557,199,2.03726,35,-1.3829
ENSG00000160145,KALRN,4,-4.9000,32,-2.0002,206,0.88571,213,0.94292,82,-0.6043,134,0.31767
ENSG00000082781,ITGB5,45,0.83614,12,-1.2655,3,-3.1116,9,-1.6505,85,2.05157,23,-0.4180
ENSG00000163848,ZNF148,40,-0.8363,49,-0.5179,65,-0.0762,162,1.48259,42,-0.7334,64,-0.1473
ENSG00000114520,SNX4,41,0.48365,33,0.12099,32,0.07904,20,-0.6910,21,-0.6091,32,0.11776
ENSG00000114544,SLC41A3,4,-3.4408,15,-1.5903,77,1.01388,39,-0.1063,34,-0.3383,50,0.56508
ENSG00000144908,ALDH1L1,4,-4.3854,15,-2.5421,10,-3.1055,34,-1.3109,199,1.54480,110,1.05816
ENSG00000159685,CHCHD6,4,-3.2089,20,-0.9190,70,1.10740,27,-0.4637,29,-0.3473,42,0.49288
ENSG00000114554,PLXNA1,4,-2.3040,1,-3.5747,29,0.69850,33,0.88005,9,-1.1655,23,0.57907
ENSG00000114631,PODXL2,498,2.79241,22,-2.4834,158,0.52817,76,-0.6380,47,-1.3615,68,-1.2267
ENSG00000114626,ABTB1,4,-2.8311,11,-1.4302,52,1.06768,52,1.04228,23,-0.2491,27,-0.0899
ENSG00000074416,MGLL,174,0.03092,78,-1.2203,116,-0.6070,174,0.02937,184,0.12045,197,0.43571
ENSG00000058262,SEC61A1,4,-3.3279,21,-0.9589,27,-0.5746,39,-0.0117,48,0.34288,50,0.84749
ENSG00000163902,RPN1,261,2.11868,12,-2.7688,60,-0.4515,43,-0.9686,106,0.46002,63,-0.6028
ENSG00000075785,RAB7A,46,-1.8589,174,0.17623,229,0.62412,95,-0.7741,327,1.24996,138,-0.3333
ENSG00000240682,ISY1,4,-2.4991,14,-0.6857,18,-0.2865,22,0.04567,29,0.43377,26,0.58037
ENSG00000169714,CNBP,46,-2.2379,176,-0.1990,277,0.53148,154,-0.4128,297,0.65096,210,0.14311
ENSG00000181789,COPG1,202,2.39659,19,-1.6296,86,0.75216,43,-0.3881,27,-1.0743,34,-1.1529
ENSG00000183624,HMCES,72,1.02010,12,-1.8063,60,0.69844,30,-0.4055,33,-0.2475,36,-0.1758
ENSG00000184897,H1FX,268,1.22120,48,-1.5191,235,0.98600,126,-0.0441,88,-0.6184,107,-0.5144
ENSG00000129071,MBD4,6,-2.4975,45,0.41069,31,-0.1900,76,1.32141,66,1.06130,25,-0.8444
ENSG00000004399,PLXND1,4,-2.4978,20,-0.1435,13,-0.7664,20,-0.1186,23,0.10727,28,0.75712
ENSG00000172765,TMCC1,38,0.03595,10,-1.9366,56,0.64441,57,0.66948,13,-1.5384,40,0.19956
ENSG00000017260,ATP2C1,130,1.02381,57,-0.3137,113,0.78478,70,-0.0015,53,-0.4382,56,-0.6012
ENSG00000198585,NUDT16,59,-0.0935,90,0.57398,59,-0.1004,58,-0.1214,34,-0.9544,66,0.13253
ENSG00000114686,MRPL3,4,-2.6962,15,-0.8200,49,1.10778,15,-0.7429,35,0.53596,27,0.17177
ENSG00000196353,CPNE4,4,-2.2728,0,-7.5836,60,2.04812,18,-0.0604,11,-0.7488,19,0.02186
ENSG00000138246,DNAJC13,98,1.56658,27,-0.5944,46,0.23985,47,0.27615,44,0.18843,26,-0.9771
ENSG00000081307,UBA5,50,0.25037,23,-0.9381,62,0.60469,55,0.41177,28,-0.6816,42,-0.0557
ENSG00000113971,NPHP3,4,-2.7735,41,0.72711,12,-1.1594,75,1.81336,31,0.25717,20,-0.6866
ENSG00000091527,CDV3,47,-1.3448,141,0.36819,115,0.04138,110,-0.0365,133,0.27643,115,0.07902
ENSG00000163781,TOPBP1,50,1.06121,12,-1.1560,39,0.63583,30,0.22273,11,-1.3372,24,-0.2303
ENSG00000091513,TF,20,-2.5928,779,4.20326,40,-1.6233,40,-1.6093,180,0.72556,19,-3.4286
ENSG00000144867,SRPRB,32,0.28094,12,-1.2088,53,1.12982,23,-0.2506,29,0.09097,24,-0.2990
ENSG00000154917,RAB6B,272,-0.4511,50,-2.9816,680,1.05838,368,0.02962,163,-1.2358,417,0.44278
ENSG00000129055,ANAPC13,4,-3.6085,30,-0.7250,63,0.47560,19,-1.3795,51,0.12498,61,0.86234
ENSG00000182923,CEP63,47,-0.2529,67,0.29992,41,-0.4585,132,1.48293,39,-0.5365,45,-0.5164
ENSG00000154928,EPHB1,4,-2.5324,17,-0.3863,10,-1.1714,31,0.53115,11,-1.0091,30,0.99004
