Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000155755,TMEM237,24,-0.5347,26,-0.4164,24,-0.5162,40,0.24613,50,0.61003,27,-0.4243,36,0.08331,44,0.46109
ENSG00000003393,ALS2,10,-1.5183,8,-1.7753,14,-1.0339,37,0.47087,45,0.77726,26,-0.1240,44,0.73261,34,0.36765
ENSG00000116030,SUMO1,50,-1.3491,24,-2.4207,97,-0.3361,108,-0.1703,102,-0.2657,160,0.53681,105,-0.2219,199,0.97429
ENSG00000055044,NOP58,166,0.80886,88,-0.2376,80,-0.3738,182,0.96305,164,0.78479,59,-0.9134,86,-0.2649,67,-0.7241
ENSG00000204217,BMPR2,37,-2.4767,86,-1.2161,174,-0.1405,223,0.26285,303,0.77050,144,-0.4821,362,1.08216,213,0.20738
ENSG00000163596,ICA1L,37,-0.9412,42,-0.7374,47,-0.5945,69,0.01807,198,1.87168,43,-0.7681,67,-0.0359,68,-0.0154
ENSG00000138442,WDR12,12,-1.4528,24,-0.4134,41,0.44188,46,0.63868,34,0.12639,24,-0.4246,17,-0.9428,45,0.67696
ENSG00000138443,ABI2,175,-0.7882,186,-0.6958,233,-0.3423,475,0.81919,357,0.34227,254,-0.2281,349,0.30426,305,0.09603
ENSG00000173166,RAPH1,4,-2.6728,7,-2.0643,33,0.25040,23,-0.3386,53,1.02802,17,-0.8437,57,1.15108,36,0.45004
ENSG00000114933,INO80D,62,1.65941,29,0.31313,31,0.45764,41,0.90689,11,-1.1322,9,-1.5022,24,0.05539,9,-1.4992
ENSG00000023228,NDUFS1,155,-0.1653,75,-1.2915,163,-0.0860,230,0.47214,150,-0.2189,193,0.20832,179,0.05961,192,0.19988
ENSG00000114942,EEF1B2,421,0.29834,640,1.00729,391,0.17763,246,-0.5564,154,-1.2657,434,0.40053,207,-0.8225,287,-0.3505
ENSG00000204186,ZDBF2,37,-0.8784,33,-1.0486,48,-0.4507,138,1.28304,126,1.11702,41,-0.7684,74,0.22999,54,-0.3232
ENSG00000114948,ADAM23,1,-5.7457,11,-3.0405,35,-1.4128,115,0.40787,88,-0.0143,85,-0.0906,147,0.82116,162,1.18703
ENSG00000118246,FASTKD2,33,-0.0626,11,-1.6892,26,-0.4341,42,0.32262,42,0.31325,35,0.03240,47,0.52153,36,0.08902
ENSG00000118263,KLF7,67,1.05897,43,0.30260,19,-0.9602,96,1.71496,29,-0.2941,21,-0.8979,27,-0.4003,16,-1.3173
ENSG00000118260,CREB1,45,0.22240,39,-0.0189,41,0.08016,36,-0.1290,53,0.48728,31,-0.3873,56,0.59310,29,-0.4991
ENSG00000178385,PLEKHM3,15,-1.5775,31,-0.5516,37,-0.2528,50,0.18966,60,0.49125,38,-0.2531,72,0.80486,49,0.21449
ENSG00000188674,C2orf80,3,-4.2293,16,-1.8359,70,0.36058,74,0.45634,36,-0.6836,65,0.28341,45,-0.3222,92,0.95992
ENSG00000115020,PIKFYVE,55,1.06805,33,0.19623,25,-0.2530,27,-0.1153,47,0.76966,21,-0.5323,19,-0.6778,21,-0.5225
ENSG00000078018,MAP2,485,-2.2578,1337,-0.7350,2974,0.54114,4491,1.25991,1384,-0.6820,3535,0.98409,1658,-0.4006,983,-1.3015
ENSG00000144406,UNC80,19,-3.2690,89,-0.9706,134,-0.3467,291,0.92983,418,1.59278,151,-0.1670,191,0.22355,110,-0.7180
ENSG00000115365,LANCL1,297,1.24980,51,-1.5710,67,-1.1590,75,-0.9829,133,-0.1086,146,0.04636,93,-0.6552,206,0.70687
ENSG00000178568,ERBB4,16,-1.7312,28,-0.8851,78,0.76780,82,0.84214,73,0.64225,63,0.46341,26,-0.9968,31,-0.7577
ENSG00000144451,SPAG16,72,0.52902,115,1.33947,39,-0.4308,83,0.76945,25,-1.1048,38,-0.5205,39,-0.4632,35,-0.6815
ENSG00000138363,ATIC,35,-0.0637,23,-0.7280,25,-0.5843,18,-1.0365,38,0.07469,38,0.08050,53,0.60323,48,0.50903
ENSG00000115414,FN1,14,-0.7372,21,-0.1563,90,2.50166,1,-3.8391,57,1.53444,16,-0.5716,0,-5.3493,7,-1.9014
ENSG00000079246,XRCC5,149,0.03087,102,-0.5601,114,-0.3853,209,0.58551,118,-0.3339,116,-0.4041,208,0.58029,164,0.21000
ENSG00000260804,LINC01963,18,-1.1915,14,-1.5514,24,-0.7640,42,0.09755,58,0.60921,39,-0.0466,47,0.27442,58,0.71633
ENSG00000197756,RPL37A,2349,0.26805,3550,0.96604,3584,0.98312,1107,-0.9155,1041,-1.0091,2722,0.59087,750,-1.5040,1038,-1.1010
ENSG00000115457,IGFBP2,10,-1.8866,5,-2.9410,23,-0.6901,19,-0.9782,37,0.05691,55,0.82522,26,-0.5076,64,1.14280
ENSG00000115461,IGFBP5,172,0.65210,357,2.00582,188,0.80494,184,0.77164,164,0.57542,3,-5.3234,44,-1.4773,19,-2.8214
ENSG00000079308,TNS1,104,1.97836,121,2.30046,45,0.45130,13,-1.4850,40,0.25719,5,-3.0319,2,-3.9136,3,-3.8118
ENSG00000163466,ARPC2,128,-1.1130,152,-0.8526,267,0.02208,221,-0.2792,319,0.31310,281,0.12003,460,0.92968,261,-0.0154
ENSG00000127837,AAMP,64,-0.1650,24,-1.6228,60,-0.2691,81,0.20763,44,-0.7332,79,0.18897,70,-0.0226,105,0.73511
ENSG00000127838,PNKD,49,-1.3424,60,-1.0469,120,0.02273,62,-1.0023,69,-0.8301,184,0.85318,136,0.22527,159,0.55126
ENSG00000144580,CNOT9,29,0.44951,15,-0.6425,24,0.09424,20,-0.1463,25,0.15897,24,0.11368,16,-0.5025,23,0.07586
ENSG00000171450,CDK5R2,15,-2.8231,30,-1.8406,71,-0.5596,105,0.06936,157,0.72346,111,0.18135,87,-0.2339,161,0.89742
ENSG00000115649,CNPPD1,31,0.52783,17,-0.4328,20,-0.1448,10,-1.1794,21,-0.0905,19,-0.2931,36,0.78337,25,0.20163
ENSG00000144567,RETREG2,82,-1.1885,83,-1.1703,152,-0.2436,106,-0.8020,248,0.54583,185,0.07262,174,-0.0346,280,0.88033
ENSG00000158552,ZFAND2B,9,-1.7309,33,0.27366,35,0.34343,13,-1.1306,15,-0.9618,46,0.97553,14,-1.0037,34,0.34732
ENSG00000115657,ABCB6,12,-1.4282,10,-1.7528,11,-1.6083,38,0.31287,48,0.68189,27,-0.2568,48,0.69005,47,0.74775
ENSG00000198925,ATG9A,28,-1.4166,43,-0.7785,60,-0.2800,86,0.28333,100,0.54652,63,-0.2355,69,-0.0558,103,0.67239
ENSG00000127824,TUBA4A,36,-3.3171,65,-2.4613,110,-1.6903,253,-0.4293,368,0.16400,291,-0.2384,685,1.22094,613,1.22234
ENSG00000135924,DNAJB2,471,1.80481,210,0.36113,169,0.01080,162,-0.0559,147,-0.2096,93,-1.0016,92,-0.9383,121,-0.5626
ENSG00000054356,PTPRN,34,-2.9800,27,-3.2882,127,-1.0190,186,-0.4348,268,0.14582,215,-0.2300,352,0.59494,512,1.52282
ENSG00000072195,SPEG,11,-0.9652,11,-0.8888,25,0.31842,11,-0.8972,40,1.11719,16,-0.4492,11,-0.9808,32,0.84083
ENSG00000123989,CHPF,26,-1.1439,16,-1.8160,63,0.23794,46,-0.2499,33,-0.7815,64,0.29801,56,0.04833,87,0.92156
ENSG00000124006,OBSL1,21,-1.0286,24,-0.8358,63,0.67385,26,-0.7353,60,0.60944,42,0.02881,24,-0.8132,56,0.55759
ENSG00000114923,SLC4A3,11,-1.9559,15,-1.5425,47,0.18784,17,-1.3909,48,0.22707,49,0.28585,39,-0.1194,72,1.04927
ENSG00000116106,EPHA4,5,-4.5844,19,-2.7000,72,-0.7321,123,0.11337,134,0.25502,122,0.11085,100,-0.2202,225,1.36593
ENSG00000116120,FARSB,33,-1.0296,21,-1.6614,52,-0.3355,33,-1.0388,87,0.49390,60,-0.1124,79,0.32995,108,1.02082
ENSG00000123983,ACSL3,110,-0.9702,76,-1.5203,138,-0.6232,316,0.70640,265,0.41113,169,-0.3428,301,0.62220,256,0.40614
ENSG00000171951,SCG2,135,-1.4566,68,-2.4714,370,0.10006,597,0.89847,411,0.27169,283,-0.3638,559,0.78698,385,0.18770
ENSG00000085449,WDFY1,32,-0.2822,14,-1.4981,30,-0.3827,29,-0.4274,53,0.51257,40,0.08826,75,1.10319,35,-0.1478
ENSG00000135900,MRPL44,25,0.21187,7,-1.7964,16,-0.5161,19,-0.2648,15,-0.6079,30,0.54169,15,-0.5747,33,0.73654
ENSG00000135919,SERPINE2,19,-2.3133,24,-1.9406,206,1.44803,132,0.65756,118,0.47209,23,-2.1329,30,-1.6497,153,1.08516
ENSG00000036257,CUL3,43,-0.9654,50,-0.7348,60,-0.4440,88,0.15122,75,-0.1080,72,-0.1835,98,0.31995,121,0.79511
ENSG00000135905,DOCK10,234,3.89632,48,0.39698,27,-0.4946,22,-0.7786,23,-0.7490,1,-4.8964,4,-3.1213,6,-2.9084
ENSG00000168958,MFF,82,-0.0933,43,-1.0907,76,-0.2053,41,-1.1634,94,0.12794,109,0.41995,83,-0.0578,115,0.53251
ENSG00000173744,AGFG1,74,0.33230,28,-1.1542,55,-0.1352,43,-0.5136,89,0.64343,41,-0.6569,90,0.65364,70,0.27394
ENSG00000153823,PID1,0,-7.5887,11,-1.5249,17,-0.9102,20,-0.6271,3,-3.1054,43,0.61521,66,1.30740,51,1.00420
ENSG00000187957,DNER,187,0.87440,65,-0.8268,165,0.65729,61,-0.9217,63,-0.8611,109,-0.0169,75,-0.6100,135,0.36608
ENSG00000153827,TRIP12,156,0.45655,125,0.08817,68,-0.8672,129,0.14430,163,0.52936,86,-0.5432,148,0.36116,110,-0.1321
ENSG00000163053,SLC16A14,1,-4.0773,6,-1.9885,22,-0.0076,13,-0.7830,23,0.05823,25,0.26254,26,0.29353,39,1.11822
ENSG00000135932,CAB39,53,-1.1760,36,-1.7333,79,-0.5618,42,-1.5068,93,-0.2966,140,0.40332,166,0.63314,189,1.00906
ENSG00000135916,ITM2C,118,-1.4774,181,-0.8321,531,0.90292,230,-0.4647,261,-0.2625,222,-0.5669,256,-0.2944,531,1.06947
ENSG00000204128,C2orf72,15,-0.7001,18,-0.4741,41,0.85449,24,-0.0332,40,0.81989,23,-0.1234,7,-1.7441,26,0.12256
ENSG00000173692,PSMD1,205,-0.6609,181,-0.8479,165,-0.9916,278,-0.1857,447,0.58871,239,-0.4648,651,1.24403,358,0.25189
ENSG00000115053,NCL,1383,0.54111,2372,1.49670,537,-0.9579,1748,0.94214,601,-0.7871,586,-0.9027,943,-0.0837,590,-0.8916
ENSG00000187514,PTMA,5969,1.90044,4853,1.49407,1687,-0.2980,1880,-0.1266,1379,-0.6121,1008,-1.1849,1002,-1.1008,784,-1.5814
ENSG00000144524,COPS7B,26,-0.1327,11,-1.3950,21,-0.4523,10,-1.5527,42,0.64905,36,0.44476,27,-0.0742,37,0.47688
ENSG00000135930,EIF4E2,66,0.13882,41,-0.6239,55,-0.1663,84,0.52014,51,-0.2624,65,0.11397,94,0.72437,43,-0.5786
ENSG00000115468,EFHD1,335,3.90058,88,0.82605,52,-0.0280,10,-2.4957,3,-4.1766,10,-2.6830,11,-2.3420,7,-3.0728
ENSG00000204120,GIGYF2,267,0.82665,308,1.07566,107,-0.6533,261,0.78513,202,0.35789,96,-0.8977,126,-0.3972,79,-1.1992
ENSG00000182600,SNORC,170,1.03501,172,1.05700,323,2.28667,30,-1.6962,56,-0.7620,32,-1.7069,21,-2.2390,39,-1.4014
ENSG00000066248,NGEF,49,-2.4473,32,-3.0780,202,-0.3345,251,0.00822,379,0.68588,179,-0.5737,287,0.22603,468,1.26363
ENSG00000085978,ATG16L1,17,-0.2250,3,-2.6012,4,-2.4035,23,0.22396,33,0.80985,15,-0.5400,17,-0.2664,37,1.20410
ENSG00000085982,USP40,83,2.04938,64,1.55078,28,0.12210,18,-0.5807,43,0.84888,6,-2.1732,2,-3.3688,4,-2.8985
ENSG00000188042,ARL4C,14,-2.9711,9,-3.5649,95,-0.0890,242,1.51393,107,0.10546,141,0.63840,54,-0.9637,101,0.00411
ENSG00000157985,AGAP1,307,0.79219,346,1.00165,254,0.47601,252,0.46080,124,-0.6679,179,-0.1039,135,-0.5305,61,-1.8551
ENSG00000132321,IQCA1,33,-0.5233,87,1.06081,61,0.47601,111,1.52204,26,-0.8985,25,-1.0003,34,-0.4710,28,-0.8372
ENSG00000198612,COPS8,32,-1.5223,34,-1.4524,76,-0.2163,50,-0.8799,109,0.35773,111,0.43875,103,0.25406,125,0.67147
ENSG00000124831,LRRFIP1,29,-1.9505,83,-0.3683,94,-0.1750,106,0.01952,227,1.31492,92,-0.2266,105,0.01486,109,0.07492
ENSG00000132329,RAMP1,63,-0.1627,82,0.25167,205,1.88101,9,-3.0840,34,-1.1150,61,-0.2556,8,-3.1378,90,0.45419
ENSG00000184182,UBE2F,24,-0.7747,38,-0.0584,34,-0.2380,12,-1.7635,13,-1.6340,69,1.06778,31,-0.3887,54,0.55165
ENSG00000132323,ILKAP,40,0.00184,31,-0.4149,33,-0.3165,41,0.01410,58,0.57819,42,0.07602,29,-0.5264,44,0.15458
ENSG00000144485,HES6,38,0.72243,29,0.25933,39,0.76376,7,-1.7754,2,-3.6949,44,1.15580,8,-1.6456,17,-0.6552
ENSG00000204104,TRAF3IP1,61,-0.2244,98,0.53069,70,-0.0155,103,0.61822,68,-0.0627,86,0.36754,63,-0.1792,35,-1.1585
ENSG00000065802,ASB1,15,-0.9406,37,0.40968,49,0.86766,21,-0.4974,26,-0.1493,29,-0.0038,23,-0.3081,29,0.01930
ENSG00000068024,HDAC4,40,0.88218,11,-1.1668,39,0.83878,10,-1.2020,25,0.09311,24,0.05592,23,0.01137,18,-0.4132
ENSG00000130414,NDUFA10,98,-0.4188,52,-1.3909,87,-0.6026,106,-0.3020,151,0.26623,103,-0.3853,155,0.30479,213,0.99490
ENSG00000172428,COPS9,221,-1.0064,214,-1.0581,591,0.54836,240,-0.8859,267,-0.7204,732,1.08097,321,-0.4362,455,0.13555
ENSG00000063660,GPC1,16,-2.2515,26,-1.5156,122,0.89652,51,-0.5185,162,1.40126,52,-0.5320,22,-1.7702,103,0.71226
ENSG00000130294,KIF1A,444,-0.1089,513,0.12088,434,-0.1452,574,0.30344,480,0.01299,614,0.47769,388,-0.3245,348,-0.5439
ENSG00000122085,MTERF4,41,0.55873,29,-0.0163,28,-0.0658,12,-1.3103,23,-0.3392,25,-0.2675,39,0.46503,34,0.30398
ENSG00000115685,PPP1R7,58,-1.4949,73,-1.1585,158,0.03644,131,-0.2568,95,-0.7536,192,0.40029,206,0.47091,220,0.66536
ENSG00000115677,HDLBP,161,-0.0828,160,-0.0980,179,0.08766,170,-0.0038,97,-0.8794,159,-0.1155,177,0.06441,219,0.46913
ENSG00000168385,SEPTIN2,365,1.82449,285,1.35040,261,1.19181,92,-0.5237,77,-0.8035,37,-2.0325,43,-1.6629,46,-1.7028
ENSG00000115694,STK25,84,-0.4517,28,-2.1094,172,0.71482,62,-0.9106,146,0.43164,130,0.28327,93,-0.2921,136,0.36004
ENSG00000176720,BOK,337,3.60640,95,0.80648,4,-3.9088,12,-2.3053,53,-0.1316,22,-1.5590,13,-2.2439,11,-2.5967
ENSG00000176946,THAP4,11,-1.8097,23,-0.7760,49,0.38461,36,-0.1095,33,-0.2188,45,0.26428,31,-0.3382,56,0.70427
ENSG00000168397,ATG4B,48,0.04958,31,-0.6280,33,-0.5074,12,-1.9658,65,0.54902,41,-0.2290,47,0.00971,73,0.86852
ENSG00000168395,ING5,62,0.63159,40,-0.0582,35,-0.3070,51,0.31508,42,0.00476,47,0.19339,35,-0.3003,31,-0.5310
ENSG00000134121,CHL1,38,-2.6838,56,-2.0959,178,-0.3666,263,0.25914,285,0.39204,158,-0.6045,311,0.53456,397,1.13144
ENSG00000144619,CNTN4,10,-2.1789,13,-1.8210,24,-0.8996,127,1.92847,54,0.37940,28,-0.7113,65,0.69824,38,-0.1814
ENSG00000113851,CRBN,85,-0.0894,84,-0.1109,53,-0.8259,104,0.22873,95,0.09557,68,-0.4824,148,0.82068,97,0.14027
ENSG00000150995,ITPR1,40,-2.9533,69,-2.1606,431,0.67986,475,0.84790,371,0.42964,258,-0.1729,324,0.20810,311,0.16070
ENSG00000134107,BHLHE40,0,-5.4515,6,-2.5975,36,0.04489,13,-1.4240,53,0.70243,49,0.67204,45,0.40818,47,0.56772
ENSG00000134108,ARL8B,101,-0.3472,34,-2.0014,60,-1.1525,83,-0.6587,143,0.19767,137,0.15669,167,0.45792,199,0.88552
ENSG00000196220,SRGAP3,37,-0.8768,38,-0.8363,71,0.12126,71,0.12685,131,1.14829,54,-0.3650,66,0.00382,69,0.07055
ENSG00000206573,THUMPD3-AS1,28,0.17957,20,-0.3555,28,0.18219,20,-0.3804,70,1.75699,22,-0.2176,6,-2.1890,18,-0.5718
ENSG00000134077,THUMPD3,80,1.45626,34,-0.0192,28,-0.2820,40,0.27837,21,-0.7575,19,-0.9963,44,0.42551,27,-0.3690
ENSG00000168137,SETD5,112,0.60953,123,0.76233,78,0.01134,153,1.14562,126,0.80976,31,-1.5248,68,-0.2077,26,-1.7832
ENSG00000156959,LHFPL4,7,-2.1339,2,-3.9787,27,-0.2578,35,0.18581,54,0.90383,37,0.28781,23,-0.4479,46,0.70699
ENSG00000144550,CPNE9,0,-5.2192,1,-3.9830,1,-3.8599,0,-4.8912,19,-0.3959,42,1.05402,55,1.36916,41,1.01815
ENSG00000134072,CAMK1,16,-2.5086,34,-1.3839,64,-0.4385,58,-0.6019,142,0.85341,88,0.06893,105,0.33584,127,0.76449
ENSG00000171148,TADA3,18,-1.9067,30,-1.1647,99,0.70685,33,-1.0403,82,0.40214,87,0.58094,58,-0.1598,73,0.24498
ENSG00000241553,ARPC4,52,-1.4903,67,-1.0994,90,-0.6549,87,-0.7037,168,0.33838,183,0.55208,163,0.28442,186,0.58165
ENSG00000156990,RPUSD3,14,-1.5822,11,-1.9050,48,0.29678,32,-0.3570,52,0.44056,40,0.01634,61,0.70546,50,0.40918
ENSG00000171135,JAGN1,3,-2.7340,14,-0.5079,16,-0.3318,4,-2.1400,31,0.75107,21,0.13896,32,0.80886,26,0.55817
ENSG00000163703,CRELD1,33,-1.0915,10,-2.7460,60,-0.1632,34,-1.0332,78,0.24428,72,0.13085,64,-0.0805,123,1.20797
ENSG00000163704,PRRT3,14,-1.5221,22,-0.8366,31,-0.3006,48,0.38939,53,0.54966,31,-0.3593,43,0.22556,52,0.61175
ENSG00000125037,EMC3,69,-0.5358,16,-2.7381,75,-0.4095,87,-0.1754,73,-0.4487,86,-0.2269,153,0.73727,165,1.03084
ENSG00000254999,BRK1,35,-2.3067,70,-1.2722,161,0.00266,128,-0.3563,146,-0.1536,196,0.36588,223,0.53602,226,0.64310
ENSG00000157014,TATDN2,17,-1.3177,23,-0.8547,48,0.27179,59,0.61017,59,0.61127,47,0.26278,37,-0.1355,34,-0.3034
ENSG00000157020,SEC13,29,-0.2933,19,-0.9242,37,0.12350,7,-2.2880,57,0.83720,23,-0.6756,39,0.20606,55,0.89105
ENSG00000157087,ATP2B2,25,-3.7792,33,-3.3936,253,-0.3487,462,0.62784,376,0.28806,375,0.32049,388,0.33583,432,0.59683
ENSG00000157103,SLC6A1,164,0.59017,117,0.04221,250,1.32978,101,-0.2041,81,-0.5320,98,-0.2665,32,-1.9205,100,-0.2289
ENSG00000197548,ATG7,8,-1.8523,25,-0.1200,38,0.51944,3,-3.1295,30,0.13561,14,-1.1460,41,0.66529,51,1.21591
ENSG00000144560,VGLL4,18,-1.1647,35,-0.1640,72,1.03011,27,-0.5327,36,-0.1118,30,-0.4504,50,0.42855,44,0.24294
ENSG00000157152,SYN2,54,-2.7896,73,-2.3444,168,-1.1026,334,-0.0355,504,0.63995,373,0.16390,562,0.82775,486,0.67064
ENSG00000075975,MKRN2,14,-0.5378,15,-0.3995,27,0.48589,13,-0.5867,7,-1.4767,18,-0.1406,17,-0.2288,33,1.02907
ENSG00000132155,RAF1,23,0.06107,27,0.34192,23,0.02485,7,-1.6992,27,0.33523,15,-0.6953,19,-0.2140,33,0.73573
ENSG00000144713,RPL32,1469,0.11568,2126,0.72826,2425,0.95593,663,-1.1231,594,-1.2891,2095,0.82110,527,-1.4709,840,-0.8359
ENSG00000144711,IQSEC1,60,-1.8909,73,-1.6118,305,0.62496,170,-0.3238,186,-0.1801,349,1.00891,191,-0.1402,200,-0.0693
ENSG00000163517,HDAC11,174,1.48572,113,0.72395,75,0.03875,38,-0.9875,69,-0.0893,61,-0.3101,56,-0.4165,41,-0.9741
ENSG00000163528,CHCHD4,20,-0.3295,12,-1.1106,16,-0.6566,34,0.49372,43,0.88668,39,0.86354,10,-1.3515,18,-0.5728
ENSG00000154767,XPC,146,1.73906,133,1.56265,45,-0.2908,43,-0.3639,47,-0.2018,23,-1.4003,27,-1.0276,25,-1.2806
ENSG00000170860,LSM3,50,-0.8966,59,-0.6627,153,0.88000,85,-0.0826,73,-0.3180,112,0.41129,65,-0.5130,94,0.08661
ENSG00000154781,CCDC174,153,1.85062,103,1.10919,36,-0.5883,81,0.68430,14,-2.0085,29,-0.9994,32,-0.7615,26,-1.1584
ENSG00000225733,FGD5-AS1,105,0.26953,120,0.49351,129,0.61251,85,-0.0550,90,0.03235,84,-0.0997,54,-0.7816,68,-0.4702
ENSG00000177463,NR2C2,23,-0.4393,16,-1.0069,44,0.61060,40,0.46136,29,-0.0434,30,-0.0184,29,-0.0633,31,0.02457
ENSG00000131368,MRPS25,36,-0.9270,42,-0.6999,47,-0.5293,48,-0.4893,61,-0.1126,88,0.54596,65,-0.0065,91,0.60699
ENSG00000131381,RBSN,64,-0.2222,81,0.15015,64,-0.2417,90,0.31031,95,0.39775,79,0.12142,74,0.00235,57,-0.4506
ENSG00000131370,SH3BP5,229,1.01800,112,-0.1700,57,-1.2033,180,0.60440,180,0.59982,80,-0.7552,120,-0.0664,104,-0.3201
ENSG00000206562,METTL6,31,0.51188,19,-0.2088,14,-0.7226,28,0.38467,40,0.95535,21,-0.0811,22,0.00596,13,-0.9162
ENSG00000144597,EAF1,15,-0.8947,24,-0.2469,22,-0.3501,38,0.51101,10,-1.5463,31,0.17435,35,0.38993,36,0.47099
ENSG00000206560,ANKRD28,51,0.37298,36,-0.1682,18,-1.2171,61,0.67461,66,0.81643,22,-1.0269,16,-1.3573,55,0.59043
ENSG00000131386,GALNT15,177,2.80171,121,1.94387,44,0.14997,24,-0.7738,10,-2.0801,2,-4.5098,14,-1.5847,4,-3.5395
ENSG00000154813,DPH3,17,-0.6200,34,0.48205,28,0.17411,11,-1.2109,13,-1.0092,28,0.20236,12,-1.0973,40,0.88571
ENSG00000131378,RFTN1,0,-8.1582,1,-5.2734,20,-0.9426,30,-0.3554,82,1.31808,41,0.14492,51,0.50435,55,0.72600
ENSG00000154822,PLCL2,5,-2.9088,25,-0.5586,17,-1.1710,16,-1.2603,26,-0.5031,31,-0.2403,66,1.01192,71,1.37591
ENSG00000131374,TBC1D5,82,0.28520,64,-0.1056,91,0.44615,69,0.01048,79,0.21387,64,-0.1208,58,-0.2636,58,-0.2956
ENSG00000182568,SATB1,32,-2.3425,48,-1.7728,68,-1.2427,111,-0.4924,123,-0.3343,303,1.39337,204,0.47750,166,0.15426
ENSG00000183960,KCNH8,300,4.69210,76,1.07467,1,-5.1199,15,-1.4941,5,-3.0141,0,-9.0855,4,-3.4489,0,-6.2065
ENSG00000144566,RAB5A,129,0.39356,50,-1.0805,74,-0.4928,68,-0.6233,91,-0.1633,120,0.32239,150,0.65023,104,0.04784
ENSG00000114166,KAT2B,75,1.36825,99,1.88214,58,0.89829,37,0.13518,22,-0.6567,9,-2.0740,14,-1.3096,7,-2.5325
ENSG00000151789,ZNF385D,7,-3.2494,14,-2.2852,81,0.31744,163,1.54390,88,0.46440,81,0.36857,69,0.05099,40,-0.8788
ENSG00000182247,UBE2E2,52,-0.5169,51,-0.5468,49,-0.6181,77,0.10881,75,0.05815,69,-0.0716,102,0.55955,89,0.38556
ENSG00000170142,UBE2E1,67,0.54651,55,0.20483,49,0.01435,22,-1.1789,43,-0.1796,68,0.63932,28,-0.8095,41,-0.2880
ENSG00000197885,NKIRAS1,13,-2.3160,17,-1.9625,31,-1.0689,34,-0.9165,89,0.58028,86,0.60350,106,0.88765,80,0.46311
ENSG00000174748,RPL15,698,-0.2133,733,-0.1364,1123,0.55803,525,-0.6574,493,-0.7551,1155,0.70392,551,-0.5842,775,-0.0528
ENSG00000174738,NR1D2,37,-0.0873,17,-1.3017,43,0.14279,24,-0.7856,33,-0.2693,50,0.42115,23,-0.8596,60,0.77398
ENSG00000151090,THRB,18,-2.9743,22,-2.7039,140,0.05152,212,0.73916,237,0.93282,133,-0.0328,139,0.04153,160,0.30186
ENSG00000077097,TOP2B,202,0.35099,150,-0.1263,122,-0.4556,220,0.49568,181,0.17197,136,-0.3128,154,-0.0868,162,-0.0037
ENSG00000033867,SLC4A7,18,-1.8625,88,0.53418,102,0.77816,128,1.17234,57,-0.1662,62,-0.0371,73,0.22632,22,-1.7231
ENSG00000187118,CMC1,18,-0.7209,7,-1.9618,21,-0.4491,10,-1.4855,8,-1.8304,41,0.69041,63,1.35483,36,0.46563
ENSG00000163512,AZI2,60,-0.5840,85,-0.0305,105,0.30898,150,0.91363,78,-0.1687,94,0.14742,76,-0.2040,62,-0.5712
ENSG00000163527,STT3B,80,0.46846,27,-1.2008,34,-0.8613,41,-0.6119,101,0.86004,31,-1.1281,95,0.75233,80,0.54381
ENSG00000152642,GPD1L,17,-1.5915,25,-1.0348,56,0.22319,43,-0.1821,53,0.12792,34,-0.6169,49,0.00614,88,1.17103
ENSG00000144635,DYNC1LI1,42,-0.9275,46,-0.8083,51,-0.6583,79,0.03238,48,-0.7407,100,0.47184,94,0.31431,107,0.60972
ENSG00000170275,CRTAP,77,0.42382,144,1.51438,80,0.48306,38,-0.7087,42,-0.5248,41,-0.6350,61,0.03648,35,-0.8935
ENSG00000153558,FBXL2,9,-2.3713,1,-5.5455,35,-0.4405,29,-0.7185,68,0.61235,49,0.06360,59,0.35981,85,1.17331
ENSG00000153560,UBP1,17,-1.6017,17,-1.5734,37,-0.4256,92,1.04204,45,-0.1394,69,0.64362,30,-0.7661,57,0.27527
ENSG00000163539,CLASP2,375,0.99651,123,-0.8093,115,-0.9117,202,-0.0377,175,-0.2627,200,-0.0541,195,-0.0917,240,0.27488
ENSG00000170248,PDCD6IP,85,0.36964,23,-1.6559,30,-1.2415,56,-0.3063,51,-0.4519,46,-0.6867,130,1.07824,107,0.86916
ENSG00000172995,ARPP21,58,-2.0287,96,-1.2854,161,-0.4892,511,1.44119,315,0.58484,185,-0.3096,298,0.49132,197,-0.1976
ENSG00000178567,EPM2AIP1,131,0.50444,60,-0.7301,52,-0.9635,171,0.95440,133,0.52806,84,-0.2485,86,-0.1803,81,-0.3003
ENSG00000076242,MLH1,26,0.45931,19,-0.0523,28,0.56227,3,-2.6609,16,-0.3670,16,-0.3511,18,-0.1146,27,0.61033
ENSG00000093167,LRRFIP2,144,1.63366,98,0.92686,43,-0.4266,43,-0.4084,68,0.31186,26,-1.2971,57,0.03865,28,-1.1757
ENSG00000144674,GOLGA4,1144,1.23881,1183,1.29991,334,-0.7828,916,0.84425,770,0.55043,224,-1.4943,327,-0.8129,191,-1.7420
