Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to10,Feature log2 fold change topic 4to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000129116,PALLD,9,-1.4387,18,-0.5820,82,2.27025,25,0.22873
ENSG00000145439,CBR4,25,0.30951,22,0.02803,22,0.01540,15,-0.5865
ENSG00000154447,SH3RF1,26,-0.4904,38,0.27496,42,0.27818,33,-0.0783
ENSG00000137601,NEK1,53,-0.9146,108,0.70188,105,0.27018,67,-0.4636
ENSG00000109572,CLCN3,147,0.10450,156,0.37508,109,-0.3743,85,-0.8154
ENSG00000056050,HPF1,79,0.30588,68,0.06313,40,-0.7876,58,-0.2314
ENSG00000198948,MFAP3L,33,-0.2100,30,-0.5292,89,1.43903,39,0.09628
ENSG00000109576,AADAT,9,-0.0277,10,0.13091,7,-0.3844,9,-0.0238
ENSG00000109586,GALNT7,9,-0.7828,14,0.04033,35,1.50802,10,-0.4914
ENSG00000164104,HMGB2,29,-0.7371,49,0.27771,64,0.57817,44,-0.0315
ENSG00000164105,SAP30,17,0.26287,12,-0.5816,29,1.09981,14,-0.0921
ENSG00000164106,SCRG1,75,-0.3414,37,-2.0184,423,2.73174,135,0.70524
ENSG00000164118,CEP44,7,-0.6838,13,0.57549,11,-0.0091,9,-0.2663
ENSG00000145451,GLRA3,42,1.40120,17,-0.6222,4,-2.5449,16,-0.5177
ENSG00000150625,GPM6A,1691,0.14412,1707,0.28079,1070,-0.5882,1143,-0.5250
ENSG00000150627,WDR17,59,0.55791,43,-0.0904,16,-1.5543,41,-0.1213
ENSG00000129128,SPCS3,81,0.66348,58,-0.0065,41,-0.5286,32,-0.9512
ENSG00000218336,TENM3,37,-0.3427,60,1.13231,10,-2.2618,21,-1.2131
ENSG00000129187,DCTD,30,0.38030,21,-0.3647,14,-0.8432,32,0.45428
ENSG00000151718,WWC2,15,-0.4235,22,0.39462,24,0.31248,15,-0.4411
ENSG00000168564,CDKN2AIP,12,-0.0907,13,-0.0616,19,0.63141,11,-0.1829
ENSG00000168556,ING2,31,-0.2511,43,0.65164,23,-0.6731,24,-0.6783
ENSG00000182552,RWDD4,13,0.05008,12,-0.0964,12,-0.0767,14,0.15093
ENSG00000168538,TRAPPC11,47,0.87212,28,-0.2279,16,-0.9036,20,-0.6498
ENSG00000173320,STOX2,104,-0.3484,150,0.59888,84,-0.6303,98,-0.4201
ENSG00000168310,IRF2,9,-0.8233,13,-0.4580,41,1.64974,18,0.35340
ENSG00000164305,CASP3,15,0.36340,11,-0.3009,24,1.05030,7,-0.9147
ENSG00000151726,ACSL1,21,-0.1995,23,0.00598,46,1.10105,15,-0.6830
ENSG00000151729,SLC25A4,384,0.99886,205,-0.4103,111,-1.1492,186,-0.3945
ENSG00000164323,CFAP97,34,-1.1640,83,0.77395,89,0.45017,49,-0.5043
ENSG00000109762,SNX25,27,0.56496,20,0.01015,22,0.11543,9,-1.2811
ENSG00000186352,ANKRD37,17,1.16168,6,-1.2096,10,-0.0307,12,0.34554
ENSG00000109775,UFSP2,27,-0.2060,30,-0.0310,54,0.88631,25,-0.3214
ENSG00000168491,CCDC110,12,0.09399,15,1.10480,3,-1.6617,1,-3.4140
ENSG00000154556,SORBS2,80,-0.1853,109,0.73589,43,-1.0906,54,-0.8198
ENSG00000109794,FAM149A,20,-0.0297,17,-0.5196,29,0.56619,28,0.58561
ENSG00000145476,CYP4V2,8,-0.5874,9,-0.6978,41,2.15060,11,-0.0986
ENSG00000083857,FAT1,3,-2.3798,12,-0.4953,74,2.94311,9,-0.6773
ENSG00000109536,FRG1,90,-0.3978,132,0.57869,105,-0.1015,78,-0.6000
ENSG00000164366,CCDC127,34,0.55180,23,-0.2241,18,-0.5055,23,-0.1665
ENSG00000073578,SDHA,157,0.87727,84,-0.5308,100,-0.0335,81,-0.3787
ENSG00000249915,PDCD6,114,0.74825,64,-0.5879,63,-0.3414,85,0.13279
ENSG00000221990,EXOC3-AS1,11,-0.1202,12,0.14193,11,-0.0430,11,-0.0881
ENSG00000180104,EXOC3,71,0.59284,49,-0.2166,32,-0.7467,48,-0.1573
ENSG00000171368,TPPP,287,-0.0390,310,0.17597,229,-0.3853,277,-0.0954
ENSG00000206077,ZDHHC11B,20,0.02916,22,0.28346,16,-0.2814,15,-0.4890
ENSG00000028310,BRD9,65,0.01324,75,0.51028,41,-0.6653,39,-0.8199
ENSG00000049656,CLPTM1L,87,0.97564,45,-0.4960,29,-0.9249,47,-0.2303
ENSG00000286388,AC026748.3,14,0.40323,10,-0.2886,9,-0.3536,12,0.13264
ENSG00000153395,LPCAT1,39,0.38500,29,-0.2608,49,0.67275,22,-0.5877
ENSG00000171421,MRPL36,35,0.80511,15,-1.0880,37,0.73793,27,0.26908
ENSG00000145494,NDUFS6,152,0.12732,129,-0.2853,102,-0.5110,193,0.53792
ENSG00000164151,ICE1,57,-0.7098,114,1.08596,47,-0.9022,50,-0.8789
ENSG00000133398,MED10,54,0.16728,51,0.12117,41,-0.2630,39,-0.3635
ENSG00000215218,UBE2QL1,161,0.26426,156,0.36337,54,-1.4327,95,-0.6313
ENSG00000037474,NSUN2,11,0.02251,12,0.39547,6,-0.8447,8,-0.4614
ENSG00000145545,SRD5A1,45,0.50679,31,-0.3189,22,-0.6501,38,0.14547
ENSG00000112941,TENT4A,27,0.16500,25,0.11176,13,-0.9256,24,-0.0585
ENSG00000078295,ADCY2,120,0.02629,120,0.04134,160,0.47411,90,-0.4612
ENSG00000215217,C5orf49,10,0.02280,7,-0.8072,20,1.07583,15,0.60800
ENSG00000124275,MTRR,14,0.27015,13,0.00648,13,0.03839,9,-0.4716
ENSG00000247516,MIR4458HG,11,-0.5616,15,-0.0321,20,0.42409,20,0.43765
ENSG00000112902,SEMA5A,13,-2.0318,45,0.03798,180,2.44776,21,-1.1837
ENSG00000150756,ATPSCKMT,13,0.40429,10,-0.0358,9,-0.2258,8,-0.4565
ENSG00000150753,CCT5,135,0.87102,80,-0.2838,55,-0.7171,62,-0.5848
ENSG00000164237,CMBL,25,-0.4679,33,0.09693,40,0.33394,36,0.18815
ENSG00000145495,MARCH6,364,0.36485,325,0.24623,169,-0.8852,191,-0.7483
ENSG00000164236,ANKRD33B,36,0.11554,38,0.38398,12,-1.5520,27,-0.3675
ENSG00000112977,DAP,16,-0.0391,9,-1.3562,40,1.46346,29,1.05440
ENSG00000169862,CTNND2,283,-0.4157,347,-0.0773,480,0.47311,434,0.34502
ENSG00000038382,TRIO,81,0.47552,59,-0.2254,44,-0.5434,62,-0.0195
ENSG00000154124,OTULIN,9,-0.4990,13,0.06762,29,1.31923,8,-0.6683
ENSG00000154122,ANKH,155,0.60737,98,-0.4295,90,-0.3532,119,0.07701
ENSG00000173545,ZNF622,43,0.43256,36,0.12699,11,-1.6822,28,-0.3316
ENSG00000154153,RETREG1,126,-0.4717,228,1.37075,38,-2.1705,56,-1.7022
ENSG00000145555,MYO10,26,-2.5196,93,-0.7264,595,2.85493,127,0.07375
ENSG00000176788,BASP1,1411,0.02324,1652,0.59471,334,-2.1505,997,-0.5567
ENSG00000215196,BASP1-AS1,20,-0.4194,30,0.68703,15,-0.8130,19,-0.4297
ENSG00000248455,LINC02217,38,0.36459,33,0.18457,7,-2.0826,27,-0.2575
ENSG00000145526,CDH18,84,1.00468,51,-0.0431,6,-3.0675,28,-0.9991
ENSG00000154162,CDH12,26,0.30921,27,0.65337,3,-3.0269,10,-1.2365
ENSG00000286961,AC091938.1,25,0.45602,15,-0.7295,7,-1.4220,34,0.98972
ENSG00000040731,CDH10,37,-0.0510,46,0.63956,14,-1.5030,25,-0.6816
ENSG00000113100,CDH9,18,0.02841,21,0.44504,9,-1.0759,13,-0.4981
ENSG00000113361,CDH6,11,-0.9549,25,1.24195,13,-0.5118,9,-1.1287
ENSG00000113360,DROSHA,53,0.00245,60,0.36963,45,-0.2723,36,-0.6597
ENSG00000082213,C5orf22,29,0.74169,18,-0.2648,13,-0.6010,16,-0.3984
ENSG00000133401,PDZD2,52,0.28145,24,-1.4868,45,0.02814,105,1.63292
ENSG00000113384,GOLPH3,57,0.50086,40,-0.2444,39,-0.1798,39,-0.1923
ENSG00000150712,MTMR12,32,0.23559,28,0.00931,21,-0.4093,25,-0.1610
ENSG00000056097,ZFR,182,-0.6326,283,0.27946,234,-0.1638,308,0.29642
ENSG00000113387,SUB1,405,0.30254,346,0.00632,193,-0.8947,331,-0.0717
ENSG00000113407,TARS,54,0.04269,58,0.30407,69,0.42532,25,-1.2058
ENSG00000242110,AMACR,34,0.98746,19,-0.2424,3,-2.7371,16,-0.4401
ENSG00000039560,RAI14,2,-2.7984,20,0.73455,38,1.37385,13,-0.4007
ENSG00000113456,RAD1,34,0.09457,33,-0.0181,28,-0.2630,33,0.03597
ENSG00000113460,BRIX1,28,-0.4455,42,0.48869,18,-1.0084,37,0.05546
ENSG00000168724,DNAJC21,120,-0.4553,193,0.80384,95,-0.7473,103,-0.6709
ENSG00000152582,SPEF2,30,-0.4923,53,1.12795,17,-1.2143,18,-1.2444
ENSG00000164187,LMBRD2,170,0.30510,164,0.42626,65,-1.2088,79,-0.9830
ENSG00000152620,NADK2,28,-0.2583,25,-0.6430,82,1.53794,37,0.24250
ENSG00000079215,SLC1A3,44,-2.2378,70,-2.0405,1154,3.68494,225,0.47696
ENSG00000285967,NIPBL-DT,23,-0.0470,21,-0.2782,30,0.39067,28,0.33131
ENSG00000164190,NIPBL,61,-1.5848,211,1.19966,181,0.23967,92,-0.8562
ENSG00000197603,CPLANE1,49,-1.1241,124,1.03040,86,-0.1402,64,-0.6425
ENSG00000113569,NUP155,15,-0.1246,19,0.69589,8,-1.0290,9,-0.8606
ENSG00000082068,WDR70,39,-0.3159,58,0.75837,43,-0.1419,22,-1.2311
ENSG00000113594,LIFR,32,-0.8105,46,-0.2667,176,2.10652,32,-0.7505
ENSG00000164327,RICTOR,30,-0.3022,42,0.51656,32,-0.1548,25,-0.5665
ENSG00000082074,FYB1,3,-2.8247,14,-0.5265,73,2.56650,20,0.28528
ENSG00000113638,TTC33,57,0.11890,58,0.27645,32,-0.7703,42,-0.3865
ENSG00000132356,PRKAA1,25,0.69658,16,-0.3793,20,0.15485,13,-0.4827
ENSG00000145592,RPL37,640,-0.6439,773,-0.4898,1209,0.43755,1691,1.12343
ENSG00000182836,PLCXD3,38,-0.5026,67,1.05941,20,-1.4115,28,-0.9447
ENSG00000083720,OXCT1,197,0.47514,162,0.15684,85,-0.9141,98,-0.7425
ENSG00000205765,C5orf51,19,-0.1586,24,0.58218,21,0.03132,10,-1.1906
ENSG00000198865,CCDC152,9,-1.0360,17,0.23253,31,1.04511,15,-0.0720
ENSG00000250722,SELENOP,17,-2.3447,73,0.08054,281,2.37650,41,-0.8802
ENSG00000172262,ZNF131,30,-0.4377,47,0.71299,34,-0.1711,23,-0.8242
ENSG00000177453,NIM1K,24,0.62683,15,-0.3508,10,-0.7398,18,0.04692
ENSG00000112972,HMGCS1,260,0.51311,190,-0.1559,255,0.38413,118,-0.8678
ENSG00000172239,PAIP1,82,0.35170,66,-0.1160,62,-0.1547,60,-0.2191
ENSG00000248092,NNT-AS1,56,-0.5810,82,0.16750,111,0.56385,79,0.02516
ENSG00000112992,NNT,94,0.26352,83,0.06096,35,-1.2991,82,-0.0035
ENSG00000251141,MRPS30-DT,40,0.36220,37,0.40866,9,-1.8988,20,-0.8401
ENSG00000112996,MRPS30,73,0.61323,54,0.05798,17,-1.6713,39,-0.5346
ENSG00000272335,AC093297.2,34,0.60030,23,-0.2150,15,-0.7264,22,-0.1816
ENSG00000164588,HCN1,129,0.99534,73,-0.2442,14,-2.5790,60,-0.4734
ENSG00000151883,PARP8,22,0.03666,25,0.55503,0,-4.6724,18,-0.2846
ENSG00000152684,PELO,18,1.27943,8,-0.4171,4,-1.2261,5,-1.1052
ENSG00000164172,MOCS2,106,0.07833,104,0.08370,58,-0.8609,107,0.09630
ENSG00000164258,NDUFS4,90,0.37533,64,-0.4341,47,-0.7074,101,0.53001
ENSG00000185305,ARL15,21,0.75335,12,-0.4808,9,-0.6407,15,0.04627
ENSG00000169271,HSPB3,29,1.54908,10,-0.8373,3,-2.3615,11,-0.3941
ENSG00000178996,SNX18,6,-1.1052,11,0.10357,20,0.89666,14,0.33981
ENSG00000067248,DHX29,55,-0.7173,110,1.11367,66,-0.3474,36,-1.3185
ENSG00000039123,MTREX,59,0.33693,57,0.50056,34,-0.5663,15,-1.8128
ENSG00000067113,PLPP1,31,0.57007,21,-0.2582,21,-0.1524,19,-0.3045
ENSG00000177058,SLC38A9,9,-0.0848,11,0.36283,17,0.85112,3,-1.8259
ENSG00000134352,IL6ST,76,-0.6655,94,-0.4532,262,1.42359,142,0.44282
ENSG00000155545,MIER3,9,-0.1284,9,0.00461,11,0.29174,9,-0.0112
ENSG00000062194,GPBP1,138,-0.3960,201,0.55741,160,-0.1002,122,-0.5526
ENSG00000249436,AC008780.1,40,-0.1471,45,0.13968,25,-0.8349,50,0.26970
ENSG00000145632,PLK2,147,0.73112,105,0.08453,13,-3.0040,69,-0.6428
ENSG00000152932,RAB3C,288,0.53612,223,0.06090,81,-1.5098,170,-0.4220
ENSG00000113448,PDE4D,36,-0.0547,38,0.01215,50,0.44514,32,-0.2395
ENSG00000152931,PART1,128,0.07325,158,0.92729,21,-2.6046,45,-1.5816
ENSG00000164182,NDUFAF2,79,0.13196,64,-0.4289,54,-0.4690,112,0.72881
ENSG00000188725,SMIM15,23,0.18384,16,-0.6121,26,0.38174,29,0.59138
ENSG00000130449,ZSWIM6,33,-0.1289,39,0.25857,35,-0.0476,30,-0.3148
ENSG00000068796,KIF2A,88,-0.5476,145,0.71089,107,-0.1715,81,-0.6396
ENSG00000086189,DIMT1,13,0.55405,8,-0.4268,13,0.47158,8,-0.3347
ENSG00000086200,IPO11,29,0.86619,16,-0.5068,17,-0.1630,15,-0.3304
ENSG00000164197,RNF180,20,-0.6657,35,0.59098,23,-0.3737,27,-0.1213
ENSG00000186479,RGS7BP,62,-0.7519,135,1.44555,16,-2.6632,46,-1.1613
ENSG00000153006,SREK1IP1,49,-0.3825,70,0.51030,55,-0.1549,47,-0.4289
ENSG00000153015,CWC27,77,-0.6974,143,0.83029,102,-0.1771,75,-0.7023
ENSG00000113593,PPWD1,15,0.13401,14,0.05448,21,0.60988,8,-0.8492
ENSG00000113595,TRIM23,129,0.34148,120,0.36279,44,-1.3674,65,-0.8220
ENSG00000113597,TRAPPC13,38,0.59242,25,-0.3017,25,-0.1842,24,-0.2331
ENSG00000197860,SGTB,187,0.56393,133,-0.1572,54,-1.4553,139,-0.0206
ENSG00000123213,NLN,52,0.19165,53,0.44850,14,-1.7647,32,-0.6066
ENSG00000112851,ERBIN,54,-0.9769,102,0.22919,177,1.00913,90,-0.0832
ENSG00000153914,SREK1,83,-0.6402,142,0.61464,148,0.33908,79,-0.6769
ENSG00000069020,MAST4,78,0.09528,81,0.30846,42,-0.8401,58,-0.3898
ENSG00000145675,PIK3R1,431,-0.3464,674,0.97387,130,-2.0825,317,-0.8159
ENSG00000145740,SLC30A5,33,0.72693,18,-0.5652,29,0.38377,19,-0.2922
ENSG00000134057,CCNB1,13,0.77613,8,-0.0025,4,-1.2057,5,-0.9191
ENSG00000134056,MRPS36,58,0.32952,40,-0.5710,29,-0.8002,77,0.80191
ENSG00000134058,CDK7,18,0.58612,14,0.15364,8,-0.7120,6,-1.1386
ENSG00000085231,AK6,44,0.65325,26,-0.5284,39,0.32759,28,-0.1884
ENSG00000273841,TAF9,93,0.68814,58,-0.3516,36,-0.8940,66,-0.0026
ENSG00000152942,RAD17,25,-0.1725,31,0.39465,29,0.08225,19,-0.6571
ENSG00000249437,NAIP,6,-0.7268,10,0.09273,27,1.63102,5,-0.9321
ENSG00000145736,GTF2H2,4,-1.2499,12,1.00846,15,0.77782,3,-1.4661
ENSG00000145734,BDP1,233,-1.2941,686,1.34251,286,-0.8357,318,-0.7264
ENSG00000131844,MCCC2,17,0.66863,7,-1.1561,32,1.63098,10,-0.3042
ENSG00000164326,CARTPT,148,3.16705,6,-3.7488,13,-1.8523,51,0.15390
ENSG00000131711,MAP1B,10671,0.04317,13523,0.98765,1345,-3.0560,3779,-1.6225
ENSG00000113048,MRPS27,59,0.76744,32,-0.5787,53,0.45475,31,-0.4027
ENSG00000049883,PTCD2,20,0.47235,17,0.30175,7,-1.1200,8,-1.0770
ENSG00000083312,TNPO1,52,-0.1646,57,0.03377,72,0.38713,54,-0.0851
ENSG00000157107,FCHO2,9,-1.4764,29,1.09047,16,-0.4258,18,-0.2669
ENSG00000145741,BTF3,153,0.38401,102,-0.5899,114,-0.1440,173,0.56427
ENSG00000164331,ANKRA2,11,-0.3680,14,0.04060,25,0.91224,12,-0.2782
ENSG00000214944,ARHGEF28,9,-0.5195,18,1.41044,2,-2.5341,4,-1.5999
ENSG00000171617,ENC1,1571,0.89868,984,-0.0824,186,-2.5310,675,-0.6651
ENSG00000049860,HEXB,44,0.86380,23,-0.5639,22,-0.3584,27,-0.1036
ENSG00000164347,GFM2,29,0.64118,19,-0.2215,6,-1.7122,21,0.02709
ENSG00000164346,NSA2,125,-0.8267,239,0.62659,143,-0.5242,205,0.04059
ENSG00000198780,FAM169A,80,-0.0401,96,0.52350,32,-1.4243,63,-0.4484
ENSG00000176928,GCNT4,16,0.42910,15,0.54201,0,-5.7839,7,-1.0381
ENSG00000113161,HMGCR,140,0.52216,111,0.12266,74,-0.5732,60,-0.9440
ENSG00000113163,CERT1,137,-0.2452,193,0.76002,60,-1.4366,106,-0.6443
ENSG00000122008,POLK,31,-0.3168,43,0.46809,45,0.29738,23,-0.7826
ENSG00000122012,SV2C,42,2.00254,6,-2.3423,22,0.37475,19,0.16738
ENSG00000145708,CRHBP,16,-0.3442,26,1.10298,8,-1.2821,7,-1.4859
ENSG00000164252,AGGF1,124,-0.4184,200,0.91862,101,-0.6647,80,-1.0893
ENSG00000113231,PDE8B,86,-0.1545,86,-0.2598,62,-0.6343,149,0.82187
ENSG00000164253,WDR41,38,0.48123,29,-0.0828,24,-0.3202,23,-0.4412
ENSG00000171530,TBCA,212,-0.3491,290,0.40220,190,-0.4638,244,-0.0908
ENSG00000132842,AP3B1,19,-1.0336,42,0.57723,55,0.68207,27,-0.4269
ENSG00000085365,SCAMP1,181,0.32766,164,0.23371,92,-0.7810,101,-0.6811
ENSG00000152409,JMY,62,-0.2432,82,0.48609,70,-0.0367,47,-0.6740
ENSG00000152413,HOMER1,190,0.16340,204,0.55655,61,-1.5821,101,-0.8847
ENSG00000164329,TENT2,20,0.39604,14,-0.5161,27,0.76762,15,-0.1185
ENSG00000164309,CMYA5,18,-1.1425,38,0.30123,83,1.42936,24,-0.5968
ENSG00000177034,MTX3,56,0.27131,51,0.15308,21,-1.2526,43,-0.2118
ENSG00000164300,SERINC5,13,-0.2095,16,0.16031,27,0.91231,9,-0.8349
ENSG00000039319,ZFYVE16,28,-1.0647,64,0.69428,89,0.83969,31,-0.8595
ENSG00000249042,AC008771.1,22,-0.4213,30,0.25776,13,-1.1286,36,0.43972
ENSG00000228716,DHFR,51,-0.0812,50,-0.1834,59,0.18031,64,0.33022
ENSG00000113318,MSH3,34,-0.8949,69,0.73259,81,0.56765,33,-0.8529
ENSG00000113319,RASGRF2,141,1.27595,42,-1.4671,22,-1.8990,131,0.95499
ENSG00000131732,ZCCHC9,12,-0.7528,20,0.32052,32,0.85328,15,-0.3473
ENSG00000145687,SSBP2,70,0.44712,54,-0.0970,56,0.01507,40,-0.5516
ENSG00000152348,ATG10,16,-0.3068,24,0.91425,9,-1.0662,9,-1.0803
ENSG00000186468,RPS23,368,-0.4297,341,-0.8398,699,0.64571,933,1.29090
ENSG00000205464,ATP6AP1L,8,-0.5061,12,0.13867,25,1.23999,7,-0.7282
ENSG00000174695,TMEM167A,72,0.39237,54,-0.2506,56,-0.0537,56,-0.0651
ENSG00000038427,VCAN,12,-1.8898,29,-0.8534,186,2.74342,45,0.21815
ENSG00000164176,EDIL3,168,0.12101,161,0.06205,117,-0.4663,152,-0.0659
ENSG00000127184,COX7C,787,0.37818,491,-0.7526,454,-0.5448,1078,0.92254
ENSG00000145715,RASA1,73,0.39777,63,0.20182,37,-0.7358,37,-0.7744
ENSG00000134480,CCNH,50,0.53663,35,-0.2637,27,-0.5354,37,-0.0477
ENSG00000164180,TMEM161B,9,-0.8701,19,0.62010,16,0.02755,14,-0.1746
ENSG00000247828,TMEM161B-AS1,61,-0.8505,121,0.72709,129,0.42660,63,-0.7462
ENSG00000245526,LINC00461,38,-0.9940,66,-0.0929,157,1.37817,74,0.15795
ENSG00000081189,MEF2C,1094,0.19648,1166,0.58149,180,-2.5440,605,-0.8045
ENSG00000153140,CETN3,14,-1.3670,33,0.21528,81,1.57647,24,-0.3948
ENSG00000176055,MBLAC2,23,0.84130,15,-0.0085,3,-2.1901,9,-0.7844
ENSG00000113356,POLR3G,8,-0.7461,14,0.44408,17,0.55200,10,-0.3357
ENSG00000164199,ADGRV1,9,-2.4404,17,-1.8974,348,4.56089,12,-1.9082
ENSG00000113369,ARRDC3,19,-0.0680,20,-0.0044,18,-0.1165,22,0.15566
ENSG00000237187,NR2F1-AS1,76,0.01396,78,0.13370,51,-0.5893,75,-0.0023
ENSG00000175745,NR2F1,108,-0.6832,172,0.25156,200,0.35610,171,0.11797
ENSG00000113391,FAM172A,42,-0.3483,53,0.17856,60,0.26798,49,-0.0536
ENSG00000133302,SLF1,32,-0.5264,54,0.86106,18,-1.2639,32,-0.4889
ENSG00000175471,MCTP1,60,-0.3817,94,0.83605,26,-1.6033,53,-0.5489
ENSG00000198677,TTC37,83,-0.2388,114,0.64700,74,-0.3824,56,-0.8615
ENSG00000164292,RHOBTB3,30,-2.1516,102,-0.2500,447,2.42565,95,-0.2542
ENSG00000173221,GLRX,57,0.92827,33,-0.2872,12,-1.6530,29,-0.3877
ENSG00000118985,ELL2,88,0.08208,97,0.49807,28,-1.6372,60,-0.5484
ENSG00000175426,PCSK1,115,0.58448,97,0.46088,4,-4.3506,38,-1.2852
ENSG00000153113,CAST,106,-0.3239,148,0.52832,163,0.39346,67,-1.0489
ENSG00000164307,ERAP1,9,-0.2631,9,-0.1475,23,1.30411,7,-0.4649
ENSG00000113441,LNPEP,93,-0.1217,119,0.61042,72,-0.5047,57,-0.9147
ENSG00000145721,LIX1,1,-3.8230,8,-1.6332,125,4.24820,9,-0.8266
ENSG00000058729,RIOK2,13,-0.2853,15,0.11637,35,1.37820,6,-1.3640
ENSG00000174136,RGMB,59,0.77522,38,-0.1472,19,-1.0891,28,-0.5562
ENSG00000153922,CHD1,28,-1.0999,68,0.91502,72,0.48522,29,-0.9637
ENSG00000174132,FAM174A,68,1.12052,31,-0.6155,20,-1.0366,34,-0.2339
ENSG00000145730,PAM,159,1.09854,83,-0.3285,34,-1.5127,60,-0.7285
ENSG00000145723,GIN1,13,-0.6564,23,0.68048,28,0.60969,9,-1.1495
ENSG00000145725,PPIP5K2,46,-0.2793,69,0.89347,29,-0.9478,26,-1.1419
ENSG00000181751,C5orf30,46,0.74478,29,-0.2532,21,-0.5952,24,-0.4351
ENSG00000112874,NUDT12,15,-0.0915,16,0.09864,19,0.32153,13,-0.2755
ENSG00000184349,EFNA5,46,-0.1281,59,0.65100,23,-1.1610,32,-0.6818
ENSG00000145743,FBXL17,118,0.13121,113,0.08619,99,-0.1629,93,-0.2812
ENSG00000151422,FER,22,-1.5118,68,0.83057,80,0.62176,41,-0.4650
ENSG00000198961,PJA2,783,0.35640,718,0.32834,242,-1.4963,421,-0.7181
ENSG00000112893,MAN2A1,12,-1.5772,42,1.12664,39,0.31701,20,-0.7675
ENSG00000186952,TMEM232,12,-0.3937,15,0.02202,24,0.80496,14,-0.1032
ENSG00000164209,SLC25A46,134,0.30370,123,0.24499,66,-0.8479,78,-0.6285
ENSG00000134987,WDR36,16,-0.1825,21,0.70905,9,-1.0081,11,-0.7905
ENSG00000152495,CAMK4,162,0.43207,131,0.03338,42,-1.7018,120,-0.1275
ENSG00000164211,STARD4,28,0.16254,28,0.23865,15,-0.8436,21,-0.3475
ENSG00000134986,NREP,111,-0.0488,119,0.12474,51,-1.2121,134,0.27769
ENSG00000224032,EPB41L4A-AS1,53,-0.2168,56,-0.2105,55,-0.1332,87,0.65152
ENSG00000134982,APC,255,-1.8219,972,0.97047,703,-0.1062,754,0.00442
ENSG00000153037,SRP19,87,-0.0843,99,0.26989,65,-0.5288,83,-0.1553
ENSG00000129625,REEP5,628,1.00123,356,-0.2422,157,-1.3631,243,-0.7616
ENSG00000172795,DCP2,49,0.24712,44,0.06685,25,-0.8385,40,-0.1243
ENSG00000047188,YTHDC2,37,-0.0942,46,0.54035,29,-0.4655,24,-0.8004
ENSG00000080709,KCNN2,17,0.63465,8,-1.0201,43,2.10885,4,-1.7099
ENSG00000152503,TRIM36,53,0.54272,38,-0.1500,25,-0.7082,35,-0.2225
ENSG00000164219,PGGT1B,19,-0.5737,27,0.13783,53,1.12285,20,-0.4628
ENSG00000164221,CCDC112,49,-0.3710,75,0.85796,39,-0.6387,32,-1.0258
ENSG00000145780,FEM1C,29,0.44079,17,-0.7916,42,0.93319,26,0.17940
ENSG00000134970,TMED7,55,0.44234,35,-0.6400,76,0.85993,43,-0.0329
ENSG00000129596,CDO1,40,0.65149,21,-0.7696,33,0.20815,35,0.32583
ENSG00000145782,ATG12,62,-0.0783,71,0.29575,56,-0.2301,52,-0.3669
ENSG00000177879,AP3S1,102,0.38647,79,-0.1739,47,-0.8604,90,0.13084
ENSG00000145781,COMMD10,24,1.32477,7,-1.2577,8,-0.5826,16,0.37062
ENSG00000092421,SEMA6A,20,-0.5507,22,-0.5980,109,2.38314,16,-0.8479
ENSG00000172869,DMXL1,41,0.23104,38,0.13625,24,-0.5973,30,-0.3406
ENSG00000133835,HSD17B4,63,0.23606,50,-0.2979,68,0.32901,57,0.03728
ENSG00000151304,SRFBP1,13,-1.1486,34,0.90254,30,0.20614,18,-0.5943
ENSG00000205302,SNX2,61,0.27816,57,0.23085,39,-0.4554,34,-0.7419
ENSG00000064652,SNX24,23,-0.0753,25,0.22842,19,-0.3450,21,-0.1677
ENSG00000168944,CEP120,20,-0.3384,29,0.57949,15,-0.7809,20,-0.3284
ENSG00000151292,CSNK1G3,47,-0.3085,67,0.66803,37,-0.6037,37,-0.6563
ENSG00000168916,ZNF608,7,-1.6181,24,0.54251,21,0.09575,26,0.45650
ENSG00000155324,GRAMD2B,9,-2.3317,29,-0.7121,207,3.07265,29,-0.4749
ENSG00000164904,ALDH7A1,23,-1.5195,42,-0.7825,236,2.49818,66,0.28188
ENSG00000164902,PHAX,85,-0.6073,147,0.74921,102,-0.2493,84,-0.5912
ENSG00000145794,MEGF10,3,-2.5869,15,-0.3992,93,3.06506,8,-1.2248
ENSG00000164244,PRRC1,7,-0.4732,8,-0.4608,23,1.34481,12,0.35653
ENSG00000205279,CTXN3,58,2.12247,6,-2.7203,6,-1.8881,40,0.95919
ENSG00000245937,LINC01184,50,0.23909,43,-0.0270,31,-0.5073,42,-0.0506
ENSG00000064651,SLC12A2,78,-0.3183,100,0.24881,119,0.39206,76,-0.3274
ENSG00000066583,ISOC1,9,-0.3655,14,0.60547,9,-0.3838,8,-0.5355
ENSG00000169567,HINT1,734,0.71209,437,-0.4657,291,-0.8676,564,0.16039
ENSG00000186687,LYRM7,104,-0.5161,165,0.60374,92,-0.6255,123,-0.2081
ENSG00000158985,CDC42SE2,198,0.33779,169,0.04495,81,-1.0930,153,-0.1440
ENSG00000158987,RAPGEF6,14,-0.9559,32,0.90622,20,-0.2938,19,-0.4670
