Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000071794,HLTF,97,0.76706,35,-0.8658,26,-1.3222,80,0.45302,79,0.41997,60,-0.0153,45,-0.5057,70,0.26305
ENSG00000163755,HPS3,17,0.11411,6,-1.5400,13,-0.3260,11,-0.5271,19,0.24371,15,-0.0649,25,0.84048,14,-0.1746
ENSG00000114744,COMMD2,34,-0.0516,67,1.05163,24,-0.5915,20,-0.8517,39,0.14384,47,0.46516,32,-0.1769,29,-0.3300
ENSG00000082996,RNF13,160,1.27351,56,-0.4737,55,-0.5021,51,-0.6099,64,-0.2473,160,1.27919,70,-0.1273,33,-1.3495
ENSG00000070087,PFN2,204,-1.5632,471,-0.2885,579,0.04031,580,0.04257,366,-0.6788,515,-0.1468,857,0.79944,610,0.13894
ENSG00000196428,TSC22D2,47,-0.4998,43,-0.6631,63,-0.0435,77,0.25953,60,-0.1217,65,0.00506,73,0.21221,75,0.25122
ENSG00000120742,SERP1,82,-0.3385,90,-0.2076,136,0.46568,64,-0.7322,91,-0.1857,50,-1.0973,108,0.10533,146,0.67611
ENSG00000144895,EIF2A,73,0.32205,74,0.36166,35,-0.8020,93,0.73227,45,-0.4419,67,0.17914,42,-0.6071,62,0.08016
ENSG00000198843,SELENOT,117,-0.2921,87,-0.7525,148,0.08051,154,0.13490,102,-0.5066,123,-0.2136,196,0.62047,144,0.03092
ENSG00000181788,SIAH2,16,-1.0318,13,-1.3584,22,-0.5760,42,0.46084,27,-0.2692,37,0.22618,47,0.70943,34,0.13432
ENSG00000144893,MED12L,26,-0.1750,12,-1.3640,15,-1.0126,24,-0.2592,50,0.90202,20,-0.5736,16,-0.9742,55,1.27895
ENSG00000152601,MBNL1,99,0.00079,86,-0.2249,73,-0.4809,95,-0.0583,110,0.17117,80,-0.3326,115,0.26904,109,0.16725
ENSG00000181467,RAP2B,9,-1.4129,30,0.32713,23,-0.0549,25,0.02316,25,0.01809,22,-0.1359,31,0.46548,23,-0.0924
ENSG00000243069,ARHGEF26-AS1,37,1.68697,5,-1.5679,42,1.95260,13,-0.0890,9,-0.6403,5,-1.4804,5,-1.5022,8,-0.8863
ENSG00000114790,ARHGEF26,56,1.40164,7,-1.8682,77,2.05003,15,-0.7014,15,-0.7749,5,-2.2403,5,-2.3205,28,0.27968
ENSG00000174953,DHX36,160,0.26817,100,-0.4802,71,-1.0006,208,0.69954,211,0.72417,163,0.29582,96,-0.6015,126,-0.1280
ENSG00000114805,PLCH1,10,-1.2859,0,-5.2819,9,-1.4381,57,1.47941,0,-5.2900,82,2.22492,24,0.04872,15,-0.7746
ENSG00000169359,SLC33A1,19,-0.3357,14,-0.7487,15,-0.6574,20,-0.2573,38,0.79511,15,-0.6915,36,0.79343,21,-0.2084
ENSG00000163655,GMPS,39,-0.5547,31,-0.8739,57,0.05981,74,0.48450,60,0.14320,72,0.42859,61,0.17602,48,-0.2414
ENSG00000169282,KCNAB1,25,-1.1129,24,-1.1790,36,-0.6051,108,1.20889,33,-0.7351,55,0.05613,89,1.02962,33,-0.7695
ENSG00000114850,SSR3,83,0.16672,63,-0.2654,77,0.05245,63,-0.2795,81,0.13149,58,-0.4110,96,0.46887,65,-0.2408
ENSG00000163660,CCNL1,83,1.73983,8,-1.9908,16,-0.9473,14,-1.1434,47,0.70629,42,0.53285,22,-0.5218,24,-0.3974
ENSG00000174891,RSRC1,181,1.04942,125,0.41281,45,-1.1927,180,1.04037,88,-0.1534,96,-0.0054,68,-0.6055,58,-0.8718
ENSG00000178053,MLF1,10,-1.0010,16,-0.3484,18,-0.1592,26,0.45732,18,-0.1602,19,-0.0704,21,0.12386,24,0.36899
ENSG00000168827,GFM1,37,-0.0831,16,-1.3477,52,0.45498,42,0.12407,37,-0.0955,35,-0.1730,59,0.75785,28,-0.5948
ENSG00000118855,MFSD1,19,0.07433,14,-0.4116,19,0.10097,26,0.59200,14,-0.3854,8,-1.2063,22,0.36915,18,-0.0015
ENSG00000180044,C3orf80,9,-2.6907,52,-0.1518,32,-0.9130,54,-0.0977,49,-0.2498,50,-0.2128,89,0.84285,75,0.48996
ENSG00000068885,IFT80,40,-0.2254,42,-0.1535,26,-0.8524,43,-0.1083,44,-0.0755,60,0.42819,66,0.68719,36,-0.4082
ENSG00000113810,SMC4,49,1.65462,15,-0.3043,13,-0.5337,16,-0.1870,20,0.07534,17,-0.1785,12,-0.7221,16,-0.2644
ENSG00000186432,KPNA4,93,-0.2503,112,0.04582,74,-0.6024,151,0.54351,123,0.19894,81,-0.4565,133,0.38041,92,-0.2818
ENSG00000163590,PPM1L,79,-0.5615,85,-0.4452,88,-0.3848,164,0.61065,147,0.42742,89,-0.3679,122,0.14489,116,0.04672
ENSG00000169255,B3GALNT1,32,-1.1636,48,-0.5213,44,-0.6479,64,-0.0823,48,-0.5145,92,0.51489,82,0.35546,90,0.55173
ENSG00000169251,NMD3,47,0.76173,29,-0.0285,36,0.28441,21,-0.5062,12,-1.4082,21,-0.5315,31,0.09076,34,0.25414
ENSG00000196542,SPTSSB,3,-2.6941,9,-1.3705,24,0.08199,37,0.81783,26,0.21539,14,-0.7009,41,1.20252,14,-0.7496
ENSG00000121871,SLITRK3,8,-1.0112,13,-0.3071,11,-0.6223,17,0.06370,28,0.88303,16,-0.0601,22,0.52644,13,-0.3618
ENSG00000244128,LINC01322,38,0.40879,14,-1.1950,58,1.11705,24,-0.3409,33,0.14808,35,0.27407,11,-1.5720,37,0.37387
ENSG00000114209,PDCD10,52,0.08866,39,-0.3446,39,-0.3534,58,0.28152,57,0.23777,37,-0.4138,57,0.28779,46,-0.1086
ENSG00000163536,SERPINI1,140,-2.3143,251,-1.4447,403,-0.7254,806,0.37362,414,-0.6832,691,0.12144,1004,0.86852,846,0.52213
ENSG00000173905,GOLIM4,384,2.18847,115,0.02170,192,0.86659,77,-0.6122,57,-1.0682,69,-0.7856,39,-1.7589,83,-0.5418
ENSG00000008952,SEC62,1255,0.87776,789,0.10272,631,-0.2517,923,0.35914,829,0.18340,765,0.05361,452,-0.8453,652,-0.2252
ENSG00000173889,PHC3,44,0.56491,18,-0.8174,22,-0.5361,18,-0.8163,45,0.61618,39,0.39333,30,-0.0323,31,-0.0028
ENSG00000163558,PRKCI,19,-1.9567,84,0.27564,23,-1.7009,72,0.03623,113,0.78429,70,-0.0061,72,0.05204,89,0.43199
ENSG00000136603,SKIL,80,0.22981,82,0.28058,26,-1.4622,72,0.07664,124,0.97821,54,-0.3959,38,-1.0078,88,0.44666
ENSG00000013297,CLDN11,373,2.36056,104,0.02288,16,-2.7513,3,-4.9227,8,-3.7648,392,2.47299,52,-1.1434,12,-3.3416
ENSG00000013293,SLC7A14,68,-0.7114,132,0.33982,40,-1.5107,65,-0.7733,145,0.48564,178,0.83517,151,0.63968,72,-0.6894
ENSG00000163584,RPL22L1,26,0.33112,29,0.52126,42,1.12661,3,-2.6825,4,-2.3907,9,-1.3361,17,-0.3363,32,0.77343
ENSG00000163577,EIF5A2,6,-2.0975,25,-0.1322,15,-0.8644,27,0.01884,31,0.21297,38,0.56212,35,0.50336,28,0.06473
ENSG00000154310,TNIK,187,1.07036,111,0.19266,128,0.42787,105,0.10215,117,0.28319,114,0.23686,48,-1.2190,64,-0.7465
ENSG00000144959,NCEH1,38,-1.4918,62,-0.7547,36,-1.5917,124,0.32896,149,0.63166,88,-0.2323,131,0.48117,127,0.41668
ENSG00000169760,NLGN1,26,-0.7023,44,0.10591,18,-1.2600,56,0.50816,52,0.39279,73,0.95638,24,-0.9197,47,0.23287
ENSG00000177565,TBL1XR1,141,-0.1467,163,0.08339,90,-0.8504,131,-0.2614,211,0.50392,178,0.22117,168,0.14640,149,-0.0633
ENSG00000172667,ZMAT3,146,-0.2854,179,0.04097,163,-0.1056,217,0.35546,207,0.27885,143,-0.3122,180,0.05511,165,-0.1041
ENSG00000121879,PIK3CA,56,0.18160,54,0.10358,25,-1.0480,76,0.66629,73,0.59497,31,-0.7564,48,-0.0916,47,-0.1384
ENSG00000121864,ZNF639,22,-0.2267,13,-1.0862,28,0.11812,16,-0.7203,29,0.17234,48,1.02018,24,-0.1666,28,0.13523
ENSG00000171109,MFN1,25,-0.1893,13,-1.2158,12,-1.3256,12,-1.2678,49,0.92068,49,0.89622,32,0.23739,29,0.05550
ENSG00000114450,GNB4,52,0.23278,119,1.68913,16,-1.5667,30,-0.6318,75,0.86179,54,0.30147,38,-0.3032,13,-1.9504
ENSG00000136522,MRPL47,39,-0.2496,45,-0.0114,44,-0.0488,45,-0.0250,30,-0.6544,42,-0.1492,69,0.78635,37,-0.3759
ENSG00000136521,NDUFB5,81,-0.8660,154,0.14715,171,0.31309,122,-0.2313,132,-0.0992,122,-0.2260,144,0.03927,169,0.33775
ENSG00000058056,USP13,22,0.55788,20,0.41451,13,-0.3346,20,0.42268,17,0.17048,18,0.17879,12,-0.3956,11,-0.6519
ENSG00000114757,PEX5L,284,0.26833,335,0.53856,75,-1.7752,255,0.09477,409,0.88229,212,-0.2019,225,-0.1229,193,-0.3847
ENSG00000163728,TTC14,155,1.27032,34,-1.1888,43,-0.8200,34,-1.1571,219,1.94156,85,0.24224,39,-1.0385,41,-0.9914
ENSG00000114416,FXR1,232,0.72538,97,-0.6693,117,-0.3846,176,0.27115,186,0.36152,150,0.00660,145,-0.0541,122,-0.3556
ENSG00000205981,DNAJC19,33,-1.0752,65,-0.0047,98,0.66341,44,-0.6045,40,-0.7789,71,0.12298,73,0.18959,79,0.35159
ENSG00000242808,SOX2-OT,920,2.42736,212,-0.2294,95,-1.4648,34,-2.9821,32,-3.0579,788,2.08502,134,-1.0304,54,-2.4353
ENSG00000181449,SOX2,368,2.30860,49,-1.1480,171,0.83306,63,-0.7743,56,-0.9425,64,-0.7516,29,-2.0718,103,-0.0152
ENSG00000043093,DCUN1D1,63,0.31186,53,0.04457,60,0.23234,59,0.20286,59,0.21530,42,-0.3204,47,-0.1572,43,-0.3076
ENSG00000078070,MCCC1,15,-0.7993,26,0.00840,24,-0.1008,17,-0.6337,24,-0.0992,11,-1.2367,32,0.38416,38,0.73434
ENSG00000053524,MCF2L2,32,0.70629,30,0.60148,32,0.67627,15,-0.5376,25,0.32131,14,-0.6318,6,-1.9156,24,0.25207
ENSG00000114796,KLHL24,125,1.44718,34,-0.7151,35,-0.6393,44,-0.3011,54,0.02031,96,0.97624,33,-0.7955,39,-0.5226
ENSG00000163872,YEATS2,47,0.10978,21,-1.1200,29,-0.6700,38,-0.2104,61,0.51936,52,0.27252,52,0.32107,43,-0.0206
ENSG00000180834,MAP6D1,89,1.24447,45,0.08089,23,-0.9550,8,-2.5216,32,-0.4124,63,0.63549,41,-0.0697,42,-0.0306
ENSG00000175193,PARL,28,-0.3393,39,0.17340,32,-0.1321,29,-0.3193,23,-0.6337,30,-0.2499,43,0.35362,42,0.33478
ENSG00000114770,ABCC5,24,-1.4367,38,-0.7394,31,-1.0208,52,-0.2418,106,0.91396,43,-0.5345,111,1.19788,46,-0.4852
ENSG00000145191,EIF2B5,31,-0.6869,35,-0.5046,36,-0.4652,38,-0.3937,44,-0.1519,67,0.53354,67,0.61028,49,0.04169
ENSG00000161202,DVL3,25,-0.6720,44,0.16946,40,0.04501,17,-1.2400,30,-0.4272,45,0.22784,37,-0.0926,58,0.74013
ENSG00000161203,AP2M1,207,-1.5841,467,-0.3471,437,-0.4490,593,0.03043,437,-0.4509,486,-0.2849,868,0.76698,726,0.41155
ENSG00000161204,ABCF3,11,-1.5208,22,-0.4394,26,-0.1742,28,-0.0753,37,0.37929,22,-0.4443,34,0.22727,41,0.59262
ENSG00000145198,VWA5B2,13,-0.3662,17,0.11471,21,0.43329,14,-0.2579,13,-0.3419,34,1.25811,9,-0.9301,15,-0.0804
ENSG00000163888,CAMK2N2,29,-1.1444,36,-0.8262,86,0.57314,46,-0.4261,24,-1.4243,92,0.68110,60,-0.0096,87,0.67327
ENSG00000175166,PSMD2,155,-0.1761,168,-0.0440,151,-0.2197,230,0.46644,177,0.03988,124,-0.5274,202,0.28630,160,-0.1368
ENSG00000114867,EIF4G1,137,0.54356,55,-0.8891,64,-0.6504,140,0.58209,146,0.65959,98,0.00526,74,-0.4956,95,-0.0449
ENSG00000175182,FAM131A,43,-1.7968,78,-0.9151,72,-1.0261,153,0.14864,151,0.12065,88,-0.7244,186,0.53071,221,0.88491
ENSG00000163882,POLR2H,15,-1.2129,17,-0.9850,49,0.60997,37,0.18570,29,-0.2252,21,-0.6835,44,0.51877,38,0.24609
ENSG00000090539,CHRD,9,-1.3637,5,-2.1353,22,0.00292,13,-0.8534,23,0.07637,13,-0.8673,40,1.12642,29,0.49451
ENSG00000177383,MAGEF1,44,-0.6543,46,-0.5980,46,-0.5883,70,0.05562,50,-0.4628,93,0.53112,72,0.11427,90,0.54604
ENSG00000156931,VPS8,18,-0.9191,21,-0.6853,35,0.13542,37,0.20953,49,0.67818,27,-0.2533,37,0.27926,30,-0.1083
ENSG00000187068,C3orf70,33,0.77183,6,-1.7328,40,1.12715,23,0.19949,11,-0.9367,21,0.06622,7,-1.6772,27,0.55161
ENSG00000073803,MAP3K13,96,0.15003,97,0.15781,108,0.34143,76,-0.2191,64,-0.4838,121,0.53088,63,-0.5730,93,0.11974
ENSG00000163900,TMEM41A,19,0.09012,6,-1.6593,12,-0.5824,20,0.21917,16,-0.1120,10,-0.8109,20,0.22680,27,0.76052
ENSG00000163904,SENP2,79,0.35611,61,-0.0636,46,-0.4934,87,0.51929,95,0.65854,58,-0.1549,51,-0.3925,54,-0.2985
ENSG00000136527,TRA2B,87,0.21621,63,-0.3042,84,0.16689,64,-0.2787,85,0.18072,83,0.15155,76,0.00890,70,-0.1333
ENSG00000244405,ETV5,44,-0.9901,55,-0.6362,63,-0.4422,73,-0.2180,100,0.28916,90,0.12665,94,0.22800,110,0.51565
ENSG00000058866,DGKG,38,-0.1830,78,1.00881,15,-1.5527,19,-1.2468,83,1.13293,82,1.10042,36,-0.2757,18,-1.3839
ENSG00000090520,DNAJB11,23,-0.4875,11,-1.5534,27,-0.2833,33,0.07560,41,0.42295,53,0.81715,31,-0.0408,34,0.11227
ENSG00000156976,EIF4A2,282,-1.5429,697,-0.1537,646,-0.2753,832,0.13025,551,-0.5223,719,-0.1046,1116,0.71243,859,0.20647
ENSG00000073849,ST6GAL1,25,0.04415,19,-0.3769,26,0.12158,18,-0.4417,15,-0.7391,26,0.13069,38,0.83322,19,-0.4367
ENSG00000163923,RPL39L,15,-0.2031,15,-0.1771,22,0.41447,18,0.06299,16,-0.0685,11,-0.6126,18,0.13132,18,0.09723
ENSG00000157005,SST,35,-2.1442,95,-0.6699,41,-1.9255,30,-2.3798,10,-3.9230,727,3.16257,81,-0.9981,177,0.36575
ENSG00000113916,BCL6,30,-0.1978,5,-2.7476,39,0.23865,23,-0.5962,19,-0.8768,34,-0.0159,36,0.09832,59,1.06769
ENSG00000145012,LPP,84,2.05827,19,-0.5303,37,0.56012,13,-1.1116,10,-1.4075,11,-1.3276,8,-1.9721,37,0.63773
ENSG00000152492,CCDC50,111,1.88394,14,-1.5432,42,0.15907,31,-0.3204,29,-0.4237,62,0.80600,20,-1.0538,25,-0.6954
ENSG00000114279,FGF12,184,-0.8536,240,-0.4452,247,-0.3972,513,0.79213,256,-0.3433,424,0.47091,245,-0.4549,412,0.48530
ENSG00000180611,MB21D2,6,-1.3599,5,-1.5161,12,-0.2834,21,0.51115,15,0.04492,10,-0.5952,18,0.37585,21,0.66922
ENSG00000127249,ATP13A4,48,1.57251,3,-2.4310,67,2.27178,5,-1.9855,13,-0.5670,1,-3.7254,7,-1.5289,19,-0.0262
ENSG00000198836,OPA1,109,-0.4549,140,-0.0681,96,-0.6485,172,0.26212,157,0.12146,113,-0.3984,205,0.64020,131,-0.1929
ENSG00000114315,HES1,69,2.49240,6,-1.5173,35,1.15147,16,-0.1947,8,-1.2624,5,-1.7532,9,-1.0830,9,-1.0198
ENSG00000133657,ATP13A3,35,0.28019,23,-0.4098,24,-0.2918,20,-0.5963,39,0.46254,17,-0.8441,28,-0.1110,40,0.58866
ENSG00000041802,LSG1,33,0.60276,16,-0.5333,18,-0.3754,35,0.71950,24,0.09414,29,0.38596,20,-0.1645,15,-0.6724
ENSG00000114331,ACAP2,112,1.53376,42,-0.1357,19,-1.3018,38,-0.2863,81,0.94262,51,0.16271,17,-1.5719,40,-0.2474
ENSG00000184203,PPP1R2,42,-0.9778,101,0.39703,53,-0.6222,77,-0.0507,67,-0.2704,69,-0.2201,108,0.57923,84,0.10058
ENSG00000189058,APOD,943,1.90139,206,-0.6934,232,-0.5141,35,-3.3190,67,-2.3670,976,1.97261,212,-0.7134,164,-1.1359
ENSG00000061938,TNK2,65,-0.1007,48,-0.5521,67,-0.0348,41,-0.7989,53,-0.4188,48,-0.5623,100,0.71392,83,0.33916
ENSG00000072274,TFRC,21,-0.8022,20,-0.8774,46,0.44942,45,0.40566,41,0.25651,12,-1.6261,50,0.66986,33,-0.1244
ENSG00000161217,PCYT1A,50,0.81255,24,-0.3716,31,0.01908,30,-0.0202,27,-0.2200,28,-0.1632,36,0.26931,23,-0.5161
ENSG00000213123,TCTEX1D2,26,-0.8245,31,-0.6033,68,0.67590,35,-0.3820,30,-0.6451,27,-0.7676,57,0.44139,59,0.50936
ENSG00000163960,UBXN7,109,1.38088,41,-0.2332,32,-0.6312,62,0.39859,65,0.49179,51,0.09743,21,-1.3279,39,-0.3647
ENSG00000163961,RNF168,136,1.12992,76,0.14863,56,-0.3362,87,0.36357,67,-0.0461,96,0.53707,38,-1.0254,49,-0.5786
ENSG00000174013,FBXO45,43,-0.4248,66,0.24893,39,-0.5720,60,0.08283,57,0.00338,47,-0.2895,60,0.11499,67,0.30111
ENSG00000163964,PIGX,110,0.03817,96,-0.1790,90,-0.2647,147,0.51481,125,0.24888,114,0.09880,102,-0.0832,92,-0.2604
ENSG00000174007,CEP19,9,-1.1225,9,-1.1572,20,0.04271,25,0.43152,28,0.59569,32,0.85664,19,-0.0026,15,-0.3923
ENSG00000180370,PAK2,146,1.28613,97,0.57372,36,-0.9646,56,-0.2993,53,-0.3798,104,0.70243,46,-0.6826,48,-0.5991
ENSG00000119231,SENP5,47,-0.3726,62,0.06439,49,-0.3093,82,0.53354,67,0.18956,60,0.02715,62,0.07672,51,-0.2548
ENSG00000114503,NCBP2,71,0.13679,48,-0.4883,71,0.13240,55,-0.2697,54,-0.2889,70,0.10680,49,-0.4874,93,0.66047
ENSG00000270170,NCBP2AS2,32,-0.3997,54,0.43496,41,-0.0082,25,-0.7656,21,-1.0507,35,-0.2539,51,0.40134,51,0.38822
ENSG00000119227,PIGZ,10,-0.9425,12,-0.7780,20,0.05038,16,-0.3070,32,0.78997,26,0.44266,27,0.59753,13,-0.7161
ENSG00000075711,DLG1,159,0.64046,91,-0.2550,68,-0.7012,101,-0.1018,122,0.20901,197,1.01387,87,-0.3750,81,-0.4943
ENSG00000161267,BDH1,12,-1.4899,17,-0.9924,29,-0.1850,31,-0.1092,36,0.16281,47,0.59784,36,0.15013,42,0.45236
ENSG00000145016,RUBCN,58,0.33953,38,-0.3175,29,-0.7420,36,-0.4302,55,0.23690,57,0.30474,58,0.37954,41,-0.2418
ENSG00000122068,FYTTD1,60,-0.0301,48,-0.3764,62,0.00790,72,0.26065,61,-0.0044,60,-0.0495,62,0.01258,64,0.06216
ENSG00000186001,LRCH3,57,1.06015,18,-0.7630,23,-0.4188,16,-0.9795,31,0.04236,78,1.63351,27,-0.2112,12,-1.4518
ENSG00000114473,IQCG,30,0.91969,23,0.49418,19,0.12601,8,-1.0849,10,-0.8074,45,1.65524,7,-1.4308,11,-0.7517
ENSG00000182899,RPL35A,680,0.09879,951,0.65127,1242,1.11505,384,-0.7989,214,-1.6826,575,-0.1708,430,-0.6860,746,0.28347
ENSG00000185621,LMLN,21,0.45757,15,-0.0481,12,-0.3549,18,0.21481,24,0.73805,18,0.22636,13,-0.2684,10,-0.7024
ENSG00000182903,ZNF721,63,0.33201,35,-0.5966,37,-0.5131,61,0.26957,76,0.64081,66,0.40619,47,-0.1410,40,-0.4174
ENSG00000174227,PIGG,21,0.06101,12,-0.7865,14,-0.5680,4,-2.2732,25,0.38736,20,-0.0076,30,0.77782,21,0.14843
ENSG00000273238,TMEM271,24,-1.5208,99,0.65825,61,-0.1316,59,-0.1876,62,-0.1184,37,-0.9118,81,0.36557,80,0.33954
ENSG00000169020,ATP5ME,657,-0.1283,837,0.26075,1075,0.67737,616,-0.2312,378,-0.9844,651,-0.1432,659,-0.1373,794,0.19995
ENSG00000185619,PCGF3,18,-1.2637,36,-0.2374,36,-0.2181,38,-0.1259,42,0.02275,37,-0.1951,55,0.52715,49,0.29951
ENSG00000168993,CPLX1,52,-1.7265,88,-0.9492,201,0.34556,169,0.06235,111,-0.5911,136,-0.2767,235,0.70158,198,0.36597
ENSG00000178950,GAK,26,-1.1582,43,-0.4156,44,-0.3748,43,-0.4082,81,0.60617,41,-0.4805,84,0.77409,57,0.01430
ENSG00000127419,TMEM175,23,-0.0045,14,-0.7529,23,-0.0152,12,-0.9668,23,0.00272,14,-0.7487,38,0.96105,23,-0.0360
ENSG00000145214,DGKQ,6,-1.4968,18,0.06500,19,0.07997,18,0.05511,24,0.49707,21,0.26432,19,0.18133,15,-0.2347
ENSG00000159692,CTBP1,85,-0.7614,159,0.21769,154,0.16948,121,-0.2106,120,-0.2224,98,-0.5504,159,0.24558,166,0.33132
ENSG00000090316,MAEA,29,-1.0483,43,-0.4532,40,-0.5933,47,-0.3453,49,-0.2651,78,0.47130,87,0.77649,60,0.06217
ENSG00000163950,SLBP,39,-1.0431,80,0.06343,51,-0.6406,82,0.11224,76,-0.0185,72,-0.0887,90,0.29633,93,0.35847
ENSG00000168936,TMEM129,17,0.02052,13,-0.4470,26,0.69160,5,-1.6559,19,0.20947,10,-0.7317,21,0.38840,18,0.12330
ENSG00000068078,FGFR3,180,1.22123,18,-2.3380,293,2.18240,16,-2.5415,55,-0.7265,7,-3.6232,37,-1.3984,114,0.49309
ENSG00000168924,LETM1,41,-0.2345,48,0.00162,35,-0.5119,48,-0.0153,58,0.29783,48,0.00526,53,0.16435,49,0.02619
ENSG00000109685,NSD2,92,0.48856,86,0.37506,53,-0.3977,57,-0.2876,116,0.87638,47,-0.5868,54,-0.4215,62,-0.1645
ENSG00000185049,NELFA,16,-0.0453,12,-0.4178,11,-0.5317,4,-2.1733,14,-0.2025,20,0.36622,17,0.04057,26,0.86404
ENSG00000243449,C4orf48,387,0.03756,389,0.04726,468,0.34745,300,-0.3650,273,-0.5128,356,-0.0951,396,0.08535,407,0.13389
ENSG00000185818,NAT8L,133,-0.6385,133,-0.6407,225,0.19130,200,0.00392,190,-0.0777,92,-1.1912,240,0.33634,272,0.58305
ENSG00000123933,MXD4,55,0.85036,17,-0.9550,44,0.47090,20,-0.7464,25,-0.4344,25,-0.4365,30,-0.1654,41,0.40894
ENSG00000159733,ZFYVE28,9,-1.1865,13,-0.6061,18,-0.1799,14,-0.5278,29,0.57339,15,-0.4283,32,0.88654,19,-0.0890
ENSG00000063978,RNF4,32,-0.5505,35,-0.3978,40,-0.2030,44,-0.0346,32,-0.5514,80,0.95660,51,0.22128,43,-0.0704
ENSG00000125386,FAM193A,51,1.30353,18,-0.4098,15,-0.6906,35,0.63246,20,-0.2120,10,-1.2096,16,-0.6295,26,0.20550
ENSG00000087274,ADD1,232,0.15889,206,-0.0335,205,-0.0401,175,-0.2864,178,-0.2658,243,0.23191,221,0.08826,211,0.00633
ENSG00000109736,MFSD10,20,-0.3353,15,-0.7850,21,-0.3063,10,-1.4285,24,-0.0584,30,0.25460,38,0.73998,29,0.24360
ENSG00000087269,NOP14,42,1.15425,21,-0.0219,12,-0.8775,39,1.05270,34,0.78550,8,-1.4874,18,-0.2829,9,-1.3476
ENSG00000125388,GRK4,40,0.86985,40,0.90347,21,-0.1830,22,-0.0672,23,-0.0137,24,0.03680,14,-0.8448,17,-0.4972
ENSG00000197386,HTT,55,-0.3525,66,-0.0635,69,0.02115,48,-0.5595,78,0.21134,47,-0.5956,61,-0.2022,100,0.71821
ENSG00000159788,RGS12,49,-0.1715,57,0.06346,58,0.08514,23,-1.3162,89,0.79854,49,-0.1858,33,-0.8510,79,0.67551
ENSG00000163956,LRPAP1,44,-1.4443,99,-0.2161,118,0.05893,98,-0.2436,95,-0.2810,82,-0.5111,178,0.85783,123,0.14040
ENSG00000132406,TMEM128,17,0.16114,16,0.11740,15,0.01751,8,-0.9780,10,-0.6857,25,0.78392,17,0.17469,14,-0.1667
ENSG00000168824,NSG1,21,-2.5352,29,-2.1080,108,-0.1077,169,0.62527,100,-0.2213,103,-0.1795,182,0.88368,129,0.20957
ENSG00000168818,STX18,20,0.01123,8,-1.4225,27,0.49732,24,0.26910,8,-1.3567,16,-0.3304,26,0.46113,23,0.23239
ENSG00000072832,CRMP1,60,-1.6663,187,0.06894,141,-0.3743,214,0.28848,202,0.19238,135,-0.4454,260,0.71223,165,-0.1422
ENSG00000181215,C4orf50,11,-1.4555,46,0.67561,16,-0.9716,28,-0.1327,55,0.98474,17,-0.8763,43,0.64668,22,-0.5472
ENSG00000152969,JAKMIP1,29,-1.6028,95,0.22015,78,-0.0847,104,0.38124,102,0.34200,45,-0.9302,111,0.54900,75,-0.1633
ENSG00000109501,WFS1,44,-0.1065,23,-1.0755,78,0.82549,19,-1.3394,32,-0.6042,40,-0.2516,35,-0.4949,81,1.07931
ENSG00000074211,PPP2R2C,131,-0.6005,171,-0.1895,224,0.24773,157,-0.3270,193,0.00772,139,-0.5075,199,0.05530,256,0.53451
ENSG00000013288,MAN2B2,25,-1.1540,46,-0.2441,39,-0.5183,57,0.10687,78,0.60984,62,0.22068,70,0.49463,45,-0.3109
ENSG00000179010,MRFAP1,377,-0.4510,556,0.16746,522,0.06631,444,-0.1911,314,-0.7317,476,-0.0824,566,0.22225,595,0.31725
ENSG00000170846,AC093323.1,44,-0.5469,57,-0.1255,62,-0.0008,46,-0.4786,59,-0.0829,72,0.24358,68,0.15139,73,0.29376
ENSG00000178988,MRFAP1L1,121,0.02794,113,-0.0805,104,-0.2109,135,0.20276,108,-0.1584,141,0.27079,126,0.11276,107,-0.1813
ENSG00000170871,KIAA0232,143,0.05418,122,-0.2059,91,-0.6491,248,0.97279,198,0.58172,127,-0.1383,111,-0.3887,117,-0.2988
ENSG00000132405,TBC1D14,28,-0.8037,63,0.48164,43,-0.1217,23,-1.1065,39,-0.2731,48,0.04012,57,0.37285,54,0.27971
ENSG00000173011,TADA2B,27,0.42356,21,0.00833,21,0.05630,19,-0.1219,23,0.13711,14,-0.5685,21,0.02553,20,-0.0719
ENSG00000109519,GRPEL1,23,-0.8724,37,-0.1079,42,0.06714,55,0.51836,25,-0.7084,39,-0.0404,44,0.19218,45,0.21088
ENSG00000184985,SORCS2,21,0.60656,2,-2.7098,24,0.85626,15,0.02413,9,-0.7455,0,-4.4349,19,0.52638,17,0.31805
ENSG00000196526,AFAP1,14,-0.8613,7,-1.8001,20,-0.3341,16,-0.6706,29,0.29489,35,0.57878,24,-0.0465,38,0.83227
ENSG00000163995,ABLIM2,16,-1.7606,41,-0.3244,43,-0.2541,49,-0.0699,52,0.03206,28,-0.8969,62,0.34980,78,0.81764
