Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000163528,CHCHD4,19,0.08788,20,0.22761,17,-0.0263,7,-1.2766,17,-0.1195,21,0.36308
ENSG00000170876,TMEM43,21,-0.0750,33,0.66957,21,-0.0334,35,0.74576,24,0.21085,11,-1.1406
ENSG00000154767,XPC,132,2.20195,18,-1.1544,39,0.04238,16,-1.2863,27,-0.6545,33,-0.2257
ENSG00000170860,LSM3,53,-0.0721,68,0.31982,31,-0.9023,41,-0.4598,74,0.70768,41,-0.5771
ENSG00000154781,CCDC174,96,1.36290,29,-0.5591,80,1.05618,64,0.68097,29,-0.7994,27,-0.8283
ENSG00000225733,FGD5-AS1,89,0.17647,104,0.42515,85,0.10276,64,-0.3392,85,0.15549,65,-0.4030
ENSG00000177463,NR2C2,33,-0.2570,29,-0.4499,34,-0.2175,24,-0.7531,47,0.42772,41,0.08651
ENSG00000131368,MRPS25,28,-0.6983,53,0.26621,35,-0.3791,33,-0.4574,51,0.31898,46,0.04633
ENSG00000131381,RBSN,53,-0.2218,54,-0.1743,70,0.22659,53,-0.2108,68,0.24514,56,-0.1580
ENSG00000131375,CAPN7,19,-0.1632,24,0.26913,37,0.95520,26,0.38571,19,-0.1841,15,-0.6042
ENSG00000131370,SH3BP5,172,1.10424,27,-1.7766,73,-0.2857,135,0.68939,88,-0.0072,70,-0.4316
ENSG00000144597,EAF1,30,0.11675,18,-0.6615,26,-0.1239,23,-0.2960,30,0.11879,31,0.19573
ENSG00000206560,ANKRD28,69,0.79987,27,-0.6957,42,-0.0076,38,-0.1356,42,0.03092,38,-0.1618
ENSG00000131386,GALNT15,124,3.10631,83,2.15549,20,-0.2883,2,-3.4791,4,-3.1112,7,-2.0605
ENSG00000154813,DPH3,17,-0.0549,19,0.09587,15,-0.2467,12,-0.5833,19,0.11117,19,0.14904
ENSG00000131378,RFTN1,15,-1.1321,29,-0.1675,6,-2.3424,27,-0.2658,47,0.92994,30,-0.1145
ENSG00000154822,PLCL2,5,-3.0111,16,-1.4161,31,-0.4618,78,0.99240,57,0.73057,36,-0.3175
ENSG00000131374,TBC1D5,62,-0.0778,58,-0.1853,78,0.28609,76,0.24426,54,-0.4205,76,0.31990
ENSG00000182568,SATB1,65,-1.5474,79,-1.2500,195,0.13350,358,1.14742,175,-0.0490,191,0.12723
ENSG00000183960,KCNH8,193,5.91590,0,-6.9023,8,-1.3747,0,-8.1481,2,-3.4050,3,-2.7560
ENSG00000144566,RAB5A,87,-0.4003,170,0.66454,105,-0.1206,81,-0.5143,140,0.51558,80,-0.6445
ENSG00000114166,KAT2B,107,1.35527,103,1.30117,60,0.38806,13,-1.9685,31,-0.8543,38,-0.4297
ENSG00000151789,ZNF385D,71,-0.2208,52,-0.7013,135,0.82230,157,1.07830,52,-0.9007,91,0.22069
ENSG00000182247,UBE2E2,49,-0.5601,49,-0.5599,57,-0.3331,81,0.22177,80,0.30674,73,0.05869
ENSG00000170142,UBE2E1,37,-0.3565,60,0.40091,29,-0.7263,30,-0.6734,54,0.31729,48,0.04554
ENSG00000197885,NKIRAS1,28,-0.6908,26,-0.8484,14,-1.7668,48,0.13326,62,0.84537,42,-0.1311
ENSG00000174748,RPL15,329,-1.0646,954,0.60693,342,-1.0054,406,-0.7454,726,0.23635,761,0.30187
ENSG00000174738,NR1D2,27,-0.6693,46,0.17368,40,-0.0520,38,-0.1493,54,0.63802,30,-0.6020
ENSG00000151090,THRB,46,-2.2359,89,-1.2700,238,0.24695,321,0.73855,239,0.38039,197,-0.0657
ENSG00000077097,TOP2B,115,0.02911,98,-0.2187,130,0.22476,150,0.45138,114,0.00907,99,-0.2616
ENSG00000179796,LRRC3B,23,-0.3194,58,1.19939,49,0.90250,17,-0.7376,16,-1.0470,32,0.24951
ENSG00000033867,SLC4A7,48,-0.5361,44,-0.6652,166,1.48975,121,0.93883,42,-0.9727,68,-0.0159
ENSG00000163512,AZI2,94,0.36686,51,-0.5875,64,-0.2394,125,0.83310,60,-0.4636,83,0.20022
ENSG00000144642,RBMS3,14,-0.5648,51,1.50944,42,1.17175,13,-0.7432,12,-1.0519,20,-0.1031
ENSG00000163527,STT3B,46,-0.2355,54,0.02565,39,-0.5019,72,0.48582,69,0.62876,33,-0.8578
ENSG00000152642,GPD1L,21,-1.9274,32,-1.3570,60,-0.4006,68,-0.1845,110,0.91535,75,-0.0433
ENSG00000091317,CMTM6,15,-0.1859,30,0.94789,28,0.83486,9,-0.8812,17,0.08083,11,-0.7929
ENSG00000144635,DYNC1LI1,46,-0.3557,44,-0.4231,46,-0.3529,115,1.14001,65,0.26582,42,-0.6060
ENSG00000182973,CNOT10,32,1.13267,11,-0.5753,21,0.46242,22,0.56673,17,0.17437,6,-1.5271
ENSG00000170266,GLB1,11,-0.5758,23,0.55559,3,-2.3302,23,0.55177,20,0.50770,13,-0.4672
ENSG00000170275,CRTAP,64,0.32704,41,-0.3797,59,0.19596,37,-0.5198,45,-0.3150,64,0.42223
ENSG00000153558,FBXL2,5,-3.0164,20,-1.0314,18,-1.1262,48,0.33910,64,1.40343,26,-0.7414
ENSG00000153560,UBP1,35,-0.4306,50,0.12147,32,-0.5636,63,0.50081,47,0.02713,47,0.03444
ENSG00000163539,CLASP2,305,0.53287,100,-1.2026,155,-0.5436,274,0.35977,265,0.45483,172,-0.4548
ENSG00000170248,PDCD6IP,61,0.27770,54,0.07734,32,-0.7239,99,1.08370,60,0.38482,26,-1.2380
ENSG00000172995,ARPP21,132,-0.6379,83,-1.3282,242,0.32144,368,1.01844,234,0.39610,140,-0.6528
ENSG00000168016,TRANK1,12,-0.4712,7,-1.3477,21,0.32941,41,1.47295,19,0.29347,9,-1.0412
ENSG00000178567,EPM2AIP1,143,0.36135,75,-0.6479,119,0.07044,177,0.71736,99,-0.3099,115,0.01236
ENSG00000093167,LRRFIP2,90,0.92675,45,-0.2063,49,-0.0635,48,-0.1009,48,-0.1220,45,-0.2197
ENSG00000144674,GOLGA4,1026,1.67687,288,-0.4537,707,1.00405,621,0.78141,226,-1.0712,229,-0.9543
ENSG00000144677,CTDSPL,28,0.14224,39,0.70597,40,0.75363,27,0.10449,24,-0.1168,16,-0.8331
ENSG00000187091,PLCD1,5,-1.7527,73,2.76188,13,-0.3152,16,0.01450,9,-1.1075,11,-0.6648
ENSG00000060971,ACAA1,54,-0.1776,107,0.92829,45,-0.4485,42,-0.5561,64,0.13223,54,-0.2334
ENSG00000172939,OXSR1,42,0.49226,22,-0.5185,45,0.60731,26,-0.2916,33,0.10186,25,-0.3810
ENSG00000114742,WDR48,50,0.07776,48,0.02189,34,-0.4958,69,0.62091,51,0.17568,38,-0.4058
ENSG00000114745,GORASP1,28,0.10296,33,0.39744,15,-0.8426,22,-0.2123,28,0.14570,25,-0.0415
ENSG00000144655,CSRNP1,11,-0.4393,59,2.52302,7,-1.1444,16,0.17006,11,-0.4670,7,-1.3347
ENSG00000144659,SLC25A38,15,-0.7971,31,0.29697,9,-1.5159,22,-0.2082,35,0.74652,22,-0.3017
ENSG00000168028,RPSA,480,-0.3589,765,0.38201,408,-0.6108,311,-1.0204,586,-0.0665,776,0.52765
ENSG00000168314,MOBP,5545,5.33652,67,-3.3499,158,-2.0889,47,-3.8468,112,-3.0337,215,-1.8608
ENSG00000170011,MYRIP,14,-1.2364,6,-2.3430,18,-0.8359,70,1.30253,35,0.20697,34,0.13454
ENSG00000114784,EIF1B,34,-1.7159,96,-0.1323,38,-1.5481,121,0.23580,148,0.89164,90,-0.2970
ENSG00000188846,RPL14,339,-0.9094,754,0.33844,404,-0.6426,496,-0.3260,560,-0.1928,828,0.64614
ENSG00000168036,CTNNB1,117,-0.3282,201,0.53789,88,-0.7600,159,0.15632,159,0.22346,128,-0.2223
ENSG00000182606,TRAK1,49,-0.2841,110,1.04849,55,-0.0875,54,-0.1112,65,0.26509,37,-0.8235
ENSG00000187094,CCK,76,-3.0463,551,-0.0930,190,-1.7129,156,-2.0035,1042,1.68798,429,-0.5817
ENSG00000093183,SEC22C,64,0.47497,42,-0.2011,47,-0.0306,74,0.71387,45,-0.1199,39,-0.3838
ENSG00000008324,SS18L2,11,-1.6320,27,-0.3514,14,-1.3268,20,-0.8467,58,1.44487,25,-0.6181
ENSG00000114857,NKTR,710,2.64608,118,-0.5457,294,0.92542,218,0.42645,76,-1.5258,65,-1.6424
ENSG00000114853,ZBTB47,92,0.84601,59,0.12020,55,-0.0088,38,-0.5825,35,-0.9184,73,0.61278
ENSG00000010282,HHATL,181,2.01152,152,1.66974,46,-0.3433,10,-2.4994,36,-0.9496,32,-1.0590
ENSG00000181061,HIGD1A,60,-1.9368,212,-0.0314,109,-1.0627,226,0.06376,285,0.67624,213,-0.0359
ENSG00000144647,POMGNT2,11,-1.8588,39,0.07420,20,-0.9200,10,-1.9374,50,0.77213,42,0.24978
ENSG00000163788,SNRK,24,-0.9208,46,0.09023,42,-0.0354,36,-0.2915,59,0.78616,30,-0.6502
ENSG00000160746,ANO10,23,-0.4037,31,0.05423,35,0.25665,49,0.81873,32,0.17994,20,-0.7143
ENSG00000011198,ABHD5,25,-0.0591,45,0.90562,39,0.64802,47,0.97735,19,-0.5867,17,-0.7818
ENSG00000179152,TCAIM,16,-0.0780,22,0.45735,9,-0.8360,24,0.60215,15,-0.1824,17,0.00190
ENSG00000185219,ZNF445,47,1.02319,19,-0.4419,37,0.61341,42,0.85912,19,-0.5838,18,-0.5824
ENSG00000186448,ZNF197,46,1.39336,18,-0.2017,36,0.95060,26,0.40573,13,-0.8345,14,-0.6736
ENSG00000163807,KIAA1143,54,0.03688,60,0.20960,57,0.10740,100,1.05312,51,-0.0647,35,-0.7638
ENSG00000169964,TMEM42,13,-0.6106,21,0.09572,12,-0.8180,12,-0.7204,30,1.01761,14,-0.6330
ENSG00000163812,ZDHHC3,19,-0.2960,36,0.73422,25,0.15534,23,0.05942,26,0.32013,14,-0.8611
ENSG00000075914,EXOSC7,16,-0.6005,17,-0.4373,15,-0.6625,50,1.28889,24,0.06599,20,-0.2535
ENSG00000249992,TMEM158,24,-0.0485,15,-0.8266,14,-0.8927,20,-0.3514,38,1.06328,17,-0.6727
ENSG00000211456,SACM1L,21,-1.6976,36,-0.8985,31,-1.1249,76,0.24808,90,0.82661,63,-0.0504
ENSG00000163818,LZTFL1,17,-1.0628,16,-1.1707,18,-0.9940,28,-0.3396,48,0.80570,37,0.13048
ENSG00000163827,LRRC2,5,-3.0359,7,-2.5163,52,0.41545,44,0.14778,58,0.90943,35,-0.2823
ENSG00000160801,PTH1R,26,0.74703,24,0.64934,24,0.64022,16,-0.0442,7,-1.6363,20,0.47217
ENSG00000160799,CCDC12,27,-0.9107,54,0.14533,48,-0.0414,75,0.70123,56,0.31111,37,-0.5257
ENSG00000181555,SETD2,233,1.36840,58,-0.8773,145,0.54720,142,0.51157,72,-0.7510,90,-0.2682
ENSG00000114648,KLHL18,19,-0.7170,22,-0.4989,31,0.02563,55,0.96205,32,0.12806,26,-0.2739
ENSG00000076201,PTPN23,28,-0.3908,33,-0.1783,22,-0.7740,28,-0.4132,42,0.29610,42,0.26422
ENSG00000114650,SCAP,41,-0.3906,72,0.48084,42,-0.3866,38,-0.5060,69,0.64741,38,-0.6074
ENSG00000163832,ELP6,15,-0.7597,21,-0.3070,27,0.13046,24,-0.0581,28,0.22685,26,0.06965
ENSG00000114646,CSPG5,48,-1.1308,203,1.16020,112,0.17634,64,-0.6905,111,0.22133,79,-0.4621
ENSG00000173473,SMARCC1,289,2.17234,57,-0.6099,133,0.73620,106,0.36647,41,-1.4164,60,-0.6351
ENSG00000132153,DHX30,43,-1.6316,90,-0.5424,77,-0.7836,136,0.10757,172,0.75273,122,-0.0805
ENSG00000047849,MAP4,621,0.63591,300,-0.5211,280,-0.6304,264,-0.7187,438,0.10098,465,0.20924
ENSG00000172113,NME6,24,0.65721,23,0.59543,34,1.26857,39,1.48422,6,-1.7949,10,-0.7885
ENSG00000164050,PLXNB1,122,1.14496,139,1.37655,62,0.00899,46,-0.4530,38,-0.9691,51,-0.3499
ENSG00000232112,TMA7,210,-1.2480,617,0.42673,331,-0.5563,374,-0.3667,500,0.13033,556,0.33204
ENSG00000164054,SHISA5,27,-1.7663,113,0.39620,57,-0.6709,77,-0.2021,93,0.14069,106,0.39065
ENSG00000010256,UQCRC1,86,-1.3760,194,-0.1363,118,-0.9029,167,-0.3709,302,0.92031,184,-0.2685
ENSG00000008300,CELSR3,1,-3.7156,12,-0.6263,9,-1.0258,26,0.52012,24,0.59070,20,0.17089
ENSG00000213672,NCKIPSD,21,-1.7188,38,-0.8962,41,-0.7789,60,-0.1681,93,0.82093,69,0.05519
ENSG00000068745,IP6K2,40,-0.7007,52,-0.3027,49,-0.3790,76,0.30008,82,0.63293,50,-0.4430
ENSG00000114302,PRKAR2A,97,0.34738,65,-0.2890,113,0.60836,123,0.74462,71,-0.1924,57,-0.5641
ENSG00000177479,ARIH2,73,0.69116,30,-0.6776,36,-0.4305,71,0.65219,48,0.03690,39,-0.3471
ENSG00000178467,P4HTM,37,-1.4219,81,-0.2160,46,-1.0943,68,-0.4955,152,1.34684,62,-0.7592
ENSG00000178252,WDR6,69,0.42685,107,1.16467,29,-0.9426,55,0.05452,54,0.05093,35,-0.7435
ENSG00000178057,NDUFAF3,61,-0.5065,88,0.05843,32,-1.4734,44,-1.0143,102,0.43685,100,0.33981
ENSG00000178035,IMPDH2,28,-0.6299,61,0.55812,27,-0.6899,27,-0.7129,51,0.41712,41,-0.0767
ENSG00000198218,QRICH1,21,-0.9826,28,-0.5290,13,-1.6428,46,0.23459,53,0.75537,38,-0.0960
ENSG00000172053,QARS,42,0.70644,32,0.29581,20,-0.4690,22,-0.2961,27,0.05197,23,-0.2823
ENSG00000172046,USP19,11,-0.8304,19,0.02343,12,-0.6683,31,0.79761,21,0.20891,17,-0.1740
ENSG00000172037,LAMB2,21,-0.0105,97,2.78755,21,-0.0203,17,-0.3497,13,-1.0025,9,-1.5033
ENSG00000114316,USP4,64,0.31520,66,0.35506,53,0.00568,43,-0.3098,49,-0.1724,53,0.00642
ENSG00000067560,RHOA,161,-0.0660,276,0.81292,137,-0.3235,97,-0.8432,160,-0.1033,178,0.11874
ENSG00000145022,TCTA,15,-0.5993,32,0.60266,9,-1.3729,24,0.13361,27,0.55814,17,-0.4679
ENSG00000145029,NICN1,25,-0.4790,19,-0.8858,11,-1.7473,31,-0.1629,45,0.63166,38,0.20092
ENSG00000173402,DAG1,35,-0.1617,111,1.77688,36,-0.1139,42,0.12151,38,-0.0696,18,-1.3598
ENSG00000164061,BSN,54,-1.6566,95,-0.8202,100,-0.7436,170,0.07576,205,0.58626,179,0.20769
ENSG00000164062,APEH,15,-1.6529,60,0.47110,30,-0.6311,47,0.07750,64,0.90432,28,-0.8265
ENSG00000164068,RNF123,2,-2.8714,19,0.09125,17,-0.0943,17,-0.1302,22,0.42699,19,0.09803
ENSG00000176095,IP6K1,36,-0.8248,48,-0.3915,46,-0.4565,51,-0.3128,74,0.43165,68,0.17916
ENSG00000164076,CAMKV,49,-1.8454,96,-0.8296,62,-1.4825,198,0.30072,220,0.72976,174,0.11544
ENSG00000164077,MON1A,7,-1.8531,23,-0.0655,10,-1.2446,21,-0.2063,28,0.38201,30,0.45018
ENSG00000004534,RBM6,132,0.82551,69,-0.2348,102,0.39201,96,0.30155,76,-0.1194,59,-0.5785
ENSG00000003756,RBM5,141,1.11944,62,-0.2196,60,-0.2679,112,0.71963,69,-0.0722,45,-0.8498
ENSG00000188338,SLC38A3,15,0.13869,60,2.61664,17,0.26740,10,-0.4540,8,-1.0723,6,-1.3081
ENSG00000114353,GNAI2,286,0.91612,230,0.55030,198,0.31102,127,-0.3944,131,-0.4688,144,-0.2461
ENSG00000012171,SEMA3B,251,3.33218,70,0.70316,29,-0.6933,3,-3.8205,21,-1.4441,19,-1.4679
ENSG00000114383,TUSC2,38,-1.3303,65,-0.5247,59,-0.6734,39,-1.2717,118,0.65733,108,0.35380
ENSG00000114388,NPRL2,21,-0.2311,23,-0.1027,18,-0.4733,20,-0.3118,37,1.05265,13,-1.0632
ENSG00000126062,TMEM115,31,0.28556,32,0.33683,24,-0.1075,24,-0.1388,26,-0.0373,24,-0.1442
ENSG00000088543,C3orf18,6,-1.7829,19,-0.0235,19,0.00953,15,-0.3806,28,0.97482,13,-0.6729
ENSG00000088538,DOCK3,56,-1.1349,50,-1.3049,66,-0.8792,95,-0.3359,175,1.05936,107,-0.1775
ENSG00000145050,MANF,15,-0.0445,32,1.16070,9,-0.8771,14,-0.1443,19,0.39556,9,-0.9225
ENSG00000259956,RBM15B,23,-0.6573,19,-0.9300,32,-0.1471,11,-1.7986,51,0.95474,33,-0.1376
ENSG00000145041,DCAF1,27,0.68290,21,0.29200,21,0.31611,23,0.45451,19,0.15279,8,-1.2910
ENSG00000164080,RAD54L2,38,0.52376,17,-0.7558,22,-0.3318,24,-0.1965,32,0.40786,23,-0.3013
ENSG00000164081,TEX264,9,-1.7744,46,0.67305,18,-0.8101,19,-0.7279,48,1.21223,17,-1.0484
ENSG00000090097,PCBP4,117,1.59588,48,0.08389,25,-0.9041,46,0.01112,41,-0.2181,33,-0.5817
ENSG00000248487,ABHD14A,26,-1.1664,40,-0.4846,16,-1.8288,43,-0.3768,86,1.19203,46,-0.3651
ENSG00000162244,RPL29,424,-0.1228,656,0.58026,257,-0.8962,236,-1.0247,488,0.14585,505,0.19709
ENSG00000164086,DUSP7,31,0.04507,33,0.16674,17,-0.8362,17,-0.8648,35,0.35273,30,0.04240
ENSG00000023330,ALAS1,12,-0.3731,29,1.04595,8,-0.9056,16,0.07864,17,0.32097,11,-0.6351
ENSG00000247596,TWF2,3,-3.9341,38,-0.2996,33,-0.4836,26,-0.8844,73,1.25467,37,-0.3830
ENSG00000164091,WDR82,149,-0.5503,102,-1.1220,258,0.31528,237,0.17825,235,0.23812,216,0.03256
ENSG00000163930,BAP1,42,-1.6839,133,0.04427,136,0.08041,103,-0.3526,114,-0.2730,183,0.75166
ENSG00000010322,NISCH,89,-0.6306,146,0.15316,81,-0.7720,115,-0.2259,166,0.53280,123,-0.1499
ENSG00000168268,NT5DC2,12,-0.3988,38,1.44180,30,0.99627,14,-0.2591,12,-0.5495,11,-0.6613
ENSG00000168273,SMIM4,6,-1.3744,23,0.50426,10,-0.7236,4,-1.8867,16,-0.1179,25,0.89158
ENSG00000163939,PBRM1,130,1.34892,48,-0.2870,113,1.11015,86,0.64329,36,-0.9353,38,-0.7868
ENSG00000163938,GNL3,62,-0.0500,24,-1.4751,50,-0.3913,118,1.00190,67,0.12237,60,-0.1239
ENSG00000016864,GLT8D1,15,-0.5792,25,0.25453,9,-1.2938,24,0.17423,31,0.92807,13,-0.8807
ENSG00000114902,SPCS1,68,-0.4001,110,0.36640,48,-0.9340,98,0.17416,95,0.18163,87,-0.0125
ENSG00000114904,NEK4,6,-1.6386,25,0.51135,28,0.64499,17,-0.0787,21,0.26524,14,-0.4511
ENSG00000163931,TKT,61,-0.6256,151,0.82196,113,0.33955,71,-0.3923,99,0.19108,71,-0.4878
ENSG00000272886,DCP1A,43,0.32266,22,-0.6962,36,0.03845,40,0.20241,33,-0.1698,39,0.17559
ENSG00000157388,CACNA1D,32,-0.0898,8,-2.0693,40,0.23528,90,1.62521,26,-0.5532,34,-0.0236
ENSG00000016391,CHDH,24,0.18426,73,2.16444,27,0.37576,12,-0.8465,16,-0.5827,11,-1.1479
ENSG00000113811,SELENOK,35,-1.5463,168,0.88659,45,-1.1731,66,-0.6053,101,0.07850,118,0.39597
ENSG00000157445,CACNA2D3,11,-1.8257,21,-0.8266,8,-2.1337,43,0.28031,66,1.76905,17,-1.3547
ENSG00000187672,ERC2,224,0.40242,44,-2.0869,252,0.59304,417,1.46650,120,-0.7816,169,-0.0700
ENSG00000180376,CCDC66,183,2.06997,33,-0.8192,87,0.71967,98,0.91475,37,-0.8643,23,-1.5758
ENSG00000163946,TASOR,97,1.29504,25,-0.8792,47,0.09758,74,0.82698,34,-0.5839,37,-0.3439
ENSG00000163947,ARHGEF3,27,-1.0275,33,-0.7188,28,-0.9816,60,0.19428,83,1.20161,34,-0.8001
ENSG00000157500,APPL1,159,0.67719,75,-0.5116,157,0.65798,162,0.71343,80,-0.5713,92,-0.2345
ENSG00000174840,PDE12,22,0.07217,21,0.00637,9,-1.1961,39,1.01067,22,0.15730,16,-0.4545
ENSG00000168374,ARF4,18,-1.6018,64,0.36753,23,-1.2038,43,-0.2779,69,0.75970,46,-0.2141
ENSG00000163681,SLMAP,122,0.68651,59,-0.4790,107,0.46302,77,-0.0639,74,-0.1723,73,-0.1737
ENSG00000136068,FLNB,52,1.75874,7,-1.4497,8,-1.2289,14,-0.4266,19,0.12036,15,-0.4233
ENSG00000163686,ABHD6,37,0.07455,37,0.06714,8,-2.0979,49,0.52255,46,0.66444,24,-0.7126
ENSG00000163684,RPP14,31,0.59763,15,-0.5457,13,-0.7757,9,-1.1882,23,0.22723,24,0.23650
ENSG00000168297,PXK,528,3.76279,24,-1.8608,49,-0.8074,17,-2.3252,46,-1.1858,37,-1.4185
ENSG00000168291,PDHB,22,-1.0119,64,0.62489,36,-0.2774,38,-0.1774,59,0.78301,26,-0.9147
ENSG00000168301,KCTD6,30,0.79648,39,1.24997,2,-3.0490,13,-0.4481,23,0.57059,8,-1.4514
ENSG00000168309,FAM107A,577,-0.5425,1515,1.02035,932,0.21176,353,-1.2886,520,-0.9209,1174,0.78287
ENSG00000144724,PTPRG,35,0.10089,51,0.73094,28,-0.2410,34,0.09357,27,-0.4070,34,0.08953
ENSG00000114405,C3orf14,38,-0.8706,45,-0.5841,68,0.05090,121,0.99516,76,0.32019,51,-0.5036
ENSG00000153266,FEZF2,19,0.26232,6,-1.3749,17,0.10089,41,1.54820,20,0.50977,5,-2.0313
ENSG00000163618,CADPS,129,-0.3464,42,-2.0281,126,-0.3843,267,0.81912,196,0.46260,143,-0.2362
ENSG00000163630,SYNPR,34,-1.8246,38,-1.6737,77,-0.6228,78,-0.5929,182,1.24695,102,-0.2211
ENSG00000163634,THOC7,58,-0.6398,80,-0.1614,87,-0.0323,101,0.21363,95,0.17738,88,-0.0046
ENSG00000163636,PSMD6,30,-0.2893,39,0.13464,38,0.09789,41,0.21176,46,0.60209,21,-0.9720
ENSG00000163637,PRICKLE2,62,-0.2866,38,-1.0365,68,-0.1468,106,0.57040,87,0.36238,66,-0.2312
ENSG00000163638,ADAMTS9,75,2.73117,50,1.86082,21,0.38914,3,-2.2320,5,-2.2572,5,-1.9032
ENSG00000151276,MAGI1,108,0.01515,58,-0.9547,133,0.34432,179,0.83660,111,0.08369,86,-0.4293
ENSG00000144741,SLC25A26,7,-1.6923,10,-1.1702,17,-0.4543,20,-0.1728,33,0.98788,20,-0.1954
ENSG00000144749,LRIG1,58,-0.2584,337,3.01865,58,-0.2572,23,-1.6147,42,-0.9857,35,-1.1746
ENSG00000172340,SUCLG2,5,-1.5873,63,2.42797,19,0.30618,9,-0.7976,10,-0.9031,13,-0.4155
ENSG00000183662,TAFA1,0,-6.0962,14,-1.2189,6,-2.4175,35,0.17555,52,1.43418,26,-0.3236
ENSG00000144747,TMF1,135,0.65689,58,-0.6832,154,0.87633,161,0.95755,75,-0.3783,60,-0.7521
ENSG00000144744,UBA3,32,-0.0671,24,-0.5268,39,0.25530,45,0.45872,42,0.52710,20,-0.8836
ENSG00000144746,ARL6IP5,150,-0.4676,142,-0.5473,116,-0.8637,279,0.51636,262,0.63869,163,-0.4068
ENSG00000114541,FRMD4B,243,4.81615,2,-3.8474,8,-1.9017,1,-4.9560,11,-1.8519,9,-1.9380
ENSG00000114861,FOXP1,192,-0.1876,75,-1.6140,340,0.73824,436,1.16367,197,-0.1990,182,-0.3338
ENSG00000163412,EIF4E3,39,-0.4350,37,-0.5086,45,-0.2126,40,-0.3975,65,0.56684,49,-0.1162
ENSG00000170837,GPR27,33,0.22286,38,0.44438,12,-1.3337,21,-0.4511,35,0.44325,24,-0.3106
ENSG00000163602,RYBP,102,0.97611,32,-0.8488,56,0.00321,59,0.08026,54,-0.0966,51,-0.1851
ENSG00000163605,PPP4R2,122,0.64948,42,-1.0209,86,0.09199,108,0.46008,81,-0.0181,71,-0.2520
ENSG00000121440,PDZRN3,3,-3.3355,39,0.11035,41,0.17644,64,0.90914,50,0.82582,17,-1.3284
ENSG00000113805,CNTN3,0,-7.6737,6,-1.6943,17,-0.1034,35,1.05864,25,0.77762,14,-0.4350
ENSG00000185008,ROBO2,45,-0.5214,28,-1.2182,45,-0.4939,126,1.16434,69,0.21610,56,-0.2062
ENSG00000169855,ROBO1,66,1.60791,25,-0.0204,22,-0.2010,16,-0.7370,24,-0.0764,17,-0.6903
ENSG00000175161,CADM2,308,-0.4428,251,-0.7587,432,0.08803,609,0.64939,479,0.37944,326,-0.4310
ENSG00000083937,CHMP2B,69,0.35599,49,-0.1966,41,-0.4642,76,0.51711,50,-0.2234,58,0.08733
ENSG00000163320,CGGBP1,40,-0.8219,51,-0.4360,27,-1.3752,77,0.20193,90,0.68033,65,-0.0988
ENSG00000175105,ZNF654,53,1.01750,15,-0.9911,43,0.68971,41,0.60912,20,-0.6779,26,-0.1751
ENSG00000169379,ARL13B,52,1.97963,10,-0.6739,45,1.71410,8,-1.0370,10,-1.0494,9,-1.1066
ENSG00000178700,DHFR2,36,1.42896,26,0.83016,11,-0.4588,34,1.29253,8,-1.1564,9,-0.8901
ENSG00000269028,MTRNR2L12,13495,0.21400,13353,0.19692,29767,1.57258,4572,-1.4541,5393,-1.5200,15695,0.60136
ENSG00000113966,ARL6,10,-0.9745,5,-2.0658,4,-2.1551,12,-0.7382,30,1.06036,23,0.23364
ENSG00000080200,CRYBG3,152,3.19224,30,0.08424,37,0.39869,9,-1.7272,10,-1.9316,16,-1.0813
ENSG00000170854,RIOX2,13,-0.6045,24,0.35523,20,0.05838,22,0.20605,18,-0.0895,19,0.03626
ENSG00000080822,CLDND1,946,3.09403,96,-1.0223,58,-1.7782,52,-1.9223,144,-0.5516,108,-0.9992
ENSG00000080819,CPOX,75,2.31688,11,-0.9439,13,-0.6206,6,-1.7851,19,-0.1272,13,-0.7215
ENSG00000057019,DCBLD2,7,-1.5862,11,-0.8805,1,-3.7216,22,0.16343,28,0.83351,22,0.21648
ENSG00000184220,CMSS1,62,-0.1869,51,-0.4900,117,0.85169,94,0.48954,71,0.05648,52,-0.5487
ENSG00000168386,FILIP1L,28,-0.1316,3,-3.2746,52,0.83733,73,1.43146,28,-0.2026,24,-0.4936
ENSG00000036054,TBC1D23,15,-0.9924,34,0.28391,32,0.18136,46,0.74158,30,0.08517,23,-0.4016
ENSG00000154174,TOMM70,54,-0.6952,54,-0.6825,56,-0.6241,125,0.64101,99,0.38936,80,-0.0993
ENSG00000114354,TFG,18,-1.1751,73,1.05501,28,-0.4707,28,-0.4645,54,0.88344,19,-1.2339
ENSG00000138468,SENP7,75,1.68575,33,0.30187,49,0.91230,43,0.69791,12,-1.5096,18,-0.7556
ENSG00000174173,TRMT10C,27,-0.7387,30,-0.5844,65,0.61441,90,1.18640,39,-0.2632,39,-0.2460
ENSG00000081154,PCNP,59,-0.8724,97,-0.1198,54,-1.0130,82,-0.3716,132,0.55651,111,0.11159
ENSG00000066422,ZBTB11,15,-1.7611,29,-0.8004,34,-0.5477,38,-0.3664,67,0.81809,50,0.04651
