Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000131370,SH3BP5,67,-0.7618,114,0.30589,141,0.48064,92,-0.2101
ENSG00000206562,METTL6,18,-0.2853,21,-0.0718,25,0.22130,27,0.39029
ENSG00000144597,EAF1,42,0.62616,33,0.27006,10,-1.5979,13,-1.3347
ENSG00000206560,ANKRD28,26,-0.8095,48,0.53714,47,0.17582,33,-0.3842
ENSG00000131386,GALNT15,7,-1.9785,21,-0.7266,96,2.37143,26,-0.0028
ENSG00000154813,DPH3,33,0.49510,26,0.20029,20,-0.3393,6,-2.0628
ENSG00000131378,RFTN1,18,-1.0715,46,1.49508,13,-1.4655,15,-1.1948
ENSG00000154822,PLCL2,33,-0.2945,47,0.78123,15,-1.4677,28,-0.5278
ENSG00000131374,TBC1D5,61,-0.3542,82,0.35846,96,0.41705,36,-1.0984
ENSG00000182568,SATB1,202,0.02852,233,0.66482,55,-1.9628,129,-0.6733
ENSG00000144566,RAB5A,84,-0.4064,118,0.43823,97,-0.1378,84,-0.3662
ENSG00000114166,KAT2B,43,-0.3104,46,-0.4006,126,1.53051,29,-0.8694
ENSG00000151789,ZNF385D,124,0.23002,123,0.44294,18,-2.7209,94,-0.2446
ENSG00000182247,UBE2E2,46,-0.6395,77,0.61456,41,-0.7389,68,0.04176
ENSG00000170142,UBE2E1,28,-0.4210,41,0.59970,39,0.13687,14,-1.4410
ENSG00000197885,NKIRAS1,27,-0.9572,62,1.22848,25,-0.9994,26,-0.9392
ENSG00000174748,RPL15,454,-0.3592,667,0.77460,515,-0.1213,137,-2.1371
ENSG00000174738,NR1D2,50,-0.4636,85,1.27969,9,-2.9342,31,-1.1513
ENSG00000151090,THRB,184,0.00884,212,0.61711,22,-3.1447,164,-0.1754
ENSG00000077097,TOP2B,111,-0.7687,197,0.51995,177,0.02922,152,-0.2110
ENSG00000179796,LRRC3B,23,-0.9742,42,0.17842,68,0.84255,37,-0.1384
ENSG00000033867,SLC4A7,175,0.84686,84,-0.8825,96,-0.2534,176,0.73360
ENSG00000163512,AZI2,72,-0.3138,93,0.28641,112,0.43228,48,-0.9162
ENSG00000144642,RBMS3,29,0.33424,21,-0.4574,27,0.14095,32,0.41631
ENSG00000163527,STT3B,50,-0.3663,66,0.26711,45,-0.5007,75,0.31252
ENSG00000144645,OSBPL10,19,0.14721,18,0.24273,0,-5.9864,25,0.57250
ENSG00000152642,GPD1L,25,-0.9260,58,1.36143,14,-1.6897,25,-0.8933
ENSG00000091317,CMTM6,12,-0.6842,17,-0.2360,39,1.25477,17,-0.0717
ENSG00000144635,DYNC1LI1,38,-0.6946,74,1.15094,37,-0.6810,18,-1.7355
ENSG00000170275,CRTAP,71,0.36997,51,-0.4450,92,0.75672,42,-0.4854
ENSG00000173705,SUSD5,14,-0.5925,26,1.10191,8,-1.3899,11,-0.9579
ENSG00000153558,FBXL2,14,-1.0998,39,1.82646,4,-2.7976,10,-1.4905
ENSG00000153560,UBP1,40,-0.6284,68,0.70996,25,-1.2811,61,0.10318
ENSG00000163539,CLASP2,136,-0.7227,253,0.88375,124,-0.7997,152,-0.4784
ENSG00000170248,PDCD6IP,33,-1.0312,73,0.77746,48,-0.3679,55,-0.1371
ENSG00000172995,ARPP21,169,-0.5004,254,0.48819,112,-1.0757,274,0.32125
ENSG00000168016,TRANK1,21,-0.1885,18,-0.7762,7,-1.7259,77,2.08705
ENSG00000178567,EPM2AIP1,99,-0.1099,119,0.48564,41,-1.4397,100,-0.0799
ENSG00000093167,LRRFIP2,36,-0.5760,43,-0.4832,69,0.54192,100,1.16560
ENSG00000144674,GOLGA4,342,-0.6556,315,-1.2989,1254,1.59092,1167,1.45522
ENSG00000144677,CTDSPL,29,-0.4119,43,0.63088,9,-2.0141,43,0.24011
ENSG00000060971,ACAA1,23,-0.7757,44,0.73995,36,-0.0138,21,-0.8322
ENSG00000172939,OXSR1,29,-0.3330,38,0.27461,30,-0.2724,37,0.08556
ENSG00000114742,WDR48,49,-0.1492,61,0.53024,43,-0.3374,27,-1.0467
ENSG00000114745,GORASP1,16,-0.7378,33,1.37961,12,-1.1080,6,-2.1411
ENSG00000144659,SLC25A38,13,-0.5550,25,1.36997,7,-1.4429,3,-2.4179
ENSG00000168028,RPSA,517,-0.0020,561,0.30708,620,0.29127,159,-1.8106
ENSG00000168314,MOBP,404,-1.4931,137,-4.0478,7873,5.11326,413,-1.3544
ENSG00000170011,MYRIP,35,-0.4339,55,0.89977,24,-0.9336,23,-1.0150
ENSG00000114784,EIF1B,74,-0.7952,154,1.26592,45,-1.4856,62,-0.9902
ENSG00000188846,RPL14,392,0.06197,399,0.18956,455,0.29763,158,-1.3489
ENSG00000172888,ZNF621,26,0.56256,10,-1.6344,48,1.57584,30,0.73170
ENSG00000168036,CTNNB1,160,-0.4714,245,0.65311,139,-0.6379,164,-0.3870
ENSG00000182606,TRAK1,50,-0.3719,70,0.43202,31,-1.0822,74,0.28118
ENSG00000187094,CCK,378,-0.9850,924,1.61894,101,-2.8697,345,-1.0411
ENSG00000114812,VIPR1,21,-0.2591,31,1.04585,8,-1.7193,9,-1.4666
ENSG00000093183,SEC22C,40,-0.3692,54,0.38335,33,-0.6160,53,0.13098
ENSG00000008324,SS18L2,20,-0.7011,38,1.06933,17,-0.8218,14,-1.1184
ENSG00000114857,NKTR,63,-1.8528,94,-1.8995,357,0.99617,920,2.97975
ENSG00000114853,ZBTB47,69,0.04487,53,-0.7619,128,1.06599,93,0.51334
ENSG00000010282,HHATL,27,-1.2341,68,0.66586,47,-0.3377,69,0.28177
ENSG00000181061,HIGD1A,177,-0.3042,247,0.67167,121,-0.8537,144,-0.5899
ENSG00000144647,POMGNT2,16,-1.2544,49,2.03315,6,-2.6047,9,-1.9861
ENSG00000163788,SNRK,47,-0.3404,72,0.98916,18,-1.7599,31,-0.9396
ENSG00000160746,ANO10,12,-1.2866,32,0.87535,30,0.23210,15,-0.8475
ENSG00000011198,ABHD5,15,-0.9575,28,0.08900,52,1.05732,23,-0.2876
ENSG00000179152,TCAIM,18,-0.2760,25,0.59824,18,-0.2301,10,-1.1375
ENSG00000185219,ZNF445,28,-0.3436,32,-0.2219,45,0.43952,49,0.57344
ENSG00000186448,ZNF197,14,-0.9295,25,0.18634,30,0.35228,31,0.41700
ENSG00000163807,KIAA1143,37,-0.5110,59,0.67717,56,0.18284,16,-1.7028
ENSG00000163812,ZDHHC3,35,0.04500,39,0.46332,32,-0.1325,10,-1.9021
ENSG00000249992,TMEM158,16,-0.8703,32,0.69416,27,-0.0265,20,-0.4934
ENSG00000211456,SACM1L,51,-0.4312,81,0.95644,26,-1.3862,38,-0.8378
ENSG00000163818,LZTFL1,29,-0.3160,43,0.97414,13,-1.4760,16,-1.1482
ENSG00000163827,LRRC2,18,-0.5721,34,1.38238,0,-5.5570,14,-0.8691
ENSG00000160801,PTH1R,29,0.45897,14,-1.2578,20,-0.2121,62,1.74421
ENSG00000160799,CCDC12,37,-0.4421,56,0.68594,40,-0.2610,25,-0.9974
ENSG00000181555,SETD2,112,-0.3510,107,-0.7571,327,1.49947,173,0.38693
ENSG00000114648,KLHL18,24,-0.5737,38,0.53213,12,-1.5408,45,0.48960
ENSG00000076201,PTPN23,13,-1.2323,37,1.26837,11,-1.4400,23,-0.3293
ENSG00000114650,SCAP,16,-1.0945,41,1.53305,11,-1.5104,13,-1.2412
ENSG00000163832,ELP6,12,-1.1311,30,0.93230,11,-1.1432,27,0.13227
ENSG00000114646,CSPG5,76,-0.7271,144,0.93169,77,-0.6499,72,-0.7581
ENSG00000173473,SMARCC1,155,0.15139,69,-1.8846,457,2.07602,250,0.93072
ENSG00000132153,DHX30,52,-0.7022,106,1.56294,25,-1.7077,14,-2.5984
ENSG00000047849,MAP4,333,0.09544,266,-0.5513,728,1.42880,168,-0.9857
ENSG00000164050,PLXNB1,22,-1.0321,49,0.65948,50,0.27761,29,-0.5803
ENSG00000232112,TMA7,267,-0.2298,346,0.52054,291,-0.0696,139,-1.2102
ENSG00000164054,SHISA5,63,-0.0961,72,0.29048,62,-0.1165,47,-0.5556
ENSG00000010256,UQCRC1,79,-1.0843,208,1.71349,48,-1.7399,47,-1.7829
ENSG00000008300,CELSR3,22,0.14111,21,0.17374,13,-0.6254,17,-0.2002
ENSG00000213672,NCKIPSD,31,-1.0900,83,1.77468,8,-2.9100,25,-1.2919
ENSG00000068745,IP6K2,29,-0.8068,58,0.98872,30,-0.6797,28,-0.7601
ENSG00000114302,PRKAR2A,53,-0.7585,97,0.67824,54,-0.6468,82,-0.0147
ENSG00000177479,ARIH2,37,-0.5314,53,0.23910,46,-0.1367,61,0.31872
ENSG00000178467,P4HTM,30,-1.1452,85,2.02211,11,-2.5403,12,-2.3943
ENSG00000178252,WDR6,30,-0.6716,50,0.41457,33,-0.4890,56,0.35456
ENSG00000178057,NDUFAF3,21,-0.4018,29,0.43224,38,0.60232,7,-1.9883
ENSG00000178035,IMPDH2,20,-0.9759,46,1.13732,35,-0.0448,8,-2.2661
ENSG00000198218,QRICH1,24,-0.2160,34,0.93431,10,-1.5872,12,-1.2087
ENSG00000172053,QARS,22,-0.3424,31,0.68954,19,-0.5588,15,-0.8614
ENSG00000114316,USP4,38,-0.3095,45,-0.0574,48,0.06030,63,0.52580
ENSG00000067560,RHOA,142,-0.3038,172,0.07728,268,0.76612,101,-0.8031
ENSG00000145022,TCTA,15,-0.4124,21,0.27404,23,0.28733,15,-0.3962
ENSG00000145029,NICN1,21,-0.8449,46,1.27796,12,-1.5696,20,-0.8681
ENSG00000173402,DAG1,34,-0.6135,59,0.88667,29,-0.7971,31,-0.6893
ENSG00000164061,BSN,191,0.02683,223,0.70938,29,-2.7886,133,-0.5439
ENSG00000164062,APEH,31,-0.5288,53,1.09824,22,-0.9836,15,-1.5498
ENSG00000176095,IP6K1,57,-0.2252,77,0.72418,20,-1.7958,52,-0.3472
ENSG00000164076,CAMKV,110,-0.8576,236,1.20812,37,-2.4097,150,-0.3107
ENSG00000164077,MON1A,23,0.02993,27,0.58186,3,-2.8512,21,-0.1741
ENSG00000004534,RBM6,62,-0.7783,69,-1.0385,120,0.32991,322,2.13650
ENSG00000003756,RBM5,32,-1.4485,79,0.10375,69,-0.1544,160,1.24266
ENSG00000114353,GNAI2,152,-0.0918,143,-0.3752,310,1.11122,128,-0.3509
ENSG00000012171,SEMA3B,13,-1.1040,17,-1.0904,84,2.12360,40,0.73736
ENSG00000114383,TUSC2,91,0.18324,93,0.50088,39,-1.1286,41,-1.0542
ENSG00000126062,TMEM115,13,-0.7516,28,1.53930,1,-3.5974,10,-1.1338
ENSG00000088543,C3orf18,15,-0.7058,30,1.16619,16,-0.5193,5,-2.1645
ENSG00000088538,DOCK3,89,-0.5777,155,0.98737,28,-2.2359,106,-0.2559
ENSG00000145050,MANF,16,-0.1994,20,0.27728,17,-0.0813,15,-0.3331
ENSG00000259956,RBM15B,37,0.44372,29,0.00827,13,-1.1844,28,-0.0279
ENSG00000145041,DCAF1,13,-1.0385,26,0.27708,31,0.42385,28,0.24964
ENSG00000164080,RAD54L2,25,-0.1424,22,-0.5711,37,0.50309,48,0.95176
ENSG00000164081,TEX264,16,-0.6636,31,1.24624,11,-1.1305,8,-1.6250
ENSG00000090097,PCBP4,18,-0.4350,23,-0.0495,31,0.45967,28,0.29076
ENSG00000248487,ABHD14A,23,-1.0198,57,1.44833,16,-1.5129,21,-1.1054
ENSG00000162244,RPL29,266,-0.1214,300,0.19406,429,0.67243,88,-1.8019
ENSG00000164086,DUSP7,19,-0.7186,35,0.69967,29,-0.0106,17,-0.8048
ENSG00000023330,ALAS1,16,-0.3260,22,0.59855,12,-0.6487,14,-0.4915
ENSG00000247596,TWF2,10,-1.6775,40,2.12972,14,-1.0595,2,-3.5970
ENSG00000164091,WDR82,255,0.06523,267,0.31354,111,-1.2285,237,-0.0562
ENSG00000163930,BAP1,130,0.52621,100,0.08418,65,-0.6488,54,-0.9279
ENSG00000010322,NISCH,86,-0.4114,137,1.01839,38,-1.5959,59,-0.9626
ENSG00000163939,PBRM1,43,-1.0345,76,-0.1370,125,0.75867,123,0.73411
ENSG00000163938,GNL3,52,-0.5060,73,0.16364,80,0.20950,77,0.14728
ENSG00000016864,GLT8D1,11,-1.0842,28,1.26889,13,-0.7642,10,-1.0832
ENSG00000114902,SPCS1,54,-0.7606,104,0.93437,50,-0.8017,59,-0.5592
ENSG00000114904,NEK4,14,-0.4849,23,0.92504,9,-1.0938,11,-0.8300
ENSG00000163931,TKT,77,-0.3762,114,0.74325,48,-1.0455,69,-0.5128
ENSG00000272886,DCP1A,37,-0.0187,40,0.20209,13,-1.5884,51,0.46956
ENSG00000157388,CACNA1D,34,-0.5321,35,-0.8213,21,-1.2450,163,2.26856
ENSG00000016391,CHDH,27,-0.4004,34,-0.0113,46,0.47553,37,0.13639
ENSG00000113811,SELENOK,63,-0.3056,83,0.40729,82,0.14644,42,-0.8842
ENSG00000157445,CACNA2D3,17,-1.1906,43,0.98045,6,-2.5872,47,0.49860
ENSG00000187672,ERC2,379,0.45170,230,-0.7888,370,0.35484,464,0.73483
ENSG00000180376,CCDC66,24,-1.5939,40,-1.2801,109,0.88905,238,2.40862
ENSG00000163946,TASOR,31,-1.0167,54,-0.1361,113,1.16473,64,0.20388
ENSG00000163947,ARHGEF3,20,-1.4019,67,1.92379,8,-2.5261,20,-1.2682
ENSG00000157500,APPL1,97,-0.4286,131,0.21433,189,0.69335,69,-0.9058
ENSG00000174840,PDE12,21,-0.3111,29,0.55756,13,-0.9575,23,-0.1692
ENSG00000168374,ARF4,25,-0.8166,56,1.52823,15,-1.5199,10,-2.0493
ENSG00000163681,SLMAP,86,-0.4056,101,-0.2319,144,0.46808,159,0.63489
ENSG00000163686,ABHD6,15,-0.8405,32,1.22418,9,-1.5036,15,-0.7543
ENSG00000163684,RPP14,30,0.05092,32,0.37458,10,-1.5489,28,-0.0437
ENSG00000168297,PXK,30,-1.6995,38,-2.0004,339,2.59391,215,1.61841
ENSG00000168291,PDHB,29,-1.0457,73,1.37727,24,-1.2732,29,-1.0108
ENSG00000168301,KCTD6,16,-0.7135,25,0.16043,17,-0.5467,41,0.88907
ENSG00000168309,FAM107A,1026,0.79137,461,-1.1267,1553,1.41422,423,-0.7413
ENSG00000144724,PTPRG,32,-0.3503,36,-0.2974,22,-0.8867,92,1.42433
ENSG00000114405,C3orf14,64,0.10367,69,0.55209,32,-0.9595,28,-1.1791
ENSG00000163618,CADPS,93,-0.8100,186,0.96716,54,-1.5443,138,-0.1193
ENSG00000163630,SYNPR,146,-0.0279,184,0.95527,16,-3.3562,71,-1.1334
ENSG00000163634,THOC7,70,-0.4495,104,0.54010,86,-0.0957,59,-0.6664
ENSG00000163635,ATXN7,13,-0.7313,21,0.06607,22,0.14338,30,0.65464
ENSG00000163636,PSMD6,19,-1.1567,51,1.49919,24,-0.7061,10,-2.0437
ENSG00000163637,PRICKLE2,77,-0.1695,88,0.15455,50,-0.8162,113,0.46998
ENSG00000151276,MAGI1,88,-0.3805,111,0.05441,65,-0.8220,187,0.88998
ENSG00000144741,SLC25A26,22,-0.4802,36,0.93054,20,-0.5789,11,-1.4949
ENSG00000144749,LRIG1,53,-0.9605,109,0.63000,121,0.40835,55,-0.8325
ENSG00000172340,SUCLG2,18,-0.0064,15,-0.4742,34,1.05880,17,-0.1060
ENSG00000183662,TAFA1,9,-1.5266,37,2.60930,0,-7.8470,4,-2.5861
ENSG00000144747,TMF1,72,-0.3774,81,-0.3140,152,0.88292,109,0.31923
ENSG00000144744,UBA3,27,-0.7014,50,0.86262,35,-0.2394,20,-1.1087
ENSG00000144746,ARL6IP5,103,-1.0979,251,1.13694,144,-0.4891,107,-0.9414
ENSG00000114541,FRMD4B,3,-3.1395,4,-3.9014,196,4.53222,44,0.79079
ENSG00000114861,FOXP1,239,0.27871,207,0.03451,99,-1.1283,232,0.20019
ENSG00000163412,EIF4E3,59,-0.2903,81,0.66787,49,-0.5450,38,-0.9302
ENSG00000170837,GPR27,35,0.07017,37,0.38674,37,0.13488,7,-2.3677
ENSG00000163602,RYBP,48,-0.6055,75,0.33655,80,0.25528,60,-0.2158
ENSG00000163605,PPP4R2,64,-0.6934,102,0.21957,121,0.37947,100,0.06157
ENSG00000121440,PDZRN3,23,-0.8550,48,1.04610,2,-4.2091,45,0.24918
ENSG00000113805,CNTN3,9,-1.2456,29,1.87464,2,-3.0702,9,-1.2242
ENSG00000185008,ROBO2,35,-0.9007,74,0.93384,28,-1.1640,55,-0.1096
ENSG00000169855,ROBO1,15,-0.8912,24,-0.2022,36,0.53817,46,0.94649
ENSG00000175161,CADM2,362,-0.4611,567,0.78906,256,-0.9529,332,-0.5523
ENSG00000083937,CHMP2B,44,-0.6405,77,0.82274,66,0.06162,20,-1.7667
ENSG00000163320,CGGBP1,68,-0.1401,81,0.37588,29,-1.4339,84,0.22564
ENSG00000175105,ZNF654,17,-0.1766,21,0.42858,22,0.27473,6,-1.7659
ENSG00000169379,ARL13B,9,-1.2770,13,-1.1900,54,1.76868,46,1.46875
ENSG00000269028,MTRNR2L12,24323,1.54972,5478,-1.9079,17208,0.66166,16385,0.57886
ENSG00000113966,ARL6,10,-1.1494,30,2.11452,2,-3.3515,4,-2.3482
ENSG00000080200,CRYBG3,4,-3.1919,20,-1.6269,170,2.92006,70,1.07489
ENSG00000170854,RIOX2,14,-0.7585,28,1.28896,15,-0.5660,3,-2.7918
ENSG00000080822,CLDND1,84,-0.9942,90,-1.4189,733,3.07383,69,-1.2122
ENSG00000080819,CPOX,8,-1.2236,18,0.21301,22,0.33650,26,0.61475
ENSG00000057019,DCBLD2,21,0.50877,16,-0.1401,0,-6.6847,26,0.77836
ENSG00000184220,CMSS1,49,-0.6116,85,0.87025,63,-0.1620,25,-1.5610
ENSG00000168386,FILIP1L,32,-0.1985,37,0.06837,45,0.34843,31,-0.2423
ENSG00000036054,TBC1D23,16,-0.8589,33,0.95279,17,-0.6594,18,-0.5770
ENSG00000114021,NIT2,9,-1.2803,26,1.75461,11,-0.7545,1,-3.4791
ENSG00000154174,TOMM70,67,-0.4930,112,0.97230,45,-1.0668,47,-1.0063
ENSG00000114354,TFG,28,-0.8213,56,0.97621,35,-0.3962,23,-1.0387
ENSG00000138468,SENP7,19,-1.0643,33,-0.2267,46,0.41696,72,1.19040
ENSG00000174173,TRMT10C,24,-1.0039,55,0.91178,34,-0.4075,33,-0.4859
ENSG00000081154,PCNP,135,0.16017,124,0.02263,118,-0.0792,102,-0.3011
ENSG00000066422,ZBTB11,37,-0.6862,62,0.49985,36,-0.6444,66,0.28947
ENSG00000114391,RPL24,450,-0.1229,521,0.29611,675,0.55215,121,-2.1102
ENSG00000182504,CEP97,22,-0.8913,42,0.42145,52,0.54331,28,-0.4708
ENSG00000144815,NXPE3,53,-0.3982,57,-0.4977,138,1.22117,80,0.29151
ENSG00000170017,ALCAM,60,-1.1262,131,0.41720,215,1.00842,56,-1.1540
ENSG00000242759,LINC00882,59,0.15968,45,-0.5407,51,-0.0998,97,0.98321
ENSG00000114439,BBX,77,-0.6280,78,-1.0513,379,2.21466,112,0.01007
ENSG00000196776,CD47,73,-0.7560,143,1.06014,49,-1.2920,79,-0.5637
ENSG00000114446,IFT57,28,-0.9942,61,0.82677,34,-0.6210,47,-0.0937
ENSG00000163507,CIP2A,6,-1.7900,13,-1.1082,34,0.89637,70,2.28256
ENSG00000198919,DZIP3,103,-0.6254,168,0.48858,126,-0.2533,144,-0.0425
ENSG00000177707,NECTIN3,12,-1.3017,34,0.93036,10,-1.5436,36,0.43219
ENSG00000144827,ABHD10,30,-0.4031,49,1.17989,8,-2.2532,17,-1.2180
ENSG00000144834,TAGLN3,150,-0.6949,300,1.43878,40,-2.6112,102,-1.2127
ENSG00000091972,CD200,49,-0.7724,100,1.15457,30,-1.4791,50,-0.6894
ENSG00000144848,ATG3,23,-0.7934,41,0.32510,63,0.85819,20,-0.9717
ENSG00000138459,SLC35A5,16,-0.4400,25,0.65851,21,-0.0243,9,-1.3114
ENSG00000091986,CCDC80,32,-1.0121,29,-1.7847,265,2.91821,75,0.42645
ENSG00000163608,NEPRO,12,-1.1165,26,0.23053,45,1.00278,18,-0.4165
ENSG00000206530,CFAP44,15,-1.1951,16,-1.7226,42,0.45274,147,2.92173
ENSG00000072858,SIDT1,10,-0.9321,24,1.47704,1,-3.5187,12,-0.6121
ENSG00000176542,USF3,52,-0.1241,56,-0.0051,58,0.04986,62,0.16990
ENSG00000121579,NAA50,32,-0.7337,63,1.20060,29,-0.8038,16,-1.6446
ENSG00000114573,ATP6V1A,146,-0.5867,269,1.31270,52,-2.0786,88,-1.2971
ENSG00000184307,ZDHHC23,10,-1.2206,26,1.05077,0,-7.9208,30,0.62309
ENSG00000163617,CCDC191,28,-0.0820,14,-1.9346,71,1.48555,87,1.87702
ENSG00000181722,ZBTB20,87,-0.9114,137,-0.2736,352,1.48008,137,-0.1275
ENSG00000172020,GAP43,1821,0.63777,1364,0.17781,498,-1.4807,682,-1.0043
ENSG00000185565,LSAMP,382,-0.0651,448,0.48599,212,-0.9761,302,-0.4305
ENSG00000113845,TIMMDC1,24,-0.4757,35,0.40807,47,0.66542,10,-1.7395
ENSG00000138495,COX17,71,-0.3086,108,1.09968,48,-0.8929,10,-3.0923
ENSG00000082701,GSK3B,81,-0.3837,119,0.71840,37,-1.5120,90,-0.1669
ENSG00000163428,LRRC58,55,-0.3312,69,0.16669,82,0.34795,55,-0.2968
ENSG00000163430,FSTL1,32,-0.3342,37,-0.2318,64,0.80784,44,0.16532
ENSG00000065518,NDUFB4,94,-0.4451,158,1.29162,51,-1.3130,19,-2.7639
ENSG00000144840,RABL3,22,-0.1038,28,0.61592,16,-0.5574,10,-1.2642
ENSG00000145087,STXBP5L,84,-0.2229,109,0.52960,38,-1.3932,94,-0.0172
ENSG00000173230,GOLGB1,458,-0.6678,583,-0.4771,985,0.62151,1345,1.16431
ENSG00000163406,SLC15A2,10,-1.0888,26,1.35321,4,-2.3485,15,-0.3453
ENSG00000114023,FAM162A,66,-0.1394,87,0.83955,37,-1.0350,25,-1.6148
ENSG00000114030,KPNA1,54,-0.7130,92,0.48378,53,-0.6776,102,0.36985
ENSG00000138496,PARP9,15,-0.8521,11,-1.9423,112,2.83363,39,0.73039
ENSG00000173193,PARP14,17,-0.9613,12,-2.2049,144,2.96826,54,0.93919
ENSG00000173175,ADCY5,32,-0.0884,35,0.12928,39,0.22054,25,-0.4817
ENSG00000206527,HACD2,25,-1.1188,57,0.59153,51,0.04894,49,0.00640
ENSG00000065534,MYLK,39,-0.4038,36,-0.9226,146,1.90840,52,0.07831
ENSG00000175455,CCDC14,15,-1.4959,34,-0.3511,62,0.79913,83,1.31120
ENSG00000160145,KALRN,128,-0.4659,208,0.98395,53,-1.7590,112,-0.6286
ENSG00000082781,ITGB5,21,0.00554,22,0.06478,10,-1.0956,30,0.54181
ENSG00000163848,ZNF148,64,-0.7074,113,0.60227,89,-0.1392,78,-0.3394
ENSG00000114520,SNX4,22,-1.0262,48,0.58873,49,0.26702,33,-0.3560
ENSG00000114544,SLC41A3,44,-0.4137,71,1.18597,13,-2.1460,24,-1.2677
ENSG00000144908,ALDH1L1,31,-0.6118,50,0.54900,42,-0.0530,33,-0.4401
ENSG00000159685,CHCHD6,22,-1.1087,58,1.42327,21,-1.1166,20,-1.1890
ENSG00000114554,PLXNA1,21,-0.6587,38,1.03254,1,-4.3530,32,0.05806
ENSG00000163870,TPRA1,6,-1.6735,20,0.61100,11,-0.6467,29,0.82975
ENSG00000114631,PODXL2,80,-0.2055,103,0.53064,29,-1.7293,95,0.08104
ENSG00000114626,ABTB1,50,-0.1984,65,0.57615,7,-2.9802,65,0.24301
ENSG00000074416,MGLL,329,0.57214,235,-0.1201,173,-0.5318,189,-0.3972
ENSG00000058262,SEC61A1,23,-0.9175,46,0.52594,39,-0.0306,41,0.02366
ENSG00000163902,RPN1,43,-0.4570,63,0.49298,20,-1.5878,74,0.44941
ENSG00000075785,RAB7A,106,-0.5689,180,0.88114,120,-0.3220,58,-1.4181
ENSG00000240682,ISY1,26,-0.2943,24,-0.7726,34,0.18624,78,1.59198
ENSG00000273437,AC108673.3,11,-0.7656,23,1.41648,9,-1.0193,3,-2.4687
ENSG00000169714,CNBP,114,-0.4618,183,0.92792,105,-0.5341,51,-1.6327
ENSG00000181789,COPG1,20,-1.1863,52,1.24173,14,-1.5649,34,-0.2631
ENSG00000183624,HMCES,31,-0.3236,47,0.90266,22,-0.8581,14,-1.4684
ENSG00000184897,H1FX,88,-0.6524,164,1.15512,42,-1.7111,77,-0.7910
ENSG00000129071,MBD4,30,-0.8473,52,0.10186,70,0.52593,62,0.33947
ENSG00000163913,IFT122,13,-1.2180,39,1.67821,11,-1.3829,9,-1.6367
ENSG00000004399,PLXND1,19,-0.2267,23,0.17275,27,0.28643,17,-0.4284
ENSG00000172765,TMCC1,30,-0.5687,54,1.03632,21,-1.0625,21,-1.0612
ENSG00000017260,ATP2C1,51,-0.6574,90,0.80820,55,-0.4650,48,-0.6900
ENSG00000114670,NEK11,28,0.24147,15,-1.2737,39,0.77448,57,1.42102
ENSG00000198585,NUDT16,86,0.08847,79,-0.1375,107,0.43282,68,-0.3022
ENSG00000114686,MRPL3,17,-0.7881,36,1.32222,12,-1.2762,11,-1.4088
ENSG00000196353,CPNE4,32,-0.1259,43,1.10531,0,-8.7985,17,-1.0806
ENSG00000138246,DNAJC13,28,-0.8879,50,0.21128,63,0.46976,53,0.19799
ENSG00000081307,UBA5,22,-0.9441,45,0.68880,31,-0.3329,36,-0.0566
ENSG00000113971,NPHP3,15,-0.9383,16,-1.3741,66,1.60566,69,1.70064
ENSG00000091527,CDV3,140,0.03967,128,-0.2419,191,0.53472,134,-0.0364
ENSG00000163781,TOPBP1,14,-1.1553,31,0.20665,36,0.33224,42,0.58114
ENSG00000091513,TF,11,-2.5171,27,-1.7512,308,3.65078,35,-0.6214
ENSG00000144867,SRPRB,40,-0.0180,46,0.55011,25,-0.7541,21,-0.9880
ENSG00000154917,RAB6B,385,-0.5444,685,1.23437,105,-2.4508,287,-0.9457
ENSG00000163785,RYK,16,-0.5881,23,-0.0408,25,0.15895,36,0.71065
ENSG00000114019,AMOTL2,19,-0.6050,24,-0.3657,70,1.65983,16,-0.7726
ENSG00000129055,ANAPC13,48,-0.2115,67,0.93282,23,-1.2985,20,-1.4899
ENSG00000182923,CEP63,50,-0.6759,71,-0.1376,128,0.90807,85,0.22972
ENSG00000154928,EPHB1,36,0.02484,40,0.48976,19,-0.9064,22,-0.7199
ENSG00000174579,MSL2,17,-0.0429,17,-0.0158,15,-0.2115,21,0.29288
ENSG00000118007,STAG1,26,-0.0784,18,-1.2272,61,1.35470,55,1.14068
ENSG00000158092,NCK1,12,-0.6070,20,0.70379,15,-0.2584,11,-0.6897
ENSG00000114098,ARMC8,41,-0.2365,53,0.49055,15,-1.7301,54,0.21672
ENSG00000158186,MRAS,88,-0.4005,136,0.89268,50,-1.2270,66,-0.8084
ENSG00000114107,CEP70,21,-0.5532,27,-0.2770,57,1.12538,31,0.09621
ENSG00000051382,PIK3CB,71,-0.3817,102,0.59509,43,-1.0991,84,-0.0669
ENSG00000184432,COPB2,23,-0.7647,43,0.77102,35,-0.0266,19,-0.9522
ENSG00000114115,RBP1,29,0.26157,28,0.33547,22,-0.1886,6,-2.0415
ENSG00000158258,CLSTN2,114,-0.4169,182,1.03085,51,-1.5884,76,-0.9991
ENSG00000114120,SLC25A36,72,-0.8465,141,0.75365,59,-1.0755,131,0.17153
