Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000185619,PCGF3,44,-0.1206,52,0.12904,35,-0.4816,98,1.23052,59,0.46984,13,-1.9500,11,-2.1616
ENSG00000168993,CPLX1,249,0.94468,253,0.96964,141,-0.0223,45,-1.7758,169,0.38749,5,-4.7793,83,-0.8549
ENSG00000178950,GAK,56,0.21481,56,0.19115,16,-1.7021,34,-0.5824,71,0.88751,17,-1.6275,51,0.05568
ENSG00000159692,CTBP1,148,-0.0319,219,0.62230,120,-0.3713,139,-0.1379,191,0.54131,46,-1.8289,115,-0.4394
ENSG00000090316,MAEA,16,-1.3789,49,0.35276,31,-0.3608,26,-0.6366,67,1.37994,14,-1.5829,17,-1.3144
ENSG00000163950,SLBP,64,-0.0463,44,-0.6300,30,-1.2310,68,0.04423,110,1.30071,27,-1.3653,32,-1.1206
ENSG00000068078,FGFR3,64,-0.6451,44,-1.2303,36,-1.5332,58,-0.8054,48,-1.3440,9,-3.4712,518,3.53441
ENSG00000168924,LETM1,71,0.66465,25,-0.9971,52,0.13279,52,0.14258,54,0.26355,35,-0.4718,32,-0.6009
ENSG00000109685,NSD2,109,0.06100,60,-0.8769,129,0.34744,115,0.14846,110,0.10928,92,-0.2001,107,0.03469
ENSG00000243449,C4orf48,205,-0.5759,361,0.33273,223,-0.4467,156,-0.9979,329,0.24417,450,0.70576,272,-0.1316
ENSG00000185818,NAT8L,351,0.64830,249,0.07325,159,-0.6399,191,-0.3554,288,0.43436,76,-1.7637,253,0.09749
ENSG00000123933,MXD4,66,0.62168,32,-0.5400,14,-1.8062,44,-0.0546,36,-0.4934,30,-0.6781,117,1.65918
ENSG00000063978,RNF4,43,0.13013,57,0.60410,29,-0.4689,34,-0.2282,51,0.56827,19,-1.1376,22,-0.9381
ENSG00000087274,ADD1,228,0.14910,200,-0.0642,208,-0.0021,217,0.07045,221,0.13610,161,-0.4135,195,-0.1058
ENSG00000197386,HTT,77,-0.0352,83,0.08216,104,0.46017,108,0.51423,92,0.33973,29,-1.5590,34,-1.3110
ENSG00000159788,RGS12,29,-1.6514,43,-1.0436,23,-2.0049,152,1.00136,123,0.91012,16,-2.4749,128,0.68972
ENSG00000163956,LRPAP1,86,-0.2215,95,-0.0581,52,-0.9881,100,0.02836,151,1.05226,44,-1.2483,57,-0.8561
ENSG00000168824,NSG1,90,-0.2803,86,-0.3460,168,0.75034,80,-0.4582,161,0.99682,3,-5.1406,55,-1.0475
ENSG00000072832,CRMP1,188,0.33472,137,-0.1809,59,-1.4705,160,0.06366,239,1.10113,29,-2.5488,93,-0.7909
ENSG00000152969,JAKMIP1,53,0.12901,60,0.31745,52,0.09157,56,0.22421,67,0.70998,0,-7.6492,22,-1.2635
ENSG00000109501,WFS1,41,-0.2646,57,0.27475,5,-3.3302,34,-0.5503,52,0.16916,25,-1.0467,116,1.53967
ENSG00000074211,PPP2R2C,188,-0.0950,204,0.04297,215,0.12881,217,0.13862,246,0.48652,119,-0.8089,110,-0.9343
ENSG00000013288,MAN2B2,54,0.79658,36,0.12240,21,-0.7449,25,-0.4281,42,0.53561,19,-0.8746,19,-0.8852
ENSG00000179010,MRFAP1,259,-0.7231,539,0.45770,364,-0.1873,253,-0.7585,486,0.39436,411,0.01055,394,-0.0615
ENSG00000170846,AC093323.1,17,-1.6443,73,0.58689,51,-0.0206,34,-0.6574,78,1.00663,33,-0.7163,22,-1.2944
ENSG00000178988,MRFAP1L1,137,0.26624,127,0.15123,123,0.08860,78,-0.6309,139,0.40926,99,-0.2578,64,-0.9263
ENSG00000170871,KIAA0232,118,-0.6101,111,-0.7049,251,0.61223,233,0.47921,173,-0.0095,264,0.69693,68,-1.4444
ENSG00000132405,TBC1D14,51,0.13230,33,-0.5564,13,-1.9246,51,0.14317,62,0.67414,43,-0.1251,43,-0.1477
ENSG00000109519,GRPEL1,26,-0.8025,52,0.26155,79,0.97318,27,-0.7642,58,0.63960,36,-0.3417,3,-3.6944
ENSG00000163995,ABLIM2,40,-0.2205,62,0.49845,28,-0.7658,47,0.03396,69,1.01445,2,-4.1059,25,-0.9347
ENSG00000071127,WDR1,43,-0.3009,35,-0.6290,21,-1.3599,44,-0.2475,68,0.63085,45,-0.2127,73,0.58243
ENSG00000038219,BOD1L1,341,-0.6735,250,-1.1486,672,0.41750,995,1.10424,436,-0.3727,725,0.54678,404,-0.4083
ENSG00000137449,CPEB2,62,0.23714,69,0.41004,21,-1.4561,50,-0.1307,33,-0.9504,136,1.62912,48,-0.1906
ENSG00000118564,FBXL5,55,-0.3713,62,-0.1776,53,-0.4389,74,0.10851,78,0.26157,90,0.42646,57,-0.3276
ENSG00000237765,FAM200B,50,-0.9045,137,0.73142,71,-0.3433,64,-0.5129,86,-0.0528,132,0.66932,83,-0.1033
ENSG00000169762,TAPT1,36,-0.5144,39,-0.4154,32,-0.7050,39,-0.4277,67,0.66721,57,0.18007,51,-0.0021
ENSG00000169744,LDB2,132,-0.0355,103,-0.4265,133,-0.0185,176,0.43409,214,1.16659,3,-5.6297,25,-2.5764
ENSG00000151552,QDPR,184,-0.6180,263,-0.0516,163,-0.8066,94,-1.6358,142,-1.2476,1120,2.75275,197,-0.5137
ENSG00000118579,MED28,47,-0.0114,57,0.32543,88,1.06102,39,-0.3009,43,-0.1883,45,-0.0672,18,-1.4513
ENSG00000145147,SLIT2,31,-0.4489,26,-0.7285,84,1.19802,61,0.62254,54,0.59835,9,-2.3212,2,-4.2666
ENSG00000185774,KCNIP4,48,-0.9392,94,0.11509,80,-0.1489,78,-0.1869,156,1.54798,5,-4.0666,14,-2.7639
ENSG00000109606,DHX15,56,-0.0319,24,-1.3347,38,-0.6503,79,0.51650,70,0.45551,63,0.15421,46,-0.3463
ENSG00000168214,RBPJ,107,-0.6946,79,-1.1577,104,-0.7386,189,0.21793,140,-0.3481,386,1.47939,206,0.35886
ENSG00000109689,STIM2,35,-0.6062,30,-0.8442,35,-0.6155,63,0.31139,72,0.77795,49,-0.1060,39,-0.4534
ENSG00000169851,PCDH7,222,-0.3575,158,-0.8920,270,-0.0487,416,0.67054,434,1.11770,59,-2.3541,75,-2.0151
ENSG00000047365,ARAP2,68,-1.1261,25,-2.6087,112,-0.3519,236,0.88078,80,-1.0747,448,2.13394,130,-0.1173
ENSG00000109790,KLHL5,35,-0.1741,30,-0.4057,23,-0.8014,23,-0.8131,27,-0.7475,84,1.31608,75,1.12195
ENSG00000035928,RFC1,55,-1.6027,45,-1.8716,157,0.03212,204,0.46517,102,-0.8246,497,2.15260,124,-0.3456
ENSG00000163682,RPL9,640,-0.8330,1904,0.95348,1001,-0.1305,482,-1.2666,954,-0.2706,1464,0.49556,1415,0.43800
ENSG00000163683,SMIM14,110,-0.4863,140,-0.1133,141,-0.1024,139,-0.1253,198,0.64724,153,0.03482,74,-1.1112
ENSG00000078140,UBE2K,140,-0.2485,118,-0.5155,260,0.78122,155,-0.0791,216,0.65536,55,-1.6648,93,-0.8883
ENSG00000121892,PDS5A,41,-0.5368,23,-1.3937,10,-2.6307,121,1.26820,59,0.04888,96,0.85375,51,-0.1876
ENSG00000163697,APBB2,26,-1.2869,44,-0.4618,34,-0.8732,82,0.53769,47,-0.4750,148,1.61786,58,-0.0346
ENSG00000154277,UCHL1,872,0.07708,1216,0.63259,806,-0.0513,616,-0.4798,1210,0.91238,179,-2.3480,168,-2.4427
ENSG00000064042,LIMCH1,238,-0.6554,164,-1.2286,271,-0.4551,531,0.64582,287,-0.4687,956,1.73852,223,-0.7554
ENSG00000109133,TMEM33,113,0.56591,68,-0.2630,45,-0.9100,98,0.31815,92,0.30948,60,-0.4614,62,-0.4005
ENSG00000014824,SLC30A9,97,-0.2683,105,-0.1403,154,0.48632,81,-0.5574,165,0.87110,71,-0.7531,31,-2.0107
ENSG00000124406,ATP8A1,207,0.30067,138,-0.3513,62,-1.5690,169,-0.0331,223,0.60611,241,0.55580,63,-1.5604
ENSG00000151806,GUF1,21,-0.7650,52,0.71799,29,-0.2168,58,0.88937,20,-0.9952,32,-0.0866,52,0.71217
ENSG00000163285,GABRG1,49,-0.3609,43,-0.5479,18,-1.8337,67,0.13355,54,-0.2546,50,-0.3185,162,1.71966
ENSG00000151834,GABRA2,67,-0.8414,81,-0.5365,154,0.49435,94,-0.3104,139,0.45135,24,-2.3670,190,0.85541
ENSG00000109158,GABRA4,58,-0.5049,58,-0.5012,64,-0.3382,106,0.46408,140,1.49840,7,-3.5372,3,-4.7345
ENSG00000163288,GABRB1,82,-0.1072,71,-0.3439,68,-0.4082,106,0.31506,117,0.67304,33,-1.5055,79,-0.1707
ENSG00000260918,AC107398.3,68,-1.0351,168,0.40796,102,-0.3952,211,0.79726,172,0.63657,34,-2.0633,81,-0.7630
ENSG00000075539,FRYL,15,-2.6793,17,-2.4435,33,-1.4861,111,0.38645,51,-1.0536,353,2.68959,106,0.31656
ENSG00000109180,OCIAD1,159,-0.6615,238,-0.0195,124,-1.0391,325,0.49615,352,0.92209,148,-0.7683,119,-1.1058
ENSG00000109184,DCUN1D4,71,0.51810,59,0.20316,60,0.22899,62,0.28205,56,0.15421,32,-0.7573,17,-1.7305
ENSG00000163069,SGCB,35,-0.7684,49,-0.2604,40,-0.5987,36,-0.7598,69,0.38720,107,1.04676,48,-0.3110
ENSG00000109189,USP46,134,0.17494,102,-0.2592,175,0.62680,83,-0.5880,128,0.13738,91,-0.4372,112,-0.1088
ENSG00000145216,FIP1L1,37,-0.8820,27,-1.3518,53,-0.3312,78,0.27711,68,0.09124,93,0.58569,96,0.63309
ENSG00000072201,LNX1,53,-0.3387,49,-0.4697,65,-0.0089,100,0.69221,99,1.00046,4,-4.1790,24,-1.5187
ENSG00000134851,TMEM165,25,-1.2155,25,-1.1857,23,-1.3378,40,-0.4980,28,-1.2632,244,2.96079,50,-0.1255
ENSG00000134852,CLOCK,92,-0.1597,92,-0.1656,98,-0.0615,121,0.28224,131,0.58215,65,-0.7148,56,-0.9364
ENSG00000090989,EXOC1,64,-0.2933,46,-0.8060,78,0.01558,93,0.29690,87,0.27303,96,0.36489,56,-0.5209
ENSG00000174780,SRP72,90,-0.6774,88,-0.7210,148,0.10711,183,0.46012,150,0.17032,158,0.21112,131,-0.0889
ENSG00000171476,HOPX,107,-1.2312,412,0.95277,257,0.14714,76,-1.7465,389,1.29699,5,-5.4790,91,-1.4743
ENSG00000047315,POLR2B,64,-0.0105,75,0.23030,38,-0.8159,74,0.22310,86,0.67263,45,-0.5734,27,-1.3387
ENSG00000163453,IGFBP7,55,-0.6528,72,-0.2412,39,-1.1928,49,-0.8390,34,-1.6778,37,-1.2521,399,3.16489
ENSG00000150471,ADGRL3,101,0.15826,74,-0.3270,90,-0.0292,97,0.09906,109,0.40699,34,-1.5020,98,0.10956
ENSG00000145242,EPHA5,57,0.07219,27,-1.1191,51,-0.1226,110,1.18626,76,0.78117,11,-2.3480,9,-2.7002
ENSG00000145241,CENPC,59,-0.2678,39,-0.9150,31,-1.2603,144,1.26366,52,-0.5671,143,1.25159,51,-0.4914
ENSG00000033178,UBA6,32,-0.6015,15,-1.7533,39,-0.2939,106,1.42325,35,-0.5751,96,1.23523,28,-0.8252
ENSG00000083896,YTHDC1,166,-0.7222,128,-1.1117,269,0.04698,314,0.30226,167,-0.8793,606,1.47140,367,0.56274
ENSG00000132467,UTP3,20,-1.2593,33,-0.5201,17,-1.5240,47,0.05275,69,1.02052,59,0.42976,27,-0.8203
ENSG00000018189,RUFY3,191,-1.0155,324,-0.1854,402,0.16045,327,-0.1703,448,0.47747,479,0.45546,208,-0.8842
ENSG00000132463,GRSF1,100,-0.0388,105,0.04169,95,-0.1164,90,-0.2047,124,0.42816,60,-0.8397,100,-0.0338
ENSG00000173542,MOB1B,39,-0.0333,27,-0.6129,26,-0.6562,75,1.09764,43,0.18506,32,-0.3472,28,-0.5400
ENSG00000080493,SLC4A4,111,-0.4994,56,-1.5461,245,0.79578,131,-0.2381,95,-0.9208,64,-1.3522,479,2.09410
ENSG00000132466,ANKRD17,274,0.01776,106,-1.4498,265,-0.0333,509,1.07847,238,-0.2692,266,-0.0310,302,0.17917
ENSG00000169116,PARM1,60,0.09392,70,0.34376,81,0.57111,27,-1.1739,88,1.07942,2,-4.7991,9,-2.7666
ENSG00000138769,CDKL2,56,-0.1647,40,-0.6660,70,0.19379,92,0.66870,75,0.42472,56,-0.1610,18,-1.8450
ENSG00000138757,G3BP2,310,-0.0707,305,-0.0957,283,-0.2134,357,0.15873,473,0.92191,127,-1.4537,113,-1.6216
ENSG00000138768,USO1,57,-0.4014,52,-0.5481,81,0.15573,102,0.53893,75,0.04702,89,0.31114,55,-0.4471
ENSG00000198301,SDAD1,76,-0.0758,44,-0.9355,118,0.64314,105,0.44217,89,0.23013,70,-0.2161,41,-1.0402
ENSG00000138760,SCARB2,74,-0.8034,100,-0.3307,66,-0.9670,80,-0.6746,117,-0.1063,319,1.69255,116,-0.0897
ENSG00000138758,SEPTIN11,360,-0.1539,268,-0.6193,494,0.36439,725,1.03051,392,-0.0238,237,-0.8091,304,-0.4195
ENSG00000118816,CCNI,1312,0.19263,2097,0.99786,2260,1.13421,462,-1.4401,951,-0.4212,812,-0.5753,699,-0.8083
ENSG00000138764,CCNG2,37,-0.1789,41,-0.0058,20,-1.1417,21,-1.0817,64,1.04357,18,-1.2782,46,0.17820
ENSG00000138767,CNOT6L,47,0.17269,33,-0.4009,25,-0.7999,70,0.85581,41,-0.0264,34,-0.3372,45,0.11513
ENSG00000169288,MRPL1,75,-0.3362,71,-0.4324,84,-0.1670,103,0.16427,112,0.41840,79,-0.2624,90,-0.0587
ENSG00000152784,PRDM8,56,0.17742,100,1.18928,54,0.12720,19,-1.4794,64,0.57708,21,-1.3356,7,-2.8642
ENSG00000138668,HNRNPD,148,-0.2762,224,0.40100,223,0.39747,167,-0.0769,154,-0.2694,160,-0.1456,194,0.16236
ENSG00000152795,HNRNPDL,195,-0.7293,285,-0.1297,254,-0.3108,339,0.15168,382,0.48808,332,0.11546,229,-0.4770
ENSG00000145293,ENOPH1,54,-0.8544,79,-0.2594,41,-1.2740,62,-0.6404,123,0.63267,142,0.69519,95,0.01859
ENSG00000249242,TMEM150C,69,0.07004,19,-1.9087,67,0.01280,99,0.65646,83,0.52160,31,-1.1947,63,-0.0828
ENSG00000145284,SCD5,428,0.01595,329,-0.4027,318,-0.4559,317,-0.4626,389,-0.1773,733,0.92903,518,0.33111
ENSG00000138674,SEC31A,37,-0.8343,71,0.20745,30,-1.1344,92,0.63862,77,0.46170,70,0.18233,33,-0.9804
ENSG00000138663,COPS4,27,-1.2428,93,0.72494,22,-1.5729,60,-0.0074,101,1.32051,30,-1.0659,8,-2.9399
ENSG00000163319,MRPS18C,37,-0.3021,93,1.27836,54,0.30982,58,0.44164,39,-0.2700,24,-0.9712,17,-1.4778
ENSG00000163624,CDS1,66,0.18348,59,0.01053,91,0.73409,56,-0.0915,73,0.49112,1,-5.6741,38,-0.6973
ENSG00000163625,WDFY3,31,-1.6738,53,-0.8798,105,0.19628,136,0.62704,97,0.08854,134,0.59925,88,-0.0872
ENSG00000109339,MAPK10,303,-0.5034,369,-0.1899,743,0.98724,502,0.31113,493,0.38616,121,-1.9011,223,-0.9756
ENSG00000163629,PTPN13,20,-1.2373,24,-0.9633,31,-0.5724,54,0.32649,36,-0.4097,91,1.23197,70,0.77227
ENSG00000145332,KLHL8,29,-0.8166,38,-0.3977,72,0.63974,52,0.09797,65,0.64581,32,-0.6558,23,-1.1412
ENSG00000152583,SPARCL1,2275,-1.0481,1972,-1.2659,5225,0.26925,3949,-0.1867,4448,0.00675,2443,-0.9385,10701,1.55119
ENSG00000118785,SPP1,17,-3.4047,16,-3.5456,13,-3.7771,39,-2.2464,24,-3.3140,1289,5.45969,74,-1.2786
ENSG00000163644,PPM1K,304,0.16946,214,-0.3912,226,-0.3079,322,0.26651,350,0.57066,121,-1.2695,226,-0.3052
ENSG00000145337,PYURF,34,-0.8692,58,-0.0182,38,-0.6737,41,-0.5666,79,0.70282,73,0.34905,47,-0.3456
ENSG00000138641,HERC3,27,-0.5197,44,0.23700,40,0.06806,37,-0.0207,55,0.91186,16,-1.3311,11,-1.8378
ENSG00000177432,NAP1L5,261,0.18174,292,0.36390,293,0.37243,166,-0.5439,333,0.84867,22,-3.5346,72,-1.8051
ENSG00000138640,FAM13A,76,0.32998,26,-1.3605,69,0.17895,86,0.54180,85,0.75362,13,-2.3067,32,-1.0264
ENSG00000145335,SNCA,452,0.36816,434,0.30063,353,-0.0377,246,-0.6112,491,0.72816,163,-1.2394,130,-1.5793
ENSG00000163110,PDLIM5,27,-1.1062,25,-1.2279,33,-0.8182,27,-1.1498,29,-1.2462,84,0.67503,221,2.61975
ENSG00000138698,RAP1GDS1,76,-0.4958,105,0.01681,109,0.08978,56,-0.9592,128,0.48001,164,0.77129,39,-1.5187
ENSG00000168785,TSPAN5,144,-0.2125,138,-0.2851,190,0.23552,164,-0.0071,218,0.65836,119,-0.5129,72,-1.2768
ENSG00000151247,EIF4E,97,-0.2058,164,0.65364,118,0.10621,78,-0.5535,124,0.25555,79,-0.5233,86,-0.3912
ENSG00000197894,ADH5,56,-0.0681,86,0.64449,43,-0.5047,21,-1.5633,57,-0.0540,52,-0.1951,98,0.86044
ENSG00000109270,LAMTOR3,52,-0.2161,61,0.04745,65,0.13538,41,-0.5940,89,0.98013,30,-1.0698,20,-1.6426
ENSG00000164031,DNAJB14,170,0.04240,145,-0.2107,222,0.48004,159,-0.0673,221,0.67266,84,-1.0630,50,-1.8524
ENSG00000164032,H2AFZ,43,-1.4734,170,0.68078,96,-0.2522,47,-1.3658,179,1.17245,47,-1.3392,73,-0.6916
ENSG00000138814,PPP3CA,1156,-0.2520,1030,-0.4356,1439,0.10056,2114,0.74928,1981,0.93154,141,-3.4054,350,-2.0763
ENSG00000109332,UBE2D3,139,-0.3608,142,-0.3257,169,-0.0497,138,-0.3775,235,0.70434,147,-0.2720,129,-0.4784
ENSG00000145354,CISD2,43,-0.5251,81,0.48887,26,-1.2808,41,-0.5859,93,1.09067,40,-0.6203,29,-1.1269
ENSG00000168772,CXXC4,60,0.27530,47,-0.1123,71,0.58019,65,0.41308,45,-0.2327,53,0.09758,22,-1.2990
ENSG00000138777,PPA2,19,-1.0282,43,0.24171,76,1.25203,1,-5.1810,51,0.76281,23,-0.7149,17,-1.2214
ENSG00000164022,AIMP1,50,-0.5993,30,-1.3633,64,-0.1930,67,-0.1295,54,-0.5896,182,1.62019,98,0.49001
ENSG00000138801,PAPSS1,45,-0.4879,69,0.17567,42,-0.5976,61,-0.0226,75,0.43172,71,0.23329,43,-0.5696
ENSG00000245293,AC096564.1,15,-1.6787,8,-2.6848,32,-0.5883,16,-1.6171,4,-4.0089,303,4.31462,35,-0.4455
ENSG00000109475,RPL34,708,-1.1265,2603,0.99206,1590,0.14753,488,-1.6888,930,-0.8818,2583,0.97803,2311,0.78075
ENSG00000164089,ETNPPL,19,-1.7667,45,-0.4938,29,-1.1949,31,-1.0570,22,-1.8384,53,-0.2439,312,3.32721
ENSG00000123739,PLA2G12A,61,-0.2193,81,0.23937,33,-1.1737,100,0.59344,57,-0.4212,121,0.91752,63,-0.1636
ENSG00000170522,ELOVL6,23,-0.6602,23,-0.6849,57,0.78444,43,0.31132,38,0.12462,44,0.33957,17,-1.1378
ENSG00000138660,AP1AR,72,0.34078,32,-0.9351,93,0.76106,59,0.00166,76,0.58161,36,-0.7765,10,-2.6206
ENSG00000174720,LARP7,112,-0.8470,129,-0.6351,189,-0.0288,179,-0.1139,170,-0.2517,333,0.93358,276,0.60077
ENSG00000145362,ANK2,838,-0.4976,979,-0.2524,2309,1.20750,1342,0.26066,1322,0.32403,477,-1.3624,393,-1.6571
ENSG00000145349,CAMK2D,97,-0.0787,71,-0.5743,118,0.22972,134,0.44616,144,0.80867,38,-1.5189,32,-1.7991
ENSG00000174607,UGT8,8,-2.6486,4,-3.5250,10,-2.2160,4,-3.5226,5,-3.6278,355,5.50661,18,-1.4580
ENSG00000269893,SNHG8,38,-0.4607,137,1.76613,36,-0.5413,3,-4.1234,39,-0.5195,76,0.67297,49,-0.0549
ENSG00000172403,SYNPO2,57,0.09620,26,-1.0890,40,-0.4707,75,0.55668,76,0.83448,43,-0.3332,13,-2.1726
ENSG00000145390,USP53,10,-2.2236,36,-0.2678,17,-1.4053,59,0.53764,24,-1.1271,83,1.12156,109,1.64554
ENSG00000164096,C4orf3,173,-0.3907,235,0.10256,239,0.12600,197,-0.1829,215,-0.0544,282,0.40303,216,-0.0375
ENSG00000164111,ANXA5,29,-0.9814,22,-1.3724,39,-0.5137,62,0.20554,27,-1.3381,91,0.84819,168,2.03737
ENSG00000164112,TMEM155,79,0.64884,65,0.30447,60,0.18290,47,-0.1916,75,0.78693,4,-3.8199,3,-4.0357
ENSG00000138686,BBS7,40,0.33236,29,-0.2014,34,0.09348,19,-0.7985,46,0.83970,16,-1.0397,15,-1.1977
ENSG00000138688,KIAA1109,289,-0.3180,146,-1.3728,341,-0.0501,712,1.21146,335,-0.1056,431,0.33424,244,-0.5791
ENSG00000164066,INTU,40,-0.6144,35,-0.8220,24,-1.4075,111,1.04302,63,0.13101,23,-1.4929,115,1.10874
ENSG00000164070,HSPA4L,88,-0.7187,102,-0.4924,228,0.83140,173,0.35825,204,0.93779,31,-2.2887,17,-3.1828
ENSG00000138709,LARP1B,57,-0.4951,71,-0.1530,88,0.19226,167,1.31250,50,-0.8706,75,-0.0662,94,0.31048
ENSG00000164040,PGRMC2,40,-0.8590,124,1.00798,29,-1.3147,77,0.17840,88,0.58646,61,-0.1819,21,-1.7939
ENSG00000077684,JADE1,41,-0.5514,32,-0.9335,68,0.24840,78,0.48481,74,0.54432,57,-0.0433,27,-1.1898
ENSG00000151466,SCLT1,78,0.05289,32,-1.3490,119,0.75658,110,0.61256,27,-1.8735,153,1.20513,109,0.60593
ENSG00000138650,PCDH10,284,0.71083,99,-0.9897,147,-0.3756,247,0.46805,201,0.17640,166,-0.1832,126,-0.6154
ENSG00000151012,SLC7A11,28,-0.9594,9,-2.5542,24,-1.2227,32,-0.7775,20,-1.7754,38,-0.5099,279,3.53598
ENSG00000109381,ELF2,26,-0.5810,19,-1.0426,27,-0.5226,41,0.12547,34,-0.2071,86,1.41764,38,0.02846
ENSG00000109390,NDUFC1,42,-1.6038,254,1.30145,86,-0.5285,26,-2.3006,149,0.50275,86,-0.5255,136,0.20456
ENSG00000164134,NAA15,76,-0.5697,47,-1.3262,143,0.43876,225,1.23882,93,-0.3354,143,0.43391,73,-0.6478
ENSG00000145391,SETD7,38,-0.0658,63,0.74646,6,-2.7180,25,-0.7380,37,-0.1647,54,0.49631,62,0.74543
ENSG00000153130,SCOC,216,-0.1335,322,0.52707,261,0.17228,181,-0.4155,280,0.40288,167,-0.5436,124,-0.9963
ENSG00000109436,TBC1D9,74,0.43108,64,0.18925,35,-0.7592,18,-1.7482,104,1.63825,7,-2.9905,1,-5.9117
ENSG00000170153,RNF150,44,-0.4705,35,-0.8025,51,-0.2171,131,1.38012,72,0.46724,19,-1.7626,33,-0.8812
ENSG00000153147,SMARCA5,166,-0.8951,116,-1.4370,358,0.33032,353,0.30824,233,-0.4687,601,1.24107,341,0.25181
ENSG00000164161,HHIP,11,-2.1313,3,-3.8858,5,-3.2300,12,-2.0198,1,-5.2639,336,5.36179,28,-0.7131
ENSG00000164163,ABCE1,17,-1.7831,22,-1.4040,51,-0.1288,34,-0.7645,79,0.82328,71,0.39654,69,0.35710
ENSG00000164164,OTUD4,50,0.39619,24,-0.7757,10,-2.0500,101,1.65286,34,-0.2902,42,0.08820,25,-0.6941
ENSG00000151612,ZNF827,50,-0.1575,32,-0.8639,45,-0.3268,90,0.79396,63,0.26557,38,-0.5846,57,0.03965
ENSG00000170390,DCLK2,36,-0.6051,36,-0.6120,22,-1.3380,58,0.13355,62,0.32701,30,-0.8902,112,1.27405
ENSG00000145425,RPS3A,319,-1.1993,1344,1.14807,647,-0.0995,217,-1.7781,556,-0.4376,1070,0.74029,926,0.49112
ENSG00000109670,FBXW7,828,0.34656,456,-0.6137,1038,0.73028,1081,0.80167,765,0.29244,176,-2.0519,166,-2.1376
ENSG00000109654,TRIM2,329,-0.4487,281,-0.6954,457,0.07923,474,0.13835,423,-0.0654,861,1.16994,251,-0.8703
ENSG00000171566,PLRG1,35,-0.1384,27,-0.5489,39,0.04679,41,0.13684,46,0.44826,45,0.28926,15,-1.3720
ENSG00000164114,MAP9,330,0.00133,206,-0.7440,569,0.92169,434,0.45119,401,0.44239,102,-1.8100,127,-1.4775
ENSG00000164116,GUCY1A1,47,-0.2073,39,-0.4995,36,-0.6335,33,-0.7662,54,0.03220,36,-0.6078,128,1.52033
ENSG00000061918,GUCY1B1,225,0.34996,167,-0.1434,235,0.41969,157,-0.2324,256,0.81974,20,-3.3381,66,-1.5670
ENSG00000109738,GLRB,125,0.30934,93,-0.1731,105,0.02381,107,0.04422,158,1.03633,4,-4.6405,26,-2.1241
ENSG00000120251,GRIA2,372,-0.8523,313,-1.1188,462,-0.5141,1255,1.15925,982,1.07049,179,-1.9603,222,-1.6321
ENSG00000164125,GASK1B,37,-0.2007,44,0.07117,7,-2.6963,20,-1.1530,31,-0.6048,26,-0.7420,151,2.39533
ENSG00000164124,TMEM144,22,-2.4195,0,-7.0506,1,-6.5418,10,-3.4722,9,-4.0037,836,5.71314,63,-0.8266
ENSG00000171497,PPID,26,-1.0802,58,0.20027,85,0.84185,62,0.30985,60,0.34257,39,-0.4287,13,-2.0951
ENSG00000052795,FNIP2,53,-0.8816,82,-0.1994,68,-0.4950,148,0.78018,112,0.43204,114,0.34037,34,-1.5615
ENSG00000109756,RAPGEF2,169,-0.0213,117,-0.5987,262,0.71147,225,0.44592,182,0.13137,125,-0.5013,98,-0.8779
ENSG00000145416,MARCH1,26,-1.2306,32,-0.9223,43,-0.4781,62,0.09130,58,-0.0044,168,1.88524,20,-1.6176
ENSG00000170088,TMEM192,23,-0.8129,45,0.26560,45,0.27053,63,0.83123,34,-0.2398,37,-0.0569,29,-0.4237
ENSG00000109466,KLHL2,52,-0.9200,69,-0.4704,64,-0.5980,135,0.61582,113,0.42818,117,0.37077,64,-0.5852
ENSG00000052802,MSMO1,88,-0.1763,74,-0.4531,42,-1.3303,52,-0.9985,116,0.37601,88,-0.1704,193,1.14873
ENSG00000109472,CPE,730,-0.5174,657,-0.6803,631,-0.7440,958,-0.0852,1011,0.00239,326,-1.7445,2753,1.79684
ENSG00000196104,SPOCK3,27,-2.0257,50,-1.0952,29,-1.8822,59,-0.8464,110,0.18908,358,2.37935,54,-0.9694
ENSG00000154447,SH3RF1,33,-0.4264,58,0.49678,51,0.28965,41,-0.0765,44,0.06819,39,-0.1711,32,-0.4732
ENSG00000137601,NEK1,68,-0.4702,62,-0.6215,114,0.35228,97,0.08857,65,-0.6862,142,0.72632,148,0.79982
ENSG00000109572,CLCN3,111,-0.4972,87,-0.8739,101,-0.6461,190,0.36814,201,0.65521,223,0.64080,52,-1.6516
ENSG00000056050,HPF1,23,-1.2871,60,0.17130,39,-0.5011,57,0.08556,59,0.19301,100,1.04343,29,-0.9424
ENSG00000198948,MFAP3L,44,0.11750,38,-0.1067,38,-0.1017,7,-2.5791,36,-0.2783,73,0.98996,59,0.61778
ENSG00000164104,HMGB2,34,-0.6348,16,-1.7965,77,0.66981,21,-1.3738,52,0.01931,69,0.48894,90,0.93895
