Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000145335,SNCA,98,-2.0729,168,-1.2659,511,1.43397,193,-1.0593,295,-0.4053
ENSG00000184305,CCSER1,2,-2.3670,7,-0.9316,13,-0.0909,24,0.89987,23,0.85522
ENSG00000152208,GRID2,23,0.75449,6,-1.2186,10,-1.0602,47,2.11749,7,-0.9926
ENSG00000163104,SMARCAD1,45,0.59997,25,-0.3679,27,-0.4903,47,0.65164,35,0.17691
ENSG00000163110,PDLIM5,81,0.53981,143,1.54908,37,-1.2449,89,0.70496,43,-0.4622
ENSG00000138696,BMPR1B,35,0.34282,67,1.49690,11,-2.1625,98,2.26320,11,-1.4554
ENSG00000182168,UNC5C,40,2.09122,1,-2.9639,11,-0.2781,5,-1.3695,8,-0.5521
ENSG00000138698,RAP1GDS1,121,0.06210,53,-1.2162,140,0.80063,43,-1.5246,105,-0.1674
ENSG00000168785,TSPAN5,158,-0.2477,68,-1.5450,204,0.38712,164,-0.1933,235,0.38654
ENSG00000151247,EIF4E,55,-0.9996,103,-0.0395,120,0.53527,102,-0.0525,72,-0.6044
ENSG00000164024,METAP1,14,-0.8165,16,-0.6233,27,0.57109,21,-0.1925,22,-0.0902
ENSG00000197894,ADH5,51,-0.4525,105,0.70122,69,0.00948,54,-0.3831,63,-0.1363
ENSG00000145331,TRMT10A,32,1.44808,9,-0.5477,9,-1.0211,25,0.99650,12,-0.1631
ENSG00000109270,LAMTOR3,32,-1.0168,30,-1.0746,76,0.98120,34,-0.9030,58,-0.0953
ENSG00000164031,DNAJB14,89,-1.1856,74,-1.4644,212,0.37979,158,-0.3073,329,0.89368
ENSG00000164032,H2AFZ,37,-1.9275,95,-0.5217,177,1.40697,46,-1.6123,87,-0.6618
ENSG00000138814,PPP3CA,243,-2.3918,366,-1.7887,1398,0.73089,1305,0.16807,1454,0.34535
ENSG00000254531,AP001816.1,7,-1.3489,14,-0.2637,22,1.31647,6,-1.5360,8,-1.1479
ENSG00000138821,SLC39A8,8,-0.1180,21,1.56575,7,-0.4014,10,0.34301,0,-4.6760
ENSG00000109320,NFKB1,36,1.37727,17,0.14330,12,-0.8336,18,0.23822,15,-0.1019
ENSG00000109323,MANBA,15,1.03043,14,0.87142,7,-0.3242,1,-2.6662,7,-0.2801
ENSG00000109332,UBE2D3,143,-0.2243,143,-0.2198,179,0.30857,142,-0.2343,148,-0.1735
ENSG00000145354,CISD2,55,-0.3600,65,-0.1133,77,0.38847,51,-0.4943,64,-0.1415
ENSG00000164038,SLC9B2,12,-1.0329,10,-1.2634,26,0.51178,20,-0.2034,31,0.48839
ENSG00000164039,BDH2,70,0.83547,139,2.13490,27,-1.2313,34,-0.3162,14,-1.6225
ENSG00000138778,CENPE,30,1.34877,0,-4.0767,6,-2.0479,28,1.25181,40,1.93006
ENSG00000168772,CXXC4,40,-0.5242,34,-0.7701,63,0.41485,59,0.08813,53,-0.0846
ENSG00000168769,TET2,70,1.73716,28,0.12548,16,-1.3258,40,0.71501,24,-0.1162
ENSG00000138777,PPA2,27,-0.6430,42,0.00531,49,0.71908,19,-1.1817,31,-0.4586
ENSG00000145348,TBCK,19,-0.1893,12,-0.8690,23,0.25416,18,-0.2892,28,0.41554
ENSG00000164022,AIMP1,152,1.23802,67,-0.1383,53,-0.9583,103,0.56535,90,0.34647
ENSG00000138801,PAPSS1,80,-0.0607,32,-1.4523,99,0.74992,54,-0.6600,69,-0.2977
ENSG00000245293,AC096564.1,216,3.38527,20,-1.0534,15,-2.2755,49,0.31991,21,-0.9720
ENSG00000155016,CYP2U1,7,-0.3061,17,0.97222,7,-0.7729,19,1.20665,6,-0.6295
ENSG00000138796,HADH,22,0.05706,40,1.01369,21,-0.0494,15,-0.5467,11,-1.0561
ENSG00000109475,RPL34,1417,0.28191,2659,1.37091,1096,-0.2822,586,-1.1025,670,-0.8973
ENSG00000198856,OSTC,18,-0.1917,18,-0.2173,23,0.50735,15,-0.4147,13,-0.6427
ENSG00000164089,ETNPPL,129,0.16890,304,1.66067,76,-1.2289,200,0.89873,78,-0.6259
ENSG00000138802,SEC24B,21,-0.3743,31,0.24635,29,0.44843,19,-0.4958,15,-0.8056
ENSG00000123739,PLA2G12A,85,0.36099,72,0.10220,61,-0.3297,96,0.57174,56,-0.3012
ENSG00000109534,GAR1,13,0.17341,9,-0.4309,14,0.69163,5,-1.2291,7,-0.8145
ENSG00000170522,ELOVL6,42,0.06964,21,-0.9998,42,0.12607,37,-0.1433,53,0.43693
ENSG00000138660,AP1AR,34,-0.7041,29,-0.9464,64,0.73034,48,-0.1682,42,-0.3870
ENSG00000138658,ZGRF1,25,1.76711,3,-1.3132,5,-1.6068,18,1.21093,13,0.64728
ENSG00000174720,LARP7,406,1.14828,213,0.05545,156,-0.8381,253,0.33542,246,0.29103
ENSG00000145362,ANK2,512,-1.3194,705,-0.8343,1244,0.12712,1090,-0.1560,2250,1.05056
ENSG00000145349,CAMK2D,48,-1.5159,51,-1.4164,159,0.91200,88,-0.5960,149,0.23684
ENSG00000174607,UGT8,271,3.89289,21,-1.0927,20,-1.8950,11,-1.9871,5,-3.0642
ENSG00000228358,LINC02263,0,-5.5496,2,-3.1195,19,0.11264,45,1.52180,23,0.35654
ENSG00000164100,NDST3,0,-6.1805,10,-1.3861,32,1.19923,7,-1.7869,38,0.68441
ENSG00000269893,SNHG8,66,0.02573,141,1.32479,64,-0.0494,26,-1.3673,31,-1.1518
ENSG00000145388,METTL14,40,0.73249,20,-0.3661,23,-0.2407,26,0.04416,26,0.04187
ENSG00000150961,SEC24D,4,-1.6870,2,-2.6437,16,0.87469,23,0.92723,5,-1.3641
ENSG00000172403,SYNPO2,65,-0.1178,20,-1.8972,70,-0.0061,109,0.73598,86,0.33624
ENSG00000145390,USP53,49,0.25823,91,1.33283,24,-1.4403,79,1.07792,49,0.26870
ENSG00000164096,C4orf3,259,0.43994,196,-0.0111,203,0.10415,173,-0.2130,128,-0.6755
ENSG00000164109,MAD2L1,3,-1.4333,2,-1.7650,13,1.76043,3,-1.5372,5,-0.8950
ENSG00000164111,ANXA5,99,1.49259,102,1.54257,25,-1.3708,42,0.00891,20,-1.0891
ENSG00000164112,TMEM155,5,-4.0087,33,-1.2465,107,1.92001,24,-1.7355,49,-0.6551
ENSG00000123737,EXOSC9,42,0.20110,17,-1.1791,36,-0.0789,27,-0.4711,67,0.97216
ENSG00000138686,BBS7,17,-1.2398,8,-2.2996,45,0.56253,31,-0.3932,66,0.84112
ENSG00000138688,KIAA1109,353,0.22495,161,-1.0022,250,-0.6568,531,0.90926,530,0.90583
ENSG00000138685,FGF2,39,0.29314,83,1.61682,17,-1.6619,76,1.44268,23,-0.5084
ENSG00000170917,NUDT6,9,0.13220,7,-0.3173,9,0.39220,4,-0.9482,8,-0.1332
ENSG00000164056,SPRY1,1,-2.6383,9,0.15706,9,0.63275,10,0.35272,4,-1.1192
ENSG00000151458,ANKRD50,10,-1.4823,26,-0.0922,32,0.50381,20,-0.5191,32,0.22887
ENSG00000164066,INTU,79,0.53836,54,-0.0640,32,-1.5121,176,2.01818,62,0.15288
ENSG00000164070,HSPA4L,41,-1.8154,80,-0.8222,144,0.21330,106,-0.3899,269,1.14452
ENSG00000164073,MFSD8,17,0.42328,13,-0.0002,12,-0.3901,19,0.57756,12,-0.0921
ENSG00000164074,ABHD18,15,0.43871,8,-0.5459,11,-0.1147,18,0.66458,8,-0.6095
ENSG00000138709,LARP1B,69,-0.0851,65,-0.1923,64,-0.4151,117,0.77442,93,0.39470
ENSG00000164040,PGRMC2,64,-0.3089,77,-0.0143,89,0.54627,65,-0.2828,37,-1.1294
ENSG00000077684,JADE1,42,-0.1306,26,-0.8830,45,0.00269,54,0.29066,60,0.43939
ENSG00000151466,SCLT1,117,0.78651,130,0.96341,42,-1.4885,102,0.55644,126,0.90566
ENSG00000151470,C4orf33,10,0.25766,9,0.06044,10,0.61688,2,-2.2996,5,-0.8039
ENSG00000250241,AC105383.1,65,2.00127,13,-0.6954,11,-1.7124,43,1.23092,22,0.11001
ENSG00000138650,PCDH10,207,-0.4079,133,-1.0805,257,-0.1398,386,0.60008,407,0.69143
ENSG00000151012,SLC7A11,60,-0.0103,166,1.74536,34,-1.5340,139,1.39904,37,-0.7646
ENSG00000251372,LINC00499,18,-0.9988,71,1.18290,15,-2.1241,156,2.81527,18,-1.0468
ENSG00000109381,ELF2,117,1.74738,52,0.29909,26,-1.3713,67,0.72863,37,-0.2484
ENSG00000109390,NDUFC1,57,-1.2962,248,1.03905,151,0.49348,45,-1.6421,77,-0.8564
ENSG00000164134,NAA15,125,0.39587,48,-1.0969,90,-0.2867,140,0.57725,127,0.41949
ENSG00000273247,AC097376.3,41,1.80397,5,-1.4120,8,-1.5922,42,1.86159,8,-0.7861
ENSG00000172007,RAB33B,19,0.64051,13,0.08249,11,-0.3974,15,0.28928,12,-0.0802
ENSG00000145391,SETD7,58,0.61425,40,0.00632,40,0.03255,29,-0.4822,30,-0.4512
ENSG00000153130,SCOC,158,-0.6030,149,-0.7011,278,0.75888,123,-0.9845,226,-0.0434
ENSG00000153132,CLGN,4,-2.1713,6,-1.5114,20,0.63810,13,-0.3525,27,0.75888
ENSG00000179387,ELMOD2,14,0.23533,8,-0.7211,12,-0.0068,16,0.44005,11,-0.1445
ENSG00000109436,TBC1D9,6,-3.3728,46,-0.5019,86,1.57265,19,-1.8195,43,-0.5795
ENSG00000170153,RNF150,17,-1.6644,10,-2.4282,58,0.43316,83,0.77371,61,0.25149
ENSG00000109445,ZNF330,27,0.20018,23,-0.0339,25,0.14400,18,-0.4174,21,-0.1964
ENSG00000109452,INPP4B,7,-1.2406,39,1.38971,13,-0.8376,23,0.47280,24,0.54717
ENSG00000170185,USP38,23,0.22688,20,-0.0077,21,0.17707,17,-0.2155,13,-0.5839
ENSG00000109458,GAB1,127,2.66585,24,-0.3841,17,-1.5064,37,0.29647,13,-1.3273
ENSG00000153147,SMARCA5,586,1.27081,190,-0.5904,195,-1.0384,363,0.43731,463,0.85171
ENSG00000183090,FREM3,0,-5.4095,0,-6.3331,11,6.94675,0,-7.0156,0,-7.7010
ENSG00000164161,HHIP,309,3.75405,14,-1.9041,24,-1.8886,31,-0.7591,11,-2.3448
ENSG00000164162,ANAPC10,7,-0.2761,8,-0.2137,11,1.20300,1,-3.1093,3,-1.4013
ENSG00000164163,ABCE1,61,0.16711,40,-0.4997,57,0.14479,47,-0.2426,59,0.10202
ENSG00000164164,OTUD4,57,0.72049,22,-0.7466,31,-0.5151,60,0.81787,39,0.11268
ENSG00000170365,SMAD1,29,-0.0963,27,-0.2122,26,-0.5285,64,1.21575,32,0.05407
ENSG00000151612,ZNF827,38,-0.3004,34,-0.4891,45,-0.1113,74,0.77719,47,0.04114
ENSG00000164167,LSM6,7,-1.7045,34,0.69658,25,0.47336,9,-1.3550,22,-0.0451
ENSG00000164168,TMEM184C,34,0.41001,30,0.24765,25,-0.0942,24,-0.0980,20,-0.4228
ENSG00000071205,ARHGAP10,22,-0.0779,42,0.97644,16,-1.0015,44,1.06380,25,0.13238
ENSG00000151623,NR3C2,9,-1.1177,26,0.41596,23,0.64557,13,-0.6423,11,-0.9453
ENSG00000170390,DCLK2,58,0.28715,61,0.37876,40,-0.6007,85,0.93991,39,-0.3264
ENSG00000198589,LRBA,12,-0.4801,7,-1.1859,16,-0.1006,39,1.51489,9,-0.9189
ENSG00000145425,RPS3A,582,-0.1015,1176,1.07333,618,-0.0107,388,-0.7361,346,-0.9078
ENSG00000109686,SH3D19,45,1.67192,11,-0.6752,16,-0.2744,15,-0.1979,5,-1.7691
ENSG00000059691,GATB,13,-1.7387,15,-1.5449,55,1.29098,23,-0.9488,38,-0.1541
ENSG00000109670,FBXW7,262,-1.5911,259,-1.6082,823,0.42473,1009,0.50903,921,0.35701
ENSG00000164144,ARFIP1,25,0.79927,22,0.62377,12,-0.6006,18,0.29954,11,-0.4712
ENSG00000109654,TRIM2,873,1.09778,271,-0.8075,411,-0.3348,385,-0.2621,546,0.29760
ENSG00000145428,RNF175,3,-3.5180,11,-1.6296,42,1.26176,20,-0.7368,35,0.16487
ENSG00000145423,SFRP2,65,4.72280,13,0.67527,1,-3.8556,0,-3.5843,0,-8.0123
ENSG00000197410,DCHS2,7,-1.0586,4,-1.8597,16,0.41092,15,0.15024,20,0.59661
ENSG00000171566,PLRG1,41,-0.0211,50,0.30709,42,0.03338,22,-0.9834,51,0.31869
ENSG00000164114,MAP9,143,-1.3755,153,-1.2736,367,0.19770,292,-0.2818,693,1.15963
ENSG00000164116,GUCY1A1,61,0.27750,72,0.53812,45,-0.4233,23,-1.2001,87,0.86460
ENSG00000260244,AC104083.1,15,-0.3398,27,0.57892,20,0.26650,6,-1.6580,19,-0.0075
ENSG00000061918,GUCY1B1,38,-2.4486,101,-0.9873,248,1.20178,83,-1.2802,207,0.12298
ENSG00000256043,CTSO,20,0.73162,32,1.56199,9,-0.8973,13,0.09708,5,-1.2405
ENSG00000145431,PDGFC,7,-0.3243,13,0.68552,8,-0.1558,11,0.43003,5,-0.7280
ENSG00000109738,GLRB,13,-3.0193,30,-1.8465,138,1.61990,69,-0.6008,67,-0.6414
ENSG00000120251,GRIA2,194,-1.7103,141,-2.1821,630,0.23520,903,0.69624,902,0.69309
ENSG00000164125,GASK1B,39,-0.4823,107,1.19444,45,-0.5163,70,0.45305,42,-0.3599
ENSG00000164124,TMEM144,788,3.77549,47,-1.5438,63,-1.8563,64,-1.1046,23,-2.6138
ENSG00000171509,RXFP1,4,-3.6630,5,-3.4388,72,1.43738,50,-0.1180,46,-0.2430
ENSG00000171503,ETFDH,21,0.06999,25,0.28492,20,-0.0578,30,0.58680,9,-1.3071
ENSG00000171497,PPID,33,-0.9905,28,-1.2078,76,0.88229,28,-1.2260,76,0.31457
ENSG00000052795,FNIP2,91,0.31745,35,-1.1671,83,0.38806,53,-0.5282,73,-0.0454
ENSG00000109756,RAPGEF2,94,-0.8776,71,-1.3048,168,0.03791,177,0.10423,310,1.04926
ENSG00000168843,FSTL5,8,-2.1447,74,1.28805,34,-0.0434,16,-1.1991,43,0.33806
ENSG00000145414,NAF1,11,0.07924,3,-1.9193,10,-0.1171,11,0.10122,20,0.97794
ENSG00000164128,NPY1R,2,-2.9917,9,-1.0910,22,0.60880,35,0.99654,11,-0.8158
ENSG00000198498,TMA16,50,0.77158,31,0.00642,27,-0.4265,33,0.11787,32,0.08056
ENSG00000145416,MARCH1,149,1.57399,8,-3.0055,52,-0.4575,67,0.18447,62,0.05693
ENSG00000170088,TMEM192,39,0.09501,51,0.55118,33,-0.3041,48,0.42071,28,-0.4354
ENSG00000109466,KLHL2,77,-0.3099,45,-1.1292,110,0.64212,94,0.00276,64,-0.5943
ENSG00000052802,MSMO1,82,-0.2982,158,0.75631,94,-0.1901,125,0.36614,65,-0.6567
ENSG00000109472,CPE,789,-0.9181,2580,0.99639,1278,-0.3562,1887,0.46240,1289,-0.1556
ENSG00000196104,SPOCK3,361,2.44007,88,-0.1357,67,-1.0475,53,-0.9276,54,-0.8974
ENSG00000129116,PALLD,74,1.13423,73,1.10410,25,-1.1943,53,0.57618,27,-0.4953
ENSG00000145439,CBR4,42,0.82825,17,-0.6023,24,-0.2345,34,0.46223,19,-0.4785
ENSG00000154447,SH3RF1,53,0.42259,52,0.38426,40,-0.0942,30,-0.4848,35,-0.2408
ENSG00000137601,NEK1,170,0.84681,95,-0.1088,67,-1.1909,234,1.41479,117,0.22571
ENSG00000109572,CLCN3,197,0.49434,147,0.01205,135,-0.2533,104,-0.5224,197,0.48898
ENSG00000056050,HPF1,59,-0.1461,71,0.14084,65,0.01618,34,-0.9729,93,0.59083
ENSG00000198948,MFAP3L,108,1.28720,67,0.46131,42,-0.5680,55,0.12493,21,-1.3062
ENSG00000109576,AADAT,6,-0.8212,7,-0.7033,13,0.41207,19,0.84576,5,-1.2613
ENSG00000109586,GALNT7,33,1.23323,15,-0.0652,11,-1.0692,36,1.34722,9,-0.8092
ENSG00000164104,HMGB2,63,0.52683,69,0.67209,35,-0.7871,52,0.20590,61,0.46495
ENSG00000164105,SAP30,32,0.93268,21,0.23850,15,-0.6050,10,-0.8434,29,0.71550
ENSG00000164106,SCRG1,105,-0.4917,439,1.97732,111,-0.8052,141,-0.0354,90,-0.7318
ENSG00000164117,FBXO8,10,0.09046,14,0.56907,9,-0.2646,11,0.24227,8,-0.3291
ENSG00000164118,CEP44,34,1.58559,8,-0.7544,10,-0.8975,17,0.41533,15,0.19767
ENSG00000145451,GLRA3,3,-2.9854,4,-2.7676,33,1.37694,28,0.20443,15,-0.7775
ENSG00000150625,GPM6A,472,-2.1101,1340,-0.5354,2178,0.59815,2211,0.26056,1731,-0.1332
ENSG00000150627,WDR17,13,-1.7539,13,-1.8198,50,0.62274,61,0.58598,41,-0.0521
ENSG00000129128,SPCS3,67,-0.2768,37,-1.1670,94,0.68917,63,-0.3761,66,-0.3051
ENSG00000038002,AGA,18,1.47653,9,0.36744,6,-0.5490,4,-1.0145,6,-0.3516
ENSG00000218336,TENM3,12,-2.1228,12,-2.1853,57,0.51972,60,0.27127,76,0.67244
ENSG00000129187,DCTD,9,-1.3991,38,0.85724,26,0.66605,11,-1.0945,8,-1.4760
ENSG00000151718,WWC2,42,1.08873,18,-0.3014,15,-1.0852,42,1.09349,26,0.29996
ENSG00000168564,CDKN2AIP,28,0.86849,11,-0.5579,15,-0.1635,13,-0.3395,17,0.12306
ENSG00000168556,ING2,35,0.02719,40,0.27121,31,-0.3397,25,-0.5089,57,0.83315
ENSG00000182552,RWDD4,16,0.10864,29,1.06160,13,-0.4301,12,-0.3392,15,-0.0451
ENSG00000168538,TRAPPC11,14,-1.1400,19,-0.6548,35,0.78216,35,0.30464,13,-1.2452
ENSG00000173320,STOX2,146,0.23163,56,-1.2462,136,0.27940,101,-0.3583,145,0.22064
ENSG00000164303,ENPP6,30,2.17196,1,-2.7619,8,-0.1648,0,-3.8515,6,-0.5551
ENSG00000168310,IRF2,30,0.95324,39,1.44095,10,-1.4222,16,-0.0673,23,0.50837
ENSG00000164305,CASP3,24,0.73051,12,-0.3099,16,0.13391,11,-0.4261,9,-0.7089
ENSG00000151726,ACSL1,91,2.23392,17,-0.6654,20,-0.7501,19,-0.5269,12,-1.1314
ENSG00000151729,SLC25A4,90,-1.2933,137,-0.6587,256,0.90220,121,-0.8480,200,-0.0708
ENSG00000164323,CFAP97,156,1.10465,81,0.00475,62,-0.8093,82,0.02358,117,0.60032
ENSG00000109762,SNX25,5,-2.3117,11,-1.1546,30,0.95904,16,-0.6007,29,0.26330
ENSG00000186352,ANKRD37,3,-1.5171,6,-0.4823,12,1.20062,4,-1.2441,6,-0.5844
ENSG00000109775,UFSP2,51,0.46021,42,0.13067,37,-0.1664,39,0.00785,33,-0.2317
ENSG00000168491,CCDC110,5,-0.9930,7,-0.5256,9,-0.0414,8,-0.2529,19,1.14362
ENSG00000154553,PDLIM3,11,0.07217,41,2.43616,6,-1.4538,14,0.41636,4,-1.5347
ENSG00000154556,SORBS2,26,-1.9800,28,-1.8780,107,0.34029,169,0.90562,113,0.23889
ENSG00000109794,FAM149A,9,-1.5905,37,0.63911,28,0.37275,23,-0.1248,16,-0.6930
ENSG00000145476,CYP4V2,50,1.35442,75,2.16385,10,-1.8845,25,0.19087,10,-1.2402
ENSG00000083857,FAT1,18,-0.3180,72,2.10525,13,-1.3279,38,0.89645,10,-1.0989
ENSG00000109536,FRG1,169,0.51138,110,-0.1806,104,-0.5652,143,0.23791,192,0.72027
ENSG00000164366,CCDC127,32,0.17986,28,-0.0433,29,0.09436,15,-0.9974,35,0.33027
ENSG00000073578,SDHA,79,-0.4007,122,0.27830,119,0.61224,33,-1.7408,77,-0.4519
ENSG00000249915,PDCD6,72,-0.2847,92,0.11457,99,0.59546,55,-0.6983,44,-1.0450
ENSG00000221990,EXOC3-AS1,10,-0.0522,10,-0.0474,9,-0.4045,16,0.63870,13,0.39423
ENSG00000180104,EXOC3,32,-0.5178,41,-0.1283,47,0.20223,52,0.21751,40,-0.2003
ENSG00000225138,SLC9A3-AS1,7,-0.4866,6,-0.6320,13,1.13666,8,-0.3705,1,-3.0599
ENSG00000171368,TPPP,519,0.77461,230,-0.5435,322,-0.0333,306,-0.0946,262,-0.3387
ENSG00000206077,ZDHHC11B,16,0.16327,6,-1.3254,15,0.22718,20,0.55544,10,-0.5754
ENSG00000028310,BRD9,57,-0.2191,46,-0.5576,65,0.00678,76,0.24524,82,0.36484
ENSG00000049656,CLPTM1L,36,-0.5404,40,-0.3652,63,0.99026,19,-1.4536,31,-0.7517
ENSG00000286388,AC026748.3,9,-0.7596,4,-1.7544,19,1.19801,9,-0.7060,10,-0.6085
ENSG00000153395,LPCAT1,11,-1.7380,35,0.04488,39,0.52494,36,0.11846,25,-0.4772
ENSG00000171421,MRPL36,17,-0.4970,42,0.95583,25,0.26165,7,-1.7063,17,-0.4724
ENSG00000145494,NDUFS6,97,-0.5829,177,0.37209,156,0.39915,118,-0.2743,80,-0.8819
ENSG00000164151,ICE1,100,0.18045,51,-0.8774,72,-0.6757,171,1.07560,141,0.74648
ENSG00000133398,MED10,37,-0.5677,36,-0.5866,64,0.75254,35,-0.6550,42,-0.3737
ENSG00000215218,UBE2QL1,11,-3.8890,83,-1.0163,217,1.52122,101,-0.7205,106,-0.6576
ENSG00000037474,NSUN2,10,-0.2183,7,-0.8928,15,0.82054,5,-1.3860,11,-0.1745
ENSG00000145545,SRD5A1,11,-1.4720,28,-0.1261,35,0.67426,9,-1.7572,40,0.45191
ENSG00000112941,TENT4A,15,-0.8356,25,-0.1176,31,0.64281,18,-0.6315,21,-0.3381
ENSG00000078295,ADCY2,60,-0.8495,95,-0.1353,101,-0.0873,158,0.70279,115,0.17574
ENSG00000215217,C5orf49,1,-3.4830,12,0.21754,12,0.65132,12,0.15371,7,-0.7071
ENSG00000124275,MTRR,32,1.14600,16,-0.0231,16,-0.0496,11,-0.5010,6,-1.4315
ENSG00000124279,FASTKD3,6,-0.4057,4,-0.9697,10,0.85912,4,-0.9266,7,-0.3061
ENSG00000247516,MIR4458HG,25,-0.0199,53,1.22836,26,0.09343,8,-1.6474,11,-1.2379
ENSG00000112902,SEMA5A,77,0.71886,56,0.19781,40,-0.7147,74,0.65227,53,0.09642
ENSG00000150756,ATPSCKMT,12,0.11690,14,0.33117,11,-0.0155,11,-0.0348,8,-0.4635
ENSG00000150753,CCT5,60,-0.7943,52,-1.0011,123,0.94160,55,-0.9290,89,-0.1727
ENSG00000164237,CMBL,20,-1.0109,59,0.70555,39,0.08567,32,-0.2797,37,-0.0598
ENSG00000145495,MARCH6,170,-0.7768,127,-1.2157,330,0.69592,241,-0.2383,276,-0.0174
ENSG00000164236,ANKRD33B,4,-2.7055,15,-1.0176,34,0.68188,35,0.30391,30,0.06573
ENSG00000112977,DAP,13,-0.3436,27,0.90926,16,0.07967,10,-0.7495,11,-0.5252
ENSG00000169862,CTNND2,426,0.22831,504,0.50512,326,-0.4166,458,0.34670,354,-0.0706
ENSG00000038382,TRIO,29,-1.3747,31,-1.3003,80,0.40724,112,0.71949,69,-0.0716
ENSG00000154124,OTULIN,33,1.41079,13,-0.1461,9,-1.2664,30,1.23709,12,-0.1840
ENSG00000154122,ANKH,100,-0.3703,93,-0.4859,142,0.46782,94,-0.4600,124,-0.0345
ENSG00000183580,FBXL7,22,0.77046,31,1.40255,11,-0.6664,11,-0.2492,5,-1.3331
ENSG00000173545,ZNF622,27,-0.4699,36,-0.0327,39,0.23048,32,-0.1944,37,0.02541
ENSG00000154153,RETREG1,289,0.76482,30,-2.6909,201,0.38822,116,-0.7073,179,-0.0318
ENSG00000145555,MYO10,651,2.17906,268,0.52812,82,-2.1410,438,1.38682,93,-1.1323
ENSG00000176788,BASP1,221,-2.7127,511,-1.4756,1643,0.92949,984,-0.4765,1733,0.43053
ENSG00000215196,BASP1-AS1,8,-1.6073,13,-0.9401,25,0.04056,48,1.13007,26,0.11984
ENSG00000271892,AC026790.1,0,-4.3262,6,-1.0514,16,1.52436,8,-0.6495,7,-0.6620
ENSG00000248455,LINC02217,8,-1.9592,24,-0.3869,39,0.96960,33,0.09167,13,-1.3412
ENSG00000145526,CDH18,7,-2.9044,6,-3.1341,66,0.97216,25,-1.1545,95,0.97225
ENSG00000154162,CDH12,0,-6.5006,2,-3.2260,23,0.79457,16,-0.2292,34,0.96359
ENSG00000286961,AC091938.1,3,-2.1145,10,-0.2485,17,1.72319,1,-2.8945,5,-1.3157
ENSG00000040731,CDH10,6,-2.8912,14,-1.6653,48,0.70221,56,0.51384,43,0.08040
ENSG00000113100,CDH9,1,-3.7172,5,-1.7358,16,-0.1464,39,1.39779,27,0.75013
ENSG00000113361,CDH6,7,-1.5982,7,-1.5478,23,0.77880,22,0.19759,18,-0.0852
ENSG00000113360,DROSHA,26,-0.9165,36,-0.4567,53,0.39548,43,-0.1815,56,0.24895
ENSG00000082213,C5orf22,8,-1.5141,12,-0.9538,27,0.84040,23,0.10931,16,-0.5055
ENSG00000133401,PDZD2,38,-0.6310,56,-0.0349,64,0.45447,55,-0.0470,37,-0.6669
ENSG00000113384,GOLPH3,42,-0.0081,32,-0.4225,48,0.50076,21,-1.0336,39,-0.1204
ENSG00000150712,MTMR12,27,-0.2272,9,-1.7938,37,0.60542,39,0.32471,20,-0.6817
ENSG00000056097,ZFR,328,0.27951,311,0.19335,260,-0.2076,248,-0.1680,313,0.20339
ENSG00000113387,SUB1,160,-1.3610,259,-0.6264,467,0.81384,286,-0.4705,356,-0.1308
ENSG00000113407,TARS,71,0.36965,34,-0.7796,52,-0.2743,66,0.24395,81,0.59567
ENSG00000242110,AMACR,13,-1.1183,15,-0.9174,32,0.63247,14,-0.9997,40,0.59641
ENSG00000039560,RAI14,78,2.45295,25,0.31245,9,-2.0710,32,0.75090,16,-0.3555
ENSG00000113456,RAD1,14,-0.9103,23,-0.1602,27,0.21207,30,0.27382,25,0.00979
ENSG00000113460,BRIX1,69,0.56849,37,-0.4484,38,-0.7419,63,0.42271,88,0.98995
ENSG00000168724,DNAJC21,182,0.45039,84,-0.7694,125,-0.3411,132,-0.0689,234,0.87279
ENSG00000152582,SPEF2,20,-1.0111,16,-1.2857,31,-0.6392,79,1.23955,79,1.22110
ENSG00000164187,LMBRD2,82,-1.0698,49,-1.8387,190,0.62294,190,0.24599,172,0.08290
ENSG00000152620,NADK2,52,0.27794,63,0.56891,41,-0.2376,56,0.37984,23,-0.9733
ENSG00000164188,RANBP3L,19,-0.1418,70,2.20991,10,-1.8772,32,0.75089,25,0.31627
ENSG00000079215,SLC1A3,220,-1.2982,1538,1.95973,383,-0.8642,758,0.65396,277,-0.9488
ENSG00000285967,NIPBL-DT,28,0.36699,22,-0.0158,22,-0.0545,27,0.33485,13,-0.7533
ENSG00000164190,NIPBL,430,1.31304,191,-0.0566,111,-1.5716,395,1.15820,304,0.70157
ENSG00000197603,CPLANE1,165,0.63306,59,-0.9895,71,-1.2917,267,1.49090,204,1.00301
ENSG00000113569,NUP155,19,0.38143,10,-0.6524,15,0.08049,15,-0.0143,14,-0.0799
ENSG00000082068,WDR70,90,0.74468,28,-1.0638,37,-1.2244,130,1.40892,99,0.92066
ENSG00000113594,LIFR,225,1.27734,188,0.95420,66,-1.3058,160,0.67965,87,-0.3152
ENSG00000164327,RICTOR,84,1.20156,18,-1.2919,38,-0.2861,46,0.17381,37,-0.1664
ENSG00000082074,FYB1,34,1.58079,20,0.64597,6,-1.8731,32,1.47057,10,-0.4239
