Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000213639,PPP1CB,303,-0.4548,458,0.72185,320,-0.3701,210,-1.0153
ENSG00000171103,TRMT61B,15,-0.5634,23,0.27976,26,0.30378,15,-0.5536
ENSG00000163811,WDR43,79,1.19720,29,-1.0200,28,-0.5046,74,1.07174
ENSG00000115295,CLIP4,92,0.35252,75,0.10579,60,-0.3332,58,-0.3626
ENSG00000119801,YPEL5,68,-1.3691,203,1.35962,99,-0.8047,69,-1.3393
ENSG00000213626,LBH,1,-3.8253,18,0.18689,0,-4.6604,47,1.67114
ENSG00000172954,LCLAT1,0,-6.3286,21,1.18518,18,0.00169,10,-0.8756
ENSG00000013016,EHD3,29,-2.2558,170,2.08769,53,-1.3852,36,-1.9446
ENSG00000162961,DPY30,39,-0.5344,59,0.32929,72,0.43005,29,-0.9924
ENSG00000021574,SPAST,43,0.26201,37,0.14959,41,0.21260,17,-1.1703
ENSG00000119820,YIPF4,176,0.54325,120,-0.2318,133,0.08193,114,-0.1643
ENSG00000115760,BIRC6,138,1.43212,42,-1.2609,47,-0.3838,118,1.14764
ENSG00000119812,FAM98A,81,0.49962,68,0.72036,32,-0.9681,10,-2.6910
ENSG00000260025,CRIM1-DT,7,-1.8371,31,1.30362,24,-0.1050,6,-2.1672
ENSG00000150938,CRIM1,34,-1.3941,84,-0.1172,76,-0.1971,162,1.06318
ENSG00000171055,FEZ2,153,0.28612,129,0.01418,129,0.01052,100,-0.3940
ENSG00000115808,STRN,165,1.94364,46,-0.7310,37,-0.6056,26,-1.1342
ENSG00000008869,HEATR5B,10,-1.3508,29,1.23453,18,-0.4420,9,-1.5433
ENSG00000152133,GPATCH11,69,0.53710,42,-0.7359,33,-0.6323,106,1.26510
ENSG00000055332,EIF2AK2,122,0.53453,79,-0.4671,98,0.16672,108,0.32944
ENSG00000218739,CEBPZOS,48,-0.2112,56,0.14149,54,-0.0103,51,-0.1177
ENSG00000115816,CEBPZ,71,0.51327,41,-0.8972,38,-0.4663,121,1.44763
ENSG00000115828,QPCT,1,-3.7146,22,2.12867,6,-1.6413,8,-1.1890
ENSG00000163171,CDC42EP3,5,-2.5988,37,1.29943,10,-1.7144,30,-0.0398
ENSG00000119787,ATL2,9,-2.4413,58,1.57162,25,-0.9841,24,-0.9955
ENSG00000143889,HNRNPLL,32,-0.7277,59,0.87962,40,-0.3642,23,-1.1851
ENSG00000115875,SRSF7,58,-0.8372,110,0.54359,83,-0.2951,85,-0.2466
ENSG00000163214,DHX57,25,0.71831,15,-0.2665,13,-0.3636,17,0.09575
ENSG00000188010,MORN2,14,-1.8482,50,0.24360,78,0.81055,34,-0.5020
ENSG00000115904,SOS1,59,0.96768,31,-0.2706,16,-1.1044,37,0.19957
ENSG00000011566,MAP4K3,47,-0.1501,56,0.38711,28,-0.9732,53,0.03559
ENSG00000231312,MAP4K3-DT,30,-0.5072,41,-0.0135,11,-1.9827,84,1.18898
ENSG00000152154,TMEM178A,66,-1.0435,153,0.99458,61,-1.1728,102,-0.3752
ENSG00000138050,THUMPD2,39,1.21049,15,-0.8371,5,-1.9918,39,1.18714
ENSG00000183023,SLC8A1,59,-1.4568,168,0.51725,96,-0.7271,196,0.40997
ENSG00000162878,PKDCC,4,-1.7705,19,1.24356,0,-5.0466,18,0.27301
ENSG00000115944,COX7A2L,108,-1.0988,263,1.15154,156,-0.5357,90,-1.3700
ENSG00000057935,MTA3,21,-1.2258,56,0.90571,47,-0.0094,19,-1.3631
ENSG00000152518,ZFP36L2,76,0.46165,36,-1.5927,144,1.58843,104,0.98875
ENSG00000138036,DYNC2LI1,24,-0.7065,42,0.70414,24,-0.6757,30,-0.3636
ENSG00000138095,LRPPRC,86,-0.6057,142,0.61379,103,-0.3288,88,-0.5736
ENSG00000138032,PPM1B,108,0.24144,98,0.28266,79,-0.2659,55,-0.8038
ENSG00000138078,PREPL,254,-1.6658,931,1.46645,357,-1.1547,398,-0.9922
ENSG00000171132,PRKCE,48,-1.4656,148,1.16762,71,-0.8658,79,-0.6986
ENSG00000116016,EPAS1,52,-0.4948,58,-0.8083,101,0.57356,153,1.29100
ENSG00000119729,RHOQ,85,0.13599,61,-0.9055,148,1.08212,114,0.62238
ENSG00000151665,PIGF,18,-0.0420,18,-0.0582,30,0.82590,8,-1.1850
ENSG00000119878,CRIPT,85,0.53157,63,0.10610,64,0.07460,25,-1.3542
ENSG00000171150,SOCS5,22,-1.0181,51,1.19440,21,-1.0422,23,-0.9458
ENSG00000180398,MCFD2,60,-0.9416,113,0.09144,146,0.45724,110,-0.0029
ENSG00000143933,CALM2,1155,-0.7109,2095,0.84442,1424,-0.3854,921,-1.0558
ENSG00000095002,MSH2,22,-0.9855,45,0.45835,29,-0.5454,47,0.20995
ENSG00000184261,KCNK12,5,-2.4084,33,0.73954,27,-0.0829,25,-0.1889
ENSG00000138081,FBXO11,55,-0.9477,111,0.51605,70,-0.5678,107,0.09958
ENSG00000170802,FOXN2,106,2.81638,13,-1.7991,17,-0.5197,21,-0.2095
ENSG00000162869,PPP1R21,68,0.48973,54,0.34419,28,-0.9045,31,-0.7642
ENSG00000179915,NRXN1,133,-1.8382,502,0.70107,328,-0.4797,465,0.07361
ENSG00000115239,ASB3,41,-0.0368,43,0.10652,42,0.00267,37,-0.2245
ENSG00000068912,ERLEC1,93,-0.6412,160,0.74724,78,-0.9192,115,-0.3265
ENSG00000068878,PSME4,83,2.15465,19,-0.9066,13,-0.9333,14,-0.8114
ENSG00000170634,ACYP2,94,-0.1255,111,0.50692,99,-0.0423,42,-1.3457
ENSG00000115306,SPTBN1,1030,0.42202,726,-0.3950,852,0.11234,983,0.34450
ENSG00000214595,EML6,23,-0.2331,26,-0.1804,15,-0.9242,50,1.03281
ENSG00000115310,RTN4,1621,-0.0930,1959,0.75868,869,-1.0598,982,-0.8739
ENSG00000143947,RPS27A,1146,0.61671,660,-0.7114,1454,1.02813,646,-0.3136
ENSG00000085760,MTIF2,58,1.16531,25,-0.6547,23,-0.3861,36,0.36308
ENSG00000115355,CCDC88A,2748,3.04821,238,-2.5077,217,-1.4990,1103,1.09985
ENSG00000163001,CFAP36,59,-1.1153,129,0.28969,109,-0.1695,147,0.30765
ENSG00000275052,PPP4R3B,77,0.01475,63,-0.7846,100,0.43775,147,1.10587
ENSG00000138035,PNPT1,52,1.36290,17,-1.0569,22,-0.0593,36,0.69816
ENSG00000115380,EFEMP1,57,0.03437,33,-1.6860,212,2.45569,55,-0.0194
ENSG00000055813,CCDC85A,10,-2.5861,68,0.75489,74,0.33474,37,-0.7628
ENSG00000115392,FANCL,54,1.26170,22,-0.5532,5,-2.2836,39,0.70554
ENSG00000119866,BCL11A,27,-1.7079,101,1.34638,47,-0.8673,44,-0.9626
ENSG00000115421,PAPOLG,20,-0.2085,26,0.65923,11,-1.0429,17,-0.4637
ENSG00000162929,KIAA1841,30,0.53275,19,-0.4405,18,-0.2650,31,0.60550
ENSG00000237651,C2orf74,45,-0.4655,69,0.79953,44,-0.4897,30,-1.0846
ENSG00000115464,USP34,141,0.76953,78,-0.5379,65,-0.4794,133,0.67313
ENSG00000082898,XPO1,103,-0.0190,104,-0.0193,110,0.08449,103,-0.0224
ENSG00000170264,FAM161A,52,0.60500,27,-0.9847,37,0.06212,76,1.26198
ENSG00000115484,CCT4,84,-0.8274,162,0.74663,125,-0.2089,81,-0.8828
ENSG00000173163,COMMD1,21,-0.8683,41,0.58285,36,-0.0479,25,-0.6055
ENSG00000170340,B3GNT2,9,-1.1333,19,0.26384,10,-0.9296,30,0.77465
ENSG00000115504,EHBP1,77,-0.2745,93,0.10425,69,-0.4442,114,0.36813
ENSG00000143951,WDPCP,35,0.60178,20,-0.6327,12,-1.0491,49,1.20551
ENSG00000014641,MDH1,76,-2.7847,614,1.83058,283,-0.8334,159,-1.7041
ENSG00000169764,UGP2,90,-1.6153,292,0.72963,262,0.02794,176,-0.5927
ENSG00000197329,PELI1,24,0.56824,16,-0.2443,12,-0.4789,21,0.31499
ENSG00000119862,LGALSL,16,-1.0423,36,0.72896,25,-0.4036,25,-0.4180
ENSG00000119844,AFTPH,54,-0.2430,70,0.55764,34,-0.9693,54,-0.2401
ENSG00000115902,SLC1A4,44,-1.3039,103,-0.0150,161,0.73688,106,0.04568
ENSG00000011523,CEP68,41,-0.8605,83,0.99470,46,-0.6740,38,-0.9543
ENSG00000138069,RAB1A,106,-0.8869,215,0.82071,118,-0.7198,141,-0.4465
ENSG00000138071,ACTR2,166,-0.8818,335,0.79295,178,-0.7752,235,-0.3443
ENSG00000198369,SPRED2,9,-2.1593,50,1.37762,33,-0.3091,14,-1.6145
ENSG00000197223,C1D,27,-1.3234,79,1.58009,32,-1.0350,20,-1.7759
ENSG00000221823,PPP3R1,38,-2.1277,182,1.03743,98,-0.7066,130,-0.2733
ENSG00000119865,CNRIP1,68,-1.3243,187,0.88079,120,-0.4680,116,-0.5189
ENSG00000169604,ANTXR1,46,0.92691,14,-1.9621,66,1.58159,53,1.18326
ENSG00000198380,GFPT1,34,-0.6089,53,0.28368,39,-0.3795,57,0.20873
ENSG00000169599,NFU1,17,-0.6948,31,0.62489,32,0.22388,10,-1.4770
ENSG00000115977,AAK1,91,-1.5891,303,1.01375,111,-1.2940,247,-0.0631
ENSG00000196975,ANXA4,42,1.55965,10,-1.5654,32,1.07842,21,0.32801
ENSG00000087338,GMCL1,28,-0.2808,38,0.82525,12,-1.5592,25,-0.4620
ENSG00000124380,SNRNP27,129,0.47315,85,-0.5239,67,-0.5682,172,0.96213
ENSG00000169564,PCBP1,285,-0.1375,330,0.30968,308,-0.0151,205,-0.6497
ENSG00000115998,C2orf42,14,-0.1681,17,0.47653,9,-0.7946,14,-0.2528
ENSG00000116001,TIA1,101,0.98983,50,-0.4164,29,-0.9751,72,0.42220
ENSG00000116005,PCYOX1,49,-0.9343,96,0.33997,83,-0.1384,96,0.09846
ENSG00000143977,SNRPG,33,-0.5421,44,-0.2279,80,0.90394,42,-0.1473
ENSG00000035141,FAM136A,11,-1.6710,42,1.49466,18,-0.9214,14,-1.3104
ENSG00000075340,ADD2,36,-2.4423,223,1.49909,85,-1.1526,115,-0.6998
ENSG00000144043,TEX261,43,0.70819,24,-0.6021,40,0.58179,27,-0.0336
ENSG00000124357,NAGK,74,0.88056,41,-0.2335,16,-1.5066,56,0.39660
ENSG00000124383,MPHOSPH10,107,1.07849,51,-0.4259,28,-1.0426,70,0.35141
ENSG00000124374,PAIP2B,445,3.93540,30,-2.4156,30,-1.3064,16,-2.2308
ENSG00000075292,ZNF638,643,2.22413,102,-1.9264,84,-1.2515,439,1.45361
ENSG00000135636,DYSF,120,3.90444,9,-2.1692,6,-1.6998,0,-7.2030
ENSG00000144036,EXOC6B,89,0.96451,48,-0.1604,31,-0.7413,41,-0.2891
ENSG00000135638,EMX1,9,-1.4200,28,1.60361,9,-1.2939,9,-1.4010
ENSG00000144040,SFXN5,67,-1.0521,128,-0.1516,240,0.99394,120,-0.1596
ENSG00000135631,RAB11FIP5,14,-1.7392,56,1.76057,16,-1.5659,19,-1.2748
ENSG00000135632,SMYD5,16,-0.7034,29,0.75127,27,0.05144,9,-1.5812
ENSG00000135617,PRADC1,17,-0.4252,24,0.27802,33,0.59408,9,-1.3744
ENSG00000135624,CCT7,47,-1.3513,137,1.16019,97,-0.2590,39,-1.6489
ENSG00000163013,FBXO41,23,-2.0090,101,0.75346,88,-0.0202,68,-0.4117
ENSG00000135625,EGR4,2,-3.7345,33,2.13558,8,-1.6659,11,-1.1797
ENSG00000144034,TPRKB,15,-0.3036,20,0.38302,16,-0.2310,14,-0.3875
ENSG00000124356,STAMBP,100,2.10537,22,-1.1783,18,-0.8005,33,0.13792
ENSG00000114956,DGUOK,26,-1.2681,70,0.97113,61,0.02993,20,-1.6843
ENSG00000163170,BOLA3,17,-1.2979,43,0.32401,47,0.27050,37,-0.1052
ENSG00000225439,BOLA3-AS1,10,-1.0752,26,1.69274,7,-1.6140,6,-1.7518
ENSG00000114978,MOB1A,29,0.10813,23,-0.6031,48,0.97101,29,0.13156
ENSG00000204843,DCTN1,271,-0.2100,359,0.88541,125,-1.3935,186,-0.7972
ENSG00000005448,WDR54,9,-1.5854,32,1.52288,21,-0.3651,3,-2.9004
ENSG00000115274,INO80B,14,-0.7202,25,0.47462,6,-1.9082,33,0.59588
ENSG00000239779,WBP1,80,0.51729,57,-0.1125,80,0.53047,24,-1.3733
ENSG00000115275,MOGS,16,-0.1973,19,0.37308,14,-0.3432,14,-0.3583
ENSG00000115289,PCGF1,9,-0.7936,19,1.31316,11,-0.4862,2,-3.0347
ENSG00000115307,AUP1,46,0.00457,46,0.02965,45,-0.0422,45,-0.0319
ENSG00000115317,HTRA2,17,-0.6924,28,0.17549,31,0.23290,26,-0.0776
ENSG00000135622,SEMA4F,5,-2.7634,37,0.92892,19,-0.7853,34,0.11011
ENSG00000115350,POLE4,43,-0.1382,51,0.42245,45,-0.0735,26,-0.9303
ENSG00000115364,MRPL19,27,0.08631,23,-0.4384,31,0.34434,35,0.53003
ENSG00000005436,GCFC2,29,0.91895,15,-0.2782,7,-1.1966,20,0.32447
ENSG00000176204,LRRTM4,2,-4.2588,60,2.10289,14,-1.7737,25,-0.9757
ENSG00000066032,CTNNA2,48,-1.7256,149,-0.0445,279,1.03652,133,-0.1961
ENSG00000162951,LRRTM1,3,-3.0097,28,1.07751,20,-0.2792,17,-0.5330
ENSG00000163541,SUCLG1,81,-0.0041,79,-0.1725,87,0.10464,97,0.28499
ENSG00000034510,TMSB10,432,-1.9494,1921,1.51397,882,-0.8773,703,-1.2214
ENSG00000176407,KCMF1,21,-1.7503,79,1.00614,46,-0.5821,50,-0.4588
ENSG00000152291,TGOLN2,182,-0.2565,235,0.53772,151,-0.5463,154,-0.5152
ENSG00000042445,RETSAT,36,0.68619,22,-0.2715,39,0.81646,6,-2.0787
ENSG00000042493,CAPG,22,-0.4915,20,-1.4211,112,2.39846,27,-0.1377
ENSG00000168906,MAT2A,149,0.52986,100,-0.3551,151,0.54990,82,-0.4353
ENSG00000115486,GGCX,24,-0.0227,24,0.04802,32,0.46513,15,-0.7622
ENSG00000168899,VAMP5,30,0.48631,17,-0.9539,62,1.76967,10,-1.2657
ENSG00000168894,RNF181,34,-0.5695,55,0.59566,67,0.51558,7,-2.9457
ENSG00000168883,USP39,19,-0.3559,24,0.00221,22,-0.1261,31,0.39391
ENSG00000115525,ST3GAL5,79,-0.3876,115,0.74712,63,-0.7243,63,-0.7467
ENSG00000068654,POLR1A,29,0.73426,19,0.10115,14,-0.4708,10,-0.9256
ENSG00000132300,PTCD3,115,0.64548,72,-0.3270,70,-0.1574,86,0.16791
ENSG00000132305,IMMT,62,-0.6079,104,0.77439,79,-0.2151,41,-1.2358
ENSG00000132313,MRPL35,43,-0.5497,69,0.72106,48,-0.3787,34,-0.8764
ENSG00000068615,REEP1,28,-1.9631,123,1.27109,44,-1.2710,80,-0.3717
ENSG00000115548,KDM3A,38,-0.0819,39,-0.1410,51,0.38834,39,-0.0168
ENSG00000115561,CHMP3,118,-0.9096,209,-0.0620,193,-0.1484,344,0.80066
ENSG00000239305,RNF103,62,0.18333,58,0.25009,39,-0.5346,45,-0.3219
ENSG00000153561,RMND5A,95,-0.0634,109,0.57723,62,-0.7174,63,-0.7066
ENSG00000183281,PLGLB1,17,0.22036,16,0.45958,5,-1.5601,12,-0.2273
ENSG00000172086,KRCC1,94,2.18182,14,-2.0363,20,-0.5175,65,1.42855
ENSG00000172005,MAL,518,3.25563,48,-2.2064,116,0.23368,34,-1.6668
ENSG00000144029,MRPS5,111,0.67853,67,-0.3708,54,-0.4727,96,0.44600
ENSG00000115041,KCNIP3,12,-1.6413,40,0.77484,35,0.01271,23,-0.6737
ENSG00000115042,FAHD2A,42,0.66953,25,-0.4252,36,0.40476,24,-0.2240
ENSG00000232931,LINC00342,209,2.52826,23,-2.3591,21,-1.3841,137,1.63041
ENSG00000174501,ANKRD36C,816,3.22197,47,-3.1652,11,-3.9209,444,1.78791
ENSG00000084090,STARD7,162,-0.3296,215,0.38648,190,-0.0820,141,-0.5469
ENSG00000135956,TMEM127,30,-1.0313,70,1.02345,25,-1.2822,46,-0.3758
ENSG00000144021,CIAO1,100,-0.1271,112,0.15041,81,-0.4622,121,0.17707
ENSG00000144028,SNRNP200,62,-0.1254,64,-0.2483,103,0.69279,62,-0.1220
ENSG00000114982,KANSL3,30,-0.0783,33,0.23734,35,0.17918,18,-0.8083
ENSG00000213337,ANKRD39,19,-0.3381,27,0.88451,15,-0.6638,10,-1.3389
ENSG00000168758,SEMA4C,53,1.56230,20,-0.2910,18,-0.2388,2,-3.3371
ENSG00000144199,FAHD2B,11,-1.0463,22,0.23637,30,0.55946,16,-0.4546
ENSG00000135976,ANKRD36,274,2.39958,35,-2.2398,12,-2.7042,210,1.82876
ENSG00000230606,AC092683.1,67,0.78329,28,-1.3150,8,-2.4055,139,2.18060
ENSG00000196912,ANKRD36B,95,1.81327,23,-1.3493,7,-2.2700,74,1.33244
ENSG00000135940,COX5B,276,-1.3188,729,0.67025,749,0.23592,348,-0.9659
ENSG00000115073,ACTR1B,18,-2.2722,97,0.89800,60,-0.4978,76,-0.1408
ENSG00000075568,TMEM131,83,0.37819,62,-0.2734,55,-0.2803,86,0.44308
ENSG00000040933,INPP4A,31,-1.6048,102,0.79894,53,-0.7948,91,0.03511
ENSG00000183513,COA5,42,-0.2622,53,0.34997,63,0.39899,19,-1.4504
ENSG00000115446,UNC50,16,-1.0339,33,0.12070,50,0.68819,26,-0.3651
ENSG00000071073,MGAT4A,21,-0.9828,43,0.44622,13,-1.6346,61,0.68444
ENSG00000196872,KIAA1211L,8,-3.7674,133,1.52305,68,-0.7126,62,-0.8469
ENSG00000185414,MRPL30,24,-0.9592,47,0.35474,56,0.37566,31,-0.5406
ENSG00000115514,TXNDC9,18,-0.4886,28,0.78358,21,-0.2595,10,-1.3768
ENSG00000158417,EIF5B,1077,1.89080,242,-1.4601,190,-1.0321,730,1.14974
ENSG00000135945,REV1,64,0.80614,35,-0.4930,28,-0.5273,56,0.57472
ENSG00000144218,AFF3,10,-2.2611,52,0.54546,40,-0.2366,55,0.27013
ENSG00000170500,LONRF2,55,-2.0729,263,1.33686,125,-0.8450,131,-0.7725
ENSG00000115526,CHST10,19,-1.1523,40,-0.0463,80,1.15817,24,-0.7873
ENSG00000170485,NPAS2,20,-1.5910,66,0.86927,44,-0.3899,43,-0.4279
ENSG00000071082,RPL31,745,-0.2520,825,-0.2551,1480,0.87835,728,-0.2873
ENSG00000163162,RNF149,50,0.88324,27,-0.2980,30,0.05040,21,-0.5223
ENSG00000175874,CREG2,81,-2.8406,682,1.84135,242,-1.2276,247,-1.1961
ENSG00000071054,MAP4K4,1462,3.42344,122,-2.3256,130,-1.1219,241,-0.1681
ENSG00000233639,PANTR1,21,-0.9220,42,0.39761,62,0.78027,11,-1.8532
ENSG00000198914,POU3F3,190,0.71858,92,-1.0988,194,0.74777,206,0.84916
ENSG00000135972,MRPS9,15,-0.7685,27,0.43129,26,0.12847,17,-0.5258
ENSG00000135966,TGFBRAP1,19,-0.3862,28,0.66814,12,-1.1009,21,-0.2618
ENSG00000135974,C2orf49,58,1.11854,24,-0.8341,29,-0.0047,41,0.53963
ENSG00000115641,FHL2,1,-4.4748,30,2.35169,6,-2.0704,10,-1.1810
ENSG00000071051,NCK2,6,-3.3040,74,1.86346,35,-0.7769,19,-1.6874
ENSG00000115652,UXS1,11,-1.3561,29,0.37009,35,0.41130,21,-0.3796
ENSG00000144057,ST6GAL2,23,-0.0624,23,-0.0802,32,0.47598,19,-0.3188
ENSG00000135968,GCC2,334,0.25211,250,-0.5566,136,-1.1498,635,1.36148
ENSG00000169756,LIMS1,32,0.72758,14,-1.3530,38,1.03874,37,0.99580
ENSG00000153201,RANBP2,101,-0.3362,135,0.43138,83,-0.6315,116,-0.1098
ENSG00000172985,SH3RF3,7,-1.3650,18,0.39758,19,0.18912,15,-0.1383
ENSG00000175701,MTLN,20,-2.2209,106,1.22536,84,-0.0645,31,-1.5905
ENSG00000175772,LINC01106,4,-2.4952,31,1.23154,8,-1.6879,26,0.02674
ENSG00000153107,ANAPC1,27,-0.4212,40,0.65890,28,-0.3737,20,-0.8545
ENSG00000153208,MERTK,6,-1.8183,14,-1.2353,69,2.25667,25,0.36090
ENSG00000144161,ZC3H8,31,-0.2790,36,-0.0166,27,-0.4704,53,0.60187
ENSG00000188177,ZC3H6,220,1.38522,60,-1.6069,54,-0.9107,279,1.84644
ENSG00000114999,TTL,83,0.19396,78,0.27508,68,-0.1260,41,-0.8953
ENSG00000125611,CHCHD5,13,-1.2203,29,-0.0036,45,0.72329,29,0.00019
ENSG00000144136,SLC20A1,30,-1.4659,96,1.54382,53,-0.5855,15,-2.4049
ENSG00000144134,RABL2A,12,-0.6131,22,1.37123,8,-1.2191,5,-1.9031
ENSG00000115084,SLC35F5,52,0.87591,27,-0.4539,37,0.31952,24,-0.3782
ENSG00000115091,ACTR3,71,-0.3136,94,0.38289,71,-0.3122,72,-0.2925
ENSG00000175497,DPP10,70,-0.5856,99,-0.1239,108,0.09315,146,0.59189
ENSG00000235026,DPP10-AS1,5,-2.7225,37,1.34791,20,-0.6825,19,-0.7295
ENSG00000088205,DDX18,95,0.27297,70,-0.5878,51,-0.7041,169,1.25474
ENSG00000125633,CCDC93,34,0.78988,17,-0.8554,12,-0.8151,46,1.31189
ENSG00000125629,INSIG2,9,-1.9255,37,0.68647,39,0.28361,20,-0.7309
ENSG00000155368,DBI,217,0.26788,115,-1.5756,592,2.09514,222,0.30913
ENSG00000088179,PTPN4,51,-0.8434,99,0.73243,65,-0.4556,63,-0.5225
ENSG00000115109,EPB41L5,27,0.22937,21,-0.3345,39,0.87666,15,-0.6498
ENSG00000226479,TMEM185B,28,0.42844,17,-0.7421,23,0.14738,38,0.96158
ENSG00000144118,RALB,31,-1.4626,94,0.78902,85,0.05826,46,-0.8974
ENSG00000074054,CLASP1,46,-0.8643,93,0.76506,65,-0.3496,51,-0.7084
ENSG00000155438,NIFK,32,0.16350,30,0.06506,29,-0.0142,23,-0.3374
ENSG00000211460,TSN,93,-0.1978,116,0.53156,71,-0.6141,76,-0.5032
ENSG00000136717,BIN1,396,1.93070,110,-0.7420,68,-1.0258,90,-0.6018
ENSG00000163161,ERCC3,22,-0.1988,26,0.18967,14,-0.9240,33,0.42175
ENSG00000169967,MAP3K2,54,0.38283,32,-1.0160,40,-0.0929,104,1.53382
ENSG00000163166,IWS1,245,2.28624,45,-1.4837,34,-1.1032,101,0.60438
ENSG00000136709,WDR33,46,-0.2983,55,-0.0489,51,-0.1283,73,0.45312
ENSG00000144231,POLR2D,37,0.04446,34,-0.2280,49,0.48532,35,-0.0522
ENSG00000136715,SAP130,16,-0.6040,25,0.11992,11,-1.1681,41,0.85772
ENSG00000136731,UGGT1,50,0.39958,39,0.04622,28,-0.5080,36,-0.1156
ENSG00000136720,HS6ST1,43,-2.0565,194,0.97727,151,-0.1429,101,-0.7660
ENSG00000136699,SMPD4,80,0.79318,48,-0.1677,32,-0.6837,49,-0.0190
ENSG00000152082,MZT2B,174,-1.1343,399,0.55136,394,0.14263,248,-0.5877
ENSG00000136710,CCDC115,39,-0.7060,69,0.76856,50,-0.3111,33,-0.9317
ENSG00000136718,IMP4,64,-0.1866,81,0.64227,67,-0.1351,25,-1.6319
ENSG00000072135,PTPN18,12,-1.1742,27,0.14099,13,-1.0034,47,0.98669
ENSG00000178171,AMER3,0,-4.5194,24,1.62439,5,-1.9324,17,-0.1868
ENSG00000136002,ARHGEF4,77,-1.1971,173,0.18252,209,0.36275,172,0.04570
ENSG00000152102,FAM168B,160,-0.3628,232,0.82521,109,-0.9563,123,-0.7722
ENSG00000115762,PLEKHB2,123,-1.3979,364,1.10749,213,-0.5630,169,-0.9191
ENSG00000173272,MZT2A,86,-0.7560,151,0.39897,177,0.37522,80,-0.8620
ENSG00000176771,NCKAP5,166,4.00644,3,-4.3607,12,-1.1754,54,1.25929
ENSG00000152127,MGAT5,67,0.04130,69,0.31420,59,-0.1508,41,-0.7306
ENSG00000152128,TMEM163,6,-2.1945,33,1.84283,12,-1.1482,9,-1.6029
ENSG00000082258,CCNT2,49,0.28049,41,-0.0028,35,-0.2704,40,-0.0460
ENSG00000115839,RAB3GAP1,57,-0.8930,115,0.73149,59,-0.8394,91,-0.1636
ENSG00000048991,R3HDM1,81,-1.4883,258,1.29326,62,-1.8692,172,-0.3296
ENSG00000144224,UBXN4,362,1.32227,113,-1.3611,112,-0.6202,398,1.50044
ENSG00000076003,MCM6,10,-0.9191,21,0.64540,26,0.51637,4,-2.2754
ENSG00000115866,DARS,97,-0.0224,84,-0.6362,140,0.57749,157,0.76644
ENSG00000150540,HNMT,36,0.86757,15,-1.2239,47,1.29934,25,0.25361
ENSG00000144228,SPOPL,44,1.59037,14,-0.7682,22,0.35258,8,-1.1717
ENSG00000168702,LRP1B,47,0.36039,36,-0.1966,38,6.52741,39,0.07127
ENSG00000121964,GTDC1,92,0.15995,88,0.31199,59,-0.5273,62,-0.4623
ENSG00000169554,ZEB2,1815,3.24014,176,-2.1214,154,-1.2902,337,-0.0767
ENSG00000121989,ACVR2A,17,-0.2844,24,0.78492,5,-2.1116,19,-0.1587
ENSG00000115947,ORC4,42,-0.8372,86,1.09551,43,-0.8152,35,-1.1052
ENSG00000204406,MBD5,31,0.05986,31,0.10122,30,-0.0043,25,-0.3158
ENSG00000135999,EPC2,35,0.12554,29,-0.4401,26,-0.3111,57,0.95648
ENSG00000168280,KIF5C,1267,0.68058,838,0.00036,521,-0.7432,725,-0.2300
ENSG00000168288,MMADHC,20,-1.2597,51,0.69186,44,-0.0291,30,-0.6264
ENSG00000080345,RIF1,283,1.55053,76,-1.4454,61,-0.9922,277,1.50789
ENSG00000162980,ARL5A,71,0.14235,63,-0.1473,81,0.35443,58,-0.1990
ENSG00000182389,CACNB4,61,-1.3014,167,0.91968,64,-1.2435,139,-0.0528
ENSG00000115145,STAM2,40,0.60208,25,-0.4452,35,0.40642,26,-0.0684
ENSG00000157827,FMNL2,743,2.57682,102,-1.8925,164,-0.2013,237,0.39281
ENSG00000196504,PRPF40A,266,1.79835,56,-1.7435,64,-0.6282,233,1.53479
ENSG00000162989,KCNJ3,34,-2.4272,212,1.65597,80,-1.1534,87,-1.0212
ENSG00000153234,NR4A2,16,-0.8139,18,-1.4650,87,2.04698,46,0.86009
ENSG00000115159,GPD2,40,-0.0719,43,0.17659,42,-0.0038,33,-0.3618
ENSG00000136541,ERMN,1476,5.78421,22,-4.5264,49,-1.8991,33,-2.4803
ENSG00000123612,ACVR1C,16,-0.3020,23,0.91194,9,-1.2203,11,-0.8694
ENSG00000144283,PKP4,1150,3.18057,132,-1.7790,97,-1.3208,116,-1.0520
ENSG00000123636,BAZ2B,1256,3.01108,101,-2.6852,131,-1.0914,563,1.27350
ENSG00000136536,MARCH7,53,0.25344,45,0.05142,41,-0.1445,38,-0.2719
ENSG00000153250,RBMS1,5,-1.8668,20,0.34543,6,-1.5660,35,1.04497
ENSG00000136560,TANK,26,-0.0155,24,-0.4901,24,-0.1959,51,1.06212
ENSG00000115233,PSMD14,39,-0.8198,69,0.15175,107,0.76350,40,-0.7875
ENSG00000136535,TBR1,37,-1.8176,156,1.88582,63,-1.0270,26,-2.3276
ENSG00000144290,SLC4A10,47,-2.0962,227,1.29010,79,-1.3255,152,-0.3275
ENSG00000115271,GCA,88,0.98267,47,-0.1582,29,-0.7832,40,-0.2988
