Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000004534,RBM6,253,1.37181,321,1.82121,60,-1.2254,112,0.00943,32,-1.8642,71,-0.6957,85,-0.4266
ENSG00000003756,RBM5,12,-3.0555,234,1.54385,74,-0.5079,108,0.25085,96,0.03261,69,-0.4863,111,0.26341
ENSG00000114353,GNAI2,193,0.16771,160,-0.1359,119,-0.7849,70,-1.4870,436,1.55477,236,0.49327,273,0.73428
ENSG00000012171,SEMA3B,12,-2.0236,108,1.43567,10,-2.6970,2,-4.4134,242,3.18291,33,-0.5266,66,0.59137
ENSG00000114383,TUSC2,12,-2.7675,13,-2.6010,119,1.20197,78,0.04002,27,-1.5703,106,0.53672,47,-0.7504
ENSG00000126062,TMEM115,12,-1.0386,15,-0.6523,28,0.38134,18,-0.4093,25,0.12268,14,-0.8161,45,1.05251
ENSG00000088543,C3orf18,12,-0.9479,6,-1.9154,36,1.30007,18,-0.3559,1,-3.8947,36,0.80528,9,-1.3818
ENSG00000088538,DOCK3,176,0.28522,60,-1.3646,177,0.45124,207,0.63395,96,-0.6629,85,-0.8417,75,-1.0288
ENSG00000145050,MANF,12,-1.2634,24,-0.1724,38,0.79525,18,-0.6923,26,-0.1002,35,0.41180,17,-0.7271
ENSG00000259956,RBM15B,12,-1.2868,24,-0.2428,34,0.47236,28,-0.0018,11,-1.4097,30,0.14328,38,0.48989
ENSG00000145041,DCAF1,12,-1.0864,19,-0.3424,28,0.34336,38,0.81444,32,0.46828,11,-1.2392,5,-2.4090
ENSG00000164080,RAD54L2,12,-1.1977,71,1.68993,19,-0.6751,35,0.51891,0,-5.2964,27,0.03323,33,0.36157
ENSG00000164081,TEX264,12,-1.1408,2,-3.6908,35,0.87423,19,-0.4759,25,0.02038,11,-1.2053,46,0.99233
ENSG00000090097,PCBP4,12,-1.7742,68,0.91925,29,-0.5675,14,-1.5910,121,1.97813,45,0.25830,32,-0.2792
ENSG00000248487,ABHD14A,12,-2.0291,8,-2.5180,78,1.46316,36,-0.4101,15,-1.7098,28,-0.7453,60,0.41954
ENSG00000162244,RPL29,274,-0.0494,125,-1.2485,307,0.18920,95,-1.7587,373,0.44869,500,0.93735,418,0.63688
ENSG00000164086,DUSP7,12,-1.2422,35,0.42246,28,0.12016,23,-0.2777,55,1.16242,24,-0.1866,11,-1.2792
ENSG00000023330,ALAS1,12,-1.1421,3,-3.1074,43,1.49765,10,-1.4908,14,-0.8733,23,-0.1540,33,0.45149
ENSG00000247596,TWF2,186,2.20449,7,-2.9731,71,0.72536,20,-1.6082,22,-1.3275,22,-1.3392,24,-1.1947
ENSG00000164091,WDR82,263,0.33045,184,-0.2387,217,0.03150,240,0.20241,187,-0.2135,198,-0.1209,175,-0.3186
ENSG00000163930,BAP1,12,-2.9852,25,-1.9104,93,0.12038,69,-0.4307,79,-0.1746,238,1.68342,110,0.34124
ENSG00000010322,NISCH,183,0.57075,57,-1.2502,158,0.50674,109,-0.2768,65,-1.0565,170,0.44944,86,-0.6165
ENSG00000163939,PBRM1,12,-2.7106,174,1.45353,35,-1.4267,115,0.84090,129,0.91880,45,-0.7410,76,0.06167
ENSG00000163938,GNL3,12,-2.4381,57,-0.1113,66,0.18793,101,0.95261,66,0.13055,31,-1.0375,38,-0.7260
ENSG00000016864,GLT8D1,12,-1.2781,26,-0.0924,39,0.87005,17,-0.7591,8,-1.7935,25,-0.1628,42,0.67510
ENSG00000114902,SPCS1,216,0.95136,53,-1.2635,154,0.58445,79,-0.7270,100,-0.3023,85,-0.5433,105,-0.2224
ENSG00000163931,TKT,12,-3.0978,74,-0.4076,131,0.79332,72,-0.4944,97,0.02573,47,-1.0757,155,0.78338
ENSG00000272886,DCP1A,12,-1.5079,53,0.79099,25,-0.5513,39,0.33920,14,-1.2660,25,-0.3922,74,1.39149
ENSG00000157388,CACNA1D,291,2.92726,73,0.29893,21,-1.9916,92,0.75352,9,-2.8861,27,-1.2207,3,-4.1089
ENSG00000016391,CHDH,12,-1.3629,34,0.22887,4,-3.4252,9,-1.8027,40,0.51597,58,1.12803,144,2.99053
ENSG00000113811,SELENOK,12,-2.8138,20,-2.0312,84,0.14130,44,-0.9760,85,0.10407,143,0.97226,186,1.43589
ENSG00000157445,CACNA2D3,12,-1.9529,28,-0.7072,61,0.84451,77,1.08352,9,-2.2827,19,-1.2506,14,-1.6908
ENSG00000187672,ERC2,339,0.74804,258,0.29806,128,-1.0349,424,1.34251,158,-0.4774,191,-0.1771,47,-2.2958
ENSG00000180376,CCDC66,165,1.36626,241,2.09965,27,-1.8447,96,0.49823,39,-0.9460,30,-1.3229,25,-1.6398
ENSG00000163946,TASOR,12,-2.4506,111,0.96725,38,-0.9619,101,0.92923,75,0.32716,73,0.27220,51,-0.3001
ENSG00000163947,ARHGEF3,287,1.85347,20,-2.3440,130,0.70638,87,-0.1983,31,-1.7494,23,-2.1656,21,-2.3084
ENSG00000157500,APPL1,12,-3.4935,126,-0.0003,128,0.02856,192,0.77937,144,0.21042,100,-0.3663,111,-0.1961
ENSG00000174840,PDE12,12,-1.3373,24,-0.2983,33,0.32542,23,-0.3662,42,0.59934,27,-0.1155,34,0.25106
ENSG00000168374,ARF4,12,-2.2614,12,-2.2316,87,1.32502,37,-0.6141,36,-0.6167,40,-0.4448,67,0.35692
ENSG00000163681,SLMAP,12,-3.0551,120,0.40510,66,-0.7106,163,1.06761,107,0.23229,83,-0.1703,110,0.27406
ENSG00000163686,ABHD6,12,-1.7616,58,0.67137,55,0.93318,24,-0.7801,36,-0.1155,12,-1.7242,35,-0.1301
ENSG00000163684,RPP14,12,-1.0622,19,-0.3613,26,0.23634,35,0.68823,10,-1.3049,18,-0.4282,28,0.27622
ENSG00000168297,PXK,12,-3.4905,594,2.91028,54,-1.6255,47,-1.6084,413,2.09148,27,-2.3110,26,-2.3473
ENSG00000168291,PDHB,178,1.47488,49,-0.6334,94,0.59444,50,-0.6748,27,-1.5257,42,-0.8727,41,-0.8892
ENSG00000168301,KCTD6,12,-1.3084,17,-0.7954,30,0.15766,25,-0.2254,14,-1.0532,31,0.13164,67,1.43650
ENSG00000168309,FAM107A,204,-1.1507,184,-1.3038,230,-1.2385,319,-0.5097,619,0.58848,1419,2.09790,746,0.90302
ENSG00000144724,PTPRG,12,-1.9845,56,0.35264,27,-1.0146,58,0.46630,14,-1.7073,35,-0.3560,150,2.13079
ENSG00000114405,C3orf14,12,-2.5657,8,-3.0889,110,1.38412,72,0.14134,21,-1.7191,59,-0.1754,48,-0.5134
ENSG00000163618,CADPS,691,2.03969,122,-0.8792,228,0.13431,236,0.16676,29,-2.9971,69,-1.7257,71,-1.6797
ENSG00000163630,SYNPR,1162,3.19400,22,-3.4024,178,-0.4588,152,-0.6372,46,-2.3442,139,-0.7191,42,-2.4861
ENSG00000163634,THOC7,12,-2.8577,37,-1.2131,109,0.73722,97,0.32561,71,-0.1983,95,0.24856,47,-0.8370
ENSG00000163635,ATXN7,12,-0.9736,52,1.40529,15,-0.7964,40,1.11284,17,-0.4203,11,-1.0998,14,-0.7567
ENSG00000163636,PSMD6,12,-1.8604,9,-2.2311,66,1.27503,24,-0.8523,27,-0.6501,37,-0.1724,55,0.46109
ENSG00000163637,PRICKLE2,41,-1.2588,72,-0.4173,91,-0.0583,145,0.80976,54,-0.8386,106,0.18777,104,0.15770
ENSG00000151276,MAGI1,89,-0.4304,172,0.62667,108,-0.1726,166,0.64877,69,-0.8096,97,-0.2868,93,-0.3524
ENSG00000144741,SLC25A26,12,-1.5221,20,-0.7241,54,1.37250,16,-1.1635,28,-0.2413,23,-0.4981,28,-0.2371
ENSG00000144749,LRIG1,12,-2.8757,70,-0.2385,24,-2.2439,13,-2.9052,92,0.17723,61,-0.4511,547,3.92026
ENSG00000183662,TAFA1,12,-1.6011,7,-2.3468,61,1.64761,39,0.22881,0,-7.9296,17,-1.0704,20,-0.7888
ENSG00000144747,TMF1,315,1.58622,164,0.45321,79,-0.9108,137,0.17872,139,0.19154,71,-0.8548,81,-0.6554
ENSG00000144744,UBA3,115,1.35376,21,-1.3628,54,0.14063,42,-0.3248,42,-0.3191,28,-0.9157,55,0.10843
ENSG00000144746,ARL6IP5,428,0.57125,197,-0.6575,374,0.52956,325,0.13990,185,-0.7507,137,-1.2110,214,-0.5288
ENSG00000114541,FRMD4B,12,-2.4131,233,2.44091,3,-4.6336,8,-3.0896,374,3.70312,9,-2.7936,1,-5.7675
ENSG00000114861,FOXP1,12,-4.1899,293,0.59161,186,-0.1980,361,1.10180,140,-0.5820,126,-0.7400,199,-0.0328
ENSG00000163412,EIF4E3,12,-2.4572,8,-2.9931,95,1.13778,68,0.16735,57,-0.1338,42,-0.6068,46,-0.4583
ENSG00000170837,GPR27,251,3.14227,13,-1.9342,25,-1.2865,28,-0.9289,28,-0.8405,42,-0.1993,41,-0.2357
ENSG00000163602,RYBP,209,1.33343,149,0.74490,64,-0.7937,74,-0.4209,172,0.99063,51,-0.9456,51,-0.9321
ENSG00000163605,PPP4R2,125,0.32557,165,0.77877,76,-0.6145,121,0.30451,137,0.46372,58,-0.8628,92,-0.1677
ENSG00000121440,PDZRN3,12,-1.4348,13,-1.2793,39,0.59391,37,0.31349,3,-3.3650,38,0.32465,42,0.50630
ENSG00000113805,CNTN3,12,-1.3018,15,-0.9438,35,0.57205,55,1.30596,0,-5.8072,13,-1.1261,16,-0.8636
ENSG00000185008,ROBO2,542,2.62684,40,-1.7864,92,-0.6959,149,0.26830,20,-2.7477,43,-1.6691,103,-0.3458
ENSG00000169855,ROBO1,12,-1.5942,46,0.46340,26,-0.5800,29,-0.2953,49,0.59481,46,0.47518,62,0.96856
ENSG00000175161,CADM2,270,-1.1684,286,-1.0844,725,0.55941,832,0.67813,307,-0.9734,291,-1.0557,626,0.12894
ENSG00000083937,CHMP2B,209,1.66974,82,0.06415,63,-0.4691,60,-0.4582,123,0.72811,41,-0.9960,37,-1.1637
ENSG00000163320,CGGBP1,170,1.11133,33,-1.4879,102,0.38790,74,-0.2734,48,-0.9030,82,-0.0852,65,-0.4575
ENSG00000175105,ZNF654,12,-1.2536,16,-0.8129,30,0.24031,36,0.50979,13,-1.0896,36,0.46459,29,0.09351
ENSG00000269028,MTRNR2L12,6931,-0.6452,13143,0.36298,2714,-2.4588,15394,0.71258,15320,0.61524,29307,1.76834,8986,-0.2430
ENSG00000261292,AC110491.1,12,-0.9132,0,-7.8407,37,1.47039,17,-0.3726,0,-6.5872,27,0.38142,17,-0.3352
ENSG00000113966,ARL6,12,-1.1924,4,-2.7491,45,1.56291,19,-0.5521,0,-4.9917,24,-0.1171,28,0.09081
ENSG00000080200,CRYBG3,12,-1.8780,135,2.06219,9,-2.6722,35,-0.3050,159,2.39802,16,-1.4194,29,-0.5726
ENSG00000080822,CLDND1,46,-2.6552,575,1.26716,114,-1.6391,46,-2.7783,1576,3.50209,128,-1.1380,87,-1.7257
ENSG00000080819,CPOX,12,-1.4357,75,1.50568,25,-0.4177,24,-0.4187,70,1.37236,19,-0.7184,13,-1.3358
ENSG00000184220,CMSS1,180,1.40100,52,-0.6402,77,-0.0149,89,0.24183,61,-0.3917,38,-1.1030,39,-1.0472
ENSG00000036054,TBC1D23,12,-1.4611,38,0.32759,32,0.07977,33,0.09805,29,-0.0944,18,-0.8336,50,0.77376
ENSG00000154174,TOMM70,185,0.86194,33,-1.8258,138,0.57915,121,0.18483,59,-0.9520,64,-0.8102,64,-0.8238
ENSG00000114354,TFG,87,0.66619,47,-0.3122,64,0.24349,42,-0.5285,44,-0.4374,26,-1.2115,90,0.71905
ENSG00000138468,SENP7,12,-1.6008,92,1.67503,21,-0.9753,42,0.34549,57,0.80891,21,-0.7317,28,-0.3065
ENSG00000174173,TRMT10C,12,-2.1920,23,-1.1987,75,0.97546,64,0.39861,37,-0.4980,24,-1.1395,40,-0.3742
ENSG00000081154,PCNP,12,-3.3299,60,-0.9554,146,0.64557,112,0.00405,106,-0.0865,119,0.08851,129,0.22589
ENSG00000066422,ZBTB11,12,-2.2712,52,-0.0679,58,0.17411,88,0.90730,45,-0.2758,37,-0.6008,41,-0.4482
ENSG00000114391,RPL24,213,-1.2727,172,-1.5948,579,0.40813,339,-0.6213,527,0.12104,863,0.93636,602,0.33505
ENSG00000182504,CEP97,12,-2.1133,125,1.59747,34,-0.7426,64,0.50198,90,1.01677,23,-1.1388,21,-1.2844
ENSG00000144815,NXPE3,192,1.23979,233,1.59646,53,-1.0758,69,-0.4649,171,1.03697,36,-1.4303,18,-2.3842
ENSG00000170017,ALCAM,221,0.15401,329,0.80600,99,-1.3805,155,-0.4399,617,1.94842,102,-1.0493,234,0.24213
ENSG00000242759,LINC00882,12,-1.8180,95,1.45442,27,-0.8096,73,1.16828,18,-1.1890,37,-0.0926,22,-0.9072
ENSG00000114439,BBX,12,-3.7037,419,1.82372,61,-1.6575,133,-0.1540,464,2.02982,92,-0.7134,102,-0.5562
ENSG00000196776,CD47,51,-1.6112,118,-0.3544,198,0.71581,183,0.37548,80,-0.9498,95,-0.6990,132,-0.1898
ENSG00000114446,IFT57,12,-2.3535,29,-1.0464,80,0.85672,90,0.82846,30,-0.9951,24,-1.3302,36,-0.7237
ENSG00000198919,DZIP3,12,-3.7120,146,0.00458,136,-0.1629,288,1.32756,101,-0.5812,99,-0.6083,130,-0.1804
ENSG00000177707,NECTIN3,12,-1.6818,8,-2.2997,46,0.57927,59,0.92604,22,-0.7433,20,-0.9032,34,-0.1006
ENSG00000144827,ABHD10,12,-1.8663,32,-0.3686,61,1.02820,34,-0.3439,11,-1.9740,31,-0.4455,55,0.46105
ENSG00000144834,TAGLN3,16,-4.2085,43,-2.8220,598,2.47410,199,-0.6125,58,-2.4119,117,-1.3631,117,-1.3623
ENSG00000091972,CD200,13,-2.5369,40,-0.8925,105,1.00507,105,0.71927,40,-0.8726,25,-1.5619,35,-1.0743
ENSG00000144848,ATG3,12,-2.0059,52,0.22101,39,-0.3062,29,-0.7256,114,1.55448,46,0.01713,59,0.41780
ENSG00000138459,SLC35A5,12,-1.2265,15,-0.8871,29,0.16999,18,-0.6479,46,0.90364,22,-0.2960,47,0.92196
ENSG00000163608,NEPRO,12,-1.1898,17,-0.6255,29,0.21739,38,0.70108,38,0.59303,11,-1.2469,17,-0.6205
ENSG00000206530,CFAP44,12,-1.0982,90,2.31285,8,-2.0259,43,1.05429,2,-3.5928,15,-0.7191,32,0.43574
ENSG00000072858,SIDT1,182,3.01388,24,-0.6283,29,-0.4933,35,-0.0707,3,-3.5981,1,-4.5578,6,-2.5632
ENSG00000176542,USF3,192,1.76020,104,0.66276,35,-1.3122,64,-0.1122,92,0.46580,54,-0.3827,45,-0.6447
ENSG00000121579,NAA50,12,-2.6316,27,-1.4124,89,0.60290,68,-0.0254,53,-0.4282,87,0.36916,92,0.45435
ENSG00000114573,ATP6V1A,230,-0.1718,45,-2.6134,427,1.41129,211,-0.3370,122,-1.1410,138,-0.9629,162,-0.7140
ENSG00000184307,ZDHHC23,12,-1.0659,7,-1.7631,32,0.75317,42,1.06507,0,-7.4146,17,-0.4883,13,-0.9057
ENSG00000181722,ZBTB20,12,-4.2514,551,1.62614,24,-3.6819,95,-1.3210,520,1.51666,207,-0.0346,755,2.25551
ENSG00000172020,GAP43,753,-0.6116,185,-2.7015,1507,0.75881,1606,0.67517,350,-1.7647,1090,-0.0359,643,-0.8523
ENSG00000185565,LSAMP,484,0.17138,376,-0.2273,397,-0.1976,534,0.37202,206,-1.1484,365,-0.2732,691,0.75723
ENSG00000113845,TIMMDC1,12,-1.5948,30,-0.2221,41,0.40336,19,-0.9627,56,0.80968,28,-0.3079,50,0.60882
ENSG00000138495,COX17,200,0.85419,32,-1.9678,166,0.85803,54,-1.3053,88,-0.4557,103,-0.2158,109,-0.1351
ENSG00000082701,GSK3B,201,0.95584,70,-0.7368,106,-0.1286,153,0.56846,77,-0.5814,61,-0.9313,96,-0.2545
ENSG00000163428,LRRC58,12,-2.7360,140,1.03131,48,-0.9082,81,0.13649,168,1.36319,79,0.08518,70,-0.1015
ENSG00000065518,NDUFB4,200,0.47060,9,-4.0483,224,1.07419,69,-1.2689,88,-0.8225,138,-0.1234,171,0.21730
ENSG00000144840,RABL3,12,-1.4007,24,-0.3266,33,0.21258,33,0.17286,46,0.68378,20,-0.6382,30,0.02229
ENSG00000145087,STXBP5L,12,-3.6529,64,-1.2093,184,0.67264,295,1.47181,21,-2.8509,67,-1.1225,54,-1.4601
ENSG00000173230,GOLGB1,472,-0.3409,1483,1.57656,377,-0.9039,961,0.93184,435,-0.4675,346,-0.8186,286,-1.1082
ENSG00000163406,SLC15A2,12,-1.2736,10,-1.5053,9,-1.9418,9,-1.7793,8,-1.7407,36,0.41651,181,3.84210
ENSG00000114023,FAM162A,189,1.09446,33,-1.6588,129,0.69347,51,-1.0558,40,-1.3586,96,-0.0209,96,-0.0292
ENSG00000114030,KPNA1,12,-3.0191,125,0.51597,100,0.21821,115,0.42964,88,-0.0486,64,-0.5354,80,-0.1950
ENSG00000173175,ADCY5,12,-1.8300,24,-0.7748,39,-0.0701,30,-0.5019,103,1.59125,45,0.18621,42,0.08060
ENSG00000206527,HACD2,12,-2.3817,75,0.39458,50,-0.3577,67,0.23938,134,1.38712,54,-0.1381,37,-0.6960
ENSG00000065534,MYLK,12,-2.5598,147,1.32991,27,-1.6904,37,-0.9615,160,1.48509,71,0.11375,156,1.43851
ENSG00000175455,CCDC14,12,-2.1500,231,2.84139,25,-1.3356,65,0.48962,30,-0.7902,33,-0.6259,12,-2.1175
ENSG00000160145,KALRN,12,-4.1743,63,-1.7536,271,0.74821,353,1.07431,70,-1.5987,139,-0.5785,138,-0.5864
ENSG00000163848,ZNF148,12,-3.2881,100,-0.1387,105,-0.0964,179,0.92903,124,0.19859,48,-1.2676,142,0.42192
ENSG00000114520,SNX4,12,-2.0343,31,-0.6050,49,0.14474,59,0.43322,69,0.65370,28,-0.7647,53,0.23052
ENSG00000114544,SLC41A3,12,-2.2391,11,-2.2839,86,1.30648,46,-0.2347,16,-1.8285,47,-0.2010,63,0.26437
ENSG00000144908,ALDH1L1,12,-1.3941,1,-4.1860,11,-1.8215,3,-3.4575,28,-0.1235,29,-0.0297,208,4.06249
ENSG00000159685,CHCHD6,12,-2.1611,14,-1.8867,91,1.73586,30,-0.8478,24,-1.1280,44,-0.2029,34,-0.5813
ENSG00000114554,PLXNA1,12,-1.8508,30,-0.4705,54,0.71858,52,0.43284,10,-2.1125,43,0.10055,32,-0.3900
ENSG00000114631,PODXL2,597,2.81732,36,-1.9489,117,-0.2520,71,-1.0175,39,-1.8425,77,-0.8224,83,-0.7126
ENSG00000114626,ABTB1,12,-2.0187,21,-1.1690,72,1.21094,40,-0.2303,19,-1.3060,39,-0.2501,44,-0.0486
ENSG00000074416,MGLL,12,-3.9404,81,-1.1503,159,-0.1623,165,-0.0605,128,-0.4524,284,0.82786,411,1.47828
ENSG00000058262,SEC61A1,12,-1.7074,50,0.49928,39,0.13289,16,-1.3633,38,0.04942,43,0.23153,75,1.16221
ENSG00000163902,RPN1,382,2.31012,64,-0.7632,100,-0.0963,37,-1.6576,76,-0.5001,57,-0.9338,95,-0.1449
ENSG00000075785,RAB7A,12,-3.9608,83,-1.1270,253,0.97847,121,-0.6105,185,0.10278,131,-0.4362,243,0.54569
ENSG00000240682,ISY1,12,-1.3159,49,0.89665,26,-0.1505,34,0.33128,21,-0.4421,23,-0.3365,32,0.21724
ENSG00000169714,CNBP,12,-3.9067,75,-1.2260,247,1.01386,89,-1.0561,209,0.35856,154,-0.1339,226,0.48721
ENSG00000181789,COPG1,203,1.86300,14,-2.4027,91,0.68779,35,-1.1000,37,-0.9468,26,-1.4527,43,-0.7284
ENSG00000183624,HMCES,187,2.33473,1,-4.8506,51,0.03893,32,-0.7660,16,-1.7501,47,-0.1001,34,-0.6081
ENSG00000184897,H1FX,515,2.14961,44,-1.8589,164,0.17729,77,-1.1323,50,-1.6995,107,-0.5520,146,-0.0596
ENSG00000129071,MBD4,12,-2.1435,60,0.31115,46,-0.1663,68,0.58374,82,0.82430,30,-0.7505,40,-0.3293
ENSG00000163913,IFT122,12,-1.2542,9,-1.6268,42,1.16273,34,0.42941,1,-4.0464,19,-0.5410,20,-0.4899
ENSG00000004399,PLXND1,201,2.58801,37,-0.4163,34,-0.7278,23,-1.2292,29,-0.7656,29,-0.7799,54,0.16965
ENSG00000172765,TMCC1,12,-2.1738,53,0.05963,49,-0.0721,69,0.55646,66,0.42695,53,0.06475,40,-0.3599
ENSG00000196455,PIK3R4,12,-0.9802,6,-1.9893,30,0.65980,26,0.24986,13,-0.8029,19,-0.2387,28,0.32592
ENSG00000017260,ATP2C1,12,-3.1130,79,-0.3239,142,1.00388,87,-0.1764,77,-0.3631,56,-0.8303,97,-0.0003
ENSG00000198585,NUDT16,12,-2.6271,68,-0.0161,70,0.01505,93,0.53745,105,0.67507,85,0.33243,26,-1.4787
ENSG00000114686,MRPL3,12,-1.6656,12,-1.6813,61,1.48656,29,-0.3881,6,-2.6690,23,-0.6737,41,0.21516
ENSG00000196353,CPNE4,12,-1.4959,0,-7.6706,55,1.55923,51,0.87451,3,-3.1733,7,-2.2054,5,-2.6038
ENSG00000138246,DNAJC13,12,-2.0389,75,0.78057,39,-0.3596,80,1.03752,24,-1.0154,39,-0.2626,43,-0.1215
ENSG00000081307,UBA5,13,-2.0464,17,-1.6674,59,0.37696,80,0.86361,53,0.07598,30,-0.8005,45,-0.1572
ENSG00000113971,NPHP3,12,-1.5190,145,2.75345,13,-1.6702,34,0.10504,22,-0.6081,13,-1.3808,43,0.44582
ENSG00000144868,TMEM108,164,2.80733,18,-1.0076,21,-1.0386,33,-0.1174,4,-3.2045,21,-0.8279,35,-0.0310
ENSG00000091527,CDV3,12,-3.3127,126,0.19984,109,-0.0387,119,0.12462,161,0.60590,117,0.08934,130,0.25028
ENSG00000163781,TOPBP1,189,2.60192,33,-0.4647,28,-0.9581,46,0.04737,28,-0.7146,12,-2.0236,29,-0.6679
ENSG00000091513,TF,145,-1.4732,805,1.25734,49,-3.5137,7,-5.8713,2937,4.56713,49,-3.0631,23,-4.1135
ENSG00000144867,SRPRB,287,2.50549,36,-1.0414,66,-0.1819,51,-0.5759,28,-1.4429,40,-0.8844,31,-1.2667
ENSG00000154917,RAB6B,974,0.81251,91,-2.8195,865,0.98437,526,-0.2088,173,-1.8696,414,-0.5610,356,-0.7914
ENSG00000163785,RYK,12,-1.1234,59,1.44091,10,-1.6609,37,0.73881,28,0.20718,17,-0.6107,42,0.86496
ENSG00000114019,AMOTL2,12,-2.3598,218,2.37464,25,-1.6174,23,-1.5031,196,2.14850,38,-0.6382,26,-1.1841
ENSG00000129055,ANAPC13,202,2.05048,8,-2.9318,67,0.17416,37,-0.8577,17,-1.9280,69,0.16641,45,-0.4913
ENSG00000182923,CEP63,94,0.36622,117,0.73656,61,-0.4106,99,0.52739,67,-0.1648,32,-1.2672,64,-0.2417
ENSG00000154928,EPHB1,12,-1.5630,7,-2.2954,26,-0.5449,45,0.55640,15,-1.2430,53,0.74637,87,1.62209
ENSG00000118007,STAG1,12,-1.1698,50,1.08176,15,-1.0500,23,-0.1622,50,1.08386,34,0.44156,30,0.25078
ENSG00000114098,ARMC8,12,-2.1144,17,-1.5826,74,1.09169,53,0.15516,38,-0.3828,51,0.07865,16,-1.6493
ENSG00000158186,MRAS,12,-3.2307,39,-1.5191,120,0.32128,142,0.55057,89,-0.2520,111,0.09590,138,0.44216
ENSG00000114107,CEP70,12,-1.1849,37,0.57824,21,-0.4286,35,0.52597,34,0.45096,24,-0.1029,23,-0.1611
ENSG00000051382,PIK3CB,12,-2.8612,51,-0.7267,113,0.82750,104,0.43742,63,-0.4041,61,-0.4495,50,-0.7493
ENSG00000175110,MRPS22,12,-1.0206,9,-1.4025,25,0.19627,23,-0.0395,20,-0.2484,15,-0.6464,53,1.37061
ENSG00000184432,COPB2,12,-2.0034,37,-0.2881,62,0.78873,44,-0.0342,42,-0.1253,33,-0.4873,37,-0.3166
ENSG00000114115,RBP1,12,-1.3105,14,-1.1035,21,-0.5965,5,-2.5874,87,1.94782,51,0.95764,52,0.99135
ENSG00000158258,CLSTN2,175,0.25601,121,-0.3188,221,1.03629,175,0.29216,48,-1.7196,42,-1.9244,17,-3.2399
ENSG00000114120,SLC25A36,12,-3.3758,181,0.72215,135,0.37028,151,0.47622,66,-0.8736,72,-0.7257,101,-0.2191
ENSG00000155893,PXYLP1,12,-0.9626,7,-1.7528,33,1.00466,26,0.27818,9,-1.3409,7,-1.6035,26,0.24764
ENSG00000177311,ZBTB38,65,-1.1159,231,0.89915,111,-0.3933,198,0.73430,155,0.24032,82,-0.7556,94,-0.5464
ENSG00000155903,RASA2,12,-1.6186,40,0.21415,28,-0.4797,70,1.36546,31,-0.1925,16,-1.1522,33,-0.0835
ENSG00000114125,RNF7,12,-2.0043,8,-2.6092,69,1.10631,25,-0.9506,35,-0.4000,62,0.50327,55,0.30896
ENSG00000069849,ATP1B3,715,2.89980,49,-1.7119,137,-0.2236,80,-1.0627,45,-1.8551,70,-1.1877,82,-0.9461
ENSG00000114126,TFDP2,12,-2.3628,106,0.99654,38,-0.8516,79,0.58095,49,-0.2505,92,0.75498,65,0.19454
ENSG00000175066,GK5,12,-1.1733,42,0.80670,17,-0.8586,37,0.66082,43,0.84380,13,-1.0323,31,0.30966
ENSG00000114127,XRN1,12,-2.0921,100,1.21750,25,-1.2762,81,0.97800,35,-0.4857,33,-0.5726,87,0.96599
ENSG00000175054,ATR,12,-1.5415,44,0.47969,31,-0.1576,48,0.69222,36,0.14865,10,-1.7462,41,0.34535
ENSG00000144935,TRPC1,12,-1.3553,30,0.04070,25,-0.3026,52,1.10688,5,-2.4427,24,-0.3209,44,0.66226
ENSG00000163714,U2SURP,206,-0.3664,967,2.34549,131,-1.3420,358,0.58454,195,-0.4511,87,-1.6716,168,-0.6849
ENSG00000175040,CHST2,12,-1.1655,4,-2.7490,44,1.50905,12,-1.1665,18,-0.5531,13,-1.0564,35,0.49667
ENSG00000181744,DIPK2A,12,-1.4213,27,-0.2085,26,-0.3490,32,0.09641,79,1.61857,17,-0.8676,32,0.08357
ENSG00000163754,GYG1,12,-1.6628,22,-0.7508,47,0.66158,22,-0.7964,13,-1.4725,34,-0.0707,81,1.35227
ENSG00000071794,HLTF,12,-2.7606,106,0.53246,75,-0.0183,119,0.83764,50,-0.6552,52,-0.5844,77,0.01748
ENSG00000114744,COMMD2,12,-1.1046,26,0.04689,27,0.17495,29,0.24804,15,-0.8021,29,0.24956,28,0.15998
ENSG00000082996,RNF13,12,-2.9499,90,0.07226,67,-0.5349,62,-0.5554,331,2.40792,33,-1.4601,91,0.08868
ENSG00000070087,PFN2,196,-1.0739,50,-3.0769,657,1.43616,283,-0.5644,206,-1.0008,348,-0.1942,333,-0.2603
ENSG00000196428,TSC22D2,12,-2.6472,51,-0.4866,82,0.35862,92,0.48621,57,-0.3117,58,-0.3097,84,0.27902
ENSG00000120742,SERP1,12,-2.8478,25,-1.7412,90,0.25514,57,-0.5918,103,0.39016,144,0.95640,129,0.76110
ENSG00000144895,EIF2A,132,1.38903,32,-0.8776,56,-0.0577,50,-0.2528,51,-0.1774,33,-0.8463,60,0.07508
ENSG00000198843,SELENOT,12,-3.6269,117,-0.2507,192,0.84359,103,-0.4925,123,-0.1743,110,-0.3578,179,0.41945
