Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000115677,HDLBP,149,-0.1341,121,-0.4819,175,0.37630
ENSG00000168385,SEPTIN2,390,2.05521,147,-0.0010,78,-1.7761
ENSG00000006607,FARP2,21,1.23452,12,0.13328,8,-1.0347
ENSG00000115694,STK25,58,-0.7712,98,0.11799,99,0.35030
ENSG00000176720,BOK,132,3.44520,6,-2.7060,13,-2.3206
ENSG00000176946,THAP4,18,-0.9889,28,-0.2703,38,0.72977
ENSG00000168397,ATG4B,32,-0.3676,22,-0.9929,48,0.79795
ENSG00000168395,ING5,29,0.19392,27,0.02596,25,-0.1449
ENSG00000180902,D2HGDH,10,-0.6333,16,0.10641,16,0.29099
ENSG00000134121,CHL1,56,-2.3359,147,-0.8333,321,1.66096
ENSG00000134115,CNTN6,0,-5.3662,5,-1.5308,19,2.78064
ENSG00000144619,CNTN4,4,-3.6646,25,-1.0111,64,2.11516
ENSG00000072756,TRNT1,14,-0.7035,13,-0.7848,25,0.90091
ENSG00000113851,CRBN,83,-0.3807,62,-0.8468,121,0.73367
ENSG00000144455,SUMF1,10,0.01016,9,-0.1373,10,0.07970
ENSG00000175928,LRRN1,10,-0.8006,10,-0.8170,19,0.97571
ENSG00000170364,SETMAR,12,0.09781,5,-1.1799,13,0.54491
ENSG00000150995,ITPR1,41,-2.5118,205,0.02988,247,0.99833
ENSG00000134107,BHLHE40,9,-2.5243,27,-0.9287,63,1.79100
ENSG00000134108,ARL8B,91,-0.8024,101,-0.6415,177,0.87383
ENSG00000196277,GRM7,5,-1.6348,9,-0.6250,18,1.25920
ENSG00000196220,SRGAP3,27,-1.3954,49,-0.4743,80,1.05427
ENSG00000206573,THUMPD3-AS1,28,0.01151,28,0.03651,27,-0.0309
ENSG00000134077,THUMPD3,36,-0.1052,21,-0.9670,44,0.60358
ENSG00000168137,SETD5,83,0.42507,36,-0.9888,69,0.21110
ENSG00000156959,LHFPL4,3,-3.1181,17,-0.6056,32,1.66830
ENSG00000163719,MTMR14,14,0.22888,15,0.26930,12,-0.3290
ENSG00000144550,CPNE9,0,-8.7059,12,-1.0147,31,2.36871
ENSG00000114026,OGG1,20,0.55130,19,0.45595,12,-0.6876
ENSG00000134072,CAMK1,21,-1.9845,56,-0.4683,94,1.27002
ENSG00000171148,TADA3,50,-0.5580,97,0.62174,67,-0.1374
ENSG00000241553,ARPC4,64,-0.7085,89,-0.1545,109,0.51168
ENSG00000156990,RPUSD3,12,-1.6539,28,-0.2708,41,1.00611
ENSG00000171135,JAGN1,16,-0.6228,13,-0.9360,28,0.93449
ENSG00000163703,CRELD1,26,-1.1373,25,-1.1871,66,1.37372
ENSG00000163704,PRRT3,7,-2.1608,16,-1.0107,40,1.73313
ENSG00000125037,EMC3,61,-0.8617,62,-0.8409,125,1.02425
ENSG00000254999,BRK1,75,-1.5399,209,0.14602,221,0.63960
ENSG00000157014,TATDN2,24,-0.4653,38,0.30611,33,0.05935
ENSG00000157020,SEC13,30,-0.4183,27,-0.5843,44,0.61548
ENSG00000157087,ATP2B2,30,-3.5505,227,-0.4538,391,1.60425
ENSG00000157103,SLC6A1,134,-0.2179,159,0.07443,155,0.08548
ENSG00000196639,HRH1,4,-2.0860,8,-0.9629,20,1.67181
ENSG00000197548,ATG7,21,-0.2759,15,-0.8063,28,0.64362
ENSG00000144560,VGLL4,29,-0.4473,37,-0.0261,40,0.28493
ENSG00000144559,TAMM41,7,-0.9708,6,-1.2114,15,1.29023
ENSG00000157152,SYN2,25,-3.5125,208,-0.2285,307,1.39470
ENSG00000075975,MKRN2,24,-0.2874,20,-0.5827,32,0.53216
ENSG00000132155,RAF1,30,0.14539,17,-0.7397,29,0.31512
ENSG00000144712,CAND2,5,-1.7805,5,-1.7272,23,2.01789
ENSG00000144713,RPL32,1522,0.52429,1789,0.84041,849,-0.9623
ENSG00000144711,IQSEC1,78,-1.2827,232,0.57830,178,0.19591
ENSG00000163517,HDAC11,113,1.51785,38,-0.5628,39,-0.9208
ENSG00000163528,CHCHD4,14,-0.7107,28,0.46740,21,0.05675
ENSG00000170876,TMEM43,21,0.19858,9,-1.1640,21,0.46053
ENSG00000154767,XPC,68,1.65737,13,-1.2798,23,-0.7839
ENSG00000170860,LSM3,83,-0.3693,113,0.17478,105,0.10275
ENSG00000154781,CCDC174,55,1.02745,18,-0.9208,29,-0.3227
ENSG00000225733,FGD5-AS1,108,0.52491,88,0.14094,71,-0.4540
ENSG00000177463,NR2C2,22,-0.4643,33,0.23273,30,0.11255
ENSG00000131368,MRPS25,26,-1.5094,52,-0.4051,81,1.05162
ENSG00000131381,RBSN,65,0.15293,50,-0.3216,61,0.09151
ENSG00000131375,CAPN7,27,0.50914,12,-0.8561,21,0.08818
ENSG00000131370,SH3BP5,133,0.43390,46,-1.3241,113,0.33079
ENSG00000206562,METTL6,14,-0.1594,11,-0.6222,18,0.46963
ENSG00000144597,EAF1,13,-1.0548,18,-0.5558,30,0.95263
ENSG00000131373,HACL1,7,-0.5513,3,-1.9291,13,1.31467
ENSG00000206560,ANKRD28,53,0.28221,25,-0.9740,48,0.31757
ENSG00000131386,GALNT15,122,3.79644,4,-2.8664,9,-2.6751
ENSG00000154813,DPH3,29,-0.0485,35,0.29685,28,-0.1699
ENSG00000131378,RFTN1,1,-5.4591,22,-0.8823,52,2.17090
ENSG00000154822,PLCL2,14,-2.0009,21,-1.3297,66,1.88694
ENSG00000131374,TBC1D5,94,0.75638,62,-0.0118,54,-0.5384
ENSG00000182568,SATB1,36,-2.1874,131,-0.1317,174,1.05980
ENSG00000183960,KCNH8,81,4.68971,2,-3.1231,3,-3.6331
ENSG00000144566,RAB5A,87,-0.3702,113,0.07323,113,0.17409
ENSG00000114166,KAT2B,143,2.24829,51,0.03061,24,-2.0199
ENSG00000151789,ZNF385D,16,-2.2854,56,-0.2931,84,1.21884
ENSG00000182247,UBE2E2,35,-0.9282,43,-0.6180,75,0.92738
ENSG00000170142,UBE2E1,81,0.76791,45,-0.3075,48,-0.3815
ENSG00000197885,NKIRAS1,19,-1.8310,44,-0.5334,77,1.26695
ENSG00000174748,RPL15,718,-0.1342,1075,0.60166,705,-0.3450
ENSG00000174738,NR1D2,33,-0.6903,36,-0.5506,59,0.75635
ENSG00000151090,THRB,12,-3.1691,73,-0.4608,127,1.55169
ENSG00000077097,TOP2B,160,0.10571,128,-0.2804,155,0.10071
ENSG00000151092,NGLY1,13,-0.9251,16,-0.6020,28,0.91580
ENSG00000179796,LRRC3B,26,0.20896,34,0.71263,19,-0.6416
ENSG00000033867,SLC4A7,26,-1.0127,88,1.13262,44,-0.3819
ENSG00000187118,CMC1,20,-0.7745,29,-0.1909,37,0.57012
ENSG00000163512,AZI2,62,-0.5184,86,0.04414,90,0.27534
ENSG00000144642,RBMS3,17,-0.0946,8,-1.2259,21,0.70898
ENSG00000163527,STT3B,57,-0.0736,34,-0.9253,68,0.56167
ENSG00000144645,OSBPL10,2,-3.0946,7,-1.2254,21,2.17760
ENSG00000152642,GPD1L,17,-1.4667,34,-0.3744,51,1.01229
ENSG00000091317,CMTM6,16,0.26078,10,-0.4302,14,0.07407
ENSG00000144635,DYNC1LI1,40,-1.1513,43,-1.0460,104,1.30235
ENSG00000182973,CNOT10,12,-0.0576,7,-0.8607,14,0.51975
ENSG00000170266,GLB1,10,-0.6421,15,-0.0826,17,0.42810
ENSG00000170275,CRTAP,89,1.50701,39,-0.1242,29,-1.1345
ENSG00000153558,FBXL2,4,-3.5556,21,-1.1467,60,2.21253
ENSG00000153560,UBP1,21,-1.1772,28,-0.6665,53,1.08436
ENSG00000163539,CLASP2,260,0.16725,177,-0.4968,247,0.17692
ENSG00000170248,PDCD6IP,67,-0.1975,34,-1.2893,90,0.81111
ENSG00000172995,ARPP21,48,-2.3146,162,-0.4185,264,1.32884
ENSG00000178567,EPM2AIP1,82,-0.0880,46,-1.0499,99,0.62877
ENSG00000076242,MLH1,28,0.51917,13,-0.8204,21,0.06472
ENSG00000093167,LRRFIP2,66,0.63649,21,-1.3317,49,0.16323
ENSG00000144674,GOLGA4,574,1.02761,192,-0.9306,307,-0.3191
ENSG00000235257,ITGA9-AS1,5,-1.1124,18,0.95328,10,-0.1864
ENSG00000144677,CTDSPL,22,-0.1934,23,-0.0677,25,0.16473
ENSG00000136059,VILL,2,-2.5510,18,0.82715,12,0.28470
ENSG00000060971,ACAA1,52,0.17975,39,-0.2874,47,0.05334
ENSG00000172939,OXSR1,24,-0.2239,18,-0.6789,31,0.54277
ENSG00000114742,WDR48,58,0.33842,38,-0.4104,48,0.00654
ENSG00000114745,GORASP1,41,0.66368,17,-0.8622,28,-0.0351
ENSG00000168329,CX3CR1,23,0.83962,17,0.32823,11,-0.8227
ENSG00000144659,SLC25A38,13,-0.6039,11,-0.8037,22,0.85176
ENSG00000168028,RPSA,664,0.45222,759,0.70838,407,-0.8046
ENSG00000168314,MOBP,4914,4.96956,228,-2.3920,136,-4.2361
ENSG00000170011,MYRIP,3,-3.7176,40,0.07477,48,1.13678
ENSG00000114784,EIF1B,98,-1.0069,165,-0.1398,206,0.64660
ENSG00000223797,ENTPD3-AS1,28,1.60299,11,-0.1992,8,-1.1856
ENSG00000168032,ENTPD3,1,-4.1011,16,0.06226,19,1.18265
ENSG00000188846,RPL14,561,-0.0046,858,0.78665,479,-0.5670
ENSG00000172888,ZNF621,32,1.52273,14,-0.0698,10,-1.1812
ENSG00000168036,CTNNB1,151,0.04949,106,-0.5561,157,0.29157
ENSG00000182606,TRAK1,25,-1.3424,54,-0.1064,68,0.76474
ENSG00000187094,CCK,56,-4.5187,815,-0.4706,1437,1.72015
ENSG00000114812,VIPR1,0,-5.7412,11,-0.7122,24,2.01893
ENSG00000093183,SEC22C,54,0.37013,32,-0.5474,45,0.05344
ENSG00000008324,SS18L2,26,-0.6347,32,-0.2969,44,0.56685
ENSG00000114857,NKTR,187,0.87506,46,-1.5355,118,0.01797
ENSG00000230084,AC006059.1,65,4.17711,4,-1.7770,3,-3.4465
ENSG00000114853,ZBTB47,77,1.60941,28,-0.3223,24,-1.1259
ENSG00000010282,HHATL,45,0.61432,34,0.08330,28,-0.4851
ENSG00000181061,HIGD1A,199,-0.2949,233,-0.0214,247,0.19503
ENSG00000144647,POMGNT2,13,-1.5980,20,-0.8467,44,1.39638
ENSG00000163788,SNRK,24,-0.9579,42,-0.0536,50,0.56236
ENSG00000160746,ANO10,30,0.23284,15,-0.9415,28,0.34176
ENSG00000011198,ABHD5,38,1.06524,15,-0.6238,19,-0.4795
ENSG00000179152,TCAIM,27,0.69658,20,0.18535,15,-0.6137
ENSG00000185219,ZNF445,25,0.22624,12,-0.9859,24,0.36589
ENSG00000186448,ZNF197,34,1.05589,8,-1.4548,19,-0.1680
ENSG00000163807,KIAA1143,78,0.65031,35,-0.7640,54,-0.0661
ENSG00000169964,TMEM42,23,0.13841,19,-0.1808,21,0.01998
ENSG00000163812,ZDHHC3,26,-0.6023,31,-0.2965,42,0.54885
ENSG00000075914,EXOSC7,18,-0.1298,18,-0.1090,20,0.15182
ENSG00000249992,TMEM158,12,-1.6070,27,-0.3864,41,1.07566
ENSG00000011376,LARS2,16,0.57265,9,-0.4871,11,-0.1331
ENSG00000211456,SACM1L,23,-1.1355,30,-0.7109,58,1.09202
ENSG00000163818,LZTFL1,7,-2.6922,22,-1.0249,56,1.91365
ENSG00000163827,LRRC2,2,-3.7166,16,-0.7002,34,1.84856
ENSG00000160801,PTH1R,6,-1.2864,22,0.78614,14,0.01934
ENSG00000160799,CCDC12,34,-0.4504,41,-0.1293,48,0.35551
ENSG00000181555,SETD2,148,0.95160,57,-0.7626,82,-0.3203
ENSG00000088727,KIF9,12,-0.8954,28,0.62172,20,0.01318
ENSG00000114648,KLHL18,13,-1.1670,20,-0.5588,34,1.00911
ENSG00000076201,PTPN23,23,-0.1713,21,-0.3446,28,0.32176
ENSG00000114650,SCAP,39,0.10536,23,-0.7861,40,0.36666
ENSG00000163832,ELP6,22,-0.4160,30,0.07430,30,0.19886
ENSG00000114646,CSPG5,110,0.15688,118,0.27697,93,-0.2864
ENSG00000173473,SMARCC1,166,1.71405,67,-0.1031,45,-1.3508
ENSG00000132153,DHX30,67,-0.5966,67,-0.6021,112,0.73316
ENSG00000047849,MAP4,420,0.67703,268,-0.1466,261,-0.3968
ENSG00000172113,NME6,21,0.94151,5,-1.4517,12,-0.0658
ENSG00000164050,PLXNB1,113,2.05749,34,-0.3561,25,-1.5656
ENSG00000232112,TMA7,411,-0.1030,628,0.67095,389,-0.4170
ENSG00000164054,SHISA5,39,-0.5660,69,0.43025,55,0.01677
ENSG00000010256,UQCRC1,94,-1.1599,141,-0.5095,232,0.97295
ENSG00000213672,NCKIPSD,14,-1.9675,29,-0.8524,64,1.54929
ENSG00000068745,IP6K2,34,-0.8568,39,-0.6243,68,0.89312
ENSG00000114302,PRKAR2A,64,0.49753,17,-1.6852,53,0.39146
ENSG00000177479,ARIH2,48,0.11879,31,-0.6440,48,0.28746
ENSG00000178467,P4HTM,31,-1.7247,69,-0.4857,115,1.19300
ENSG00000178252,WDR6,43,0.41990,28,-0.3037,33,-0.1116
ENSG00000178149,DALRD3,10,-0.8694,19,0.17607,18,0.35288
ENSG00000178057,NDUFAF3,85,0.03416,78,-0.1129,85,0.04889
ENSG00000178035,IMPDH2,49,0.17931,33,-0.5112,47,0.17586
ENSG00000198218,QRICH1,19,-0.8657,17,-1.0220,40,1.12744
ENSG00000172053,QARS,23,-0.4204,19,-0.7660,35,0.71692
ENSG00000172046,USP19,11,-1.0144,11,-0.9485,25,1.17146
ENSG00000172037,LAMB2,25,0.94385,23,0.73792,10,-1.2131
ENSG00000185909,KLHDC8B,0,-4.2601,16,0.60855,13,0.66778
ENSG00000114316,USP4,35,-0.1958,31,-0.3558,42,0.34396
ENSG00000067560,RHOA,364,1.20119,148,-0.4726,161,-0.6699
ENSG00000145022,TCTA,19,-0.3080,20,-0.2102,24,0.32470
ENSG00000145029,NICN1,27,-0.1470,22,-0.4374,32,0.35974
ENSG00000173402,DAG1,62,0.90612,42,0.18163,30,-0.7802
ENSG00000164061,BSN,15,-2.9954,130,0.41483,121,0.73441
ENSG00000164062,APEH,20,-1.5490,36,-0.6111,65,1.21448
ENSG00000164068,RNF123,7,-1.8550,15,-0.6611,29,1.36970
ENSG00000176095,IP6K1,19,-1.2873,41,0.02022,47,0.64696
ENSG00000164076,CAMKV,25,-2.9114,107,-0.6838,214,1.69278
ENSG00000164077,MON1A,17,-0.2785,15,-0.5105,22,0.48592
ENSG00000004534,RBM6,66,-0.0122,44,-0.6877,73,0.40268
ENSG00000003756,RBM5,74,0.31373,32,-1.0658,67,0.33088
ENSG00000114353,GNAI2,275,1.17951,139,-0.1226,116,-0.8323
ENSG00000012171,SEMA3B,152,4.14049,12,-1.7061,7,-3.4320
ENSG00000243477,NAA80,7,-0.9982,13,0.07676,14,0.48458
ENSG00000114383,TUSC2,31,-1.6793,109,0.38319,98,0.48733
ENSG00000114388,NPRL2,13,-0.8061,12,-0.9321,27,1.04336
ENSG00000126062,TMEM115,18,-0.2304,10,-1.2509,25,0.81909
ENSG00000007402,CACNA2D2,5,-1.2347,5,-1.2615,15,1.46893
ENSG00000088543,C3orf18,10,-1.2085,21,-0.0668,25,0.68116
ENSG00000088538,DOCK3,35,-1.6605,80,-0.3427,121,1.06288
ENSG00000145050,MANF,29,-0.2922,28,-0.3492,37,0.40044
ENSG00000259956,RBM15B,22,0.05053,19,-0.2217,22,0.10385
ENSG00000145041,DCAF1,14,-0.1692,15,0.01105,15,0.09860
ENSG00000164080,RAD54L2,16,0.39053,7,-0.9525,14,0.22354
ENSG00000164081,TEX264,31,-0.2387,21,-0.9066,41,0.66842
ENSG00000164082,GRM2,0,-5.0260,9,-0.9592,22,2.21859
ENSG00000090097,PCBP4,91,2.02416,28,-0.3556,20,-1.5303
ENSG00000248487,ABHD14A,29,-1.4333,48,-0.6194,87,1.17112
ENSG00000162244,RPL29,646,0.47860,686,0.59495,399,-0.7365
ENSG00000164086,DUSP7,27,0.69080,16,-0.2501,17,-0.3502
ENSG00000023330,ALAS1,13,-1.5991,21,-0.8411,45,1.39310
ENSG00000247596,TWF2,16,-1.7926,30,-0.7592,62,1.41642
ENSG00000164091,WDR82,80,-0.7073,104,-0.2813,139,0.59573
ENSG00000163930,BAP1,39,-1.0227,122,0.95312,69,-0.2188
ENSG00000010322,NISCH,51,-1.1411,93,-0.1594,119,0.72057
ENSG00000168268,NT5DC2,8,-0.7302,15,0.26789,14,0.21944
ENSG00000168273,SMIM4,12,-0.8077,25,0.34038,21,0.19984
ENSG00000163939,PBRM1,77,0.62948,23,-1.3913,57,0.18879
ENSG00000163938,GNL3,33,-0.7805,35,-0.6808,64,0.88513
ENSG00000016864,GLT8D1,22,-0.3917,20,-0.5167,31,0.56034
ENSG00000114902,SPCS1,110,-0.3711,99,-0.5470,156,0.56494
ENSG00000114904,NEK4,12,-0.3687,14,-0.1665,17,0.33284
ENSG00000272573,MUSTN1,15,0.08788,18,0.48555,13,-0.3910
ENSG00000163932,PRKCD,3,-2.2059,13,0.01772,15,0.93908
ENSG00000163931,TKT,133,-0.0065,107,-0.3821,142,0.23517
ENSG00000272886,DCP1A,18,-0.4893,16,-0.6392,27,0.69019
ENSG00000157388,CACNA1D,9,-1.3873,6,-1.8523,29,1.85676
ENSG00000016391,CHDH,30,1.00053,24,0.55413,12,-1.1189
ENSG00000113812,ACTR8,9,-0.6313,11,-0.3271,15,0.58441
ENSG00000113811,SELENOK,124,0.30138,127,0.35031,93,-0.4344
ENSG00000157445,CACNA2D3,8,-2.3422,22,-0.7518,45,1.60044
ENSG00000187672,ERC2,109,-0.6181,162,0.04944,170,0.32385
ENSG00000180376,CCDC66,52,0.76363,23,-0.6535,33,-0.2086
ENSG00000163946,TASOR,83,1.11758,34,-0.5006,39,-0.5822
ENSG00000163947,ARHGEF3,13,-2.4920,25,-1.5698,92,2.24402
ENSG00000157500,APPL1,121,0.28013,78,-0.4814,106,0.08691
ENSG00000174840,PDE12,16,-0.4465,14,-0.7271,25,0.71247
ENSG00000168374,ARF4,41,-0.7480,50,-0.4058,74,0.69801
ENSG00000163681,SLMAP,74,-0.1490,76,-0.1043,84,0.16083
ENSG00000136068,FLNB,46,2.42257,9,-0.8796,8,-1.7095
ENSG00000163686,ABHD6,54,0.33054,20,-1.2695,49,0.39583
ENSG00000163684,RPP14,15,-0.4434,19,-0.0246,21,0.28175
ENSG00000168297,PXK,351,3.00764,24,-2.2518,49,-1.9334
ENSG00000168291,PDHB,61,-0.4703,48,-0.8642,96,0.80067
ENSG00000168301,KCTD6,21,-0.2588,15,-0.8468,28,0.65259
ENSG00000168309,FAM107A,642,1.09603,632,1.05989,206,-1.6290
ENSG00000144724,PTPRG,27,-0.1749,34,0.26062,29,-0.0686
ENSG00000114405,C3orf14,42,-1.3761,104,0.14215,110,0.58544
ENSG00000153266,FEZF2,16,-1.0706,18,-0.9048,38,1.17670
ENSG00000163618,CADPS,12,-4.0675,85,-1.1580,241,2.30509
ENSG00000163630,SYNPR,11,-3.3342,82,-0.2411,121,1.38205
ENSG00000163634,THOC7,74,-0.9791,141,0.09667,148,0.46129
ENSG00000163636,PSMD6,39,-0.6755,34,-0.9188,72,0.95785
ENSG00000163637,PRICKLE2,33,-1.3154,66,-0.1840,87,0.81188
ENSG00000151276,MAGI1,46,-1.0059,63,-0.4879,102,0.88415
ENSG00000144741,SLC25A26,20,-0.8834,32,-0.0900,38,0.55360
ENSG00000144749,LRIG1,161,1.97690,61,-0.0423,35,-1.6631
ENSG00000172340,SUCLG2,39,1.85606,22,0.61056,7,-2.0240
ENSG00000183662,TAFA1,0,-8.9891,12,-1.2620,39,2.61650
ENSG00000144747,TMF1,92,0.28543,47,-0.8603,83,0.26571
ENSG00000144744,UBA3,44,-0.0104,25,-0.9251,49,0.51600
ENSG00000144746,ARL6IP5,239,-0.3083,124,-1.3763,346,0.92767
ENSG00000114541,FRMD4B,187,4.55907,5,-3.0806,8,-3.4908
ENSG00000114861,FOXP1,97,-0.3945,90,-0.5189,139,0.56332
ENSG00000163412,EIF4E3,40,-0.6536,68,0.24058,62,0.20308
ENSG00000170837,GPR27,23,0.06899,25,0.23778,21,-0.2023
ENSG00000163602,RYBP,94,0.80182,43,-0.5795,57,-0.2744
ENSG00000163605,PPP4R2,64,0.17028,36,-0.8089,63,0.32942
ENSG00000121440,PDZRN3,4,-2.4234,14,-0.4395,24,1.37474
ENSG00000113805,CNTN3,3,-2.7796,2,-2.9795,29,3.19459
ENSG00000185008,ROBO2,13,-2.7550,40,-1.0593,104,1.95787
ENSG00000169855,ROBO1,38,0.51380,26,-0.1353,27,-0.2771
ENSG00000175161,CADM2,317,-0.7965,294,-0.9165,624,1.02909
ENSG00000083937,CHMP2B,114,0.70561,49,-0.7712,76,-0.1084
ENSG00000163320,CGGBP1,46,-0.5080,56,-0.1974,69,0.43237
ENSG00000175105,ZNF654,17,-0.4219,16,-0.4734,24,0.55347
ENSG00000179021,C3orf38,16,0.45053,9,-0.6041,13,0.01969
ENSG00000169379,ARL13B,29,1.41287,9,-0.6915,11,-0.7651
ENSG00000178700,DHFR2,24,1.27181,11,-0.1360,9,-0.9078
ENSG00000269028,MTRNR2L12,6023,0.46349,8812,1.23312,3098,-1.2593
ENSG00000261292,AC110491.1,1,-3.0297,7,-0.9557,18,1.94426
ENSG00000113966,ARL6,9,-1.6170,15,-0.7463,31,1.33646
ENSG00000080200,CRYBG3,73,2.39377,6,-2.1354,16,-1.3137
ENSG00000170854,RIOX2,20,-0.3946,25,-0.0321,27,0.25942
ENSG00000080822,CLDND1,1014,3.66002,61,-2.2486,85,-2.6513
ENSG00000080819,CPOX,45,1.63045,4,-2.3563,17,-0.5130
ENSG00000064225,ST3GAL6,5,-2.0886,11,-0.9067,26,1.63253
ENSG00000057019,DCBLD2,10,-0.3196,4,-1.6111,15,1.02739
ENSG00000184220,CMSS1,43,-0.9760,54,-0.6041,94,0.94359
ENSG00000168386,FILIP1L,4,-2.3525,15,-0.5907,28,1.47740
ENSG00000036054,TBC1D23,30,-0.0366,23,-0.4902,33,0.31560
ENSG00000114021,NIT2,16,-0.8956,19,-0.5848,33,0.88950
ENSG00000154174,TOMM70,55,-0.8417,45,-1.1672,115,1.18945
ENSG00000206535,LNP1,9,-0.9881,13,-0.3825,19,0.80563
ENSG00000114354,TFG,67,0.01814,36,-1.0089,74,0.53282
ENSG00000138468,SENP7,46,1.14708,17,-0.6694,21,-0.5319
ENSG00000174173,TRMT10C,33,-0.8666,31,-0.9918,70,1.11162
ENSG00000081154,PCNP,115,-0.1866,150,0.28023,126,-0.0757
ENSG00000066422,ZBTB11,30,-0.3181,21,-0.8727,42,0.70537
ENSG00000114391,RPL24,894,0.28035,1047,0.57551,648,-0.5835
ENSG00000182504,CEP97,69,1.24773,16,-1.3307,33,-0.3806
ENSG00000144815,NXPE3,109,1.41410,16,-1.9253,48,-0.3843
ENSG00000170017,ALCAM,413,1.78439,90,-1.0878,128,-0.9704
ENSG00000242759,LINC00882,23,-0.4367,34,0.23304,31,0.09768
ENSG00000243701,DUBR,33,1.41578,4,-2.0417,14,-0.3619
ENSG00000114439,BBX,397,2.69978,49,-1.4715,64,-1.7964
ENSG00000196776,CD47,117,-0.0391,63,-1.0683,136,0.60107
ENSG00000114446,IFT57,30,-1.1393,42,-0.5940,73,1.01894
ENSG00000198919,DZIP3,102,-0.4970,89,-0.7343,161,0.74792
ENSG00000177707,NECTIN3,11,-1.7184,29,-0.1935,40,0.96902
ENSG00000144827,ABHD10,30,-0.4888,22,-1.0289,49,0.89612
ENSG00000144834,TAGLN3,33,-4.2209,379,-0.5537,705,1.77288
ENSG00000091972,CD200,25,-1.6452,36,-1.0619,90,1.55794
ENSG00000144848,ATG3,123,1.06457,58,-0.3279,59,-0.6208
ENSG00000138459,SLC35A5,50,0.89694,12,-1.4546,30,-0.0251
ENSG00000091986,CCDC80,92,2.86269,14,-1.0206,12,-2.1450
ENSG00000163607,GTPBP8,14,0.02560,12,-0.2367,14,0.12946
ENSG00000163608,NEPRO,28,0.22985,20,-0.3551,25,0.05574
ENSG00000206530,CFAP44,28,0.92960,11,-0.6726,15,-0.3402
ENSG00000072858,SIDT1,3,-2.5604,6,-1.4575,22,2.19192
ENSG00000176542,USF3,61,0.74892,21,-1.0556,40,-0.0301
ENSG00000121579,NAA50,47,-0.6215,56,-0.3247,77,0.57749
ENSG00000114573,ATP6V1A,49,-2.7319,144,-1.0801,379,1.96759
ENSG00000184307,ZDHHC23,3,-2.6278,7,-1.7177,28,2.39506
ENSG00000163617,CCDC191,47,1.90266,12,-0.7001,12,-1.2384
ENSG00000181722,ZBTB20,441,2.50964,78,-1.0171,77,-1.7484
ENSG00000172020,GAP43,206,-3.1262,1813,0.33028,1795,0.83042
ENSG00000185565,LSAMP,275,-0.3511,249,-0.5174,380,0.53562
ENSG00000163389,POGLUT1,19,0.72148,6,-1.1737,13,0.03631
ENSG00000113845,TIMMDC1,48,0.08804,47,0.06954,44,-0.1021
ENSG00000138495,COX17,107,-0.7643,223,0.50509,171,0.05124
ENSG00000082701,GSK3B,43,-0.8746,44,-0.8418,89,1.03207
ENSG00000163428,LRRC58,125,1.68921,33,-0.8375,40,-0.9694
ENSG00000163430,FSTL1,22,0.82253,16,0.22239,11,-0.7381
ENSG00000065518,NDUFB4,149,-0.8151,271,0.20998,259,0.30261
ENSG00000144840,RABL3,30,0.08027,30,0.10406,28,-0.1196
ENSG00000145087,STXBP5L,14,-3.1709,64,-0.8444,144,1.88214
ENSG00000173230,GOLGB1,400,-0.0443,193,-1.2459,476,0.67956
ENSG00000173226,IQCB1,10,-0.7494,17,-0.0042,18,0.42790
ENSG00000163406,SLC15A2,34,0.70927,35,0.77812,16,-1.0528
ENSG00000114023,FAM162A,75,-0.6643,121,0.15086,118,0.27435
ENSG00000114030,KPNA1,55,-0.3597,43,-0.7772,79,0.68374
ENSG00000173175,ADCY5,40,0.51053,30,0.00106,27,-0.3557
ENSG00000206527,HACD2,68,0.63954,30,-0.7700,47,-0.0546
ENSG00000065534,MYLK,225,2.69691,37,-1.0277,34,-1.9522
ENSG00000175455,CCDC14,42,0.33324,12,-1.7152,39,0.54011
ENSG00000160145,KALRN,26,-3.0003,136,-0.4885,238,1.54506
ENSG00000082781,ITGB5,20,0.58267,32,1.62121,7,-1.7370
ENSG00000173706,HEG1,39,1.77672,16,-0.0520,10,-1.4453
ENSG00000163848,ZNF148,74,-0.1013,49,-0.7855,88,0.51396
ENSG00000114520,SNX4,38,-0.1135,18,-1.3250,47,0.76321
ENSG00000114544,SLC41A3,15,-2.1604,54,-0.1180,71,1.04127
ENSG00000144908,ALDH1L1,30,0.35923,47,1.23530,17,-1.1863
ENSG00000159685,CHCHD6,13,-2.4440,73,0.30399,72,0.74303
ENSG00000114554,PLXNA1,5,-2.4123,18,-0.3729,30,1.31722
ENSG00000163870,TPRA1,14,0.34201,7,-0.7950,12,0.19285
ENSG00000114631,PODXL2,39,-1.2997,63,-0.5474,107,1.06292
ENSG00000114626,ABTB1,14,-1.6656,36,-0.2160,50,0.96824
ENSG00000074416,MGLL,127,-0.5688,266,0.75236,167,-0.2384
ENSG00000058262,SEC61A1,48,0.67418,31,-0.1268,29,-0.4058
ENSG00000175792,RUVBL1,12,-0.8624,12,-0.8467,25,1.02796
ENSG00000163902,RPN1,83,0.25368,39,-1.0108,78,0.35521
ENSG00000075785,RAB7A,168,-0.2041,144,-0.4579,207,0.40845
