Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000087274,ADD1,864,1.00629,773,0.95503,398,-0.2747,398,-0.3071,236,-1.0807,298,-0.8792
ENSG00000087269,NOP14,3,-3.3983,32,-0.3091,0,-7.4393,35,-0.1482,39,0.04604,67,1.41922
ENSG00000197386,HTT,81,0.22259,40,-0.9486,55,-0.3892,68,-0.0586,62,-0.1915,96,0.69797
ENSG00000159788,RGS12,20,-1.7330,30,-1.2366,48,-0.4400,61,-0.0841,102,0.76908,95,0.90960
ENSG00000163956,LRPAP1,82,0.10458,22,-2.0468,125,0.80277,123,0.91060,30,-1.4298,81,0.09868
ENSG00000168824,NSG1,0,-6.9136,2,-4.7156,35,-0.3820,102,1.75486,19,-1.2667,61,0.69330
ENSG00000072832,CRMP1,19,-2.7423,7,-4.2916,112,-0.0763,249,1.54285,102,-0.2266,144,0.43946
ENSG00000152969,JAKMIP1,0,-5.9330,33,-0.5636,7,-2.6903,100,1.65310,24,-0.9720,52,0.28347
ENSG00000109501,WFS1,60,-1.3951,46,-1.9237,700,2.97865,124,-0.3247,123,-0.3063,90,-0.9466
ENSG00000074211,PPP2R2C,170,-0.3904,91,-1.4461,110,-1.0619,326,0.77027,209,-0.0710,286,0.59342
ENSG00000179010,MRFAP1,664,0.90569,428,0.19030,524,0.50179,383,-0.0092,278,-0.5116,255,-0.7908
ENSG00000178988,MRFAP1L1,182,0.64239,114,-0.1303,77,-0.7249,158,0.46439,59,-1.1293,122,-0.0105
ENSG00000170871,KIAA0232,106,-0.9565,211,0.12919,228,0.23878,137,-0.6282,109,-0.9154,276,0.75884
ENSG00000132405,TBC1D14,64,0.48863,14,-1.9389,42,-0.1783,53,0.22008,53,0.18173,59,0.49806
ENSG00000173011,TADA2B,12,-2.1495,69,0.64134,39,-0.3803,50,0.01267,27,-0.9181,59,0.38876
ENSG00000071127,WDR1,96,0.82165,62,0.10314,137,1.45454,51,-0.2467,49,-0.2606,25,-1.4969
ENSG00000038219,BOD1L1,120,-2.5315,1016,0.90210,444,-0.5720,204,-1.8690,663,0.06204,905,0.78735
ENSG00000137449,CPEB2,26,-1.1569,68,0.38731,3,-3.9589,83,0.79884,31,-0.8697,62,0.25651
ENSG00000118564,FBXL5,278,1.26710,133,0.02120,192,0.61826,137,0.07146,77,-0.8412,76,-1.0197
ENSG00000237765,FAM200B,56,-0.1036,82,0.59841,62,0.06632,75,0.42551,43,-0.5338,41,-0.7342
ENSG00000169762,TAPT1,31,-0.8815,65,0.29899,95,0.90196,51,-0.1403,39,-0.5574,52,-0.1338
ENSG00000169744,LDB2,16,-2.0494,7,-3.4084,3,-4.2257,121,1.27426,42,-0.6645,108,1.23753
ENSG00000151552,QDPR,2635,2.50876,1267,1.24885,284,-1.3476,373,-1.0211,179,-2.0366,140,-2.6959
ENSG00000002549,LAP3,27,-0.9964,109,1.55666,87,0.87999,18,-1.7183,42,-0.3008,34,-0.7743
ENSG00000118579,MED28,67,0.70424,31,-0.5840,4,-3.2871,74,1.02341,42,-0.0543,38,-0.2947
ENSG00000163257,DCAF16,72,0.54497,126,1.90857,3,-4.2330,12,-2.3346,23,-1.2210,48,-0.1563
ENSG00000185774,KCNIP4,4,-3.5144,1,-5.3171,43,-0.0979,106,1.76641,14,-1.7483,61,0.62817
ENSG00000286318,AC096576.6,0,-6.9591,36,-0.4298,2,-4.2175,14,-1.8685,78,0.86550,93,1.83264
ENSG00000109606,DHX15,59,0.26553,51,0.05019,54,0.12823,40,-0.4094,48,-0.0824,53,0.10080
ENSG00000168214,RBPJ,752,0.85404,1237,2.28933,278,-0.7510,154,-1.7655,210,-1.1817,158,-1.8589
ENSG00000109689,STIM2,4,-3.3277,33,-0.3076,51,0.40121,20,-1.1095,40,0.02097,65,1.15255
ENSG00000169851,PCDH7,26,-2.9705,53,-2.0694,110,-0.8427,249,0.52014,108,-0.8632,346,1.51189
ENSG00000047365,ARAP2,40,-1.7211,313,1.99216,107,-0.2420,62,-1.1725,55,-1.2714,100,-0.4481
ENSG00000109787,KLF3,36,-0.2812,93,1.57101,57,0.45496,33,-0.4542,36,-0.3055,17,-1.6377
ENSG00000109790,KLHL5,63,0.53975,94,1.50529,48,0.09573,7,-2.8630,41,-0.1700,33,-0.6323
ENSG00000035928,RFC1,39,-2.1641,375,1.78948,250,0.72057,35,-2.4506,56,-1.6172,150,-0.1489
ENSG00000163682,RPL9,1180,1.06725,480,-0.4591,601,-0.0604,698,0.20271,867,0.53660,414,-0.7889
ENSG00000163683,SMIM14,9,-3.8417,134,0.25309,95,-0.3225,154,0.50713,111,-0.0804,126,0.16075
ENSG00000078140,UBE2K,16,-3.2859,53,-1.6216,46,-1.7154,285,1.42516,95,-0.6244,195,0.70897
ENSG00000121892,PDS5A,4,-3.5174,56,0.31759,11,-2.2337,66,0.63551,45,-0.0850,56,0.36222
ENSG00000163697,APBB2,208,1.53724,180,1.54059,40,-1.1569,52,-0.8371,24,-1.8972,38,-1.4461
ENSG00000154277,UCHL1,248,-1.1385,81,-2.9418,182,-1.6023,1291,1.99685,186,-1.5714,602,0.32710
ENSG00000064042,LIMCH1,553,0.30075,774,1.02093,335,-0.4970,216,-1.2650,221,-1.1368,502,0.18595
ENSG00000109133,TMEM33,103,0.40046,96,0.31335,66,-0.3155,114,0.65669,44,-0.9249,58,-0.6448
ENSG00000014824,SLC30A9,111,0.88205,32,-1.1684,17,-2.0217,89,0.57839,16,-2.0713,88,0.67172
ENSG00000124406,ATP8A1,203,0.40425,218,0.59815,53,-1.6698,262,0.98248,32,-2.4313,112,-0.6657
ENSG00000163285,GABRG1,61,-0.7395,26,-2.1516,375,2.47173,72,-0.5417,94,-0.0728,85,-0.2798
ENSG00000151834,GABRA2,20,-2.6955,32,-2.1732,406,2.15391,84,-0.6504,79,-0.6899,162,0.62495
ENSG00000109158,GABRA4,0,-7.3848,3,-4.5997,47,-0.4358,93,0.77313,26,-1.3345,118,1.63889
ENSG00000163288,GABRB1,0,-7.1426,7,-3.0696,128,1.53048,39,-0.4919,23,-1.2521,93,1.40622
ENSG00000260918,AC107398.3,0,-7.7794,17,-2.5286,175,1.25050,88,0.10494,77,-0.1243,124,0.90068
ENSG00000075539,FRYL,188,0.54372,363,2.22093,76,-0.8881,61,-1.3235,45,-1.6602,63,-1.3847
ENSG00000109180,OCIAD1,152,-0.5262,117,-1.0068,251,0.27239,357,1.01929,83,-1.4471,229,0.16096
ENSG00000109184,DCUN1D4,114,0.93130,90,0.62104,19,-1.8746,73,0.21868,28,-1.2984,54,-0.3667
ENSG00000163069,SGCB,224,1.68762,94,0.18030,52,-0.7607,104,0.37922,45,-0.9940,44,-1.2141
ENSG00000109189,USP46,42,-1.3049,41,-1.4449,96,-0.0398,122,0.39055,89,-0.1734,145,0.86746
ENSG00000226950,DANCR,50,0.14776,36,-0.4207,99,1.30648,63,0.62116,49,0.10949,20,-1.4862
ENSG00000145216,FIP1L1,14,-2.1804,77,0.51379,49,-0.2907,38,-0.7153,50,-0.2601,81,0.71343
ENSG00000134851,TMEM165,387,1.33152,543,2.66183,68,-1.4788,61,-1.7464,11,-4.1059,32,-2.8896
ENSG00000134852,CLOCK,8,-3.0499,23,-1.7703,119,0.94592,72,0.12665,33,-1.0763,107,1.09362
ENSG00000090989,EXOC1,56,-0.7343,140,0.83337,172,1.07437,49,-1.0482,33,-1.5601,89,-0.0314
ENSG00000174780,SRP72,72,-1.1376,197,0.51115,182,0.32083,81,-1.0325,103,-0.5904,194,0.57545
ENSG00000171476,HOPX,23,-2.8328,8,-4.5044,225,0.64089,265,1.09000,168,0.15835,187,0.44477
ENSG00000084093,REST,151,1.12906,105,0.59240,162,1.26353,19,-2.2594,69,-0.1609,46,-0.9639
ENSG00000047315,POLR2B,108,0.76408,56,-0.3427,87,0.39862,71,0.08513,40,-0.8426,64,-0.1339
ENSG00000163453,IGFBP7,4,-4.2634,11,-3.0028,351,3.06708,38,-1.0925,132,0.99294,47,-0.8158
ENSG00000150471,ADGRL3,84,0.11934,31,-1.5275,128,0.81838,79,0.01585,57,-0.4750,97,0.47241
ENSG00000145241,CENPC,0,-8.2223,175,0.85091,125,0.17231,29,-2.2040,103,-0.1382,163,0.84169
ENSG00000083896,YTHDC1,89,-2.2183,574,0.77236,311,-0.3324,127,-1.8165,598,0.73098,479,0.48162
ENSG00000132467,UTP3,7,-2.5976,53,0.40401,3,-3.5752,37,-0.2287,50,0.26681,61,0.81823
ENSG00000018189,RUFY3,279,-0.1426,414,0.57107,277,-0.1534,357,0.28362,122,-1.4121,279,-0.1869
ENSG00000132463,GRSF1,17,-2.0454,48,-0.5989,105,0.71129,98,0.69087,43,-0.7003,74,0.17886
ENSG00000080493,SLC4A4,40,-2.7136,47,-2.6407,982,2.59729,74,-1.9534,226,-0.1226,317,0.57405
ENSG00000132466,ANKRD17,117,-1.1259,266,0.17481,147,-0.7806,149,-0.8269,257,0.09982,356,0.87907
ENSG00000138769,CDKL2,40,0.22749,17,-1.2158,9,-1.9627,31,-0.1951,31,-0.2081,58,1.18212
ENSG00000138757,G3BP2,188,0.17808,91,-1.0447,134,-0.3584,240,0.67331,72,-1.2997,209,0.46856
ENSG00000138768,USO1,30,-1.0533,99,0.97029,34,-0.8684,39,-0.7340,40,-0.6466,74,0.43041
ENSG00000198301,SDAD1,0,-7.1243,29,-0.9594,0,-6.7347,60,0.26477,37,-0.5203,100,1.69613
ENSG00000138760,SCARB2,545,1.35995,529,1.59624,191,-0.3961,132,-1.0503,38,-2.8080,120,-1.3210
ENSG00000138758,SEPTIN11,355,-0.2837,233,-1.0196,425,0.00079,242,-0.9585,518,0.32269,666,1.05224
ENSG00000118816,CCNI,789,0.02880,497,-0.7655,886,0.21587,694,-0.1981,985,0.38970,904,0.32734
ENSG00000138767,CNOT6L,38,-0.3232,61,0.51037,99,1.27319,29,-0.8109,50,0.12212,33,-0.6758
ENSG00000169288,MRPL1,0,-6.4830,13,-2.4468,88,0.65392,45,-0.4751,85,0.59166,101,1.28154
ENSG00000152784,PRDM8,0,-7.0004,4,-3.6558,17,-1.5387,109,1.76951,48,0.03935,60,0.51749
ENSG00000138668,HNRNPD,199,-0.0294,178,-0.2278,155,-0.4200,194,-0.0785,240,0.27023,229,0.26308
ENSG00000152795,HNRNPDL,598,0.53921,530,0.38697,371,-0.2344,515,0.33200,245,-0.8803,333,-0.5043
ENSG00000145293,ENOPH1,347,1.45886,132,-0.1966,76,-1.0242,215,0.71315,61,-1.3599,100,-0.7511
ENSG00000249242,TMEM150C,59,-0.4679,27,-1.7895,101,0.38216,93,0.27773,55,-0.5863,114,0.81708
ENSG00000145284,SCD5,1240,1.44087,509,-0.0885,810,0.68264,557,0.07374,294,-0.9325,291,-1.1355
ENSG00000138674,SEC31A,88,0.70185,39,-0.6716,68,0.27369,31,-1.0157,52,-0.1716,75,0.59539
ENSG00000163624,CDS1,10,-2.2065,14,-1.8668,43,-0.0170,77,1.11498,17,-1.4370,62,0.77279
ENSG00000163625,WDFY3,82,0.13932,82,0.16212,105,0.54897,63,-0.2947,41,-0.9310,77,0.05575
ENSG00000109339,MAPK10,80,-2.2493,243,-0.6361,399,0.20511,359,0.04157,222,-0.7199,535,0.97485
ENSG00000163629,PTPN13,29,-0.8703,54,0.13794,108,1.29235,13,-2.1742,35,-0.5671,66,0.58189
ENSG00000152583,SPARCL1,883,-2.2537,1654,-1.4224,11296,1.88713,2170,-0.9883,1837,-1.1594,5705,0.88233
ENSG00000118785,SPP1,2661,2.75752,1566,2.02919,75,-3.1735,134,-2.4620,38,-4.1451,8,-6.6970
ENSG00000163644,PPM1K,319,-0.2613,283,-0.4946,589,0.74111,337,-0.1944,413,0.15111,400,0.12636
ENSG00000145337,PYURF,186,2.18036,41,-0.5307,33,-0.7946,49,-0.2243,32,-0.8523,41,-0.5777
ENSG00000177432,NAP1L5,37,-1.8724,31,-2.2553,111,-0.1897,140,0.19379,75,-0.8080,230,1.51183
ENSG00000138640,FAM13A,0,-6.9871,6,-3.1192,26,-0.8779,44,-0.1280,25,-0.9417,106,2.26558
ENSG00000145335,SNCA,48,-2.2524,99,-1.2692,90,-1.3049,502,1.86186,70,-1.6875,232,0.20575
ENSG00000163110,PDLIM5,130,0.42717,65,-0.7466,343,2.22897,31,-1.9058,138,0.52985,65,-0.8041
ENSG00000138698,RAP1GDS1,176,1.32761,110,0.57459,35,-1.2672,109,0.56818,22,-1.9804,45,-1.0785
ENSG00000168785,TSPAN5,35,-1.8827,70,-0.9118,93,-0.3908,160,0.55278,42,-1.5824,188,1.05625
ENSG00000151247,EIF4E,197,0.82875,54,-1.3234,36,-1.8421,126,0.09813,132,0.15724,157,0.59488
ENSG00000197894,ADH5,54,0.06130,23,-1.3538,126,1.51214,31,-0.8534,57,0.14146,58,0.23729
ENSG00000109270,LAMTOR3,0,-6.6946,11,-2.0237,40,0.05959,76,1.38141,35,-0.1415,45,0.33755
ENSG00000164031,DNAJB14,71,-1.0793,81,-0.9687,94,-0.6672,190,0.52997,77,-0.9658,216,0.94645
ENSG00000164032,H2AFZ,152,1.33969,16,-2.2918,89,0.40529,75,0.15252,16,-2.1837,84,0.40690
ENSG00000138814,PPP3CA,300,-2.0960,224,-2.6670,493,-1.3559,1914,0.93186,836,-0.5504,1983,1.23251
ENSG00000109332,UBE2D3,217,0.42713,149,-0.2003,166,-0.0074,197,0.30406,134,-0.3498,153,-0.1708
ENSG00000145354,CISD2,120,1.69953,33,-0.5506,8,-2.5221,65,0.68794,25,-0.9146,34,-0.5431
ENSG00000164039,BDH2,143,1.73171,44,-0.3211,108,1.20651,36,-0.6711,58,0.15456,20,-1.7379
ENSG00000164022,AIMP1,14,-2.6010,156,1.35169,107,0.46736,37,-1.2727,74,-0.1199,73,-0.1920
ENSG00000138801,PAPSS1,190,1.14514,120,0.40746,64,-0.6368,130,0.56081,18,-2.5078,63,-0.7916
ENSG00000109475,RPL34,1612,1.11626,528,-0.7774,773,-0.1135,837,0.01543,1292,0.72969,631,-0.5358
ENSG00000164089,ETNPPL,36,-1.6479,8,-4.0112,447,2.68222,56,-1.0806,141,0.45284,106,-0.0241
ENSG00000123739,PLA2G12A,113,1.01577,57,-0.1257,74,0.29641,36,-0.9154,64,0.07522,59,-0.0817
ENSG00000138660,AP1AR,27,-0.9191,49,0.01981,15,-1.8180,76,0.84320,27,-0.9164,56,0.30715
ENSG00000174720,LARP7,177,-0.1729,239,0.34644,267,0.48945,89,-1.3322,227,0.22223,217,0.19473
ENSG00000145362,ANK2,131,-2.5674,297,-1.4585,578,-0.3313,563,-0.4142,416,-0.8407,1427,1.81147
ENSG00000145349,CAMK2D,7,-3.2527,53,-0.3633,49,-0.4739,148,1.70580,24,-1.5213,58,-0.2476
ENSG00000269893,SNHG8,23,-1.0006,27,-0.8297,109,1.52246,47,0.09474,94,1.26145,24,-1.1585
ENSG00000145390,USP53,10,-2.2583,38,-0.3218,111,1.48821,24,-1.0747,56,0.31892,53,0.29854
ENSG00000164096,C4orf3,427,0.83719,252,-0.0394,135,-1.0047,327,0.44557,246,-0.0765,203,-0.4650
ENSG00000164111,ANXA5,135,0.99664,113,0.80522,97,0.43370,73,-0.0258,54,-0.5129,28,-1.7272
ENSG00000138688,KIAA1109,64,-2.1716,242,-0.1854,328,0.32201,151,-0.9763,158,-0.8312,451,1.23529
ENSG00000138685,FGF2,46,-1.2645,62,-0.8860,462,2.84917,54,-1.0973,112,0.12656,62,-0.9730
ENSG00000164066,INTU,29,-0.8743,49,-0.0652,108,1.26171,16,-1.8552,51,0.00306,64,0.48419
ENSG00000164070,HSPA4L,24,-1.8383,106,0.49580,37,-1.2240,79,-0.0443,46,-0.8771,112,0.70714
ENSG00000138709,LARP1B,35,-1.2875,65,-0.3826,44,-0.9317,36,-1.3535,126,0.72327,135,1.20165
ENSG00000164040,PGRMC2,70,0.10934,40,-0.8346,31,-1.1776,131,1.40347,43,-0.6686,57,-0.2881
ENSG00000077684,JADE1,42,-0.5856,34,-0.9884,118,1.12598,41,-0.6694,87,0.58407,70,0.29989
ENSG00000151466,SCLT1,0,-7.2350,69,0.39263,29,-1.0289,10,-2.6485,67,0.30872,101,1.46071
ENSG00000138650,PCDH10,89,-1.2681,214,0.09498,253,0.36010,230,0.22905,96,-1.1518,234,0.30455
ENSG00000151012,SLC7A11,7,-3.4694,18,-2.2696,355,3.00574,24,-1.8587,98,0.43756,68,-0.1840
ENSG00000109381,ELF2,3,-4.1065,107,1.65615,5,-3.3983,13,-2.0620,58,0.29918,59,0.42793
ENSG00000109390,NDUFC1,61,0.07734,28,-1.2156,104,0.94588,64,0.16862,64,0.15467,57,-0.0543
ENSG00000164134,NAA15,103,-0.6612,257,0.95963,54,-1.6353,41,-2.1705,200,0.39042,206,0.59487
ENSG00000145391,SETD7,276,2.54656,71,0.04027,37,-0.9852,42,-0.8484,39,-0.9011,39,-1.0584
ENSG00000153130,SCOC,124,-0.6111,157,-0.2711,226,0.34155,312,1.04512,91,-1.0772,151,-0.3871
ENSG00000170153,RNF150,8,-2.7439,71,0.56341,49,-0.1016,62,0.30321,28,-0.9789,58,0.20694
ENSG00000109458,GAB1,52,-0.0357,134,1.99030,98,1.01264,35,-0.7400,18,-1.6443,10,-2.8461
ENSG00000153147,SMARCA5,87,-1.1732,283,0.80316,92,-1.0939,77,-1.4647,191,0.04155,258,0.72205
ENSG00000164161,HHIP,673,2.10383,604,2.47081,29,-2.9374,64,-1.9261,4,-5.6531,12,-4.5739
ENSG00000164163,ABCE1,159,1.74762,54,-0.1260,98,0.85663,38,-0.7176,15,-2.0745,42,-0.6312
ENSG00000164164,OTUD4,3,-3.5388,75,1.20274,49,0.28620,36,-0.2366,16,-1.4415,40,-0.0581
ENSG00000170365,SMAD1,1,-5.7430,51,-0.2684,82,0.51778,52,-0.2437,40,-0.6342,90,0.91927
ENSG00000151612,ZNF827,114,0.86097,57,-0.2919,136,1.16945,40,-0.9038,53,-0.3907,60,-0.2377
ENSG00000170390,DCLK2,74,0.57399,21,-1.4569,65,0.37762,76,0.72982,21,-1.4028,54,0.10192
ENSG00000145425,RPS3A,558,1.12607,205,-0.5752,240,-0.2752,277,-0.0539,531,1.03778,188,-0.8028
ENSG00000109670,FBXW7,224,-1.4901,690,0.28659,186,-1.7716,520,-0.2263,388,-0.6604,896,0.96201
ENSG00000109654,TRIM2,279,-0.3906,459,0.46705,255,-0.5296,370,0.06569,167,-1.1741,404,0.26074
ENSG00000164114,MAP9,126,-1.1285,149,-0.9558,156,-0.7977,275,0.09677,237,-0.1547,414,1.08198
ENSG00000061918,GUCY1B1,40,-1.7598,61,-1.2444,25,-2.4319,244,1.29376,57,-1.2547,183,0.80467
ENSG00000109738,GLRB,0,-7.1174,31,-1.1204,34,-0.8816,124,1.45079,26,-1.3087,79,0.57892
ENSG00000120251,GRIA2,54,-3.1860,407,-0.1932,181,-1.4123,338,-0.5099,283,-0.7370,841,1.55042
ENSG00000164125,GASK1B,96,0.75629,9,-2.9712,190,2.02422,80,0.52890,35,-0.8452,35,-1.0000
ENSG00000164124,TMEM144,1043,2.14773,910,2.44124,38,-3.1735,99,-1.9027,7,-5.5390,17,-4.6322
ENSG00000171503,ETFDH,15,-1.8692,117,1.68278,64,0.32296,14,-2.1233,77,0.63473,35,-0.7613
ENSG00000052795,FNIP2,55,-1.1157,152,0.53407,31,-1.9707,117,0.04333,67,-0.8350,150,0.60363
ENSG00000109756,RAPGEF2,38,-1.6899,104,-0.1787,55,-1.1286,98,-0.2755,59,-1.0358,198,1.30813
ENSG00000145416,MARCH1,22,-1.6535,138,1.55844,50,-0.4233,56,-0.2592,25,-1.4745,55,-0.3314
ENSG00000170088,TMEM192,106,0.42338,61,-0.4945,98,0.28693,56,-0.6520,108,0.44785,90,0.20959
ENSG00000109466,KLHL2,36,-1.3737,88,0.00791,16,-2.5167,154,1.10391,73,-0.2894,90,0.04167
ENSG00000052802,MSMO1,87,0.78942,41,-0.4779,189,2.27915,49,-0.1693,22,-1.3420,20,-1.7577
ENSG00000109472,CPE,992,-0.4956,375,-2.0959,4905,2.34530,1299,-0.0812,1224,-0.1668,1040,-0.5238
ENSG00000196104,SPOCK3,456,2.14431,313,1.72341,5,-4.7048,79,-0.9562,14,-3.4263,41,-2.1195
ENSG00000129116,PALLD,51,0.11729,8,-2.7676,184,2.50992,16,-1.7163,78,0.81950,37,-0.4819
ENSG00000154447,SH3RF1,69,0.59583,40,-0.3036,70,0.63126,54,0.21977,30,-0.6889,40,-0.3550
ENSG00000137601,NEK1,92,0.01183,129,0.65228,79,-0.2383,30,-1.8377,135,0.63961,97,0.12276
ENSG00000109572,CLCN3,105,-0.0868,116,0.08955,187,0.86459,111,-0.0048,35,-1.7499,109,-0.0312
ENSG00000056050,HPF1,15,-1.6912,66,0.70828,28,-0.7455,43,-0.0870,29,-0.6770,55,0.38653
ENSG00000198948,MFAP3L,154,1.58337,62,0.02746,171,1.79147,22,-1.6904,35,-0.8546,28,-1.4015
ENSG00000164104,HMGB2,33,-1.6537,83,-0.2691,234,1.52604,46,-1.2301,125,0.42602,105,0.17104
ENSG00000164106,SCRG1,104,0.17478,33,-1.6888,194,1.23252,80,-0.2808,99,0.08703,104,0.22240
ENSG00000150625,GPM6A,1170,-0.4794,593,-1.6288,2051,0.41882,2308,0.71603,1439,-0.1543,1798,0.26660
ENSG00000129128,SPCS3,25,-1.0464,55,0.17780,74,0.62152,72,0.69078,29,-0.8566,40,-0.4629
ENSG00000218336,TENM3,0,-6.8317,2,-4.1315,9,-2.2536,124,2.50379,14,-1.6632,48,0.27751
ENSG00000173320,STOX2,454,1.39777,294,0.73266,98,-1.1100,168,-0.3066,95,-1.1479,143,-0.6443
ENSG00000151726,ACSL1,39,-0.1839,125,2.39941,48,0.16645,28,-0.7303,18,-1.3209,8,-2.8065
ENSG00000151729,SLC25A4,167,0.22690,84,-0.9413,103,-0.5451,194,0.53836,121,-0.2978,170,0.32749
ENSG00000164323,CFAP97,92,0.28393,102,0.52958,54,-0.5468,60,-0.4290,59,-0.4087,80,0.07570
ENSG00000154556,SORBS2,40,-0.7705,38,-0.9388,13,-2.4113,73,0.18893,77,0.23794,103,1.02237
ENSG00000109536,FRG1,52,-0.9179,119,0.45291,45,-1.1403,74,-0.4050,71,-0.4280,127,0.67590
ENSG00000073578,SDHA,37,-1.4917,95,-0.0427,186,1.08560,127,0.49962,39,-1.4178,89,-0.1776
ENSG00000249915,PDCD6,78,0.48820,25,-1.3681,82,0.56640,87,0.77149,33,-0.8792,54,-0.1437
ENSG00000180104,EXOC3,39,-0.5530,27,-1.1634,55,0.01170,73,0.54072,47,-0.2521,69,0.49429
ENSG00000171368,TPPP,1128,1.12393,869,0.78079,265,-1.2092,662,0.24711,353,-0.7728,325,-1.0768
ENSG00000028310,BRD9,85,-0.5398,176,0.73724,59,-1.0983,78,-0.7345,137,0.22286,136,0.26607
ENSG00000049656,CLPTM1L,44,-0.1745,36,-0.5027,3,-4.0574,93,1.29967,35,-0.4974,49,-0.0011
ENSG00000145494,NDUFS6,143,0.26277,106,-0.2323,111,-0.1355,170,0.63670,141,0.24212,88,-0.6120
ENSG00000164151,ICE1,18,-2.9208,196,0.81548,83,-0.6792,71,-1.0064,91,-0.5458,186,0.83760
ENSG00000133398,MED10,40,-0.1778,33,-0.5535,109,1.51669,48,0.10503,21,-1.1320,40,-0.2595
ENSG00000215218,UBE2QL1,7,-2.8998,2,-4.5752,49,-0.1271,161,2.56625,22,-1.3284,43,-0.4141
ENSG00000078295,ADCY2,81,-0.5964,23,-2.6290,339,1.85344,133,0.22233,131,0.16983,106,-0.2175
ENSG00000150753,CCT5,127,1.40852,40,-0.5519,23,-1.3427,68,0.37005,18,-1.6717,57,0.04556
ENSG00000145495,MARCH6,231,-0.4909,271,-0.2732,419,0.46142,342,0.14735,171,-0.9523,370,0.33872
ENSG00000169862,CTNND2,249,-1.0040,253,-1.0685,480,0.01926,417,-0.2289,822,0.91452,618,0.58198
ENSG00000038382,TRIO,27,-1.8336,53,-0.9041,81,-0.1895,151,0.98631,75,-0.3028,106,0.32474
ENSG00000154122,ANKH,145,0.19273,47,-1.6672,202,0.74545,180,0.63305,91,-0.5350,131,0.04579
ENSG00000154153,RETREG1,139,-0.0701,284,1.34895,56,-1.4546,211,0.70738,21,-2.8638,83,-1.0513
ENSG00000145555,MYO10,384,0.17797,288,-0.3119,1083,2.04899,73,-2.4824,603,0.93600,215,-0.8921
ENSG00000176788,BASP1,229,-2.0540,143,-2.8888,241,-1.9754,1587,1.17630,628,-0.5300,1411,1.11465
ENSG00000145526,CDH18,0,-6.8257,0,-5.9656,8,-2.4935,68,0.93130,10,-2.0837,88,1.97360
ENSG00000133401,PDZD2,39,-0.9556,43,-0.8477,18,-2.0769,70,-0.0294,105,0.63337,109,0.95856
ENSG00000113384,GOLPH3,28,-0.8455,56,0.24040,74,0.69121,83,1.03611,14,-1.9213,31,-0.8301
ENSG00000056097,ZFR,257,-0.3568,351,0.15806,296,-0.1353,221,-0.6480,356,0.16461,388,0.40390
ENSG00000113387,SUB1,161,-0.2551,151,-0.3965,101,-0.9817,266,0.64271,97,-1.0426,234,0.45485
ENSG00000113407,TARS,88,0.61293,89,0.73484,113,1.05379,16,-2.0884,38,-0.7150,51,-0.3274
ENSG00000168724,DNAJC21,10,-3.6341,125,0.12629,104,-0.1789,98,-0.2978,53,-1.2225,184,1.06603
ENSG00000164187,LMBRD2,44,-1.6287,60,-1.2742,46,-1.5752,211,0.96649,74,-0.8615,193,0.93213
ENSG00000152620,NADK2,77,0.73451,13,-2.1396,149,1.94882,38,-0.4537,80,0.79377,28,-1.0223
ENSG00000079215,SLC1A3,480,-1.4200,207,-2.8072,6479,3.38714,697,-0.9334,1057,-0.2083,741,-0.9207
ENSG00000164190,NIPBL,42,-2.1283,329,1.34306,177,0.06952,39,-2.3711,192,0.19838,183,0.15831
ENSG00000197603,CPLANE1,33,-2.2627,249,1.03590,68,-1.1896,48,-1.8285,165,0.19344,202,0.71840
ENSG00000082068,WDR70,1,-5.8016,142,1.56113,22,-1.7025,36,-1.0143,23,-1.5834,88,0.60480
ENSG00000113594,LIFR,187,0.37083,139,-0.1237,499,2.17728,50,-1.7988,68,-1.2087,119,-0.4375
ENSG00000164327,RICTOR,23,-1.2669,85,0.89063,18,-1.6899,56,0.08178,79,0.62897,45,-0.3624
ENSG00000113638,TTC33,98,1.10561,36,-0.5808,41,-0.3106,76,0.78963,18,-1.5557,41,-0.4134
ENSG00000145592,RPL37,1521,1.23737,670,-0.1596,659,-0.1681,623,-0.2856,941,0.40739,539,-0.5959
ENSG00000182836,PLCXD3,12,-2.7256,144,1.36351,43,-0.8188,39,-1.0834,119,0.78881,65,-0.2405
ENSG00000083720,OXCT1,27,-1.3423,41,-0.7647,76,0.26193,107,0.96679,20,-1.7553,76,0.34250
ENSG00000250722,SELENOP,711,2.53246,389,1.58322,140,-0.4073,46,-2.2027,49,-1.9940,14,-4.0940
ENSG00000172262,ZNF131,19,-1.3857,84,1.10178,79,0.82412,14,-2.0131,21,-1.2529,55,0.28327
ENSG00000112972,HMGCS1,60,-0.1964,25,-1.5969,116,0.89897,103,0.80066,80,0.28043,54,-0.4297
ENSG00000172239,PAIP1,84,0.04869,87,0.12567,53,-0.6648,101,0.41490,59,-0.4932,79,-0.0415
ENSG00000248092,NNT-AS1,9,-3.2971,100,0.30984,99,0.26949,69,-0.3528,69,-0.3074,109,0.56511
