Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000090539,CHRD,3,-2.4981,11,-0.6501,23,0.48181,15,-0.2333,24,0.73266,16,-0.1558,11,-0.7289
ENSG00000182580,EPHB3,5,-0.7596,6,-0.5220,14,0.90467,7,-0.2709,6,-0.7291,18,1.16436,5,-0.8347
ENSG00000177383,MAGEF1,21,-1.3684,40,-0.4366,52,-0.0398,78,0.63608,68,0.56998,20,-1.4984,60,0.20215
ENSG00000156931,VPS8,27,-0.0679,32,0.19918,29,0.05863,26,-0.1331,28,0.00718,29,0.01416,26,-0.1588
ENSG00000187068,C3orf70,19,-0.1617,54,1.58666,8,-1.4917,38,0.96686,13,-0.9148,33,0.70296,13,-0.7746
ENSG00000073803,MAP3K13,61,-0.5608,116,0.47148,110,0.44874,104,0.28693,74,-0.3193,60,-0.5700,84,-0.0424
ENSG00000163900,TMEM41A,24,0.26273,13,-0.6203,15,-0.4522,18,-0.1724,19,-0.1365,37,1.00368,22,0.12434
ENSG00000163904,SENP2,66,0.01740,65,-0.0015,57,-0.2513,71,0.13303,65,-0.0257,60,-0.1278,84,0.40495
ENSG00000136527,TRA2B,103,0.44498,58,-0.4588,64,-0.3450,68,-0.2142,82,0.10009,115,0.63550,62,-0.3537
ENSG00000244405,ETV5,14,-2.2740,34,-0.9893,106,0.93625,61,-0.1129,63,-0.0596,84,0.40640,57,-0.2029
ENSG00000058866,DGKG,31,-0.4191,17,-1.3038,54,0.56777,30,-0.4664,22,-1.0778,108,1.71202,40,-0.0036
ENSG00000090520,DNAJB11,28,0.07571,22,-0.2849,18,-0.6345,33,0.32590,34,0.50010,21,-0.3825,25,-0.0866
ENSG00000156976,EIF4A2,167,-2.1118,476,-0.5365,667,-0.0085,1011,0.67735,969,0.83873,300,-1.2411,503,-0.4534
ENSG00000073849,ST6GAL1,16,-0.3634,16,-0.4151,23,0.18681,12,-0.7646,31,0.91686,15,-0.4834,8,-1.4229
ENSG00000163923,RPL39L,9,-0.4144,8,-0.5022,11,-0.1270,18,0.70374,14,0.37449,13,0.21729,4,-1.4437
ENSG00000157005,SST,12,-2.3180,46,-0.3369,156,2.23684,36,-0.7328,24,-1.5725,17,-1.8023,79,0.51369
ENSG00000113916,BCL6,45,0.61765,47,0.72408,11,-1.7014,39,0.39017,27,-0.2270,36,0.25399,35,0.23667
ENSG00000145012,LPP,45,0.21858,65,0.83279,23,-0.8801,41,0.08480,23,-0.9568,86,1.33923,37,-0.0819
ENSG00000196083,IL1RAP,7,-0.8579,7,-0.6982,10,-0.3160,16,0.44438,13,0.19228,15,0.40091,15,0.33503
ENSG00000152492,CCDC50,107,1.24678,64,0.34514,34,-0.6804,34,-0.6308,30,-0.9843,92,0.97200,56,0.13518
ENSG00000114279,FGF12,78,-2.4123,259,-0.6134,205,-1.0563,696,0.99722,518,0.67106,171,-1.2507,662,0.91060
ENSG00000180611,MB21D2,7,-1.0795,5,-1.5090,7,-1.0777,33,1.41023,20,0.74688,4,-1.6896,18,0.38826
ENSG00000127249,ATP13A4,29,0.02136,80,1.80107,14,-1.1434,29,0.05184,10,-1.8829,78,1.74866,11,-1.4677
ENSG00000198836,OPA1,80,-0.9559,79,-0.9836,152,0.03793,163,0.14726,203,0.69701,99,-0.6333,151,0.03216
ENSG00000114315,HES1,60,1.12052,92,1.93943,11,-1.6733,19,-0.6919,9,-2.0195,70,1.40680,14,-1.1912
ENSG00000133657,ATP13A3,28,0.01876,14,-1.0115,39,0.59322,25,-0.1717,21,-0.5302,43,0.69090,29,0.03187
ENSG00000041802,LSG1,20,-0.2141,13,-0.8222,16,-0.6061,17,-0.4923,26,0.28566,36,0.73642,32,0.54909
ENSG00000114331,ACAP2,121,0.88697,71,0.01487,54,-0.4575,51,-0.5133,40,-1.0355,149,1.25845,84,0.28805
ENSG00000184203,PPP1R2,45,-0.7962,38,-1.0492,77,0.04255,97,0.39620,88,0.32857,59,-0.3866,97,0.40638
ENSG00000189058,APOD,1027,2.51828,300,0.20831,257,-0.0433,90,-1.6527,138,-1.2042,177,-0.6217,115,-1.2806
ENSG00000061938,TNK2,22,-1.3528,78,0.65733,81,0.83671,30,-0.8830,55,0.08934,48,-0.1415,20,-1.4519
ENSG00000072274,TFRC,24,-1.4338,63,0.03636,50,-0.3652,58,-0.0835,91,0.90176,57,-0.1081,38,-0.7335
ENSG00000161217,PCYT1A,61,0.70233,38,-0.0897,32,-0.3746,29,-0.4719,37,-0.1371,52,0.42940,42,0.09286
ENSG00000213123,TCTEX1D2,9,-2.1470,28,-0.5000,40,0.01981,86,1.32419,46,0.33608,23,-0.8395,29,-0.4905
ENSG00000163960,UBXN7,102,0.91578,41,-0.5603,52,-0.1992,37,-0.7143,52,-0.2223,73,0.34994,71,0.31843
ENSG00000163961,RNF168,99,0.27882,69,-0.2931,83,-0.0167,46,-0.9287,67,-0.4386,106,0.38829,149,0.95841
ENSG00000174013,FBXO45,64,0.10639,48,-0.3401,60,0.00719,76,0.38149,61,0.04791,34,-0.8747,72,0.31015
ENSG00000163964,PIGX,69,-0.5328,69,-0.5388,132,0.56936,91,-0.1170,97,-0.0170,98,0.00529,94,-0.0609
ENSG00000174007,CEP19,10,-0.5896,9,-0.7640,10,-0.5902,22,0.62524,17,0.29307,16,0.11347,19,0.42106
ENSG00000180370,PAK2,168,1.31546,105,0.48729,77,-0.0061,53,-0.5942,39,-1.2547,78,0.00720,99,0.40199
ENSG00000119231,SENP5,78,0.10240,27,-1.4884,77,0.10826,50,-0.5961,78,0.13093,95,0.43300,91,0.35931
ENSG00000114503,NCBP2,66,0.08618,76,0.32931,50,-0.3651,82,0.44656,61,-0.0526,56,-0.1527,59,-0.0873
ENSG00000270170,NCBP2AS2,17,-1.4754,35,-0.3870,37,-0.2940,67,0.68271,64,0.84220,20,-1.2295,37,-0.2995
ENSG00000119227,PIGZ,6,-1.2437,21,0.66023,20,0.64064,9,-0.6560,17,0.41349,4,-1.6864,9,-0.7310
ENSG00000163975,MELTF,5,-1.2666,20,0.95410,20,1.07513,7,-0.7492,7,-0.9208,17,0.60618,4,-1.3249
ENSG00000075711,DLG1,323,1.44658,100,-0.5163,127,-0.1554,90,-0.6726,115,-0.3783,125,-0.1598,151,0.13241
ENSG00000161267,BDH1,7,-1.8157,31,0.49106,14,-0.7987,32,0.56027,33,0.86914,15,-0.6206,14,-0.7638
ENSG00000145016,RUBCN,36,-0.1513,28,-0.5702,41,0.03445,27,-0.6111,44,0.23108,46,0.23796,47,0.25737
ENSG00000122068,FYTTD1,68,0.28106,56,-0.0321,49,-0.2870,63,0.13896,63,0.20222,29,-1.0676,71,0.34137
ENSG00000186001,LRCH3,70,1.38444,22,-0.5261,28,-0.1727,21,-0.5698,18,-1.0335,67,1.29288,20,-0.6707
ENSG00000114473,IQCG,16,-0.1542,23,0.38426,12,-0.7623,12,-0.6241,17,-0.1776,28,0.70884,29,0.76006
ENSG00000182899,RPL35A,419,-0.1632,1005,1.31353,301,-0.7444,936,1.18401,401,-0.2939,204,-1.2716,273,-0.8284
ENSG00000185621,LMLN,18,0.10133,7,-1.3346,17,0.06269,6,-1.4607,17,-0.0298,23,0.48672,30,0.93357
ENSG00000131127,ZNF141,36,1.43121,13,-0.2367,7,-1.2702,13,-0.2085,10,-0.8097,30,1.12423,17,0.15664
ENSG00000182903,ZNF721,72,0.32238,35,-0.8044,60,0.01207,57,-0.0615,53,-0.2038,80,0.49737,67,0.20966
ENSG00000174227,PIGG,20,0.13994,15,-0.2687,17,-0.0998,18,0.01225,19,0.05765,29,0.72462,9,-0.9900
ENSG00000273238,TMEM271,12,-2.2915,53,-0.0499,67,0.36494,71,0.41287,72,0.61177,36,-0.6490,25,-1.1858
ENSG00000169020,ATP5ME,678,0.12062,976,0.72303,522,-0.3307,935,0.65087,634,0.01588,269,-1.3124,489,-0.3986
ENSG00000215375,MYL5,9,0.25677,13,0.84936,7,-0.1756,7,-0.0670,5,-0.6555,8,0.15051,9,0.22888
ENSG00000185619,PCGF3,28,-0.2061,23,-0.4943,43,0.53232,33,0.03695,35,0.18537,24,-0.4155,21,-0.6389
ENSG00000168993,CPLX1,11,-3.4743,164,0.55544,176,0.78609,71,-0.7823,151,0.55413,48,-1.3588,70,-0.7980
ENSG00000178950,GAK,27,-0.7032,30,-0.5688,63,0.73337,26,-0.7803,49,0.30296,41,-0.0662,30,-0.5559
ENSG00000127419,TMEM175,10,-0.8160,20,0.28806,30,1.14056,23,0.49680,12,-0.6044,11,-0.6263,7,-1.2968
ENSG00000145214,DGKQ,3,-1.9597,9,-0.3513,18,0.89797,8,-0.4618,12,0.17733,13,0.29902,6,-0.9904
ENSG00000127418,FGFRL1,12,0.17236,31,1.87223,8,-0.4481,10,-0.1216,3,-1.9762,21,1.12246,6,-0.8247
ENSG00000159692,CTBP1,66,-0.9031,120,0.02699,162,0.59446,104,-0.1967,121,0.04894,111,-0.1084,94,-0.3692
ENSG00000196810,CTBP1-DT,21,1.08500,5,-1.1037,11,0.08492,9,-0.3404,8,-0.5166,14,0.43391,12,0.13595
ENSG00000090316,MAEA,13,-1.9959,28,-0.8441,47,-0.0180,53,0.17129,79,1.20092,16,-1.6341,35,-0.4636
ENSG00000163950,SLBP,39,-1.0597,35,-1.2040,79,0.03262,87,0.19194,96,0.47149,66,-0.2494,100,0.41330
ENSG00000168936,TMEM129,12,-0.1546,17,0.40790,18,0.59072,7,-0.9030,13,0.04790,14,0.09357,5,-1.4860
ENSG00000068078,FGFR3,107,-0.3723,344,1.59991,95,-0.6185,140,0.04972,47,-1.8750,383,1.81076,55,-1.3876
ENSG00000168924,LETM1,29,-0.3863,24,-0.7025,44,0.27141,30,-0.3486,41,0.16352,46,0.34182,37,-0.0336
ENSG00000109685,NSD2,76,-0.0720,64,-0.3370,84,0.11716,59,-0.4594,57,-0.6367,128,0.79512,125,0.75334
ENSG00000185049,NELFA,16,0.34132,7,-0.8171,22,1.04051,14,0.08771,9,-0.6057,11,-0.2122,8,-0.6810
ENSG00000243449,C4orf48,528,0.63143,406,0.19806,418,0.28093,355,-0.0177,356,-0.0177,211,-0.8341,187,-1.0144
ENSG00000185818,NAT8L,88,-1.1291,205,0.18661,218,0.32407,148,-0.3334,191,0.09168,257,0.55336,121,-0.6462
ENSG00000214367,HAUS3,14,0.46889,6,-0.7526,9,-0.2337,15,0.60043,7,-0.8112,20,1.04691,11,0.03718
ENSG00000123933,MXD4,42,0.72907,49,1.01575,29,0.12600,17,-0.7072,14,-1.2247,47,0.92078,14,-0.9548
ENSG00000159733,ZFYVE28,5,-1.9741,8,-1.4745,26,0.47902,17,-0.3078,25,0.40718,28,0.51924,19,-0.1068
ENSG00000063978,RNF4,25,-0.7926,32,-0.4460,42,-0.0286,49,0.24801,54,0.52588,32,-0.4114,39,-0.1295
ENSG00000125386,FAM193A,44,0.37118,37,0.10650,33,-0.0756,13,-1.4563,25,-0.6291,65,1.03242,47,0.48639
ENSG00000087266,SH3BP2,7,-1.0639,26,0.90317,14,-0.0379,16,0.09126,5,-1.9526,49,2.12548,7,-1.0896
ENSG00000087274,ADD1,194,-0.0763,186,-0.1489,244,0.32876,185,-0.1554,198,-0.0594,210,0.04569,182,-0.1749
ENSG00000109736,MFSD10,8,-1.4334,23,0.06495,30,0.57446,15,-0.5812,25,0.32008,28,0.38265,9,-1.3827
ENSG00000087269,NOP14,37,0.25220,25,-0.3351,26,-0.3316,16,-1.0727,18,-1.0308,65,1.19933,67,1.25511
ENSG00000125388,GRK4,26,0.07756,44,0.94075,17,-0.6081,12,-1.0458,20,-0.3948,41,0.83035,29,0.24699
ENSG00000197386,HTT,27,-1.0919,58,0.07385,59,0.10506,56,0.01988,57,0.05448,72,0.41351,53,-0.0703
ENSG00000159788,RGS12,33,-0.2676,67,0.89699,30,-0.4762,46,0.24351,27,-0.7310,72,1.01153,34,-0.2169
ENSG00000163956,LRPAP1,41,-1.4442,89,-0.2894,102,-0.0794,131,0.34068,145,0.69542,60,-0.8896,103,-0.0572
ENSG00000132406,TMEM128,25,0.69970,17,0.09281,18,0.19299,17,0.02449,15,-0.1173,11,-0.6271,11,-0.6280
ENSG00000145220,LYAR,32,1.28202,22,0.64063,8,-0.9304,9,-0.7097,12,-0.4700,21,0.52802,13,-0.2460
ENSG00000168824,NSG1,10,-3.6272,69,-0.8301,56,-1.2373,153,0.43866,222,1.61234,63,-0.9674,99,-0.2661
ENSG00000168818,STX18,21,-0.0093,31,0.57647,14,-0.7110,20,-0.1352,21,-0.0820,27,0.37530,26,0.29434
ENSG00000163132,MSX1,15,0.61692,39,2.49697,4,-1.5539,3,-1.8317,2,-2.4371,24,1.48270,5,-1.0797
ENSG00000072832,CRMP1,40,-2.0606,98,-0.7328,198,0.44030,139,-0.1920,213,0.68361,95,-0.7822,158,0.01685
ENSG00000181215,C4orf50,1,-4.5459,13,-0.9309,53,1.66571,13,-0.8844,18,-0.5382,36,0.66475,15,-0.7134
ENSG00000152969,JAKMIP1,11,-2.8834,64,-0.2826,85,0.19832,85,0.16323,114,0.91022,43,-0.8933,50,-0.6681
ENSG00000109501,WFS1,47,0.01254,65,0.54560,29,-0.8026,69,0.63330,41,-0.2672,81,0.91715,24,-1.0397
ENSG00000074211,PPP2R2C,92,-0.9312,155,-0.1253,175,0.08323,175,0.06587,199,0.36266,145,-0.2243,162,-0.0522
ENSG00000013288,MAN2B2,20,-1.4379,22,-1.2447,38,-0.4762,45,-0.1718,82,1.13449,46,-0.1400,49,-0.0431
ENSG00000179010,MRFAP1,436,-0.1318,438,-0.1260,444,-0.1165,666,0.55862,586,0.46255,220,-1.1856,330,-0.5700
ENSG00000170846,AC093323.1,37,-0.5918,30,-0.9296,84,0.85571,43,-0.3428,60,0.21561,48,-0.1918,34,-0.7188
ENSG00000178988,MRFAP1L1,102,-0.2694,123,0.02551,112,-0.1428,132,0.14516,150,0.47247,70,-0.8425,107,-0.1910
ENSG00000186222,BLOC1S4,3,-1.8922,12,-0.0844,13,0.04982,24,1.09397,15,0.38449,6,-0.9759,8,-0.6396
ENSG00000170871,KIAA0232,270,0.54175,77,-1.4101,173,-0.1982,149,-0.4125,196,0.02485,221,0.21633,284,0.62991
ENSG00000132405,TBC1D14,35,-0.0476,50,0.54009,44,0.38969,29,-0.3151,35,-0.0587,28,-0.3547,23,-0.7085
ENSG00000173011,TADA2B,15,-0.7033,13,-0.8940,26,0.14450,26,0.12385,26,0.16630,30,0.34871,25,0.10128
ENSG00000109519,GRPEL1,26,-0.6969,28,-0.5459,35,-0.2320,48,0.26631,52,0.54783,21,-1.0375,55,0.49271
ENSG00000184985,SORCS2,26,0.67303,34,1.14139,11,-0.7045,16,-0.0553,10,-0.9776,32,1.02178,10,-0.7937
ENSG00000196526,AFAP1,10,-1.0168,18,-0.1940,25,0.39045,28,0.57466,11,-1.1384,21,0.11421,40,1.17273
ENSG00000163995,ABLIM2,9,-2.1911,40,0.06798,30,-0.3948,76,1.14286,47,0.46917,21,-0.9272,33,-0.2111
ENSG00000251615,AC104825.1,11,0.45654,5,-0.7364,7,-0.3161,4,-0.9722,13,0.84792,7,-0.2510,5,-0.7126
ENSG00000071127,WDR1,56,-0.1127,76,0.38604,103,1.05765,59,-0.0192,46,-0.4978,33,-0.9311,30,-1.0464
ENSG00000178163,ZNF518B,13,-0.9197,20,-0.2802,32,0.52093,16,-0.6014,19,-0.4510,36,0.64652,35,0.57023
ENSG00000002587,HS3ST1,2,-2.1706,11,0.08260,9,-0.2296,12,0.27356,13,0.52767,9,-0.1346,11,0.04274
ENSG00000157869,RAB28,21,-0.0276,29,0.46159,25,0.24413,24,0.14157,22,0.04006,18,-0.2975,9,-1.3201
ENSG00000038219,BOD1L1,708,0.30668,279,-1.1539,400,-0.6595,459,-0.3858,525,-0.2223,833,0.57575,1207,1.22224
ENSG00000137449,CPEB2,78,1.31029,29,-0.3276,42,0.27754,14,-1.3831,34,-0.1012,24,-0.6296,27,-0.4185
ENSG00000048342,CC2D2A,27,0.82443,40,1.53565,6,-1.5566,21,0.44263,8,-1.3019,28,0.90186,10,-0.7390
ENSG00000118564,FBXL5,97,0.41155,84,0.17049,71,-0.1115,92,0.32024,80,0.12207,45,-0.7829,54,-0.5263
ENSG00000237765,FAM200B,91,0.18459,125,0.72087,70,-0.2589,125,0.71923,63,-0.4740,70,-0.2284,67,-0.2916
ENSG00000004468,CD38,29,2.03810,12,0.49183,3,-1.4520,5,-0.8493,2,-2.3546,25,1.78066,5,-0.9024
ENSG00000169762,TAPT1,44,0.14677,39,-0.0597,42,0.06629,40,-0.0042,44,0.16834,35,-0.2100,30,-0.4704
ENSG00000169744,LDB2,12,-3.4876,26,-2.3898,133,0.09189,178,0.56271,185,0.86861,74,-0.8333,152,0.30047
ENSG00000151552,QDPR,1100,1.94080,348,-0.0887,548,0.76433,114,-1.7945,232,-0.8718,163,-1.2575,158,-1.3022
ENSG00000002549,LAP3,61,0.87950,62,0.90644,17,-1.2230,52,0.60509,19,-1.1221,47,0.42365,44,0.32784
ENSG00000118579,MED28,40,-0.0839,54,0.40008,56,0.50031,32,-0.4524,42,-0.0079,37,-0.2165,23,-0.9392
ENSG00000047662,FAM184B,18,1.35728,6,-0.2917,7,-0.1986,10,0.31083,7,-0.1145,7,-0.1070,1,-2.5933
ENSG00000163257,DCAF16,55,0.83244,30,-0.1476,48,0.68608,17,-1.0535,29,-0.2899,30,-0.1511,18,-0.9194
ENSG00000178177,LCORL,55,1.53862,26,0.25784,9,-1.5362,26,0.21315,17,-0.4738,32,0.59852,14,-0.6670
ENSG00000145147,SLIT2,14,-1.1572,10,-1.5589,17,-0.8914,46,0.73300,42,0.78222,17,-0.7987,46,0.74743
ENSG00000163138,PACRGL,14,-0.4887,17,-0.2264,22,0.26330,23,0.30253,22,0.25063,17,-0.1509,11,-0.8020
ENSG00000185774,KCNIP4,5,-4.4455,25,-2.0593,64,-0.7532,232,1.46100,160,1.12547,37,-1.5178,84,-0.2583
ENSG00000280650,KCNIP4-IT1,4,-2.4965,0,-9.8288,27,0.13307,2,-3.4023,18,-0.6143,72,1.86815,62,1.56728
ENSG00000152990,ADGRA3,53,1.26972,66,1.68012,14,-0.9132,20,-0.3168,7,-2.0507,51,1.18818,7,-1.7833
ENSG00000109819,PPARGC1A,7,-2.0165,19,-0.6008,33,0.27150,38,0.47636,43,0.90380,15,-1.0112,12,-1.3397
ENSG00000109606,DHX15,47,-0.1621,56,0.09409,38,-0.5440,57,0.13764,64,0.42493,52,-0.0040,44,-0.2883
ENSG00000181982,CCDC149,17,-0.4549,34,0.64514,27,0.34771,20,-0.1713,18,-0.4742,23,0.03322,24,0.12333
ENSG00000153012,LGI2,3,-2.5341,9,-1.0961,14,-0.5887,25,0.40895,26,0.65200,15,-0.3361,34,0.95624
ENSG00000053900,ANAPC4,15,-0.2299,13,-0.4487,15,-0.3016,23,0.44871,21,0.34560,5,-1.7023,27,0.69304
ENSG00000091490,SEL1L3,11,-0.0695,14,0.35462,9,-0.4306,18,0.76509,8,-0.6081,17,0.68299,10,-0.1036
ENSG00000250317,SMIM20,21,-0.6617,51,0.78562,29,-0.1360,66,1.21839,31,-0.0706,12,-1.4649,17,-0.9508
ENSG00000168214,RBPJ,441,1.86294,113,-0.4747,147,-0.0727,77,-1.0594,116,-0.5445,127,-0.2899,130,-0.2572
ENSG00000109689,STIM2,35,-0.3442,31,-0.5444,35,-0.3924,27,-0.7456,36,-0.3885,82,1.05248,85,1.10279
ENSG00000169851,PCDH7,47,-2.5634,91,-1.5956,282,0.15346,296,0.21468,343,0.62531,203,-0.3853,357,0.52603
ENSG00000047365,ARAP2,515,1.89505,78,-1.2633,151,-0.2742,103,-0.8308,86,-1.3118,297,0.86725,207,0.26107
ENSG00000174145,NWD2,0,-5.0459,1,-3.3235,12,-0.4494,17,0.23173,28,1.53526,11,-0.4264,13,-0.2556
ENSG00000181826,RELL1,20,1.10011,29,1.82803,6,-0.7800,9,-0.0915,5,-1.3397,13,0.41035,3,-1.8583
ENSG00000065882,TBC1D1,15,-0.7905,15,-0.8476,36,0.65573,21,-0.2852,29,0.22777,24,-0.1231,23,-0.1922
ENSG00000231160,KLF3-AS1,29,1.21862,3,-2.0636,11,-0.4439,4,-1.6826,9,-0.7337,33,1.46299,20,0.55774
ENSG00000109787,KLF3,62,1.62167,39,0.77833,28,0.24866,19,-0.3723,11,-1.3875,21,-0.2143,11,-1.1110
ENSG00000197712,FAM114A1,45,2.45871,9,-0.3490,6,-0.9775,4,-1.3800,4,-1.8427,26,1.36703,6,-0.8653
ENSG00000109790,KLHL5,81,1.06082,49,0.23118,63,0.73730,12,-1.8873,24,-1.0610,58,0.49869,28,-0.6289
ENSG00000157796,WDR19,9,-0.7510,11,-0.5185,20,0.46900,12,-0.3371,15,-0.0551,21,0.49702,15,0.00931
ENSG00000035928,RFC1,483,1.79199,117,-0.6123,121,-0.6193,108,-0.7417,99,-1.0548,199,0.21811,289,0.84780
ENSG00000163682,RPL9,969,0.02629,1771,1.03880,893,-0.1150,1435,0.67411,755,-0.4584,619,-0.6764,682,-0.5267
ENSG00000121897,LIAS,26,0.72454,16,-0.0560,15,-0.1060,16,-0.0265,17,0.01343,16,-0.0015,10,-0.8099
ENSG00000109814,UGDH,7,-0.3268,15,0.85640,10,0.22215,5,-0.8861,9,0.17422,8,-0.1958,4,-0.9530
ENSG00000163683,SMIM14,159,0.35997,116,-0.1472,134,0.09356,120,-0.0963,118,-0.1406,143,0.19448,110,-0.2297
ENSG00000078140,UBE2K,72,-1.0534,111,-0.3925,121,-0.2859,137,-0.0537,177,0.47657,126,-0.1911,202,0.57532
ENSG00000121892,PDS5A,82,0.50948,36,-0.7850,80,0.52534,33,-0.9232,48,-0.4222,80,0.46256,65,0.12093
ENSG00000078177,N4BP2,21,0.01449,18,-0.2644,13,-0.8581,20,-0.0973,9,-1.5365,51,1.48180,50,1.45573
ENSG00000163697,APBB2,144,1.76083,49,-0.1131,47,-0.1964,36,-0.5667,35,-0.7479,50,-0.0567,44,-0.2660
ENSG00000154277,UCHL1,158,-2.6546,363,-1.4297,844,-0.1456,879,-0.0669,1579,1.31981,445,-1.1208,892,-0.0433
ENSG00000064042,LIMCH1,845,1.60724,197,-0.8268,298,-0.1999,264,-0.3740,200,-0.9649,412,0.34264,424,0.38754
ENSG00000109133,TMEM33,72,-0.1981,50,-0.7734,95,0.27841,71,-0.2319,104,0.51824,64,-0.3929,60,-0.4923
ENSG00000014824,SLC30A9,106,-0.3279,96,-0.4875,118,-0.1865,165,0.37729,150,0.28034,104,-0.3606,153,0.25478
ENSG00000124406,ATP8A1,181,0.47452,81,-0.8061,210,0.84951,87,-0.6849,143,0.11499,87,-0.6849,67,-1.0885
ENSG00000183783,KCTD8,14,-0.9341,22,-0.2866,24,-0.1848,31,0.26709,34,0.57441,16,-0.8008,30,0.20906
ENSG00000151806,GUF1,39,0.10843,36,-0.0083,41,0.18950,29,-0.3788,29,-0.4393,41,0.18447,52,0.55943
ENSG00000163281,GNPDA2,5,-1.9627,13,-0.5875,18,-0.0751,26,0.56650,26,0.79681,13,-0.5523,13,-0.4939
ENSG00000163285,GABRG1,67,-0.4227,218,1.55421,77,-0.2355,96,0.13459,55,-0.8960,106,0.30277,76,-0.2428
ENSG00000260878,AC104072.1,11,-1.7116,35,0.03029,21,-0.8486,96,1.78373,35,0.04344,27,-0.3550,28,-0.3461
ENSG00000151834,GABRA2,37,-1.8796,196,0.70479,60,-1.2646,249,1.12573,99,-0.4881,204,0.77759,171,0.47703
ENSG00000109158,GABRA4,3,-4.4630,29,-1.4463,56,-0.4640,141,1.08605,94,0.52088,33,-1.2086,136,1.02945
ENSG00000163288,GABRB1,43,-0.8841,47,-0.7483,74,-0.0704,70,-0.1485,70,-0.1830,127,0.84032,121,0.75389
ENSG00000260918,AC107398.3,49,-1.6066,110,-0.3980,142,0.01170,171,0.30681,162,0.29560,121,-0.2432,190,0.48257
ENSG00000169019,COMMD8,10,-0.8125,18,0.10099,3,-2.4259,40,1.43602,21,0.40762,4,-2.1716,30,0.90175
ENSG00000170448,NFXL1,34,0.34605,14,-1.0125,18,-0.7047,13,-1.1367,21,-0.5090,54,1.12575,60,1.31317
ENSG00000109171,SLAIN2,29,-0.0757,40,0.46877,27,-0.2254,35,0.22797,23,-0.5052,41,0.49938,34,0.18829
ENSG00000075539,FRYL,359,2.52068,47,-1.0248,86,-0.1074,29,-1.7362,48,-1.1899,101,0.14985,64,-0.5540
ENSG00000109180,OCIAD1,203,-0.5715,195,-0.6347,214,-0.5367,402,0.52431,413,0.78660,139,-1.1490,309,0.09524
ENSG00000145247,OCIAD2,11,-1.9553,48,0.28797,31,-0.4263,100,1.56824,46,0.31080,6,-2.8686,34,-0.2410
ENSG00000109184,DCUN1D4,36,-0.5812,30,-0.8804,64,0.36331,28,-0.9933,67,0.50720,60,0.21358,45,-0.2570
ENSG00000163069,SGCB,117,1.03354,72,0.21612,56,-0.1956,62,-0.0138,55,-0.2661,37,-0.8201,63,0.00191
ENSG00000109189,USP46,93,-0.4203,125,0.03860,114,-0.1128,142,0.24264,120,-0.0411,105,-0.2387,167,0.51266
ENSG00000226950,DANCR,24,-0.4338,65,1.17949,19,-0.8445,67,1.24634,33,0.09386,12,-1.4634,12,-1.4323
ENSG00000184178,SCFD2,10,-0.8569,7,-1.2994,11,-0.6866,13,-0.4620,32,1.50277,2,-2.8921,22,0.38543
ENSG00000145216,FIP1L1,88,0.52488,37,-0.8570,47,-0.5343,72,0.19676,55,-0.3176,76,0.27280,109,0.88198
ENSG00000072201,LNX1,4,-3.8406,13,-2.1791,31,-0.9782,117,1.25094,81,0.85200,32,-0.8604,86,0.69863
ENSG00000134853,PDGFRA,37,1.10486,33,0.86547,15,-0.4039,27,0.53998,9,-1.3368,17,-0.1464,20,0.07029
ENSG00000157404,KIT,6,-1.2866,33,1.45881,8,-0.9179,35,1.57243,10,-0.7108,10,-0.4751,10,-0.4395
ENSG00000128039,SRD5A3,30,0.68695,10,-1.0747,20,-0.0054,22,0.16023,21,0.14497,12,-0.7075,20,0.04891
ENSG00000134851,TMEM165,265,2.63889,43,-0.6293,66,0.05234,24,-1.5007,29,-1.4551,57,-0.2027,37,-0.8753
ENSG00000134852,CLOCK,55,-0.8145,85,-0.1301,96,0.06018,90,-0.0487,98,0.11730,82,-0.1873,129,0.53174
ENSG00000090989,EXOC1,122,0.45920,53,-0.8465,68,-0.5242,75,-0.3116,98,0.13278,90,-0.0287,148,0.78983
ENSG00000174799,CEP135,39,0.78612,27,0.18353,20,-0.2995,8,-1.6580,9,-1.6517,58,1.51540,39,0.81189
ENSG00000157426,AASDH,25,0.39987,25,0.40485,10,-1.1253,19,-0.0838,12,-0.9179,45,1.41063,26,0.46883
ENSG00000128059,PPAT,16,-0.0340,11,-0.5849,16,0.02499,16,0.00799,16,-0.0203,17,0.10436,20,0.37716
ENSG00000128050,PAICS,56,0.73917,61,0.85829,17,-1.2112,54,0.67008,30,-0.3730,38,0.09401,26,-0.4852
ENSG00000174780,SRP72,151,0.05322,96,-0.6545,127,-0.2404,139,-0.0773,169,0.31194,115,-0.3796,197,0.48780
ENSG00000171476,HOPX,10,-4.6037,196,-0.2008,73,-1.8281,1012,2.90008,224,0.01173,76,-1.6382,116,-1.0190
ENSG00000084093,REST,142,2.61368,43,0.34609,22,-0.7356,16,-1.2094,9,-2.3509,59,0.87465,17,-1.1294
