Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000196878,LAMB3,7,-0.5680,2,-2.3051,6,-0.7740,14,0.87746,10,-0.1552,12,0.13917
ENSG00000117597,UTP25,21,0.14656,18,-0.0971,20,0.04208,22,0.37409,11,-0.8061,13,-0.5728
ENSG00000143469,SYT14,25,-0.0462,18,-0.5539,40,0.69222,24,-0.1866,24,-0.1095,31,0.28481
ENSG00000203706,SERTAD4-AS1,15,0.79183,1,-2.9755,3,-1.4882,9,0.07075,11,0.27190,14,0.73531
ENSG00000082497,SERTAD4,4,-1.3535,7,-0.6246,9,-0.2404,12,0.31822,7,-0.7077,21,1.04516
ENSG00000143473,KCNH1,3,-3.8892,32,-0.5194,8,-2.4895,68,1.72857,54,0.31208,5,-3.2182
ENSG00000117625,RCOR3,65,0.49730,39,-0.3352,31,-0.6951,56,0.47336,39,-0.3364,27,-0.8760
ENSG00000082512,TRAF5,5,-1.2736,10,-0.4135,2,-2.5342,21,1.89917,8,-0.7240,1,-3.6733
ENSG00000170385,SLC30A1,27,-0.6259,34,-0.2525,20,-1.1008,55,1.04805,38,-0.0922,12,-1.8521
ENSG00000123684,LPGAT1,76,-0.0886,38,-1.1673,99,0.33740,85,0.16720,69,-0.2454,97,0.30243
ENSG00000143493,INTS7,13,0.09996,7,-0.8525,11,-0.1749,13,0.17727,10,-0.3823,17,0.51220
ENSG00000066027,PPP2R5A,88,0.83444,68,0.39797,57,0.11181,45,-0.4395,48,-0.1709,45,-0.2492
ENSG00000065600,PACC1,84,2.52072,7,-1.6046,46,1.28639,6,-2.4868,3,-2.6012,41,1.10398
ENSG00000117691,NENF,390,1.06511,153,-0.4733,197,-0.0776,166,-0.5713,245,0.27200,251,0.31530
ENSG00000162772,ATF3,90,1.34966,104,1.61744,41,0.01383,24,-1.2251,10,-2.0603,40,-0.0215
ENSG00000123685,BATF3,2,-1.9935,12,0.43134,7,-0.3039,12,0.89169,2,-2.2169,8,-0.2243
ENSG00000117697,NSL1,76,1.00171,41,-0.0037,50,0.31024,33,-0.5745,32,-0.4223,49,0.27965
ENSG00000203705,TATDN3,33,0.14234,27,-0.2093,29,-0.0807,32,0.13434,18,-0.7890,38,0.35376
ENSG00000162769,FLVCR1,16,-0.0717,19,0.22120,17,0.00556,17,0.10163,14,-0.2542,14,-0.2298
ENSG00000174606,ANGEL2,30,-0.0403,30,-0.0190,34,0.15317,28,-0.2229,29,-0.0911,43,0.52445
ENSG00000136643,RPS6KC1,28,-0.3363,25,-0.4911,41,0.24571,38,0.29183,26,-0.4643,37,0.07100
ENSG00000117707,PROX1,50,2.41464,33,1.55855,16,0.29237,4,-2.2709,1,-3.3018,10,-0.3765
ENSG00000143499,SMYD2,13,-2.8485,38,-1.3228,22,-2.1611,136,1.55420,124,0.49844,33,-1.5568
ENSG00000152104,PTPN14,19,0.40537,28,1.07920,15,0.04481,13,-0.3333,9,-0.6815,10,-0.5294
ENSG00000082482,KCNK2,9,0.04294,2,-2.3887,30,2.06851,6,-1.0505,7,-0.3558,14,0.70255
ENSG00000136636,KCTD3,65,1.27102,33,0.12393,39,0.37778,22,-0.7844,19,-0.7506,38,0.36424
ENSG00000196482,ESRRG,4,-2.2405,19,0.00655,11,-0.7705,22,0.38941,40,1.24979,7,-1.4381
ENSG00000092978,GPATCH2,31,0.39742,26,0.12661,30,0.35187,24,0.00628,13,-0.9580,20,-0.2625
ENSG00000067533,RRP15,42,0.41810,37,0.22445,56,0.90617,24,-0.7194,30,-0.1007,36,0.17926
ENSG00000143353,LYPLAL1,38,0.37796,31,0.06025,25,-0.2910,27,-0.2644,31,0.06060,39,0.40963
ENSG00000136628,EPRS,137,0.39814,87,-0.3270,152,0.57697,96,-0.2903,108,0.01049,105,-0.0286
ENSG00000162813,BPNT1,22,0.59871,16,0.05274,16,0.09429,15,-0.1544,10,-0.6243,16,0.09531
ENSG00000067704,IARS2,61,-0.0242,57,-0.1505,83,0.46362,60,-0.0788,44,-0.5258,75,0.29098
ENSG00000118873,RAB3GAP2,49,-0.6273,50,-0.5805,120,0.82469,78,0.20967,53,-0.4957,65,-0.1682
ENSG00000116141,MARK1,22,-1.2085,23,-1.1590,46,-0.0958,65,0.98330,41,-0.2942,32,-0.6676
ENSG00000162817,C1orf115,25,-2.5275,106,-0.3959,101,-0.4599,185,1.09437,125,-0.1273,75,-0.9296
ENSG00000117791,MARC2,25,0.14317,19,-0.3267,13,-0.8183,27,0.49339,16,-0.5962,22,-0.0502
ENSG00000186205,MARC1,6,-1.2707,18,0.40748,6,-1.3357,17,0.72934,17,0.30160,5,-1.3722
ENSG00000154305,MIA3,91,0.06197,81,-0.1241,119,0.50296,89,0.06261,66,-0.4314,70,-0.3429
ENSG00000186063,AIDA,109,0.58775,70,-0.1214,67,-0.2050,72,-0.1593,88,0.24715,66,-0.2143
ENSG00000162819,BROX,72,0.74626,60,0.43303,60,0.44490,38,-0.4691,28,-0.7735,46,0.01012
ENSG00000143502,SUSD4,9,-2.5444,43,-0.2592,47,-0.1205,61,0.58942,49,-0.0824,55,0.12270
ENSG00000162909,CAPN2,111,1.29412,70,0.49669,50,-0.0542,40,-0.6796,38,-0.4836,49,-0.0703
ENSG00000143514,TP53BP2,86,1.12318,135,1.98829,26,-0.8029,24,-1.3470,31,-0.5456,38,-0.2329
ENSG00000143756,FBXO28,37,-0.3602,26,-0.8990,31,-0.6484,60,0.84112,33,-0.5106,39,-0.2806
ENSG00000143753,DEGS1,83,0.08525,47,-0.7894,84,0.10863,84,0.18894,84,0.10209,69,-0.2049
ENSG00000143748,NVL,13,0.13903,8,-0.5162,14,0.21940,12,-0.0608,9,-0.3862,16,0.50926
ENSG00000143771,CNIH4,32,-0.4002,37,-0.1705,53,0.39713,44,0.16032,27,-0.6957,47,0.19585
ENSG00000162923,WDR26,71,0.03406,49,-0.5331,83,0.28258,73,0.14712,54,-0.4071,73,0.07381
ENSG00000143786,CNIH3,7,-2.1517,6,-2.2459,34,0.28295,37,0.85957,34,0.24695,21,-0.5087
ENSG00000143815,LBR,42,1.92789,14,-0.0143,21,0.67281,8,-1.2051,8,-0.9106,13,-0.0829
ENSG00000154380,ENAH,250,1.75962,165,0.98457,75,-0.3078,61,-0.9686,74,-0.3321,40,-1.2465
ENSG00000143742,SRP9,298,-0.0083,309,0.04962,250,-0.2893,284,-0.1481,333,0.17183,385,0.40750
ENSG00000143819,EPHX1,68,1.08325,93,1.64982,22,-0.7307,25,-0.8747,23,-0.6599,25,-0.5714
ENSG00000196187,TMEM63A,141,3.80557,1,-4.0851,39,0.87098,2,-3.8718,4,-2.4860,30,0.46304
ENSG00000143811,PYCR2,80,0.78767,50,-0.0032,45,-0.1395,50,0.00295,41,-0.2992,32,-0.6930
ENSG00000143751,SDE2,31,1.08620,16,-0.0535,13,-0.2856,14,-0.4129,14,-0.2687,19,0.23305
ENSG00000163041,H3F3A,563,1.24808,378,0.55535,307,0.21290,195,-0.8116,211,-0.3852,257,-0.0755
ENSG00000182827,ACBD3,67,0.57741,41,-0.2236,56,0.27364,44,-0.2213,32,-0.6171,58,0.33883
ENSG00000143799,PARP1,254,1.28823,123,0.04906,144,0.30912,89,-0.7424,89,-0.4539,135,0.20171
ENSG00000203685,STUM,20,-1.4368,63,0.32288,49,-0.0703,54,0.11033,31,-0.8060,85,0.82005
ENSG00000143772,ITPKB,160,2.65188,52,0.48214,33,-0.2419,15,-2.0163,29,-0.4220,36,-0.1021
ENSG00000143801,PSEN2,8,-1.0400,11,-0.5683,13,-0.2824,19,0.64025,15,-0.1138,15,-0.1151
ENSG00000163050,COQ8A,33,0.15316,27,-0.1529,29,-0.0770,36,0.54068,18,-0.7987,15,-1.0410
ENSG00000143776,CDC42BPA,243,0.93149,99,-0.5282,238,0.89443,109,-0.6306,118,-0.2612,146,0.08077
ENSG00000143740,SNAP47,21,-1.3739,52,-0.0287,49,-0.1208,59,0.34762,65,0.32572,45,-0.2439
ENSG00000081692,JMJD4,9,-0.6620,8,-0.8594,13,-0.1243,20,1.06355,11,-0.4004,4,-1.8376
ENSG00000143761,ARF1,179,-1.0766,243,-0.6073,298,-0.2886,444,0.70795,276,-0.4081,362,0.01690
ENSG00000143793,C1orf35,19,-0.4502,30,0.28809,25,0.00464,26,0.12346,24,-0.0764,22,-0.1976
ENSG00000162910,MRPL55,64,-0.8742,114,0.00758,86,-0.4307,136,0.58726,106,-0.1007,81,-0.5192
ENSG00000143774,GUK1,486,-0.6200,1158,0.78406,472,-0.6664,677,-0.1763,916,0.38889,794,0.15448
ENSG00000198835,GJC2,74,3.06900,3,-2.2289,30,1.16894,3,-3.0818,6,-1.2498,22,0.60042
ENSG00000154370,TRIM11,10,-0.8788,14,-0.3480,29,0.75069,22,0.67227,10,-0.9439,6,-1.5651
ENSG00000181218,HIST3H2A,11,-1.0771,17,-0.4490,29,0.42699,28,0.69704,14,-0.6625,13,-0.7830
ENSG00000168159,RNF187,175,-0.8548,258,-0.2518,356,0.26291,336,0.32646,337,0.17367,216,-0.5304
ENSG00000116574,RHOU,261,2.86874,28,-1.1366,104,0.97906,13,-2.9879,16,-1.9311,107,1.02085
ENSG00000168118,RAB4A,74,-0.4810,98,-0.0388,91,-0.1478,103,0.07502,109,0.12937,117,0.24206
ENSG00000154429,CCSAP,74,-0.8556,86,-0.6250,124,-0.0470,162,0.78398,103,-0.3452,83,-0.6809
ENSG00000069248,NUP133,43,0.31584,24,-0.5944,39,0.14213,38,0.21365,19,-0.9531,39,0.14625
ENSG00000135776,ABCB10,8,-0.8766,12,-0.3129,17,0.12256,18,0.48313,14,-0.1168,12,-0.4127
ENSG00000135801,TAF5L,12,-0.1245,27,1.14578,14,0.00181,12,-0.2649,12,-0.1655,9,-0.6597
ENSG00000143641,GALNT2,27,-0.4318,30,-0.2962,39,0.15787,40,0.34541,34,-0.0900,27,-0.4227
ENSG00000177614,PGBD5,27,-2.0580,74,-0.5695,119,0.17571,133,0.70699,94,-0.2012,90,-0.2657
ENSG00000135775,COG2,35,0.74434,24,0.15002,31,0.56161,17,-0.7293,21,-0.1179,27,0.34025
ENSG00000135744,AGT,552,2.22567,527,2.12177,131,-0.3220,48,-2.5121,39,-2.1607,124,-0.4125
ENSG00000119280,C1orf198,212,2.86678,43,-0.1311,50,0.10698,15,-2.3468,21,-1.1968,67,0.58481
ENSG00000143643,TTC13,15,0.18208,8,-0.7898,18,0.48102,14,0.09274,8,-0.8256,16,0.27273
ENSG00000173409,ARV1,22,-1.0198,37,-0.2514,50,0.22814,48,0.30968,46,0.09203,38,-0.2004
ENSG00000182118,FAM89A,21,1.16000,43,2.58566,3,-1.8479,6,-1.1617,4,-1.2121,1,-2.7379
ENSG00000143633,C1orf131,28,0.91464,14,-0.2711,25,0.71414,13,-0.5825,7,-1.2538,23,0.59148
ENSG00000116906,GNPAT,55,-0.0046,43,-0.4074,69,0.34821,61,0.27845,32,-0.8649,52,-0.1078
ENSG00000116903,EXOC8,15,-0.6548,13,-0.8118,24,0.08997,29,0.81458,16,-0.5859,14,-0.7405
ENSG00000135766,EGLN1,108,0.43973,88,0.11569,105,0.39782,73,-0.3306,63,-0.4256,94,0.21914
ENSG00000116918,TSNAX,84,-0.4242,83,-0.4401,119,0.12374,126,0.43481,104,-0.0864,77,-0.5546
ENSG00000116991,SIPA1L2,12,-1.6375,33,-0.1598,28,-0.4317,45,0.62629,57,0.70781,14,-1.4726
ENSG00000135778,NTPCR,59,-0.4106,51,-0.6177,67,-0.2123,84,0.30253,102,0.48274,62,-0.3304
ENSG00000135749,PCNX2,23,-1.4352,41,-0.5418,54,-0.1322,69,0.50983,75,0.40896,48,-0.3229
ENSG00000135750,KCNK1,41,-2.3089,84,-1.2510,157,-0.2939,263,1.18322,108,-0.8684,187,-0.0204
ENSG00000183780,SLC35F3,12,-1.0869,12,-1.0972,38,0.68529,29,0.48858,18,-0.5205,23,-0.1058
ENSG00000168275,COA6,35,-1.8591,76,-0.6894,71,-0.7830,126,0.20101,163,0.53338,203,0.90124
ENSG00000059588,TARBP1,33,-0.9162,53,-0.2057,66,0.14873,74,0.66545,37,-0.7734,44,-0.5072
ENSG00000168264,IRF2BP2,171,1.18475,105,0.35433,86,0.02401,69,-0.5335,63,-0.4526,75,-0.1892
ENSG00000173726,TOMM20,239,-0.8838,230,-0.9397,518,0.33435,489,0.46953,383,-0.1518,396,-0.0987
ENSG00000188739,RBM34,13,0.55691,7,-0.3989,10,0.10664,8,-0.2453,7,-0.3097,13,0.49126
ENSG00000054267,ARID4B,295,1.33945,130,-0.0463,229,0.88827,93,-0.9241,81,-0.7814,144,0.10855
ENSG00000152904,GGPS1,37,0.00091,27,-0.5073,38,0.01639,34,-0.2545,58,0.72794,43,0.22562
ENSG00000162885,B3GALNT2,11,-0.3457,18,0.38919,12,-0.2255,14,0.06120,10,-0.4590,17,0.30078
ENSG00000168243,GNG4,19,-0.8515,54,0.83626,33,0.02658,30,-0.2590,42,0.42906,29,-0.1781
ENSG00000143669,LYST,55,0.98418,25,-0.2846,37,0.32373,31,0.10169,17,-0.8620,12,-1.4565
ENSG00000077585,GPR137B,46,1.26961,46,1.27468,20,-0.0969,13,-1.2196,11,-1.0548,28,0.44725
ENSG00000086619,ERO1B,12,-0.5948,22,0.33463,17,-0.0550,21,0.53551,12,-0.5590,9,-1.0753
ENSG00000116977,LGALS8,31,-0.9302,24,-1.3649,64,0.17602,67,0.47323,39,-0.5977,82,0.57892
ENSG00000119285,HEATR1,18,0.65455,4,-1.4505,15,0.40032,13,0.14038,9,-0.3911,10,-0.3194
ENSG00000077522,ACTN2,47,-0.7390,31,-1.3599,125,0.82620,80,0.16199,48,-0.6928,105,0.54081
ENSG00000116984,MTR,70,1.34802,23,-0.5105,48,0.68615,27,-0.3770,11,-1.5333,26,-0.2863
ENSG00000198626,RYR2,17,-2.3932,21,-2.1059,234,1.77927,79,-0.1860,40,-1.1386,137,0.80105
ENSG00000133019,CHRM3,17,-2.2228,64,-0.2782,110,0.59431,95,0.69717,38,-1.1000,62,-0.3269
ENSG00000155816,FMN2,71,0.20410,93,0.64999,77,0.34543,55,-0.3187,49,-0.3654,56,-0.1683
ENSG00000180875,GREM2,0,-6.5429,13,-0.6277,15,-0.4760,28,1.10296,26,0.36834,10,-1.0786
ENSG00000182901,RGS7,27,-1.6600,49,-0.7962,76,-0.1119,105,0.84154,104,0.37943,36,-1.2525
ENSG00000287516,AL359764.2,4,-1.1177,8,-0.2077,8,-0.2521,11,0.47941,12,0.40837,6,-0.6214
ENSG00000091483,FH,34,-0.8853,69,0.20024,45,-0.4697,68,0.30796,59,-0.0484,65,0.08768
ENSG00000054277,OPN3,9,-3.0533,51,-0.5601,36,-1.0933,110,1.61852,52,-0.5211,30,-1.3771
ENSG00000203668,CHML,23,-1.3972,42,-0.4812,85,0.64516,70,0.67434,29,-1.0243,40,-0.5358
ENSG00000180287,PLD5,11,-0.0946,18,0.65365,8,-0.5534,13,0.15538,8,-0.5569,11,-0.1775
ENSG00000143702,CEP170,246,1.05359,85,-0.6782,187,0.57531,122,-0.2089,84,-0.6880,101,-0.4084
ENSG00000054282,SDCCAG8,196,0.71981,177,0.55057,90,-0.5309,86,-0.9560,184,0.61354,188,0.65040
ENSG00000117020,AKT3,164,-0.5068,197,-0.2228,220,-0.0478,228,0.00821,293,0.41290,257,0.20018
ENSG00000179456,ZBTB18,68,-1.6233,153,-0.3984,125,-0.7079,280,1.29199,153,-0.4028,71,-1.5648
ENSG00000035687,ADSS,71,-0.3418,42,-1.1449,124,0.55857,93,0.15712,57,-0.6825,123,0.53874
ENSG00000121644,DESI2,6,-0.8678,19,0.87386,8,-0.3985,9,-0.4284,8,-0.5194,22,1.14692
ENSG00000203667,COX20,153,-0.0208,249,0.78952,99,-0.7016,129,-0.4823,208,0.48368,193,0.35692
ENSG00000153187,HNRNPU,499,0.89807,338,0.24416,425,0.62335,237,-0.5345,200,-0.5869,258,-0.1905
ENSG00000203666,EFCAB2,21,0.85057,19,0.70302,6,-1.0108,10,-0.5690,14,0.21944,14,0.16035
ENSG00000185420,SMYD3,17,-1.2030,33,-0.1727,28,-0.4136,45,0.66902,39,0.12569,24,-0.6712
ENSG00000162851,TFB2M,4,-1.3944,9,-0.2356,10,-0.1339,14,0.76254,7,-0.6544,9,-0.2364
ENSG00000162852,CNST,34,-1.3738,62,-0.4687,64,-0.4027,103,0.69334,70,-0.2644,87,0.07045
ENSG00000143653,SCCPDH,103,0.22556,67,-0.4461,93,0.06408,95,0.18414,90,0.01572,65,-0.5031
ENSG00000153207,AHCTF1,62,0.47855,56,0.30390,88,1.08225,36,-0.6270,31,-0.6031,43,-0.1042
ENSG00000259865,AL390728.6,11,0.21994,4,-1.1957,8,-0.2131,11,0.45038,10,0.10971,6,-0.6247
ENSG00000162714,ZNF496,18,0.62067,12,0.00075,9,-0.5222,11,-0.3769,17,0.47992,14,0.19739
ENSG00000196071,OR2L13,10,-0.1645,2,-2.5855,12,0.08082,13,0.31822,22,1.04636,5,-1.2407
ENSG00000259823,LYPD8,0,-6.5656,14,-0.0822,5,-1.5392,19,0.86523,20,0.46612,13,-0.1970
ENSG00000175137,SH3BP5L,9,-0.4471,9,-0.4274,9,-0.4088,13,0.19295,14,0.15541,16,0.39647
ENSG00000171161,ZNF672,18,0.44969,19,0.54578,23,0.89593,9,-1.0250,18,0.46917,12,-0.0894
ENSG00000171163,ZNF692,23,0.28155,16,-0.2377,20,0.10685,21,0.32183,8,-1.2469,16,-0.2076
ENSG00000035115,SH3YL1,51,0.42038,37,-0.0725,29,-0.4617,44,0.36376,28,-0.5403,26,-0.6378
ENSG00000143727,ACP1,60,-1.0708,78,-0.6629,84,-0.5594,141,0.52006,152,0.39498,116,-0.0413
ENSG00000151353,TMEM18,35,-0.1763,28,-0.5449,38,-0.0541,42,0.18548,39,-0.0180,44,0.18361
ENSG00000186487,MYT1L,76,-1.5089,173,-0.2523,294,0.60921,233,0.43499,154,-0.4366,165,-0.3245
ENSG00000032389,EIPR1,27,-1.1148,58,0.08778,44,-0.3522,64,0.46334,62,0.19603,40,-0.4967
ENSG00000171853,TRAPPC12,51,0.09977,42,-0.1986,44,-0.1095,53,0.34536,52,0.13980,20,-1.2946
ENSG00000182551,ADI1,89,0.93675,98,1.09559,47,-0.1225,34,-0.9422,42,-0.3089,59,0.23333
ENSG00000171865,RNASEH1,27,-0.1344,19,-0.6825,43,0.65023,30,0.12971,18,-0.6958,31,0.12683
ENSG00000171863,RPS7,708,-0.0451,866,0.28089,435,-0.8049,635,-0.3722,1148,0.75238,951,0.43429
ENSG00000232044,SILC1,97,2.06084,19,-0.7343,49,0.77801,16,-1.4698,18,-0.7837,41,0.48666
ENSG00000228203,RNF144A-AS1,1,-4.1412,7,-1.3580,6,-1.5190,25,1.30402,28,0.76046,8,-1.2469
ENSG00000151692,RNF144A,53,0.24247,23,-1.0397,30,-0.6442,56,0.64755,40,-0.2111,31,-0.6014
ENSG00000115738,ID2,509,0.81673,619,1.16291,378,0.31649,225,-0.8170,110,-1.5906,366,0.26638
ENSG00000134313,KIDINS220,186,0.16564,132,-0.3777,259,0.72026,163,-0.0741,144,-0.2350,138,-0.3099
ENSG00000143797,MBOAT2,100,0.61362,80,0.23475,108,0.73488,55,-0.6059,45,-0.6619,83,0.30734
ENSG00000151693,ASAP2,46,-0.2449,47,-0.2033,100,1.03345,48,-0.2767,41,-0.4317,60,0.19260
ENSG00000119185,ITGB1BP1,68,-1.4151,105,-0.7608,131,-0.4191,193,0.37944,241,0.57091,195,0.22160
ENSG00000119203,CPSF3,17,-0.4865,19,-0.2792,26,0.18157,24,0.08456,20,-0.2369,30,0.42649
ENSG00000134330,IAH1,35,-0.9479,51,-0.3760,43,-0.6309,83,0.83671,63,-0.0398,39,-0.7712
ENSG00000151694,ADAM17,41,0.77635,21,-0.3153,20,-0.3343,28,0.30834,17,-0.6261,14,-0.8845
ENSG00000134308,YWHAQ,530,0.22963,336,-0.4953,401,-0.2187,484,0.15035,285,-0.7471,627,0.50737
ENSG00000115750,TAF1B,14,0.13829,29,1.34719,14,0.09762,10,-0.6911,8,-0.7377,15,0.28787
ENSG00000205795,CYS1,11,0.12561,19,0.97051,3,-1.9539,13,0.63445,6,-0.7651,1,-2.8059
ENSG00000115756,HPCAL1,111,-0.4778,282,1.05129,134,-0.1833,183,0.63247,32,-2.3374,30,-2.4136
ENSG00000115758,ODC1,23,-0.5547,35,0.08811,32,-0.0448,38,0.41039,20,-0.7619,31,-0.0874
ENSG00000115761,NOL10,28,0.55315,19,-0.0595,18,-0.1485,20,0.08161,14,-0.5209,17,-0.2333
ENSG00000143870,PDIA6,92,0.04602,84,-0.0967,96,0.11593,88,-0.0491,88,-0.0273,95,0.08922
ENSG00000162975,KCNF1,30,-1.5929,46,-0.9882,159,1.01500,89,0.08488,86,0.00062,98,0.20194
ENSG00000134318,ROCK2,162,-0.4798,172,-0.3884,426,1.11334,225,0.07379,110,-1.0684,200,-0.1492
ENSG00000169016,E2F6,15,0.48363,10,-0.2108,19,0.87657,11,0.00298,5,-1.2992,7,-0.6817
ENSG00000196208,GREB1,20,0.57629,15,0.09012,13,-0.1287,10,-0.7483,29,1.17694,12,-0.2412
ENSG00000169006,NTSR2,74,1.55816,72,1.48895,22,-0.4642,14,-1.6909,22,-0.4986,39,0.45037
ENSG00000134324,LPIN1,94,0.75613,74,0.36142,67,0.19649,57,-0.1329,31,-0.9997,44,-0.4647
ENSG00000071575,TRIB2,18,-0.5232,40,0.74250,20,-0.3645,29,0.40161,21,-0.3149,10,-1.3818
ENSG00000162981,LRATD1,12,-2.6934,68,-0.1817,19,-2.1175,113,1.53601,79,0.05806,16,-2.3271
ENSG00000151779,NBAS,51,0.06063,52,0.09416,41,-0.2829,53,0.21925,51,0.06450,31,-0.6902
ENSG00000079785,DDX1,136,-0.7356,127,-0.8367,225,0.05603,243,0.34333,240,0.15788,230,0.09097
ENSG00000197872,FAM49A,71,-1.3424,89,-1.0073,211,0.34540,213,0.73649,134,-0.3824,134,-0.3837
ENSG00000163032,VSNL1,206,-3.3347,678,-1.5817,1698,-0.1751,2608,1.14175,1436,-0.4386,1892,-0.0028
ENSG00000163029,SMC6,57,0.72683,31,-0.2596,47,0.40062,28,-0.6690,19,-0.9957,72,1.10547
ENSG00000240857,RDH14,17,-1.1567,32,-0.1649,46,0.43983,41,0.44756,24,-0.6244,31,-0.2176
ENSG00000183891,TTC32,27,1.50851,9,-0.3327,11,-0.0054,8,-0.6886,7,-0.6931,14,0.45128
ENSG00000118965,WDR35,17,0.06885,17,0.07005,20,0.25040,15,-0.2711,16,-0.0625,21,0.36398
ENSG00000068697,LAPTM4A,152,1.08175,138,0.91626,65,-0.3229,59,-0.7613,77,-0.0631,70,-0.2126
ENSG00000055917,PUM2,70,-0.7227,119,0.10696,88,-0.3798,131,0.51383,114,0.03446,68,-0.7720
ENSG00000143878,RHOB,372,0.87704,233,0.09810,207,-0.0937,203,-0.2090,161,-0.4829,203,-0.1253
ENSG00000118960,HS1BP3,12,0.64335,14,0.83595,5,-0.6844,7,-0.4595,8,0.01690,8,-0.0025
ENSG00000118961,LDAH,7,-0.6209,12,0.22856,10,-0.1013,11,0.06706,13,0.28753,10,-0.1238
ENSG00000228999,AC096570.1,0,-8.5793,1,-3.1081,0,-7.0459,21,1.99865,25,1.03132,0,-6.4997
ENSG00000119771,KLHL29,5,-1.6400,13,-0.4375,6,-1.4856,23,1.08978,22,0.43960,6,-1.4043
ENSG00000119778,ATAD2B,31,1.60647,18,0.62004,12,-0.0572,5,-1.7046,11,-0.2113,22,1.00668
ENSG00000173960,UBXN2A,48,1.36891,37,0.88421,24,0.21673,12,-1.3506,23,0.15513,21,0.01120
ENSG00000119782,FKBP1B,17,-2.3531,57,-0.5822,49,-0.8206,106,0.80877,74,-0.1904,104,0.36414
ENSG00000115128,SF3B6,133,0.53593,99,0.04548,70,-0.5037,92,-0.1130,93,-0.0454,104,0.12532
ENSG00000219626,FAM228B,65,0.56896,47,0.02512,49,0.10323,35,-0.6791,49,0.08498,74,0.78218
ENSG00000198399,ITSN2,114,0.63741,54,-0.5578,164,1.27650,62,-0.5786,61,-0.3665,69,-0.1685
ENSG00000084676,NCOA1,118,0.03530,164,0.56946,158,0.50660,110,-0.1403,65,-0.8872,101,-0.2119
ENSG00000184924,PTRHD1,40,-0.4079,66,0.39364,53,0.03710,49,-0.1419,55,0.09979,57,0.17106
ENSG00000138031,ADCY3,25,-0.7012,37,-0.1194,45,0.18837,47,0.54163,32,-0.3471,23,-0.8581
ENSG00000115137,DNAJC27,23,-0.6021,22,-0.6117,39,0.27018,37,0.35562,32,-0.0493,29,-0.2112
ENSG00000084710,EFR3B,37,-0.9213,76,0.20331,24,-1.5694,83,0.68603,94,0.55201,25,-1.4800
ENSG00000119772,DNMT3A,23,0.35061,11,-0.8139,42,1.38543,18,-0.1659,14,-0.4634,8,-1.2165
ENSG00000138101,DTNB,28,-0.5761,47,0.25700,29,-0.5091,49,0.67875,33,-0.2898,17,-1.3345
ENSG00000143970,ASXL2,47,1.08769,39,0.75071,32,0.41335,17,-0.8384,14,-0.8500,26,0.09098
ENSG00000084731,KIF3C,89,-1.8972,181,-0.8309,295,-0.0730,378,0.66344,333,0.12224,296,-0.0679
ENSG00000084733,RAB10,145,0.29414,119,-0.0320,125,0.04736,121,-0.0033,87,-0.5215,131,0.12114
ENSG00000157833,GAREM2,30,0.82192,54,1.90469,14,-0.4071,10,-1.2959,21,0.19784,11,-0.7425
ENSG00000084754,HADHA,161,1.20562,130,0.83065,86,0.15423,50,-1.1082,66,-0.2752,94,0.29537
ENSG00000138029,HADHB,259,1.62497,210,1.23095,79,-0.3887,52,-1.5216,75,-0.4646,129,0.38671
ENSG00000138018,SELENOI,36,-1.0154,46,-0.6531,88,0.36937,80,0.44049,59,-0.2602,67,-0.0694
ENSG00000171303,KCNK3,2,-3.0347,20,0.39793,11,-0.5742,21,1.05562,16,0.07760,1,-3.5574
ENSG00000213699,SLC35F6,21,0.00270,20,-0.0575,36,0.90624,20,-0.1537,21,0.00353,12,-0.8673
ENSG00000157851,DPYSL5,66,1.52306,11,-1.3621,46,0.88119,21,-0.6565,10,-1.5227,33,0.31251
ENSG00000084764,MAPRE3,57,-1.4696,102,-0.5873,162,0.13429,183,0.67713,136,-0.1390,114,-0.4137
ENSG00000119777,TMEM214,20,0.61800,12,-0.1782,13,-0.0222,12,-0.2357,15,0.19474,13,-0.0951
ENSG00000084693,AGBL5,6,-1.0809,17,0.46928,13,0.02546,12,-0.1179,10,-0.3782,20,0.74360
ENSG00000228474,OST4,200,0.20350,252,0.58342,134,-0.4366,154,-0.3636,198,0.18807,209,0.27199
ENSG00000138030,KHK,14,-0.4047,17,-0.1094,10,-0.9249,21,0.50816,22,0.28984,12,-0.6261
ENSG00000138028,CGREF1,13,-2.1763,46,-0.2784,33,-0.7938,71,0.83253,70,0.38699,35,-0.6860
ENSG00000138073,PREB,26,-0.0691,31,0.17704,28,0.01571,29,0.18118,25,-0.1430,19,-0.5870
ENSG00000138074,SLC5A6,13,-0.4898,14,-0.3638,14,-0.3515,21,0.60575,22,0.35513,7,-1.4454
ENSG00000138085,ATRAID,95,1.32993,66,0.69751,33,-0.4100,37,-0.4447,30,-0.5845,25,-0.8177
ENSG00000084774,CAD,20,0.69352,15,0.21894,5,-1.3887,14,0.38383,8,-0.6752,8,-0.7672
