Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000109756,RAPGEF2,88,-0.9596,100,-0.7754,120,-0.4901,114,-0.5635,96,-0.8393,140,-0.3085,290,1.30362
ENSG00000168843,FSTL5,6,-2.4031,0,-5.9509,24,-0.4155,50,0.71803,20,-0.6869,41,0.52354,42,0.58555
ENSG00000164128,NPY1R,6,-1.9037,0,-7.7588,13,-0.7806,14,-0.7473,5,-2.0501,44,1.59193,26,0.24779
ENSG00000198498,TMA16,102,2.01429,33,0.04461,32,0.03269,25,-0.3955,14,-1.2612,15,-1.2752,33,0.06043
ENSG00000145416,MARCH1,6,-3.4324,202,1.97311,48,-0.4547,36,-0.9193,18,-1.9042,63,-0.0658,72,0.19874
ENSG00000170088,TMEM192,6,-2.5606,33,-0.1317,92,1.60925,32,-0.1852,17,-1.1421,26,-0.5900,45,0.47287
ENSG00000109466,KLHL2,6,-3.7150,94,0.27643,45,-0.8630,91,0.22630,46,-0.8262,113,0.77740,82,0.07318
ENSG00000052802,MSMO1,171,0.89319,61,-0.7443,179,0.97089,87,-0.2031,122,0.32918,109,0.19432,47,-1.3100
ENSG00000109472,CPE,1530,0.30849,290,-2.2285,2508,1.14097,1451,0.22329,2121,0.85068,1119,-0.2321,874,-0.6870
ENSG00000196104,SPOCK3,6,-3.9216,489,3.24236,62,-0.6007,42,-1.1829,49,-0.9404,67,-0.5793,51,-1.0533
ENSG00000129116,PALLD,6,-2.3875,48,0.66576,122,2.41250,50,0.75782,41,0.41513,8,-2.3099,19,-0.9316
ENSG00000145439,CBR4,6,-1.9588,38,0.78822,28,0.30114,24,0.02955,24,0.01948,20,-0.2539,25,0.15168
ENSG00000154447,SH3RF1,6,-2.2404,29,0.02465,31,0.14437,60,1.22715,17,-0.8211,29,0.06419,27,-0.0751
ENSG00000137601,NEK1,6,-3.5171,74,0.12398,194,1.78031,81,0.26522,37,-0.9568,31,-1.3970,90,0.56284
ENSG00000109572,CLCN3,423,1.40655,215,0.25980,175,-0.0720,104,-0.8673,89,-1.1035,144,-0.4505,191,0.08733
ENSG00000056050,HPF1,259,1.82536,93,0.05939,39,-1.2772,43,-1.1253,81,-0.1648,71,-0.4434,86,-0.0755
ENSG00000198948,MFAP3L,6,-2.9410,121,1.62889,64,0.53260,37,-0.3545,61,0.45628,28,-0.9217,45,-0.0483
ENSG00000109586,GALNT7,6,-1.6342,53,1.76291,36,1.06491,7,-1.5109,11,-0.8147,8,-1.4356,23,0.41254
ENSG00000164104,HMGB2,185,2.00070,62,0.09398,117,1.15241,38,-0.6472,27,-1.1926,24,-1.5764,47,-0.3920
ENSG00000164105,SAP30,6,-1.5295,32,0.98768,9,-1.0402,20,0.19205,24,0.53169,11,-0.8336,23,0.53464
ENSG00000164106,SCRG1,6,-4.2220,104,-0.1112,220,1.11304,168,0.65120,346,1.95819,62,-1.0717,68,-0.9228
ENSG00000145451,GLRA3,6,-2.3823,1,-4.4745,36,0.21342,14,-1.2391,15,-1.1037,24,-0.5207,67,1.88355
ENSG00000150625,GPM6A,1608,-0.3305,264,-3.0271,1831,-0.1274,2091,0.08295,1752,-0.1966,2664,0.62291,2098,0.11088
ENSG00000150627,WDR17,6,-2.9372,7,-2.7751,78,0.85919,24,-1.0232,36,-0.3773,50,0.18252,68,0.84366
ENSG00000129128,SPCS3,6,-3.3866,48,-0.4164,40,-0.6933,41,-0.6622,43,-0.5707,91,0.79090,80,0.50016
ENSG00000218336,TENM3,6,-2.9865,5,-3.3663,31,-0.6806,30,-0.7216,7,-2.7825,92,1.56179,56,0.34282
ENSG00000129187,DCTD,6,-1.8414,12,-0.8482,13,-0.7376,23,0.06584,38,0.90075,30,0.68990,19,-0.2906
ENSG00000151718,WWC2,6,-1.9470,29,0.36398,58,1.54504,34,0.58823,11,-1.1287,7,-2.0544,32,0.69391
ENSG00000168564,CDKN2AIP,300,4.15065,20,-1.1412,22,-1.0021,11,-1.9536,11,-2.0354,15,-1.8093,19,-1.4100
ENSG00000168556,ING2,6,-2.3947,30,-0.0803,27,-0.2415,19,-0.7718,24,-0.3954,22,-0.6401,58,1.39776
ENSG00000182552,RWDD4,6,-1.1625,24,0.88926,3,-2.1948,14,-0.0001,22,0.73586,15,0.19898,12,-0.2086
ENSG00000168538,TRAPPC11,6,-2.4929,23,-0.5738,47,0.51788,17,-1.0222,25,-0.4911,45,0.57598,40,0.34365
ENSG00000173320,STOX2,393,1.43930,171,0.03838,114,-0.5925,88,-0.9786,61,-1.5225,145,-0.2695,191,0.27507
ENSG00000168310,IRF2,6,-1.4267,40,1.47858,41,1.54979,17,0.11289,14,-0.2220,3,-2.8248,17,0.14359
ENSG00000164305,CASP3,6,-1.3311,20,0.45790,13,-0.2805,10,-0.6907,23,0.66900,13,-0.2571,19,0.39713
ENSG00000151726,ACSL1,6,-2.1867,143,3.13656,30,0.12055,14,-1.0315,10,-1.4294,21,-0.4787,12,-1.4862
ENSG00000151729,SLC25A4,95,-1.1216,82,-1.3472,100,-1.0579,97,-1.0999,225,0.20606,280,0.74563,246,0.44768
ENSG00000164323,CFAP97,6,-3.4416,143,1.30381,141,1.28049,59,-0.1513,21,-1.6894,29,-1.4123,87,0.59292
ENSG00000109762,SNX25,6,-1.5262,3,-2.6247,10,-0.8574,10,-0.8782,22,0.33947,20,0.28554,27,0.95281
ENSG00000109775,UFSP2,6,-2.3304,59,1.09715,42,0.50512,20,-0.6394,24,-0.3629,29,-0.0674,32,0.08068
ENSG00000154556,SORBS2,263,1.11188,10,-3.8159,194,0.58895,97,-0.5123,32,-2.1582,151,0.23635,143,0.12786
ENSG00000109794,FAM149A,6,-1.2883,6,-1.3629,32,1.25275,25,0.81854,18,0.27344,9,-0.8927,17,0.22697
ENSG00000145476,CYP4V2,6,-1.9539,28,0.27904,94,2.50276,27,0.23665,42,0.93787,12,-1.2093,8,-1.7682
ENSG00000083857,FAT1,106,2.10175,38,0.30943,109,2.17187,30,-0.0984,13,-1.3006,3,-3.5555,14,-1.4130
ENSG00000109536,FRG1,88,-0.4107,160,0.53776,160,0.53290,76,-0.6508,54,-1.1698,68,-0.9685,175,0.91154
ENSG00000164366,CCDC127,6,-2.3005,39,0.42914,36,0.31463,15,-1.0705,14,-1.1171,32,0.14896,40,0.63250
ENSG00000073578,SDHA,107,0.03803,101,-0.0548,94,-0.1676,54,-1.0095,141,0.48410,127,0.40095,90,-0.2787
ENSG00000249915,PDCD6,195,1.11615,92,-0.1237,54,-0.9443,43,-1.2803,101,0.02914,120,0.37769,83,-0.3392
ENSG00000180104,EXOC3,6,-2.9694,43,-0.1399,40,-0.2378,31,-0.6324,39,-0.2981,65,0.67812,55,0.29560
ENSG00000171368,TPPP,433,0.29505,673,1.03375,192,-0.9702,370,0.04570,252,-0.5535,391,0.16583,288,-0.4214
ENSG00000028310,BRD9,372,2.54844,46,-1.0366,83,-0.1442,65,-0.5327,25,-1.9418,68,-0.5649,70,-0.5032
ENSG00000049656,CLPTM1L,6,-2.9890,41,-0.2283,26,-0.9079,35,-0.4986,73,0.69120,66,0.69104,48,0.02437
ENSG00000153395,LPCAT1,211,2.34592,5,-3.5817,80,0.56547,24,-1.3210,48,-0.2566,55,-0.0603,30,-1.1386
ENSG00000171421,MRPL36,6,-1.9322,17,-0.4928,7,-1.6902,15,-0.6934,60,1.60296,28,0.43445,21,-0.1660
ENSG00000145494,NDUFS6,137,-0.0409,101,-0.5167,63,-1.2294,144,0.04011,272,1.09131,163,0.30738,113,-0.4164
ENSG00000164151,ICE1,95,0.28046,87,0.15387,110,0.53047,38,-1.1422,22,-1.9321,53,-0.7389,120,0.90798
ENSG00000133398,MED10,236,1.94355,35,-1.2043,29,-1.4737,41,-0.9481,57,-0.4557,102,0.60350,46,-0.9173
ENSG00000215218,UBE2QL1,6,-4.7803,11,-4.0223,50,-1.8060,133,-0.3380,151,-0.1407,342,1.78730,146,-0.2334
ENSG00000037474,NSUN2,6,-1.1922,14,-0.0349,12,-0.2630,15,0.13694,10,-0.4339,17,0.47404,14,0.06499
ENSG00000145545,SRD5A1,6,-2.2102,4,-2.6313,23,-0.3185,50,0.94890,19,-0.6146,37,0.55922,32,0.25880
ENSG00000112941,TENT4A,6,-2.2629,19,-0.6610,15,-0.9552,22,-0.4036,33,0.22984,43,0.85379,31,0.13633
ENSG00000078295,ADCY2,79,-0.7217,31,-2.1174,220,0.91954,146,0.23913,120,-0.0708,113,-0.1962,148,0.34180
ENSG00000124275,MTRR,6,-1.6498,62,2.03963,19,-0.0091,4,-2.3615,3,-2.5404,23,0.42921,15,-0.4458
ENSG00000247516,MIR4458HG,6,-2.3868,51,0.77861,27,-0.2592,17,-0.9193,74,1.43068,29,-0.1563,28,-0.2213
ENSG00000112902,SEMA5A,6,-2.5646,77,1.27693,93,1.62203,64,0.95155,12,-1.5995,20,-0.9973,26,-0.5775
ENSG00000150753,CCT5,6,-3.8268,88,0.05734,49,-0.8679,34,-1.3797,63,-0.4599,126,0.84846,106,0.45145
ENSG00000164237,CMBL,6,-2.6569,14,-1.4826,53,0.53591,56,0.62039,58,0.67115,30,-0.4588,47,0.44685
ENSG00000145495,MARCH6,343,0.16025,210,-0.6095,244,-0.3787,195,-0.7182,220,-0.5351,329,0.12116,404,0.55356
ENSG00000164236,ANKRD33B,6,-2.4949,0,-5.7885,26,-0.4146,49,0.57766,6,-2.5369,40,0.31057,56,1.10649
ENSG00000112977,DAP,6,-1.3526,20,0.38635,24,0.69499,24,0.71644,25,0.77523,17,0.16606,7,-1.4058
ENSG00000169862,CTNND2,246,-0.5331,361,0.07087,410,0.27370,685,1.13511,333,-0.0568,256,-0.5662,333,-0.0746
ENSG00000038382,TRIO,110,0.49927,14,-2.6065,93,0.22523,59,-0.4740,68,-0.2588,82,0.04468,98,0.40727
ENSG00000154122,ANKH,125,0.16256,107,-0.0777,44,-1.4125,111,-0.0134,85,-0.4276,137,0.41098,117,0.08473
ENSG00000173545,ZNF622,6,-2.5565,23,-0.6738,18,-1.0755,32,-0.1535,48,0.46879,52,0.79627,37,0.05642
ENSG00000154153,RETREG1,115,-0.6154,374,1.31509,54,-1.7390,53,-1.7786,69,-1.3780,207,0.40465,196,0.28285
ENSG00000145555,MYO10,6,-4.8106,527,1.98710,564,2.12599,225,0.46828,175,0.06324,40,-2.4067,78,-1.3724
ENSG00000176788,BASP1,1208,-0.0464,112,-3.5954,547,-1.2624,874,-0.5509,903,-0.5011,1738,0.71551,1608,0.53780
ENSG00000215196,BASP1-AS1,6,-2.1483,5,-2.4677,31,0.21992,30,0.17711,34,0.40438,26,-0.0626,37,0.66700
ENSG00000248455,LINC02217,6,-2.1201,1,-4.5462,16,-0.7591,18,-0.5771,63,1.46691,44,1.13939,18,-0.7175
ENSG00000145526,CDH18,84,0.63605,2,-4.9153,51,-0.1586,12,-2.2813,18,-1.7443,61,0.13829,91,1.05941
ENSG00000154162,CDH12,6,-1.6933,0,-8.9699,24,0.30713,10,-1.0303,2,-3.1534,26,0.55599,32,1.10529
ENSG00000040731,CDH10,6,-2.6547,5,-2.8071,34,-0.1705,6,-2.5826,18,-1.1093,58,0.93588,57,0.89137
ENSG00000113100,CDH9,6,-1.6405,0,-4.4269,44,1.41920,4,-2.3412,0,-5.2189,18,-0.1264,33,1.27389
ENSG00000113361,CDH6,6,-1.4296,7,-1.2322,15,-0.1721,8,-1.0435,10,-0.7304,37,2.01250,8,-1.2441
ENSG00000113360,DROSHA,6,-2.9868,23,-1.1206,63,0.45784,30,-0.7246,37,-0.3984,55,0.30574,66,0.69968
ENSG00000082213,C5orf22,6,-1.8634,12,-0.9253,5,-2.1552,16,-0.4481,15,-0.5633,39,1.30082,23,0.11891
ENSG00000133401,PDZD2,84,0.26182,33,-1.1445,90,0.38848,112,0.74851,36,-1.0156,53,-0.5413,88,0.44561
ENSG00000113384,GOLPH3,6,-2.7991,56,0.47153,40,-0.0587,53,0.35988,30,-0.4906,63,0.88829,28,-0.7093
ENSG00000150712,MTMR12,6,-2.3327,18,-0.7898,36,0.28951,15,-1.0663,15,-1.0315,36,0.35901,45,0.82992
ENSG00000056097,ZFR,268,-0.0192,299,0.15528,329,0.30830,347,0.39819,192,-0.5408,164,-0.9196,352,0.54472
ENSG00000113387,SUB1,208,-0.6567,147,-1.1807,238,-0.4502,276,-0.2198,370,0.24311,369,0.31025,381,0.37768
ENSG00000113407,TARS,6,-3.0218,62,0.36927,53,0.12832,38,-0.4006,35,-0.4982,42,-0.3024,73,0.86130
ENSG00000242110,AMACR,6,-1.8124,19,-0.2067,18,-0.2618,12,-0.8657,15,-0.5007,28,0.57557,26,0.45207
ENSG00000039560,RAI14,202,3.39999,72,1.18349,38,0.11468,25,-0.5208,12,-1.5949,3,-3.6072,10,-2.1756
ENSG00000113456,RAD1,6,-2.2128,23,-0.2722,19,-0.5828,29,0.03829,44,0.72112,26,-0.1679,36,0.55312
ENSG00000113460,BRIX1,6,-2.4315,54,0.82346,34,0.06561,25,-0.4010,25,-0.4020,20,-0.8615,51,0.97821
ENSG00000168724,DNAJC21,6,-4.2021,149,0.47476,123,0.17580,97,-0.2066,46,-1.3344,83,-0.5410,182,1.11550
ENSG00000152582,SPEF2,6,-2.6452,14,-1.4520,48,0.39550,23,-0.7265,17,-1.1794,30,-0.4274,72,1.50416
ENSG00000164187,LMBRD2,159,0.04794,76,-1.0837,133,-0.2246,105,-0.5959,73,-1.1381,169,0.18281,214,0.69855
ENSG00000152620,NADK2,209,2.10971,33,-0.9728,76,0.30169,72,0.22843,57,-0.1416,48,-0.5145,33,-1.1518
ENSG00000164188,RANBP3L,6,-1.8071,7,-1.5587,88,2.57030,34,0.76542,52,1.49367,2,-3.5656,13,-0.8618
ENSG00000079215,SLC1A3,6,-6.3323,135,-1.9416,1949,2.52920,701,0.60001,1340,1.74972,159,-1.9280,238,-1.2719
ENSG00000285967,NIPBL-DT,6,-2.0212,37,0.68017,46,1.02517,21,-0.2305,19,-0.3902,24,-0.0460,23,-0.1478
ENSG00000164190,NIPBL,96,-0.8664,332,1.12436,399,1.45406,97,-0.8462,55,-1.7065,57,-1.8781,234,0.70248
ENSG00000197603,CPLANE1,90,-0.1514,86,-0.2310,232,1.43115,53,-0.9521,34,-1.6096,42,-1.5081,156,1.00338
ENSG00000113569,NUP155,6,-1.4023,20,0.32709,20,0.35451,9,-0.9122,17,0.13221,19,0.35050,16,-0.0491
ENSG00000082068,WDR70,6,-3.0444,61,0.31824,119,1.47038,27,-0.9187,34,-0.5952,36,-0.5901,64,0.51204
ENSG00000113594,LIFR,101,0.00443,236,1.42152,308,1.92771,102,0.00912,83,-0.3160,36,-1.7780,58,-1.0030
ENSG00000164327,RICTOR,6,-2.9880,98,1.18537,75,0.72051,33,-0.5832,16,-1.6633,46,-0.0697,53,0.22267
ENSG00000113638,TTC33,6,-3.0624,28,-0.9050,28,-0.8864,53,0.09897,38,-0.4180,64,0.51704,68,0.65069
ENSG00000132356,PRKAA1,6,-1.5150,31,0.93848,20,0.19282,13,-0.4103,20,0.22117,17,-0.0002,16,-0.1262
ENSG00000145592,RPL37,1002,-0.1968,1853,0.80152,698,-0.7560,1907,0.84999,2625,1.41219,839,-0.5689,627,-1.0792
ENSG00000182836,PLCXD3,363,2.51509,12,-3.0144,40,-1.2340,17,-2.4551,51,-0.8682,45,-1.2572,125,0.69544
ENSG00000083720,OXCT1,110,-0.4516,31,-2.3541,69,-1.1574,70,-1.1524,143,-0.0536,233,1.00504,167,0.25674
ENSG00000205765,C5orf51,6,-1.6784,38,1.09250,32,0.78421,19,-0.0583,33,0.84159,10,-1.1306,18,-0.0848
ENSG00000198865,CCDC152,132,2.73331,38,0.41287,55,1.00063,17,-0.8461,9,-1.7311,6,-2.6451,19,-0.7932
ENSG00000250722,SELENOP,126,-0.5551,1443,4.73438,97,-0.9571,48,-1.9906,81,-1.2332,30,-2.9468,32,-2.8742
ENSG00000172262,ZNF131,115,1.45578,35,-0.4920,61,0.36497,30,-0.7139,15,-1.7679,26,-1.1274,66,0.65821
ENSG00000177453,NIM1K,6,-1.7113,7,-1.4345,11,-0.8163,9,-1.0983,25,0.35832,26,0.56056,27,0.62607
ENSG00000112972,HMGCS1,332,0.97512,43,-2.1745,179,-0.0442,146,-0.3582,165,-0.1662,263,0.76712,122,-0.7543
ENSG00000172239,PAIP1,98,0.22618,73,-0.2356,75,-0.1845,54,-0.7050,83,-0.0311,79,-0.1247,104,0.41458
ENSG00000248092,NNT-AS1,6,-3.6089,113,0.70705,130,0.94018,91,0.35176,39,-0.9536,47,-0.7993,95,0.52830
ENSG00000112992,NNT,95,0.05617,39,-1.2838,65,-0.5178,76,-0.2909,91,0.00169,102,0.21303,111,0.40342
ENSG00000251141,MRPS30-DT,164,2.23424,9,-2.4673,27,-0.8292,24,-1.0319,24,-1.0161,27,-0.9962,61,0.56617
ENSG00000112996,MRPS30,6,-2.9735,24,-1.0409,37,-0.3968,37,-0.3875,32,-0.5956,56,0.32747,73,0.93411
ENSG00000272335,AC093297.2,6,-2.0139,17,-0.5204,8,-1.6031,17,-0.5796,31,0.38692,28,0.30194,34,0.73503
ENSG00000164588,HCN1,6,-3.3485,0,-7.3833,22,-1.5708,39,-0.6987,52,-0.2511,91,0.84496,94,0.94398
ENSG00000151883,PARP8,6,-1.5968,2,-3.0064,19,0.05518,12,-0.6906,8,-1.2130,22,0.42048,29,0.99496
ENSG00000164172,MOCS2,6,-3.7500,54,-0.6137,47,-0.8266,69,-0.2584,136,0.84681,75,-0.1562,118,0.80924
ENSG00000164258,NDUFS4,6,-3.4410,58,-0.1902,39,-0.7769,63,-0.0538,114,0.91567,71,0.17599,75,0.26740
ENSG00000178996,SNX18,6,-1.5653,66,2.28276,45,1.52189,7,-1.4451,29,0.78457,7,-1.4837,7,-1.5108
ENSG00000067248,DHX29,134,0.80958,123,0.67538,140,0.88832,31,-1.4549,19,-2.1629,40,-1.2810,109,0.62392
ENSG00000039123,MTREX,6,-3.1506,64,0.25700,96,0.91093,34,-0.7213,54,-0.0262,39,-0.6375,77,0.72725
ENSG00000067113,PLPP1,6,-2.4669,62,1.01227,40,0.29920,16,-1.0811,41,0.31281,41,0.42608,26,-0.4605
ENSG00000134352,IL6ST,6,-4.3958,230,0.98594,262,1.21409,169,0.46497,147,0.24503,81,-0.8278,111,-0.2480
ENSG00000062194,GPBP1,91,-1.0845,239,0.42032,205,0.17334,110,-0.7930,159,-0.2299,141,-0.5014,265,0.78820
ENSG00000249436,AC008780.1,6,-2.9327,1,-4.9775,51,0.16156,46,0.00503,36,-0.3668,37,-0.3968,84,1.40618
ENSG00000145632,PLK2,6,-4.3576,4,-4.9117,86,-0.5601,51,-1.3370,91,-0.4689,175,0.75639,197,1.03812
ENSG00000152932,RAB3C,6,-4.9507,4,-5.4218,116,-0.7277,181,-0.0403,138,-0.4629,297,1.04351,235,0.49180
ENSG00000113448,PDE4D,6,-2.9484,7,-2.8006,78,0.85115,52,0.17533,20,-1.2696,44,-0.0876,71,0.93811
ENSG00000152931,PART1,87,-0.3532,1,-6.3801,19,-2.5742,47,-1.2956,44,-1.3706,161,0.84079,173,1.01743
ENSG00000164182,NDUFAF2,6,-3.3954,68,0.12446,44,-0.5609,62,-0.0374,102,0.78267,65,0.04550,73,0.28899
ENSG00000188725,SMIM15,6,-2.1021,49,1.03241,29,0.15915,42,0.79498,19,-0.4916,18,-0.6801,29,0.21374
ENSG00000130449,ZSWIM6,6,-3.0651,162,2.03951,96,1.05910,21,-1.2977,21,-1.3416,43,-0.3171,40,-0.4446
ENSG00000068796,KIF2A,225,1.04707,254,1.26032,126,0.08427,74,-0.7397,35,-1.8524,58,-1.2802,141,0.34376
ENSG00000086200,IPO11,6,-1.7138,27,0.48445,16,-0.3292,11,-0.9322,16,-0.3064,27,0.64811,20,0.04675
ENSG00000164197,RNF180,6,-2.2227,11,-1.4191,44,0.73800,40,0.57188,17,-0.7770,23,-0.3863,41,0.78514
ENSG00000186479,RGS7BP,113,0.55143,5,-4.1024,76,-0.0858,62,-0.3939,15,-2.5178,55,-0.7011,149,1.44375
ENSG00000153006,SREK1IP1,173,1.33410,114,0.60646,103,0.45216,43,-0.9239,48,-0.7507,44,-1.0276,81,0.08549
ENSG00000153015,CWC27,207,1.08348,133,0.33938,139,0.41576,89,-0.2901,39,-1.5454,39,-1.7674,153,0.75263
ENSG00000113593,PPWD1,6,-1.8110,35,0.80407,31,0.58643,15,-0.5432,16,-0.3949,20,-0.1144,23,0.19898
ENSG00000113595,TRIM23,166,0.57836,102,-0.2009,66,-0.8773,74,-0.7068,56,-1.1198,106,-0.1756,165,0.75416
ENSG00000113597,TRAPPC13,6,-2.0716,25,-0.0030,26,0.06322,8,-1.6372,38,0.65979,32,0.44806,27,0.09100
ENSG00000197860,SGTB,6,-4.4654,29,-2.2621,92,-0.5742,162,0.31861,145,0.14122,137,0.06310,205,0.95194
ENSG00000123213,NLN,6,-2.6013,40,0.15349,19,-0.9781,21,-0.8560,24,-0.6396,31,-0.3227,66,1.36912
ENSG00000112851,ERBIN,6,-4.3779,574,2.83664,229,0.99546,132,0.09214,74,-0.8185,43,-1.8428,77,-0.8965
ENSG00000153914,SREK1,362,1.33087,164,0.00124,274,0.84197,93,-0.8643,76,-1.1827,96,-0.9783,181,0.20539
ENSG00000069020,MAST4,102,0.18647,39,-1.3026,176,1.09060,82,-0.1552,58,-0.6975,68,-0.5591,113,0.45769
ENSG00000145675,PIK3R1,190,-1.2956,219,-1.0784,388,-0.1998,304,-0.5810,160,-1.5508,343,-0.4775,853,1.57510
ENSG00000145740,SLC30A5,6,-1.7994,21,-0.0364,11,-0.9766,18,-0.2450,20,-0.0790,29,0.68257,23,0.15707
ENSG00000134056,MRPS36,6,-2.8970,38,-0.2424,14,-1.6912,26,-0.8147,84,1.03971,62,0.69655,45,0.02697
ENSG00000134058,CDK7,6,-1.2727,12,-0.3387,4,-1.8227,9,-0.6666,10,-0.5225,21,0.74966,19,0.51204
ENSG00000085231,AK6,6,-2.5786,33,-0.1351,39,0.11611,20,-0.8905,62,0.88291,47,0.55706,32,-0.2490
ENSG00000273841,TAF9,6,-3.2914,31,-0.9589,22,-1.4556,43,-0.4764,80,0.49305,85,0.79038,70,0.34043
ENSG00000152942,RAD17,6,-2.1164,29,0.17145,36,0.52005,25,-0.0541,24,-0.1405,25,-0.1132,31,0.34314
ENSG00000145734,BDP1,94,-2.0985,302,-0.3406,602,0.77040,434,0.22941,210,-0.9022,207,-1.0836,623,1.13841
ENSG00000131844,MCCC2,6,-1.4486,17,0.08315,23,0.54573,10,-0.8114,41,1.50201,15,-0.2270,13,-0.3758
ENSG00000131711,MAP1B,5134,-0.2757,3130,-1.0351,3052,-1.0734,4459,-0.4947,2116,-1.6229,5938,-0.0585,10528,1.23796
ENSG00000113048,MRPS27,6,-2.6969,29,-0.4456,37,-0.0664,22,-0.8741,26,-0.6487,72,1.41549,31,-0.4323
ENSG00000049883,PTCD2,6,-1.4029,14,-0.1587,27,0.85780,5,-1.6904,10,-0.6539,23,0.72424,15,-0.1272
ENSG00000083312,TNPO1,6,-3.3234,108,0.95440,115,1.07062,46,-0.4031,31,-1.0280,57,-0.0910,61,0.02923
ENSG00000157107,FCHO2,6,-2.1115,59,1.34279,61,1.41496,6,-2.1239,6,-2.2259,13,-1.1823,36,0.70498
ENSG00000145741,BTF3,191,0.34625,196,0.39059,67,-1.2609,116,-0.4389,247,0.77163,176,0.27154,116,-0.5392
ENSG00000164331,ANKRA2,6,-1.6234,34,0.99801,28,0.65006,19,0.06617,11,-0.7738,16,-0.3036,19,0.07672
ENSG00000171617,ENC1,680,-0.3997,11,-6.4079,398,-1.2136,496,-0.8825,324,-1.5209,991,0.24839,1588,1.37885
ENSG00000049860,HEXB,6,-2.2884,8,-1.9108,15,-1.0351,15,-0.9806,30,0.04837,50,1.17590,33,0.23976
ENSG00000164347,GFM2,170,2.67311,14,-1.4972,30,-0.4284,12,-1.8080,27,-0.5682,33,-0.3065,26,-0.7378
ENSG00000164346,NSA2,387,0.46216,413,0.57096,220,-0.4305,296,0.02905,233,-0.3423,173,-0.9504,375,0.53651
ENSG00000198780,FAM169A,84,0.04248,28,-1.6271,73,-0.1847,88,0.10125,50,-0.7640,93,0.24278,101,0.42303
ENSG00000113161,HMGCR,461,2.60650,23,-2.3340,62,-0.8951,42,-1.4595,61,-0.9230,114,0.06086,75,-0.7274
ENSG00000113163,CERT1,179,0.53181,101,-0.3744,117,-0.1487,80,-0.7245,87,-0.6070,101,-0.4535,182,0.74343
ENSG00000122008,POLK,86,0.52979,131,1.25969,127,1.19716,33,-0.9476,14,-2.2073,36,-0.9492,59,-0.0863
ENSG00000164252,AGGF1,6,-4.1958,119,0.11932,140,0.38343,93,-0.2624,53,-1.1155,79,-0.6292,188,1.21273
ENSG00000132846,ZBED3,6,-1.1459,84,3.63848,16,0.28368,11,-0.2476,16,0.27054,0,-4.7381,4,-1.8465
ENSG00000113231,PDE8B,379,1.90639,48,-1.4607,124,-0.0313,127,0.01501,63,-1.0669,85,-0.7369,131,0.06777
ENSG00000164253,WDR41,153,2.33227,30,-0.5075,29,-0.5535,21,-1.0333,30,-0.4697,36,-0.2549,27,-0.7479
ENSG00000171530,TBCA,66,-1.9353,301,0.39068,273,0.23752,227,-0.0582,202,-0.2404,189,-0.4209,319,0.63892
ENSG00000132842,AP3B1,6,-2.4972,119,2.20751,39,0.22898,23,-0.5838,14,-1.3020,17,-1.1987,40,0.32619
ENSG00000085365,SCAMP1,206,0.42869,80,-1.0500,111,-0.5474,115,-0.4878,94,-0.7961,186,0.33674,190,0.38590
ENSG00000152409,JMY,13,-2.4091,84,0.34524,67,-0.0009,48,-0.5238,39,-0.8384,57,-0.3310,106,1.01023
ENSG00000152413,HOMER1,6,-5.0032,8,-4.5928,142,-0.4736,117,-0.7717,98,-1.0463,180,-0.1345,403,1.81841
ENSG00000164329,TENT2,6,-1.4184,23,0.53967,19,0.25359,5,-1.7223,13,-0.3119,18,0.20989,19,0.35413
ENSG00000164309,CMYA5,185,2.14805,23,-1.2855,163,1.89018,54,-0.0088,16,-1.8578,11,-2.6644,42,-0.4968
ENSG00000177034,MTX3,6,-2.9347,22,-1.1203,47,0.03292,40,-0.2102,32,-0.5692,55,0.34704,65,0.73717
ENSG00000164300,SERINC5,6,-2.2832,168,3.40942,50,0.86612,13,-1.1794,8,-1.9653,14,-1.2527,11,-1.6412
ENSG00000039319,ZFYVE16,6,-3.7397,316,2.45883,208,1.60586,21,-2.0033,29,-1.5510,46,-1.0362,57,-0.6530
ENSG00000249042,AC008771.1,6,-2.1163,8,-1.7334,18,-0.5292,17,-0.6398,21,-0.3128,32,0.41865,40,0.91826
ENSG00000228716,DHFR,126,2.08092,61,0.76616,63,0.81049,29,-0.4022,17,-1.2472,16,-1.4698,25,-0.7909
ENSG00000113318,MSH3,6,-3.0310,53,0.12869,89,0.96680,46,-0.0874,17,-1.6095,34,-0.6641,75,0.93009
ENSG00000113319,RASGRF2,6,-3.7209,38,-1.1363,72,-0.1508,49,-0.7314,70,-0.2033,67,-0.3166,145,1.40459
ENSG00000131732,ZCCHC9,6,-1.5482,16,-0.1117,19,0.13973,11,-0.6748,20,0.21550,11,-0.8930,30,1.13724
ENSG00000145687,SSBP2,22,-1.4814,35,-0.7636,58,0.01182,57,-0.0217,59,0.02642,67,0.30495,68,0.32433
