Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000113441,LNPEP,45,-0.9535,112,0.46010,59,-0.5482,57,-0.6982,114,0.55740,102,0.40503
ENSG00000174136,RGMB,10,-1.6565,3,-3.4304,39,0.40733,17,-1.0453,42,0.59570,49,1.05427
ENSG00000153922,CHD1,136,1.57377,27,-1.0336,43,-0.3408,32,-0.9264,98,1.14157,31,-1.0088
ENSG00000174132,FAM174A,7,-2.5389,28,-0.4372,28,-0.4281,23,-0.8777,58,0.81470,55,0.79762
ENSG00000145730,PAM,11,-3.1852,248,1.60840,34,-1.5862,49,-1.2196,97,0.01920,141,0.83450
ENSG00000145725,PPIP5K2,49,-0.1547,169,1.97971,51,-0.0835,18,-1.8912,62,0.23650,49,-0.1761
ENSG00000181751,C5orf30,14,-1.3613,8,-2.0673,30,-0.1795,39,0.31485,21,-0.7962,53,0.98818
ENSG00000184349,EFNA5,23,-0.9749,15,-1.6015,23,-0.9206,32,-0.5491,69,0.90713,58,0.65560
ENSG00000145743,FBXL17,27,-2.1799,12,-3.3173,71,-0.7450,140,0.40179,126,0.16510,161,0.71738
ENSG00000151422,FER,96,0.98043,3,-4.1186,72,0.50523,41,-0.4723,94,1.09157,33,-0.8620
ENSG00000198961,PJA2,138,-1.8849,182,-1.4746,387,-0.3271,325,-0.7110,685,0.67239,729,0.93255
ENSG00000112893,MAN2A1,89,2.30058,3,-3.1190,6,-2.1137,18,-0.5267,34,0.63097,15,-0.8378
ENSG00000164209,SLC25A46,20,-2.2579,194,1.30303,75,-0.2577,56,-0.8509,89,0.01490,114,0.51526
ENSG00000152495,CAMK4,28,-2.0914,114,0.02813,88,-0.3669,58,-1.1927,146,0.48253,178,1.03616
ENSG00000164211,STARD4,7,-1.5034,3,-2.7517,14,-0.4624,11,-0.9823,26,0.59135,33,1.26068
ENSG00000134986,NREP,34,-1.6315,17,-2.6169,90,-0.1662,122,0.39746,108,0.13420,127,0.48482
ENSG00000224032,EPB41L4A-AS1,55,-0.0519,44,-0.4050,40,-0.5472,77,0.63554,36,-0.7649,62,0.15107
ENSG00000134982,APC,1019,0.57174,146,-2.3975,1044,0.61240,816,0.26779,1232,1.03504,250,-1.8297
ENSG00000153037,SRP19,101,0.35662,73,-0.1571,70,-0.2264,73,-0.2117,91,0.21826,82,0.01957
ENSG00000129625,REEP5,66,-2.1796,311,0.16534,227,-0.3325,188,-0.7419,282,0.00961,451,1.05553
ENSG00000172795,DCP2,25,-0.7114,20,-1.0488,29,-0.4935,42,0.12930,44,0.18151,49,0.44436
ENSG00000047188,YTHDC2,50,0.65808,4,-2.9866,14,-1.2612,16,-1.2505,73,1.55643,34,0.05096
ENSG00000152503,TRIM36,13,-1.8082,106,1.44475,35,-0.3991,31,-0.6628,36,-0.3846,58,0.52717
ENSG00000164219,PGGT1B,24,-0.4259,39,0.36146,61,1.10671,25,-0.3897,42,0.56735,19,-0.8783
ENSG00000164221,CCDC112,115,1.18065,6,-3.2052,39,-0.5795,37,-0.7699,92,0.93082,54,-0.0646
ENSG00000145780,FEM1C,7,-2.5214,149,2.24654,72,0.89129,26,-0.8284,29,-0.6148,31,-0.5534
ENSG00000134970,TMED7,40,-0.3610,3,-4.1689,68,0.46833,59,0.32064,50,-0.0094,56,0.19880
ENSG00000129596,CDO1,24,-0.5702,37,0.10097,26,-0.4568,31,-0.2379,20,-0.9193,55,0.98316
ENSG00000145782,ATG12,60,0.21424,25,-1.1204,54,0.04698,43,-0.3599,72,0.59411,54,0.06049
ENSG00000177879,AP3S1,48,-0.9560,163,0.98837,69,-0.3969,70,-0.4519,80,-0.1904,110,0.43678
ENSG00000092421,SEMA6A,73,1.58930,7,-2.1214,33,0.25781,33,0.33619,6,-2.3816,29,0.03261
ENSG00000172869,DMXL1,44,0.52152,3,-3.1956,62,1.10341,23,-0.5861,38,0.35407,31,-0.0512
ENSG00000133835,HSD17B4,71,0.09628,109,0.80066,96,0.59240,50,-0.5286,51,-0.4686,68,0.04790
ENSG00000151304,SRFBP1,47,1.03596,6,-2.1362,24,-0.0279,24,-0.0800,44,1.06487,12,-1.2151
ENSG00000205302,SNX2,37,-0.4287,51,0.06654,71,0.59020,24,-1.2915,73,0.74639,54,0.19818
ENSG00000064652,SNX24,6,-2.2315,34,0.40255,40,0.68849,20,-0.4963,18,-0.6253,37,0.75565
ENSG00000168944,CEP120,54,1.19229,3,-3.0971,14,-0.9032,10,-1.5645,45,1.02651,31,0.37731
ENSG00000151292,CSNK1G3,73,0.30317,57,-0.0729,51,-0.2560,40,-0.7625,116,1.26475,43,-0.6125
ENSG00000168916,ZNF608,105,1.63154,81,1.16161,42,0.08519,30,-0.5729,37,-0.1270,17,-1.5387
ENSG00000155324,GRAMD2B,150,1.04398,39,-1.0698,187,1.43938,115,0.80103,39,-1.1834,25,-1.9959
ENSG00000164904,ALDH7A1,124,0.31852,257,1.57032,192,1.04557,107,0.09642,53,-1.0892,40,-1.6265
ENSG00000164902,PHAX,94,-0.3166,48,-1.3202,123,0.11391,85,-0.5587,190,0.95773,120,0.08884
ENSG00000164241,C5orf63,129,1.72576,43,-0.1443,27,-0.8133,53,0.26774,64,0.56165,9,-2.6436
ENSG00000145794,MEGF10,56,1.09753,3,-3.3640,108,2.34328,34,0.35317,11,-1.5873,9,-2.0178
ENSG00000205279,CTXN3,1,-4.3966,128,2.76806,45,0.72766,8,-2.1088,5,-2.6296,35,0.41529
ENSG00000245937,LINC01184,49,0.55214,6,-2.4698,30,-0.2056,33,-0.1181,36,0.06918,42,0.38511
ENSG00000064651,SLC12A2,138,1.43113,4,-3.7680,36,-0.7621,47,-0.4242,55,-0.1059,73,0.42635
ENSG00000169567,HINT1,91,-1.8789,235,-0.4449,292,-0.1075,381,0.40664,134,-1.3972,471,0.89187
ENSG00000186687,LYRM7,112,-0.1864,110,-0.2171,131,0.06703,139,0.20352,135,0.12041,115,-0.1773
ENSG00000158985,CDC42SE2,95,-0.7029,113,-0.4339,105,-0.5489,131,-0.2490,172,0.25759,197,0.58157
ENSG00000158987,RAPGEF6,67,1.44376,5,-2.6021,12,-1.3144,24,-0.2840,47,0.96779,20,-0.6501
ENSG00000217128,FNIP1,38,0.39475,3,-3.3993,35,0.28442,22,-0.5755,44,0.73920,32,0.15272
ENSG00000164398,ACSL6,66,-1.6990,92,-1.2224,497,1.51289,169,-0.3531,196,-0.0618,227,0.22363
ENSG00000113522,RAD50,442,1.05404,101,-1.2907,217,-0.1161,128,-1.0875,452,1.28781,173,-0.5616
ENSG00000131437,KIF3A,513,-0.1088,278,-1.0499,281,-1.0357,314,-1.0227,1165,1.49611,567,0.06270
ENSG00000164402,SEPTIN8,194,-0.2570,127,-0.9074,273,0.28725,173,-0.5219,289,0.43057,273,0.36622
ENSG00000198944,SOWAHA,12,-3.2142,233,1.25561,135,0.33078,132,0.36860,36,-1.7880,120,0.18023
ENSG00000164405,UQCRQ,120,-1.5599,499,0.65139,406,0.31007,409,0.41812,133,-1.5074,386,0.29324
ENSG00000072364,AFF4,140,0.12760,152,0.26873,160,0.34816,79,-0.8876,220,1.01932,95,-0.5671
ENSG00000155329,ZCCHC10,44,0.19531,102,1.64091,27,-0.5636,26,-0.7215,48,0.37985,26,-0.7090
ENSG00000170606,HSPA4,58,-0.8446,167,0.82360,85,-0.2561,56,-1.0761,163,0.90278,102,0.01716
ENSG00000213585,VDAC1,53,-1.8549,237,0.45138,138,-0.4142,148,-0.3718,148,-0.3255,268,0.87629
ENSG00000113558,SKP1,303,-0.6318,501,0.15304,497,0.14002,408,-0.2113,321,-0.5934,613,0.62875
ENSG00000113575,PPP2CA,103,-1.0079,82,-1.3405,126,-0.7019,153,-0.4843,206,0.07379,330,1.15923
ENSG00000006837,CDKL3,41,0.52955,3,-3.2472,50,0.86764,39,0.60722,44,0.73557,8,-2.1993
ENSG00000119048,UBE2B,69,-0.9547,140,0.13902,82,-0.6946,106,-0.3603,161,0.40904,160,0.45575
ENSG00000237190,CDKN2AIPNL,0,-7.7660,10,-1.5554,16,-0.8769,28,-0.0843,27,-0.1049,52,1.31382
ENSG00000043143,JADE2,12,-1.8958,63,0.56092,18,-1.3977,31,-0.6847,67,0.76198,57,0.49549
ENSG00000152700,SAR1B,75,0.56377,60,0.20645,57,0.11746,34,-0.8156,55,0.06509,59,0.23123
ENSG00000164615,CAMLG,70,-0.9109,152,0.30119,104,-0.3001,106,-0.3407,126,0.00303,164,0.54790
ENSG00000145833,DDX46,268,1.32060,204,0.84231,63,-1.0229,79,-0.7961,144,0.30771,93,-0.5148
ENSG00000181904,C5orf24,41,-0.8822,10,-2.8787,74,0.03974,54,-0.5441,108,0.74551,97,0.62184
ENSG00000113621,TXNDC15,13,-1.5243,30,-0.2655,50,0.54215,20,-1.0610,35,-0.0505,57,1.02886
ENSG00000113648,H2AFY,38,-1.2949,60,-0.6200,106,0.28164,87,-0.0468,96,0.13373,108,0.38689
ENSG00000145824,CXCL14,32,-3.5906,649,0.95941,833,1.40186,475,0.57279,64,-2.7251,304,-0.3332
ENSG00000113658,SMAD5,54,-0.0021,83,0.69776,91,0.85045,49,-0.1887,69,0.42965,27,-1.2162
ENSG00000152377,SPOCK1,164,-0.4899,48,-2.3274,111,-1.0851,172,-0.5030,323,0.67143,328,0.82006
ENSG00000146021,KLHL3,21,-0.1829,22,-0.1678,15,-0.7209,14,-0.9393,44,1.16189,25,0.08411
ENSG00000177733,HNRNPA0,41,-1.4232,99,-0.0782,66,-0.7064,103,-0.0301,94,-0.1847,148,0.75542
ENSG00000031003,FAM13B,67,0.06333,4,-3.8670,54,-0.2788,37,-1.0082,132,1.39552,70,0.16762
ENSG00000112981,NME5,5,-2.3803,79,1.75382,9,-1.6175,17,-0.9233,20,-0.6075,42,0.86022
ENSG00000112983,BRD8,87,0.58354,6,-3.3272,66,0.13952,32,-1.1685,100,0.93388,71,0.32488
ENSG00000120709,FAM53C,42,-0.2319,12,-2.1086,15,-1.7631,59,0.42226,58,0.30983,57,0.32650
ENSG00000120733,KDM3B,52,-0.2772,142,1.38218,60,-0.0491,41,-0.7737,80,0.46245,49,-0.4569
ENSG00000132563,REEP2,74,-0.5480,121,0.22115,48,-1.1980,84,-0.4380,97,-0.1579,158,0.87164
ENSG00000120738,EGR1,14,-2.3985,48,-0.6252,32,-1.2238,55,-0.4840,97,0.55016,111,0.96427
ENSG00000120705,ETF1,33,-0.5201,44,-0.0937,44,-0.0888,46,-0.0187,48,0.07849,51,0.21310
ENSG00000113013,HSPA9,171,-0.3314,114,-0.9481,248,0.25943,156,-0.5694,297,0.63142,242,0.27674
ENSG00000044115,CTNNA1,72,-0.2858,71,-0.3131,202,1.40940,89,0.04596,54,-0.7888,79,-0.1949
ENSG00000146006,LRRTM2,10,-2.2943,22,-1.1526,34,-0.4858,29,-0.8476,79,0.98640,68,0.78301
ENSG00000120727,PAIP2,110,-0.6266,102,-0.7499,261,0.74484,142,-0.2874,195,0.30310,175,0.11838
ENSG00000170464,DNAJC18,60,-0.3090,46,-0.6989,40,-0.9148,61,-0.3311,96,0.51699,92,0.49654
ENSG00000131508,UBE2D2,44,-0.9741,103,0.33775,92,0.16590,82,-0.0215,37,-1.3255,118,0.75311
ENSG00000171604,CXXC5,111,-1.2803,521,1.17589,177,-0.5818,187,-0.5995,344,0.53656,255,-0.0097
ENSG00000146005,PSD2,38,-0.7208,5,-3.5872,205,2.15544,71,0.32687,26,-1.3736,50,-0.3489
ENSG00000185129,PURA,359,0.43758,290,0.09629,278,0.02709,227,-0.3594,415,0.77717,190,-0.6798
ENSG00000182700,IGIP,89,-0.2280,206,1.15505,56,-0.9268,88,-0.2881,102,-0.0127,103,0.00755
ENSG00000120306,CYSTM1,33,-1.6812,252,1.57008,184,1.00909,84,-0.3331,42,-1.4075,97,-0.0449
ENSG00000113068,PFDN1,48,-0.9190,10,-3.2258,132,0.66377,79,-0.1920,100,0.23796,112,0.50703
ENSG00000131503,ANKHD1,480,2.17679,58,-1.3326,105,-0.4416,87,-0.8664,146,0.08186,113,-0.4037
ENSG00000131495,NDUFA2,80,-0.9877,156,0.04484,192,0.37539,188,0.44146,63,-1.4517,185,0.40056
ENSG00000113141,IK,202,0.45229,76,-1.0685,151,-0.0082,113,-0.5535,255,0.97427,132,-0.2775
ENSG00000170445,HARS,32,-1.7369,225,1.35477,36,-1.5552,80,-0.4222,113,0.21997,114,0.26093
ENSG00000146007,ZMAT2,164,-0.5482,260,0.17862,244,0.07576,215,-0.1546,326,0.61919,198,-0.3077
ENSG00000178913,TAF7,103,-0.0359,57,-0.9299,94,-0.1701,81,-0.4861,142,0.54976,124,0.34739
ENSG00000131504,DIAPH1,20,-0.9208,3,-3.6545,33,-0.1355,34,-0.1024,58,0.88051,41,0.25601
ENSG00000164620,RELL2,5,-2.1705,6,-1.9414,18,-0.2793,21,-0.0970,20,-0.2026,37,1.15656
ENSG00000081791,DELE1,19,-0.5596,21,-0.3892,29,0.10871,34,0.51434,20,-0.4815,28,0.06738
ENSG00000013561,RNF14,22,-0.7940,13,-1.5587,41,0.15724,35,-0.1021,50,0.54594,42,0.25020
ENSG00000113552,GNPDA1,11,-0.8973,3,-2.8954,27,0.41697,13,-0.9042,17,-0.3181,38,1.41389
ENSG00000131507,NDFIP1,98,-2.1990,499,0.27675,259,-0.7522,269,-0.8213,445,0.10342,688,1.10685
ENSG00000113578,FGF1,428,3.25914,3,-4.8163,103,0.41735,73,-0.1621,42,-1.0571,12,-3.0955
ENSG00000145819,ARHGAP26,140,-0.1577,72,-1.1692,91,-0.8105,117,-0.5242,251,0.91346,181,0.32317
ENSG00000113580,NR3C1,85,-0.6603,223,0.88691,65,-1.0705,116,-0.2158,170,0.49279,122,-0.1189
ENSG00000145817,YIPF5,34,-0.5955,35,-0.5248,29,-0.8192,33,-0.7704,71,0.65953,69,0.70428
ENSG00000183775,KCTD16,47,-2.0039,170,-0.0478,101,-0.8589,126,-0.6263,268,0.78784,233,0.60052
ENSG00000133706,LARS,179,0.83130,50,-1.1769,128,0.28337,57,-1.1513,155,0.67303,115,0.13750
ENSG00000091009,RBM27,117,0.52412,17,-2.3600,147,0.90477,55,-0.8028,134,0.86519,72,-0.3087
ENSG00000113649,TCERG1,219,0.81096,41,-1.7789,118,-0.1952,89,-0.7507,236,1.08808,117,-0.2558
ENSG00000156475,PPP2R2B,84,-1.0204,176,0.12095,171,0.07057,157,-0.0709,166,0.02956,187,0.27376
ENSG00000113657,DPYSL3,121,0.81008,6,-3.5530,74,0.01405,66,-0.1929,43,-0.8726,107,0.80242
ENSG00000176049,JAKMIP2,152,0.44906,22,-2.4634,106,-0.1181,95,-0.3595,207,1.13206,94,-0.3774
ENSG00000113712,CSNK1A1,114,-0.4763,88,-0.8623,159,0.04135,136,-0.2468,181,0.28411,189,0.42190
ENSG00000113716,HMGXB3,16,-0.2834,3,-2.7903,20,0.02824,20,0.05793,30,0.78648,18,-0.0982
ENSG00000011083,SLC6A7,21,-0.2726,3,-3.1409,8,-1.7025,10,-1.4738,27,0.16624,52,1.78636
ENSG00000070808,CAMK2A,168,-1.7158,590,0.20597,448,-0.2303,572,0.20004,559,0.13256,554,0.13393
ENSG00000070814,TCOF1,69,0.55600,6,-2.9386,31,-0.6992,34,-0.6738,72,0.73398,61,0.46289
ENSG00000164587,RPS14,787,0.00025,867,0.15358,831,0.08736,1221,0.96702,353,-1.3204,601,-0.5117
ENSG00000171992,SYNPO,52,-1.5688,137,-0.1173,89,-0.7820,138,-0.1283,129,-0.2328,223,0.91110
ENSG00000086589,RBM22,43,-0.0312,4,-3.3297,52,0.28065,27,-0.8533,41,-0.1240,73,1.13389
ENSG00000132912,DCTN4,21,-1.5516,26,-1.1997,68,0.26028,58,0.03461,56,-0.0365,77,0.60207
ENSG00000211445,GPX3,10,-2.6954,24,-1.4575,29,-1.1899,55,-0.3059,41,-0.7457,132,1.75075
ENSG00000145901,TNIP1,28,-0.0200,3,-3.2129,26,-0.1166,31,0.22164,34,0.36674,29,0.11035
ENSG00000197043,ANXA6,28,-2.4571,90,-0.7263,77,-0.9569,104,-0.6066,115,-0.3846,281,1.60611
ENSG00000113140,SPARC,188,1.02152,19,-2.4817,110,0.14458,119,0.34678,18,-2.7157,133,0.57556
ENSG00000177556,ATOX1,54,-0.9169,238,1.50008,97,-0.0050,99,0.01904,28,-2.0049,111,0.26591
ENSG00000145907,G3BP1,29,-0.5861,52,0.31597,69,0.77093,28,-0.7932,52,0.33528,45,0.08244
ENSG00000155511,GRIA1,49,-1.1160,57,-0.8777,42,-1.3481,84,-0.3607,187,1.17357,114,0.23747
ENSG00000164576,SAP30L,25,-0.1069,26,-0.0089,42,0.74831,20,-0.5362,29,0.16956,27,0.01934
ENSG00000155506,LARP1,287,0.07096,152,-0.9120,190,-0.5721,273,-0.0061,401,0.70521,255,-0.1421
ENSG00000155508,CNOT8,22,-0.4568,30,0.00318,22,-0.4915,31,0.05524,32,0.08199,34,0.21853
ENSG00000082515,MRPL22,4,-2.5621,44,0.98807,6,-2.0555,36,0.83686,14,-0.9181,25,0.10910
ENSG00000170624,SGCD,19,-0.5858,4,-2.7873,78,1.74638,37,0.61391,13,-1.2158,22,-0.4103
ENSG00000055163,CYFIP2,92,-1.8429,93,-1.8271,269,-0.2243,295,-0.1002,363,0.28086,450,0.79919
ENSG00000155858,LSM11,8,-1.6778,3,-3.1430,5,-2.2386,21,-0.3448,38,0.77684,40,1.03214
ENSG00000113282,CLINT1,48,0.02455,9,-2.3788,58,0.33541,24,-1.2065,95,1.36736,47,-0.0009
ENSG00000145860,RNF145,96,-0.2945,25,-2.2770,51,-1.2589,84,-0.6003,172,0.72152,170,0.81703
ENSG00000164332,UBLCP1,27,-1.3632,87,0.45935,62,-0.0838,42,-0.8002,90,0.59030,79,0.37770
ENSG00000113312,TTC1,145,0.04253,61,-1.2768,130,-0.1408,113,-0.4353,202,0.65736,160,0.24178
ENSG00000170234,PWWP2A,104,1.06328,110,1.15197,37,-0.5861,40,-0.5883,74,0.54829,27,-1.2280
ENSG00000164609,SLU7,195,-0.3465,475,1.10640,159,-0.6579,149,-0.8993,369,0.77490,221,-0.1897
ENSG00000145864,GABRB2,93,-2.6029,838,0.77218,335,-0.6897,267,-1.2090,913,1.06964,616,0.34028
ENSG00000022355,GABRA1,65,-2.6829,73,-2.5232,137,-1.5966,242,-0.8720,703,1.13797,624,1.05005
ENSG00000113327,GABRG2,22,-3.3672,211,0.00543,83,-1.4280,170,-0.4053,304,0.67983,293,0.70966
ENSG00000170584,NUDCD2,18,-0.9583,58,0.91247,57,0.88484,29,-0.2697,17,-1.0931,37,0.22811
ENSG00000038274,MAT2B,17,-1.8604,6,-3.3759,85,0.59685,59,-0.0135,54,-0.1457,85,0.79477
ENSG00000145934,TENM2,28,-1.4843,22,-1.8812,62,-0.3141,50,-0.7551,134,1.09088,100,0.59467
ENSG00000113645,WWC1,29,-0.4948,4,-3.3660,84,1.19898,44,0.14848,36,-0.2029,42,0.06669
ENSG00000113643,RARS,35,-0.5611,79,0.73490,33,-0.6294,37,-0.5424,63,0.42327,55,0.18428
ENSG00000188573,FBLL1,11,-2.0977,8,-2.5294,16,-1.6012,51,0.18554,43,-0.1566,80,1.20143
ENSG00000120137,PANK3,31,-0.9722,23,-1.3736,65,0.18754,34,-0.9618,98,0.98710,73,0.48931
ENSG00000184347,SLIT3,27,-0.2827,42,0.39265,0,-5.5712,12,-1.7326,40,0.35709,58,1.31651
ENSG00000181163,NPM1,210,0.33437,80,-1.1518,249,0.61714,118,-0.6789,225,0.50487,176,0.07009
ENSG00000072803,FBXW11,99,-0.1654,100,-0.1440,96,-0.2082,82,-0.5467,98,-0.1930,156,0.76037
ENSG00000120129,DUSP1,19,-1.3436,221,2.95725,12,-1.9340,16,-1.8000,22,-1.1919,53,0.28479
ENSG00000113719,ERGIC1,16,-1.4136,117,1.76213,27,-0.6454,22,-1.1037,45,0.13636,47,0.23076
ENSG00000037241,RPL26L1,13,-0.8393,3,-2.9676,28,0.40474,23,0.06222,16,-0.5493,33,0.85613
ENSG00000113732,ATP6V0E1,19,-0.6097,3,-3.3602,90,1.95904,24,-0.3607,12,-1.4539,37,0.50826
ENSG00000164463,CREBRF,122,0.26727,129,0.36309,90,-0.2130,44,-1.5081,215,1.46001,77,-0.5552
ENSG00000145919,BOD1,34,-0.0150,6,-2.6563,39,0.16530,23,-0.7873,27,-0.4547,61,1.27346
ENSG00000113742,CPEB4,218,0.21121,163,-0.2460,159,-0.2820,148,-0.4768,273,0.66009,189,-0.0173
ENSG00000170091,NSG2,24,-3.4407,198,-0.3410,159,-0.6806,156,-0.8364,212,-0.2567,477,1.58022
ENSG00000164466,SFXN1,12,-2.6154,124,0.91923,66,-0.1049,63,-0.2311,79,0.19299,77,0.15903
ENSG00000113749,HRH2,4,-3.0234,126,2.16983,10,-1.9338,25,-0.7062,41,0.19777,35,-0.0788
ENSG00000145920,CPLX2,226,-0.9941,335,-0.3908,233,-0.9484,592,0.68062,515,0.32797,376,-0.2594
ENSG00000051596,THOC3,2,-3.5524,4,-2.5812,12,-0.9364,21,-0.1211,16,-0.5556,44,1.63315
ENSG00000122203,KIAA1191,35,-1.4837,150,0.77556,125,0.47544,76,-0.3949,70,-0.4943,116,0.45224
ENSG00000175414,ARL10,48,0.24434,3,-3.7854,23,-0.9077,20,-1.2305,67,0.91341,61,0.85074
ENSG00000146066,HIGD2A,30,-1.1450,53,-0.2689,101,0.76190,70,0.19430,16,-2.1421,90,0.75117
ENSG00000175416,CLTB,34,-2.2535,115,-0.4303,152,0.00273,135,-0.2300,109,-0.5678,249,1.10614
ENSG00000113194,FAF2,60,0.18259,34,-0.6978,59,0.16607,41,-0.5162,76,0.65045,53,0.00043
ENSG00000146083,RNF44,17,-1.5955,12,-2.1552,32,-0.7063,60,0.35732,63,0.40868,62,0.43210
ENSG00000169258,GPRIN1,10,-1.7389,73,1.29333,35,0.04606,29,-0.2909,22,-0.7012,40,0.36479
ENSG00000074317,SNCB,71,-2.5440,297,-0.4079,189,-1.0955,339,-0.2444,353,-0.1505,651,1.19015
ENSG00000048140,TSPAN17,15,-0.9063,70,1.60139,10,-1.4061,18,-0.7533,14,-1.0951,40,0.85407
ENSG00000113763,UNC5A,4,-2.9803,3,-3.5766,26,-0.4214,27,-0.4111,34,0.01842,63,1.44965
ENSG00000165671,NSD1,153,1.35485,54,-0.3542,51,-0.4595,36,-1.1539,142,1.44765,33,-1.2725
ENSG00000169230,PRELID1,31,-1.1462,60,-0.1162,60,-0.1213,78,0.36771,39,-0.8344,84,0.52967
ENSG00000169223,LMAN2,16,-1.2789,85,1.32871,62,0.79784,19,-1.2113,27,-0.5607,48,0.46618
ENSG00000169220,RGS14,3,-2.7592,10,-1.1805,41,0.99697,14,-0.8329,4,-2.6653,47,1.81615
ENSG00000113758,DBN1,15,-2.0651,3,-4.3037,36,-0.7125,61,0.11036,78,0.54822,81,0.71299
ENSG00000183258,DDX41,19,-1.6384,110,1.06652,41,-0.5400,60,0.07644,43,-0.4977,66,0.27430
ENSG00000146067,FAM193B,30,0.05984,4,-2.9036,5,-2.4730,29,-0.0045,22,-0.4722,50,1.21013
ENSG00000184840,TMED9,23,-0.7400,9,-2.0247,39,0.07766,38,0.04753,34,-0.1251,51,0.68106
ENSG00000170074,FAM153A,16,-0.5708,3,-3.0293,16,-0.5616,15,-0.7225,34,0.70089,35,0.89487
ENSG00000204677,FAM153CP,71,-0.0219,12,-2.6315,20,-1.9005,41,-0.9986,159,1.59226,81,0.25488
ENSG00000145912,NHP2,47,-1.6738,249,0.93561,112,-0.3566,140,-0.0117,74,-1.0570,191,0.64104
ENSG00000197451,HNRNPAB,23,-1.3941,126,1.31871,54,-0.0959,44,-0.4731,61,0.12783,57,-0.0193
ENSG00000113240,CLK4,22,-0.4318,9,-1.7509,24,-0.2743,22,-0.5276,42,0.66840,38,0.57449
ENSG00000176783,RUFY1,39,0.34063,28,-0.1826,41,0.45254,27,-0.2484,27,-0.2681,33,0.12708
ENSG00000169045,HNRNPH1,85,0.04262,45,-0.9464,80,-0.0501,73,-0.2418,98,0.29905,95,0.28584
ENSG00000127022,CANX,457,0.15178,301,-0.5043,444,0.10353,365,-0.2543,566,0.56591,382,-0.1666
ENSG00000161013,MGAT4B,2,-3.7668,132,2.29631,32,-0.1574,29,-0.3824,12,-1.8003,39,0.17639
ENSG00000161011,SQSTM1,75,-1.0970,346,1.37407,172,0.18922,114,-0.5439,72,-1.2312,199,0.56043
ENSG00000197226,TBC1D9B,63,0.43256,3,-3.9897,71,0.63365,44,-0.1741,41,-0.2814,59,0.43553
ENSG00000113269,RNF130,125,1.04847,8,-3.1286,105,0.74655,56,-0.3321,50,-0.4745,74,0.23529
ENSG00000050748,MAPK9,19,-3.0277,228,0.74616,57,-1.4104,106,-0.5833,181,0.41116,201,0.70703
ENSG00000113300,CNOT6,15,-0.4380,13,-0.6705,21,0.05077,17,-0.3264,28,0.60038,22,0.16547
ENSG00000131446,MGAT1,20,-0.4098,13,-1.0606,33,0.38157,21,-0.4471,30,0.25147,33,0.48414
ENSG00000250222,AC008443.5,10,-1.3948,4,-2.7101,34,0.45600,48,1.51217,6,-2.2712,25,-0.0430
ENSG00000146063,TRIM41,72,1.07666,5,-2.8046,41,0.15486,33,-0.2380,39,0.06740,39,0.06250
ENSG00000204628,RACK1,236,-0.0546,510,1.22199,271,0.16373,253,0.06794,121,-1.1615,224,-0.1717
ENSG00000183718,TRIM52,26,0.37653,3,-2.8527,30,0.65797,9,-1.3970,41,1.34996,18,-0.1783
ENSG00000112679,DUSP22,17,-0.9154,69,1.28877,19,-0.7784,32,0.04570,10,-1.8759,42,0.59791
ENSG00000124535,WRNIP1,19,-1.2968,27,-0.7529,59,0.46512,37,-0.3289,50,0.23942,56,0.49552
ENSG00000124570,SERPINB6,65,0.79038,91,1.36423,76,1.03988,25,-0.8533,16,-1.5016,34,-0.3069
ENSG00000124588,NQO2,11,-2.4409,3,-4.2884,48,-0.1996,73,0.59403,63,0.24097,66,0.37554
ENSG00000137267,TUBB2A,69,-2.8644,447,-0.0604,335,-0.5135,306,-0.7782,429,-0.1414,829,1.33640
ENSG00000137285,TUBB2B,62,-2.3097,113,-1.4266,1185,2.57684,399,0.69621,69,-2.2772,157,-1.0999
ENSG00000137266,SLC22A23,23,-0.2180,26,-0.0649,15,-0.8678,21,-0.4878,26,-0.0553,39,0.79671
ENSG00000112739,PRPF4B,467,1.47610,119,-0.7624,136,-0.5586,146,-0.5401,288,0.72202,135,-0.6782
ENSG00000198721,ECI2,21,-0.6072,3,-3.4165,68,1.26098,50,1.00521,24,-0.4582,19,-0.9022
ENSG00000153046,CDYL,88,0.64930,23,-1.4044,66,0.16582,93,0.99651,64,0.13466,22,-1.7065
ENSG00000214113,LYRM4,12,-1.5765,3,-3.4424,38,0.19041,39,0.32271,34,0.01629,43,0.54251
ENSG00000124785,NRN1,65,-2.0885,202,-0.3861,192,-0.4624,289,0.22531,296,0.23745,309,0.36661
ENSG00000216863,LY86-AS1,18,-0.3500,3,-3.0545,8,-1.6235,16,-0.6468,37,0.88376,34,0.82944
ENSG00000124783,SSR1,41,-0.8168,6,-3.4765,81,0.22160,79,0.23496,87,0.38812,78,0.20262
ENSG00000124784,RIOK1,45,0.45419,84,1.51607,20,-0.8376,19,-1.0790,39,0.26236,30,-0.2249
ENSG00000124802,EEF1E1,10,-1.3951,3,-3.1001,33,0.44440,13,-1.1047,23,-0.1852,48,1.53109
