Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000152969,JAKMIP1,108,0.72740,8,-3.1306,32,-1.1574,32,-1.1706,39,-0.8641,129,1.02302,121,0.92080,91,0.44838,77,0.18169,59,-0.2351,97,0.54471,31,-1.2032
ENSG00000109501,WFS1,108,1.24622,32,-0.6938,65,0.39841,163,2.00599,74,0.61093,25,-1.0742,25,-1.0334,52,0.04091,38,-0.4232,0,-7.0234,5,-3.2426,18,-1.5625
ENSG00000074211,PPP2R2C,108,-1.1123,92,-1.3502,120,-0.9570,157,-0.5486,389,0.89822,204,-0.1410,259,0.23267,352,0.73164,221,-0.0192,181,-0.3259,321,0.57912,278,0.34846
ENSG00000013288,MAN2B2,108,1.49758,21,-1.1391,68,0.70846,31,-0.5443,15,-1.5666,44,0.01148,28,-0.6818,90,1.17061,50,0.19541,22,-1.0407,34,-0.3764,15,-1.6159
ENSG00000179010,MRFAP1,108,-2.1506,477,0.09234,339,-0.4380,433,-0.0601,518,0.22345,625,0.52536,545,0.30517,692,0.69221,420,-0.1097,604,0.46982,317,-0.5450,322,-0.5204
ENSG00000170846,AC093323.1,108,1.15820,16,-1.8077,41,-0.3846,27,-1.0457,56,0.08122,38,-0.5137,95,0.93712,31,-0.8127,92,0.89535,64,0.28816,34,-0.6631,35,-0.6480
ENSG00000178988,MRFAP1L1,108,-0.3026,112,-0.2488,64,-1.0831,87,-0.6394,86,-0.6468,104,-0.3623,257,1.09792,128,-0.0422,89,-0.5909,268,1.16960,111,-0.2573,160,0.31623
ENSG00000170871,KIAA0232,108,-0.7110,219,0.38959,209,0.31362,77,-1.2251,115,-0.6192,106,-0.7320,168,-0.0298,155,-0.1601,137,-0.3477,191,0.17001,272,0.74379,300,0.90728
ENSG00000132405,TBC1D14,108,1.30484,44,-0.1725,16,-1.6187,60,0.33518,63,0.40640,32,-0.6431,51,0.06664,32,-0.6606,70,0.56792,25,-1.0017,40,-0.2957,44,-0.1582
ENSG00000109519,GRPEL1,108,1.30895,55,0.20091,23,-1.1495,17,-1.5704,35,-0.5014,48,-0.0057,45,-0.1219,62,0.37681,45,-0.1111,24,-1.0604,52,0.10689,69,0.55560
ENSG00000163995,ABLIM2,108,1.02290,4,-3.7387,67,0.23152,30,-0.9647,91,0.74173,62,0.13046,37,-0.6791,82,0.56627,74,0.40975,36,-0.7011,30,-0.9857,67,0.23972
ENSG00000071127,WDR1,108,0.95387,57,-0.0844,90,0.65186,84,0.54704,36,-0.7731,37,-0.7160,130,1.27977,65,0.12628,53,-0.2017,29,-1.1177,25,-1.3238,4,-3.7910
ENSG00000038219,BOD1L1,108,-2.2983,521,0.07170,978,1.10590,230,-1.1833,299,-0.7871,176,-1.5797,248,-1.0645,194,-1.4357,295,-0.8051,1102,1.31465,734,0.62376,1087,1.29160
ENSG00000137449,CPEB2,108,1.05630,118,1.20819,74,0.43999,24,-1.2902,22,-1.4346,41,-0.4718,50,-0.1968,54,-0.0629,46,-0.3005,21,-1.4866,79,0.53420,39,-0.5701
ENSG00000118564,FBXL5,108,0.36136,102,0.27470,95,0.14966,83,-0.0562,74,-0.2373,56,-0.6606,151,0.90854,94,0.14649,104,0.30144,20,-2.1670,89,0.04679,56,-0.6511
ENSG00000237765,FAM200B,108,0.05373,167,0.75903,55,-0.9771,80,-0.4013,90,-0.2324,98,-0.0910,78,-0.4450,80,-0.4137,109,0.06183,279,1.65420,49,-1.1609,58,-0.8905
ENSG00000169762,TAPT1,108,1.15130,70,0.42460,14,-2.0080,42,-0.3772,46,-0.2368,48,-0.1655,20,-1.4708,80,0.65795,59,0.17135,72,0.47624,53,-0.0054,28,-0.9902
ENSG00000169744,LDB2,108,-0.3896,5,-4.8904,116,-0.2852,38,-1.9634,156,0.18488,102,-0.4800,108,-0.3822,254,0.98198,213,0.69188,155,0.17181,299,1.26211,113,-0.3259
ENSG00000151552,QDPR,108,-1.5933,1467,2.84853,73,-2.1752,141,-1.1984,120,-1.4306,325,0.08434,419,0.48933,320,0.05677,144,-1.1670,249,-0.3311,188,-0.7640,148,-1.1249
ENSG00000002549,LAP3,108,1.86176,68,1.04186,32,-0.1873,81,1.33619,12,-1.6543,15,-1.2979,47,0.42543,24,-0.6282,23,-0.7020,0,-6.5376,5,-2.9460,17,-1.1357
ENSG00000118579,MED28,108,1.20881,59,0.21752,76,0.62427,52,0.02179,62,0.30195,47,-0.1395,84,0.78274,35,-0.5899,21,-1.3336,9,-2.6191,29,-0.8652,35,-0.5832
ENSG00000163257,DCAF16,108,1.55661,73,0.87027,49,0.21930,15,-1.5278,47,0.15252,20,-1.1243,53,0.36176,27,-0.7112,29,-0.5891,12,-1.8732,31,-0.4691,45,0.09317
ENSG00000145147,SLIT2,108,1.36605,21,-1.1848,65,0.52109,9,-2.3716,79,0.83404,14,-1.7829,10,-2.2701,143,1.88481,12,-2.0478,2,-4.4682,50,0.09261,51,0.12196
ENSG00000185774,KCNIP4,108,0.15573,12,-3.0731,79,-0.3364,24,-2.1183,158,0.76959,96,-0.0233,85,-0.2185,177,0.96044,156,0.74622,64,-0.6506,137,0.54212,78,-0.3479
ENSG00000109606,DHX15,108,1.10132,72,0.43831,51,-0.1258,30,-0.9231,35,-0.6687,26,-1.1435,78,0.55940,43,-0.3664,96,0.89499,12,-2.2245,43,-0.3599,64,0.24055
ENSG00000168214,RBPJ,108,-0.5763,440,1.74476,193,0.33353,94,-0.7887,114,-0.4991,111,-0.5271,97,-0.7368,99,-0.7128,88,-0.8787,207,0.44295,142,-0.1541,187,0.28242
ENSG00000109689,STIM2,108,1.33008,45,-0.1144,64,0.46072,38,-0.3809,34,-0.5327,39,-0.3344,24,-1.0523,40,-0.2739,62,0.39464,11,-2.1229,34,-0.5138,78,0.77580
ENSG00000169851,PCDH7,108,-1.3187,62,-2.1360,308,0.29083,108,-1.3111,247,-0.0604,136,-0.9705,361,0.54702,208,-0.3249,442,0.88036,286,0.17041,465,0.96761,347,0.48090
ENSG00000047365,ARAP2,108,-0.1543,375,1.96048,156,0.42648,78,-0.6446,28,-2.1544,45,-1.4602,63,-0.9827,54,-1.1958,108,-0.1499,54,-1.1995,115,-0.0522,245,1.17951
ENSG00000109790,KLHL5,108,1.78060,100,1.63477,44,0.25030,40,0.10011,5,-2.9236,25,-0.6280,33,-0.2133,15,-1.3997,41,0.13052,10,-1.9706,13,-1.5374,17,-1.1821
ENSG00000035928,RFC1,108,-0.3377,405,1.88354,186,0.52541,93,-0.5668,37,-1.9293,67,-1.0550,54,-1.3845,46,-1.6169,78,-0.8303,161,0.29242,131,-0.0362,242,0.95988
ENSG00000163682,RPL9,108,-3.0535,1155,0.52040,477,-0.8616,1116,0.46475,1315,0.73448,1475,0.92723,1153,0.51875,706,-0.2607,524,-0.7186,1098,0.43833,381,-1.1967,500,-0.7891
ENSG00000163683,SMIM14,108,-0.3921,174,0.35938,107,-0.4014,103,-0.4693,97,-0.5530,98,-0.5464,222,0.75373,112,-0.3399,99,-0.5285,236,0.85924,117,-0.2715,195,0.54350
ENSG00000078140,UBE2K,108,-0.4799,85,-0.8502,101,-0.5762,71,-1.1129,158,0.10762,113,-0.4074,129,-0.2097,192,0.42224,179,0.30736,173,0.25780,263,0.93961,195,0.45101
ENSG00000121892,PDS5A,108,0.96056,92,0.69893,93,0.71596,24,-1.3426,43,-0.4973,36,-0.7689,49,-0.2984,49,-0.3154,73,0.32177,25,-1.2989,57,-0.0832,66,0.15295
ENSG00000163697,APBB2,108,1.01638,137,1.42725,38,-0.6549,57,-0.0278,21,-1.5219,28,-1.1180,43,-0.4369,66,0.21153,43,-0.4501,54,-0.0907,47,-0.3328,51,-0.1788
ENSG00000154277,UCHL1,108,-3.3812,257,-2.1176,607,-0.8372,345,-1.6805,1028,-0.0243,1340,0.39701,1946,1.01588,2358,1.34951,2078,1.12830,674,-0.6769,1324,0.37761,467,-1.2311
ENSG00000064042,LIMCH1,108,-1.4946,759,1.62505,335,0.23387,167,-0.8401,261,-0.1602,142,-1.0844,140,-1.1064,184,-0.6922,177,-0.7537,325,0.18910,301,0.06530,564,1.09693
ENSG00000109133,TMEM33,108,0.16550,109,0.18762,55,-0.8708,68,-0.5496,57,-0.8162,77,-0.3545,115,0.25921,104,0.10292,167,0.87667,63,-0.6631,117,0.28891,126,0.41302
ENSG00000014824,SLC30A9,108,-0.0843,89,-0.3749,52,-1.1998,66,-0.8311,102,-0.1784,86,-0.4314,202,0.92895,121,0.08891,161,0.54752,128,0.18339,117,0.04821,135,0.27064
ENSG00000124406,ATP8A1,108,-0.7196,282,0.79332,112,-0.6650,66,-1.4585,96,-0.8936,112,-0.6682,333,1.07452,192,0.17492,401,1.40399,72,-1.3199,131,-0.4223,162,-0.0993
ENSG00000163285,GABRG1,108,0.65484,73,0.03563,41,-0.8396,128,0.93276,35,-1.0923,38,-0.9792,107,0.63341,11,-2.7404,31,-1.2645,158,1.30602,26,-1.5441,104,0.60032
ENSG00000260878,AC104072.1,108,1.77054,0,-6.1602,12,-1.6844,46,0.29939,16,-1.2757,19,-1.0247,78,1.17768,31,-0.3182,44,0.23795,14,-1.4781,27,-0.5040,58,0.68753
ENSG00000151834,GABRA2,108,-0.1873,28,-2.2135,170,0.52842,211,0.88849,78,-0.6846,51,-1.3100,63,-1.0082,90,-0.4721,81,-0.6245,246,1.15387,130,0.10664,205,0.84216
ENSG00000109158,GABRA4,108,0.51280,17,-2.3054,109,0.52308,31,-1.3794,64,-0.3061,45,-0.8303,105,0.46418,105,0.46846,98,0.35234,55,-0.5465,95,0.30003,107,0.50510
ENSG00000163288,GABRB1,108,0.54765,43,-0.8843,107,0.53859,86,0.18738,88,0.21801,32,-1.3237,48,-0.7026,27,-1.5800,68,-0.1761,119,0.70469,87,0.19290,105,0.50949
ENSG00000260918,AC107398.3,108,-0.2121,45,-1.5326,134,0.12251,152,0.32521,126,0.02540,47,-1.4633,149,0.29446,135,0.14293,220,0.93666,57,-1.1783,154,0.34553,157,0.38236
ENSG00000075539,FRYL,108,0.38395,381,2.70963,108,0.38751,31,-1.5244,35,-1.3483,31,-1.4932,58,-0.5745,26,-1.8006,37,-1.2441,28,-1.6807,95,0.18086,79,-0.1149
ENSG00000109180,OCIAD1,108,-1.2968,274,0.12671,210,-0.2863,181,-0.5158,216,-0.2442,220,-0.2169,363,0.57788,481,1.05143,402,0.74680,134,-0.9686,268,0.09316,175,-0.5656
ENSG00000145247,OCIAD2,108,1.51517,8,-2.4577,1,-4.6331,45,0.06031,57,0.42016,79,0.97091,57,0.44366,72,0.82133,26,-0.7737,20,-1.1783,36,-0.3066,11,-2.0471
ENSG00000109184,DCUN1D4,108,0.91221,44,-0.4991,31,-1.0512,35,-0.8761,26,-1.3156,78,0.37302,109,0.93488,44,-0.5181,79,0.39795,56,-0.1370,80,0.42600,47,-0.4165
ENSG00000163069,SGCB,108,0.71498,142,1.17637,95,0.51197,58,-0.2611,32,-1.1485,72,0.05773,102,0.62307,25,-1.5071,41,-0.8023,45,-0.6602,70,0.01278,39,-0.8872
ENSG00000109189,USP46,108,-0.0562,93,-0.2884,100,-0.1699,76,-0.5875,119,0.09689,91,-0.3128,184,0.80152,129,0.22508,73,-0.6661,63,-0.8706,91,-0.3195,215,1.06093
ENSG00000226950,DANCR,108,1.82067,18,-1.0960,7,-2.4037,27,-0.4749,62,0.84858,55,0.64876,73,1.11927,41,0.17517,13,-1.4974,6,-2.6585,9,-2.1260,21,-0.8306
ENSG00000145216,FIP1L1,108,0.73822,101,0.62736,78,0.22275,59,-0.2159,79,0.23173,25,-1.5216,44,-0.6534,24,-1.5766,50,-0.4643,54,-0.3575,70,0.03668,125,0.97895
ENSG00000072201,LNX1,108,0.78707,12,-2.5203,98,0.63195,21,-1.7528,128,1.07590,55,-0.2989,16,-2.1094,93,0.54540,90,0.48805,48,-0.5011,39,-0.8126,87,0.42837
ENSG00000134851,TMEM165,108,0.93229,276,2.73454,85,0.53801,25,-1.3464,19,-1.7567,32,-0.9806,53,-0.2102,25,-1.3352,53,-0.2224,6,-3.2548,32,-0.9492,14,-2.1910
ENSG00000134852,CLOCK,108,0.00573,57,-0.9778,122,0.19259,83,-0.3966,81,-0.4374,60,-0.8970,113,0.07675,80,-0.4659,63,-0.8177,216,1.13826,153,0.55885,156,0.59788
ENSG00000090989,EXOC1,108,0.43560,120,0.60141,177,1.25932,53,-0.6778,26,-1.7421,43,-0.9927,44,-0.9595,74,-0.1563,85,0.06165,61,-0.4678,99,0.30044,96,0.24996
ENSG00000128050,PAICS,108,1.68109,56,0.56079,14,-1.5325,81,1.17063,20,-1.0072,17,-1.2675,29,-0.5007,44,0.16829,52,0.42399,4,-3.2931,11,-1.8312,38,-0.0608
ENSG00000174780,SRP72,108,-0.4729,219,0.64814,173,0.26366,121,-0.2964,137,-0.1072,92,-0.7206,201,0.50109,89,-0.7600,126,-0.2378,153,0.06947,177,0.29800,162,0.16099
ENSG00000171476,HOPX,108,-1.2460,25,-3.3642,125,-1.0283,203,-0.2893,844,2.14930,275,0.18661,84,-1.6170,432,0.92379,166,-0.5947,236,-0.0520,199,-0.3198,235,-0.0617
ENSG00000047315,POLR2B,108,0.58829,54,-0.5015,52,-0.5531,50,-0.6091,50,-0.6232,36,-1.1225,109,0.60833,80,0.10238,138,0.99259,55,-0.4712,88,0.25336,77,0.04772
ENSG00000163453,IGFBP7,108,0.22773,121,0.41488,204,1.28794,405,2.62615,20,-2.2675,132,0.54759,47,-1.0315,11,-3.1080,46,-1.0810,22,-2.1796,2,-5.6190,3,-4.9213
ENSG00000150471,ADGRL3,108,0.20437,55,-0.8317,80,-0.2570,89,-0.1020,72,-0.4177,56,-0.7936,129,0.48487,76,-0.3386,159,0.83567,143,0.66125,78,-0.3032,91,-0.0560
ENSG00000145242,EPHA5,108,1.28456,19,-1.4044,41,-0.2857,14,-1.8557,8,-2.6638,13,-1.9429,53,0.12138,16,-1.7039,143,1.80094,66,0.46201,59,0.28386,51,0.04430
ENSG00000145241,CENPC,108,0.83483,136,1.23321,203,1.96709,30,-1.1769,21,-1.6732,41,-0.6864,43,-0.6189,7,-3.2502,17,-1.9992,75,0.23827,29,-1.2092,62,-0.0629
ENSG00000033178,UBA6,108,1.48745,65,0.61642,110,1.52928,22,-1.0229,46,0.06593,14,-1.7541,46,0.06455,17,-1.4503,39,-0.2039,12,-1.9207,29,-0.6286,21,-1.1407
ENSG00000083896,YTHDC1,108,-1.0516,368,0.87242,338,0.73380,181,-0.2617,203,-0.0843,99,-1.1874,175,-0.3132,100,-1.1727,118,-0.9201,235,0.14248,196,-0.1415,454,1.23256
ENSG00000132467,UTP3,108,1.36907,47,-0.0133,34,-0.4964,20,-1.3089,59,0.36237,21,-1.2274,18,-1.4112,35,-0.4726,47,0.01312,48,0.03576,61,0.42320,66,0.54057
ENSG00000018189,RUFY3,108,-1.8258,412,0.20885,341,-0.0908,166,-1.1864,254,-0.5460,295,-0.3138,433,0.28944,267,-0.4658,456,0.37169,439,0.31003,708,1.10176,453,0.36111
ENSG00000132463,GRSF1,1378,3.48194,97,-1.2947,106,-1.1717,110,-1.1099,109,-1.1202,98,-1.2856,147,-0.6702,227,-0.0023,151,-0.6300,114,-1.0599,123,-0.9401,69,-1.8071
ENSG00000173542,MOB1B,108,1.64268,36,-0.1561,60,0.62564,21,-0.9847,53,0.42135,9,-2.2064,5,-3.0582,32,-0.3504,62,0.68597,4,-3.4659,38,-0.1103,57,0.55623
ENSG00000156136,DCK,108,1.72342,27,-0.5390,21,-0.9504,17,-1.2068,17,-1.2093,37,-0.0720,65,0.84371,64,0.81952,39,0.01980,37,-0.0567,6,-2.5873,24,-0.7349
ENSG00000080493,SLC4A4,108,-0.1897,53,-1.2748,106,-0.2133,358,1.83001,51,-1.3141,52,-1.3064,20,-2.6678,44,-1.5404,37,-1.8021,105,-0.2379,76,-0.7356,454,2.29914
ENSG00000132466,ANKRD17,108,-1.1315,207,-0.1370,345,0.67886,175,-0.4009,229,0.01665,133,-0.8210,193,-0.2446,111,-1.0881,131,-0.8420,221,-0.0347,429,1.04450,433,1.05887
ENSG00000169116,PARM1,108,0.27408,13,-2.8735,48,-0.9711,35,-1.4251,33,-1.5046,70,-0.3973,231,1.56425,127,0.53026,52,-0.8494,190,1.21558,96,0.08782,85,-0.1108
ENSG00000163743,RCHY1,108,1.47552,32,-0.5156,33,-0.4489,44,-0.0074,37,-0.2702,41,-0.1209,33,-0.4606,28,-0.7055,68,0.68706,49,0.17386,43,-0.0561,16,-1.5593
ENSG00000138769,CDKL2,108,0.69843,33,-1.1341,100,0.56898,22,-1.7523,17,-2.1039,39,-0.8981,73,0.08028,48,-0.5653,78,0.18348,99,0.55688,120,0.87112,100,0.58039
ENSG00000138757,G3BP2,108,-1.6824,114,-1.5987,275,-0.2727,135,-1.3488,229,-0.5564,303,-0.1208,437,0.45902,547,0.82865,449,0.50225,361,0.15309,578,0.92202,396,0.29874
ENSG00000138768,USO1,108,0.41668,121,0.60792,96,0.22471,50,-0.7641,32,-1.4477,65,-0.3898,131,0.72793,97,0.24844,46,-0.9066,78,-0.0875,69,-0.2933,103,0.34737
ENSG00000198301,SDAD1,108,0.26933,72,-0.3729,100,0.15192,35,-1.4498,93,0.04008,45,-1.0659,44,-1.1106,37,-1.3763,64,-0.5484,192,1.22906,152,0.82900,150,0.80610
ENSG00000138760,SCARB2,108,-0.4463,351,1.48604,131,-0.1480,133,-0.1244,119,-0.2922,94,-0.6543,145,0.01336,132,-0.1334,146,0.01805,82,-0.8594,176,0.31772,110,-0.4203
ENSG00000138758,SEPTIN11,108,-1.6146,233,-0.4569,414,0.44497,268,-0.2420,291,-0.1154,159,-1.0415,176,-0.8832,163,-0.9959,400,0.39095,357,0.20706,609,1.08754,578,1.00025
ENSG00000118816,CCNI,1138,-0.1393,671,-0.9482,606,-1.1010,974,-0.3806,991,-0.3534,1900,0.68273,1770,0.56621,809,-0.6643,593,-1.1331,2889,1.40116,1053,-0.2596,1525,0.32421
ENSG00000138764,CCNG2,108,1.27957,45,-0.1350,27,-0.9100,33,-0.6373,73,0.60950,27,-0.9404,31,-0.7068,70,0.53991,63,0.38085,50,0.02009,22,-1.1891,45,-0.1390
ENSG00000138767,CNOT6L,108,1.35010,64,0.48050,80,0.82722,47,-0.0278,22,-1.1869,34,-0.5104,34,-0.5338,14,-1.8465,38,-0.3577,0,-6.9385,41,-0.2384,90,1.04410
ENSG00000169288,MRPL1,108,0.02935,82,-0.3998,101,-0.0815,54,-1.0203,76,-0.5111,56,-0.9617,99,-0.1088,86,-0.3171,114,0.12149,182,0.87912,138,0.42068,174,0.79906
ENSG00000152784,PRDM8,108,0.86947,23,-1.5302,20,-1.6878,20,-1.7215,51,-0.3112,75,0.26879,70,0.15951,158,1.52718,76,0.28732,38,-0.7789,92,0.60011,26,-1.3380
ENSG00000273156,AC124016.2,108,1.69717,8,-2.3816,19,-1.1289,28,-0.4919,17,-1.2429,45,0.23242,50,0.37971,63,0.76376,46,0.24680,12,-1.8037,16,-1.3320,59,0.63869
ENSG00000138668,HNRNPD,108,-0.9865,184,-0.1695,166,-0.3358,202,-0.0292,205,-0.0066,228,0.16364,179,-0.2139,106,-1.0184,140,-0.5916,517,1.54200,173,-0.2690,259,0.36751
ENSG00000152795,HNRNPDL,108,-1.7466,460,0.47120,644,1.03309,272,-0.3548,372,0.13012,310,-0.1542,437,0.39118,376,0.15087,440,0.40152,239,-0.5566,181,-0.9768,266,-0.3940
ENSG00000145293,ENOPH1,108,0.16443,189,1.08251,16,-2.7006,69,-0.5297,66,-0.5859,120,0.33288,152,0.71689,136,0.52918,96,-0.0170,45,-1.1790,128,0.43641,43,-1.2560
ENSG00000249242,TMEM150C,108,0.54057,64,-0.2864,87,0.20142,40,-0.9777,42,-0.9300,50,-0.6531,17,-2.2466,98,0.39114,56,-0.4856,26,-1.6365,234,1.89696,99,0.40235
ENSG00000145284,SCD5,108,-1.8763,807,1.27181,216,-0.8395,449,0.29297,210,-0.8866,299,-0.3440,651,0.90008,341,-0.1429,571,0.68265,212,-0.8725,267,-0.5194,350,-0.1001
ENSG00000138674,SEC31A,108,0.42701,109,0.43940,137,0.81572,66,-0.3412,17,-2.3752,51,-0.7393,80,-0.0522,101,0.31313,70,-0.2547,110,0.45809,91,0.15533,51,-0.7366
ENSG00000138663,COPS4,108,0.73642,31,-1.1924,43,-0.6914,54,-0.3600,39,-0.8599,63,-0.1309,133,1.08727,95,0.52140,101,0.62081,37,-0.9202,81,0.27143,34,-1.0616
ENSG00000163319,MRPS18C,108,1.05925,58,0.05772,29,-0.9979,37,-0.6326,101,0.95370,75,0.46168,62,0.15880,59,0.06348,48,-0.2598,49,-0.2226,36,-0.6804,12,-2.2333
ENSG00000163624,CDS1,108,0.65979,4,-4.2353,45,-0.7201,30,-1.3294,41,-0.8444,29,-1.3726,61,-0.2413,156,1.27950,58,-0.3305,179,1.53152,85,0.27804,63,-0.2013
ENSG00000163625,WDFY3,108,0.34708,131,0.66349,65,-0.4398,80,-0.1187,53,-0.7452,44,-1.0359,105,0.29696,60,-0.5550,102,0.25726,102,0.25172,92,0.08797,98,0.19062
ENSG00000109339,MAPK10,108,-2.0666,86,-2.4072,545,0.39603,227,-0.9616,414,-0.0408,370,-0.2180,468,0.15159,557,0.43235,451,0.09385,685,0.77012,704,0.81575,485,0.21053
ENSG00000163629,PTPN13,108,1.31402,152,1.93936,102,1.20754,42,-0.2332,21,-1.2607,7,-2.7556,8,-2.5774,23,-1.1262,33,-0.5996,9,-2.4762,19,-1.3711,59,0.29537
ENSG00000145332,KLHL8,108,1.31760,8,-2.6922,57,0.25239,25,-0.9899,43,-0.1878,19,-1.4317,94,1.08162,36,-0.4671,53,0.13811,65,0.47722,47,-0.0576,27,-0.8908
ENSG00000198189,HSD17B11,108,1.67590,21,-0.9845,59,0.62488,49,0.32658,34,-0.2491,41,0.06396,56,0.54364,21,-0.9840,33,-0.2839,26,-0.6637,10,-2.0930,20,-1.0416
ENSG00000170502,NUDT9,108,1.44493,16,-1.5683,15,-1.6516,41,-0.1580,37,-0.3167,10,-2.2203,41,-0.1607,49,0.13063,69,0.67149,72,0.75923,39,-0.2137,45,-0.0064
ENSG00000152583,SPARCL1,108,-5.3576,3771,-0.1251,3502,-0.2407,6711,0.80305,935,-2.2242,1865,-1.2007,3890,-0.0765,3617,-0.1902,3128,-0.4150,7782,1.05384,6611,0.77818,7094,0.89639
ENSG00000118785,SPP1,108,-0.6206,1547,5.42682,40,-2.0901,38,-2.1706,20,-3.1091,43,-1.9816,46,-1.8810,10,-4.1256,25,-2.7957,3,-5.8404,39,-2.1207,19,-3.1778
ENSG00000163644,PPM1K,108,-1.2217,204,-0.2561,242,0.01025,226,-0.0994,265,0.15503,207,-0.2329,346,0.58398,239,-0.0094,197,-0.3095,170,-0.5350,270,0.18461,410,0.86611
ENSG00000145337,PYURF,108,0.46657,139,0.87697,20,-2.0494,85,0.08176,78,-0.0448,69,-0.2486,100,0.33815,98,0.30763,72,-0.1805,125,0.70952,53,-0.6469,20,-2.0663
ENSG00000138641,HERC3,108,1.37720,28,-0.7896,36,-0.3998,11,-2.1498,32,-0.5997,29,-0.7359,67,0.57586,39,-0.2977,86,0.98155,56,0.28137,35,-0.4412,36,-0.4234
ENSG00000177432,NAP1L5,108,-1.5249,63,-2.3126,139,-1.1523,71,-2.1421,128,-1.2662,280,-0.0811,743,1.54742,302,0.03900,254,-0.2292,532,0.95950,459,0.71364,457,0.70514
ENSG00000138640,FAM13A,108,0.46429,26,-1.6874,127,0.73184,27,-1.6681,59,-0.4846,15,-2.5200,39,-1.1178,80,-0.0163,141,0.89915,143,0.92496,125,0.70490,79,-0.0327
ENSG00000145335,SNCA,108,-1.8994,149,-1.4274,170,-1.2287,98,-2.0430,240,-0.7069,508,0.46626,916,1.46828,489,0.40373,649,0.86926,414,0.13889,542,0.57141,271,-0.5229
ENSG00000163110,PDLIM5,108,0.90608,69,0.17073,154,1.52689,217,2.17879,25,-1.3690,19,-1.7831,46,-0.4546,13,-2.3282,18,-1.8133,6,-3.3854,2,-4.5496,63,0.03128
ENSG00000138698,RAP1GDS1,108,-0.1068,166,0.57516,71,-0.7538,49,-1.3128,55,-1.1238,138,0.28483,132,0.20926,240,1.19616,132,0.21229,50,-1.2729,198,0.86802,49,-1.3122
ENSG00000168785,TSPAN5,108,-0.8250,104,-0.8777,178,-0.0612,69,-1.4961,126,-0.5910,170,-0.1308,100,-0.9427,289,0.72121,234,0.37378,370,1.14067,371,1.14101,98,-0.9735
ENSG00000151247,EIF4E,108,-0.3540,71,-0.9915,102,-0.4373,79,-0.8363,237,0.90501,141,0.05737,200,0.62493,144,0.09400,110,-0.3222,139,0.03564,94,-0.5583,202,0.63952
ENSG00000197894,ADH5,108,0.53350,93,0.28892,52,-0.5959,120,0.70682,64,-0.2986,75,-0.0517,100,0.41307,63,-0.3085,109,0.55419,42,-0.9258,67,-0.2292,34,-1.2592
ENSG00000109270,LAMTOR3,108,0.69648,31,-1.2267,35,-1.0453,42,-0.7725,49,-0.5497,72,0.04458,100,0.56771,99,0.55632,85,0.31606,80,0.20730,92,0.43829,45,-0.6629
ENSG00000164031,DNAJB14,108,-0.9990,102,-1.0827,221,0.09998,61,-1.8391,146,-0.5431,170,-0.3043,242,0.24604,174,-0.2698,253,0.31362,446,1.26370,322,0.71113,241,0.23767
ENSG00000164032,H2AFZ,108,-0.3800,55,-1.3818,60,-1.2736,83,-0.7864,247,0.94813,217,0.72972,223,0.77284,217,0.73170,193,0.53241,93,-0.6007,93,-0.6060,65,-1.1358
ENSG00000138814,PPP3CA,108,-3.5037,270,-2.1671,1039,-0.1402,454,-1.3983,1852,0.78989,886,-0.3876,862,-0.4299,998,-0.2023,2082,0.98712,965,-0.2547,2069,0.97671,2048,0.95900
ENSG00000109332,UBE2D3,108,-0.8388,197,0.08796,194,0.06001,125,-0.6154,215,0.22238,210,0.18571,284,0.67623,237,0.38490,289,0.70676,169,-0.1513,116,-0.7266,92,-1.0721
ENSG00000145354,CISD2,108,0.58258,80,0.09643,25,-1.6279,40,-0.9625,81,0.13164,86,0.22474,138,0.98577,85,0.20513,54,-0.5091,65,-0.2182,97,0.41020,39,-0.9784
ENSG00000168772,CXXC4,108,1.08010,74,0.45374,39,-0.5376,31,-0.8908,4,-3.9093,19,-1.5791,104,1.01770,38,-0.5658,25,-1.2202,142,1.55792,31,-0.9072,52,-0.0915
ENSG00000138777,PPA2,108,1.55634,39,-0.1428,23,-0.9056,31,-0.4998,49,0.22648,42,0.00581,76,0.95075,60,0.56630,21,-1.0776,14,-1.6487,18,-1.2655,26,-0.7145
ENSG00000164022,AIMP1,108,0.50591,198,1.54215,106,0.47606,55,-0.5594,35,-1.2359,34,-1.2750,60,-0.4088,26,-1.6855,36,-1.1704,98,0.35589,82,0.06572,105,0.45953
ENSG00000138801,PAPSS1,108,0.48381,184,1.38470,73,-0.1350,48,-0.7869,41,-0.9953,59,-0.4593,107,0.46318,107,0.47205,97,0.31857,15,-2.4611,72,-0.1636,44,-0.8905
