Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000109606,DHX15,63,-0.0139,43,-0.6163,64,0.02500,93,0.62117,81,0.39093,40,-0.7130,80,0.37259,50,-0.3570,21,-1.6612,107,0.85366,55,-0.2247
ENSG00000181982,CCDC149,36,0.63259,32,0.44807,9,-1.4314,18,-0.4798,6,-2.0010,17,-0.5632,28,0.23344,29,0.28323,19,-0.3494,57,1.43502,15,-0.7530
ENSG00000153012,LGI2,22,-0.3757,23,-0.2781,0,-5.1349,0,-8.2151,183,3.83208,1,-4.2539,36,0.41106,15,-0.9786,2,-3.8738,24,-0.2576,2,-3.8768
ENSG00000053900,ANAPC4,18,-0.3759,28,0.29180,45,1.06264,15,-0.6871,40,0.86755,8,-1.5179,27,0.22104,21,-0.1841,6,-1.9759,36,0.68146,13,-0.8723
ENSG00000250317,SMIM20,23,-0.5370,11,-1.5977,45,0.49398,10,-1.7968,35,0.09499,21,-0.6754,41,0.32259,50,0.65578,31,-0.0983,63,1.05030,34,0.02652
ENSG00000168214,RBPJ,119,-0.2814,208,0.62162,73,-1.0273,143,0.00690,204,0.58756,38,-1.9930,168,0.27054,81,-0.8748,157,0.16336,159,0.18531,211,0.64532
ENSG00000109689,STIM2,47,0.05266,99,1.30690,61,0.46522,33,-0.5101,27,-0.8151,32,-0.5486,21,-1.1939,26,-0.8676,30,-0.6417,74,0.78709,51,0.18018
ENSG00000169851,PCDH7,488,0.72781,338,0.12715,356,0.21092,469,0.65961,407,0.42645,226,-0.5057,359,0.22251,158,-1.0492,224,-0.5155,309,-0.0172,100,-1.7355
ENSG00000047365,ARAP2,115,0.51627,227,1.71300,87,0.07138,104,0.36274,36,-1.2828,46,-0.9130,44,-0.9801,30,-1.5547,54,-0.6553,50,-0.7703,122,0.61487
ENSG00000174145,NWD2,33,1.02257,12,-0.5352,42,1.45380,50,1.76298,3,-2.6523,6,-1.5345,13,-0.4810,17,-0.0200,17,-0.0133,0,-7.2243,0,-5.8625
ENSG00000065882,TBC1D1,16,-0.7513,40,0.70718,33,0.38598,39,0.63591,23,-0.2000,26,0.03119,13,-1.0348,32,0.34331,13,-1.0627,32,0.34445,18,-0.5664
ENSG00000109787,KLF3,12,-0.9392,24,0.12072,9,-1.2949,20,-0.1710,18,-0.3290,18,-0.2882,26,0.24420,16,-0.4404,23,0.05465,24,0.11341,53,1.46184
ENSG00000109790,KLHL5,15,-1.0498,39,0.43350,6,-2.3894,37,0.33971,43,0.58593,9,-1.7576,63,1.23634,31,0.06120,34,0.20898,12,-1.4142,39,0.44356
ENSG00000035928,RFC1,146,0.44537,207,1.03004,62,-0.9017,107,-0.0582,71,-0.6867,36,-1.7172,77,-0.5545,39,-1.5972,47,-1.3102,216,1.10348,211,1.06241
ENSG00000163682,RPL9,516,-1.1665,461,-1.3369,775,-0.5474,667,-0.7781,1384,0.36796,1052,-0.0712,928,-0.2677,2141,1.10302,2050,1.02737,621,-0.8853,1510,0.51104
ENSG00000163683,SMIM14,113,-0.1076,111,-0.1435,102,-0.2663,92,-0.4393,173,0.57119,82,-0.6148,128,0.08763,145,0.28109,142,0.24541,89,-0.4844,159,0.43204
ENSG00000078140,UBE2K,234,0.63176,145,-0.1391,199,0.36509,112,-0.5324,205,0.41512,185,0.25332,127,-0.3416,155,-0.0367,169,0.10788,108,-0.5868,101,-0.6997
ENSG00000121892,PDS5A,54,-0.1489,101,0.85783,79,0.45672,59,-0.0041,70,0.25278,64,0.12372,35,-0.8284,29,-1.1077,43,-0.4966,73,0.32323,47,-0.3503
ENSG00000163697,APBB2,47,0.01698,56,0.30774,21,-1.1856,49,0.09182,37,-0.3242,50,0.13877,38,-0.3161,42,-0.1555,39,-0.2526,53,0.23310,75,0.78594
ENSG00000154277,UCHL1,1244,-0.1311,689,-1.0396,2049,0.67688,1482,0.14707,938,-0.5691,2210,0.80419,2945,1.30433,1055,-0.3882,1116,-0.3005,665,-1.0934,471,-1.6106
ENSG00000064042,LIMCH1,292,0.17835,378,0.59701,226,-0.2285,217,-0.2899,299,0.21518,165,-0.7156,126,-1.1172,178,-0.5929,231,-0.1935,336,0.40312,425,0.79502
ENSG00000109133,TMEM33,103,-0.0055,107,0.04871,121,0.25488,132,0.39335,76,-0.4718,91,-0.2026,164,0.75081,59,-0.8610,88,-0.2427,145,0.54136,50,-1.0997
ENSG00000014824,SLC30A9,128,0.01528,99,-0.3887,183,0.59184,104,-0.3063,141,0.16794,143,0.19133,147,0.23806,125,-0.0183,103,-0.3309,125,-0.0275,97,-0.4181
ENSG00000124406,ATP8A1,120,-0.6610,191,0.05837,273,0.64032,355,1.09189,220,0.29098,124,-0.6113,180,-0.0315,55,-1.8186,217,0.26517,172,-0.0986,113,-0.7580
ENSG00000183783,KCTD8,23,-0.7668,38,0.00214,22,-0.8448,18,-1.1493,148,2.43016,37,-0.0343,52,0.49591,15,-1.3768,24,-0.7225,25,-0.6244,16,-1.2751
ENSG00000151806,GUF1,50,0.92832,42,0.64094,18,-0.6980,26,-0.1438,24,-0.2883,7,-1.9682,34,0.26879,14,-1.0962,41,0.59586,42,0.64124,14,-1.0812
ENSG00000163281,GNPDA2,21,-0.0657,16,-0.4775,31,0.54493,30,0.45374,35,0.70296,27,0.26883,30,0.49152,24,0.12673,17,-0.4590,6,-1.9463,8,-1.4349
ENSG00000163285,GABRG1,18,-1.4877,32,-0.6068,4,-3.5304,31,-0.6663,73,0.67710,30,-0.7021,32,-0.6182,48,0.02410,45,-0.0795,104,1.29476,107,1.35262
ENSG00000260878,AC104072.1,27,-0.7910,24,-0.9677,37,-0.2890,45,-0.0003,79,0.92526,44,-0.0055,31,-0.5433,32,-0.4968,31,-0.5619,98,1.31988,42,-0.0807
ENSG00000151834,GABRA2,103,0.00950,98,-0.0778,71,-0.5785,60,-0.8335,36,-1.5849,106,0.04930,59,-0.8666,116,0.18686,52,-1.0347,297,1.82506,133,0.41610
ENSG00000109158,GABRA4,106,0.25356,74,-0.3225,155,0.87318,90,-0.0208,188,1.20991,70,-0.3936,65,-0.5239,69,-0.4261,34,-1.4832,130,0.57863,17,-2.4854
ENSG00000163288,GABRB1,92,0.32094,104,0.52694,76,0.01258,81,0.11295,48,-0.7010,43,-0.8688,35,-1.1813,48,-0.6842,40,-0.9515,184,1.51064,76,0.02231
ENSG00000260918,AC107398.3,99,-0.4772,121,-0.1649,178,0.44620,190,0.55599,166,0.33916,87,-0.6746,72,-0.9547,127,-0.0916,82,-0.7725,243,0.97346,115,-0.2518
ENSG00000169019,COMMD8,10,-1.0222,11,-0.8956,36,0.92391,16,-0.3133,22,0.14601,34,0.83270,31,0.69861,28,0.53816,6,-1.8563,14,-0.5947,14,-0.5998
ENSG00000170448,NFXL1,30,0.96625,50,1.86418,6,-1.4490,8,-1.1079,14,-0.2832,6,-1.5338,15,-0.1777,15,-0.2032,4,-2.1902,13,-0.3504,23,0.51933
ENSG00000109171,SLAIN2,27,0.16814,44,0.95452,19,-0.3963,21,-0.2615,29,0.26489,8,-1.6410,20,-0.3045,8,-1.6376,27,0.14851,33,0.48819,33,0.47286
ENSG00000075539,FRYL,58,0.01277,158,1.72556,31,-0.9463,51,-0.1780,32,-0.8835,37,-0.6696,65,0.19773,8,-2.8605,52,-0.1560,55,-0.0639,84,0.61217
ENSG00000109180,OCIAD1,255,-0.4292,224,-0.6311,510,0.68108,396,0.26403,528,0.73932,491,0.61738,303,-0.1630,245,-0.4918,205,-0.7653,357,0.09734,178,-0.9821
ENSG00000145247,OCIAD2,31,-0.7167,18,-1.5662,42,-0.2554,31,-0.7333,62,0.35348,88,0.92016,48,-0.0441,76,0.67476,76,0.67759,43,-0.2162,33,-0.6398
ENSG00000109184,DCUN1D4,60,0.02115,68,0.20303,52,-0.2176,65,0.14219,77,0.40268,87,0.61989,90,0.67233,45,-0.4431,49,-0.2968,25,-1.3134,37,-0.7485
ENSG00000163069,SGCB,52,-0.1268,63,0.19906,39,-0.5514,77,0.50873,39,-0.5437,37,-0.6183,42,-0.4498,32,-0.8553,40,-0.5338,101,0.97200,93,0.82108
ENSG00000109189,USP46,146,0.39022,106,-0.1219,81,-0.5382,95,-0.2820,103,-0.1609,102,-0.1836,143,0.35420,142,0.34880,108,-0.0824,102,-0.1750,129,0.19266
ENSG00000226950,DANCR,22,-0.7544,9,-2.0985,20,-0.8929,16,-1.1727,41,0.23316,43,0.28231,22,-0.7410,72,1.16681,44,0.33028,40,0.18404,63,0.93542
ENSG00000145216,FIP1L1,64,0.14467,76,0.42524,74,0.36819,63,0.11800,37,-0.7074,26,-1.2452,73,0.34755,47,-0.3422,42,-0.5081,83,0.56410,59,0.00478
ENSG00000072201,LNX1,60,-0.2236,59,-0.2588,143,1.19692,43,-0.7297,88,0.38438,87,0.36366,37,-0.9470,77,0.17185,40,-0.8378,109,0.73891,18,-1.9874
ENSG00000128039,SRD5A3,14,-0.5773,20,-0.0527,18,-0.1809,44,1.24409,36,0.90483,27,0.40757,27,0.42211,7,-1.6027,12,-0.7941,4,-2.3598,18,-0.2371
ENSG00000134851,TMEM165,29,-0.4232,101,1.65688,35,-0.1377,11,-1.8333,32,-0.2779,36,-0.0938,32,-0.2536,12,-1.7380,19,-1.0113,15,-1.4027,96,1.56390
ENSG00000134852,CLOCK,83,-0.0151,102,0.31434,43,-1.0221,93,0.16731,135,0.77581,69,-0.2889,80,-0.0747,84,0.00123,60,-0.5252,102,0.31463,70,-0.2746
ENSG00000090989,EXOC1,89,0.34225,131,0.99470,76,0.09926,61,-0.2440,59,-0.3090,58,-0.3301,94,0.44094,57,-0.3514,25,-1.6059,76,0.10251,61,-0.2539
ENSG00000157426,AASDH,14,-0.2593,47,1.67953,11,-0.6904,18,0.05641,7,-1.3403,12,-0.4983,17,-0.0190,22,0.41215,7,-1.2638,16,-0.1428,18,0.04203
ENSG00000128059,PPAT,17,-0.1858,26,0.49235,31,0.81695,15,-0.3780,8,-1.2868,20,0.09701,14,-0.4846,18,-0.0588,7,-1.4343,29,0.70782,23,0.27987
ENSG00000128050,PAICS,23,-0.6303,19,-0.8944,35,0.04904,28,-0.3240,28,-0.3020,34,0.00714,33,-0.0509,35,0.05383,30,-0.1913,44,0.40926,66,1.07852
ENSG00000174780,SRP72,163,0.35648,145,0.16386,155,0.27430,168,0.40533,167,0.39657,95,-0.4921,141,0.12551,106,-0.3309,88,-0.6108,117,-0.1779,91,-0.5597
ENSG00000171476,HOPX,124,-1.2304,72,-2.0233,699,1.57952,102,-1.5212,266,-0.0548,381,0.52040,54,-2.4415,762,1.74425,80,-1.8813,359,0.42265,135,-1.1042
ENSG00000047315,POLR2B,63,-0.1058,58,-0.2467,96,0.55914,73,0.11795,82,0.31328,83,0.32927,76,0.17413,47,-0.5728,56,-0.3037,71,0.06500,41,-0.7872
ENSG00000163453,IGFBP7,7,-2.8877,25,-1.0197,17,-1.5438,14,-1.8236,17,-1.5693,20,-1.3153,7,-2.9131,73,0.65530,40,-0.2849,99,1.18957,213,2.71929
ENSG00000150471,ADGRL3,117,0.28918,108,0.14857,120,0.32391,117,0.28612,73,-0.4479,57,-0.8334,138,0.55722,73,-0.4507,73,-0.4552,143,0.61402,57,-0.8435
ENSG00000145242,EPHA5,90,1.04868,89,1.02617,26,-0.9275,132,1.73942,29,-0.7723,10,-2.2847,40,-0.2734,10,-2.3719,50,0.07805,35,-0.4903,13,-1.8825
ENSG00000145241,CENPC,34,-0.4845,178,2.41231,22,-1.1469,41,-0.2041,24,-1.0102,20,-1.2926,34,-0.4943,30,-0.6526,40,-0.2360,14,-1.8212,74,0.75542
ENSG00000033178,UBA6,50,0.44433,76,1.15845,41,0.14453,39,0.05557,35,-0.1128,18,-1.1436,31,-0.3212,37,-0.0360,14,-1.4838,53,0.52930,22,-0.8517
ENSG00000083896,YTHDC1,285,0.22568,365,0.63169,163,-0.6449,270,0.14334,246,-0.0086,165,-0.6276,123,-1.0702,206,-0.2869,245,-0.0140,252,0.02923,398,0.77903
ENSG00000132467,UTP3,64,0.39172,49,-0.0468,48,-0.0900,53,0.08238,42,-0.2874,52,0.04347,37,-0.4782,61,0.31138,31,-0.7557,83,0.82051,34,-0.6072
ENSG00000018189,RUFY3,410,0.21579,377,0.08363,397,0.16332,368,0.04518,353,-0.0231,411,0.22174,556,0.71699,248,-0.5703,251,-0.5504,337,-0.0965,229,-0.6955
ENSG00000132463,GRSF1,132,-0.1496,107,-0.4633,217,0.65536,109,-0.4461,199,0.51759,182,0.37039,180,0.35243,122,-0.2712,82,-0.8784,159,0.14922,102,-0.5393
ENSG00000173542,MOB1B,22,-1.3547,61,0.23444,96,0.98117,57,0.13224,38,-0.4957,34,-0.6797,32,-0.7901,57,0.12849,27,-1.0460,116,1.31293,41,-0.4080
ENSG00000156136,DCK,42,0.05055,16,-1.3986,52,0.39657,38,-0.0812,84,1.22414,40,-0.0073,63,0.72291,30,-0.4660,43,0.10254,20,-1.0314,15,-1.4939
ENSG00000080493,SLC4A4,75,-0.4953,99,-0.0625,9,-3.5424,17,-2.6656,13,-3.0463,31,-1.8038,18,-2.5850,73,-0.5292,58,-0.8814,452,2.72817,285,1.74713
ENSG00000132466,ANKRD17,366,0.78387,432,1.06649,203,-0.1722,242,0.10510,252,0.16929,163,-0.5143,156,-0.5830,136,-0.7875,147,-0.6733,169,-0.4620,226,-0.0021
ENSG00000169116,PARM1,108,0.37618,22,-2.0520,74,-0.2183,43,-1.0524,207,1.49643,132,0.71074,129,0.67401,61,-0.5089,60,-0.5458,86,0.01135,15,-2.5491
ENSG00000163743,RCHY1,27,-0.7383,39,-0.1794,37,-0.2453,36,-0.2913,54,0.34570,77,0.93342,36,-0.2853,47,0.11025,59,0.50381,29,-0.6089,37,-0.2637
ENSG00000138769,CDKL2,120,0.66852,128,0.77050,71,-0.1895,104,0.42921,90,0.19766,40,-1.0544,90,0.19369,43,-0.9413,79,-0.0127,67,-0.2691,44,-0.9235
ENSG00000138757,G3BP2,503,0.59094,327,-0.1054,412,0.26278,583,0.83833,352,0.01007,310,-0.1896,524,0.65791,248,-0.5349,253,-0.5028,192,-0.9282,140,-1.4021
ENSG00000138768,USO1,66,-0.2114,94,0.34183,54,-0.5184,66,-0.2179,69,-0.1462,85,0.18690,100,0.43906,98,0.41944,51,-0.6195,90,0.28090,60,-0.3719
ENSG00000198301,SDAD1,153,1.23403,104,0.57459,50,-0.5876,78,0.10397,95,0.43072,41,-0.8728,51,-0.5382,55,-0.4434,59,-0.3183,77,0.10086,36,-1.0548
ENSG00000138760,SCARB2,112,-0.2308,175,0.47965,127,-0.0404,122,-0.0966,162,0.35641,131,0.01766,141,0.12392,86,-0.6430,113,-0.2135,116,-0.1756,144,0.15789
ENSG00000138758,SEPTIN11,579,0.87038,541,0.75356,239,-0.5511,379,0.17213,248,-0.4965,178,-1.0029,285,-0.2819,259,-0.4262,304,-0.1772,350,0.04372,383,0.18923
ENSG00000118816,CCNI,902,-0.3475,685,-0.7697,425,-1.4914,607,-0.9546,1518,0.48330,1174,0.06786,1035,-0.1320,1746,0.71592,2529,1.36006,759,-0.6140,996,-0.1917
ENSG00000138764,CCNG2,34,-0.7654,41,-0.4723,82,0.62310,94,0.86012,78,0.53476,22,-1.3843,31,-0.8854,74,0.45368,53,-0.0865,66,0.26922,37,-0.6162
ENSG00000138767,CNOT6L,45,0.30757,44,0.27767,41,0.14768,47,0.36688,37,0.01977,14,-1.4982,29,-0.4015,27,-0.5024,35,-0.1065,47,0.37729,43,0.23498
ENSG00000169288,MRPL1,138,0.46771,142,0.51343,104,0.01162,109,0.08769,133,0.40318,131,0.37413,117,0.19479,58,-0.8851,47,-1.1911,100,-0.0529,57,-0.9114
ENSG00000138756,BMP2K,17,-0.4993,37,0.74800,4,-2.6846,15,-0.7042,30,0.41073,15,-0.6950,15,-0.6740,12,-0.9837,13,-0.9015,48,1.18390,52,1.30771
ENSG00000163291,PAQR3,17,-0.8107,19,-0.6502,67,1.36024,35,0.26918,42,0.54036,19,-0.6467,37,0.33883,21,-0.4989,27,-0.1637,26,-0.1861,15,-1.0452
ENSG00000152784,PRDM8,63,-0.1733,29,-1.3620,172,1.51332,30,-1.2810,23,-1.7080,114,0.79554,130,1.00791,88,0.36412,54,-0.4192,45,-0.7014,25,-1.5541
ENSG00000273156,AC124016.2,22,-0.9234,34,-0.2529,33,-0.2946,28,-0.5372,63,0.72953,40,-0.0126,38,-0.0768,58,0.60018,51,0.36962,48,0.27829,26,-0.6627
ENSG00000138668,HNRNPD,188,0.25330,124,-0.3954,160,0.00027,112,-0.5635,195,0.31755,135,-0.2678,127,-0.3585,178,0.17171,186,0.23421,166,0.05784,190,0.27497
ENSG00000152795,HNRNPDL,206,-0.6630,424,0.47580,410,0.42375,265,-0.2731,486,0.70344,250,-0.3661,307,-0.0436,267,-0.2640,217,-0.5791,419,0.45703,218,-0.5722
ENSG00000145293,ENOPH1,66,-0.6962,74,-0.5186,131,0.36958,65,-0.7358,142,0.50035,155,0.64432,120,0.22541,95,-0.1343,105,0.01006,95,-0.1342,95,-0.1382
ENSG00000249242,TMEM150C,137,1.17716,57,-0.2599,111,0.81417,63,-0.1147,24,-1.5785,125,1.01285,60,-0.1826,34,-1.0268,23,-1.6452,41,-0.7499,66,-0.0292
ENSG00000145284,SCD5,330,-0.3066,333,-0.2924,229,-0.8631,691,0.89438,287,-0.5208,277,-0.5737,479,0.28713,223,-0.9044,499,0.35303,437,0.13859,621,0.71319
ENSG00000138674,SEC31A,80,0.13038,68,-0.1286,66,-0.1596,81,0.15074,92,0.35862,67,-0.1339,97,0.44971,68,-0.1143,49,-0.6193,86,0.26199,53,-0.5161
ENSG00000138663,COPS4,71,-0.1720,51,-0.6823,134,0.85989,79,0.00255,83,0.07294,126,0.76405,105,0.46148,68,-0.2405,58,-0.4720,55,-0.5699,39,-1.0729
ENSG00000163319,MRPS18C,16,-1.7424,23,-1.2253,53,0.07799,21,-1.3250,50,-0.0311,78,0.69458,69,0.48407,105,1.20801,59,0.23202,42,-0.3078,43,-0.2523
ENSG00000163624,CDS1,61,-0.2288,65,-0.1180,50,-0.5238,32,-1.1956,154,1.31319,90,0.39170,146,1.21467,54,-0.4061,25,-1.5681,66,-0.0886,29,-1.3393
ENSG00000163625,WDFY3,102,0.30880,129,0.69239,56,-0.6266,72,-0.2390,161,1.06983,61,-0.4915,57,-0.6035,62,-0.4735,69,-0.3050,85,0.02187,70,-0.2850
ENSG00000180769,WDFY3-AS2,21,-0.2784,8,-1.6563,16,-0.7308,10,-1.3768,22,-0.2365,9,-1.5354,8,-1.7612,42,0.79255,20,-0.4019,51,1.11486,75,1.83469
ENSG00000109339,MAPK10,519,0.32787,454,0.11318,411,-0.0466,413,-0.0384,476,0.18848,550,0.42135,532,0.36753,389,-0.1307,327,-0.4035,371,-0.2056,211,-1.0711
ENSG00000163629,PTPN13,30,-0.1101,43,0.46377,44,0.51448,8,-2.0749,18,-0.8492,4,-2.9127,14,-1.2723,19,-0.7786,25,-0.3952,98,1.92790,49,0.69116
ENSG00000172493,AFF1,19,-0.0228,17,-0.2296,10,-1.0302,24,0.32867,13,-0.6392,26,0.42074,15,-0.4203,24,0.29404,12,-0.6949,9,-1.0923,47,1.44029
ENSG00000145332,KLHL8,57,0.51023,65,0.72150,34,-0.2991,24,-0.8192,27,-0.6923,47,0.17239,82,1.11532,32,-0.3945,41,-0.0103,23,-0.9277,26,-0.7425
ENSG00000198189,HSD17B11,20,-0.7266,19,-0.8205,26,-0.3129,34,0.06617,49,0.68878,41,0.37415,29,-0.1411,35,0.11874,29,-0.1370,36,0.19233,35,0.14583
ENSG00000170502,NUDT9,40,-0.2128,26,-0.8578,66,0.58944,73,0.75705,50,0.12374,43,-0.1067,47,0.04304,39,-0.2521,26,-0.8465,62,0.48081,32,-0.5561
ENSG00000152583,SPARCL1,6683,0.76339,4217,0.01136,2627,-0.7247,3508,-0.2784,4444,0.09518,3822,-0.1437,3535,-0.2662,1659,-1.4200,1924,-1.1972,7052,0.85440,6580,0.73726
ENSG00000118785,SPP1,30,-1.7005,167,0.98383,3,-4.8205,78,-0.2615,31,-1.6394,11,-3.1851,87,-0.0912,1,-5.9636,70,-0.4145,17,-2.4960,516,3.36762
ENSG00000163644,PPM1K,256,0.21869,239,0.10236,185,-0.2964,180,-0.3366,257,0.22021,105,-1.1669,185,-0.2968,146,-0.6591,280,0.35914,366,0.80348,261,0.24657
ENSG00000138642,HERC6,27,0.44483,19,-0.1086,29,0.58459,19,-0.0596,24,0.28591,22,0.14080,32,0.74849,30,0.63659,8,-1.4257,2,-3.0960,9,-1.1347
ENSG00000145337,PYURF,37,-1.0845,30,-1.3713,76,0.01979,125,0.83523,117,0.71255,42,-0.9097,108,0.58135,85,0.18958,68,-0.1532,60,-0.3393,78,0.06485
ENSG00000138641,HERC3,29,-0.5150,32,-0.3627,51,0.39358,41,0.03181,98,1.50635,38,-0.0804,38,-0.0604,30,-0.4478,27,-0.6080,45,0.19176,11,-1.9030
ENSG00000177432,NAP1L5,410,0.60551,144,-1.0398,230,-0.3211,168,-0.8005,461,0.80281,343,0.31286,563,1.14808,176,-0.7319,342,0.30870,127,-1.2186,138,-1.1019
ENSG00000138640,FAM13A,103,0.58179,87,0.31912,111,0.70758,85,0.27427,72,0.00647,96,0.46418,36,-1.0685,68,-0.0761,31,-1.2554,40,-0.8812,58,-0.3178
ENSG00000145335,SNCA,463,0.09973,308,-0.5364,452,0.06003,860,1.13058,255,-0.8254,429,-0.0233,756,0.90602,273,-0.7264,620,0.57277,166,-1.4724,204,-1.1675
ENSG00000163104,SMARCAD1,25,-0.1774,49,0.91129,41,0.63285,49,0.92880,18,-0.6948,9,-1.6127,15,-0.9221,18,-0.6960,23,-0.3147,38,0.48902,22,-0.3947
ENSG00000163110,PDLIM5,7,-2.5953,40,0.03458,2,-4.1094,11,-1.8679,12,-1.7682,11,-1.9083,4,-3.1447,41,0.08225,42,0.12426,96,1.51029,163,2.59735
ENSG00000138698,RAP1GDS1,101,-0.4755,64,-1.1710,161,0.24804,123,-0.1720,177,0.40461,278,1.16706,259,1.04124,88,-0.6829,110,-0.3549,58,-1.3200,94,-0.5950
ENSG00000168785,TSPAN5,238,0.36976,234,0.34337,269,0.57399,248,0.43723,185,-0.0368,211,0.17694,144,-0.4244,118,-0.7274,163,-0.2318,154,-0.3246,114,-0.7794
ENSG00000151247,EIF4E,97,-0.3643,90,-0.4768,125,0.02525,131,0.09916,169,0.51248,138,0.18627,151,0.33301,152,0.34713,109,-0.1849,76,-0.7409,112,-0.1490
ENSG00000164024,METAP1,43,0.57671,33,0.17182,50,0.81685,27,-0.1638,20,-0.6097,33,0.13371,21,-0.5727,25,-0.2919,22,-0.4770,39,0.43906,17,-0.8676
ENSG00000197894,ADH5,61,-0.1695,38,-0.8965,58,-0.2546,79,0.22817,105,0.69311,59,-0.2235,64,-0.0889,53,-0.3858,56,-0.3187,98,0.57981,79,0.24316
ENSG00000109270,LAMTOR3,96,0.53449,20,-1.8474,82,0.27530,84,0.32932,74,0.12166,100,0.60045,84,0.32008,63,-0.1437,75,0.13629,50,-0.4850,28,-1.3640
ENSG00000164031,DNAJB14,224,0.32773,190,0.06651,206,0.19796,192,0.08526,269,0.62970,135,-0.4646,226,0.34441,103,-0.8776,136,-0.4580,229,0.36411,94,-1.0148
ENSG00000164032,H2AFZ,66,-1.5763,55,-1.8350,271,0.61149,106,-0.8661,337,0.98309,246,0.45444,309,0.83550,265,0.57535,146,-0.3735,141,-0.4320,99,-0.9746
ENSG00000138814,PPP3CA,2018,0.84160,1388,0.22332,1674,0.52836,2361,1.11265,931,-0.4065,736,-0.7689,660,-0.9344,1040,-0.2339,796,-0.6492,1169,-0.0506,504,-1.3405
ENSG00000254531,AP001816.1,20,0.05544,11,-0.9013,23,0.27865,19,-0.0036,19,-0.0671,23,0.23278,25,0.36861,23,0.28067,14,-0.4573,29,0.62191,8,-1.2649
ENSG00000109332,UBE2D3,135,-0.5873,177,-0.1687,279,0.55822,162,-0.3078,241,0.32067,231,0.25064,237,0.29165,234,0.27510,181,-0.1334,154,-0.3865,138,-0.5519
ENSG00000145354,CISD2,87,0.31226,34,-1.1397,69,-0.0615,70,-0.0312,93,0.42114,87,0.30781,100,0.53467,77,0.10582,90,0.35539,25,-1.6015,57,-0.3594
ENSG00000164038,SLC9B2,17,-0.8055,35,0.33557,32,0.19655,40,0.52780,29,0.00635,22,-0.4179,43,0.67101,20,-0.5743,28,-0.0122,36,0.34693,13,-1.2342
ENSG00000164039,BDH2,5,-2.0707,10,-1.0859,1,-4.1705,2,-3.3397,19,-0.1578,16,-0.4117,16,-0.4899,36,0.84326,23,0.08711,19,-0.1618,88,2.53929
ENSG00000168772,CXXC4,71,0.57329,51,0.02873,14,-1.9412,65,0.42438,59,0.25675,24,-1.1360,126,1.56690,21,-1.3123,62,0.34591,16,-1.7388,41,-0.3057
ENSG00000168769,TET2,11,-0.8539,32,0.73999,8,-1.2756,24,0.26730,25,0.33126,6,-1.8639,11,-0.8441,3,-2.6443,9,-1.1282,55,1.72026,35,0.91655
ENSG00000138777,PPA2,27,-0.6980,17,-1.3759,50,0.25004,24,-0.8817,64,0.64395,104,1.48699,53,0.32242,57,0.45930,27,-0.6864,24,-0.9092,24,-0.8686
ENSG00000145348,TBCK,13,-1.0604,55,1.20855,34,0.40774,27,0.05237,31,0.28458,12,-1.1871,21,-0.3333,24,-0.1166,4,-2.6401,52,1.11304,15,-0.8318
ENSG00000164022,AIMP1,73,0.30080,100,0.82947,55,-0.1396,60,-0.0185,49,-0.3284,37,-0.7656,51,-0.2537,42,-0.5452,44,-0.4810,67,0.16468,85,0.55231
ENSG00000138801,PAPSS1,83,-0.0293,91,0.11302,108,0.39299,115,0.48626,56,-0.6323,106,0.36564,135,0.76064,61,-0.5046,68,-0.3468,49,-0.8282,58,-0.5838
ENSG00000245293,AC096564.1,10,-0.7876,42,1.46549,3,-2.5470,5,-1.7328,0,-5.7940,7,-1.2990,8,-1.1817,9,-1.0276,31,0.94951,0,-5.0961,75,2.66570
ENSG00000138796,HADH,20,-0.3832,18,-0.5856,25,-0.0728,30,0.23153,18,-0.5278,26,0.04277,17,-0.6677,26,-0.0036,17,-0.5967,60,1.40307,27,0.07132
ENSG00000109475,RPL34,419,-1.6021,447,-1.5050,812,-0.6014,685,-0.8604,998,-0.2814,995,-0.2862,898,-0.4455,2282,1.07201,2875,1.48609,769,-0.6854,1954,0.80510
ENSG00000198856,OSTC,20,-0.2510,9,-1.4319,33,0.51126,19,-0.3890,39,0.77347,24,-0.0121,30,0.35098,23,-0.0891,13,-0.9101,28,0.21774,27,0.16962
ENSG00000164089,ETNPPL,17,-1.6545,27,-0.9787,6,-3.1267,13,-2.0241,6,-3.1315,16,-1.7148,6,-3.0420,60,0.25287,47,-0.1365,182,2.25551,180,2.23266
ENSG00000138802,SEC24B,19,-0.5034,33,0.34299,41,0.71835,21,-0.3531,22,-0.2692,19,-0.4814,28,0.09334,19,-0.4781,9,-1.6043,50,1.04714,28,0.11510
ENSG00000123739,PLA2G12A,53,-0.3816,84,0.36309,46,-0.5976,67,-0.0017,76,0.19317,74,0.14763,67,0.00623,66,-0.0257,58,-0.2339,71,0.09817,77,0.21282
