Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000198612,COPS8,85,0.13296,94,0.43249,27,-1.6458,64,-0.3677
ENSG00000124831,LRRFIP1,92,-0.4006,150,0.88087,50,-1.2549,80,-0.5263
ENSG00000132329,RAMP1,91,0.01803,72,-0.5423,43,-1.1539,209,1.46190
ENSG00000184182,UBE2F,55,0.97367,26,-0.7411,37,0.02609,22,-0.7774
ENSG00000204104,TRAF3IP1,95,0.61998,65,-0.2776,49,-0.6055,60,-0.3032
ENSG00000068024,HDAC4,34,-0.3391,50,0.58296,23,-0.8676,39,-0.0535
ENSG00000130414,NDUFA10,146,-0.0694,182,0.52505,118,-0.3960,75,-1.0920
ENSG00000172428,COPS9,385,0.34187,286,-0.3560,205,-0.7568,473,0.59253
ENSG00000063660,GPC1,99,0.29891,94,0.22717,16,-2.5553,90,0.05231
ENSG00000130294,KIF1A,560,0.37396,449,-0.1438,400,-0.2752,398,-0.2821
ENSG00000115685,PPP1R7,109,-0.0101,127,0.41627,35,-1.7706,115,0.07770
ENSG00000115677,HDLBP,141,-0.2673,175,0.23627,139,-0.2263,180,0.19008
ENSG00000168385,SEPTIN2,97,-1.1700,82,-1.6432,457,1.65804,535,1.98752
ENSG00000115694,STK25,103,-0.0973,129,0.51043,53,-1.1098,91,-0.2665
ENSG00000176946,THAP4,36,0.16318,40,0.52027,14,-1.3369,17,-0.9795
ENSG00000168397,ATG4B,28,-0.7989,55,0.83039,13,-1.7570,58,0.54116
ENSG00000168395,ING5,29,-0.6692,50,0.60199,43,0.10697,34,-0.2726
ENSG00000134121,CHL1,242,-0.5025,474,1.41220,42,-3.0136,121,-1.4596
ENSG00000144619,CNTN4,53,-0.0326,79,1.17499,6,-3.3380,7,-2.9607
ENSG00000113851,CRBN,90,0.04883,86,-0.0560,104,0.28254,73,-0.2986
ENSG00000150995,ITPR1,316,-0.2331,499,1.07461,31,-3.6417,204,-0.8681
ENSG00000134107,BHLHE40,46,-0.3736,77,1.02626,7,-3.0845,43,-0.3853
ENSG00000134108,ARL8B,122,-0.1707,176,0.85475,78,-0.8380,42,-1.7519
ENSG00000196220,SRGAP3,65,-0.6432,133,1.25631,41,-1.2282,40,-1.2370
ENSG00000168137,SETD5,88,-0.5050,118,0.11462,122,0.12877,157,0.55433
ENSG00000156959,LHFPL4,34,-0.1673,54,1.25707,3,-3.4573,7,-2.3409
ENSG00000171148,TADA3,63,-0.1089,63,-0.1198,37,-0.9127,118,0.97209
ENSG00000241553,ARPC4,98,-0.1338,116,0.29195,68,-0.6797,113,0.12242
ENSG00000163703,CRELD1,38,-0.2469,59,0.96473,22,-0.9958,13,-1.7854
ENSG00000125037,EMC3,70,-0.2509,92,0.43756,38,-1.1145,92,0.25161
ENSG00000254999,BRK1,152,0.10419,180,0.61067,41,-1.9235,90,-0.7617
ENSG00000157014,TATDN2,33,-0.5964,61,1.00108,29,-0.6397,24,-0.9276
ENSG00000157087,ATP2B2,478,0.39328,519,0.74711,24,-4.2015,85,-2.3634
ENSG00000157103,SLC6A1,134,-0.7147,232,0.53981,92,-1.1428,303,0.76515
ENSG00000144560,VGLL4,39,-0.5966,67,0.65431,42,-0.3659,50,-0.0798
ENSG00000157152,SYN2,402,0.19524,495,0.88748,29,-3.8118,100,-1.9974
ENSG00000144713,RPL32,1055,0.03009,647,-1.0639,1965,1.08712,1642,0.76719
ENSG00000144711,IQSEC1,309,0.67422,235,0.03573,74,-1.7693,147,-0.7257
ENSG00000163517,HDAC11,50,-0.5075,55,-0.3645,158,1.59225,48,-0.4688
ENSG00000154767,XPC,29,-1.0518,45,-0.2951,123,1.54337,66,0.42810
ENSG00000170860,LSM3,48,-0.7715,83,0.41955,64,-0.1671,100,0.56834
ENSG00000154781,CCDC174,33,-0.4080,34,-0.4003,74,1.05434,51,0.41472
ENSG00000225733,FGD5-AS1,103,-0.2978,113,-0.1107,155,0.44235,149,0.38229
ENSG00000177463,NR2C2,37,-0.4809,60,0.73696,30,-0.6735,39,-0.3006
ENSG00000131368,MRPS25,53,0.11999,56,0.27936,27,-0.9717,43,-0.2453
ENSG00000131381,RBSN,85,-0.1585,98,0.18994,84,-0.1392,92,0.00640
ENSG00000131370,SH3BP5,95,-0.3847,126,0.24286,217,1.07917,28,-2.1250
ENSG00000206560,ANKRD28,36,-0.5675,51,0.16573,54,0.19504,65,0.49289
ENSG00000131378,RFTN1,25,-0.8747,65,1.73036,0,-8.4995,21,-0.9944
ENSG00000154822,PLCL2,39,-0.6765,86,1.50388,8,-2.7695,24,-1.2592
ENSG00000131374,TBC1D5,72,-0.1004,71,-0.1463,82,0.13471,96,0.40172
ENSG00000182568,SATB1,250,0.58203,232,0.49901,48,-2.1376,23,-3.1745
ENSG00000144566,RAB5A,115,0.02748,109,-0.0935,125,0.16160,113,0.00215
ENSG00000114166,KAT2B,29,-1.2016,32,-1.1838,138,1.63743,138,1.64454
ENSG00000151789,ZNF385D,108,-0.3637,195,1.35203,12,-3.5483,44,-1.6499
ENSG00000182247,UBE2E2,67,-0.2101,91,0.58391,61,-0.3023,40,-0.9466
ENSG00000170142,UBE2E1,51,0.12432,43,-0.3051,70,0.60800,41,-0.2652
ENSG00000197885,NKIRAS1,52,-0.0658,74,1.00395,12,-2.2242,16,-1.8002
ENSG00000174748,RPL15,703,0.20070,539,-0.4243,763,0.28360,748,0.25138
ENSG00000174738,NR1D2,40,-0.5201,64,0.57123,48,-0.1277,45,-0.2399
ENSG00000151090,THRB,198,0.04273,266,0.96092,27,-2.9633,61,-1.7713
ENSG00000077097,TOP2B,168,-0.3806,225,0.30072,256,0.39212,154,-0.4231
ENSG00000033867,SLC4A7,168,0.60977,130,0.01665,56,-1.3152,84,-0.6862
ENSG00000163512,AZI2,122,0.33309,100,-0.1221,97,-0.1240,82,-0.3914
ENSG00000163527,STT3B,61,-0.2418,87,0.67758,52,-0.4302,35,-1.0586
ENSG00000152642,GPD1L,44,-0.1219,56,0.52928,40,-0.2584,23,-1.1111
ENSG00000144635,DYNC1LI1,58,-0.4001,99,1.04765,38,-0.9710,27,-1.5078
ENSG00000170275,CRTAP,51,-0.4885,54,-0.4665,130,1.17748,89,0.49954
ENSG00000153560,UBP1,63,-0.1092,85,0.70661,35,-1.0032,35,-1.0134
ENSG00000163539,CLASP2,233,-0.1843,271,0.16748,400,0.75845,106,-1.3541
ENSG00000170248,PDCD6IP,38,-1.0498,76,0.43169,93,0.58993,75,0.23324
ENSG00000172995,ARPP21,207,-0.0481,284,0.87197,64,-1.8350,88,-1.3737
ENSG00000178567,EPM2AIP1,105,-0.3463,166,0.87470,89,-0.5244,48,-1.4711
ENSG00000093167,LRRFIP2,26,-1.4298,72,0.79405,85,0.71690,45,-0.3040
ENSG00000144674,GOLGA4,369,-0.8154,557,0.00287,1120,1.20257,553,-0.0104
ENSG00000060971,ACAA1,36,-0.3820,45,0.10324,49,0.19752,52,0.32231
ENSG00000172939,OXSR1,27,-0.6713,51,0.88063,31,-0.3043,25,-0.6558
ENSG00000114742,WDR48,38,-0.8862,71,0.53239,53,-0.1591,80,0.49756
ENSG00000168028,RPSA,531,0.10503,373,-0.7185,810,0.79000,663,0.44535
ENSG00000168314,MOBP,209,-3.0073,85,-4.6078,9044,5.39918,742,-0.7529
ENSG00000170011,MYRIP,48,0.55046,39,0.05438,25,-0.6658,17,-1.2337
ENSG00000114784,EIF1B,132,-0.0678,174,0.70801,90,-0.6684,46,-1.6775
ENSG00000188846,RPL14,586,0.41580,367,-0.6684,530,0.13630,633,0.43157
ENSG00000168036,CTNNB1,162,-0.5794,259,0.50461,187,-0.2350,237,0.14806
ENSG00000182606,TRAK1,56,-0.2411,72,0.37624,19,-1.8138,90,0.59671
ENSG00000187094,CCK,837,-0.3369,1506,1.41364,34,-4.9906,282,-1.9256
ENSG00000093183,SEC22C,42,-0.5658,56,0.00685,83,0.66320,69,0.34049
ENSG00000114857,NKTR,66,-1.8021,219,0.63508,318,1.01234,188,0.11425
ENSG00000114853,ZBTB47,36,-0.7455,44,-0.4248,97,1.03434,92,0.93639
ENSG00000010282,HHATL,11,-2.4813,24,-1.4558,186,2.62168,110,1.47002
ENSG00000181061,HIGD1A,213,0.22376,197,0.06096,176,-0.1457,130,-0.6258
ENSG00000144647,POMGNT2,30,-0.4664,54,1.15324,10,-1.9193,21,-0.9170
ENSG00000163788,SNRK,68,0.11274,81,0.63307,14,-2.3109,41,-0.7141
ENSG00000163807,KIAA1143,55,-0.4446,66,-0.0874,116,0.88084,71,0.05138
ENSG00000249992,TMEM158,27,-0.6971,64,1.74898,11,-1.8319,0,-6.4173
ENSG00000211456,SACM1L,58,-0.1085,83,0.94807,31,-1.0408,10,-2.6847
ENSG00000163818,LZTFL1,31,-0.3609,54,1.15005,7,-2.5137,19,-1.0042
ENSG00000160799,CCDC12,35,-0.4444,49,0.30846,40,-0.1539,53,0.29072
ENSG00000181555,SETD2,129,-0.4188,163,0.08238,290,1.03255,93,-0.8327
ENSG00000114648,KLHL18,48,0.30991,50,0.50763,17,-1.3434,14,-1.6513
ENSG00000114646,CSPG5,82,-0.9658,151,0.29987,69,-1.0500,295,1.36121
ENSG00000173473,SMARCC1,115,-0.3706,77,-1.2768,420,2.03102,167,0.31770
ENSG00000132153,DHX30,79,-0.3211,126,0.93457,46,-1.0787,44,-1.1391
ENSG00000047849,MAP4,291,-0.4706,280,-0.6280,885,1.55591,411,0.19283
ENSG00000164050,PLXNB1,24,-1.1517,25,-1.2218,114,1.71478,106,1.56483
ENSG00000232112,TMA7,420,0.26679,322,-0.3624,401,0.11700,408,0.14500
ENSG00000164054,SHISA5,78,0.50255,58,-0.2053,17,-1.9528,82,0.43363
ENSG00000010256,UQCRC1,182,0.26002,177,0.24360,76,-1.1697,126,-0.4020
ENSG00000213672,NCKIPSD,67,0.34584,67,0.45973,23,-1.3771,21,-1.5231
ENSG00000068745,IP6K2,39,-0.4328,62,0.68996,52,0.10263,21,-1.3115
ENSG00000114302,PRKAR2A,72,-0.3059,92,0.26520,87,0.07012,80,-0.0786
ENSG00000177479,ARIH2,44,-0.3189,55,0.18525,70,0.52144,39,-0.4207
ENSG00000178467,P4HTM,53,-0.2182,81,0.98274,13,-2.2168,32,-0.9526
ENSG00000178057,NDUFAF3,41,-0.0764,41,-0.1185,39,-0.1560,59,0.53343
ENSG00000178035,IMPDH2,22,-1.1790,59,1.05577,40,-0.0554,33,-0.3869
ENSG00000114316,USP4,37,-0.4498,58,0.69872,20,-1.2683,49,0.09479
ENSG00000067560,RHOA,150,-0.5645,163,-0.4713,374,1.08443,307,0.73199
ENSG00000145029,NICN1,51,0.26726,55,0.54388,14,-1.7851,21,-1.2200
ENSG00000173402,DAG1,29,-0.9882,49,0.06418,28,-0.8376,120,1.62216
ENSG00000164061,BSN,239,0.39815,238,0.48038,28,-2.9655,107,-0.9792
ENSG00000164062,APEH,40,-0.5772,76,1.05928,1,-5.8385,59,0.14925
ENSG00000176095,IP6K1,56,-0.3552,94,1.09245,27,-1.3691,25,-1.4978
ENSG00000164076,CAMKV,154,-0.6304,333,1.56972,31,-2.8927,67,-1.7583
ENSG00000004534,RBM6,54,-0.7393,87,0.31731,97,0.36882,92,0.27450
ENSG00000003756,RBM5,55,-1.0225,116,0.60539,154,0.84257,59,-0.7225
ENSG00000114353,GNAI2,89,-1.0671,124,-0.5086,252,0.83071,368,1.53227
ENSG00000114383,TUSC2,84,0.07571,105,0.74472,19,-2.1860,40,-1.0910
ENSG00000088538,DOCK3,125,-0.2074,203,1.25042,36,-2.0413,15,-3.2706
ENSG00000248487,ABHD14A,38,-0.4416,66,1.05936,5,-3.2756,39,-0.2842
ENSG00000162244,RPL29,335,-0.3809,311,-0.6152,701,0.93955,674,0.87118
ENSG00000247596,TWF2,25,-0.7238,56,1.50824,8,-2.2426,15,-1.3367
ENSG00000164091,WDR82,243,-0.1773,360,0.93806,127,-1.1516,83,-1.7864
ENSG00000163930,BAP1,102,0.18185,94,0.01032,28,-1.8687,134,0.59462
ENSG00000010322,NISCH,122,0.01999,148,0.59245,30,-2.1370,97,-0.3519
ENSG00000163939,PBRM1,49,-0.7124,79,0.30631,107,0.69667,64,-0.1628
ENSG00000163938,GNL3,72,0.38204,64,0.13760,53,-0.1994,21,-1.6151
ENSG00000114902,SPCS1,91,-0.0972,110,0.37845,82,-0.2376,65,-0.6074
ENSG00000163931,TKT,70,-0.5668,120,0.75746,92,-0.0201,53,-0.8947
ENSG00000272886,DCP1A,27,-0.8288,54,0.78157,26,-0.7405,49,0.27980
ENSG00000113811,SELENOK,65,-0.6657,96,0.14078,78,-0.2575,162,0.97317
ENSG00000157445,CACNA2D3,33,-0.4296,63,1.48864,12,-1.8397,1,-5.0749
ENSG00000187672,ERC2,318,0.27318,282,0.00206,234,-0.2995,219,-0.4033
ENSG00000180376,CCDC66,47,-0.7262,65,-0.1048,144,1.28472,66,-0.0477
ENSG00000163946,TASOR,43,-0.7566,52,-0.4806,153,1.55341,79,0.36713
ENSG00000163947,ARHGEF3,34,-1.1373,107,2.09384,6,-3.4957,16,-1.9982
ENSG00000157500,APPL1,137,-0.0588,156,0.27526,181,0.41324,52,-1.5463
ENSG00000168374,ARF4,43,-0.3176,64,0.73258,48,-0.0611,16,-1.7428
ENSG00000163681,SLMAP,99,-0.2181,99,-0.2509,147,0.47718,148,0.48801
ENSG00000168297,PXK,38,-1.9875,65,-1.2195,557,3.27346,86,-0.4264
ENSG00000168291,PDHB,40,-0.6410,73,0.85973,38,-0.5960,44,-0.3608
ENSG00000168309,FAM107A,641,0.21230,313,-1.3502,847,0.62390,1221,1.27990
ENSG00000144724,PTPRG,41,-0.1506,50,0.34265,7,-2.7655,67,0.68994
ENSG00000114405,C3orf14,96,0.56780,83,0.27020,40,-0.9677,15,-2.3941
ENSG00000163618,CADPS,124,-0.6065,261,1.47827,33,-2.4820,61,-1.5620
ENSG00000163630,SYNPR,155,-0.2894,264,1.26290,31,-2.6621,52,-1.8822
ENSG00000163634,THOC7,116,0.37961,89,-0.2402,86,-0.2156,93,-0.0930
ENSG00000163636,PSMD6,29,-0.5234,47,0.61578,26,-0.5499,38,0.02033
ENSG00000163637,PRICKLE2,97,-0.0160,123,0.66477,31,-1.7616,65,-0.6358
ENSG00000151276,MAGI1,78,-0.7720,174,1.34145,78,-0.6287,30,-2.0623
ENSG00000144749,LRIG1,14,-2.0259,21,-1.5909,52,0.21539,227,3.31331
ENSG00000144747,TMF1,95,-0.3670,133,0.44200,151,0.46823,53,-1.1765
ENSG00000144744,UBA3,22,-1.0137,48,0.70326,44,0.24053,37,-0.0587
ENSG00000144746,ARL6IP5,177,-0.6482,323,0.82901,272,0.17678,104,-1.3305
ENSG00000114541,FRMD4B,6,-3.5474,10,-3.1431,431,5.46854,14,-2.0664
ENSG00000114861,FOXP1,174,-0.3747,281,0.91197,144,-0.5783,81,-1.4548
ENSG00000163412,EIF4E3,94,0.73757,60,-0.3470,58,-0.2640,40,-0.8472
ENSG00000170837,GPR27,39,-0.2720,41,-0.1748,56,0.38991,60,0.51647
ENSG00000163602,RYBP,62,-0.6815,97,0.28564,167,1.11393,43,-1.0837
ENSG00000163605,PPP4R2,71,-0.7953,132,0.62533,138,0.43686,75,-0.5387
ENSG00000185008,ROBO2,77,-0.6270,171,1.70056,9,-3.7075,22,-2.3636
ENSG00000175161,CADM2,487,-0.2471,746,0.94087,270,-1.1070,212,-1.4722
ENSG00000083937,CHMP2B,57,-0.3559,67,-0.0288,154,1.43609,16,-2.1823
ENSG00000163320,CGGBP1,76,0.21433,67,-0.0597,72,0.07383,51,-0.4778
ENSG00000269028,MTRNR2L12,23058,0.95916,6866,-1.7169,13689,-0.2097,30005,1.12144
ENSG00000080822,CLDND1,64,-2.4862,63,-2.7133,1739,4.50668,163,-0.7392
ENSG00000184220,CMSS1,76,-0.4053,118,0.73949,56,-0.7818,71,-0.4040
ENSG00000154174,TOMM70,93,-0.1980,131,0.72419,77,-0.4447,39,-1.4732
ENSG00000114354,TFG,40,0.02603,51,0.71896,29,-0.5218,5,-3.1184
ENSG00000174173,TRMT10C,51,0.06000,60,0.54919,24,-1.0873,28,-0.9069
ENSG00000081154,PCNP,158,0.39123,121,-0.2266,149,0.18597,87,-0.6583
ENSG00000066422,ZBTB11,50,-0.4554,80,0.69376,60,-0.0710,35,-0.9099
ENSG00000114391,RPL24,765,0.30735,491,-0.7165,940,0.56876,804,0.30694
ENSG00000182504,CEP97,24,-1.2488,56,0.51920,116,1.59783,7,-2.8069
ENSG00000144815,NXPE3,46,-0.7402,64,-0.1168,180,1.75395,29,-1.2936
ENSG00000170017,ALCAM,80,-1.7502,223,0.20544,599,1.92145,129,-0.7444
ENSG00000242759,LINC00882,45,0.34632,30,-0.5578,64,0.86939,25,-0.6589
ENSG00000114439,BBX,66,-1.6710,118,-0.7379,596,2.45450,195,0.30212
ENSG00000196776,CD47,91,-0.6390,163,0.79512,142,0.21258,55,-1.2734
ENSG00000114446,IFT57,68,0.21158,75,0.55048,24,-1.4231,27,-1.2705
ENSG00000198919,DZIP3,121,-0.7367,238,0.94769,109,-0.7370,145,-0.2914
ENSG00000177707,NECTIN3,37,-0.5414,71,1.24243,27,-0.8941,11,-2.1731
ENSG00000144827,ABHD10,43,0.38082,39,0.23030,29,-0.3687,10,-1.8601
ENSG00000144834,TAGLN3,244,0.36939,263,0.69596,26,-3.1087,53,-2.0741
ENSG00000091972,CD200,63,-0.4543,116,1.23852,34,-1.2946,21,-1.9919
ENSG00000144848,ATG3,38,-0.7383,48,-0.3565,131,1.48450,63,0.20215
ENSG00000176542,USF3,46,-0.7109,80,0.56250,95,0.61907,37,-0.8859
ENSG00000121579,NAA50,50,-0.2088,69,0.67693,32,-0.8449,35,-0.6935
ENSG00000114573,ATP6V1A,250,0.07544,326,0.90721,84,-1.6239,34,-2.9502
ENSG00000181722,ZBTB20,65,-1.8479,84,-1.6094,507,1.86940,577,2.14981
ENSG00000172020,GAP43,2193,1.34421,1151,-0.3150,206,-2.8075,373,-1.9323
ENSG00000185565,LSAMP,408,0.03797,471,0.44473,201,-1.0813,302,-0.4517
ENSG00000138495,COX17,146,1.02671,64,-0.9146,108,0.18174,63,-0.6612
ENSG00000082701,GSK3B,99,-0.1061,137,0.78883,47,-1.2336,49,-1.1845
ENSG00000163428,LRRC58,40,-1.2432,72,-0.1575,156,1.22089,126,0.83502
ENSG00000065518,NDUFB4,141,0.24010,127,0.01946,84,-0.6379,121,-0.0673
ENSG00000145087,STXBP5L,126,0.14245,166,1.05340,15,-3.0565,5,-4.5073
ENSG00000173230,GOLGB1,476,-0.7421,834,0.54107,889,0.42096,550,-0.3625
ENSG00000114023,FAM162A,86,0.27173,75,-0.0455,53,-0.5786,75,-0.0207
ENSG00000114030,KPNA1,55,-0.8084,109,0.80885,89,0.11237,56,-0.6185
ENSG00000206527,HACD2,53,-0.2284,70,0.48314,68,0.23181,24,-1.4085
ENSG00000065534,MYLK,45,-0.5867,32,-1.3874,185,2.02645,98,0.79892
ENSG00000160145,KALRN,162,-0.3573,278,1.16828,21,-3.3171,111,-0.8633
ENSG00000163848,ZNF148,83,-0.6368,151,0.85477,91,-0.3585,78,-0.5926
ENSG00000114520,SNX4,29,-0.8579,62,0.95551,61,0.48848,10,-2.1983
ENSG00000114544,SLC41A3,51,-0.3489,82,0.95616,16,-2.0246,43,-0.5212
ENSG00000159685,CHCHD6,46,-0.3139,75,1.03770,14,-1.9845,29,-0.9444
ENSG00000114554,PLXNA1,40,0.04365,58,1.21582,2,-3.9692,0,-6.0661
ENSG00000114631,PODXL2,74,-0.5318,136,1.09083,24,-2.1007,73,-0.4366
ENSG00000114626,ABTB1,40,-0.4448,75,1.30221,19,-1.4855,11,-2.2855
ENSG00000074416,MGLL,275,0.58139,177,-0.4656,64,-1.8623,332,0.73255
ENSG00000058262,SEC61A1,30,-0.7350,47,0.15738,20,-1.1946,98,1.38169
ENSG00000163902,RPN1,50,-0.4512,77,0.62660,54,-0.2329,46,-0.4565
ENSG00000075785,RAB7A,137,-0.2384,164,0.18186,136,-0.1908,176,0.23029
ENSG00000169714,CNBP,129,-0.3545,143,-0.1834,177,0.23441,245,0.78659
ENSG00000181789,COPG1,42,-0.1589,62,1.00563,19,-1.3319,11,-2.1673
ENSG00000184897,H1FX,94,-0.4436,161,1.00030,47,-1.4064,74,-0.7159
ENSG00000129071,MBD4,51,-0.3918,61,-0.0329,119,1.09841,41,-0.6426
ENSG00000172765,TMCC1,37,-0.4327,54,0.47283,64,0.54752,20,-1.2753
ENSG00000017260,ATP2C1,61,-0.6893,100,0.43403,82,-0.0639,106,0.34604
ENSG00000198585,NUDT16,97,0.34362,70,-0.4386,127,0.70258,54,-0.6967
ENSG00000138246,DNAJC13,46,-0.1625,54,0.23405,40,-0.3432,52,0.08045
ENSG00000081307,UBA5,46,-0.2350,66,0.71265,35,-0.5982,27,-1.0146
ENSG00000091527,CDV3,133,-0.2105,158,0.18368,150,0.02801,145,-0.0285
ENSG00000091513,TF,24,-3.9689,23,-4.2930,2050,5.66803,156,-0.8275
ENSG00000144867,SRPRB,39,-0.3156,57,0.66686,15,-1.6723,47,0.07253
ENSG00000154917,RAB6B,623,0.30683,696,0.72507,76,-2.9765,160,-1.8813
ENSG00000114019,AMOTL2,25,-1.3669,40,-0.5628,212,2.74559,14,-2.0005
ENSG00000129055,ANAPC13,60,0.13809,67,0.48851,28,-1.0745,30,-0.9644
ENSG00000182923,CEP63,65,-0.2485,81,0.25677,111,0.69316,31,-1.3430
ENSG00000114098,ARMC8,52,0.10155,57,0.38256,39,-0.3556,23,-1.2076
ENSG00000158186,MRAS,112,-0.1500,144,0.51075,25,-2.3706,144,0.29652
ENSG00000051382,PIK3CB,72,-0.2951,101,0.58131,38,-1.1867,84,0.03605
ENSG00000184432,COPB2,30,-0.5668,44,0.22746,24,-0.7904,71,0.96916
ENSG00000158258,CLSTN2,144,0.28292,154,0.54760,49,-1.4589,45,-1.6136
ENSG00000114120,SLC25A36,138,0.33726,123,0.09042,89,-0.4638,75,-0.7363
ENSG00000177311,ZBTB38,109,-0.6260,183,0.57430,189,0.39041,95,-0.7119
ENSG00000114125,RNF7,45,0.00369,49,0.22075,26,-0.8526,48,0.11019
ENSG00000069849,ATP1B3,100,0.21384,119,0.78355,24,-2.0039,19,-2.3822
ENSG00000114126,TFDP2,53,-0.6750,95,0.70407,81,0.12435,51,-0.6085
ENSG00000114127,XRN1,28,-0.8597,47,0.21226,82,1.08735,36,-0.2837
ENSG00000163714,U2SURP,143,-1.1191,307,0.52762,420,0.84098,216,-0.2628
ENSG00000071794,HLTF,60,-0.3646,84,0.45510,83,0.23909,44,-0.7616
ENSG00000082996,RNF13,29,-1.6826,64,-0.3026,268,2.49506,38,-1.0104
ENSG00000070087,PFN2,439,0.33836,451,0.49930,111,-1.8805,167,-1.2738
ENSG00000196428,TSC22D2,60,-0.2220,83,0.60911,48,-0.5314,43,-0.7151
ENSG00000120742,SERP1,104,0.58827,58,-0.7570,82,0.02352,99,0.34294
ENSG00000144895,EIF2A,54,-0.2901,79,0.73351,60,-0.0457,17,-1.9706
ENSG00000198843,SELENOT,96,-0.5723,172,0.90072,94,-0.4912,78,-0.7829
ENSG00000152601,MBNL1,105,0.05571,113,0.26242,95,-0.1258,60,-0.8333
ENSG00000174953,DHX36,139,-0.5568,243,0.85156,156,-0.2563,100,-0.9484
ENSG00000163655,GMPS,77,0.34415,73,0.28428,21,-1.7232,48,-0.4890
ENSG00000169282,KCNAB1,76,0.44208,80,0.74680,0,-6.8691,12,-2.5200
ENSG00000114850,SSR3,55,-0.7314,84,0.13919,102,0.40328,113,0.58943
ENSG00000163660,CCNL1,20,-1.4325,43,-0.0017,103,1.52284,52,0.32399
ENSG00000174891,RSRC1,133,-0.0463,132,-0.0734,200,0.63635,97,-0.5400
ENSG00000168827,GFM1,41,-0.0155,48,0.38674,25,-0.7627,33,-0.3518
ENSG00000180044,C3orf80,41,0.43265,45,0.85822,0,-8.2702,1,-4.7005
ENSG00000068885,IFT80,41,-0.2354,47,0.07603,89,1.14028,11,-2.0964
ENSG00000186432,KPNA4,102,-0.1236,136,0.66126,52,-1.1483,71,-0.6557
ENSG00000163590,PPM1L,116,0.00260,150,0.75064,53,-1.2278,43,-1.5169
ENSG00000169255,B3GALNT1,34,-0.9788,97,1.92724,11,-2.4415,11,-2.4404
ENSG00000244128,LINC01322,81,1.17761,26,-1.4216,38,-0.4539,71,0.56083
ENSG00000114209,PDCD10,45,0.18131,44,0.18559,41,-0.0066,19,-1.2139
ENSG00000163536,SERPINI1,442,-0.0305,646,1.14981,75,-2.7182,52,-3.2394
ENSG00000173905,GOLIM4,143,-0.7376,113,-1.3176,402,1.13330,582,1.85345
ENSG00000008952,SEC62,921,-0.1226,845,-0.3551,1611,0.84573,1028,0.08499
ENSG00000163558,PRKCI,36,-0.6107,74,1.30588,22,-1.2537,17,-1.6100
ENSG00000136603,SKIL,69,-0.4520,108,0.66818,96,0.18379,37,-1.3009
ENSG00000013297,CLDN11,3,-5.2238,12,-3.6580,721,5.88128,38,-1.3512
ENSG00000013293,SLC7A14,68,-0.5863,130,1.10332,54,-0.8146,42,-1.1989
ENSG00000154310,TNIK,110,-0.4598,106,-0.6177,120,-0.2275,367,1.73785
ENSG00000144959,NCEH1,97,-0.2794,173,1.50867,7,-3.9732,5,-4.4850
ENSG00000169760,NLGN1,28,-0.8068,60,1.03344,45,0.08415,15,-1.5903
ENSG00000177565,TBL1XR1,151,-0.2657,212,0.60571,124,-0.5107,118,-0.5916
ENSG00000172667,ZMAT3,226,0.44434,194,0.11646,102,-0.9365,116,-0.7462
ENSG00000121879,PIK3CA,54,-0.5314,93,0.84085,38,-0.9399,58,-0.2884
ENSG00000114450,GNB4,37,-0.2843,41,-0.0412,51,0.32724,51,0.33229
ENSG00000136522,MRPL47,36,0.01059,34,-0.1425,39,0.09782,41,0.21675
ENSG00000136521,NDUFB5,150,0.79467,99,-0.2178,53,-1.0981,70,-0.6706
ENSG00000114757,PEX5L,222,-0.2482,295,0.46319,346,0.53904,57,-2.2512
ENSG00000163728,TTC14,45,-1.6390,148,0.87772,188,0.89854,77,-0.5723
ENSG00000114416,FXR1,116,-0.7622,193,0.35440,288,0.89522,119,-0.5617
ENSG00000205981,DNAJC19,40,-0.2598,57,0.62719,23,-1.0563,39,-0.2348
ENSG00000242808,SOX2-OT,52,-3.1764,90,-2.5377,2176,4.42047,294,-0.1943
ENSG00000181449,SOX2,99,-1.2407,89,-1.5906,355,1.07200,695,2.45936
ENSG00000043093,DCUN1D1,38,-0.5096,52,0.18863,75,0.71130,41,-0.2811
ENSG00000053524,MCF2L2,49,0.61695,25,-0.9566,29,-0.4121,64,0.89145
ENSG00000114796,KLHL24,45,-0.7450,65,0.00290,147,1.41472,44,-0.6177
ENSG00000163872,YEATS2,37,-0.2876,53,0.65592,25,-0.8530,33,-0.3903
ENSG00000180834,MAP6D1,12,-2.2218,41,-0.1993,182,2.74217,14,-1.6975
ENSG00000175193,PARL,30,-0.4339,45,0.53959,26,-0.5564,38,0.04001
ENSG00000114770,ABCC5,51,-0.4579,96,1.36248,23,-1.5400,10,-2.6872
ENSG00000145191,EIF2B5,36,-0.1635,50,0.68166,27,-0.5955,18,-1.1610
ENSG00000161203,AP2M1,386,-0.0282,515,0.81277,132,-1.6780,173,-1.2734
ENSG00000163888,CAMK2N2,77,0.21625,84,0.51913,18,-2.0504,43,-0.7506
ENSG00000175166,PSMD2,192,0.17204,215,0.54675,77,-1.2933,83,-1.1808
