Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000109738,GLRB,10,-3.4800,28,-1.9413,80,-0.4066,177,1.79378,73,-0.5079,33,-1.7095
ENSG00000120251,GRIA2,190,-1.5189,212,-1.3529,258,-1.1483,610,0.45893,1058,1.23450,685,0.48033
ENSG00000164125,GASK1B,25,-0.7586,146,2.34357,23,-0.9657,42,0.10517,6,-2.8522,12,-1.7708
ENSG00000164124,TMEM144,1196,5.67654,36,-2.0530,29,-2.5018,19,-3.4700,19,-3.0055,15,-3.3347
ENSG00000171509,RXFP1,9,-2.3432,6,-2.9632,32,-0.4742,83,2.39298,3,-3.9348,11,-2.0047
ENSG00000171503,ETFDH,21,0.15873,21,0.22422,15,-0.4080,18,-0.1112,37,1.15136,7,-1.5466
ENSG00000171497,PPID,39,-0.5804,36,-0.6874,40,-0.5774,85,1.21474,24,-1.2853,40,-0.5231
ENSG00000052795,FNIP2,86,0.22937,38,-1.0217,51,-0.6333,73,-0.0467,123,0.83706,101,0.50494
ENSG00000109756,RAPGEF2,102,-0.2877,74,-0.7772,93,-0.4846,133,0.19913,104,-0.2626,228,1.03832
ENSG00000168843,FSTL5,2,-3.8689,69,1.09836,24,-0.6771,49,0.88276,17,-1.1554,23,-0.6498
ENSG00000198498,TMA16,40,0.52182,40,0.53685,11,-1.5500,23,-0.4982,55,1.07888,39,0.48028
ENSG00000145416,MARCH1,218,2.28865,8,-2.9873,26,-1.3979,62,0.01025,11,-2.5049,78,0.38568
ENSG00000170088,TMEM192,48,0.37295,38,-0.0003,20,-1.0962,31,-0.4921,69,0.98132,64,0.86268
ENSG00000109466,KLHL2,87,-0.0588,11,-3.1515,85,-0.1082,129,1.00217,66,-0.5016,53,-0.8402
ENSG00000052802,MSMO1,85,0.04513,162,1.12681,42,-1.1234,112,0.82505,25,-1.8337,22,-1.9900
ENSG00000109472,CPE,227,-2.1050,2154,1.49485,468,-1.1108,1101,0.51517,651,-0.5155,655,-0.5057
ENSG00000196104,SPOCK3,465,2.87491,95,-0.1381,36,-1.7280,62,-1.0591,86,-0.2934,65,-0.7111
ENSG00000129116,PALLD,33,-0.0378,88,1.64642,23,-0.6407,9,-2.4804,84,1.57517,51,0.67460
ENSG00000145439,CBR4,31,0.42021,25,0.07720,17,-0.5116,24,-0.0029,35,0.63197,16,-0.5607
ENSG00000154447,SH3RF1,47,0.60903,38,0.26738,28,-0.2285,30,-0.1640,18,-0.9127,42,0.45904
ENSG00000137601,NEK1,104,0.72916,76,0.20334,40,-0.8434,40,-1.0714,79,0.27219,167,1.58195
ENSG00000109572,CLCN3,226,1.11420,81,-0.5713,54,-1.2810,121,0.10431,108,-0.1224,155,0.46737
ENSG00000056050,HPF1,95,0.52380,40,-0.8571,65,-0.1076,69,0.01761,56,-0.3228,91,0.44786
ENSG00000198948,MFAP3L,99,1.97214,33,0.04448,20,-0.8160,25,-0.5884,19,-0.8433,33,0.05923
ENSG00000164104,HMGB2,80,0.64239,107,1.14980,27,-1.1639,26,-1.4544,94,0.90929,101,1.03766
ENSG00000164105,SAP30,41,1.57682,29,0.92049,7,-1.3788,14,-0.2914,6,-1.4903,16,-0.0175
ENSG00000164106,SCRG1,171,0.68871,493,2.79889,52,-1.2889,63,-1.2058,21,-2.4991,85,-0.4390
ENSG00000145451,GLRA3,3,-2.9011,3,-2.5860,10,-1.2795,33,1.31330,18,-0.2504,35,0.82838
ENSG00000150625,GPM6A,279,-2.6211,975,-0.7540,1442,-0.1604,2275,1.03204,1369,-0.2253,1167,-0.4755
ENSG00000150627,WDR17,6,-3.1696,23,-1.2833,41,-0.4401,66,0.55451,124,1.45479,32,-0.7905
ENSG00000129128,SPCS3,71,0.04333,50,-0.5075,44,-0.7646,88,0.62652,83,0.28447,48,-0.5596
ENSG00000218336,TENM3,6,-2.9541,3,-3.8351,18,-1.5446,85,1.97635,37,-0.3644,45,-0.0695
ENSG00000129187,DCTD,3,-2.9737,44,0.82319,33,0.40816,32,0.44886,17,-0.6776,8,-1.7835
ENSG00000151718,WWC2,29,0.33148,28,0.26093,10,-1.3338,16,-0.8586,56,1.43705,41,0.87750
ENSG00000168564,CDKN2AIP,27,0.63660,17,-0.1215,8,-1.2986,20,0.15369,28,0.69627,16,-0.1786
ENSG00000168556,ING2,29,0.07431,28,0.02440,24,-0.2277,24,-0.3373,15,-0.8941,60,1.30990
ENSG00000182552,RWDD4,22,0.40794,14,-0.3026,6,-1.5429,14,-0.4396,43,1.55931,23,0.47322
ENSG00000168538,TRAPPC11,29,-0.0623,14,-1.1768,20,-0.6945,45,1.11196,20,-0.6134,20,-0.6729
ENSG00000173320,STOX2,146,0.50830,37,-1.6311,93,-0.2416,117,0.23779,62,-0.8364,166,0.73040
ENSG00000151726,ACSL1,161,2.93177,25,-0.4986,12,-1.6915,27,-0.5233,22,-0.7130,5,-2.7642
ENSG00000151729,SLC25A4,99,-1.4153,108,-1.2761,216,-0.2367,371,1.16796,198,-0.3541,152,-0.7625
ENSG00000164323,CFAP97,156,1.56257,87,0.53546,17,-2.0604,37,-1.0841,76,0.31687,124,1.14133
ENSG00000109762,SNX25,10,-0.8423,2,-2.8589,11,-0.7251,25,1.06325,9,-0.9365,28,0.75818
ENSG00000109775,UFSP2,45,0.81994,8,-1.8048,24,-0.1942,27,-0.0411,32,0.24784,32,0.24200
ENSG00000154556,SORBS2,13,-3.1730,50,-1.2556,59,-1.0752,114,0.03899,406,2.34287,79,-0.5549
ENSG00000109794,FAM149A,1,-3.4500,35,1.02039,28,0.72423,13,-0.7628,4,-2.3334,40,1.25916
ENSG00000109536,FRG1,213,0.86670,86,-0.6010,85,-0.6752,103,-0.4571,159,0.37493,221,0.93373
ENSG00000164366,CCDC127,28,0.21205,16,-0.6305,12,-1.1931,24,-0.0540,47,1.06092,35,0.56553
ENSG00000073578,SDHA,109,-0.1587,96,-0.3516,115,-0.0760,155,0.68104,86,-0.5256,59,-1.0969
ENSG00000249915,PDCD6,91,-0.0924,91,-0.0860,83,-0.2728,124,0.65670,94,-0.0500,29,-1.8415
ENSG00000180104,EXOC3,40,-0.3317,34,-0.5675,39,-0.4192,69,0.90078,40,-0.3317,27,-0.9055
ENSG00000171368,TPPP,614,0.82023,246,-0.6596,456,0.36373,393,0.11806,130,-1.6209,270,-0.5133
ENSG00000028310,BRD9,57,-0.1149,35,-0.8977,38,-0.8196,64,0.09646,120,1.10635,73,0.25967
ENSG00000049656,CLPTM1L,36,-0.7602,53,-0.1850,48,-0.3536,82,0.88998,52,-0.1951,26,-1.2494
ENSG00000153395,LPCAT1,13,-1.4339,30,-0.1945,13,-1.5638,50,1.13867,46,0.52366,20,-0.7616
ENSG00000171421,MRPL36,21,-0.8435,20,-0.9211,52,0.70209,38,0.16536,48,0.48313,12,-1.6187
ENSG00000145494,NDUFS6,103,-0.8150,138,-0.3665,231,0.53351,193,0.26408,127,-0.4981,135,-0.3935
ENSG00000164151,ICE1,110,0.89839,44,-0.5858,36,-0.9851,61,-0.1059,74,0.23770,96,0.65620
ENSG00000133398,MED10,37,-0.8188,39,-0.7776,91,0.68372,80,0.60035,41,-0.6749,16,-2.0786
ENSG00000215218,UBE2QL1,13,-3.7963,53,-1.7945,170,-0.0132,281,1.50918,111,-0.6807,73,-1.3138
ENSG00000037474,NSUN2,23,0.44020,12,-0.5708,15,-0.1933,17,-0.0055,35,1.17492,3,-2.4199
ENSG00000145545,SRD5A1,9,-1.9577,22,-0.6083,30,-0.1050,45,0.87560,25,-0.4178,29,-0.1912
ENSG00000112941,TENT4A,20,-0.3165,21,-0.2315,21,-0.3111,28,0.35593,37,0.66682,13,-0.9725
ENSG00000078295,ADCY2,23,-2.3849,153,0.50086,104,-0.1485,111,-0.0464,140,0.35485,161,0.58131
ENSG00000124275,MTRR,41,1.50626,11,-0.6079,6,-1.4983,17,-0.0095,33,1.13918,2,-2.7902
ENSG00000247516,MIR4458HG,44,0.50325,60,1.04252,31,-0.0701,26,-0.4637,38,0.24379,14,-1.2984
ENSG00000112902,SEMA5A,67,0.26570,131,1.42149,41,-0.5725,34,-1.0714,97,0.89153,55,-0.0461
ENSG00000150753,CCT5,92,0.04167,57,-0.6986,59,-0.6953,137,1.25777,41,-1.1900,34,-1.4687
ENSG00000164237,CMBL,8,-2.3111,74,1.15579,34,-0.1610,41,0.20913,14,-1.5107,46,0.35142
ENSG00000145495,MARCH6,203,-0.1894,99,-1.2904,153,-0.6962,307,0.78932,218,-0.0795,238,0.05673
ENSG00000164236,ANKRD33B,3,-3.5382,21,-0.8316,34,-0.1099,47,0.65288,40,0.14456,45,0.32960
ENSG00000112977,DAP,9,-1.5765,46,0.92145,28,0.11852,15,-1.1918,64,1.51057,29,0.15945
ENSG00000169862,CTNND2,269,-0.3003,440,0.49297,454,0.63275,261,-0.4906,103,-1.7584,485,0.65700
ENSG00000038382,TRIO,20,-1.8407,47,-0.5719,67,-0.0202,93,0.89128,33,-1.1182,68,0.01644
ENSG00000154122,ANKH,92,-0.5767,111,-0.2809,154,0.26927,151,0.32688,117,-0.1957,95,-0.5287
ENSG00000173545,ZNF622,32,-0.1788,15,-1.3394,35,-0.0413,46,0.62230,12,-1.6855,48,0.46834
ENSG00000154153,RETREG1,432,1.94178,21,-2.9089,54,-1.6305,189,0.72929,51,-1.5780,73,-1.0575
ENSG00000145555,MYO10,478,1.88644,388,1.47867,121,-0.5324,26,-3.2630,151,-0.1291,276,0.86015
ENSG00000176788,BASP1,241,-2.4724,289,-2.2033,1417,0.25895,1689,0.86822,633,-1.0339,1552,0.37765
ENSG00000215196,BASP1-AS1,4,-2.8548,12,-1.1536,30,0.19567,28,0.12320,44,0.82043,35,0.42780
ENSG00000248455,LINC02217,15,-1.1403,10,-1.7715,53,0.92336,40,0.53148,13,-1.3857,22,-0.6219
ENSG00000145526,CDH18,5,-3.3994,3,-4.0438,22,-1.4126,70,0.78479,113,1.30994,77,0.62730
ENSG00000286961,AC091938.1,3,-2.9743,10,-1.2757,37,0.84055,21,-0.2309,26,0.16017,38,0.78002
ENSG00000040731,CDH10,9,-2.1546,13,-1.6998,36,-0.1558,63,1.41995,37,-0.0981,9,-2.1466
ENSG00000113100,CDH9,3,-3.1864,8,-1.7899,15,-0.9386,20,-0.5428,90,2.24473,47,1.00686
ENSG00000113360,DROSHA,31,-0.5234,36,-0.2959,23,-1.0663,63,1.00133,21,-1.1442,52,0.28288
ENSG00000082213,C5orf22,16,-0.2561,7,-1.5791,15,-0.4765,29,1.11141,24,0.34071,2,-3.0604
ENSG00000133401,PDZD2,43,-0.7189,96,0.58240,66,-0.0354,45,-0.8710,117,0.90443,107,0.76397
ENSG00000113384,GOLPH3,62,0.58486,25,-0.8411,38,-0.2214,58,0.78556,29,-0.6109,8,-2.4702
ENSG00000150712,MTMR12,26,-0.4019,9,-1.9860,32,-0.0651,40,0.44408,42,0.35006,34,0.04136
ENSG00000056097,ZFR,381,0.51558,196,-0.5509,192,-0.6394,227,-0.4553,363,0.43246,547,1.13899
ENSG00000113387,SUB1,172,-1.0809,178,-1.0298,330,-0.0856,454,0.72834,286,-0.2989,346,0.00254
ENSG00000113407,TARS,90,0.77216,44,-0.3759,30,-1.0803,52,-0.1896,87,0.70789,75,0.47028
ENSG00000242110,AMACR,12,-0.5579,18,0.01367,17,-0.0617,23,0.72472,10,-0.8509,9,-0.9750
ENSG00000113456,RAD1,19,-0.6056,23,-0.3303,29,0.04320,30,0.20130,44,0.71747,16,-0.8640
ENSG00000113460,BRIX1,80,1.40110,9,-2.0606,18,-1.1272,21,-1.0733,51,0.61591,92,1.64883
ENSG00000168724,DNAJC21,132,0.45705,43,-1.2830,84,-0.2984,73,-0.6735,144,0.61145,214,1.30305
ENSG00000152582,SPEF2,12,-1.3867,6,-2.3038,8,-2.1434,28,-0.1797,111,2.34650,47,0.69119
ENSG00000164187,LMBRD2,71,-0.7650,14,-3.1126,79,-0.6597,156,0.80544,129,0.17875,161,0.54470
ENSG00000152620,NADK2,24,-0.5136,79,1.45474,28,-0.3159,28,-0.4358,38,0.20983,28,-0.2942
ENSG00000079215,SLC1A3,176,0.08307,834,3.15770,116,-0.6342,39,-2.6719,102,-0.7682,171,0.03405
ENSG00000285967,NIPBL-DT,54,0.62611,44,0.26084,17,-1.3065,36,-0.0909,55,0.65674,41,0.15821
ENSG00000164190,NIPBL,348,1.44605,102,-0.6039,62,-1.4535,74,-1.4224,292,1.12439,332,1.35791
ENSG00000197603,CPLANE1,92,0.24346,34,-1.3082,36,-1.3085,49,-1.0074,219,1.77937,178,1.37728
ENSG00000082068,WDR70,77,0.77915,27,-0.9037,16,-1.8162,34,-0.7566,145,1.94653,65,0.48677
ENSG00000113594,LIFR,224,2.38883,103,0.88629,18,-1.9530,26,-1.6774,82,0.49798,56,-0.1160
ENSG00000164327,RICTOR,91,1.57999,14,-1.4845,17,-1.2681,30,-0.4086,66,0.99407,37,0.04575
ENSG00000082074,FYB1,44,1.08141,52,1.35026,7,-1.9478,3,-3.4309,82,2.27309,28,0.30091
ENSG00000113638,TTC33,40,-0.3679,17,-1.6798,47,-0.1137,58,0.36906,52,0.05150,67,0.47292
ENSG00000145592,RPL37,1756,0.45165,2609,1.13324,2020,0.80116,769,-1.1493,817,-0.7649,1014,-0.4295
ENSG00000182836,PLCXD3,25,-1.0049,22,-1.1587,23,-1.2212,58,0.53185,78,0.83040,70,0.63904
ENSG00000083720,OXCT1,52,-1.6937,44,-1.9481,159,0.01401,257,1.48612,56,-1.5761,79,-1.0765
ENSG00000205765,C5orf51,47,1.34440,2,-3.1366,16,-0.4855,20,-0.1161,12,-0.8612,38,0.95759
ENSG00000198865,CCDC152,48,1.77374,43,1.56214,5,-2.0019,4,-2.6427,15,-0.2160,41,1.46807
ENSG00000250722,SELENOP,1167,4.43360,165,-0.0017,42,-2.1954,24,-3.4257,113,-0.5885,25,-2.8521
ENSG00000172262,ZNF131,38,0.38404,12,-1.3814,12,-1.4139,29,-0.0350,45,0.69348,60,1.17153
ENSG00000177453,NIM1K,15,-0.2305,13,-0.4475,15,-0.2835,23,0.76216,15,-0.2595,9,-1.0138
ENSG00000112972,HMGCS1,77,-1.0750,152,-0.0208,116,-0.4984,245,1.39567,62,-1.3943,36,-2.2145
ENSG00000172239,PAIP1,113,0.56041,59,-0.4788,58,-0.5391,90,0.31088,63,-0.3620,85,0.09930
ENSG00000248092,NNT-AS1,114,0.77198,133,1.03119,36,-1.1549,50,-0.7560,65,-0.1487,129,0.98626
ENSG00000112992,NNT,42,-1.1397,41,-1.1891,104,0.29942,114,0.66990,56,-0.6952,80,-0.1448
ENSG00000251141,MRPS30-DT,23,-0.4922,8,-1.9510,32,0.04671,33,0.09535,35,0.17871,53,0.84054
ENSG00000112996,MRPS30,46,-0.1528,20,-1.3683,40,-0.4110,70,0.88479,51,0.00973,29,-0.8720
ENSG00000272335,AC093297.2,21,-0.1444,9,-1.3996,12,-1.0653,31,0.77359,18,-0.3760,35,0.66769
ENSG00000164588,HCN1,0,-7.0990,7,-3.2568,54,-0.2100,109,1.93967,20,-1.6414,34,-0.8866
ENSG00000151883,PARP8,6,-1.8280,9,-1.1830,20,-0.0234,32,1.27569,4,-2.4483,18,-0.2003
ENSG00000164172,MOCS2,58,-1.0096,92,-0.2921,157,0.65524,121,0.21954,49,-1.2656,112,0.01315
ENSG00000164258,NDUFS4,52,-0.5874,77,0.02005,94,0.40555,87,0.35618,24,-1.7168,66,-0.2038
ENSG00000178996,SNX18,71,2.29958,27,0.51272,10,-1.1799,7,-1.9117,41,1.21274,11,-0.9359
ENSG00000067248,DHX29,178,1.36917,45,-0.8798,25,-1.8585,49,-1.0223,163,1.20507,163,1.21034
ENSG00000039123,MTREX,79,0.30705,41,-0.7262,29,-1.3363,61,-0.1596,130,1.16406,100,0.70134
ENSG00000067113,PLPP1,64,1.05331,24,-0.5199,15,-1.3525,30,-0.2325,90,1.70661,7,-2.2141
ENSG00000134352,IL6ST,214,1.08248,262,1.45038,47,-1.4253,77,-0.8015,128,0.21636,113,0.00721
ENSG00000062194,GPBP1,248,0.80224,89,-0.8451,115,-0.4846,117,-0.5888,243,0.77171,246,0.79143
ENSG00000249436,AC008780.1,17,-1.5593,23,-1.1281,39,-0.3609,44,-0.1906,107,1.36358,77,0.79103
ENSG00000145632,PLK2,8,-3.6066,19,-2.3766,63,-0.6246,151,1.58968,76,-0.2796,72,-0.3685
ENSG00000152932,RAB3C,7,-4.7585,86,-1.1940,168,-0.1770,306,1.52652,60,-1.7391,146,-0.3794
ENSG00000113448,PDE4D,10,-1.8958,19,-1.0400,24,-0.7345,41,0.22740,77,1.23022,53,0.59830
ENSG00000152931,PART1,6,-3.8166,18,-2.1953,85,0.13774,120,1.20137,29,-1.5373,88,0.16370
ENSG00000164182,NDUFAF2,81,-0.0459,65,-0.3879,118,0.64772,72,-0.3572,45,-0.9608,123,0.63121
ENSG00000188725,SMIM15,60,1.31017,39,0.56386,26,-0.1164,23,-0.4364,13,-1.1122,21,-0.4220
ENSG00000130449,ZSWIM6,153,2.60187,24,-0.6905,22,-0.9314,24,-0.9230,34,-0.1547,25,-0.6529
ENSG00000068796,KIF2A,315,1.93093,75,-0.5295,41,-1.5439,70,-0.8781,81,-0.4149,221,1.24874
ENSG00000086200,IPO11,23,0.40870,14,-0.3701,10,-1.0364,23,0.64756,22,0.34155,9,-1.0963
ENSG00000164197,RNF180,20,-0.3019,25,0.01539,11,-1.3250,18,-0.7148,55,1.35044,53,1.31017
ENSG00000186479,RGS7BP,13,-2.5504,23,-1.7685,56,-0.4830,71,-0.1291,93,0.35463,221,1.91269
ENSG00000153006,SREK1IP1,138,1.07356,33,-1.2156,54,-0.5207,39,-1.2762,184,1.60917,107,0.63803
ENSG00000153015,CWC27,154,0.76236,77,-0.3548,66,-0.6644,59,-1.0366,154,0.76479,215,1.35359
ENSG00000113593,PPWD1,39,1.30619,33,1.02491,8,-1.3026,13,-0.7438,21,0.28658,19,0.06221
ENSG00000113595,TRIM23,114,0.38042,19,-2.3541,63,-0.6109,127,0.95104,62,-0.5684,71,-0.3753
ENSG00000113597,TRAPPC13,29,-0.2738,22,-0.6971,27,-0.4357,44,0.61740,54,0.71280,12,-1.5719
ENSG00000197860,SGTB,27,-2.4284,67,-1.1001,135,-0.0172,179,0.72792,129,-0.0910,155,0.20008
ENSG00000123213,NLN,45,0.58285,36,0.18769,17,-1.0112,39,0.54533,11,-1.5268,33,0.06895
ENSG00000112851,ERBIN,496,2.91840,111,0.04189,50,-1.2836,34,-2.1773,115,0.09866,122,0.19627
ENSG00000153914,SREK1,173,0.54002,72,-0.8502,57,-1.2930,84,-0.8336,365,1.89972,180,0.60962
ENSG00000069020,MAST4,18,-2.0865,83,0.24072,44,-0.8378,62,-0.3277,189,1.67734,91,0.38394
ENSG00000145675,PIK3R1,296,-0.2485,76,-2.2939,211,-0.8481,418,0.48541,188,-0.9503,808,1.45300
ENSG00000145740,SLC30A5,17,-0.3280,14,-0.6783,18,-0.3296,26,0.55677,26,0.30133,15,-0.5118
ENSG00000134056,MRPS36,34,-0.7341,33,-0.7378,72,0.53851,73,0.82153,25,-1.1817,11,-2.3770
ENSG00000085231,AK6,31,-0.2502,27,-0.4403,26,-0.5488,48,0.71040,38,0.07831,24,-0.6479
ENSG00000273841,TAF9,31,-1.2173,48,-0.5340,92,0.57355,89,0.73366,34,-1.0819,24,-1.5585
ENSG00000152942,RAD17,52,1.08260,18,-0.6163,15,-0.9676,34,0.59424,9,-1.6894,25,-0.1044
ENSG00000249437,NAIP,68,2.66141,12,-0.4474,8,-1.2218,5,-2.2386,33,1.18301,14,-0.1707
ENSG00000145734,BDP1,418,0.10420,168,-1.3065,296,-0.4916,255,-0.9213,608,0.72286,1114,1.83611
ENSG00000131844,MCCC2,20,0.25185,38,1.32412,5,-1.8406,17,-0.0448,17,0.01962,18,0.10089
ENSG00000164326,CARTPT,0,-8.0341,15,-2.0647,42,-0.6105,111,2.06487,42,-0.5686,16,-1.9898
ENSG00000131711,MAP1B,3974,-0.5099,753,-2.9965,4219,-0.4611,7004,0.64417,2892,-0.9986,10830,1.14505
ENSG00000113048,MRPS27,23,-0.8909,26,-0.7062,28,-0.6516,65,1.35098,21,-1.0103,25,-0.7885
ENSG00000083312,TNPO1,99,0.78507,54,-0.1960,43,-0.5935,46,-0.6383,130,1.26716,60,-0.0342
ENSG00000157107,FCHO2,62,1.15063,6,-2.3885,10,-1.8181,17,-1.2192,97,2.01625,57,1.00612
ENSG00000145741,BTF3,214,0.40021,195,0.24463,206,0.38242,151,-0.2306,160,-0.0722,87,-1.0154
ENSG00000164331,ANKRA2,44,1.18217,23,0.08805,8,-1.6191,16,-0.6136,60,1.73788,9,-1.2755
ENSG00000171617,ENC1,45,-4.6489,152,-2.8794,943,-0.1532,1692,1.53027,570,-0.9192,858,-0.2864
ENSG00000049860,HEXB,11,-1.3839,30,0.09387,15,-1.0771,41,1.04587,42,0.65866,5,-2.5367
ENSG00000164347,GFM2,19,-0.4131,11,-1.2079,22,-0.1362,36,1.07724,13,-0.9522,13,-0.9899
ENSG00000164346,NSA2,400,0.50201,260,-0.1946,246,-0.3161,200,-0.8365,313,0.10060,677,1.42691
ENSG00000198780,FAM169A,32,-1.2025,27,-1.4247,80,0.24686,84,0.47035,52,-0.4615,91,0.43510
ENSG00000113161,HMGCR,34,-1.3531,30,-1.5090,47,-0.9335,141,1.76355,69,-0.2659,21,-2.0104
ENSG00000113163,CERT1,114,-0.1804,45,-1.6107,99,-0.4476,136,0.14584,146,0.21154,233,1.00373
ENSG00000122008,POLK,149,1.88630,24,-1.1615,22,-1.3769,20,-1.8261,154,1.94372,59,0.24015
ENSG00000164252,AGGF1,144,0.54434,43,-1.3449,70,-0.6609,89,-0.3390,70,-0.6034,278,1.72643
ENSG00000132846,ZBED3,95,3.58378,20,0.30348,2,-3.2886,4,-2.5604,25,0.68719,5,-1.8477
ENSG00000113231,PDE8B,35,-1.5990,90,-0.1785,103,0.04382,74,-0.6768,186,1.03090,192,1.08731
ENSG00000164253,WDR41,36,0.26468,26,-0.2682,25,-0.3733,44,0.98214,10,-1.6046,10,-1.7325
ENSG00000171530,TBCA,360,0.48532,246,-0.1315,226,-0.2959,224,-0.4056,295,0.15446,427,0.76988
ENSG00000132842,AP3B1,127,2.24313,23,-0.7214,16,-1.3871,14,-1.8342,41,0.19312,86,1.46478
ENSG00000085365,SCAMP1,90,-0.6279,41,-1.8052,107,-0.4106,183,0.83014,187,0.53093,85,-0.7223
ENSG00000152409,JMY,92,0.68711,49,-0.3345,37,-0.8120,52,-0.3465,59,-0.0335,122,1.17650
ENSG00000152413,HOMER1,28,-2.1669,21,-2.5564,100,-0.2458,145,0.59900,125,0.12889,200,0.90709
ENSG00000164329,TENT2,32,0.97577,21,0.30377,17,-0.0192,16,-0.2394,17,-0.0174,7,-1.3289
ENSG00000164309,CMYA5,29,0.19543,33,0.43652,12,-1.1848,11,-1.5897,73,1.83844,49,1.09342
ENSG00000177034,MTX3,29,-0.3902,28,-0.4655,41,0.14623,45,0.43013,18,-1.1287,41,0.14050
ENSG00000164300,SERINC5,139,2.88431,27,-0.2112,14,-1.2763,13,-1.6480,50,0.82649,8,-1.9372
ENSG00000039319,ZFYVE16,298,2.79247,32,-1.1779,13,-2.5828,35,-1.3442,134,1.14005,50,-0.4861
ENSG00000249042,AC008771.1,13,-1.1234,19,-0.5968,35,0.38375,27,-0.1131,27,-0.0359,45,0.75562
ENSG00000228716,DHFR,98,0.72265,72,0.20176,59,-0.1342,44,-0.7971,100,0.74495,71,0.18238
ENSG00000113318,MSH3,77,0.62852,40,-0.4361,21,-1.5255,35,-0.8340,104,1.14866,120,1.40851
ENSG00000113319,RASGRF2,58,-1.1440,15,-3.1470,141,0.28389,143,0.43494,172,0.58013,109,-0.1693
ENSG00000145687,SSBP2,30,-1.0917,59,-0.0635,38,-0.8278,90,1.08449,64,0.07390,25,-1.3971
ENSG00000152348,ATG10,12,-0.6749,15,-0.4089,14,-0.5295,20,0.03726,32,0.83813,27,0.52865
ENSG00000186468,RPS23,916,0.23798,1526,1.10594,1231,0.85465,518,-0.9080,457,-0.8553,473,-0.8046
ENSG00000174695,TMEM167A,68,-0.0007,63,-0.1144,57,-0.3023,88,0.69395,47,-0.5782,34,-1.0702
ENSG00000038427,VCAN,278,2.02505,284,2.07325,20,-2.3431,20,-2.7488,123,0.52278,85,-0.0796
ENSG00000164176,EDIL3,1252,3.52916,69,-1.7908,96,-1.3926,122,-1.2407,133,-0.8005,89,-1.4141
ENSG00000127184,COX7C,354,-1.2098,806,0.06575,1140,0.74169,877,0.31760,346,-1.2450,437,-0.8887
ENSG00000145715,RASA1,42,-0.3878,15,-1.9161,43,-0.4213,80,1.08117,34,-0.7079,47,-0.2220
ENSG00000134480,CCNH,57,0.53056,29,-0.5119,22,-1.0181,52,0.61816,40,-0.0114,30,-0.4649
ENSG00000164180,TMEM161B,33,1.03536,30,0.86573,4,-2.2487,13,-0.7213,13,-0.5263,43,1.47999
ENSG00000247828,TMEM161B-AS1,134,0.35858,106,-0.0200,75,-0.6229,65,-1.0514,336,2.02573,88,-0.3147
ENSG00000245526,LINC00461,50,-0.4519,111,0.83532,52,-0.4537,50,-0.6322,111,0.82488,94,0.54927
ENSG00000081189,MEF2C,74,-3.5389,138,-2.6381,609,-0.4529,1072,0.83370,648,-0.3136,1528,1.11061
ENSG00000153140,CETN3,141,1.88978,50,0.07263,16,-1.7461,26,-1.2794,88,1.00117,66,0.51424
ENSG00000164199,ADGRV1,22,-0.6084,200,3.82156,5,-2.8867,7,-2.6987,29,-0.1789,34,0.09135
ENSG00000113369,ARRDC3,42,0.94185,20,-0.2312,19,-0.3949,30,0.62359,4,-2.5055,12,-1.0187
ENSG00000237187,NR2F1-AS1,19,-2.1547,62,-0.3724,65,-0.3399,106,0.78423,52,-0.6632,104,0.44816
ENSG00000175745,NR2F1,66,-1.6980,227,0.20596,212,0.10704,154,-0.5780,342,0.89011,324,0.79545
ENSG00000113391,FAM172A,76,0.64436,39,-0.4268,43,-0.3044,34,-0.8549,101,1.14180,73,0.56428
ENSG00000133302,SLF1,34,-0.6208,24,-1.1408,24,-1.2222,45,-0.2563,142,1.82047,74,0.64258
ENSG00000175471,MCTP1,14,-2.2592,32,-1.0795,47,-0.5760,83,0.60924,72,0.14918,111,0.88076
ENSG00000198677,TTC37,153,0.89069,47,-1.0032,58,-0.7563,84,-0.1482,169,1.06639,75,-0.2887
ENSG00000164292,RHOBTB3,316,1.59840,458,2.37411,53,-1.4316,28,-2.7313,96,-0.4169,163,0.42589
ENSG00000173221,GLRX,2,-4.2856,10,-2.0675,56,0.56522,66,1.44237,15,-1.4894,6,-2.7661
ENSG00000118985,ELL2,238,1.52380,24,-2.1474,72,-0.5419,90,-0.2090,100,0.03531,117,0.27968
ENSG00000175426,PCSK1,2,-4.7214,2,-4.3772,50,-0.1139,103,2.32520,1,-5.6114,16,-1.7999
ENSG00000153113,CAST,284,1.51958,107,-0.1367,55,-1.2690,77,-0.8891,165,0.56354,196,0.85039
ENSG00000113441,LNPEP,82,-0.0653,36,-1.3028,59,-0.6349,93,0.20481,176,1.22109,70,-0.3149
ENSG00000145721,LIX1,21,-0.4267,199,4.47205,12,-1.3619,6,-2.7050,0,-7.5837,8,-1.8353
ENSG00000174136,RGMB,7,-2.7056,26,-0.7713,35,-0.3482,60,0.97121,33,-0.3815,48,0.19537
