Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000162734,PEA15,254,-0.9085,721,0.74607,362,-0.3629,537,0.29339,434,-0.1498
ENSG00000132716,DCAF8,89,0.18743,81,0.05143,65,-0.3080,54,-0.6437,87,0.34970
ENSG00000162735,PEX19,6,-3.0889,55,0.12543,45,-0.1849,60,0.29470,56,0.29178
ENSG00000122218,COPA,462,1.54919,175,-0.0915,135,-0.4862,104,-0.9603,176,-0.1552
ENSG00000162736,NCSTN,174,2.26557,87,0.95491,27,-0.8882,31,-0.7560,31,-1.1854
ENSG00000215845,TSTD1,6,-2.4248,4,-2.8919,9,-1.9180,63,1.30144,35,0.25463
ENSG00000158773,USF1,102,2.15488,9,-1.8086,21,-0.5496,19,-0.7401,26,-0.3625
ENSG00000162755,KLHDC9,7,-1.3494,5,-1.7533,1,-3.4883,20,0.20397,23,1.10523
ENSG00000143256,PFDN2,110,-0.4866,182,0.29757,56,-1.5013,183,0.35042,158,0.13797
ENSG00000158793,NIT1,6,-1.8317,18,-0.2816,20,-0.1157,15,-0.5729,27,0.83904
ENSG00000158796,DEDD,108,2.56763,18,-0.5362,19,-0.4511,14,-1.0072,19,-0.8745
ENSG00000143222,UFC1,6,-3.4598,68,0.04390,73,0.16484,102,0.79803,63,-0.1589
ENSG00000143224,PPOX,6,-1.2943,15,-0.0236,14,-0.0950,13,-0.1699,17,0.44758
ENSG00000158850,B4GALT3,6,-1.6318,13,-0.5879,13,-0.5208,17,-0.1143,23,0.76441
ENSG00000158859,ADAMTS4,6,-2.0571,236,5.72355,8,-1.6764,2,-3.8473,4,-3.5986
ENSG00000158864,NDUFS2,112,-0.3415,101,-0.4930,49,-1.5945,116,-0.3127,173,0.80260
ENSG00000158882,TOMM40L,6,-2.4800,6,-2.4545,22,-0.6786,36,0.11082,44,1.04381
ENSG00000248485,PCP4L1,6,-2.1242,0,-9.4713,11,-1.2961,28,0.08790,36,1.30084
ENSG00000143252,SDHC,105,-0.3438,90,-0.5918,146,0.17344,146,0.19488,135,0.08847
ENSG00000081721,DUSP12,11,-0.7056,14,-0.3052,21,0.31134,15,-0.2562,19,0.32253
ENSG00000118217,ATF6,175,1.47690,88,0.29932,69,-0.0790,37,-1.1032,66,-0.3065
ENSG00000198929,NOS1AP,114,0.67732,8,-3.2412,34,-1.1860,31,-1.4500,101,1.20389
ENSG00000152332,UHMK1,57,-0.9895,84,-0.4118,47,-1.2976,98,-0.1756,136,0.81552
ENSG00000117143,UAP1,85,1.56814,8,-2.0206,13,-1.4482,24,-0.5640,36,0.20983
ENSG00000162733,DDR2,118,2.06416,30,-0.2771,71,1.11219,48,0.51376,14,-2.1720
ENSG00000117152,RGS4,165,-1.5665,11,-5.5095,141,-1.7924,347,-0.4825,674,1.73578
ENSG00000143248,RGS5,6,-4.1641,15,-2.9505,260,1.48995,175,0.90940,92,-0.4484
ENSG00000185630,PBX1,85,-1.2510,111,-0.8617,305,0.74446,152,-0.4130,220,0.44935
ENSG00000143198,MGST3,6,-5.3341,133,-0.9210,98,-1.3868,382,0.85215,277,0.46918
ENSG00000143149,ALDH9A1,6,-3.0013,81,0.84007,100,1.21632,67,0.59975,35,-0.8759
ENSG00000143183,TMCO1,6,-3.6516,120,0.75384,141,1.02380,71,-0.0998,70,-0.2221
ENSG00000188859,FAM78B,86,2.19218,0,-8.6496,12,-1.1011,14,-0.8944,24,-0.0620
ENSG00000143157,POGK,6,-2.9912,112,1.41975,51,0.10431,39,-0.3531,47,-0.0824
ENSG00000152382,TADA1,6,-1.7781,21,-0.0015,26,0.35508,14,-0.5940,24,0.56154
ENSG00000143195,ILDR2,108,1.27482,17,-1.5850,54,0.11528,36,-0.5594,50,-0.0075
ENSG00000143190,POU2F1,6,-2.7916,59,0.56954,147,2.22795,33,-0.3727,30,-0.9021
ENSG00000143162,CREG1,6,-2.9692,66,0.54677,39,-0.2881,51,0.13116,51,0.25310
ENSG00000197965,MPZL1,6,-1.7612,16,-0.3856,31,0.66849,29,0.64038,19,-0.2293
ENSG00000143158,MPC2,6,-4.1016,41,-1.3973,50,-1.1163,121,0.27992,133,0.96666
ENSG00000143164,DCAF6,6,-4.3671,17,-2.9459,75,-0.7784,93,-0.4929,180,1.65633
ENSG00000143147,GPR161,6,-1.3150,4,-1.8697,28,1.00760,8,-0.9889,18,0.73677
ENSG00000143155,TIPRL,7,-2.9771,30,-0.8813,30,-0.8741,45,-0.2948,72,1.17827
ENSG00000213064,SFT2D2,6,-1.3555,80,3.07854,32,1.17475,8,-0.9713,6,-2.1017
ENSG00000143153,ATP1B1,880,-0.3323,996,-0.1372,415,-1.4753,583,-1.0406,1417,1.03480
ENSG00000143156,NME7,6,-1.6576,10,-0.9044,21,0.18139,11,-0.9607,25,1.05858
ENSG00000117475,BLZF1,6,-2.1216,33,0.35865,21,-0.3168,23,-0.1904,30,0.48364
ENSG00000117477,CCDC181,82,0.91377,22,-1.1298,26,-0.8692,31,-0.6676,53,0.46251
ENSG00000075945,KIFAP3,725,1.58158,85,-1.8446,135,-1.1541,125,-1.3532,325,0.44040
ENSG00000116132,PRRX1,6,-1.4983,33,1.07100,69,2.49708,17,0.00186,8,-1.8529
ENSG00000117523,PRRC2C,609,0.23080,552,0.07447,890,0.85904,268,-1.1220,535,0.04709
ENSG00000117533,VAMP4,6,-2.8837,36,-0.3058,29,-0.6679,42,-0.0887,55,0.82262
ENSG00000010165,EEF1AKNMT,6,-1.7049,18,-0.1675,12,-0.6997,16,-0.3509,25,0.83838
ENSG00000197959,DNM3,92,-1.1254,235,0.33297,160,-0.2781,127,-0.6941,227,0.61330
ENSG00000094975,SUCO,6,-2.7230,81,1.17951,119,1.89024,22,-0.9667,31,-0.6821
ENSG00000117592,PRDX6,6,-4.3258,144,0.28327,193,0.76353,269,1.61934,74,-1.2477
ENSG00000076321,KLHL20,6,-1.4832,27,0.77651,30,0.92574,15,-0.1904,15,-0.2827
ENSG00000234741,GAS5,6,-3.7108,107,0.49623,52,-0.6496,139,1.08433,70,-0.3288
ENSG00000185278,ZBTB37,7,-1.3878,50,1.65196,73,2.42572,10,-0.9737,9,-1.6766
ENSG00000135870,RC3H1,104,1.91090,39,0.18644,41,0.26805,22,-0.7344,25,-0.8525
ENSG00000152061,RABGAP1L,229,0.61117,65,-1.3496,95,-0.7739,119,-0.4702,183,0.54362
ENSG00000116161,CACYBP,116,-1.0626,163,-0.5425,142,-0.7510,178,-0.4419,294,0.91429
ENSG00000120333,MRPS14,6,-2.0242,41,0.83883,17,-0.5824,38,0.79020,22,-0.3549
ENSG00000116147,TNR,219,0.23426,220,0.24668,296,0.73433,139,-0.5182,177,-0.1952
ENSG00000143207,COP1,6,-1.9280,10,-1.2052,21,-0.1529,19,-0.2876,29,0.93396
ENSG00000152092,ASTN1,6,-3.6602,17,-2.2118,98,0.40624,75,-0.0288,94,0.79235
ENSG00000198797,BRINP2,6,-3.3164,20,-1.6174,81,0.48883,41,-0.6452,78,1.03594
ENSG00000075391,RASAL2,83,-0.1791,20,-2.3288,95,0.03017,50,-1.0290,122,1.01807
ENSG00000116191,RALGPS2,6,-1.4360,6,-1.5747,13,-0.3637,14,-0.2767,21,0.99228
ENSG00000116199,FAM20B,6,-3.5231,25,-1.5502,41,-0.8159,71,0.04338,91,1.08720
ENSG00000143322,ABL2,6,-3.4565,75,0.19774,83,0.36435,67,0.03184,71,0.25555
ENSG00000169905,TOR1AIP2,7,-2.8452,55,0.17177,81,0.80653,57,0.24574,48,-0.1034
ENSG00000143337,TOR1AIP1,6,-2.8042,69,0.79975,82,1.09332,55,0.49133,33,-0.7065
ENSG00000135837,CEP350,83,-1.3404,407,1.17725,540,1.69769,111,-0.9829,158,-0.6603
ENSG00000116260,QSOX1,6,-2.1041,21,-0.3074,18,-0.5282,22,-0.3020,33,0.85734
ENSG00000230124,ACBD6,104,1.42742,34,-0.3973,36,-0.3352,24,-0.9797,44,-0.0156
ENSG00000143324,XPR1,121,1.59616,20,-1.3168,24,-1.0554,37,-0.4205,47,-0.0261
ENSG00000135823,STX6,96,0.66740,59,-0.1115,52,-0.2972,41,-0.7391,68,0.23514
ENSG00000162783,IER5,6,-2.4448,3,-3.1886,26,-0.3681,23,-0.5944,47,1.48763
ENSG00000198216,CACNA1E,6,-3.9164,9,-3.3536,52,-0.8638,43,-1.2312,141,2.18561
ENSG00000135821,GLUL,151,-2.3213,586,-0.2859,1913,1.71735,1647,1.74110,297,-1.9990
ENSG00000135829,DHX9,6,-3.5963,73,0.01401,75,0.04543,58,-0.3903,88,0.70403
ENSG00000157064,NMNAT2,351,1.01765,5,-5.2399,82,-1.2826,109,-0.9202,238,0.85383
ENSG00000116698,SMG7,6,-3.2437,42,-0.4718,74,0.41778,50,-0.2316,67,0.60044
ENSG00000162704,ARPC5,6,-4.2256,257,1.38880,91,-0.3255,97,-0.2500,115,0.06045
ENSG00000143344,RGL1,6,-3.3064,84,0.56268,95,0.75539,41,-0.6230,64,0.26667
ENSG00000198756,COLGALT2,6,-2.9197,109,1.47304,32,-0.5541,26,-0.9228,50,0.32789
ENSG00000198860,TSEN15,6,-2.5192,62,0.96682,15,-1.2414,41,0.30071,36,0.10762
ENSG00000116667,C1orf21,133,-0.2050,48,-1.7415,230,0.68319,226,0.74929,133,-0.3737
ENSG00000116406,EDEM3,6,-2.8788,41,-0.1085,78,0.93427,19,-1.3723,54,0.70823
ENSG00000121481,RNF2,6,-1.3691,8,-1.0212,5,-1.5651,14,-0.2036,21,1.10906
ENSG00000121486,TRMT1L,231,2.95670,44,-0.1379,34,-0.5394,17,-1.6195,30,-1.1699
ENSG00000116679,IVNS1ABP,6,-3.0596,143,1.79403,20,-1.3639,37,-0.5316,51,0.08497
ENSG00000047410,TPR,107,-1.2461,367,0.68496,409,0.86802,134,-0.9748,250,0.11493
ENSG00000157181,ODR4,6,-2.6409,88,1.41585,110,1.85073,28,-0.5068,26,-1.0105
ENSG00000162670,BRINP3,6,-1.8743,9,-1.2699,23,0.06646,27,0.36413,25,0.42144
ENSG00000116741,RGS2,197,2.82564,5,-3.1142,13,-1.7905,18,-1.3616,36,-0.4592
ENSG00000116750,UCHL5,112,0.15967,54,-0.9669,66,-0.6543,52,-1.0927,129,0.93706
ENSG00000116747,RO60,6,-3.4446,197,1.90770,146,1.34170,61,-0.1086,41,-1.1880
ENSG00000023572,GLRX2,6,-3.2688,31,-0.9338,16,-1.9135,64,0.18126,76,1.04890
ENSG00000134371,CDC73,92,0.85584,82,0.65567,73,0.46941,36,-0.6906,47,-0.4478
ENSG00000162630,B3GALT2,210,1.13965,44,-1.3202,36,-1.6097,34,-1.8300,134,0.89397
ENSG00000287364,AL353709.1,6,-2.4042,4,-3.0913,14,-1.2701,9,-1.9373,51,2.54709
ENSG00000177888,ZBTB41,7,-2.9239,58,0.08890,66,0.28962,43,-0.4075,64,0.55736
ENSG00000134376,CRB1,6,-1.7020,18,-0.1124,96,2.94952,21,0.11447,9,-1.8039
ENSG00000213047,DENND1B,6,-1.3931,2,-2.7645,33,1.19333,7,-1.3347,20,0.83593
ENSG00000151414,NEK7,6,-2.2650,98,2.13284,38,0.41350,36,0.40687,17,-1.2871
ENSG00000162702,ZNF281,6,-3.1516,154,1.81051,61,0.21238,17,-1.8419,56,0.12591
ENSG00000118200,CAMSAP2,653,0.65101,248,-0.8801,426,-0.0414,256,-0.8977,495,0.42872
ENSG00000116852,KIF21B,6,-2.8329,8,-2.4166,60,0.52967,45,0.09813,51,0.62668
ENSG00000116857,TMEM9,321,1.86089,46,-1.3142,35,-1.7282,96,-0.2268,101,-0.2283
ENSG00000118194,TNNT2,6,-2.1834,0,-9.5292,1,-3.9301,35,0.46340,37,1.22557
ENSG00000174307,PHLDA3,6,-2.5494,73,1.20176,12,-1.6476,43,0.36597,35,-0.0163
ENSG00000159176,CSRP1,222,-0.1278,951,2.47835,322,0.46678,333,0.59022,82,-2.3908
ENSG00000134369,NAV1,6,-4.0712,247,1.51389,239,1.45129,71,-0.5903,79,-0.6779
ENSG00000198700,IPO9,6,-3.7380,45,-0.9035,120,0.64893,76,-0.1028,93,0.53468
ENSG00000198892,SHISA4,214,1.21112,154,0.64804,74,-0.5170,102,-0.0175,81,-0.6625
ENSG00000134375,TIMM17A,6,-3.8730,26,-1.8169,32,-1.5555,89,0.01155,121,1.31968
ENSG00000170075,GPR37L1,6,-3.8293,86,0.01522,342,2.50629,168,1.31462,28,-2.4221
ENSG00000143862,ARL8A,327,1.78963,174,0.66523,47,-1.3783,71,-0.8090,97,-0.5140
ENSG00000077152,UBE2T,6,-1.5846,0,-4.8776,5,-1.8002,19,0.09822,25,1.27815
ENSG00000077157,PPP1R12B,97,-0.3976,248,1.13692,210,0.84541,68,-1.0057,114,-0.2790
ENSG00000117139,KDM5B,6,-3.1424,60,0.20189,99,1.01576,24,-1.2777,62,0.52648
ENSG00000183155,RABIF,6,-1.8527,18,-0.3328,8,-1.4066,18,-0.3353,29,1.05260
ENSG00000117153,KLHL12,6,-2.6223,25,-0.6207,22,-0.8053,33,-0.1875,48,0.99775
ENSG00000159346,ADIPOR1,6,-2.7455,56,0.52618,47,0.23310,38,-0.1037,43,0.21975
ENSG00000159348,CYB5R1,246,2.85065,26,-1.0820,49,-0.1195,32,-0.8163,33,-1.2231
ENSG00000163444,TMEM183A,281,1.35958,43,-1.6242,77,-0.7515,133,0.11336,118,-0.1793
ENSG00000143847,PPFIA4,6,-2.2188,1,-4.0393,23,-0.2912,39,0.59685,33,0.60368
ENSG00000163485,ADORA1,6,-2.6648,46,0.31294,8,-2.2354,33,-0.2522,49,0.93158
ENSG00000188783,PRELP,6,-1.5675,8,-1.2429,63,2.19532,26,0.68599,11,-1.1603
ENSG00000058668,ATP2B4,475,1.11403,108,-1.2381,232,-0.0682,105,-1.3744,273,0.41501
ENSG00000182004,SNRPE,6,-3.3136,45,-0.4443,33,-0.9292,90,0.75433,66,0.31616
ENSG00000143850,PLEKHA6,98,0.82586,15,-2.0543,55,-0.1139,40,-0.6701,67,0.43585
ENSG00000158615,PPP1R15B,6,-2.0641,38,0.66060,40,0.74979,30,0.31705,22,-0.3820
ENSG00000133056,PIK3C2B,6,-1.1175,58,2.68654,5,-1.4935,8,-0.7228,10,-0.7801
ENSG00000198625,MDM4,6,-2.9428,100,1.28627,119,1.60007,33,-0.5911,36,-0.6702
ENSG00000170382,LRRN2,192,2.70178,5,-3.0396,9,-2.3704,23,-1.0608,38,-0.3867
ENSG00000163531,NFASC,6,-4.0101,304,1.99022,73,-0.4432,42,-1.3569,100,0.09165
ENSG00000184144,CNTN2,102,-0.5102,959,3.98610,38,-1.9724,45,-1.8560,62,-1.9370
ENSG00000117222,RBBP5,6,-2.4235,29,-0.1922,20,-0.7264,27,-0.3089,41,0.90563
ENSG00000133059,DSTYK,97,-0.1403,95,-0.1822,118,0.16078,77,-0.5500,118,0.34298
ENSG00000133069,TMCC2,6,-2.8026,109,1.61317,35,-0.2728,63,0.73685,31,-0.8185
ENSG00000117266,CDK18,6,-2.4126,182,3.37218,12,-1.4803,16,-1.0836,20,-1.1984
ENSG00000174514,MFSD4A,6,-3.8557,9,-3.3114,24,-1.9446,65,-0.4994,131,1.94429
ENSG00000158711,ELK4,6,-1.3924,40,1.52864,18,0.16770,11,-0.5306,15,-0.2336
ENSG00000069275,NUCKS1,590,-0.8902,1906,0.98474,1422,0.49180,813,-0.4367,998,-0.1516
ENSG00000117280,RAB29,6,-2.2952,48,0.77200,67,1.35875,44,0.71058,20,-1.0719
ENSG00000133065,SLC41A1,107,2.07175,37,0.20766,42,0.41666,33,0.04246,17,-1.5095
ENSG00000286619,AC119673.2,93,2.30212,17,-0.5895,54,1.24929,11,-1.3879,15,-1.2388
ENSG00000266028,SRGAP2,245,2.33627,45,-0.5809,38,-0.8398,32,-1.2102,56,-0.4870
ENSG00000266094,RASSF5,6,-1.3471,1,-3.3394,4,-1.7745,12,-0.4715,22,1.61278
ENSG00000123836,PFKFB2,6,-2.3925,63,1.14445,114,2.25548,28,-0.2154,18,-1.3741
ENSG00000180667,YOD1,6,-1.5595,18,-0.0246,13,-0.4441,13,-0.5802,22,0.82315
ENSG00000196352,CD55,6,-2.2974,165,3.32355,26,-0.1871,13,-1.3190,17,-1.3687
ENSG00000117335,CD46,6,-2.7507,92,1.36236,57,0.55906,26,-0.7443,40,-0.0589
ENSG00000076356,PLXNA2,6,-3.3994,3,-4.2494,85,0.47071,40,-0.7583,87,1.30316
ENSG00000008118,CAMK1G,6,-2.5920,0,-9.9302,10,-1.8519,28,-0.4644,55,1.90434
ENSG00000117597,UTP25,6,-1.7966,27,0.38308,26,0.33116,12,-0.8635,25,0.54247
ENSG00000143469,SYT14,152,2.00002,60,0.35757,79,0.79956,12,-2.1444,36,-0.8204
ENSG00000082497,SERTAD4,6,-1.2641,18,0.29075,12,-0.2422,8,-1.0408,18,0.79534
ENSG00000143473,KCNH1,6,-2.4720,0,-9.2289,14,-1.3123,23,-0.6358,50,1.90803
ENSG00000117625,RCOR3,6,-2.7973,62,0.63857,48,0.21068,30,-0.5537,47,0.41823
ENSG00000170385,SLC30A1,6,-1.6160,5,-1.9663,38,1.19440,29,0.79917,16,-0.3879
ENSG00000123684,LPGAT1,91,-0.2312,182,0.88503,67,-0.7067,53,-1.1560,120,0.42609
ENSG00000066027,PPP2R5A,6,-3.2025,118,1.25901,126,1.37352,45,-0.3509,45,-0.5994
ENSG00000065600,PACC1,6,-1.3564,94,3.54743,2,-2.7557,4,-2.0582,10,-1.1045
ENSG00000117691,NENF,417,1.30612,532,1.75856,84,-1.2560,198,0.06235,112,-1.3477
ENSG00000117697,NSL1,6,-3.1691,104,1.06976,89,0.80963,40,-0.4953,53,-0.0885
ENSG00000203705,TATDN3,92,1.97017,27,-0.1113,22,-0.4385,16,-1.0337,25,-0.4530
ENSG00000162769,FLVCR1,6,-1.4772,17,0.05870,31,0.97728,7,-1.4364,20,0.50870
ENSG00000174606,ANGEL2,6,-2.4316,39,0.30110,40,0.32855,22,-0.6372,38,0.53913
ENSG00000136643,RPS6KC1,6,-2.2769,18,-0.7468,24,-0.2969,25,-0.2407,37,0.89115
ENSG00000117707,PROX1,6,-2.2088,142,3.07613,63,1.35506,21,-0.4490,9,-2.4740
ENSG00000143499,SMYD2,6,-3.2048,1,-5.8946,5,-3.4615,50,-0.1727,83,1.86586
ENSG00000152104,PTPN14,6,-2.1091,11,-1.2886,72,1.73579,34,0.50538,21,-0.5620
ENSG00000136636,KCTD3,6,-2.7174,115,1.82210,62,0.71975,32,-0.3785,32,-0.6319
ENSG00000196482,ESRRG,6,-1.6511,2,-3.3725,26,0.47688,17,-0.1418,23,0.75714
ENSG00000092978,GPATCH2,6,-2.3598,29,-0.0965,56,0.95973,22,-0.5377,34,0.32062
ENSG00000067533,RRP15,100,1.09492,46,-0.1815,59,0.22445,25,-1.1897,52,0.02405
ENSG00000143353,LYPLAL1,6,-1.8135,47,1.30634,17,-0.3457,24,0.20546,19,-0.2795
ENSG00000136628,EPRS,6,-4.6001,190,0.42297,201,0.52135,70,-1.1983,177,0.71883
ENSG00000067704,IARS2,6,-3.0991,84,0.79640,45,-0.2207,57,0.17427,53,0.09060
ENSG00000118873,RAB3GAP2,6,-4.0794,75,-0.4781,139,0.50047,79,-0.4394,123,0.70938
ENSG00000116141,MARK1,6,-2.8255,5,-3.0149,38,-0.1595,27,-0.7814,61,1.53961
ENSG00000162817,C1orf115,88,-0.6205,8,-3.9978,57,-1.2758,113,-0.2626,177,1.22182
ENSG00000117791,MARC2,6,-1.4544,3,-2.3548,20,0.30665,29,1.01510,16,-0.1150
ENSG00000154305,MIA3,133,-0.2327,87,-0.8745,219,0.56606,71,-1.2667,185,0.67048
ENSG00000186063,AIDA,6,-3.5453,76,0.13368,89,0.37382,109,0.82476,64,-0.2890
ENSG00000162819,BROX,6,-2.9436,103,1.33279,71,0.69470,72,0.81081,31,-1.0546
ENSG00000143502,SUSD4,6,-2.4900,5,-2.8954,22,-0.6578,22,-0.6866,49,1.63391
ENSG00000162909,CAPN2,6,-3.0453,83,0.84186,118,1.44715,76,0.79585,31,-1.1982
ENSG00000143514,TP53BP2,9,-2.3601,64,0.55884,148,2.06475,77,1.00676,20,-1.8568
ENSG00000143756,FBXO28,6,-2.5429,32,-0.1670,24,-0.5538,26,-0.5008,45,0.97208
ENSG00000143753,DEGS1,6,-2.8804,86,1.09302,60,0.48112,32,-0.5553,45,0.06700
ENSG00000143748,NVL,6,-1.3729,28,0.93622,42,1.63711,4,-1.9139,15,-0.2095
ENSG00000143771,CNIH4,143,2.51379,19,-0.9796,22,-0.7567,16,-1.3224,29,-0.5482
ENSG00000162923,WDR26,6,-3.4720,64,-0.0652,67,0.01166,63,-0.1078,78,0.57508
ENSG00000143786,CNIH3,6,-1.7437,5,-2.0421,7,-1.6383,17,-0.2775,28,1.40983
ENSG00000143815,LBR,6,-1.3350,44,1.77894,51,2.06952,11,-0.4855,7,-1.6705
ENSG00000154380,ENAH,87,-0.8652,325,1.25856,307,1.15579,136,-0.2037,115,-0.7825
ENSG00000143742,SRP9,149,-0.3671,197,0.06969,133,-0.5432,285,0.77392,170,-0.3005
ENSG00000143819,EPHX1,6,-2.4493,48,0.62270,97,1.85697,59,1.10935,15,-1.7825
ENSG00000196187,TMEM63A,6,-2.5560,297,4.93375,33,-0.0945,7,-2.4875,6,-3.3384
ENSG00000143811,PYCR2,6,-2.2213,56,1.13818,17,-0.7701,32,0.22412,28,-0.0483
ENSG00000143751,SDE2,6,-1.5831,41,1.33118,22,0.29559,21,0.24125,15,-0.5564
ENSG00000163041,H3F3A,386,0.37224,667,1.30354,388,0.38152,322,0.08968,214,-0.9636
ENSG00000182827,ACBD3,198,1.34838,81,-0.1426,103,0.23680,53,-0.8573,81,-0.2670
ENSG00000143799,PARP1,161,-0.2810,389,1.16339,204,0.08634,135,-0.6134,183,-0.1581
ENSG00000203685,STUM,90,1.19537,9,-2.3028,40,-0.1548,48,0.16847,41,-0.1964
ENSG00000143772,ITPKB,6,-2.6909,164,2.61981,105,1.68329,43,0.17368,11,-2.6493
ENSG00000163050,COQ8A,6,-2.0632,20,-0.3365,10,-1.4398,18,-0.5783,34,1.23214
ENSG00000143776,CDC42BPA,96,-1.5309,462,0.92419,396,0.66477,146,-0.9856,275,0.13957
ENSG00000143740,SNAP47,103,1.33972,14,-1.7347,27,-0.8077,41,-0.2236,47,0.05522
ENSG00000143761,ARF1,372,0.91467,104,-1.1041,106,-1.0787,179,-0.3005,234,0.31516
ENSG00000143793,C1orf35,6,-2.1029,38,0.63340,42,0.79396,15,-0.9102,28,0.25881
ENSG00000162910,MRPL55,6,-3.6207,51,-0.5867,26,-1.5984,87,0.29119,93,0.84937
ENSG00000143774,GUK1,322,-0.6161,387,-0.3325,260,-0.9419,899,1.22165,416,-0.4111
ENSG00000198835,GJC2,110,2.37426,164,3.38552,10,-1.5571,2,-3.6314,5,-3.4807
ENSG00000154370,TRIM11,6,-1.2595,7,-1.1090,17,0.21035,15,0.03620,17,0.48207
ENSG00000168159,RNF187,339,0.11326,124,-1.4257,194,-0.7565,303,-0.0720,368,0.54278
ENSG00000116574,RHOU,108,0.81620,437,3.93136,19,-1.8625,25,-1.5252,17,-2.7907
ENSG00000168118,RAB4A,124,0.71887,50,-0.7177,58,-0.4965,91,0.23472,77,-0.1019
ENSG00000154429,CCSAP,283,0.81770,103,-0.7917,134,-0.3876,99,-0.9198,195,0.43969
ENSG00000069248,NUP133,85,1.16032,56,0.44788,45,0.10121,25,-0.8433,38,-0.3195
ENSG00000143641,GALNT2,6,-2.4267,18,-0.8919,58,0.94996,29,-0.1861,36,0.35384
ENSG00000177614,PGBD5,6,-4.0176,22,-2.1995,65,-0.6281,95,-0.0426,131,1.20372
ENSG00000135775,COG2,6,-2.0348,30,0.28615,48,1.07010,20,-0.3494,25,-1.7514
ENSG00000135744,AGT,6,-4.8091,187,0.16397,774,2.83971,315,1.21215,42,-2.8985
ENSG00000119280,C1orf198,102,1.00711,291,3.18261,65,0.26942,38,-0.6254,12,-3.0930
ENSG00000173409,ARV1,6,-1.9808,19,-0.3285,19,-0.3306,18,-0.4437,30,0.87406
ENSG00000143633,C1orf131,6,-1.4331,25,0.70656,33,1.13616,11,-0.6966,16,-0.1289
ENSG00000116906,GNPAT,7,-2.4306,52,0.51670,48,0.38338,26,-0.6375,43,0.42028
ENSG00000116903,EXOC8,64,1.84343,9,-1.3524,27,0.32384,15,-0.5957,18,-0.5014
ENSG00000135766,EGLN1,6,-3.4005,89,0.54487,74,0.23967,94,0.71840,57,-0.3209
ENSG00000116918,TSNAX,112,0.31283,60,-0.6755,67,-0.4867,73,-0.4077,105,0.44630
ENSG00000116991,SIPA1L2,6,-3.1767,5,-3.5191,52,-0.0584,69,0.43904,66,0.70212
ENSG00000135778,NTPCR,6,-3.0024,57,0.26908,42,-0.2329,44,-0.1612,56,0.54165
ENSG00000135749,PCNX2,6,-3.7002,12,-2.7358,83,0.10034,76,-0.0562,101,0.99150
ENSG00000135750,KCNK1,6,-4.1274,47,-1.2308,45,-1.2861,56,-1.0303,157,1.88520
ENSG00000183780,SLC35F3,6,-1.7705,6,-1.7284,4,-2.2429,9,-1.3444,32,2.14085
ENSG00000168275,COA6,6,-2.8050,17,-1.3558,27,-0.6546,60,0.66278,49,0.49435
ENSG00000059588,TARBP1,94,1.11133,17,-1.5954,97,1.15718,19,-1.5172,47,-0.0554
ENSG00000168264,IRF2BP2,108,0.21307,195,1.21227,153,0.79197,61,-0.7247,76,-0.5998
ENSG00000173726,TOMM20,445,0.32263,189,-1.0061,216,-0.8099,260,-0.5705,438,0.67653
ENSG00000054267,ARID4B,344,0.25520,628,1.27086,496,0.85699,155,-1.0643,242,-0.5550
ENSG00000152904,GGPS1,6,-2.5413,32,-0.1457,28,-0.3467,43,0.34999,39,0.36167
ENSG00000168243,GNG4,6,-2.0170,1,-4.5330,39,0.76030,30,0.38926,27,0.32975
ENSG00000143669,LYST,132,1.12930,50,-0.4395,111,0.83023,22,-1.7618,66,-0.0352
ENSG00000077585,GPR137B,6,-1.5796,26,0.55093,47,1.59969,30,0.95028,10,-1.4386
ENSG00000086619,ERO1B,83,2.22152,18,-0.3729,42,0.93671,4,-2.5911,18,-0.7641
ENSG00000116977,LGALS8,6,-3.2389,33,-0.8251,23,-1.3878,40,-0.6066,81,1.49595
ENSG00000119285,HEATR1,6,-1.2759,10,-0.5938,34,1.40370,9,-0.7115,15,0.14061
ENSG00000077522,ACTN2,84,0.05171,56,-0.5939,30,-1.5305,37,-1.3000,109,1.15523
ENSG00000116984,MTR,7,-2.8115,83,0.99411,112,1.52904,17,-1.5781,44,-0.1092
ENSG00000198626,RYR2,178,-0.4573,29,-3.1495,111,-1.1726,73,-1.9036,360,1.94846
ENSG00000133019,CHRM3,189,0.68364,5,-4.5934,112,-0.1614,49,-1.5031,160,0.97802
ENSG00000155816,FMN2,6,-3.6217,20,-1.9401,180,1.49413,77,0.07992,75,0.06473
ENSG00000180875,GREM2,96,2.19073,0,-9.5326,5,-2.5573,6,-2.4301,32,0.50552
ENSG00000182901,RGS7,6,-3.5076,1,-5.2683,58,-0.2476,48,-0.5835,98,1.57867
ENSG00000091483,FH,6,-2.6170,25,-0.6021,20,-0.9638,39,0.09742,46,0.83309
ENSG00000054277,OPN3,6,-2.7275,5,-2.9798,13,-1.6623,27,-0.6566,60,1.90936
ENSG00000203668,CHML,6,-3.4868,17,-2.0841,63,-0.1084,31,-1.2824,99,1.73268
