Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000154370,TRIM11,7,-1.1131,9,-0.7566,15,0.06741,17,0.34497,16,0.11424,16,0.19101
ENSG00000181218,HIST3H2A,4,-1.4487,6,-0.9546,9,-0.2421,11,0.06494,4,-1.3078,21,1.29180
ENSG00000168159,RNF187,196,-0.8888,196,-0.8900,373,0.13089,410,0.35651,413,0.28177,345,-0.0125
ENSG00000116574,RHOU,120,2.51520,34,0.17639,32,0.07825,21,-0.7285,13,-1.3404,6,-2.4538
ENSG00000168118,RAB4A,48,-0.9026,91,0.08325,92,0.11264,85,-0.0496,113,0.42787,88,0.02636
ENSG00000154429,CCSAP,73,-0.7978,75,-0.7556,87,-0.5845,141,0.31040,133,0.14187,170,0.63070
ENSG00000069248,NUP133,26,-0.1391,16,-0.8530,23,-0.3745,21,-0.5830,48,0.86719,42,0.76219
ENSG00000135776,ABCB10,5,-1.4406,18,0.46769,9,-0.6912,10,-0.4890,21,0.68808,21,0.82984
ENSG00000135801,TAF5L,19,0.73749,1,-2.8145,14,0.28121,8,-0.7189,18,0.66870,14,0.32465
ENSG00000143641,GALNT2,26,-0.1925,35,0.30369,13,-1.2624,35,0.39464,33,0.18030,33,0.20916
ENSG00000177614,PGBD5,45,-1.0777,64,-0.5499,72,-0.4193,104,0.27605,126,0.52886,111,0.35393
ENSG00000135775,COG2,33,0.92428,15,-0.2865,15,-0.3583,15,-0.3983,34,0.98494,14,-0.4630
ENSG00000135744,AGT,400,1.47452,511,1.95635,89,-1.0858,100,-0.9924,31,-2.5506,137,-0.3754
ENSG00000119280,C1orf198,91,2.13178,54,1.12986,22,-0.3442,15,-1.1103,16,-0.8329,12,-1.3725
ENSG00000143643,TTC13,8,-0.5200,6,-0.9612,7,-0.6632,13,0.27532,12,0.07851,16,0.71678
ENSG00000173409,ARV1,10,-1.3904,28,0.12216,12,-1.2392,27,0.11369,41,0.75053,37,0.64741
ENSG00000143633,C1orf131,30,1.23414,15,0.04594,12,-0.3596,15,0.05482,15,0.06318,8,-0.9474
ENSG00000116906,GNPAT,44,-0.0989,33,-0.5246,41,-0.2486,53,0.25172,80,0.88026,36,-0.4710
ENSG00000116903,EXOC8,8,-1.0230,9,-0.8293,11,-0.6103,20,0.44853,31,1.06551,15,-0.0835
ENSG00000135766,EGLN1,74,0.08342,67,-0.0639,57,-0.3710,62,-0.2492,77,0.14364,92,0.50791
ENSG00000116918,TSNAX,59,-0.5565,40,-1.1398,50,-0.9006,103,0.42155,113,0.46744,113,0.53425
ENSG00000116991,SIPA1L2,12,-1.9236,37,-0.2152,56,0.54890,45,0.16943,58,0.53676,32,-0.4760
ENSG00000135778,NTPCR,33,-0.9751,58,-0.0750,69,0.20562,66,0.14999,55,-0.1650,66,0.13047
ENSG00000135749,PCNX2,52,-0.0933,34,-0.7286,60,0.15263,60,0.17928,78,0.56674,43,-0.4212
ENSG00000135750,KCNK1,27,-2.1162,47,-1.2833,58,-1.0657,107,-0.0472,192,0.93163,195,1.14878
ENSG00000183780,SLC35F3,2,-2.8380,8,-1.2655,16,-0.2627,30,1.06816,22,0.28457,16,-0.2312
ENSG00000168275,COA6,17,-1.9459,57,-0.1144,51,-0.3144,71,0.31498,60,-0.0430,82,0.53865
ENSG00000059588,TARBP1,39,-0.2201,20,-1.2463,35,-0.4222,41,-0.1335,62,0.55186,64,0.70789
ENSG00000168264,IRF2BP2,90,0.58775,71,0.20048,51,-0.3667,51,-0.4069,57,-0.1621,78,0.38945
ENSG00000173726,TOMM20,213,-0.7707,251,-0.5201,316,-0.1784,340,-0.0513,527,0.67919,423,0.35586
ENSG00000054267,ARID4B,544,1.47213,144,-0.7410,132,-0.9469,281,0.42296,176,-0.4251,168,-0.5492
ENSG00000152904,GGPS1,25,-0.3833,33,0.06044,32,-0.0125,31,-0.0569,45,0.55266,30,-0.1188
ENSG00000162885,B3GALNT2,24,1.19907,9,-0.3664,13,0.11164,6,-1.2842,14,0.28736,14,0.30270
ENSG00000168243,GNG4,23,-0.2597,34,0.35211,32,0.32512,27,-0.0113,18,-0.5860,25,-0.1382
ENSG00000143669,LYST,61,0.82201,22,-0.7902,21,-0.9395,39,0.08786,49,0.45057,40,0.13471
ENSG00000077585,GPR137B,25,0.13285,57,1.55874,13,-0.8923,24,0.11926,13,-0.9097,17,-0.4731
ENSG00000086619,ERO1B,15,0.04021,15,0.09111,12,-0.3658,9,-0.8792,28,1.07967,18,0.41508
ENSG00000116977,LGALS8,17,-1.7730,37,-0.6534,49,-0.2577,67,0.37141,77,0.50997,67,0.30780
ENSG00000119285,HEATR1,22,1.26831,4,-1.3981,3,-1.7419,10,-0.1167,13,0.42137,14,0.53608
ENSG00000077522,ACTN2,46,-0.8201,48,-0.7582,43,-1.0045,100,0.54818,121,0.71703,89,0.24589
ENSG00000116984,MTR,59,0.87199,32,-0.1317,21,-0.8853,40,0.30932,33,-0.0733,31,-0.2136
ENSG00000198626,RYR2,151,-0.2515,46,-2.0423,95,-1.0514,326,1.51513,217,0.32777,95,-1.0492
ENSG00000133019,CHRM3,46,-0.9169,31,-1.5136,43,-1.1118,98,0.36977,108,0.43564,131,0.88746
ENSG00000155816,FMN2,68,-0.0441,90,0.39679,56,-0.4013,77,0.20427,69,-0.0328,66,-0.1162
ENSG00000180875,GREM2,5,-1.3167,7,-0.8100,8,-0.6811,22,1.26841,21,0.80177,6,-1.2929
ENSG00000182901,RGS7,21,-1.4703,33,-0.8261,58,0.06362,46,-0.3868,101,0.97573,76,0.55877
ENSG00000287516,AL359764.2,1,-2.6582,7,-0.3181,11,0.28242,10,0.11596,11,0.36209,10,0.22068
ENSG00000091483,FH,25,-0.8332,45,0.06615,38,-0.2083,26,-0.9592,84,1.11457,61,0.67057
ENSG00000054277,OPN3,5,-3.1260,19,-1.2629,49,0.22633,40,-0.1578,85,1.11396,54,0.38013
ENSG00000203668,CHML,28,-1.2507,30,-1.1787,27,-1.4085,92,0.82083,90,0.54730,81,0.43029
ENSG00000180287,PLD5,10,-0.3162,15,0.27309,12,-0.0789,13,0.02665,8,-0.6481,15,0.32284
ENSG00000143702,CEP170,194,0.32411,82,-1.0134,88,-0.9926,206,0.57038,231,0.61803,142,-0.1923
ENSG00000054282,SDCCAG8,242,0.84396,208,0.58425,117,-0.3817,157,0.15877,101,-0.5759,100,-0.6556
ENSG00000117020,AKT3,213,-0.3376,227,-0.2409,245,-0.1379,322,0.42866,296,0.18192,225,-0.2841
ENSG00000179456,ZBTB18,86,-0.7100,109,-0.3461,123,-0.1722,117,-0.2919,232,0.89109,166,0.37075
ENSG00000035687,ADSS,74,0.05847,39,-0.9425,56,-0.4093,73,0.04760,115,0.78837,76,0.13367
ENSG00000203667,COX20,153,0.02577,237,0.74212,147,-0.0511,169,0.23648,98,-0.6841,111,-0.5357
ENSG00000153187,HNRNPU,396,0.57117,236,-0.2701,183,-0.7315,295,0.11375,257,-0.1343,328,0.29195
ENSG00000203666,EFCAB2,14,0.55887,10,0.05278,11,0.23035,7,-0.6036,10,0.11704,10,0.01519
ENSG00000185420,SMYD3,7,-1.5688,17,-0.3227,23,0.14961,14,-0.7680,44,1.20811,28,0.48994
ENSG00000162852,CNST,31,-1.0981,31,-1.0882,49,-0.4492,58,-0.1690,89,0.55307,105,0.97878
ENSG00000143653,SCCPDH,57,-0.0069,38,-0.6231,41,-0.5554,44,-0.4961,77,0.48539,91,0.91334
ENSG00000153207,AHCTF1,77,0.37214,44,-0.5331,33,-1.0488,86,0.73370,58,-0.0912,57,-0.1432
ENSG00000162714,ZNF496,8,-0.4902,8,-0.3974,11,0.05085,13,0.33657,8,-0.5028,12,0.16850
ENSG00000259823,LYPD8,3,-1.7425,15,0.49701,10,-0.1071,10,-0.1688,7,-0.6518,16,0.79042
ENSG00000175137,SH3BP5L,9,-0.4413,9,-0.5568,10,-0.4052,11,-0.2483,15,0.23028,20,0.87846
ENSG00000171161,ZNF672,13,0.32497,15,0.47693,10,-0.1313,8,-0.5804,8,-0.4269,14,0.48318
ENSG00000171163,ZNF692,9,-0.4424,6,-1.0521,14,0.14003,14,0.28700,12,0.00227,13,0.12370
ENSG00000035115,SH3YL1,54,0.53702,43,0.17253,35,-0.1497,28,-0.6455,30,-0.3953,53,0.58710
ENSG00000143727,ACP1,31,-1.2687,81,0.20244,66,-0.1474,64,-0.2236,80,0.17919,99,0.62441
ENSG00000151353,TMEM18,30,-0.2158,21,-0.7968,25,-0.5906,43,0.44324,26,-0.4563,46,0.54378
ENSG00000186487,MYT1L,198,-0.5783,143,-1.0743,230,-0.3862,394,0.71371,272,-0.0826,304,0.10880
ENSG00000032389,EIPR1,19,-1.0513,41,0.14655,31,-0.3043,30,-0.4307,54,0.59805,54,0.68013
ENSG00000171853,TRAPPC12,19,-0.9843,25,-0.6029,44,0.30484,34,-0.1682,51,0.52919,42,0.24382
ENSG00000182551,ADI1,70,0.68304,72,0.73088,29,-0.7638,44,-0.0910,22,-1.1461,53,0.25567
ENSG00000171865,RNASEH1,32,-0.2396,26,-0.5696,34,-0.1551,46,0.45350,42,0.18952,33,-0.2003
ENSG00000171863,RPS7,523,-0.4352,1110,0.79046,738,0.12512,652,-0.1108,398,-0.8566,712,0.05959
ENSG00000232044,SILC1,53,1.65367,16,-0.4074,21,0.09530,18,-0.2589,14,-0.5631,12,-0.8850
ENSG00000228203,RNF144A-AS1,2,-2.5114,6,-0.9655,15,0.52333,7,-0.7159,24,1.28314,13,0.36014
ENSG00000151692,RNF144A,40,0.01081,21,-0.9643,52,0.46886,36,-0.2365,44,0.16133,42,0.09834
ENSG00000115738,ID2,320,0.72227,297,0.59593,119,-0.9371,213,0.07170,163,-0.3695,202,-0.0356
ENSG00000134313,KIDINS220,160,-0.0208,113,-0.5671,125,-0.4574,200,0.45202,182,0.18051,159,-0.0356
ENSG00000143797,MBOAT2,102,1.00467,54,-0.0610,44,-0.4185,57,0.04081,53,-0.0702,45,-0.3688
ENSG00000151693,ASAP2,38,-0.5243,53,0.01818,36,-0.6696,66,0.46403,59,0.18585,55,0.06746
ENSG00000119185,ITGB1BP1,57,-1.0634,90,-0.3599,121,0.12671,127,0.24112,124,0.15580,118,0.08018
ENSG00000119203,CPSF3,14,-0.4281,17,-0.1056,17,-0.1713,13,-0.6655,31,0.84387,25,0.56110
ENSG00000134330,IAH1,26,-0.6267,40,0.03190,39,-0.0318,33,-0.3431,48,0.31157,52,0.49586
ENSG00000151694,ADAM17,52,1.00082,26,-0.1709,14,-1.1602,31,0.14211,23,-0.3337,32,0.22034
ENSG00000134308,YWHAQ,298,-0.0673,277,-0.1863,272,-0.2376,292,-0.1290,303,-0.0433,407,0.50100
ENSG00000115750,TAF1B,21,0.46481,19,0.34293,11,-0.5875,12,-0.5421,24,0.70206,17,0.17748
ENSG00000205795,CYS1,12,0.30457,7,-0.4771,9,-0.2083,7,-0.7051,7,-0.4373,18,1.06566
ENSG00000115756,HPCAL1,147,0.45980,187,0.86021,34,-1.9052,38,-1.8751,22,-2.4075,285,2.06872
ENSG00000115758,ODC1,36,0.91208,12,-0.7468,20,-0.0214,10,-1.2069,26,0.36485,29,0.67719
ENSG00000115761,NOL10,36,0.80136,16,-0.5061,13,-0.8702,28,0.49001,21,-0.0343,19,-0.2744
ENSG00000143870,PDIA6,54,-0.2748,61,-0.0778,43,-0.6770,65,0.03731,79,0.34330,82,0.46398
ENSG00000162975,KCNF1,31,-1.3415,38,-1.0400,77,0.07653,107,0.84397,73,-0.0250,61,-0.3407
ENSG00000134318,ROCK2,282,-0.2223,141,-1.2916,156,-1.2295,326,0.00624,577,0.95843,479,0.74169
ENSG00000169016,E2F6,10,-0.2023,19,0.83277,9,-0.4321,8,-0.6643,15,0.42863,14,0.39532
ENSG00000196208,GREB1,20,0.30950,13,-0.4155,14,-0.2858,17,0.08054,14,-0.2460,20,0.29226
ENSG00000169006,NTSR2,81,1.49180,86,1.59904,30,-0.1984,19,-1.0353,9,-1.8903,22,-0.7533
ENSG00000134324,LPIN1,99,0.77411,52,-0.2554,47,-0.4728,53,-0.3010,74,0.30038,69,0.20826
ENSG00000071575,TRIB2,26,-0.4267,16,-1.1764,26,-0.4592,63,1.48193,16,-1.1275,22,-0.7465
ENSG00000162981,LRATD1,19,-1.5477,32,-0.7321,30,-0.9191,27,-1.2289,94,0.98185,117,1.70692
ENSG00000151779,NBAS,30,-0.5496,40,-0.1076,38,-0.2149,41,-0.0920,43,-0.0148,59,0.58615
ENSG00000079785,DDX1,94,-0.8562,94,-0.8587,127,-0.4457,149,-0.1951,292,0.96261,229,0.63008
ENSG00000197872,FAM49A,53,-1.5112,86,-0.7675,131,-0.1378,145,0.05069,249,0.94402,164,0.27719
ENSG00000163032,VSNL1,288,-2.5848,848,-0.9778,1308,-0.3420,1632,0.05595,2789,0.93869,2223,0.63663
ENSG00000163029,SMC6,120,1.23551,30,-0.9949,34,-0.8972,76,0.60350,47,-0.3217,42,-0.5544
ENSG00000240857,RDH14,14,-0.8678,12,-1.0036,20,-0.3539,24,-0.0195,32,0.47519,36,0.74690
ENSG00000118965,WDR35,17,0.47043,17,0.52681,11,-0.2631,9,-0.6908,17,0.45531,13,0.12482
ENSG00000068697,LAPTM4A,103,0.46222,148,1.09382,65,-0.2942,53,-0.7054,77,-0.0068,77,-0.0134
ENSG00000055917,PUM2,89,-0.3404,88,-0.3533,123,0.20837,112,0.03005,111,0.00921,116,0.09051
ENSG00000143878,RHOB,238,1.03051,105,-0.3172,112,-0.2411,90,-0.6735,121,-0.0950,162,0.43452
ENSG00000119771,KLHL29,4,-1.3537,17,0.61756,5,-1.2077,13,0.22630,19,0.80757,12,0.15950
ENSG00000119778,ATAD2B,53,2.01928,24,0.59733,9,-0.9489,12,-0.6192,14,-0.2238,10,-0.7958
ENSG00000173960,UBXN2A,50,0.88942,19,-0.6907,29,0.00893,35,0.39786,22,-0.4090,18,-0.7968
ENSG00000119782,FKBP1B,23,-1.2953,47,-0.2472,61,0.20295,48,-0.2710,66,0.29042,73,0.53504
ENSG00000115128,SF3B6,63,0.04569,88,0.60036,34,-0.9775,56,-0.1583,52,-0.2405,85,0.61485
ENSG00000219626,FAM228B,97,0.78802,59,-0.0199,47,-0.4247,78,0.57289,42,-0.5620,37,-0.8211
ENSG00000198399,ITSN2,210,0.83223,57,-1.2286,74,-0.9280,170,0.65091,159,0.36834,92,-0.5510
ENSG00000084676,NCOA1,160,0.12869,190,0.41016,89,-0.8652,170,0.29449,137,-0.1200,152,0.04522
ENSG00000184924,PTRHD1,25,-0.4814,42,0.31603,36,0.05532,34,-0.0543,45,0.42793,30,-0.2233
ENSG00000138031,ADCY3,24,-0.2841,19,-0.6478,24,-0.3153,19,-0.7614,44,0.66203,49,0.98828
ENSG00000115137,DNAJC27,17,-0.8086,12,-1.3408,21,-0.5439,39,0.60780,39,0.46896,33,0.20398
ENSG00000084710,EFR3B,35,-0.6461,46,-0.2076,55,0.07056,46,-0.2747,76,0.57703,62,0.29096
ENSG00000119772,DNMT3A,41,0.81975,16,-0.6806,20,-0.3201,28,0.25975,10,-1.4213,28,0.21921
ENSG00000138101,DTNB,34,-0.3112,20,-1.1027,33,-0.4378,41,-0.0262,54,0.39261,61,0.70355
ENSG00000143970,ASXL2,37,0.35547,35,0.25260,16,-1.0674,41,0.69104,23,-0.3701,24,-0.3503
ENSG00000084731,KIF3C,134,-1.1965,205,-0.5500,311,0.12357,351,0.40564,385,0.45522,254,-0.2386
ENSG00000084733,RAB10,90,-0.1566,99,-0.0140,67,-0.6728,111,0.23103,109,0.15179,114,0.25783
ENSG00000157833,GAREM2,31,0.85039,21,0.21590,21,0.23353,18,-0.0878,12,-0.6489,13,-0.6416
ENSG00000084754,HADHA,116,1.02234,90,0.59887,54,-0.2713,50,-0.4322,49,-0.3758,56,-0.1846
ENSG00000138029,HADHB,119,0.52910,188,1.32222,79,-0.1425,73,-0.3284,31,-1.5596,73,-0.2982
ENSG00000138018,SELENOI,36,-0.6788,25,-1.2334,49,-0.2468,62,0.22931,93,0.83019,61,0.14521
ENSG00000171303,KCNK3,4,-1.8724,5,-1.3452,14,0.04495,13,-0.1273,13,-0.1022,24,1.09439
ENSG00000213699,SLC35F6,23,0.25359,22,0.19534,19,-0.0227,17,-0.3006,19,-0.0581,21,0.15815
ENSG00000157851,DPYSL5,26,0.43362,11,-0.9196,18,-0.1604,23,0.28524,18,-0.2094,20,0.00438
ENSG00000084764,MAPRE3,43,-1.4282,84,-0.4115,126,0.25460,110,0.01503,126,0.22766,129,0.30684
ENSG00000119777,TMEM214,12,-0.3784,13,-0.2418,17,0.16755,14,-0.1709,23,0.66419,14,-0.0853
ENSG00000084693,AGBL5,5,-1.1267,11,0.01321,18,0.90925,11,-0.0048,6,-0.8265,10,-0.2571
ENSG00000228474,OST4,97,-0.3458,226,1.05430,131,0.15394,98,-0.4131,67,-0.9023,129,0.13085
ENSG00000138030,KHK,10,-0.7784,14,-0.2747,17,0.01356,16,-0.0745,21,0.36719,20,0.32848
ENSG00000138028,CGREF1,10,-2.2972,34,-0.4739,58,0.42298,44,-0.0967,47,0.01222,62,0.53495
ENSG00000138073,PREB,12,-0.5891,27,0.62068,29,0.88338,9,-1.2860,19,0.04806,20,0.15009
ENSG00000138074,SLC5A6,17,0.04021,6,-1.4208,24,0.70890,14,-0.4007,22,0.40655,16,-0.0539
ENSG00000138085,ATRAID,28,-0.1909,40,0.38291,25,-0.4151,22,-0.7333,27,-0.2309,54,1.01354
ENSG00000084774,CAD,12,0.52265,8,-0.1158,13,0.76652,3,-1.5803,11,0.37887,9,0.16871
ENSG00000115194,SLC30A3,7,-3.1080,22,-1.5649,87,0.67982,57,-0.1516,116,1.06784,60,-0.0199
ENSG00000115204,MPV17,24,-0.3667,24,-0.3415,32,0.08721,34,0.20616,24,-0.3695,34,0.17546
ENSG00000115207,GTF3C2,18,-0.0213,9,-0.9971,15,-0.3698,23,0.48937,20,0.18234,18,-0.0100
ENSG00000115211,EIF2B4,71,1.16127,21,-0.7973,34,-0.1059,40,0.23276,25,-0.5361,26,-0.5453
ENSG00000115234,SNX17,45,-0.8373,61,-0.3838,71,-0.1613,95,0.44439,88,0.20558,77,-0.0149
ENSG00000163795,ZNF513,11,0.12123,9,-0.2554,13,0.35095,8,-0.4470,13,0.37302,10,0.00256
ENSG00000115241,PPM1G,50,0.13620,24,-0.9986,33,-0.5677,49,0.11915,46,-0.0107,64,0.61744
ENSG00000115216,NRBP1,38,-0.6211,31,-0.9306,61,0.13482,57,0.02936,78,0.53104,62,0.17017
ENSG00000138002,IFT172,15,-0.1483,9,-0.8453,19,0.26383,18,0.16770,15,-0.0881,16,0.00157
ENSG00000115226,FNDC4,47,-0.5282,58,-0.2115,91,0.58632,56,-0.3222,91,0.51851,58,-0.2329
ENSG00000243943,ZNF512,34,-0.4124,33,-0.4448,44,0.00226,51,0.30565,34,-0.4123,50,0.20656
ENSG00000198522,GPN1,9,-1.3245,15,-0.5480,15,-0.5936,21,-0.0107,27,0.35282,35,0.92618
ENSG00000119760,SUPT7L,39,-0.4258,35,-0.6002,32,-0.8020,61,0.34288,61,0.26933,67,0.48852
ENSG00000163798,SLC4A1AP,87,-0.1597,52,-0.9671,64,-0.6925,99,0.04904,150,0.72757,125,0.48504
ENSG00000243147,MRPL33,76,-1.0048,209,0.59639,157,0.14180,102,-0.6698,112,-0.4087,216,0.76422
ENSG00000158019,BABAM2,20,-0.5517,17,-0.7604,29,0.04745,26,-0.1596,33,0.24614,39,0.55740
ENSG00000075426,FOSL2,11,-0.3013,9,-0.6331,11,-0.3316,9,-0.7096,10,-0.4093,27,1.41417
ENSG00000213639,PPP1CB,218,-0.3412,228,-0.2733,253,-0.1198,253,-0.1376,332,0.32953,332,0.37839
ENSG00000171103,TRMT61B,13,-0.1802,3,-2.4418,22,0.69403,8,-1.1670,26,0.90764,20,0.56448
ENSG00000163811,WDR43,64,0.59711,23,-0.9828,27,-0.8125,63,0.78266,51,0.24015,30,-0.6445
ENSG00000115295,CLIP4,56,0.15636,45,-0.2045,43,-0.3132,51,-0.0235,54,0.07412,60,0.28161
ENSG00000119801,YPEL5,70,-1.2300,120,-0.4040,146,-0.1042,167,0.16557,176,0.20609,193,0.41792
ENSG00000213626,LBH,26,1.02456,2,-2.4920,18,0.48818,1,-3.7272,12,-0.2292,29,1.52673
ENSG00000172954,LCLAT1,5,-1.1913,12,0.08097,9,-0.4320,14,0.38489,19,0.73430,10,-0.2143
ENSG00000158089,GALNT14,2,-2.4797,13,0.21319,8,-0.4859,22,1.68125,7,-0.6575,4,-1.7265
ENSG00000013016,EHD3,42,-1.4004,71,-0.5818,110,0.10604,115,0.21646,148,0.58647,105,0.02760
ENSG00000162961,DPY30,46,-0.3013,58,0.05132,64,0.24116,54,-0.0714,71,0.37596,48,-0.2851
ENSG00000021574,SPAST,36,0.24656,26,-0.2808,30,-0.0417,32,0.11610,42,0.51616,23,-0.5019
ENSG00000119820,YIPF4,118,0.32496,48,-1.0685,74,-0.4694,111,0.30144,93,-0.0611,113,0.27866
ENSG00000115760,BIRC6,143,1.23672,50,-0.4987,40,-0.8991,69,0.01096,74,0.12246,66,-0.0743
ENSG00000119812,FAM98A,40,-0.5044,57,0.03174,53,-0.0846,57,0.06335,93,0.84411,44,-0.4031
ENSG00000260025,CRIM1-DT,13,-1.5017,29,-0.3226,43,0.31613,38,0.11453,36,-0.0151,41,0.23466
ENSG00000150938,CRIM1,105,0.14297,35,-1.5294,45,-1.2721,128,0.63597,126,0.44261,110,0.24780
ENSG00000171055,FEZ2,127,0.46192,86,-0.1590,68,-0.5876,67,-0.6732,134,0.55711,135,0.65030
ENSG00000115808,STRN,89,1.09564,25,-0.9312,39,-0.3036,45,-0.0399,57,0.34633,38,-0.3223
ENSG00000008869,HEATR5B,16,-0.8256,19,-0.5713,21,-0.4867,33,0.38655,42,0.69442,28,0.07591
ENSG00000152133,GPATCH11,64,0.05817,49,-0.3852,45,-0.5664,70,0.25611,71,0.20764,69,0.18418
ENSG00000055332,EIF2AK2,164,0.60468,87,-0.4211,83,-0.5429,130,0.28864,129,0.21369,99,-0.2408
ENSG00000218739,CEBPZOS,32,-0.5899,51,0.14693,50,0.15577,44,-0.1114,44,-0.0612,52,0.20411
ENSG00000115816,CEBPZ,91,0.22456,80,0.00158,41,-1.1114,92,0.30283,95,0.28959,86,0.13913
ENSG00000003509,NDUFAF7,13,0.27483,4,-1.5420,10,-0.2170,6,-0.9757,16,0.62690,19,1.05822
ENSG00000115828,QPCT,4,-2.4100,4,-2.4783,9,-1.3567,28,0.62808,44,1.24281,28,0.52371
ENSG00000163171,CDC42EP3,7,-1.6909,14,-0.6942,15,-0.6161,15,-0.7065,28,0.37811,47,1.58193
ENSG00000138061,CYP1B1,32,1.23960,11,-0.4770,6,-1.5321,0,-4.6802,3,-2.2559,46,2.58191
ENSG00000119787,ATL2,24,-0.4059,21,-0.6162,39,0.38926,26,-0.3624,33,0.10019,40,0.42988
ENSG00000143889,HNRNPLL,24,-0.5881,23,-0.6802,26,-0.5379,28,-0.4335,48,0.47859,62,1.07182
ENSG00000115875,SRSF7,47,-0.6704,65,-0.1681,58,-0.3835,68,-0.1380,85,0.25902,104,0.68206
ENSG00000152147,GEMIN6,9,-0.5898,10,-0.3461,14,0.19558,9,-0.7205,7,-0.8307,23,1.18927
ENSG00000163214,DHX57,20,0.11344,7,-1.4637,21,0.27623,24,0.57369,19,0.05822,12,-0.7625
ENSG00000188010,MORN2,20,-1.3525,83,0.91229,40,-0.3195,55,0.28928,42,-0.1950,44,-0.1272
ENSG00000115904,SOS1,60,0.61200,24,-0.8361,28,-0.6921,52,0.47699,54,0.41787,33,-0.3991
ENSG00000011566,MAP4K3,37,0.02652,20,-0.9309,20,-0.9749,37,0.04270,62,0.88911,46,0.44193
ENSG00000231312,MAP4K3-DT,60,0.28152,35,-0.5762,28,-0.9723,68,0.66845,45,-0.1792,51,0.03677
ENSG00000152154,TMEM178A,86,-0.5944,76,-0.7950,108,-0.2700,198,1.04926,129,0.03075,80,-0.7736
ENSG00000138050,THUMPD2,49,1.40339,15,-0.5052,6,-1.8866,26,0.41651,22,0.03807,18,-0.2809
ENSG00000183023,SLC8A1,116,-1.1900,131,-1.0073,157,-0.7975,415,1.21063,334,0.47601,179,-0.5759
ENSG00000162878,PKDCC,3,-1.7303,4,-1.4079,17,0.90646,8,-0.5728,15,0.48072,14,0.41818
ENSG00000143924,EML4,30,0.99443,11,-0.5521,12,-0.4904,15,-0.1680,11,-0.5872,21,0.43243
ENSG00000115944,COX7A2L,105,-1.1285,156,-0.5185,247,0.23636,248,0.28574,248,0.21277,211,-0.0463
ENSG00000057935,MTA3,25,-0.5364,25,-0.5294,28,-0.4102,40,0.24084,50,0.55264,39,0.19668
ENSG00000152518,ZFP36L2,92,2.25532,42,0.78314,21,-0.3791,12,-1.4142,8,-1.8149,21,-0.3656
ENSG00000138036,DYNC2LI1,27,-0.1926,16,-0.9688,28,-0.2083,30,-0.0395,43,0.52777,38,0.39524
ENSG00000138095,LRPPRC,68,-0.8315,85,-0.4937,105,-0.1719,140,0.39732,159,0.51041,110,-0.1009
ENSG00000138032,PPM1B,89,0.39212,59,-0.2779,58,-0.3355,72,0.06673,72,0.05438,74,0.09018
ENSG00000138078,PREPL,177,-1.8693,310,-1.0323,486,-0.3744,679,0.25746,1183,1.13915,667,0.19013
ENSG00000171132,PRKCE,54,-1.3327,61,-1.1592,85,-0.7032,195,0.96226,188,0.62226,113,-0.2255
ENSG00000116016,EPAS1,160,1.49408,76,0.19545,76,0.22967,43,-0.8184,18,-1.9446,66,-0.0135
ENSG00000119729,RHOQ,123,0.92635,94,0.47043,89,0.43772,40,-1.0586,51,-0.5113,69,-0.0333
ENSG00000151665,PIGF,19,0.56358,14,0.03812,10,-0.4984,10,-0.4712,17,0.35855,16,0.37901
ENSG00000119878,CRIPT,90,0.54788,77,0.29680,49,-0.4734,64,-0.0093,53,-0.3118,67,0.06036
ENSG00000171150,SOCS5,19,-0.7680,12,-1.4864,38,0.33630,37,0.32106,43,0.46473,29,-0.1970
ENSG00000180398,MCFD2,92,-0.2048,112,0.10809,85,-0.3679,130,0.45661,94,-0.1740,96,-0.1598
ENSG00000143933,CALM2,1005,-1.0826,1815,-0.1683,1756,-0.2461,2024,0.00689,2504,0.35104,2633,0.49810
ENSG00000095002,MSH2,16,-1.3244,23,-0.7800,23,-0.8522,50,0.59392,45,0.25261,51,0.53139
ENSG00000184261,KCNK12,9,-1.0419,16,-0.2802,21,0.24686,14,-0.5514,23,0.34835,27,0.68007
ENSG00000116062,MSH6,39,0.72427,15,-0.7974,10,-1.4823,31,0.45454,16,-0.6876,33,0.55156
ENSG00000138081,FBXO11,48,-0.9611,44,-1.1101,67,-0.5081,96,0.15650,135,0.67664,123,0.59043
ENSG00000170802,FOXN2,37,1.91473,9,-0.4755,12,-0.0788,8,-0.7338,7,-0.8623,11,-0.2184
ENSG00000162869,PPP1R21,40,-0.1858,34,-0.4706,45,-0.0048,31,-0.6999,78,0.88949,59,0.47490
ENSG00000179915,NRXN1,239,-0.8426,271,-0.6507,307,-0.5051,316,-0.5111,765,1.04407,632,0.83348
ENSG00000115239,ASB3,49,0.47075,40,0.14911,22,-0.8549,38,0.06883,35,-0.0930,43,0.26473
ENSG00000068912,ERLEC1,77,-0.9538,52,-1.5298,66,-1.2725,154,0.17348,263,1.02929,216,0.80648
