Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000163162,RNF149,39,0.15868,53,0.77532,34,-0.0905,27,-0.4174,28,-0.3654,28,-0.3510,30,-0.2555,36,0.00310,26,-0.4793
ENSG00000175874,CREG2,134,-2.0831,866,0.97424,671,0.39715,591,0.18866,334,-0.7123,733,0.54415,337,-0.6980,278,-0.9943,448,-0.2552
ENSG00000071054,MAP4K4,993,3.03267,116,-0.9894,76,-1.5551,131,-0.7226,95,-1.2061,191,-0.1381,137,-0.6599,83,-1.4214,144,-0.5791
ENSG00000233639,PANTR1,22,-0.8206,45,0.31640,23,-0.7830,40,0.06465,25,-0.6544,32,-0.2977,26,-0.6237,64,0.85022,60,0.73068
ENSG00000198914,POU3F3,141,0.44356,103,-0.0808,49,-1.2118,115,0.10221,58,-0.9565,65,-0.7925,156,0.60838,148,0.51781,139,0.41046
ENSG00000135972,MRPS9,21,-0.4826,17,-0.8801,44,0.72548,34,0.29623,31,0.14896,29,0.01329,38,0.47788,28,-0.0469,25,-0.1704
ENSG00000135966,TGFBRAP1,10,-1.0410,15,-0.5676,32,0.68119,18,-0.2565,28,0.46492,17,-0.2845,26,0.33557,20,-0.0376,28,0.43900
ENSG00000135974,C2orf49,52,0.44253,24,-0.8414,31,-0.3933,49,0.33997,38,-0.0705,34,-0.2123,61,0.71419,26,-0.6394,56,0.56439
ENSG00000115641,FHL2,6,-1.8718,28,0.42474,43,1.09965,21,-0.0433,22,-0.0128,39,0.93374,19,-0.2293,10,-1.1444,4,-2.3796
ENSG00000071051,NCK2,28,-1.1225,53,-0.1906,61,0.05825,86,0.61620,92,0.73680,64,0.14594,40,-0.6141,59,0.00163,52,-0.1850
ENSG00000115652,UXS1,23,-0.4481,34,0.20341,41,0.46817,46,0.64512,34,0.15903,28,-0.1703,17,-0.9438,24,-0.3531,26,-0.2574
ENSG00000144057,ST6GAL2,37,0.52915,28,0.06196,28,0.06619,18,-0.6290,57,1.23814,36,0.48426,14,-1.0475,15,-0.8904,9,-1.6644
ENSG00000135968,GCC2,285,-0.5157,251,-0.7830,172,-1.2825,571,0.60172,449,0.20461,964,1.53568,410,0.05695,128,-1.7297,474,0.29387
ENSG00000169756,LIMS1,58,1.26800,9,-1.8192,13,-1.0868,35,0.37404,9,-1.7094,26,-0.0717,56,1.18596,24,-0.1754,35,0.39307
ENSG00000153201,RANBP2,93,-0.6338,154,0.17965,175,0.36895,244,0.93389,106,-0.4322,185,0.46292,82,-0.8299,79,-0.8863,122,-0.2124
ENSG00000175701,MTLN,19,-2.2378,108,0.45174,123,0.61153,42,-1.0891,135,0.76988,73,-0.2327,46,-0.9519,131,0.72331,61,-0.5089
ENSG00000175772,LINC01106,1,-3.9842,28,0.42138,48,1.28623,8,-1.4873,24,0.08582,19,-0.2819,16,-0.5323,23,0.04067,29,0.39844
ENSG00000153107,ANAPC1,12,-1.3807,32,0.11325,42,0.53275,33,0.16013,48,0.74200,24,-0.3609,22,-0.4902,36,0.29927,20,-0.6211
ENSG00000153208,MERTK,5,-2.1297,2,-3.2340,5,-2.0427,57,1.72637,6,-1.8469,8,-1.4288,43,1.20672,71,2.17199,10,-1.1745
ENSG00000153214,TMEM87B,11,-0.3160,12,-0.2162,27,1.03571,13,-0.1664,16,0.23993,7,-1.1109,22,0.69452,12,-0.2225,8,-0.7725
ENSG00000144161,ZC3H8,38,-0.2654,63,0.62167,26,-0.8192,60,0.46263,23,-1.0025,35,-0.3908,49,0.13341,31,-0.5703,62,0.51023
ENSG00000188177,ZC3H6,201,1.01206,84,-0.4535,37,-1.6386,131,0.29412,68,-0.7488,125,0.20873,129,0.26837,62,-0.8924,173,0.75472
ENSG00000114999,TTL,74,-0.0746,86,0.19971,92,0.28392,97,0.37552,76,-0.0292,62,-0.3374,58,-0.4539,57,-0.4827,84,0.13356
ENSG00000125611,CHCHD5,26,0.01944,23,-0.1398,11,-1.3016,30,0.26009,18,-0.5015,15,-0.8033,24,-0.0634,48,1.05046,35,0.52025
ENSG00000144136,SLC20A1,27,-1.5850,59,-0.4781,101,0.43513,153,1.15140,113,0.61489,82,0.08969,60,-0.3885,55,-0.5448,64,-0.2882
ENSG00000144134,RABL2A,5,-1.5502,21,0.69418,29,1.16154,8,-0.8063,18,0.41064,10,-0.5029,13,-0.1284,11,-0.4261,6,-1.1851
ENSG00000115084,SLC35F5,25,-0.0969,25,-0.0508,36,0.50793,36,0.52458,9,-1.5712,21,-0.3577,29,0.14862,39,0.65107,16,-0.7207
ENSG00000115091,ACTR3,84,-0.3573,87,-0.3380,101,-0.0572,134,0.38970,134,0.39078,113,0.11739,93,-0.1872,101,-0.0595,117,0.17605
ENSG00000175497,DPP10,74,-0.2394,97,0.20938,162,1.04616,84,-0.0393,60,-0.5800,87,-0.0018,76,-0.1972,82,-0.0788,46,-0.9913
ENSG00000235026,DPP10-AS1,6,-2.0845,54,1.47663,34,0.43192,30,0.21625,10,-1.4318,26,0.01372,2,-3.6029,24,-0.0971,20,-0.4353
ENSG00000088205,DDX18,105,0.16919,87,-0.1424,74,-0.3795,80,-0.2507,87,-0.1219,107,0.20620,159,0.86292,46,-1.0928,110,0.24398
ENSG00000125633,CCDC93,22,0.25779,7,-1.6001,19,-0.0091,23,0.26419,21,0.16781,15,-0.3657,39,1.16743,24,0.36793,14,-0.4776
ENSG00000125629,INSIG2,27,-0.4220,40,0.22932,59,0.84639,47,0.45875,30,-0.2724,21,-0.7808,29,-0.2904,27,-0.4049,32,-0.1313
ENSG00000144119,C1QL2,5,-1.8257,57,2.81704,4,-1.9921,3,-2.4725,0,-5.2513,0,-5.2947,24,0.50414,23,0.44347,2,-3.2219
ENSG00000155368,DBI,575,0.98846,183,-0.9440,94,-1.8548,111,-1.6166,142,-1.2517,124,-1.4525,660,1.23531,690,1.31672,420,0.45120
ENSG00000088179,PTPN4,41,-0.9198,91,0.38396,86,0.24965,95,0.41485,85,0.23350,74,0.00422,52,-0.5482,52,-0.5373,70,-0.0768
ENSG00000115109,EPB41L5,18,0.00815,6,-1.6972,14,-0.3574,18,-0.0532,15,-0.3454,12,-0.5811,25,0.51291,27,0.60973,41,1.34400
ENSG00000226479,TMEM185B,22,0.55871,10,-0.7167,28,0.99420,19,0.37141,13,-0.2628,6,-1.2741,32,1.18936,9,-0.8389,4,-1.7914
ENSG00000144118,RALB,58,-0.9127,100,-0.0829,76,-0.5109,138,0.43708,151,0.58758,138,0.43893,48,-1.2013,88,-0.2777,154,0.62378
ENSG00000074054,CLASP1,48,-0.8531,102,0.37657,97,0.26100,111,0.48225,78,-0.0997,76,-0.1410,89,0.12209,63,-0.4192,62,-0.4530
ENSG00000155438,NIFK,41,0.30565,31,-0.1937,37,0.11303,34,-0.0274,18,-0.9561,32,-0.1245,47,0.50748,24,-0.5619,49,0.56574
ENSG00000211460,TSN,104,0.20240,89,-0.0398,116,0.38937,110,0.29561,98,0.11298,70,-0.4239,99,0.11919,86,-0.1027,54,-0.8318
ENSG00000136717,BIN1,276,1.38842,113,-0.1356,157,0.40552,100,-0.3213,105,-0.2346,93,-0.4328,65,-0.9788,94,-0.4191,106,-0.2232
ENSG00000163161,ERCC3,13,-0.7534,28,0.43171,35,0.73676,16,-0.4523,17,-0.4429,28,0.36104,27,0.31544,13,-0.7981,16,-0.5035
ENSG00000169967,MAP3K2,44,-0.1746,49,-0.0008,40,-0.3173,54,0.12632,49,-0.0224,54,0.15102,71,0.58687,31,-0.7308,53,0.09749
ENSG00000163166,IWS1,153,1.67836,38,-0.7157,29,-1.0528,83,0.58459,45,-0.3886,45,-0.3919,72,0.35694,41,-0.5481,35,-0.7895
ENSG00000136709,WDR33,29,-0.8517,52,0.07963,68,0.48913,66,0.44136,59,0.25549,42,-0.2653,49,-0.0465,54,0.12811,30,-0.8029
ENSG00000144231,POLR2D,28,-0.4485,44,0.32513,18,-1.0538,52,0.54192,30,-0.3050,34,-0.1307,41,0.18131,47,0.38220,31,-0.2934
ENSG00000136715,SAP130,15,-0.8177,29,0.23121,36,0.51748,36,0.53228,27,0.04444,17,-0.6605,25,-0.0724,32,0.35203,13,-1.0810
ENSG00000136731,UGGT1,49,0.26485,41,-0.0157,41,-0.0185,30,-0.5032,45,0.12892,53,0.38965,50,0.28182,29,-0.5801,37,-0.1886
ENSG00000136720,HS6ST1,33,-1.9757,200,0.98425,118,-0.0401,113,-0.1113,76,-0.7270,77,-0.7102,154,0.39982,164,0.50139,73,-0.7852
ENSG00000136699,SMPD4,23,-0.6795,56,0.87728,45,0.36902,23,-0.6489,32,-0.1669,32,-0.1916,33,-0.1169,29,-0.3035,26,-0.4648
ENSG00000152082,MZT2B,354,-0.2846,502,0.30973,326,-0.4137,363,-0.2485,427,0.01119,352,-0.2976,289,-0.6014,561,0.45613,565,0.46811
ENSG00000136710,CCDC115,35,-0.6529,61,0.23061,84,0.72289,54,-0.0064,89,0.82070,40,-0.4493,29,-0.9745,57,0.09815,29,-0.9747
ENSG00000136718,IMP4,47,-0.5636,82,0.35196,56,-0.3106,46,-0.6060,89,0.45132,46,-0.6129,51,-0.4575,75,0.16811,104,0.69528
ENSG00000072135,PTPN18,18,-0.1856,23,0.20265,21,0.03794,20,-0.0361,16,-0.3676,20,-0.0892,23,0.15295,22,0.05179,21,0.00520
ENSG00000178171,AMER3,4,-2.3424,27,0.59072,20,0.00118,26,0.46691,21,0.07474,27,0.51066,16,-0.3294,16,-0.3476,13,-0.5872
ENSG00000136002,ARHGEF4,111,-0.4390,184,0.41525,160,0.13123,96,-0.6668,144,-0.0329,93,-0.7107,186,0.38025,169,0.21866,144,-0.0331
ENSG00000152102,FAM168B,140,-0.3683,187,0.10830,261,0.64428,197,0.17880,202,0.21649,203,0.23118,92,-1.0065,150,-0.2556,144,-0.3241
ENSG00000115762,PLEKHB2,168,-0.8882,366,0.38567,396,0.46932,310,0.06982,445,0.66664,244,-0.3126,192,-0.6837,227,-0.4255,256,-0.2352
ENSG00000173272,MZT2A,125,-0.3984,201,0.41564,112,-0.5680,120,-0.4643,130,-0.3404,157,-0.0341,84,-1.0043,258,0.77865,220,0.51201
ENSG00000150551,LYPD1,18,-0.1795,19,-0.0306,1,-3.5458,10,-0.9868,12,-0.7581,14,-0.4738,24,0.28672,53,1.70166,26,0.43977
ENSG00000152127,MGAT5,30,-0.9791,53,-0.0934,50,-0.1871,40,-0.5139,90,0.78277,87,0.72332,50,-0.1594,41,-0.4991,65,0.25177
ENSG00000152128,TMEM163,9,-1.7243,19,-0.5742,52,1.05868,40,0.64486,43,0.75361,36,0.43021,14,-0.9943,13,-1.0722,26,-0.0533
ENSG00000082258,CCNT2,50,0.27853,46,0.16216,60,0.58032,59,0.53899,37,-0.2036,36,-0.2620,46,0.14996,13,-1.7458,28,-0.6397
ENSG00000115839,RAB3GAP1,71,-0.5582,118,0.27026,138,0.49723,91,-0.1881,132,0.42407,116,0.20291,96,-0.1027,60,-0.8156,79,-0.4039
ENSG00000048991,R3HDM1,74,-1.7590,333,0.66591,221,-0.0932,359,0.70553,194,-0.3000,291,0.35185,183,-0.3907,109,-1.1888,246,0.07717
ENSG00000144224,UBXN4,308,0.99356,112,-0.7109,100,-0.8312,118,-0.5694,165,-0.0421,194,0.21257,266,0.73955,97,-0.8725,225,0.46213
ENSG00000076003,MCM6,15,-0.3046,14,-0.4121,21,0.25895,16,-0.2077,32,0.90207,16,-0.2406,16,-0.1556,20,0.13418,18,-0.0504
ENSG00000115866,DARS,158,0.58329,44,-1.5108,77,-0.5638,172,0.73006,106,-0.0617,66,-0.7945,188,0.88229,141,0.39456,107,-0.0447
ENSG00000150540,HNMT,42,1.13936,13,-0.8641,15,-0.5542,7,-1.5646,21,-0.0265,17,-0.3468,59,1.74655,10,-1.1411,16,-0.3970
ENSG00000144228,SPOPL,25,0.52310,13,-0.6114,15,-0.2330,15,-0.2859,43,1.48097,14,-0.3658,13,-0.4418,16,-0.2245,13,-0.4917
ENSG00000168702,LRP1B,48,0.45918,22,-0.8454,34,-0.1079,29,-0.3310,30,-0.2912,83,1.40016,24,-0.6199,35,-0.0402,35,-0.0690
ENSG00000121964,GTDC1,65,-0.7990,109,0.01856,84,-0.3894,141,0.43253,68,-0.7122,147,0.49733,111,0.04707,75,-0.5746,171,0.75414
ENSG00000169554,ZEB2,1120,2.45519,222,-0.4978,103,-1.6144,221,-0.4568,212,-0.5207,245,-0.2969,249,-0.2728,79,-2.0050,281,-0.0804
ENSG00000121989,ACVR2A,19,-0.4666,20,-0.3909,40,0.74309,28,0.16799,37,0.58087,36,0.53748,30,0.26953,13,-1.0659,12,-1.1474
ENSG00000115947,ORC4,40,-1.0614,86,0.11435,101,0.37601,133,0.83327,90,0.18408,79,-0.0352,49,-0.7589,72,-0.1809,68,-0.2693
ENSG00000204406,MBD5,30,-0.1473,37,0.23975,35,0.09787,17,-0.9696,21,-0.6870,58,0.95383,44,0.46747,19,-0.8171,28,-0.2254
ENSG00000135999,EPC2,26,-0.5381,39,0.09030,32,-0.2131,54,0.63064,41,0.18365,54,0.62600,39,0.06835,12,-1.6406,32,-0.2164
ENSG00000168280,KIF5C,996,0.25987,776,-0.1587,615,-0.5065,726,-0.2464,1007,0.27898,1324,0.73509,599,-0.5472,510,-0.7959,1151,0.49927
ENSG00000168288,MMADHC,34,-0.5821,50,0.02596,60,0.33069,55,0.19170,65,0.45271,65,0.46168,27,-0.9214,48,-0.0258,36,-0.4694
ENSG00000080345,RIF1,146,0.21179,172,0.55733,95,-0.4619,159,0.34619,55,-1.3034,120,-0.0972,181,0.56586,54,-1.3236,125,-0.0370
ENSG00000162980,ARL5A,91,0.14754,92,0.17785,52,-0.7450,58,-0.5660,81,-0.0347,84,0.00896,119,0.58347,85,0.02659,79,-0.0793
ENSG00000182389,CACNB4,81,-1.0418,159,-0.0043,179,0.19591,170,0.10414,244,0.70737,178,0.18663,143,-0.1669,83,-1.0050,193,0.31383
ENSG00000115145,STAM2,41,0.49192,35,0.24898,35,0.21690,22,-0.4780,22,-0.5113,22,-0.4920,34,0.18204,31,0.02161,27,-0.1903
ENSG00000157827,FMNL2,473,1.92514,94,-0.9029,87,-0.9435,150,-0.0941,77,-1.1183,95,-0.8023,205,0.41114,158,-0.0099,159,-0.0044
ENSG00000196504,PRPF40A,186,0.95619,71,-0.6777,55,-1.0070,94,-0.1775,57,-0.9377,118,0.19477,161,0.70588,54,-1.0349,182,0.91412
ENSG00000162989,KCNJ3,67,-1.4024,224,0.55283,232,0.53654,118,-0.5463,184,0.15499,256,0.70261,159,-0.0746,103,-0.7492,102,-0.7702
ENSG00000115159,GPD2,50,0.24249,34,-0.3923,35,-0.3289,44,0.03666,23,-0.9713,53,0.35273,30,-0.5494,54,0.38189,71,0.83406
ENSG00000136541,ERMN,1108,4.82544,12,-3.7973,19,-3.0655,52,-1.5696,67,-1.2019,70,-1.1394,18,-3.0989,3,-5.5429,94,-0.6805
ENSG00000123612,ACVR1C,13,-0.9965,52,1.50142,25,0.00068,22,-0.2106,10,-1.3869,8,-1.6708,15,-0.8248,21,-0.2681,32,0.39111
ENSG00000144283,PKP4,773,2.82363,132,-0.4912,83,-1.1457,108,-0.7534,113,-0.6891,144,-0.3106,98,-0.8980,71,-1.3802,96,-0.9280
ENSG00000196151,WDSUB1,18,0.30206,8,-0.9412,22,0.69109,17,0.26725,19,0.43824,19,0.39121,14,-0.0787,10,-0.6228,11,-0.4811
ENSG00000123636,BAZ2B,535,1.76692,93,-1.2436,35,-2.6000,236,0.30739,110,-0.8837,154,-0.3710,289,0.64886,106,-0.9509,297,0.69683
ENSG00000136536,MARCH7,27,-0.7960,52,0.23539,51,0.17894,46,0.03789,40,-0.1914,62,0.50883,25,-0.8880,71,0.72232,28,-0.7591
ENSG00000153250,RBMS1,27,-0.0763,20,-0.5826,28,-0.0027,27,-0.0415,39,0.53912,17,-0.7312,62,1.35810,13,-1.1803,26,-0.0959
ENSG00000136560,TANK,19,-0.5215,20,-0.5185,28,0.11099,34,0.40173,31,0.26359,25,-0.1000,31,0.24090,26,-0.0357,32,0.28111
ENSG00000115233,PSMD14,84,-0.3213,105,0.02280,98,-0.0839,146,0.55689,132,0.39538,100,-0.0548,112,0.11898,77,-0.4638,77,-0.4743
ENSG00000136535,TBR1,72,-0.7915,87,-0.5578,237,1.14202,128,0.10425,222,1.02416,207,0.90042,24,-2.4227,43,-1.5776,94,-0.3813
ENSG00000144290,SLC4A10,83,-1.1924,251,0.64059,309,0.90639,226,0.37852,164,-0.1361,160,-0.1764,133,-0.4710,80,-1.2427,133,-0.4709
ENSG00000115271,GCA,72,0.86165,32,-0.4867,51,0.27363,58,0.47490,64,0.65618,34,-0.3523,14,-1.6396,50,0.23286,21,-1.0950
ENSG00000182263,FIGN,31,0.83791,8,-1.2673,21,0.20213,17,-0.1628,17,-0.1375,23,0.32776,27,0.61513,12,-0.6459,20,0.16428
ENSG00000082438,COBLL1,17,-0.5189,6,-2.1798,4,-2.6918,22,-0.0784,45,1.06804,26,0.14228,79,2.15149,3,-2.9130,28,0.30118
ENSG00000153253,SCN3A,93,-0.1576,120,0.28278,82,-0.3529,138,0.47791,93,-0.1632,132,0.40938,119,0.23207,47,-1.2126,84,-0.3127
ENSG00000136531,SCN2A,261,-1.0260,581,0.25837,495,-0.0305,929,1.02254,474,-0.0989,863,0.89344,351,-0.5718,180,-1.5801,329,-0.6684
ENSG00000178662,CSRNP3,76,-1.3331,218,0.33564,213,0.26085,203,0.18197,247,0.50465,232,0.40034,107,-0.8228,95,-1.0075,205,0.19685
ENSG00000123607,TTC21B,22,0.18664,15,-0.4765,23,0.26598,24,0.33336,38,1.09027,14,-0.5082,18,-0.1672,8,-1.3273,19,-0.0232
ENSG00000144285,SCN1A,45,-1.7394,79,-0.9707,142,0.02970,278,1.15990,247,0.94845,201,0.59322,100,-0.5266,63,-1.2188,163,0.24864
ENSG00000172318,B3GALT1,10,-1.2697,29,0.46582,25,0.18798,39,0.91643,23,0.07122,23,0.07807,12,-0.9760,25,0.18169,8,-1.4653
ENSG00000198648,STK39,132,0.19579,84,-0.5696,137,0.25178,145,0.33871,201,0.89502,102,-0.2213,53,-1.2333,52,-1.2613,182,0.72565
ENSG00000172292,CERS6,51,-1.2123,109,-0.0547,146,0.43121,134,0.28806,169,0.66947,157,0.54595,96,-0.2396,58,-1.0238,93,-0.2975
ENSG00000138399,FASTKD1,8,-1.2679,23,0.28548,18,-0.0804,38,1.10369,13,-0.6512,30,0.73321,18,-0.1124,13,-0.6317,10,-1.0062
ENSG00000138398,PPIG,451,0.47372,322,-0.0816,151,-1.2432,374,0.16572,262,-0.3979,468,0.53392,490,0.61192,113,-1.6830,421,0.35751
ENSG00000154479,CCDC173,35,0.29384,17,-0.9416,3,-3.1435,17,-0.7958,15,-1.0210,42,0.58238,75,1.61348,9,-1.7988,63,1.28585
ENSG00000213160,KLHL23,37,-0.5180,65,0.42394,45,-0.2030,56,0.13063,16,-1.7807,55,0.12060,96,1.03402,43,-0.2858,37,-0.5099
ENSG00000138385,SSB,182,-0.1434,176,-0.2122,159,-0.3518,272,0.51308,199,0.00129,242,0.31734,219,0.15649,106,-0.9703,256,0.40945
ENSG00000138382,METTL5,29,-0.9033,41,-0.4336,59,0.17468,57,0.11065,57,0.13420,41,-0.3986,69,0.42398,61,0.23123,73,0.52262
ENSG00000144357,UBR3,76,-0.4806,115,0.20143,150,0.62452,115,0.18107,102,-0.0137,106,0.05490,110,0.10764,72,-0.5488,66,-0.6834
ENSG00000128683,GAD1,25,-2.9513,269,0.74334,71,-1.4397,209,0.22558,436,1.50225,89,-1.1105,176,-0.0493,155,-0.2510,119,-0.6581
ENSG00000115806,GORASP2,34,-0.6112,56,0.19355,77,0.67191,63,0.35164,46,-0.1616,41,-0.3310,50,-0.0324,49,-0.0563,35,-0.5789
ENSG00000198586,TLK1,77,-0.6981,150,0.40491,96,-0.3535,178,0.63668,113,-0.0999,171,0.56536,72,-0.7964,80,-0.6410,118,-0.0301
ENSG00000123600,METTL8,24,0.41947,19,0.05816,14,-0.3801,16,-0.1754,18,-0.0238,12,-0.5995,23,0.36883,19,0.08615,18,-0.0317
ENSG00000071967,CYBRD1,68,0.77572,15,-1.7148,5,-3.0055,60,0.56305,16,-1.4951,15,-1.5676,102,1.51459,78,1.01837,49,0.24024
ENSG00000077380,DYNC1I2,631,1.49597,159,-0.8615,136,-1.0267,413,0.73624,200,-0.4342,215,-0.3265,269,0.03011,157,-0.8099,300,0.20691
ENSG00000115840,SLC25A12,38,-0.9216,82,0.30662,107,0.70883,94,0.48793,64,-0.1336,65,-0.1036,56,-0.3520,50,-0.5319,58,-0.3000
ENSG00000128708,HAT1,20,0.16343,14,-0.3851,22,0.33593,15,-0.2431,8,-1.1509,10,-0.9422,20,0.18424,35,1.10404,20,0.19221
ENSG00000144355,DLX1,6,-2.3513,39,0.53029,14,-1.1560,18,-0.7753,55,1.02283,8,-1.8625,58,1.11775,27,-0.1263,31,0.07012
ENSG00000091409,ITGA6,63,0.82209,9,-2.3124,10,-1.9782,39,0.02175,22,-0.8502,17,-1.2369,125,2.11200,52,0.50004,36,-0.0693
ENSG00000152256,PDK1,7,-1.3093,23,0.64024,10,-0.6548,16,-0.0122,17,0.06276,23,0.55836,6,-1.3471,19,0.27258,17,0.10518
ENSG00000091428,RAPGEF4,338,0.56755,156,-0.7298,159,-0.6392,158,-0.6506,367,0.70318,348,0.61645,97,-1.3953,245,0.03702,367,0.70482
ENSG00000091436,MAP3K20,50,0.47183,22,-0.9013,13,-1.6273,18,-1.0738,19,-1.0118,15,-1.3775,153,2.62961,34,-0.1594,27,-0.5091
ENSG00000172845,SP3,33,-0.2892,34,-0.2662,26,-0.6502,35,-0.1828,50,0.40085,30,-0.4330,48,0.31818,45,0.22679,58,0.65116
ENSG00000138430,OLA1,65,-1.1865,138,-0.0233,209,0.65787,160,0.21873,154,0.15460,194,0.53672,124,-0.1870,116,-0.3009,100,-0.5213
ENSG00000138433,CIR1,136,0.17204,111,-0.1688,83,-0.5958,149,0.32314,92,-0.4387,186,0.69445,164,0.48695,81,-0.6405,106,-0.2243
ENSG00000144306,SCRN3,10,-0.7713,23,0.53291,14,-0.2996,21,0.33223,22,0.43555,14,-0.2570,24,0.53976,13,-0.3453,5,-1.7238
ENSG00000163328,GPR155,119,-0.2980,134,-0.1331,154,0.10800,151,0.07724,126,-0.2178,244,0.87067,172,0.28458,83,-0.8617,125,-0.2267
ENSG00000115935,WIPF1,172,4.03406,4,-2.8390,4,-2.7058,12,-1.1826,8,-1.7200,14,-0.9797,10,-1.4972,11,-1.3544,24,-0.1341
ENSG00000128656,CHN1,545,-1.6790,2031,0.41234,2518,0.71998,1750,0.11668,1757,0.12294,2851,0.93457,714,-1.2754,1144,-0.5550,932,-0.8703
ENSG00000115966,ATF2,64,-0.3959,84,0.04155,104,0.39290,74,-0.1661,103,0.37074,96,0.24860,67,-0.3260,67,-0.3093,77,-0.0967
ENSG00000154518,ATP5MC3,132,-1.4279,352,0.09434,488,0.62067,313,-0.1034,472,0.56713,381,0.21185,193,-0.8541,399,0.28775,258,-0.4069
ENSG00000144320,LNPK,45,-0.5019,66,0.10838,80,0.40855,68,0.12852,83,0.46692,69,0.16485,61,-0.0402,45,-0.5134,40,-0.6887
ENSG00000128654,MTX2,30,-1.2581,77,0.19181,147,1.27927,98,0.56771,91,0.45679,45,-0.6566,18,-1.9846,56,-0.3290,50,-0.4977
ENSG00000170144,HNRNPA3,275,-0.0566,300,0.09764,314,0.15607,253,-0.1867,360,0.38217,260,-0.1462,246,-0.2313,264,-0.1217,275,-0.0574
ENSG00000116044,NFE2L2,128,0.96257,31,-1.3675,31,-1.3036,121,0.85956,36,-1.0633,36,-1.0527,126,0.94051,80,0.16816,97,0.48700
ENSG00000018510,AGPS,41,0.39175,20,-0.7904,47,0.61901,39,0.32711,23,-0.5005,34,0.08321,45,0.54974,15,-1.1680,36,0.20062
ENSG00000079156,OSBPL6,38,-1.2605,74,-0.2817,83,-0.0702,117,0.47933,130,0.65036,88,0.01387,100,0.22849,56,-0.6916,110,0.38051
ENSG00000180228,PRKRA,35,-0.8833,70,0.20666,82,0.43564,105,0.85934,64,0.03790,63,0.01517,57,-0.1464,46,-0.4681,32,-1.0196
ENSG00000116095,PLEKHA3,50,-0.4791,91,0.54011,57,-0.2873,55,-0.3399,86,0.36851,88,0.40927,48,-0.5527,58,-0.2482,58,-0.2504
ENSG00000187231,SESTD1,119,0.73545,62,-0.3675,59,-0.4034,97,0.38993,72,-0.0880,100,0.43762,74,-0.0483,45,-0.8111,72,-0.0824
ENSG00000144331,ZNF385B,6,-2.5387,33,0.08273,45,0.54592,32,0.01499,89,1.78917,26,-0.3128,21,-0.6146,15,-1.1859,18,-0.8624
ENSG00000163510,CWC22,58,0.39602,33,-0.5529,25,-0.9103,64,0.54920,46,-0.0028,41,-0.1614,83,0.99944,21,-1.1708,51,0.18561
ENSG00000170035,UBE2E3,56,-1.2252,125,0.01868,189,0.68806,164,0.45219,159,0.40373,125,0.01589,55,-1.2398,124,0.00206,117,-0.0895
ENSG00000162992,NEUROD1,1,-4.4797,72,2.54262,17,-0.5675,14,-0.8002,2,-3.3713,8,-1.5646,23,-0.0440,26,0.15697,4,-2.5960
ENSG00000138434,ITPRID2,122,1.25840,52,-0.1843,41,-0.5564,54,-0.1251,42,-0.5166,39,-0.6228,79,0.48958,54,-0.1169,46,-0.3592
ENSG00000115252,PDE1A,46,-0.6305,57,-0.3246,97,0.56761,57,-0.2985,127,1.02891,99,0.59577,56,-0.3220,23,-1.6331,67,-0.0391
ENSG00000077232,DNAJC10,67,0.12579,76,0.35985,81,0.41754,44,-0.5492,54,-0.2277,65,0.06533,90,0.59309,28,-1.2312,43,-0.5700
ENSG00000061676,NCKAP1,149,-1.2396,412,0.40019,465,0.55270,411,0.34817,329,-0.0126,354,0.10495,242,-0.4967,323,-0.0454,221,-0.6347
ENSG00000170396,ZNF804A,5,-2.4052,38,0.63077,10,-1.5567,52,1.05394,33,0.31109,26,-0.0726,27,-0.0339,10,-1.5679,35,0.37332
ENSG00000065548,ZC3H15,181,-0.7186,276,-0.0652,269,-0.0955,351,0.33303,265,-0.1201,521,1.00302,291,0.02509,161,-0.8907,269,-0.1001
ENSG00000138448,ITGAV,114,0.13918,76,-0.5525,60,-0.8631,139,0.46524,37,-1.6059,59,-0.8957,139,0.46405,217,1.23316,129,0.33883
ENSG00000144369,FAM171B,171,-0.7012,250,-0.1204,276,0.04442,429,0.77606,99,-1.5268,239,-0.1850,259,-0.0572,460,0.89852,247,-0.1302
ENSG00000144366,GULP1,9,-1.9064,61,1.26714,43,0.45173,33,0.05652,25,-0.3757,24,-0.4749,26,-0.3448,15,-1.1317,25,-0.3846
ENSG00000204262,COL5A2,10,-1.9117,16,-1.2567,50,0.57784,96,1.77307,65,1.04969,26,-0.4634,11,-1.6677,26,-0.4482,31,-0.1955
ENSG00000115368,WDR75,33,0.32587,22,-0.3217,24,-0.2048,45,0.83298,21,-0.3801,19,-0.5344,27,-0.0170,26,-0.0403,30,0.17646
ENSG00000138381,ASNSD1,22,-1.1062,44,-0.0453,49,0.11506,85,1.03415,40,-0.2068,90,1.14888,33,-0.5226,36,-0.3530,11,-2.0679
