Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000072858,SIDT1,3,-2.7162,4,-2.5580,12,-0.8935,3,-2.8869,26,0.32385,37,0.88604,28,0.50098,68,2.01740,6,-1.8668
ENSG00000176542,USF3,64,0.27712,31,-0.8649,34,-0.7268,31,-0.8809,35,-0.6933,26,-1.1390,47,-0.2402,113,1.23834,114,1.25255
ENSG00000121579,NAA50,37,-0.7701,44,-0.5314,49,-0.3675,75,0.31981,69,0.18341,54,-0.2017,76,0.39342,76,0.34878,58,-0.0808
ENSG00000114573,ATP6V1A,63,-2.1957,116,-1.2823,160,-0.7966,246,-0.1311,485,0.99468,604,1.39158,340,0.44645,168,-0.7279,151,-0.8931
ENSG00000163617,CCDC191,41,0.92038,39,0.80872,12,-1.0253,0,-4.8688,14,-0.7545,8,-1.5961,9,-1.4720,54,1.41207,48,1.16685
ENSG00000181722,ZBTB20,487,2.24171,281,1.15775,21,-2.8660,79,-0.9071,19,-2.9723,25,-2.5738,16,-3.4068,268,1.07237,199,0.56546
ENSG00000172020,GAP43,181,-3.1688,472,-1.7625,2158,0.60738,2601,0.92789,1755,0.26428,1212,-0.3280,1682,0.22209,380,-2.0829,2779,1.04437
ENSG00000185565,LSAMP,239,-0.4440,357,0.19428,181,-0.8771,198,-0.7342,413,0.42974,534,0.86615,237,-0.5083,172,-0.9509,601,1.07432
ENSG00000113845,TIMMDC1,77,0.94778,38,-0.2372,22,-1.0433,71,0.80189,19,-1.2918,32,-0.4864,57,0.50423,39,-0.1582,24,-0.9406
ENSG00000138495,COX17,150,0.03227,114,-0.3995,166,0.19653,217,0.63794,112,-0.4287,231,0.74055,151,0.04776,77,-0.9985,102,-0.5828
ENSG00000082701,GSK3B,45,-0.9111,29,-1.5672,40,-1.0792,50,-0.7523,131,0.79229,112,0.52094,95,0.29592,107,0.44793,106,0.43882
ENSG00000163428,LRRC58,170,1.53005,86,0.33096,36,-1.0253,32,-1.1824,34,-1.0918,22,-1.7175,45,-0.7528,118,0.87567,108,0.72593
ENSG00000065518,NDUFB4,130,-0.5826,154,-0.3202,189,0.00553,358,1.07611,157,-0.2864,263,0.54326,210,0.19532,110,-0.8350,104,-0.9318
ENSG00000144840,RABL3,21,-0.4303,37,0.47758,16,-0.7707,21,-0.4220,28,0.04741,35,0.42574,31,0.21958,20,-0.4708,33,0.28956
ENSG00000145087,STXBP5L,19,-2.2733,28,-1.7627,62,-0.5438,72,-0.3227,213,1.52125,65,-0.4750,85,-0.0498,67,-0.4210,182,1.22722
ENSG00000173230,GOLGB1,604,0.18814,270,-1.0720,206,-1.4734,195,-1.5579,750,0.54583,211,-1.4405,299,-0.9989,1312,1.53818,1229,1.41487
ENSG00000173226,IQCB1,15,-0.4038,8,-1.3915,17,-0.2326,8,-1.3784,35,0.95710,26,0.48875,13,-0.6220,27,0.54163,32,0.81204
ENSG00000114023,FAM162A,43,-1.1925,62,-0.6424,121,0.41738,133,0.57101,86,-0.1322,139,0.63897,123,0.50409,28,-1.8523,80,-0.2556
ENSG00000114030,KPNA1,97,0.31014,27,-1.6440,35,-1.2557,40,-1.0729,132,0.83505,83,0.05469,76,-0.0891,142,0.95553,91,0.20453
ENSG00000173175,ADCY5,57,0.42700,50,0.20871,55,0.37018,42,-0.0683,22,-1.0556,31,-0.5602,48,0.17381,55,0.35262,30,-0.5660
ENSG00000206527,HACD2,131,1.53280,30,-0.8725,38,-0.5345,25,-1.1652,51,-0.0879,25,-1.1964,68,0.43073,51,-0.0727,50,-0.1231
ENSG00000065534,MYLK,224,2.31844,68,0.14209,13,-2.3642,47,-0.4311,15,-2.1067,26,-1.3150,11,-2.7070,169,1.72559,39,-0.7139
ENSG00000175455,CCDC14,56,0.74608,41,0.22987,9,-2.0503,10,-1.8647,38,0.11988,18,-0.9954,19,-1.0250,111,2.01952,32,-0.1434
ENSG00000160145,KALRN,17,-3.5363,54,-1.8838,195,0.06746,171,-0.1475,279,0.65284,133,-0.5338,314,1.01296,150,-0.3512,244,0.43232
ENSG00000163848,ZNF148,109,0.23659,62,-0.6536,50,-0.9797,46,-1.1097,119,0.37986,45,-1.1190,73,-0.4416,182,1.10252,182,1.10499
ENSG00000114520,SNX4,63,0.67808,32,-0.4198,19,-1.1536,24,-0.8315,56,0.50098,45,0.11431,52,0.40218,28,-0.6194,44,0.10911
ENSG00000114544,SLC41A3,12,-2.4655,55,-0.2233,45,-0.5161,65,0.04007,59,-0.1007,147,1.44238,71,0.21430,83,0.43469,23,-1.5105
ENSG00000144908,ALDH1L1,18,-0.4310,100,2.64993,36,0.68700,27,0.18882,3,-2.7778,5,-2.3840,8,-1.6685,4,-2.6107,29,0.31309
ENSG00000159685,CHCHD6,9,-3.0263,36,-1.0995,97,0.46558,125,0.88671,82,0.17953,87,0.27713,111,0.80799,30,-1.3644,42,-0.8634
ENSG00000114554,PLXNA1,5,-2.4850,17,-0.8247,45,0.69404,7,-2.0265,44,0.64597,28,-0.0644,49,1.00763,40,0.51716,7,-2.0166
ENSG00000163870,TPRA1,13,-0.4978,29,0.70129,13,-0.5209,13,-0.5678,16,-0.1950,26,0.52396,24,0.44304,19,0.07271,9,-1.1424
ENSG00000114631,PODXL2,34,-1.8255,74,-0.6366,98,-0.2038,78,-0.5548,125,0.18144,227,1.19833,141,0.43418,143,0.40769,54,-1.1220
ENSG00000114626,ABTB1,21,-1.3693,26,-1.0934,73,0.53073,50,-0.0929,71,0.47700,63,0.29511,82,0.84385,32,-0.7584,27,-1.0380
ENSG00000074416,MGLL,61,-1.7431,278,0.61057,190,-0.0120,324,0.87583,99,-1.0251,322,0.86519,154,-0.3818,111,-0.8540,220,0.22903
ENSG00000058262,SEC61A1,40,-0.0579,51,0.33947,45,0.13271,31,-0.4473,31,-0.4519,33,-0.3407,36,-0.2474,87,1.26446,23,-0.9072
ENSG00000175792,RUVBL1,14,-0.3020,12,-0.5936,11,-0.6974,21,0.32040,37,1.25345,21,0.28412,23,0.50015,5,-1.8103,7,-1.3324
ENSG00000163902,RPN1,115,0.36963,46,-1.0646,50,-0.9432,35,-1.4564,125,0.50778,160,0.92849,109,0.32049,90,-0.0240,76,-0.2944
ENSG00000075785,RAB7A,211,0.20838,187,0.01410,146,-0.3727,217,0.25825,214,0.23498,241,0.43129,195,0.09790,137,-0.4747,107,-0.8529
ENSG00000177646,ACAD9,13,-0.6912,23,0.22107,12,-0.7748,15,-0.4737,25,0.34910,29,0.58820,25,0.38750,29,0.61043,5,-1.9847
ENSG00000240682,ISY1,33,0.44486,14,-0.9328,10,-1.3399,19,-0.4123,20,-0.3737,9,-1.5893,21,-0.3392,73,1.83945,33,0.43271
ENSG00000169714,CNBP,234,0.11170,244,0.17829,250,0.21894,273,0.35987,168,-0.4158,250,0.21648,222,0.02529,175,-0.3511,148,-0.6148
ENSG00000181789,COPG1,28,-1.0685,35,-0.7218,21,-1.5110,26,-1.1850,104,1.02404,128,1.39716,77,0.58712,45,-0.3587,22,-1.4535
ENSG00000183624,HMCES,16,-1.3023,33,-0.2376,52,0.48396,24,-0.7091,48,0.37259,55,0.59282,43,0.20665,43,0.17539,26,-0.6077
ENSG00000184897,H1FX,83,-1.2123,150,-0.3113,210,0.22558,187,0.04284,146,-0.3478,232,0.39078,228,0.41494,227,0.35101,133,-0.5008
ENSG00000129071,MBD4,82,0.82105,33,-0.6476,25,-1.0835,38,-0.4110,53,0.09962,34,-0.5786,47,-0.1255,78,0.73866,62,0.35290
ENSG00000163913,IFT122,9,-1.7068,23,-0.2608,31,0.22944,7,-1.9181,23,-0.2175,45,0.83607,36,0.53986,35,0.44808,23,-0.2131
ENSG00000004399,PLXND1,30,0.17571,14,-1.0150,48,0.95200,17,-0.7261,14,-1.0020,12,-1.1758,31,0.24753,52,1.11299,20,-0.4660
ENSG00000172765,TMCC1,60,0.56276,16,-1.4633,47,0.14048,40,-0.0971,38,-0.1639,40,-0.0940,50,0.30689,34,-0.3451,49,0.23875
ENSG00000196455,PIK3R4,21,0.10640,8,-1.2580,13,-0.6455,7,-1.5110,41,1.22103,28,0.59202,20,0.07475,31,0.74097,6,-1.8101
ENSG00000017260,ATP2C1,90,0.07733,67,-0.3976,50,-0.8353,41,-1.1474,172,1.16239,98,0.21227,89,0.06769,114,0.45669,49,-0.8578
ENSG00000114670,NEK11,14,-0.5322,36,0.98603,3,-2.7974,21,0.06917,28,0.54063,31,0.74028,12,-0.7632,6,-1.7822,34,0.91053
ENSG00000198585,NUDT16,67,-0.2931,81,0.01113,76,-0.0938,90,0.17965,78,-0.0466,68,-0.2643,69,-0.2705,62,-0.4099,144,0.97682
ENSG00000114686,MRPL3,23,-0.8770,36,-0.1919,18,-1.2710,48,0.26775,45,0.16565,56,0.52470,69,1.03009,23,-0.8882,20,-1.1068
ENSG00000196353,CPNE4,0,-5.3886,2,-3.9722,16,-1.0842,57,0.96376,75,1.43587,85,1.68707,36,0.20879,3,-3.3652,10,-1.7050
ENSG00000138246,DNAJC13,63,0.60989,31,-0.4999,23,-0.9989,33,-0.4226,63,0.61736,19,-1.2880,30,-0.6481,72,0.84227,69,0.77875
ENSG00000081307,UBA5,39,-0.3705,29,-0.8395,42,-0.2638,30,-0.7495,59,0.29722,66,0.46256,65,0.52044,44,-0.1699,54,0.13823
ENSG00000113971,NPHP3,55,1.59192,13,-0.7809,11,-0.9857,9,-1.2966,7,-1.5671,9,-1.3332,7,-1.7528,82,2.43176,15,-0.5681
ENSG00000091527,CDV3,180,0.49429,97,-0.5034,107,-0.3367,125,-0.1041,133,0.00467,90,-0.6149,110,-0.3329,164,0.34247,214,0.78187
ENSG00000163781,TOPBP1,40,0.66966,15,-0.8241,22,-0.3076,13,-1.1004,53,1.13688,8,-1.8371,23,-0.2605,31,0.25131,38,0.58799
ENSG00000091513,TF,3240,5.66729,63,-2.7160,16,-4.6761,142,-1.5190,42,-3.3041,140,-1.5423,63,-2.8528,17,-4.5692,23,-4.1541
ENSG00000144867,SRPRB,18,-1.1923,27,-0.6060,33,-0.2772,33,-0.2760,55,0.51739,68,0.87520,53,0.54395,51,0.40297,6,-2.7887
ENSG00000154917,RAB6B,52,-3.3794,174,-1.6072,537,0.12976,623,0.37165,752,0.68562,696,0.55682,782,0.88147,222,-1.2446,337,-0.6080
ENSG00000163785,RYK,35,0.66443,20,-0.2170,7,-1.8260,6,-2.0202,4,-2.4981,10,-1.2805,10,-1.3720,96,2.60728,36,0.68034
ENSG00000114019,AMOTL2,167,2.58623,21,-1.0260,24,-0.8628,34,-0.3207,11,-1.9444,30,-0.5170,30,-0.5351,52,0.35836,15,-1.5382
ENSG00000129055,ANAPC13,35,-0.8977,40,-0.6721,93,0.66035,80,0.39571,72,0.23291,126,1.18681,51,-0.3497,39,-0.7414,36,-0.8536
ENSG00000182923,CEP63,104,0.66755,27,-1.4399,28,-1.3582,22,-1.6994,79,0.21460,87,0.36721,46,-0.6946,115,0.84086,136,1.13986
ENSG00000073711,PPP2R3A,102,3.06700,14,-0.6253,4,-2.4856,13,-0.7060,27,0.40634,3,-2.5720,8,-1.4641,0,-6.5979,29,0.50844
ENSG00000114054,PCCB,57,1.08389,30,0.00162,17,-0.8655,25,-0.3029,24,-0.3366,43,0.58092,32,0.12876,10,-1.5927,28,-0.0720
ENSG00000118007,STAG1,44,0.83209,25,-0.0752,6,-2.2505,11,-1.2896,13,-1.0580,22,-0.3036,6,-2.2570,110,2.64519,21,-0.3505
ENSG00000114098,ARMC8,28,-0.7688,32,-0.5550,29,-0.6764,25,-0.9238,94,1.22794,54,0.27129,62,0.56683,35,-0.4130,34,-0.4313
ENSG00000158186,MRAS,38,-1.6051,109,-0.0080,169,0.71225,94,-0.2478,96,-0.2020,52,-1.1405,128,0.29535,145,0.45398,134,0.33279
ENSG00000114107,CEP70,24,-0.2638,23,-0.3567,9,-1.7208,14,-1.0962,32,0.17373,17,-0.7602,41,0.66642,40,0.53842,45,0.75046
ENSG00000051382,PIK3CB,34,-1.2272,19,-2.0739,69,-0.1176,104,0.54064,108,0.60112,112,0.66478,92,0.38861,38,-1.0260,78,0.07264
ENSG00000175110,MRPS22,22,-0.3272,23,-0.2602,13,-1.1650,18,-0.7014,26,-0.1010,53,1.07112,41,0.73890,28,0.03256,12,-1.3065
ENSG00000184432,COPB2,61,0.56706,22,-1.0580,37,-0.2370,28,-0.6853,38,-0.1923,86,1.16300,45,0.06363,44,0.01629,26,-0.7697
ENSG00000114115,RBP1,78,1.84018,19,-0.5793,26,-0.0817,40,0.62742,5,-2.4235,31,0.22360,20,-0.4903,21,-0.3624,10,-1.4568
ENSG00000158258,CLSTN2,38,-1.9445,22,-2.7166,9,-3.9281,178,0.43398,270,1.15054,217,0.76711,243,1.14398,38,-1.9451,104,-0.4182
ENSG00000114120,SLC25A36,119,0.29301,52,-1.0172,72,-0.5181,115,0.23513,121,0.31026,139,0.54220,79,-0.4065,137,0.51823,84,-0.2738
ENSG00000177311,ZBTB38,206,0.98262,50,-1.2826,39,-1.6531,59,-1.0222,123,0.11452,84,-0.4813,83,-0.5573,200,0.92914,217,1.07197
ENSG00000155903,RASA2,26,-0.0688,6,-2.1929,12,-1.3056,18,-0.6134,36,0.44936,29,0.07033,29,0.07053,48,0.92865,42,0.67923
ENSG00000114125,RNF7,47,-0.5064,59,-0.1566,63,-0.0580,87,0.47083,54,-0.3001,88,0.48620,82,0.42806,53,-0.3106,36,-0.9171
ENSG00000069849,ATP1B3,32,-1.4023,40,-1.0563,95,0.28600,78,-0.0378,94,0.27129,139,0.92388,98,0.38777,68,-0.2505,54,-0.6129
ENSG00000114126,TFDP2,42,-0.0502,51,0.27553,54,0.36447,20,-1.1687,30,-0.5579,16,-1.4717,31,-0.5590,56,0.41699,99,1.42143
ENSG00000175066,GK5,24,0.30120,16,-0.2852,16,-0.3165,7,-1.4732,14,-0.5206,13,-0.6808,16,-0.3210,61,1.96670,14,-0.5756
ENSG00000114127,XRN1,49,0.51063,5,-2.8901,8,-2.1183,12,-1.6142,23,-0.6636,10,-1.8556,10,-2.0384,160,2.86170,68,1.06962
ENSG00000175054,ATR,27,0.21691,9,-1.4157,17,-0.4834,12,-1.0627,27,0.21248,35,0.65504,19,-0.3802,56,1.47433,14,-0.7611
ENSG00000144935,TRPC1,24,-0.1106,7,-1.8647,17,-0.5989,17,-0.6181,53,1.21049,24,-0.1246,33,0.47039,41,0.77534,7,-1.9925
ENSG00000163714,U2SURP,406,1.09984,128,-0.7757,93,-1.2552,69,-1.7097,183,-0.2198,84,-1.4157,106,-1.1615,546,1.65354,385,1.00918
ENSG00000175040,CHST2,7,-2.2973,10,-1.7539,12,-1.4845,37,0.18370,47,0.57615,81,1.52768,41,0.39752,36,0.11964,18,-0.9172
ENSG00000181744,DIPK2A,63,1.52123,7,-1.8982,7,-1.9285,9,-1.5421,34,0.45838,29,0.20980,38,0.76249,11,-1.2315,19,-0.4580
ENSG00000239922,AC092958.1,93,3.71283,12,-0.3272,0,-5.5317,10,-0.6541,4,-1.7962,7,-1.1028,0,-4.5364,22,0.54585,4,-2.0069
ENSG00000163754,GYG1,15,-1.2315,43,0.41111,16,-1.1223,28,-0.2573,55,0.82627,85,1.58973,26,-0.4116,21,-0.7527,19,-0.8728
ENSG00000071794,HLTF,90,0.65605,43,-0.5255,13,-2.2931,38,-0.7371,62,0.03868,64,0.09640,38,-0.7695,129,1.28549,88,0.61067
ENSG00000114744,COMMD2,50,0.75435,20,-0.7232,12,-1.4326,35,0.18365,18,-0.8694,39,0.37171,30,-0.0793,50,0.77167,29,-0.1042
ENSG00000082996,RNF13,375,2.82314,57,-0.6115,21,-2.1202,52,-0.7555,65,-0.4227,82,-0.0465,53,-0.8107,47,-0.9030,43,-1.0526
ENSG00000070087,PFN2,154,-1.7298,214,-1.2339,424,-0.1783,824,0.91778,535,0.19117,902,1.07645,636,0.54758,204,-1.3048,221,-1.1876
ENSG00000196428,TSC22D2,40,-0.3417,33,-0.6436,39,-0.3655,52,0.06240,54,0.14873,60,0.30435,56,0.21376,57,0.22502,49,-0.0062
ENSG00000120742,SERP1,63,-0.6077,168,0.98180,104,0.18533,118,0.37871,88,-0.0807,85,-0.1464,81,-0.2466,82,-0.2085,61,-0.6618
ENSG00000144895,EIF2A,61,-0.1442,24,-1.5310,32,-1.1405,73,0.14501,78,0.23742,74,0.17111,54,-0.3749,116,0.91786,102,0.69088
ENSG00000198843,SELENOT,158,0.51327,93,-0.3423,87,-0.4406,98,-0.2625,171,0.64926,132,0.21709,136,0.30322,73,-0.7205,69,-0.7897
ENSG00000181788,SIAH2,17,-0.6103,6,-1.9805,16,-0.7164,26,0.08854,25,-0.0226,46,1.01897,42,1.01707,12,-1.1242,17,-0.5858
ENSG00000144893,MED12L,9,-1.7873,17,-0.7946,39,0.45573,2,-3.8743,34,0.24572,7,-2.1900,33,0.21587,74,1.58186,45,0.71295
ENSG00000152601,MBNL1,114,0.29744,30,-1.7551,75,-0.3582,67,-0.5501,108,0.20500,69,-0.4957,108,0.24615,207,1.32863,61,-0.6948
ENSG00000181467,RAP2B,2,-3.1152,7,-1.6589,40,0.93454,13,-0.7994,29,0.38830,14,-0.7425,38,1.00429,23,0.02119,21,-0.1054
ENSG00000114790,ARHGEF26,17,-0.4705,96,2.60338,17,-0.5221,15,-0.6956,5,-2.1406,4,-2.3792,8,-1.6660,26,0.17108,37,0.74494
ENSG00000174953,DHX36,196,0.25408,104,-0.7492,73,-1.2747,89,-0.9728,224,0.47333,160,-0.0730,127,-0.4836,296,0.94901,278,0.84144
ENSG00000169359,SLC33A1,33,0.48500,24,-0.0168,21,-0.2032,11,-1.1453,28,0.22500,20,-0.2835,20,-0.3409,40,0.81117,25,0.06354
ENSG00000163655,GMPS,36,-0.4578,45,-0.1098,39,-0.3242,22,-1.1944,51,0.09060,78,0.79971,52,0.14007,45,-0.0860,60,0.36757
ENSG00000169282,KCNAB1,14,-1.8201,22,-1.1912,15,-1.7524,45,-0.0735,40,-0.2499,180,2.46891,28,-0.8530,49,0.06280,49,0.05966
ENSG00000114850,SSR3,98,0.48629,95,0.43704,68,-0.1043,62,-0.2439,72,-0.0046,103,0.56990,64,-0.2321,35,-1.1044,65,-0.1824
ENSG00000163660,CCNL1,101,1.38956,31,-0.5468,16,-1.5893,4,-3.4721,18,-1.3718,26,-0.8377,17,-1.6031,186,2.66408,31,-0.5761
ENSG00000174891,RSRC1,199,0.84618,67,-0.8892,67,-0.8828,83,-0.5688,119,-0.0006,79,-0.6442,74,-0.8062,185,0.72898,243,1.20093
ENSG00000168827,GFM1,43,0.03011,21,-1.0478,27,-0.6906,51,0.31418,54,0.40212,59,0.53665,45,0.10306,34,-0.3427,43,0.03566
ENSG00000180044,C3orf80,0,-6.0704,7,-2.8570,44,-0.0827,45,-0.0690,111,1.47877,34,-0.4941,97,1.49735,19,-1.3393,12,-1.9955
ENSG00000068885,IFT80,94,1.26486,22,-1.0378,19,-1.2486,39,-0.1856,70,0.75650,48,0.12278,43,-0.0544,24,-0.9486,40,-0.1711
ENSG00000113810,SMC4,70,1.57403,28,-0.0001,6,-2.3269,4,-2.7465,22,-0.3349,11,-1.3560,10,-1.6420,69,1.53682,49,0.91243
ENSG00000213186,TRIM59,212,6.60291,0,-7.8722,0,-8.3309,0,-7.9030,1,-3.8909,5,-2.2593,0,-7.1185,10,-1.1611,0,-4.7137
ENSG00000186432,KPNA4,58,-0.7966,73,-0.4543,73,-0.4477,112,0.22720,124,0.39600,105,0.12512,100,0.04958,90,-0.1279,138,0.56243
ENSG00000163590,PPM1L,33,-1.8814,31,-1.9751,52,-1.2123,100,-0.2051,223,1.12673,110,-0.0577,176,0.83804,129,0.19490,109,-0.0626
ENSG00000169255,B3GALNT1,11,-2.3514,34,-0.7029,32,-0.8124,44,-0.3072,65,0.31053,83,0.72224,80,0.75811,73,0.49311,34,-0.6892
ENSG00000169251,NMD3,35,0.65085,29,0.36461,20,-0.2276,11,-1.0998,57,1.50017,15,-0.6897,13,-0.9196,20,-0.2337,19,-0.2827
ENSG00000196542,SPTSSB,0,-9.1412,0,-7.3466,20,-0.2143,52,1.42533,49,1.29375,55,1.52208,19,-0.2700,0,-6.4602,12,-0.9921
ENSG00000244128,LINC01322,6,-3.0296,52,0.23383,80,0.94274,30,-0.6150,9,-2.3592,29,-0.6671,16,-1.6570,91,1.16553,122,1.71906
ENSG00000114209,PDCD10,109,1.31649,41,-0.3283,19,-1.4480,50,0.01356,51,0.01633,35,-0.5740,46,-0.1437,43,-0.2316,60,0.30244
ENSG00000163536,SERPINI1,112,-2.4291,101,-2.5808,394,-0.5376,483,-0.2203,924,0.84673,1171,1.26768,957,1.07442,233,-1.3374,215,-1.4622
ENSG00000173905,GOLIM4,288,1.13958,528,2.33792,44,-1.8213,83,-0.8814,25,-2.6383,46,-1.7708,25,-2.8260,124,-0.2659,277,1.06461
ENSG00000008952,SEC62,1323,0.74375,832,-0.0225,738,-0.2120,799,-0.0855,744,-0.2002,622,-0.4814,543,-0.7588,757,-0.1728,1534,1.00039
ENSG00000173889,PHC3,53,0.85160,24,-0.4478,17,-0.9511,20,-0.6822,17,-0.9194,39,0.33234,26,-0.3328,67,1.24185,27,-0.2284
ENSG00000163558,PRKCI,23,-1.1674,15,-1.8153,31,-0.7096,19,-1.4048,100,1.21295,33,-0.6091,67,0.60648,71,0.60702,61,0.36547
ENSG00000136603,SKIL,61,0.36149,20,-1.3291,23,-1.1616,39,-0.3590,55,0.20124,18,-1.4955,40,-0.3353,65,0.47090,125,1.62838
ENSG00000013297,CLDN11,1101,5.53318,17,-3.0651,16,-3.1027,46,-1.5870,10,-3.8142,52,-1.4165,13,-3.5599,28,-2.3188,14,-3.3406
ENSG00000013293,SLC7A14,55,-0.4470,27,-1.4889,16,-2.3019,47,-0.6885,87,0.28197,103,0.56539,110,0.78818,80,0.14659,94,0.41127
ENSG00000163577,EIF5A2,12,-1.2125,11,-1.3890,24,-0.2292,36,0.43992,39,0.54976,68,1.53568,29,0.11231,1,-4.9338,27,-0.0641
ENSG00000154310,TNIK,106,0.00249,222,1.26362,72,-0.6053,54,-1.0351,76,-0.5063,74,-0.5634,61,-0.9200,92,-0.2158,236,1.37123
ENSG00000075651,PLD1,92,4.07417,0,-4.3434,1,-3.0787,31,1.38708,2,-2.4458,2,-2.8620,1,-3.2077,0,-6.6031,5,-1.3373
ENSG00000144959,NCEH1,5,-3.9949,14,-2.6735,47,-0.8395,80,-0.0287,153,1.04699,115,0.55520,122,0.76502,65,-0.3659,94,0.22115
ENSG00000169760,NLGN1,53,0.50996,19,-1.0998,14,-1.5586,13,-1.6189,51,0.44794,41,0.08534,34,-0.2314,47,0.29620,82,1.25988
ENSG00000177565,TBL1XR1,127,0.00859,68,-0.9542,90,-0.5281,70,-0.9141,174,0.52705,111,-0.2085,162,0.46692,151,0.29293,146,0.23516
ENSG00000172667,ZMAT3,71,-1.1411,109,-0.4935,168,0.19664,136,-0.1462,177,0.27991,199,0.47512,156,0.08987,96,-0.6770,219,0.63218
ENSG00000121879,PIK3CA,41,-0.3088,32,-0.6644,33,-0.6299,40,-0.3448,73,0.64294,67,0.50295,43,-0.2512,52,0.07917,70,0.57745
ENSG00000121864,ZNF639,31,0.13957,24,-0.2682,18,-0.7236,42,0.59966,13,-1.2371,42,0.61970,35,0.36274,19,-0.6157,28,-0.0386
ENSG00000171109,MFN1,28,0.58836,24,0.35061,14,-0.5273,12,-0.7824,32,0.78929,18,-0.0943,21,0.12746,9,-1.1662,16,-0.2870
ENSG00000114450,GNB4,30,-0.5711,39,-0.1905,8,-2.4489,49,0.17989,31,-0.5386,14,-1.7021,79,1.18808,70,0.77655,36,-0.2945
ENSG00000136522,MRPL47,34,-0.1751,29,-0.4333,17,-1.2022,47,0.35143,60,0.75681,81,1.27426,36,-0.0766,19,-1.0952,20,-0.9839
ENSG00000136521,NDUFB5,63,-1.0854,111,-0.2119,153,0.30371,132,0.07183,166,0.44032,234,1.02519,143,0.22086,50,-1.4186,71,-0.8901
ENSG00000058056,USP13,39,0.88366,8,-1.6221,12,-0.9591,17,-0.4143,27,0.25003,16,-0.5760,15,-0.6783,42,1.02002,36,0.76605
ENSG00000114757,PEX5L,441,1.25695,41,-2.4574,68,-1.7191,190,-0.1549,324,0.71513,86,-1.3755,294,0.63442,73,-1.6196,288,0.51660
ENSG00000163728,TTC14,164,0.94000,57,-0.7735,36,-1.4674,21,-2.2130,81,-0.2180,19,-2.3817,34,-1.6360,422,2.88022,64,-0.5899
ENSG00000114416,FXR1,324,1.23616,165,0.08696,50,-1.7475,88,-0.8964,174,0.17833,111,-0.5360,102,-0.7356,193,0.34085,253,0.79759
ENSG00000205981,DNAJC19,50,-0.4547,47,-0.5388,82,0.33326,76,0.22606,66,-0.0117,115,0.91166,71,0.11974,56,-0.2699,30,-1.2039
ENSG00000242808,SOX2-OT,3155,4.90241,225,-0.9365,44,-3.3383,141,-1.6353,34,-3.7130,142,-1.6280,56,-3.1401,51,-3.1334,196,-1.1439
ENSG00000181449,SOX2,288,1.23135,530,2.46703,67,-1.1324,28,-2.3990,19,-2.9586,11,-3.7902,17,-3.2956,209,0.67299,204,0.62514
ENSG00000043093,DCUN1D1,76,0.57849,34,-0.6919,44,-0.3104,56,0.08248,43,-0.3372,57,0.10990,55,0.03592,53,-0.0075,61,0.21711
ENSG00000078070,MCCC1,19,-0.2853,27,0.21840,21,-0.1480,17,-0.4690,32,0.49830,34,0.60731,31,0.55138,13,-0.8778,7,-1.7982
ENSG00000053524,MCF2L2,18,-0.5236,27,0.11084,46,0.98271,32,0.36664,13,-1.0312,19,-0.4395,11,-1.3758,19,-0.4102,57,1.37290
ENSG00000114796,KLHL24,156,2.20389,44,-0.0695,29,-0.6787,29,-0.7236,42,-0.1226,32,-0.5678,23,-1.1652,39,-0.2342,40,-0.1895
ENSG00000163872,YEATS2,50,0.37152,31,-0.4126,28,-0.5665,26,-0.6593,61,0.69406,40,0.00157,50,0.43465,34,-0.2363,28,-0.5498
ENSG00000180834,MAP6D1,223,2.42540,4,-3.7855,69,0.24603,43,-0.5072,36,-0.7570,25,-1.3238,71,0.33636,31,-1.0087,19,-1.7092
ENSG00000175193,PARL,27,-0.4952,41,0.12705,47,0.34646,50,0.47477,29,-0.4215,40,0.09991,50,0.51820,10,-1.9685,33,-0.2230
ENSG00000114770,ABCC5,21,-1.3422,5,-3.2819,57,0.15823,34,-0.6470,70,0.48725,72,0.55416,64,0.41034,106,1.20600,21,-1.3522
ENSG00000145191,EIF2B5,24,-1.0280,49,0.09199,52,0.16770,24,-0.9949,67,0.58672,66,0.55240,52,0.21222,51,0.14648,28,-0.7627
ENSG00000161202,DVL3,26,-0.5077,52,0.60069,57,0.73146,26,-0.5386,25,-0.5956,35,-0.0357,32,-0.2401,48,0.46719,30,-0.3073
ENSG00000161203,AP2M1,113,-2.3536,257,-1.1388,520,-0.0452,509,-0.0796,688,0.40820,1079,1.18436,827,0.83941,321,-0.8003,209,-1.4459
ENSG00000161204,ABCF3,21,-0.5292,30,0.02429,19,-0.6762,29,-0.0312,45,0.65981,41,0.50552,46,0.82499,15,-1.0681,6,-2.3678
ENSG00000163888,CAMK2N2,26,-1.8642,113,0.39339,173,1.11605,76,-0.2365,55,-0.7484,105,0.27288,85,-0.0709,77,-0.2331,92,0.05909
