Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000115652,UXS1,18,-1.0472,27,-0.4077,43,0.33311,23,-0.6691,45,0.40893,62,0.93530,34,-0.0294,28,-0.3332,35,0.00515
ENSG00000144057,ST6GAL2,12,-1.0620,11,-1.2960,21,-0.2776,28,0.16048,18,-0.5332,28,0.16226,27,0.12682,52,1.22297,27,0.13779
ENSG00000135968,GCC2,236,-1.7758,251,-1.6812,1250,0.84464,877,0.25036,976,0.42658,1724,1.42253,838,0.17733,490,-0.6715,434,-0.9334
ENSG00000169756,LIMS1,27,0.03438,75,1.80315,51,1.07212,20,-0.4264,8,-1.7631,35,0.44989,20,-0.4643,13,-1.0316,8,-1.8912
ENSG00000153201,RANBP2,70,-1.1680,97,-0.6699,120,-0.3391,192,0.41786,176,0.27059,191,0.41025,224,0.67784,95,-0.6996,160,0.13847
ENSG00000175701,MTLN,212,1.31322,54,-0.9047,81,-0.2997,35,-1.5758,82,-0.2803,47,-1.1410,55,-0.8916,150,0.70670,131,0.54372
ENSG00000175772,LINC01106,9,-1.1896,4,-2.1215,18,-0.0899,22,0.23466,31,0.78780,19,-0.0124,27,0.58406,5,-1.8139,27,0.67239
ENSG00000153107,ANAPC1,21,-0.2802,24,-0.0819,11,-1.2062,31,0.31997,24,-0.0711,15,-0.8117,30,0.26078,29,0.21272,34,0.54065
ENSG00000144161,ZC3H8,32,-1.0713,43,-0.6000,49,-0.4095,116,1.00106,38,-0.8213,66,0.06199,96,0.66709,45,-0.5570,76,0.32976
ENSG00000188177,ZC3H6,86,-0.9399,115,-0.4922,300,1.08697,201,0.39702,101,-0.6925,239,0.68795,281,0.97035,86,-0.9397,81,-1.1105
ENSG00000114999,TTL,70,-0.4266,74,-0.3540,111,0.29316,129,0.54623,97,0.06982,68,-0.4913,65,-0.5431,132,0.58389,89,-0.0646
ENSG00000125611,CHCHD5,84,1.70122,37,0.25264,23,-0.4819,12,-1.4576,22,-0.5194,10,-1.6508,22,-0.5819,47,0.65117,28,-0.1746
ENSG00000144136,SLC20A1,10,-2.6789,25,-1.3023,29,-1.0745,68,0.23082,80,0.49291,130,1.32987,59,-0.0107,72,0.32716,59,-0.0076
ENSG00000144134,RABL2A,11,-0.6599,8,-1.0890,17,0.00543,34,1.15113,14,-0.3024,14,-0.3147,11,-0.6810,12,-0.4945,24,0.66470
ENSG00000115084,SLC35F5,20,-0.2323,49,1.22106,14,-0.8526,39,0.78343,6,-1.9087,15,-0.6897,41,0.89102,5,-2.1397,24,0.00651
ENSG00000115091,ACTR3,100,0.08657,103,0.13265,88,-0.1170,85,-0.1691,121,0.39456,66,-0.5669,101,0.09581,100,0.08748,92,-0.0540
ENSG00000175497,DPP10,40,-0.9327,82,0.19670,46,-0.6966,83,0.22290,69,-0.0835,73,0.01425,58,-0.3546,63,-0.2105,105,0.70632
ENSG00000235026,DPP10-AS1,24,0.35230,6,-1.6785,18,-0.0896,14,-0.5037,19,0.02209,14,-0.4742,17,-0.1966,10,-0.9653,34,1.15332
ENSG00000088205,DDX18,95,-0.3425,136,0.22849,85,-0.5123,167,0.56692,104,-0.2024,143,0.30360,114,-0.0643,76,-0.6936,131,0.18781
ENSG00000125633,CCDC93,17,-0.5094,21,-0.1579,23,-0.0160,35,0.65052,23,-0.0484,44,1.07256,34,0.62973,6,-2.0074,15,-0.7491
ENSG00000125629,INSIG2,14,-1.2767,8,-2.1760,8,-2.0798,16,-1.0679,34,0.05191,27,-0.3391,72,1.32028,53,0.76738,49,0.74960
ENSG00000155368,DBI,900,1.96094,978,2.13538,189,-0.7101,94,-1.7665,66,-2.2776,103,-1.6300,128,-1.3037,148,-1.0862,186,-0.8082
ENSG00000088179,PTPN4,44,-1.0544,29,-1.6958,52,-0.8065,103,0.25235,73,-0.2853,169,1.09494,109,0.34251,92,0.06495,104,0.30892
ENSG00000144118,RALB,119,0.10873,31,-1.9241,241,1.31012,65,-0.8320,111,-0.0044,70,-0.7228,116,0.07102,224,1.17593,68,-0.8496
ENSG00000074054,CLASP1,32,-1.0868,36,-0.8852,39,-0.7739,69,0.12027,78,0.32155,73,0.21178,66,0.05879,95,0.64848,76,0.31147
ENSG00000155438,NIFK,38,0.18509,52,0.71203,23,-0.5944,23,-0.5608,44,0.42804,55,0.80633,28,-0.2672,22,-0.6242,25,-0.4937
ENSG00000211460,TSN,39,-0.7986,64,-0.0518,13,-2.4182,57,-0.2414,73,0.15923,80,0.30958,85,0.40385,88,0.47112,81,0.36711
ENSG00000155052,CNTNAP5,3,-2.7867,1,-3.8641,21,-0.2294,28,0.22747,23,-0.0963,46,1.06512,61,1.56291,11,-1.1600,24,-0.0216
ENSG00000136717,BIN1,97,-0.3690,86,-0.5626,89,-0.5107,100,-0.3190,126,0.04682,127,0.05067,121,-0.0147,157,0.40512,161,0.51472
ENSG00000163161,ERCC3,14,-0.7034,23,0.06690,13,-0.7675,10,-1.1843,18,-0.2824,25,0.23543,25,0.22095,22,-0.0057,34,0.84775
ENSG00000169967,MAP3K2,26,-0.8944,45,-0.0804,31,-0.6503,67,0.57941,44,-0.1026,73,0.71753,62,0.46078,24,-1.0203,49,0.06385
ENSG00000163166,IWS1,56,-0.7617,146,0.77592,115,0.37731,131,0.58979,97,0.10295,96,0.08815,88,-0.0513,45,-1.0762,68,-0.5010
ENSG00000136709,WDR33,36,-0.4301,26,-0.9391,37,-0.3968,51,0.12513,44,-0.1205,67,0.57801,53,0.17712,59,0.36660,50,0.09919
ENSG00000144231,POLR2D,31,-0.1733,36,0.06810,22,-0.6820,26,-0.4251,37,0.13034,39,0.18521,55,0.75354,28,-0.3054,35,0.03514
ENSG00000136731,UGGT1,20,-1.0390,63,0.78034,27,-0.5821,64,0.78893,36,-0.1527,54,0.49878,52,0.44412,22,-0.9209,28,-0.5599
ENSG00000136720,HS6ST1,95,-0.0457,88,-0.1743,42,-1.2959,106,0.13556,89,-0.1407,105,0.11705,129,0.44869,111,0.20204,106,0.14870
ENSG00000136699,SMPD4,29,-0.1541,36,0.17455,19,-0.8121,32,0.01085,22,-0.6130,42,0.45132,36,0.19535,40,0.35592,32,0.00557
ENSG00000152082,MZT2B,917,1.24056,367,-0.2905,436,-0.0180,196,-1.2520,279,-0.7151,185,-1.3387,393,-0.1839,758,0.90152,438,-0.0101
ENSG00000136710,CCDC115,45,0.01009,19,-1.2811,23,-1.0514,33,-0.4723,46,0.01419,40,-0.1830,85,1.05992,42,-0.1300,59,0.49340
ENSG00000136718,IMP4,86,0.67852,48,-0.2630,41,-0.4993,54,-0.0691,48,-0.2580,43,-0.4495,51,-0.1743,96,0.85418,51,-0.2026
ENSG00000072135,PTPN18,29,0.78867,20,0.17778,6,-1.5159,17,-0.0889,6,-1.7030,16,-0.1653,16,-0.2096,36,1.12786,17,-0.0999
ENSG00000178171,AMER3,14,-0.4697,5,-2.0438,4,-2.3241,33,0.92040,24,0.37341,21,0.13901,19,0.02457,17,-0.1907,26,0.62979
ENSG00000136002,ARHGEF4,140,-0.0995,144,-0.0454,128,-0.2320,111,-0.4558,136,-0.1378,164,0.15865,182,0.32486,244,0.81923,118,-0.3995
ENSG00000152102,FAM168B,126,-0.3240,66,-1.3147,109,-0.5574,121,-0.3950,180,0.24204,181,0.24928,195,0.36716,187,0.29676,194,0.41006
ENSG00000115762,PLEKHB2,187,-0.6739,133,-1.1943,241,-0.2759,238,-0.2969,318,0.16612,349,0.31588,351,0.32765,373,0.42899,340,0.31110
ENSG00000173272,MZT2A,416,1.38717,145,-0.3825,219,0.27587,102,-0.9209,111,-0.7885,96,-1.0181,96,-1.0194,275,0.65413,193,0.08009
ENSG00000152127,MGAT5,31,-0.7920,33,-0.6814,33,-0.6790,54,0.06241,74,0.58438,62,0.30795,61,0.27601,43,-0.3016,62,0.34530
ENSG00000152128,TMEM163,11,-0.9205,3,-2.4600,11,-0.8628,20,0.01462,39,1.13086,16,-0.3107,18,-0.0908,29,0.60543,25,0.40941
ENSG00000082258,CCNT2,11,-1.9011,22,-0.8919,38,-0.0696,111,1.78725,37,-0.0981,31,-0.3751,37,-0.1337,25,-0.7376,43,0.12558
ENSG00000115839,RAB3GAP1,47,-1.4702,78,-0.7119,63,-1.0355,134,0.14053,184,0.66522,165,0.48352,184,0.66828,115,-0.1075,129,0.08472
ENSG00000048991,R3HDM1,201,-0.6845,92,-1.8586,366,0.26036,715,1.42070,275,-0.2016,358,0.22503,342,0.15117,213,-0.5972,277,-0.2113
ENSG00000144224,UBXN4,159,-0.6238,353,0.65844,319,0.48527,311,0.44753,234,-0.0151,319,0.48799,235,-0.0119,154,-0.6745,141,-0.8864
ENSG00000076003,MCM6,11,-0.6636,28,0.82320,12,-0.5719,4,-1.9625,20,0.26975,16,-0.0955,7,-1.2887,12,-0.4774,29,1.06338
ENSG00000115866,DARS,97,0.44510,176,1.49098,29,-1.4230,50,-0.6213,65,-0.2092,45,-0.7554,108,0.61928,33,-1.2435,68,-0.1544
ENSG00000168702,LRP1B,12,-1.9830,46,0.01071,72,0.75020,92,1.17449,26,-0.8636,109,1.47067,37,-0.3529,13,-1.8659,25,-0.9955
ENSG00000121964,GTDC1,88,-0.4243,55,-1.1397,134,0.24567,110,-0.0623,128,0.17063,187,0.80309,99,-0.2336,164,0.58066,92,-0.3862
ENSG00000169554,ZEB2,144,-1.0247,305,0.14308,684,1.54395,315,0.19166,172,-0.7621,467,0.85076,244,-0.2112,145,-1.0170,158,-0.9643
ENSG00000121989,ACVR2A,6,-2.0248,16,-0.5738,18,-0.4454,31,0.40499,16,-0.6451,39,0.78663,29,0.29555,45,1.03385,20,-0.3106
ENSG00000115947,ORC4,48,-0.3614,33,-0.9369,32,-0.9787,61,0.00774,75,0.34978,43,-0.5495,84,0.53828,47,-0.4099,91,0.78433
ENSG00000204406,MBD5,18,-0.9071,28,-0.2571,22,-0.6718,90,1.71125,31,-0.1395,51,0.69690,27,-0.3404,17,-1.0133,25,-0.5031
ENSG00000135999,EPC2,28,-1.0961,35,-0.7665,48,-0.2735,75,0.45970,59,0.06016,112,1.13753,83,0.62646,18,-1.7584,55,-0.0538
ENSG00000168280,KIF5C,676,-0.5825,393,-1.4074,1732,0.95071,767,-0.3869,1026,0.07514,1360,0.53791,1318,0.48486,1194,0.32114,663,-0.6741
ENSG00000168288,MMADHC,34,0.05946,29,-0.1863,6,-2.5179,27,-0.2988,27,-0.2875,35,0.09372,38,0.22557,24,-0.4936,54,0.96421
ENSG00000080345,RIF1,106,-1.2451,188,-0.3717,210,-0.1975,399,0.86331,197,-0.2951,533,1.38141,291,0.33132,115,-1.1177,167,-0.6095
ENSG00000162980,ARL5A,108,0.57650,82,0.12417,66,-0.2101,69,-0.1476,70,-0.1109,69,-0.1316,97,0.39904,51,-0.6248,72,-0.0855
ENSG00000182389,CACNB4,62,-1.6322,55,-1.8143,103,-0.8764,257,0.57933,201,0.17981,306,0.88028,190,0.08557,267,0.64901,180,-0.0010
ENSG00000157827,FMNL2,68,-1.0633,268,1.14104,228,0.85240,240,0.94641,90,-0.6518,178,0.43931,125,-0.1308,37,-1.9823,63,-1.2894
ENSG00000196504,PRPF40A,82,-0.8401,191,0.49633,219,0.72777,219,0.72645,131,-0.1162,208,0.63820,126,-0.1731,55,-1.4448,89,-0.7938
ENSG00000162989,KCNJ3,78,-1.1098,32,-2.4415,51,-1.7481,147,-0.1328,199,0.36126,208,0.42860,210,0.44561,148,-0.1160,261,0.96229
ENSG00000115159,GPD2,27,-0.2623,65,1.15370,32,0.00015,32,-0.0117,9,-1.9080,40,0.33153,20,-0.7474,34,0.05892,32,0.00450
ENSG00000136541,ERMN,5,-3.3713,96,0.90601,287,3.24970,27,-1.1127,15,-1.9598,66,0.27380,16,-1.9042,32,-0.8405,5,-3.5486
ENSG00000123612,ACVR1C,12,-0.5847,6,-1.6736,5,-1.7461,19,0.13897,30,0.87811,22,0.36498,8,-1.1393,7,-1.4306,34,1.25638
ENSG00000153237,CCDC148,16,-0.9083,31,0.08897,72,1.52360,65,1.33927,21,-0.4833,20,-0.5709,30,0.03710,15,-1.0264,11,-1.5317
ENSG00000144283,PKP4,79,-0.9025,107,-0.4391,333,1.46125,140,-0.0163,126,-0.1865,155,0.14747,115,-0.3325,174,0.32654,94,-0.7047
ENSG00000123636,BAZ2B,180,-0.7170,376,0.45938,606,1.28594,474,0.84950,126,-1.2564,292,0.04533,418,0.63625,211,-0.4658,78,-2.0989
ENSG00000136536,MARCH7,17,-0.9422,33,0.06765,16,-1.0438,39,0.36547,25,-0.3258,41,0.45672,28,-0.1466,40,0.40535,36,0.26847
ENSG00000153250,RBMS1,17,-0.6659,25,-0.1235,12,-1.1562,61,1.39434,15,-0.8679,53,1.14207,25,-0.0914,32,0.29448,13,-1.1733
ENSG00000136560,TANK,27,0.19176,31,0.43293,16,-0.5972,9,-1.3753,23,-0.0417,36,0.71258,33,0.53547,8,-1.5364,26,0.17738
ENSG00000115233,PSMD14,106,0.49148,62,-0.3651,42,-0.9692,59,-0.4583,77,-0.0397,75,-0.0731,69,-0.1999,56,-0.5377,120,0.80896
ENSG00000136535,TBR1,18,-2.5502,12,-3.1910,109,0.12159,83,-0.3072,145,0.58644,183,0.98353,58,-0.8616,241,1.48457,82,-0.3793
ENSG00000144290,SLC4A10,60,-1.9113,38,-2.5831,199,-0.0938,343,0.80129,269,0.39395,389,1.01778,240,0.20716,94,-1.2556,240,0.23535
ENSG00000115271,GCA,29,0.08850,13,-1.0861,13,-1.1486,22,-0.2954,46,0.87623,34,0.35647,17,-0.7249,31,0.20472,33,0.36392
ENSG00000182263,FIGN,10,-1.2458,21,-0.1487,30,0.42098,34,0.61904,35,0.66608,13,-0.8901,20,-0.2285,22,-0.0327,23,-0.0195
ENSG00000153253,SCN3A,53,-1.4790,50,-1.5692,89,-0.6830,302,1.32877,44,-1.7393,415,1.94072,131,-0.0853,59,-1.3185,120,-0.2472
ENSG00000136531,SCN2A,157,-2.4247,103,-3.0370,589,-0.4379,1278,0.82497,1299,0.85304,1664,1.29402,792,0.03132,425,-0.9400,731,-0.1096
ENSG00000178662,CSRNP3,77,-1.4922,44,-2.3043,183,-0.1719,226,0.16616,289,0.57192,270,0.46111,298,0.62401,211,0.05371,219,0.13470
ENSG00000123607,TTC21B,11,-1.0025,6,-1.7718,15,-0.5283,45,1.27301,19,-0.1827,22,0.03471,23,0.14640,14,-0.5977,28,0.51699
ENSG00000144285,SCN1A,38,-2.4848,19,-3.4734,120,-0.7581,312,0.77631,562,1.86287,124,-0.7095,340,0.92520,127,-0.6767,154,-0.4091
ENSG00000198648,STK39,49,-1.4598,94,-0.4888,193,0.67242,130,0.02431,204,0.76697,104,-0.3360,163,0.39383,138,0.11241,103,-0.3784
ENSG00000172292,CERS6,64,-1.1353,45,-1.6460,68,-1.0417,135,0.02571,234,0.93589,159,0.29009,183,0.51453,176,0.45109,134,0.00889
ENSG00000138399,FASTKD1,12,-0.9502,16,-0.5326,14,-0.7341,30,0.43480,22,-0.0599,11,-1.1176,48,1.24112,21,-0.1360,27,0.30701
ENSG00000138398,PPIG,269,-0.9879,387,-0.4250,584,0.22671,722,0.57785,637,0.37020,707,0.54409,752,0.64760,299,-0.8274,357,-0.6067
ENSG00000154479,CCDC173,74,0.46902,84,0.69197,131,1.48063,38,-0.5622,19,-1.5984,40,-0.5190,104,1.04866,32,-0.8630,15,-2.0741
ENSG00000213160,KLHL23,35,-0.3506,47,0.13281,20,-1.2209,56,0.40628,42,-0.0529,70,0.77055,60,0.52447,18,-1.3173,44,0.00749
ENSG00000138385,SSB,225,-0.4217,260,-0.1953,283,-0.0596,244,-0.2972,354,0.29886,482,0.81983,398,0.49290,159,-0.9558,268,-0.1675
ENSG00000138382,METTL5,60,0.32803,40,-0.3156,35,-0.5106,21,-1.2636,34,-0.5868,39,-0.3570,46,-0.0880,65,0.45263,75,0.80307
ENSG00000144357,UBR3,34,-1.6912,46,-1.2729,82,-0.3805,143,0.51456,147,0.56384,122,0.25865,160,0.70588,82,-0.3723,113,0.14249
ENSG00000128683,GAD1,67,-1.1663,28,-2.4552,39,-1.9805,75,-1.0093,13,-3.5484,83,-0.8411,484,2.19430,49,-1.6285,297,1.49683
ENSG00000115806,GORASP2,26,-0.4219,17,-1.0536,18,-0.9649,29,-0.2642,33,-0.0479,36,0.09342,52,0.69829,27,-0.3714,51,0.77209
ENSG00000198586,TLK1,77,-0.7094,85,-0.5600,153,0.38336,197,0.80891,180,0.65737,85,-0.5509,134,0.16556,75,-0.7409,111,-0.1487
ENSG00000123600,METTL8,10,-1.2301,29,0.36966,40,0.93359,19,-0.2923,18,-0.3552,24,0.10644,37,0.79269,13,-0.8596,19,-0.3380
ENSG00000077380,DYNC1I2,174,-0.7587,419,0.64541,344,0.31557,367,0.42231,291,0.04651,311,0.15184,296,0.07545,165,-0.8439,231,-0.3570
ENSG00000115840,SLC25A12,36,-0.8209,32,-0.9699,23,-1.4894,61,0.00574,62,0.03533,65,0.11536,49,-0.3255,93,0.70750,92,0.80528
ENSG00000144355,DLX1,22,0.03954,17,-0.3727,12,-0.8603,7,-1.6394,2,-3.5735,25,0.19740,59,1.71386,3,-2.8818,36,0.92671
ENSG00000091409,ITGA6,10,-1.8336,171,3.10109,43,0.34749,8,-2.2296,16,-1.1315,20,-0.8275,58,0.83823,7,-2.3134,6,-2.5882
ENSG00000091428,RAPGEF4,258,0.47340,132,-0.5916,522,1.73292,67,-1.6266,112,-0.8522,113,-0.8385,126,-0.6633,369,1.08671,116,-0.8708
ENSG00000091436,MAP3K20,22,-0.7729,119,2.11276,43,0.26002,38,0.08925,10,-1.9201,31,-0.2445,44,0.30988,18,-1.1108,19,-1.0616
ENSG00000172845,SP3,20,-0.5296,42,0.68094,24,-0.2248,20,-0.5134,24,-0.1903,31,0.15889,35,0.40137,22,-0.3670,29,0.10501
ENSG00000138430,OLA1,100,-0.1103,55,-1.0284,107,0.00318,85,-0.3675,124,0.23503,112,0.07767,123,0.22988,83,-0.4018,140,0.50649
ENSG00000138433,CIR1,128,-0.4604,167,-0.0434,162,-0.0961,182,0.09151,162,-0.0989,285,0.83516,181,0.08059,117,-0.6081,168,-0.0415
ENSG00000163328,GPR155,91,-0.9838,139,-0.3328,74,-1.2895,207,0.30394,175,0.03210,349,1.19655,208,0.31283,80,-1.1848,197,0.24673
ENSG00000128656,CHN1,978,-0.6111,338,-2.2081,1329,-0.1300,1251,-0.2266,2301,0.77284,1367,-0.0852,1259,-0.2161,1877,0.42961,1860,0.47578
ENSG00000115966,ATF2,57,-0.1173,24,-1.4197,44,-0.5281,53,-0.2229,56,-0.1514,86,0.54053,59,-0.0699,58,-0.0810,89,0.69346
ENSG00000154518,ATP5MC3,343,0.64706,143,-0.7455,85,-1.5344,120,-1.0163,253,0.14776,95,-1.3723,132,-0.8736,295,0.39524,422,1.20238
ENSG00000144320,LNPK,10,-2.5491,24,-1.3019,35,-0.7332,57,0.02698,84,0.64912,57,0.02430,79,0.54251,65,0.23608,76,0.55753
ENSG00000128654,MTX2,35,-0.7711,17,-1.8201,25,-1.2438,37,-0.6706,85,0.65377,48,-0.2757,37,-0.6830,92,0.80188,96,1.03303
ENSG00000170144,HNRNPA3,242,-0.1272,259,-0.0200,234,-0.1765,231,-0.2019,189,-0.5120,339,0.41932,362,0.52828,208,-0.3676,278,0.10809
ENSG00000116044,NFE2L2,67,-0.4133,298,2.21782,117,0.48105,81,-0.1155,46,-0.9865,81,-0.1183,126,0.59572,18,-2.3661,19,-2.4367
ENSG00000018510,AGPS,20,-0.5358,30,0.09543,37,0.45354,28,-0.0089,37,0.46147,25,-0.1679,17,-0.7236,29,0.08656,28,-0.0006
ENSG00000079156,OSBPL6,47,-0.7274,43,-0.8707,41,-0.9379,122,0.80674,72,-0.0709,95,0.37817,123,0.82583,55,-0.4774,76,0.01779
ENSG00000180228,PRKRA,28,-0.7380,32,-0.5442,33,-0.4752,40,-0.1868,42,-0.1190,30,-0.6327,62,0.52829,39,-0.2313,72,0.90947
ENSG00000116095,PLEKHA3,62,-0.1294,43,-0.6935,51,-0.4503,52,-0.4170,66,-0.0446,66,-0.0500,85,0.36967,94,0.53083,79,0.28466
ENSG00000155657,TTN,7,-2.1823,14,-1.1566,43,0.57650,116,2.47928,26,-0.2113,33,0.15666,39,0.42056,2,-3.7578,10,-1.7641
ENSG00000187231,SESTD1,40,-0.8541,66,-0.0909,52,-0.4570,78,0.17053,91,0.43004,77,0.16082,98,0.53849,43,-0.7604,77,0.17728
ENSG00000144331,ZNF385B,17,-1.1481,2,-3.9182,26,-0.5030,41,0.24872,57,0.78631,77,1.29844,20,-0.8483,38,0.11827,38,0.12688
ENSG00000163510,CWC22,33,-1.4987,71,-0.3349,127,0.59536,125,0.57446,82,-0.1150,213,1.51980,98,0.17611,18,-2.4201,57,-0.7559
ENSG00000170035,UBE2E3,65,-0.3306,56,-0.5436,47,-0.8258,62,-0.3871,96,0.30671,67,-0.2821,48,-0.7997,142,0.96075,107,0.55295
ENSG00000162992,NEUROD1,19,-0.3664,2,-3.7532,0,-6.6076,19,-0.3964,19,-0.3712,26,0.13105,42,0.91775,6,-2.0496,54,1.68883
ENSG00000138434,ITPRID2,36,-0.3170,67,0.66646,76,0.88072,69,0.72715,11,-2.0834,37,-0.3014,36,-0.3397,40,-0.1749,36,-0.3451
ENSG00000115252,PDE1A,23,-1.8712,22,-1.9262,78,-0.0499,75,-0.0929,151,1.05510,210,1.67138,25,-1.7575,92,0.21591,62,-0.4383
ENSG00000077232,DNAJC10,36,-0.8138,50,-0.3086,39,-0.6947,91,0.67556,68,0.19036,71,0.27033,98,0.78990,29,-1.1504,62,0.03365
ENSG00000061676,NCKAP1,219,-0.3651,156,-0.8934,210,-0.4355,291,0.08273,297,0.11599,290,0.07530,269,-0.0464,293,0.09130,370,0.54818
ENSG00000170396,ZNF804A,24,-1.0178,2,-4.3556,15,-1.6552,53,0.21552,24,-0.9807,30,-0.6727,213,2.93557,18,-1.4130,40,-0.2246
ENSG00000065548,ZC3H15,241,-0.8740,251,-0.8138,374,-0.1905,461,0.14343,674,0.77589,539,0.39778,611,0.60891,307,-0.4990,380,-0.1873
ENSG00000138448,ITGAV,101,0.52589,186,1.59908,22,-1.8400,41,-0.9017,11,-2.8269,74,0.01171,144,1.13162,20,-1.9751,68,-0.1432
ENSG00000144369,FAM171B,111,-0.7030,134,-0.4109,88,-1.0555,128,-0.4877,120,-0.5854,256,0.63362,275,0.75709,142,-0.3166,243,0.62908
ENSG00000144366,GULP1,19,-0.5319,5,-2.4663,3,-2.9737,49,1.04082,33,0.35473,12,-1.2333,14,-0.9782,13,-1.0690,58,1.62686
ENSG00000204262,COL5A2,12,-1.6024,3,-3.2832,2,-3.7565,80,1.42160,80,1.40478,5,-2.7085,25,-0.5087,45,0.42405,47,0.56272
ENSG00000115368,WDR75,16,-1.1263,24,-0.5190,22,-0.6811,75,1.35790,45,0.46314,35,0.07779,30,-0.2040,27,-0.3332,31,-0.1265
ENSG00000138381,ASNSD1,39,-0.0944,34,-0.3174,22,-0.9942,21,-1.0122,48,0.24396,47,0.21842,40,-0.0633,31,-0.4638,66,0.89530
ENSG00000128699,ORMDL1,36,0.05099,27,-0.4032,26,-0.4524,29,-0.2533,37,0.11074,32,-0.1313,25,-0.4912,24,-0.5603,55,0.88827
ENSG00000064933,PMS1,11,-1.2214,40,0.74266,12,-1.1833,44,0.89864,22,-0.2364,53,1.22366,18,-0.5071,6,-2.1644,24,-0.0863
ENSG00000198130,HIBCH,28,-0.0254,67,1.47745,24,-0.2196,37,0.45380,34,0.30455,11,-1.3408,15,-0.9735,29,0.07548,17,-0.8067
ENSG00000151689,INPP1,34,0.15714,35,0.18193,23,-0.4464,43,0.53660,19,-0.7373,45,0.59624,17,-0.9168,15,-1.0601,39,0.42393
ENSG00000151690,MFSD6,65,-1.1519,23,-2.6976,79,-0.8536,130,-0.0764,292,1.29131,106,-0.3884,122,-0.1692,174,0.39636,186,0.58497
ENSG00000138386,NAB1,11,-1.7305,29,-0.2687,56,0.81124,67,1.13096,36,0.10364,24,-0.5319,37,0.14321,35,0.04518,23,-0.6905
ENSG00000115419,GLS,125,-0.7704,59,-1.8836,109,-0.9719,159,-0.3911,317,0.72700,244,0.28740,198,-0.0447,249,0.31953,290,0.66684
ENSG00000115415,STAT1,60,0.06433,108,1.06079,35,-0.7742,51,-0.1917,44,-0.4221,76,0.44899,47,-0.3105,19,-1.6844,67,0.29050
ENSG00000128641,MYO1B,28,-0.0012,21,-0.4747,11,-1.4425,39,0.53244,18,-0.6913,12,-1.3017,34,0.31949,21,-0.4199,48,1.05816
ENSG00000144339,TMEFF2,14,-1.8689,20,-1.3669,27,-0.8964,42,-0.2249,63,0.43123,99,1.21484,36,-0.4576,52,0.10728,65,0.55748
ENSG00000196950,SLC39A10,122,-1.8218,100,-2.1230,311,-0.4047,410,0.03328,704,0.93568,393,-0.0356,490,0.32195,539,0.48091,474,0.30397
ENSG00000138411,HECW2,26,-0.9828,19,-1.4169,32,-0.6672,77,0.71063,52,0.06327,100,1.17723,41,-0.2871,41,-0.3011,54,0.14496
ENSG00000119041,GTF3C3,7,-1.9861,31,0.17248,30,0.13126,48,0.88474,41,0.62814,39,0.53838,23,-0.2746,18,-0.6513,20,-0.5366
ENSG00000197121,PGAP1,14,-1.5120,18,-1.1142,33,-0.2046,39,0.05866,28,-0.4692,45,0.26894,82,1.30660,28,-0.4878,46,0.34219
ENSG00000115524,SF3B1,73,-0.7868,133,0.14286,90,-0.4787,190,0.73434,90,-0.4722,168,0.51927,127,0.07290,57,-1.1766,145,0.31599
ENSG00000115520,COQ10B,31,-0.1551,19,-0.8614,35,0.04136,26,-0.4514,37,0.13159,38,0.18531,42,0.34042,28,-0.3336,43,0.40612
ENSG00000144381,HSPD1,241,-0.2174,437,0.75507,236,-0.2489,225,-0.3273,299,0.12458,279,0.01620,404,0.62463,161,-0.8447,241,-0.2428
ENSG00000115541,HSPE1,313,1.24177,235,0.73479,83,-0.9247,35,-2.2045,85,-0.8813,58,-1.4481,94,-0.7349,156,0.06188,222,0.73968
ENSG00000115540,MOB4,27,-1.2588,42,-0.5892,35,-0.8569,49,-0.3479,63,0.05516,42,-0.5729,92,0.67760,63,0.04091,99,0.92768
ENSG00000115896,PLCL1,12,-1.7806,7,-2.5257,38,-0.0917,61,0.67820,58,0.58987,24,-0.8197,84,1.22724,24,-0.7803,47,0.29466
ENSG00000119042,SATB2,41,-0.7944,16,-2.1691,48,-0.5497,70,0.02107,82,0.28704,115,0.84893,20,-1.8459,108,0.74248,93,0.57187
ENSG00000225953,SATB2-AS1,9,-1.3726,11,-0.9915,18,-0.3611,20,-0.1930,11,-1.0265,33,0.62630,6,-1.9850,31,0.52901,42,1.25767
ENSG00000178074,C2orf69,50,-0.3152,42,-0.6033,37,-0.7767,84,0.49920,60,-0.0504,61,-0.0083,44,-0.5187,94,0.69984,71,0.27294
ENSG00000196141,SPATS2L,98,-0.6998,119,-0.3972,104,-0.5991,124,-0.3273,112,-0.4957,247,0.79465,224,0.62441,128,-0.2853,187,0.36889
ENSG00000082153,BZW1,88,-0.2777,118,0.18788,92,-0.2185,70,-0.6417,110,0.06857,134,0.39434,111,0.08678,85,-0.3376,122,0.27215
