Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000120129,DUSP1,43,-1.8645,24,-2.7006,90,-0.7560,32,-2.2715,65,-1.2458,34,-2.1776,1118,4.24141,47,-1.7226,27,-2.5065,84,-0.8601,151,0.03780,49,-1.6693
ENSG00000113719,ERGIC1,80,1.14399,13,-1.6567,31,-0.3815,26,-0.6412,43,0.15227,21,-0.9835,34,-0.2147,36,-0.1248,61,0.70945,53,0.46642,54,0.48566,21,-0.9436
ENSG00000037241,RPL26L1,17,-1.4475,38,-0.3033,29,-0.7172,49,0.10585,64,0.53602,111,1.47513,32,-0.5539,74,0.77646,43,-0.1081,33,-0.5201,33,-0.4940,26,-0.8403
ENSG00000113732,ATP6V0E1,25,-1.6761,58,-0.4402,56,-0.4817,77,0.01551,30,-1.3978,39,-1.0237,97,0.37721,75,-0.0290,43,-0.8689,185,1.46941,102,0.45796,130,0.85445
ENSG00000164463,CREBRF,122,0.87905,149,1.21816,58,-0.3189,83,0.25857,69,-0.0366,27,-1.4525,85,0.29098,32,-1.1946,34,-1.0968,61,-0.2430,58,-0.2963,71,-0.0010
ENSG00000145919,BOD1,14,-1.3715,28,-0.3106,29,-0.2601,0,-7.2025,58,0.80833,71,1.14922,14,-1.3627,36,0.05805,22,-0.7248,33,-0.0928,44,0.36971,69,1.12075
ENSG00000113742,CPEB4,290,1.41295,195,0.72748,132,0.09612,124,0.00684,101,-0.3215,93,-0.4507,84,-0.5983,83,-0.6078,80,-0.6686,148,0.28180,88,-0.5350,68,-0.9070
ENSG00000170091,NSG2,259,0.32074,63,-1.8230,80,-1.4752,82,-1.4352,442,1.21186,676,1.99304,75,-1.5784,300,0.55718,80,-1.4761,103,-1.1034,156,-0.4734,223,0.08447
ENSG00000164466,SFXN1,107,0.84545,57,-0.1538,33,-0.9715,8,-3.0776,85,0.46803,72,0.19714,39,-0.7422,83,0.42342,34,-0.9695,81,0.38776,72,0.19258,90,0.55759
ENSG00000145920,CPLX2,399,-0.1734,27,-4.1513,470,0.08047,143,-1.7290,196,-1.2531,646,0.59444,552,0.33887,329,-0.4744,714,0.75894,164,-1.5215,975,1.29175,739,0.81504
ENSG00000122203,KIAA1191,97,-0.1344,78,-0.4613,75,-0.5356,106,0.00092,152,0.57905,149,0.54725,116,0.14458,113,0.10400,115,0.13611,63,-0.8024,111,0.07335,94,-0.1786
ENSG00000175414,ARL10,92,1.99146,18,-0.7196,31,0.11370,25,-0.2318,41,0.58503,32,0.15138,21,-0.4441,12,-1.2417,14,-1.1121,31,0.10500,25,-0.1840,2,-3.9405
ENSG00000146066,HIGD2A,100,-0.3989,88,-0.5822,110,-0.2415,91,-0.5437,135,0.06753,169,0.42443,121,-0.1034,165,0.38932,183,0.55589,111,-0.2376,129,-0.0020,148,0.21284
ENSG00000175416,CLTB,150,-0.3706,71,-1.5050,156,-0.3160,35,-2.5364,274,0.57964,405,1.23765,176,-0.1258,299,0.72057,173,-0.1540,139,-0.4965,139,-0.4889,274,0.57875
ENSG00000113194,FAF2,66,0.71768,42,0.01895,50,0.29085,60,0.57595,38,-0.1673,34,-0.3339,21,-1.0628,8,-2.3747,12,-1.8104,63,0.63802,43,0.04884,66,0.71593
ENSG00000146083,RNF44,52,0.14789,43,-0.1558,8,-2.5965,13,-1.9496,48,0.00354,46,-0.0699,66,0.51289,73,0.68987,31,-0.6440,43,-0.1633,90,1.02761,59,0.33532
ENSG00000169258,GPRIN1,38,0.36339,0,-5.6892,9,-1.8743,16,-0.9837,37,0.29487,97,1.95633,38,0.32928,42,0.48816,27,-0.2084,6,-2.3511,52,0.85313,6,-2.3804
ENSG00000074317,SNCB,349,0.12251,50,-2.7707,196,-0.7712,13,-4.6536,670,1.20158,723,1.33530,182,-0.8791,803,1.52425,318,-0.0220,189,-0.8253,114,-1.5791,264,-0.3120
ENSG00000165671,NSD1,122,1.47020,107,1.24919,72,0.57669,28,-0.8935,61,0.29884,9,-2.5576,50,0.00829,7,-2.9445,39,-0.3737,37,-0.4541,39,-0.4001,31,-0.7411
ENSG00000169230,PRELID1,64,-0.8504,45,-1.3902,107,-0.0762,44,-1.4092,127,0.19435,122,0.12999,160,0.56658,151,0.47609,109,-0.0488,125,0.16796,97,-0.2219,195,0.89520
ENSG00000169223,LMAN2,10,-2.0908,35,-0.2902,5,-3.0890,40,-0.0806,63,0.63821,88,1.20671,36,-0.2289,12,-1.8242,22,-1.0097,67,0.73856,47,0.18087,80,1.03950
ENSG00000169220,RGS14,3,-3.1938,6,-2.1281,8,-1.8135,0,-6.8082,27,0.03208,98,2.27968,41,0.68584,52,1.10612,21,-0.3475,7,-2.0025,50,1.02347,5,-2.4479
ENSG00000131188,PRR7,21,-0.7390,0,-7.4850,2,-3.7119,8,-2.2174,35,0.00578,90,1.58529,29,-0.2718,13,-1.4818,58,0.83327,36,0.04890,79,1.34516,46,0.43250
ENSG00000113758,DBN1,82,0.75586,8,-2.7617,53,0.05914,24,-1.1225,49,-0.0781,107,1.20167,59,0.22345,47,-0.1243,36,-0.5537,47,-0.1467,88,0.85956,16,-1.7603
ENSG00000183258,DDX41,33,-0.7627,7,-2.9727,59,0.14094,25,-1.1479,70,0.41183,59,0.14095,136,1.53831,32,-0.7776,45,-0.2662,64,0.28027,71,0.43922,45,-0.2835
ENSG00000184840,TMED9,22,-1.1892,33,-0.5540,37,-0.3978,30,-0.7229,66,0.50211,42,-0.2132,32,-0.5939,29,-0.7824,26,-0.9413,78,0.78753,88,0.98072,92,1.06566
ENSG00000204677,FAM153CP,334,3.63536,6,-3.1397,56,0.10197,1,-5.4048,36,-0.5844,17,-1.7121,26,-1.0722,49,-0.1073,39,-0.4628,29,-0.8651,7,-3.0112,27,-0.9711
ENSG00000145916,RMND5B,8,-1.9051,12,-1.2944,15,-0.9960,24,-0.3190,43,0.60741,39,0.45526,42,0.57861,45,0.70678,26,-0.1828,26,-0.1939,60,1.17157,10,-1.5514
ENSG00000145912,NHP2,68,-1.3663,52,-1.7614,139,-0.2702,105,-0.6994,201,0.30342,369,1.31930,89,-0.9529,259,0.71402,212,0.38822,170,0.03976,119,-0.5167,209,0.36444
ENSG00000197451,HNRNPAB,50,-0.2393,67,0.21901,76,0.43558,7,-3.0666,66,0.20978,81,0.53805,89,0.68895,75,0.39941,35,-0.7779,39,-0.5995,20,-1.5887,90,0.71264
ENSG00000113240,CLK4,43,0.71040,68,1.49598,13,-1.1193,8,-1.7311,47,0.86462,22,-0.3619,48,0.91803,4,-2.7463,5,-2.4458,43,0.73578,27,-0.0194,0,-6.0646
ENSG00000176783,RUFY1,51,0.74565,66,1.18264,14,-1.2777,62,1.06584,23,-0.4965,23,-0.4827,32,0.01437,20,-0.7040,28,-0.2129,31,-0.0662,25,-0.3474,8,-1.9635
ENSG00000169045,HNRNPH1,103,0.09754,123,0.36778,78,-0.3480,66,-0.5873,111,0.21193,99,0.03672,149,0.68092,77,-0.3526,38,-1.4390,141,0.59522,62,-0.6954,119,0.32248
ENSG00000127022,CANX,590,0.60348,711,0.91408,399,-0.0241,443,0.14273,392,-0.0485,363,-0.1723,311,-0.4076,118,-1.8669,231,-0.8611,515,0.38329,531,0.43307,253,-0.7223
ENSG00000161013,MGAT4B,44,0.03628,30,-0.5488,19,-1.2118,1,-5.4862,49,0.23091,36,-0.2578,74,0.89218,38,-0.1742,44,0.05449,15,-1.5355,78,0.97321,83,1.09192
ENSG00000161011,SQSTM1,174,0.08413,198,0.28930,60,-1.5442,79,-1.1281,190,0.22611,209,0.37784,166,0.01070,162,-0.0309,122,-0.4711,212,0.39984,170,0.04823,238,0.58517
ENSG00000161010,MRNIP,55,1.42595,15,-0.6570,6,-1.9984,0,-6.6092,32,0.54917,46,1.12159,10,-1.2834,31,0.46987,12,-0.9850,16,-0.5271,42,0.96211,11,-1.0552
ENSG00000197226,TBC1D9B,53,-0.2966,86,0.44227,33,-1.0150,71,0.15006,77,0.26537,46,-0.5182,58,-0.1740,67,0.05522,32,-1.0830,36,-0.9128,128,1.11233,90,0.52873
ENSG00000113269,RNF130,73,-0.5230,244,1.42814,86,-0.2870,137,0.45669,70,-0.5867,91,-0.1969,118,0.21134,78,-0.4314,69,-0.6261,72,-0.5424,113,0.14764,85,-0.2973
ENSG00000050748,MAPK9,123,0.30192,37,-1.5315,128,0.35801,65,-0.6998,210,1.18550,173,0.85915,91,-0.1735,167,0.80096,79,-0.3934,53,-0.9936,67,-0.6477,29,-1.8912
ENSG00000131446,MGAT1,36,0.19627,33,0.05732,13,-1.3445,1,-5.0051,29,-0.1650,30,-0.1075,131,2.48947,12,-1.4189,9,-1.8152,16,-1.0819,44,0.49339,30,-0.0961
ENSG00000250222,AC008443.5,25,-0.9013,5,-3.3150,67,0.60550,50,0.14923,29,-0.7127,52,0.18200,40,-0.2285,67,0.59493,101,1.28951,26,-0.8748,57,0.32944,33,-0.4826
ENSG00000146063,TRIM41,63,0.64188,75,0.94864,54,0.39532,45,0.12946,18,-1.2294,10,-2.0892,56,0.46569,29,-0.5578,51,0.31130,37,-0.1798,38,-0.1552,25,-0.7831
ENSG00000204628,RACK1,224,-0.9536,369,-0.1928,456,0.13936,493,0.26411,265,-0.6986,455,0.13560,718,0.88097,453,0.13063,424,0.02707,284,-0.5946,441,0.08878,423,0.02309
ENSG00000248275,TRIM52-AS1,23,-0.2658,25,-0.1525,39,0.53814,19,-0.5501,20,-0.5324,63,1.33946,31,0.16912,8,-1.7637,46,0.78721,6,-2.2924,30,0.10813,24,-0.2506
ENSG00000112679,DUSP22,32,-0.0550,35,0.07965,48,0.58697,7,-2.3322,18,-0.9284,42,0.37183,58,0.90833,38,0.20134,27,-0.3215,24,-0.4960,51,0.68657,18,-0.8898
ENSG00000124535,WRNIP1,28,-0.6104,57,0.51733,38,-0.1250,18,-1.2872,49,0.28154,31,-0.4294,41,-0.0117,47,0.21577,8,-2.4455,19,-1.1693,46,0.15957,114,1.69505
ENSG00000124570,SERPINB6,31,-1.3901,125,0.78436,34,-1.2321,78,0.02662,26,-1.6506,16,-2.3222,205,1.64744,16,-2.2876,52,-0.6012,117,0.66986,101,0.43147,121,0.73024
ENSG00000124588,NQO2,89,0.85280,4,-3.8443,42,-0.3452,48,-0.1435,78,0.63207,56,0.09007,89,0.84470,92,0.89811,21,-1.3661,48,-0.1522,43,-0.3143,22,-1.3213
ENSG00000137267,TUBB2A,360,-0.5397,112,-2.2823,244,-1.1323,118,-2.2073,1401,1.70545,744,0.60597,182,-1.5644,521,0.03246,362,-0.5318,554,0.12871,368,-0.5069,1157,1.35684
ENSG00000137285,TUBB2B,201,-1.6828,91,-2.8353,245,-1.3849,208,-1.6280,170,-1.9252,504,-0.2936,211,-1.6107,603,-0.0127,836,0.50953,1916,1.96902,1045,0.87807,1266,1.20683
ENSG00000180822,PSMG4,14,-1.0676,11,-1.4167,28,0.00797,24,-0.1938,55,1.10765,37,0.45054,45,0.75156,37,0.45364,25,-0.1487,22,-0.3332,18,-0.6344,17,-0.7309
ENSG00000112739,PRPF4B,379,1.00921,296,0.59413,280,0.50358,179,-0.2085,180,-0.1977,140,-0.5817,318,0.71306,115,-0.8789,96,-1.1491,208,0.03208,119,-0.8305,139,-0.5895
ENSG00000198721,ECI2,10,-2.5305,30,-0.9816,43,-0.4188,113,1.11410,41,-0.5204,21,-1.4674,64,0.19375,66,0.22473,44,-0.4108,99,0.88788,53,-0.1081,99,0.89917
ENSG00000153046,CDYL,30,-0.3805,50,0.38545,125,1.99458,71,0.96793,18,-1.1313,24,-0.7228,27,-0.5803,33,-0.2302,44,0.19158,21,-0.9505,21,-0.9567,3,-3.7617
ENSG00000214113,LYRM4,38,-0.2758,59,0.40889,54,0.25947,28,-0.7611,51,0.17361,48,0.07659,39,-0.2422,84,0.99036,53,0.22321,43,-0.1044,38,-0.2903,14,-1.7979
ENSG00000124785,NRN1,185,-0.3759,42,-2.5629,320,0.48822,36,-2.8122,543,1.38446,251,0.10231,186,-0.3682,665,1.75660,366,0.70671,176,-0.4490,38,-2.7347,19,-3.7153
ENSG00000124783,SSR1,90,-0.0360,129,0.54025,61,-0.6378,107,0.23346,86,-0.1128,78,-0.2510,69,-0.4524,56,-0.7561,44,-1.1368,150,0.79154,168,0.97868,67,-0.4961
ENSG00000124802,EEF1E1,21,-0.9261,40,0.04620,29,-0.4430,27,-0.5907,65,0.80362,79,1.14983,17,-1.2565,62,0.72817,46,0.23990,24,-0.7317,27,-0.5443,32,-0.2935
ENSG00000111845,PAK1IP1,72,1.00374,72,1.00118,59,0.65864,33,-0.2581,47,0.31271,29,-0.4181,23,-0.8127,36,-0.1051,11,-1.8299,45,0.22908,4,-3.2378,34,-0.2147
ENSG00000111843,TMEM14C,21,-2.4852,97,-0.2534,96,-0.2684,125,0.14892,131,0.21851,118,0.04944,145,0.37945,89,-0.3760,97,-0.2558,117,0.03392,120,0.08359,212,1.01048
ENSG00000137210,TMEM14B,90,-0.2329,78,-0.4504,49,-1.1664,85,-0.3199,119,0.19612,146,0.52320,87,-0.2849,182,0.89251,93,-0.1927,101,-0.0572,94,-0.1786,135,0.39726
ENSG00000197977,ELOVL2,18,-1.6211,34,-0.6763,1,-5.8416,38,-0.5314,15,-1.8858,14,-1.9422,11,-2.2862,24,-1.1970,33,-0.7123,241,2.72163,146,1.69357,63,0.26526
ENSG00000224531,SMIM13,82,0.44363,54,-0.2028,30,-1.1153,34,-0.9261,124,1.13520,99,0.75780,40,-0.6741,84,0.49495,48,-0.3828,46,-0.4674,43,-0.5683,59,-0.0830
ENSG00000205269,TMEM170B,23,-1.1953,25,-1.1135,18,-1.6151,66,0.37944,69,0.44624,75,0.58612,48,-0.1187,63,0.30913,32,-0.7250,55,0.08142,112,1.25816,37,-0.5191
ENSG00000095951,HIVEP1,62,1.39706,26,-0.0218,39,0.61557,9,-1.5476,30,0.19204,22,-0.3110,14,-0.9311,3,-3.2664,15,-0.8313,49,0.97803,26,-0.0452,23,-0.1954
ENSG00000112137,PHACTR1,169,0.13210,39,-2.0742,241,0.70664,63,-1.3815,184,0.26614,122,-0.3697,167,0.11342,202,0.41533,274,0.92416,143,-0.1264,143,-0.1281,116,-0.4448
ENSG00000145990,GFOD1,190,1.28971,38,-1.2496,67,-0.4000,39,-1.2159,135,0.71257,80,-0.1171,114,0.44239,99,0.20465,90,0.06879,40,-1.1803,74,-0.2509,74,-0.2533
ENSG00000124523,SIRT5,29,0.30955,11,-1.1329,30,0.36945,10,-1.2923,36,0.66120,27,0.21062,23,-0.0645,23,-0.0221,27,0.18860,25,0.06113,27,0.19081,17,-0.4972
ENSG00000225921,NOL7,58,-1.6283,150,-0.1957,234,0.51051,283,0.82745,153,-0.1662,125,-0.4700,138,-0.3240,191,0.18314,170,0.00084,203,0.28037,111,-0.6542,222,0.42992
ENSG00000010017,RANBP9,28,-0.9172,37,-0.4908,39,-0.4169,35,-0.6015,104,1.14829,82,0.74081,22,-1.2665,52,0.03069,42,-0.3221,50,-0.0368,56,0.14303,69,0.46714
ENSG00000050393,MCUR1,31,-1.3925,64,-0.2779,56,-0.4804,56,-0.4750,48,-0.7227,101,0.43205,46,-0.7700,135,0.91532,124,0.77715,90,0.24558,70,-0.1354,99,0.40237
ENSG00000180537,RNF182,2,-4.2347,4,-3.0820,10,-1.8506,26,-0.4411,13,-1.4197,24,-0.5257,27,-0.3517,66,1.05850,35,0.04484,74,1.23992,87,1.53712,45,0.41365
ENSG00000047579,DTNBP1,24,-1.1097,39,-0.3781,27,-0.9405,23,-1.1740,41,-0.3155,91,0.97121,41,-0.3092,98,1.09522,64,0.38304,43,-0.2435,50,-0.0048,60,0.28215
ENSG00000124788,ATXN1,98,-0.0982,132,0.37016,107,0.03983,29,-1.9261,91,-0.2177,83,-0.3639,132,0.36763,113,0.12482,120,0.22371,70,-0.6226,149,0.56561,130,0.34922
ENSG00000112186,CAP2,239,1.12251,6,-4.3587,100,-0.2833,15,-3.0880,370,1.91266,252,1.21369,70,-0.8288,170,0.55212,73,-0.7660,45,-1.4766,41,-1.6155,63,-0.9937
ENSG00000137414,FAM8A1,16,-1.0111,32,-0.0102,15,-1.1475,7,-2.2231,54,0.83547,62,1.06753,34,0.08018,30,-0.0942,17,-0.9162,36,0.17405,44,0.51803,37,0.21735
ENSG00000137177,KIF13A,26,-0.3524,78,1.44777,48,0.60857,40,0.33483,22,-0.5681,7,-2.2381,42,0.41785,2,-3.7726,37,0.19894,34,0.08511,41,0.34826,12,-1.4380
ENSG00000137364,TPMT,30,-0.7289,20,-1.3458,45,-0.1169,9,-2.4144,61,0.34765,94,1.05295,35,-0.5256,111,1.34177,86,0.90737,35,-0.5317,38,-0.3871,24,-1.1074
ENSG00000124795,DEK,282,0.29974,521,1.32703,282,0.29853,466,1.13346,95,-1.3755,169,-0.5009,234,0.00160,136,-0.8342,166,-0.5311,162,-0.5621,116,-1.0691,173,-0.4613
ENSG00000172201,ID4,86,-1.2818,195,-0.0365,107,-0.9582,480,1.45690,42,-2.3230,65,-1.6961,106,-0.9728,32,-2.7315,165,-0.2950,481,1.46121,489,1.48968,150,-0.4433
ENSG00000124766,SOX4,101,1.70232,52,0.55165,24,-0.6526,30,-0.2913,19,-0.9802,18,-1.0812,47,0.39253,54,0.62102,32,-0.1850,18,-1.0470,28,-0.3968,15,-1.3255
ENSG00000272168,CASC15,40,0.09098,59,0.70889,42,0.17455,20,-0.9630,56,0.65042,49,0.43351,49,0.42163,28,-0.4311,47,0.36064,27,-0.4931,24,-0.6715,8,-2.1844
ENSG00000152954,NRSN1,177,-0.0966,97,-1.0039,480,1.57272,97,-1.0124,250,0.45791,141,-0.4436,104,-0.9103,235,0.35505,394,1.22065,196,0.07160,17,-3.5063,64,-1.6386
ENSG00000124532,MRS2,38,0.67766,23,-0.1546,15,-0.7892,14,-0.8614,47,1.01007,52,1.18557,26,0.08669,11,-1.1556,8,-1.5819,37,0.63664,26,0.07459,1,-3.9392
ENSG00000112294,ALDH5A1,97,-0.1506,53,-1.0678,88,-0.3039,93,-0.2163,82,-0.4205,134,0.35289,146,0.49006,87,-0.3277,133,0.34533,130,0.30751,125,0.24476,117,0.14398
ENSG00000137261,KIAA0319,33,0.14415,14,-1.0914,9,-1.7485,39,0.43437,38,0.39775,2,-3.5264,20,-0.5651,14,-1.0886,9,-1.7127,63,1.22824,62,1.20047,51,0.87599
ENSG00000111802,TDP2,33,-0.7517,52,-0.0613,23,-1.2797,55,0.02098,74,0.49471,76,0.55337,45,-0.2704,93,0.87579,17,-1.6999,61,0.18435,72,0.46756,46,-0.2447
ENSG00000112304,ACOT13,33,-0.8362,33,-0.8387,45,-0.3573,41,-0.5167,85,0.64153,69,0.29467,43,-0.4389,63,0.15888,68,0.26698,73,0.39185,61,0.10868,71,0.34035
ENSG00000112308,C6orf62,254,0.46761,197,0.06050,103,-0.9317,241,0.38437,190,0.00266,145,-0.4146,226,0.28033,112,-0.8090,171,-0.1574,169,-0.1807,262,0.51830,203,0.10860
ENSG00000111913,RIPOR2,66,1.13741,4,-3.1513,14,-1.2237,1,-4.3258,47,0.57511,27,-0.2705,42,0.40050,15,-1.1254,13,-1.3350,42,0.39934,32,-0.0175,87,1.63741
ENSG00000079691,CARMIL1,58,0.31661,4,-3.5321,42,-0.1657,33,-0.5446,22,-1.1752,15,-1.6825,12,-2.0295,8,-2.6337,57,0.28807,177,2.30297,69,0.61248,70,0.62257
ENSG00000197061,HIST1H4C,165,0.10392,76,-1.0788,304,1.10698,168,0.13370,115,-0.4603,220,0.56205,106,-0.5805,122,-0.3699,178,0.21959,145,-0.1047,88,-0.8604,168,0.13200
ENSG00000269293,ZSCAN16-AS1,61,-0.7772,97,-0.0548,109,0.11890,68,-0.6045,49,-1.0948,101,-0.0031,116,0.21962,130,0.40390,184,0.97310,68,-0.6163,88,-0.2073,140,0.52105
ENSG00000204681,GABBR1,338,-0.0250,118,-1.6185,216,-0.7161,156,-1.2096,309,-0.1630,275,-0.3482,293,-0.2483,334,-0.0459,322,-0.1026,494,0.58073,693,1.15078,575,0.83463
ENSG00000206503,HLA-A,74,-1.9598,206,-0.4339,129,-1.1370,186,-0.5861,134,-1.0819,147,-0.9453,650,1.44600,104,-1.4657,136,-1.0646,515,1.03902,661,1.47811,325,0.28224
ENSG00000204619,PPP1R11,42,-0.5361,28,-1.1585,41,-0.5718,40,-0.5981,90,0.66321,103,0.87680,43,-0.5168,71,0.26544,74,0.34524,59,-0.0127,47,-0.3806,78,0.42799
ENSG00000231074,HCG18,340,2.13779,143,0.59818,145,0.62114,68,-0.5825,65,-0.6335,91,-0.1208,76,-0.4062,87,-0.1901,45,-1.1991,75,-0.4266,20,-2.3671,28,-1.8799
ENSG00000241370,RPP21,50,0.18540,30,-0.5728,11,-2.0476,13,-1.8629,56,0.37351,47,0.11475,43,-0.0239,55,0.35777,49,0.15867,30,-0.6048,43,-0.0279,102,1.37706
ENSG00000204592,HLA-E,33,-2.5016,118,-0.6090,104,-0.7962,75,-1.2801,34,-2.4484,20,-3.2140,1146,3.71968,17,-3.4101,36,-2.3450,133,-0.4219,312,0.93872,69,-1.4106
ENSG00000204590,GNL1,139,0.42787,61,-0.8427,75,-0.5350,78,-0.4796,153,0.58556,157,0.62425,113,0.09508,135,0.38225,52,-1.0922,71,-0.6279,134,0.37038,106,0.00379
ENSG00000204574,ABCF1,145,0.60129,137,0.51447,151,0.66481,131,0.43662,164,0.80990,62,-0.7234,67,-0.6123,46,-1.1734,51,-1.0083,107,0.11851,66,-0.6327,66,-0.6333
ENSG00000204569,PPP1R10,45,0.34852,69,1.04082,13,-1.5548,25,-0.5808,38,0.07238,53,0.58744,31,-0.2621,35,-0.0534,16,-1.2101,31,-0.2346,65,0.94448,15,-1.3467
ENSG00000204568,MRPS18B,32,-1.0526,95,0.64911,27,-1.3101,37,-0.8336,82,0.41873,55,-0.2277,65,0.05205,85,0.47815,46,-0.4727,75,0.27319,39,-0.7320,120,1.04608
ENSG00000137343,ATAT1,50,0.46333,46,0.34190,7,-2.4566,4,-3.0923,44,0.25800,43,0.22543,22,-0.7881,23,-0.7479,18,-1.0873,36,-0.0436,52,0.54237,100,1.66671
ENSG00000204564,C6orf136,29,-0.2689,18,-0.9676,14,-1.3881,4,-2.9436,84,1.46974,56,0.75479,4,-3.0812,27,-0.3623,39,0.19606,39,0.18151,18,-0.9761,83,1.43598
ENSG00000196230,TUBB,175,-0.8359,229,-0.4238,215,-0.5169,132,-1.2594,710,1.42786,417,0.52372,321,0.10364,331,0.15124,300,-0.0058,180,-0.7868,188,-0.7242,411,0.49717
ENSG00000137312,FLOT1,89,-0.6893,123,-0.1969,38,-1.9570,119,-0.2558,249,0.93083,159,0.19946,147,0.08028,219,0.72229,83,-0.8054,109,-0.3818,174,0.34277,170,0.30785
ENSG00000204580,DDR1,17,-2.3418,246,1.89519,25,-1.7461,104,0.39791,7,-3.4789,39,-1.0991,33,-1.3335,23,-1.8754,37,-1.1964,79,-0.0293,295,2.26029,63,-0.3824
ENSG00000204525,HLA-C,36,-1.6128,98,-0.0962,59,-0.8641,78,-0.4536,30,-1.8699,24,-2.1881,428,2.50735,15,-2.9057,36,-1.5941,138,0.45050,184,0.92224,125,0.28436
ENSG00000234745,HLA-B,70,-1.9154,191,-0.4152,137,-0.9261,184,-0.4758,55,-2.2697,90,-1.5506,1475,3.41008,47,-2.5080,76,-1.8022,139,-0.9033,275,0.15144,259,0.05673
ENSG00000198563,DDX39B,150,0.60166,152,0.62301,64,-0.7295,75,-0.4888,109,0.09580,117,0.20253,103,-0.0058,102,-0.0079,51,-1.0827,130,0.36382,144,0.53522,39,-1.4756
ENSG00000213760,ATP6V1G2,58,-1.5236,15,-3.5174,112,-0.5333,33,-2.3322,368,1.39386,351,1.31145,111,-0.5472,313,1.11177,130,-0.3123,88,-0.9009,102,-0.6785,222,0.53745
ENSG00000204472,AIF1,61,-0.3281,4,-4.1127,45,-0.8133,64,-0.2688,8,-3.3358,69,-0.1492,224,1.83505,90,0.27172,87,0.20684,65,-0.2397,107,0.54031,88,0.22734
ENSG00000204469,PRRC2A,93,-0.2486,81,-0.4652,76,-0.5648,56,-1.0122,81,-0.4577,137,0.35900,135,0.33409,114,0.06584,132,0.30063,97,-0.1805,223,1.16796,86,-0.3790
ENSG00000204463,BAG6,41,-1.1683,81,-0.1544,56,-0.7080,43,-1.0998,103,0.21967,104,0.23507,72,-0.3282,104,0.23302,79,-0.1998,98,0.14996,131,0.60812,161,0.94668
ENSG00000204435,CSNK2B,83,-0.6794,115,-0.1818,68,-0.9771,95,-0.4788,174,0.46803,126,-0.0374,121,-0.1090,180,0.52784,137,0.08575,163,0.36180,144,0.17236,147,0.19911
ENSG00000204427,ABHD16A,17,-0.7145,14,-0.9454,14,-0.9748,18,-0.5820,87,1.99144,55,1.13739,2,-3.8988,11,-1.3650,10,-1.4255,40,0.62656,42,0.68946,14,-0.9488
ENSG00000213722,DDAH2,40,-0.4219,31,-0.8102,21,-1.3767,41,-0.3789,12,-2.1347,43,-0.3138,124,1.42645,38,-0.4810,44,-0.2543,43,-0.3194,141,1.66095,50,-0.0633
ENSG00000204392,LSM2,3,-3.3794,19,-0.7668,19,-0.8220,44,0.48727,33,0.04200,43,0.45519,61,1.05244,13,-1.3400,31,-0.0244,42,0.41742,37,0.22421,39,0.33162
ENSG00000204389,HSPA1A,118,-0.7987,366,0.99145,79,-1.3946,132,-0.6285,124,-0.7247,173,-0.2152,197,-0.0186,61,-1.7907,43,-2.3045,413,1.19844,452,1.35730,229,0.22400
ENSG00000204388,HSPA1B,57,-0.9713,299,1.73023,28,-2.0223,53,-1.0654,104,-0.0452,71,-0.6407,93,-0.2118,32,-1.8100,20,-2.4793,246,1.37978,200,1.01393,82,-0.4141
ENSG00000204387,SNHG32,104,-0.3242,177,0.51778,127,-0.0103,164,0.39510,68,-0.9759,94,-0.4695,131,0.04143,182,0.55904,155,0.30642,86,-0.6139,128,0.00141,119,-0.1124
ENSG00000204371,EHMT2,109,0.49028,56,-0.5558,89,0.16800,117,0.59705,53,-0.6357,85,0.09230,68,-0.2548,58,-0.4883,71,-0.1860,61,-0.4105,86,0.11680,108,0.47132
ENSG00000204356,NELFE,61,0.10567,63,0.15039,37,-0.6720,58,0.02359,85,0.63580,27,-1.1446,73,0.39175,54,-0.0913,44,-0.4006,66,0.22918,69,0.30742,48,-0.2640
ENSG00000204314,PRRT1,88,0.47026,25,-1.4572,11,-2.6713,19,-1.8257,143,1.28966,211,2.00611,38,-0.8451,75,0.22447,20,-1.7842,39,-0.8069,66,0.01882,50,-0.4093
ENSG00000204310,AGPAT1,32,-1.4933,58,-0.5777,38,-1.2206,27,-1.7299,119,0.54475,91,0.11554,110,0.40832,150,0.92139,60,-0.5232,81,-0.0621,105,0.33118,146,0.88284
ENSG00000204308,RNF5,42,-0.6598,106,0.78464,28,-1.2766,15,-2.2172,73,0.19603,69,0.09357,69,0.10472,72,0.16518,76,0.25946,70,0.11550,80,0.32881,78,0.29388
ENSG00000204287,HLA-DRA,39,-0.9458,30,-1.3457,42,-0.8311,77,0.09844,16,-2.2576,47,-0.6604,292,2.47657,57,-0.3740,27,-1.4989,44,-0.7667,86,0.28207,110,0.67962
