Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000109158,GABRA4,0,-7.3848,0,-6.7702,5,-3.5827,47,-0.4358,93,0.77313,26,-1.3345,80,0.41327,137,1.66835
ENSG00000163288,GABRB1,0,-7.1426,14,-1.9529,0,-6.7681,128,1.53048,39,-0.4919,23,-1.2521,82,0.73491,99,1.26764
ENSG00000260918,AC107398.3,0,-7.7794,17,-2.4068,17,-2.3726,175,1.25050,88,0.10494,77,-0.1243,141,0.87379,115,0.60374
ENSG00000075539,FRYL,188,0.54372,419,2.02070,306,1.40586,76,-0.8881,61,-1.3235,45,-1.6602,41,-1.7907,74,-1.0181
ENSG00000109180,OCIAD1,152,-0.5262,114,-0.9683,120,-0.8806,251,0.27239,357,1.01929,83,-1.4471,231,0.13590,228,0.13280
ENSG00000109184,DCUN1D4,114,0.93130,50,-0.3963,130,1.16871,19,-1.8746,73,0.21868,28,-1.2984,66,0.01983,48,-0.5228
ENSG00000163069,SGCB,224,1.68762,85,0.00779,102,0.29900,52,-0.7607,104,0.37922,45,-0.9940,38,-1.2152,47,-1.0125
ENSG00000109189,USP46,42,-1.3049,65,-0.6463,17,-2.6147,96,-0.0398,122,0.39055,89,-0.1734,213,1.29543,111,0.21175
ENSG00000226950,DANCR,50,0.14776,10,-2.2897,62,0.49205,99,1.30648,63,0.62116,49,0.10949,23,-1.0291,18,-1.5032
ENSG00000145216,FIP1L1,14,-2.1804,92,0.74682,62,0.09219,49,-0.2907,38,-0.7153,50,-0.2601,84,0.59621,79,0.55694
ENSG00000134851,TMEM165,387,1.33152,587,2.15480,499,1.81955,68,-1.4788,61,-1.7464,11,-4.1059,54,-1.8053,21,-3.3544
ENSG00000134852,CLOCK,8,-3.0499,40,-0.8068,5,-3.6858,119,0.94592,72,0.12665,33,-1.0763,147,1.33557,87,0.48119
ENSG00000090989,EXOC1,56,-0.7343,108,0.28697,171,1.06671,172,1.07437,49,-1.0482,33,-1.5601,69,-0.4368,99,0.17052
ENSG00000174780,SRP72,72,-1.1376,205,0.51801,188,0.36823,182,0.32083,81,-1.0325,103,-0.5904,215,0.59349,184,0.38527
ENSG00000171476,HOPX,23,-2.8328,9,-4.2037,7,-4.4955,225,0.64089,265,1.09000,168,0.15835,188,0.34411,187,0.37484
ENSG00000084093,REST,151,1.12906,204,1.69024,7,-3.4859,162,1.26353,19,-2.2594,69,-0.1609,36,-1.1647,51,-0.7056
ENSG00000047315,POLR2B,108,0.76408,72,0.08868,40,-0.8254,87,0.39862,71,0.08513,40,-0.8426,75,0.15911,58,-0.2824
ENSG00000163453,IGFBP7,4,-4.2634,20,-1.9709,1,-5.3686,351,3.06708,38,-1.0925,132,0.99294,81,0.18670,30,-1.4557
ENSG00000150471,ADGRL3,84,0.11934,10,-3.0238,51,-0.6454,128,0.81838,79,0.01585,57,-0.4750,121,0.72460,85,0.15515
ENSG00000145241,CENPC,0,-8.2223,159,0.55943,192,0.88309,125,0.17231,29,-2.2040,103,-0.1382,74,-0.6567,208,1.22334
ENSG00000083896,YTHDC1,89,-2.2183,854,1.36452,294,-0.4179,311,-0.3324,127,-1.8165,598,0.73098,238,-0.7454,599,0.86064
ENSG00000132467,UTP3,7,-2.5976,34,-0.3361,71,0.85842,3,-3.5752,37,-0.2287,50,0.26681,61,0.60120,61,0.68134
ENSG00000018189,RUFY3,279,-0.1426,441,0.59998,387,0.38466,277,-0.1534,357,0.28362,122,-1.4121,334,0.14391,251,-0.3480
ENSG00000132463,GRSF1,17,-2.0454,59,-0.2214,37,-0.9420,105,0.71129,98,0.69087,43,-0.7003,113,0.84969,54,-0.3941
ENSG00000080493,SLC4A4,40,-2.7136,90,-1.5275,3,-6.2780,982,2.59729,74,-1.9534,226,-0.1226,328,0.48224,311,0.45436
ENSG00000132466,ANKRD17,117,-1.1259,317,0.44009,215,-0.1839,147,-0.7806,149,-0.8269,257,0.09982,284,0.25652,392,0.93638
ENSG00000138769,CDKL2,40,0.22749,34,-0.0707,0,-6.2072,9,-1.9627,31,-0.1951,31,-0.2081,58,0.81138,58,0.97733
ENSG00000138757,G3BP2,188,0.17808,94,-0.9078,88,-1.0131,134,-0.3584,240,0.67331,72,-1.2997,240,0.57679,194,0.25758
ENSG00000138768,USO1,30,-1.0533,87,0.60471,111,1.02329,34,-0.8684,39,-0.7340,40,-0.6466,60,-0.0158,81,0.54367
ENSG00000198301,SDAD1,0,-7.1243,53,0.04496,5,-3.3102,0,-6.7347,60,0.26477,37,-0.5203,109,1.26670,96,1.23474
ENSG00000138760,SCARB2,545,1.35995,405,0.82881,653,1.70305,191,-0.3961,132,-1.0503,38,-2.8080,168,-0.5982,95,-1.5624
ENSG00000138758,SEPTIN11,355,-0.2837,280,-0.6543,186,-1.2771,425,0.00079,242,-0.9585,518,0.32269,585,0.52431,707,0.99629
ENSG00000118816,CCNI,789,0.02880,622,-0.3501,372,-1.1390,886,0.21587,694,-0.1981,985,0.38970,1588,1.21213,562,-0.5602
ENSG00000138767,CNOT6L,38,-0.3232,51,0.14259,71,0.70488,99,1.27319,29,-0.8109,50,0.12212,37,-0.3508,30,-0.7248
ENSG00000169288,MRPL1,0,-6.4830,25,-1.3432,1,-5.8759,88,0.65392,45,-0.4751,85,0.59166,157,1.68388,73,0.39320
ENSG00000152784,PRDM8,0,-7.0004,3,-4.1193,6,-3.0657,17,-1.5387,109,1.76951,48,0.03935,41,-0.2080,69,0.72553
ENSG00000138668,HNRNPD,199,-0.0294,198,-0.0401,159,-0.3853,155,-0.4200,194,-0.0785,240,0.27023,247,0.31930,221,0.15608
ENSG00000152795,HNRNPDL,598,0.53921,584,0.49974,476,0.16236,371,-0.2344,515,0.33200,245,-0.8803,343,-0.3589,328,-0.4766
ENSG00000145293,ENOPH1,347,1.45886,108,-0.4918,157,0.09142,76,-1.0242,215,0.71315,61,-1.3599,113,-0.4301,94,-0.7841
ENSG00000249242,TMEM150C,59,-0.4679,41,-1.0371,12,-2.7656,101,0.38216,93,0.27773,55,-0.5863,90,0.19042,127,0.89727
ENSG00000145284,SCD5,1240,1.44087,536,0.00257,482,-0.1645,810,0.68264,557,0.07374,294,-0.9325,413,-0.4082,230,-1.4102
ENSG00000138674,SEC31A,88,0.70185,62,0.12397,16,-1.9660,68,0.27369,31,-1.0157,52,-0.1716,98,0.88934,64,0.19365
ENSG00000163624,CDS1,10,-2.2065,1,-5.1015,26,-0.7763,43,-0.0170,77,1.11498,17,-1.4370,85,1.10099,50,0.25881
ENSG00000163625,WDFY3,82,0.13932,110,0.63024,54,-0.5215,105,0.54897,63,-0.2947,41,-0.9310,80,0.09937,76,0.01622
ENSG00000109339,MAPK10,80,-2.2493,119,-1.6579,367,0.07161,399,0.20511,359,0.04157,222,-0.7199,424,0.30820,590,1.01904
ENSG00000163629,PTPN13,29,-0.8703,76,0.68190,32,-0.6895,108,1.29235,13,-2.1742,35,-0.5671,51,0.03010,73,0.70054
ENSG00000152583,SPARCL1,883,-2.2537,2964,-0.4248,343,-3.6345,11296,1.88713,2170,-0.9883,1837,-1.1594,9349,1.51544,3883,0.00242
ENSG00000118785,SPP1,2661,2.75752,1232,1.15725,1901,1.99164,75,-3.1735,134,-2.4620,38,-4.1451,15,-5.4388,4,-7.3232
ENSG00000163644,PPM1K,319,-0.2613,308,-0.3168,259,-0.5887,589,0.74111,337,-0.1944,413,0.15111,444,0.26867,377,0.00590
ENSG00000145337,PYURF,186,2.18036,40,-0.4914,41,-0.4697,33,-0.7946,49,-0.2243,32,-0.8523,24,-1.2535,49,-0.2017
ENSG00000177432,NAP1L5,37,-1.8724,33,-2.0098,28,-2.2447,111,-0.1897,140,0.19379,75,-0.8080,336,1.71514,178,0.65663
ENSG00000138640,FAM13A,0,-6.9871,12,-2.0103,0,-6.6207,26,-0.8779,44,-0.1280,25,-0.9417,64,0.50726,127,2.21331
ENSG00000145335,SNCA,48,-2.2524,90,-1.3089,107,-1.0462,90,-1.3049,502,1.86186,70,-1.6875,294,0.54704,201,-0.0815
ENSG00000163110,PDLIM5,130,0.42717,79,-0.3711,50,-1.0610,343,2.22897,31,-1.9058,138,0.52985,91,-0.1397,52,-1.0844
ENSG00000138698,RAP1GDS1,176,1.32761,82,0.02714,137,0.87823,35,-1.2672,109,0.56818,22,-1.9804,72,-0.1882,32,-1.5266
ENSG00000168785,TSPAN5,35,-1.8827,81,-0.6094,59,-1.0961,93,-0.3908,160,0.55278,42,-1.5824,247,1.22608,158,0.52781
ENSG00000151247,EIF4E,197,0.82875,65,-0.9382,43,-1.5722,36,-1.8421,126,0.09813,132,0.15724,136,0.20542,167,0.63299
ENSG00000197894,ADH5,54,0.06130,33,-0.7082,13,-2.0907,126,1.51214,31,-0.8534,57,0.14146,78,0.66373,48,-0.1301
ENSG00000109270,LAMTOR3,0,-6.6946,15,-1.4604,7,-2.5118,40,0.05959,76,1.38141,35,-0.1415,37,-0.0536,49,0.45021
ENSG00000164031,DNAJB14,71,-1.0793,86,-0.7898,76,-0.9927,94,-0.6672,190,0.52997,77,-0.9658,236,0.82327,207,0.69439
ENSG00000164032,H2AFZ,152,1.33969,24,-1.6369,9,-2.9598,89,0.40529,75,0.15252,16,-2.1837,115,0.84583,68,-0.0374
ENSG00000138814,PPP3CA,300,-2.0960,92,-3.8203,356,-1.8416,493,-1.3559,1914,0.93186,836,-0.5504,1648,0.53884,2150,1.18721
ENSG00000109332,UBE2D3,217,0.42713,133,-0.3614,165,-0.0144,166,-0.0074,197,0.30406,134,-0.3498,166,-0.0104,147,-0.2232
ENSG00000145354,CISD2,120,1.69953,27,-0.7714,38,-0.2642,8,-2.5221,65,0.68794,25,-0.9146,45,-0.0133,29,-0.7668
ENSG00000164039,BDH2,143,1.73171,38,-0.5147,50,-0.0890,108,1.20651,36,-0.6711,58,0.15456,38,-0.5097,11,-2.5307
ENSG00000164022,AIMP1,14,-2.6010,225,1.80494,88,0.15135,107,0.46736,37,-1.2727,74,-0.1199,82,0.03308,68,-0.2801
ENSG00000138801,PAPSS1,190,1.14514,55,-0.8800,185,1.09746,64,-0.6368,130,0.56081,18,-2.5078,87,-0.1555,52,-1.0499
ENSG00000109475,RPL34,1612,1.11626,741,-0.1819,316,-1.4889,773,-0.1135,837,0.01543,1292,0.72969,1235,0.65371,329,-1.5360
ENSG00000164089,ETNPPL,36,-1.6479,12,-3.2298,3,-4.9579,447,2.68222,56,-1.0806,141,0.45284,130,0.31438,94,-0.2360
ENSG00000123739,PLA2G12A,113,1.01577,82,0.47111,32,-0.9905,74,0.29641,36,-0.9154,64,0.07522,115,1.05112,31,-1.1525
ENSG00000138660,AP1AR,27,-0.9191,31,-0.6873,67,0.52279,15,-1.8180,76,0.84320,27,-0.9164,85,0.91034,42,-0.2494
ENSG00000174720,LARP7,177,-0.1729,359,0.99605,118,-0.8053,267,0.48945,89,-1.3322,227,0.22223,278,0.55654,187,-0.1048
ENSG00000145362,ANK2,131,-2.5674,412,-0.8557,182,-2.0840,578,-0.3313,563,-0.4142,416,-0.8407,1913,1.72378,1184,0.99272
ENSG00000145349,CAMK2D,7,-3.2527,46,-0.5461,60,-0.1329,49,-0.4739,148,1.70580,24,-1.5213,103,0.72868,36,-1.0202
ENSG00000269893,SNHG8,23,-1.0006,34,-0.4102,20,-1.1994,109,1.52246,47,0.09474,94,1.26145,50,0.17535,11,-2.2608
ENSG00000145390,USP53,10,-2.2583,54,0.26024,23,-1.1016,111,1.48821,24,-1.0747,56,0.31892,46,0.00092,57,0.37713
ENSG00000164096,C4orf3,427,0.83719,280,0.13592,224,-0.2241,135,-1.0047,327,0.44557,246,-0.0765,220,-0.2510,195,-0.4852
ENSG00000164111,ANXA5,135,0.99664,93,0.36656,133,0.96986,97,0.43370,73,-0.0258,54,-0.5129,45,-0.7807,20,-2.1347
ENSG00000138688,KIAA1109,64,-2.1716,335,0.35634,150,-0.9137,328,0.32201,151,-0.9763,158,-0.8312,345,0.40264,504,1.25789
ENSG00000138685,FGF2,46,-1.2645,28,-1.9917,95,-0.1333,462,2.84917,54,-1.0973,112,0.12656,96,-0.1286,45,-1.3926
ENSG00000164066,INTU,29,-0.8743,79,0.70298,20,-1.4267,108,1.26171,16,-1.8552,51,0.00306,48,-0.1083,72,0.64713
ENSG00000164070,HSPA4L,24,-1.8383,32,-1.4341,180,1.35360,37,-1.2240,79,-0.0443,46,-0.8771,79,-0.0429,128,0.87454
ENSG00000138709,LARP1B,35,-1.2875,100,0.33003,31,-1.4783,44,-0.9317,36,-1.3535,126,0.72327,142,0.93225,131,0.92227
ENSG00000164040,PGRMC2,70,0.10934,41,-0.7246,39,-0.8011,31,-1.1776,131,1.40347,43,-0.6686,64,-0.0348,53,-0.3715
ENSG00000077684,JADE1,42,-0.5856,51,-0.2723,16,-1.9658,118,1.12598,41,-0.6694,87,0.58407,78,0.41736,65,0.14157
ENSG00000151466,SCLT1,0,-7.2350,83,0.66118,54,-0.0380,29,-1.0289,10,-2.6485,67,0.30872,138,1.56138,82,0.73792
ENSG00000138650,PCDH10,89,-1.2681,239,0.26369,189,-0.1150,253,0.36010,230,0.22905,96,-1.1518,294,0.60673,204,0.01251
ENSG00000151012,SLC7A11,7,-3.4694,36,-1.1310,0,-6.7840,355,3.00574,24,-1.8587,98,0.43756,102,0.50286,51,-0.6443
ENSG00000109381,ELF2,3,-4.1065,139,1.84710,75,0.72443,5,-3.3983,13,-2.0620,58,0.29918,69,0.57624,54,0.20402
ENSG00000109390,NDUFC1,61,0.07734,43,-0.4651,13,-2.2587,104,0.94588,64,0.16862,64,0.15467,85,0.60380,43,-0.5288
ENSG00000164134,NAA15,103,-0.6612,249,0.76102,265,0.86884,54,-1.6353,41,-2.1705,200,0.39042,116,-0.4803,251,0.90703
ENSG00000145391,SETD7,276,2.54656,87,0.35202,56,-0.3477,37,-0.9852,42,-0.8484,39,-0.9011,8,-3.1691,55,-0.4089
ENSG00000153130,SCOC,124,-0.6111,115,-0.7228,199,0.13200,226,0.34155,312,1.04512,91,-1.0772,187,0.03321,132,-0.5631
ENSG00000170153,RNF150,8,-2.7439,8,-2.7394,134,1.61107,49,-0.1016,62,0.30321,28,-0.9789,58,0.16362,58,0.17636
ENSG00000109458,GAB1,52,-0.0357,93,0.92811,174,2.10756,98,1.01264,35,-0.7400,18,-1.6443,12,-2.1988,8,-2.8903
ENSG00000153147,SMARCA5,87,-1.1732,467,1.58510,100,-0.9689,92,-1.0939,77,-1.4647,191,0.04155,235,0.37328,269,0.69660
ENSG00000164161,HHIP,673,2.10383,408,1.13658,800,2.49140,29,-2.9374,64,-1.9261,4,-5.6531,19,-3.5287,8,-4.9289
ENSG00000164163,ABCE1,159,1.74762,77,0.46029,31,-0.9670,98,0.85663,38,-0.7176,15,-2.0745,50,-0.2368,38,-0.7353
ENSG00000164164,OTUD4,3,-3.5388,102,1.56908,48,0.25841,49,0.28620,36,-0.2366,16,-1.4415,46,0.20924,36,-0.2094
ENSG00000170365,SMAD1,1,-5.7430,53,-0.1924,50,-0.2908,82,0.51778,52,-0.2437,40,-0.6342,78,0.41819,96,0.90183
ENSG00000151612,ZNF827,114,0.86097,61,-0.1789,54,-0.3497,136,1.16945,40,-0.9038,53,-0.3907,70,0.05372,55,-0.3585
ENSG00000170390,DCLK2,74,0.57399,10,-2.4443,33,-0.7134,65,0.37762,76,0.72982,21,-1.4028,39,-0.4474,62,0.33465
ENSG00000145425,RPS3A,558,1.12607,281,-0.0246,129,-1.2304,240,-0.2752,277,-0.0539,531,1.03778,318,0.17350,122,-1.4124
ENSG00000109670,FBXW7,224,-1.4901,227,-1.4741,1154,1.12646,186,-1.7716,520,-0.2263,388,-0.6604,454,-0.4162,1117,1.28231
ENSG00000109654,TRIM2,279,-0.3906,589,0.83016,328,-0.1354,255,-0.5296,370,0.06569,167,-1.1741,545,0.69643,333,-0.1232
ENSG00000164114,MAP9,126,-1.1285,89,-1.6391,208,-0.3589,156,-0.7977,275,0.09677,237,-0.1547,402,0.71265,420,0.92344
ENSG00000061918,GUCY1B1,40,-1.7598,15,-3.1697,107,-0.2910,25,-2.4319,244,1.29376,57,-1.2547,178,0.53963,185,0.70166
ENSG00000109738,GLRB,0,-7.1174,6,-3.3285,56,-0.1298,34,-0.8816,124,1.45079,26,-1.3087,110,0.98333,64,0.09028
ENSG00000120251,GRIA2,54,-3.1860,143,-1.7698,670,0.64317,181,-1.4123,338,-0.5099,283,-0.7370,351,-0.4031,1086,1.87927
ENSG00000164125,GASK1B,96,0.75629,8,-2.9478,10,-2.7099,190,2.02422,80,0.52890,35,-0.8452,56,-0.1363,25,-1.4345
ENSG00000164124,TMEM144,1043,2.14773,1026,2.11378,793,1.59363,38,-3.1735,99,-1.9027,7,-5.5390,35,-3.2888,9,-5.4347
ENSG00000171503,ETFDH,15,-1.8692,69,0.43733,166,2.04564,64,0.32296,14,-2.1233,77,0.63473,15,-1.8464,45,-0.2688
ENSG00000052795,FNIP2,55,-1.1157,210,1.01566,94,-0.3082,31,-1.9707,117,0.04333,67,-0.8350,140,0.33018,155,0.57839
ENSG00000109756,RAPGEF2,38,-1.6899,102,-0.1822,105,-0.1380,55,-1.1286,98,-0.2755,59,-1.0358,206,0.97490,193,1.01474
ENSG00000145416,MARCH1,22,-1.6535,189,1.87333,88,0.48725,50,-0.4233,56,-0.2592,25,-1.4745,87,0.47180,39,-0.8670
ENSG00000170088,TMEM192,106,0.42338,59,-0.5085,64,-0.3880,98,0.28693,56,-0.6520,108,0.44785,66,-0.3466,103,0.42278
ENSG00000109466,KLHL2,36,-1.3737,56,-0.7163,121,0.52127,16,-2.5167,154,1.10391,73,-0.2894,83,-0.0939,93,0.10422
ENSG00000052802,MSMO1,87,0.78942,63,0.25161,19,-1.6000,189,2.27915,49,-0.1693,22,-1.3420,23,-1.2788,18,-1.7610
ENSG00000109472,CPE,992,-0.4956,337,-2.1259,413,-1.8241,4905,2.34530,1299,-0.0812,1224,-0.1668,1453,0.10784,833,-0.8379
ENSG00000196104,SPOCK3,456,2.14431,361,1.66503,265,1.09357,5,-4.7048,79,-0.9562,14,-3.4263,66,-1.1444,29,-2.5148
ENSG00000129116,PALLD,51,0.11729,14,-1.8452,2,-4.3510,184,2.50992,16,-1.7163,78,0.81950,54,0.22547,28,-0.8767
ENSG00000154447,SH3RF1,69,0.59583,42,-0.1872,38,-0.3629,70,0.63126,54,0.21977,30,-0.6889,68,0.59315,25,-1.0546
ENSG00000137601,NEK1,92,0.01183,159,0.91882,99,0.13114,79,-0.2383,30,-1.8377,135,0.63961,165,0.97820,63,-0.6359
ENSG00000109572,CLCN3,105,-0.0868,150,0.49031,83,-0.4523,187,0.86459,111,-0.0048,35,-1.7499,175,0.74758,76,-0.6400
ENSG00000056050,HPF1,15,-1.6912,50,0.13560,83,0.99423,28,-0.7455,43,-0.0870,29,-0.6770,78,0.88487,43,-0.1029
ENSG00000198948,MFAP3L,154,1.58337,99,0.79431,25,-1.3596,171,1.79147,22,-1.6904,35,-0.8546,35,-0.8856,25,-1.4684
ENSG00000164104,HMGB2,33,-1.6537,77,-0.3441,88,-0.1448,234,1.52604,46,-1.2301,125,0.42602,158,0.81717,78,-0.3736
ENSG00000164106,SCRG1,104,0.17478,47,-1.0668,20,-2.3316,194,1.23252,80,-0.2808,99,0.08703,173,1.02236,70,-0.5115
ENSG00000150625,GPM6A,1170,-0.4794,113,-3.9460,1072,-0.6151,2051,0.41882,2308,0.71603,1439,-0.1543,1516,-0.0720,1939,0.37306
ENSG00000129128,SPCS3,25,-1.0464,28,-0.9002,83,0.82285,74,0.62152,72,0.69078,29,-0.8566,57,0.20477,31,-0.8250
ENSG00000218336,TENM3,0,-6.8317,3,-3.8980,2,-4.0496,9,-2.2536,124,2.50379,14,-1.6632,49,0.25825,47,0.21220
ENSG00000173320,STOX2,454,1.39777,298,0.65233,290,0.60805,98,-1.1100,168,-0.3066,95,-1.1479,166,-0.2916,132,-0.7175
ENSG00000151726,ACSL1,39,-0.1839,120,1.74793,131,1.92688,48,0.16645,28,-0.7303,18,-1.3209,16,-1.5373,4,-3.5532
ENSG00000151729,SLC25A4,167,0.22690,36,-2.1129,131,-0.1653,103,-0.5451,194,0.53836,121,-0.2978,217,0.65370,146,0.00830
ENSG00000164323,CFAP97,92,0.28393,115,0.65784,89,0.24036,54,-0.5468,60,-0.4290,59,-0.4087,125,0.80735,57,-0.5213
ENSG00000154556,SORBS2,40,-0.7705,3,-4.6004,73,0.16545,13,-2.4113,73,0.18893,77,0.23794,78,0.27353,115,1.08778
ENSG00000109536,FRG1,52,-0.9179,139,0.65096,99,0.09984,45,-1.1403,74,-0.4050,71,-0.4280,163,0.91959,109,0.27902
ENSG00000073578,SDHA,37,-1.4917,99,0.01973,92,-0.0977,186,1.08560,127,0.49962,39,-1.4178,107,0.14255,81,-0.3335
ENSG00000249915,PDCD6,78,0.48820,42,-0.5043,9,-2.8046,82,0.56640,87,0.77149,33,-0.8792,67,0.23554,47,-0.3517
ENSG00000180104,EXOC3,39,-0.5530,47,-0.2583,8,-2.8277,55,0.01170,73,0.54072,47,-0.2521,67,0.31695,70,0.45218
ENSG00000171368,TPPP,1128,1.12393,566,-0.0347,1172,1.19335,265,-1.2092,662,0.24711,353,-0.7728,258,-1.2489,359,-0.8179
ENSG00000028310,BRD9,85,-0.5398,172,0.59161,181,0.67572,59,-1.0983,78,-0.7345,137,0.22286,73,-0.7696,167,0.62962
ENSG00000049656,CLPTM1L,44,-0.1745,19,-1.4392,54,0.16272,3,-4.0574,93,1.29967,35,-0.4974,66,0.49267,40,-0.3431
ENSG00000145494,NDUFS6,143,0.26277,70,-0.8637,143,0.26693,111,-0.1355,170,0.63670,141,0.24212,95,-0.3853,85,-0.6117
ENSG00000164151,ICE1,18,-2.9208,165,0.41047,228,0.95144,83,-0.6792,71,-1.0064,91,-0.5458,119,-0.1247,220,1.05099
ENSG00000133398,MED10,40,-0.1778,31,-0.5572,34,-0.4475,109,1.51669,48,0.10503,21,-1.1320,49,0.12949,35,-0.4438
ENSG00000215218,UBE2QL1,7,-2.8998,1,-5.6315,4,-3.7586,49,-0.1271,161,2.56625,22,-1.3284,45,-0.2635,42,-0.4069
ENSG00000078295,ADCY2,81,-0.5964,13,-3.3028,32,-1.9630,339,1.85344,133,0.22233,131,0.16983,42,-1.5850,138,0.28594
ENSG00000150753,CCT5,127,1.40852,22,-1.4144,59,0.08863,23,-1.3427,68,0.37005,18,-1.6717,50,-0.1803,61,0.15186
ENSG00000145495,MARCH6,231,-0.4909,330,0.06868,212,-0.6288,419,0.46142,342,0.14735,171,-0.9523,352,0.17406,379,0.33776
ENSG00000169862,CTNND2,249,-1.0040,360,-0.4364,145,-1.8143,480,0.01926,417,-0.2289,822,0.91452,608,0.40343,624,0.51102
ENSG00000038382,TRIO,27,-1.8336,42,-1.1827,65,-0.5358,81,-0.1895,151,0.98631,75,-0.3028,77,-0.2573,120,0.52253
ENSG00000154122,ANKH,145,0.19273,49,-1.4768,44,-1.6330,202,0.74545,180,0.63305,91,-0.5350,107,-0.2937,144,0.20409
ENSG00000154153,RETREG1,139,-0.0701,328,1.38533,239,0.82113,56,-1.4546,211,0.70738,21,-2.8638,99,-0.6103,75,-1.1144
ENSG00000145555,MYO10,384,0.17797,369,0.11554,207,-0.7949,1083,2.04899,73,-2.4824,603,0.93600,138,-1.4084,253,-0.5318
ENSG00000176788,BASP1,229,-2.0540,57,-4.0880,230,-2.0483,241,-1.9754,1587,1.17630,628,-0.5300,1459,0.84055,1386,0.88183
ENSG00000145526,CDH18,0,-6.8257,1,-5.3466,0,-6.4591,8,-2.4935,68,0.93130,10,-2.0837,73,0.91949,95,1.73173
ENSG00000133401,PDZD2,39,-0.9556,11,-2.8374,76,0.10379,18,-2.0769,70,-0.0294,105,0.63337,51,-0.5410,138,1.31489
ENSG00000113384,GOLPH3,28,-0.8455,62,0.39559,49,0.00754,74,0.69121,83,1.03611,14,-1.9213,24,-1.1099,35,-0.5566
ENSG00000056097,ZFR,257,-0.3568,452,0.55639,250,-0.4001,296,-0.1353,221,-0.6480,356,0.16461,368,0.21866,398,0.39466
ENSG00000113387,SUB1,161,-0.2551,161,-0.2609,142,-0.4598,101,-0.9817,266,0.64271,97,-1.0426,267,0.56010,217,0.25094
ENSG00000113407,TARS,88,0.61293,106,0.93176,72,0.28070,113,1.05379,16,-2.0884,38,-0.7150,48,-0.3507,53,-0.2426
ENSG00000168724,DNAJC21,10,-3.6341,186,0.76749,64,-0.9241,104,-0.1789,98,-0.2978,53,-1.2225,217,1.03626,168,0.68957
ENSG00000164187,LMBRD2,44,-1.6287,56,-1.2844,64,-1.0763,46,-1.5752,211,0.96649,74,-0.8615,222,0.90538,179,0.62026
ENSG00000152620,NADK2,77,0.73451,25,-1.0679,1,-5.0443,149,1.94882,38,-0.4537,80,0.79377,26,-0.9543,29,-0.8744
ENSG00000079215,SLC1A3,480,-1.4200,118,-3.4787,296,-2.1383,6479,3.38714,697,-0.9334,1057,-0.2083,764,-0.7150,730,-0.8581
ENSG00000164190,NIPBL,42,-2.1283,432,1.61730,227,0.47607,177,0.06952,39,-2.3711,192,0.19838,211,0.35779,169,-0.0099
ENSG00000197603,CPLANE1,33,-2.2627,248,0.87408,249,0.87920,68,-1.1896,48,-1.8285,165,0.19344,72,-1.0954,267,1.19563
ENSG00000082068,WDR70,1,-5.8016,145,1.31775,139,1.23778,22,-1.7025,36,-1.0143,23,-1.5834,57,-0.2425,103,0.83709
ENSG00000113594,LIFR,187,0.37083,133,-0.1754,144,-0.0478,499,2.17728,50,-1.7988,68,-1.2087,157,0.08968,100,-0.6841
ENSG00000164327,RICTOR,23,-1.2669,104,1.10092,67,0.35262,18,-1.6899,56,0.08178,79,0.62897,30,-0.8968,52,-0.0574
ENSG00000113638,TTC33,98,1.10561,26,-1.0436,46,-0.1320,41,-0.3106,76,0.78963,18,-1.5557,41,-0.3369,41,-0.3647
ENSG00000145592,RPL37,1521,1.23737,769,0.07902,570,-0.3964,659,-0.1681,623,-0.2856,941,0.40739,919,0.36886,349,-1.2446
ENSG00000182836,PLCXD3,12,-2.7256,15,-2.3585,274,2.40367,43,-0.8188,39,-1.0834,119,0.78881,42,-0.8553,77,0.07396
ENSG00000083720,OXCT1,27,-1.3423,17,-1.9883,65,0.01638,76,0.26193,107,0.96679,20,-1.7553,148,1.40766,40,-0.8151
ENSG00000250722,SELENOP,711,2.53246,393,1.31203,385,1.27623,140,-0.4073,46,-2.2027,49,-1.9940,30,-2.7243,7,-4.9642
ENSG00000172262,ZNF131,19,-1.3857,72,0.68092,95,1.15177,79,0.82412,14,-2.0131,21,-1.2529,48,0.00752,58,0.35521
ENSG00000112972,HMGCS1,60,-0.1964,27,-1.3832,24,-1.5948,116,0.89897,103,0.80066,80,0.28043,60,-0.1788,51,-0.4801
ENSG00000172239,PAIP1,84,0.04869,65,-0.3566,109,0.48344,53,-0.6648,101,0.41490,59,-0.4932,77,-0.0785,81,-0.0110
ENSG00000248092,NNT-AS1,9,-3.2971,117,0.53605,82,-0.0352,99,0.26949,69,-0.3528,69,-0.3074,151,0.97544,88,0.07749
ENSG00000112992,NNT,74,-0.2969,37,-1.3651,44,-1.0847,34,-1.4688,122,0.58724,50,-0.9023,163,1.00167,124,0.61006
ENSG00000164588,HCN1,0,-6.6917,0,-9.2744,2,-3.9640,0,-6.0795,63,0.98163,14,-1.4981,99,1.63805,70,1.19938
