Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000160678,S100A1,27,-0.8998,15,-2.1659,18,-1.5284,57,0.22168,96,1.07581,92,1.00006,40,-0.3150,158,1.98121,48,-0.0641
ENSG00000160679,CHTOP,42,-0.3969,63,0.33555,58,0.11934,45,-0.2687,44,-0.3191,35,-0.6648,40,-0.4605,56,0.04995,77,0.56280
ENSG00000143553,SNAPIN,19,-0.2030,25,0.33866,19,-0.2365,15,-0.5731,25,0.23932,19,-0.2077,22,0.03192,26,0.26319,15,-0.5907
ENSG00000143621,ILF2,70,0.05702,101,1.01023,31,-1.1718,58,-0.2216,45,-0.6163,25,-1.4667,44,-0.6339,60,-0.1669,67,-0.0131
ENSG00000143624,INTS3,37,0.18176,40,0.44412,56,0.86490,14,-1.2821,23,-0.5283,23,-0.5576,23,-0.5631,24,-0.5081,35,0.08751
ENSG00000143614,GATAD2B,28,-0.5098,31,-0.4803,61,0.72985,43,0.14893,17,-1.2624,52,0.45805,24,-0.7171,59,0.67074,59,0.68102
ENSG00000198837,DENND4B,27,-0.8727,39,-0.4338,39,-0.3214,27,-0.8739,77,0.74572,72,0.64539,60,0.35258,63,0.42445,57,0.25651
ENSG00000143543,JTB,124,-0.2702,135,-0.1804,92,-0.7250,139,-0.0902,129,-0.1999,128,-0.2159,187,0.37890,221,0.65467,205,0.53115
ENSG00000143545,RAB13,8,-1.1923,4,-2.5388,6,-1.5194,38,1.18875,27,0.59928,61,2.04513,3,-2.5070,44,1.44482,16,-0.2261
ENSG00000177954,RPS27,679,-0.8430,586,-1.3243,586,-1.0669,1080,-0.1313,2300,1.10121,1952,0.82210,1670,0.56390,2076,0.92634,1404,0.28385
ENSG00000143549,TPM3,428,-0.0493,413,-0.1468,356,-0.3378,700,0.74097,526,0.27435,686,0.70802,312,-0.5402,246,-0.9017,401,-0.1538
ENSG00000143612,C1orf43,148,0.06742,139,-0.0498,86,-0.7713,125,-0.1964,167,0.25649,130,-0.1421,161,0.20236,117,-0.2953,214,0.65891
ENSG00000143569,UBAP2L,62,0.14746,61,0.17249,60,0.08553,51,-0.1632,56,-0.0234,57,0.01258,46,-0.3416,45,-0.3747,59,0.05848
ENSG00000143575,HAX1,75,0.10597,83,0.39809,31,-1.2137,72,0.04331,55,-0.3666,35,-1.0689,78,0.16458,61,-0.2176,99,0.55665
ENSG00000160714,UBE2Q1,173,0.48608,138,0.16776,108,-0.2520,125,-0.0238,101,-0.3594,84,-0.6422,161,0.37443,82,-0.6759,144,0.18923
ENSG00000160716,CHRNB2,23,-0.4177,47,1.07886,33,0.13361,21,-0.5569,22,-0.4665,13,-1.2678,27,-0.1843,11,-1.5360,26,-0.2470
ENSG00000160710,ADAR,118,-0.2387,135,-0.0388,117,-0.2467,166,0.30459,102,-0.4633,98,-0.5127,194,0.55144,134,-0.0405,178,0.42000
ENSG00000143603,KCNN3,3,-2.2019,9,-1.1539,22,0.44372,31,0.99534,10,-0.6998,39,1.37274,1,-4.0227,41,1.45883,17,0.02433
ENSG00000163344,PMVK,56,-0.4735,79,0.08057,57,-0.4399,51,-0.6153,80,0.08825,58,-0.4230,77,0.01960,97,0.38239,120,0.74127
ENSG00000163346,PBXIP1,10,-1.6255,10,-1.9402,25,-0.3058,28,-0.1397,54,0.89944,54,0.89290,19,-0.7641,112,2.22837,27,-0.2197
ENSG00000163348,PYGO2,7,-1.1311,13,-0.3303,32,1.22187,17,0.21752,14,-0.0826,9,-0.7998,7,-1.2012,17,0.21830,26,0.87273
ENSG00000160688,FLAD1,25,0.45630,16,-0.2634,18,-0.0023,22,0.28196,14,-0.3640,10,-0.8468,20,0.12676,26,0.52734,20,0.15782
ENSG00000143537,ADAM15,3,-1.8426,14,0.26509,25,1.03015,8,-0.6467,6,-1.1975,7,-0.9338,9,-0.5374,31,1.45064,7,-0.8836
ENSG00000143590,EFNA3,6,-1.9056,39,1.24188,16,-0.6281,37,0.68691,12,-1.0745,2,-3.1737,24,0.02941,14,-0.7725,18,-0.3991
ENSG00000179085,DPM3,40,-0.9175,100,0.74366,33,-1.2166,59,-0.3381,58,-0.3507,25,-1.5873,73,0.00161,103,0.55190,85,0.23626
ENSG00000163463,KRTCAP2,37,-0.9213,96,0.79434,46,-0.6174,34,-1.0636,45,-0.6517,34,-1.0662,85,0.34362,94,0.50043,64,-0.0944
ENSG00000163462,TRIM46,12,-0.1534,12,-0.2057,19,0.56048,20,0.66999,15,0.15489,7,-0.9272,6,-1.1805,23,0.85133,10,-0.4991
ENSG00000173171,MTX1,23,-0.1103,33,0.63842,9,-1.4462,16,-0.6672,8,-1.6343,17,-0.6075,18,-0.5207,36,0.58824,41,0.76283
ENSG00000177628,GBA,37,-0.3742,59,0.48509,114,1.45291,14,-1.7924,27,-0.8703,41,-0.2484,34,-0.5263,43,-0.1468,25,-0.9756
ENSG00000160767,FAM189B,68,1.21155,30,-0.1929,42,0.41026,7,-2.1660,49,0.65024,12,-1.4455,31,-0.0695,35,0.12049,26,-0.3328
ENSG00000116521,SCAMP3,53,0.37389,47,0.23518,54,0.40463,28,-0.6192,22,-1.0088,26,-0.7228,69,0.78603,41,-0.0422,24,-0.8263
ENSG00000176444,CLK2,8,-0.9385,16,0.12368,28,0.95490,16,0.07279,9,-0.7185,7,-1.1571,6,-1.2776,26,0.84392,18,0.24123
ENSG00000160752,FDPS,131,0.33498,135,0.57559,79,-0.4571,51,-1.1224,97,-0.1298,44,-1.3290,119,0.18734,120,0.19390,87,-0.3098
ENSG00000160753,RUSC1,120,0.45840,107,0.39137,106,0.25667,66,-0.4694,51,-0.8714,33,-1.5079,120,0.45650,73,-0.3213,82,-0.1390
ENSG00000116539,ASH1L,278,0.19704,191,-0.5074,353,0.58497,473,1.07468,199,-0.3206,461,1.02990,141,-0.8532,122,-1.0683,149,-0.7635
ENSG00000125459,MSTO1,14,-0.2454,20,0.40158,25,0.68023,4,-1.9628,11,-0.6388,11,-0.5467,27,0.75755,14,-0.2384,12,-0.4459
ENSG00000163374,YY1AP1,40,-0.5010,70,0.54320,34,-0.7291,78,0.54011,38,-0.5590,33,-0.7882,28,-1.0116,57,0.05232,74,0.47213
ENSG00000132676,DAP3,50,0.23182,51,0.35596,46,0.07323,26,-0.7814,34,-0.3865,33,-0.4401,55,0.38359,39,-0.1850,35,-0.3192
ENSG00000116580,GON4L,37,0.00564,32,-0.3310,104,1.71335,34,-0.1543,18,-1.0757,47,0.37060,31,-0.2682,29,-0.3959,20,-0.9332
ENSG00000132718,SYT11,547,-0.0746,758,0.65379,518,-0.1601,558,-0.0431,308,-0.9533,367,-0.6898,470,-0.3095,519,-0.1574,564,-0.0249
ENSG00000132680,KHDC4,17,-0.3523,19,-0.2337,48,1.32332,25,0.24501,13,-0.7016,15,-0.4973,9,-1.3139,22,0.07602,30,0.53551
ENSG00000116584,ARHGEF2,88,0.57261,57,-0.1444,62,0.00854,62,0.01764,57,-0.1232,47,-0.4032,45,-0.4582,74,0.30543,71,0.24021
ENSG00000163479,SSR2,42,-0.5567,64,0.13766,45,-0.4520,46,-0.4066,55,-0.1362,28,-1.1763,53,-0.1933,95,0.72606,103,0.85250
ENSG00000160803,UBQLN4,37,-0.6537,43,-0.5306,28,-1.0680,68,0.28406,65,0.22599,55,-0.0519,49,-0.2267,109,1.07475,94,0.81027
ENSG00000116586,LAMTOR2,85,-0.0677,109,0.45646,56,-0.7155,65,-0.4877,88,-0.0165,64,-0.5125,73,-0.2977,106,0.28279,95,0.10599
ENSG00000160789,LMNA,4,-1.5727,8,-0.7224,15,0.34586,6,-0.9849,13,0.10145,19,0.67644,6,-1.1190,34,1.66035,16,0.46052
ENSG00000196189,SEMA4A,0,-4.4463,22,1.13961,8,-0.7956,1,-3.1691,18,0.45635,4,-1.6674,23,0.81641,17,0.31104,5,-1.3766
ENSG00000160785,SLC25A44,31,-0.6231,60,0.63528,47,0.04771,35,-0.4265,23,-1.0670,33,-0.5219,33,-0.4987,53,0.22686,55,0.29186
ENSG00000160781,PAQR6,41,-1.0220,37,-1.4376,49,-0.7590,29,-1.5410,186,1.39725,227,1.76108,110,0.50381,131,0.78905,39,-1.0750
ENSG00000198952,SMG5,8,-1.7435,24,-0.2569,16,-0.8205,23,-0.2231,31,0.23754,34,0.36876,36,0.44667,49,0.97966,30,0.17773
ENSG00000163468,CCT3,99,-0.4630,180,0.70234,82,-0.7516,156,0.23982,61,-1.1871,78,-0.8316,123,-0.1287,167,0.35145,118,-0.1928
ENSG00000125462,C1orf61,261,-0.7388,244,-1.0579,201,-1.1321,358,-0.2499,645,0.68729,457,0.12952,282,-0.6207,1421,2.10700,446,0.09425
ENSG00000116604,MEF2D,27,-1.5445,74,-0.0189,82,0.14641,131,0.90186,43,-0.8394,49,-0.6631,50,-0.6337,90,0.29390,130,0.89347
ENSG00000163382,NAXE,90,-0.0196,99,0.17750,47,-1.0098,123,0.47911,89,-0.0451,39,-1.2733,91,-0.0015,81,-0.1838,138,0.66851
ENSG00000160818,GPATCH4,106,0.33692,80,-0.1439,82,-0.0613,103,0.29109,100,0.24166,125,0.60230,78,-0.1460,30,-1.5827,84,-0.0347
ENSG00000132702,HAPLN2,18,0.23245,11,-0.7217,20,0.38575,8,-0.9689,5,-1.6690,13,-0.3006,34,1.28744,40,1.55996,5,-1.5168
ENSG00000132692,BCAN,89,-0.1436,60,-0.9590,83,-0.2577,79,-0.3212,101,0.04413,153,0.71377,45,-1.1822,311,1.98108,74,-0.4398
ENSG00000143319,ISG20L2,5,-1.4579,17,0.45875,18,0.40662,21,0.62467,7,-0.9483,10,-0.4852,3,-2.1200,24,0.81298,11,-0.3630
ENSG00000143314,MRPL24,49,-0.1049,57,0.18481,49,-0.1118,29,-0.9293,41,-0.3704,35,-0.6179,77,0.61362,44,-0.2804,78,0.62741
ENSG00000143321,HDGF,56,-0.2721,48,-0.6565,62,-0.1240,94,0.53906,76,0.19573,85,0.37708,55,-0.3144,95,0.56305,88,0.42936
ENSG00000143294,PRCC,46,-0.0528,48,-0.0036,47,-0.0204,59,0.33436,32,-0.5927,42,-0.1977,32,-0.6242,32,-0.6266,92,1.06670
ENSG00000132694,ARHGEF11,13,-0.4115,17,-0.1156,40,1.34863,12,-0.5677,11,-0.7233,32,0.95151,10,-0.8714,12,-0.5511,14,-0.3399
ENSG00000162706,CADM3,187,0.09539,234,0.66963,170,-0.0507,246,0.53552,73,-1.3399,66,-1.4952,90,-1.0306,125,-0.5292,219,0.34618
ENSG00000158716,DUSP23,14,-0.3781,19,0.19625,12,-0.6400,13,-0.4856,22,0.31948,6,-1.4570,14,-0.3326,22,0.32478,32,0.96631
ENSG00000177807,KCNJ10,8,-1.8687,6,-2.5611,20,-0.5604,9,-1.7459,23,-0.3277,82,1.78729,10,-1.5527,156,3.17523,8,-1.7791
ENSG00000143315,PIGM,19,0.07929,18,-0.0271,32,0.84651,20,0.14938,11,-0.8373,28,0.65896,6,-1.5509,10,-0.8599,22,0.27960
ENSG00000162728,KCNJ9,30,-1.3903,87,0.30584,67,-0.1867,113,0.63779,34,-1.2227,41,-0.9338,54,-0.5262,76,0.01465,146,1.06939
ENSG00000162729,IGSF8,57,-0.8110,126,0.60080,125,0.40658,95,-0.0366,38,-1.4158,53,-0.9179,36,-1.5012,85,-0.2001,172,0.92518
ENSG00000018625,ATP1A2,60,-1.7525,65,-1.9431,118,-0.7353,138,-0.4944,244,0.39190,453,1.44126,76,-1.3871,849,2.69685,85,-1.2318
ENSG00000162734,PEA15,97,-2.1340,330,-0.3935,241,-0.7792,516,0.40858,288,-0.5044,619,0.70637,188,-1.1533,742,1.00992,780,1.09514
ENSG00000132716,DCAF8,66,-0.1980,81,0.16827,117,0.71515,71,-0.0717,55,-0.4705,62,-0.2847,41,-0.9308,70,-0.1054,92,0.33573
ENSG00000162735,PEX19,57,-0.1400,49,-0.4928,50,-0.3573,84,0.47268,69,0.15797,59,-0.0905,55,-0.1918,79,0.36992,101,0.76410
ENSG00000122218,COPA,195,0.30352,189,0.35799,171,0.09605,192,0.27871,83,-1.0133,95,-0.8180,174,0.12096,98,-0.7630,170,0.08132
ENSG00000162736,NCSTN,22,-0.3481,31,0.24819,34,0.31785,33,0.29871,17,-0.7376,12,-1.1821,25,-0.1580,51,0.98490,13,-1.1127
ENSG00000215845,TSTD1,30,-1.2693,63,-0.1824,26,-1.4328,116,0.84843,65,-0.0763,50,-0.4726,73,0.09592,66,-0.0642,144,1.22395
ENSG00000158773,USF1,29,0.36691,25,0.17087,30,0.41345,26,0.16224,13,-0.8118,17,-0.4694,15,-0.6866,12,-0.9646,35,0.66204
ENSG00000162755,KLHDC9,24,-0.2388,38,0.70617,14,-1.0304,26,-0.0904,28,0.02258,7,-2.0420,18,-0.6612,27,-0.0771,40,0.55885
ENSG00000143256,PFDN2,191,0.11922,173,-0.0536,118,-0.6271,157,-0.1912,208,0.25556,155,-0.2095,248,0.53568,152,-0.2414,206,0.24139
ENSG00000158793,NIT1,37,0.31776,42,0.75716,26,-0.2308,24,-0.3733,15,-1.0751,7,-2.2434,36,0.24634,32,0.08931,21,-0.5886
ENSG00000158796,DEDD,10,-1.0246,29,0.82433,25,0.33845,11,-0.8715,19,-0.0892,7,-1.5293,16,-0.3269,26,0.35489,14,-0.6100
ENSG00000143222,UFC1,92,-0.1607,108,0.13694,43,-1.3096,116,0.20593,116,0.20927,68,-0.6131,83,-0.3137,144,0.54726,126,0.33893
ENSG00000143224,PPOX,7,-1.0111,22,0.94929,13,-0.2354,6,-1.2186,13,-0.2613,6,-1.3674,11,-0.3885,15,0.04315,18,0.30926
ENSG00000158850,B4GALT3,9,-1.2335,30,0.91673,15,-0.4742,6,-1.6888,14,-0.5434,16,-0.3288,18,-0.2191,15,-0.5011,32,0.70873
ENSG00000158864,NDUFS2,169,0.12060,214,0.73982,111,-0.5317,100,-0.6855,100,-0.6866,76,-1.1114,172,0.14382,131,-0.2730,164,0.07288
ENSG00000158882,TOMM40L,47,0.32038,40,0.12969,33,-0.2123,27,-0.5304,36,-0.0962,36,-0.0856,25,-0.6663,38,-0.0081,54,0.55912
ENSG00000248485,PCP4L1,19,-1.5886,57,0.10274,29,-0.9467,12,-2.1858,19,-1.5306,20,-1.4955,237,2.65647,69,0.38353,16,-1.8506
ENSG00000143252,SDHC,182,0.42454,139,-0.0098,135,-0.0533,142,0.03581,130,-0.1094,155,0.16750,155,0.17307,105,-0.4418,113,-0.3270
ENSG00000081721,DUSP12,31,0.56704,27,0.47499,21,-0.0662,27,0.31294,10,-1.0837,7,-1.5609,11,-0.9767,23,0.07621,23,0.07335
ENSG00000118217,ATF6,36,-0.3360,46,0.05505,80,0.94306,52,0.24748,28,-0.7183,47,0.07563,40,-0.1667,45,0.00221,25,-0.8949
ENSG00000198929,NOS1AP,10,-2.3437,60,0.41281,100,1.14350,44,-0.1971,16,-1.6803,72,0.58982,47,-0.0754,30,-0.7824,38,-0.3990
ENSG00000152332,UHMK1,160,0.21681,152,0.19505,190,0.49228,72,-1.0056,195,0.53447,133,-0.0806,182,0.42493,72,-1.0170,61,-1.2647
ENSG00000117143,UAP1,17,-1.0051,38,0.34171,49,0.65036,22,-0.5768,16,-1.0793,13,-1.3605,53,0.78932,36,0.17026,32,-0.0165
ENSG00000117152,RGS4,690,-0.1736,1018,0.65193,614,-0.3548,767,-0.0078,555,-0.5112,441,-0.8623,923,0.28483,377,-1.0954,815,0.08673
ENSG00000143248,RGS5,203,0.34459,42,-2.3850,117,-0.5152,135,-0.3011,127,-0.3929,266,0.78863,556,2.11886,270,0.81322,116,-0.5271
ENSG00000185630,PBX1,122,-0.5068,156,-0.1653,207,0.31765,350,1.19515,105,-0.7277,200,0.26245,98,-0.8416,152,-0.1641,170,0.00807
ENSG00000143198,MGST3,674,0.46219,660,0.62982,271,-0.9532,184,-1.5315,542,0.11481,300,-0.8028,715,0.55938,314,-0.7312,411,-0.3182
ENSG00000143149,ALDH9A1,31,0.10616,22,-0.5856,19,-0.6743,13,-1.1972,33,0.19269,30,0.02144,34,0.24553,86,1.81827,17,-0.7801
ENSG00000143183,TMCO1,98,0.70007,63,-0.0087,86,0.49225,83,0.42679,38,-0.7737,70,0.16676,32,-1.0377,68,0.12228,31,-1.0692
ENSG00000143179,UCK2,18,0.25723,22,0.80213,12,-0.3748,21,0.50478,8,-0.9604,12,-0.4338,3,-2.2028,13,-0.3062,11,-0.4868
ENSG00000188859,FAM78B,21,-0.0396,27,0.55677,39,0.98438,23,0.10240,15,-0.5533,8,-1.4882,16,-0.4547,8,-1.4862,18,-0.2672
ENSG00000143157,POGK,44,0.53199,26,-0.3807,34,0.10823,45,0.57114,25,-0.3557,39,0.32008,18,-0.8575,36,0.21800,33,0.05813
ENSG00000152382,TADA1,5,-1.8495,25,0.55800,27,0.50163,10,-0.9674,13,-0.5796,10,-1.0346,26,0.45815,35,0.92151,8,-1.3180
ENSG00000143195,ILDR2,7,-2.1012,32,0.10867,59,1.06419,30,-0.0405,16,-0.9504,45,0.59716,8,-1.9941,41,0.44521,33,0.11732
ENSG00000143190,POU2F1,15,-0.1910,9,-1.2330,52,1.86011,13,-0.3945,17,-0.0042,37,1.24810,4,-1.9931,21,0.27033,11,-0.6107
ENSG00000143162,CREG1,30,-0.6060,56,0.50826,46,0.01836,23,-1.0061,22,-1.1083,24,-0.9305,37,-0.3027,69,0.66923,65,0.57797
ENSG00000197965,MPZL1,10,-1.1228,24,0.36360,26,0.35128,17,-0.2896,29,0.56115,13,-0.6880,13,-0.6694,35,0.85084,7,-1.6215
ENSG00000143158,MPC2,164,-0.2618,215,0.23335,93,-1.1151,258,0.45261,178,-0.1334,113,-0.8275,137,-0.5377,174,-0.1672,348,0.94922
ENSG00000143164,DCAF6,136,-0.3302,203,0.43097,128,-0.4182,273,0.78806,96,-0.8582,130,-0.3986,140,-0.2860,106,-0.7107,194,0.22852
ENSG00000143155,TIPRL,58,0.12663,63,0.34915,83,0.69758,75,0.51578,43,-0.3331,35,-0.6655,30,-0.9015,30,-0.9113,41,-0.4333
ENSG00000143153,ATP1B1,3600,1.42674,1717,0.26232,1326,-0.2204,1411,-0.1240,842,-0.9152,549,-1.5569,1777,0.24024,875,-0.8585,1075,-0.5446
ENSG00000143156,NME7,44,0.32334,49,0.72427,41,0.20276,24,-0.5944,12,-1.6256,15,-1.3399,37,0.04593,28,-0.3848,35,-0.0676
ENSG00000117475,BLZF1,19,-0.5056,28,0.05461,27,-0.0080,39,0.58720,39,0.59748,26,-0.0309,31,0.24153,12,-1.1983,18,-0.5841
ENSG00000117477,CCDC181,63,0.61493,42,-0.0243,56,0.41781,82,1.05547,21,-1.0801,35,-0.3180,26,-0.7395,19,-1.2319,43,-0.0083
ENSG00000000457,SCYL3,6,-1.0184,13,0.09138,26,1.12848,13,0.01924,6,-1.0938,17,0.42355,11,-0.1639,9,-0.4921,11,-0.1849
ENSG00000075945,KIFAP3,507,0.80566,468,1.03640,309,0.00326,214,-0.5618,128,-1.3404,125,-1.3764,240,-0.3853,110,-1.5562,190,-0.7432
ENSG00000117523,PRRC2C,459,0.57105,273,-0.3373,583,0.97018,623,1.08316,176,-0.9248,526,0.79664,168,-0.9969,97,-1.8136,131,-1.3712
ENSG00000117533,VAMP4,49,-0.1368,51,-0.1379,56,0.05292,84,0.70945,28,-1.0115,41,-0.4176,69,0.37821,59,0.14986,59,0.14687
ENSG00000010165,EEF1AKNMT,23,0.15051,23,0.15098,24,0.16355,19,-0.2101,22,0.02022,15,-0.5019,23,0.11835,25,0.23142,14,-0.6406
ENSG00000197959,DNM3,411,1.44374,180,0.09574,189,0.14578,146,-0.2565,145,-0.2708,146,-0.2648,156,-0.1543,88,-1.0372,68,-1.4113
ENSG00000135845,PIGC,5,-1.6688,19,0.44229,17,0.09874,7,-1.0773,8,-1.0176,12,-0.4466,17,0.13115,26,0.78199,20,0.38942
ENSG00000094975,SUCO,14,-0.6209,20,-0.1588,42,1.06566,21,-0.0473,22,0.00703,25,0.22397,14,-0.6610,32,0.59487,10,-1.1505
ENSG00000117592,PRDX6,35,-1.3143,79,-0.0887,59,-0.5166,66,-0.3353,85,0.04608,60,-0.4846,42,-1.0232,245,1.85046,80,-0.0359
ENSG00000076321,KLHL20,26,0.68161,15,-0.1919,21,0.29394,6,-1.5688,14,-0.3144,15,-0.1760,28,0.80334,17,0.03791,15,-0.1987
ENSG00000234741,GAS5,66,-0.6114,74,-0.5727,85,-0.2087,92,-0.0925,159,0.78401,129,0.44208,117,0.28061,141,0.58708,89,-0.1468
ENSG00000135870,RC3H1,22,0.09016,21,-0.0078,41,1.10037,27,0.38207,18,-0.2442,14,-0.5752,21,0.02423,17,-0.3512,7,-1.5231
ENSG00000152061,RABGAP1L,122,-0.1294,135,0.03678,173,0.42072,95,-0.5186,112,-0.2610,172,0.41383,171,0.39945,83,-0.7312,125,-0.0926
ENSG00000116161,CACYBP,530,0.76339,384,0.33951,251,-0.4250,396,0.28622,250,-0.4323,198,-0.7885,348,0.08072,158,-1.1301,297,-0.1672
ENSG00000120333,MRPS14,32,0.01459,33,0.08990,34,0.08366,21,-0.6433,32,-0.0058,22,-0.5741,34,0.11176,56,0.91048,19,-0.7964
ENSG00000116147,TNR,113,-0.2460,123,-0.1578,128,-0.0521,207,0.71218,66,-1.0735,225,0.85743,59,-1.2429,222,0.83085,80,-0.7862
ENSG00000143207,COP1,13,-1.0013,28,0.24945,25,-0.0168,32,0.37578,14,-0.8741,22,-0.2124,11,-1.2910,30,0.25484,44,0.86573
ENSG00000152092,ASTN1,47,-0.9206,110,0.58759,83,-0.0388,105,0.32408,51,-0.7762,24,-1.8915,54,-0.7114,106,0.34697,114,0.45954
ENSG00000198797,BRINP2,37,-0.3843,51,0.14944,68,0.56810,68,0.56981,12,-2.0335,32,-0.6051,25,-0.9829,51,0.11211,74,0.70326
ENSG00000120341,SEC16B,5,-1.6469,26,1.34581,31,1.10395,1,-4.1099,8,-0.9150,5,-1.7241,26,0.80835,4,-1.7835,1,-3.5665
ENSG00000075391,RASAL2,68,-0.2590,85,0.13940,166,1.19966,98,0.31387,37,-1.1832,88,0.15892,77,-0.0655,37,-1.1894,49,-0.7556
ENSG00000116199,FAM20B,85,0.00694,85,0.02138,99,0.25370,89,0.08560,70,-0.2815,80,-0.0761,80,-0.0729,78,-0.1090,88,0.07922
ENSG00000143322,ABL2,53,0.28492,41,-0.1775,75,0.82925,67,0.65185,35,-0.3721,62,0.53158,22,-1.0865,37,-0.2683,19,-1.2563
ENSG00000169905,TOR1AIP2,41,-0.2721,57,0.31836,80,0.76450,49,-0.0198,39,-0.3537,31,-0.7219,34,-0.5518,49,-0.0197,42,-0.2601
ENSG00000143337,TOR1AIP1,36,0.18904,32,-0.0452,31,-0.0700,23,-0.5421,34,0.10184,32,-0.0116,25,-0.3846,60,1.00790,19,-0.7894
ENSG00000135837,CEP350,208,1.04432,71,-0.8463,208,1.04550,176,0.76863,72,-0.6547,248,1.35167,52,-1.1357,43,-1.4016,21,-2.4360
ENSG00000116260,QSOX1,30,-0.2928,43,0.36124,58,0.74309,31,-0.2357,30,-0.3157,19,-0.9704,37,0.02555,34,-0.1059,26,-0.4822
ENSG00000230124,ACBD6,60,0.52196,47,0.20434,55,0.37949,64,0.62589,26,-0.7574,33,-0.3904,19,-1.2249,33,-0.3879,37,-0.2295
ENSG00000143324,XPR1,45,0.05026,55,0.53919,35,-0.3041,32,-0.4472,41,-0.0969,28,-0.6531,38,-0.1809,42,-0.0413,38,-0.1931
ENSG00000135823,STX6,63,0.14145,59,0.06190,63,0.12880,84,0.59603,43,-0.4508,42,-0.4975,39,-0.6031,47,-0.3136,74,0.40164
ENSG00000162783,IER5,26,-0.6455,53,0.64693,23,-0.8182,72,0.93530,33,-0.2860,11,-1.8580,15,-1.5149,30,-0.4692,59,0.61916
ENSG00000198216,CACNA1E,52,-0.6677,65,-0.4148,116,0.59334,212,1.62654,22,-1.9259,57,-0.5177,9,-3.1391,82,0.03624,149,1.01023
ENSG00000135821,GLUL,133,-1.2736,74,-2.5136,118,-1.4528,191,-0.7253,465,0.67376,451,0.62080,199,-0.6655,1633,3.13537,189,-0.7464
ENSG00000135829,DHX9,91,0.35784,81,0.24175,55,-0.4287,87,0.28835,31,-1.2870,38,-0.9893,79,0.14227,76,0.06487,90,0.34002
ENSG00000157064,NMNAT2,182,-0.1228,244,0.49111,170,-0.2285,242,0.32992,130,-0.6398,115,-0.8219,229,0.24257,110,-0.8876,207,0.08041
ENSG00000116698,SMG7,42,-0.3672,58,0.18880,44,-0.2880,63,0.26904,48,-0.1741,50,-0.1059,38,-0.5008,70,0.42648,52,-0.0366
ENSG00000162704,ARPC5,68,-0.7185,115,0.13785,107,-0.0170,136,0.36921,72,-0.6210,139,0.39772,54,-1.0483,120,0.15949,140,0.41620
ENSG00000143344,RGL1,70,0.21785,66,0.17690,45,-0.4642,78,0.40280,48,-0.3602,52,-0.2459,31,-1.0251,68,0.19038,73,0.29064
ENSG00000198756,COLGALT2,60,0.33669,59,0.45790,55,0.19408,24,-1.0572,36,-0.4764,23,-1.1466,44,-0.1507,54,0.17819,49,0.01397
ENSG00000198860,TSEN15,40,-0.2135,53,0.31768,37,-0.3275,39,-0.2585,31,-0.5746,31,-0.6073,63,0.50399,42,-0.1166,55,0.28636
ENSG00000116667,C1orf21,123,-0.0056,111,-0.2138,126,0.03418,190,0.69263,125,0.02291,212,0.87672,88,-0.5185,96,-0.3863,74,-0.7842
ENSG00000116406,EDEM3,44,0.30234,44,0.42413,54,0.62472,26,-0.5131,18,-1.0482,22,-0.7324,43,0.25741,24,-0.6207,29,-0.3393
ENSG00000121481,RNF2,6,-1.1890,19,0.59590,23,0.75940,13,-0.1551,9,-0.6654,13,-0.1455,5,-1.4758,15,0.02096,13,-0.1417
ENSG00000121486,TRMT1L,15,-0.5536,27,0.38309,38,0.83779,18,-0.3031,8,-1.4657,19,-0.2190,26,0.21018,17,-0.3780,20,-0.1915
ENSG00000116679,IVNS1ABP,58,0.54316,43,0.12142,45,0.15850,23,-0.8586,32,-0.3833,36,-0.1768,46,0.18981,53,0.41233,24,-0.8067
ENSG00000047410,TPR,328,1.07570,152,-0.2313,236,0.52817,278,0.79587,81,-1.1301,295,0.89661,83,-1.0923,71,-1.3348,57,-1.6588
ENSG00000157181,ODR4,28,0.66239,14,-0.5930,60,1.98403,11,-0.7692,8,-1.2738,39,1.17640,10,-0.9131,12,-0.7065,1,-4.2900
ENSG00000162670,BRINP3,8,-1.0555,22,0.59172,8,-1.1578,21,0.36389,6,-1.5376,21,0.37298,10,-0.7369,17,0.02274,23,0.47999
ENSG00000116741,RGS2,47,0.24676,55,0.73611,21,-0.9674,36,-0.1811,16,-1.3776,23,-0.8511,37,-0.1190,32,-0.3668,51,0.36333
ENSG00000116750,UCHL5,195,1.04739,113,0.20960,128,0.35903,103,0.00917,54,-0.9659,72,-0.5385,81,-0.3562,68,-0.6364,76,-0.4524
ENSG00000116747,RO60,29,-0.1094,26,-0.3275,53,0.87390,44,0.56352,30,-0.0312,69,1.32996,11,-1.5575,19,-0.7551,10,-1.6942
ENSG00000023572,GLRX2,183,1.02321,128,0.63315,58,-0.8079,32,-1.6684,72,-0.4650,65,-0.6324,154,0.72952,43,-1.2388,52,-0.9534
