Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000163348,PYGO2,35,0.59834,47,1.07341,27,0.21600,16,-0.8105,14,-0.8157,19,-0.3854
ENSG00000160691,SHC1,20,0.28626,13,-0.3803,22,0.66844,14,-0.3602,18,0.16606,6,-1.5852
ENSG00000160688,FLAD1,8,-1.1880,26,0.53807,22,0.31822,18,-0.0365,8,-1.2906,24,0.40386
ENSG00000143537,ADAM15,40,1.18664,21,0.14535,20,0.05477,13,-0.7354,18,-0.1312,16,-0.2798
ENSG00000143590,EFNA3,9,-1.7506,31,0.08864,37,0.46828,36,0.42541,19,-0.6750,17,-0.8051
ENSG00000179085,DPM3,22,-1.0865,17,-1.4415,40,-0.2632,71,1.03965,50,0.17695,31,-0.6095
ENSG00000163463,KRTCAP2,92,0.31421,62,-0.3296,59,-0.4862,100,0.59253,74,-0.0440,56,-0.4908
ENSG00000163462,TRIM46,8,-1.3037,33,0.86244,20,0.05247,17,-0.2617,16,-0.3058,26,0.49487
ENSG00000173171,MTX1,21,-0.1350,25,0.13437,31,0.59917,20,-0.2571,7,-1.8159,26,0.17156
ENSG00000177628,GBA,53,-0.2674,85,0.49430,91,0.84317,40,-0.8255,42,-0.6306,52,-0.2807
ENSG00000160767,FAM189B,14,-1.4632,67,0.96242,46,0.45693,27,-0.6466,32,-0.2251,42,0.17087
ENSG00000116521,SCAMP3,47,0.02054,54,0.23983,50,0.13753,47,0.00866,42,-0.1460,32,-0.5660
ENSG00000176444,CLK2,33,0.31075,21,-0.4028,32,0.34257,15,-1.0841,28,0.06338,48,0.95350
ENSG00000160752,FDPS,50,-0.6839,53,-0.5915,90,0.32485,90,0.31300,83,0.10627,49,-0.7227
ENSG00000160753,RUSC1,22,-2.0275,109,0.40805,128,0.94765,89,0.09604,49,-0.8684,17,-2.3788
ENSG00000116539,ASH1L,329,0.72170,207,-0.0373,144,-0.7436,165,-0.4947,170,-0.3457,488,1.42690
ENSG00000163374,YY1AP1,63,-0.0170,52,-0.3166,91,0.80349,56,-0.2596,37,-0.8656,45,-0.5584
ENSG00000132676,DAP3,31,-0.2906,25,-0.6577,44,0.29886,42,0.23759,37,-0.0450,27,-0.5006
ENSG00000116580,GON4L,79,1.13389,43,0.10922,42,0.09623,17,-1.5026,28,-0.5585,73,0.99424
ENSG00000132718,SYT11,367,-0.5554,282,-0.9620,618,0.35890,657,0.49907,422,-0.3372,329,-0.7244
ENSG00000132680,KHDC4,33,0.41893,19,-0.4574,33,0.56631,19,-0.5450,22,-0.2250,24,-0.1035
ENSG00000116584,ARHGEF2,135,1.16573,72,0.11707,57,-0.3205,72,0.12811,37,-0.9106,42,-0.7335
ENSG00000163479,SSR2,26,-1.0689,38,-0.4873,58,0.20348,71,0.65141,56,0.11028,19,-1.5559
ENSG00000160803,UBQLN4,32,-1.1855,106,0.68427,58,-0.3608,73,0.08406,107,0.70687,60,-0.2433
ENSG00000116586,LAMTOR2,37,-1.1737,44,-0.9391,88,0.19457,108,0.67549,69,-0.2327,61,-0.4239
ENSG00000160789,LMNA,77,1.84129,18,-0.5766,17,-0.7835,15,-1.0346,33,0.33323,40,0.67588
ENSG00000196189,SEMA4A,9,-0.9952,26,0.59300,20,0.22085,12,-0.7829,36,1.11758,14,-0.4154
ENSG00000160785,SLC25A44,40,-0.5274,52,-0.1007,79,0.76715,57,0.04851,39,-0.5528,19,-1.6039
ENSG00000160781,PAQR6,722,2.92007,224,0.57658,43,-2.2601,94,-0.9818,129,-0.3131,92,-0.8379
ENSG00000198952,SMG5,28,-0.1721,47,0.66307,28,-0.2328,30,-0.0933,30,-0.0868,35,0.18409
ENSG00000163468,CCT3,58,-0.8473,34,-1.6636,124,0.45473,116,0.29856,108,0.11236,86,-0.2485
ENSG00000125462,C1orf61,579,-0.6501,585,-0.6336,516,-0.9963,1135,0.57073,1815,1.23475,823,-0.0992
ENSG00000116604,MEF2D,30,-1.7680,88,-0.1665,125,0.55335,125,0.53915,46,-1.1408,59,-0.7872
ENSG00000163382,NAXE,45,-0.7921,70,-0.0989,93,0.46970,73,-0.0331,86,0.22624,47,-0.7236
ENSG00000160818,GPATCH4,35,-0.6532,116,1.30189,44,-0.3774,60,0.23317,28,-0.9809,44,-0.3031
ENSG00000132702,HAPLN2,93,2.67211,25,0.20707,13,-0.9194,12,-1.1542,13,-0.8405,15,-0.6269
ENSG00000132692,BCAN,366,1.07617,145,-0.4479,104,-1.1485,148,-0.5166,419,1.32399,240,0.35893
ENSG00000143314,MRPL24,61,0.06629,53,-0.1596,54,-0.1824,72,0.41575,42,-0.5406,57,-0.0576
ENSG00000143321,HDGF,87,0.46838,68,0.07353,40,-0.9238,66,0.02821,98,0.67476,80,0.33631
ENSG00000143294,PRCC,32,-0.4596,43,-0.0041,58,0.64600,38,-0.2830,24,-0.9360,47,0.13461
ENSG00000132694,ARHGEF11,19,-0.6899,57,1.06625,35,0.32764,18,-0.8948,19,-0.6575,43,0.59791
ENSG00000162706,CADM3,37,-2.3198,194,0.19668,247,0.82313,179,0.08712,105,-0.7714,103,-0.7978
ENSG00000158716,DUSP23,13,-0.6260,17,-0.1769,19,-0.0357,25,0.55117,10,-1.0300,21,0.17108
ENSG00000177807,KCNJ10,205,1.08495,70,-0.6640,43,-1.6246,87,-0.4247,281,1.66335,128,0.28679
ENSG00000143315,PIGM,32,0.67481,20,-0.0513,21,-0.0487,16,-0.5790,33,0.72254,17,-0.3209
ENSG00000162728,KCNJ9,32,-1.1980,57,-0.3407,106,0.92483,66,-0.1298,31,-1.2365,69,-0.0314
ENSG00000162729,IGSF8,138,0.02574,151,0.17232,164,0.40800,129,-0.0964,95,-0.5569,92,-0.6016
ENSG00000018625,ATP1A2,617,-0.3341,696,-0.1436,379,-1.2883,834,0.18878,1895,1.57451,774,0.02422
ENSG00000143318,CASQ1,8,-1.4843,7,-1.7081,17,-0.3989,38,1.41453,25,0.24338,7,-1.6526
ENSG00000162734,PEA15,918,0.21595,687,-0.2469,680,-0.3314,938,0.33045,805,0.00307,768,-0.0712
ENSG00000132716,DCAF8,103,0.37781,120,0.62412,96,0.35384,61,-0.5530,31,-1.4585,89,0.13611
ENSG00000162735,PEX19,36,-0.9986,60,-0.2062,71,0.09638,87,0.53330,46,-0.5931,64,-0.1014
ENSG00000122218,COPA,94,-0.5261,103,-0.3858,166,0.50558,134,0.04639,90,-0.5949,126,-0.0586
ENSG00000162736,NCSTN,41,0.31499,33,-0.0193,43,0.51388,32,-0.1263,33,-0.0186,6,-2.4930
ENSG00000215845,TSTD1,4,-3.1405,2,-3.7698,28,-0.3349,70,2.02306,13,-1.3581,16,-1.1074
ENSG00000158773,USF1,19,-0.3003,18,-0.4042,31,0.62413,26,0.17996,12,-1.0394,15,-0.7034
ENSG00000162755,KLHDC9,5,-2.2156,29,0.39970,35,1.02984,20,-0.2439,12,-0.9909,14,-0.7141
ENSG00000143256,PFDN2,99,-0.1893,95,-0.2665,102,-0.1979,157,0.75791,96,-0.2401,54,-1.1252
ENSG00000158793,NIT1,15,-0.7006,12,-0.9710,30,0.53053,27,0.29030,19,-0.3163,17,-0.4709
ENSG00000158796,DEDD,18,-0.3205,17,-0.3713,22,0.00176,26,0.38890,23,0.08218,16,-0.4704
ENSG00000143222,UFC1,71,-0.2829,72,-0.2571,64,-0.5455,111,0.58859,122,0.59336,58,-0.5884
ENSG00000143224,PPOX,18,0.13403,12,-0.4182,25,0.98844,14,-0.3140,11,-0.5428,4,-1.9585
ENSG00000158850,B4GALT3,13,-0.8879,18,-0.3473,28,0.43831,28,0.38667,17,-0.4660,14,-0.7465
ENSG00000158859,ADAMTS4,192,6.33465,12,-0.8948,2,-3.4224,0,-6.5463,0,-8.3995,0,-7.5126
ENSG00000158864,NDUFS2,90,-0.5729,122,-0.0949,178,0.70566,119,-0.1764,119,-0.1331,75,-0.8540
ENSG00000158882,TOMM40L,12,-1.7272,45,0.22963,46,0.36021,44,0.26753,38,-0.0456,23,-0.8031
ENSG00000248485,PCP4L1,7,-2.2385,23,-0.5334,40,0.51906,27,-0.3409,31,-0.0341,56,0.92803
ENSG00000143252,SDHC,113,-0.2565,136,0.03236,135,0.02875,150,0.25189,139,0.06364,89,-0.6359
ENSG00000081721,DUSP12,8,-1.3835,13,-0.7310,25,0.44518,25,0.44768,23,0.17443,9,-1.1520
ENSG00000118217,ATF6,70,0.79642,24,-0.8957,33,-0.5152,44,0.07246,54,0.37686,49,0.21816
ENSG00000198929,NOS1AP,36,-0.3329,62,0.56190,65,0.89108,35,-0.4351,23,-1.0080,18,-1.3362
ENSG00000152332,UHMK1,90,-0.5970,175,0.46006,204,1.01851,109,-0.3799,76,-0.8548,37,-1.9145
ENSG00000117143,UAP1,18,-1.0361,21,-0.8093,57,1.13361,30,-0.3353,24,-0.5802,29,-0.3219
ENSG00000162733,DDR2,54,0.93759,13,-1.2644,6,-2.5856,20,-0.8354,45,0.62243,116,2.42655
ENSG00000117152,RGS4,65,-3.1935,441,-0.3324,857,1.06555,642,0.35505,204,-1.5053,230,-1.3298
ENSG00000143248,RGS5,31,-2.2474,80,-0.8525,140,0.01789,114,-0.3933,162,0.24753,354,1.61560
ENSG00000185630,PBX1,85,-0.8666,146,-0.0280,141,-0.0985,175,0.35246,106,-0.5243,198,0.46613
ENSG00000143198,MGST3,96,-1.2656,125,-0.8594,260,0.38911,267,0.44951,251,0.23552,116,-0.9674
ENSG00000143149,ALDH9A1,52,-0.0690,28,-1.0054,35,-0.8404,50,-0.1765,120,1.32693,91,0.83820
ENSG00000143183,TMCO1,89,0.28236,37,-1.0748,60,-0.4316,72,-0.0775,104,0.53588,122,0.80045
ENSG00000188859,FAM78B,1,-3.5694,22,0.38031,31,1.41165,12,-0.6251,13,-0.3885,6,-1.5753
ENSG00000143157,POGK,93,1.19678,38,-0.2632,40,-0.2782,36,-0.4559,38,-0.2895,59,0.42450
ENSG00000152382,TADA1,14,-1.1170,32,0.16905,31,0.10364,38,0.56897,27,-0.0954,12,-1.3399
ENSG00000143195,ILDR2,26,-0.6718,27,-0.5721,44,0.25185,38,-0.0773,46,0.25744,48,0.31279
ENSG00000143190,POU2F1,68,0.84569,44,0.14860,30,-0.5583,29,-0.6272,35,-0.2352,79,1.12454
ENSG00000143162,CREG1,56,0.26391,26,-0.9177,54,0.26474,42,-0.2703,75,0.72350,33,-0.5696
ENSG00000197965,MPZL1,17,-0.5395,23,-0.0610,27,0.27898,20,-0.3241,14,-0.7529,42,0.92022
ENSG00000143158,MPC2,50,-1.8009,119,-0.5060,187,0.27107,236,0.82318,121,-0.4809,83,-1.0579
ENSG00000143164,DCAF6,41,-1.8235,107,-0.3909,183,0.63556,169,0.44677,59,-1.3086,110,-0.3519
ENSG00000143155,TIPRL,30,-0.8521,51,-0.0415,73,0.77202,51,-0.0551,28,-0.9480,39,-0.4441
ENSG00000213064,SFT2D2,52,1.82131,18,0.03216,7,-1.5817,8,-1.3933,24,0.45308,40,1.33118
ENSG00000143153,ATP1B1,403,-1.4988,1012,-0.0839,1651,1.01682,1088,0.04248,535,-1.0714,495,-1.1908
ENSG00000143156,NME7,20,-0.6221,28,-0.1051,32,0.15370,33,0.20398,11,-1.5373,44,0.65418
ENSG00000117475,BLZF1,39,0.73294,12,-1.1470,21,-0.3587,29,0.34011,29,0.24793,19,-0.4018
ENSG00000117477,CCDC181,25,-0.3676,36,0.19700,33,0.04887,31,-0.0531,23,-0.5189,44,0.50607
ENSG00000075945,KIFAP3,91,-1.2029,175,-0.1941,319,1.12104,170,-0.3060,131,-0.6459,117,-0.8183
ENSG00000116132,PRRX1,65,1.09482,16,-1.1003,16,-1.3199,16,-1.3546,85,1.58517,75,1.33437
ENSG00000117523,PRRC2C,897,1.49705,479,0.39783,257,-0.7270,187,-1.2808,153,-1.3799,890,1.48319
ENSG00000117533,VAMP4,30,-1.0997,60,-0.0585,84,0.67402,64,0.04941,59,-0.0871,28,-1.1956
ENSG00000010165,EEF1AKNMT,16,-0.6730,10,-1.3345,28,0.28002,29,0.37206,31,0.35709,17,-0.5835
ENSG00000197959,DNM3,205,0.32786,145,-0.2274,256,0.97728,136,-0.4124,86,-1.0333,64,-1.4827
ENSG00000094975,SUCO,76,1.22584,21,-0.8783,28,-0.5227,27,-0.5650,44,0.29796,60,0.80072
ENSG00000117592,PRDX6,164,-0.4546,156,-0.5329,146,-0.7761,206,-0.1237,606,1.78126,208,-0.0842
ENSG00000234741,GAS5,106,0.35823,61,-0.5305,81,-0.0893,91,0.14064,97,0.21146,70,-0.3169
ENSG00000185278,ZBTB37,55,1.88246,22,0.21664,12,-0.7576,12,-0.8334,15,-0.3234,22,0.25931
ENSG00000135870,RC3H1,27,0.49959,13,-0.6161,23,0.27961,17,-0.3280,21,0.06084,19,-0.0642
ENSG00000152061,RABGAP1L,107,-0.4197,184,0.44140,182,0.57666,143,0.03594,57,-1.3894,79,-0.8964
ENSG00000116161,CACYBP,116,-0.9356,176,-0.2980,219,0.07004,291,0.70691,182,-0.2392,115,-0.9531
ENSG00000120333,MRPS14,28,-0.0909,19,-0.6536,34,0.29595,27,-0.2197,38,0.40788,29,-0.0437
ENSG00000116147,TNR,257,0.68789,134,-0.3669,127,-0.5552,164,-0.0670,160,-0.0875,268,0.75669
ENSG00000143207,COP1,24,-0.2272,13,-1.2136,36,0.50163,32,0.27740,19,-0.5864,22,-0.3694
ENSG00000152092,ASTN1,50,-1.3387,47,-1.4340,157,0.61355,140,0.34320,108,-0.1483,94,-0.3719
ENSG00000198797,BRINP2,36,-0.9574,52,-0.3960,78,0.31313,85,0.51923,45,-0.6110,48,-0.5130
ENSG00000075391,RASAL2,20,-1.7876,63,-0.0290,84,0.58040,66,0.04749,19,-1.8524,92,0.58967
ENSG00000116199,FAM20B,28,-1.5408,67,-0.1916,88,0.31829,99,0.57304,59,-0.3939,45,-0.8259
ENSG00000186283,TOR3A,21,0.49268,20,0.42758,18,0.36297,13,-0.2545,8,-0.9317,9,-0.7968
ENSG00000143322,ABL2,47,-0.3489,89,0.66595,63,0.14572,60,0.02068,37,-0.7362,49,-0.3013
ENSG00000169905,TOR1AIP2,50,-0.3890,62,-0.0400,81,0.51363,58,-0.2096,49,-0.4073,62,-0.0493
ENSG00000143337,TOR1AIP1,64,0.35444,32,-0.7144,36,-0.6905,50,-0.0710,84,0.80188,77,0.67109
ENSG00000135837,CEP350,356,2.17324,59,-0.9085,60,-1.0546,54,-1.2537,77,-0.5009,228,1.29382
ENSG00000116260,QSOX1,62,0.57206,55,0.37577,49,0.26113,40,-0.1511,14,-1.6990,35,-0.3275
ENSG00000230124,ACBD6,37,0.31964,17,-0.9048,32,0.09831,33,0.18717,18,-0.7798,36,0.28154
ENSG00000143324,XPR1,13,-1.7155,71,0.88777,49,0.35672,40,-0.0582,34,-0.3161,28,-0.5868
ENSG00000135823,STX6,44,-0.5753,58,-0.1465,77,0.40850,72,0.24028,36,-0.9065,54,-0.2630
ENSG00000162783,IER5,5,-3.3919,33,-0.7955,82,0.92477,75,0.70035,22,-1.3712,16,-1.8922
ENSG00000198216,CACNA1E,23,-2.0577,30,-1.6726,107,0.36753,140,1.03077,41,-1.2174,64,-0.5218
ENSG00000135821,GLUL,415,-1.4038,672,-0.6720,601,-1.0164,1141,0.21127,3079,1.93612,926,-0.1728
ENSG00000135829,DHX9,72,-0.0038,65,-0.1707,82,0.27955,69,-0.0839,70,-0.0411,60,-0.2990
ENSG00000157064,NMNAT2,25,-2.9112,116,-0.6216,264,0.98846,198,0.30156,88,-1.0346,106,-0.7628
ENSG00000116698,SMG7,61,-0.1577,90,0.47069,58,-0.3027,82,0.40744,32,-1.1643,73,0.13122
ENSG00000162704,ARPC5,151,0.38660,94,-0.3636,134,0.26063,137,0.30939,69,-0.8415,58,-1.1033
ENSG00000143344,RGL1,86,0.04936,63,-0.4225,84,0.02232,104,0.48548,76,-0.1483,42,-1.0497
ENSG00000198756,COLGALT2,143,1.46283,56,-0.1188,74,0.42055,42,-0.7148,44,-0.5154,17,-1.8951
ENSG00000198860,TSEN15,27,-0.4973,21,-0.9356,43,0.24744,40,0.11199,42,0.18366,40,0.09861
ENSG00000116667,C1orf21,54,-1.3116,139,0.13780,102,-0.4360,146,0.28882,120,-0.0902,216,0.87719
ENSG00000116406,EDEM3,27,-0.3691,27,-0.3452,44,0.58833,34,-0.0070,27,-0.3790,24,-0.5438
ENSG00000121481,RNF2,12,-1.1567,25,-0.0946,34,0.52601,31,0.28499,19,-0.5372,17,-0.7369
ENSG00000121486,TRMT1L,34,0.63823,18,-0.3836,30,0.58504,17,-0.5388,14,-0.7126,21,-0.1422
ENSG00000116679,IVNS1ABP,98,1.28282,34,-0.4592,47,0.07530,32,-0.6926,61,0.46474,27,-0.8310
ENSG00000047410,TPR,367,1.59046,78,-0.9679,78,-1.1689,99,-0.7376,169,0.23395,315,1.30497
ENSG00000157181,ODR4,76,1.58545,14,-1.1530,19,-0.8997,24,-0.4435,33,0.16292,50,0.83368
ENSG00000162670,BRINP3,12,-0.7779,5,-2.1499,29,0.80488,20,-0.0019,27,0.45904,11,-0.9512
ENSG00000116741,RGS2,5,-3.2477,27,-0.7883,71,1.04594,53,0.34902,14,-1.7498,33,-0.4874
ENSG00000116750,UCHL5,35,-1.2650,54,-0.5899,108,0.69705,79,-0.0110,64,-0.3329,77,-0.0382
ENSG00000116747,RO60,124,1.61066,31,-0.7074,20,-1.6106,45,-0.1659,69,0.57865,69,0.56451
ENSG00000023572,GLRX2,19,-1.4943,36,-0.5109,70,0.73473,57,0.23983,31,-0.7404,38,-0.4535
ENSG00000134371,CDC73,87,1.33667,12,-1.7729,31,-0.4415,30,-0.5274,29,-0.4767,82,1.22668
ENSG00000162630,B3GALT2,53,0.19401,60,0.40154,80,1.25298,15,-1.9882,44,-0.1167,30,-0.7122
ENSG00000177888,ZBTB41,46,-0.3016,78,0.53855,75,0.62514,40,-0.6441,43,-0.4110,49,-0.2025
ENSG00000134376,CRB1,27,0.65595,12,-0.6769,8,-1.3962,13,-0.6366,67,2.33316,13,-0.5402
ENSG00000151414,NEK7,151,2.32983,56,0.48842,19,-1.3956,18,-1.4814,63,0.66677,35,-0.2833
ENSG00000162702,ZNF281,47,0.33929,25,-0.6289,38,-0.0107,35,-0.1948,27,-0.5616,65,0.87049
ENSG00000118200,CAMSAP2,270,-0.1988,349,0.21592,317,0.07624,308,0.01757,170,-0.9134,391,0.40117
ENSG00000116852,KIF21B,24,-1.2109,101,1.04380,60,0.22827,52,-0.0765,50,-0.1169,28,-1.0283
ENSG00000116857,TMEM9,58,-1.3213,179,0.42961,153,0.22959,147,0.14974,138,0.00677,96,-0.5584
ENSG00000118194,TNNT2,5,-2.7000,63,1.13375,33,0.05969,46,0.80263,9,-1.8659,6,-2.3688
ENSG00000174307,PHLDA3,118,1.12360,78,0.41156,58,-0.0700,51,-0.3405,47,-0.4053,34,-0.9014
ENSG00000159176,CSRP1,678,1.01162,368,-0.0080,156,-1.5679,315,-0.3202,892,1.51327,351,-0.0846
ENSG00000134369,NAV1,260,1.84613,75,-0.3087,64,-0.6795,56,-0.8919,64,-0.5356,147,0.80235
ENSG00000198700,IPO9,65,-0.1148,47,-0.6309,78,0.21023,72,0.06048,68,-0.0496,72,0.04286
ENSG00000198892,SHISA4,73,-0.5378,99,-0.0725,106,0.05729,123,0.36412,93,-0.1655,82,-0.3676
ENSG00000134375,TIMM17A,34,-1.9254,134,0.15395,191,1.05475,125,0.05717,70,-0.8593,29,-2.1467
ENSG00000176393,RNPEP,9,-0.8024,19,0.32952,23,0.84479,11,-0.6585,11,-0.5838,16,0.00171
ENSG00000170075,GPR37L1,142,0.09288,167,0.36064,77,-1.0421,81,-0.9537,443,2.14653,115,-0.2396
ENSG00000143862,ARL8A,167,0.79956,134,0.41958,108,0.10160,98,-0.0923,57,-0.9203,53,-1.0367
ENSG00000077152,UBE2T,7,-1.9827,12,-1.1113,49,1.59882,27,0.05242,8,-1.7687,5,-2.4732
ENSG00000077157,PPP1R12B,231,1.56541,67,-0.5163,76,-0.4054,50,-1.1348,53,-0.8830,201,1.30896
ENSG00000117139,KDM5B,17,-1.2785,51,0.42301,43,0.20273,36,-0.1774,30,-0.3989,56,0.59477
ENSG00000183155,RABIF,2,-3.3866,23,-0.0163,33,0.73126,30,0.47408,10,-1.2575,13,-0.8721
ENSG00000117153,KLHL12,22,-1.1689,47,-0.0164,68,0.80388,51,0.14840,34,-0.5156,15,-1.7585
ENSG00000159346,ADIPOR1,65,0.23369,63,0.18165,61,0.18107,59,0.11423,49,-0.2090,23,-1.3797
ENSG00000159348,CYB5R1,21,-1.2133,30,-0.6634,75,1.16552,36,-0.4489,58,0.38380,15,-1.7024
ENSG00000163444,TMEM183A,26,-1.8920,81,-0.1906,115,0.48886,106,0.31588,72,-0.3772,73,-0.3542
ENSG00000143847,PPFIA4,6,-2.8108,81,1.04681,46,0.15023,45,0.07472,29,-0.6383,42,-0.0357
ENSG00000163485,ADORA1,98,1.01551,88,0.82993,60,0.23407,33,-0.8782,31,-0.8446,37,-0.5805
ENSG00000159388,BTG2,34,-0.8940,63,0.06531,50,-0.3740,41,-0.7412,137,1.39444,97,0.78612
ENSG00000188783,PRELP,21,-0.5407,8,-2.0078,13,-1.5550,20,-0.7841,64,1.26883,111,2.36730
ENSG00000058668,ATP2B4,163,-0.4921,167,-0.4532,296,0.62027,222,-0.0092,148,-0.6415,200,-0.1779
ENSG00000182004,SNRPE,33,-1.1472,25,-1.5454,85,0.44335,91,0.60305,75,0.12477,31,-1.2369
ENSG00000143850,PLEKHA6,69,-0.1497,67,-0.1971,102,0.64502,79,0.07573,38,-1.0674,44,-0.8555
ENSG00000158615,PPP1R15B,18,-0.4995,18,-0.5208,29,0.32024,25,0.00617,34,0.50312,17,-0.5677
ENSG00000198625,MDM4,178,2.15719,82,0.70765,41,-0.4872,17,-2.0255,39,-0.4886,60,0.18683
ENSG00000170382,LRRN2,10,-1.4183,11,-1.2926,29,0.32123,32,0.53717,31,0.31986,16,-0.7312
ENSG00000163531,NFASC,301,1.74514,95,-0.2416,123,0.21791,68,-0.9156,68,-0.7688,70,-0.7072
ENSG00000184144,CNTN2,681,3.51648,110,-0.1622,76,-0.8938,41,-1.8953,49,-1.3790,22,-2.5816
ENSG00000117222,RBBP5,25,-0.3624,30,-0.0643,34,0.19255,32,0.06240,11,-1.5210,47,0.65844
ENSG00000133059,DSTYK,63,-0.4257,94,0.19225,88,0.12674,84,0.01473,55,-0.6384,102,0.34153
ENSG00000133069,TMCC2,71,0.72923,59,0.42536,29,-0.8363,60,0.59509,30,-0.6631,28,-0.7369
ENSG00000117266,CDK18,131,3.54703,29,0.35645,18,-0.4963,1,-4.4932,9,-1.4597,4,-2.4475
ENSG00000174514,MFSD4A,17,-2.8192,75,-0.6515,163,0.79379,152,0.62448,50,-1.2805,58,-1.0603
ENSG00000158711,ELK4,44,0.94855,17,-0.5690,20,-0.4444,24,-0.0793,16,-0.7117,40,0.80036
ENSG00000069275,NUCKS1,1737,1.08049,914,0.00166,718,-0.4716,712,-0.4877,838,-0.1357,1348,0.64012
ENSG00000117280,RAB29,31,0.42856,27,0.21483,21,-0.2751,11,-1.3769,48,1.14965,37,0.72059
ENSG00000133065,SLC41A1,37,0.22792,20,-0.7363,28,-0.2535,23,-0.6224,49,0.69760,61,1.05386
ENSG00000286619,AC119673.2,42,0.96305,10,-1.2772,27,0.29821,9,-1.6847,22,-0.0457,51,1.32880
ENSG00000266028,SRGAP2,64,0.42999,51,0.06022,60,0.43926,47,-0.0847,35,-0.5205,19,-1.4626
ENSG00000266094,RASSF5,6,-1.5402,21,0.23512,31,1.24493,14,-0.4470,12,-0.6713,7,-1.4439
ENSG00000162889,MAPKAPK2,35,1.18590,33,1.06454,7,-1.5026,10,-1.0263,34,1.12830,19,0.13923
ENSG00000123836,PFKFB2,89,0.78377,37,-0.6147,36,-0.8262,18,-1.9415,138,1.56495,128,1.42122
ENSG00000180667,YOD1,15,-0.1911,15,-0.2505,23,0.58067,17,-0.0111,11,-0.7545,13,-0.4519
ENSG00000196352,CD55,47,1.29614,13,-0.7385,26,0.36915,14,-0.8094,11,-1.0438,26,0.28528
ENSG00000117335,CD46,95,1.03042,21,-1.3533,59,0.29487,38,-0.5653,65,0.38091,40,-0.3977
ENSG00000076356,PLXNA2,22,-1.5018,65,0.12518,72,0.40099,72,0.38876,36,-0.7887,44,-0.4985
ENSG00000008118,CAMK1G,17,-2.1511,81,0.17108,98,0.64546,87,0.35820,37,-1.0467,42,-0.8660
ENSG00000117597,UTP25,11,-0.8140,21,0.12855,24,0.45292,15,-0.5288,14,-0.5030,31,0.78610
ENSG00000143469,SYT14,28,0.28103,22,-0.1211,31,0.59855,20,-0.2863,15,-0.6425,16,-0.5993
ENSG00000143473,KCNH1,5,-2.9350,25,-0.7739,61,0.88102,53,0.54466,17,-1.3435,23,-0.8802
ENSG00000117625,RCOR3,55,0.18956,58,0.26181,66,0.66249,39,-0.4545,27,-0.8886,35,-0.5409
ENSG00000170385,SLC30A1,9,-1.8177,33,0.07648,30,-0.1465,35,0.21166,53,0.83162,28,-0.1913
ENSG00000123684,LPGAT1,129,1.07186,57,-0.2744,80,0.35806,61,-0.2024,31,-1.2097,37,-0.9398
ENSG00000066027,PPP2R5A,64,0.01256,49,-0.4111,53,-0.3415,68,0.15264,83,0.44569,73,0.22921
ENSG00000117691,NENF,371,1.34718,113,-0.6235,123,-0.6038,183,0.18037,156,-0.1167,122,-0.5066
ENSG00000117697,NSL1,46,0.20581,32,-0.3896,29,-0.6325,40,-0.0341,51,0.37391,70,0.88991
ENSG00000203705,TATDN3,20,-0.4608,15,-0.9531,38,0.72671,28,0.04718,30,0.10919,11,-1.3361
ENSG00000162769,FLVCR1,20,-0.0822,30,0.56519,28,0.58151,12,-1.0973,25,0.25825,19,-0.1871
ENSG00000174606,ANGEL2,29,-0.3229,18,-1.0498,34,-0.0498,45,0.54467,23,-0.6461,44,0.34577
ENSG00000136643,RPS6KC1,24,-0.2541,24,-0.2835,35,0.43974,30,0.11402,23,-0.3346,19,-0.6602
ENSG00000143499,SMYD2,14,-2.3556,113,0.81403,125,1.46180,39,-1.0770,42,-0.7659,30,-1.2797
ENSG00000152104,PTPN14,22,-0.5622,48,0.72379,19,-0.8823,30,-0.0854,21,-0.6229,72,1.43750
ENSG00000136636,KCTD3,82,1.54481,16,-1.1263,23,-0.7082,31,-0.1056,27,-0.3243,44,0.46017
ENSG00000196482,ESRRG,1,-3.4566,12,-0.4793,20,0.45716,15,-0.0988,31,1.08364,11,-0.5766
ENSG00000092978,GPATCH2,33,0.31030,18,-0.6457,32,0.29749,20,-0.5625,15,-0.9145,52,1.04988
ENSG00000067533,RRP15,21,-0.5467,10,-1.7104,29,-0.0873,29,-0.0773,12,-1.3867,86,1.80319
ENSG00000143353,LYPLAL1,36,0.43309,16,-0.8111,23,-0.3288,26,-0.0885,58,1.24022,17,-0.7891
ENSG00000136628,EPRS,116,0.37024,65,-0.5441,85,-0.1474,92,-0.0022,76,-0.2893,130,0.57018
ENSG00000067704,IARS2,62,0.28549,41,-0.3582,59,0.24387,48,-0.1485,66,0.38208,31,-0.8257
ENSG00000118873,RAB3GAP2,54,-0.7104,82,-0.0681,115,0.67425,77,-0.1896,65,-0.4139,72,-0.2706
ENSG00000116141,MARK1,18,-1.2529,63,0.66536,65,1.04235,35,-0.3668,21,-1.0238,14,-1.5922
