Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000164111,ANXA5,96,1.51313,18,-1.1532,7,-2.4460,78,1.15925,63,0.79008,26,-0.6159,29,-0.6136
ENSG00000164112,TMEM155,12,-3.0480,40,-1.3200,54,-0.8614,9,-3.4791,38,-1.3965,103,0.14327,156,1.59923
ENSG00000123737,EXOSC9,29,0.35261,52,1.30952,36,0.66626,6,-1.8915,13,-0.8624,15,-0.7224,23,-0.0612
ENSG00000138686,BBS7,20,-1.2576,27,-0.7939,78,0.87446,12,-1.9770,29,-0.7109,38,-0.2910,61,0.80417
ENSG00000138688,KIAA1109,364,0.45655,591,1.27162,575,1.22363,318,0.23899,110,-1.3811,173,-0.7618,195,-0.7517
ENSG00000138685,FGF2,50,0.75317,26,-0.2603,7,-2.1610,176,3.25224,36,0.21857,13,-1.4313,11,-2.0420
ENSG00000151458,ANKRD50,25,-0.3259,36,0.24993,55,0.90968,6,-2.3758,31,-0.0189,46,0.70695,25,-0.4504
ENSG00000164066,INTU,71,0.59609,71,0.59018,59,0.30784,138,1.75860,28,-0.8603,17,-1.6478,37,-0.6371
ENSG00000164070,HSPA4L,37,-1.9458,199,0.60966,264,1.07879,63,-1.1702,93,-0.5944,96,-0.5790,157,0.37194
ENSG00000138709,LARP1B,57,-0.1806,173,1.68095,120,1.03166,48,-0.4408,56,-0.2009,48,-0.4768,43,-0.8656
ENSG00000164040,PGRMC2,83,-0.1632,56,-0.7781,56,-0.7690,89,-0.0481,91,-0.0283,100,0.14409,106,0.37143
ENSG00000077684,JADE1,37,-0.8746,105,0.74983,91,0.51992,42,-0.6736,48,-0.4809,86,0.47458,59,-0.2681
ENSG00000151466,SCLT1,74,0.79717,95,1.21482,101,1.31929,73,0.77836,76,0.83330,35,-0.4363,11,-2.6627
ENSG00000138650,PCDH10,239,0.47864,313,0.92607,313,0.92703,181,0.03526,99,-0.8873,178,0.01042,124,-0.7842
ENSG00000151012,SLC7A11,116,0.68327,56,-0.4729,15,-2.4019,468,3.54187,90,0.28078,44,-0.8709,14,-3.0010
ENSG00000109381,ELF2,88,1.61576,76,1.34553,43,0.40822,34,0.04876,28,-0.2708,16,-1.1534,20,-1.1129
ENSG00000109390,NDUFC1,56,-1.4367,25,-2.6081,38,-1.9841,184,0.38675,366,1.56003,118,-0.3380,165,0.34756
ENSG00000164134,NAA15,136,0.80029,197,1.44043,135,0.79421,89,0.11251,56,-0.5847,44,-1.0369,58,-0.7798
ENSG00000145391,SETD7,69,0.59040,33,-0.5617,32,-0.6066,45,-0.0752,56,0.25585,63,0.51846,41,-0.3121
ENSG00000153130,SCOC,137,-1.0014,197,-0.4540,201,-0.4252,141,-0.9603,213,-0.3359,281,0.11050,343,0.72560
ENSG00000109436,TBC1D9,9,-3.2513,60,-0.5401,74,-0.1982,26,-1.7624,71,-0.2757,99,0.27302,115,0.87857
ENSG00000170153,RNF150,45,-0.4767,89,0.60057,90,0.61396,18,-1.8460,34,-0.8793,69,0.22257,64,0.10484
ENSG00000109445,ZNF330,22,-0.0755,25,0.06696,32,0.46848,53,1.33593,14,-0.8225,12,-1.1109,23,-0.0899
ENSG00000109452,INPP4B,12,-0.7000,21,0.20118,38,1.14751,39,1.21391,31,0.79895,18,-0.0698,9,-1.3916
ENSG00000170185,USP38,37,0.97736,13,-0.6674,18,-0.2060,33,0.77527,17,-0.2810,12,-0.8864,20,0.01448
ENSG00000109458,GAB1,152,2.76463,39,0.27987,10,-1.7462,21,-0.6474,19,-0.7934,24,-0.5213,21,-0.9837
ENSG00000153147,SMARCA5,360,0.85153,297,0.53546,510,1.45766,235,0.15879,194,-0.1410,101,-1.2069,150,-0.7726
ENSG00000164161,HHIP,414,5.41098,21,-1.0737,5,-3.1054,0,-6.0801,2,-4.4886,16,-1.5960,8,-2.9216
ENSG00000164163,ABCE1,55,0.15438,61,0.31338,72,0.57403,47,-0.1067,42,-0.2790,28,-0.9580,54,0.17561
ENSG00000164164,OTUD4,69,0.94624,56,0.59398,52,0.47947,34,-0.2046,20,-0.9797,30,-0.3884,34,-0.2943
ENSG00000170365,SMAD1,39,0.33607,38,0.29293,45,0.57549,57,0.96026,28,-0.1674,22,-0.5672,25,-0.5139
ENSG00000151612,ZNF827,56,0.16760,97,1.05933,70,0.52553,68,0.46194,39,-0.4067,41,-0.3428,39,-0.5975
ENSG00000071205,ARHGAP10,13,-1.1349,38,0.43335,79,1.69597,63,1.28518,69,1.46409,13,-1.3002,11,-1.8394
ENSG00000151623,NR3C2,17,-0.9848,16,-1.0859,25,-0.3988,56,0.83797,40,0.29617,25,-0.4922,39,0.40358
ENSG00000170390,DCLK2,104,0.79465,35,-0.8964,29,-1.2033,137,1.26410,40,-0.7100,53,-0.2975,62,-0.0549
ENSG00000198589,LRBA,14,-0.5124,20,0.03290,27,0.53708,23,0.27666,17,-0.1649,8,-1.3411,23,0.43395
ENSG00000145425,RPS3A,682,0.10168,200,-1.7583,205,-1.7229,669,0.07299,1506,1.42614,871,0.55454,533,-0.4235
ENSG00000059691,GATB,25,-0.6634,19,-1.0921,26,-0.5784,29,-0.4453,31,-0.3110,38,-0.0126,51,0.78152
ENSG00000109670,FBXW7,287,-1.5100,1142,0.62537,1168,0.66270,161,-2.3572,345,-1.2359,798,0.05524,916,0.44862
ENSG00000109654,TRIM2,878,1.33987,417,0.10186,539,0.51447,232,-0.8010,177,-1.2132,332,-0.2783,357,-0.2194
ENSG00000145428,RNF175,0,-7.1946,33,-0.2505,15,-1.4550,27,-0.5668,25,-0.7026,35,-0.2049,60,1.30119
ENSG00000171566,PLRG1,35,-0.3196,49,0.20415,41,-0.0859,48,0.15980,66,0.66783,25,-0.9054,46,0.15821
ENSG00000164114,MAP9,142,-1.0478,451,0.76597,794,1.76056,129,-1.1857,233,-0.2917,135,-1.1927,270,-0.0966
ENSG00000164116,GUCY1A1,57,0.26904,66,0.48988,73,0.65352,139,1.77998,29,-0.7578,16,-1.7778,37,-0.6093
ENSG00000260244,AC104083.1,21,-0.0322,11,-1.0532,22,-0.0197,36,0.77423,33,0.63118,12,-0.9999,23,0.16791
ENSG00000061918,GUCY1B1,37,-2.6862,119,-0.9520,289,0.41890,116,-0.9968,103,-1.1733,223,0.00850,311,0.96900
ENSG00000109738,GLRB,22,-2.8105,79,-0.9317,126,-0.2262,23,-2.7245,64,-1.2479,135,-0.1289,232,1.47174
ENSG00000120251,GRIA2,246,-1.4451,1187,1.02198,1060,0.83141,286,-1.2196,327,-1.0195,373,-0.8800,752,0.45141
ENSG00000164125,GASK1B,60,-0.1859,26,-1.4617,13,-2.3864,206,1.89103,36,-0.9425,81,0.30556,62,-0.2120
ENSG00000164124,TMEM144,563,4.80598,29,-1.2282,2,-4.8815,11,-2.6601,5,-3.6680,33,-1.1010,21,-2.1912
ENSG00000171509,RXFP1,3,-3.9351,45,-0.0083,25,-0.8834,0,-6.4210,1,-5.4152,38,-0.2639,78,1.83562
ENSG00000171503,ETFDH,33,0.48501,39,0.72383,14,-0.8505,39,0.72958,34,0.50575,25,0.05147,17,-0.7952
ENSG00000171497,PPID,39,-0.6376,45,-0.4295,78,0.43825,38,-0.6812,39,-0.6429,42,-0.5498,77,0.73432
ENSG00000052795,FNIP2,71,-0.0985,121,0.76296,116,0.68748,33,-1.2603,80,0.08708,62,-0.3325,72,-0.1073
ENSG00000109756,RAPGEF2,102,-0.5871,177,0.26258,294,1.10648,112,-0.4429,104,-0.5599,152,0.03004,140,-0.1565
ENSG00000168843,FSTL5,2,-3.7686,46,0.69305,64,1.23602,56,0.99758,57,1.03367,20,-0.6583,19,-0.9799
ENSG00000164128,NPY1R,3,-2.7956,56,1.41382,19,-0.3040,6,-2.0613,1,-4.5593,33,0.56054,27,0.31538
ENSG00000198498,TMA16,20,0.04683,40,1.20373,27,0.52397,23,0.27629,14,-0.4437,19,-0.0428,14,-0.7301
ENSG00000145416,MARCH1,130,1.58942,55,0.13548,86,0.85565,19,-1.4945,19,-1.4308,41,-0.3462,43,-0.3866
ENSG00000170088,TMEM192,68,0.85780,70,0.90201,41,0.05840,49,0.31946,27,-0.5918,42,0.08336,28,-0.7836
ENSG00000109466,KLHL2,68,-0.5906,64,-0.6977,82,-0.3038,45,-1.2275,54,-0.9545,166,0.92526,112,0.27712
ENSG00000052802,MSMO1,98,-0.4547,59,-1.2164,51,-1.4352,314,1.44334,46,-1.5901,93,-0.5918,166,0.61787
ENSG00000109472,CPE,804,-0.8636,710,-1.0509,805,-0.8615,4238,1.88016,1518,0.11863,823,-0.8897,1436,0.04777
ENSG00000196104,SPOCK3,307,2.12796,67,-0.4434,93,0.06218,66,-0.4769,136,0.67390,48,-1.0250,62,-0.8146
ENSG00000129116,PALLD,59,1.23088,44,0.72617,23,-0.2846,80,1.77964,53,1.04341,13,-1.2268,10,-2.0219
ENSG00000145439,CBR4,37,0.23522,37,0.25567,21,-0.6004,30,-0.0907,10,-1.6624,36,0.21749,35,0.21699
ENSG00000154447,SH3RF1,56,0.62188,66,0.87943,38,0.00358,36,-0.0892,38,0.01495,44,0.24692,27,-0.7659
ENSG00000137601,NEK1,139,0.86434,190,1.40435,139,0.87061,119,0.60708,75,-0.1231,55,-0.6582,41,-1.4228
ENSG00000109572,CLCN3,170,0.21043,131,-0.2030,204,0.50746,180,0.30263,82,-0.9067,130,-0.2260,151,0.04399
ENSG00000056050,HPF1,60,0.11864,42,-0.4395,59,0.09129,36,-0.6368,54,-0.0375,29,-1.0349,71,0.67915
ENSG00000198948,MFAP3L,100,0.93355,37,-0.6546,25,-1.2211,157,1.72750,94,0.82685,26,-1.2246,42,-0.6632
ENSG00000164104,HMGB2,91,1.28346,49,0.24604,78,1.00201,61,0.59999,63,0.65413,17,-1.4290,25,-1.0837
ENSG00000164106,SCRG1,106,-0.4135,32,-2.1834,19,-2.9429,450,2.03214,342,1.51072,101,-0.5277,101,-0.6947
ENSG00000145451,GLRA3,1,-4.9211,20,-0.7855,70,1.19325,8,-2.1493,34,0.01625,33,-0.0458,41,0.53293
ENSG00000150625,GPM6A,1075,-1.0820,1413,-0.6679,1990,-0.1398,1877,-0.2313,1543,-0.5336,3040,0.60178,2427,0.28126
ENSG00000150627,WDR17,6,-3.1763,76,0.44326,46,-0.3367,51,-0.1762,25,-1.2450,51,-0.1942,76,0.79063
ENSG00000129128,SPCS3,40,-1.1320,52,-0.7537,75,-0.1959,62,-0.4833,41,-1.1095,97,0.24773,110,0.72898
ENSG00000218336,TENM3,25,-1.1249,57,0.11895,77,0.58483,9,-2.6798,17,-1.7062,78,0.69814,59,0.27767
ENSG00000129187,DCTD,2,-3.4342,9,-1.6130,16,-0.8548,22,-0.3414,49,0.91460,30,0.12242,35,0.61771
ENSG00000151718,WWC2,75,1.54025,56,1.04505,45,0.68866,27,-0.1190,24,-0.3264,7,-2.2511,22,-0.6022
ENSG00000168556,ING2,14,-1.0527,51,0.90977,71,1.47497,21,-0.4711,52,0.92485,19,-0.7308,20,-0.7775
ENSG00000168538,TRAPPC11,11,-1.7787,26,-0.5809,32,-0.2486,30,-0.3764,34,-0.1557,19,-1.0858,57,1.18445
ENSG00000173320,STOX2,155,0.20303,180,0.44086,224,0.79812,66,-1.1017,114,-0.2758,153,0.19821,118,-0.3333
ENSG00000151726,ACSL1,118,2.47854,17,-0.7847,8,-1.9238,26,-0.1782,12,-1.2527,14,-1.1106,27,-0.1338
ENSG00000151729,SLC25A4,62,-2.0523,74,-1.7906,226,-0.1145,130,-0.9636,236,-0.0427,190,-0.4185,362,1.18979
ENSG00000164323,CFAP97,103,1.13208,94,0.96702,90,0.89889,98,1.04224,52,0.00224,40,-0.4284,20,-1.8280
ENSG00000109762,SNX25,19,-0.6276,27,-0.0704,24,-0.2610,9,-1.6389,16,-0.8075,32,0.22028,36,0.64448
ENSG00000109775,UFSP2,23,-0.2923,41,0.58899,15,-0.9391,18,-0.7085,19,-0.5902,17,-0.8018,38,0.79109
ENSG00000154556,SORBS2,140,0.09644,242,0.98966,153,0.23656,56,-1.2942,81,-0.7424,144,0.15149,124,-0.1435
ENSG00000109794,FAM149A,8,-1.3678,22,0.06068,19,-0.2195,36,0.84584,36,0.83825,20,-0.1561,19,-0.2544
ENSG00000145476,CYP4V2,57,0.92387,44,0.49352,8,-2.0400,140,2.60885,19,-0.8362,9,-2.0357,20,-0.9780
ENSG00000083857,FAT1,37,0.55802,26,0.01130,19,-0.4885,108,2.48878,44,0.81754,14,-1.0255,11,-1.7843
ENSG00000109536,FRG1,168,0.87301,148,0.65983,166,0.85916,107,0.13614,59,-0.7690,53,-1.0126,84,-0.3543
ENSG00000164366,CCDC127,15,-0.8500,31,0.20474,38,0.52304,15,-0.8551,30,0.15221,25,-0.1343,29,0.18354
ENSG00000073578,SDHA,74,-0.6667,41,-1.5496,71,-0.7264,92,-0.3399,112,-0.0381,82,-0.5597,164,1.04529
ENSG00000249915,PDCD6,45,-1.3186,47,-1.2607,49,-1.1781,66,-0.7383,146,0.49207,98,-0.1531,147,0.90485
ENSG00000180104,EXOC3,35,-1.0482,52,-0.4384,61,-0.1868,42,-0.7716,48,-0.5487,60,-0.2379,94,0.87439
ENSG00000171368,TPPP,776,1.00030,245,-0.8299,288,-0.5863,206,-1.0926,221,-0.9893,559,0.51181,437,0.10125
ENSG00000028310,BRD9,64,0.12566,61,0.03918,65,0.12936,27,-1.2019,50,-0.2712,57,-0.0839,67,0.29521
ENSG00000049656,CLPTM1L,31,-1.1145,37,-0.8439,43,-0.6398,44,-0.5966,56,-0.2122,71,0.16286,85,0.73978
ENSG00000153395,LPCAT1,33,-0.2990,14,-1.5483,36,-0.1495,55,0.50285,37,-0.1219,46,0.25267,42,0.14717
ENSG00000171421,MRPL36,21,-0.0521,4,-2.3834,3,-2.6362,22,0.04765,34,0.69097,15,-0.6063,29,0.82080
ENSG00000145494,NDUFS6,99,-0.5963,71,-1.0908,71,-1.1089,121,-0.2869,272,1.01718,186,0.43522,149,0.04516
ENSG00000164151,ICE1,132,0.79663,227,1.75410,127,0.73263,79,-0.0226,36,-1.2270,48,-0.8540,53,-0.8875
ENSG00000133398,MED10,52,-0.3081,38,-0.8008,54,-0.2605,28,-1.2619,54,-0.2751,55,-0.2474,86,0.83857
ENSG00000215218,UBE2QL1,43,-2.0872,73,-1.2994,113,-0.6573,65,-1.4911,89,-1.0152,198,0.23915,258,1.21372
ENSG00000145545,SRD5A1,20,-0.9942,9,-2.1638,36,-0.0767,23,-0.7534,40,0.07499,37,-0.0434,51,0.81011
ENSG00000112941,TENT4A,19,-0.9656,25,-0.5496,12,-1.6319,27,-0.3929,20,-0.8279,49,0.59753,44,0.61686
ENSG00000078295,ADCY2,63,-1.0394,101,-0.3346,162,0.41424,205,0.80117,124,-0.0173,143,0.23604,112,-0.2667
ENSG00000124275,MTRR,37,0.93026,13,-0.7003,19,-0.1642,7,-1.5037,15,-0.5200,9,-1.2334,28,0.80555
ENSG00000247516,MIR4458HG,34,0.32192,7,-2.0342,5,-2.5850,17,-0.7609,56,1.13404,31,0.19322,31,0.24228
ENSG00000112902,SEMA5A,160,2.15624,23,-1.0169,38,-0.2929,162,2.18534,18,-1.4189,27,-0.8893,19,-1.7347
ENSG00000150753,CCT5,36,-1.4260,58,-0.7037,60,-0.6702,54,-0.8106,77,-0.2750,72,-0.4245,136,1.13998
ENSG00000164237,CMBL,21,-0.5739,15,-1.0826,34,0.16426,44,0.58548,40,0.43688,56,1.13685,20,-0.9221
ENSG00000145495,MARCH6,218,-0.6936,392,0.22017,520,0.67637,209,-0.7535,232,-0.5942,286,-0.2981,390,0.34860
ENSG00000164236,ANKRD33B,24,-0.7510,56,0.52826,81,1.14826,35,-0.2216,17,-1.3158,34,-0.2655,40,-0.0102
ENSG00000169862,CTNND2,539,0.52811,387,-0.0013,421,0.12987,597,0.69374,467,0.29444,432,0.18732,276,-0.7619
ENSG00000038382,TRIO,54,-0.9312,153,0.69737,108,0.14185,47,-1.1334,83,-0.2659,102,0.04523,108,0.21757
ENSG00000154122,ANKH,72,-1.0455,100,-0.5544,119,-0.2934,99,-0.5661,144,0.01020,185,0.45355,163,0.33380
ENSG00000173545,ZNF622,29,-0.1261,37,0.26177,36,0.20568,13,-1.3287,25,-0.3778,31,-0.0323,35,0.28915
ENSG00000154153,RETREG1,249,0.75238,178,0.20264,175,0.17475,14,-3.5905,27,-2.6280,114,-0.5303,201,0.69238
ENSG00000145555,MYO10,717,2.41095,166,-0.1534,53,-1.8696,743,2.48707,103,-0.8860,63,-1.7042,58,-2.2324
ENSG00000176788,BASP1,424,-1.6981,1048,-0.3316,1747,0.47689,336,-2.0417,728,-0.8876,1637,0.41444,1600,0.56720
ENSG00000215196,BASP1-AS1,2,-3.2690,40,0.78282,29,0.29203,12,-1.0615,14,-0.7919,36,0.68064,24,0.02491
ENSG00000248455,LINC02217,6,-2.5939,49,0.37871,11,-1.8667,12,-1.7363,31,-0.3547,53,0.54940,50,0.69229
ENSG00000145526,CDH18,7,-3.0398,57,-0.0088,83,0.59023,12,-2.3489,56,-0.0315,35,-0.8022,81,0.97309
ENSG00000040731,CDH10,21,-1.2548,52,0.14798,34,-0.5082,30,-0.6715,10,-2.2936,36,-0.4649,70,1.14871
ENSG00000113361,CDH6,23,0.07876,28,0.36075,24,0.11929,3,-2.7710,32,0.58955,26,0.25584,21,-0.1493
ENSG00000113360,DROSHA,27,-0.9017,41,-0.2520,77,0.75875,44,-0.1379,28,-0.8184,37,-0.4371,57,0.45841
ENSG00000082213,C5orf22,22,-0.2204,12,-1.0866,24,-0.0459,4,-2.6787,15,-0.8239,31,0.35539,33,0.71128
ENSG00000133401,PDZD2,28,-1.3085,27,-1.3662,77,0.23565,111,0.82289,126,1.03008,56,-0.3098,64,-0.1007
ENSG00000113384,GOLPH3,32,-0.7873,17,-1.6822,29,-0.9179,53,-0.0294,37,-0.5641,59,0.15933,72,0.79955
ENSG00000150712,MTMR12,28,-0.3294,39,0.21356,47,0.49050,16,-1.1476,26,-0.4439,43,0.39375,34,-0.0171
ENSG00000056097,ZFR,344,0.58751,200,-0.2770,402,0.84221,347,0.60183,299,0.36013,159,-0.6813,191,-0.5150
ENSG00000113387,SUB1,144,-1.3359,212,-0.7553,457,0.44127,232,-0.6233,377,0.13083,382,0.17114,395,0.33647
ENSG00000113407,TARS,40,0.02578,72,0.95375,83,1.19442,48,0.28767,44,0.17108,15,-1.5129,32,-0.5029
ENSG00000113456,RAD1,22,-0.4699,53,0.93194,34,0.23303,19,-0.6722,33,0.15284,26,-0.2052,28,-0.0967
ENSG00000113460,BRIX1,46,0.83767,39,0.58890,63,1.39051,27,0.02244,34,0.36200,7,-2.1211,20,-0.6394
ENSG00000168724,DNAJC21,95,-0.0967,129,0.38865,208,1.18343,115,0.19690,99,-0.0373,73,-0.5403,84,-0.4234
ENSG00000152582,SPEF2,23,-0.3352,90,1.93793,57,1.12490,26,-0.1457,10,-1.6051,8,-1.9860,24,-0.3698
ENSG00000164187,LMBRD2,74,-1.3549,168,-0.1119,263,0.60040,119,-0.6507,45,-2.0935,208,0.24681,217,0.48288
ENSG00000152620,NADK2,46,-0.2128,38,-0.5130,31,-0.8192,112,1.24248,43,-0.3134,47,-0.1857,53,0.04133
ENSG00000164188,RANBP3L,15,-0.3805,20,0.10981,20,0.11181,113,3.40824,36,1.06222,5,-2.0188,2,-3.5299
ENSG00000079215,SLC1A3,223,-1.3214,155,-1.8577,133,-2.0834,3104,3.38970,926,0.90577,230,-1.3577,271,-1.3950
ENSG00000164190,NIPBL,326,1.43915,346,1.54499,262,1.05428,199,0.59778,111,-0.3334,55,-1.4749,58,-1.7176
ENSG00000197603,CPLANE1,140,0.64362,345,2.27730,149,0.74588,88,-0.1054,57,-0.7724,40,-1.3829,53,-1.1951
ENSG00000113569,NUP155,22,-0.0797,33,0.56642,21,-0.1368,22,-0.1097,7,-1.7094,27,0.23681,24,0.08055
ENSG00000082068,WDR70,116,1.37122,150,1.84689,66,0.43674,53,0.06564,26,-1.0019,22,-1.3610,30,-1.0913
ENSG00000113594,LIFR,137,0.76867,102,0.28570,90,0.09533,309,2.25702,49,-0.8514,41,-1.1940,50,-1.1278
ENSG00000164327,RICTOR,75,0.74786,101,1.26026,58,0.33803,30,-0.6585,33,-0.5609,28,-0.8378,42,-0.2667
ENSG00000113638,TTC33,16,-1.8153,41,-0.4340,91,0.83722,28,-1.0052,37,-0.5971,61,0.19709,63,0.40181
ENSG00000132356,PRKAA1,24,0.26418,27,0.43893,14,-0.5724,23,0.20642,17,-0.3233,18,-0.1986,21,0.03847
ENSG00000145592,RPL37,1318,0.67220,331,-1.4679,272,-1.7602,1091,0.36309,2196,1.55399,1192,0.56862,565,-0.9394
ENSG00000182836,PLCXD3,74,0.64296,105,1.22252,57,0.22049,5,-3.3422,17,-1.6033,34,-0.6328,54,0.21175
ENSG00000083720,OXCT1,35,-2.2107,98,-0.6763,147,-0.0554,92,-0.7742,147,-0.0564,107,-0.5971,219,1.06336
ENSG00000205765,C5orf51,46,1.18773,35,0.75311,28,0.38997,33,0.65325,15,-0.5946,14,-0.6931,15,-0.7564
ENSG00000250722,SELENOP,929,4.05403,35,-1.9334,7,-4.1820,140,0.13362,79,-0.7424,64,-1.1355,44,-2.0802
ENSG00000172262,ZNF131,55,0.46775,77,1.02752,57,0.52228,14,-1.5861,29,-0.5280,26,-0.7629,42,0.03372
ENSG00000112972,HMGCS1,125,-0.9794,88,-1.4980,128,-0.9430,345,0.60438,103,-1.2723,192,-0.3535,333,0.98994
ENSG00000172239,PAIP1,73,-0.1002,50,-0.6621,104,0.47240,66,-0.2472,95,0.31379,69,-0.1910,81,0.10084
ENSG00000248092,NNT-AS1,158,1.17571,82,0.09069,125,0.77648,117,0.66996,55,-0.5334,62,-0.3752,53,-0.8234
ENSG00000112992,NNT,45,-1.2705,93,-0.1541,126,0.32797,73,-0.5385,78,-0.4304,126,0.35738,113,0.25220
ENSG00000251141,MRPS30-DT,27,-0.4159,70,1.09986,55,0.71710,25,-0.5232,19,-0.9010,21,-0.8162,37,0.10940
ENSG00000112996,MRPS30,17,-1.9299,54,-0.1785,84,0.52251,58,-0.0635,52,-0.2328,41,-0.6631,76,0.61749
ENSG00000272335,AC093297.2,13,-1.1079,27,-0.0755,21,-0.4565,14,-1.0694,40,0.54402,35,0.39242,31,0.20458
ENSG00000164588,HCN1,2,-5.4443,82,-0.2733,109,0.17359,22,-2.2487,55,-0.8752,93,-0.0770,143,1.12830
ENSG00000151883,PARP8,10,-1.4430,30,0.16734,43,0.71853,11,-1.3468,13,-1.1137,22,-0.3434,35,0.68134
ENSG00000164172,MOCS2,43,-1.1079,45,-1.0362,129,0.59056,84,-0.1032,127,0.56484,79,-0.2146,97,0.21396
ENSG00000164258,NDUFS4,22,-1.3924,31,-0.9240,30,-0.9486,80,0.54303,131,1.38097,40,-0.5807,61,0.19286
ENSG00000067248,DHX29,126,0.92811,129,0.96778,146,1.18493,56,-0.3577,57,-0.3317,38,-1.0142,52,-0.6920
ENSG00000039123,MTREX,80,0.54735,85,0.64057,97,0.86506,36,-0.7196,48,-0.2782,49,-0.2570,48,-0.4006
ENSG00000067113,PLPP1,32,0.05962,6,-2.4468,7,-2.0814,39,0.36470,30,-0.0774,19,-0.7823,44,0.99705
ENSG00000134352,IL6ST,219,0.66573,138,-0.0707,147,0.03021,375,1.59981,194,0.47207,129,-0.1885,80,-1.2411
ENSG00000062194,GPBP1,210,0.29471,307,0.92090,246,0.55173,175,0.00918,145,-0.2816,134,-0.4379,147,-0.3874
ENSG00000249436,AC008780.1,18,-1.4994,51,0.07048,73,0.62547,37,-0.4384,88,0.94553,39,-0.3933,49,-0.0116
ENSG00000145632,PLK2,17,-3.2080,115,-0.3924,157,0.09913,38,-2.0563,114,-0.4086,119,-0.3690,219,1.17440
ENSG00000152932,RAB3C,20,-3.9760,207,-0.5209,280,-0.0561,157,-0.9396,218,-0.4455,335,0.25566,385,0.79642
ENSG00000113448,PDE4D,21,-1.5138,61,0.08011,78,0.46263,52,-0.1827,37,-0.7016,63,0.13119,64,0.27365
ENSG00000152931,PART1,18,-2.5810,116,0.20194,176,0.87997,26,-2.0261,37,-1.5370,98,-0.0808,132,0.69240
ENSG00000164182,NDUFAF2,36,-0.5553,30,-0.8038,48,-0.1113,41,-0.3296,116,1.35509,48,-0.1238,49,-0.0791
ENSG00000188725,SMIM15,52,0.94339,8,-1.8014,33,0.19112,47,0.78204,24,-0.2938,31,0.09643,24,-0.3990
ENSG00000130449,ZSWIM6,118,1.46325,65,0.44314,47,-0.0680,72,0.61550,31,-0.7021,23,-1.2125,42,-0.3750
ENSG00000068796,KIF2A,160,1.12095,125,0.69635,173,1.25283,91,0.18236,53,-0.6599,31,-1.5156,61,-0.6342
ENSG00000086200,IPO11,21,-0.0866,26,0.29228,25,0.23743,15,-0.5968,16,-0.4542,14,-0.7143,26,0.46576
ENSG00000164197,RNF180,8,-1.8391,49,0.88492,69,1.45981,52,0.99753,29,0.04888,14,-1.1228,21,-0.6841
ENSG00000186479,RGS7BP,18,-1.7736,120,1.11352,193,1.98480,49,-0.3336,62,0.03740,44,-0.5379,39,-0.9391
ENSG00000153006,SREK1IP1,99,0.71339,112,0.92910,88,0.53173,57,-0.1477,42,-0.6155,71,0.20036,43,-0.8214
ENSG00000153015,CWC27,165,1.02849,151,0.88253,173,1.10974,97,0.16412,89,0.03245,39,-1.3150,60,-0.8479
ENSG00000113595,TRIM23,55,-0.9873,125,0.26221,158,0.64368,53,-1.0580,67,-0.6995,88,-0.3069,127,0.48237
ENSG00000113597,TRAPPC13,34,0.08391,31,-0.0731,14,-1.2641,24,-0.4648,28,-0.2327,28,-0.2154,40,0.57522
ENSG00000197860,SGTB,50,-1.9489,150,-0.3006,249,0.50035,121,-0.6254,163,-0.1735,177,-0.0490,219,0.49740
ENSG00000123213,NLN,19,-1.1460,61,0.62422,46,0.19610,26,-0.6742,37,-0.1564,29,-0.5620,49,0.45482
ENSG00000112851,ERBIN,392,2.29936,146,0.52708,71,-0.6060,130,0.33764,116,0.15915,62,-0.8684,57,-1.3010
ENSG00000153914,SREK1,237,0.88026,377,1.69641,221,0.76307,101,-0.4722,55,-1.3797,57,-1.4371,109,-0.5273
ENSG00000069020,MAST4,68,-0.7087,173,0.75831,146,0.48551,109,0.01049,86,-0.3534,116,0.12530,96,-0.2717
ENSG00000145675,PIK3R1,206,-1.1755,720,0.78150,1037,1.41022,135,-1.8051,239,-0.9495,357,-0.3678,455,0.06151
ENSG00000145740,SLC30A5,27,-0.0521,28,0.02471,22,-0.3229,10,-1.5489,9,-1.6511,15,-0.9652,41,1.16601
ENSG00000134056,MRPS36,15,-1.7982,19,-1.4010,22,-1.1973,57,0.23894,70,0.56708,38,-0.4388,66,0.82724
ENSG00000085231,AK6,15,-1.3648,19,-0.9762,12,-1.6824,42,0.23039,46,0.38523,35,-0.0527,46,0.65897
ENSG00000273841,TAF9,22,-1.6682,20,-1.8003,40,-0.7731,38,-0.8524,67,0.00658,80,0.32416,91,0.85902
ENSG00000152942,RAD17,21,-0.3679,35,0.46883,31,0.25644,39,0.61496,20,-0.4271,16,-0.8203,28,0.12109
ENSG00000145734,BDP1,564,0.55563,1341,2.09577,950,1.44417,223,-0.8973,269,-0.6092,268,-0.6637,181,-1.6149
ENSG00000131844,MCCC2,22,0.04544,7,-1.6461,7,-1.6693,46,1.26362,17,-0.2747,13,-0.7827,25,0.51437
