Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to9,Feature log2 fold change topic 5to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000164331,ANKRA2,44,1.45715,18,0.05203,16,-0.1936,11,-0.8184
ENSG00000171617,ENC1,55,-4.0518,306,-1.7464,1384,1.58000,756,-0.2150
ENSG00000049860,HEXB,15,-1.2150,27,-0.4268,51,1.10008,22,-0.8214
ENSG00000164347,GFM2,9,-1.2828,15,-0.6281,31,1.21341,13,-0.7750
ENSG00000164346,NSA2,204,0.88686,121,0.04553,116,-0.0348,89,-0.5133
ENSG00000198780,FAM169A,38,-1.0234,68,-0.1973,88,0.40965,74,-0.0380
ENSG00000176928,GCNT4,1,-3.1839,4,-2.1728,23,1.02286,21,0.55798
ENSG00000113161,HMGCR,20,-2.5932,77,-0.6854,146,0.72082,123,0.17027
ENSG00000113163,CERT1,95,-0.1194,77,-0.5278,118,0.37405,104,0.03279
ENSG00000122008,POLK,96,1.66314,22,-0.8515,34,-0.1203,32,-0.2077
ENSG00000122012,SV2C,2,-3.0675,7,-1.3108,17,0.26056,26,1.05815
ENSG00000164252,AGGF1,114,0.50085,49,-0.9294,92,0.25193,93,0.20405
ENSG00000113231,PDE8B,63,-0.7711,103,-0.0102,123,0.45399,85,-0.3596
ENSG00000164253,WDR41,33,-0.0822,40,0.25193,39,0.26364,24,-0.6507
ENSG00000171530,TBCA,241,0.22409,224,0.13122,204,-0.0689,194,-0.1463
ENSG00000132842,AP3B1,90,1.99460,29,0.09612,18,-0.9200,22,-0.4392
ENSG00000085365,SCAMP1,65,-1.2079,99,-0.6879,176,0.53452,163,0.23804
ENSG00000152409,JMY,56,0.20484,41,-0.3284,54,0.23499,47,-0.0885
ENSG00000152413,HOMER1,47,-1.6423,55,-1.5978,194,0.93038,166,0.33498
ENSG00000164329,TENT2,17,0.17135,11,-0.6300,17,0.27375,17,0.12452
ENSG00000164309,CMYA5,29,0.44771,23,0.10934,11,-1.4352,37,1.09718
ENSG00000177034,MTX3,32,-0.3932,31,-0.5442,54,0.76733,33,-0.4104
ENSG00000164300,SERINC5,131,2.46453,36,0.19175,16,-1.3828,23,-0.6507
ENSG00000039319,ZFYVE16,234,2.14151,53,-0.4657,47,-0.8260,63,-0.1413
ENSG00000249042,AC008771.1,11,-1.0157,10,-1.3373,31,1.03438,21,-0.0275
ENSG00000228716,DHFR,59,0.99107,24,-0.5425,30,-0.1700,35,0.16755
ENSG00000113318,MSH3,72,1.21265,23,-0.7021,32,-0.1209,35,0.07205
ENSG00000113319,RASGRF2,46,-0.9716,38,-1.4170,147,1.76939,47,-1.0844
ENSG00000131732,ZCCHC9,16,0.01419,18,0.19046,16,-0.0872,15,-0.0914
ENSG00000145687,SSBP2,43,-0.8645,95,0.43818,90,0.41006,47,-0.8685
ENSG00000186468,RPS23,760,0.69836,797,1.02904,374,-0.6228,295,-0.9205
ENSG00000174695,TMEM167A,60,-0.4714,87,0.11874,84,0.06859,80,-0.0430
ENSG00000038427,VCAN,318,3.31354,70,0.45178,13,-2.7106,25,-1.3771
ENSG00000164176,EDIL3,745,2.73036,96,-0.9661,128,-0.5765,101,-0.8714
ENSG00000127184,COX7C,227,-1.5786,788,0.41316,765,0.46920,425,-0.7453
ENSG00000145715,RASA1,20,-1.6443,29,-1.2863,87,1.03237,63,0.05979
ENSG00000134480,CCNH,17,-1.3377,60,0.69371,48,0.29968,25,-0.9502
ENSG00000164180,TMEM161B,28,0.83281,11,-0.7164,18,0.23678,15,-0.1180
ENSG00000247828,TMEM161B-AS1,116,0.27846,81,-0.3500,87,-0.2623,125,0.49839
ENSG00000245526,LINC00461,70,0.18424,87,0.68350,43,-0.8036,67,0.13030
ENSG00000081189,MEF2C,70,-3.0575,247,-1.3838,776,1.02230,620,0.25061
ENSG00000153140,CETN3,71,1.27440,50,0.89969,18,-1.2899,27,-0.3246
ENSG00000176055,MBLAC2,12,-0.7892,10,-1.2002,29,0.87267,22,0.05058
ENSG00000164199,ADGRV1,57,0.13716,136,2.46073,15,-2.3713,29,-1.0274
ENSG00000113369,ARRDC3,52,1.26382,17,-0.5765,22,-0.1471,23,-0.0307
ENSG00000237187,NR2F1-AS1,18,-1.8701,57,-0.2474,87,0.82807,51,-0.4385
ENSG00000175745,NR2F1,106,-0.5721,156,0.03539,168,0.24140,141,-0.1587
ENSG00000113391,FAM172A,62,0.63528,33,-0.4216,45,0.19739,38,-0.1848
ENSG00000133302,SLF1,19,-0.7528,8,-2.1417,42,0.89679,38,0.41560
ENSG00000175471,MCTP1,36,-0.5612,31,-0.9618,72,0.88278,48,-0.1793
ENSG00000198677,TTC37,102,0.43097,66,-0.3083,82,0.11761,76,-0.0613
ENSG00000164292,RHOBTB3,354,1.62030,260,1.47789,47,-2.0635,83,-0.8708
ENSG00000173221,GLRX,16,-1.3738,45,0.22987,54,0.83151,20,-1.2174
ENSG00000118985,ELL2,156,1.12012,45,-0.9912,80,0.03813,85,0.13748
ENSG00000175426,PCSK1,1,-5.2219,23,-1.7600,91,0.97193,85,0.52694
ENSG00000153113,CAST,199,1.28367,91,-0.0160,67,-0.6797,96,0.09446
ENSG00000113441,LNPEP,111,0.27270,53,-1.0169,99,0.13803,120,0.49434
ENSG00000145721,LIX1,51,0.66937,100,3.04214,6,-3.0861,8,-2.3079
ENSG00000174136,RGMB,11,-1.9715,51,0.35528,55,0.65041,25,-0.9192
ENSG00000153922,CHD1,96,1.62755,30,-0.3405,24,-0.8703,42,0.30276
ENSG00000174132,FAM174A,27,-1.0970,54,-0.0544,72,0.70436,40,-0.6185
ENSG00000145730,PAM,14,-2.7093,53,-0.9118,117,0.81047,98,0.22020
ENSG00000145725,PPIP5K2,55,0.23131,23,-1.2312,53,0.26073,61,0.48490
ENSG00000181751,C5orf30,32,-0.3334,21,-1.1467,49,0.56585,46,0.27859
ENSG00000112874,NUDT12,35,0.69904,31,0.65703,17,-0.6496,19,-0.2919
ENSG00000184349,EFNA5,8,-2.5655,25,-1.1460,62,0.76309,58,0.40356
ENSG00000145743,FBXL17,70,-0.7645,107,-0.1433,136,0.43214,104,-0.1860
ENSG00000151422,FER,76,1.15376,37,0.00803,30,-0.4858,36,-0.0548
ENSG00000198961,PJA2,263,-1.0309,309,-0.9169,707,0.89925,487,-0.1088
ENSG00000112893,MAN2A1,162,2.55208,12,-1.8911,37,-0.0634,25,-0.7672
ENSG00000164209,SLC25A46,55,-0.8894,66,-0.7068,118,0.48515,111,0.24863
ENSG00000134987,WDR36,11,-1.0336,17,-0.5545,25,0.17160,30,0.54153
ENSG00000152495,CAMK4,33,-1.6813,57,-1.0175,167,1.57970,61,-0.9170
ENSG00000164211,STARD4,21,-0.7238,26,-0.4868,43,0.65295,30,-0.1855
ENSG00000134986,NREP,40,-1.9292,91,-0.8063,192,0.82525,148,0.06074
ENSG00000224032,EPB41L4A-AS1,49,-0.0464,53,0.10755,60,0.49496,30,-0.8815
ENSG00000134982,APC,789,0.94489,564,0.49447,256,-1.1599,511,0.28822
ENSG00000153037,SRP19,78,0.16425,53,-0.4987,93,0.80372,45,-0.7887
ENSG00000129625,REEP5,152,-1.2661,245,-0.6454,476,0.88632,305,-0.2503
ENSG00000172795,DCP2,24,-0.8506,29,-0.6946,54,0.63311,44,0.04322
ENSG00000171444,MCC,9,-1.0558,35,1.54502,9,-1.2507,16,-0.1245
ENSG00000047188,YTHDC2,18,-0.7937,21,-0.6985,39,0.68055,30,-0.0308
ENSG00000152503,TRIM36,22,-1.0938,21,-1.3810,72,1.35703,37,-0.4233
ENSG00000164219,PGGT1B,36,0.41104,45,0.99215,24,-0.3897,16,-1.0263
ENSG00000164221,CCDC112,109,1.71651,20,-1.1672,36,-0.1818,40,0.03320
ENSG00000145780,FEM1C,35,0.02802,46,0.58756,31,-0.2390,28,-0.3756
ENSG00000134970,TMED7,81,0.35588,92,0.72029,58,-0.2619,43,-0.7232
ENSG00000129596,CDO1,18,-1.3815,58,0.49773,55,0.51450,25,-1.0194
ENSG00000145782,ATG12,85,0.60775,43,-0.5535,66,0.31448,52,-0.2173
ENSG00000177879,AP3S1,41,-1.2884,69,-0.5789,130,0.88191,81,-0.2970
ENSG00000145781,COMMD10,10,-1.0305,17,-0.2937,21,0.22511,23,0.28331
ENSG00000092421,SEMA6A,193,2.81405,45,0.16644,17,-1.7661,27,-0.7626
ENSG00000172869,DMXL1,52,0.59320,30,-0.3508,34,-0.1175,39,0.18775
ENSG00000133835,HSD17B4,94,0.35888,76,0.03135,74,-0.0379,69,-0.1485
ENSG00000151304,SRFBP1,29,0.82631,8,-1.1819,16,-0.0763,23,0.55812
ENSG00000205302,SNX2,43,-0.2431,58,0.26598,54,0.15067,41,-0.4124
ENSG00000064652,SNX24,34,0.37297,27,-0.0023,28,0.08872,23,-0.2980
ENSG00000168944,CEP120,19,-0.0883,14,-0.7005,21,0.02201,27,0.56750
ENSG00000151292,CSNK1G3,62,0.44208,35,-0.5171,55,0.42566,39,-0.3134
ENSG00000168916,ZNF608,95,2.92159,24,0.42912,6,-2.2128,11,-0.9305
ENSG00000155324,GRAMD2B,137,1.45706,124,1.83379,15,-2.5054,33,-0.9689
ENSG00000164904,ALDH7A1,233,1.38191,180,1.25853,46,-1.5840,69,-0.6784
ENSG00000164902,PHAX,129,0.58785,77,-0.2759,93,0.08219,84,-0.1312
ENSG00000164241,C5orf63,68,1.23039,23,-0.6327,19,-1.1432,52,1.01742
ENSG00000145794,MEGF10,98,1.71771,75,1.75633,11,-2.1534,14,-1.5560
ENSG00000164244,PRRC1,24,0.65184,21,0.55809,13,-0.3993,12,-0.4651
ENSG00000205279,CTXN3,0,-8.6860,12,-1.1030,40,2.02523,10,-1.2709
ENSG00000245937,LINC01184,34,-0.2765,32,-0.4293,48,0.44139,39,-0.0828
ENSG00000064651,SLC12A2,466,2.82221,72,-0.5709,63,-0.9818,63,-0.8095
ENSG00000169567,HINT1,174,-1.1893,363,-0.0819,519,0.89137,231,-0.8919
ENSG00000186687,LYRM7,106,0.24307,68,-0.5438,85,-0.1675,120,0.55039
ENSG00000158985,CDC42SE2,148,-0.2647,100,-0.9980,222,0.64847,181,0.06400
ENSG00000158987,RAPGEF6,65,1.34476,21,-0.5388,25,-0.2662,29,0.02441
ENSG00000217128,FNIP1,66,0.81503,41,0.05738,39,-0.0409,31,-0.4623
ENSG00000164398,ACSL6,60,-2.1646,390,0.91157,228,-0.2490,222,-0.2465
ENSG00000131435,PDLIM4,46,1.06550,62,2.45170,10,-1.7336,1,-4.2249
ENSG00000113522,RAD50,192,0.95151,79,-0.5494,96,-0.2469,124,0.28773
ENSG00000131437,KIF3A,339,-0.5059,182,-1.6364,585,0.59769,608,0.52100
ENSG00000164402,SEPTIN8,491,0.98099,269,0.00329,271,0.02051,190,-0.6291
ENSG00000198944,SOWAHA,44,-1.2083,137,0.70257,114,0.42206,47,-1.2700
ENSG00000164403,SHROOM1,84,3.07743,14,-0.1476,9,-1.2227,6,-1.5819
ENSG00000164405,UQCRQ,170,-1.1646,424,0.30782,433,0.46903,249,-0.6845
ENSG00000072364,AFF4,156,0.65539,94,-0.1808,106,0.06392,91,-0.2407
ENSG00000155329,ZCCHC10,38,0.62609,33,0.48548,24,-0.1826,18,-0.6770
ENSG00000170606,HSPA4,58,-0.5642,69,-0.3554,100,0.47378,80,-0.0986
ENSG00000053108,FSTL4,0,-6.9169,1,-3.5900,26,1.71935,17,0.15467
ENSG00000113583,C5orf15,38,0.46588,28,-0.0284,35,0.58009,14,-1.2127
ENSG00000213585,VDAC1,95,-1.3291,181,-0.4261,308,0.85270,185,-0.3880
ENSG00000113558,SKP1,422,-0.2816,549,0.16102,573,0.32135,379,-0.5322
ENSG00000113575,PPP2CA,135,-1.1129,212,-0.5157,385,0.90599,222,-0.4310
ENSG00000119048,UBE2B,83,-0.7671,101,-0.5431,174,0.66535,127,-0.1421
ENSG00000237190,CDKN2AIPNL,15,-1.5054,24,-0.9038,52,0.67174,46,0.26165
ENSG00000043143,JADE2,19,-1.0162,26,-0.6345,46,0.51434,41,0.18795
ENSG00000152700,SAR1B,118,1.29567,55,0.05353,51,-0.1487,36,-0.7160
ENSG00000113615,SEC24A,15,-0.0855,12,-0.5219,19,0.52547,14,-0.1932
ENSG00000164615,CAMLG,72,-0.8956,98,-0.5224,165,0.66244,121,-0.1224
ENSG00000145833,DDX46,145,0.96469,52,-0.7678,84,0.14248,78,-0.0406
ENSG00000181904,C5orf24,108,0.58900,62,-0.3594,79,0.15183,69,-0.1499
ENSG00000113621,TXNDC15,49,-0.0799,55,0.13633,53,0.08529,45,-0.2278
ENSG00000113648,H2AFY,77,-0.5955,111,-0.0543,131,0.35935,101,-0.2235
ENSG00000145824,CXCL14,11,-5.5301,1531,3.51405,112,-2.7309,210,-1.4479
ENSG00000113658,SMAD5,61,0.76940,45,0.35005,27,-0.7726,41,0.17056
ENSG00000152377,SPOCK1,242,-0.2342,220,-0.4512,277,-0.0313,360,0.50309
ENSG00000146021,KLHL3,37,0.69029,4,-2.8020,25,0.10805,38,0.94860
ENSG00000177733,HNRNPA0,86,-0.6260,144,0.20849,149,0.36072,97,-0.5266
ENSG00000031003,FAM13B,45,0.00457,16,-1.7123,52,0.42468,60,0.59331
ENSG00000112981,NME5,2,-3.1830,25,0.18383,28,0.48391,20,-0.2773
ENSG00000112983,BRD8,58,0.07017,29,-1.1592,71,0.69162,55,-0.0205
ENSG00000094880,CDC23,19,-0.6171,31,0.13892,34,0.42029,22,-0.5367
ENSG00000120709,FAM53C,48,-0.1964,58,0.12421,47,-0.3133,64,0.32804
ENSG00000120733,KDM3B,51,0.40931,38,-0.0644,32,-0.4542,49,0.41622
ENSG00000132563,REEP2,46,-1.4661,71,-0.9327,133,0.25088,174,0.75511
ENSG00000120738,EGR1,15,-1.7908,28,-0.9419,68,0.97970,47,-0.0644
ENSG00000120705,ETF1,52,-0.1072,53,-0.0802,68,0.57011,37,-0.7253
ENSG00000113013,HSPA9,197,0.02886,198,0.04857,210,0.21115,159,-0.3602
ENSG00000044115,CTNNA1,266,1.60299,134,0.55800,80,-0.5430,51,-1.2165
ENSG00000146006,LRRTM2,29,-0.4578,26,-0.7761,52,0.75186,36,-0.1668
ENSG00000120725,SIL1,21,0.17338,27,0.73850,15,-0.5376,16,-0.2423
ENSG00000120727,PAIP2,153,-0.2398,213,0.35301,191,0.17779,130,-0.5733
ENSG00000170464,DNAJC18,54,-0.3605,55,-0.3913,72,0.13796,80,0.30126
ENSG00000131508,UBE2D2,74,-0.3947,99,0.06732,119,0.57714,61,-0.8010
ENSG00000171604,CXXC5,306,0.41396,211,-0.2110,241,0.05144,229,-0.0541
ENSG00000146005,PSD2,45,-0.8540,181,1.98287,45,-1.1922,46,-0.9697
ENSG00000185129,PURA,311,0.94724,124,-0.6175,153,-0.2965,212,0.39445
ENSG00000182700,IGIP,112,0.17342,78,-0.4574,115,0.36442,93,-0.1369
ENSG00000120306,CYSTM1,59,-0.7972,153,0.91952,86,-0.3237,79,-0.4128
ENSG00000113068,PFDN1,80,-0.1082,70,-0.3592,101,0.45161,76,-0.2257
ENSG00000131503,ANKHD1,193,1.21975,79,-0.2890,66,-0.7348,114,0.43479
ENSG00000213523,SRA1,22,-0.7023,45,0.49111,38,0.22585,24,-0.6730
ENSG00000113108,APBB3,8,-2.1143,21,-0.7770,48,1.09582,28,-0.3060
ENSG00000176087,SLC35A4,27,0.07835,37,0.75389,16,-0.9892,29,0.27901
ENSG00000170458,CD14,12,-1.0979,56,1.92804,17,-0.8275,11,-1.3860
ENSG00000131495,NDUFA2,117,-0.7490,215,0.23223,221,0.38078,142,-0.5501
ENSG00000113141,IK,150,0.32324,118,-0.0699,132,0.20237,101,-0.3637
ENSG00000170445,HARS,42,-1.1380,59,-0.7381,107,0.52755,101,0.26842
ENSG00000146007,ZMAT2,156,0.00583,122,-0.4502,173,0.28143,159,0.04219
ENSG00000120327,PCDHB14,14,-0.2340,12,-0.4981,19,0.39445,16,0.02350
ENSG00000178913,TAF7,119,0.23690,73,-0.6207,124,0.51547,90,-0.2420
ENSG00000131504,DIAPH1,20,-0.5033,19,-0.7442,32,0.26750,36,0.44041
ENSG00000171720,HDAC3,7,-1.7000,12,-1.0715,30,0.92379,23,0.07973
ENSG00000164620,RELL2,6,-2.6705,22,-0.9604,50,0.73357,45,0.34038
ENSG00000081791,DELE1,16,-0.9671,43,0.65488,25,-0.4957,34,0.18740
ENSG00000013561,RNF14,39,-0.4725,31,-0.9435,75,0.98732,44,-0.3730
ENSG00000113552,GNPDA1,12,-1.6721,26,-0.7214,55,1.00668,33,-0.2856
ENSG00000131507,NDFIP1,199,-1.5377,391,-0.6098,777,1.02727,431,-0.4371
ENSG00000113578,FGF1,535,3.05817,117,0.24689,26,-2.5633,73,-0.6239
ENSG00000145819,ARHGAP26,34,-1.9507,56,-1.3568,168,0.87972,145,0.32086
ENSG00000113580,NR3C1,115,0.41107,57,-0.7888,107,0.48178,82,-0.1496
ENSG00000145817,YIPF5,70,0.64644,31,-0.7014,49,0.10859,50,0.15179
ENSG00000183775,KCTD16,16,-3.2928,77,-1.1921,219,1.08253,158,0.08704
ENSG00000133706,LARS,130,0.44123,78,-0.4383,94,-0.1075,116,0.32128
ENSG00000091009,RBM27,87,0.45547,71,0.16316,60,-0.2076,62,-0.1161
ENSG00000113649,TCERG1,153,0.45598,42,-1.7325,123,0.16389,163,0.71369
ENSG00000156475,PPP2R2B,130,-0.4657,163,-0.1347,225,0.68033,120,-0.6861
ENSG00000113657,DPYSL3,168,1.22747,113,0.71503,66,-0.4392,40,-1.2119
ENSG00000176049,JAKMIP2,103,0.37375,49,-0.8864,88,0.21444,94,0.28387
ENSG00000145868,FBXO38,22,0.24552,10,-1.0586,27,0.98432,13,-0.6109
ENSG00000173210,ABLIM3,27,-0.0974,27,-0.1603,37,0.66195,19,-0.7925
ENSG00000164284,GRPEL2,17,-0.2731,15,-0.6111,27,0.69775,18,-0.2904
ENSG00000145882,PCYOX1L,5,-2.3306,12,-1.1832,28,0.47365,33,0.73159
ENSG00000113712,CSNK1A1,200,0.30062,176,0.12048,163,-0.0324,147,-0.2233
ENSG00000113716,HMGXB3,15,-0.5306,20,-0.0836,24,0.34210,19,-0.1883
ENSG00000113721,PDGFRB,12,-0.9942,60,2.24981,7,-2.2785,21,-0.2849
ENSG00000011083,SLC6A7,0,-6.3066,20,-0.7280,41,0.79758,34,0.20404
ENSG00000070808,CAMK2A,48,-2.7866,277,-0.2085,338,0.22115,383,0.42241
ENSG00000070814,TCOF1,68,0.49500,27,-1.0524,61,0.54969,47,-0.1031
ENSG00000019582,CD74,30,-0.8485,141,2.54920,29,-1.2367,12,-2.4312
ENSG00000164587,RPS14,834,0.24163,971,0.62119,650,-0.2318,532,-0.5466
ENSG00000070614,NDST1,45,1.17975,27,0.42416,13,-1.1283,24,0.17849
ENSG00000171992,SYNPO,38,-1.7853,120,-0.0505,141,0.33444,127,0.05299
ENSG00000086589,RBM22,73,0.52732,65,0.43503,48,-0.2033,40,-0.5009
ENSG00000132912,DCTN4,59,-0.3785,86,0.26254,85,0.33674,52,-0.6547
ENSG00000211445,GPX3,8,-3.2694,16,-2.5210,109,1.09822,99,0.57079
ENSG00000145901,TNIP1,21,-0.4869,24,-0.3715,35,0.48625,27,-0.1252
ENSG00000197043,ANXA6,32,-2.8510,108,-1.2357,339,1.35919,189,-0.2696
ENSG00000196743,GM2A,81,1.53444,45,0.68880,22,-0.8720,21,-0.7931
ENSG00000123643,SLC36A1,7,-1.3440,3,-2.5744,22,0.47144,30,1.08878
ENSG00000113140,SPARC,513,1.42229,549,2.34067,70,-2.2104,37,-2.9140
ENSG00000177556,ATOX1,136,0.29229,151,0.58710,116,0.07217,62,-1.0667
ENSG00000145907,G3BP1,47,-0.1987,79,0.82312,43,-0.4933,46,-0.2491
ENSG00000155511,GRIA1,22,-2.2850,87,-0.3219,142,0.88999,84,-0.4014
ENSG00000164574,GALNT10,42,1.50128,37,1.75802,6,-2.0066,7,-1.3670
ENSG00000164576,SAP30L,27,-0.1057,35,0.36040,26,-0.2923,30,0.03070
ENSG00000155506,LARP1,222,-0.0769,140,-0.9160,246,0.12923,310,0.57584
ENSG00000170271,FAXDC2,132,2.15763,62,1.02810,10,-2.5249,30,-0.4482
ENSG00000155508,CNOT8,31,-0.1061,39,0.32321,41,0.55110,15,-1.3388
ENSG00000082516,GEMIN5,27,0.86479,7,-1.4612,18,0.34200,17,0.18503
ENSG00000082515,MRPL22,23,-0.3922,30,-0.0052,38,0.62630,19,-0.7912
ENSG00000170624,SGCD,40,1.16913,28,0.75892,14,-0.6402,12,-0.8577
ENSG00000055163,CYFIP2,93,-1.9259,281,-0.3154,422,0.65067,315,-0.1038
ENSG00000155858,LSM11,7,-1.9091,8,-1.8777,37,0.99962,32,0.39699
ENSG00000113282,CLINT1,51,0.24276,35,-0.3891,45,0.10175,46,0.12124
ENSG00000145860,RNF145,72,-0.7404,48,-1.5467,172,1.13285,110,-0.1127
ENSG00000164332,UBLCP1,43,-0.8589,56,-0.5596,99,0.72380,69,-0.1860
ENSG00000170214,ADRA1B,8,-1.2954,24,0.35775,27,0.83332,8,-1.5066
ENSG00000113312,TTC1,117,-0.2804,105,-0.5351,160,0.33225,152,0.14905
ENSG00000170234,PWWP2A,128,2.17296,26,-0.6300,24,-0.9026,37,0.04263
ENSG00000164609,SLU7,151,-0.0656,99,-0.8446,193,0.53944,161,0.03182
ENSG00000145864,GABRB2,126,-1.9083,205,-1.3586,617,0.92430,511,0.26400
ENSG00000022355,GABRA1,60,-2.8878,176,-1.4952,601,1.07587,468,0.23109
ENSG00000113327,GABRG2,15,-3.6878,68,-1.6683,285,1.45713,169,-0.1115
ENSG00000113328,CCNG1,25,0.13870,19,-0.3636,28,0.51208,18,-0.4273
ENSG00000170584,NUDCD2,60,0.60238,50,0.39566,39,-0.1094,28,-0.6468
ENSG00000038274,MAT2B,33,-1.2465,65,-0.2455,96,0.70185,61,-0.3597
ENSG00000145934,TENM2,14,-1.9763,28,-1.0868,67,0.65470,66,0.44726
ENSG00000113645,WWC1,27,-0.5523,57,0.74467,37,-0.1546,30,-0.4846
ENSG00000113643,RARS,34,-0.2796,28,-0.6709,51,0.58266,39,-0.0751
ENSG00000188573,FBLL1,18,-1.7536,33,-1.0081,81,0.94096,59,0.02526
ENSG00000120137,PANK3,72,-0.2072,80,-0.0771,82,-0.0140,90,0.16897
ENSG00000184347,SLIT3,17,-0.6488,6,-2.2931,44,1.56216,22,-0.3869
ENSG00000182132,KCNIP1,11,-0.8945,43,1.70284,13,-0.9349,13,-0.7970
ENSG00000181163,NPM1,215,0.18041,274,0.74156,174,-0.2272,130,-0.7049
ENSG00000072803,FBXW11,125,-0.0117,131,0.07863,140,0.27111,98,-0.4697
ENSG00000168246,UBTD2,22,0.49719,15,-0.1433,15,-0.1943,17,0.15077
ENSG00000214357,NEURL1B,9,-0.7129,12,-0.2168,19,0.80926,9,-0.7161
ENSG00000120129,DUSP1,13,-1.9586,81,1.13279,33,-0.7891,50,0.09390
ENSG00000113719,ERGIC1,19,-0.8678,42,0.42744,33,-0.0562,32,-0.1114
ENSG00000037241,RPL26L1,20,-0.8752,37,0.06945,49,0.85646,19,-1.1613
ENSG00000113732,ATP6V0E1,45,0.09269,94,1.82855,25,-1.1710,22,-1.1743
ENSG00000164463,CREBRF,90,0.46103,43,-0.8072,70,0.11399,79,0.31263
ENSG00000145919,BOD1,31,-0.3934,37,-0.1824,50,0.54186,32,-0.4290
ENSG00000113742,CPEB4,176,0.47685,127,-0.0479,116,-0.2700,142,0.16373
ENSG00000170091,NSG2,49,-2.4991,140,-1.1039,388,1.17769,243,-0.1403
ENSG00000184845,DRD1,2,-3.3816,9,-1.2938,31,1.35891,18,-0.2012
ENSG00000164466,SFXN1,59,-0.4284,54,-0.6673,88,0.31348,92,0.31423
ENSG00000113749,HRH2,12,-1.2567,9,-1.8889,40,1.12531,29,0.16227
ENSG00000145920,CPLX2,112,-1.8062,368,-0.0063,309,-0.4166,557,0.85973
ENSG00000051596,THOC3,4,-2.1213,16,0.01535,23,1.05968,8,-1.1662
ENSG00000122203,KIAA1191,52,-1.0675,92,-0.2372,130,0.59792,91,-0.2536
ENSG00000175414,ARL10,25,-0.4234,26,-0.4314,41,0.54869,30,-0.1797
ENSG00000146066,HIGD2A,38,-1.0256,103,0.66869,84,0.34341,40,-1.0887
ENSG00000175416,CLTB,67,-1.5247,152,-0.3474,253,0.92394,136,-0.5413
ENSG00000113194,FAF2,56,0.14759,49,-0.0558,44,-0.3174,61,0.37174
ENSG00000146083,RNF44,31,-1.0447,63,0.01778,64,0.07542,69,0.19400
ENSG00000169258,GPRIN1,17,-0.8052,15,-1.1256,40,0.94460,27,-0.0849
ENSG00000074317,SNCB,60,-3.0012,210,-1.3198,606,0.86559,546,0.40002
ENSG00000048140,TSPAN17,9,-1.4254,10,-1.5628,34,0.88372,30,0.34391
ENSG00000113763,UNC5A,6,-2.7155,18,-1.3178,59,1.36419,33,-0.2353
ENSG00000113761,ZNF346,18,-0.1114,14,-0.6092,21,0.17775,23,0.33611
ENSG00000165671,NSD1,98,1.19802,29,-0.8610,44,-0.1640,53,0.24407
ENSG00000169228,RAB24,5,-1.5124,7,-1.0672,21,1.14444,12,-0.2442
ENSG00000169230,PRELID1,43,-1.0855,107,0.36800,107,0.50939,54,-0.8730
ENSG00000169223,LMAN2,39,-0.1779,58,0.58211,43,-0.0407,32,-0.5744
ENSG00000169220,RGS14,0,-7.6311,15,0.10601,21,0.99496,8,-0.9388
ENSG00000198055,GRK6,12,-0.7061,24,0.44015,20,0.08997,16,-0.3800
ENSG00000131188,PRR7,18,-0.5955,32,0.35750,29,0.27419,19,-0.5975
ENSG00000113758,DBN1,34,-0.9417,60,-0.0690,78,0.60758,48,-0.4834
ENSG00000196923,PDLIM7,15,-0.6466,21,-0.2181,28,0.48094,21,-0.2145
ENSG00000183258,DDX41,22,-1.3934,50,-0.1705,71,0.74427,42,-0.4759
ENSG00000146067,FAM193B,28,0.02455,22,-0.4230,28,0.00053,34,0.35905
ENSG00000184840,TMED9,40,-0.3887,50,-0.0839,59,0.34438,46,-0.2389
ENSG00000027847,B4GALT7,21,-0.3310,26,-0.0326,30,0.35222,22,-0.3275
ENSG00000170074,FAM153A,4,-2.8712,4,-3.0186,49,1.44722,35,0.27538
ENSG00000204677,FAM153CP,30,-1.1755,14,-2.4459,82,0.64770,97,0.85150
ENSG00000145916,RMND5B,27,-0.0361,24,-0.2926,27,-0.0687,34,0.35915
ENSG00000145912,NHP2,81,-0.8154,153,0.21144,172,0.59744,84,-0.8838
ENSG00000197451,HNRNPAB,84,0.36523,99,0.83587,62,-0.1666,35,-1.1164
ENSG00000113240,CLK4,41,-0.0101,20,-1.2390,46,0.28402,55,0.55217
ENSG00000176783,RUFY1,29,0.28665,34,0.72747,15,-0.9961,27,0.22860
ENSG00000169045,HNRNPH1,121,0.23110,114,0.16977,104,-0.0159,91,-0.2672
ENSG00000127022,CANX,629,0.80005,368,-0.0774,299,-0.5677,457,0.34931
ENSG00000161013,MGAT4B,12,-1.4506,25,-0.4597,36,0.29252,40,0.40424
ENSG00000161011,SQSTM1,161,-0.1548,215,0.37582,188,0.14223,129,-0.5854
ENSG00000161010,MRNIP,19,0.06482,17,-0.1563,22,0.49091,13,-0.5833
ENSG00000197226,TBC1D9B,74,0.03148,74,0.02505,83,0.34655,54,-0.5470
ENSG00000113269,RNF130,172,0.93527,94,-0.0645,95,-0.0454,78,-0.4044
ENSG00000050748,MAPK9,58,-1.5917,74,-1.3931,231,0.96818,182,0.18798
