Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000162728,KCNJ9,15,-1.6038,29,-0.6068,57,0.49161,35,-0.3011,40,-0.1049,66,0.72203,56,0.50691,23,-0.9112,48,0.18943
ENSG00000162729,IGSF8,93,0.26657,27,-1.6345,80,0.02031,83,0.08326,69,-0.2170,152,1.10719,75,-0.0895,64,-0.3257,70,-0.1877
ENSG00000018625,ATP1A2,517,-0.3458,1591,1.56351,393,-0.7703,341,-0.9878,893,0.53530,197,-1.8115,297,-1.2979,1379,1.29551,529,-0.3108
ENSG00000143318,CASQ1,1,-3.4668,11,-0.4126,15,0.17489,13,-0.0919,32,1.43197,22,0.74802,15,0.18878,3,-1.9908,10,-0.5555
ENSG00000162734,PEA15,710,0.64482,584,0.31868,632,0.44930,545,0.20484,507,0.08858,577,0.30004,224,-1.2793,480,0.00136,314,-0.6631
ENSG00000132716,DCAF8,74,0.07701,37,-0.9910,85,0.31126,76,0.11852,53,-0.4372,75,0.10820,81,0.25901,65,-0.1291,76,0.12472
ENSG00000162735,PEX19,41,-0.3433,57,0.18033,31,-0.7354,58,0.23345,89,0.94186,58,0.22548,56,0.18896,20,-1.3868,38,-0.4310
ENSG00000122218,COPA,130,-0.2459,115,-0.4448,124,-0.3215,176,0.23393,175,0.22808,189,0.35580,196,0.47495,97,-0.7106,122,-0.3429
ENSG00000162736,NCSTN,43,0.63625,27,-0.1191,31,0.08846,38,0.42276,33,0.21799,33,0.19738,28,-0.0712,13,-1.1535,16,-0.8678
ENSG00000215845,TSTD1,7,-2.0086,40,0.51348,11,-1.4951,23,-0.3264,87,1.92670,41,0.56774,32,0.20656,11,-1.4869,4,-2.7263
ENSG00000158773,USF1,13,-0.3210,13,-0.3145,11,-0.6209,13,-0.3422,19,0.25073,22,0.45495,23,0.63101,14,-0.2014,12,-0.5142
ENSG00000162755,KLHDC9,3,-2.4201,28,0.83166,3,-2.6588,18,0.07527,36,1.22623,21,0.31773,21,0.34789,15,-0.1868,5,-1.6493
ENSG00000143256,PFDN2,161,-0.1218,190,0.14430,111,-0.6961,192,0.16176,233,0.47944,155,-0.1824,227,0.50160,80,-1.1981,161,-0.1274
ENSG00000158793,NIT1,18,-0.2675,19,-0.1808,18,-0.3133,21,-0.0198,25,0.23792,40,1.01899,23,0.12966,17,-0.3863,11,-1.0000
ENSG00000158796,DEDD,18,-0.1400,22,0.22526,19,-0.0692,30,0.69014,22,0.18657,20,0.06946,22,0.25080,2,-3.2097,17,-0.2061
ENSG00000143222,UFC1,62,-0.2945,117,0.74327,40,-0.9515,80,0.10644,129,0.91046,70,-0.1005,78,0.08602,42,-0.8898,49,-0.6533
ENSG00000143224,PPOX,9,-0.7004,17,0.18390,17,0.22992,21,0.50763,9,-0.8139,21,0.54276,22,0.71606,5,-1.6821,7,-1.1124
ENSG00000158850,B4GALT3,7,-1.2242,14,-0.2560,22,0.45854,22,0.39511,17,0.04186,22,0.40558,20,0.31934,16,-0.1045,8,-1.1667
ENSG00000158859,ADAMTS4,187,4.14500,3,-3.0226,6,-2.1840,66,1.47564,0,-10.228,4,-2.8642,0,-6.3011,9,-1.6822,3,-3.1911
ENSG00000158864,NDUFS2,78,-0.6207,98,-0.2691,95,-0.3103,119,0.04912,112,-0.0599,192,0.83411,158,0.57664,73,-0.7167,77,-0.6463
ENSG00000158882,TOMM40L,9,-1.8953,17,-0.9044,48,0.71026,31,0.01366,34,0.15261,48,0.71980,25,-0.3986,34,0.13988,40,0.39110
ENSG00000248485,PCP4L1,1,-4.2100,51,1.00793,19,-0.5795,35,0.39092,30,0.14723,24,-0.1820,45,0.95370,8,-1.8641,16,-0.7895
ENSG00000143252,SDHC,115,-0.2998,133,-0.0785,150,0.11795,102,-0.4949,128,-0.1335,137,-0.0300,173,0.39356,113,-0.3358,172,0.33706
ENSG00000081721,DUSP12,9,-0.7639,13,-0.3065,9,-0.7436,17,0.16575,19,0.37319,20,0.44396,27,1.05077,4,-1.8593,8,-0.9308
ENSG00000118217,ATF6,88,0.48120,48,-0.4839,71,0.13039,66,0.01677,54,-0.3106,71,0.14293,47,-0.5598,59,-0.1587,102,0.73009
ENSG00000198929,NOS1AP,19,-1.8691,11,-2.5935,132,1.17225,161,1.54050,10,-2.8269,92,0.55583,26,-1.5255,107,0.80641,72,0.14566
ENSG00000152332,UHMK1,84,-0.8904,58,-1.4509,294,1.14539,172,0.23329,71,-1.1484,183,0.33059,170,0.23730,127,-0.2563,162,0.13174
ENSG00000117143,UAP1,9,-1.7514,28,-0.0683,36,0.32303,42,0.58090,32,0.13437,40,0.51289,32,0.15187,18,-0.7449,24,-0.3035
ENSG00000162733,DDR2,65,1.12759,76,1.39753,25,-0.4466,17,-1.0464,31,-0.1027,13,-1.3916,10,-1.8999,67,1.18737,17,-0.9990
ENSG00000132196,HSD17B7,26,1.30275,10,-0.3131,3,-1.9123,13,0.18949,6,-1.0924,11,-0.1700,5,-1.3811,32,1.65326,9,-0.4404
ENSG00000117152,RGS4,19,-4.7773,144,-1.8855,637,0.41349,319,-0.6892,669,0.49277,864,0.92991,803,0.94387,230,-1.1835,455,-0.1314
ENSG00000143248,RGS5,49,-1.5040,285,1.33089,70,-0.9612,43,-1.7074,268,1.21997,46,-1.5893,171,0.50662,71,-0.9355,129,-0.0201
ENSG00000185630,PBX1,151,-0.4394,148,-0.4719,177,-0.1940,180,-0.1594,252,0.37602,250,0.36769,202,0.02493,198,-0.0139,235,0.26465
ENSG00000143198,MGST3,75,-1.9108,384,0.63202,104,-1.4209,214,-0.3186,479,1.01404,288,0.15854,428,0.95902,57,-2.2975,157,-0.7998
ENSG00000143149,ALDH9A1,82,0.71247,121,1.40645,25,-1.1553,33,-0.7402,78,0.63743,38,-0.5285,31,-0.8945,58,0.13326,33,-0.7365
ENSG00000143183,TMCO1,142,0.43048,131,0.29770,76,-0.5535,103,-0.0862,104,-0.0713,81,-0.4661,88,-0.3791,104,-0.0655,171,0.74707
ENSG00000143179,UCK2,8,-0.6794,8,-0.5782,8,-0.5875,2,-2.5903,15,0.38349,22,0.95432,18,0.76780,7,-0.8677,14,0.28412
ENSG00000188859,FAM78B,1,-3.2813,6,-1.3843,23,0.59272,18,0.20979,21,0.41154,23,0.60792,23,0.67785,13,-0.3632,8,-1.0267
ENSG00000143157,POGK,81,0.93778,42,-0.1410,39,-0.2358,53,0.22955,37,-0.3336,30,-0.6557,37,-0.3958,75,0.81319,28,-0.7600
ENSG00000152382,TADA1,18,0.05280,15,-0.1801,18,0.07340,25,0.59022,28,0.79140,25,0.59753,13,-0.4527,11,-0.6801,6,-1.6212
ENSG00000143195,ILDR2,16,-1.2881,27,-0.5422,35,-0.1335,55,0.59023,45,0.25707,39,0.04265,28,-0.5049,68,0.96910,39,0.03115
ENSG00000143190,POU2F1,53,0.42800,34,-0.2747,39,-0.0585,44,0.13014,14,-1.6242,31,-0.4392,19,-1.2868,129,2.03533,26,-0.6858
ENSG00000143162,CREG1,54,0.51069,41,0.08067,15,-1.4996,32,-0.3230,52,0.45118,75,1.08344,34,-0.2318,37,-0.0919,18,-1.1905
ENSG00000198771,RCSD1,4,-1.3504,10,0.04109,15,0.72190,15,0.75752,1,-2.5505,4,-1.1070,12,0.42286,12,0.39566,9,-0.0583
ENSG00000197965,MPZL1,15,-0.5664,26,0.30288,22,0.07932,19,-0.1977,24,0.17268,21,-0.0300,21,-0.0461,24,0.20573,21,-0.0271
ENSG00000143158,MPC2,40,-1.6354,93,-0.3694,71,-0.7925,101,-0.2445,262,1.35100,162,0.51201,170,0.69040,29,-2.1173,83,-0.5574
ENSG00000143164,DCAF6,32,-2.2082,63,-1.1994,153,0.17667,89,-0.6780,225,0.81851,197,0.59539,158,0.26141,106,-0.4056,190,0.53066
ENSG00000143147,GPR161,7,-0.8404,12,0.01017,13,0.12170,22,1.02294,4,-1.5572,5,-1.2017,17,0.69931,7,-0.6616,13,0.18386
ENSG00000143155,TIPRL,35,-0.9369,41,-0.6702,70,0.15416,80,0.38666,81,0.40742,98,0.71904,68,0.13807,52,-0.2993,39,-0.7647
ENSG00000213064,SFT2D2,53,2.42772,14,0.01716,8,-0.8198,25,0.97476,5,-1.3707,7,-0.9344,2,-2.6894,16,0.17937,5,-1.3735
ENSG00000143153,ATP1B1,650,-0.8340,424,-1.4791,727,-0.6614,819,-0.4753,1224,0.16116,1165,0.08159,2259,1.46179,397,-1.5771,1151,0.06204
ENSG00000143156,NME7,11,-0.6834,12,-0.6723,12,-0.5658,6,-1.6991,29,0.76494,17,-0.0590,20,0.19265,28,0.69337,25,0.52048
ENSG00000117475,BLZF1,25,-0.1126,20,-0.4836,18,-0.6425,15,-0.8677,34,0.35913,27,-0.0388,40,0.74679,17,-0.7069,35,0.39857
ENSG00000117477,CCDC181,30,-1.0576,24,-1.3926,57,-0.0423,53,-0.1700,54,-0.1403,67,0.20552,73,0.40014,47,-0.3627,112,1.06579
ENSG00000213062,Z99572.1,4,-1.4635,3,-2.0987,25,1.19981,12,0.00503,5,-1.3793,9,-0.4316,16,0.44991,17,0.54672,15,0.30992
ENSG00000000457,SCYL3,13,-0.0787,17,0.31258,6,-1.1236,12,-0.2136,14,0.03502,20,0.65783,9,-0.6223,19,0.57201,16,0.22249
ENSG00000075945,KIFAP3,77,-1.7109,105,-1.2485,197,-0.2788,138,-0.8299,204,-0.2253,462,1.13183,348,0.74793,138,-0.8335,336,0.58409
ENSG00000116132,PRRX1,60,1.45981,39,0.73027,15,-0.7535,25,-0.0146,7,-1.8760,20,-0.3357,3,-3.3537,67,1.68610,13,-1.0239
ENSG00000117523,PRRC2C,853,0.64117,248,-1.3024,600,0.06113,274,-1.1540,363,-0.7259,469,-0.3271,455,-0.4164,1038,0.97952,1016,0.94261
ENSG00000117533,VAMP4,22,-1.2426,39,-0.3868,44,-0.1782,105,1.26141,38,-0.4162,62,0.35895,56,0.21346,41,-0.2931,33,-0.6155
ENSG00000010165,EEF1AKNMT,14,-0.7457,10,-1.2617,28,0.35222,26,0.22305,33,0.62888,30,0.47674,27,0.32901,15,-0.6603,15,-0.5765
ENSG00000197959,DNM3,186,-0.0684,76,-1.4341,144,-0.4643,199,0.04370,146,-0.4441,195,0.00630,298,0.82447,122,-0.7301,275,0.57328
ENSG00000135845,PIGC,19,0.96955,13,0.35011,12,0.18904,11,0.10948,14,0.45459,8,-0.4371,7,-0.6724,6,-0.8750,8,-0.4119
ENSG00000094975,SUCO,96,1.11479,53,0.11798,39,-0.3816,43,-0.2209,35,-0.5435,38,-0.3849,32,-0.7541,57,0.24747,68,0.52633
ENSG00000117592,PRDX6,214,0.46365,458,1.84020,75,-1.1777,121,-0.4465,192,0.28792,132,-0.3158,109,-0.6682,121,-0.4489,76,-1.1488
ENSG00000076321,KLHL20,24,0.63932,15,-0.1242,11,-0.5308,13,-0.3262,13,-0.2827,24,0.61997,14,-0.2849,14,-0.2453,20,0.31756
ENSG00000234741,GAS5,102,0.36619,152,1.03771,47,-0.8513,126,0.72018,113,0.53008,74,-0.1553,54,-0.6952,42,-1.0402,51,-0.7429
ENSG00000185278,ZBTB37,58,2.23919,11,-0.5726,7,-1.3557,8,-1.1712,3,-2.2532,7,-1.2578,6,-1.4999,40,1.50269,18,0.15249
ENSG00000135870,RC3H1,38,0.54148,26,-0.0822,33,0.33996,21,-0.3731,18,-0.6435,32,0.27157,19,-0.5719,26,-0.0365,37,0.51632
ENSG00000152061,RABGAP1L,75,-1.0521,90,-0.7820,195,0.44700,207,0.54615,82,-0.9137,181,0.32582,144,-0.0548,140,-0.0865,224,0.67492
ENSG00000116161,CACYBP,145,-0.8579,163,-0.6753,220,-0.2131,206,-0.3203,357,0.57189,278,0.16147,288,0.24674,164,-0.6683,407,0.79479
ENSG00000120333,MRPS14,30,0.10486,53,1.04934,22,-0.4076,18,-0.6866,44,0.72418,23,-0.3108,29,0.01442,21,-0.4566,14,-1.0587
ENSG00000116147,TNR,189,0.32990,171,0.17354,103,-0.6214,119,-0.4035,154,-0.0026,134,-0.2153,138,-0.1907,189,0.33076,203,0.45001
ENSG00000143207,COP1,18,-0.7851,30,-0.0357,14,-1.1886,24,-0.3606,44,0.62040,62,1.19281,29,-0.1025,27,-0.1824,27,-0.1851
ENSG00000152092,ASTN1,28,-1.4991,65,-0.2127,46,-0.7468,89,0.30489,135,0.99821,114,0.70825,66,-0.1946,49,-0.6303,82,0.15895
ENSG00000198797,BRINP2,24,-1.3159,41,-0.5220,45,-0.3670,34,-0.7698,67,0.27071,79,0.53034,42,-0.5293,116,1.19799,78,0.52333
ENSG00000120341,SEC16B,0,-3.4591,3,-1.5991,4,-1.0069,5,-0.8446,8,-0.2461,17,1.06152,21,1.76537,4,-1.3060,6,-0.6154
ENSG00000075391,RASAL2,26,-1.8229,35,-1.4108,112,0.40769,77,-0.2052,48,-0.9156,133,0.68754,97,0.18121,113,0.41327,137,0.73323
ENSG00000116191,RALGPS2,7,-1.1296,8,-1.0358,20,0.46345,30,1.13648,8,-1.0342,15,0.00198,11,-0.4973,33,1.26180,9,-0.8339
ENSG00000116199,FAM20B,24,-1.9527,75,-0.2418,108,0.33806,147,0.85894,110,0.37209,74,-0.2499,84,-0.0579,87,-0.0034,79,-0.1553
ENSG00000186283,TOR3A,8,0.06557,9,0.30151,9,0.23382,0,-3.3834,10,0.52022,13,0.95586,5,-0.5408,8,0.12660,6,-0.3593
ENSG00000143322,ABL2,56,0.06326,30,-0.9161,85,0.73614,83,0.69444,36,-0.6225,56,0.06468,43,-0.4038,63,0.24652,46,-0.2585
ENSG00000057252,SOAT1,9,-0.1472,16,0.72676,4,-1.3407,3,-1.5370,12,0.26314,5,-0.9472,13,0.43985,15,0.62918,10,0.04073
ENSG00000169905,TOR1AIP2,60,0.16169,58,0.10938,60,0.15056,74,0.48869,46,-0.2571,52,-0.0591,48,-0.2222,53,-0.0299,44,-0.3209
ENSG00000143337,TOR1AIP1,68,0.87648,67,0.87285,18,-1.1695,42,0.07040,41,0.06465,30,-0.4462,27,-0.6549,43,0.14327,33,-0.2746
ENSG00000135837,CEP350,513,1.27062,182,-0.4567,213,-0.2101,201,-0.3011,131,-0.9559,109,-1.2327,117,-1.2273,500,1.22193,344,0.57161
ENSG00000116260,QSOX1,30,-0.0930,11,-1.5952,71,1.38436,32,0.00856,19,-0.7462,36,0.19335,31,-0.0067,40,0.39754,13,-1.3050
ENSG00000230124,ACBD6,41,0.24669,28,-0.3191,23,-0.6514,16,-1.1477,60,0.88381,23,-0.6737,31,-0.1893,37,0.09061,59,0.85198
ENSG00000143324,XPR1,14,-1.6392,30,-0.4928,46,0.17617,29,-0.5638,61,0.64805,47,0.22715,52,0.44425,37,-0.1476,42,0.04071
ENSG00000135823,STX6,38,-0.5517,39,-0.5239,72,0.43161,43,-0.3873,73,0.45573,78,0.58157,67,0.36635,28,-1.0055,43,-0.3890
ENSG00000162783,IER5,2,-3.9791,18,-1.0968,47,0.41632,17,-1.1220,59,0.79671,67,1.00116,50,0.60010,16,-1.2382,37,0.03800
ENSG00000198216,CACNA1E,20,-2.0566,18,-2.1765,81,0.08213,88,0.22477,93,0.31869,156,1.19274,39,-1.1339,118,0.70473,115,0.66724
ENSG00000135821,GLUL,594,-0.6295,2776,2.03414,495,-0.9093,565,-0.7065,1754,1.14856,336,-1.4944,626,-0.6046,665,-0.4547,433,-1.1126
ENSG00000135828,RNASEL,9,0.01039,8,-0.0976,8,-0.0967,3,-1.4417,4,-0.9370,5,-0.7088,12,0.58413,9,0.04529,15,0.96148
ENSG00000135838,NPL,13,0.95680,23,1.99899,1,-2.0804,4,-0.8695,5,-0.4363,3,-1.3478,4,-0.8459,10,0.56046,3,-1.0324
ENSG00000135829,DHX9,74,0.08348,60,-0.2405,54,-0.4162,48,-0.5943,80,0.20843,78,0.16209,81,0.24531,64,-0.1606,85,0.29449
ENSG00000135862,LAMC1,12,0.37550,19,1.25142,4,-1.1952,8,-0.2415,8,-0.1453,4,-1.2366,6,-0.6763,13,0.58804,11,0.26686
ENSG00000157064,NMNAT2,16,-3.4332,73,-1.2413,165,0.02256,155,-0.0802,189,0.24202,205,0.37375,239,0.73173,115,-0.5456,232,0.57859
ENSG00000116698,SMG7,49,-0.1897,45,-0.3268,110,1.14030,47,-0.2580,55,-0.0181,57,0.04557,46,-0.3420,61,0.13954,40,-0.5058
ENSG00000162704,ARPC5,224,0.86524,85,-0.7001,105,-0.3676,174,0.43028,178,0.47291,187,0.55777,104,-0.4308,86,-0.6788,83,-0.7339
ENSG00000143344,RGL1,76,0.32396,57,-0.1262,60,-0.0608,79,0.39851,60,-0.0652,75,0.31140,54,-0.2459,59,-0.0684,46,-0.4671
ENSG00000198756,COLGALT2,113,1.30845,29,-0.8732,44,-0.2578,81,0.72074,31,-0.7839,51,-0.0176,48,-0.1402,46,-0.1842,28,-0.9690
ENSG00000198860,TSEN15,46,0.26037,43,0.13779,23,-0.7995,31,-0.3469,53,0.50098,39,0.00607,54,0.60701,12,-1.7915,35,-0.1654
ENSG00000116667,C1orf21,81,-1.2540,285,0.73623,211,0.23564,178,-0.0393,173,-0.0839,96,-0.9986,168,-0.1423,192,0.08045,272,0.65227
ENSG00000116406,EDEM3,37,-0.1125,16,-1.3640,33,-0.3030,30,-0.4410,48,0.29552,50,0.34930,38,-0.1142,44,0.13796,67,0.84705
ENSG00000121481,RNF2,11,-1.0076,14,-0.7458,20,-0.1713,38,0.84759,23,0.04546,36,0.79467,17,-0.4657,28,0.35596,19,-0.2251
ENSG00000121486,TRMT1L,34,0.45147,14,-0.8553,11,-1.2239,36,0.55599,25,-0.0388,30,0.27462,16,-0.8029,22,-0.2448,51,1.14521
ENSG00000116668,SWT1,25,1.38553,12,0.19151,10,-0.0816,2,-2.2321,7,-0.6492,8,-0.5195,8,-0.4969,13,0.34535,14,0.45289
ENSG00000116679,IVNS1ABP,79,0.86799,45,-0.0738,43,-0.1463,76,0.79012,34,-0.4891,31,-0.6224,45,-0.0707,32,-0.6107,39,-0.3006
ENSG00000047410,TPR,546,0.90579,245,-0.4056,253,-0.3526,218,-0.5829,245,-0.4057,236,-0.4644,217,-0.6502,401,0.38563,586,1.03190
ENSG00000157181,ODR4,104,1.61680,34,-0.2703,15,-1.5161,45,0.16116,25,-0.7608,22,-0.9610,18,-1.3679,63,0.72919,63,0.71435
ENSG00000073756,PTGS2,0,-3.8599,2,-2.3659,26,1.22944,10,-0.3642,8,-0.6434,39,1.96218,6,-1.2689,23,0.95120,5,-1.2111
ENSG00000162670,BRINP3,7,-1.6659,15,-0.4428,15,-0.4955,48,1.41537,20,-0.0512,28,0.51730,17,-0.3575,25,0.28354,15,-0.5077
ENSG00000116741,RGS2,14,-1.2577,20,-0.6817,22,-0.5530,35,0.14917,44,0.52633,51,0.76807,48,0.79808,6,-2.3843,28,-0.1709
ENSG00000116750,UCHL5,66,-0.7627,66,-0.7565,91,-0.2611,105,-0.0388,115,0.10604,130,0.29904,150,0.62847,62,-0.8484,141,0.43296
ENSG00000116747,RO60,194,1.57584,103,0.45952,43,-0.9227,91,0.24865,55,-0.5481,35,-1.2251,34,-1.3712,109,0.55035,80,0.04123
ENSG00000023572,GLRX2,18,-1.9639,53,-0.3299,58,-0.1663,119,1.01302,54,-0.2821,54,-0.2899,90,0.62665,41,-0.7249,71,0.14347
ENSG00000134371,CDC73,102,0.93961,65,0.18617,26,-1.2453,82,0.56452,40,-0.5898,47,-0.3262,40,-0.6509,62,0.11692,76,0.44216
ENSG00000162630,B3GALT2,44,-1.6893,16,-3.1474,157,0.27018,498,2.43279,6,-4.5142,138,0.06492,45,-1.7547,222,0.85545,154,0.23800
ENSG00000287364,AL353709.1,6,-2.7678,3,-3.7101,41,0.06703,162,2.61003,0,-6.3980,13,-1.6530,20,-1.1336,79,1.15058,52,0.44643
ENSG00000162687,KCNT2,0,-4.2528,3,-2.0816,9,-0.3487,5,-1.1143,6,-1.0158,33,1.85417,11,-0.0391,17,0.67875,18,0.71425
ENSG00000177888,ZBTB41,64,0.15847,37,-0.6895,68,0.26041,55,-0.0807,22,-1.4960,54,-0.1085,47,-0.3711,96,0.82872,90,0.71837
ENSG00000134376,CRB1,24,0.39113,33,0.90346,4,-2.2801,7,-1.4456,16,-0.2486,8,-1.3097,9,-1.2380,71,2.42629,7,-1.3771
ENSG00000213047,DENND1B,5,-1.3127,14,0.24780,11,-0.1092,4,-1.6613,10,-0.3724,14,0.17494,19,0.83324,9,-0.4467,17,0.54220
ENSG00000151414,NEK7,76,1.56475,40,0.44096,24,-0.3747,55,0.98581,19,-0.7495,17,-0.8558,21,-0.6415,19,-0.7436,13,-1.3386
ENSG00000162702,ZNF281,116,1.30168,15,-1.9491,50,-0.1255,63,0.25393,31,-0.8629,46,-0.2477,55,0.05525,34,-0.6936,72,0.47726
ENSG00000118197,DDX59,12,0.79844,10,0.42684,8,0.08225,4,-0.8170,10,0.54164,7,0.01380,8,0.16590,2,-1.7423,4,-1.0108
ENSG00000118200,CAMSAP2,308,-0.6686,235,-1.0801,514,0.13728,462,-0.0326,449,-0.0795,462,-0.0336,475,0.01111,429,-0.1530,910,1.10318
ENSG00000116852,KIF21B,21,-0.7758,39,0.17481,79,1.38536,36,0.04593,14,-1.3437,28,-0.3303,34,-0.0691,34,-0.0521,31,-0.2148
ENSG00000116857,TMEM9,60,-1.0378,118,0.01720,154,0.45191,118,0.02484,111,-0.0809,185,0.76319,130,0.20668,69,-0.8045,89,-0.4207
ENSG00000118194,TNNT2,0,-5.0670,6,-1.9683,14,-0.7659,1,-4.2230,20,-0.2469,7,-1.7347,81,3.05156,0,-6.5456,26,0.12648
ENSG00000174307,PHLDA3,106,1.08136,56,0.03363,45,-0.3222,80,0.59498,47,-0.2421,44,-0.3629,63,0.23540,23,-1.3637,26,-1.1392
ENSG00000159176,CSRP1,721,1.75995,581,1.34538,134,-1.0543,350,0.46036,163,-0.7537,87,-1.6909,117,-1.3531,271,0.04205,95,-1.5673
ENSG00000134369,NAV1,232,1.82489,70,-0.2379,57,-0.5687,54,-0.6505,27,-1.7122,59,-0.5182,47,-0.9325,150,1.00636,76,-0.1232
ENSG00000198700,IPO9,54,-0.5599,71,-0.1489,85,0.14287,78,0.00636,69,-0.2006,80,0.03613,72,-0.1464,99,0.37903,100,0.40456
ENSG00000198892,SHISA4,107,0.30682,113,0.39533,96,0.12414,70,-0.3642,114,0.41247,117,0.45177,88,-0.0069,63,-0.5318,29,-1.7108
ENSG00000134375,TIMM17A,44,-1.6159,49,-1.4590,147,0.23678,119,-0.1040,142,0.18313,201,0.75956,179,0.64993,98,-0.4020,110,-0.2207
ENSG00000176393,RNPEP,6,-0.9706,10,-0.2148,5,-1.2462,15,0.42183,13,0.14720,23,1.07227,16,0.52877,9,-0.3618,5,-1.3758
ENSG00000170075,GPR37L1,100,0.08854,267,1.81156,55,-0.8477,76,-0.3606,97,0.03625,31,-1.6807,48,-1.1481,175,1.01981,52,-0.9346
ENSG00000143862,ARL8A,158,0.75294,54,-0.9457,111,0.15941,139,0.52996,50,-1.0635,152,0.67951,86,-0.2607,93,-0.1151,72,-0.5208
ENSG00000077152,UBE2T,1,-3.8380,10,-0.9320,14,-0.4261,19,0.06683,29,0.74204,32,0.94160,21,0.29367,18,0.03481,16,-0.2163
ENSG00000077157,PPP1R12B,237,0.98327,75,-0.8685,192,0.61659,155,0.27001,62,-1.1647,95,-0.5159,62,-1.2618,193,0.63148,182,0.52977
ENSG00000117139,KDM5B,51,-0.1856,29,-1.0509,54,-0.0928,51,-0.1922,45,-0.3879,60,0.06457,39,-0.6547,111,1.09831,96,0.83629
ENSG00000183155,RABIF,15,-0.9108,23,-0.3106,26,-0.1072,17,-0.7445,36,0.40470,38,0.51644,38,0.56627,27,-0.0315,20,-0.5031
ENSG00000117153,KLHL12,12,-1.6617,28,-0.4190,30,-0.3486,41,0.16247,50,0.48115,48,0.40151,55,0.76090,32,-0.2264,19,-1.0204
ENSG00000159346,ADIPOR1,66,-0.0744,53,-0.4099,53,-0.4173,145,1.24652,78,0.19296,86,0.35352,68,-0.0246,38,-0.9201,36,-1.0130
ENSG00000159348,CYB5R1,28,-0.5742,35,-0.2091,33,-0.3049,68,0.86668,33,-0.2803,36,-0.1669,47,0.28641,45,0.20428,28,-0.5431
ENSG00000163444,TMEM183A,46,-1.4890,93,-0.4232,144,0.28020,110,-0.1558,166,0.51860,130,0.11458,145,0.33636,98,-0.3286,133,0.15264
ENSG00000143847,PPFIA4,4,-2.8709,31,0.06256,40,0.47482,36,0.29953,24,-0.3731,40,0.46993,32,0.12260,34,0.19752,26,-0.2095
ENSG00000163485,ADORA1,98,0.95353,20,-1.5703,107,1.11804,84,0.70092,8,-2.8347,48,-0.2251,40,-0.5447,61,0.16413,44,-0.3455
ENSG00000133048,CHI3L1,16,0.64686,19,0.93311,5,-1.1085,3,-1.7796,5,-0.9981,8,-0.4492,16,0.73226,14,0.41179,5,-1.1957
ENSG00000159388,BTG2,22,1.70932,16,1.17280,4,-1.0632,11,0.49261,5,-0.6633,5,-0.5104,2,-1.7307,10,0.40795,0,-3.3147
ENSG00000188783,PRELP,11,-0.4699,39,1.63885,12,-0.2804,18,0.28882,14,-0.0552,7,-1.0903,7,-1.1370,26,0.92880,6,-1.3248
ENSG00000058668,ATP2B4,161,-0.7094,96,-1.4911,278,0.14645,393,0.72090,162,-0.6984,482,1.07619,125,-1.1831,395,0.73002,318,0.36733
ENSG00000182004,SNRPE,35,-0.9993,69,0.04855,33,-1.0873,83,0.36033,138,1.23301,87,0.42750,74,0.18687,36,-0.9392,37,-0.8957
ENSG00000143850,PLEKHA6,30,-0.8407,22,-1.2881,101,1.12523,42,-0.3160,57,0.16993,60,0.25635,48,-0.1312,56,0.13606,50,-0.0306
ENSG00000158615,PPP1R15B,33,0.58524,35,0.71821,7,-1.6400,21,-0.0878,22,-0.0211,21,-0.1554,17,-0.5231,40,0.94612,13,-0.8102
ENSG00000133056,PIK3C2B,29,1.90424,5,-0.9674,10,0.11275,15,0.68558,5,-1.0269,9,-0.1072,8,-0.2945,3,-1.5968,4,-1.2830
ENSG00000198625,MDM4,120,1.65694,26,-0.8486,52,0.19588,48,0.08305,17,-1.4734,27,-0.8193,18,-1.5528,105,1.40402,28,-0.7805
ENSG00000170382,LRRN2,6,-2.1189,16,-0.5920,22,-0.1180,44,1.04350,25,0.11412,36,0.70191,20,-0.3262,23,-0.0608,25,0.06688
ENSG00000163531,NFASC,279,1.66495,26,-2.1458,96,-0.1640,209,1.13014,29,-1.9802,97,-0.1550,85,-0.4020,98,-0.1369,64,-0.7962
ENSG00000184144,CNTN2,614,2.96923,40,-1.8089,75,-0.8716,252,1.08834,21,-2.7695,65,-1.0790,52,-1.5229,101,-0.4093,42,-1.7305
ENSG00000117222,RBBP5,36,-0.3272,24,-0.9661,61,0.51088,37,-0.2790,34,-0.3931,79,0.96832,41,-0.1357,42,-0.0901,48,0.12069
ENSG00000133059,DSTYK,86,-0.1439,41,-1.2959,159,0.85741,121,0.40011,37,-1.4377,107,0.19875,77,-0.3605,131,0.52924,110,0.24301
ENSG00000133069,TMCC2,62,0.53608,64,0.58150,85,1.07713,55,0.32673,25,-0.9015,17,-1.4219,41,-0.1494,26,-0.8343,30,-0.6090
