Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000173221,GLRX,12,-2.0541,10,-2.3404,28,-0.7976,18,-1.4809,28,-0.8017,77,0.94855,74,1.04172
ENSG00000118985,ELL2,159,1.16169,102,0.39983,54,-0.6107,85,0.09883,104,0.44151,58,-0.5556,59,-0.5832
ENSG00000175426,PCSK1,18,-2.3225,2,-5.3532,10,-3.1960,12,-2.8791,39,-1.1751,122,0.72732,169,1.86211
ENSG00000153113,CAST,365,1.05055,329,0.87160,166,-0.2578,241,0.34773,193,-0.0161,111,-0.9528,144,-0.5895
ENSG00000113441,LNPEP,48,-0.7967,75,-0.1289,42,-1.0179,166,1.20837,156,1.09527,53,-0.7334,72,-0.2215
ENSG00000174136,RGMB,19,-1.2425,4,-3.4753,23,-0.8977,49,0.25466,126,1.92791,29,-0.6363,47,0.24118
ENSG00000153922,CHD1,184,1.76726,109,0.80872,23,-1.6325,110,0.83010,158,1.47272,17,-2.1876,16,-2.3941
ENSG00000174132,FAM174A,20,-0.8303,6,-2.5398,26,-0.4277,22,-0.6424,49,0.59555,23,-0.6748,57,1.22545
ENSG00000145730,PAM,13,-3.0043,14,-2.9461,65,-0.6395,32,-1.7095,115,0.25524,133,0.56897,159,1.13625
ENSG00000145725,PPIP5K2,39,-0.2171,45,0.03719,25,-0.8633,38,-0.2263,90,1.19438,40,-0.1984,42,-0.1081
ENSG00000181751,C5orf30,27,0.23412,3,-2.9463,12,-0.9383,22,-0.0793,43,1.01405,13,-0.9248,33,0.76035
ENSG00000184349,EFNA5,19,-1.1480,17,-1.3296,34,-0.2915,23,-0.8767,54,0.44662,39,-0.0676,61,0.90678
ENSG00000145743,FBXL17,36,-1.3171,34,-1.3726,66,-0.3769,104,0.34044,84,-0.0040,118,0.63497,94,0.23066
ENSG00000151422,FER,45,0.14833,95,1.42532,55,0.46338,66,0.78032,42,0.03634,24,-0.9139,20,-1.3029
ENSG00000198961,PJA2,237,-1.1672,245,-1.1131,236,-1.1738,547,0.13683,534,0.09806,511,0.03032,735,0.86583
ENSG00000112893,MAN2A1,238,3.12119,66,0.51397,11,-2.2229,20,-1.3065,83,0.91451,8,-2.8236,15,-1.9799
ENSG00000164209,SLC25A46,41,-1.3459,35,-1.5579,42,-1.2976,39,-1.4315,118,0.28847,113,0.24736,161,1.16820
ENSG00000152495,CAMK4,16,-2.9297,15,-2.9904,121,0.11216,241,1.29373,145,0.41250,87,-0.4491,138,0.43549
ENSG00000164211,STARD4,11,-1.3053,9,-1.5541,15,-0.8410,2,-3.2495,40,0.72729,28,0.18518,40,1.07146
ENSG00000134986,NREP,32,-1.8014,27,-2.0285,50,-1.1263,119,0.21380,100,-0.0699,193,1.23306,109,0.09594
ENSG00000224032,EPB41L4A-AS1,61,-0.2453,84,0.25158,64,-0.1858,74,0.05545,27,-1.5111,104,0.71752,66,-0.1680
ENSG00000134982,APC,562,-0.0342,846,0.63579,434,-0.4434,1290,1.38213,209,-1.5545,755,0.51159,298,-1.2179
ENSG00000153037,SRP19,124,0.12826,157,0.51410,80,-0.5625,145,0.38129,93,-0.3331,104,-0.1668,113,-0.0332
ENSG00000129625,REEP5,174,-1.1635,106,-1.8982,154,-1.3498,328,-0.1887,421,0.21112,385,0.07542,579,1.05335
ENSG00000172795,DCP2,31,-0.2358,36,0.03598,19,-0.9614,26,-0.4596,37,0.05445,34,-0.0771,46,0.56339
ENSG00000047188,YTHDC2,30,-0.1516,26,-0.3761,25,-0.4175,53,0.77088,66,1.16178,16,-1.1844,33,-0.0286
ENSG00000152503,TRIM36,32,-0.4954,22,-1.0196,28,-0.7071,32,-0.5015,83,1.06198,27,-0.8232,62,0.79452
ENSG00000164219,PGGT1B,44,0.84208,52,1.12404,44,0.84662,24,-0.1218,30,0.20056,12,-1.2578,15,-1.0460
ENSG00000164221,CCDC112,213,1.66576,113,0.53932,41,-1.0382,215,1.69021,73,-0.1673,24,-1.9502,36,-1.4662
ENSG00000134970,TMED7,52,0.55912,22,-0.7873,46,0.37442,29,-0.3515,42,0.23681,18,-1.1496,46,0.49026
ENSG00000129596,CDO1,1,-4.8506,7,-2.4074,39,0.22971,37,0.15359,31,-0.1219,32,-0.0999,53,1.04090
ENSG00000145782,ATG12,92,0.50435,68,0.00414,54,-0.3580,66,-0.0431,82,0.30704,51,-0.4896,71,0.09816
ENSG00000177879,AP3S1,45,-1.1764,40,-1.3465,87,-0.1668,95,-0.0286,80,-0.2935,129,0.55097,119,0.46566
ENSG00000092421,SEMA6A,328,3.88794,71,0.50355,51,-0.0491,13,-2.0487,21,-1.3656,7,-3.0930,8,-3.0540
ENSG00000172869,DMXL1,55,0.94871,19,-0.7305,21,-0.6200,33,0.09995,35,0.18144,34,0.14950,27,-0.3029
ENSG00000133835,HSD17B4,160,1.42152,59,-0.2437,56,-0.3423,32,-1.2052,78,0.19483,53,-0.4764,68,-0.0474
ENSG00000151304,SRFBP1,50,0.79556,39,0.38566,40,0.41307,44,0.57869,35,0.21149,19,-0.7885,20,-0.7782
ENSG00000205302,SNX2,53,-0.1489,44,-0.4232,53,-0.1471,69,0.27973,50,-0.2454,40,-0.6528,78,0.63422
ENSG00000064652,SNX24,35,0.83264,10,-1.0622,23,0.17772,24,0.21922,10,-1.1186,24,0.28117,19,-0.1658
ENSG00000168944,CEP120,71,1.81995,33,0.45660,22,-0.1858,38,0.68517,5,-2.3414,12,-1.1713,18,-0.5701
ENSG00000151292,CSNK1G3,52,-0.0703,58,0.10352,35,-0.6704,86,0.76764,45,-0.2779,45,-0.3313,58,0.15883
ENSG00000168916,ZNF608,128,2.13501,93,1.48777,57,0.61861,42,0.14144,33,-0.2595,5,-2.9971,8,-2.6423
ENSG00000155324,GRAMD2B,121,1.72606,91,1.18841,90,1.17962,45,0.01251,74,0.82033,2,-4.5281,7,-2.9496
ENSG00000164904,ALDH7A1,108,0.79703,177,1.69961,173,1.65579,48,-0.5224,43,-0.6689,18,-2.0919,27,-1.6363
ENSG00000164902,PHAX,135,0.18890,130,0.12917,99,-0.2946,212,0.94754,140,0.25173,95,-0.3958,97,-0.4154
ENSG00000205279,CTXN3,0,-7.1498,0,-6.6584,24,0.44055,3,-2.5189,7,-1.4353,37,1.36356,26,0.73975
ENSG00000245937,LINC01184,50,0.08900,46,-0.0424,28,-0.7870,38,-0.3444,96,1.19248,49,0.08295,38,-0.4084
ENSG00000064651,SLC12A2,571,3.07218,181,0.70870,80,-0.6035,103,-0.2092,80,-0.5995,41,-1.7195,27,-2.5420
ENSG00000169567,HINT1,278,-1.5309,171,-2.2531,511,-0.6086,300,-1.4183,596,-0.3697,1210,0.92239,1083,0.82576
ENSG00000186687,LYRM7,106,-0.2307,137,0.18810,128,0.07642,197,0.79113,132,0.11911,117,-0.0756,96,-0.4757
ENSG00000158985,CDC42SE2,71,-1.0416,70,-1.0508,100,-0.5123,169,0.32112,110,-0.3629,194,0.63814,159,0.29175
ENSG00000158987,RAPGEF6,93,1.80327,44,0.49004,15,-1.1617,33,0.01145,79,1.50318,8,-2.1985,16,-1.3215
ENSG00000217128,FNIP1,78,1.78768,19,-0.5956,16,-0.8200,11,-1.3903,49,0.92715,13,-1.2021,26,-0.1263
ENSG00000164398,ACSL6,38,-2.0553,37,-2.0749,116,-0.3640,73,-1.0669,115,-0.3721,158,0.15291,254,1.34869
ENSG00000113522,RAD50,366,0.30080,398,0.43842,198,-0.6754,633,1.24137,345,0.20140,163,-1.0571,259,-0.3234
ENSG00000131437,KIF3A,511,-0.6502,573,-0.4739,374,-1.1254,1216,0.74789,667,-0.2344,655,-0.2923,1027,0.62705
ENSG00000164402,SEPTIN8,707,1.34338,336,0.06940,230,-0.5248,335,0.06667,253,-0.3767,218,-0.6676,305,-0.1051
ENSG00000198944,SOWAHA,9,-3.1292,17,-2.3326,394,3.16273,63,-0.3398,37,-1.1614,56,-0.5871,51,-0.8100
ENSG00000164405,UQCRQ,210,-1.2490,171,-1.5571,479,0.02766,185,-1.4390,306,-0.6778,944,1.42043,490,0.08158
ENSG00000072364,AFF4,155,0.32467,152,0.29496,127,0.00031,273,1.30258,165,0.43329,68,-1.0376,86,-0.7443
ENSG00000155329,ZCCHC10,13,-1.2235,56,1.05795,19,-0.7110,50,0.85401,69,1.45286,20,-0.6839,16,-1.0856
ENSG00000170606,HSPA4,81,-0.4653,91,-0.2829,49,-1.2443,145,0.45554,61,-0.9164,100,-0.1523,155,0.78977
ENSG00000113583,C5orf15,40,0.64577,11,-1.3012,16,-0.8203,18,-0.5816,38,0.56623,23,-0.2856,33,0.44832
ENSG00000213585,VDAC1,75,-1.9047,53,-2.4148,139,-0.9931,181,-0.5844,233,-0.1887,287,0.16086,457,1.34743
ENSG00000113558,SKP1,390,-0.7602,294,-1.1881,525,-0.2975,403,-0.7087,562,-0.1910,787,0.40297,862,0.68683
ENSG00000113575,PPP2CA,47,-2.2892,60,-1.9182,113,-0.9695,164,-0.3977,270,0.39883,254,0.34065,317,0.93004
ENSG00000006837,CDKL3,30,0.27474,53,1.23912,21,-0.2436,38,0.68060,17,-0.6314,31,0.38831,10,-1.6075
ENSG00000119048,UBE2B,82,-0.9602,51,-1.6814,114,-0.4563,112,-0.4857,215,0.56123,172,0.21470,203,0.62742
ENSG00000237190,CDKN2AIPNL,29,-0.9377,1,-5.7367,33,-0.6982,66,0.36523,51,-0.0321,78,0.74358,63,0.39682
ENSG00000043143,JADE2,17,-0.9897,14,-1.1969,36,0.21738,53,0.86198,43,0.48336,29,-0.1226,31,-0.0194
ENSG00000152700,SAR1B,112,1.62258,56,0.39475,44,0.00200,30,-0.5969,33,-0.4322,26,-0.8625,37,-0.3463
ENSG00000164615,CAMLG,117,-1.0407,89,-1.4445,143,-0.7397,213,-0.1156,192,-0.2760,380,0.99041,258,0.25404
ENSG00000145833,DDX46,222,0.50810,282,0.91331,125,-0.4157,275,0.86981,223,0.51152,84,-1.1166,111,-0.7354
ENSG00000181904,C5orf24,84,0.38151,42,-0.7012,48,-0.4889,113,0.88909,82,0.34071,46,-0.6306,67,0.02182
ENSG00000113621,TXNDC15,40,-0.2170,22,-1.0820,19,-1.2912,44,-0.0500,75,0.82305,40,-0.2203,58,0.52576
ENSG00000113648,H2AFY,67,-0.6633,50,-1.1138,77,-0.4441,91,-0.1819,163,0.76773,91,-0.2109,131,0.54177
ENSG00000145824,CXCL14,3,-5.5695,5,-4.9595,1262,5.06106,49,-1.7918,68,-1.3260,20,-3.2691,57,-1.8288
ENSG00000113658,SMAD5,35,0.36756,77,1.75520,14,-1.0330,49,0.94413,36,0.40787,18,-0.7448,10,-1.7085
ENSG00000152377,SPOCK1,243,0.21988,123,-0.8551,133,-0.7303,81,-1.4794,186,-0.2081,227,0.12203,301,0.78535
ENSG00000146021,KLHL3,38,0.89625,12,-0.9597,22,-0.0055,14,-0.6760,30,0.47919,18,-0.3704,23,0.09334
ENSG00000177733,HNRNPA0,54,-0.9724,53,-0.9741,80,-0.3552,61,-0.7640,119,0.27123,112,0.20604,137,0.69417
ENSG00000031003,FAM13B,59,-0.0557,67,0.15838,31,-1.0341,114,1.03553,97,0.76946,50,-0.3359,47,-0.5081
ENSG00000112981,NME5,5,-2.5578,2,-3.3624,18,-0.6429,27,-0.0244,27,-0.0023,29,0.12715,45,1.17358
ENSG00000112983,BRD8,86,0.43243,71,0.10524,40,-0.7693,94,0.57032,73,0.15157,42,-0.7581,71,0.14415
ENSG00000120709,FAM53C,42,0.20219,24,-0.6498,43,0.25021,28,-0.4323,49,0.48561,45,0.37315,30,-0.3741
ENSG00000120733,KDM3B,67,0.41203,51,-0.0324,69,0.46919,47,-0.1563,76,0.62436,55,0.10666,33,-0.8610
ENSG00000132563,REEP2,34,-2.1147,54,-1.4469,111,-0.3490,112,-0.3441,98,-0.5415,198,0.67849,194,0.74730
ENSG00000120738,EGR1,14,-1.4238,15,-1.2780,38,0.12234,60,0.87106,32,-0.1357,30,-0.2476,44,0.47832
ENSG00000120705,ETF1,31,-0.8504,56,0.06656,39,-0.4877,54,0.01947,57,0.09605,54,0.02022,63,0.35885
ENSG00000113013,HSPA9,308,0.20789,214,-0.3771,234,-0.2308,160,-0.8223,181,-0.6323,260,-0.0780,365,0.65830
ENSG00000044115,CTNNA1,225,1.49040,114,0.30664,121,0.40034,88,-0.1157,54,-0.8580,85,-0.1821,57,-0.9453
ENSG00000146006,LRRTM2,40,-0.1302,18,-1.3276,39,-0.1403,73,0.86472,65,0.68267,30,-0.5929,45,0.08190
ENSG00000120725,SIL1,34,0.25925,24,-0.2499,23,-0.3683,28,-0.0164,26,-0.1449,19,-0.6713,38,0.58885
ENSG00000120727,PAIP2,314,0.28899,169,-0.6873,220,-0.2768,239,-0.1480,165,-0.7274,313,0.32633,297,0.26061
ENSG00000170464,DNAJC18,73,-0.1101,70,-0.1979,62,-0.3761,122,0.71553,65,-0.2949,82,0.08124,77,-0.0485
ENSG00000131508,UBE2D2,104,0.07487,30,-1.7963,79,-0.3473,42,-1.3036,69,-0.5718,136,0.59875,131,0.61733
ENSG00000171604,CXXC5,205,-0.1671,154,-0.6155,239,0.08054,254,0.17557,280,0.33838,208,-0.1561,242,0.13017
ENSG00000146005,PSD2,11,-1.6650,50,0.64931,106,2.03864,27,-0.3385,46,0.51131,14,-1.4026,22,-0.7737
ENSG00000185129,PURA,348,0.35099,530,1.06803,260,-0.1224,476,0.87774,347,0.34502,159,-0.9659,175,-0.8918
ENSG00000182700,IGIP,125,0.50201,84,-0.1481,49,-0.9683,62,-0.6048,81,-0.2064,109,0.32159,100,0.16923
ENSG00000120306,CYSTM1,60,-0.0411,26,-1.2876,98,0.76958,19,-1.7564,86,0.54382,78,0.45602,56,-0.1895
ENSG00000113068,PFDN1,100,-0.5032,96,-0.5663,136,-0.0163,131,-0.0741,117,-0.2517,166,0.35301,153,0.23755
ENSG00000131503,ANKHD1,245,0.85460,344,1.47043,111,-0.4307,146,0.00288,241,0.82908,49,-1.7869,92,-0.8832
ENSG00000213523,SRA1,19,-0.7756,21,-0.6285,35,0.17897,26,-0.3110,21,-0.6562,40,0.44602,38,0.38080
ENSG00000113108,APBB3,6,-2.0631,6,-2.2231,30,0.22771,5,-2.3524,40,0.71113,17,-0.7426,46,1.39883
ENSG00000131495,NDUFA2,123,-0.8644,100,-1.1826,232,0.12718,82,-1.4770,168,-0.3822,312,0.71223,272,0.51671
ENSG00000113141,IK,283,0.37313,305,0.49850,170,-0.4377,369,0.82256,258,0.22466,143,-0.7731,192,-0.3171
ENSG00000170445,HARS,47,-1.0015,31,-1.6095,61,-0.6001,42,-1.1434,74,-0.2911,109,0.36684,140,1.04369
ENSG00000146007,ZMAT2,210,-0.4205,272,-0.0065,290,0.09642,491,0.97456,189,-0.5777,267,-0.0421,250,-0.1854
ENSG00000178913,TAF7,166,0.17879,147,-0.0212,91,-0.7634,188,0.38136,93,-0.7317,137,-0.1484,176,0.36081
ENSG00000131504,DIAPH1,9,-1.7698,8,-2.0917,62,1.14582,36,0.23657,62,1.15290,28,-0.1851,26,-0.3504
ENSG00000171720,HDAC3,3,-2.7660,2,-3.2375,21,-0.0298,26,0.30217,42,1.10154,30,0.60067,20,-0.0959
ENSG00000164620,RELL2,4,-3.5602,3,-3.8946,18,-1.3970,18,-1.3471,54,0.30798,82,1.19531,62,0.73265
ENSG00000013561,RNF14,45,-0.1266,20,-1.3734,37,-0.4386,15,-1.7381,41,-0.2588,48,-0.0309,77,1.08928
ENSG00000113552,GNPDA1,6,-2.2769,16,-0.9848,22,-0.4859,37,0.32643,18,-0.7402,36,0.37201,42,0.76749
ENSG00000131507,NDFIP1,162,-1.8224,89,-2.7058,256,-1.1333,310,-0.8460,619,0.24371,571,0.12854,915,1.31171
ENSG00000113578,FGF1,461,1.86438,838,3.30390,84,-0.9956,43,-2.0011,37,-2.2322,31,-2.6117,24,-3.1329
ENSG00000145819,ARHGAP26,20,-2.7734,68,-0.9838,59,-1.1975,228,0.95151,194,0.67592,129,0.00777,153,0.36797
ENSG00000113580,NR3C1,98,0.06625,87,-0.1155,60,-0.6972,142,0.68709,127,0.49865,64,-0.6481,98,0.09243
ENSG00000145817,YIPF5,84,0.26707,46,-0.6796,63,-0.1873,69,-0.0529,93,0.43018,57,-0.3786,81,0.26581
ENSG00000183775,KCTD16,19,-2.9785,25,-2.5594,193,0.54729,236,0.88948,309,1.37726,78,-0.9586,147,0.12994
ENSG00000133706,LARS,201,0.52698,123,-0.2631,106,-0.5030,158,0.13564,176,0.31334,106,-0.5491,159,0.19104
ENSG00000091009,RBM27,103,0.17179,105,0.19776,117,0.37493,220,1.47715,88,-0.0953,49,-1.0783,66,-0.6590
ENSG00000113649,TCERG1,187,0.03772,201,0.15702,102,-0.8990,324,0.95398,417,1.41268,101,-1.0025,131,-0.6475
ENSG00000156475,PPP2R2B,123,-0.5323,84,-1.1223,129,-0.4613,134,-0.4036,146,-0.2608,246,0.67558,206,0.37795
ENSG00000113657,DPYSL3,52,-0.2752,85,0.51499,114,1.01215,61,-0.0343,74,0.27489,46,-0.5063,47,-0.5226
ENSG00000176049,JAKMIP2,174,0.38993,131,-0.0636,113,-0.3051,281,1.21360,104,-0.4236,82,-0.8722,133,-0.0501
ENSG00000173210,ABLIM3,24,0.11221,15,-0.5738,33,0.61377,13,-0.7811,21,-0.1364,17,-0.4836,28,0.47798
ENSG00000113712,CSNK1A1,180,0.34400,124,-0.2526,131,-0.1699,121,-0.2906,186,0.39532,108,-0.5216,166,0.27903
ENSG00000183111,ARHGEF37,112,2.67336,72,1.72025,16,-0.7579,4,-2.5659,4,-2.7793,10,-1.5347,12,-1.3752
ENSG00000113716,HMGXB3,12,-0.7965,21,0.07038,26,0.40446,17,-0.2485,24,0.27193,20,-0.0117,21,0.03199
ENSG00000011083,SLC6A7,1,-4.4226,1,-4.6860,26,-0.3972,21,-0.7356,51,0.68782,25,-0.4920,62,1.49705
ENSG00000070808,CAMK2A,76,-2.5769,80,-2.5044,1035,1.57483,661,0.76454,373,-0.1739,427,0.04524,361,-0.2842
ENSG00000070814,TCOF1,66,-0.2771,102,0.42484,57,-0.5068,103,0.44650,84,0.10321,79,0.00736,72,-0.1780
ENSG00000019582,CD74,337,1.96006,462,2.67029,170,0.69838,20,-2.5387,19,-2.6209,23,-2.4911,19,-2.9640
ENSG00000164587,RPS14,1037,0.17004,1302,0.54529,1346,0.60080,553,-0.8190,462,-1.0934,1307,0.63746,673,-0.6339
ENSG00000070614,NDST1,49,1.41158,29,0.49130,29,0.50195,9,-1.2278,11,-0.9810,23,0.11809,13,-0.8807
ENSG00000171992,SYNPO,25,-2.6136,30,-2.3291,325,1.40648,139,-0.0449,171,0.29717,133,-0.1197,156,0.19156
ENSG00000086589,RBM22,71,1.06577,24,-0.7039,38,0.01387,43,0.19925,31,-0.2888,38,-0.0012,31,-0.3608
ENSG00000132912,DCTN4,85,0.41399,32,-1.1210,60,-0.1325,37,-0.8959,88,0.47278,68,0.06354,73,0.22240
ENSG00000211445,GPX3,1,-6.0369,6,-3.6224,50,-0.5300,4,-4.0232,28,-1.4224,131,1.23296,118,1.22932
ENSG00000145901,TNIP1,17,-0.6846,30,0.20729,21,-0.3632,14,-1.0169,18,-0.5837,35,0.50366,32,0.38836
ENSG00000197043,ANXA6,36,-2.9348,32,-3.1295,85,-1.6914,122,-1.1483,247,-0.0608,243,-0.0952,518,1.84496
ENSG00000196743,GM2A,75,1.65221,90,2.00158,30,0.06454,19,-0.6567,11,-1.3928,9,-1.8904,15,-1.1750
ENSG00000113140,SPARC,436,1.64617,340,1.18099,716,2.72396,26,-2.7805,34,-2.4024,14,-3.8352,35,-2.6554
ENSG00000177556,ATOX1,158,-0.0426,111,-0.6025,213,0.43723,77,-1.1594,91,-0.9120,243,0.76279,164,0.01836
ENSG00000145907,G3BP1,39,0.09297,24,-0.6307,33,-0.1930,32,-0.2066,70,1.06074,31,-0.2949,36,-0.0467
ENSG00000155511,GRIA1,34,-1.7255,27,-2.0776,63,-0.8172,145,0.51566,241,1.40258,65,-0.8407,140,0.61282
ENSG00000164576,SAP30L,46,0.68159,29,-0.0582,31,0.04920,11,-1.5570,31,0.05957,46,0.79928,21,-0.7252
ENSG00000155506,LARP1,256,0.06758,256,0.06953,140,-0.8789,347,0.56751,334,0.50451,202,-0.3444,239,-0.0536
ENSG00000170271,FAXDC2,188,3.64316,45,0.56025,47,0.61593,13,-1.3924,5,-2.7630,6,-2.6186,3,-3.4950
ENSG00000155508,CNOT8,34,0.40369,5,-2.5234,15,-0.8203,9,-1.5534,6,-2.1008,29,0.16436,45,1.29810
ENSG00000082515,MRPL22,11,-1.3097,4,-2.7449,39,0.65106,23,-0.1773,17,-0.6258,32,0.33622,35,0.61155
ENSG00000055163,CYFIP2,99,-2.1413,112,-1.9572,395,-0.0317,573,0.57586,446,0.16466,387,-0.0743,544,0.66654
ENSG00000155858,LSM11,0,-7.5423,7,-1.7489,11,-1.2002,20,-0.3027,29,0.27666,37,0.78624,34,0.74933
ENSG00000113282,CLINT1,57,-0.0218,81,0.54046,34,-0.8292,73,0.37572,37,-0.7062,49,-0.2900,67,0.29022
ENSG00000145860,RNF145,66,-1.0110,76,-0.7937,83,-0.6567,220,0.91550,237,1.04552,81,-0.7710,141,0.22718
ENSG00000164332,UBLCP1,48,-0.8022,32,-1.4268,33,-1.3640,88,0.13583,68,-0.2705,74,-0.1696,131,1.13030
ENSG00000113312,TTC1,130,-0.5224,152,-0.2769,138,-0.4313,233,0.40978,77,-1.3211,211,0.28151,220,0.41621
ENSG00000170234,PWWP2A,202,2.48161,74,0.56530,39,-0.4487,91,0.90888,48,-0.1318,12,-2.3554,15,-2.1273
ENSG00000164609,SLU7,272,-0.1093,236,-0.3315,210,-0.5127,440,0.67619,264,-0.1549,273,-0.1191,315,0.16530
ENSG00000145864,GABRB2,99,-2.3879,109,-2.2431,361,-0.4486,976,1.20220,639,0.47094,419,-0.2378,589,0.44852
ENSG00000022355,GABRA1,54,-3.0686,72,-2.6501,199,-1.1475,669,0.77624,489,0.25395,440,0.09485,605,0.84036
ENSG00000113327,GABRG2,26,-3.2455,56,-2.1289,127,-0.9089,228,0.00266,237,0.06132,256,0.21445,364,1.10040
ENSG00000170584,NUDCD2,35,0.30893,42,0.61385,23,-0.3325,14,-1.0998,15,-0.9797,33,0.26403,30,0.12887
ENSG00000038274,MAT2B,15,-2.3053,17,-2.1438,43,-0.7474,35,-1.0482,69,-0.0101,102,0.74970,103,0.90432
ENSG00000145934,TENM2,14,-2.5633,17,-2.2903,64,-0.3500,101,0.37864,104,0.43501,87,0.16510,107,0.65781
ENSG00000113645,WWC1,18,-0.8655,25,-0.3284,63,1.16278,57,0.99377,18,-0.8182,24,-0.4799,28,-0.2157
ENSG00000113643,RARS,37,-0.4474,33,-0.6585,47,-0.0909,69,0.52811,52,0.07156,35,-0.5832,63,0.50858
ENSG00000188573,FBLL1,11,-2.5587,20,-1.7315,63,0.02792,66,0.10430,58,-0.1110,90,0.71785,73,0.36725
ENSG00000120137,PANK3,55,0.21856,25,-1.0378,38,-0.3719,49,0.03732,110,1.39435,33,-0.6296,46,-0.0862
ENSG00000184347,SLIT3,10,-2.0277,17,-1.3027,20,-1.0579,70,0.95379,128,2.08891,7,-2.6363,45,0.28457
ENSG00000040275,SPDL1,57,1.27282,88,2.12083,12,-1.2642,14,-0.9466,15,-0.9280,15,-0.9518,17,-0.8306
ENSG00000181163,NPM1,226,0.01390,282,0.37096,218,-0.0456,238,0.09492,212,-0.0896,202,-0.1862,221,-0.0307
ENSG00000072803,FBXW11,125,0.29284,80,-0.4189,94,-0.1704,95,-0.1516,137,0.43684,89,-0.2771,112,0.14091
ENSG00000120129,DUSP1,14,-0.6937,23,0.11063,99,2.89654,4,-2.4738,36,0.83212,9,-1.3565,7,-1.9135
ENSG00000113719,ERGIC1,29,-0.4550,16,-1.3634,34,-0.2128,46,0.25716,88,1.39029,25,-0.7706,42,0.17152
ENSG00000037241,RPL26L1,18,-1.4858,14,-1.8787,35,-0.4938,46,-0.0617,26,-0.9084,72,0.78221,65,0.67705
ENSG00000113732,ATP6V0E1,51,1.33475,26,0.22388,69,1.92475,1,-4.2676,11,-1.1250,14,-0.7782,14,-0.8873
ENSG00000164463,CREBRF,115,0.40334,110,0.33948,64,-0.5284,149,0.84130,167,1.04511,54,-0.8717,61,-0.7386
ENSG00000145919,BOD1,24,-0.6341,19,-1.0527,36,-0.0578,18,-1.1071,31,-0.2766,40,0.14907,54,0.84978
ENSG00000113742,CPEB4,166,0.27161,138,-0.0249,137,-0.0465,318,1.38921,204,0.60604,89,-0.7781,88,-0.8804
ENSG00000170091,NSG2,21,-3.5646,31,-2.9618,129,-0.8800,233,0.04159,170,-0.4518,246,0.15087,397,1.36498
ENSG00000164466,SFXN1,59,-0.2144,29,-1.3043,54,-0.3577,95,0.57044,85,0.38450,56,-0.3150,79,0.35548
ENSG00000113749,HRH2,1,-4.4634,2,-3.5668,47,0.94205,33,0.37053,51,1.10096,21,-0.4285,30,0.23359
ENSG00000145920,CPLX2,59,-2.9490,107,-2.0797,920,1.33317,493,0.25811,467,0.17020,585,0.62713,328,-0.4844
ENSG00000051596,THOC3,6,-1.8356,5,-2.2123,9,-1.2475,12,-0.8690,9,-1.1898,25,0.31063,40,1.57749
ENSG00000122203,KIAA1191,41,-1.1285,35,-1.3763,89,0.07535,123,0.60271,64,-0.4555,93,0.15904,105,0.44371
ENSG00000175414,ARL10,19,-0.7345,26,-0.2823,23,-0.4543,83,1.68219,50,0.74769,14,-1.3027,28,-0.2376
ENSG00000146066,HIGD2A,46,-1.1963,44,-1.2708,118,0.24324,55,-0.9386,55,-0.9473,160,0.88951,124,0.44026
ENSG00000175416,CLTB,82,-1.6409,73,-1.8131,234,-0.0332,141,-0.8278,168,-0.5521,319,0.54203,352,0.87908
ENSG00000113194,FAF2,71,0.47277,59,0.18557,43,-0.3211,48,-0.1469,101,1.07209,31,-0.8899,48,-0.1899
ENSG00000146083,RNF44,18,-1.1543,18,-1.1991,51,0.45200,45,0.23516,72,1.03409,51,0.50317,27,-0.6742
ENSG00000169258,GPRIN1,4,-3.0425,1,-5.0881,57,0.98828,79,1.59388,21,-0.6199,27,-0.2378,32,0.06345
ENSG00000074317,SNCB,64,-2.8904,78,-2.5965,248,-0.8711,270,-0.7426,420,-0.0520,714,0.97457,609,0.76521
ENSG00000048140,TSPAN17,1,-4.1232,5,-2.3573,37,0.57280,31,0.28142,43,0.84029,22,-0.2831,32,0.48715
ENSG00000113763,UNC5A,0,-7.9926,3,-3.3590,29,-0.2645,21,-0.7655,33,-0.0748,40,0.25569,60,1.32367
ENSG00000165671,NSD1,108,0.59168,113,0.66186,64,-0.2637,119,0.74757,140,1.03396,43,-0.9344,41,-1.1263
ENSG00000169230,PRELID1,10,-3.2144,41,-1.2148,107,0.25254,46,-1.0611,75,-0.3178,141,0.82744,118,0.55206
ENSG00000169223,LMAN2,34,-0.3955,21,-1.1448,54,0.34732,27,-0.7169,39,-0.1756,43,-0.0095,58,0.62899
ENSG00000169220,RGS14,0,-7.4219,11,-1.2777,45,0.87473,5,-2.5351,7,-1.9202,37,0.63326,41,0.98835
ENSG00000131187,F12,0,-7.2150,0,-5.9673,9,-1.1410,12,-0.6676,9,-1.1389,28,0.67506,36,1.51667
ENSG00000198055,GRK6,3,-2.8068,6,-1.7465,25,0.41429,23,0.26577,7,-1.4949,34,1.07502,21,0.15202
