Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000119801,YPEL5,155,0.87740,14,-2.8146,68,-0.4816,64,-0.5802,71,-0.4074,151,1.00542,60,-0.6677,93,0.02582
ENSG00000013016,EHD3,155,1.25511,8,-3.2835,26,-1.6281,17,-2.2086,44,-0.8168,157,1.61883,36,-1.1356,70,-0.0935
ENSG00000162959,MEMO1,155,2.23270,31,-0.6270,9,-2.3614,53,0.22082,28,-0.7940,29,-0.7825,59,0.40956,21,-1.1863
ENSG00000162961,DPY30,155,2.33853,9,-2.4229,56,0.38700,48,0.13583,19,-1.3061,41,-0.1349,1,-5.5499,28,-0.7015
ENSG00000021574,SPAST,155,1.76817,41,-0.5188,54,-0.0872,87,0.69453,56,-0.0405,38,-0.6957,14,-2.1579,32,-0.9184
ENSG00000119820,YIPF4,155,-0.2266,169,-0.0892,185,0.05693,293,0.83747,199,0.18387,136,-0.4825,189,0.09410,142,-0.3581
ENSG00000115760,BIRC6,155,0.14342,289,1.22883,95,-0.6326,246,0.93468,195,0.52539,53,-1.6434,137,-0.0590,52,-1.5395
ENSG00000152689,RASGRP3,155,1.48779,118,0.97901,112,0.89550,178,1.77119,3,-4.3040,12,-2.6804,3,-4.4934,0,-7.8533
ENSG00000119812,FAM98A,155,1.27349,54,-0.4981,56,-0.4239,97,0.44397,54,-0.4861,83,0.22602,23,-1.7901,59,-0.3593
ENSG00000150938,CRIM1,155,1.07474,23,-1.9651,47,-0.8890,3,-4.6703,140,0.89988,118,0.71591,61,-0.4813,75,-0.1422
ENSG00000171055,FEZ2,155,0.13487,166,0.25556,155,0.14026,205,0.60499,160,0.19423,113,-0.4200,90,-0.7207,124,-0.2180
ENSG00000115808,STRN,155,0.36283,160,0.41551,155,0.36322,342,1.81425,66,-0.9787,62,-1.1975,71,-0.8665,45,-1.5789
ENSG00000152133,GPATCH11,155,0.83082,171,1.01314,101,0.11725,112,0.28469,138,0.63720,41,-1.3989,61,-0.6820,27,-1.9050
ENSG00000055332,EIF2AK2,155,0.09660,158,0.13604,159,0.13827,102,-0.5665,256,0.95364,89,-0.8530,167,0.22614,136,-0.1144
ENSG00000218739,CEBPZOS,155,1.32484,55,-0.4301,58,-0.3284,37,-1.0203,59,-0.3025,74,0.05644,68,-0.0889,66,-0.1411
ENSG00000115816,CEBPZ,155,0.68680,215,1.27478,78,-0.4316,144,0.56558,128,0.36665,47,-1.3256,57,-0.9258,52,-1.0621
ENSG00000143889,HNRNPLL,155,2.07583,20,-1.3993,41,-0.3143,48,-0.0567,38,-0.4093,51,0.04072,27,-0.9129,16,-1.7600
ENSG00000115875,SRSF7,155,1.33550,32,-1.2428,68,-0.0788,83,0.25297,48,-0.6206,85,0.31942,30,-1.3243,57,-0.3554
ENSG00000115904,SOS1,155,1.56421,73,0.21961,40,-0.7248,70,0.16188,82,0.41575,29,-1.2994,47,-0.4645,46,-0.5222
ENSG00000011566,MAP4K3,155,1.87270,26,-1.1649,20,-1.5506,41,-0.4574,56,0.04682,65,0.32235,39,-0.5189,25,-1.2177
ENSG00000231312,MAP4K3-DT,155,1.32897,22,-1.8144,22,-1.7685,4,-4.1427,121,0.87720,71,-0.0269,142,1.16886,38,-0.9912
ENSG00000152154,TMEM178A,155,0.59598,11,-3.3785,21,-2.4880,19,-2.6416,160,0.64912,217,1.49103,113,0.06958,61,-0.9066
ENSG00000138050,THUMPD2,155,2.18997,72,0.71782,9,-2.4912,47,-0.0150,56,0.28947,16,-1.7367,37,-0.3686,14,-1.7989
ENSG00000183023,SLC8A1,155,-0.2361,44,-2.1363,76,-1.3374,19,-3.3866,448,1.61597,268,0.79938,194,0.12681,142,-0.3688
ENSG00000143924,EML4,155,2.32499,60,0.49804,20,-1.1857,38,-0.2365,38,-0.2326,20,-1.3206,22,-1.0555,24,-0.9366
ENSG00000115944,COX7A2L,155,0.20594,41,-1.8329,65,-1.1632,57,-1.3612,95,-0.5743,270,1.45789,158,0.24296,116,-0.2555
ENSG00000057935,MTA3,155,2.06673,13,-1.9766,19,-1.5022,15,-1.7873,36,-0.5130,54,0.14997,53,0.11423,48,-0.0475
ENSG00000152518,ZFP36L2,155,0.82355,194,1.23720,133,0.55881,108,0.20794,15,-2.7557,20,-2.4709,107,0.19820,100,0.08380
ENSG00000138036,DYNC2LI1,155,2.33740,21,-1.1363,16,-1.5243,12,-1.9626,49,0.16132,42,-0.0941,30,-0.5851,30,-0.6118
ENSG00000138095,LRPPRC,155,0.63368,36,-1.6403,84,-0.3706,100,-0.0928,118,0.17383,134,0.46045,108,0.04095,82,-0.4058
ENSG00000138032,PPM1B,155,0.70578,66,-0.6771,95,-0.0990,137,0.50022,83,-0.3168,104,0.04338,82,-0.3410,86,-0.2534
ENSG00000138078,PREPL,155,-1.9570,139,-2.1179,240,-1.3019,272,-1.1081,1061,1.11693,1198,1.70130,400,-0.5139,310,-0.9104
ENSG00000171132,PRKCE,155,0.25175,17,-3.0685,23,-2.6151,14,-3.3409,327,1.58820,264,1.47140,94,-0.5381,34,-2.0596
ENSG00000116016,EPAS1,155,1.65091,41,-0.6257,16,-2.0596,13,-2.2668,33,-0.9339,35,-0.9670,112,1.03674,107,0.96097
ENSG00000119729,RHOQ,155,0.94668,104,0.26539,106,0.29269,88,-0.0129,67,-0.4277,39,-1.3647,67,-0.4419,130,0.64032
ENSG00000119878,CRIPT,155,1.00536,56,-0.6536,112,0.44472,121,0.58022,109,0.40561,62,-0.5546,57,-0.6424,33,-1.4449
ENSG00000171150,SOCS5,155,1.92055,22,-1.3329,8,-2.8899,27,-1.0458,51,-0.0824,69,0.48798,49,-0.1408,31,-0.8621
ENSG00000180398,MCFD2,155,0.81554,46,-1.1341,61,-0.7080,41,-1.2902,109,0.22022,98,0.04989,66,-0.5796,183,1.11915
ENSG00000143933,CALM2,155,-3.2202,896,-0.5949,1464,0.19100,1655,0.39538,2024,0.73985,1822,0.65899,571,-1.2873,1312,0.01225
ENSG00000095002,MSH2,155,2.22791,14,-1.8291,29,-0.7200,31,-0.6224,77,0.85309,38,-0.3289,14,-1.7775,19,-1.3617
ENSG00000116062,MSH6,155,2.15792,46,-0.0466,52,0.13861,95,1.18505,29,-0.7981,9,-2.6819,20,-1.3667,15,-1.7527
ENSG00000138081,FBXO11,155,0.85381,49,-1.0015,54,-0.8624,79,-0.2695,136,0.62658,116,0.41792,41,-1.2829,94,0.00977
ENSG00000170802,FOXN2,155,1.68211,59,-0.0289,78,0.43670,143,1.53156,14,-2.2148,13,-2.4777,34,-0.8567,29,-1.1072
ENSG00000162869,PPP1R21,155,1.61626,94,0.70421,9,-2.8230,63,0.03191,87,0.57536,41,-0.6970,30,-1.1324,34,-0.9120
ENSG00000179915,NRXN1,155,-1.3326,111,-1.8246,90,-2.1429,64,-2.6452,918,1.63639,572,0.90854,343,-0.0975,452,0.35645
ENSG00000115239,ASB3,155,1.81810,29,-1.0039,48,-0.2568,40,-0.5113,40,-0.5255,43,-0.4708,30,-0.9551,75,0.48254
ENSG00000068912,ERLEC1,155,0.31197,132,0.04900,58,-1.2194,142,0.17651,261,1.22487,146,0.24955,43,-1.6809,68,-0.9888
ENSG00000068878,PSME4,155,1.49919,97,0.65079,71,0.13347,134,1.22088,23,-1.5707,30,-1.3061,45,-0.6008,5,-3.8591
ENSG00000170634,ACYP2,155,1.30393,51,-0.5625,113,0.74157,86,0.27208,40,-0.9292,52,-0.5954,15,-2.3361,90,0.34883
ENSG00000115306,SPTBN1,155,-2.6074,1084,0.38725,895,0.06964,533,-0.7519,1306,0.70475,718,-0.3213,1159,0.49948,1148,0.48375
ENSG00000115310,RTN4,155,-3.7709,2596,0.51804,2201,0.24093,3407,0.99333,2355,0.35375,2090,0.17921,1129,-0.8220,1076,-0.8962
ENSG00000143947,RPS27A,155,-2.8067,1119,0.21361,2117,1.33312,1151,0.26028,384,-1.4581,919,-0.1212,432,-1.2810,1641,0.86699
ENSG00000085760,MTIF2,155,1.50238,119,1.01252,40,-0.7680,62,-0.0864,91,0.53899,25,-1.6201,21,-1.7208,52,-0.3717
ENSG00000115355,CCDC88A,155,-3.3152,5330,2.56974,1228,-0.1998,2745,1.16927,1096,-0.3805,302,-2.4917,945,-0.6120,406,-1.8967
ENSG00000163001,CFAP36,155,0.29137,102,-0.3871,52,-1.4170,64,-1.1016,277,1.31536,112,-0.2701,113,-0.2152,180,0.54564
ENSG00000275052,PPP4R3B,155,0.57511,177,0.80831,74,-0.6209,98,-0.1740,154,0.56349,87,-0.4068,72,-0.6692,81,-0.4768
ENSG00000138035,PNPT1,155,1.50969,97,0.66237,72,0.16282,137,1.28070,35,-0.9556,23,-1.7200,30,-1.2251,15,-2.2549
ENSG00000115380,EFEMP1,155,1.52989,26,-1.4062,41,-0.7126,10,-2.8266,13,-2.3676,7,-3.4894,63,-0.0266,259,2.67429
ENSG00000055813,CCDC85A,155,1.85031,2,-4.5487,2,-4.8898,3,-4.1689,35,-0.7056,106,1.38576,14,-2.0349,72,0.43605
ENSG00000028116,VRK2,155,2.09703,125,1.64352,77,0.74599,56,0.20729,4,-3.7388,0,-6.5984,19,-1.4350,6,-3.0488
ENSG00000115392,FANCL,155,2.35738,13,-1.8019,55,0.38205,62,0.57230,20,-1.2085,23,-1.0852,19,-1.2430,23,-1.0221
ENSG00000119866,BCL11A,155,0.62992,16,-2.8654,13,-3.1727,10,-3.5312,159,0.67853,193,1.25180,140,0.46384,74,-0.5627
ENSG00000162929,KIAA1841,155,2.21647,72,0.73793,6,-2.9027,27,-0.8654,66,0.59218,27,-0.9133,28,-0.7955,9,-2.4796
ENSG00000237651,C2orf74,155,1.72315,42,-0.5140,47,-0.3370,47,-0.3339,70,0.29513,51,-0.2326,21,-1.5601,41,-0.5660
ENSG00000115464,USP34,155,-0.0576,255,0.77981,107,-0.6359,192,0.29368,227,0.57464,92,-0.9643,187,0.24804,137,-0.2547
ENSG00000082898,XPO1,155,0.67499,116,0.19554,85,-0.3169,154,0.67043,115,0.17293,65,-0.8021,90,-0.2216,84,-0.3350
ENSG00000170264,FAM161A,155,1.32499,99,0.53193,46,-0.6963,75,0.06257,98,0.52130,34,-1.2541,87,0.30689,18,-2.0985
ENSG00000115484,CCT4,155,0.29819,42,-1.7067,122,-0.0913,173,0.48894,125,-0.0535,167,0.50055,75,-0.8423,134,0.05758
ENSG00000115504,EHBP1,155,0.71630,82,-0.3277,35,-1.6265,42,-1.3559,219,1.34231,88,-0.2530,105,0.06316,94,-0.1067
ENSG00000143951,WDPCP,155,1.90785,58,0.13422,33,-0.7632,57,0.11530,46,-0.2350,19,-1.6814,59,0.15306,35,-0.6797
ENSG00000014641,MDH1,155,-0.3361,40,-2.3848,101,-0.9918,60,-1.7734,321,0.87634,403,1.62676,56,-1.8731,178,-0.1110
ENSG00000169764,UGP2,155,-0.1007,60,-1.5535,79,-1.1478,74,-1.2441,206,0.36732,276,1.05107,86,-1.0226,271,0.83715
ENSG00000119844,AFTPH,155,1.02274,31,-1.5445,62,-0.4991,62,-0.4868,106,0.36678,87,0.04368,111,0.45010,62,-0.5029
ENSG00000115902,SLC1A4,155,1.30468,8,-3.2432,19,-2.0298,14,-2.5131,60,-0.2988,59,-0.3710,59,-0.3247,220,2.01709
ENSG00000011523,CEP68,155,1.05556,56,-0.6285,47,-0.8756,50,-0.7876,154,1.05215,90,0.15623,77,-0.1316,28,-1.6660
ENSG00000138069,RAB1A,155,0.64020,26,-2.1189,90,-0.2582,76,-0.5139,112,0.09540,163,0.87068,64,-0.7908,100,-0.0837
ENSG00000138071,ACTR2,155,-0.6183,160,-0.5648,217,-0.0844,223,-0.0387,358,0.75145,271,0.32349,115,-1.0759,287,0.37675
ENSG00000197223,C1D,155,1.44273,36,-0.9763,53,-0.3894,59,-0.2206,74,0.14826,72,0.13304,29,-1.2808,57,-0.2775
ENSG00000221823,PPP3R1,155,-0.0378,16,-3.3940,10,-4.0713,17,-3.3409,207,0.44006,379,1.98316,142,-0.1787,121,-0.4232
ENSG00000119865,CNRIP1,155,0.99015,17,-2.4114,31,-1.5677,8,-3.5254,104,0.31134,161,1.30257,38,-1.2587,101,0.25237
ENSG00000198380,GFPT1,155,1.55162,23,-1.5452,19,-1.8213,49,-0.4054,78,0.32405,81,0.45647,49,-0.4037,38,-0.7975
ENSG00000115977,AAK1,155,-0.5406,66,-1.8285,98,-1.2375,128,-0.8290,403,1.05322,368,1.07378,203,-0.1132,168,-0.4156
ENSG00000087338,GMCL1,155,2.19177,26,-0.9158,16,-1.6269,27,-0.8809,72,0.71839,35,-0.5130,16,-1.6037,40,-0.2518
ENSG00000124380,SNRNP27,155,0.16226,221,0.76787,91,-0.6800,171,0.32569,187,0.47572,119,-0.2998,69,-1.0954,129,-0.1341
ENSG00000169564,PCBP1,155,-0.5885,90,-1.4220,262,0.25416,297,0.46685,188,-0.2854,305,0.60295,226,0.01534,189,-0.2717
ENSG00000116001,TIA1,155,0.88988,77,-0.2728,74,-0.3327,183,1.19772,80,-0.2008,54,-0.9037,106,0.24470,37,-1.3913
ENSG00000116005,PCYOX1,155,0.50409,63,-0.9398,81,-0.5345,108,-0.0917,159,0.54744,113,-0.0097,118,0.05328,116,0.03435
ENSG00000143977,SNRPG,155,2.18248,10,-2.3680,63,0.48732,60,0.39916,20,-1.2839,32,-0.6814,9,-2.4081,43,-0.1589
ENSG00000075340,ADD2,155,-0.0051,6,-4.8018,12,-3.7527,11,-3.8764,274,0.96178,318,1.54226,190,0.33366,113,-0.5025
ENSG00000124357,NAGK,155,1.99725,31,-0.7990,47,-0.1463,60,0.25115,37,-0.5193,44,-0.2752,4,-3.5646,40,-0.3840
ENSG00000124383,MPHOSPH10,155,0.51868,248,1.36307,100,-0.2005,157,0.54356,115,0.02767,47,-1.4886,94,-0.2945,55,-1.1118
ENSG00000124374,PAIP2B,155,-0.3621,466,1.54027,676,2.33432,291,0.67681,9,-4.4893,32,-2.9103,53,-1.9767,32,-2.7200
ENSG00000075292,ZNF638,155,-1.5613,1308,2.05994,355,-0.2859,587,0.53957,577,0.51079,141,-1.8397,382,-0.1683,171,-1.4145
ENSG00000135636,DYSF,155,1.98083,21,-1.3677,137,1.72560,108,1.27269,3,-4.0194,10,-2.6583,11,-2.3009,10,-2.3906
ENSG00000144036,EXOC6B,155,1.15046,102,0.42246,78,-0.0146,108,0.51494,67,-0.2543,43,-1.0521,85,0.11945,30,-1.5071
ENSG00000144040,SFXN5,155,0.46035,32,-1.9649,20,-2.6582,21,-2.6195,89,-0.4277,110,-0.1148,204,0.93861,312,1.74864
ENSG00000135624,CCT7,155,1.05611,24,-1.8663,91,0.14316,59,-0.5539,61,-0.4933,130,0.89116,16,-2.4633,83,-0.0058
ENSG00000163013,FBXO41,155,1.14493,5,-3.9586,2,-5.2597,10,-3.1337,126,0.77310,107,0.58961,90,0.20595,111,0.55841
ENSG00000116127,ALMS1,155,1.86639,81,0.66237,27,-1.0744,48,-0.1985,39,-0.5288,14,-2.2144,77,0.57316,36,-0.6673
ENSG00000124356,STAMBP,155,1.12976,114,0.59305,111,0.54991,145,1.01614,42,-0.9935,28,-1.7276,44,-0.9126,50,-0.7466
ENSG00000114956,DGUOK,155,2.19008,12,-2.0982,19,-1.3723,28,-0.7827,32,-0.6166,68,0.72013,20,-1.3069,21,-1.2146
ENSG00000204843,DCTN1,155,-0.7421,163,-0.6656,201,-0.3323,236,-0.0793,318,0.41489,347,0.66060,268,0.12682,194,-0.3869
ENSG00000114993,RTKN,155,2.37124,38,-0.2011,57,0.43839,112,1.67133,3,-4.0061,10,-2.3502,2,-4.4613,5,-3.2284
ENSG00000239779,WBP1,155,1.61086,14,-2.2140,64,0.05242,55,-0.1780,16,-2.0290,60,-0.0539,33,-0.9635,99,0.78712
ENSG00000115307,AUP1,155,1.81120,14,-2.0952,46,-0.3089,56,-0.0028,18,-1.7586,63,0.20514,36,-0.6795,55,-0.0413
ENSG00000115350,POLE4,155,1.47732,42,-0.7045,66,-0.0075,58,-0.2045,36,-0.9627,70,0.11278,30,-1.2126,68,0.05102
ENSG00000066032,CTNNA2,155,0.36130,36,-1.8869,43,-1.6415,15,-3.1171,218,0.95550,130,0.08910,111,-0.1820,279,1.40572
ENSG00000163541,SUCLG1,155,0.97090,96,0.15446,109,0.36703,136,0.74152,72,-0.3042,53,-0.8711,28,-1.7505,84,-0.0681
ENSG00000034510,TMSB10,155,-2.6055,311,-1.5679,588,-0.5971,262,-1.8271,753,-0.2070,2140,2.12791,247,-1.9167,1110,0.42832
ENSG00000176407,KCMF1,155,1.76105,17,-1.8793,20,-1.5865,27,-1.1740,52,-0.1640,67,0.27660,43,-0.4510,70,0.33060
ENSG00000152291,TGOLN2,155,-0.7469,246,-0.0149,201,-0.3369,332,0.47961,349,0.56580,294,0.31942,190,-0.4273,174,-0.5611
ENSG00000168906,MAT2A,155,0.59113,57,-1.0096,117,0.13017,181,0.86053,80,-0.4747,96,-0.2123,103,-0.0862,90,-0.3018
ENSG00000168894,RNF181,155,1.89407,24,-1.2292,63,0.25525,71,0.45057,22,-1.3838,47,-0.2619,11,-2.4408,46,-0.2386
ENSG00000115525,ST3GAL5,155,0.65112,82,-0.3780,101,-0.0635,153,0.63403,113,0.12836,86,-0.3457,79,-0.4532,86,-0.3127
ENSG00000132300,PTCD3,155,0.83458,57,-0.7751,118,0.36602,132,0.55567,65,-0.5874,67,-0.6094,132,0.55622,56,-0.8253
ENSG00000132305,IMMT,155,0.95761,67,-0.4397,61,-0.5668,62,-0.5453,145,0.84772,92,0.09591,45,-1.0430,70,-0.3591
ENSG00000132313,MRPL35,155,1.92885,19,-1.5874,28,-0.9981,19,-1.5813,68,0.40078,58,0.15565,19,-1.5396,55,0.04605
ENSG00000068615,REEP1,155,1.18830,11,-2.8469,25,-1.7421,8,-3.2975,116,0.67850,137,1.18085,51,-0.6508,55,-0.5415
ENSG00000115548,KDM3A,155,2.11806,33,-0.5998,18,-1.5029,32,-0.6667,55,0.19262,33,-0.6802,54,0.18454,24,-1.0725
ENSG00000115561,CHMP3,155,-0.8181,201,-0.4127,140,-0.9733,136,-1.0158,446,0.91163,339,0.51282,290,0.17614,295,0.20770
ENSG00000239305,RNF103,155,1.94277,20,-1.4830,46,-0.2194,67,0.40557,27,-1.0375,47,-0.2143,44,-0.2809,21,-1.3964
ENSG00000153561,RMND5A,155,1.05573,30,-1.5482,56,-0.6195,121,0.62654,65,-0.3970,118,0.69014,59,-0.5523,26,-1.7857
ENSG00000172086,KRCC1,155,1.18158,187,1.54325,90,0.23826,100,0.42229,42,-0.9719,18,-2.3910,47,-0.7860,42,-0.9457
ENSG00000172005,MAL,155,-0.6361,208,-0.1709,616,1.74943,887,2.56713,8,-4.9842,42,-2.7529,49,-2.3737,75,-1.7424
ENSG00000144029,MRPS5,155,0.52211,203,0.99273,78,-0.5805,156,0.53273,93,-0.3020,81,-0.5964,71,-0.7295,99,-0.2147
ENSG00000115041,KCNIP3,155,2.12360,13,-1.9360,14,-1.8854,2,-4.6131,30,-0.7653,66,0.60396,63,0.42711,27,-0.9004
ENSG00000232931,LINC00342,155,0.39087,304,1.61286,43,-1.6155,136,0.17744,187,0.71602,28,-2.3691,187,0.71483,29,-2.1956
ENSG00000174501,ANKRD36C,155,-1.3777,1359,2.42682,244,-0.6838,491,0.44459,434,0.23836,71,-2.7021,489,0.43736,65,-2.6722
ENSG00000084090,STARD7,155,-0.1083,71,-1.3164,176,0.09856,165,-0.0071,110,-0.6466,219,0.54114,159,-0.0668,217,0.44501
ENSG00000135956,TMEM127,155,1.96817,18,-1.6362,31,-0.7851,14,-1.9622,51,-0.0407,66,0.46752,20,-1.4421,46,-0.1915
ENSG00000144021,CIAO1,155,0.31523,95,-0.4744,115,-0.1611,165,0.42557,165,0.42430,139,0.15427,55,-1.3083,121,-0.0820
ENSG00000144028,SNRNP200,155,1.31651,35,-1.1337,41,-0.8745,71,-0.0262,80,0.16170,52,-0.5653,58,-0.3418,105,0.62110
ENSG00000168758,SEMA4C,155,2.27799,15,-1.6467,45,-0.0013,60,0.46511,22,-1.0928,25,-1.0352,53,0.26260,7,-2.7785
ENSG00000135976,ANKRD36,155,0.11616,404,1.85399,61,-1.3360,105,-0.4960,265,1.03573,43,-1.9773,172,0.29080,47,-1.7190
ENSG00000230606,AC092683.1,155,1.30603,30,-1.3711,8,-3.1782,18,-2.1354,236,2.16855,28,-1.6050,108,0.65683,43,-0.8171
ENSG00000196912,ANKRD36B,155,1.03609,134,0.78250,20,-2.1505,92,0.14789,172,1.23252,39,-1.3027,88,0.07930,17,-2.4421
ENSG00000135940,COX5B,155,-1.1136,161,-1.0509,416,0.45776,257,-0.3297,180,-0.8811,418,0.54662,144,-1.2274,690,1.35929
ENSG00000115073,ACTR1B,155,1.46445,11,-2.6365,23,-1.6042,24,-1.5878,54,-0.3289,104,0.89431,55,-0.3162,70,0.06728
ENSG00000075568,TMEM131,155,1.42078,91,0.46521,33,-1.1351,72,0.09417,84,0.34725,38,-1.0113,38,-0.9308,66,-0.0515
ENSG00000040933,INPP4A,155,1.59454,7,-3.2686,12,-2.5259,14,-2.2872,87,0.54028,76,0.38279,60,-0.0513,75,0.30850
ENSG00000183513,COA5,155,1.81685,21,-1.5284,57,0.02423,50,-0.1920,40,-0.5105,46,-0.3380,43,-0.4032,45,-0.3391
ENSG00000071073,MGAT4A,155,1.58180,46,-0.5045,33,-0.9920,37,-0.8247,59,-0.0902,81,0.48792,41,-0.6768,33,-1.0214
ENSG00000196872,KIAA1211L,155,1.17044,16,-2.3444,9,-3.1655,8,-3.3460,123,0.75905,123,0.90596,52,-0.6467,94,0.29894
ENSG00000135951,TSGA10,155,2.23477,79,0.91099,20,-1.2549,56,0.31229,24,-1.0181,17,-1.6168,25,-0.9197,20,-1.2536
ENSG00000185414,MRPL30,155,2.24847,23,-1.0784,39,-0.2489,46,-0.0090,41,-0.1866,24,-1.1268,16,-1.5985,46,0.00576
ENSG00000158417,EIF5B,155,-2.2051,1782,1.79962,770,0.27061,721,0.16273,574,-0.2061,369,-0.9921,719,0.15769,416,-0.7123
ENSG00000135945,REV1,155,1.40059,92,0.46968,34,-1.0925,93,0.48557,86,0.35975,43,-0.8287,38,-0.9240,38,-0.9345
ENSG00000144218,AFF3,155,1.65064,12,-2.4389,8,-2.9346,4,-3.8186,88,0.61356,72,0.32466,54,-0.2008,81,0.48146
ENSG00000170500,LONRF2,155,0.00050,13,-3.6769,50,-1.7390,15,-3.4934,273,0.96420,299,1.39676,128,-0.2988,159,0.04857
ENSG00000170485,NPAS2,155,1.65152,9,-2.8994,14,-2.1844,0,-7.0794,84,0.53505,69,0.23583,85,0.55824,62,0.03190
ENSG00000071082,RPL31,155,-2.5172,656,-0.3302,1480,1.03404,644,-0.3609,403,-1.0864,780,-0.0623,439,-0.9568,1922,1.52651
ENSG00000163162,RNF149,155,2.01237,32,-0.7299,40,-0.3957,42,-0.3145,52,0.02475,33,-0.7581,30,-0.8047,42,-0.2950
ENSG00000175874,CREG2,155,-1.5317,44,-3.3836,77,-2.5618,108,-2.0686,1074,1.68688,824,1.46272,302,-0.5085,332,-0.3598
ENSG00000071054,MAP4K4,155,-2.5862,2531,1.99559,1973,1.48539,1532,1.01215,204,-2.1814,243,-2.0606,524,-0.7549,201,-2.2008
ENSG00000233639,PANTR1,155,2.25203,11,-2.1951,48,0.09238,40,-0.2045,36,-0.3794,9,-2.5245,31,-0.5856,71,0.74181
ENSG00000198914,POU3F3,155,-0.1458,185,0.14296,206,0.32047,304,0.99003,69,-1.3836,67,-1.5597,209,0.34825,262,0.73219
ENSG00000135974,C2orf49,155,1.59950,93,0.66494,37,-0.8191,68,0.14673,75,0.29537,36,-0.9617,12,-2.4582,50,-0.3559
ENSG00000071051,NCK2,155,2.12160,6,-2.9648,20,-1.3772,21,-1.2866,36,-0.4661,58,0.33377,37,-0.4191,45,-0.1061
ENSG00000135968,GCC2,155,-1.6832,678,0.64817,176,-1.4903,339,-0.4856,1084,1.50474,408,-0.2184,492,0.11086,398,-0.2309
ENSG00000169756,LIMS1,155,1.79061,83,0.63837,68,0.30418,64,0.19267,42,-0.4814,5,-3.6003,51,-0.1754,36,-0.6951
ENSG00000153201,RANBP2,155,0.23138,113,-0.2824,126,-0.1073,128,-0.0805,268,1.18894,117,-0.2467,90,-0.6238,94,-0.5576
ENSG00000186522,SEPTIN10,155,2.07769,97,1.15220,51,0.04338,107,1.32534,12,-2.1035,2,-4.8404,10,-2.3316,9,-2.4629
ENSG00000175701,MTLN,155,1.98336,15,-1.8507,41,-0.3700,22,-1.2961,37,-0.5255,69,0.56541,12,-2.2485,45,-0.2283
ENSG00000144161,ZC3H8,155,1.36820,82,0.24920,14,-2.4538,65,-0.1211,129,1.02750,38,-1.0330,61,-0.2114,49,-0.5576
ENSG00000188177,ZC3H6,155,-0.5583,569,1.68976,240,0.14252,310,0.57072,211,-0.0678,77,-1.7603,243,0.16432,97,-1.2677
ENSG00000114999,TTL,155,0.64177,127,0.31424,126,0.30166,134,0.39215,62,-0.8307,77,-0.5541,67,-0.7188,122,0.24098
ENSG00000144136,SLC20A1,155,1.42769,36,-0.9764,29,-1.3372,47,-0.5881,101,0.65028,90,0.54936,20,-1.8536,44,-0.6789
ENSG00000115084,SLC35F5,155,2.07869,26,-0.9855,14,-1.9183,46,-0.1118,62,0.37567,23,-1.2843,53,0.10698,43,-0.2322
ENSG00000115091,ACTR3,155,0.76073,58,-0.8181,120,0.32750,89,-0.1631,115,0.25512,97,-0.0257,45,-1.2137,109,0.16489
ENSG00000175497,DPP10,155,1.21346,8,-3.3288,39,-1.0286,21,-1.9505,84,0.15569,98,0.47812,119,0.74992,64,-0.2804
ENSG00000088205,DDX18,155,0.09472,288,1.16632,162,0.17290,259,0.97477,133,-0.1498,79,-1.0666,89,-0.7715,69,-1.1620
ENSG00000125633,CCDC93,155,2.13710,53,0.16074,28,-0.8222,22,-1.2256,59,0.33569,21,-1.4257,57,0.27029,18,-1.4947
ENSG00000155368,DBI,155,-0.1012,241,0.63645,329,1.18978,228,0.53629,43,-2.0450,64,-1.5807,64,-1.4727,294,0.98109
ENSG00000088179,PTPN4,155,1.18999,36,-1.1705,35,-1.2081,32,-1.3813,127,0.83950,90,0.27933,64,-0.3111,67,-0.2256
ENSG00000144118,RALB,155,1.18553,27,-1.6138,27,-1.5948,14,-2.5878,113,0.62509,113,0.73652,31,-1.4187,105,0.50283
ENSG00000074054,CLASP1,155,0.99804,15,-2.5760,58,-0.6205,57,-0.6384,110,0.40422,111,0.48785,109,0.38926,47,-0.9321
ENSG00000236859,NIFK-AS1,155,1.89603,120,1.38288,75,0.54236,41,-0.4279,19,-1.6116,13,-2.2335,30,-0.9154,19,-1.6272
ENSG00000155438,NIFK,155,2.09551,32,-0.6731,35,-0.5313,58,0.26500,40,-0.3071,30,-0.8605,20,-1.3439,42,-0.2644
ENSG00000211460,TSN,155,0.94525,35,-1.4337,93,0.08317,80,-0.1563,77,-0.2158,92,0.07378,87,-0.0171,84,-0.0808
ENSG00000136717,BIN1,155,-0.7486,251,0.01640,474,1.10533,658,1.73471,76,-1.8272,195,-0.4329,125,-1.0712,107,-1.3119
ENSG00000169967,MAP3K2,155,0.85441,121,0.43656,74,-0.3748,143,0.72129,104,0.18698,42,-1.3367,108,0.24090,48,-1.0409
